TimestepsSoFar,LQGsigma_higher,TimeElapsed,ReturnMin,IWLastEpisode,DenMISEMeanLog,ReturnLastEpisode,ReturnMax,Regret/t,Delta,IWFirstEpisode,IWMin,Iteration,IWMean,LQGmu1_actor,ReturnMean,Regret,Bound,LQGmu1_higher,DenMISELogFirst,ReturnAbsMax,ReturnStepMax,DenMISELogLast,IWMax
14340,0.027547687,10344.156082868576,,20.95248,-0.85709417,17.225035,17.430159,4.3096085,2.3650657e-09,,,717,1.1107659,-0.32245505,13.090391,3089.9893,46.234993,-0.3469388,-3.199702,17.430159,19.219072,-0.39893028,21.175426
14360,0.01831564,10371.352995872498,,4.9341026e-33,-0.8563117,17.143389,17.430159,4.3039637,2.3584823e-09,,,718,1.2027704,-0.58183944,13.096036,3090.246,46.186172,-0.5510204,-3.2010958,17.430159,19.219072,-0.39557233,28.582159
14380,0.01831564,10398.94652056694,,,-0.85539657,17.392391,17.430159,4.297989,2.3519262e-09,,,719,1.2366185,0.43015596,13.102011,3090.254,46.15121,0.46938777,-3.2024875,17.430159,19.219072,-0.38298842,62.603714
14400,0.01831564,10425.734230995178,,69.03094,-0.85554343,7.4199815,17.430159,4.3058805,2.3453979e-09,,,720,0.9528028,0.422889,13.094119,3100.2344,46.487514,0.42857143,-3.2038774,17.430159,19.219072,-1.1572357,69.03094
14420,0.027547687,10453.67803478241,,18.701338,-0.855946,7.4764214,17.430159,4.313672,2.3388962e-09,,,721,1.1278013,0.41792473,13.086328,3110.1572,46.234035,0.3877551,-3.2052653,17.430159,19.219072,-1.0689999,39.716396
14440,0.27086833,10484.032474279404,,0.077382326,-0.85605586,7.5144243,17.430159,4.321389,2.332422e-09,2.2975684e-05,,722,0.9748735,-0.5362135,13.07861,3120.043,46.137287,-0.3469388,-3.2066514,17.430159,19.219072,-1.0405915,3.1400216
14460,0.057432614,10513.913246631622,,,-0.85542184,17.342028,17.430159,4.3154907,2.325974e-09,6.376419e-32,,723,1.0617036,0.32372844,13.084509,3120.1006,46.112247,0.3877551,-3.2080355,17.430159,19.219072,-0.37202808,18.266628
14480,0.041433174,10545.145990610123,,,-0.8555578,8.150484,17.430159,4.3223066,2.3195534e-09,,,724,0.8616925,-1.049542,13.077693,3129.3496,46.024483,-1.0,-3.2094176,17.430159,19.219072,-1.0063345,27.298698
14500,0.16597496,10575.954193353653,,13.177713,-0.85698825,17.19446,17.430159,4.3166285,2.3131588e-09,1.002202e-33,,725,0.9819944,-1.0396872,13.083371,3129.5557,46.134842,-1.0,-3.2107978,17.430159,19.219072,-1.7460953,26.445328
14520,0.041433174,10609.497896909714,,,-0.8578924,17.191326,17.430159,4.3109713,2.306791e-09,2.1228e-21,,726,0.8380428,0.6348278,13.089028,3129.7646,46.011932,0.67346936,-3.212176,17.430159,19.219072,-1.4886857,35.07128
14540,0.062317666,10640.444063663483,,,-0.85846585,5.4354205,17.430159,4.321499,2.3004494e-09,,,727,0.9408555,-1.1367588,13.078501,3141.7295,46.00132,-1.0,-3.2135527,17.430159,19.219072,-1.1005461,26.348307
14560,0.34603184,10673.638330459595,,15.53502,-0.86105824,17.197676,17.430159,4.31584,2.2941335e-09,2.8682322e-07,,728,1.0833262,-1.0463493,13.08416,3141.9316,46.14909,-1.0,-3.2149272,17.430159,19.219072,-2.6789105,24.124249
14580,1.0,10705.970996379852,,1.0908318,-0.8619924,17.194653,17.430159,4.3102016,2.2878441e-09,5.7976594,,729,0.98725504,0.5004616,13.089798,3142.1367,45.966255,0.06122449,-3.2163,17.430159,19.219072,-1.6192389,18.983866
14600,0.027547687,10738.25615644455,,,-0.86226505,6.8242855,17.430159,4.3187847,2.2815803e-09,,,730,1.1061873,-0.5768713,13.081215,3152.713,45.914497,-0.5510204,-3.2097492,17.430159,19.219072,-1.0469202,18.664532
14620,0.01831564,10768.563108682632,,22.152676,-0.86143476,17.401697,17.430159,4.312875,2.2753421e-09,,,731,1.0803347,-0.58614945,13.087125,3152.711,46.002262,-0.59183675,-3.2111182,17.430159,19.219072,-0.35071248,33.44802
14640,0.027547687,10799.943492412567,,7.577223e-22,-0.86066294,17.397955,17.430159,4.306985,2.2691296e-09,,,732,1.0427045,-0.33257386,13.093015,3152.713,45.829742,-0.30612245,-3.2124853,17.430159,19.219072,-0.36074296,22.582485
14660,0.0529305,10830.330357551575,,2.677271e-31,-0.8599747,17.214699,17.430159,4.301361,2.2629425e-09,,,733,1.1064861,0.21765569,13.098639,3152.8984,45.773582,0.30612245,-3.2138505,17.430159,19.219072,-0.38741603,19.913462
14680,0.01831564,10856.55342078209,,51.83318,-0.85994726,8.673329,17.430159,4.307391,2.256781e-09,,,734,1.2734154,0.20545171,13.092608,3161.625,45.796906,0.2244898,-3.2152138,17.430159,19.219072,-0.93658185,54.731297
14700,0.03243324,10882.803905248642,,6.942774e-24,-0.8597143,8.720342,17.430159,4.313339,2.2506441e-09,,,735,0.8626992,0.5287254,13.08666,3170.3047,45.734154,0.5510204,-3.2165751,17.430159,19.219072,-0.9280666,41.803535
14720,0.0529305,10910.576330423355,,,-0.8602746,6.5594425,17.430159,4.3222075,2.2445326e-09,,,736,1.0007455,-0.6648406,13.077792,3181.1445,45.734116,-0.67346936,-3.2179348,17.430159,19.219072,-1.1209549,13.897124
14740,0.11035183,10937.58306479454,,0.065909095,-0.8599375,17.394617,17.430159,4.316351,2.2384457e-09,,,737,1.0131589,-0.9669473,13.083649,3181.1504,45.70986,-1.0,-3.2192926,17.430159,19.219072,-0.6076382,25.927616
14760,0.027547687,10965.070536375046,,,-0.85950196,17.231367,17.430159,4.31073,2.2323834e-09,,,738,1.1163073,-0.3815342,13.08927,3181.3193,45.687122,-0.3469388,-3.2206485,17.430159,19.219072,-0.544387,20.893692
14780,0.027547687,10991.947412729263,,,-0.85852695,17.232449,17.430159,4.3051233,2.226346e-09,,,739,1.1971853,0.2357868,13.094876,3181.4863,45.661106,0.2244898,-3.2220027,17.430159,19.219072,-0.24500436,34.161747
14800,0.041433174,11018.878464460373,,,-0.85824543,8.598476,17.430159,4.311201,2.2203328e-09,,,740,1.0429593,-0.5634488,13.0887985,3190.289,45.63875,-0.5510204,-3.2233548,17.430159,19.219072,-0.82779324,13.5146475
14820,0.041433174,11043.959491968155,,,-0.85735846,17.37291,17.430159,4.305419,2.2143438e-09,4.713945e-31,,741,0.89646494,0.675657,13.094581,3190.3154,45.617393,0.59183675,-3.2247055,17.430159,19.219072,-0.23746614,30.738623
14840,0.37546432,11070.418738126755,,0.035837,-0.8580582,4.9482665,17.430159,4.3163967,2.2083795e-09,0.004283557,,742,0.9815282,-0.8543952,13.083603,3202.7666,45.61553,-0.46938777,-3.226054,17.430159,19.219072,-1.2608362,3.224269
14860,0.01831564,11097.301631212234,,16.620153,-0.8576404,17.313639,17.430159,4.310705,2.202439e-09,,,743,1.0640391,-0.84358436,13.089294,3202.8545,45.813946,-0.877551,-3.227395,17.430159,19.219072,-0.5287366,34.589058
14880,0.01831564,11123.351732254028,,34.577877,-0.85713995,17.31977,17.430159,4.3050184,2.1965225e-09,,,744,1.0248212,-0.83013713,13.094981,3202.9336,46.344296,-0.8367347,-3.22874,17.430159,19.219072,-0.5320823,37.808296
14900,0.01831564,11150.026423931122,,34.713345,-0.8566942,17.330376,17.430159,4.2993336,2.1906295e-09,,,745,1.032683,-0.8573316,13.100666,3203.004,45.871185,-0.8367347,-3.2300832,17.430159,19.219072,-0.5309403,36.02825
14920,0.027547687,11178.56135559082,,,-0.8561304,17.309143,17.430159,4.2936916,2.1847604e-09,,,746,1.1052504,0.47321132,13.106308,3203.0938,45.549732,0.46938777,-3.2314246,17.430159,19.219072,-0.4503948,38.907764
14940,0.07336965,11204.974267482758,,0.25129652,-0.85612977,7.065858,17.430159,4.301777,2.1789148e-09,1.023857e-26,,747,1.1021707,0.293669,13.098223,3213.4277,45.515686,0.26530612,-3.2327642,17.430159,19.219072,-0.940408,13.298864
14960,0.5204501,11231.668574810028,,0.08794175,-0.85609263,8.319454,17.430159,4.3081665,2.173093e-09,0.005655671,,748,1.1196195,-0.53313136,13.091833,3222.5088,45.51191,-1.0,-3.234102,17.430159,19.219072,-0.9240828,23.544958
14980,0.041433174,11259.64274096489,,0.030630566,-0.8553398,17.385126,17.430159,4.302435,2.1672941e-09,,,749,1.1216793,-0.44290087,13.097565,3222.5234,45.471558,-0.3877551,-3.2354305,17.430159,19.219072,-0.40496972,12.304733
15000,0.01831564,11286.01786828041,,8.9716286e-07,-0.8546035,17.273304,17.430159,4.2968664,2.1615185e-09,,,750,1.2220014,-0.5540447,13.103133,3222.6504,45.470867,-0.5510204,-3.2367647,17.430159,19.219072,-0.41835377,27.284657
15020,0.01831564,11314.90289402008,,1.5354555e-08,-0.8534381,17.357689,17.430159,4.2912016,2.155766e-09,,,751,0.93065876,-0.6790746,13.108798,3222.6924,45.42296,-0.67346936,-3.238097,17.430159,19.219072,-0.18465996,39.454082
15040,0.01831564,11341.458926439285,,,-0.85309696,17.414331,17.430159,4.2854767,2.1500361e-09,,,752,0.90792084,0.08663265,13.114523,3222.6787,45.385826,0.10204082,-3.2394278,17.430159,19.219072,-0.51206654,64.673965
15060,0.11035183,11368.21460533142,,10.2609825,-0.8535428,9.036321,17.430159,4.2908916,2.1443296e-09,5.1349623e-18,,753,0.95266443,0.029255759,13.109108,3231.042,45.383736,0.06122449,-3.2407568,17.430159,19.219072,-1.0697123,10.889441
15080,0.01831564,11394.852865457535,,,-0.8536893,9.107994,17.430159,4.296198,2.1386455e-09,,,754,1.1460096,-0.43995118,13.103802,3239.333,45.37663,-0.42857143,-3.2420838,17.430159,19.219072,-0.9133869,30.269281
15100,0.07336965,11421.762025594711,,0.24951793,-0.85287356,17.276083,17.430159,4.2906713,2.1329838e-09,,,755,1.0157951,-0.64528424,13.109328,3239.457,45.356895,-0.63265306,-3.2434092,17.430159,19.219072,-0.36759463,9.55997
15120,0.027547687,11449.079246044159,,9.332913e-15,-0.8524782,17.387146,17.430159,4.285013,2.1273445e-09,,,756,1.0291626,-0.8521384,13.114986,3239.4697,45.32774,-0.877551,-3.2447329,17.430159,19.219072,-0.5664994,22.154846
15140,0.027547687,11477.455333709717,,19.307346,-0.85191345,17.308908,17.430159,4.2794733,2.121728e-09,,,757,0.9788525,-0.80006224,13.120526,3239.5615,45.434338,-0.8367347,-3.2460546,17.430159,19.219072,-0.4439198,23.06785
15160,0.062317666,11504.418126821518,,,-0.8517133,17.347857,17.430159,4.273897,2.1161335e-09,5.5179705e-18,,758,0.9946816,0.46706933,13.126102,3239.6143,45.330696,0.5102041,-3.2473748,17.430159,19.219072,-0.66861326,18.996666
15180,0.10170138,11532.213094234467,,2.8918297e-23,-0.8518467,7.1184387,17.430159,4.2818108,2.1105608e-09,,,759,1.0151218,-0.73827964,13.118189,3249.8945,45.25074,-0.59183675,-3.2486932,17.430159,19.219072,-0.9396412,6.2664857
15200,0.01831564,11562.383953332901,,14.341241,-0.8512879,17.354351,17.430159,4.2762384,2.1050104e-09,,,760,1.1947589,-0.71707714,13.123761,3249.9414,45.254303,-0.71428573,-3.2500098,17.430159,19.219072,-0.4401581,28.40935
15220,0.01831564,11592.669963598251,,,-0.85024184,17.373924,17.430159,4.270653,2.099482e-09,,,761,1.0388662,0.7753327,13.129347,3249.9668,45.21808,0.75510204,-3.2513247,17.430159,19.219072,-0.23417845,81.16293
15240,0.01831564,11623.896243572235,,,-0.8508052,3.6314747,17.430159,4.2831173,2.0939754e-09,,,762,1.0107123,-0.18643863,13.116882,3263.7354,45.19818,-0.18367347,-3.2526379,17.430159,19.219072,-1.2798227,37.699326
15260,0.027547687,11656.313969373703,,24.036392,-0.85036963,16.92921,17.430159,4.278121,2.0884903e-09,,,763,0.9814096,-0.18983078,13.121879,3264.207,45.22976,-0.18367347,-3.2539494,17.430159,19.219072,-0.51170844,24.039474
15280,0.08638168,11686.497357845306,,3.139818e-08,-0.84994936,16.761305,17.430159,4.2733583,2.0830264e-09,3.6213335e-15,,764,1.0703281,0.4132698,13.126641,3264.8457,45.166386,0.3469388,-3.2552593,17.430159,19.219072,-0.49989265,12.935329
15300,0.10170138,11717.731468200684,,3.538737e-06,-0.85010284,7.549652,17.430159,4.2806473,2.0775843e-09,3.6232248e-31,,765,0.90911627,-0.0882888,13.119352,3274.6953,45.146263,-0.14285715,-3.2565672,17.430159,19.219072,-1.0322764,7.6879435
15320,0.9216105,11746.98697400093,,0.5937513,-0.8501662,15.215381,17.430159,4.277911,2.0721633e-09,0.83829004,,766,1.0588835,0.8891481,13.122088,3276.88,45.141113,-1.0,-3.2578735,17.430159,19.219072,-0.8053276,33.624268
15340,0.027547687,11778.198434591293,,,-0.85074013,1.9066566,17.430159,4.292535,2.0667636e-09,,,767,0.95206314,-0.67920816,13.107465,3292.374,45.024715,-0.75510204,-3.2580845,17.430159,19.219072,-1.342592,26.313038
15360,0.027547687,11808.900898694992,,23.53907,-0.8503677,17.37229,17.430159,4.2869806,2.0613848e-09,,,768,0.99474573,-0.6946754,13.113019,3292.4004,45.37506,-0.67346936,-3.2593873,17.430159,19.219072,-0.50746256,25.00728
15380,0.041433174,11839.987144708633,,12.269035,-0.84974253,17.377592,17.430159,4.281436,2.0560271e-09,,,769,1.0498276,-0.6542547,13.118564,3292.4238,45.0988,-0.71428573,-3.2606885,17.430159,19.219072,-0.35435063,12.35945
15400,0.08638168,11870.120480060577,,,-0.8493112,17.379745,17.430159,4.275902,2.0506903e-09,4.3289547,,770,1.0238446,0.9280144,13.124098,3292.4443,44.990013,0.877551,-3.2619882,17.430159,19.219072,-0.5610595,17.593414
15420,0.027547687,11898.509896993637,,,-0.84993994,1.2636282,17.430159,4.2912846,2.0453743e-09,,,771,0.9264338,-1.0251178,13.108715,3308.58,44.96988,-1.0,-3.2576797,17.430159,19.219072,-1.3504286,28.035706
15440,0.041433174,11925.684879302979,,22.530502,-0.85028905,17.202358,17.430159,4.285982,2.0400786e-09,,,772,0.93258053,-1.0236741,13.1140175,3308.7783,45.045967,-1.0,-3.258976,17.430159,19.219072,-1.0338887,26.033152
15460,0.2300663,11951.372865438461,,3.2571112e-09,-0.8505365,17.19862,17.430159,4.280697,2.0348039e-09,1.0510774,,773,0.9963831,0.8449769,13.119303,3308.9785,44.95372,0.46938777,-3.2602704,17.430159,19.219072,-0.96524674,5.2674227
15480,0.044957362,11979.220296859741,,,-0.8510444,2.6040585,17.430159,4.294284,2.0295492e-09,,,774,1.0686148,-0.38865197,13.105716,3323.7754,44.952118,-0.3469388,-3.2602043,17.430159,19.219072,-1.2383579,12.939522
15500,0.15296425,12007.947762727737,,0.020208059,-0.85018426,17.359682,17.430159,4.2887936,2.024315e-09,3.3555333e-35,,775,0.9754163,-0.67907053,13.111206,3323.8154,44.9321,-0.877551,-3.2614956,17.430159,19.219072,-0.2474508,9.647433
15520,0.01831564,12036.764137744904,,33.328743,-0.84973127,17.409214,17.430159,4.2832546,2.0191009e-09,,,776,1.0347564,-0.6738285,13.116745,3323.8057,45.576538,-0.67346936,-3.262785,17.430159,19.219072,-0.4721195,36.16922
15540,0.027547687,12064.13399553299,,22.87416,-0.84920186,17.391022,17.430159,4.277755,2.013907e-09,,,777,1.0392964,-0.6863614,13.122245,3323.8154,45.285915,-0.67346936,-3.264073,17.430159,19.219072,-0.4571949,23.072994
15560,0.0529305,12089.970818519592,,10.557669,-0.8485437,17.399527,17.430159,4.272256,2.0087334e-09,,,778,1.0409744,-0.77819145,13.127744,3323.8145,44.931377,-0.67346936,-3.2653592,17.430159,19.219072,-0.3666774,11.969307
15580,1.0,12116.042380094528,,0.16196957,-0.8482804,17.360512,17.430159,4.266824,2.0035793e-09,10.408974,,779,0.8145298,-0.34213817,13.133176,3323.8555,44.90309,1.0,-3.2666435,17.430159,19.219072,-0.679574,65.51719
15600,0.07336965,12144.728236198425,,6.512528,-0.84791887,17.224636,17.430159,4.2615786,1.9984452e-09,,,780,1.0481673,-0.37872803,13.138421,3324.0312,44.908585,-0.3877551,-3.254653,17.430159,19.219072,-0.3737023,7.216735
15620,0.01831564,12171.740729093552,,25.213116,-0.84711856,17.291527,17.430159,4.25626,1.993331e-09,,,781,1.2075222,-0.37514326,13.14374,3324.1387,44.98706,-0.3877551,-3.2559342,17.430159,19.219072,-0.2677588,27.866062
15640,0.07336965,12198.911727190018,,0.0001609119,-0.846116,17.23375,17.430159,4.25103,1.988236e-09,,,782,1.0025952,-0.70431244,13.14897,3324.3057,44.759712,-0.71428573,-3.2572138,17.430159,19.219072,-0.25524253,7.9933214
15660,0.10170138,12227.21091914177,,0.12437741,-0.8453225,17.379097,17.430159,4.2456264,1.983161e-09,,,783,1.0176618,-0.5081588,13.154373,3324.3252,44.75087,-0.42857143,-3.2584918,17.430159,19.219072,-0.22431184,6.7793293
15680,0.01831564,12254.099450349808,,44.155052,-0.8451337,17.39455,17.430159,4.240218,1.9781048e-09,,,784,0.8320526,-0.5282687,13.159781,3324.331,44.72975,-0.5102041,-3.259768,17.430159,19.219072,-0.71288055,44.155052
15700,0.027547687,12281.460820674896,,16.264456,-0.84487015,17.376232,17.430159,4.234847,1.9730684e-09,,,785,1.1213952,-0.52984875,13.165153,3324.3555,44.85965,-0.5510204,-3.2610428,17.430159,19.219072,-0.45714107,18.074549
15720,0.01831564,12309.408979654312,,,-0.84418136,17.301739,17.430159,4.2295847,1.968051e-09,,,786,0.83372504,0.68885607,13.170415,3324.4531,44.711628,0.67346936,-3.2623158,17.430159,19.219072,-0.41500238,80.021255
15740,0.14097345,12336.812801122665,,1.9531085e-15,-0.84496087,4.784289,17.430159,4.24024,1.9630528e-09,3.3619788e-27,,787,1.0138971,-0.8090774,13.1597595,3337.0693,44.64515,-0.5102041,-3.2635872,17.430159,19.219072,-1.2628073,5.6395416
15760,0.027547687,12364.6207447052,,16.70066,-0.844693,17.351046,17.430159,4.2349205,1.9580737e-09,,,788,0.9839194,-0.89545727,13.165079,3337.1172,44.716194,-0.8367347,-3.264857,17.430159,19.219072,-0.6465384,23.046394
15780,0.21203151,12392.598963022232,,2.3727589,-0.84422714,17.297852,17.430159,4.229684,1.953114e-09,1.1592993e-15,,789,0.9913288,-0.95316553,13.170316,3337.2207,44.649025,-0.75510204,-3.2661254,17.430159,19.219072,-0.45106342,5.4437857
15800,0.027547687,12419.598577260971,,,-0.8438956,17.23091,17.430159,4.2245436,1.9481723e-09,,,790,0.87162393,-0.10008402,13.175456,3337.3896,44.642296,-0.10204082,-3.267392,17.430159,19.219072,-0.5727526,30.801039
15820,0.041433174,12446.275354385376,,11.570455,-0.8439111,15.642554,17.430159,4.221424,1.9432493e-09,,,791,0.95186764,-0.118456915,13.1785755,3339.1465,44.602448,-0.14285715,-3.268657,17.430159,19.219072,-0.7165832,16.399357
15840,0.062317666,12474.465334415436,,,-0.84370285,16.004486,17.430159,4.2178555,1.9383455e-09,,,792,0.96489036,-1.0440681,13.182144,3340.542,44.59861,-1.0,-3.2699203,17.430159,19.219072,-0.6240957,24.848772
15860,0.14097345,12500.29809474945,,2.5934e-09,-0.844604,17.200003,17.430159,4.2127905,1.9334598e-09,1.1889215e-14,,793,0.92783415,-0.15552543,13.187209,3340.7422,44.51186,-0.10204082,-3.2711823,17.430159,19.219072,-1.5160435,6.7569466
15880,0.2939076,12527.403066635132,,0.46826497,-0.8442487,16.587082,17.430159,4.2085075,1.9285926e-09,4.4077794e-07,,794,0.98953134,-0.6711246,13.191492,3341.5547,44.465504,-0.67346936,-3.2724426,17.430159,19.219072,-0.48852184,5.6846886
15900,0.01831564,12554.24012374878,,33.229397,-0.8437423,17.395283,17.430159,4.2032204,1.9237438e-09,,,795,1.07012,-0.68214655,13.196779,3341.5605,44.711067,-0.67346936,-3.2737012,17.430159,19.219072,-0.43056795,33.253895
15920,0.01831564,12582.406704187393,,,-0.8430474,17.404814,17.430159,4.197934,1.9189135e-09,0.00017373756,,796,0.74246144,1.0162363,13.202065,3341.5557,44.37697,1.0,-3.2749581,17.430159,19.219072,-0.34557697,101.63025
15940,0.01831564,12611.936877727509,,,-0.84444,,17.430159,4.2144995,1.914101e-09,,,797,1.0734433,-0.68794876,13.1855,3358.956,44.30771,-0.67346936,-3.2762134,17.430159,19.219072,-1.670241,31.99907
15960,0.9216105,12642.624527454376,,0.5497062,-0.8436795,17.393562,17.430159,4.2092247,1.909307e-09,0.8548775,,798,1.0428988,-0.6647115,13.190775,3358.961,44.301105,-1.0,-3.2774675,17.430159,19.219072,-0.29625735,33.544773
15980,0.027547687,12673.80784535408,,20.363846,-0.8430676,17.39923,17.430159,4.2039585,1.9045305e-09,,,799,1.0740911,-0.70176196,13.196041,3358.963,44.6063,-0.67346936,-3.2776492,17.430159,19.219072,-0.39139873,20.574924
16000,0.027547687,12704.68013548851,,16.27389,-0.8422077,17.382425,17.430159,4.1987247,1.8997721e-09,,,800,1.1556139,-0.67210263,13.201275,3358.9805,44.38186,-0.71428573,-3.2789,17.430159,19.219072,-0.22000428,17.70705
16020,0.027547687,12736.151878118515,,19.904945,-0.8413722,17.376867,17.430159,4.193512,1.8950315e-09,,,801,1.0815544,-0.67322445,13.206488,3359.003,44.234024,-0.67346936,-3.280149,17.430159,19.219072,-0.3193006,19.985659
16040,0.01831564,12767.61061501503,,,-0.84059536,17.39655,17.430159,4.1882877,1.8903088e-09,,,802,0.92243636,-0.1115573,13.211712,3359.0068,44.218178,-0.10204082,-3.2813969,17.430159,19.219072,-0.29071692,43.94071
16060,0.027547687,12799.63926744461,,3.967607e-21,-0.84043026,15.932078,17.430159,4.1849003,1.8856037e-09,,,803,1.1469572,-0.38409626,13.215099,3360.4746,44.205833,-0.3877551,-3.2826428,17.430159,19.219072,-0.61301756,18.176552
16080,0.01831564,12830.711998462677,,,-0.83947676,17.259373,17.430159,4.1798697,1.8809159e-09,,,804,1.15035,-0.030296318,13.22013,3360.6152,44.20106,-0.020408163,-3.2838874,17.430159,19.219072,-0.21170086,48.20278
16100,0.027547687,12862.405104160309,,,-0.8392375,13.782338,17.430159,4.1791706,1.8762456e-09,,,805,0.91142064,-0.5490743,13.220829,3364.2324,44.16826,-0.5102041,-3.2851305,17.430159,19.219072,-0.7735204,28.068317
16120,0.01831564,12890.840667009354,,26.639183,-0.8385737,17.379473,17.430159,4.174011,1.8715929e-09,,,806,1.2204528,-0.5541185,13.225988,3364.253,44.426308,-0.5510204,-3.286372,17.430159,19.219072,-0.2069666,26.662567
16140,0.041433174,12920.014880895615,,4.9941334e-17,-0.8374887,17.352446,17.430159,4.1688967,1.8669575e-09,,,807,0.9230009,-0.13682584,13.231103,3364.2998,44.137333,-0.18367347,-3.2876117,17.430159,19.219072,-0.16838543,16.383709
16160,0.041433174,12950.575111865997,,11.345082,-0.8371949,16.416822,17.430159,4.164955,1.8623392e-09,,,808,0.9239497,-0.12422812,13.2350445,3365.2832,44.16226,-0.10204082,-3.2888503,17.430159,19.219072,-0.51646763,19.39259
16180,0.027547687,12978.110968589783,,,-0.836953,15.996338,17.430159,4.161542,1.857738e-09,,,809,1.11763,-0.56053466,13.238458,3366.6875,44.135193,-0.5510204,-3.290087,17.430159,19.219072,-0.55869085,17.30753
