Iteration,LQGsigma_higher,Delta,ReturnMin,ReturnMax,IWLastEpisode,IWFirstEpisode,ReturnAbsMax,Regret,TimestepsSoFar,IWMax,TimeElapsed,LQGmu1_higher,Regret/t,ReturnStepMax,DenMISEMeanLog,ReturnMean,IWMean,LQGmu1_actor,DenMISELogLast,DenMISELogFirst,IWMin,Bound,ReturnLastEpisode
1579,0.041433174,4.876602e-10,,17.42376,13.311668,,17.42376,5659.881,31580,17.100464,19111.822783470154,-0.67346936,3.5844717,19.2129,-0.80809426,13.815528,0.95283407,-0.6451029,-0.49443612,-4.0033727,,36.260574,17.415195
1580,0.027547687,4.870431e-10,,17.42376,7.898473e-15,,17.42376,5659.8906,31600,21.975372,19123.362612962723,-0.877551,3.5822086,19.2129,-0.80790246,13.817791,1.0137098,-0.8900676,-0.45514086,-4.0040054,,36.259117,17.389807
1581,0.09372906,4.864271e-10,,17.42376,3.2228258,1.6874603e-06,17.42376,5659.992,31620,22.153885,19135.426043987274,-1.0,3.5800085,19.2129,-0.80764467,13.819991,1.0293603,-1.1227306,-0.40966746,-4.004638,,36.25506,17.297512
1582,0.14097345,4.8581233e-10,,17.42376,20.845945,0.03912842,17.42376,5660.201,31640,21.071434,19148.019413232803,-1.0,3.577877,19.2129,-0.8086197,13.822123,1.0485228,-1.1976974,-2.375881,-4.0052705,,36.271935,17.193834
1583,0.21203151,4.8519877e-10,,17.42376,20.627087,2.6509728,17.42376,5660.3945,31660,20.644041,19161.161293268204,-1.0,3.575739,19.2129,-0.8098674,13.824261,1.0550928,-1.042533,-2.8292046,-4.005878,,36.382393,17.204918
1584,0.027547687,4.8458637e-10,,17.42376,,,17.42376,5660.5957,31680,21.608814,19174.07181787491,-0.18367347,3.5736084,19.2129,-0.810279,13.826391,1.0119029,-0.15979068,-1.5140501,-4.004836,,36.24235,17.199318
1585,0.01831564,4.839751e-10,,17.42376,21.91118,,17.42376,5661.4883,31700,34.766792,19186.29908466339,-0.14285715,3.5719166,19.2129,-0.81003654,13.828083,1.0281248,-0.11210674,-0.43332213,-4.005467,,36.33265,16.50781
1586,0.062317666,4.8336496e-10,,17.42376,8.363706,,17.42376,5663.1953,31720,12.917476,19198.27016234398,-0.06122449,3.5707417,19.2129,-0.8098917,13.829258,1.0137682,-0.041240305,-0.6006642,-4.006098,,36.257233,15.692123
1587,0.027547687,4.82756e-10,,17.42376,5.5291994e-26,,17.42376,5666.8086,31740,16.386229,19210.17956018448,-0.3469388,3.5707684,19.2129,-0.8098422,13.829231,1.1019088,-0.36999243,-0.742358,-4.006728,,36.235825,13.787287
1588,0.041433174,4.8214815e-10,,17.42376,9.786396,,17.42376,5666.9297,31760,12.728888,19221.67524456978,-0.3877551,3.568596,19.2129,-0.8093386,13.831404,1.039527,-0.35700047,-0.10815279,-4.007358,,36.225784,17.280363
1589,0.21203151,4.815415e-10,,17.42376,0.020772126,2.6565711,17.42376,5667.092,31780,20.455532,19232.896720647812,-1.0,3.566452,19.2129,-0.80886394,13.833548,1.0544537,-1.0166023,-0.09200276,-4.0079875,,36.225227,17.236984
1590,0.027547687,4.8093596e-10,,17.42376,34.17614,,17.42376,5667.293,31800,34.599625,19244.295929908752,-1.0,3.5643349,19.2129,-0.8089768,13.835665,0.8706766,-0.97679865,-1.0402377,-4.006946,,36.27215,17.199419
1591,0.01831564,4.803316e-10,,17.42376,,,17.42376,5667.465,31820,94.56458,19256.3622341156,0.71428573,3.5622034,19.2129,-0.8089918,13.837796,0.91948146,0.70470536,-0.69703996,-4.007575,,36.20531,17.22512
1592,0.041433174,4.7972837e-10,,17.42376,,,17.42376,5680.283,31840,14.603354,19268.64416384697,-0.63265306,3.568017,19.2129,-0.8094311,13.831983,0.9388366,-0.6608822,-1.4084804,-4.0082035,,36.20278,4.5831947
1593,0.041433174,4.7912624e-10,,17.42376,5.724572e-12,,17.42376,5680.2793,31860,11.2484,19279.977390050888,-0.3469388,3.565775,19.2129,-0.8093117,13.834225,1.0640804,-0.36001554,-0.5552503,-4.0088315,,36.200504,17.403816
1594,0.041433174,4.785253e-10,,17.42376,,,17.42376,5680.373,31880,78.1846,19292.08665895462,1.0,3.5635967,19.2129,-0.80882293,13.836403,1.0186014,1.0225649,-0.09184409,-4.009459,,36.194775,17.30482
1595,0.027547687,4.779254e-10,,17.42376,7.264171e-26,,17.42376,5697.7734,31900,59.551735,19304.548204898834,0.71428573,3.5722713,19.2129,-0.80960476,13.827728,0.9226193,0.76358294,-2.059236,-4.010086,,36.195545,
1596,0.027547687,4.7732673e-10,,17.42376,,,17.42376,5711.377,31920,45.708694,19316.477320432663,0.18367347,3.578558,19.2129,-0.81009996,13.821442,0.9792666,0.18457986,-1.5107096,-4.0107126,,36.182858,3.796104
1597,0.44205254,4.7672916e-10,,17.42376,0.1923172,12.407362,17.42376,5719.9824,31940,14.315855,19328.302525997162,-0.8367347,3.581705,19.2129,-0.81031466,13.818295,1.0157504,-0.37944093,-1.1229582,-4.011339,,36.17198,8.79446
1598,0.01831564,4.7613263e-10,,17.42376,5.008088,,17.42376,5720.0938,31960,24.10199,19339.337635993958,-0.3469388,3.5795336,19.2129,-0.8098636,13.820466,1.1568812,-0.35683805,-0.104518645,-4.004226,,36.19428,17.290125
1599,0.07336965,4.755373e-10,,17.42376,3.6469948,,17.42376,5720.127,31980,9.873007,19352.080783843994,-0.42857143,3.5773153,19.2129,-0.8093121,13.822684,1.0059645,-0.347471,-0.07854415,-4.0048513,,36.157578,17.365139
1600,0.01831564,4.7494303e-10,,17.42376,23.664722,,17.42376,5720.301,32000,23.726286,19364.522477149963,-0.3469388,3.5751877,19.2129,-0.8088554,13.824812,1.169048,-0.3380746,-0.08334623,-4.005477,,36.28019,17.227888
1601,0.027547687,4.7434995e-10,,17.42376,15.6185875,,17.42376,5720.4707,32020,15.689545,19376.882850646973,-0.3469388,3.573062,19.2129,-0.808328,13.826938,1.1180563,-0.33732653,-0.12733352,-4.0061016,,36.198975,17.22908
1602,0.01831564,4.7375787e-10,,17.42376,21.510496,,17.42376,5720.6035,32040,23.183575,19388.131498336792,-0.3469388,3.5709143,19.2129,-0.8078304,13.829085,1.173367,-0.3753965,-0.12519303,-4.006726,,36.1663,17.267748
1603,0.01831564,4.73167e-10,,17.42376,,,17.42376,5720.7383,32060,48.305832,19399.334221363068,-0.020408163,3.5687704,19.2129,-0.8072741,13.831229,1.1272057,-0.041916735,-0.08350719,-4.00735,,36.15659,17.263727
1604,0.041433174,4.725772e-10,,17.42376,1.0338411,,17.42376,5725.291,32080,15.443952,19409.654541254044,-0.14285715,3.5693836,19.2129,-0.80715775,13.830616,0.9896222,-0.20810947,-0.73613524,-4.0079737,,36.123962,12.847438
1605,0.041433174,4.7198845e-10,,17.42376,15.2802925,,17.42376,5725.914,32100,17.224258,19421.217045783997,-0.2244898,3.5675468,19.2129,-0.8069997,13.832453,0.9560054,-0.18607903,-0.539977,-4.008597,,36.12796,16.777687
1606,1.0,4.714009e-10,,17.42376,0.5129811,15.192673,17.42376,5726.6445,32120,26.628878,19432.84773492813,-0.71428573,3.5657816,19.2129,-0.80676997,13.834218,0.9838164,0.35351622,-0.3909235,-4.0092196,,36.113876,16.667883
1607,0.01831564,4.708144e-10,,17.42376,,,17.42376,5736.08,32140,32.031006,19443.32006573677,-0.18367347,3.5694342,19.2129,-0.8070813,13.830565,1.0500526,-0.20563275,-1.289643,-4.000427,,36.097527,7.9668107
1608,0.041433174,4.7022897e-10,,17.42376,0.0476128,,17.42376,5736.615,32160,10.817867,19453.588366746902,-0.3469388,3.5675468,19.2129,-0.8068676,13.832453,1.0688242,-0.4111131,-0.5062186,-4.001049,,36.083786,16.863941
1609,0.10170138,4.6964466e-10,,17.42376,5.867363,6.220886e-28,17.42376,5736.6855,32180,6.57462,19464.130989313126,-0.3877551,3.5653734,19.2129,-0.80659145,13.834626,1.0069263,-0.21566062,-0.42900407,-4.0016704,,36.099648,17.331442
1610,0.041433174,4.690614e-10,,17.42376,12.481192,,17.42376,5737.1797,32200,14.185523,19474.607283353806,-0.18367347,3.563465,19.2129,-0.8064331,13.8365345,0.9951113,-0.19721927,-0.55749375,-4.0022917,,36.14907,16.907005
1611,0.062317666,4.684793e-10,,17.42376,6.7460604,,17.42376,5737.871,32220,10.581627,19485.56482386589,-0.14285715,3.5616837,19.2129,-0.80620617,13.838316,0.9840073,-0.059420668,-0.43287447,-4.0029125,,36.10116,16.707306
1612,0.09372906,4.678982e-10,,17.42376,1.7870871,,17.42376,5740.9785,32240,7.466567,19496.507504701614,-0.2244898,3.5614014,19.2129,-0.8061408,13.838598,0.98800606,-0.27882105,-0.6829694,-4.0035334,,36.063522,14.29223
1613,0.01831564,4.6731824e-10,,17.42376,,,17.42376,5741.258,32260,38.619667,19507.128774881363,-0.67346936,3.5593662,19.2129,-0.805887,13.840633,0.89158875,-0.66300565,-0.38358918,-4.0041533,,36.050808,17.120087
1614,0.027547687,4.6673937e-10,,17.42376,23.429926,,17.42376,5741.2637,32280,25.124294,19517.689038276672,-0.67346936,3.5571642,19.2129,-0.8058018,13.842835,0.9380024,-0.67610025,-0.5532552,-4.004773,,36.068623,17.3952
1615,0.041433174,4.661615e-10,,17.42376,16.275509,,17.42376,5741.285,32300,16.477856,19528.420877218246,-0.67346936,3.5549746,19.2129,-0.8056702,13.845025,0.9614365,-0.7073518,-0.52694255,-4.0053926,,36.10131,17.3794
1616,0.09372906,4.655848e-10,,17.42376,5.25657,2.1303394e-18,17.42376,5741.285,32320,7.2388,19538.438625574112,-0.67346936,3.5527763,19.2129,-0.80536824,13.847223,0.9789496,-0.64836526,-0.27640885,-4.0060115,,36.06305,17.398327
1617,0.14097345,4.6500911e-10,,17.42376,1.3310676,7.2235707e-13,17.42376,5741.289,32340,5.129124,19548.739357948303,-0.42857143,3.550581,19.2129,-0.8051688,13.849419,0.99626285,-0.5801744,-0.46115598,-4.0066304,,36.05208,17.39583
1618,0.041433174,4.644345e-10,,17.42376,8.192056e-22,,17.42376,5741.291,32360,26.918064,19559.27222084999,-1.0,3.5483875,19.2129,-0.80499303,13.851612,0.9525417,-1.0023762,-0.5163071,-4.0072484,,36.044655,17.398605
1619,0.09372906,4.6386092e-10,,17.42376,1.2492394e-21,,17.42376,5741.492,32380,8.746378,19570.9516685009,-0.06122449,3.54632,19.2129,-0.8050426,13.85368,1.0044467,0.06479639,-0.8326322,-4.0078664,,35.99846,17.19974
1620,0.0529305,4.632884e-10,,17.42376,8.686976,,17.42376,5749.826,32400,22.247965,19582.39717555046,0.14285715,3.5492754,19.2129,-0.8053029,13.850724,0.9818802,0.16422378,-1.2294736,-4.008484,,36.011787,9.066426
1621,0.01831564,4.6271698e-10,,17.42376,,,17.42376,5758.365,32420,98.07817,19592.84277653694,0.75510204,3.5523539,19.2129,-0.80550945,13.847646,0.87260413,0.74660057,-1.117339,-4.009101,,35.984074,8.859106
1622,0.11973804,4.621466e-10,,17.42376,1.0910451e-06,,17.42376,5771.7363,32440,11.406478,19604.23955798149,0.06122449,3.5584078,19.2129,-0.80599594,13.841592,0.9926165,0.009143967,-1.4499869,-4.0097175,,35.980022,4.0296063
1623,0.01831564,4.615773e-10,,17.42376,,,17.42376,5779.8027,32460,77.71015,19615.26259827614,0.5102041,3.561185,19.2129,-0.80606127,13.838815,1.0664033,0.53554684,-0.90305775,-4.010334,,35.977154,9.333172
1624,0.19541045,4.6100904e-10,,17.42376,0.0007144585,8.164504e-08,17.42376,5790.709,32480,3.309823,19627.4480304718,-0.30612245,3.5657072,19.2129,-0.8063478,13.834292,0.99509627,-0.5180262,-1.31823,-4.01095,,35.97601,6.493344
1625,0.062317666,4.6044177e-10,,17.42376,4.413043,,17.42376,5790.7344,32500,11.169685,19638.63339972496,-0.59183675,3.563528,19.2129,-0.8060575,13.836472,0.9712036,-0.5481109,-0.32942358,-4.0115657,,35.985786,17.374447
1626,0.01831564,4.598756e-10,,17.42376,29.279058,,17.42376,5790.7246,32520,29.841562,19649.005572080612,-0.5510204,3.5613317,19.2129,-0.80577034,13.838668,1.0539176,-0.5619003,-0.3084281,-4.012181,,36.137783,17.4097
1627,0.01831564,4.5931045e-10,,17.42376,26.115597,,17.42376,5790.7285,32540,29.321783,19659.78268623352,-0.5510204,3.559145,19.2129,-0.8054661,13.840855,1.0555824,-0.56406546,-0.3579036,-4.0127954,,36.027214,17.395483
1628,0.027547687,4.5874637e-10,,17.42376,18.594847,,17.42376,5790.752,32560,19.23054,19669.954995393753,-0.5510204,3.5569735,19.2129,-0.8051638,13.843026,1.0188719,-0.55085194,-0.3621087,-4.01341,,36.01145,17.378284
1629,0.01831564,4.5818335e-10,,17.42376,,,17.42376,5790.8105,32580,49.972305,19681.364596128464,-1.0,3.5548248,19.2129,-0.80482495,13.845175,0.79858667,-1.0053194,-0.2674014,-4.014024,,35.97729,17.34186
1630,0.027547687,4.576213e-10,,17.42376,32.8488,,17.42376,5791.0156,32600,33.212368,19692.317945718765,-1.0,3.5527697,19.2129,-0.8049734,13.84723,0.88438654,-1.0324748,-0.83766,-4.0146375,,36.07422,17.194283
1631,0.041433174,4.5706033e-10,,17.42376,25.989746,,17.42376,5791.2266,32620,26.014215,19703.41332936287,-1.0,3.5507221,19.2129,-0.8053517,13.8492775,0.9637339,-1.0207024,-1.3001277,-4.015251,,36.056267,17.188656
1632,0.062317666,4.5650037e-10,,17.42376,17.238539,1.3614773e-16,17.42376,5791.426,32640,23.110039,19715.29507446289,-1.0,3.548668,19.2129,-0.8055242,13.851332,1.0181934,-0.91803545,-1.0457562,-4.015864,,35.986694,17.200304
1633,0.11973804,4.5594156e-10,,17.42376,1.9594637,1.2968039e-08,17.42376,5791.5527,32660,4.8749213,19727.73402571678,-0.75510204,3.5465727,19.2129,-0.8052641,13.853427,0.9918827,-0.8131201,-0.39497927,-4.0164766,,35.97333,17.275019
1634,0.0529305,4.5538365e-10,,17.42376,,,17.42376,5791.5957,32680,30.643097,19739.368961572647,0.71428573,3.5444279,19.2129,-0.80498266,13.855572,0.9476826,0.67588145,-0.33668253,-4.0170884,,35.955357,17.35587
1635,0.07336965,4.5482676e-10,,17.42376,11.13987,,17.42376,5804.051,32700,19.80985,19750.02046775818,0.59183675,3.5498781,19.2129,-0.8053659,13.8501215,1.0231078,0.68999034,-1.3733054,-4.0177007,,35.957764,4.945504
1636,0.1800923,4.542709e-10,,17.42376,5.5494373e-13,0.0013906482,17.42376,5816.6797,32720,3.6594844,19760.670166254044,-0.71428573,3.5554285,19.2129,-0.8057091,13.844571,0.9933925,-0.62041146,-1.3855228,-4.018312,,35.945244,4.770049
1637,0.07336965,4.5371604e-10,,17.42376,,,17.42376,5816.709,32740,17.573442,19771.70802807808,0.42857143,3.5532742,19.2129,-0.8054927,13.846725,1.00028,0.4497877,-0.44407296,-4.018922,,35.930172,17.36871
1638,0.01831564,4.5316229e-10,,17.42376,,,17.42376,5826.8477,32760,32.45693,19782.067008256912,-0.63265306,3.557294,19.2129,-0.8057311,13.842706,0.99917144,-0.648073,-1.19286,-4.0195327,,35.900513,7.2627
1639,0.01831564,4.5260942e-10,,17.42376,,,17.42376,5826.824,32780,32.405933,19792.66914653778,-0.9183673,3.555109,19.213264,-0.8055181,13.844891,1.0077828,-0.9536495,-0.4484772,-4.020143,,35.898567,17.42376
1640,0.2939076,4.5205764e-10,,17.42376,3.753799e-09,1.8391562e-14,17.42376,5826.9844,32800,58.825584,19803.210954904556,0.9183673,3.5530386,19.213264,-0.8053793,13.846961,0.9990785,1.394936,-0.57861966,-4.020753,,35.88994,17.2395
1641,0.31890655,4.515069e-10,,17.42376,8.874905e-11,13.818773,17.42376,5844.383,32820,21.2777,19813.659858942032,-1.0,3.5614767,19.213264,-0.8078353,13.838523,1.0248289,-0.81056195,-4.829696,-4.021363,,35.87528,
1642,0.027547687,4.509571e-10,,17.42376,17.57933,,17.42376,5844.4355,32840,19.87381,19824.67190027237,-0.79591835,3.5593395,19.213264,-0.8075336,13.84066,1.0339105,-0.76348245,-0.3351105,-4.013586,,36.00649,17.348999
1643,0.041433174,4.5040832e-10,,17.42376,10.332342,,17.42376,5844.4805,32860,13.070438,19835.27027487755,-0.79591835,3.5572004,19.213264,-0.8072535,13.842799,1.025763,-0.8083555,-0.37697,-4.014195,,35.893024,17.355858
1644,0.01831564,4.498605e-10,,17.42376,,,17.42376,5844.5566,32880,31.55307,19846.00146794319,-0.26530612,3.5550833,19.213264,-0.80693895,13.844916,1.0328687,-0.26406142,-0.31346133,-4.0148034,,35.867966,17.325697
1645,0.01831564,4.4931375e-10,,17.42376,,,17.42376,5844.8555,32900,28.71911,19856.594124555588,-0.5510204,3.5531034,19.213264,-0.8066482,13.846896,1.0602348,-0.5363781,-0.35421884,-4.0154114,,35.84484,17.102102
1646,0.09372906,4.4876794e-10,,17.42376,5.4249163,2.5499054e-26,17.42376,5844.869,32920,5.855288,19867.29852604866,-0.5102041,3.5509539,19.213264,-0.80629665,13.849046,0.9908195,-0.5816147,-0.28158483,-4.0160193,,35.843075,17.383339
1647,0.027547687,4.4822318e-10,,17.42376,12.916124,,17.42376,5844.865,32940,18.800379,19877.61345052719,-0.5510204,3.5487957,19.213264,-0.80611825,13.851204,1.0228786,-0.5487526,-0.50228757,-4.0166264,,35.845345,17.402805
1648,0.24963507,4.476794e-10,,17.42376,2.011421,0.010132404,17.42376,5844.8984,32960,2.7771864,19887.869120836258,-0.5102041,3.5466614,19.213264,-0.80576456,13.853338,0.994414,-0.4413908,-0.24194756,-4.0172334,,35.826225,17.36777
1649,0.027547687,4.471366e-10,,17.42376,,,17.42376,5844.9805,32980,20.118511,19898.208935260773,-0.8367347,3.5445604,19.213264,-0.80560565,13.855439,1.02082,-0.85091954,-0.53788817,-4.017834,,35.801918,17.318407
1650,0.041433174,4.4659476e-10,,17.42376,13.105649,,17.42376,5845.0586,33000,13.272061,19908.695200920105,-0.8367347,3.5424595,19.213264,-0.8053297,13.85754,1.0190417,-0.82378423,-0.36691198,-4.0184402,,35.815704,17.322226
1651,0.44205254,4.4605392e-10,,17.42376,1.231672,12.503357,17.42376,5845.1094,33020,14.384837,19918.741154909134,-0.8367347,3.5403452,19.213264,-0.8050205,13.859654,1.008113,-0.35048676,-0.31141374,-4.0190463,,35.799362,17.346685
1652,0.027547687,4.4551404e-10,,17.42376,6.132386,,17.42376,5845.365,33040,17.191269,19928.93794989586,-0.3877551,3.5383568,19.213264,-0.80456275,13.861643,1.0894738,-0.42342022,-0.055809658,-4.012107,,35.831154,17.144358
1653,0.027547687,4.4497522e-10,,17.42376,,,17.42376,5845.508,33060,31.895115,19939.461845874786,-0.020408163,3.5363026,19.213264,-0.8043733,13.863697,1.1154298,-0.031644013,-0.5772553,-4.012712,,35.772522,17.259096
1654,0.01831564,4.444373e-10,,17.42376,2.1022206e-34,,17.42376,5850.842,33080,31.106403,19951.142231702805,-0.26530612,3.5373888,19.213264,-0.804276,13.862611,1.0356567,-0.24313268,-0.751164,-4.013317,,35.75647,12.068132
1655,0.11035183,4.439004e-10,,17.42376,0.00074886926,,17.42376,5851.328,33100,11.561691,19963.730179071426,0.2244898,3.5355453,19.213264,-0.8040728,13.864454,0.95327234,0.27204138,-0.49636757,-4.0139213,,35.75724,16.911736
1656,1.0,4.4336443e-10,,17.42376,0.80662286,15.273496,17.42376,5860.297,33120,27.004057,19977.12378501892,-0.71428573,3.538827,19.213264,-0.80433536,13.861173,0.97926205,0.1346063,-1.19046,-4.0145254,,35.75404,8.430849
1657,0.01831564,4.4282944e-10,,17.42376,,,17.42376,5868.758,33140,104.52901,19992.374195814133,0.8367347,3.5417976,19.213264,-0.80452293,13.858202,0.9573487,0.8666543,-1.0927022,-4.005948,,35.726818,8.939687
1658,0.11973804,4.4229545e-10,,17.42376,5.8819747e-15,1.76216e-29,17.42376,5883.8906,33160,5.958419,20007.300638198853,-0.14285715,3.548788,19.213264,-0.80502367,13.851212,0.9909151,-0.050012633,-1.5704933,-4.0065513,,35.71147,2.2662425
1659,0.01831564,4.4176235e-10,,17.42376,36.92619,,17.42376,5887.5957,33180,43.37201,20023.03045320511,-0.06122449,3.5488825,19.213264,-0.80497557,13.851117,1.0074664,-0.07085168,-0.71522146,-4.0071545,,35.778545,13.696584
1660,0.027547687,4.4123027e-10,,17.42376,26.572865,,17.42376,5890.5156,33200,28.129482,20038.513764619827,-0.06122449,3.548503,19.213264,-0.8048941,13.851497,1.0112705,-0.088695094,-0.6680585,-4.007757,,35.705658,14.478445
1661,0.041433174,4.4069917e-10,,17.42376,1.7140622e-26,,17.42376,5892.4023,33220,12.915705,20053.387333869934,-0.5510204,3.5475035,19.213264,-0.8048043,13.852496,1.0030836,-0.55925035,-0.66114503,-4.0083594,,35.69938,15.514653
1662,0.01831564,4.4016896e-10,,17.42376,26.241444,,17.42376,5892.3965,33240,27.84469,20067.689078092575,-0.5510204,3.5453653,19.213264,-0.8044927,13.854634,1.0728445,-0.5593961,-0.28723207,-4.008961,,35.707283,17.40585
1663,0.01831564,4.396398e-10,,17.42376,,,17.42376,5892.424,33260,114.832825,20082.15048623085,0.9591837,3.5432491,19.213264,-0.80413336,13.8567505,1.1327571,0.9593452,-0.27334708,-4.0095625,,35.68947,17.372185
1664,0.041433174,4.3911152e-10,,17.42376,,,17.42376,5909.0977,33280,12.758539,20095.89723086357,-0.3877551,3.5511398,19.213264,-0.8045531,13.84886,1.0443244,-0.38095415,-1.6082507,-4.010164,,35.688217,0.725247
1665,0.041433174,4.3858425e-10,,17.42376,,,17.42376,5909.211,33300,48.96065,20109.3947057724,0.9183673,3.5490751,19.213264,-0.80410564,13.8509245,1.0139726,0.8752467,-0.10119854,-4.0107646,,35.68019,17.287254
1666,0.01831564,4.380579e-10,,17.42376,4.5832577e-25,,17.42376,5924.4805,33320,86.758224,20123.060832738876,0.67346936,3.5561113,19.213264,-0.8045572,13.843888,1.1246766,0.69210786,-1.5602236,-4.011365,,35.68036,2.1299717
1667,0.041433174,4.3753248e-10,,17.42376,,,17.42376,5937.1387,33340,13.031903,20136.06307864189,-0.79591835,3.5615711,19.213264,-0.80483556,13.8384285,1.0258067,-0.7763315,-1.371773,-4.0119653,,35.659317,4.7434034
1668,0.11973804,4.3700804e-10,,17.42376,1.4511313,4.5505337e-13,17.42376,5937.176,33360,5.7491145,20148.689347743988,-0.59183675,3.5594578,19.213264,-0.80455256,13.840542,0.98615414,-0.42982835,-0.35589567,-4.0125647,,35.655876,17.361696
1669,0.027547687,4.364845e-10,,17.42376,8.2334,,17.42376,5937.2305,33380,17.046316,20161.5182929039,-0.3877551,3.5573578,19.213264,-0.8044397,13.842642,1.0941422,-0.3819538,-0.60160524,-4.013164,,35.68158,17.347271
1670,0.1800923,4.3596188e-10,,17.42376,1.6655271,7.8926914e-11,17.42376,5937.328,33400,3.9561632,20173.729959726334,-0.2244898,3.5552855,19.213264,-0.80396193,13.844714,0.99568623,-0.2665784,-0.097039826,-4.013763,,35.664413,17.300903
1671,0.01831564,4.3544027e-10,,17.42376,30.598454,,17.42376,5937.6465,33420,30.723545,20186.313333034515,-0.26530612,3.5533495,19.213264,-0.8036886,13.84665,1.0454865,-0.26906395,-0.34230068,-4.014362,,35.74186,17.080805
1672,0.027547687,4.3491957e-10,,17.42376,19.876776,,17.42376,5938.0684,33440,20.101097,20199.094809532166,-0.26530612,3.5514765,19.213264,-0.8033796,13.848523,0.99017847,-0.28028935,-0.32595804,-4.01496,,35.724937,16.977581
1673,0.27086833,4.3439977e-10,,17.42376,1.9902296,0.00015556811,17.42376,5938.3887,33460,3.36577,20211.858932733536,-0.18367347,3.5495453,19.213264,-0.8031261,13.850454,0.99268454,0.2840753,-0.36467975,-4.015558,,35.62236,17.080334
1674,0.01831564,4.3388096e-10,,17.42376,44.45865,,17.42376,5947.42,33480,71.18429,20224.783557891846,0.26530612,3.5528193,19.213264,-0.80339074,13.84718,1.0154586,0.21611537,-1.2385668,-4.0161552,,35.77827,8.369919
