TimestepsSoFar,Regret,IWMean,MinEpLen,Delta,ReturnMean,DenMISEMeanLog,ReturnStepMax,BoundBonus,NumTrainableParams,MountainCar_mu1_higher,DenMISELogLast,TimeElapsed,IWMax,DenMISELogFirst,ReturnMin,AvgEpLen,IWLastEpisode,ActionIn1,IWMin,MountainCar_std1_higher,ReturnAbsMax,GridSize,NumTrajectories,Iteration,IWFirstEpisode,MountainCar_std0_higher,MountainCar_mu0_higher,Bound,BoundMISE,Regret/t,ReturnLastEpisode,ReturnMax
45952,-3406.4993,1.0814439,154,7.1275144e-07,47.055546,-4.121173,160.43874,1128.9631,,,-3.4979553,26.931769371032715,42.786472,-4.4818025,-160.43874,567.3086419753087,0.000107287495,-0.19869924,,1.5,160.43874,25,81,81,2.5745348e-12,0.14999999,0.5,1120.1158,-8.847259,-42.055546,-1.4934,98.96017
46951,-3383.205,1.4007481,154,6.954733e-07,46.2586,-4.1343236,160.43874,978.55194,,15.0,-5.0810695,27.498610973358154,41.42261,-4.4940724,-160.43874,572.5731707317074,,14.541747,,1.5,160.43874,25,82,82,1.6407381e-18,0.14999999,-1.0,1100.2781,121.726135,-41.2586,-18.294142,98.96017
47338,-3467.4678,0.47773275,154,6.788158e-07,46.776722,-4.1306977,160.43874,1048.9489,,10.0,-4.04792,27.783642768859863,19.410824,-4.506194,-160.43874,570.3373493975904,8.71044e-26,13.109283,,1.5,160.43874,25,83,83,9.1980856e-20,0.14999999,0.5,1088.4677,39.51878,-41.776722,89.262375,98.96017
47844,-3554.9634,1.4046681,154,6.627497e-07,47.32099,-4.1308246,160.43874,1050.9055,,5.0,-3.5890636,28.12047243118286,52.10935,-4.5181704,-160.43874,569.5714285714286,5.5796284e-07,6.3621383,,1.5,160.43874,25,84,84,0.000102443984,0.14999999,,1064.2917,13.386281,-42.32099,92.49559,98.96017
48843,-3546.1792,1.221302,154,6.472474e-07,46.719757,-4.126423,160.43874,945.12463,,5.0,-3.954248,28.65730571746826,44.91935,-4.5300035,-160.43874,574.6235294117647,0.004010412,3.9224813,,1.5,160.43874,25,85,85,1.2307614,0.14999999,-0.5,1054.9073,109.782684,-41.719757,-3.7840648,98.96017
49842,-3536.3284,0.42229134,154,6.3228265e-07,46.1201,-4.123079,160.43874,915.506,,15.0,-3.900946,29.229816198349,8.3994055,-4.5273237,-160.43874,579.5581395348837,1.8376165e-18,13.137949,,1.5,160.43874,25,86,86,1.0135183e-30,0.14999999,0.5,954.82104,39.315063,-41.1201,-4.8507004,98.96017
50022,-3627.1724,0.41105747,154,6.1783095e-07,46.691635,-4.1275067,160.43874,916.2442,,15.0,-3.9225104,29.448291301727295,14.72483,-4.5388846,-160.43874,574.9655172413793,4.5296109e-10,15.789425,,1.5,160.43874,25,87,87,9.670459e-18,0.14999999,-0.5,955.4532,39.20898,-41.691635,95.84391,98.96017
50283,-3716.1426,0.6177628,154,6.0386907e-07,47.228893,-4.1367717,160.43874,947.4245,,5.0,-4.3404455,29.68357229232788,17.807137,-4.5503135,-160.43874,571.3977272727273,1.4225659e-16,5.567389,,1.5,160.43874,25,88,88,1.3316896e-13,0.14999999,0.5,942.83264,-4.591833,-42.228893,93.97002,98.96017
51282,-3703.15,1.3676033,154,5.903753e-07,46.608425,-4.1358323,160.43874,775.8507,,20.0,-3.6364088,30.264686822891235,41.18765,-4.5616126,-160.43874,576.2022471910112,3.0975766e-28,19.837225,,1.5,160.43874,25,89,89,1.5950757e-33,0.14999999,-0.5,902.3087,126.458,-41.608425,-7.992497,98.96017
51401,-3794.8374,1.4340179,119,5.773287e-07,47.16486,-4.129092,160.43874,748.6437,,10.0,-3.7087786,30.44983434677124,30.124098,-4.5727863,-160.43874,571.1222222222223,1.1690908e-09,10.164497,,1.5,160.43874,25,90,90,9.272782e-07,0.14999999,-0.5,884.9096,136.26593,-42.16486,96.68775,98.96017
51866,-3881.5332,1.3764765,119,5.647098e-07,47.65421,-4.1275387,160.43874,748.8319,,15.0,-4.278058,30.785446882247925,36.242516,-4.583836,-160.43874,569.9560439560439,3.3505865e-05,16.797796,,1.5,160.43874,25,91,91,8.519625e-22,0.14999999,,880.798,131.96603,-42.65421,91.69589,98.96017
52101,-3972.4731,1.4641712,119,5.5250035e-07,48.179054,-4.1297016,160.43874,723.4765,,15.0,-4.570036,31.00920867919922,37.6729,-4.594765,-160.43874,566.3152173913044,5.666999e-14,12.947064,,1.5,160.43874,25,92,92,1.8145526e-18,0.14999999,-1.0,852.0768,128.60025,-43.179054,95.939575,98.96017
52358,-4052.1802,0.5388075,119,5.4068244e-07,48.57183,-4.1289535,160.43874,778.2314,,20.0,-4.3608046,31.265352725982666,22.96941,-4.605576,-160.43874,562.989247311828,5.191059e-31,20.628155,,1.5,160.43874,25,93,93,,0.14999999,0.5,828.78467,50.55328,-43.57183,84.70693,98.96017
52609,-4136.6455,0.5843685,119,5.292397e-07,49.006866,-4.134024,160.43874,778.79974,,5.0,-4.1076856,31.51266121864319,46.917156,-4.616271,-160.43874,559.6702127659574,,3.8598695,,1.5,160.43874,25,94,94,0.23806326,0.14999999,-1.0,824.3914,45.591686,-44.006866,89.465096,98.96017
53399,-4218.121,0.54155177,119,5.181564e-07,49.401276,-4.141395,160.43874,751.4618,,10.0,-4.328948,32.04518127441406,17.614248,-4.624324,-160.43874,562.0947368421052,1.819321e-18,10.65562,,1.5,160.43874,25,95,95,1.0351435e-19,0.14999999,0.5,797.58185,46.120075,-44.401276,86.476326,98.96017
53828,-4308.802,0.8439266,119,5.0741784e-07,49.88335,-4.142058,160.43874,848.64575,,5.0,-3.7223246,32.37976574897766,57.04459,-4.634795,-160.43874,560.7083333333334,5.3327018e-05,7.4640303,,1.5,160.43874,25,96,96,2.7261885e-27,0.14999999,1.0,796.5709,-52.0748,-44.88335,95.68059,98.96017
54827,-4191.721,1.2765807,119,4.9700947e-07,48.21362,-4.161781,160.43874,711.46375,,5.0,-5.764288,32.95999884605408,33.52487,-4.645158,-160.43874,565.2268041237113,5.549961e-30,4.560484,,1.5,160.43874,25,97,97,1.3809716,0.14999999,-0.5,793.0565,81.592766,-43.21362,-112.080826,98.96017
55533,-4281.5757,0.5869319,119,4.8691817e-07,48.68955,-4.1537523,160.43874,779.1859,,,-3.5241885,33.40458059310913,28.480688,-4.6412783,-160.43874,566.6632653061224,0.08515793,0.626441,,1.5,160.43874,25,98,98,28.480688,0.14999999,-0.5,778.2676,-0.918339,-43.68955,94.85455,98.96017
56532,-4274.21,1.2339597,119,4.7713115e-07,48.17384,-4.15364,160.43874,781.59894,,,-3.6866686,33.96744108200073,51.158806,-4.3963084,-160.43874,571.030303030303,1.1666373e-05,-0.0404765,,1.5,160.43874,25,99,99,2.363576e-12,0.14999999,0.5,766.2365,-15.362431,-43.17384,-2.3653312,98.96017
57531,-4256.1143,1.210167,119,4.6763623e-07,47.561142,-4.1542177,160.43874,754.50525,,5.0,-4.254003,34.51252770423889,38.055847,-4.4063587,-160.43874,575.31,1.2040894e-05,7.2754993,,1.5,160.43874,25,100,100,9.160671e-05,0.14999999,,765.6245,11.119285,-42.561142,-13.096179,98.96017
58221,-4349.5605,1.3177501,119,4.584219e-07,48.064957,-4.153318,160.43874,631.9417,,20.0,-4.1602964,34.940491676330566,31.953144,-4.416308,-160.43874,576.4455445544554,3.077338e-16,21.652155,,1.5,160.43874,25,101,101,1.3793491e-33,0.14999999,-0.5,755.0522,123.11046,-43.064957,98.44649,98.96017
58628,-4437.744,0.5735899,119,4.4947728e-07,48.507294,-4.1530643,160.43874,700.88165,,15.0,-4.3034806,35.24014616012573,10.439252,-4.4261603,-160.43874,574.7843137254902,3.2085965e-09,14.32041,,1.5,160.43874,25,102,102,9.160078e-31,0.14999999,0.5,754.75146,53.86982,-43.507294,93.18358,98.96017
59114,-4525.6064,0.830193,119,4.40792e-07,48.937927,-4.149592,160.43874,852.75287,,15.0,-3.3537512,35.57773470878601,54.139072,-4.4359164,-160.43874,573.9223300970874,0.016330475,13.26685,,1.5,160.43874,25,103,103,,0.14999999,1.0,748.3522,-104.40069,-43.937927,92.862564,98.96017
60113,-4462.9414,0.4886995,119,4.32356e-07,47.9129,-4.1530395,160.43874,701.8065,,15.0,-4.2075233,36.13751196861267,14.654968,-4.4455786,-160.43874,578.0096153846154,9.280883e-19,15.572604,,1.5,160.43874,25,104,104,8.808984e-18,0.14999999,-0.5,748.2134,46.406868,-42.9129,-57.664894,98.96017
60552,-4552.8184,1.3480284,119,4.2415985e-07,48.360176,-4.1568866,160.43874,618.5432,,10.0,-4.0277996,36.45899724960327,26.09957,-4.4551477,-160.43874,576.6857142857143,0.009561313,11.201048,,1.5,160.43874,25,105,105,8.2436634e-07,0.14999999,-0.5,745.90454,127.36133,-43.360176,94.876114,98.96017
61059,-4641.451,1.2234678,119,4.161946e-07,48.787273,-4.150423,160.43874,618.7287,,15.0,-3.7116964,36.80589962005615,30.066057,-4.464627,-160.43874,576.0283018867924,0.011646559,14.438214,,1.5,160.43874,25,106,106,7.562207e-22,0.14999999,,736.02734,117.298615,-43.787273,93.633156,98.96017
61329,-4733.2676,1.3177431,119,4.084516e-07,49.236145,-4.1443386,160.43874,604.5593,,15.0,-3.63994,37.05187106132507,31.077522,-4.474016,-160.43874,573.1682242990654,1.247836e-11,14.415076,,1.5,160.43874,25,107,107,1.6081565e-18,0.14999999,-1.0,719.94635,115.38705,-44.236145,96.81664,98.96017
61582,-4819.662,1.1054462,119,4.0092266e-07,49.6265,-4.142757,160.43874,760.8701,,,-4.1827164,37.28612780570984,53.819534,-4.483319,-160.43874,570.2037037037037,,2.1589441,,1.5,160.43874,25,108,108,4.8508832e-26,0.14999999,1.0,716.3893,-44.48084,-44.6265,91.394325,98.96017
62581,-4753.9844,0.74956465,119,3.936001e-07,48.614536,-4.144005,160.43874,717.1544,,5.0,-4.19881,37.84708857536316,25.209562,-4.4925356,-160.43874,574.1376146788991,0.005433124,5.191679,,1.5,160.43874,25,109,109,1.2569261e-13,0.14999999,0.5,711.58154,-5.572895,-43.614536,-60.677593,98.96017
63580,-4734.291,0.86117774,119,3.8647622e-07,48.03901,-4.143354,160.43874,725.2315,,,-3.7747185,38.41977119445801,46.491585,-4.501668,-160.43874,578.0,1.664748e-23,1.6297178,,1.5,160.43874,25,110,110,4.395129,0.14999999,-1.0,710.27985,-14.951681,-43.03901,-14.693395,98.96017
64579,-4713.9585,0.80994403,119,3.7954405e-07,47.468094,-4.151148,160.43874,636.01794,,20.0,-4.743035,38.99044442176819,39.25747,-4.4715395,-160.43874,581.7927927927927,,20.547274,,1.5,160.43874,25,111,111,,0.14999999,0.5,710.48004,74.4621,-42.468094,-15.332311,98.96017
64811,-4800.884,0.76908016,119,3.727967e-07,47.865032,-4.1494675,160.43874,636.3977,,5.0,-3.6972842,39.22279405593872,36.78623,-4.4805083,-160.43874,578.6696428571429,6.343439e-35,6.206009,,1.5,160.43874,25,112,112,0.20784108,0.14999999,-1.0,687.13855,50.74087,-42.865032,91.925,98.96017
65425,-4885.825,1.297198,119,3.6622777e-07,48.237392,-4.155952,160.43874,598.3309,,5.0,-4.577657,39.62441539764404,28.126036,-4.487543,-160.43874,578.9823008849557,8.051363,4.187039,,1.5,160.43874,25,113,113,1.1795967,0.14999999,-0.5,690.20166,91.87076,-43.237392,89.94127,98.96017
66424,-4877.4355,0.74421275,119,3.598309e-07,47.784523,-4.1510835,160.43874,622.0034,,10.0,-3.7972627,40.165841817855835,30.990702,-4.485969,-160.43874,582.6666666666666,4.7124336e-09,11.774995,,1.5,160.43874,25,114,114,9.013918e-20,0.14999999,0.5,687.67065,65.667244,-42.784523,-3.3890994,98.96017
66841,-4967.035,1.2696626,119,3.5360017e-07,48.19161,-4.150064,160.43874,758.67816,,10.0,-3.729833,40.47114396095276,45.94802,-4.494703,-160.43874,581.2260869565217,0.048384506,9.253526,,1.5,160.43874,25,115,115,1.7106922e-33,0.14999999,1.0,666.2694,-92.408745,-43.19161,94.59899,98.96017
67840,-4893.5527,1.2811815,119,3.4752992e-07,47.1858,-4.1481047,160.43874,539.62946,,10.0,-4.05216,41.0386848449707,23.062544,-4.5033607,-160.43874,584.8275862068965,1.3383225e-21,10.303224,,1.5,160.43874,25,116,116,8.6508527e-07,0.14999999,-0.5,660.45734,120.82789,-42.1858,-68.4825,98.96017
68151,-4986.8066,1.0112857,119,3.416146e-07,47.62228,-4.14551,160.43874,764.99084,,20.0,-4.0432715,41.31873893737793,58.42647,-4.511945,-160.43874,582.4871794871794,4.350036e-23,21.627262,,1.5,160.43874,25,117,117,,0.14999999,1.0,658.6853,-106.30551,-42.62228,98.25428,98.96017
68357,-5064.963,1.2149836,119,3.3584908e-07,47.923416,-4.14671,160.43874,540.1101,,15.0,-4.1142216,41.55073094367981,26.073795,-4.5204554,-160.43874,579.2966101694915,2.4279016e-12,16.448767,,1.5,160.43874,25,118,118,7.996398e-22,0.14999999,,656.7389,116.62875,-42.923416,83.15592,98.96017
68584,-5154.8403,1.2449867,119,3.3022823e-07,48.317986,-4.1434813,160.43874,538.65704,,20.0,-3.909498,41.826828956604004,25.983711,-4.528894,-160.43874,576.3361344537815,2.2001338,19.246754,,1.5,160.43874,25,119,119,1.3002422e-37,0.14999999,,655.92694,117.269905,-43.317986,94.87781,98.96017
68914,-5243.7197,1.1319406,119,3.2474742e-07,48.697666,-4.1383853,160.43874,550.6674,,20.0,-3.692678,42.122828245162964,28.812912,-4.5372624,-160.43874,574.2833333333333,3.414575,20.636549,,1.5,160.43874,25,120,120,1.5567e-33,0.14999999,-0.5,656.38007,105.71267,-43.697666,93.879745,98.96017
69132,-5329.542,0.65247154,119,3.194018e-07,49.045803,-4.133495,160.43874,593.41003,,15.0,-3.587717,42.35779857635498,20.621502,-4.5455613,-160.43874,571.3388429752066,0.0059007592,14.020005,,1.5,160.43874,25,121,121,9.735269e-18,0.14999999,-0.5,655.11786,61.70783,-44.045803,90.8222,98.96017
69393,-5421.668,0.6463308,119,3.141872e-07,49.439903,-4.130447,160.43874,593.74115,,15.0,-3.387937,42.63192582130432,16.752407,-4.5537915,-160.43874,568.7950819672132,1.0159132e-06,14.522581,,1.5,160.43874,25,122,122,1.0407085e-30,0.14999999,0.5,654.03845,60.297325,-44.439903,97.12559,98.96017
69645,-5511.3877,1.1122783,119,3.0909925e-07,49.80803,-4.127702,160.43874,542.6881,,10.0,-3.4199944,42.87297058105469,28.885532,-4.561955,-160.43874,566.219512195122,0.03677377,8.450326,,1.5,160.43874,25,123,123,7.7260504e-11,0.14999999,,650.7606,108.07252,-44.80803,94.719986,98.96017
70226,-5604.753,1.1028345,119,3.0413386e-07,50.19962,-4.126491,160.43874,625.7301,,5.0,-4.0180364,43.29085659980774,34.100517,-4.570052,-160.43874,566.3387096774194,2.7939484,3.482902,,1.5,160.43874,25,124,124,0.00010789925,0.14999999,,647.55457,21.824478,-45.19962,98.364784,98.96017
70989,-5697.46,1.2587034,119,2.992872e-07,50.57968,-4.128679,160.43874,532.5293,,15.0,-4.429402,43.74306631088257,28.128248,-4.5780835,-160.43874,567.912,4.6455384e-16,13.755863,,1.5,160.43874,25,125,125,1.7845338e-18,0.14999999,-1.0,643.4393,110.90999,-45.57968,97.707306,98.96017
71309,-5778.659,0.98668474,119,2.0698488e-07,50.862373,-4.121749,160.43874,1471.6844,,12.0,-3.4300091,44.06381869316101,31.007088,-4.5860515,-160.43874,565.9444444444445,4.2662476e-27,11.243944,,1.5,160.43874,36,126,126,6.785095e-26,0.14999999,0.6,1554.617,82.93251,-45.862373,86.19888,98.96017
72308,-5747.758,1.8971299,119,2.0373817e-07,50.257935,-4.120564,160.43874,1497.9619,,4.0,-3.9011881,47.88294219970703,59.699863,-4.593957,-160.43874,569.3543307086615,6.603354e-10,3.8629856,,1.5,160.43874,36,127,127,0.07971288,0.14999999,-0.2,1553.9224,55.960503,-45.257935,-25.901308,98.96017
73185,-5841.6157,0.7471348,119,2.0056716e-07,50.637623,-4.114034,160.43874,1514.1307,,4.0,-3.9525976,48.49890446662903,18.912397,-4.6011724,-160.43874,571.7578125,2.130684,5.3210764,,1.5,160.43874,36,128,128,5.1859223e-07,0.14999999,0.2,1515.7059,1.5752498,-45.637623,98.857956,98.96017
74184,-5832.9043,0.39560467,119,1.9746963e-07,50.216312,-4.1137023,160.43874,1515.4242,,8.0,-3.7923355,49.114266872406006,14.576664,-4.608955,-160.43874,575.0697674418604,0.10006167,8.028999,,1.5,160.43874,36,129,129,4.8410104e-19,0.14999999,0.6,1514.2509,-1.1733426,-45.216312,-3.7112103,98.96017
75183,-5773.15,1.5211245,119,1.9444334e-07,49.408844,-4.1188884,160.43874,1368.9084,,8.0,-4.176387,49.72616386413574,57.902863,-4.616677,-160.43874,578.3307692307692,2.18647e-21,8.360843,,1.5,160.43874,36,130,130,0.0018104983,0.14999999,-0.6,1509.9348,141.02638,-44.408844,-54.754456,98.96017
75702,-5860.644,1.5787802,119,1.9148608e-07,49.73774,-4.1138916,160.43874,1349.5475,,16.0,-3.80382,50.130502223968506,55.797657,-4.6243258,-160.43874,577.8778625954199,1.1412381e-05,16.426289,,1.5,160.43874,36,131,131,2.4233507e-22,0.14999999,-0.2,1499.7189,150.17142,-44.73774,92.49388,98.96017
76327,-5950.1143,1.1959032,119,1.8859575e-07,50.076622,-4.1097317,160.43874,1349.4009,,16.0,-3.9867456,50.566221475601196,59.52235,-4.6319304,-160.43874,578.2348484848485,3.1608741,17.27727,,1.5,160.43874,36,132,132,1.5771891e-27,0.14999999,0.2,1463.7236,114.32275,-45.076622,94.47017,98.96017
76632,-6039.5566,0.9780597,119,1.8577038e-07,50.410202,-4.1092153,160.43874,1349.809,,12.0,-4.1363664,50.883779525756836,30.71603,-4.6394777,-160.43874,576.1804511278195,1.8383289e-06,13.032186,,1.5,160.43874,36,133,133,2.6562313e-10,0.14999999,-0.6,1441.3114,91.50239,-45.410202,94.442505,98.96017
76885,-6127.66,0.9993694,119,1.8300804e-07,50.728806,-4.1097713,160.43874,1241.3257,,8.0,-4.0994806,51.19440150260925,43.233654,-4.6469684,-160.43874,573.7686567164179,0.00034001016,8.042052,,1.5,160.43874,36,134,134,1.4771818e-05,0.14999999,-0.2,1336.073,94.7473,-45.728806,93.10344,98.96017
77778,-6220.993,1.0959626,119,1.8030686e-07,51.081432,-4.1090927,160.43874,1243.977,,8.0,-3.9449315,51.758301734924316,36.192017,-4.654403,-160.43874,576.1333333333333,5.4057555,9.009973,,1.5,160.43874,36,135,135,9.612272e-11,0.14999999,0.2,1313.8986,69.92151,-46.081432,98.33345,98.96017
78186,-6314.191,1.1299782,119,1.7766503e-07,51.427876,-4.1078663,160.43874,1106.3809,,12.0,-3.9771888,52.16046476364136,38.876812,-4.661783,-160.43874,574.8970588235294,3.7953901,13.199521,,1.5,160.43874,36,136,136,1.388663e-17,0.14999999,0.2,1214.754,108.37312,-46.427876,98.19753,98.96017
78621,-6404.7666,0.89885825,119,1.7508086e-07,51.750122,-4.1027184,160.43874,1104.7397,,12.0,-3.4794421,52.52188158035278,26.85473,-4.6691093,-160.43874,573.8759124087592,0.041610815,12.640091,,1.5,160.43874,36,137,137,2.165785e-12,0.14999999,-0.2,1191.9443,87.20457,-46.750122,95.57567,98.96017
78925,-6496.868,1.5239663,119,1.7255263e-07,52.078754,-4.102255,160.43874,856.35443,,16.0,-3.8918867,52.832369804382324,40.818798,-4.676382,-160.43874,571.9202898550725,1.4685373,16.597015,,1.5,160.43874,36,138,138,2.5528402e-22,0.14999999,-0.2,1001.19275,144.83832,-47.078754,97.10179,98.96017
79222,-6587.0303,0.4162854,119,1.7007879e-07,52.388706,-4.0993524,160.43874,992.9974,,4.0,-4.107774,53.13290214538574,28.503792,-4.6836023,-160.43874,569.9424460431654,5.0456294e-23,4.980906,,1.5,160.43874,36,139,139,2.9680634e-15,0.14999999,0.6,986.8372,-6.160151,-47.388706,95.16145,98.96017
80221,-6563.9766,1.3337635,119,1.6765776e-07,51.885548,-4.102511,160.43874,862.1688,,8.0,-3.939712,53.74908971786499,42.6084,-4.6907706,-160.43874,573.0071428571429,9.847604e-14,7.3423505,,1.5,160.43874,36,140,140,0.0019497398,0.14999999,-0.6,985.51794,123.349106,-46.885548,-18.053623,98.96017
80665,-6655.2056,1.172763,119,1.6528809e-07,52.20004,-4.097432,160.43874,857.33057,,16.0,-3.6059313,54.12595295906067,43.486908,-4.697874,-160.43874,572.0921985815603,1.8763929e-10,17.640392,,1.5,160.43874,36,141,141,1.6847024e-27,0.14999999,0.2,969.18744,111.856895,-47.20004,96.229294,98.96017
80932,-6745.639,1.7120203,119,1.6296828e-07,52.5045,-4.0968122,160.43874,892.81384,,4.0,-4.1102896,54.42549467086792,44.33698,-4.7049413,-160.43874,569.943661971831,8.478338e-18,2.2370832,,1.5,160.43874,36,142,142,0.089069374,0.14999999,-0.2,962.7518,69.93793,-47.5045,95.4336,98.96017
81931,-6738.327,1.0180513,119,1.6069696e-07,52.12117,-4.094626,160.43874,887.7961,,12.0,-4.342088,55.09256291389465,27.607622,-4.711332,-160.43874,572.9440559440559,2.0740667e-15,13.2836485,,1.5,160.43874,36,143,143,7.6906617e-26,0.14999999,0.6,953.7526,65.95655,-47.12117,-2.3121707,98.96017
82200,-6826.998,0.9638841,119,1.5847283e-07,52.40971,-4.091662,160.43874,858.42194,,12.0,-3.6350517,55.42416572570801,25.904236,-4.7183003,-160.43874,570.8333333333334,1.5613623e-11,11.955175,,1.5,160.43874,36,144,144,2.8740765e-10,0.14999999,-0.6,948.5488,90.126915,-47.40971,93.67098,98.96017
82846,-6913.9727,1.0078603,119,1.5629453e-07,52.68257,-4.0888605,160.43874,828.5074,,8.0,-3.597685,55.90901064872742,34.10461,-4.725221,-160.43874,571.351724137931,0.030749813,8.389237,,1.5,160.43874,36,145,145,1.5974185e-05,0.14999999,-0.2,924.4263,95.918915,-47.68257,91.97468,98.96017
83306,-7007.313,1.4462913,119,1.5416083e-07,52.995293,-4.0868244,160.43874,934.18567,,,-3.740677,56.29816699028015,84.982895,-4.732094,-160.43874,570.5890410958904,1.2769313e-10,-1.077689,,1.5,160.43874,36,146,146,1.446547e-14,0.14999999,0.6,912.7261,-21.459599,-47.995293,98.34023,98.96017
84305,-6999.374,1.1850774,119,1.5207053e-07,52.614788,-4.086737,160.43874,830.214,,8.0,-4.292879,56.94971299171448,34.040718,-4.7389197,-160.43874,573.5034013605442,1.2704712e-07,6.9370937,,1.5,160.43874,36,147,147,1.0459987e-10,0.14999999,0.2,911.9036,81.68965,-47.614788,-2.9389133,98.96017
85304,-6987.6694,0.9121964,119,1.5002249e-07,52.21398,-4.082872,160.43874,863.49066,,4.0,-3.6365004,57.61865568161011,23.080906,-4.7456994,-160.43874,576.3783783783783,1.4290278e-08,6.176084,,1.5,160.43874,36,148,148,11.720584,0.14999999,-0.6,912.25354,48.762867,-47.21398,-6.704408,98.96017
85641,-7077.8726,0.45081735,119,1.4801552e-07,52.5025,-4.0840344,160.43874,863.1358,,16.0,-4.1335845,57.98093628883362,19.191652,-4.67622,-160.43874,574.771812080537,3.2563258e-07,15.817239,,1.5,160.43874,36,149,149,3.2245853e-20,0.14999999,-0.6,905.16473,42.02893,-47.5025,95.202934,98.96017
86039,-7167.0005,0.67733455,119,1.4604855e-07,52.780003,-4.0862164,160.43874,950.161,,4.0,-3.8519025,58.34454369544983,60.14781,-4.682909,-160.43874,573.5933333333334,1.9844895e-34,4.8244553,,1.5,160.43874,36,150,150,1.2755529e-26,0.14999999,1.0,904.42224,-45.73876,-47.780003,94.127914,98.96017
87038,-7119.4316,0.5688554,119,1.4412053e-07,52.148556,-4.0920925,160.43874,904.87775,,,-4.5817323,59.01165843009949,51.44774,-4.6895533,-160.43874,576.4105960264901,3.260207e-20,1.8863726,,1.5,160.43874,36,151,151,51.44774,0.14999999,-0.6,900.9377,-3.9400344,-47.148556,-42.568424,98.96017
88037,-7102.2354,0.7950325,119,1.4223045e-07,51.72523,-4.1003733,160.43874,899.4088,,4.0,-4.8706307,59.64356446266174,25.069084,-4.402952,-160.43874,579.1907894736842,5.7848315e-08,3.7895956,,1.5,160.43874,36,152,152,4.2534373e-07,0.14999999,0.2,899.2805,-0.12829249,-46.72523,-12.197038,98.96017
89036,-7088.054,0.41603324,119,1.403773e-07,51.327152,-4.102687,160.43874,899.8916,,8.0,-4.221211,60.27573847770691,13.862837,-4.4095097,-160.43874,581.9346405228758,0.21602853,6.359533,,1.5,160.43874,36,153,153,3.9656895e-19,0.14999999,0.6,897.2272,-2.664443,-46.327152,-9.18071,98.96017
90035,-7074.1455,1.1239187,119,1.3856015e-07,50.93601,-4.1036706,160.43874,787.5595,,12.0,-3.6649516,60.949382066726685,33.10113,-4.416024,-160.43874,584.6428571428571,0.0017374095,10.545278,,1.5,160.43874,36,154,154,1.0860892e-17,0.14999999,0.2,895.3193,107.75979,-45.93601,-8.90851,98.96017
