TimestepsSoFar,ReturnMax,Regret/t,IWMean,Iteration,ReturnMin,ReturnAbsMax,IWMin,DenMISELogFirst,ReturnMean,IWFirstEpisode,ReturnStepMax,Delta,LQGmu1_higher,TimeElapsed,LQGmu1_actor,IWMax,Regret,ReturnLastEpisode,LQGsigma_higher,DenMISEMeanLog,Bound,DenMISELogLast,IWLastEpisode
87720,0.94500935,0.08650476,1.0039256,4386,,0.94500935,,-1.5358288,0.87861526,0.00440749,0.98852456,3.1601978e-11,-0.4949495,16374.89788198471,-0.35517344,3.0245354,379.41016,0.9442043,0.14999999,-0.5622142,1.1930159,-0.12824225,3.0230496
87740,0.94500935,0.08649033,1.0005921,4387,,0.94500935,,-1.5360558,0.8786297,0.020324793,0.98852456,3.1587573e-11,-0.43434343,16382.228626966476,-0.49010882,3.1319141,379.4331,0.94193256,0.14999999,-0.5621382,1.1929646,-0.23248611,2.919409
87760,0.94500935,0.08647567,1.0034153,4388,,0.94500935,,-1.5362791,0.87864435,0.0074732504,0.98852456,3.1573175e-11,-0.47474748,16387.34388589859,-0.33037233,3.047766,379.45532,0.94324243,0.14999999,-0.5620392,1.1929926,-0.12805909,3.0071619
87780,0.94500935,0.08646232,0.9951469,4389,,0.94500935,,-1.5365053,0.8786577,0.079626836,0.98852456,3.155879e-11,-0.37373737,16394.04878473282,-0.2192275,3.3338637,379.4829,0.93729156,0.14999999,-0.5619706,1.1929991,-0.26351732,3.3198159
87800,0.94500935,0.086449206,0.9907271,4390,,0.94500935,,-1.5367149,0.8786708,0.26490548,0.98852456,3.1544416e-11,-0.3131313,16399.97695827484,-0.39601433,3.6470594,379.51196,0.93613905,0.14999999,-0.5619472,1.1930186,-0.4551365,3.4465165
87820,0.94500935,0.08643508,0.993523,4391,,0.94500935,,-1.5368824,0.87868494,0.121082306,0.98852456,3.153005e-11,-0.35353535,16405.18183207512,-0.26895988,3.4215848,379.53613,0.9405911,0.14999999,-0.56186396,1.1929455,-0.18680297,3.0798633
87840,0.94500935,0.08642155,0.99103063,4392,,0.94500935,,-1.5370826,0.87869847,0.2650029,0.98852456,3.1515693e-11,-0.3131313,16413.087908029556,-0.11003901,3.6429725,379.56348,0.9379176,0.14999999,-0.56181896,1.1930174,-0.3574355,3.6410017
87860,0.94500935,0.08641237,0.9920975,4393,,0.94500935,,-1.5372498,0.87870765,1.02084,0.98852456,3.1501347e-11,-0.23232323,16420.43188071251,-0.3361912,4.313093,379.60986,0.91890895,0.14999999,-0.5618617,1.1928922,-0.73965234,3.9969647
87880,0.94500935,0.08639854,0.9911298,4394,,0.94500935,,-1.5372452,0.8787215,0.265046,0.98852456,3.1487007e-11,-0.3131313,16426.46674966812,-0.4196558,3.6386127,379.63525,0.93970287,0.14999999,-0.56179315,1.1928484,-0.25316244,3.385586
87900,0.94500935,0.08638418,0.99750185,4395,,0.94500935,,-1.5374123,0.87873584,0.051489405,0.98852456,3.1472682e-11,-0.3939394,16432.008891105652,-0.4604909,3.2455404,379.6587,0.9416649,0.14999999,-0.5617049,1.1927917,-0.16510433,3.091293
87920,0.94500935,0.08636969,1.0011989,4396,,0.94500935,,-1.5376282,0.8787503,0.020356776,0.98852456,3.1458364e-11,-0.43434343,16438.795342206955,-0.626783,3.1212173,379.68115,0.94245493,0.14999999,-0.5616092,1.1928039,-0.13844508,3.0084755
87940,0.94500935,0.08635515,1.0041484,4397,,0.94500935,,-1.537851,0.87876487,0.00441641,0.98852456,3.144406e-11,-0.4949495,16444.72090959549,-0.7199054,3.0156925,379.7036,0.94280916,0.14999999,-0.56151253,1.1925616,-0.13751423,2.0739846
87960,0.94500935,0.08634043,0.98284775,4398,,0.94500935,,-1.5380774,0.8787796,4.0766383e-07,0.98852456,3.142976e-11,-0.7777778,16452.832265853882,-0.8601067,3.166338,379.7251,0.94337046,0.14999999,-0.5614223,1.1927857,-0.16915293,2.9238682
87980,0.94500935,0.08632612,0.98296446,4399,,0.94500935,,-1.5383047,0.8787939,4.0775637e-07,0.98852456,3.1415474e-11,-0.7777778,16459.494919538498,-0.8523437,3.1647797,379.74854,0.9421693,0.14999999,-0.5613348,1.1927544,-0.15859891,2.680912
88000,0.94500935,0.0863117,0.9830987,4400,,0.94500935,,-1.538532,0.8788083,4.078493e-07,0.98852456,3.1401194e-11,-0.7777778,16466.61932706833,-0.668431,3.1632233,379.77173,0.94192874,0.14999999,-0.56124747,1.1927397,-0.15983792,2.7578797
88020,0.94500935,0.086296976,0.9831457,4401,,0.94500935,,-1.5387592,0.87882304,4.079419e-07,0.98852456,3.1386924e-11,-0.7777778,16474.022356271744,-0.7432457,3.161669,379.79297,0.9437569,0.14999999,-0.5611583,1.192644,-0.1519924,2.373745
88040,0.94500935,0.08628231,0.98335207,4402,,0.94500935,,-1.5389864,0.8788377,4.080345e-07,0.98852456,3.1372665e-11,-0.7777778,16482.228575468063,-0.81271476,3.1601171,379.81494,0.9433791,0.14999999,-0.5610736,1.1926986,-0.17139487,3.0742998
88060,0.94500935,0.08626789,0.983555,4403,,0.94500935,,-1.5392135,0.8788521,4.0812714e-07,0.98852456,3.1358416e-11,-0.7777778,16487.64170742035,-0.76677805,3.1585674,379.8374,0.9423345,0.14999999,-0.5609879,1.1927495,-0.16730723,3.0598454
88080,0.94500935,0.086253524,0.9837783,4404,,0.94500935,,-1.5394406,0.8788665,4.082198e-07,0.98852456,3.1344177e-11,-0.7777778,16495.057812929153,-0.8875812,3.1570203,379.8606,0.942268,0.14999999,-0.56090343,1.1928198,-0.17175192,3.149503
88100,0.94500935,0.08623928,0.98382473,4405,,0.94500935,,-1.5396677,0.87888074,4.0831284e-07,0.98852456,3.132995e-11,-0.7777778,16500.381259679794,-0.90011233,3.1554751,379.8838,0.9417193,0.14999999,-0.5608145,1.1927235,-0.15304497,2.3709664
88120,0.94500935,0.08622503,1.012573,4406,,0.94500935,,-1.5398947,0.878895,2.2786512e-11,0.98852456,3.1315728e-11,-1.0,16506.931226491928,-1.1525786,4.2243886,379.90747,0.9414452,0.14999999,-0.5607256,1.1926773,-0.15307274,2.4831574
88140,0.94500935,0.08621186,1.0127738,4407,,0.94500935,,-1.5401217,0.87890816,2.2791685e-11,0.98852456,3.130152e-11,-1.0,16515.450363874435,-1.1080325,4.2212996,379.93555,0.93692195,0.14999999,-0.56080574,1.1927598,-0.92604667,4.0023823
88160,0.94500935,0.08619839,1.0129492,4408,,0.94500935,,-1.5403485,0.8789216,2.279686e-11,0.98852456,3.128732e-11,-1.0,16522.61271739006,-1.2092558,4.2182174,379.9624,0.9382858,0.14999999,-0.5608208,1.19282,-0.63961065,3.8901052
88180,0.94500935,0.086185396,1.0131692,4409,,0.94500935,,-1.5405754,0.8789346,2.2802035e-11,0.98852456,3.127313e-11,-1.0,16527.519148349762,-1.0914795,4.215141,379.9917,0.93588096,0.14999999,-0.5610089,1.1929201,-1.4027847,4.087361
88200,0.94500935,0.086171985,1.0133315,4410,,0.94500935,,-1.5408021,0.87894803,2.2807211e-11,0.98852456,3.1258947e-11,-1.0,16532.72902083397,-1.0040237,4.212069,380.0183,0.93844426,0.14999999,-0.5610038,1.1929682,-0.5513944,3.8328516
88220,0.94500935,0.0861581,1.0133982,4411,,0.94500935,,-1.5410289,0.8789619,2.2812387e-11,0.98852456,3.1244774e-11,-1.0,16540.418861865997,-1.1436632,4.209005,380.04346,0.9399773,0.14999999,-0.56093,1.1929278,-0.24841787,3.4083884
88240,0.94500935,0.086144924,1.0135922,4412,,0.94500935,,-1.5412556,0.8789751,2.2817566e-11,0.98852456,3.1230612e-11,-1.0,16548.677639245987,-0.76496136,4.2059455,380.0713,0.937106,0.14999999,-0.56099457,1.193005,-0.85927945,3.97019
88260,0.94500935,0.08613032,1.0130961,4413,,0.94500935,,-1.5414822,0.8789897,2.2822745e-11,0.98852456,3.121646e-11,-1.0,16556.086069345474,-1.1561879,4.2028923,380.09326,0.94338673,0.14999999,-0.56090313,1.1924369,-0.17089655,0.9244577
88280,0.94500935,0.08611733,1.0132958,4414,,0.94500935,,-1.5417088,0.8790027,2.2827882e-11,0.98852456,3.120232e-11,-1.0,16564.058888435364,-0.96884745,4.199845,380.12158,0.9364532,0.14999999,-0.56098783,1.192519,-0.94784755,3.9905355
88300,0.94500935,0.08610332,1.0133038,4415,,0.94500935,,-1.5419353,0.8790167,2.2833065e-11,0.98852456,3.1188184e-11,-1.0,16569.480738162994,-1.1049627,4.196802,380.14624,0.940738,0.14999999,-0.56090057,1.1924244,-0.18881088,3.1437805
88320,0.94500935,0.08608991,1.0134742,4416,,0.94500935,,-1.5421618,0.8790301,2.2838249e-11,0.98852456,3.117406e-11,-1.0,16574.77465581894,-0.8067169,4.1937675,380.17334,0.93828875,0.14999999,-0.5609104,1.1924815,-0.61751515,3.8607852
88340,0.94500935,0.086075544,1.0130807,4417,,0.94500935,,-1.5423882,0.8790445,2.2843432e-11,0.98852456,3.1159946e-11,-1.0,16579.890822172165,-1.0273379,4.190737,380.19556,0.94272846,0.14999999,-0.5608183,1.1920106,-0.16607395,1.3689853
88360,0.94500935,0.086061776,1.0131787,4418,,0.94500935,,-1.5426146,0.87905824,2.2848574e-11,0.98852456,3.1145843e-11,-1.0,16585.79872059822,-1.2563815,4.1877127,380.22095,0.9399952,0.14999999,-0.56075644,1.1920007,-0.30108315,3.5347998
88380,0.94500935,0.08604914,1.0134059,4419,,0.94500935,,-1.5428408,0.8790709,2.285376e-11,0.98852456,3.1131746e-11,-1.0,16590.601605176926,-0.9427601,4.1846943,380.25098,0.93467194,0.14999999,-0.56105536,1.1921077,-1.8949183,4.1057982
88400,0.94500935,0.08603513,1.0133623,4420,,0.94500935,,-1.5430672,0.8790849,2.2858947e-11,0.98852456,3.1117664e-11,-1.0,16595.934416532516,-0.84243095,4.18168,380.2754,0.94079167,0.14999999,-0.56096214,1.1919655,-0.16241546,2.908938
88420,0.94500935,0.08602095,1.0199779,4421,,0.94500935,,-1.5432934,0.8790991,7.5601716,0.98852456,3.110359e-11,0.25252524,16601.321749210358,0.10174376,21.06941,380.29834,0.94225,0.14999999,-0.56086797,1.1919594,-0.15686598,8.357816e-12
88440,0.94500935,0.0861004,0.9831447,4422,,0.94500935,,-1.541811,0.8790196,4.0918877e-07,0.98852456,3.108952e-11,-0.7777778,16609.28551220894,-0.6229643,3.1542501,380.73608,0.527397,0.14999999,-0.56108487,1.1917465,-1.5380312,4.238152e-07
88460,0.94500935,0.08608574,0.99537176,4423,,0.94500935,,-1.542037,0.8790343,6.644375e-05,0.98852456,3.1075465e-11,-0.6363636,16616.2478017807,-0.7973502,3.0690744,380.75757,0.94384,0.14999999,-0.56099266,1.1919117,-0.13748494,3.03945
88480,0.94500935,0.08607137,0.98337483,4424,,0.94500935,,-1.5422632,0.87904865,4.0937377e-07,0.98852456,3.1061417e-11,-0.7777778,16623.573088169098,-0.60383785,3.151971,380.7798,0.9424539,0.14999999,-0.5609047,1.1917691,-0.167149,3.1168334
88500,0.94500935,0.08605677,0.99556,4425,,0.94500935,,-1.5424892,0.87906325,6.647379e-05,0.98852456,3.1047376e-11,-0.6363636,16630.538956165314,-0.7169443,3.066901,380.80127,0.94374645,0.14999999,-0.56081146,1.1919205,-0.13121997,2.9620807
88520,0.94500935,0.086042225,0.9935172,4426,,0.94500935,,-1.5427151,0.8790778,3.3931647e-05,0.98852456,3.1033353e-11,-0.65656567,16634.49746131897,-0.40893638,3.0866237,380.82275,0.9436335,0.14999999,-0.56072307,1.1919299,-0.16520485,2.89323
88540,0.94500935,0.08602774,0.9929253,4427,,0.94500935,,-1.542941,0.8790923,0.12181813,0.98852456,3.1019333e-11,-0.35353535,16642.629717111588,-0.4220202,3.4321997,380.84497,0.9429973,0.14999999,-0.5606381,1.1916934,-0.178062,2.9684424
88560,0.94500935,0.08601332,1.0018871,4428,,0.94500935,,-1.5431393,0.8791067,0.012523751,0.98852456,3.1005323e-11,-0.45454547,16648.781999111176,-0.6710602,3.0880976,380.8667,0.94296074,0.14999999,-0.5605509,1.1918017,-0.16692561,3.069757
88580,0.94500935,0.08599889,0.995808,4429,,0.94500935,,-1.5433623,0.8791211,6.653188e-05,0.98852456,3.0991324e-11,-0.6363636,16654.62842488289,-0.828257,3.0641484,380.88916,0.9431717,0.14999999,-0.5604583,1.1918887,-0.15213753,3.0149002
88600,0.94500935,0.08598459,0.9837604,4430,,0.94500935,,-1.543588,0.87913543,4.099164e-07,0.98852456,3.0977335e-11,-0.7777778,16660.308868169785,-0.61546874,3.1491923,380.91162,0.94228375,0.14999999,-0.5603689,1.1918163,-0.15994734,2.949109
88620,0.94500935,0.085969985,0.9959185,4431,,0.94500935,,-1.5438137,0.87915003,6.65619e-05,0.98852456,3.096335e-11,-0.6363636,16666.02330970764,-0.5255529,3.0619872,380.9331,0.94412905,0.14999999,-0.56027615,1.1918256,-0.13295412,3.0084755
88640,0.94500935,0.0859555,0.9980588,4432,,0.94500935,,-1.5440394,0.8791645,0.00012811179,0.98852456,3.0949382e-11,-0.61616164,16671.582720041275,-0.6317908,3.0402708,380.95508,0.94307464,0.14999999,-0.5601781,1.1917425,-0.12132348,2.5019283
88660,0.94500935,0.085941195,0.99825305,4433,,0.94500935,,-1.544265,0.8791788,0.00012814061,0.98852456,3.093542e-11,-0.61616164,16681.599898576736,-0.368994,3.0388722,380.9773,0.9427377,0.14999999,-0.5600831,1.1918092,-0.13716748,3.034118
88680,0.94500935,0.08592725,1.0020298,4434,,0.94500935,,-1.5444905,0.87919277,0.01254068,0.98852456,3.0921467e-11,-0.45454547,16689.955553293228,-0.36414087,3.085964,381.00146,0.941023,0.14999999,-0.5600062,1.1917043,-0.21712843,2.8085384
88700,0.94500935,0.08591366,0.99707836,4435,,0.94500935,,-1.5447131,0.87920636,0.0518667,0.98852456,3.0907527e-11,-0.3939394,16695.053725719452,-0.43422878,3.2578814,381.02686,0.9394355,0.14999999,-0.55992955,1.1917475,-0.2222658,3.2567017
88720,0.94500935,0.08589959,1.0008878,4436,,0.94500935,,-1.5449269,0.8792204,0.020505898,0.98852456,3.0893593e-11,-0.43434343,16702.851880311966,-0.53738236,3.129979,381.05078,0.9413497,0.14999999,-0.5598393,1.1917894,-0.15641125,3.1099057
88740,0.94500935,0.08588529,1.0035046,4437,,0.94500935,,-1.5451478,0.87923473,0.007539823,0.98852456,3.087967e-11,-0.47474748,16709.174061775208,-0.63451326,3.0454118,381.07275,0.943104,0.14999999,-0.5597396,1.1917461,-0.11892026,2.7453842
88760,0.94500935,0.08587074,0.9983385,4438,,0.94500935,,-1.5453714,0.8792493,0.00012828245,0.98852456,3.0865754e-11,-0.61616164,16715.81834769249,-0.66737163,3.0362475,381.09448,0.9435276,0.14999999,-0.5596439,1.1916544,-0.13731238,3.0283256
88780,0.94500935,0.08585614,0.99850535,4439,,0.94500935,,-1.5455966,0.8792639,0.00012831145,0.98852456,3.085185e-11,-0.61616164,16723.9141561985,-0.6299259,3.0348551,381.11572,0.94420314,0.14999999,-0.5595515,1.1916958,-0.1483894,2.91041
88800,0.94500935,0.085841715,0.99657214,4440,,0.94500935,,-1.5458219,0.8792783,6.669572e-05,0.98852456,3.0837954e-11,-0.6363636,16730.666270017624,-0.47692257,3.0543997,381.1372,0.943177,0.14999999,-0.5594563,1.1917667,-0.13484317,3.0407486
88820,0.94500935,0.08582747,1.0042942,4441,,0.94500935,,-1.5460471,0.87929255,0.0014680799,0.98852456,3.0824066e-11,-0.53535354,16736.337137937546,-0.589037,2.9915166,381.1599,0.94277245,0.14999999,-0.5593605,1.1916823,-0.13104303,2.8104763
88840,0.94500935,0.08581287,1.00082,4442,,0.94500935,,-1.5462719,0.87930715,0.00024263143,0.98852456,3.081019e-11,-0.5959596,16744.640426158905,-0.51430446,3.0127327,381.18066,0.9440387,0.14999999,-0.5592612,1.1917335,-0.12228726,3.0023751
88860,0.94500935,0.08579868,1.0046268,4443,,0.94500935,,-1.5464969,0.87932134,0.0014687402,0.98852456,3.079632e-11,-0.53535354,16750.585780858994,-0.5342157,2.9890013,381.2036,0.94241345,0.14999999,-0.5591621,1.1917942,-0.119108595,2.966682
88880,0.94500935,0.08578414,1.0048026,4444,,0.94500935,,-1.5467216,0.8793359,0.0014690701,0.98852456,3.0782467e-11,-0.53535354,16755.84583067894,-0.8983348,2.9876645,381.2246,0.9437663,0.14999999,-0.55906147,1.1918515,-0.11633907,2.9876637
88900,0.94500935,0.08577007,1.0043435,4445,,0.94500935,,-1.5469463,0.87934995,0.0014694007,0.98852456,3.0768617e-11,-0.53535354,16760.441915988922,-0.64372396,2.9863286,381.24805,0.94193566,0.14999999,-0.55896825,1.1913095,-0.15021864,0.1653819
88920,0.94500935,0.085755825,0.9967404,4446,,0.94500935,,-1.5471709,0.8793642,6.678572e-05,0.98852456,3.0754777e-11,-0.6363636,16765.200522184372,-0.77766377,3.0479894,381.27075,0.94255155,0.14999999,-0.5588726,1.1913974,-0.13749062,3.047947
88940,0.94500935,0.08574152,0.983778,4447,,0.94500935,,-1.5473958,0.8793785,4.1148036e-07,0.98852456,3.0740948e-11,-0.7777778,16769.55818080902,-0.7147516,3.1453452,381.29248,0.9432705,0.14999999,-0.5587854,1.1913086,-0.16772708,3.1452966
88960,0.94500935,0.085727096,0.9946974,4448,,0.94500935,,-1.5476207,0.8793929,3.4098513e-05,0.98852456,3.0727126e-11,-0.65656567,16775.045367479324,-0.55533665,3.0682878,381.3142,0.9434365,0.14999999,-0.5586994,1.1914302,-0.1603883,2.8960109
88980,0.94500935,0.08571267,0.99703,4449,,0.94500935,,-1.5478455,0.87940735,6.683083e-05,0.98852456,3.0713314e-11,-0.6363636,16781.299288272858,-0.5958289,3.0444674,381.3357,0.9432583,0.14999999,-0.558601,1.1913897,-0.11490741,2.5784583
89000,0.94500935,0.085698426,0.999357,4450,,0.94500935,,-1.5480702,0.8794216,0.00012862914,0.98852456,3.069951e-11,-0.61616164,16787.953669786453,-0.4964171,3.021894,381.35815,0.9429992,0.14999999,-0.5585032,1.1914434,-0.12088607,2.9739184
89020,0.94500935,0.0856843,1.0041451,4451,,0.94500935,,-1.5482948,0.8794357,0.0008221865,0.98852456,3.0685718e-11,-0.5555556,16794.426246404648,-0.6717695,2.9814038,381.3806,0.9423705,0.14999999,-0.55840516,1.1914049,-0.12131478,2.7781277
89040,0.94500935,0.085669935,0.99953693,4452,,0.94500935,,-1.5485193,0.8794501,0.00012868694,0.98852456,3.0671937e-11,-0.61616164,16801.733986377716,-0.5044617,3.0193493,381.4026,0.94325227,0.14999999,-0.5583116,1.1914002,-0.14532818,2.8713818
89060,0.94500935,0.08565563,1.0043299,4453,,0.94500935,,-1.5487438,0.8794644,0.0008225555,0.98852456,3.065816e-11,-0.5555556,16808.06521010399,-0.40277493,2.9789019,381.42432,0.9431608,0.14999999,-0.5582129,1.1913784,-0.118343875,2.8250113
89080,0.94500935,0.08564186,1.0049117,4454,,0.94500935,,-1.5489682,0.87947816,0.004465783,0.98852456,3.0644397e-11,-0.4949495,16815.511507749557,-0.7675208,3.0050719,381.44873,0.9408374,0.14999999,-0.5581271,1.1912978,-0.1795038,2.634997
89100,0.94500935,0.085627556,0.99718696,4455,,0.94500935,,-1.5491917,0.87949246,6.692082e-05,0.98852456,3.0630637e-11,-0.6363636,16821.093331575394,-0.8200328,3.0376468,381.47095,0.9433105,0.14999999,-0.5580379,1.190967,-0.16648982,2.1434145
89120,0.94500935,0.08561331,0.98400944,4456,,0.94500935,,-1.5494161,0.8795067,4.1231232e-07,0.98852456,3.0616894e-11,-0.7777778,16827.468401908875,-0.791527,3.1406486,381.49292,0.9428755,0.14999999,-0.55794966,1.1911005,-0.16149613,3.0041664
89140,0.94500935,0.0855993,0.9842265,4457,,0.94500935,,-1.5496405,0.8795207,4.1240514e-07,0.98852456,3.0603155e-11,-0.7777778,16833.481084108353,-0.7774573,3.1391408,381.5161,0.94223094,0.14999999,-0.55786514,1.1911683,-0.16499329,3.1235619
89160,0.94500935,0.085585,0.98444706,4458,,0.94500935,,-1.5498649,0.879535,4.1249757e-07,0.98852456,3.0589427e-11,-0.7777778,16839.007882118225,-0.7166804,3.1376352,381.53784,0.9429809,0.14999999,-0.5577806,1.1912401,-0.16528963,3.1376336
89180,0.94500935,0.08557087,0.984606,4459,,0.94500935,,-1.5500891,0.87954915,4.1259003e-07,0.98852456,3.0575712e-11,-0.7777778,16844.59228038788,-0.72752416,3.1361322,381.56055,0.942621,0.14999999,-0.55769426,1.1912539,-0.15740077,2.865174
89200,0.94500935,0.085556686,0.9847839,4460,,0.94500935,,-1.5503134,0.87956333,4.126825e-07,0.98852456,3.0562e-11,-0.7777778,16850.173315286636,-1.140264,3.1346307,381.58252,0.9427833,0.14999999,-0.55760866,1.191286,-0.15950541,2.949295
89220,0.94500935,0.08554357,1.0125247,4461,,0.94500935,,-1.5505376,0.87957644,2.3030324e-11,0.98852456,3.05483e-11,-1.0,16855.760797977448,-0.77032936,4.2163835,381.60986,0.9378281,0.14999999,-0.557675,1.1910565,-0.8381927,3.97162
89240,0.94500935,0.085529506,0.98478043,4462,,0.94500935,,-1.5507617,0.8795905,4.128679e-07,0.98852456,3.053461e-11,-0.7777778,16861.3210439682,-0.8966033,3.1331024,381.6328,0.942531,0.14999999,-0.55758375,1.1911342,-0.16390158,3.129428
89260,0.94500935,0.08551562,0.9848031,4463,,0.94500935,,-1.5509858,0.8796044,4.1296008e-07,0.98852456,3.0520923e-11,-0.7777778,16867.06687426567,-0.54759014,3.1316056,381.656,0.9418439,0.14999999,-0.55749583,1.1910198,-0.14902017,2.255643
89280,0.94500935,0.08550125,0.99746364,4464,,0.94500935,,-1.5512098,0.87961876,6.7056e-05,0.98852456,3.0507253e-11,-0.6363636,16875.347933769226,-0.89547765,3.0318327,381.67773,0.9434947,0.14999999,-0.5573995,1.1907856,-0.11224528,2.4975228
89300,0.94500935,0.085487366,1.012436,4465,,0.94500935,,-1.5514338,0.87963265,2.305098e-11,0.98852456,3.049359e-11,-1.0,16881.164764881134,-1.1106647,4.216158,381.70093,0.9416454,0.14999999,-0.5573087,1.1908567,-0.1487302,2.420891
89320,0.94500935,0.08547437,1.0126115,4466,,0.94500935,,-1.5516578,0.87964565,2.3056168e-11,0.98852456,3.0479938e-11,-1.0,16887.41839671135,-0.7628408,4.2131233,381.72852,0.9379295,0.14999999,-0.55732715,1.1909184,-0.65306544,3.8926823
89340,0.94500935,0.085460424,0.9848529,4467,,0.94500935,,-1.5518817,0.8796596,4.1333044e-07,0.98852456,3.046629e-11,-0.7777778,16895.87716126442,-0.92623836,3.1293454,381.75146,0.941709,0.14999999,-0.5572359,1.1908509,-0.16253155,3.1135232
89360,0.94500935,0.085446596,1.0167701,4468,,0.94500935,,-1.5521054,0.8796734,11.8184,0.98852456,3.0452654e-11,0.05050505,16904.21490764618,-0.1737009,12.072655,381.7754,0.9412659,0.14999999,-0.5571494,1.1907818,-0.15501624,1.9267734e-09
89380,0.94500935,0.085434616,0.98479676,4469,,0.94500935,,-1.5496876,0.8796854,4.124244e-07,0.98852456,3.0439026e-11,-0.7777778,16912.17915201187,-0.9509326,3.1285546,381.80762,0.9334151,0.14999999,-0.5571492,1.190665,-0.5719499,0.0014173664
89400,0.94500935,0.085420966,1.0128108,4470,,0.94500935,,-1.5499114,0.87969905,2.3015923e-11,0.98852456,3.042541e-11,-1.0,16917.282331705093,-1.041818,4.2129025,381.83154,0.9408397,0.14999999,-0.5570662,1.1909893,-0.17084113,2.9907384
89420,0.94500935,0.085407555,1.0129259,4471,,0.94500935,,-1.550135,0.87971246,2.3021059e-11,0.98852456,3.04118e-11,-1.0,16924.572860240936,-1.2098792,4.209876,381.85742,0.9396023,0.14999999,-0.5570166,1.1909964,-0.34795764,3.6229117
89440,0.94500935,0.08539504,1.0131434,4472,,0.94500935,,-1.5503587,0.879725,2.3026196e-11,0.98852456,3.03982e-11,-1.0,16930.260085582733,-0.92173594,4.206858,381.88647,0.93559724,0.14999999,-0.5572038,1.1910961,-1.4068009,4.080052
89460,0.94500935,0.08538127,1.0130529,4473,,0.94500935,,-1.5505823,0.87973875,2.3031379e-11,0.98852456,3.0384608e-11,-1.0,16935.969488620758,-0.95474553,4.203844,381.91064,0.94121665,0.14999999,-0.5571104,1.1909113,-0.15207368,2.7023945
89480,0.94500935,0.08536756,1.0130341,4474,,0.94500935,,-1.5508058,0.87975246,2.303652e-11,0.98852456,3.037103e-11,-1.0,16941.65283894539,-1.0594434,4.2008343,381.93433,0.94107586,0.14999999,-0.5570214,1.190794,-0.17245558,3.0196068
89500,0.94500935,0.08535427,1.0131664,4475,,0.94500935,,-1.5510293,0.87976575,2.304166e-11,0.98852456,3.0357456e-11,-1.0,16946.32550406456,-0.9756672,4.197833,381.96045,0.93916833,0.14999999,-0.55698526,1.1908177,-0.4077655,3.696641
89520,0.94500935,0.08534074,1.0131868,4476,,0.94500935,,-1.5512527,0.8797793,2.3046804e-11,0.98852456,3.0343894e-11,-1.0,16952.72924041748,-0.9723159,4.194835,381.98535,0.9405826,0.14999999,-0.5569016,1.190737,-0.19551626,3.191657
89540,0.94500935,0.08532721,1.0132011,4477,,0.94500935,,-1.5514761,0.8797928,2.3051948e-11,0.98852456,3.033034e-11,-1.0,16959.97225046158,-1.0114201,4.191844,382.00977,0.9402995,0.14999999,-0.5568169,1.1906506,-0.19054185,3.1635413
89560,0.94500935,0.08531374,1.0132774,4478,,0.94500935,,-1.5516995,0.8798063,2.3057093e-11,0.98852456,3.0316794e-11,-1.0,16966.198662281036,-1.0195638,4.188859,382.03516,0.93985164,0.14999999,-0.5567477,1.190622,-0.25987244,3.4389138
89580,0.94500935,0.085300446,1.0133642,4479,,0.94500935,,-1.5519228,0.8798196,2.3062238e-11,0.98852456,3.030326e-11,-1.0,16974.09176158905,-0.73616123,4.185878,382.06055,0.93966246,0.14999999,-0.5566828,1.1906037,-0.2790857,3.486024
89600,0.94500935,0.08528632,0.92165726,4480,,0.94500935,,-1.552146,0.8798337,0.008294937,0.98852456,3.0289736e-11,0.67676765,16981.876745700836,0.7234022,41.33457,382.08276,0.9429346,0.14999999,-0.5565913,1.1903664,-0.1597906,1.687681e-19
89620,0.94500935,0.0854252,0.9846191,4481,,0.94500935,,-1.5523673,0.8796948,4.1353113e-07,0.98852456,3.0276216e-11,-0.7777778,16988.287203788757,-0.6557296,3.1275184,382.79028,0.2573164,0.14999999,-0.5571048,1.1902353,-2.7769694,7.61972e-21
89640,0.94500935,0.08541095,1.0023415,4482,,0.94500935,,-1.5525905,0.87970906,3.7189324,0.98852456,3.0262706e-11,-0.13131313,16993.41114258766,0.19340645,5.994621,382.812,0.94358194,0.14999999,-0.55701476,1.1902246,-0.13767956,0.0067681223
89660,0.94500935,0.08549428,0.98462355,4483,,0.94500935,,-1.5519842,0.87962574,4.1337262e-07,0.98852456,3.0249206e-11,-0.7777778,16999.649804115295,-0.672525,3.1267319,383.2705,0.5063683,0.14999999,-0.5573059,1.1901083,-1.8635905,1.3532034e-08
89680,0.94500935,0.085479975,0.99722666,4484,,0.94500935,,-1.5522072,0.87964004,6.712292e-05,0.98852456,3.0235724e-11,-0.6363636,17005.307178258896,-1.0528665,3.0363207,383.29224,0.9436227,0.14999999,-0.5572168,1.1902903,-0.14319687,2.9811811
89700,0.94500935,0.08546668,1.0130512,4485,,0.94500935,,-1.5524302,0.87965333,2.3073942e-11,0.98852456,3.0222238e-11,-1.0,17011.1772005558,-0.89788157,4.187551,383.31836,0.9391538,0.14999999,-0.5571783,1.1901968,-0.38117415,3.6592114
