ReturnLastEpisode,TimestepsSoFar,ReturnAbsMax,LQGsigma_higher,IWLastEpisode,IWMax,ReturnMax,TimeElapsed,LQGmu1_higher,Bound,Iteration,ReturnStepMax,DenMISELogLast,Regret,Delta,Regret/t,IWMin,ReturnMin,IWMean,IWFirstEpisode,DenMISEMeanLog,ReturnMean,LQGmu1_actor,DenMISELogFirst
0.9566919,75120,0.9568778,0.14999999,3.8043518,3.805264,0.9568778,12458.138134241104,-0.5151515,1.2669382,3756,0.99986076,-0.3581866,231.0669,4.3092363e-11,0.061519444,,,1.00219,0.31878898,-0.7019277,0.9036006,-0.48478863,-0.3287256
0.9562498,75140,0.9568778,0.14999999,3.6913338,3.802425,0.9568778,12463.544264554977,-0.5151515,1.2669728,3757,0.99986076,-0.34829307,231.07568,4.306943e-11,0.061505377,,,1.0024525,0.3188468,-0.701833,0.90361464,-0.5590547,-0.32890692
0.95634973,75160,0.9568778,0.14999999,3.6861084,3.7995915,0.9568778,12470.886234998703,-0.5151515,1.2670066,3758,0.99986076,-0.36922288,231.08472,4.304651e-11,0.06149137,,,1.0027131,0.3189046,-0.7017439,0.90362865,-0.61553967,-0.3290882
0.9557926,75180,0.9568778,0.14999999,3.7914,3.8728247,0.9568778,12475.680436372757,-0.57575756,1.2670065,3759,0.99986076,-0.38972303,231.094,4.302361e-11,0.061477482,,,1.0015239,0.12018628,-0.70166016,0.90364254,-0.74318796,-0.3292694
0.9566038,75200,0.9568778,0.14999999,2.8876352,3.9330564,0.9568778,12481.881357908249,-0.61616164,1.2667298,3760,0.99986076,-0.44082725,231.10254,4.3000728e-11,0.061463416,,,0.9989422,0.057276808,-0.7015904,0.9036566,-0.5599354,-0.32950342
0.95663565,75220,0.9568778,0.14999999,3.7311234,3.897239,0.9568778,12488.679910898209,-0.5959596,1.2667285,3761,0.99986076,-0.36736667,231.11108,4.2977864e-11,0.06144935,,,1.0006227,0.0837559,-0.70150185,0.90367067,-0.7622777,-0.3297541
0.9566793,75240,0.9568778,0.14999999,3.2456323e-24,29.072908,0.9568778,12496.037432193756,0.8181818,1.2666093,3762,0.99986076,-0.444923,231.11938,4.2955018e-11,0.061435223,,,1.0439825,7.8040907e-10,-0.7014338,0.9036848,0.63690805,-0.3299977
0.53237575,75260,0.9568778,0.14999999,4.597009e-15,3.9628558,0.9568778,12501.468520879745,-0.6363636,1.2664634,3763,0.99986076,-2.0355794,231.552,4.293219e-11,0.06153387,,,0.9972566,0.03850383,-0.70177734,0.90358615,-0.42342037,-0.3302635
0.9559379,75280,0.9568778,0.14999999,1.1663141e-08,16.992405,0.9568778,12507.88247871399,0.5151515,1.2664236,3764,0.99986076,-0.33092725,231.56128,4.290938e-11,0.06152004,,,1.0158713,7.293333e-05,-0.7016796,0.9036,0.30256867,-0.33051896
0.8034218,75300,0.9568778,0.14999999,9.315636,9.333214,0.9568778,12515.378896951675,0.25252524,1.2674658,3765,0.99986076,-1.3091649,231.72314,4.288659e-11,0.061546683,,,0.98910767,0.05457408,-0.7018372,0.90357333,0.43952084,-0.3307846
0.6262442,75320,0.9568778,0.14999999,9.676987,10.880913,0.9568778,12521.708900690079,0.3131313,1.2665997,3766,0.99986076,-1.646554,232.06201,4.2863824e-11,0.061620235,,,0.99270606,0.015561122,-0.702091,0.9034998,0.42415386,-0.33103564
0.6580997,75340,0.9568778,0.14999999,9.351014e-08,3.7717018,0.9568778,12525.960284471512,-0.4949495,1.2661132,3767,0.99986076,-1.6088684,232.36914,4.2841067e-11,0.061685443,,,1.0026926,0.42673627,-0.7023338,0.9034346,-0.4115983,-0.331297
0.956566,75360,0.9568778,0.14999999,3.5453527,3.732277,0.9568778,12532.1853017807,-0.45454547,1.2660987,3768,0.99986076,-0.32844415,232.37744,4.281833e-11,0.061671257,,,1.0032451,0.720564,-0.70223397,0.90344876,-0.41004097,-0.33144918
0.95643455,75380,0.9568778,0.14999999,3.641805,3.71228,0.9568778,12538.135412216187,-0.43434343,1.2661433,3769,0.99986076,-0.3274226,232.38599,4.279561e-11,0.06165719,,,1.003922,0.9111961,-0.7021337,0.9034628,-0.20138958,-0.33152333
0.95650727,75400,0.9568778,0.14999999,0.0023586364,12.571621,0.9568778,12544.606220722198,0.37373737,1.2660787,3770,0.99986076,-0.3226148,232.39453,4.277291e-11,0.061643124,,,0.99823314,0.0037697281,-0.70203215,0.9034769,0.367677,-0.33154687
0.7771016,75420,0.9568778,0.14999999,10.219249,10.294161,0.9568778,12549.293931722641,0.2929293,1.2659087,3771,0.99986076,-1.4702522,232.58276,4.2750224e-11,0.06167668,,,0.992834,0.024095729,-0.70223653,0.90344334,0.20021431,-0.3318111
0.94482404,75440,0.9568778,0.14999999,7.325221,7.4808598,0.9568778,12554.99886894226,0.17171717,1.2658861,3772,0.99986076,-1.0311882,232.60303,4.2727565e-11,0.061665714,,,0.98575497,0.2259429,-0.7023257,0.9034543,0.10495566,-0.33206984
0.9148887,75460,0.9568778,0.14999999,5.4791417,5.4791417,0.9568778,12559.786296129227,0.05050505,1.265883,3773,0.99986076,-0.78865296,232.65308,4.2704916e-11,0.061662674,,,0.9888683,1.1026601,-0.7023526,0.90345734,0.09838212,-0.33227503
0.9521343,75480,0.9568778,0.14999999,5.6570635,5.7489376,0.9568778,12564.57986998558,0.07070707,1.2660134,3774,0.99986076,-0.7717437,232.66626,4.2682288e-11,0.06164974,,,0.98777467,0.8859273,-0.7023741,0.9034703,-0.03506668,-0.33224782
0.9560639,75500,0.9568778,0.14999999,4.307426,4.7651176,0.9568778,12569.362271308899,-0.01010101,1.2658571,3775,0.99986076,-0.49600983,232.6753,4.2659678e-11,0.06163585,,,0.9964213,1.906659,-0.7023227,0.90348417,0.3843056,-0.33227804
0.64879227,75520,0.9568778,0.14999999,3.420208e-05,3.6661196,0.9568778,12574.41099858284,-0.37373737,1.265464,3776,0.99986076,-1.5081307,232.9917,4.263709e-11,0.061703324,,,1.0059783,1.6530702,-0.70253724,0.9034167,-0.24751423,-0.33203796
0.9566531,75540,0.9568778,0.14999999,3.296144,3.6259687,0.9568778,12579.936531066895,-0.3131313,1.2653446,3777,0.99986076,-0.31025183,233.0,4.261451e-11,0.061689198,,,1.0102552,2.545506,-0.70243204,0.9034308,-0.3660658,-0.33186507
0.9565056,75560,0.9568778,0.14999999,3.6410534,3.6464174,0.9568778,12584.758021116257,-0.35353535,1.2653806,3778,0.99986076,-0.31758064,233.00854,4.2591954e-11,0.06167513,,,1.0075822,1.9428326,-0.70232743,0.9034449,-0.20363462,-0.33145607
0.95671296,75580,0.9568778,0.14999999,3.2983694,3.6148047,0.9568778,12589.467734336853,-0.27272728,1.2652816,3779,0.99986076,-0.32133117,233.01709,4.256942e-11,0.061661065,,,1.0133405,3.0984104,-0.70222443,0.90345895,-0.5031542,-0.33120662
0.95652777,75600,0.9568778,0.14999999,3.5784142,3.726787,0.9568778,12594.377602100372,-0.45454547,1.2649969,3780,0.99986076,-0.34924516,233.02563,4.2546897e-11,0.061646998,,,1.0029502,0.7199896,-0.7021277,0.903473,-0.48590437,-0.33065164
0.9563615,75620,0.9568778,0.14999999,3.740891,3.7432044,0.9568778,12599.500713825226,-0.47474748,1.2650656,3781,0.99986076,-0.3439085,233.03442,4.2524397e-11,0.06163299,,,1.0029076,0.5592084,-0.70203215,0.903487,-0.46416083,-0.3307257
0.95650065,75640,0.9568778,0.14999999,3.7184722,3.740491,0.9568778,12606.781203269958,-0.47474748,1.2651234,3782,0.99986076,-0.337622,233.04297,4.250191e-11,0.061618984,,,1.0031883,0.5592736,-0.7019352,0.90350103,-0.45829526,-0.33084226
0.95659125,75660,0.9568778,0.14999999,3.7185135,3.718775,0.9568778,12611.828116416931,-0.45454547,1.2651833,3783,0.99986076,-0.33545494,233.05151,4.247944e-11,0.061604917,,,1.0037956,0.7202108,-0.70183754,0.9035151,-0.04362008,-0.33095875
0.95604795,75680,0.9568778,0.14999999,4.2022862,4.7688456,0.9568778,12617.368337869644,-0.01010101,1.2654077,3784,0.99986076,-0.48241457,233.06055,4.2456993e-11,0.06159103,,,0.9962486,1.904286,-0.7017786,0.903529,-0.00048328936,-0.3310327
0.95166767,75700,0.9568778,0.14999999,4.551929,4.5710607,0.9568778,12622.421164512634,-0.030303031,1.2654761,3785,0.99986076,-0.55713004,233.07397,4.243456e-11,0.061578333,,,0.9994039,2.2036874,-0.7017415,0.9035417,0.11059931,-0.3307938
0.9527788,75720,0.9568778,0.14999999,5.7097597,5.740159,0.9568778,12627.91557097435,0.07070707,1.26555,3786,0.99986076,-0.79935986,233.08643,4.2412147e-11,0.06156534,,,0.9884734,0.88435894,-0.7017674,0.9035547,-0.10182157,-0.33047593
0.95300496,75740,0.9568778,0.14999999,3.7410376,4.390432,0.9568778,12633.605202436447,-0.05050505,1.2653337,3787,0.99986076,-0.39970115,233.09839,4.238975e-11,0.061552286,,,1.0025034,2.5042012,-0.70169073,0.90356773,-0.25761697,-0.33050647
0.95627797,75760,0.9568778,0.14999999,2.2434654,3.986017,0.9568778,12638.918072938919,-0.11111111,1.2647805,3788,0.99986076,-0.30681744,233.10742,4.2367373e-11,0.0615384,,,1.0099387,3.2973392,-0.701586,0.9035816,0.11428068,-0.33010945
0.922395,75780,0.9568778,0.14999999,4.8148704,8.311107,0.9568778,12644.97265291214,0.21212122,1.2648124,3789,0.99986076,-0.80625594,233.15015,4.234501e-11,0.06153339,,,0.9882332,0.11492432,-0.7016111,0.9035866,0.26129892,-0.32950333
0.79531133,75800,0.9568778,0.14999999,3.8677485e-15,5.898729,0.9568778,12649.587427139282,-1.0,1.2647846,3790,0.99986076,-1.1884935,233.31982,4.232267e-11,0.061561942,,,0.99891317,1.3419035e-06,-0.70174295,0.9035581,-1.1461457,-0.32973686
0.9559986,75820,0.9568778,0.14999999,5.567117,5.891114,0.9568778,12652.897352457047,-1.0,1.2648937,3791,0.99986076,-1.2133307,233.3291,4.2300344e-11,0.061548173,,,0.99925584,1.342258e-06,-0.7018781,0.90357184,-0.84741247,-0.3300007
0.95669603,75840,0.9568778,0.14999999,6.160778e-11,8.299483,0.9568778,12658.91869020462,0.21212122,1.2646991,3792,0.99986076,-0.45851576,233.3374,4.2278035e-11,0.061534107,,,0.9889399,0.11501184,-0.7018143,0.9035859,0.0005700439,-0.33026445
0.9490142,75860,0.9568778,0.14999999,4.54009,4.5557594,0.9568778,12664.014045476913,-0.030303031,1.2649258,3793,0.99986076,-0.55594647,233.35352,4.2255744e-11,0.061522186,,,0.99976045,2.203035,-0.7017787,0.90359783,-0.011914697,-0.33049777
0.9549411,75880,0.9568778,0.14999999,4.4935412,4.5514936,0.9568778,12670.125869512558,-0.030303031,1.2649903,3794,0.99986076,-0.5319736,233.36353,4.2233474e-11,0.061508596,,,1.0000883,2.202337,-0.7017343,0.9036114,0.050569624,-0.33018073
0.95615613,75900,0.9568778,0.14999999,4.7214756,4.7380924,0.9568778,12676.19476366043,-0.01010101,1.2650659,3795,0.99986076,-0.6557382,233.37256,4.221122e-11,0.061494768,,,0.9977056,1.9020617,-0.70172215,0.90362525,0.06760957,-0.32986397
0.95540977,75920,0.9568778,0.14999999,4.9391046,4.9447007,0.9568778,12681.150312900543,0.01010101,1.2651687,3796,0.99986076,-0.69249666,233.38257,4.218898e-11,0.061481178,,,0.9955428,1.613327,-0.70172036,0.90363884,0.2534663,-0.32962638
0.71693426,75940,0.9568778,0.14999999,5.4367776,6.321238,0.9568778,12685.422718763351,0.11111111,1.2646495,3797,0.99986076,-1.1653385,233.63062,4.2166767e-11,0.061530292,,,0.9879505,0.5401236,-0.70184374,0.9035897,0.048517242,-0.32946485
0.94701606,75960,0.9568778,0.14999999,5.048649,5.1657515,0.9568778,12691.271700143814,0.030303031,1.2646805,3798,0.99986076,-0.6483115,233.64893,4.2144566e-11,0.061518908,,,0.99343747,1.344089,-0.701833,0.9036011,0.008601954,-0.32958594
0.9538444,75980,0.9568778,0.14999999,4.6469975,4.7194366,0.9568778,12699.300236940384,-0.01010101,1.2647156,3799,0.99986076,-0.5658132,233.65991,4.2122382e-11,0.061505616,,,0.9983678,1.9013608,-0.7017989,0.9036144,-0.12874466,-0.32949537
0.95623714,76000,0.9568778,0.14999999,0.00033052673,4.1960287,0.9568778,12704.357110500336,-0.7777778,1.2645135,3800,0.99986076,-0.36797395,233.66895,4.2100212e-11,0.061491847,,,0.97610366,0.0014284332,-0.70171183,0.9036282,-1.0786948,-0.3292582
0.9564537,76020,0.9568778,0.14999999,5.291447,5.8974547,0.9568778,12710.211680650711,-1.0,1.2651242,3801,0.99986076,-0.8255298,233.67749,4.2078063e-11,0.0614779,,,0.9997178,1.3416143e-06,-0.7017507,0.9036421,-1.0440929,-0.32952094
0.9559616,76040,0.9568778,0.14999999,5.0690103,5.889867,0.9568778,12716.23323893547,-1.0,1.2651066,3802,0.99986076,-0.6881682,233.68652,4.2055928e-11,0.06146413,,,0.9999272,1.3419675e-06,-0.70174724,0.9036559,-0.9971511,-0.329784
0.9566872,76060,0.9568778,0.14999999,4.665286,5.8823028,0.9568778,12722.643682479858,-1.0,1.2649896,3803,0.99986076,-0.5621481,233.69507,4.2033817e-11,0.061450243,,,1.0000311,1.3423195e-06,-0.7017107,0.9036698,-0.72139084,-0.33004698
0.9563325,76080,0.9568778,0.14999999,0.00018691903,4.362354,0.9568778,12727.539525032043,-0.05050505,1.2644253,3804,0.99986076,-0.4389345,233.70386,4.2011717e-11,0.061436296,,,1.003486,2.503709,-0.7016416,0.9036837,0.06797787,-0.3303099
0.90929586,76100,0.9568778,0.14999999,4.6282077,4.715836,0.9568778,12734.599512577057,-0.01010101,1.2644018,3805,0.99986076,-0.6894618,233.75977,4.1989637e-11,0.061434865,,,0.99860513,1.9021585,-0.70163745,0.90368515,0.07688779,-0.32991478
0.949711,76120,0.9568778,0.14999999,5.1488686,5.152296,0.9568778,12739.426499128342,0.030303031,1.2644862,3806,0.99986076,-0.70882094,233.77515,4.1967575e-11,0.061422765,,,0.9943864,1.3442124,-0.7016399,0.90369725,0.099168286,-0.3296778
0.9369027,76140,0.9568778,0.14999999,5.3961763,5.399971,0.9568778,12744.252247095108,0.05050505,1.2645726,3807,0.99986076,-0.7601339,233.80322,4.1945534e-11,0.061414003,,,0.99292207,1.0997005,-0.70165706,0.903706,-0.13302958,-0.32958737
0.95628977,76160,0.9568778,0.14999999,3.026137,4.513982,0.9568778,12749.080328464508,-0.030303031,1.2640977,3808,0.99986076,-0.3636109,233.81226,4.1923506e-11,0.061400294,,,1.0015012,2.2009728,-0.7015701,0.9037197,-0.22982082,-0.32956117
0.95618224,76180,0.9568778,0.14999999,0.5956744,3.8013117,0.9568778,12753.857443094254,-0.5151515,1.2640135,3809,0.99986076,-0.31294876,233.82129,4.1901493e-11,0.061386526,,,1.0018687,0.31895489,-0.7014677,0.9037335,-0.3948211,-0.32924592
0.95614094,76200,0.9568778,0.14999999,3.5459757,3.6530912,0.9568778,12758.699666023254,-0.35353535,1.2641716,3810,0.99986076,-0.32550994,233.83008,4.1879503e-11,0.061372757,,,1.0071839,1.9388901,-0.7013685,0.90374726,-0.25813186,-0.3294247
0.95662254,76220,0.9568778,0.14999999,3.3855872,3.6270041,0.9568778,12766.257892370224,-0.3131313,1.2641255,3811,0.99986076,-0.30856672,233.83838,4.185753e-11,0.06135881,,,1.0100927,2.5386763,-0.7012637,0.9037612,-0.4795019,-0.32917836
0.9562766,76240,0.9568778,0.14999999,3.7035413,3.733727,0.9568778,12772.992725372314,-0.45454547,1.2639949,3812,0.99986076,-0.34494847,233.84741,4.1835566e-11,0.06134504,,,1.0030984,0.71863955,-0.7011675,0.903775,-0.6764347,-0.3287748
0.9566085,76260,0.9568778,0.14999999,3.2251909,4.1994286,0.9568778,12782.05362868309,-0.7777778,1.2642457,3813,0.99986076,-0.42104232,233.85596,4.181363e-11,0.061331213,,,0.9761681,0.0014278477,-0.7010935,0.9037888,-0.9537388,-0.3288486
0.9564088,76280,0.9568778,0.14999999,4.1754403,5.89017,0.9568778,12788.293998479843,-1.0,1.2645102,3814,0.99986076,-0.49859607,233.86475,4.1791702e-11,0.061317444,,,0.99974614,1.341063e-06,-0.7010465,0.9038026,-0.96748203,-0.32911047
0.95642996,76300,0.9568778,0.14999999,4.3423266,5.8826313,0.9568778,12793.208094835281,-1.0,1.2643127,3815,0.99986076,-0.5137269,233.87329,4.1769796e-11,0.061303616,,,0.9997654,1.3414148e-06,-0.7009979,0.9038164,-0.67860377,-0.3293726
0.95647985,76320,0.9568778,0.14999999,3.8974025,3.9852443,0.9568778,12798.736283779144,-0.6363636,1.2642448,3816,0.99986076,-0.42177835,233.88184,4.174791e-11,0.061289787,,,0.99584377,0.03847962,-0.7009248,0.90383023,-0.5573994,-0.3296347
0.95608145,76340,0.9568778,0.14999999,3.7185085,3.9093971,0.9568778,12803.679561376572,-0.5959596,1.2641981,3817,0.99986076,-0.36818323,233.89087,4.172604e-11,0.061276138,,,0.9996306,0.08376701,-0.7008387,0.9038439,-0.6922181,-0.32988665
0.9566521,76360,0.9568778,0.14999999,3.8017192,3.9792445,0.9568778,12807.442150831223,-0.6363636,1.2642041,3818,0.99986076,-0.42659912,233.89941,4.1704185e-11,0.06126231,,,0.99625015,0.038498558,-0.7007673,0.9038577,-0.7369582,-0.33012664
0.9567824,76380,0.9568778,0.14999999,3.994512,4.1902933,0.9568778,12812.588282823563,-0.7777778,1.2644792,3819,0.99986076,-0.44376746,233.90771,4.1682345e-11,0.061248362,,,0.97703004,0.0014300342,-0.70070064,0.90387166,-0.6301793,-0.33037844
0.9561178,76400,0.9568778,0.14999999,3.9500284,3.9743493,0.9568778,12817.305535793304,-0.6363636,1.2644308,3820,0.99986076,-0.39639118,233.91675,4.166053e-11,0.061234713,,,0.996813,0.038518317,-0.7006272,0.9038853,-0.5668574,-0.3306399
0.9566899,76420,0.9568778,0.14999999,3.646118,3.9343755,0.9568778,12823.37545132637,-0.61616164,1.2643912,3821,0.99986076,-0.3695018,233.9253,4.1638727e-11,0.061220944,,,0.99896437,0.05735637,-0.7005415,0.9038991,-0.6138006,-0.33089155
0.9560591,76440,0.9568778,0.14999999,3.9180222,3.9313576,0.9568778,12827.866845607758,-0.61616164,1.2644502,3822,0.99986076,-0.3875293,233.93433,4.1616943e-11,0.061207294,,,0.9992534,0.05737051,-0.7004599,0.9039127,-0.647205,-0.33113822
0.95624477,76460,0.9568778,0.14999999,3.8913765,3.9283454,0.9568778,12832.70920586586,-0.61616164,1.2645032,3823,0.99986076,-0.4019969,233.94312,4.1595172e-11,0.061193585,,,0.9995353,0.05738467,-0.70038205,0.90392643,-0.44429678,-0.3313848
0.95647305,76480,0.9568778,0.14999999,2.531257,3.8590782,0.9568778,12839.038110017776,-0.57575756,1.264132,3824,0.99986076,-0.33457762,233.95166,4.157342e-11,0.061179817,,,1.0020239,0.120470494,-0.7002866,0.9039402,-0.5739791,-0.33163133
0.95648044,76500,0.9568778,0.14999999,3.818608,3.8278098,0.9568778,12845.642970323563,-0.5555556,1.2641935,3825,0.99986076,-0.36924723,233.96045,4.1551686e-11,0.061166167,,,1.0030379,0.16988407,-0.70019954,0.90395385,-0.4265686,-0.33186132
0.95623803,76520,0.9568778,0.14999999,3.334557,3.7577167,0.9568778,12853.43308019638,-0.4949495,1.2640541,3826,0.99986076,-0.33006835,233.96924,4.1529967e-11,0.06115246,,,1.0038022,0.4270698,-0.70010215,0.90396756,-0.41577137,-0.3320783
0.9564857,76540,0.9568778,0.14999999,3.5683317,3.7205255,0.9568778,12861.76967382431,-0.45454547,1.2640338,3827,0.99986076,-0.32732633,233.97803,4.150827e-11,0.06113875,,,1.0042198,0.7211255,-0.70000374,0.90398127,-0.24666518,-0.33222803
0.9561744,76560,0.9568778,0.14999999,3.074442,3.6368132,0.9568778,12868.13920712471,-0.33333334,1.2637529,3828,0.99986076,-0.31186122,233.98682,4.1486585e-11,0.06112504,,,1.0088065,2.245544,-0.6999013,0.903995,-0.63189423,-0.33230087
0.95651686,76580,0.9568778,0.14999999,3.6706445,3.849535,0.9568778,12872.92287158966,-0.57575756,1.2635589,3829,0.99986076,-0.39221528,233.99536,4.146492e-11,0.06111133,,,1.0021479,0.12051198,-0.69981873,0.9040087,-0.24021131,-0.33197564
0.95652217,76600,0.9568778,0.14999999,3.052444,3.8098469,0.9568778,12878.051056146622,-0.15151516,1.2637379,3830,0.99986076,-0.31258357,234.0039,4.1443265e-11,0.061097622,,,1.0135877,3.626301,-0.69971716,0.9040224,-0.1368726,-0.3322053
0.9561705,76620,0.9568778,0.14999999,3.8050666,3.8070548,0.9568778,12882.995772838593,-0.15151516,1.2637826,3831,0.99986076,-0.3629166,234.01294,4.1421633e-11,0.061084032,,,1.0138379,3.6238167,-0.6996256,0.904036,-0.49814853,-0.33152
0.95648664,76640,0.9568778,0.14999999,3.7501934,3.7506895,0.9568778,12887.83732175827,-0.4949495,1.2635365,3832,0.99986076,-0.34385324,234.02148,4.1400015e-11,0.061070323,,,1.0038981,0.42653936,-0.6995294,0.9040497,-0.26428676,-0.33083552
0.9565497,76660,0.9568778,0.14999999,3.615264,3.6193957,0.9568778,12892.710121631622,-0.27272728,1.2636938,3833,0.99986076,-0.30856648,234.03003,4.1378418e-11,0.061056674,,,1.0129862,3.097724,-0.6994263,0.90406334,-0.15147606,-0.33098513
0.9565234,76680,0.9568778,0.14999999,3.7412815,3.742519,0.9568778,12897.581850528717,-0.17171717,1.263718,3834,0.99986076,-0.35035118,234.03882,4.1356835e-11,0.061042964,,,1.0149841,3.6904142,-0.6993318,0.90407705,-0.2050969,-0.33043814
0.9558846,76700,0.9568778,0.14999999,3.648229,3.692873,0.9568778,12902.438446044922,-0.1919192,1.2637378,3835,0.99986076,-0.31991926,234.04834,4.133527e-11,0.061029553,,,1.0156498,3.6920846,-0.69922906,0.90409046,-0.21644005,-0.32973686
0.95674455,76720,0.9568778,0.14999999,3.6441808,3.6559875,0.9568778,12907.28703045845,-0.21212122,1.2637799,3836,0.99986076,-0.31536454,234.0564,4.131372e-11,0.061015725,,,1.0158763,3.627359,-0.69912505,0.9041043,-0.041666508,-0.3290353
0.95627356,76740,0.9568778,0.14999999,3.5825229,3.8730235,0.9568778,12912.302533388138,-0.13131313,1.2636377,3837,0.99986076,-0.47647515,234.06543,4.129219e-11,0.061002195,,,1.0131651,3.4796345,-0.699063,0.9041178,-0.030905426,-0.32835078
0.9509203,76760,0.9568778,0.14999999,4.020871,4.0753484,0.9568778,12918.901698589325,-0.09090909,1.263636,3838,0.99986076,-0.49332684,234.07935,4.1270674e-11,0.060989916,,,1.009456,3.0556808,-0.699006,0.9041301,0.098162636,-0.32770494
0.94642645,76780,0.9568778,0.14999999,3.9446557,4.522582,0.9568778,12925.461362838745,-0.030303031,1.2634251,3839,0.99986076,-0.7609232,234.09814,4.1249174e-11,0.06097895,,,1.0018926,2.1957154,-0.6990198,0.90414107,-0.0022360943,-0.3271696
0.95636004,76800,0.9568778,0.14999999,4.4954224,4.518437,0.9568778,12931.769195079803,-0.030303031,1.2634983,3840,0.99986076,-0.54238373,234.10693,4.12277e-11,0.06096536,,,1.002219,2.195032,-0.69897854,0.90415466,-0.37021208,-0.32685825
0.95662653,76820,0.9568778,0.14999999,4.445234e-08,17.829079,0.9568778,12938.22423171997,0.53535354,1.2630957,3841,0.99986076,-0.3162854,234.11523,4.120623e-11,0.06095165,,,1.0192758,3.8457954e-05,-0.6988785,0.90416837,0.53554624,-0.32654718
0.56517106,76840,0.9568778,0.14999999,0.14105904,66.10943,0.9568778,12943.177280902863,1.0,1.2627864,3842,0.99986076,-1.8569597,234.51562,4.1184785e-11,0.061039984,,,0.9619974,1.1427125e-13,-0.6991753,0.90408003,0.7925182,-0.3268075
0.46463186,76860,0.9568778,0.14999999,20.00662,22.805614,0.9568778,12948.523141384125,0.67676765,1.2630204,3843,0.99986076,-2.3156192,235.01587,4.1163357e-11,0.061154246,,,1.0589546,2.6985566e-07,-0.6996069,0.9039658,0.7384514,-0.32706773
0.4397872,76880,0.9568778,0.14999999,1.9997123e-10,3.6296685,0.9568778,12956.313129663467,-0.33333334,1.2627195,3844,0.99986076,-2.216142,235.54126,4.1141937e-11,0.061275005,,,1.0085487,2.2344046,-0.69998676,0.903845,-0.4629014,-0.3273279
0.95661986,76900,0.9568778,0.14999999,3.638689,3.7549386,0.9568778,12961.711901426315,-0.4949495,1.26288,3845,0.99986076,-0.336266,235.54956,4.112054e-11,0.061261237,,,1.0034899,0.42490944,-0.69989,0.9038588,-0.2322824,-0.32700694
0.95634806,76920,0.9568778,0.14999999,2.8905272,3.8659267,0.9568778,12966.599591255188,-0.13131313,1.2627647,3846,0.99986076,-0.3098084,235.5586,4.1099162e-11,0.061247706,,,1.0129265,3.475481,-0.6997877,0.9038723,-0.17712656,-0.32715645
0.9563985,76940,0.9568778,0.14999999,3.259316,3.613015,0.9568778,12971.655782222748,-0.25252524,1.2628876,3847,0.99986076,-0.3296684,235.56714,4.1077794e-11,0.061233997,,,1.0143251,3.3121479,-0.6996882,0.903886,-0.52996457,-0.3265132
0.95674485,76960,0.9568778,0.14999999,3.7852201,3.7985766,0.9568778,12979.350884437561,-0.53535354,1.2627348,3848,0.99986076,-0.35356796,235.57544,4.1056453e-11,0.06122023,,,1.0031399,0.23381053,-0.6995945,0.9038998,-0.5163495,-0.3259125
0.9566794,76980,0.9568778,0.14999999,3.7314131,3.750505,0.9568778,12986.679240465164,-0.4949495,1.2628016,3849,0.99986076,-0.34878242,235.58398,4.103512e-11,0.06120658,,,1.0038294,0.42452917,-0.69950265,0.90391344,-0.24992613,-0.32611158
0.95651436,77000,0.9568778,0.14999999,3.5700545,3.6058438,0.9568778,12993.532490730286,-0.27272728,1.2626978,3850,0.99986076,-0.3059526,235.59277,4.1013807e-11,0.06119293,,,1.0131971,3.0831249,-0.6993995,0.9039271,-0.22073123,-0.32626107
0.9566739,77020,0.9568778,0.14999999,3.6238077,3.6442442,0.9568778,12998.359184741974,-0.21212122,1.2627516,3851,0.99986076,-0.3109912,235.60107,4.0992505e-11,0.06117916,,,1.0159029,3.6153543,-0.69929534,0.90394086,-0.31490505,-0.32572028
0.95671105,77040,0.9568778,0.14999999,3.5704865,3.602536,0.9568778,13003.952335119247,-0.2929293,1.2627878,3852,0.99986076,-0.30525225,235.60962,4.097123e-11,0.06116551,,,1.0123078,2.8156252,-0.6991887,0.9039545,-0.44722438,-0.32504156
0.9563849,77060,0.9568778,0.14999999,3.4741206,3.6586208,0.9568778,13009.964554548264,-0.3939394,1.2627082,3853,0.99986076,-0.33025527,235.61816,4.0949962e-11,0.061151862,,,1.0059813,1.3701676,-0.69909006,0.90396816,-0.29537258,-0.32457045
0.9562923,77080,0.9568778,0.14999999,3.485313,3.6141324,0.9568778,13015.43388223648,-0.33333334,1.2627108,3854,0.99986076,-0.302399,235.6272,4.0928715e-11,0.061138332,,,1.0097125,2.2280378,-0.6989856,0.9039817,-0.10203835,-0.3244744
0.95634246,77100,0.9568778,0.14999999,3.5301285,3.7199242,0.9568778,13022.623482227325,-0.17171717,1.2625186,3855,0.99986076,-0.39104477,235.63574,4.0907482e-11,0.061124742,,,1.0156515,3.6673024,-0.6989034,0.9039953,0.013046294,-0.3241559
0.95642066,77120,0.9568778,0.14999999,4.308422,4.3483,0.9568778,13027.971769094467,-0.05050505,1.262516,3856,0.99986076,-0.5721409,235.64429,4.088627e-11,0.061111093,,,1.004459,2.4866285,-0.69886637,0.9040089,0.07094688,-0.3234644
0.94755685,77140,0.9568778,0.14999999,5.144791,5.16203,0.9568778,13035.442683696747,0.030303031,1.2626016,3857,0.99986076,-0.69651264,235.66235,4.086507e-11,0.061099887,,,0.9945322,1.3353715,-0.69886476,0.90402013,0.31948712,-0.32307905
