TimestepsSoFar,ReturnAbsMax,IWLastEpisode,ReturnMean,DenMISELogLast,LQGmu1_higher,DenMISEMeanLog,ReturnStepMax,Bound,Iteration,IWMin,IWMax,DenMISELogFirst,Regret/t,IWMean,IWFirstEpisode,LQGmu1_actor,ReturnMin,ReturnLastEpisode,Regret,ReturnMax,TimeElapsed,Delta,LQGsigma_higher
83640,0.9534473,2.659,0.89315385,-0.17494486,-0.43434343,-0.5772247,0.99658245,1.2219583,4182,,3.1522582,-0.7138308,0.07196617,1.002103,0.19392982,-0.21296334,,0.9523201,300.9624,0.9534473,14999.170958042145,3.4760295e-11,0.14999999
83660,0.9534473,3.0607624,0.8931669,-0.2825837,-0.2929293,-0.5771539,0.99658245,1.2219216,4183,,3.2573457,-0.71402353,0.07195312,1.014518,1.4181385,-0.10252634,,0.94789207,300.97974,0.9534473,15004.50729393959,3.4743677e-11,0.14999999
83680,0.9534473,3.7499905,0.89317966,-0.53340393,-0.01010101,-0.5771399,0.99658245,1.222127,4184,,7.3615065,-0.7139236,0.07194036,1.0033826,5.268119,-0.09997103,,0.94634175,300.99854,0.9534473,15009.991010665894,3.4727072e-11,0.14999999
83700,0.9534473,3.452275,0.8931917,-0.54035574,-0.21212122,-0.57713056,0.99658245,1.2221442,4185,,3.6707592,-0.7129043,0.07192832,1.0168781,2.9623413,0.16361135,,0.94379526,301.02002,0.9534473,15016.024569272995,3.4710478e-11,0.14999999
83720,0.9534473,12.02064,0.893116,-1.5116953,0.15151516,-0.57734984,0.99658245,1.2220448,4186,,13.179874,-0.7124356,0.07200402,1.0207912,2.2567713,0.3052485,,0.57595444,301.40894,0.9534473,15022.562056303024,3.4693897e-11,0.14999999
83740,0.9534473,18.779148,0.8930295,-1.9559464,0.3131313,-0.57767415,0.99658245,1.2218735,4187,,20.629507,-0.7121355,0.07209051,0.99518293,0.30316,0.28958723,,0.5309362,301.84302,0.9534473,15027.912759304047,3.4677327e-11,0.14999999
83760,0.9534473,0.04215368,0.89294434,-1.908508,-0.23232323,-0.5779936,0.99658245,1.2212217,4188,,3.5225832,-0.71230185,0.07217568,1.0163654,2.5298176,0.09023523,,0.53636926,302.27173,0.9534473,15033.27659368515,3.4660764e-11,0.14999999
83780,0.9534473,9.050896,0.8929263,-1.2343667,0.11111111,-0.57814634,0.99658245,1.2225206,4189,,11.467813,-0.7119367,0.07219374,1.0190256,3.1075387,0.15979742,,0.817192,302.41943,0.9534473,15038.622972488403,3.4644218e-11,0.14999999
83800,0.9534473,9.064933,0.8928541,-1.4916723,0.05050505,-0.57836,0.99658245,1.2220769,4190,,9.217922,-0.7114339,0.07226592,1.0106173,4.3836436,0.22959262,,0.5906703,302.7942,0.9534473,15044.059310436249,3.4627686e-11,0.14999999
83820,0.9534473,14.837947,0.8927735,-1.7257898,0.21212122,-0.57863134,0.99658245,1.2220037,4191,,15.713638,-0.71062684,0.07234651,1.0267991,1.2159102,0.3550365,,0.55518305,303.20435,0.9534473,15049.545866012573,3.4611165e-11,0.14999999
83840,0.9534473,4.034095e-17,0.8926796,-2.07541,-1.0,-0.5789823,0.99658245,1.2210194,4192,,5.1550264,-0.71057534,0.072440445,0.9952893,9.338284e-09,-0.7971166,,0.4987946,303.6704,0.9534473,15054.941051959991,3.4594654e-11,0.14999999
83860,0.9534473,3.447625,0.8926939,-0.25952065,-0.7979798,-0.57890743,0.99658245,1.2210714,4193,,3.451308,-0.7108139,0.07242614,0.9828828,1.9597195e-05,-0.7592824,,0.9527204,303.68286,0.9534473,15060.36062669754,3.4578153e-11,0.14999999
83880,0.9534473,3.2939796,0.8927082,-0.24719247,-0.7979798,-0.5788324,0.99658245,1.221108,4194,,3.4492922,-0.7110523,0.072411835,0.9831002,1.9601868e-05,-0.7255271,,0.9524474,303.6953,0.9534473,15066.059725284576,3.4561666e-11,0.14999999
83900,0.9534473,2.9913914,0.89272237,-0.23421024,-0.7979798,-0.5787543,0.99658245,1.2210763,4195,,3.4472792,-0.7112907,0.07239765,0.98324513,1.9606541e-05,-0.5351441,,0.9523258,303.70825,0.9534473,15071.931658029556,3.454519e-11,0.14999999
83920,0.9534473,3.1856165,0.8927367,-0.18046536,-0.53535354,-0.5786634,0.99658245,1.2211514,4196,,3.1862621,-0.7115291,0.072383344,1.0013808,0.027113294,-0.33819652,,0.9529548,303.72046,0.9534473,15078.392721652985,3.4528724e-11,0.14999999
83940,0.9534473,2.09872,0.8927507,-0.17750552,-0.47474748,-0.5785676,0.99658245,1.220922,4197,,3.1649003,-0.7117609,0.07236934,1.0002412,0.093109325,-0.7309452,,0.95129114,303.73413,0.9534473,15083.8340985775,3.4512275e-11,0.14999999
83960,0.9534473,1.0155508e-10,0.89276487,-0.23575336,0.3131313,-0.5784859,0.99658245,1.2208774,4198,,20.482626,-0.71197695,0.07235515,1.0011051,0.30311194,0.39936852,,0.9525481,303.74683,0.9534473,15089.660376548767,3.4495833e-11,0.14999999
83980,0.9534473,3.4180354e-13,0.8926696,-2.1760163,-0.7979798,-0.5788664,0.99658245,1.2208014,4199,,3.4469085,-0.71214294,0.0724504,0.98313576,1.9623265e-05,-0.64536214,,0.49307892,304.21924,0.9534473,15095.481073617935,3.4479405e-11,0.14999999
84000,0.9534473,3.1986327,0.892684,-0.20349015,-0.61616164,-0.5787811,0.99658245,1.2209885,4200,,3.2345228,-0.71238106,0.072436035,1.0022682,0.0040642982,-0.5023787,,0.95272696,304.23145,0.9534473,15100.851372241974,3.4462988e-11,0.14999999
84020,0.9534473,3.159637,0.89269817,-0.17590109,-0.5151515,-0.5786845,0.99658245,1.2209502,4201,,3.1754773,-0.7126182,0.07242185,1.0009791,0.041696828,-0.69181716,,0.9523082,304.24414,0.9534473,15106.433111906052,3.444658e-11,0.14999999
84040,0.9534473,3.094073,0.89271253,-0.21964233,-0.6363636,-0.578599,0.99658245,1.2209831,4202,,3.2514968,-0.7128462,0.072407484,1.0017015,0.0024174233,-0.6963651,,0.95293224,304.25635,0.9534473,15114.34984922409,3.443019e-11,0.14999999
84060,0.9534473,3.0621543,0.89272684,-0.22094117,-0.6363636,-0.5785136,0.99658245,1.2210042,4203,,3.2497556,-0.7130836,0.07239318,1.0018698,0.0024179975,-0.5656496,,0.9528365,304.26855,0.9534473,15120.111923217773,3.4413805e-11,0.14999999
84080,0.9534473,2.8558269,0.89274114,-0.18230149,-0.6363636,-0.57841897,0.99658245,1.2209787,4204,,3.2480173,-0.7133209,0.072378874,1.001989,0.0024185707,-0.77188545,,0.95294285,304.28076,0.9534473,15125.740191698074,3.439744e-11,0.14999999
84100,0.9534473,2.538682,0.8927554,-0.2489893,-0.65656567,-0.57834005,0.99658245,1.2208356,4205,,3.2690094,-0.7135582,0.07236463,1.0006917,0.00141237,-0.53892404,,0.95259386,304.2932,0.9534473,15131.169841766357,3.4381078e-11,0.14999999
84120,0.9534473,2.7829294,0.89276963,-0.1778927,-0.61616164,-0.5782448,0.99658245,1.220737,4206,,3.2248876,-0.71379566,0.07235038,1.0028008,0.0040700524,-0.8835957,,0.9525047,304.30566,0.9534473,15137.69102025032,3.4364733e-11,0.14999999
84140,0.9534473,2.997149,0.89278364,-0.2823709,-0.7979798,-0.5781739,0.99658245,1.2207462,4207,,3.4413543,-0.7140324,0.072336376,0.9835663,1.9660372e-05,-1.079391,,0.9517917,304.31934,0.9534473,15143.67110157013,3.43484e-11,0.14999999
84160,0.9534473,6.334986e-24,0.8927974,-0.68470716,0.4949495,-0.5782031,0.99658245,1.220346,4208,,29.281733,-0.71427006,0.07232261,0.929391,0.007930853,0.2897089,,0.9510174,304.3335,0.9534473,15149.323130369186,3.4332072e-11,0.14999999
84180,0.9534473,14.391385,0.892712,-1.9009558,0.1919192,-0.5785346,0.99658245,1.2208283,4209,,14.742604,-0.7145058,0.07240802,1.0301701,1.5266187,0.20834805,,0.53310287,304.76538,0.9534473,15155.666424036026,3.4315762e-11,0.14999999
84200,0.9534473,7.9742274,0.89263535,-1.6516869,0.05050505,-0.5787825,0.99658245,1.2203535,4210,,9.186647,-0.71438074,0.07248467,1.0105385,4.3965807,0.20211837,,0.5701121,305.1604,0.9534473,15163.519116163254,3.429946e-11,0.14999999
84220,0.9534473,13.537476,0.89256364,-1.629592,0.1919192,-0.5790299,0.99658245,1.220264,4211,,14.67649,-0.71357447,0.07255638,1.0327189,1.5251975,0.19231182,,0.59052736,305.5349,0.9534473,15167.959480285645,3.4283177e-11,0.14999999
84240,0.9534473,4.4938577e-09,0.8924942,-1.5940998,-0.7979798,-0.5792633,0.99658245,1.2202553,4212,,3.442628,-0.7134498,0.072625816,0.9832161,1.964892e-05,-0.77723426,,0.60010475,305.8999,0.9534473,15173.884161949158,3.4266895e-11,0.14999999
84260,0.9534473,3.3825648,0.89250845,-0.25001666,-0.7979798,-0.5791893,0.99658245,1.220314,4213,,3.4406333,-0.7136871,0.07261157,0.98345405,1.9653588e-05,-0.8799203,,0.9526296,305.91235,0.9534473,15181.099614858627,3.425063e-11,0.14999999
84280,0.9534473,3.0324318,0.89252263,-0.28038898,-0.7979798,-0.5791221,0.99658245,1.2202934,4214,,3.4386418,-0.71392447,0.072597384,0.98360884,1.9658255e-05,-0.7301437,,0.9520134,305.92554,0.9534473,15186.296257734299,3.4234376e-11,0.14999999
84300,0.9534473,3.0272074,0.8925369,-0.23171978,-0.7979798,-0.5790437,0.99658245,1.2202724,4215,,3.4366534,-0.71416175,0.07258314,0.98376256,1.9662923e-05,-0.645188,,0.9525445,305.938,0.9534473,15191.624975204468,3.4218135e-11,0.14999999
84320,0.9534473,3.2421937,0.892551,-0.1997992,-0.6363636,-0.57895774,0.99658245,1.2201577,4216,,3.2424386,-0.714399,0.07256901,1.0017657,0.0024211796,-0.5201746,,0.9523582,305.95093,0.9534473,15197.900213718414,3.4201905e-11,0.14999999
84340,0.9534473,3.1718695,0.892565,-0.17670046,-0.5151515,-0.5788619,0.99658245,1.2201457,4217,,3.172606,-0.71463555,0.072555006,1.0007322,0.041781034,-0.14740962,,0.95181257,305.96436,0.9534473,15203.6683177948,3.4185686e-11,0.14999999
84360,0.9534473,1.9992195,0.8925774,-0.41639295,0.030303031,-0.5788232,0.99658245,1.2201829,4218,,8.506386,-0.71486276,0.07254261,1.0086758,4.7582617,0.13753772,,0.9445947,305.98462,0.9534473,15211.298745632172,3.4169476e-11,0.14999999
84380,0.9534473,9.140797,0.892519,-1.4028924,0.05050505,-0.5790167,0.99658245,1.2199155,4219,,9.1465435,-0.71397233,0.07260102,1.0126932,4.3947854,-0.11125492,,0.64606357,306.3037,0.9534473,15218.542531728745,3.415328e-11,0.14999999
84400,0.9534473,3.1992843,0.89253145,-0.5104688,-0.23232323,-0.57899755,0.99658245,1.2200174,4220,,3.5405831,-0.7131682,0.07258856,1.0152045,2.5320103,-0.32999957,,0.9451016,306.32373,0.9534473,15224.16745877266,3.4137096e-11,0.14999999
84420,0.9534473,3.0978382,0.8925453,-0.18306099,-0.2929293,-0.57890016,0.99658245,1.21996,4221,,3.271167,-0.71280533,0.072574735,1.0129125,1.4164121,-0.24333271,,0.950872,306.3379,0.9534473,15231.024102210999,3.412092e-11,0.14999999
84440,0.9534473,3.3329654,0.892559,-0.24488184,-0.27272728,-0.57881796,0.99658245,1.2200093,4222,,3.3339314,-0.7127067,0.072561026,1.0143899,1.7501034,-0.26453713,,0.95062935,306.35278,0.9534473,15238.257766962051,3.4104764e-11,0.14999999
84460,0.9534473,3.3162398,0.8925722,-0.2221407,-0.27272728,-0.57873017,0.99658245,1.2200495,4223,,3.33209,-0.7125291,0.07254779,1.0145713,1.7497926,-0.06118062,,0.9485967,306.3694,0.9534473,15242.866253852844,3.4088614e-11,0.14999999
84480,0.9534473,3.1153102,0.89258254,-0.6644377,-0.21212122,-0.57874703,0.99658245,1.2198588,4224,,3.6800427,-0.7123516,0.07253748,1.0152801,2.9607046,-0.041075334,,0.93585324,306.39844,0.9534473,15246.387237548828,3.4072474e-11,0.14999999
84500,0.9534473,5.524073,0.8925942,-0.7329101,-0.05050505,-0.57878006,0.99658245,1.2201918,4225,,6.236673,-0.71188766,0.0725258,1.0046235,5.4184647,-0.14370587,,0.94205177,306.42163,0.9534473,15253.33455491066,3.4056345e-11,0.14999999
84520,0.9534473,3.985709,0.89260745,-0.42196998,-0.17171717,-0.5787418,0.99658245,1.2200252,4226,,4.0752273,-0.71084267,0.07251257,1.0135593,3.834209,-0.30271575,,0.94851345,306.438,0.9534473,15258.72400712967,3.404023e-11,0.14999999
84540,0.9534473,2.8895147,0.8926217,-0.1930206,-0.23232323,-0.5786476,0.99658245,1.2198393,4227,,3.5276878,-0.71017236,0.07249832,1.0158353,2.524436,-0.1267727,,0.9525703,306.45044,0.9534473,15264.720875024796,3.4024127e-11,0.14999999
84560,0.9534473,3.848516,0.8926339,-0.46381864,-0.1919192,-0.5786165,0.99658245,1.2198784,4228,,3.8520594,-0.70981187,0.0724861,1.0149684,3.393899,-0.20414364,,0.94452727,306.4712,0.9534473,15271.945305347443,3.4008033e-11,0.14999999
84580,0.9534473,3.5720723,0.89264727,-0.2963787,-0.21212122,-0.5785465,0.99658245,1.219908,4229,,3.6689312,-0.709246,0.07247275,1.0159369,2.951524,-0.16779344,,0.9490149,306.4873,0.9534473,15278.706024169922,3.3991955e-11,0.14999999
84600,0.9534473,3.6651888,0.89266104,-0.36436394,-0.21212122,-0.57849205,0.99658245,1.2199677,4230,,3.6666179,-0.70878476,0.07245898,1.0161449,2.9501634,-0.3606411,,0.951006,306.50146,0.9534473,15284.128683328629,3.397588e-11,0.14999999
84620,0.9534473,2.193201,0.89267486,-0.17308006,-0.23232323,-0.5783925,0.99658245,1.2196798,4231,,3.519006,-0.7083239,0.072445154,1.0162177,2.519774,-0.31706396,,0.95121205,306.51538,0.9534473,15289.550498485565,3.3959825e-11,0.14999999
84640,0.9534473,3.061082,0.892689,-0.18427011,-0.27272728,-0.57829547,0.99658245,1.2196335,4232,,3.3176258,-0.70796484,0.07243103,1.0150627,1.7418243,-0.3451557,,0.95242715,306.52808,0.9534473,15296.489528656006,3.3943775e-11,0.14999999
84660,0.9534473,3.097239,0.89270306,-0.17511986,-0.3131313,-0.5781969,0.99658245,1.2196155,4233,,3.210114,-0.70778966,0.07241696,1.0119746,1.1199968,-0.29412976,,0.95224315,306.54102,0.9534473,15301.903033971786,3.3927743e-11,0.14999999
84680,0.9534473,3.2058303,0.89271694,-0.19481309,-0.3131313,-0.57810354,0.99658245,1.2196622,4234,,3.2084396,-0.7077613,0.07240307,1.0121593,1.1199651,-0.34420735,,0.9512867,306.5547,0.9534473,15308.448197364807,3.3911717e-11,0.14999999
84700,0.9534473,3.157847,0.892731,-0.17433657,-0.33333334,-0.5780053,0.99658245,1.2196895,4235,,3.178464,-0.707733,0.07238901,1.0102478,0.87401724,-0.11928837,,0.95250946,306.56738,0.9534473,15314.769895792007,3.3895702e-11,0.14999999
84720,0.9534473,2.5489423,0.8927445,-0.48068598,-0.27272728,-0.5779799,0.99658245,1.2195234,4236,,3.3111346,-0.7077627,0.072375536,1.0154476,1.7414722,-0.2549034,,0.9494516,306.58276,0.9534473,15320.13167500496,3.38797e-11,0.14999999
84740,0.9534473,3.3067343,0.89275813,-0.22483946,-0.27272728,-0.577893,0.99658245,1.2195672,4237,,3.3093295,-0.7075877,0.07236189,1.0156287,1.7411675,-0.36037385,,0.9508577,306.5974,0.9534473,15325.507370710373,3.3863714e-11,0.14999999
84760,0.9534473,2.8499794,0.89277184,-0.17021409,-0.2929293,-0.5777932,0.99658245,1.2194873,4238,,3.2450743,-0.70741284,0.07234818,1.0142955,1.4087946,-0.33275676,,0.9508612,306.61157,0.9534473,15331.128834724426,3.3847734e-11,0.14999999
84780,0.9534473,3.142388,0.8927858,-0.17536074,-0.3131313,-0.57769483,0.99658245,1.219512,4239,,3.2002134,-0.7073164,0.07233423,1.0126513,1.1194669,-0.3283167,,0.9519288,306.62476,0.9534473,15338.872060775757,3.3831764e-11,0.14999999
84800,0.9534473,3.1702774,0.89279974,-0.17619681,-0.33333334,-0.57759726,0.99658245,1.2195563,4240,,3.1706598,-0.70728827,0.07232028,1.0107346,0.8736286,-0.39959994,,0.95188767,306.63794,0.9534473,15344.789385318756,3.3815808e-11,0.14999999
84820,0.9534473,2.9986215,0.8928137,-0.16712558,-0.35353535,-0.57749796,0.99658245,1.2195574,4241,,3.1527584,-0.70731807,0.072306335,1.0086287,0.66956115,-0.36507812,,0.95196384,306.65112,0.9534473,15350.467725515366,3.3799862e-11,0.14999999
84840,0.9534473,3.1402323,0.8928277,-0.16778158,-0.37373737,-0.57739943,0.99658245,1.2196144,4242,,3.143418,-0.7073959,0.07229233,1.0065967,0.50396115,-0.30528653,,0.9522197,306.66406,0.9534473,15355.876113653183,3.378393e-11,0.14999999
84860,0.9534473,3.141906,0.8928413,-0.18412875,-0.33333334,-0.5773052,0.99658245,1.2196453,4243,,3.1659532,-0.70751286,0.07227874,1.0112225,0.8738249,-0.39020777,,0.95042276,306.6787,0.9534473,15361.33920121193,3.3768006e-11,0.14999999
84880,0.9534473,3.1197748,0.89285517,-0.16560768,-0.37373737,-0.57720554,0.99658245,1.2196758,4244,,3.1403227,-0.7075426,0.07226485,1.0069314,0.50403506,-0.5521721,,0.9519473,306.6919,0.9534473,15366.867666482925,3.3752095e-11,0.14999999
84900,0.9534473,0.03700398,0.89286935,-0.18175195,-1.0,-0.5771107,0.99658245,1.2194681,4245,,5.21342,-0.7076594,0.072250664,0.99391043,9.31109e-09,-1.2221866,,0.9529836,306.7041,0.9534473,15373.675518989563,3.373619e-11,0.14999999
84920,0.9534473,5.0539675,0.8928829,-1.7390338,-1.0,-0.57738614,0.99658245,1.2196299,4246,,5.208252,-0.707895,0.072237134,0.99423975,9.313292e-09,-0.9445028,,0.95026326,306.71875,0.9534473,15380.483681678772,3.3720304e-11,0.14999999
84940,0.9534473,3.455088,0.8928968,-0.33010957,-1.0,-0.57732916,0.99658245,1.2194352,4247,,5.203096,-0.7081305,0.072223246,0.9941926,9.315477e-09,-1.1076863,,0.9518161,306.73218,0.9534473,15385.889362096786,3.3704428e-11,0.14999999
84960,0.9534473,4.7409687,0.8929104,-0.8357564,-1.0,-0.57739145,0.99658245,1.2195288,4248,,5.197953,-0.7083659,0.0722096,0.99444866,9.317681e-09,-0.9886568,,0.95106333,306.74658,0.9534473,15392.398043394089,3.3688562e-11,0.14999999
84980,0.9534473,3.9394536,0.89292437,-0.3957199,-1.0,-0.57735014,0.99658245,1.2194443,4249,,5.1928225,-0.7086013,0.07219565,0.9945166,9.3198675e-09,-1.0417888,,0.9518948,306.75928,0.9534473,15399.081736564636,3.3672704e-11,0.14999999
85000,0.9534473,4.376705,0.8929381,-0.53692144,-1.0,-0.577342,0.99658245,1.2194577,4250,,5.187704,-0.7088366,0.07218194,0.994688,9.322072e-09,-1.1855322,,0.95127,306.77344,0.9534473,15404.73778295517,3.3656862e-11,0.14999999
85020,0.9534473,4.9633737,0.8929516,-1.3888422,-1.0,-0.57753414,0.99658245,1.2196021,4251,,5.1825986,-0.7090719,0.07216841,0.9949975,9.324259e-09,-1.1353894,,0.9504028,306.78784,0.9534473,15411.088517189026,3.364103e-11,0.14999999
85040,0.9534473,4.825848,0.8929652,-1.0031451,-1.0,-0.5776356,0.99658245,1.2197165,4252,,5.1775055,-0.7093071,0.07215482,0.99527484,9.326446e-09,-1.0679785,,0.9508623,306.8025,0.9534473,15417.19598865509,3.3625207e-11,0.14999999
85060,0.9534473,4.52884,0.8929788,-0.6349749,-1.0,-0.5776501,0.99658245,1.2197651,4253,,5.1724243,-0.7095422,0.07214123,0.9954825,9.328635e-09,-0.9918067,,0.9509263,306.8164,0.9534473,15424.865636348724,3.3609397e-11,0.14999999
85080,0.9534473,3.956184,0.8929926,-0.39859015,-1.0,-0.57760924,0.99658245,1.2196865,4254,,5.167356,-0.7097773,0.0721274,0.9955559,9.330842e-09,-1.180858,,0.95159626,306.83008,0.9534473,15432.245331525803,3.3593597e-11,0.14999999
85100,0.9534473,4.934903,0.893006,-1.3450322,-1.0,-0.5777906,0.99658245,1.2198265,4255,,5.1623,-0.7100124,0.07211399,0.9958596,9.33303e-09,-1.142045,,0.95027,306.84473,0.9534473,15436.070910215378,3.3577807e-11,0.14999999
85120,0.9534473,4.8294663,0.8930196,-1.0449277,-1.0,-0.5779015,0.99658245,1.2199433,4256,,5.157256,-0.71024734,0.0721004,0.99613875,9.335221e-09,-0.90188575,,0.9506415,306.85938,0.9534473,15444.073149442673,3.3562028e-11,0.14999999
85140,0.9534473,2.8735538,0.8930335,-0.29128823,-1.0,-0.57783514,0.99658245,1.2196248,4257,,5.1522245,-0.7104823,0.07208651,0.9959585,9.337411e-09,-1.2696234,,0.9521096,306.87256,0.9534473,15449.942596435547,3.3546266e-11,0.14999999
85160,0.9534473,5.055683,0.8930468,-2.2578156,-1.0,-0.5782307,0.99658245,1.2197925,4258,,5.1472054,-0.7107172,0.07207322,0.99629194,9.339602e-09,-1.084678,,0.94975305,306.8877,0.9534473,15454.802122116089,3.3530508e-11,0.14999999
85180,0.9534473,4.5933228,0.89306045,-0.70576394,-1.0,-0.5782616,0.99658245,1.219859,4259,,5.1421986,-0.710952,0.07205957,0.99651647,9.341811e-09,-0.77636534,,0.9511535,306.90186,0.9534473,15460.905814409256,3.3514767e-11,0.14999999
85200,0.9534473,0.13289301,0.89307445,-0.25359908,-0.3939394,-0.57818645,0.99658245,1.2193551,4260,,3.14821,-0.71118677,0.072045565,1.0046179,0.37388527,-0.57383305,,0.9524834,306.91406,0.9534473,15466.953279018402,3.3499037e-11,0.14999999
85220,0.9534473,0.056753382,0.8930884,-0.18874022,-1.0,-0.5780939,0.99658245,1.219159,4261,,5.138409,-0.7113337,0.07203162,0.9959319,9.345375e-09,-1.1310292,,0.952768,306.92676,0.9534473,15472.45834517479,3.348331e-11,0.14999999
85240,0.9534473,4.7740803,0.89310205,-0.9665457,-1.0,-0.578186,0.99658245,1.2192674,4262,,5.1334257,-0.71156836,0.07201797,0.9962004,9.347568e-09,-1.0195173,,0.9511389,306.94043,0.9534473,15478.0590634346,3.3467604e-11,0.14999999
85260,0.9534473,4.1743097,0.89311576,-0.45923254,-1.0,-0.57815903,0.99658245,1.2192429,4263,,5.1284513,-0.71180296,0.07200426,0.99632835,9.349761e-09,-0.7902334,,0.95175505,306.9541,0.9534473,15483.563274621964,3.3451908e-11,0.14999999
85280,0.9534473,0.28127375,0.89312965,-0.2575335,-0.45454547,-0.57808495,0.99658245,1.219168,4264,,3.1627731,-0.7120375,0.07199037,1.0004326,0.13549651,-0.46850693,,0.95221794,306.9673,0.9534473,15489.03820514679,3.3436216e-11,0.14999999
85300,0.9534473,3.15196,0.8931436,-0.1741745,-0.45454547,-0.5779901,0.99658245,1.219235,4265,,3.16117,-0.7122403,0.07197642,1.000649,0.13552397,-0.65101993,,0.95280135,306.9795,0.9534473,15497.680452346802,3.342054e-11,0.14999999
85320,0.9534473,1.908174,0.8931576,-0.20925377,-0.4949495,-0.5779033,0.99658245,1.2189729,4266,,3.1746113,-0.71244293,0.071962416,1.0000098,0.06289223,-0.18922779,,0.95269686,306.99194,0.9534473,15504.596090316772,3.340487e-11,0.14999999
85340,0.9534473,1.6590584e-06,0.8931704,-0.32037064,-1.0,-0.57784325,0.99658245,1.2185647,4267,,5.127097,-0.7126626,0.0719496,0.9957605,9.357789e-09,-0.82223153,,0.94802856,307.0088,0.9534473,15511.81594824791,3.338922e-11,0.14999999
85360,0.9534473,0.017112952,0.89318436,-0.26548702,-0.33333334,-0.577771,0.99658245,1.2185031,4268,,3.1733196,-0.7128969,0.07193565,1.0105257,0.87854224,-0.31469202,,0.9524739,307.02148,0.9534473,15518.280882835388,3.337357e-11,0.14999999
85380,0.9534473,3.1894057,0.89319795,-0.18170731,-0.3131313,-0.5776759,0.99658245,1.2185566,4269,,3.2008426,-0.7129253,0.071922064,1.0127118,1.1257635,-0.38332063,,0.9509439,307.03516,0.9534473,15524.3903028965,3.3357938e-11,0.14999999
85400,0.9534473,2.966607,0.89321184,-0.16708909,-0.43434343,-0.5775766,0.99658245,1.2186089,4270,,3.1504412,-0.7128959,0.071908176,1.001354,0.1937486,-0.46943414,,0.95265025,307.04785,0.9534473,15531.114912986755,3.3342315e-11,0.14999999
85420,0.9534473,3.1585968,0.8932256,-0.17257378,-0.47474748,-0.57748145,0.99658245,1.2186794,4271,,3.163172,-0.7130847,0.07189441,1.0001235,0.09323265,-0.4693101,,0.95208853,307.06128,0.9534473,15537.68339085579,3.3326706e-11,0.14999999
85440,0.9534473,3.1436698,0.8932393,-0.17205368,-0.45454547,-0.57738674,0.99658245,1.2187479,4272,,3.1539803,-0.71329695,0.0718807,1.0008354,0.13566726,-0.21173613,,0.9518599,307.07422,0.9534473,15544.216677427292,3.3311104e-11,0.14999999
85460,0.9534473,2.8029099,0.8932522,-0.2809429,-0.3131313,-0.5773172,0.99658245,1.2185874,4273,,3.1971881,-0.71349925,0.07186782,1.013039,1.1264098,-0.23716253,,0.94843996,307.0913,0.9534473,15551.902803182602,3.3295516e-11,0.14999999
85480,0.9534473,3.1685772,0.89326584,-0.24421081,-0.2929293,-0.5772361,0.99658245,1.218612,4274,,3.2409892,-0.7134697,0.071854174,1.0148383,1.4173534,-0.023552597,,0.9513315,307.10474,0.9534473,15557.837218523026,3.3279934e-11,0.14999999
85500,0.9534473,1.8425783,0.89327407,-0.79806167,-0.25252524,-0.5772846,0.99658245,1.2182474,4275,,3.3940332,-0.71337205,0.07184595,1.0164958,2.1251624,-0.5224629,,0.92832214,307.1416,0.9534473,15564.498708724976,3.326437e-11,0.14999999
85520,0.9534473,2.6164513,0.89328796,-0.17873645,-0.61616164,-0.57718736,0.99658245,1.2182131,4276,,3.2472866,-0.71310896,0.07183206,1.0009083,0.004067259,-0.67797524,,0.95292413,307.1538,0.9534473,15568.170439720154,3.3248813e-11,0.14999999
85540,0.9534473,3.1867416,0.8933019,-0.21929586,-0.6363636,-0.57710356,0.99658245,1.2182423,4277,,3.2667315,-0.71334183,0.07181811,1.0002483,0.0024186214,-0.9046835,,0.95284885,307.16602,0.9534473,15572.297179460526,3.3233267e-11,0.14999999
85560,0.9534473,2.9120743,0.8933157,-0.2925785,-1.0,-0.57703704,0.99658245,1.2184513,4278,,5.1341453,-0.71357507,0.071804345,0.9957665,9.366343e-09,-1.0918154,,0.9522426,307.1787,0.9534473,15578.006105184555,3.321773e-11,0.14999999
85580,0.9534473,4.6186166,0.8933292,-0.7392484,-1.0,-0.57707596,0.99658245,1.2185253,4279,,5.12919,-0.7138088,0.071790814,0.99599814,9.368523e-09,-1.2914191,,0.9510565,307.19287,0.9534473,15585.109605550766,3.3202205e-11,0.14999999
85600,0.9534473,5.053462,0.8933422,-2.5291173,-1.0,-0.5775331,0.99658245,1.2186943,4280,,5.1242447,-0.7140425,0.07177782,0.9963313,9.370721e-09,-1.0483601,,0.94911045,307.20923,0.9534473,15590.39642381668,3.3186696e-11,0.14999999
85620,0.9534473,4.375428,0.8933558,-0.5497941,-1.0,-0.5775275,0.99658245,1.2187157,4281,,5.1193137,-0.7142761,0.07176423,0.9965063,9.372902e-09,-1.0422873,,0.9514383,307.22266,0.9534473,15596.152413606644,3.317119e-11,0.14999999
85640,0.9534473,4.3325086,0.8933694,-0.52770346,-1.0,-0.5775168,0.99658245,1.218728,4282,,5.1143923,-0.71450967,0.07175064,0.9966717,9.375101e-09,-0.89926434,,0.95162207,307.23633,0.9534473,15602.652273654938,3.31557e-11,0.14999999
