IWMin,Delta,Iteration,ReturnAbsMax,LQGmu1_actor,Bound,ReturnMin,DenMISELogLast,Regret,Regret/t,LQGmu1_higher,ReturnStepMax,TimeElapsed,DenMISELogFirst,LQGsigma_higher,IWLastEpisode,IWMean,IWMax,ReturnLastEpisode,ReturnMax,IWFirstEpisode,TimestepsSoFar,DenMISEMeanLog,ReturnMean
,2.5369365e-10,1548,0.9512453,-0.9898935,1.3907496,,-1.2993479,177.81433,0.11486715,-1.0,0.9944956,2939.2908475399017,-1.4352124,0.14999999,5.031609,1.0139748,5.4783435,0.9471455,0.9512453,1.571725e-14,30960,-0.69534343,0.85025287
,2.533662e-10,1549,0.9512453,-0.72134817,1.3902347,,-0.3497068,177.83081,0.11480361,-1.0,0.9944956,2942.1521401405334,-1.4358582,0.14999999,3.764513,1.0140972,5.4625516,0.94871986,0.9512453,1.5727386e-14,30980,-0.6951117,0.8503164
,2.5303937e-10,1550,0.9512453,-0.5781326,1.3898969,,-0.29775786,177.8457,0.11473918,-0.53535354,0.9944956,2944.972898244858,-1.4365035,0.14999999,1.6606078,0.9474266,4.122858,0.9501585,0.9512453,1.7338903e-05,31000,-0.6948469,0.85038084
,2.5271318e-10,1551,0.9512453,-0.46900722,1.3897594,,-0.41752458,177.86084,0.114674985,-0.57575756,0.9944956,2947.8467903137207,-1.4371486,0.14999999,4.0373187,0.9524787,4.054394,0.9500708,0.9512453,4.153958e-06,31020,-0.6947024,0.85044503
,2.523876e-10,1552,0.9512453,-0.31502098,1.3897556,,-0.43856713,177.87573,0.11461067,-0.47474748,0.9944956,2951.5434758663177,-1.437793,0.14999999,4.120672,0.9495702,4.1267104,0.9501254,0.9512453,0.00012934778,31040,-0.6945683,0.85050935
,2.520627e-10,1553,0.9512453,-0.2821631,1.390068,,-0.38077062,177.89307,0.11454797,-0.3131313,0.9944956,2955.563086748123,-1.4384371,0.14999999,3.891804,0.9851351,3.8953626,0.947895,0.9512453,0.012337722,31060,-0.6943991,0.85057205
,2.5173838e-10,1554,0.9512453,-0.2696183,1.3899466,,-0.36952087,177.91016,0.11448532,-0.2929293,0.9944956,2958.00905919075,-1.4390728,0.14999999,3.8386722,0.99238956,3.861439,0.94800794,0.9512453,0.020112298,31080,-0.6941998,0.8506347
,2.5141472e-10,1555,0.9512453,-0.73670185,1.3898175,,-0.36573443,177.92798,0.114423156,-0.27272728,0.9944956,2961.0875141620636,-1.4397032,0.14999999,3.8332045,0.9996955,3.8364382,0.94725823,0.9512453,0.0321965,31100,-0.693994,0.85069686
,2.5109168e-10,1556,0.9512453,-0.5128138,1.3884404,,-0.2845654,177.943,0.1143592,-0.8181818,0.9944956,2963.5093834400177,-1.4403254,0.14999999,3.0502205,1.0177051,3.3473883,0.95018303,0.9512453,1.7103566e-10,31120,-0.69373137,0.8507608
,2.5076924e-10,1557,0.9512453,-0.47364476,1.3890338,,-0.43604866,177.95764,0.114295185,-0.5151515,0.9944956,2966.4993419647217,-1.4409678,0.14999999,4.112819,0.9488828,4.112819,0.9504256,0.9512453,3.463892e-05,31140,-0.69355476,0.85082483
,2.504474e-10,1558,0.9512453,-0.40425196,1.3890036,,-0.4337258,177.97253,0.11423141,-0.45454547,0.9944956,2969.1329514980316,-1.4416099,0.14999999,4.070643,0.9533342,4.092152,0.9501832,0.9512453,0.000244561,31160,-0.6934212,0.8508886
,2.5012623e-10,1559,0.9512453,-0.4055705,1.3891643,,-0.41209844,177.98877,0.114168584,-0.35353535,0.9944956,2972.710275888443,-1.4422513,0.14999999,3.7928605,0.97500956,3.9369617,0.9488816,0.9512453,0.0044193445,31180,-0.693271,0.85095143
,2.4980565e-10,1560,0.9512453,-0.4474176,1.3891283,,-0.41084662,178.00525,0.11410588,-0.41414142,0.9944956,2978.380987882614,-1.4428898,0.14999999,4.0044074,0.9614747,4.03085,0.94866484,0.9512453,0.00082272186,31200,-0.6931064,0.85101414
,2.494857e-10,1561,0.9512453,-0.51206875,1.3890917,,-0.4232865,178.02148,0.114043236,-0.47474748,0.9944956,2981.7813584804535,-1.4435301,0.14999999,3.9943054,0.95369,4.084642,0.94885945,0.9512453,0.00013009203,31220,-0.69295835,0.8510768
,2.4916638e-10,1562,0.9512453,-0.33510286,1.3890274,,-0.42809615,178.03699,0.113980174,-0.5151515,0.9944956,2986.559837579727,-1.4441704,0.14999999,4.0798755,0.95250165,4.080007,0.94961685,0.9512453,3.4750028e-05,31240,-0.6928189,0.85113984
,2.4884764e-10,1563,0.9512453,-0.2657775,1.3892673,,-0.37730786,178.05383,0.11391801,-0.35353535,0.9944956,2991.2265305519104,-1.4448104,0.14999999,3.849484,0.97740763,3.9143953,0.9482603,0.9512453,0.004430669,31260,-0.6926478,0.851202
,2.485295e-10,1564,0.9512453,-0.356398,1.3889819,,-0.35976702,178.07153,0.113856435,-0.3131313,0.9944956,2995.237118959427,-1.4454471,0.14999999,3.6259553,0.9892146,3.8471568,0.94756126,0.9512453,0.012424513,31280,-0.6924498,0.8512636
,2.48212e-10,1565,0.9512453,-0.525255,1.3888465,,-0.3821211,178.08887,0.1137948,-0.33333334,0.9944956,2998.2319552898407,-1.4460783,0.14999999,3.85157,0.9840836,3.8683412,0.9478137,0.9512453,0.007494201,31300,-0.69225866,0.8513252
,2.4789512e-10,1566,0.9512453,-0.27286297,1.3880609,,-0.42305878,178.10498,0.11373246,-0.5151515,0.9944956,3004.129549264908,-1.4467124,0.14999999,4.0510325,0.9530976,4.0643353,0.9489205,0.9512453,3.4838493e-05,31320,-0.69209737,0.85138756
,2.4757882e-10,1567,0.9512453,-0.31639546,1.3884232,,-0.3568096,178.12085,0.11366999,-0.3131313,0.9944956,3007.929605960846,-1.4473507,0.14999999,3.665471,0.9903313,3.8316813,0.9491181,0.9512453,0.012448192,31340,-0.6919137,0.85145
,2.472631e-10,1568,0.9512453,-0.33954555,1.38833,,-0.36326963,178.13733,0.11360794,-0.3131313,0.9944956,3012.4228472709656,-1.4479808,0.14999999,3.8236842,0.99102557,3.8247743,0.94886893,0.9512453,0.012456035,31360,-0.6917105,0.8515121
,2.4694805e-10,1569,0.9512453,-0.30213904,1.3882201,,-0.3693635,178.15308,0.1135456,-0.3131313,0.9944956,3017.42405462265,-1.4486103,0.14999999,3.7887657,0.9916972,3.8179007,0.9493109,0.9512453,0.012463878,31380,-0.6915112,0.8515744
,2.4663355e-10,1570,0.9512453,-0.25010848,1.3881105,,-0.35590604,178.16943,0.11348373,-0.3131313,0.9944956,3022.4354434013367,-1.4492395,0.14999999,3.7863498,0.9923668,3.8110602,0.9486894,0.9512453,0.012471719,31400,-0.69130313,0.8516363
,2.4631966e-10,1571,0.9512453,-0.37936196,1.3879026,,-0.35107213,178.18701,0.11342269,-0.2929293,0.9944956,3027.771585226059,-1.4498683,0.14999999,3.627365,0.9986969,3.7842555,0.94747275,0.9512453,0.020330593,31420,-0.6910918,0.8516973
,2.4600638e-10,1572,0.9512453,-0.29043198,1.3875625,,-0.38109103,178.20325,0.11336082,-0.3131313,0.9944956,3032.4434633255005,-1.4504917,0.14999999,3.5317543,0.9933343,3.797615,0.94898504,0.9512453,0.012487346,31440,-0.6908956,0.8517592
,2.456937e-10,1573,0.9512453,0.7235572,1.3875742,,-0.3483531,178.21875,0.113298655,0.8181818,0.9944956,3036.620537519455,-1.4511197,0.14999999,5.1856765e-12,0.99209654,25.115255,0.9495177,0.9512453,0.0068317945,31460,-0.69068253,0.85182136
,2.453816e-10,1574,0.9512453,-0.6201818,1.3874428,,-2.117264,178.89856,0.11365855,-0.3131313,0.9944956,3041.44504737854,-1.4517509,0.14999999,9.379836e-10,0.99396545,3.7932823,0.28528416,0.9512453,0.012503082,31480,-0.69159734,0.85146147
,2.450701e-10,1575,0.9512453,0.35956824,1.3872068,,-0.38524032,178.91309,0.113595545,0.25252524,0.9944956,3043.9219374656677,-1.452378,0.14999999,1.744875e-07,0.9962613,12.30951,0.9507551,0.9512453,11.32888,31500,-0.691407,0.8515245
,2.447592e-10,1576,0.9512453,0.49276406,1.3872523,,-1.6789871,179.40039,0.11383271,0.45454547,0.9944956,3046.3759388923645,-1.4458456,0.14999999,11.666356,1.0071639,16.524035,0.47777992,0.9512453,4.079899,31520,-0.69203734,0.8512873
,2.4444888e-10,1577,0.9512453,-1.1200016,1.3864499,,-1.8464271,179.94373,0.114105105,-1.0,0.9944956,3048.8248925209045,-1.4438945,0.14999999,5.2599963e-21,1.0105742,5.541607,0.42167878,0.9512453,1.5854305e-14,31540,-0.69276696,0.8510149
,2.4413924e-10,1578,0.9512453,-0.98174703,1.3865653,,-0.91953903,179.96155,0.11404407,-1.0,0.9944956,3051.273232936859,-1.4445283,0.14999999,4.8438616,1.0113597,5.525704,0.9472733,0.9512453,1.5864348e-14,31560,-0.69290453,0.85107595
,2.438301e-10,1579,0.9512453,-1.1395602,1.3860111,,-0.341718,179.97778,0.11398208,-1.0,0.9944956,3053.720792531967,-1.4451619,0.14999999,3.7154348,1.0114312,5.509912,0.94903445,0.9512453,1.5874397e-14,31580,-0.69267553,0.85113794
,2.4352154e-10,1580,0.9512453,-0.74291587,1.386181,,-1.0472035,179.99536,0.113921106,-1.0,0.9944956,3056.151146888733,-1.445795,0.14999999,4.916326,1.0122675,5.4942284,0.9475343,0.9512453,1.5884453e-14,31600,-0.6928932,0.8511989
,2.4321356e-10,1581,0.9512453,-0.6075836,1.3867129,,-0.28736907,180.01025,0.11385846,-0.61616164,0.9944956,3058.5813529491425,-1.4464277,0.14999999,2.480634,0.96086806,3.9485207,0.9501549,0.9512453,9.335577e-07,31620,-0.6926294,0.85126156
,2.4290617e-10,1582,0.9512453,-0.41633803,1.3866827,,-0.39453557,180.02502,0.11379588,-0.61616164,0.9944956,3061.092851638794,-1.44706,0.14999999,3.9396105,0.96173537,3.941175,0.9502811,0.9512453,9.341482e-07,31640,-0.692466,0.85132414
,2.4259939e-10,1583,0.9512453,-0.60015833,1.3866982,,-0.398259,180.03992,0.11373335,-0.3939394,0.9944956,3065.0927119255066,-1.4476919,0.14999999,3.916865,0.9723139,3.9313126,0.9503238,0.9512453,0.0014746082,31660,-0.6923046,0.85138667
,2.4229319e-10,1584,0.9512453,-0.45107782,1.3866341,,-0.396506,180.0553,0.11367124,-0.61616164,0.9944956,3068.0639836788177,-1.4483225,0.14999999,3.9314027,0.96266544,3.932643,0.9497646,0.9512453,9.3532844e-07,31680,-0.69213575,0.8514488
,2.4198754e-10,1585,0.9512453,-0.6140439,1.3867804,,-0.40849832,180.07031,0.113609016,-0.47474748,0.9944956,3071.674396276474,-1.4489536,0.14999999,3.9520316,0.95873255,4.0273423,0.95010716,0.9512453,0.0001307995,31700,-0.69198066,0.851511
,2.4168248e-10,1586,0.9512453,-0.73371,1.3863119,,-0.38579163,180.08533,0.11354691,-0.61616164,0.9944956,3074.7705018520355,-1.4495842,0.14999999,3.9113145,0.9635711,3.9211004,0.95003134,0.9512453,9.365093e-07,31720,-0.69181395,0.8515731
,2.41378e-10,1587,0.9512453,-0.5084255,1.3856246,,-0.29173595,180.10059,0.11348492,-0.6363636,0.9944956,3077.295806646347,-1.4502146,0.14999999,2.8844452,0.9677551,3.8678381,0.9500314,0.9512453,4.303239e-07,31740,-0.69158506,0.8516351
,2.4107408e-10,1588,0.9512453,-0.53038824,1.3856546,,-0.41403642,180.11572,0.11342299,-0.47474748,0.9944956,3080.097708940506,-1.4508445,0.14999999,3.9236147,0.9591049,4.0122232,0.94998276,0.9512453,0.0001310471,31760,-0.691431,0.851697
,2.4077074e-10,1589,0.9512453,-0.59418625,1.3855565,,-0.41103405,180.13037,0.11336088,-0.5151515,0.9944956,3082.620370388031,-1.451474,0.14999999,3.9910583,0.9572846,4.0161285,0.95041955,0.9512453,3.5004778e-05,31780,-0.6912805,0.85175914
,2.4046798e-10,1590,0.9512453,-0.53086835,1.3859504,,-0.39025837,180.14478,0.113298655,-0.6363636,0.9944956,3085.1406686306,-1.452103,0.14999999,3.7769165,0.969646,3.8526466,0.9505109,0.9512453,4.3113724e-07,31800,-0.69111836,0.85182136
,2.401658e-10,1591,0.9512453,-0.38914752,1.3857837,,-0.40776348,180.15991,0.113236904,-0.5151515,0.9944956,3088.9996802806854,-1.4527317,0.14999999,3.976713,0.9589037,4.0037994,0.95014346,0.9512453,3.5048837e-05,31820,-0.6909598,0.8518831
,2.3986418e-10,1592,0.9512453,-0.612378,1.3853827,,-0.3792714,180.17627,0.11317605,-0.43434343,0.9944956,3091.5373747348785,-1.4533601,0.14999999,3.7138166,0.96672815,3.9517274,0.9487074,0.9512453,0.0004577028,31840,-0.69079006,0.85194397
,2.3956312e-10,1593,0.9512453,-0.68540496,1.3855338,,-0.3770903,180.19116,0.11311436,-0.6363636,0.9944956,3094.0655002593994,-1.4539877,0.14999999,3.8285537,0.9706136,3.8391519,0.9501419,0.9512453,4.3195087e-07,31860,-0.6906143,0.85200566
,2.3926264e-10,1594,0.9512453,-0.5243482,1.3853066,,-0.32586455,180.20605,0.113052666,-0.65656567,0.9944956,3096.7792949676514,-1.4546154,0.14999999,3.6167061,0.9755908,3.783897,0.9503379,0.9512453,1.9491176e-07,31880,-0.6904044,0.85206735
,2.389627e-10,1595,0.9512453,-0.740095,1.3849597,,-0.40278834,180.22168,0.11299163,-0.5151515,0.9944956,3100.751966238022,-1.4552425,0.14999999,3.9712873,0.9604381,3.9815695,0.9494734,0.9512453,3.5136924e-05,31900,-0.6902395,0.8521284
,2.3866337e-10,1596,0.9512453,-0.66171294,1.3848896,,-0.28216153,180.23682,0.11293036,-0.65656567,0.9944956,3103.2864458560944,-1.4558692,0.14999999,3.0201159,0.9762916,3.773399,0.9499215,0.9512453,1.9515635e-07,31920,-0.6900089,0.85218966
,2.3836458e-10,1597,0.9512453,-0.59677243,1.3848386,,-0.33932197,180.25134,0.112868726,-0.65656567,0.9944956,3105.801902294159,-1.4564955,0.14999999,3.7318895,0.97704357,3.7668571,0.9506403,0.9512453,1.9527849e-07,31940,-0.6898045,0.8522513
,2.3806632e-10,1598,0.9512453,-0.50733316,1.3847004,,-0.37694523,180.26624,0.11280739,-0.65656567,0.9944956,3109.9547243118286,-1.4571216,0.14999999,3.5811253,0.9777004,3.7603464,0.9503994,0.9512453,1.9540087e-07,31960,-0.6896233,0.8523126
,2.3776864e-10,1599,0.9512453,-0.45378658,1.3842767,,-0.39917287,180.2804,0.1127457,-0.4949495,0.9944956,3115.131457090378,-1.4577471,0.14999999,3.950912,0.9620652,3.9649222,0.95094436,0.9512453,6.879823e-05,31980,-0.68945605,0.8523743
,2.3747151e-10,1600,0.9512453,-0.4631029,1.3841739,,-0.3930697,180.29553,0.11268473,-0.47474748,0.9944956,3122.291543006897,-1.4583722,0.14999999,3.9019938,0.9639392,3.952964,0.94996184,0.9512453,0.00013203725,32000,-0.68929476,0.8524353
,2.3717497e-10,1601,0.9512453,-0.29695618,1.3841261,,-0.3928194,180.3103,0.11262357,-0.45454547,0.9944956,3127.8884370326996,-1.458997,0.14999999,3.9328861,0.9665186,3.935037,0.9502317,0.9512453,0.00024885024,32020,-0.68913245,0.85249645
,2.3687893e-10,1602,0.9512453,-0.6742878,1.3836659,,-0.35145873,180.32861,0.11256462,-0.33333334,0.9944956,3130.5038044452667,-1.4596213,0.14999999,3.6701539,0.98822314,3.8036067,0.9468185,0.9512453,0.0075963866,32040,-0.6889429,0.8525554
,2.365835e-10,1603,0.9512453,-0.5282796,1.3839581,,-0.32637233,180.34326,0.11250359,-0.65656567,0.9944956,3134.8124194145203,-1.4602406,0.14999999,3.6604073,0.9782413,3.7479475,0.95046836,0.9512453,1.9601119e-07,32060,-0.6887245,0.8526164
,2.362886e-10,1604,0.9512453,-0.5474219,1.3834144,,-0.39068183,180.35767,0.112442434,-0.6363636,0.9944956,3140.1704709529877,-1.4608642,0.14999999,3.0321133,0.9744445,3.7865546,0.9506695,0.9512453,4.3493122e-07,32080,-0.6885525,0.8526776
,2.3599422e-10,1605,0.9512453,-0.62490964,1.3838619,,-0.38589364,180.37231,0.11238152,-0.4949495,0.9944956,3145.00385928154,-1.4614874,0.14999999,3.6799147,0.96505076,3.9337888,0.95045376,0.9512453,6.905604e-05,32100,-0.6883801,0.8527385
,2.3570046e-10,1606,0.9512453,-0.4389006,1.3837953,,-0.3534258,180.38684,0.11232054,-0.6363636,0.9944956,3148.484738111496,-1.4621103,0.14999999,3.7761004,0.9759743,3.7761703,0.9508141,0.9512453,4.3547368e-07,32120,-0.68819356,0.8527995
,2.354072e-10,1607,0.9512453,-0.74952966,1.3836752,,-0.38242054,180.40271,0.11226052,-0.47474748,0.9944956,3151.2803750038147,-1.4627327,0.14999999,3.7887893,0.9670325,3.9195144,0.9491469,0.9512453,0.00013261422,32140,-0.6880185,0.8528595
,2.3511448e-10,1608,0.9512453,-0.52330494,1.382774,,-0.2701333,180.41833,0.1122005,-0.65656567,0.9944956,3154.116859436035,-1.4633547,0.14999999,2.8756063,0.9797346,3.7234366,0.9494016,0.9512453,1.9662265e-07,32160,-0.68777937,0.8529195
,2.3482233e-10,1609,0.9512453,-0.53985834,1.3826733,,-0.38434857,180.43323,0.11214,-0.4949495,0.9944956,3156.6394658088684,-1.4639764,0.14999999,3.8368921,0.9661064,3.9129272,0.9502082,0.9512453,6.922808e-05,32180,-0.6876037,0.85298
,2.345307e-10,1610,0.9512453,0.24954677,1.3826814,,-0.3799839,180.44788,0.11207938,0.21212122,0.9944956,3159.1697161197662,-1.4645977,0.14999999,1.3566479e-05,0.99998087,11.433716,0.95060456,0.9512453,11.30065,32200,-0.6874342,0.85304064
,2.3423966e-10,1611,0.9512453,-0.50745326,1.3825773,,-1.4792564,180.88574,0.11228168,-0.53535354,0.9944956,3161.706340074539,-1.458224,0.14999999,1.3230655e-05,0.9668358,3.8958771,0.52719975,0.9512453,1.771964e-05,32220,-0.6879269,0.85283834
,2.339491e-10,1612,0.9512453,-0.58622104,1.3825665,,-0.38282865,180.90125,0.11222166,-0.4949495,0.9944956,3164.2415544986725,-1.4588447,0.14999999,3.8866043,0.9676156,3.9015708,0.9495802,0.9512453,6.887379e-05,32240,-0.6877585,0.85289836
,2.3365912e-10,1613,0.9512453,-0.72192466,1.382929,,-0.36395293,180.9159,0.1121611,-0.6363636,0.9944956,3166.9249274730682,-1.4594648,0.14999999,3.619231,0.9780107,3.7501836,0.95059747,0.9512453,4.3432314e-07,32260,-0.6875781,0.8529589
,2.3336968e-10,1614,0.9512453,-0.718061,1.3825668,,-0.2857439,180.93091,0.1121009,-0.65656567,0.9944956,3169.429933309555,-1.4600846,0.14999999,3.2187612,0.9818994,3.7029715,0.9499827,0.9512453,1.9598072e-07,32280,-0.6873431,0.8530191
,2.3308075e-10,1615,0.9512453,-0.66204596,1.3823652,,-0.2868174,180.94592,0.11204082,-0.67676765,0.9944956,3172.5596599578857,-1.4607038,0.14999999,3.411346,0.9864401,3.6530795,0.9501685,0.9512453,8.684309e-08,32300,-0.6871065,0.8530792
,2.327924e-10,1616,0.9512453,-0.7242981,1.3823323,,-0.32054344,180.96033,0.11198044,-0.67676765,0.9944956,3175.3597807884216,-1.4613229,0.14999999,3.647014,0.98714757,3.6470916,0.9505603,0.9512453,8.6896776e-08,32320,-0.68688846,0.8531396
,2.3250456e-10,1617,0.9512453,-0.6498155,1.3821597,,-0.27996486,180.97534,0.11192042,-0.6969697,0.9944956,3177.932559490204,-1.4619415,0.14999999,3.4609733,0.992043,3.5959172,0.9502062,0.9512453,3.7813596e-08,32340,-0.686645,0.8531996
,2.3221725e-10,1618,0.9512453,0.31735292,1.3821715,,-0.32463914,180.98999,0.111860275,0.47474748,0.9944956,3182.7319774627686,-1.4625597,0.14999999,2.2948887e-12,1.009818,17.16827,0.9504068,0.9512453,3.3924356,32360,-0.68642634,0.85325974
,2.3193046e-10,1619,0.9512453,-0.9134426,1.3821151,,-1.6176325,181.4524,0.11207682,-0.67676765,0.9944956,3189.1470382213593,-1.4610832,0.14999999,3.8860546e-09,0.98836726,3.63762,0.5026833,0.9512453,8.687589e-08,32380,-0.6869977,0.8530432
,2.316442e-10,1620,0.9512453,0.09362849,1.3818252,,-0.2565535,181.46802,0.11201733,0.17171717,0.9944956,3193.56938624382,-1.4617006,0.14999999,1.4842492e-11,1.0095073,10.3770685,0.94946074,0.9512453,10.326294,32400,-0.6867394,0.8531027
,2.3135849e-10,1621,0.9512453,-0.8123484,1.3811752,,-1.041397,181.81067,0.11215955,-0.7979798,0.9944956,3198.8085947036743,-1.4559636,0.14999999,1.6028433e-07,1.0119091,3.3889165,0.6225705,0.9512453,4.4542087e-10,32420,-0.6869536,0.85296047
,2.310733e-10,1622,0.9512453,1.0675162,1.3811202,,-0.2346745,181.8258,0.11209977,1.0,0.9944956,3203.539350271225,-1.4565804,0.14999999,6.71478e-32,0.98736733,49.5307,0.95001394,0.9512453,3.094427e-05,32440,-0.6866676,0.85302025
,2.3078865e-10,1623,0.9512453,-0.69441515,1.3810649,,-2.7972562,182.7312,0.112588525,-0.7979798,0.9944956,3206.074517250061,-1.4571967,0.14999999,1.1310571e-32,1.0124036,3.3860188,0.059747424,0.9512453,4.459709e-10,32460,-0.6879813,0.8525315
,2.3050452e-10,1624,0.9512453,-0.5548992,1.3807784,,-0.2951915,182.7461,0.11252844,-0.6969697,0.9944956,3213.6728274822235,-1.4578127,0.14999999,3.5723653,0.9928562,3.5836077,0.95018595,0.9512453,3.765784e-08,32480,-0.6877321,0.8525916
,2.3022088e-10,1625,0.9512453,-0.769201,1.3802801,,-0.36784616,182.76099,0.1124683,-0.65656567,0.9944956,3218.033682346344,-1.4584283,0.14999999,3.0536487,0.98444307,3.6692572,0.9502712,0.9512453,1.9565634e-07,32500,-0.68753994,0.8526517
,2.299378e-10,1626,0.9512453,-0.7975592,1.3801147,,-0.24856761,182.77563,0.11240816,-0.7979798,0.9944956,3221.2313351631165,-1.4590434,0.14999999,3.3479366,1.0126569,3.3746235,0.9505047,0.9512453,4.4679505e-10,32520,-0.6872799,0.85271186
,2.2965523e-10,1627,0.9512453,-0.7633949,1.3800113,,-0.23529248,182.79077,0.11234838,-0.7979798,0.9944956,3223.7438218593597,-1.4596583,0.14999999,3.3651414,1.0131631,3.3697052,0.9498628,0.9512453,4.4706955e-10,32540,-0.68699455,0.85277164
,2.2937319e-10,1628,0.9512453,-0.62452203,1.3798845,,-0.24857154,182.80603,0.11228877,-0.7979798,0.9944956,3228.5196454524994,-1.4602727,0.14999999,3.3206902,1.0136421,3.3648076,0.94989645,0.9512453,4.473442e-10,32560,-0.6867175,0.85283124
,2.2909168e-10,1629,0.9512453,-0.7137315,1.3801956,,-0.3332878,182.82104,0.11222899,-0.65656567,0.9944956,3232.3358392715454,-1.4608867,0.14999999,3.6278913,0.98598284,3.6554523,0.95014745,0.9512453,1.9613796e-07,32580,-0.6864925,0.852891
,2.2881065e-10,1630,0.9512453,-0.7520392,1.3799871,,-0.27484566,182.83557,0.11216909,-0.67676765,0.9944956,3236.0960273742676,-1.4615004,0.14999999,3.3962245,0.9908033,3.6030169,0.95063233,0.9512453,8.6912195e-08,32600,-0.6862487,0.85295093
,2.2853017e-10,1631,0.9512453,0.13084161,1.3797947,,-0.25084433,182.85071,0.1121096,0.09090909,0.9944956,3240.926045179367,-1.4621137,0.14999999,4.7438894e-07,1.0186068,8.347669,0.94980747,0.9512453,6.9789777,32620,-0.6859877,0.8530104
,2.2825018e-10,1632,0.9512453,-0.8027952,1.3797253,,-1.1583415,183.24133,0.11228019,-0.7171717,0.9944956,3246.9672944545746,-1.4584569,0.14999999,9.718432e-07,1.0002562,3.5061476,0.5746736,0.9512453,1.6092846e-08,32640,-0.6862666,0.8528398
,2.2797078e-10,1633,0.9512453,-0.76870745,1.3798221,,-0.22868015,183.25635,0.112220645,-0.7979798,0.9944956,3251.886000394821,-1.4590694,0.14999999,3.3412547,1.015175,3.3521206,0.95018417,0.9512453,4.4680698e-10,32660,-0.6859865,0.8528994
,2.2769182e-10,1634,0.9512453,-0.7473111,1.3797029,,-0.24026956,183.271,0.11216098,-0.7979798,0.9944956,3256.3979041576385,-1.4596816,0.14999999,3.318157,1.0156517,3.347302,0.9503019,0.9512453,4.4708062e-10,32680,-0.6857048,0.85295904
,2.2741338e-10,1635,0.9512453,-0.9429313,1.3795633,,-0.24985471,183.28564,0.11210132,-0.7777778,0.9944956,3260.196102142334,-1.4602934,0.14999999,3.3448076,1.0134642,3.3711774,0.950563,0.9512453,1.1263169e-09,32700,-0.6854289,0.8530187
,2.2713545e-10,1636,0.9512453,-0.84338695,1.3788002,,-0.28573716,183.30164,0.112042546,-0.7979798,0.9944956,3263.378648519516,-1.4609048,0.14999999,2.2188938,1.015888,3.337736,0.94919556,0.9512453,4.4762757e-10,32720,-0.6851766,0.8530775
,2.2685802e-10,1637,0.9512453,-0.5904445,1.3786347,,-0.217939,183.31677,0.11198336,-0.8181818,0.9944956,3265.899782896042,-1.4615159,0.14999999,3.260898,1.018247,3.3138351,0.9497983,0.9512453,1.7469867e-10,32740,-0.68488187,0.85313666
,2.2658114e-10,1638,0.9512453,0.25425443,1.378231,,-0.3469864,183.33142,0.11192393,0.07070707,0.9944956,3268.418776512146,-1.4621266,0.14999999,0.00022743564,1.0222304,7.855463,0.950465,0.9512453,6.0467277,32760,-0.68466467,0.8531961
