IWMax,DenMISELogLast,DenMISEMeanLog,LQGmu1_actor,TimestepsSoFar,ReturnMin,Iteration,ReturnAbsMax,TimeElapsed,LQGsigma_higher,DenMISELogFirst,IWMean,Bound,ReturnLastEpisode,delta,ReturnMax,IWMin,IWLastEpisode,IWFirstEpisode,LQGmu1_higher,Regret,ReturnMean,Regret/t,ReturnStepMax
4.3872476,-0.14870651,-0.5121971,-0.8604842,75960,,3798,17.439651,10264.78774356842,0.14999999,-0.90052336,1.0101075,22.092293,17.213787,8.428913e-11,17.439651,,3.0581026,3.215477e-07,-1.0,4956.746,16.054907,1.3050938,19.228819
2.728522,-0.02975057,-0.51206744,-0.5940089,75980,,3799,17.439651,10270.730710744858,0.14999999,-0.90078664,1.0058286,22.095072,17.313755,8.4244764e-11,17.439651,,2.4975076,0.00034149786,-0.79591835,4956.793,16.055237,1.3047638,19.228819
3.0755904,-0.07762068,-0.5119516,-0.6866069,76000,,3800,17.439651,10277.159589290619,0.14999999,-0.90104973,0.9964533,22.0976,17.371515,8.4200424e-11,17.439651,,2.0353777,0.5046668,-0.46938777,4956.7812,16.055584,1.3044167,19.228819
2.727811,-0.046566177,-0.5118303,-0.8182364,76020,,3801,17.439651,10281.681525945663,0.14999999,-0.9011801,1.006007,22.095919,17.384857,8.4156127e-11,17.439651,,2.136597,0.0003416324,-0.79591835,4956.75,16.055935,1.3040657,19.228819
2.7265718,-0.02400356,-0.51170045,-0.94778097,76040,,3802,17.439651,10288.095227479935,0.14999999,-0.90144306,1.0061882,22.096762,17.337608,8.4111856e-11,17.439651,,2.69424,0.00034172216,-0.79591835,4956.7734,16.056273,1.3037281,19.228819
2.7253346,-0.09373004,-0.5115889,-0.74776775,76060,,3803,17.439651,10292.121815681458,0.14999999,-0.9017059,1.0061209,22.093254,17.244799,8.4067635e-11,17.439651,,1.7496519,0.00034181194,-0.79591835,4956.8984,16.056583,1.3034172,19.228819
2.7240992,-0.030674735,-0.51146084,-0.66009706,76080,,3804,17.439651,10297.733456611633,0.14999999,-0.9019688,1.006279,22.09373,17.372313,8.4023434e-11,17.439651,,2.6047442,0.00034190193,-0.79591835,4956.883,16.05693,1.3030701,19.228819
2.7228653,-0.05352421,-0.5113389,-1.0428438,76100,,3805,17.439651,10303.872042655945,0.14999999,-0.9022315,1.0062419,22.090818,17.397743,8.3979275e-11,17.439651,,1.8622081,0.00034199178,-0.79591835,4956.8438,16.057283,1.3027172,19.228819
2.9948044,-0.32695213,-0.5112888,-0.31155407,76120,,3806,17.439651,10309.258490800858,0.14999999,-0.9024942,0.9948991,22.085438,17.19852,8.393515e-11,17.439651,,0.00674182,0.26302212,-0.5102041,4957.008,16.05758,1.3024197,19.228819
4.39246,-0.33716342,-0.5112445,-0.94604796,76140,,3807,17.439651,10314.468627214432,0.14999999,-0.9026878,1.009907,22.084728,17.113434,8.389107e-11,17.439651,,9.933113e-05,3.2224455e-07,-1.0,4957.254,16.05786,1.3021412,19.228819
3.193734,-0.09055745,-0.5111316,-0.25336784,76160,,3808,17.439651,10320.143566846848,0.14999999,-0.90295047,0.9975736,22.082037,17.253065,8.384701e-11,17.439651,,0.007582045,0.9022223,-0.42857143,4957.3594,16.058172,1.3018284,19.228819
4.0323076,-0.47551745,-0.51112276,-0.27526963,76180,,3809,17.439651,10324.676827907562,0.14999999,-0.9029761,1.0026684,22.083456,16.98559,8.3802985e-11,17.439651,,4.022298,3.2872686,-0.30612245,4957.7344,16.058416,1.3015842,19.228819
4.029101,-0.41765326,-0.5110976,-0.39426917,76200,,3810,17.439651,10329.17108130455,0.14999999,-0.902376,1.0029334,22.084732,17.079468,8.375901e-11,17.439651,,3.9538171,3.2852967,-0.30612245,4958.0117,16.058685,1.3013153,19.228819
3.6291199,-0.20591651,-0.5110169,-0.069814354,76220,,3811,17.439651,10333.615371465683,0.14999999,-0.9017765,1.0018208,22.083338,17.221725,8.371506e-11,17.439651,,3.109048,2.2977383,-0.3469388,4958.1523,16.058989,1.301012,19.228819
9.05884,-1.155314,-0.5111853,-0.41335097,76240,,3812,17.439651,10338.061856269836,0.14999999,-0.9014361,0.9928828,22.08524,14.54541,8.367113e-11,17.439651,,8.251678,6.4399986,-0.10204082,4960.9688,16.058592,1.3014088,19.228819
4.394312,-0.18489312,-0.511102,-0.8349044,76260,,3813,17.439651,10342.54715013504,0.14999999,-0.9000104,1.0098209,22.081219,17.319233,8.362726e-11,17.439651,,0.0015263709,3.2138274e-07,-1.0,4961.008,16.058922,1.3010788,19.228819
2.725367,-0.024324583,-0.51097167,-0.7901692,76280,,3814,17.439651,10347.008477926254,0.14999999,-0.90027267,1.006001,22.083914,17.32156,8.3583404e-11,17.439651,,2.634597,0.0003413225,-0.79591835,4961.043,16.059254,1.3007469,19.228819
2.7241352,-0.024397722,-0.5108427,-0.6937352,76300,,3815,17.439651,10351.448092460632,0.14999999,-0.90053475,1.0061892,22.0849,17.338343,8.353959e-11,17.439651,,2.7233007,0.00034141188,-0.79591835,4961.0625,16.05959,1.3004112,19.228819
2.722905,-0.043699633,-0.5107188,-1.1282127,76320,,3816,17.439651,10355.917452335358,0.14999999,-0.9007967,1.0062414,22.083553,17.383404,8.349582e-11,17.439651,,2.2030659,0.00034150144,-0.79591835,4961.047,16.059937,1.3000641,19.228819
3.364952,-0.7635847,-0.51078326,-0.70153785,76340,,3817,17.439651,10360.461396932602,0.14999999,-0.9010587,0.99989265,22.0787,17.20213,8.345208e-11,17.439651,,2.91756e-05,1.4921713,-0.3877551,4961.203,16.060236,1.2997646,19.228819
2.7223399,-0.041359793,-0.5106605,-0.67979586,76360,,3818,17.439651,10364.946115493774,0.14999999,-0.90092975,1.0063571,22.083336,17.372515,8.340837e-11,17.439651,,2.2741191,0.00034154687,-0.79591835,4961.1953,16.06058,1.2994213,19.228819
2.7211125,-0.04739295,-0.5105375,-1.0996846,76380,,3819,17.439651,10369.429752349854,0.14999999,-0.90119153,1.0063735,22.081385,17.409016,8.336469e-11,17.439651,,2.0666323,0.0003416363,-0.79591835,4961.1445,16.060932,1.2990685,19.228819
4.397221,-0.5904721,-0.5105568,-0.750959,76400,,3820,17.439651,10373.941127300262,0.14999999,-0.90145326,1.010212,22.08408,17.196392,8.332106e-11,17.439651,,3.8490674,3.218468e-07,-1.0,4961.3047,16.06123,1.2987709,19.228819
2.719845,-0.028823907,-0.51042813,-1.0302467,76420,,3821,17.439651,10378.456711769104,0.14999999,-0.90171504,1.0063385,22.078213,17.363762,8.3277454e-11,17.439651,,2.6171517,0.0003418152,-0.79591835,4961.297,16.061571,1.2984295,19.228819
4.394446,-0.28232414,-0.51036686,-1.0961312,76440,,3822,17.439651,10382.964685440063,0.14999999,-0.9019766,1.0101618,22.080587,17.200304,8.3233885e-11,17.439651,,3.4562192,3.2201535e-07,-1.0,4961.461,16.061869,1.298132,19.228819
4.3905478,-0.5694866,-0.51037973,-1.0455238,76460,,3823,17.439651,10387.431566953659,0.14999999,-0.90223825,1.0103863,22.082125,17.190258,8.3190344e-11,17.439651,,3.8278677,3.2209954e-07,-1.0,4961.629,16.062164,1.2978363,19.228819
4.3866596,-0.3356096,-0.5103313,-1.1494207,76480,,3824,17.439651,10391.949497938156,0.14999999,-0.90249974,1.0105388,22.08244,17.198599,8.314684e-11,17.439651,,3.552805,3.22184e-07,-1.0,4961.789,16.062462,1.2975388,19.228819
4.382779,-0.90956396,-0.5104331,-0.702466,76500,,3825,17.439651,10396.397521972656,0.14999999,-0.9027612,1.0108141,22.084858,17.192122,8.310337e-11,17.439651,,4.0212774,3.222682e-07,-1.0,4961.957,16.062756,1.297245,19.228819
2.9366772,-0.04089897,-0.5103076,-0.47729486,76520,,3826,17.439651,10400.933764696121,0.14999999,-0.90302265,0.9946036,22.072239,17.3713,8.3059934e-11,17.439651,,1.6642865,0.12718205,-0.5510204,4961.9453,16.063099,1.2969017,19.228819
2.9971771,-0.13529624,-0.51021105,-0.55161816,76540,,3827,17.439651,10406.911793470383,0.14999999,-0.90325075,0.9947317,22.07295,17.390385,8.301654e-11,17.439651,,2.9725218,0.26322117,-0.5102041,4961.914,16.063446,1.2965546,19.228819
2.9337485,-0.09550697,-0.5101042,-0.563783,76560,,3828,17.439651,10411.723731994629,0.14999999,-0.9034432,0.9949916,22.074087,17.390976,8.297317e-11,17.439651,,2.9261293,0.12723556,-0.5510204,4961.8906,16.063791,1.2962093,19.228819
2.9322677,-0.08970012,-0.50999576,-0.43050626,76580,,3829,17.439651,10416.222442865372,0.14999999,-0.9036712,0.9952067,22.075289,17.395243,8.292984e-11,17.439651,,2.8986988,0.12726456,-0.5510204,4961.8555,16.06414,1.2958603,19.228819
2.9927714,-0.16959034,-0.509908,-0.4702356,76600,,3830,17.439651,10420.711655855179,0.14999999,-0.9038991,0.9952585,22.074718,17.353111,8.288653e-11,17.439651,,2.736342,0.26339188,-0.5102041,4961.8594,16.064476,1.2955246,19.228819
3.073167,-0.1380635,-0.5098122,-0.6028539,76620,,3831,17.439651,10425.216930389404,0.14999999,-0.90409136,0.9964999,22.07589,17.36111,8.284327e-11,17.439651,,3.0533185,0.5062041,-0.46938777,4961.8594,16.064816,1.2951851,19.228819
2.9281135,-0.072853774,-0.50969917,-0.3925839,76640,,3832,17.439651,10429.716856479645,0.14999999,-0.9042202,0.99559677,22.075296,17.390001,8.280003e-11,17.439651,,2.6948175,0.12733443,-0.5510204,4961.828,16.06516,1.2948399,19.228819
3.0703158,-0.20772526,-0.5096216,-0.47374263,76660,,3833,17.439651,10434.226351976395,0.14999999,-0.9044479,0.9966534,22.073956,17.258684,8.2756836e-11,17.439651,,2.8714628,0.5063847,-0.46938777,4961.9297,16.065472,1.294529,19.228819
3.0686584,-0.13420977,-0.5095247,-0.6343451,76680,,3834,17.439651,10438.818156719208,0.14999999,-0.9045767,0.99686664,22.075035,17.3339,8.271367e-11,17.439651,,3.0403414,0.5064499,-0.46938777,4961.953,16.065804,1.2941971,19.228819
2.9241717,-0.06082679,-0.5094085,-0.6606499,76700,,3835,17.439651,10443.3080368042,0.14999999,-0.9047054,0.9958364,22.073143,17.388237,8.267054e-11,17.439651,,2.422304,0.12739626,-0.5510204,4961.922,16.066149,1.2938519,19.228819
2.873187,-0.05199046,-0.50929034,-0.67761385,76720,,3836,17.439651,10448.436902999878,0.14999999,-0.9049329,0.9970298,22.07277,17.381815,8.262744e-11,17.439651,,2.5217273,0.0571876,-0.59183675,4961.9023,16.06649,1.2935104,19.228819
2.82935,-0.04655287,-0.50917053,-0.46522844,76740,,3837,17.439651,10452.938101053238,0.14999999,-0.90517867,0.999162,22.073282,17.388332,8.258438e-11,17.439651,,2.6639574,0.023839599,-0.63265306,4961.875,16.066835,1.2931652,19.228819
2.8704953,-0.13861154,-0.5090743,-0.5648962,76760,,3838,17.439651,10457.463326215744,0.14999999,-0.905433,0.9971568,22.070198,17.317064,8.254135e-11,17.439651,,2.1395128,0.057216197,-0.59183675,4961.914,16.067162,1.292839,19.228819
2.8690975,-0.08483821,-0.50896454,-0.6841912,76780,,3839,17.439651,10461.94138765335,0.14999999,-0.90567863,0.99736947,22.071428,17.38604,8.249835e-11,17.439651,,2.8487804,0.05723026,-0.59183675,4961.8906,16.067505,1.2924957,19.228819
2.825408,-0.043585382,-0.50884384,-0.6320555,76800,,3840,17.439651,10466.448092222214,0.14999999,-0.9059242,0.99939466,22.070473,17.3939,8.24554e-11,17.439651,,2.6188638,0.023857385,-0.63265306,4961.8594,16.06785,1.2921505,19.228819
2.8240662,-0.05892692,-0.50872695,-0.7085731,76820,,3841,17.439651,10470.96172118187,0.14999999,-0.90617836,0.9996058,22.071758,17.39385,8.241246e-11,17.439651,,2.8210254,0.023863448,-0.63265306,4961.828,16.068195,1.2918053,19.228819
2.8227258,-0.036556207,-0.5086043,-0.7121178,76840,,3842,17.439651,10475.497451543808,0.14999999,-0.90643245,0.99971414,22.071238,17.35836,8.236957e-11,17.439651,,2.4269905,0.023869509,-0.63265306,4961.828,16.068531,1.2914696,19.228819
2.785338,-0.0353612,-0.5084812,-0.6069467,76860,,3843,17.439651,10480.043847799301,0.14999999,-0.9066865,1.0021693,22.070839,17.36732,8.2326715e-11,17.439651,,2.6653872,0.009240346,-0.67346936,4961.8203,16.068869,1.291132,19.228819
2.8201537,-0.06627411,-0.50836575,-0.7300067,76880,,3844,17.439651,10484.52529501915,0.14999999,-0.9069443,1.000031,22.07217,17.407469,8.2283874e-11,17.439651,,2.800424,0.02388173,-0.63265306,4961.7734,16.069218,1.2907829,19.228819
2.782804,-0.030767383,-0.50824153,-0.60786384,76900,,3845,17.439651,10489.178219079971,0.14999999,-0.90719813,1.0024723,22.07164,17.353436,8.224108e-11,17.439651,,2.5546525,0.009245075,-0.67346936,4961.7812,16.069551,1.2904491,19.228819
2.8175888,-0.06506158,-0.50812566,-0.42793,76920,,3846,17.439651,10493.681208848953,0.14999999,-0.9074558,1.0003027,22.072306,17.393179,8.2198325e-11,17.439651,,2.7999103,0.023893952,-0.63265306,4961.746,16.069895,1.2901058,19.228819
2.8162584,-0.16837198,-0.5080374,-0.69519997,76940,,3847,17.439651,10498.219198465347,0.14999999,-0.90770954,1.0001025,22.066452,17.36305,8.215559e-11,17.439651,,1.2400925,0.023900013,-0.63265306,4961.742,16.07023,1.2897701,19.228819
2.81493,-0.037352953,-0.50791514,-0.4221289,76960,,3848,17.439651,10502.714683771133,0.14999999,-0.9079633,1.0002383,22.066448,17.382816,8.211291e-11,17.439651,,2.5309596,0.023906078,-0.63265306,4961.7188,16.070572,1.2894287,19.228819
2.9735906,-0.17391679,-0.50782824,-0.5848017,76980,,3849,17.439651,10507.76045370102,0.14999999,-0.9082169,0.9963216,22.061167,17.300669,8.207024e-11,17.439651,,2.6636977,0.26453164,-0.5102041,4961.7773,16.070892,1.2891083,19.228819
2.812799,-0.07209986,-0.5077161,-0.5637692,77000,,3850,17.439651,10514.011394023895,0.14999999,-0.9084079,1.00028,22.063625,17.410074,8.2027614e-11,17.439651,,2.7166455,0.02391671,-0.63265306,4961.7266,16.07124,1.2887611,19.228819
2.8542905,-0.080424964,-0.507605,-0.8373607,77020,,3851,17.439651,10520.278007745743,0.14999999,-0.9086614,0.9984697,22.06463,17.384262,8.198501e-11,17.439651,,2.832331,0.057401214,-0.59183675,4961.703,16.07158,1.2884197,19.228819
2.8102012,-0.023468822,-0.50747985,-0.5691668,77040,,3852,17.439651,10524.762798309326,0.14999999,-0.90890616,1.000197,22.057632,17.325958,8.194246e-11,17.439651,,1.0729622,0.023928631,-0.63265306,4961.7344,16.071907,1.2880936,19.228819
2.8088815,-0.07719968,-0.50736815,-0.801471,77060,,3853,17.439651,10529.739915132523,0.14999999,-0.90915954,1.0003583,22.058098,17.39757,8.1899924e-11,17.439651,,2.626926,0.023934696,-0.63265306,4961.703,16.07225,1.2877502,19.228819
4.410951,-0.02106796,-0.5072417,-1.1584461,77080,,3854,17.439651,10534.157172679901,0.14999999,-0.9094128,1.0093243,22.058247,17.346943,8.185743e-11,17.439651,,1.1313232,3.2441875e-07,-1.0,4961.7188,16.07258,1.2874203,19.228819
4.4070535,-0.9835183,-0.5073631,-0.9482118,77100,,3855,17.439651,10538.652805566788,0.14999999,-0.90967226,1.0096074,22.060814,17.195871,8.1814965e-11,17.439651,,4.070669,3.245029e-07,-1.0,4961.883,16.072872,1.2871284,19.228819
4.403161,-0.09602278,-0.50725394,-1.1419319,77120,,3856,17.439651,10543.127656459808,0.14999999,-0.9099316,1.00955,22.057558,17.244896,8.177254e-11,17.439651,,2.7582705,3.245871e-07,-1.0,4961.992,16.073177,1.2868233,19.228819
4.3992805,-0.859292,-0.50734276,-1.0918984,77140,,3857,17.439651,10550.020116329193,0.14999999,-0.91019094,1.0098187,22.05988,17.189486,8.173014e-11,17.439651,,4.014105,3.246713e-07,-1.0,4962.164,16.073465,1.2865353,19.228819
4.3954077,-0.54868126,-0.5073511,-0.99585605,77160,,3858,17.439651,10554.889561653137,0.14999999,-0.91045016,1.0100361,22.061325,17.197973,8.1687775e-11,17.439651,,3.8159468,3.2475552e-07,-1.0,4962.324,16.073757,1.2862434,19.228819
4.3915424,-0.18457241,-0.5072649,-1.0798333,77180,,3859,17.439651,10559.32726764679,0.14999999,-0.9107093,1.0100935,22.060028,17.201014,8.164545e-11,17.439651,,3.1975098,3.248398e-07,-1.0,4962.4844,16.074049,1.2859516,19.228819
4.387689,-0.48578086,-0.5072568,-1.1394639,77200,,3860,17.439651,10563.767800569534,0.14999999,-0.9109684,1.010295,22.061207,17.198738,8.160314e-11,17.439651,,3.7521622,3.2492406e-07,-1.0,4962.6406,16.074343,1.2856579,19.228819
4.383841,-0.8387446,-0.50734,-0.93896323,77220,,3861,17.439651,10568.237586259842,0.14999999,-0.91122746,1.0105591,22.063469,17.196991,8.156088e-11,17.439651,,3.9936268,3.2500805e-07,-1.0,4962.8047,16.074633,1.285368,19.228819
4.380005,-0.08119117,-0.50722706,-1.0319419,77240,,3862,17.439651,10572.724885940552,0.14999999,-0.91148645,1.0104766,22.059809,17.250286,8.151865e-11,17.439651,,2.6553702,3.2509234e-07,-1.0,4962.914,16.074938,1.2850628,19.228819
4.376176,-0.28650883,-0.5071673,-0.927184,77260,,3863,17.439651,10577.20817065239,0.14999999,-0.9117453,1.0106039,22.059721,17.196037,8.1476444e-11,17.439651,,3.4625914,3.251764e-07,-1.0,4963.078,16.075228,1.2847729,19.228819
4.372355,-0.067088366,-0.5070507,-1.0024467,77280,,3864,17.439651,10581.689761161804,0.14999999,-0.9120042,1.0104896,22.055529,17.267744,8.143428e-11,17.439651,,2.5280385,3.2526074e-07,-1.0,4963.172,16.075535,1.2844658,19.228819
4.368543,-0.19760574,-0.506968,-0.8427896,77300,,3865,17.439651,10586.167326927185,0.14999999,-0.9122629,1.0105603,22.054483,17.203102,8.139214e-11,17.439651,,3.240262,3.253448e-07,-1.0,4963.336,16.075827,1.284174,19.228819
28.317024,-0.022559838,-0.50683993,0.37046638,77320,,3866,17.439651,10590.657747507095,0.14999999,-0.9125216,0.9481643,22.048187,17.313337,8.135005e-11,17.439651,,6.6176228e-15,0.017228872,0.3877551,4963.383,16.076147,1.2838535,19.228819
4.3658695,-2.329945,-0.5073254,-0.9800043,77340,,3867,17.439651,10595.13397860527,0.14999999,-0.9127758,1.0101995,22.046114,7.855082,8.1307974e-11,17.439651,,2.0437327e-17,3.255118e-07,-1.0,4972.883,16.074022,1.2859783,19.228819
3.0679638,-0.14514837,-0.5072292,-0.6114541,77360,,3868,17.439651,10599.603783369064,0.14999999,-0.9130344,0.9963261,22.045275,17.219898,8.1265945e-11,17.439651,,0.00936614,0.5107514,-0.46938777,4973.0234,16.074318,1.2856827,19.228819
2.7171197,-0.06324257,-0.50711536,-0.6646221,77380,,3869,17.439651,10604.122722387314,0.14999999,-0.9131608,1.0056499,22.047644,17.413643,8.122394e-11,17.439651,,1.3301177,0.00034574996,-0.79591835,4972.9688,16.074663,1.2853374,19.228819
2.815772,-0.0457814,-0.5069949,-0.69247526,77400,,3870,17.439651,10608.600608348846,0.14999999,-0.9134192,1.0001035,22.050648,17.397303,8.118197e-11,17.439651,,2.7216854,0.024036866,-0.63265306,4972.9336,16.075005,1.284996,19.228819
2.778482,-0.037829835,-0.50687367,-0.48503795,77420,,3871,17.439651,10614.030000686646,0.14999999,-0.9136713,1.0024536,22.05077,17.378002,8.114003e-11,17.439651,,2.7400718,0.009305118,-0.67346936,4972.914,16.075342,1.2846584,19.228819
2.9102297,-0.12440463,-0.5067743,-0.804126,77440,,3872,17.439651,10620.192981243134,0.14999999,-0.9139272,0.9968452,22.04955,17.374361,8.109812e-11,17.439651,,2.7341967,0.12857647,-0.5510204,4972.8984,16.075678,1.2843227,19.228819
2.7150717,-0.020308966,-0.50664955,-0.8540028,77460,,3873,17.439651,10626.259076595306,0.14999999,-0.91415226,1.0058982,22.047852,17.329382,8.105625e-11,17.439651,,2.7101214,0.00034609286,-0.79591835,4972.9297,16.076,1.2840004,19.228819
2.71387,-0.024241513,-0.5065235,-0.85049,77480,,3874,17.439651,10631.296862840652,0.14999999,-0.9144103,1.0060365,22.048004,17.310463,8.101441e-11,17.439651,,2.5280535,0.00034618215,-0.79591835,4972.9766,16.07632,1.28368,19.228819
2.7126703,-0.023086296,-0.50639725,-0.7614329,77500,,3875,17.439651,10636.318264484406,0.14999999,-0.9146683,1.0061796,22.048264,17.329573,8.09726e-11,17.439651,,2.547439,0.0003462715,-0.79591835,4973.008,16.076643,1.2833576,19.228819
2.711472,-0.02259299,-0.5062708,-0.6917045,77520,,3876,17.439651,10643.321911811829,0.14999999,-0.9149263,1.0063494,22.049002,17.368773,8.0930825e-11,17.439651,,2.649436,0.00034636096,-0.79591835,4973.0,16.076977,1.2830238,19.228819
2.7102757,-0.03616665,-0.506148,-0.945318,77540,,3877,17.439651,10648.530094385147,0.14999999,-0.91518414,1.0063943,22.047588,17.38764,8.088907e-11,17.439651,,2.166262,0.0003464502,-0.79591835,4972.9727,16.077314,1.2826862,19.228819
2.709081,-0.08696494,-0.50603825,-0.8346728,77560,,3878,17.439651,10652.440292358398,0.14999999,-0.91544193,1.0063365,22.04433,17.250109,8.084737e-11,17.439651,,1.7667484,0.00034653954,-0.79591835,4973.09,16.077616,1.2823849,19.228819
2.707888,-0.018947102,-0.50591105,-1.1320118,77580,,3879,17.439651,10657.87057518959,0.14999999,-0.91569966,1.0064989,22.044928,17.323023,8.080569e-11,17.439651,,2.6215162,0.0003466288,-0.79591835,4973.125,16.077938,1.2820625,19.228819
4.3754644,-0.78526443,-0.5059814,-0.6370388,77600,,3880,17.439651,10663.524517059326,0.14999999,-0.9159574,1.0107846,22.05169,17.192202,8.076404e-11,17.439651,,3.959734,3.2654904e-07,-1.0,4973.289,16.078226,1.2817745,19.228819
2.8104138,-0.052175757,-0.50586176,-0.62256867,77620,,3881,17.439651,10669.480882406235,0.14999999,-0.91621506,1.000032,22.038475,17.408632,8.072242e-11,17.439651,,2.800869,0.02410416,-0.63265306,4973.242,16.078568,1.2814331,19.228819
2.8091035,-0.0568679,-0.50574607,-0.48797402,77640,,3882,17.439651,10675.38831114769,0.14999999,-0.9164665,1.0002391,22.039759,17.394392,8.068085e-11,17.439651,,2.8088903,0.024110222,-0.63265306,4973.203,16.078907,1.2810936,19.228819
2.9783022,-0.12294397,-0.5056475,-0.5201793,77660,,3883,17.439651,10681.437422037125,0.14999999,-0.9167178,0.99601716,22.03926,17.371017,8.0639294e-11,17.439651,,2.974702,0.26678997,-0.5102041,4973.1953,16.079239,1.2807617,19.228819
2.976786,-0.10255721,-0.50554484,-0.3561275,77680,,3884,17.439651,10686.505197048187,0.14999999,-0.91690665,0.9962255,22.040422,17.423235,8.059778e-11,17.439651,,2.9403465,0.26684034,-0.5102041,4973.129,16.079586,1.2804146,19.228819
3.0668142,-0.26266545,-0.5054834,-0.47543293,77700,,3885,17.439651,10691.622390508652,0.14999999,-0.91709536,0.9965849,22.038326,17.288774,8.0556284e-11,17.439651,,2.6007054,0.51282984,-0.46938777,4973.199,16.079897,1.2801037,19.228819
3.065184,-0.13019806,-0.5053876,-0.6638565,77720,,3886,17.439651,10697.380066871643,0.14999999,-0.9172208,0.9967926,22.039415,17.392263,8.051483e-11,17.439651,,3.0269861,0.51289415,-0.46938777,4973.164,16.080236,1.2797642,19.228819
2.805273,-0.04209873,-0.5052693,-0.58148104,77740,,3887,17.439651,10702.848958730698,0.14999999,-0.91734606,1.0004104,22.036785,17.383598,8.047341e-11,17.439651,,2.7145967,0.024131438,-0.63265306,4973.1406,16.08057,1.2794304,19.228819
2.8484604,-0.070964076,-0.50515753,-0.43474925,77760,,3888,17.439651,10707.39539027214,0.14999999,-0.9175971,0.99859005,22.038076,17.397028,8.0432015e-11,17.439651,,2.8484144,0.05791643,-0.59183675,4973.1055,16.08091,1.2790909,19.228819
3.062415,-0.16321096,-0.5050701,-0.24321489,77780,,3889,17.439651,10711.956321001053,0.14999999,-0.91783935,0.99701786,22.038765,17.330961,8.0390666e-11,17.439651,,3.0487437,0.5132115,-0.46938777,4973.133,16.08123,1.2787704,19.228819
3.1904874,-0.5149358,-0.50507337,-0.36498126,77800,,3890,17.439651,10716.607698440552,0.14999999,-0.9179645,0.9978234,22.033241,16.83626,8.034933e-11,17.439651,,2.0743072,0.9158705,-0.42857143,4973.664,16.081425,1.2785759,19.228819
3.3789003,-0.2471337,-0.5050077,-0.30848262,77820,,3891,17.439651,10721.449881792068,0.14999999,-0.91798615,0.99929035,22.0346,17.323635,8.030803e-11,17.439651,,3.3662174,1.517645,-0.3877551,4973.703,16.081743,1.2782574,19.228819
3.376836,-0.3492478,-0.50496787,-0.13745242,77840,,3892,17.439651,10728.215974092484,0.14999999,-0.9178531,0.9994934,22.035347,17.210783,8.026678e-11,17.439651,,3.2797987,1.5174432,-0.3877551,4973.8516,16.082033,1.2779675,19.228819
9.222384,-0.8864863,-0.50506604,-0.24460572,77860,,3893,17.439651,10733.545688867569,0.14999999,-0.91772026,0.99074316,22.049623,15.981217,8.022554e-11,17.439651,,6.276431,6.5457277,-0.10204082,4975.2266,16.082008,1.2779922,19.228819
4.0704265,-0.5092082,-0.5050697,-0.45106468,77880,,3894,17.439651,10738.243227481842,0.14999999,-0.9162971,1.0017605,22.040348,16.997078,8.0184345e-11,17.439651,,4.0685797,3.331351,-0.30612245,4975.59,16.082243,1.2777576,19.228819
3.6540782,-0.14643523,-0.5049773,-0.49437457,77900,,3895,17.439651,10743.999257802963,0.14999999,-0.9156987,1.0009001,22.034443,17.324205,8.014318e-11,17.439651,,2.4197855,2.3299518,-0.3469388,4975.625,16.082561,1.2774391,19.228819
3.1825156,-0.11438199,-0.5048768,-0.50541747,77920,,3896,17.439651,10748.634440660477,0.14999999,-0.9153574,0.9983632,22.03186,17.3379,8.0102036e-11,17.439651,,2.7083511,0.9134858,-0.42857143,4975.6445,16.082884,1.2771168,19.228819
2.9642243,-0.10718294,-0.50477517,-0.36298454,77940,,3897,17.439651,10755.525105714798,0.14999999,-0.9153796,0.9969066,22.03244,17.402504,8.006094e-11,17.439651,,2.9590116,0.26643318,-0.5102041,4975.6016,16.083223,1.2767773,19.228819
3.1795182,-0.24704568,-0.50471,-0.48593634,77960,,3898,17.439651,10760.90875530243,0.14999999,-0.9155678,0.9986972,22.033142,17.26006,8.0019866e-11,17.439651,,3.094527,0.91367805,-0.42857143,4975.703,16.083525,1.2764759,19.228819
3.0504189,-0.11846683,-0.50461125,-0.58812976,77980,,3899,17.439651,10766.933257341385,0.14999999,-0.9155899,0.9977268,22.033209,17.347868,7.997882e-11,17.439651,,2.9759479,0.5120584,-0.46938777,4975.711,16.083849,1.2761517,19.228819
2.95999,-0.0666632,-0.50449955,-0.4978131,78000,,3900,17.439651,10773.016265153885,0.14999999,-0.91571504,0.9972231,22.031355,17.41099,7.993781e-11,17.439651,,2.4840794,0.26652256,-0.5102041,4975.66,16.08419,1.2758102,19.228819
2.9585032,-0.109863475,-0.5043993,-0.6467469,78020,,3901,17.439651,10778.706482172012,0.14999999,-0.9159031,0.99743664,22.03259,17.338566,7.989683e-11,17.439651,,2.9583542,0.2665727,-0.5102041,4975.6797,16.08451,1.2754898,19.228819
2.8414524,-0.046453558,-0.5042824,-0.51340467,78040,,3902,17.439651,10782.52481341362,0.14999999,-0.9160911,0.9989357,22.031273,17.400055,7.985589e-11,17.439651,,2.60552,0.05782927,-0.59183675,4975.6406,16.084848,1.2751522,19.228819
2.890607,-0.09981193,-0.50417924,-0.4634897,78060,,3903,17.439651,10787.588004112244,0.14999999,-0.91633254,0.99798286,22.032269,17.398024,7.981498e-11,17.439651,,2.84781,0.12888613,-0.5510204,4975.6094,16.085184,1.2748165,19.228819
