DenMISEMeanLog,ReturnAbsMax,IWLastEpisode,ReturnLastEpisode,Iteration,delta,TimestepsSoFar,Regret,LQGmu1_actor,DenMISELogFirst,IWFirstEpisode,Bound,IWMean,LQGsigma_higher,DenMISELogLast,IWMin,ReturnMax,ReturnMin,ReturnStepMax,TimeElapsed,Regret/t,LQGmu1_higher,IWMax,ReturnMean
-0.8456794,17.415846,3.675096e-21,5.2407618,103,1.14605925e-07,2060,458.8252,-0.75242907,-0.9713204,4.435606e-11,48.318283,1.0613314,0.14999999,-1.1844938,,17.415846,,19.204563,41.38331985473633,4.4546137,-0.8367347,4.4195504,12.905387
-0.8421279,17.415846,8.2714976e-08,17.389284,104,1.1241255e-07,2080,458.79602,0.28191918,-0.9809823,5.738618,47.944443,1.1151297,0.14999999,-0.52589595,,17.415846,,19.204563,41.633073568344116,4.4115,0.14285715,6.7890625,12.948501
-0.84242254,17.415846,2.4947718e-05,8.38103,105,1.10281555e-07,2100,467.7749,-0.61743265,-0.9368413,9.2878996e-05,47.758316,0.92939156,0.14999999,-0.9666934,,17.415846,,19.204563,41.880298137664795,4.454999,-0.46938777,4.9821815,12.905002
-0.84085315,17.415846,2.3764107,17.395008,106,1.0821059e-07,2120,467.73987,-0.40090746,-0.94631916,2.942486e-10,47.788727,1.0430194,0.14999999,-0.5953464,,17.415846,,19.204563,42.13306784629822,4.4126406,-0.79591835,4.4482956,12.94736
-0.83827037,17.415846,3.210425,17.33016,107,1.0619741e-07,2140,467.76978,0.012893021,-0.9557089,0.023474678,47.599403,0.9959697,0.14999999,-0.596838,,17.415846,,19.204563,42.3780882358551,4.3716803,-0.26530612,5.0623717,12.98832
-0.8384007,17.415846,0.025187667,9.201573,108,1.04239895e-07,2160,475.92834,0.5447871,-0.96479195,1.3864297,47.471695,0.87664247,0.14999999,-0.83638054,,17.415846,,19.204563,42.62919282913208,4.406743,0.5102041,8.647778,12.953258
-0.8423415,17.415846,0.0023437499,6.402456,109,1.0233602e-07,2180,486.88586,-0.017528571,-0.961253,0.9195603,47.291435,1.001355,0.14999999,-1.1269294,,17.415846,,19.204563,42.88012504577637,4.4668427,-0.06122449,5.8651395,12.893158
-0.84189844,17.415846,0.003810754,10.869666,110,1.0048382e-07,2200,493.37622,-0.39616865,-0.9619845,1.4330662e-06,47.047535,0.9084503,0.14999999,-0.78144336,,17.415846,,19.204563,43.14885210990906,4.485238,-0.59183675,4.882944,12.874763
-0.8404552,17.415846,7.324942e-19,17.310219,111,9.868145e-08,2220,493.4259,0.90651965,-0.97103435,1.9041898e-05,46.79626,1.051657,0.14999999,-0.58147746,,17.415846,,19.204563,43.8044970035553,4.445278,1.0,16.578508,12.914722
-0.84478325,17.415846,6.8337305e-16,1.6226506,112,9.692714e-08,2240,509.16333,-0.3042184,-0.9800028,0.001098823,46.76632,0.9880775,0.14999999,-1.3278238,,17.415846,,19.204563,44.19984817504883,4.5461016,-0.3877551,4.792511,12.813899
-0.842618,17.415846,0.00010074269,17.153374,113,9.521922e-08,2260,509.36987,-0.9588584,-0.98888195,1.0058579e-14,46.446007,1.0516168,0.14999999,-0.57692224,,17.415846,,19.204563,44.8702974319458,4.507698,-1.0,6.6805334,12.852303
-0.83961904,17.415846,1.1466933e-12,17.238018,114,9.355603e-08,2280,509.49182,0.09164583,-0.9976926,6.713153,46.418335,1.1349181,0.14999999,-0.5361064,,17.415846,,19.204563,45.25902962684631,4.469227,0.18367347,6.987919,12.890774
-0.83881503,17.415846,3.7443366,9.028184,115,9.193604e-08,2300,517.8236,-0.073347285,-0.94920766,0.9085504,46.277348,1.0315264,0.14999999,-0.86138165,,17.415846,,19.204563,45.64646649360657,4.5028143,-0.06122449,5.742524,12.857186
-0.8376636,17.415846,1.3026986e-05,15.016485,116,9.035778e-08,2320,520.1671,-0.7812452,-0.9499963,4.3420215e-11,46.113712,1.0314854,0.14999999,-0.7235642,,17.415846,,19.204563,46.22463631629944,4.4841995,-0.8367347,4.430743,12.875801
-0.83466697,17.415846,0.02930762,17.358162,117,8.8819796e-08,2340,520.16907,-0.17910963,-0.9585801,0.009062797,46.02523,1.0038072,0.14999999,-0.50839144,,17.415846,,19.204563,46.752238035202026,4.4458895,-0.30612245,4.8492756,12.914111
-0.8330705,17.415846,3.3684282e-09,16.722673,118,8.732076e-08,2360,520.8063,0.8351866,-0.9670133,0.007374722,46.033417,0.970114,0.14999999,-0.6392137,,17.415846,,19.204563,47.20349717140198,4.4136133,0.79591835,10.002902,12.946387
-0.83719295,17.415846,5.5448144e-09,2.7538238,119,8.585934e-08,2380,535.4126,-0.28160954,-0.97538966,0.26912895,45.795628,1.0280193,0.14999999,-1.268519,,17.415846,,19.204563,47.62739014625549,4.4992657,-0.14285715,5.2732406,12.860735
-0.83480173,17.415846,0.15456632,17.058973,120,8.4434326e-08,2400,535.71375,-0.61666447,-0.9814989,6.150526e-08,45.593933,0.9064869,0.14999999,-0.567001,,17.415846,,19.204563,48.03499150276184,4.46428,-0.67346936,4.8084416,12.8957205
-0.8336025,17.415846,1.3691663e-10,17.385607,121,8.3044476e-08,2420,535.688,0.14878076,-0.98979765,3.2612352,45.577286,0.92029595,0.14999999,-0.5883526,,17.415846,,19.204563,48.44325542449951,4.4271736,0.42857143,8.407035,12.932827
-0.8350215,17.415846,0.0013560399,8.903115,122,8.168867e-08,2440,544.145,-0.35086924,-0.9714326,9.614805e-05,45.55509,0.94410324,0.14999999,-0.9104631,,17.415846,,19.204563,48.8497211933136,4.460204,-0.46938777,4.823275,12.8997965
-0.8332682,17.415846,3.937569,17.203474,123,8.03658e-08,2460,544.3013,-0.1865482,-0.9795952,0.02404215,45.42456,1.037385,0.14999999,-0.5550721,,17.415846,,19.204563,49.26002502441406,4.425214,-0.26530612,4.7473183,12.934787
-0.83118016,17.415846,1.2402958,16.627853,124,7.90748e-08,2480,545.03357,0.36026892,-0.9874969,3.4949646,45.378117,1.1327103,0.14999999,-0.6014197,,17.415846,,19.204563,49.672868728637695,4.3954315,0.06122449,6.298632,12.964569
-0.8320802,17.415846,1.0661067e-17,7.9229264,125,7.781467e-08,2500,554.47046,-1.0395446,-0.9677338,9.848124e-15,45.278137,1.0288354,0.14999999,-1.0603695,,17.415846,,19.204563,50.08933639526367,4.4357643,-1.0,6.934579,12.924236
-0.8314282,17.415846,2.2891815,17.197468,126,7.658441e-08,2520,554.6332,-0.70080745,-0.975702,4.4550814e-11,44.922974,1.0205709,0.14999999,-0.764054,,17.415846,,19.204563,50.506096601486206,4.4018507,-0.8367347,4.44292,12.95815
-0.8292078,17.415846,4.2025948,17.380041,127,7.538312e-08,2540,554.61304,-0.55356723,-0.9836071,3.1176054e-07,44.73356,0.902647,0.14999999,-0.56074333,,17.415846,,19.204563,51.05493354797363,4.367033,-0.63265306,4.8092694,12.992968
-0.82803583,17.415846,2.56432,17.374868,128,7.420985e-08,2560,554.59814,-0.4856987,-0.9914503,0.001111474,44.772034,1.0040894,0.14999999,-0.57448226,,17.415846,,19.204563,51.473206758499146,4.332798,-0.3877551,4.635782,13.027203
-0.82590926,17.444357,3.911936e-12,17.444357,129,7.306376e-08,2580,554.5139,0.87501734,-0.99922377,0.23699577,44.741394,0.8703268,0.14999999,-0.54840016,,17.444357,,19.232504,51.890379667282104,4.2985563,0.63265306,9.47761,13.061444
-0.83113116,17.444357,0.0026745452,2.1336267,130,7.1944044e-08,2600,569.74023,0.1914405,-1.0051104,7.1680737,44.655334,1.0825722,0.14999999,-1.3589056,,17.444357,,19.232504,52.311996936798096,4.382617,0.26530612,7.455309,12.977384
-0.8313596,17.444357,3.21187e-05,8.770972,131,7.084985e-08,2620,578.32935,-0.48169845,-0.95910066,6.2329755e-06,44.531616,0.93232155,0.14999999,-0.9257061,,17.444357,,19.232504,52.7330367565155,4.414727,-0.5510204,4.7391176,12.945273
-0.82971156,17.444357,0.63333833,17.34136,132,6.978043e-08,2640,578.3479,0.060978323,-0.9667052,0.12825495,44.34523,1.012223,0.14999999,-0.5388214,,17.444357,,19.232504,53.15413808822632,4.381424,-0.18367347,5.0519814,12.978577
-0.82978606,17.444357,8.449311e-11,9.070799,133,6.8735034e-08,2660,586.6372,-0.97517705,-0.97328126,9.902899e-15,44.236855,1.0099655,0.14999999,-0.8424703,,17.444357,,19.232504,53.57461667060852,4.4108057,-1.0,6.9508915,12.949195
-0.8280188,17.444357,1.0693543e-37,17.221733,134,6.7712975e-08,2680,586.7754,1.0705656,-0.98077196,1.9228233e-05,44.230255,1.0667119,0.14999999,-0.5893321,,17.444357,,19.232504,53.997791051864624,4.3789215,1.0,17.190018,12.981079
-0.83481973,17.444357,2.303316e-09,,135,6.671354e-08,2700,604.1355,0.051660664,-0.9882068,3.497446,44.095833,1.1366774,0.14999999,-1.7722273,,17.444357,,19.232504,54.42255449295044,4.4750776,0.06122449,6.311318,12.884923
-0.83375823,17.444357,0.014365659,9.080355,136,6.573606e-08,2720,612.41504,-0.60192466,-0.9700098,9.601134e-05,44.012665,0.96859044,0.14999999,-0.8120483,,17.444357,,19.232504,54.846885681152344,4.5030527,-0.46938777,4.659091,12.856948
-0.8320866,17.444357,3.536375,17.404161,137,6.477992e-08,2740,612.37085,-0.8292651,-0.9773351,1.1244843e-08,44.048058,0.9484971,0.14999999,-0.56547654,,17.444357,,19.232504,55.27146935462952,4.46986,-0.71428573,4.653451,12.890141
-0.8301592,17.444357,4.1945944,17.34377,138,6.3844475e-08,2760,612.3872,-1.2428861,-0.9846079,6.1368853e-12,43.93169,1.0454661,0.14999999,-0.50742686,,17.444357,,19.232504,55.70054364204407,4.4375877,-0.877551,4.4294653,12.922413
-0.8402012,17.444357,6.8846455,17.203068,139,6.292915e-08,2780,612.54407,-0.91434795,-0.99182814,1.0088283e-14,43.943592,1.0423508,0.14999999,-2.262082,,17.444357,,19.232504,56.1282422542572,4.4067926,-1.0,6.8846455,12.953208
-0.83746994,17.444357,1.9186592e-15,17.275465,140,6.203338e-08,2800,612.62866,0.33568105,-0.9989966,5.6153307,43.354828,0.98591256,0.14999999,-0.48676595,,17.444357,,19.232504,56.558615922927856,4.3759184,0.3469388,8.002111,12.984082
-0.8390905,17.444357,4.5435863e-17,8.078725,141,6.11566e-08,2820,621.9099,-1.1680707,-0.96678805,9.838812e-15,43.290634,1.0350487,0.14999999,-1.0370091,,17.444357,,19.232504,56.98843479156494,4.4107094,-1.0,6.6541266,12.949291
-0.84333885,17.444357,1.7276871e-11,17.192862,142,6.029826e-08,2840,622.07715,0.13804668,-0.97385526,0.9312222,43.210632,1.0398653,0.14999999,-1.4648044,,17.444357,,19.232504,57.419678926467896,4.380825,-0.06122449,5.7079062,12.979176
-0.84349346,17.444357,0.00012649251,8.931147,143,5.945788e-08,2860,630.50586,0.79602116,-0.9743363,0.0026138604,43.123936,1.0290625,0.14999999,-0.8946024,,17.444357,,19.232504,57.85020732879639,4.409133,0.8367347,10.562699,12.950868
-0.84663284,17.444357,3.3301765e-16,3.3354924,144,5.8634946e-08,2880,644.5304,-0.35434213,-0.9812867,2.5813883e-05,43.13108,0.9366868,0.14999999,-1.2995819,,17.444357,,19.232504,58.28368377685547,4.4759054,-0.5102041,4.6815076,12.884095
-0.8451549,17.444357,4.4303894,17.200115,145,5.7828977e-08,2900,644.6904,-0.11950454,-0.988207,0.009335316,43.122917,0.9917449,0.14999999,-0.56197566,,17.444357,,19.232504,58.71606111526489,4.4461403,-0.30612245,4.7568994,12.91386
-0.8441857,17.444357,1.1451858,16.043848,146,5.703951e-08,2920,646.0065,0.27544367,-0.9950155,5.8197165,43.164764,1.1939871,0.14999999,-0.6870227,,17.444357,,19.232504,59.150288105010986,4.4247017,0.14285715,6.7089086,12.935299
-0.84400636,17.444357,1.4361051e-15,8.41389,147,5.6266096e-08,2940,654.95264,-0.8258833,-0.9627543,9.7991836e-15,43.003975,1.0449058,0.14999999,-0.9951259,,17.444357,,19.232504,59.587546586990356,4.4554596,-1.0,6.624641,12.904541
-0.8414517,17.444357,3.9160964,17.343939,148,5.550832e-08,2960,654.9685,-0.5745293,-0.96953404,1.902213e-09,42.838535,0.9506009,0.14999999,-0.4982471,,17.444357,,19.232504,60.02386689186096,4.4254637,-0.75510204,4.565095,12.934537
-0.83997184,17.444357,2.7778112e-12,17.410442,149,5.476574e-08,2980,654.9182,0.31807095,-0.97626805,0.82858074,42.73866,0.81643534,0.14999999,-0.5649555,,17.444357,,19.232504,60.4633674621582,4.395424,0.5510204,9.3407135,12.964577
-0.8426214,17.444357,7.0835724,8.183543,150,5.403796e-08,3000,664.0945,0.30197537,-0.9774115,6.9722495,42.572296,1.1685321,0.14999999,-1.0414664,,17.444357,,19.232504,60.90308332443237,4.4272976,0.26530612,7.2698374,12.932703
-0.8425812,17.444357,6.788701e-07,8.274407,151,5.3324598e-08,3020,673.1802,-0.5713923,-0.9386223,6.106633e-06,42.565804,0.92894125,0.14999999,-0.98791194,,17.444357,,19.232504,61.34460210800171,4.458147,-0.5510204,4.736692,12.901854
-0.8411944,17.444357,1.511059,17.38206,152,5.262527e-08,3040,673.1582,-0.32816374,-0.9452229,0.0031968364,42.395046,0.982753,0.14999999,-0.5541711,,17.444357,,19.232504,61.787439584732056,4.428672,-0.3469388,4.698031,12.931329
-0.8394618,17.444357,2.1514375,17.17129,153,5.19396e-08,3060,673.3468,-0.218079,-0.9517593,0.26284388,42.28141,0.9847159,0.14999999,-0.5510333,,17.444357,,19.232504,62.47669816017151,4.40096,-0.14285715,5.359613,12.959041
-0.83807766,17.444357,0.048442174,16.814146,154,5.1267257e-08,3080,673.8928,-0.82353574,-0.9565575,5.9990256e-08,42.227924,0.9229671,0.14999999,-0.6028874,,17.444357,,19.232504,62.928412199020386,4.375927,-0.67346936,4.5808377,12.984074
-0.83640885,17.444357,2.1869159,17.33801,155,5.0607877e-08,3100,673.91455,-0.8275305,-0.96303004,9.801913e-15,42.18538,1.0232544,0.14999999,-0.49630266,,17.444357,,19.232504,63.38154983520508,4.3478365,-1.0,6.6777306,13.012164
-0.83409727,17.444357,4.235561,17.337297,156,4.9961137e-08,3120,673.9375,-0.74694526,-0.9694609,3.0113745e-10,42.219147,0.9901257,0.14999999,-0.48754156,,17.444357,,19.232504,63.83718180656433,4.320112,-0.79591835,4.385123,13.039888
-0.8320565,17.444357,0.058249682,17.37311,157,4.932671e-08,3140,673.9243,-0.0607623,-0.9758507,0.009220676,42.004852,0.9946109,0.14999999,-0.49713045,,17.444357,,19.232504,64.29042267799377,4.292512,-0.30612245,4.7106457,13.067489
-0.8316417,17.444357,4.8800564,13.673816,158,4.87043e-08,3160,677.6106,-0.10232286,-0.98214126,2.419831,42.02539,1.1119403,0.14999999,-0.7533896,,17.444357,,19.232504,64.74885177612305,4.2886744,0.020408163,6.0923805,13.071326
-0.8301464,17.444357,0.00012119008,15.666141,159,4.8093597e-08,3180,679.3042,-1.0930794,-0.9732511,3.0228092e-10,41.853527,0.99560297,0.14999999,-0.6942179,,17.444357,,19.232504,65.20878839492798,4.272354,-0.79591835,4.346566,13.0876465
-0.8311672,17.444357,1.372114e-08,17.19416,160,4.74943e-08,3200,679.4702,-0.111440465,-0.97952074,0.27024305,41.82482,1.0170028,0.14999999,-0.98243695,,17.444357,,19.232504,65.669917345047,4.246689,-0.14285715,5.217857,13.113312
-0.8300927,17.444357,1.2435072e-07,16.020231,161,4.690615e-08,3220,680.81006,-0.7495562,-0.9840637,1.0010234e-14,41.64557,1.0235684,0.14999999,-0.66694844,,17.444357,,19.232504,66.12840843200684,4.228633,-1.0,6.625777,13.131368
-0.8279406,17.444357,1.4325016e-12,17.36834,162,4.6328847e-08,3240,680.8015,0.4196334,-0.99025565,4.422404,41.60804,0.9889629,0.14999999,-0.49415025,,17.444357,,19.232504,66.57985758781433,4.2024784,0.3877551,8.158183,13.157522
-0.8298835,17.444357,0.004575461,7.5013947,163,4.5762143e-08,3260,690.66016,0.8620673,-0.9694767,1.9012266e-05,41.60938,1.0575116,0.14999999,-1.119781,,17.444357,,19.232504,66.86268448829651,4.237179,1.0,18.164635,13.122822
-0.8332544,17.444357,2.9689263e-21,2.3384392,164,4.5205766e-08,3280,705.68164,-0.6531652,-0.9755928,3.0927185e-07,41.50894,0.92573464,0.14999999,-1.4043771,,17.444357,,19.232504,67.1505618095398,4.3029375,-0.63265306,4.6535177,13.057063
-0.83190435,17.444357,0.013865834,17.408985,165,4.4659473e-08,3300,705.6328,-0.13404158,-0.98167187,0.27082497,41.40392,1.0232959,0.14999999,-0.53047717,,17.444357,,19.232504,67.43406915664673,4.2765627,-0.14285715,5.209955,13.083438
-0.8306996,17.444357,5.759507e-07,16.278088,166,4.4123027e-08,3320,706.7146,0.54765415,-0.98607415,0.04862275,41.408634,0.90761614,0.14999999,-0.6470041,,17.444357,,19.232504,67.71779036521912,4.2573175,0.71428573,10.432223,13.102683
-0.8337817,17.444357,3.4682674e-17,6.3739395,167,4.3596195e-08,3340,717.7007,-0.48977283,-0.9917873,3.0793612e-10,41.304413,0.9983279,0.14999999,-1.2367961,,17.444357,,19.232504,68.0021185874939,4.2976084,-0.79591835,4.333662,13.062392
-0.8322425,17.444357,4.646342,17.381056,168,4.3078728e-08,3360,717.6797,-0.5355281,-0.9977575,9.871278e-05,41.536217,0.95319074,0.14999999,-0.5671332,,17.444357,,19.232504,68.28859663009644,4.271904,-0.46938777,4.6886716,13.088097
-0.8308574,17.444357,4.5634155,17.372015,169,4.257043e-08,3380,717.6677,-0.68790644,-1.0036917,6.5172e-06,41.229782,0.94829255,0.14999999,-0.5452234,,17.444357,,19.232504,68.57544088363647,4.2465544,-0.5510204,4.583918,13.113446
-0.8292556,17.444357,2.0464677e-07,17.376686,170,4.2071083e-08,3400,717.6511,0.28731143,-1.0095913,6.793508,41.16438,1.1708692,0.14999999,-0.5009853,,17.444357,,19.232504,68.86981272697449,4.2214766,0.18367347,7.033316,13.138524
-0.82943636,17.444357,9.06739e-09,8.353084,171,4.158046e-08,3420,726.6577,-0.6056715,-0.9762724,6.1184664e-08,40.971245,0.9636482,0.14999999,-1.0165675,,17.444357,,19.232504,69.15531849861145,4.24946,-0.67346936,4.4121566,13.11054
-0.82780135,17.444357,0.17472494,17.367691,172,4.109837e-08,3440,726.65015,-0.3442991,-0.98210335,0.05814204,40.896618,0.9943168,0.14999999,-0.50615436,,17.444357,,19.232504,69.44565653800964,4.2247095,-0.2244898,4.9130535,13.135291
-0.8262269,17.444357,3.9084368,17.209743,173,4.062462e-08,3460,726.8003,-0.5418263,-0.9875625,0.00034131602,40.909374,0.97267264,0.14999999,-0.54277426,,17.444357,,19.232504,69.73306035995483,4.2011585,-0.42857143,4.526707,13.158842
-0.8245867,17.444357,5.978015e-10,17.385408,174,4.015901e-08,3480,726.7749,0.55186987,-0.9933242,2.242228,40.89004,0.9246489,0.14999999,-0.50747734,,17.444357,,19.232504,70.04037380218506,4.1768675,0.46938777,9.0053215,13.183133
-0.82744867,17.444357,2.6364663e-13,6.3317366,175,3.970136e-08,3500,737.8032,-0.7254021,-0.9862509,3.125858e-07,40.841785,0.97595257,0.14999999,-1.2375336,,17.444357,,19.232504,70.33028435707092,4.2160187,-0.63265306,4.4153757,13.143982
-0.82562727,17.444357,3.8373585,17.365534,176,3.925149e-08,3520,737.79785,-0.6169704,-0.99194884,3.0798605e-10,40.66726,1.0031518,0.14999999,-0.47710362,,17.444357,,19.232504,70.621830701828,4.192033,-0.79591835,4.2649727,13.167968
-0.82370824,17.444357,3.9146898,17.405401,177,3.880923e-08,3540,737.75244,-0.6491555,-0.9976146,6.477716e-06,40.62227,0.9828024,0.14999999,-0.48320812,,17.444357,,19.232504,70.96946382522583,4.1680927,-0.5510204,4.368863,13.191908
-0.8218086,17.444357,0.00019910581,17.399275,178,3.837439e-08,3560,737.71313,0.21907006,-1.0032483,2.4714494,40.47583,1.0698977,0.14999999,-0.46271238,,17.444357,,19.232504,71.26031827926636,4.144456,0.020408163,6.1782713,13.215545
-0.8223432,17.444357,1.4493193e-07,8.667706,179,3.7946826e-08,3580,746.4055,-0.55762076,-0.9950616,6.234515e-08,40.446327,1.0023246,0.14999999,-0.9776346,,17.444357,,19.232504,71.55212378501892,4.1698627,-0.67346936,4.2097034,13.190138
-0.8204024,17.444357,1.2389601e-06,17.385784,180,3.7526366e-08,3600,746.37964,0.21054205,-1.0006326,7.1360483,40.321487,1.167576,0.14999999,-0.46966153,,17.444357,,19.232504,71.84662652015686,4.146554,0.26530612,7.4364433,13.213447
-0.82025194,17.444357,0.0002365182,8.701062,181,3.7112855e-08,3620,755.0386,-0.56304854,-0.9672938,9.575092e-05,40.26998,0.9799208,0.14999999,-0.94577014,,17.444357,,19.232504,72.18021845817566,4.171484,-0.46938777,4.39288,13.188517
-0.81841326,17.444357,0.060533997,17.379953,182,3.6706137e-08,3640,755.01855,-0.9504069,-0.97280294,9.898141e-15,40.259277,0.96625125,0.14999999,-0.46008158,,17.444357,,19.232504,72.54264259338379,4.1484537,-1.0,7.1669936,13.211547
-0.8171983,17.444357,6.9311854e-31,17.24813,183,3.6306073e-08,3660,755.1306,0.91327643,-0.9782824,0.0026241958,40.23273,1.0116254,0.14999999,-0.5527281,,17.444357,,19.232504,72.90010499954224,4.126397,0.8367347,11.444317,13.2336035
-0.820787,17.444357,9.938774e-23,1.5107001,184,3.591252e-08,3680,770.98,-0.8741131,-0.9837177,3.1179502e-07,40.20188,1.0101712,0.14999999,-1.4676498,,17.444357,,19.232504,73.19586110115051,4.1901083,-0.63265306,4.218153,13.169892
-0.81891876,17.444357,4.1654897,17.299204,185,3.5525325e-08,3700,771.0408,-0.7827634,-0.9891377,4.5153412e-11,40.15992,1.0126935,0.14999999,-0.47969997,,17.444357,,19.232504,73.49053168296814,4.1677885,-0.8367347,4.228036,13.192212
-0.81681013,17.444357,2.3842656e-18,17.354454,186,3.514436e-08,3720,771.0464,0.87007344,-0.9945286,0.46297923,39.940117,0.8391189,0.14999999,-0.4336358,,17.444357,,19.232504,73.78825998306274,4.1454105,0.59183675,9.589987,13.21459
-0.8210009,17.444357,8.512355e-28,2.2121778,187,3.476949e-08,3740,786.1941,-1.0894836,-0.99740446,4.5528217e-11,39.88659,1.0165521,0.14999999,-1.4286009,,17.444357,,19.232504,74.08595561981201,4.2042465,-0.8367347,4.1782537,13.155754
-0.82200134,17.444357,6.1729226,17.197187,188,3.440058e-08,3760,786.35693,-1.135496,-1.0027378,1.0198949e-14,40.080345,0.9904376,0.14999999,-1.0199314,,17.444357,,19.232504,74.38314747810364,4.1827497,-1.0,7.0716667,13.177251
-0.8245209,17.444357,6.3568316,17.19909,189,3.4037512e-08,3780,786.5176,-0.7366054,-1.0080428,1.0253172e-14,39.886093,1.0003843,0.14999999,-1.2793303,,17.444357,,19.232504,74.74443817138672,4.1614695,-1.0,6.8515587,13.198531
-0.8224705,17.444357,0.011988892,17.37942,190,3.3680166e-08,3800,786.4983,-0.3773591,-1.01332,0.059985664,39.810314,0.9559408,0.14999999,-0.42609763,,17.444357,,19.232504,75.04396390914917,4.1394644,-0.2244898,5.127208,13.220536
-0.8212901,17.444357,4.3345337,17.302704,191,3.3328423e-08,3820,786.5554,-0.32428282,-1.0182536,0.0003519536,39.821934,0.97299737,0.14999999,-0.54671484,,17.444357,,19.232504,75.34614253044128,4.1180916,-0.42857143,4.5045643,13.241909
-0.8200846,17.444357,0.036380768,17.212357,192,3.2982157e-08,3840,786.7031,0.0032180548,-1.0234737,5.987715,39.59619,1.1481266,0.14999999,-0.55743223,,17.444357,,19.232504,75.64967370033264,4.097412,0.14285715,6.958008,13.2625885
-0.8194253,17.444357,0.39936066,9.865906,193,3.2641257e-08,3860,794.1975,-0.4050365,-0.9979589,0.0033699488,39.583454,0.9701318,0.14999999,-0.82859105,,17.444357,,19.232504,75.95283031463623,4.115012,-0.3469388,4.6244984,13.244988
-0.8179931,17.444357,1.3949425,17.311111,194,3.2305614e-08,3880,794.24634,-0.6021014,-1.0031095,3.1790006e-07,39.582283,1.0011529,0.14999999,-0.5059895,,17.444357,,19.232504,76.28047823905945,4.0940533,-0.63265306,4.2096825,13.265947
-0.816114,17.444357,7.042667e-25,17.380148,195,3.1975123e-08,3900,794.2261,0.8653967,-1.0082508,1.9763937e-05,39.55736,1.0507705,0.14999999,-0.44760293,,17.444357,,19.232504,76.58328342437744,4.072954,1.0,19.164442,13.287046
