ReturnMin,Iteration,TimestepsSoFar,IWLastEpisode,LQGmu1_actor,Regret/t,DenMISELogFirst,ReturnStepMax,ReturnLastEpisode,ReturnMean,delta,IWMean,Regret,Bound,DenMISEMeanLog,LQGsigma_higher,LQGmu1_higher,DenMISELogLast,ReturnAbsMax,IWFirstEpisode,IWMin,IWMax,ReturnMax,TimeElapsed
,1455,29100,3.4528832,-0.67775,2.1876936,-1.2817914,19.229837,17.396305,15.172307,5.7432203e-10,0.9669484,3183.0938,25.072498,-0.66295695,0.14999999,-0.67346936,-0.2622859,17.441011,3.174496e-05,,3.4973269,17.441011,1662.2146396636963
,1456,29120,3.328261,-0.63149095,2.1861658,-1.2824785,19.229837,17.395294,15.173835,5.735334e-10,0.97965795,3183.0566,25.072227,-0.66270965,0.14999999,-0.63265306,-0.2694625,17.441011,0.00012010119,,3.385655,17.441011,1664.57053565979
,1457,29140,3.3519263,-0.8428061,2.1846561,-1.2831649,19.229837,17.373085,15.175344,5.727464e-10,0.9803593,3183.045,25.071404,-0.6624279,0.14999999,-0.63265306,-0.23138385,17.441011,0.000120183686,,3.3801205,17.441011,1665.798347711563
,1458,29160,2.1189497,-0.9761027,2.1831903,-1.2838509,19.229837,17.313894,15.17681,5.7196103e-10,0.98808074,3183.0918,25.073196,-0.66220814,0.14999999,-1.0,-0.3218486,17.441011,5.300661e-11,,5.229579,17.441011,1667.7193841934204
,1459,29180,1.9085555,-0.674415,2.1817884,-1.2845366,19.229837,17.221573,15.178212,5.711772e-10,0.9497016,3183.2285,25.07256,-0.66203004,0.14999999,-0.79591835,-0.38964105,17.441011,3.777483e-07,,3.6596096,17.441011,1669.4469978809357
,1460,29200,1.1249389e-16,0.4349352,2.180273,-1.2852217,19.229837,17.390564,15.179728,5.7039506e-10,1.0388535,3183.1992,25.069963,-0.6617917,0.14999999,0.63265306,-0.2632332,17.441011,0.010862021,,20.366726,17.441011,1670.6705553531647
,1461,29220,1.4389112,0.029434822,2.1856098,-1.285899,19.229837,7.382338,15.174391,5.696145e-10,1.0176779,3193.1758,25.06509,-0.66258067,0.14999999,0.10204082,-1.8483428,17.441011,9.519466,,10.936184,17.441011,1672.718096256256
,1462,29240,0.00014047226,-0.7808296,2.1897554,-1.2800887,19.229837,9.113821,15.170245,5.6883553e-10,0.9689899,3201.4219,25.061535,-0.6628902,0.14999999,-0.67346936,-1.1307466,17.441011,3.1690935e-05,,3.482583,17.441011,1675.311435699463
,1463,29260,3.6260042,-0.6524878,2.1882648,-1.2807723,19.229837,17.353037,15.171736,5.6805816e-10,0.9509069,3201.4316,25.070267,-0.66267395,0.14999999,-0.79591835,-0.31500915,17.441011,3.7632907e-07,,3.6540098,17.441011,1677.8129336833954
,1464,29280,3.370015,-0.6562682,2.1867352,-1.2814556,19.229837,17.407942,15.173265,5.672824e-10,0.9816997,3201.3809,25.063095,-0.6624229,0.14999999,-0.63265306,-0.24547836,17.441011,0.00011997847,,3.3702917,17.441011,1680.2150621414185
,1465,29300,3.3816795,-0.6773125,2.185217,-1.2821385,19.229837,17.400448,15.174784,5.6650823e-10,0.9710163,3201.3418,25.06326,-0.662152,0.14999999,-0.67346936,-0.24676614,17.441011,3.175598e-05,,3.4672906,17.441011,1681.8638362884521
,1466,29320,3.4507136,-0.544168,2.1837215,-1.2828207,19.229837,17.365696,15.176279,5.657356e-10,0.9717775,3201.336,25.062775,-0.6618983,0.14999999,-0.67346936,-0.26072785,17.441011,3.177764e-05,,3.4614651,17.441011,1683.2328219413757
,1467,29340,3.1288934,-0.8223901,2.1822195,-1.2835026,19.229837,17.379211,15.177781,5.649647e-10,1.0050298,3201.3164,25.058668,-0.66157806,0.14999999,-0.5510204,-0.16354132,17.441011,0.001376174,,3.1576169,17.441011,1685.5887789726257
,1468,29360,3.5911648,-0.88943416,2.18075,-1.2841831,19.229837,17.334555,15.179251,5.6419525e-10,0.9522513,3201.3398,25.056774,-0.66133946,0.14999999,-0.79591835,-0.31586742,17.441011,3.7761504e-07,,3.6373706,17.441011,1687.1608726978302
,1469,29380,3.020249,-0.79976076,2.1793156,-1.2848641,19.229837,17.28596,15.180685,5.634274e-10,0.9526905,3201.416,25.048758,-0.6611409,0.14999999,-0.79591835,-0.3214957,17.441011,3.7787225e-07,,3.630852,17.441011,1689.517775774002
,1470,29400,3.6243455,-0.82831496,2.1778402,-1.2855446,19.229837,17.349997,15.18216,5.6266103e-10,0.9535411,3201.4258,25.048107,-0.66093445,0.14999999,-0.79591835,-0.30982035,17.441011,3.781293e-07,,3.6243653,17.441011,1691.8164596557617
,1471,29420,3.5464137,-0.82334757,2.1763792,-1.2862246,19.229837,17.331684,15.183621,5.618963e-10,0.9543374,3201.4531,25.04655,-0.6607285,0.14999999,-0.79591835,-0.31107855,17.441011,3.783865e-07,,3.6179109,17.441011,1694.1405353546143
,1472,29440,3.5622673,-0.73021746,2.1749125,-1.2869042,19.229837,17.340647,15.185088,5.6113314e-10,0.9551434,3201.4727,25.045261,-0.66052085,0.14999999,-0.79591835,-0.3089349,17.441011,3.7864388e-07,,3.6114879,17.441011,1696.473958015442
,1473,29460,3.208644,-0.7831109,2.1734285,-1.2875834,19.229837,17.374146,15.186572,5.603715e-10,0.955708,3201.461,25.039955,-0.6602958,0.14999999,-0.79591835,-0.2835915,17.441011,3.7890106e-07,,3.6050963,17.441011,1698.7696413993835
,1474,29480,3.5761793,-0.88534516,2.1719694,-1.288262,19.229837,17.337116,15.188031,5.596114e-10,0.95652217,3201.4824,25.038969,-0.66008157,0.14999999,-0.79591835,-0.29975864,17.441011,3.7915842e-07,,3.5987363,17.441011,1701.374706029892
,1475,29500,2.1894213e-07,0.07537756,2.1705437,-1.2889402,19.229837,17.290945,15.189457,5.5885285e-10,1.0442566,3201.5508,25.038357,-0.65987545,0.14999999,-0.020408163,-0.3121637,17.441011,7.7124577,,7.9260526,17.441011,1703.901244878769
,1476,29520,6.548327e-11,-0.70120656,2.1747007,-1.2844027,19.229837,9.052922,15.1853,5.5809585e-10,0.98723936,3209.8594,25.031937,-0.6602606,0.14999999,-1.0,-1.2711924,17.441011,5.3035836e-11,,5.2745447,17.441011,1706.4366235733032
,1477,29540,3.4134662,-0.68426716,2.1732044,-1.2850801,19.229837,17.39587,15.186796,5.573404e-10,0.97480905,3209.8223,25.047768,-0.6600034,0.14999999,-0.67346936,-0.26664343,17.441011,3.1849515e-05,,3.4290683,17.441011,1709.100593805313
,1478,29560,3.4226744,-0.5295732,2.1717062,-1.2857568,19.229837,17.400341,15.188294,5.565865e-10,0.9755517,3209.7812,25.047455,-0.6597465,0.14999999,-0.67346936,-0.25483173,17.441011,3.1871088e-05,,3.4234416,17.441011,1711.9032893180847
,1479,29580,2.4557323,-0.3764238,2.1702423,-1.2864332,19.229837,17.35395,15.189758,5.5583405e-10,0.9853043,3209.789,25.031874,-0.6594231,0.14999999,-0.63265306,-0.15636481,17.441011,0.00012057712,,3.326776,17.441011,1713.171583890915
,1480,29600,2.977784,-0.22294828,2.168867,-1.287109,19.229837,17.223555,15.1911335,5.550832e-10,1.0228899,3209.9238,25.01519,-0.65910506,0.14999999,-0.42857143,-0.17342848,17.441011,0.030696245,,3.0832891,17.441011,1715.881098985672
,1481,29620,2.8673065,-0.16579387,2.1677608,-1.2877637,19.229837,16.83025,15.19224,5.5433386e-10,1.046235,3210.4531,25.028645,-0.6589149,0.14999999,-0.10204082,-0.40004975,17.441011,4.6139402,,6.1321406,17.441011,1718.7181479930878
,1482,29640,4.2193418,-0.1247728,2.1669693,-1.2853281,19.229837,16.366169,15.193031,5.5358595e-10,1.0354643,3211.4492,25.031284,-0.6588029,0.14999999,-0.2244898,-0.53805786,17.441011,1.2244053,,4.2194123,17.441011,1721.27650141716
,1483,29660,4.720314,-0.23898529,2.1661892,-1.2851768,19.229837,16.349405,15.193811,5.528397e-10,1.040071,3212.459,25.028542,-0.6587741,0.14999999,-0.18367347,-0.6507892,17.441011,2.0498033,,4.726186,17.441011,1723.7526795864105
,1484,29680,3.7579389,-0.12560673,2.16498,-1.2844696,19.229837,16.987318,15.195021,5.5209487e-10,1.033522,3212.83,25.024157,-0.65854704,0.14999999,-0.26530612,-0.36108434,17.441011,0.678489,,3.7979283,17.441011,1726.2787187099457
,1485,29700,4.699987,0.011441037,2.1645603,-1.2846862,19.229837,15.818249,15.19544,5.513516e-10,1.0413882,3214.373,25.021118,-0.6585153,0.14999999,-0.18367347,-0.6443059,17.441011,2.048798,,4.707402,17.441011,1728.7908403873444
,1486,29720,5.851912,-0.048574347,2.1684446,-1.2839806,19.229837,9.424054,15.191556,5.506097e-10,1.0498339,3222.3086,24.99069,-0.6587681,0.14999999,-0.10204082,-1.0747677,17.441011,4.596518,,6.0740995,17.441011,1731.6397547721863
,1487,29740,2.6044048e-05,-0.98458457,2.168889,-1.281565,19.229837,14.530922,15.191112,5.498694e-10,0.95563424,3225.1367,24.989193,-0.6588826,0.14999999,-0.79591835,-0.8777221,17.441011,3.7662744e-07,,3.6005545,17.441011,1734.05557179451
,1488,29760,3.9716434,-1.2399422,2.1675282,-1.2822372,19.229837,17.21441,15.192472,5.4913063e-10,0.9854392,3225.2832,24.988623,-0.65874296,0.14999999,-1.0,-0.4062792,17.441011,5.2921147e-11,,5.298416,17.441011,1736.349689245224
,1489,29780,5.1399426,-0.901838,2.1661806,-1.282909,19.229837,17.198704,15.19382,5.483933e-10,0.9864118,3225.4434,24.99266,-0.65961266,0.14999999,-1.0,-1.9382442,17.441011,5.295669e-11,,5.283166,17.441011,1738.8394861221313
,1490,29800,2.6090213e-18,0.6819291,2.164772,-1.2835804,19.229837,17.29295,15.195229,5.4765736e-10,0.9835013,3225.5098,24.987576,-0.6593931,0.14999999,0.46938777,-0.31782863,17.441011,0.3306531,,17.80628,17.441011,1741.2685463428497
,1491,29820,5.775356e-06,-0.19769798,2.1716976,-1.2840294,19.229837,4.870741,15.188303,5.4692306e-10,1.0467931,3238.002,24.983109,-0.6603575,0.14999999,-0.14285715,-2.0770724,17.441011,3.1835413,,5.323511,17.441011,1743.1241610050201
,1492,29840,4.096557,-0.34215704,2.1707067,-1.2825669,19.229837,16.664913,15.189294,5.461901e-10,1.0373424,3238.6953,24.98139,-0.6601842,0.14999999,-0.2244898,-0.44791657,17.441011,1.2210292,,4.1757326,17.441011,1745.454785823822
,1493,29860,3.161113,-0.5300965,2.1693373,-1.282419,19.229837,17.234808,15.190663,5.4545873e-10,1.0302397,3238.8203,24.972492,-0.65985256,0.14999999,-0.30612245,-0.20159806,17.441011,0.34872743,,3.4836533,17.441011,1747.6264462471008
,1494,29880,0.023100365,-1.4961839,2.1678753,-1.2828549,19.229837,17.376097,15.192125,5.447287e-10,0.9859205,3238.8066,24.972773,-0.65949863,0.14999999,-1.0,-0.16078635,17.441011,5.295376e-11,,5.282163,17.441011,1748.8845431804657
,1495,29900,5.2654376,-0.83897823,2.166543,-1.283524,19.229837,17.1815,15.193458,5.440003e-10,0.9869755,3238.9824,24.978285,-0.663184,0.14999999,-1.0,-6.1540594,17.441011,5.2989224e-11,,5.2670774,17.441011,1750.3438258171082
,1496,29920,1.4030455,-0.5522427,2.1651125,-1.2841928,19.229837,17.335548,15.194888,5.4327326e-10,0.9825793,3239.0078,24.970047,-0.6629548,0.14999999,-0.63265306,-0.30646566,17.441011,0.000120307304,,3.3469977,17.441011,1751.5622482299805
,1497,29940,3.036262,-0.7878686,2.1636448,-1.2848608,19.229837,17.39391,15.196356,5.425476e-10,1.0103642,3238.9766,24.97055,-0.66263855,0.14999999,-0.5102041,-0.17171778,17.441011,0.004172231,,3.1053796,17.441011,1753.7705583572388
,1498,29960,3.586901,-0.7150936,2.162202,-1.2855259,19.229837,17.355923,15.197799,5.4182353e-10,0.95659804,3238.9785,24.979353,-0.66239035,0.14999999,-0.79591835,-0.30054703,17.441011,3.7812242e-07,,3.598113,17.441011,1756.3503351211548
,1499,29980,3.363757,-0.42456967,2.1607456,-1.2861933,19.229837,17.382412,15.199255,5.411009e-10,0.97424245,3238.957,24.97258,-0.66216004,0.14999999,-0.67346936,-0.27337867,17.441011,3.188498e-05,,3.4268878,17.441011,1758.9914965629578
,1500,30000,3.0878925,-0.19794025,2.1593122,-1.2868601,19.229837,17.34858,15.200688,5.4037963e-10,1.0212381,3238.9668,24.956572,-0.66183585,0.14999999,-0.42857143,-0.14966331,17.441011,0.030688606,,3.0883994,17.441011,1761.581555366516
,1501,30020,3.7606037,-0.5390836,2.1583014,-1.2875061,19.229837,16.716297,15.201699,5.396599e-10,1.0332013,3239.6113,24.954185,-0.6616789,0.14999999,-0.26530612,-0.44724613,17.441011,0.68055236,,3.7806916,17.441011,1764.225921869278
,1502,30040,2.5758579,-0.70453686,2.1568441,-1.2877188,19.229837,17.390043,15.203156,5.389415e-10,0.98352826,3239.58,24.951918,-0.661325,0.14999999,-0.63265306,-0.1625621,17.441011,0.00012073223,,3.3331888,17.441011,1766.8464350700378
,1503,30060,2.8813262,-1.0214394,2.1553984,-1.2883842,19.229837,17.378763,15.204602,5.382245e-10,0.95664483,3239.5625,24.954441,-0.6610731,0.14999999,-0.79591835,-0.26563758,17.441011,3.7920472e-07,,3.59037,17.441011,1769.4373877048492
,1504,30080,4.289324,-0.74706954,2.1540728,-1.2890494,19.229837,17.195559,15.205928,5.3750904e-10,0.98674107,3239.7266,24.959698,-0.6609872,0.14999999,-1.0,-0.488162,17.441011,5.328283e-11,,5.2800355,17.441011,1771.9482164382935
,1505,30100,2.6428955,-0.5562384,2.152648,-1.289714,19.229837,17.3517,15.207353,5.36795e-10,0.9843956,3239.7344,24.951588,-0.6607465,0.14999999,-0.63265306,-0.28460768,17.441011,0.00012097334,,3.3274214,17.441011,1774.520315170288
,1506,30120,3.0637312,-0.49476936,2.1512098,-1.2903782,19.229837,17.373417,15.208791,5.360824e-10,0.9944689,3239.7207,24.94551,-0.66043097,0.14999999,-0.59183675,-0.16961303,17.441011,0.00042500685,,3.232026,17.441011,1776.9924621582031
,1507,30140,3.060005,-0.51755005,2.1497822,-1.2910417,19.229837,17.359558,15.210218,5.3537114e-10,1.011259,3239.7227,24.94701,-0.66009325,0.14999999,-0.5102041,-0.1455291,17.441011,0.0041980986,,3.091399,17.441011,1779.588052034378
,1508,30160,3.0871155,-0.6559329,2.1483288,-1.2917023,19.229837,17.402079,15.211672,5.3466137e-10,1.0117888,3239.6797,24.946136,-0.6597481,0.14999999,-0.5102041,-0.15025492,17.441011,0.004200872,,3.0871174,17.441011,1781.684731721878
,1509,30180,3.3080907,-0.4128222,2.1468887,-1.2923623,19.229837,17.384888,15.213112,5.3395294e-10,0.9856736,3239.6543,24.938768,-0.65945584,0.14999999,-0.63265306,-0.23023309,17.441011,0.00012129414,,3.312428,17.441011,1783.7978296279907
,1510,30200,2.8790932,-0.7213216,2.1454954,-1.2930248,19.229837,17.317165,15.214505,5.3324595e-10,1.0179071,3239.6992,24.938879,-0.6591285,0.14999999,-0.46938777,-0.15039754,17.441011,0.011826672,,3.0576653,17.441011,1786.303081035614
,1511,30220,3.0777535,-0.8615003,2.1440554,-1.293679,19.229837,17.390903,15.215945,5.3254035e-10,0.9569114,3239.668,24.931843,-0.6588592,0.14999999,-0.79591835,-0.269678,17.441011,3.8121786e-07,,3.5815237,17.441011,1788.848569393158
,1512,30240,3.282032,-0.96883863,2.1426668,-1.2943406,19.229837,17.314615,15.217334,5.3183613e-10,0.95751387,3239.711,24.927853,-0.6586546,0.14999999,-0.79591835,-0.30585903,17.441011,3.8146987e-07,,3.5754187,17.441011,1791.5439298152924
,1513,30260,3.79644,-0.87066984,2.1413355,-1.2950017,19.229837,17.229902,15.218665,5.311334e-10,0.98607326,3239.8418,24.933853,-0.65849715,0.14999999,-1.0,-0.37746078,17.441011,5.360096e-11,,5.2929015,17.441011,1794.0625660419464
,1514,30280,4.400796e-10,0.1421231,2.1399622,-1.2956624,19.229837,17.299484,15.220038,5.30432e-10,1.0009296,3239.9023,24.926645,-0.6582735,0.14999999,0.14285715,-0.30524623,17.441011,8.901293,,12.147194,17.441011,1796.7515211105347
,1515,30300,8.996467e-07,1.1215727,2.1441202,-1.2904606,19.229837,8.920749,15.21588,5.29732e-10,0.9763382,3248.3418,24.925968,-0.65880036,0.14999999,1.0,-1.4550616,17.441011,6.571046e-08,,50.471252,17.441011,1798.8589327335358
,1516,30320,2.0009393e-34,-0.8212026,2.1541576,-1.2911205,19.229837,,15.205843,5.290334e-10,0.95825887,3265.7031,24.924799,-0.66045535,0.14999999,-0.79591835,-3.1335979,17.441011,3.8024368e-07,,3.5729616,17.441011,1800.0782668590546
,1517,30340,3.5301042,-0.7724926,2.1527605,-1.2917799,19.229837,17.323961,15.20724,5.283361e-10,0.9590222,3265.7383,24.923779,-0.6602439,0.14999999,-0.79591835,-0.2973524,17.441011,3.8049433e-07,,3.5669117,17.441011,1802.1502919197083
,1518,30360,3.49647,-1.0107386,2.151348,-1.2924389,19.229837,17.351463,15.2086525,5.276402e-10,0.9597622,3265.746,24.922493,-0.6600244,0.14999999,-0.79591835,-0.28576723,17.441011,3.8074515e-07,,3.5608902,17.441011,1804.018501996994
,1519,30380,4.1974063,-0.94400847,2.1500378,-1.2930974,19.229837,17.198284,15.209963,5.2694576e-10,0.98661125,3265.9082,24.92625,-0.6599187,0.14999999,-1.0,-0.45884794,17.441011,5.3498924e-11,,5.295148,17.441011,1806.0733816623688
,1520,30400,3.4915643,-0.99049485,2.148693,-1.2937555,19.229837,17.254757,15.211308,5.262526e-10,0.9864884,3266.0137,24.91199,-0.65971893,0.14999999,-1.0,-0.3418362,17.441011,5.3534243e-11,,5.2802267,17.441011,1808.7362723350525
,1521,30420,3.9956827,-1.1372998,2.1473808,-1.2944132,19.229837,17.207674,15.21262,5.255609e-10,0.9867036,3266.166,24.903492,-0.65956366,0.14999999,-1.0,-0.40904072,17.441011,5.3569378e-11,,5.26541,17.441011,1811.4086875915527
,1522,30440,4.879948,-1.1313235,2.146079,-1.2950704,19.229837,17.1929,15.213922,5.248705e-10,0.98750424,3266.334,24.905079,-0.6598135,0.14999999,-1.0,-1.0258694,17.441011,5.360464e-11,,5.250695,17.441011,1813.847032546997
,1523,30460,4.8474464,-1.02321,2.1447783,-1.2957273,19.229837,17.194433,15.215222,5.241816e-10,0.9882841,3266.498,24.906374,-0.66003484,0.14999999,-1.0,-0.98351175,17.441011,5.3639825e-11,,5.236081,17.441011,1815.8648872375488
,1524,30480,4.2546434,-0.8819864,2.1434765,-1.2963836,19.229837,17.198967,15.216524,5.2349386e-10,0.98867613,3266.6582,24.901068,-0.65992624,0.14999999,-1.0,-0.48180065,17.441011,5.367503e-11,,5.2215676,17.441011,1818.4320344924927
,1525,30500,4.9616943e-08,0.0660292,2.1421146,-1.2970396,19.229837,17.294085,15.217886,5.228075e-10,1.0406271,3266.7246,24.891247,-0.6596973,0.14999999,0.020408163,-0.29879603,17.441011,8.990429,,8.994933,17.441011,1820.618003129959
,1526,30520,0.0008172845,0.6849715,2.1461477,-1.2918171,19.229837,9.064959,15.213853,5.2212257e-10,1.0204207,3275.0215,24.885567,-0.6600592,0.14999999,0.71428573,-1.2508873,17.441011,0.0012698389,,22.792444,17.441011,1822.2814371585846
,1527,30540,1.6833132e-10,-0.26951224,2.1529465,-1.2924713,19.229837,4.8328776,15.207054,5.214389e-10,1.0221337,3287.5488,24.881052,-0.66098493,0.14999999,-0.3877551,-2.0887878,17.441011,0.07482557,,3.1787643,17.441011,1824.5404512882233
,1528,30560,3.6274273,-0.22476862,2.1517448,-1.293077,19.229837,17.040707,15.208256,5.207566e-10,1.0300609,3287.8652,24.884182,-0.6607415,0.14999999,-0.26530612,-0.31073532,17.441011,0.68435425,,3.8237891,17.441011,1827.1000967025757
,1529,30580,3.8101377,-0.21693598,2.1505756,-1.2932835,19.229837,16.996708,15.209425,5.2007565e-10,1.030697,3288.2305,24.883022,-0.66054916,0.14999999,-0.26530612,-0.3960014,17.441011,0.68449557,,3.8167403,17.441011,1828.5042278766632
,1530,30600,3.8094447,-0.30846322,2.1494818,-1.2934897,19.229837,16.882841,15.210519,5.193961e-10,1.0313321,3288.707,24.881626,-0.66036654,0.14999999,-0.26530612,-0.4112946,17.441011,0.6846367,,3.8097262,17.441011,1831.0646889209747
,1531,30620,8.2460625e-05,-1.0886052,2.1481953,-1.2936957,19.229837,17.178705,15.211805,5.187178e-10,0.98797244,3288.8867,24.878574,-0.6600757,0.14999999,-1.0,-0.24581249,17.441011,5.3530975e-11,,5.227639,17.441011,1833.2056324481964
,1532,30640,4.656537,-0.95115715,2.1468954,-1.2943486,19.229837,17.203505,15.213105,5.1804083e-10,0.98862755,3289.045,24.877914,-0.66013277,0.14999999,-1.0,-0.7345544,17.441011,5.3565905e-11,,5.2132535,17.441011,1835.7462635040283
,1533,30660,0.00036123168,-0.4676231,2.1455746,-1.2950011,19.229837,17.239986,15.214426,5.173652e-10,1.0286393,3289.166,24.877182,-0.6599331,0.14999999,-0.30612245,-0.34182382,17.441011,0.35314292,,3.5093708,17.441011,1838.364021539688
,1534,30680,0.28084219,-0.86127526,2.1441813,-1.2954229,19.229837,17.351095,15.215819,5.166909e-10,0.9583016,3289.1738,24.868587,-0.65958035,0.14999999,-0.79591835,-0.14691767,17.441011,3.81883e-07,,3.5624495,17.441011,1840.8505098819733
,1535,30700,2.3322847,-0.8958145,2.1428118,-1.2960746,19.229837,17.316963,15.217189,5.160179e-10,0.9889846,3289.2168,24.870949,-0.6593711,0.14999999,-1.0,-0.2963237,17.441011,5.365845e-11,,5.205677,17.441011,1843.5255727767944
,1536,30720,2.883665,-0.76787436,2.1414576,-1.2967259,19.229837,17.29615,15.218543,5.153462e-10,0.9596646,3289.2793,24.876278,-0.6591466,0.14999999,-0.79591835,-0.30264154,17.441011,3.823812e-07,,3.5554795,17.441011,1846.219066143036
,1537,30740,3.4705365,-0.8236354,2.1400576,-1.2973768,19.229837,17.371313,15.219943,5.146758e-10,0.9603833,3289.2676,24.874975,-0.6589288,0.14999999,-0.79591835,-0.28360468,17.441011,3.8263e-07,,3.5495777,17.441011,1848.6446378231049
,1538,30760,3.4920936,-0.5932386,2.1386833,-1.2980272,19.229837,17.334953,15.221317,5.140068e-10,0.96111494,3289.295,24.873892,-0.6587146,0.14999999,-0.79591835,-0.28939182,17.441011,3.828789e-07,,3.5437036,17.441011,1850.3789184093475
,1539,30780,1.766843,-0.42902565,2.1372757,-1.2986771,19.229837,17.387796,15.222725,5.13339e-10,1.0194263,3289.2676,24.864872,-0.65843785,0.14999999,-0.42857143,-0.1935747,17.441011,0.031053403,,3.106105,17.441011,1852.9018454551697
,1540,30800,3.0984316,-0.19424555,2.1359015,-1.2993065,19.229837,17.33928,15.224099,5.1267257e-10,1.0199142,3289.287,24.863699,-0.6580972,0.14999999,-0.42857143,-0.15271924,17.441011,0.031072956,,3.1018631,17.441011,1855.4119319915771
,1541,30820,3.7846944,-0.20708874,2.134903,-1.2999355,19.229837,16.761208,15.225098,5.1200744e-10,1.0317408,3289.8867,24.860126,-0.65795934,0.14999999,-0.26530612,-0.4649972,17.441011,0.68906397,,3.8119712,17.441011,1857.9325561523438
,1542,30840,3.8014882,-0.40236413,2.1338844,-1.3001372,19.229837,16.79603,15.226116,5.113436e-10,1.0323637,3290.4492,24.858517,-0.6577928,0.14999999,-0.26530612,-0.4325281,17.441011,0.68920296,,3.8050327,17.441011,1860.0946102142334
,1543,30860,2.9149137,-0.3054672,2.1325111,-1.3003385,19.229837,17.34635,15.227489,5.1068094e-10,1.0265069,3290.4648,24.846556,-0.65744966,0.14999999,-0.3469388,-0.15992472,17.441011,0.16980316,,3.290842,17.441011,1862.7460498809814
,1544,30880,0.00083560334,0.15187173,2.1313334,-1.3008764,19.229837,17.046309,15.228667,5.1001964e-10,0.9492491,3290.7793,24.845896,-0.6571666,0.14999999,0.30612245,-0.24650629,17.441011,3.1372812,,15.734575,17.441011,1864.3419728279114
