Iteration,ReturnMean,IWMean,TimestepsSoFar,ReturnLastEpisode,LQGsigma_higher,DenMISELogLast,delta,IWFirstEpisode,ReturnAbsMax,LQGmu1_actor,DenMISELogFirst,DenMISEMeanLog,ReturnMax,TimeElapsed,IWMin,Bound,IWLastEpisode,LQGmu1_higher,ReturnStepMax,Regret,Regret/t,IWMax,ReturnMin
468,14.247606,1.0262069,9360,17.413416,0.14999999,-0.3234246,5.5512372e-09,0.001948303,17.42743,-0.60331494,-1.0268108,-0.77023774,17.42743,286.79651379585266,,31.524841,3.4377909,-0.5102041,19.216951,1456.6006,3.1123943,3.6982913,
469,14.254372,1.0224761,9380,17.420254,0.14999999,-0.32242253,5.5275895e-09,0.0001846936,17.42743,-0.55854166,-1.028941,-0.76923114,17.42743,287.85537123680115,,31.470524,3.6607804,-0.59183675,19.216951,1456.54,3.105629,3.665559,
470,14.2610235,0.98112327,9400,17.380596,0.14999999,-0.31267342,5.504093e-09,1.6494386e-11,17.42743,-0.7805465,-1.0310706,-0.76821613,17.42743,288.6471059322357,,31.445646,0.04783803,-1.0,19.216951,1456.519,3.098977,6.5791774,
471,14.267592,1.0145983,9420,17.354883,0.14999999,-0.36287582,5.480746e-09,5.105055e-05,17.42743,-0.41361883,-1.033196,-0.7674025,17.42743,289.15106868743896,,31.482761,2.35138,-0.63265306,19.216951,1456.5239,3.0924082,3.6837516,
472,14.27399,1.0221144,9440,17.287472,0.14999999,-0.36312515,5.4575473e-09,0.0057171565,17.42743,-0.3236759,-1.0353168,-0.76651895,17.42743,289.6966121196747,,31.466488,3.5686653,-0.46938777,19.216951,1456.5967,3.086011,3.7175508,
473,14.280234,1.0639085,9460,17.227919,0.14999999,-0.42231634,5.434495e-09,6.398505,17.42743,0.16459809,-1.0374211,-0.76574844,17.42743,290.2406702041626,,31.45186,0.013305495,0.18367347,19.216951,1456.7295,3.0797663,8.799052,
474,14.268796,1.0079786,9480,8.857985,0.14999999,-1.1304493,5.4115885e-09,0.0048399996,17.42743,0.9391278,-1.0260962,-0.7663959,17.42743,290.74997639656067,,31.440998,0.026100157,0.67346936,19.216951,1465.2314,3.0912046,13.422737,
475,14.241018,0.99876595,9500,1.0747039,0.14999999,-1.8933904,5.388827e-09,0.19401735,17.42743,-0.37266427,-1.0281935,-0.76877224,17.42743,291.2807924747467,,31.4417,1.9134559e-14,-0.30612245,19.216951,1481.5161,3.1189823,4.158262,
476,14.247271,1.0133425,9520,17.216867,0.14999999,-0.38450688,5.366209e-09,0.015363719,17.42743,-0.27721196,-1.0298882,-0.7679715,17.42743,291.84220147132874,,31.4233,3.6445405,-0.42857143,19.216951,1481.6597,3.11273,3.784982,
477,14.25331,1.0128266,9540,17.128435,0.14999999,-0.45443258,5.3437326e-09,0.39130986,17.42743,-0.34666124,-1.0319545,-0.76729006,17.42743,292.40148639678955,,31.409973,4.1764603,-0.26530612,19.216951,1481.8916,3.1066904,4.27853,
478,14.259465,0.924511,9560,17.195322,0.14999999,-0.39284605,5.3213975e-09,1.09112364e-07,17.42743,0.86691046,-1.0332288,-0.7664844,17.42743,293.16947388648987,,31.40324,1.2399223e-17,1.0,19.216951,1482.0557,3.1005354,28.85899,
479,14.234419,1.0076697,9580,2.2621992,0.14999999,-1.7681316,5.299202e-09,0.038758893,17.42743,-0.42725152,-1.0353186,-0.7687712,17.42743,294.0688145160675,,31.380451,1.0005958e-14,-0.3877551,19.216951,1497.1538,3.1255817,3.8574188,
480,14.240843,1.0181596,9600,17.318012,0.14999999,-0.33835384,5.2771454e-09,0.015478379,17.42743,-0.12488401,-1.0373232,-0.7678622,17.42743,294.96509552001953,,31.341919,3.7303298,-0.42857143,19.216951,1497.1963,3.1191578,3.7392867,
481,14.244175,1.0487745,9620,15.843836,0.14999999,-0.63223165,5.255226e-09,2.0508976,17.42743,-0.07822372,-1.0393721,-0.767546,17.42743,295.66579818725586,,31.351799,4.969079,-0.14285715,19.216951,1498.7119,3.1158257,5.009013,
482,14.245653,1.0732203,9640,14.956377,0.14999999,-0.7036136,5.2334426e-09,6.542468,17.42743,0.0046597626,-1.0371943,-0.7673183,17.42743,296.17678904533386,,31.344124,4.330191,0.020408163,19.216951,1501.1157,3.1143475,6.744441,
483,14.235132,0.9817866,9660,9.163985,0.14999999,-0.8503686,5.211794e-09,2.6359352e-08,17.42743,-0.79062843,-1.0257845,-0.76734686,17.42743,296.69939732551575,,31.305695,9.1572025e-07,-0.8367347,19.216951,1509.311,3.1248684,3.9505353,
484,14.241607,0.9835481,9680,17.36841,0.14999999,-0.37754002,5.1902798e-09,2.6413959e-08,17.42743,-0.92840147,-1.0278528,-0.7665831,17.42743,297.24842524528503,,31.256021,3.7005508,-0.8367347,19.216951,1509.3027,3.118394,3.926598,
485,14.247848,1.0408523,9700,17.269125,0.14999999,-0.4418801,5.1688986e-09,1.2625834,17.42743,-0.006889522,-1.0299166,-0.7659515,17.42743,297.7616810798645,,31.23796,1.8369436e-05,-0.18367347,19.216951,1509.3945,3.112153,4.662718,
486,14.241195,1.0829773,9720,11.014569,0.14999999,-0.82825106,5.147649e-09,6.49152,17.42743,0.30803642,-1.0293765,-0.76600105,17.42743,298.27205324172974,,31.21009,5.988694,0.020408163,19.216951,1515.7393,3.118806,6.6795425,
487,14.228873,0.9403049,9740,8.240745,0.14999999,-1.3378066,5.1265303e-09,1.1534277,17.42743,0.3167933,-1.0181634,-0.7670131,17.42743,298.82803225517273,,31.288221,8.80011,0.3877551,19.216951,1524.8589,3.1311274,11.076169,
488,14.2165,0.97370374,9760,8.190928,0.14999999,-1.3316002,5.1055418e-09,1.6277738e-11,17.42743,-1.0080357,-1.0178491,-0.7683037,17.42743,299.3464641571045,,31.208555,1.8571389e-16,-1.0,19.216951,1534.0283,3.1435003,6.734421,
489,14.222598,0.984772,9780,17.198322,0.14999999,-0.59680736,5.084681e-09,2.6204605e-08,17.42743,-0.8976484,-1.0198961,-0.76801324,17.42743,299.860146522522,,31.178988,2.5165768,-0.8367347,19.216951,1534.1895,3.1374025,3.9166942,
490,14.228856,0.97654694,9800,17.288969,0.14999999,-0.40839735,5.063949e-09,1.634444e-11,17.42743,-1.042818,-1.021939,-0.7673143,17.42743,300.38251972198486,,31.151348,3.1701603,-1.0,19.216951,1534.2607,3.1311445,6.6687937,
491,14.234908,1.0553463,9820,17.200132,0.14999999,-0.70214516,5.043342e-09,5.2168503,17.42743,0.069582716,-1.0239778,-0.7672357,17.42743,300.9025135040283,,31.132793,1.6966894e-15,0.2244898,19.216951,1534.4209,3.1250925,9.208317,
492,14.224391,0.97871846,9840,9.060571,0.14999999,-0.96425676,5.0228626e-09,1.6238634e-11,17.42743,-0.996247,-1.0154434,-0.767536,17.42743,301.4183084964752,,31.109531,6.3502224e-11,-1.0,19.216951,1542.7197,3.1356096,6.6061053,
493,14.230441,0.98599374,9860,17.206533,0.14999999,-0.54879636,5.002507e-09,2.6141205e-08,17.42743,-0.71601427,-1.0174739,-0.76714176,17.42743,301.9354417324066,,31.078655,2.6157527,-0.8367347,19.216951,1542.873,3.1295595,3.8818567,
494,14.236781,1.0210387,9880,17.362368,0.14999999,-0.357691,4.982274e-09,0.001934112,17.42743,-0.34128484,-1.0195003,-0.7663451,17.42743,302.50837874412537,,31.084831,1.4837713,-0.5102041,19.216951,1542.8701,3.1232195,3.6928558,
495,14.242665,1.0113151,9900,17.149723,0.14999999,-0.40356013,4.9621645e-09,0.3872474,17.42743,-0.2876569,-1.0215186,-0.76557344,17.42743,303.4514398574829,,31.09668,3.502433,-0.26530612,19.216951,1543.081,3.1173353,4.267979,
496,14.248513,1.0003662,9920,17.143295,0.14999999,-0.438265,4.942175e-09,0.08918148,17.42743,-0.18592353,-1.0227548,-0.7648949,17.42743,304.4747805595398,,31.069195,3.812747,-0.3469388,19.216951,1543.2979,3.1114874,3.9676263,
497,14.253257,1.0557405,9940,16.606274,0.14999999,-0.5359579,4.922307e-09,2.0208023,17.42743,-0.2444437,-1.0245891,-0.76443696,17.42743,305.1012704372406,,31.079048,4.361969,-0.14285715,19.216951,1544.0513,3.1067438,4.9521317,
498,14.258473,0.8650342,9960,16.851362,0.14999999,-0.466481,4.902559e-09,4.1259045e-05,17.42743,0.8331541,-1.0225414,-0.7637325,17.42743,305.62209939956665,,31.065271,2.2177638e-11,0.8367347,19.216951,1544.5605,3.1015272,15.875487,
499,14.23548,1.0186007,9980,2.784697,0.14999999,-1.7423303,4.882929e-09,0.38842207,17.42743,-0.4037233,-1.0245473,-0.7659801,17.42743,306.14869713783264,,31.03983,3.4393453e-11,-0.26530612,19.216951,1559.1357,3.1245203,4.2080426,
500,14.241645,1.0114683,10000,17.318007,0.14999999,-0.3544617,4.863417e-09,0.015300597,17.42743,-0.6759297,-1.0257713,-0.765124,17.42743,306.6810534000397,,31.015146,3.7393901,-0.42857143,19.216951,1559.1777,3.1183558,3.7554832,
501,14.247942,0.976651,10020,17.39628,0.14999999,-0.35600108,4.844021e-09,3.0800725e-06,17.42743,-0.64596444,-1.0277386,-0.764288,17.42743,307.20356011390686,,31.047052,3.6747665,-0.71428573,19.216951,1559.1416,3.1120586,3.839578,
502,14.254226,0.9876635,10040,17.402378,0.14999999,-0.34154063,4.8247415e-09,1.3002919e-05,17.42743,-0.6657066,-1.0297326,-0.7634954,17.42743,307.7280821800232,,31.016596,3.679992,-0.67346936,19.216951,1559.0996,3.1057749,3.7776892,
503,14.260455,0.9900194,10060,17.387327,0.14999999,-0.34214765,4.8055764e-09,1.3028825e-05,17.42743,-0.8401629,-1.0317227,-0.7626852,17.42743,308.2534558773041,,30.984447,3.7396424,-0.67346936,19.216951,1559.0713,3.0995455,3.7569427,
504,14.266551,0.9903021,10080,17.332928,0.14999999,-0.37792733,4.786526e-09,2.6569081e-08,17.42743,-1.1791376,-1.0337087,-0.7619448,17.42743,308.7759873867035,,31.007246,3.8800483,-0.8367347,19.216951,1559.0986,3.0934496,3.88111,
505,14.272341,0.98315006,10100,17.190647,0.14999999,-1.5513177,4.7675877e-09,1.657076e-11,17.42743,-0.9772073,-1.0356909,-0.7635307,17.42743,309.373694896698,,31.071846,6.1495676,-1.0,19.216951,1559.2686,3.0876598,6.6884875,
506,14.278168,0.98361456,10120,17.220564,0.14999999,-0.50674087,4.7487627e-09,1.6603567e-11,17.42743,-0.8878748,-1.0376692,-0.7630626,17.42743,309.89834666252136,,31.00277,4.3639503,-1.0,19.216951,1559.4072,3.081833,6.61413,
507,14.284116,0.981374,10140,17.294022,0.14999999,-0.3867539,4.7300484e-09,1.663641e-11,17.42743,-0.9455457,-1.0396434,-0.7623587,17.42743,310.42947816848755,,30.888813,2.9610863,-1.0,19.216951,1559.4736,3.0758848,6.5416913,
508,14.289965,0.991168,10160,17.255407,0.14999999,-0.4384098,4.711445e-09,2.6779967e-08,17.42743,-0.72578937,-1.0416139,-0.7617637,17.42743,311.4681601524353,,30.885727,3.1692152,-0.8367347,19.216951,1559.5776,3.070036,3.8311815,
509,14.296049,0.9604758,10180,17.38666,0.14999999,-0.3475796,4.69295e-09,0.17608218,17.42743,0.59362674,-1.0435805,-0.7609707,17.42743,312.0009970664978,,30.887665,6.7943795e-15,0.5102041,19.216951,1559.5513,3.0639515,12.304525,
510,14.279578,0.98919225,10200,5.8962398,0.14999999,-1.5601801,4.6745643e-09,1.320557e-05,17.42743,-0.81926495,-1.0451974,-0.7626294,17.42743,312.55388879776,,30.860157,4.0496874e-15,-0.67346936,19.216951,1571.0156,3.0804224,3.740303,
511,14.28559,0.9950352,10220,17.351603,0.14999999,-0.35555014,4.656287e-09,2.6928763e-08,17.42743,-0.7534509,-1.0471561,-0.7618568,17.42743,313.09786581993103,,30.863392,3.7695272,-0.8367347,19.216951,1571.0234,3.0744104,3.8095777,
512,14.29162,1.0777525,10240,17.37273,0.14999999,-0.34378517,4.6381157e-09,7.357182,17.42743,0.17411469,-1.0491111,-0.7610533,17.42743,313.63104248046875,,30.848486,1.4750315e-06,0.06122449,19.216951,1571.0107,3.0683804,7.357747,
513,14.280972,0.99154985,10260,8.828637,0.14999999,-1.1612186,4.620051e-09,1.309507e-05,17.42743,-0.6694531,-1.0367951,-0.7616902,17.42743,314.1710138320923,,30.811996,9.905358e-07,-0.67346936,19.216951,1579.5425,3.079029,3.719667,
514,14.28699,0.99606335,10280,17.374847,0.14999999,-0.3292147,4.6020916e-09,2.6703153e-08,17.42743,-0.953957,-1.0387425,-0.76086825,17.42743,314.70154547691345,,30.793636,1.9848601,-0.8367347,19.216951,1579.5269,3.0730104,3.788765,
515,14.292727,1.0203362,10300,17.241648,0.14999999,-0.44393945,4.584237e-09,0.7365523,17.42743,-0.06972656,-1.0406862,-0.7602638,17.42743,315.23885583877563,,30.778374,3.0346708e-05,-0.2244898,19.216951,1579.6455,3.0672731,4.4724154,
516,14.292929,1.0486817,10320,14.396515,0.14999999,-0.7231616,4.566485e-09,5.307458,17.42743,0.26501077,-1.041197,-0.7601569,17.42743,315.83535504341125,,30.756031,0.8006872,0.2244898,19.216951,1582.6094,3.067072,9.371584,
517,14.281657,0.9964891,10340,8.465227,0.14999999,-1.2790049,4.5488373e-09,2.6547603e-08,17.42743,-0.69969094,-1.0328997,-0.76107764,17.42743,316.37205815315247,,30.735313,1.8428776e-11,-0.8367347,19.216951,1591.5034,3.0783434,3.7829876,
518,14.287677,1.0033395,10360,17.399784,0.14999999,-0.33242726,4.531291e-09,5.1134164e-05,17.42743,-0.3869336,-1.0348321,-0.7602603,17.42743,316.9141459465027,,30.765026,3.3559682,-0.63265306,19.216951,1591.4639,3.0723238,3.6820202,
519,14.293507,0.9955569,10380,17.313917,0.14999999,-0.3803572,4.5138466e-09,0.03881483,17.42743,-0.27961236,-1.0367607,-0.7595248,17.42743,317.44710183143616,,30.754292,3.8904452,-0.3877551,19.216951,1591.5098,3.066494,3.9038472,
520,14.298969,1.0384473,10400,17.133577,0.14999999,-0.44979382,4.4965027e-09,1.2736083,17.42743,-0.040255338,-1.0386108,-0.7589409,17.42743,317.9893705844879,,30.771503,3.3988457,-0.18367347,19.216951,1591.7363,3.0610313,4.7069,
521,14.295913,1.0728068,10420,12.706741,0.14999999,-0.7772894,4.4792583e-09,5.472399,17.42743,0.07429579,-1.0380858,-0.75890714,17.42743,318.5265693664551,,30.741276,5.7357435,-0.020408163,19.216951,1596.3901,3.0640879,6.263337,
522,14.285871,1.0057878,10440,9.054397,0.14999999,-0.98517597,4.462113e-09,0.0048567657,17.42743,0.87024,-1.0295545,-0.75920755,17.42743,319.06392431259155,,30.66562,0.0024427758,0.67346936,19.216951,1604.6953,3.07413,13.847662,
523,14.262781,0.9974375,10460,2.209539,0.14999999,-1.8131629,4.445065e-09,0.015387878,17.42743,-0.31953913,-1.0314591,-0.76122886,17.42743,319.67082953453064,,30.620188,8.548756e-16,-0.42857143,19.216951,1619.8457,3.0972195,3.8062634,
524,14.268312,1.011437,10480,17.161364,0.14999999,-0.4141348,4.4281157e-09,0.39185232,17.42743,-0.22451852,-1.0333399,-0.76057446,17.42743,320.206262588501,,30.63348,3.7695506,-0.26530612,19.216951,1620.0449,3.0916882,4.236691,
525,14.27339,0.9242518,10500,16.933926,0.14999999,-0.48898864,4.4112625e-09,1.0925106e-07,17.42743,1.0298378,-1.0344989,-0.7600391,17.42743,320.7499439716339,,30.625414,1.4657131e-14,1.0,19.216951,1620.4702,3.0866108,29.775085,
526,14.246254,0.97350866,10520,,0.14999999,-2.1309931,4.394505e-09,1.6582553e-11,17.42743,-0.9602753,-1.0364019,-0.76282084,17.42743,321.7218358516693,,30.611553,,-1.0,19.216951,1637.8306,3.1137466,6.695942,
527,14.251921,1.0516907,10540,17.232365,0.14999999,-0.4636724,4.377844e-09,2.0487027,17.42743,0.12884848,-1.0383012,-0.76230896,17.42743,322.6361999511719,,30.605106,1.5054397e-06,-0.14285715,19.216951,1637.9585,3.10808,4.96691,
528,14.241886,1.1024888,10560,8.953498,0.14999999,-1.0892415,4.3612767e-09,7.1824775,17.42743,0.015013486,-1.036317,-0.7628353,17.42743,323.4742097854614,,30.65446,7.8700304,0.14285715,19.216951,1646.3643,3.1181145,8.335485,
529,14.23243,0.9924531,10580,9.239802,0.14999999,-0.8692567,4.344803e-09,2.633076e-08,17.42743,-0.71411544,-1.0246977,-0.7628528,17.42743,324.4385151863098,,30.581718,6.32092e-07,-0.8367347,19.216951,1654.4849,3.1275702,3.8153365,
530,14.238351,0.98824465,10600,17.370934,0.14999999,-0.3423498,4.3284234e-09,1.2962075e-05,17.42743,-0.7639507,-1.0265862,-0.76207685,17.42743,325.55519819259644,,30.573383,3.6103976,-0.67346936,19.216951,1654.4746,3.1216497,3.729336,
531,14.24421,0.994958,10620,17.349186,0.14999999,-0.34202754,4.312136e-09,2.6430287e-08,17.42743,-1.095887,-1.0284712,-0.7613107,17.42743,326.65918612480164,,30.540928,3.3283827,-0.8367347,19.216951,1654.4844,3.1157904,3.7882328,
532,14.249769,0.97656596,10640,17.20184,0.14999999,-0.94991624,4.2959396e-09,1.6482562e-11,17.42743,-0.85622555,-1.0303527,-0.7616779,17.42743,327.75465869903564,,30.553713,5.6056767,-1.0,19.216951,1654.6431,3.1102314,6.6850057,
533,14.255539,1.0812558,10660,17.324688,0.14999999,-0.35145298,4.2798356e-09,5.440451,17.42743,-0.058752194,-1.0322306,-0.7609576,17.42743,328.8542881011963,,30.511925,6.8448037e-07,-0.020408163,19.216951,1654.6777,3.1044617,6.2205,
534,14.2541685,0.98776484,10680,13.524082,0.14999999,-0.7289078,4.2638213e-09,1.292794e-05,17.42743,-1.1128892,-1.0239495,-0.7607518,17.42743,329.98832750320435,,30.481983,0.0012430545,-0.67346936,19.216951,1658.5142,3.105832,3.7140992,
535,14.259673,0.9825597,10700,17.199228,0.14999999,-1.0457976,4.247897e-09,1.6408002e-11,17.42743,-1.0340656,-1.0258204,-0.76131004,17.42743,331.11673045158386,,30.588783,5.7017884,-1.0,19.216951,1658.6753,3.1003275,6.63927,
536,14.265163,0.9842947,10720,17.202026,0.14999999,-0.6504947,4.232061e-09,1.643867e-11,17.42743,-0.9994484,-1.0276878,-0.7611412,17.42743,332.26002764701843,,30.549297,4.967358,-1.0,19.216951,1658.8325,3.0948372,6.570145,
537,14.270625,0.985252,10740,17.198328,0.14999999,-0.5335197,4.216314e-09,1.6469362e-11,17.42743,-0.8645706,-1.0295517,-0.7607517,17.42743,333.42961168289185,,30.497467,4.5344076,-1.0,19.216951,1658.9946,3.0893755,6.502695,
538,14.276271,0.92540485,10760,17.308187,0.14999999,-0.3469584,4.2006545e-09,1.1688108,17.42743,0.44972527,-1.0314122,-0.7600153,17.42743,334.59494495391846,,30.466988,2.7520977e-15,0.3877551,19.216951,1659.0469,3.0837297,11.387756,
539,14.26326,1.0078439,10780,7.2632113,0.14999999,-1.4816698,4.185082e-09,0.39097527,17.42743,-0.072306305,-1.0310991,-0.7615018,17.42743,335.7993938922882,,30.4556,0.00013615674,-0.26530612,19.216951,1669.1431,3.0967407,4.28173,
540,14.264767,1.0782657,10800,15.077252,0.14999999,-0.71153337,4.1695962e-09,4.222075,17.42743,-0.19848193,-1.0322275,-0.7613983,17.42743,336.9818904399872,,30.485748,5.4031696,-0.06122449,19.216951,1671.4263,3.095234,5.748534,
541,14.269689,1.0422677,10820,16.927307,0.14999999,-0.52214324,4.1541957e-09,1.258012,17.42743,-0.15530744,-1.0262895,-0.76081717,17.42743,338.1398527622223,,30.414745,4.4613514,-0.18367347,19.216951,1671.8594,3.090312,4.639268,
542,14.273723,0.99612683,10840,16.45574,0.14999999,-0.5675188,4.138881e-09,2.6360157e-08,17.42743,-0.77808774,-1.0258135,-0.7603869,17.42743,339.1141531467438,,30.410215,0.00015485274,-0.8367347,19.216951,1672.7627,3.086278,3.7636707,
543,14.27942,1.0441706,10860,17.367561,0.14999999,-0.33795437,4.1236503e-09,1.2597333,17.42743,-0.28948045,-1.0276568,-0.759619,17.42743,340.16470217704773,,30.372036,0.0014508511,-0.18367347,19.216951,1672.7554,3.0805807,4.6168265,
544,14.2846985,0.9898455,10880,17.150814,0.14999999,-0.4371465,4.1085038e-09,0.089576975,17.42743,-0.40083712,-1.0271795,-0.7589494,17.42743,340.80228090286255,,30.380854,3.8265448,-0.3469388,19.216951,1672.9639,3.0753021,4.001875,
545,14.290286,0.99709606,10900,17.33044,0.14999999,-0.37686136,4.0934407e-09,2.644032e-08,17.42743,-0.98507434,-1.0288514,-0.75826985,17.42743,341.7544150352478,,30.367764,0.056850553,-0.8367347,19.216951,1672.9941,3.0697145,3.7582862,
546,14.295643,0.9838239,10920,17.215206,0.14999999,-0.49590138,4.07846e-09,1.6488033e-11,17.42743,-0.8833369,-1.0306846,-0.7577977,17.42743,342.8896117210388,,30.375055,4.345463,-1.0,19.216951,1673.1396,3.0643578,6.5305433,
547,14.30114,0.98828137,10940,17.302313,0.14999999,-0.3537216,4.0635615e-09,0.038650364,17.42743,-0.08069238,-1.0325145,-0.7570935,17.42743,343.97218441963196,,30.344666,0.01614888,-0.3877551,19.216951,1673.1963,3.0588608,3.918936,
548,14.302975,0.99858797,10960,15.306681,0.14999999,-0.68316627,4.048745e-09,2.6584035e-08,17.42743,-1.0066314,-1.0342703,-0.75698286,17.42743,344.98919796943665,,30.31559,1.603276e-05,-0.8367347,19.216951,1675.25,3.057026,3.738306,
549,14.308247,0.985565,10980,17.197412,0.14999999,-0.54535115,4.0340087e-09,1.657743e-11,17.42743,-0.78114605,-1.0360934,-0.75660294,17.42743,346.1214518547058,,30.321827,4.583924,-1.0,19.216951,1675.4131,3.051754,6.487816,
550,14.313816,1.0787007,11000,17.370749,0.14999999,-0.33302438,4.019353e-09,4.2461486,17.42743,0.16748637,-1.0379132,-0.7558638,17.42743,346.9827980995178,,30.315525,3.693738e-05,-0.06122449,19.216951,1675.4014,3.0461845,5.7159605,
551,14.303898,1.0807168,11020,8.849253,0.14999999,-1.1561224,4.004777e-09,6.3641615,17.42743,0.13183963,-1.0320392,-0.7564529,17.42743,347.8004992008209,,30.296425,8.402096,0.18367347,19.216951,1683.9126,3.0561028,8.931384,
552,14.294192,0.9998588,11040,8.946399,0.14999999,-1.0817882,3.9902797e-09,2.6269461e-08,17.42743,-0.7657813,-1.0223683,-0.7569058,17.42743,348.7229211330414,,30.262669,6.9293065e-09,-0.8367347,19.216951,1692.3267,3.0658083,3.7257674,
553,14.299756,0.98309666,11060,17.371283,0.14999999,-0.3336687,3.9758614e-09,1.2930899e-05,17.42743,-0.7981085,-1.0241783,-0.7561437,17.42743,349.2929046154022,,30.27439,3.072476,-0.67346936,19.216951,1692.315,3.0602446,3.7426786,
554,14.305263,1.0039111,11080,17.349823,0.14999999,-0.3280712,3.961521e-09,2.6364681e-08,17.42743,-0.96580935,-1.025985,-0.75540406,17.42743,350.28619170188904,,30.257263,3.5718994,-0.8367347,19.216951,1692.3252,3.054738,3.7008128,
555,14.310539,0.921546,11100,17.234104,0.14999999,-0.43939477,3.947258e-09,0.00015239774,17.42743,0.9129823,-1.0277884,-0.7548305,17.42743,351.47650241851807,,30.255182,4.5921716e-30,0.79591835,19.216951,1692.4517,3.0494614,15.869818,
556,14.287526,1.004043,11120,1.515591,0.14999999,-1.884066,3.933072e-09,2.6459844e-08,17.42743,-0.73945177,-1.0295883,-0.7570173,17.42743,352.61897110939026,,30.2024,4.9711803e-29,-0.8367347,19.216951,1708.2954,3.0724745,3.6895266,
557,14.293062,0.98361254,11140,17.371134,0.14999999,-0.32681832,3.9189625e-09,1.3024428e-05,17.42743,-0.6097815,-1.0313853,-0.7562405,17.42743,353.76293659210205,,30.185692,3.3476262,-0.67346936,19.216951,1708.2847,3.0669384,3.7169676,
558,14.298639,1.100508,11160,17.404577,0.14999999,-0.33575436,3.9049284e-09,7.240895,17.42743,-0.016424172,-1.0331789,-0.75551873,17.42743,354.9125328063965,,30.169449,0.00016799121,0.06122449,19.216951,1708.2393,3.0613613,7.2432075,
