ReturnMin,NumTrainableParams,IWMean,ReturnStepMax,MinEpLen,Regret,ReturnLastEpisode,MountainCar_mu1_higher,MountainCar_std0_higher,ActionIn1,TimeElapsed,ReturnMax,DenMISELogFirst,DenMISELogLast,TimestepsSoFar,ReturnMean,ReturnAbsMax,Regret/t,IWLastEpisode,AvgEpLen,Delta,Bound,DenMISEMeanLog,Iteration,GridSize,NumTrajectories,IWFirstEpisode,MountainCar_mu0_higher,MountainCar_std1_higher,IWMin,IWMax
-142.95029,,1.2248083,753.15015,500,3397.1875,-64.41289,4.0,0.14999999,7.1706343,47.959267377853394,,-2.0387456,-3.1724203,47500,-34.794746,142.95029,35.759865,,500.0,5.181564e-07,867.957,-2.3888593,95,25,95,,3.0,0.14999999,,93.89093
-142.95029,,1.0790077,753.15015,500,3475.946,-77.7934,1.0,0.14999999,4.8393216,48.48828482627869,,-2.049217,-2.2502398,48000,-35.24265,142.95029,36.207767,,500.0,5.0741784e-07,832.7654,-2.3882864,96,25,96,,4.0,0.14999999,,50.22026
-142.95029,,1.000186,753.15015,500,3577.5513,-100.64023,2.0,0.14999999,3.1277277,49.04793119430542,,-2.0595796,-2.5435567,48500,-35.91685,142.95029,36.88197,,500.0,4.9700947e-07,670.0465,-2.3907964,97,25,97,,1.0,0.14999999,,48.499786
-142.95029,,1.1210767,753.15015,500,3586.1746,-7.658232,3.0,0.14999999,3.0110247,49.57516694068909,,-2.0698361,-1.9329102,49000,-35.628498,142.95029,36.593616,3.0585813e-21,500.0,4.8691817e-07,669.84045,-2.3879993,98,25,98,,,0.14999999,,45.409073
-142.95029,,1.1648353,753.15015,500,3587.2266,-0.08698821,1.0,0.14999999,0.97608477,50.13649654388428,,-2.0799885,-2.1039138,49500,-35.269493,142.95029,36.23461,5.807657e-32,500.0,4.7713115e-07,669.05835,-2.3855715,99,25,99,3.2082967e-09,,0.14999999,,49.033394
-142.95029,,1.2111548,753.15015,500,3588.1934,-0.0015690599,3.0,0.14999999,3.9291832,50.700724601745605,,-2.0900388,-1.560489,50000,-34.916813,142.95029,35.88193,,500.0,4.6763623e-07,666.5147,-2.3774965,100,25,100,,1.0,0.14999999,,46.046394
-142.95029,,0.89335907,753.15015,500,3595.8901,-6.731506,4.0,0.14999999,4.5128436,51.2537100315094,,-2.0999892,-2.1013796,50500,-34.637753,142.95029,35.60287,7.231562e-14,500.0,4.584219e-07,666.81384,-2.3745737,101,25,101,,1.0,0.14999999,,50.19371
-142.95029,,1.1757219,753.15015,500,3599.341,-2.4859664,1.0,0.14999999,1.9671724,51.89414119720459,,-2.1098416,-4.240778,51000,-34.32254,142.95029,35.28766,,500.0,4.4947728e-07,666.9553,-2.395159,102,25,102,7.337906e-15,1.0,0.14999999,,48.544426
-142.95029,,1.0033773,753.15015,500,3605.6375,-5.331198,,0.14999999,1.2549162,52.44847130775452,,-2.1195977,-1.7100517,51500,-34.04107,142.95029,35.006187,1.6364545e-07,500.0,4.40792e-07,666.64374,-2.3886373,103,25,103,5.0320137e-05,1.0,0.14999999,,50.05685
-142.95029,,0.9951762,753.15015,500,3611.5044,-4.901828,1.0,0.14999999,2.849841,52.994056701660156,,-2.129259,-3.0271423,52000,-33.760883,142.95029,34.726,1.3361752e-13,500.0,4.32356e-07,656.8777,-2.3959734,104,25,104,,2.0,0.14999999,,51.974052
-142.95029,,1.0013984,753.15015,500,3633.6172,-21.147697,3.0,0.14999999,5.0400515,53.55022859573364,,-2.1388285,-1.8994193,52500,-33.64076,142.95029,34.605877,,500.0,4.2415985e-07,646.70337,-2.3930304,105,25,105,,2.0,0.14999999,,52.499817
-142.95029,,1.0014865,753.15015,500,3663.6096,-29.02725,2.0,0.14999999,5.173671,54.11467123031616,,-2.1483073,-2.5722058,53000,-33.597237,142.95029,34.562355,7.7246277e-13,500.0,4.161946e-07,626.8796,-2.3964465,106,25,106,,3.0,0.14999999,,52.99574
-142.95029,,1.0431796,753.15015,500,3736.858,-72.28317,3.0,0.14999999,6.2910795,54.699471950531006,,-2.157697,-2.193138,53500,-33.958786,142.95029,34.923904,1.4404556e-08,500.0,4.084516e-07,626.9526,-2.3962557,107,25,107,,3.0,0.14999999,,52.902447
-142.95029,,1.1362503,753.15015,500,3800.6726,-62.849663,1.0,0.14999999,3.7756054,55.240264654159546,,-2.1669993,-3.0059597,54000,-34.22629,142.95029,35.19141,,500.0,4.0092266e-07,616.5506,-2.4031432,108,25,108,,3.0,0.14999999,,52.962254
-142.95029,,1.2852372,753.15015,500,3846.969,-45.331192,,0.14999999,2.9800737,55.788485050201416,,-2.1762161,-2.6563566,54500,-34.328175,142.95029,35.293293,2.7453533e-09,500.0,3.936001e-07,599.2408,-2.4059,109,25,109,,3.0,0.14999999,,53.54667
-142.95029,,0.76285964,753.15015,500,3913.7422,-65.80821,3.0,0.14999999,6.901208,56.31642556190491,,-2.1853485,-1.6063554,55000,-34.614357,142.95029,35.579475,,500.0,3.8647622e-07,599.21735,-2.3978674,110,25,110,,4.0,0.14999999,,54.17603
-142.95029,,0.86186004,753.15015,500,4005.4443,-90.73671,2.0,0.14999999,6.265683,56.84753918647766,,-2.1943984,-1.5720212,55500,-35.119965,142.95029,36.085083,1.2776398e-07,500.0,3.7954405e-07,590.69006,-2.3935723,111,25,111,,4.0,0.14999999,,55.308075
-142.95029,,1.1976272,753.15015,500,4112.0845,-105.67534,4.0,0.14999999,7.251251,57.37169694900513,,-2.203367,-2.8169866,56000,-35.74992,142.95029,36.71504,,500.0,3.727967e-07,588.5554,-2.399851,112,25,112,,3.0,0.14999999,,55.67118
-142.95029,,0.9913647,753.15015,500,4176.281,-63.23127,3.0,0.14999999,3.108943,57.99896454811096,,-2.212256,-2.4290996,56500,-35.99312,142.95029,36.958237,,500.0,3.6622777e-07,553.2239,-2.400043,113,25,113,,,0.14999999,,35.780346
-142.95029,,1.1483107,753.15015,500,4177.268,-0.022039019,1.0,0.14999999,1.0671953,58.56365156173706,,-2.2210667,-1.5108664,57000,-35.67758,142.95029,36.6427,,500.0,3.598309e-07,552.8675,-2.3932211,114,25,114,3.6944037e-09,,0.14999999,,37.760445
-142.95029,,1.0001751,753.15015,500,4178.2817,-0.04870792,2.0,0.14999999,2.958901,59.14594030380249,,-2.2298002,-1.7261909,57500,-35.367764,142.95029,36.332882,1.053843e-17,500.0,3.5360017e-07,551.38354,-2.387271,115,25,115,,1.0,0.14999999,,38.333225
-142.95029,,0.95511705,753.15015,500,4186.7134,-7.4662447,3.0,0.14999999,4.006889,59.71439218521118,,-2.2384584,-2.2358682,58000,-35.127235,142.95029,36.092354,6.479605e-12,500.0,3.4752992e-07,549.9422,-2.3871076,116,25,116,,1.0,0.14999999,,36.57318
-142.95029,,0.98976004,753.15015,500,4192.768,-5.0894384,4.0,0.14999999,4.9354153,60.28082275390625,,-2.2470422,-1.4526323,58500,-34.870502,142.95029,35.83562,1.7831301e-09,500.0,3.416146e-07,550.2569,-2.3803983,117,25,117,,1.0,0.14999999,,38.860725
-142.95029,,1.16147,753.15015,500,4198.5312,-4.7984023,1.0,0.14999999,2.1174195,60.85540175437927,,-2.2555528,-1.4342242,59000,-34.615654,142.95029,35.580772,,500.0,3.3584908e-07,549.1288,-2.3734064,118,25,118,8.488966e-15,1.0,0.14999999,,39.16075
-142.95029,,1.0734555,753.15015,500,4202.5757,-3.079101,,0.14999999,1.0808984,61.429851055145264,,-2.2639916,-3.7700424,59500,-34.350643,142.95029,35.31576,2.3518588e-14,500.0,3.3022823e-07,549.2717,-2.384978,119,25,119,5.8136822e-05,1.0,0.14999999,,38.91864
-142.95029,,1.2676196,753.15015,500,4205.8857,-2.3450592,1.0,0.14999999,4.892072,62.00887966156006,,-2.2723594,-5.0099816,60000,-34.083927,142.95029,35.049046,,500.0,3.2474742e-07,549.54016,-2.4071524,120,25,120,,4.0,0.14999999,,59.57894
-142.95029,,0.9978362,753.15015,500,4302.7417,-95.890755,1.0,0.14999999,2.7060516,62.56714630126953,,-2.2806582,-1.8543146,60500,-34.59473,142.95029,35.55985,6.8854226e-35,500.0,3.194018e-07,537.8393,-2.401855,121,25,121,,2.0,0.14999999,,40.330963
-142.95029,,0.7889256,753.15015,500,4325.3535,-21.646599,4.0,0.14999999,6.1573396,63.14177417755127,,-2.2888887,-2.4391162,61000,-34.488598,142.95029,35.453716,,500.0,3.141872e-07,532.53253,-2.4032629,122,25,122,,2.0,0.14999999,,40.63958
-142.95029,,0.9789332,753.15015,500,4356.0693,-29.750814,,0.14999999,2.1660247,63.727659463882446,,-2.2970521,-2.0988214,61500,-34.450077,142.95029,35.415195,,500.0,3.0909925e-07,531.6379,-2.4032662,123,25,123,6.6552164e-30,2.0,0.14999999,,40.432766
-142.95029,,1.00005,753.15015,500,4381.9883,-24.953644,2.0,0.14999999,3.724082,64.28509378433228,,-2.3051493,-1.7995356,62000,-34.373497,142.95029,35.338615,6.6403933e-34,500.0,3.0413386e-07,530.93945,-2.3995962,124,25,124,,2.0,0.14999999,,41.33333
-142.95029,,1.000118,753.15015,500,4412.4556,-29.502129,3.0,0.14999999,4.963708,64.88294386863708,,-2.3131814,-3.3235161,62500,-34.334522,142.95029,35.29964,1.9822324e-14,500.0,2.992872e-07,529.39764,-2.4080508,125,25,125,,2.0,0.14999999,,41.66656
-142.95029,,0.083544254,753.15015,500,4444.4863,-31.06597,2.4,0.14999999,5.743765,65.45787024497986,,-2.3211496,-1.5538588,63000,-34.308582,142.95029,35.2737,1.0701008e-15,500.0,2.0698488e-07,48149.35,-2.4023235,126,36,126,,3.2,0.14999999,,7.0025826
-142.95029,,0.15872084,753.15015,500,4511.5273,-66.07561,1.6,0.14999999,4.7562714,69.04074311256409,,-2.3290548,-3.2174644,63500,-34.558716,142.95029,35.523834,3.767647e-05,500.0,2.0373817e-07,48168.367,-2.4159405,127,36,127,,3.2,0.14999999,,16.584244
-142.95029,,0.061735164,753.15015,500,4580.0986,-67.606316,2.4,0.14999999,3.5084233,69.63586235046387,,-2.336898,-2.8836362,64000,-34.816902,142.95029,35.78202,,500.0,2.0056716e-07,41750.43,-2.4261982,128,36,128,,0.8,0.14999999,,6.954646
-142.95029,,0.02199151,753.15015,500,4584.589,-3.5248961,0.8,0.14999999,3.4180448,70.26520204544067,,-2.34468,-3.6753025,64500,-34.57433,142.95029,35.539448,,500.0,1.9746963e-07,41771.45,-2.4431355,129,36,129,,2.4,0.14999999,,2.4163847
-142.95029,,0.009369258,753.15015,500,4617.46,-31.905869,3.2,0.14999999,4.625996,70.84132647514343,,-2.3524022,-3.6016402,65000,-34.553802,142.95029,35.51892,,500.0,1.9444334e-07,41792.242,-2.459542,130,36,130,,1.6,0.14999999,,0.7003603
-142.95029,,0.3172053,753.15015,500,4631.65,-13.225214,1.6,0.14999999,2.3271809,71.41315507888794,,-2.360065,-3.2397022,65500,-34.390987,142.95029,35.356106,6.818046e-26,500.0,1.9148608e-07,41812.133,-2.4730303,131,36,131,3.055132e-27,0.8,0.14999999,,34.576336
-142.95029,,0.08164078,753.15015,500,4634.6255,-2.0100815,3.2,0.14999999,5.2266817,72.03984069824219,,-2.3676696,-3.0076241,66000,-34.14568,142.95029,35.110798,,500.0,1.8859575e-07,41831.95,-2.4824529,132,36,132,,2.4,0.14999999,,5.343936
-142.95029,,0.37432656,753.15015,500,4667.308,-31.717514,0.8,0.14999999,2.3237417,72.64418482780457,,-2.375217,-2.4807332,66500,-34.127422,142.95029,35.09254,,500.0,1.8577038e-07,41846.72,-2.4893243,133,36,133,6.8268496e-24,1.6,0.14999999,,17.083883
-142.95029,,0.02769583,753.15015,500,4683.2915,-15.018373,2.4,0.14999999,4.5948515,73.25667881965637,,-2.3827076,-3.1648276,67000,-33.984818,142.95029,34.949936,2.871469e-32,500.0,1.8300804e-07,13391.92,-2.4991403,134,36,134,,2.4,0.14999999,,2.2546096
-142.95029,,0.1139864,753.15015,500,4721.21,-36.95351,1.6,0.14999999,3.8960052,73.86164116859436,,-2.3901424,-5.356675,67500,-34.006805,142.95029,34.971924,7.744964,500.0,1.8030686e-07,13395.646,-2.527483,135,36,135,,2.4,0.14999999,,7.744964
-142.95029,,0.94530106,753.15015,500,4755.2983,-33.123676,1.6,0.14999999,3.1866698,74.56211447715759,,-2.3975227,-3.4030607,68000,-34.00031,142.95029,34.965427,0.121274754,500.0,1.7766503e-07,13393.955,-2.540427,136,36,136,,1.6,0.14999999,,95.2086
-142.95029,,1.1440036,753.15015,500,4770.958,-14.694259,2.4,0.14999999,4.1162014,75.1690456867218,,-2.4048486,-2.8275194,68500,-33.85939,142.95029,34.82451,4.63826e-05,500.0,1.7508086e-07,13395.281,-2.5442827,137,36,137,,1.6,0.14999999,,132.23903
-142.95029,,0.07117769,753.15015,500,4792.218,-20.294401,0.8,0.14999999,3.7865653,75.77824783325195,,-2.4121213,-3.3091285,69000,-33.761097,142.95029,34.726215,1.9050588e-36,500.0,1.7255263e-07,3363.69,-2.5509462,138,36,138,,3.2,0.14999999,,5.350312
-142.95029,,0.022936089,753.15015,500,4851.671,-58.488014,1.6,0.14999999,5.791728,76.37789607048035,,-2.4193416,-3.3997622,69500,-33.938988,142.95029,34.904106,2.5736483e-14,500.0,1.7007879e-07,3335.9067,-2.5637171,139,36,139,,4.0,0.14999999,,2.1213968
-142.95029,,0.82636064,753.15015,500,4960.606,-107.97048,3.2,0.14999999,6.341535,76.9837474822998,,-2.42651,-2.8588877,70000,-34.46778,142.95029,35.4329,1.5567403e-27,500.0,1.6765776e-07,3319.7915,-2.5727801,140,36,140,,3.2,0.14999999,,104.83599
-142.95029,,0.054951537,753.15015,500,5038.0728,-76.50135,3.2,0.14999999,4.189457,77.59219074249268,,-2.4336276,-3.339331,70500,-34.765892,142.95029,35.73101,,500.0,1.6528809e-07,2920.1135,-2.5807812,141,36,141,,0.8,0.14999999,,3.3054035
-142.95029,,0.1518588,753.15015,500,5041.551,-2.513149,0.8,0.14999999,1.6910117,78.216481924057,,-2.4406948,-4.1307287,71000,-34.53876,142.95029,35.50388,,500.0,1.6296828e-07,2921.0552,-2.5983298,142,36,142,1.565668e-08,0.8,0.14999999,,8.005159
-142.95029,,0.6791063,753.15015,500,5046.772,-4.2560344,2.4,0.14999999,2.228388,78.83108496665955,,-2.4477124,-2.7757494,71500,-34.326992,142.95029,35.29211,1.5388038e-34,500.0,1.6069696e-07,2735.2834,-2.6054986,143,36,143,,,0.14999999,,48.9366
-142.95029,,0.21964496,753.15015,500,5047.7524,-0.015759,4.0,0.14999999,5.7176166,79.43825030326843,,-2.454681,-2.1673458,72000,-34.08872,142.95029,35.053837,,500.0,1.5847283e-07,2734.021,-2.6051996,144,36,144,,1.6,0.14999999,,16.577333
-142.95029,,0.38327754,753.15015,500,5061.9287,-13.210567,,0.14999999,1.7336198,80.05595636367798,,-2.4616015,-3.06719,72500,-33.944733,142.95029,34.90985,,500.0,1.5629453e-07,2731.0813,-2.613804,145,36,145,1.5599941e-17,1.6,0.14999999,,39.869884
-142.95029,,0.7957088,753.15015,500,5076.6265,-13.732229,,0.14999999,2.4724846,80.66548252105713,,-2.4684744,-3.020072,73000,-33.806293,142.95029,34.77141,1.07127025e-05,500.0,1.5416083e-07,2708.9783,-2.6210291,146,36,146,,2.4,0.14999999,,45.330627
-142.95029,,2.1625896,753.15015,500,5113.8027,-36.21142,4.0,0.14999999,6.2952404,81.28560948371887,,-2.4753003,-2.5814142,73500,-33.822655,142.95029,34.787773,,500.0,1.5207053e-07,2656.6833,-2.622685,147,36,147,,2.4,0.14999999,,237.50781
-142.95029,,2.7513409,753.15015,500,5152.909,-38.14103,2.4,0.14999999,6.6113653,81.97853660583496,,-2.48208,-2.5206063,74000,-33.851833,142.95029,34.81695,,500.0,1.5002249e-07,2472.7366,-2.6189895,148,36,148,,4.0,0.14999999,,187.27994
-142.95029,,0.5287776,753.15015,500,5271.2295,-117.35573,1.6,0.14999999,1.0629334,82.59810090065002,,-2.488814,-1.8892722,74500,-34.412262,142.95029,35.37738,,500.0,1.4801552e-07,2382.5657,-2.607104,149,36,149,3.309167e-24,,0.14999999,,47.08574
-142.95029,,0.73470813,753.15015,500,5272.2886,-0.09371802,,0.14999999,3.6660824,83.21891736984253,,-2.495503,-2.377645,75000,-34.18347,142.95029,35.14859,,500.0,1.4604855e-07,1347.4353,-2.6090186,150,36,150,,3.2,0.14999999,,66.027016
-142.95029,,0.5691124,753.15015,500,5343.2085,-69.955536,3.2,0.14999999,7.6582737,83.83359909057617,,-2.5021477,-5.707598,75500,-34.42037,142.95029,35.385487,,500.0,1.4412053e-07,1338.6805,-2.6319163,151,36,151,,4.0,0.14999999,,73.18627
-142.95029,,0.85220104,753.15015,500,5445.083,-100.90879,0.8,0.14999999,5.1825857,84.4560055732727,,-2.5087483,-5.4876766,76000,-34.857796,142.95029,35.822914,,500.0,1.4223045e-07,1308.0713,-2.6541195,152,36,152,,4.0,0.14999999,,91.98167
-142.95029,,1.5209281,753.15015,500,5544.899,-98.85065,4.0,0.14999999,7.3223786,85.08844327926636,,-2.5153058,-2.1552162,76500,-35.276047,142.95029,36.241165,,500.0,1.403773e-07,1280.8032,-2.6527658,153,36,153,,3.2,0.14999999,,131.6563
-142.95029,,0.36284935,753.15015,500,5610.199,-64.33524,3.2,0.14999999,3.2962334,85.70897650718689,,-2.5218203,-2.8445728,77000,-35.464745,142.95029,36.429863,,500.0,1.3856015e-07,1207.3564,-2.652738,154,36,154,,,0.14999999,,20.229397
-142.95029,,1.0336589,753.15015,500,5611.297,-0.1319587,0.8,0.14999999,0.6119276,86.34643006324768,,-2.528293,-2.6261034,77500,-35.236794,142.95029,36.201912,,500.0,1.3677804e-07,1207.7992,-2.6567671,155,36,155,1.6274822e-05,,0.14999999,,89.25543
-142.95029,,1.2052842,753.15015,500,5612.289,-0.027773669,,0.14999999,0.572149,86.98175430297852,,-2.5347235,-2.918341,78000,-35.011093,142.95029,35.97621,2.1126318e-11,500.0,1.3503009e-07,1204.845,-2.6592162,156,36,156,0.036051337,0.8,0.14999999,,128.34727
-142.95029,,1.4700001,753.15015,500,5615.0767,-1.8219299,4.0,0.14999999,5.1195583,87.62961483001709,,-2.5408823,-3.197914,78500,-34.799698,142.95029,35.764816,,500.0,1.3331542e-07,1204.6241,-2.6629355,157,36,157,,0.8,0.14999999,,107.56562
-142.95029,,1.2350327,753.15015,500,5621.2217,-5.180328,1.6,0.14999999,2.839651,88.27797937393188,,-2.5472317,-1.9131497,79000,-34.612232,142.95029,35.57735,,500.0,1.3163326e-07,991.60767,-2.6571767,158,36,158,3.6839696e-27,0.8,0.14999999,,154.25479
-142.95029,,0.74816173,753.15015,500,5625.589,-3.4016774,2.4,0.14999999,3.1865885,88.93879437446594,,-2.5535407,-2.064545,79500,-34.415943,142.95029,35.38106,0.7323423,500.0,1.299827e-07,991.8741,-2.653928,159,36,159,,0.8,0.14999999,,109.09778
-142.95029,,0.21334378,753.15015,500,5627.8745,-1.3203782,3.2,0.14999999,5.789566,89.56384682655334,,-2.5598104,-3.9586837,80000,-34.209095,142.95029,35.174213,6.790327e-33,500.0,1.2836298e-07,988.0739,-2.6646678,160,36,160,,2.4,0.14999999,,21.566238
-142.95029,,0.9628418,753.15015,500,5661.594,-32.754814,3.2,0.14999999,4.777394,90.19092607498169,,-2.566041,-3.3972313,80500,-34.20006,142.95029,35.16518,0.0001034874,500.0,1.2677337e-07,984.5952,-2.6741426,161,36,161,,1.6,0.14999999,,153.61063
-142.95029,,0.85695904,753.15015,500,5680.0254,-17.465776,2.4,0.14999999,3.878879,90.79186940193176,,-2.572233,-2.6132665,81000,-34.096764,142.95029,35.061882,8.602564e-06,500.0,1.2521309e-07,979.40466,-2.6757314,162,36,162,,1.6,0.14999999,,79.54984
-142.95029,,0.41912833,753.15015,500,5694.542,-13.552128,1.6,0.14999999,3.8086047,91.42788743972778,,-2.5783868,-2.5259385,81500,-33.970722,142.95029,34.93584,1.6423117e-12,500.0,1.2368146e-07,979.38983,-2.6764116,163,36,163,,2.4,0.14999999,,50.69465
-142.95029,,0.51997495,753.15015,500,5736.8784,-41.3714,0.8,0.14999999,2.6258698,92.06343388557434,,-2.584503,-2.8053706,82000,-34.015846,142.95029,34.980965,0.0011753883,500.0,1.2217775e-07,979.5877,-2.6809797,164,36,164,,2.4,0.14999999,,81.80164
-142.95029,,1.3248188,753.15015,500,5762.444,-24.600254,0.8,0.14999999,2.3086076,92.67976212501526,,-2.5905821,-5.5652895,82500,-33.958782,142.95029,34.9239,2.4592187,500.0,1.2070127e-07,977.88245,-2.701923,165,36,165,8.467452e-24,1.6,0.14999999,,160.10793
-142.95029,,1.4852265,753.15015,500,5782.635,-19.225319,1.6,0.14999999,3.197679,93.30196571350098,,-2.5966244,-3.418207,83000,-33.87003,142.95029,34.835148,6.9837505e-08,500.0,1.1925142e-07,975.12994,-2.7061107,166,36,166,,1.6,0.14999999,,144.14021
-142.95029,,0.6639974,753.15015,500,5798.7783,-15.179152,2.4,0.14999999,4.8085885,93.92420506477356,,-2.6026304,-2.417471,83500,-33.758106,142.95029,34.723225,3.194567e-11,500.0,1.1782755e-07,970.20685,-2.7034023,167,36,167,,2.4,0.14999999,,106.14473
-142.95029,,0.98801357,753.15015,500,5842.3374,-42.593884,3.2,0.14999999,3.9921374,94.53173804283142,,-2.6086006,-2.4757576,84000,-33.8107,142.95029,34.775818,6.0615226e-28,500.0,1.16429e-07,943.47345,-2.7048852,168,36,168,,0.8,0.14999999,,157.37334
-142.95029,,0.5181965,753.15015,500,5845.67,-2.3673172,0.8,0.14999999,1.5257174,95.11917662620544,,-2.6145353,-2.4832659,84500,-33.62464,142.95029,34.58976,,500.0,1.1505522e-07,943.7064,-2.705261,169,36,169,1.8629365e-08,0.8,0.14999999,,67.09692
-142.95029,,1.0708078,753.15015,500,5850.4375,-3.802217,2.4,0.14999999,5.6534843,95.70661354064941,,-2.620435,-3.8118777,85000,-33.44922,142.95029,34.414337,,500.0,1.13705624e-07,942.0222,-2.714968,170,36,170,,3.2,0.14999999,,168.57228
-142.95029,,0.6335796,753.15015,500,5922.911,-71.50834,2.4,0.14999999,2.1393142,96.4078357219696,,-2.6263,-3.8916223,85500,-33.671787,142.95029,34.636906,,500.0,1.1237963e-07,939.7962,-2.7231963,171,36,171,,,0.14999999,,43.597813
-142.95029,,1.0906786,753.15015,500,5923.979,-0.10291083,1.6,0.14999999,4.913214,97.02437329292297,,-2.632131,-3.162341,86000,-33.47662,142.95029,34.44174,,500.0,1.1107668e-07,936.73755,-2.728167,172,36,172,,3.2,0.14999999,,163.03589
-142.95029,,0.5797522,753.15015,500,6009.9717,-85.02808,4.0,0.14999999,5.5083637,97.62657189369202,,-2.6379282,-2.8555398,86500,-33.7746,142.95029,34.73972,,500.0,1.0979627e-07,933.18866,-2.7300236,173,36,173,,1.6,0.14999999,,65.25174
-142.95029,,0.8006045,753.15015,500,6026.5005,-15.563544,,0.14999999,1.6325954,98.24502754211426,,-2.6436918,-2.030702,87000,-33.66994,142.95029,34.63506,,500.0,1.0853786e-07,928.796,-2.7287734,174,36,174,1.871561e-17,1.6,0.14999999,,84.04278
-142.95029,,0.45422295,753.15015,500,6045.31,-17.843971,1.6,0.14999999,2.0412405,98.87069034576416,,-2.6494224,-2.262323,87500,-33.57951,142.95029,34.54463,,500.0,1.0730098e-07,924.03784,-2.727872,175,36,175,3.885699e-24,,0.14999999,,42.0176
-142.95029,,1.2156681,753.15015,500,6046.4546,-0.17906688,,0.14999999,2.475559,99.48082208633423,,-2.6551206,-3.598391,88000,-33.389736,142.95029,34.354855,,500.0,1.06085096e-07,896.4964,-2.73608,176,36,176,,2.4,0.14999999,,100.55491
-142.95029,,0.6029327,753.15015,500,6081.733,-34.313526,1.6,0.14999999,5.5087967,100.11157560348511,,-2.6607864,-2.555624,88500,-33.394955,142.95029,34.360073,,500.0,1.0488981e-07,894.898,-2.734802,177,36,177,,4.0,0.14999999,,102.67488
-142.95029,,1.2724597,753.15015,500,6185.1577,-102.459625,4.0,0.14999999,6.3216887,100.73008418083191,,-2.66642,-5.481565,89000,-33.782955,142.95029,34.748074,,500.0,1.0371458e-07,893.6082,-2.7531376,178,36,178,,2.4,0.14999999,,109.90946
-142.95029,,1.0414628,753.15015,500,6214.059,-27.936699,3.2,0.14999999,5.8922167,101.36591672897339,,-2.6720223,-2.830448,89500,-33.750294,142.95029,34.715412,1.3410484e-18,500.0,1.02558985e-07,889.9864,-2.7531323,179,36,179,,3.2,0.14999999,,96.57152
-142.95029,,1.3358006,753.15015,500,6263.526,-48.501514,0.8,0.14999999,4.050061,101.97841382026672,,-2.6775935,-3.0750196,90000,-33.832245,142.95029,34.797363,,500.0,1.0142261e-07,883.23615,-2.755682,180,36,180,,3.2,0.14999999,,148.519
-142.95029,,1.6364938,753.15015,500,6329.324,-64.83345,2.4,0.14999999,6.0353956,102.60898756980896,,-2.6831336,-2.0541587,90500,-34.003525,142.95029,34.968643,5.2876626e-27,500.0,1.0030501e-07,778.9006,-2.7515955,181,36,181,,4.0,0.14999999,,101.1006
-142.95029,,0.50918245,753.15015,500,6441.3535,-111.06411,3.2,0.14999999,3.4195957,103.33001637458801,,-2.6886432,-2.5451686,91000,-34.426933,142.95029,35.39205,,500.0,9.920578e-08,774.84607,-2.7482624,182,36,182,,,0.14999999,,32.677917
-142.95029,,1.3192922,753.15015,500,6442.3457,-0.026460908,0.8,0.14999999,0.7609782,103.97326016426086,,-2.6941228,-2.8594093,91500,-34.238953,142.95029,35.20407,,500.0,9.8124524e-08,775.0787,-2.7516909,183,36,183,1.9210343e-05,,0.14999999,,103.337715
