TimestepsSoFar,ReturnStepMax,Regret/t,Delta,DenMISELogLast,LQGmu1_actor,ReturnAbsMax,Iteration,DenMISELogFirst,LQGmu1_higher,IWMin,Regret,IWMax,GridSize,ReturnLastEpisode,TimeElapsed,Bound,ReturnMin,LQGsigma_higher,ReturnMax,ReturnMean,IWMean,IWFirstEpisode,DenMISEMeanLog,IWLastEpisode
59640,0.9988887,0.10742086,6.8365386e-10,-0.33936945,-0.5514037,0.9558565,2982,-0.9710163,-0.5555556,,320.32886,9.570538,10,0.95502996,5906.817422628403,1.4621377,,0.044551425,0.9558565,0.85769916,1.0124135,1.2353547e-13,-0.73056525,9.451904
59660,0.9988887,0.10738826,6.831955e-10,0.11411706,-0.5433497,0.9558565,2983,-0.97135156,-0.5555556,,320.33936,12.3436985,10,0.9548573,5910.563287496567,1.4623717,,0.0285655,0.9558565,0.85773176,0.9956139,6.715952e-34,-0.7302785,12.32879
59680,0.9988887,0.107355654,6.827377e-10,0.047905385,-0.57117283,0.9558565,2984,-0.9716867,-0.5555556,,320.34937,19.176226,10,0.95496666,5914.3449103832245,1.4622228,,0.01831564,0.9558565,0.85776436,0.9571368,,-0.73001957,16.628176
59700,0.9988887,0.10732287,6.822803e-10,0.0031143236,-0.9857807,0.9558565,2985,-0.9720218,-1.0,,320.3589,9.467281,10,0.9556023,5918.1040205955505,1.4621608,,0.069483444,0.9558565,0.85779715,1.0110341,7.4184113,-0.72978914,3.066979e-08
59720,0.9988887,0.10729039,6.8182343e-10,0.30177164,-0.5533148,0.9558565,2986,-0.9698746,-0.5555556,,320.36914,12.226646,10,0.9549633,5921.935028553009,1.4621406,,0.0285655,0.9558565,0.85782963,0.9965307,6.706019e-34,-0.7294402,
59740,0.9988887,0.10725778,6.8136696e-10,0.13406317,-0.56059253,0.9558565,2987,-0.9702095,-0.5555556,,320.3789,18.995157,10,0.9551895,5925.771017551422,1.4627341,,0.01831564,0.9558565,0.85786223,0.96026856,,-0.7291528,18.906664
59760,0.9988887,0.10722524,6.8091094e-10,0.12800203,-0.5330956,0.9558565,2988,-0.97054416,-0.5555556,,320.38892,18.881447,10,0.9553463,5929.5902309417725,1.4629269,,0.01831564,0.9558565,0.8578948,0.9618971,,-0.72887987,18.45333
59780,0.9988887,0.10719252,6.8045536e-10,-0.10252493,-0.5697788,0.9558565,2989,-0.9708788,-0.5555556,,320.39844,12.036003,10,0.95545846,5933.469642400742,1.462114,,0.0285655,0.9558565,0.8579275,0.9976535,6.7127757e-34,-0.7286837,11.35931
59800,0.9988887,0.10715991,6.8000033e-10,0.04073168,-0.95841527,0.9558565,2990,-0.9712133,-1.0,,320.40796,9.362653,10,0.9554214,5937.284415006638,1.462083,,0.0285655,0.9558565,0.8579601,1.0130869,0.5340582,-0.7284277,
59820,0.9988887,0.10712743,6.795457e-10,-0.40521947,0.75681514,0.9558565,2991,-0.9713691,0.7777778,,320.4182,33.760513,10,0.955123,5941.043449163437,1.4619001,,0.1690133,0.9558565,0.8579926,0.9819303,9.206852e-22,-0.72831565,4.3109343e-23
59840,0.9988887,0.107308686,6.790915e-10,-1.5734669,-0.53389424,0.9558565,2992,-0.97170335,-0.5555556,,321.06763,11.999763,10,0.3156865,5944.789786577225,1.461546,,0.0285655,0.9558565,0.85781133,0.99820125,6.7183093e-34,-0.7286052,
59860,0.9988887,0.10727644,6.786378e-10,-0.081022255,-1.0495117,0.9558565,2993,-0.97203755,-1.0,,321.07837,9.456949,10,0.9544776,5948.578314304352,1.4611943,,0.069483444,0.9558565,0.8578436,1.0110414,7.418528,-0.72839,1.0537347e-09
59880,0.9988887,0.107244015,6.7818456e-10,-0.64005905,-1.0494938,0.9558565,2994,-0.969896,-1.0,,321.08862,9.385391,10,0.954899,5952.470113039017,1.4613962,,0.10836801,0.9558565,0.857876,1.0248231,7.2348647,-0.7283571,6.2900634
59900,0.9988887,0.10721165,6.777317e-10,-0.6379044,-1.0167965,0.9558565,2995,-0.9678165,-1.0,,321.09888,9.186362,10,0.9547552,5956.330186367035,1.4621772,,0.044551425,0.9558565,0.85790837,1.0033417,4.132553,-0.72831875,9.142989
59920,0.9988887,0.1071794,6.772794e-10,0.2419556,-0.5519396,0.9558565,2996,-0.9667714,-0.5555556,,321.10938,9.436215,10,0.954564,5960.047256708145,1.4610921,,0.044551425,0.9558565,0.8579406,1.0122834,1.2301232e-13,-0.72799426,3.7336074e-23
59940,0.9988887,0.1071468,6.768275e-10,0.14932483,-0.5385357,0.9558565,2997,-0.96710515,-0.5555556,,321.1189,18.621355,10,0.9554237,5963.822011232376,1.4630613,,0.01831564,0.9558565,0.8579732,0.96644413,,-0.72769773,18.398113
59960,0.9988887,0.107114255,6.763761e-10,0.0077474327,-0.56595,0.9558565,2998,-0.96743876,-0.5555556,,321.12866,18.512543,10,0.95549905,5967.622074365616,1.4619236,,0.01831564,0.9558565,0.85800576,0.96663547,,-0.7274644,14.035055
59980,0.9988887,0.10708183,6.759251e-10,0.1058087,-0.56576395,0.9558565,2999,-0.96777225,-0.5555556,,321.13843,18.405067,10,0.9555176,5971.392264842987,1.4616599,,0.01831564,0.9558565,0.8580382,0.9677313,,-0.7271985,16.680096
60000,0.9988887,0.10704929,6.7547457e-10,0.11318393,-0.58189815,0.9558565,3000,-0.9681056,-0.5555556,,321.14795,11.734522,10,0.95567614,5975.207565784454,1.4619075,,0.0285655,0.9558565,0.85807073,1.0006065,6.6942107e-34,-0.7269296,11.699867
60020,0.9988887,0.10701704,6.750245e-10,-0.1646211,-0.58447886,0.9558565,3001,-0.9684389,-0.5555556,,321.1582,11.6926985,10,0.9549663,5978.993734836578,1.4610394,,0.0285655,0.9558565,0.858103,1.0008378,6.6964074e-34,-0.72674245,10.762081
60040,0.9988887,0.106984675,6.745748e-10,-0.21605714,-0.9851871,0.9558565,3002,-0.96877205,-1.0,,321.16797,9.179676,10,0.95516723,5982.75837802887,1.4610329,,0.044551425,0.9558565,0.85813534,1.0032203,4.1365037,-0.7265725,1.4338913e-18
60060,0.9988887,0.10695231,6.741256e-10,0.29367557,-0.1894674,0.9558565,3003,-0.9677282,-0.11111111,,321.17773,7.425224,10,0.9551082,5986.580209493637,1.4605978,,0.1690133,0.9558565,0.8581677,0.9942188,7.209973e-05,-0.72623193,2.7394076e-06
60080,0.9988887,0.10692006,6.7367684e-10,-1.0165704,-0.78989154,0.9558565,3004,-0.9680611,-0.7777778,,321.18774,14.370224,10,0.95510685,5990.377796888351,1.460539,,0.01831564,0.9558565,0.85819995,1.0199647,1.7231784e-11,-0.7263309,
60100,0.9988887,0.10688764,6.7322853e-10,0.30639085,-1.0566373,0.9558565,3005,-0.9683939,-1.0,,321.19727,9.310215,10,0.9555619,5994.13525056839,1.4604986,,0.0285655,0.9558565,0.8582324,1.0150719,0.5325546,-0.7259813,1.8372692e-11
60120,0.9988887,0.10685557,6.7278066e-10,-0.77844566,-1.0389827,0.9558565,3006,-0.96854943,-1.0,,321.208,9.392805,10,0.95481837,5997.95368885994,1.4613099,,0.069483444,0.9558565,0.85826445,1.0130045,7.392697,-0.725994,8.970705
60140,0.9988887,0.106823385,6.723333e-10,-0.3735863,-0.9364249,0.9558565,3007,-0.9664258,-1.0,,321.21802,9.360911,10,0.95494986,6001.8308889865875,1.4606764,,0.10836801,0.9558565,0.85829663,1.0249633,7.2098017,-0.72587264,5.013674
60160,0.9988887,0.1067912,6.718863e-10,-0.7803753,-1.0196531,0.9558565,3008,-0.96436346,-1.0,,321.22803,9.344456,10,0.95519847,6005.727821111679,1.4607372,,0.069483444,0.9558565,0.8583288,1.0143129,7.3618155,-0.7258829,8.24429
60180,0.9988887,0.10675913,6.7143985e-10,0.17703956,0.0675296,0.9558565,3009,-0.9622514,-0.11111111,,321.23828,5.387809,10,0.95472145,6009.531413316727,1.4604985,,0.26359713,0.9558565,0.8583609,1.004798,0.037058968,-0.72557825,0.0033374857
60200,0.9988887,0.10675973,6.7099376e-10,-0.9325304,0.06781423,0.9558565,3010,-0.9625714,1.0,,321.34668,85.74583,10,0.8567999,6013.328839302063,1.4604347,,1.0,0.9558565,0.8583603,0.9486156,0.16636828,-0.7256455,0.656286
60220,0.9988887,0.10674006,6.705481e-10,-0.92746174,0.11830637,0.9558565,3011,-0.9628483,0.11111111,,321.3943,14.8196335,10,0.9173765,6017.142493247986,1.4623768,,0.069483444,0.9558565,0.85837996,1.0474948,,-0.72573084,11.953781
60240,0.9988887,0.10675484,6.70103e-10,-0.20809303,-0.55534893,0.9558565,3012,-0.96318036,-0.5555556,,321.5454,9.367973,10,0.8139215,6020.946074962616,1.4601655,,0.044551425,0.9558565,0.8583652,1.0123419,1.225713e-13,-0.7255438,
60260,0.9988887,0.10672271,6.696582e-10,0.18021461,-0.59577566,0.9558565,3013,-0.9635123,-0.5555556,,321.55542,18.188387,10,0.95523626,6024.788850784302,1.4602814,,0.01831564,0.9558565,0.8583973,0.97053164,,-0.7252394,18.188387
60280,0.9988887,0.106690586,6.692139e-10,-0.44868228,-1.0522451,0.9558565,3014,-0.9638441,-1.0,,321.56543,9.101043,10,0.955167,6028.581330299377,1.4600866,,0.044551425,0.9558565,0.85842943,1.005692,4.1161695,-0.725158,1.8649828e-17
60300,0.9988887,0.10665852,6.687701e-10,-0.684104,-0.9972529,0.9558565,3015,-0.9628111,-1.0,,321.57544,9.31536,10,0.9550496,6032.368871450424,1.4601116,,0.069483444,0.9558565,0.8584615,1.0146718,7.350396,-0.725143,8.577561
60320,0.9988887,0.10662657,6.683267e-10,0.45227218,-0.6784127,0.9558565,3016,-0.9607078,-0.33333334,,321.5857,2.7882435,10,0.9548954,6036.223459482193,1.4599264,,0.41111228,0.9558565,0.85849345,1.0027078,0.9261828,-0.72474796,0.16757417
60340,0.9988887,0.10659438,6.6788375e-10,-1.1202452,-1.0566338,0.9558565,3017,-0.9607322,-1.0,,321.5952,25.131464,10,0.9556212,6040.033044576645,1.4599423,,1.0,0.9558565,0.85852563,0.96156126,1.0390823,-0.7248782,1.1613667
60360,0.9988887,0.106562376,6.674412e-10,-0.7678248,-0.9202788,0.9558565,3018,-0.9607193,-1.0,,321.60522,9.058201,10,0.95492166,6043.824823379517,1.461112,,0.044551425,0.9558565,0.85855764,1.0088388,4.1033278,-0.7249053,8.602225
60380,0.9988887,0.10653043,6.669991e-10,-0.9348836,-0.98890173,0.9558565,3019,-0.9596919,-1.0,,321.61523,9.305469,10,0.9553658,6047.59937953949,1.4614156,,0.10836801,0.9558565,0.8585896,1.0268973,7.1614146,-0.7249723,7.1533093
60400,0.9988887,0.10649836,6.665574e-10,0.3688341,-1.0033065,0.9558565,3020,-0.95765376,-1.0,,321.625,9.251187,10,0.95518064,6051.4026255607605,1.459892,,0.069483444,0.9558565,0.85862166,1.0164598,7.312585,-0.7246016,3.9201815
60420,0.9988887,0.10646653,6.661162e-10,0.45065123,-0.6809966,0.9558565,3021,-0.95556635,-0.7777778,,321.6355,7.931788,10,0.9549116,6055.255247116089,1.4593148,,0.10836801,0.9558565,0.8586535,1.0021603,4.2005258,-0.7242074,0.2690296
60440,0.9988887,0.106434405,6.6567546e-10,-1.1136018,-0.514679,0.9558565,3022,-0.9545078,-0.5555556,,321.64478,8.573585,10,0.95575976,6059.023933172226,1.4598415,,0.069483444,0.9558565,0.8586856,1.0047218,2.0048159e-05,-0.7243357,3.4270842
60460,0.9988887,0.1064024,6.6523514e-10,-0.45102927,-0.6251646,0.9558565,3023,-0.9548387,-0.5555556,,321.65454,8.552156,10,0.9552469,6062.793128728867,1.4591715,,0.069483444,0.9558565,0.8587176,1.0051184,2.0054793e-05,-0.724244,7.5815196
60480,0.9988887,0.10637045,6.647952e-10,-0.8832672,-0.7558509,0.9558565,3024,-0.95516944,-0.7777778,,321.6643,6.1028943,10,0.95542735,6066.594820261002,1.4596434,,0.1690133,0.9558565,0.85874957,1.0079942,4.372785,-0.72429514,3.7978432
60500,0.9988887,0.10633856,6.643558e-10,0.067901924,-0.7484027,0.9558565,3025,-0.9540551,-0.7777778,,321.67407,14.375963,10,0.9551981,6070.421877861023,1.4604315,,0.01831564,0.9558565,0.85878146,1.0212355,1.6992123e-11,-0.7240307,9.939883
60520,0.9988887,0.10630661,6.639167e-10,-0.1465921,-0.7443969,0.9558565,3026,-0.95438564,-0.7777778,,321.68384,9.697256,10,0.95548826,6074.271784067154,1.4593383,,0.0285655,0.9558565,0.8588134,0.99357796,0.0002579463,-0.7238336,9.530208
60540,0.9988887,0.10627484,6.6347816e-10,-0.26181722,-0.834772,0.9558565,3027,-0.95471597,-0.7777778,,321.69385,9.123107,10,0.9550876,6078.073592424393,1.4592421,,0.069483444,0.9558565,0.8588452,0.99084026,2.0117407,-0.72368336,6.6468716
60560,0.9988887,0.106242955,6.6304e-10,-0.7598435,-0.631382,0.9558565,3028,-0.9543819,-0.7777778,,321.7036,7.8795815,10,0.955399,6081.84516119957,1.4596322,,0.10836801,0.9558565,0.85887706,1.0044525,4.195554,-0.7236988,6.8539505
60580,0.9988887,0.106211066,6.6260225e-10,-0.94354516,-0.51535296,0.9558565,3029,-0.9533274,-0.5555556,,321.71338,7.4819975,10,0.95529246,6085.648394346237,1.4600785,,0.10836801,0.9558565,0.85890895,0.9983177,0.03682911,-0.7237699,7.4040737
60600,0.9988887,0.1061793,6.6216493e-10,-0.43591946,-0.5602471,0.9558565,3030,-0.95364535,-0.5555556,,321.7234,8.508792,10,0.9551078,6089.473939180374,1.4597838,,0.069483444,0.9558565,0.8589407,1.0079832,2.0030882e-05,-0.7236759,7.5102067
60620,0.9988887,0.10614759,6.617281e-10,0.1735814,0.09634186,0.9558565,3031,-0.9539753,0.11111111,,321.7334,15.260043,10,0.95522827,6093.317586421967,1.459217,,0.044551425,0.9558565,0.85897243,1.033781,,-0.7233773,
60640,0.9988887,0.106138825,6.612917e-10,-0.3093984,-0.5523604,0.9558565,3032,-0.95430523,-0.5555556,,321.813,9.283855,10,0.88540363,6097.107672452927,1.4588996,,0.044551425,0.9558565,0.8589812,1.0155115,1.2148831e-13,-0.7232302,
60660,0.9988887,0.106107056,6.6085565e-10,0.18277694,0.11657517,0.9558565,3033,-0.95463496,0.11111111,,321.82275,16.88884,10,0.9553524,6100.901341915131,1.4585391,,0.0285655,0.9558565,0.85901296,1.0161781,,-0.722927,
60680,0.9988887,0.106135786,6.604201e-10,-0.19026805,-0.5425131,0.9558565,3034,-0.95496464,-0.7777778,,322.01587,6.0630116,10,0.77197605,6104.637566804886,1.4583358,,0.1690133,0.9558565,0.85898423,1.007629,4.3718896,-0.72274655,2.3727187e-06
60700,0.9988887,0.10610396,6.59985e-10,0.092415795,-0.53038305,0.9558565,3035,-0.95385426,-0.5555556,,322.0254,11.569313,10,0.95558244,6108.3970239162445,1.4614718,,0.0285655,0.9558565,0.85901606,1.0067614,6.5994833e-34,-0.7224758,11.472667
60720,0.9988887,0.10607213,6.595503e-10,-0.12245606,-0.56432956,0.9558565,3036,-0.9541837,-0.5555556,,322.03516,11.529177,10,0.95569927,6112.174261808395,1.4606509,,0.0285655,0.9558565,0.8590479,1.006996,6.601649e-34,-0.7222764,10.705929
60740,0.9988887,0.10604042,6.5911604e-10,0.14985964,-0.56707686,0.9558565,3037,-0.954513,-0.5555556,,322.04492,17.917664,10,0.9551127,6115.930308103561,1.4608257,,0.01831564,0.9558565,0.8590796,0.9772055,,-0.7219876,16.717575
60760,0.9988887,0.10600859,6.5868216e-10,0.123262405,-0.5568021,0.9558565,3038,-0.9548422,-0.5555556,,322.0542,17.818438,10,0.95572066,6119.718074798584,1.4604214,,0.01831564,0.9558565,0.8591114,0.9780677,,-0.72171724,15.799101
60780,0.9988887,0.10597688,6.582488e-10,0.2052955,-0.56102693,0.9558565,3039,-0.95517135,-0.5555556,,322.06372,17.720366,10,0.9556453,6123.464559316635,1.4606357,,0.01831564,0.9558565,0.85914314,0.97956836,,-0.72142005,17.697971
60800,0.9988887,0.10594523,6.578158e-10,0.19335313,-0.5700689,0.9558565,3040,-0.9555003,-0.5555556,,322.0735,11.30187,10,0.9552802,6127.327512025833,1.4607909,,0.0285655,0.9558565,0.8591748,1.0082055,6.6103176e-34,-0.7211267,11.3013315
60820,0.9988887,0.10591364,6.573832e-10,0.092907384,-0.5641979,0.9558565,3041,-0.9558292,-0.5555556,,322.08325,17.563946,10,0.9552282,6131.12381529808,1.4609556,,0.01831564,0.9558565,0.8592064,0.98219156,,-0.7208568,14.500818
60840,0.9988887,0.10588211,6.569511e-10,0.17504479,-0.55786663,0.9558565,3042,-0.956158,-0.5555556,,322.09326,17.468824,10,0.9551879,6134.85298204422,1.4607904,,0.01831564,0.9558565,0.8592379,0.98327273,,-0.7205688,16.35761
60860,0.9988887,0.10585046,6.5651934e-10,0.2225666,-0.57365113,0.9558565,3043,-0.9564867,-0.5555556,,322.10278,17.374794,10,0.95558196,6138.623094797134,1.4609406,,0.01831564,0.9558565,0.85926956,0.9846733,,-0.72026485,17.297024
60880,0.9988887,0.10581887,6.5608813e-10,0.043095715,-0.5472818,0.9558565,3044,-0.95681524,-0.5555556,,322.1128,11.088067,10,0.95521265,6142.3713285923,1.460742,,0.0285655,0.9558565,0.85930115,1.0092127,6.619048e-34,-0.72001994,10.94492
60900,0.9988887,0.10578734,6.5565736e-10,0.19299126,-0.54826176,0.9558565,3045,-0.9571437,-0.5555556,,322.12256,17.2248,10,0.9553369,6146.165283441544,1.4605539,,0.01831564,0.9558565,0.8593327,0.986497,,-0.71971744,16.216656
60920,0.9988887,0.105755925,6.5522693e-10,0.20723392,-0.53396446,0.9558565,3046,-0.9574721,-0.5555556,,322.13257,17.133537,10,0.9551344,6149.958300590515,1.4604559,,0.01831564,0.9558565,0.8593641,0.9876165,,-0.7194184,16.355013
60940,0.9988887,0.105724335,6.5479694e-10,-0.013805461,-0.5306868,0.9558565,3047,-0.9578003,-0.5555556,,322.1421,10.941583,10,0.9557009,6153.792271137238,1.4603872,,0.0285655,0.9558565,0.8593957,1.0099,6.6255655e-34,-0.71919125,10.641598
60960,0.9988887,0.105692685,6.5436734e-10,-0.08113149,-0.61869127,0.9558565,3048,-0.95812845,-0.5555556,,322.15137,10.906012,10,0.9557206,6157.575448274612,1.4595928,,0.0285655,0.9558565,0.85942733,1.0101352,6.6277397e-34,-0.71897924,10.368648
60980,0.9988887,0.10566127,6.539381e-10,-0.799927,-0.56440157,0.9558565,3049,-0.95845646,-0.5555556,,322.16113,9.078604,10,0.955472,6161.3476758003235,1.4587361,,0.044551425,0.9558565,0.85945874,1.0163896,1.2199357e-13,-0.719003,7.3005834
61000,0.9988887,0.10562974,6.535094e-10,0.20461906,-0.09432267,0.9558565,3050,-0.9587844,-0.11111111,,322.17065,16.420395,10,0.95540273,6165.0916113853455,1.4582196,,0.01831564,0.9558565,0.8594903,0.99155915,,-0.7186951,
61020,0.9988887,0.105600834,6.5308114e-10,0.08077898,-0.2386795,0.9558565,3051,-0.9591122,-0.11111111,,322.188,9.265383,10,0.9477349,6168.963046550751,1.4579942,,0.10836801,0.9558565,0.8595192,0.9792782,9.49972e-12,-0.7184364,3.3551774
61040,0.9988887,0.10557002,6.526532e-10,-1.0415986,-0.67611396,0.9558565,3052,-0.95943993,-0.33333334,,322.1997,4.1549215,10,0.95359796,6172.840153217316,1.4582845,,0.26359713,0.9558565,0.85955,0.9998317,0.34080368,-0.7185494,4.0209665
61060,0.9988887,0.105538785,6.522257e-10,-1.117355,-0.33923113,0.9558565,3053,-0.9596559,-0.5555556,,322.20996,2.8627028,10,0.95492256,6176.609659433365,1.4582896,,0.41111228,0.9558565,0.85958123,1.0012705,1.7218717,-0.71868026,2.8414307
61080,0.9988887,0.10550743,6.5179867e-10,0.12954944,-0.36354083,0.9558565,3054,-0.95941955,-0.33333334,,322.21973,9.191651,10,0.95521027,6180.457903146744,1.4585122,,0.044551425,0.9558565,0.8596126,1.0285479,1.3059546e-36,-0.718402,7.7979484
61100,0.9988887,0.10547602,6.51372e-10,-0.23494604,-0.32880965,0.9558565,3055,-0.9597469,-0.33333334,,322.22925,9.167069,10,0.95545375,6184.249970436096,1.4579067,,0.044551425,0.9558565,0.859644,1.0288603,1.3063831e-36,-0.7182347,9.000247
61120,0.9988887,0.10544479,6.509458e-10,0.14132579,-0.914788,0.9558565,3056,-0.9600742,-0.5555556,,322.23926,5.004607,10,0.95509094,6188.13946056366,1.4575253,,0.6411804,0.9558565,0.8596752,0.99216235,1.3865392,-0.7179445,0.5074536
61140,0.9988887,0.105413735,6.5051997e-10,-0.97344744,-0.9059527,0.9558565,3057,-0.95994776,-0.7777778,,322.24976,6.082971,10,0.9549554,6191.937216043472,1.4577973,,0.1690133,0.9558565,0.8597063,1.0089821,4.393729,-0.7180307,4.4983563
61160,0.9988887,0.10538256,6.500946e-10,-1.0187078,-1.2559358,0.9558565,3058,-0.9588386,-1.0,,322.25977,9.508104,10,0.9548768,6195.710320949554,1.4582274,,0.1690133,0.9558565,0.85973746,1.0188625,5.455917,-0.7181262,5.5997906
61180,0.9988887,0.10535169,6.4966965e-10,-2.3534648,-1.1426194,0.9558565,3059,-0.957383,-1.0,,322.271,11.044235,10,0.95420074,6199.579483032227,1.4584733,,0.41111228,0.9558565,0.85976833,0.9880153,2.4765997,-0.7186547,8.411789
61200,0.9988887,0.10532057,6.492451e-10,-1.7083527,-0.95938957,0.9558565,3060,-0.95690054,-1.0,,322.281,9.466067,10,0.9549888,6203.49365067482,1.4595459,,0.1690133,0.9558565,0.85979944,1.0217993,5.4453535,-0.7189823,9.126325
61220,0.9988887,0.10528946,6.4882094e-10,-0.36826292,-0.99875754,0.9558565,3061,-0.95544934,-1.0,,322.29102,9.439958,10,0.95521235,6207.304386615753,1.4581101,,0.1690133,0.9558565,0.85983056,1.0212889,5.4374566,-0.7188607,3.3142622
61240,0.9988887,0.105258346,6.483972e-10,0.4481909,-1.0226504,0.9558565,3062,-0.9540012,-1.0,,322.30103,9.297328,10,0.9550613,6211.138700723648,1.4581574,,0.0285655,0.9558565,0.8598617,1.0193295,0.5249446,-0.71847284,8.912726
61260,0.9988887,0.10522717,6.4797395e-10,0.09539881,-0.94779104,0.9558565,3063,-0.9541563,-1.0,,322.3108,9.046616,10,0.95528316,6214.978127002716,1.4574828,,0.044551425,0.9558565,0.85989285,1.0093721,4.076485,-0.7182013,7.153013
61280,0.9988887,0.10519612,6.47551e-10,-0.6003913,0.7463756,0.9558565,3064,-0.9531527,0.7777778,,322.3208,81.7195,10,0.95500857,6218.878101825714,1.4571474,,0.01831564,0.9558565,0.8599239,1.0615046,,-0.71816003,
61300,0.9988887,0.1053673,6.471286e-10,-1.8434467,-0.9440345,0.9558565,3065,-0.95347905,-1.0,,322.95068,9.250288,10,0.33528745,6222.705064058304,1.4570059,,0.069483444,0.9558565,0.8597527,1.017123,7.2821207,-0.71851075,
61320,0.9988887,0.10533637,6.467065e-10,-0.6601839,0.12034547,0.9558565,3066,-0.95143217,0.11111111,,322.96118,26.009205,10,0.9547193,6226.552618026733,1.4569066,,0.01831564,0.9558565,0.85978365,1.0104914,,-0.71848637,
61340,0.9988887,0.105368495,6.462848e-10,-0.23175432,-1.1752744,0.9558565,3067,-0.95175827,-1.0,,323.16528,10.015132,10,0.7612817,6230.341557741165,1.4568887,,0.26359713,0.9558565,0.8597515,1.0020436,3.7300363,-0.71832526,0.0002280305
61360,0.9988887,0.1053375,6.4586364e-10,-1.919869,-1.117809,0.9558565,3068,-0.95086884,-1.0,,323.17554,9.402515,10,0.9546194,6234.246664047241,1.4573559,,0.1690133,0.9558565,0.8597825,1.0222411,5.412607,-0.71871644,9.402515
61380,0.9988887,0.105306625,6.4544275e-10,-1.5031751,-1.0389478,0.9558565,3069,-0.9494321,-1.0,,323.18604,9.229197,10,0.9545932,6238.0890164375305,1.4578748,,0.10836801,0.9558565,0.8598134,1.0290091,7.0883155,-0.71896493,9.166391
61400,0.9988887,0.10527551,6.4502237e-10,-0.36027902,-0.8251119,0.9558565,3070,-0.9474509,-1.0,,323.1958,9.965574,10,0.955166,6241.924658298492,1.4572574,,0.26359713,0.9558565,0.8598445,1.0035125,3.714004,-0.71883893,2.1463273
61420,0.9988887,0.1052444,6.446023e-10,-0.5956708,-0.3201768,0.9558565,3071,-0.94656754,-0.33333334,,323.20557,12.043705,10,0.95544463,6245.747881650925,1.4566928,,0.0285655,0.9558565,0.8598756,1.0068923,,-0.7187979,
61440,0.9988887,0.105213284,6.4418276e-10,0.060630698,-0.3449702,0.9558565,3072,-0.9468931,-0.33333334,,323.2151,18.713634,10,0.9556087,6249.609164237976,1.4568377,,0.01831564,0.9558565,0.85990673,0.96705407,,-0.71854234,15.8384
61460,0.9988887,0.10518223,6.437636e-10,0.08561307,-0.3713969,0.9558565,3073,-0.94721854,-0.33333334,,323.22485,11.931785,10,0.9554264,6253.499183893204,1.4565043,,0.0285655,0.9558565,0.8599378,1.007748,,-0.718292,11.799145
