MountainCar_mu1_higher,MountainCar_mu0_higher,ReturnLastEpisode,IWLastEpisode,AvgEpLen,TimestepsSoFar,MountainCar_std1_higher,ReturnAbsMax,ReturnStepMax,DenMISELogFirst,IWMin,MinEpLen,ReturnMax,ReturnMin,IWMax,BoundBonus,DenMISELogLast,Regret,MountainCar_std0_higher,Bound,Iteration,BoundMISE,ReturnMean,Delta,IWFirstEpisode,Regret/t,TimeElapsed,NumTrajectories,DenMISEMeanLog,IWMean,ActionIn1,NumTrainableParams,GridSize
10.0,-1.0,-1.678353,0.99395776,857.8525496106506,3415111,3.0,19.798416,159.02925,-4.0508537,,157,19.798416,-14.027719,36.484955,14.885032,-4.1563416,21847.14,0.14999999,16.481518,3981,1.596487,-0.4878525,2.9851354e-11,0.04065574,5.4878526,15529.99916768074,3981,-4.2902846,0.95744914,9.547964,,256
6.0,-0.73333335,-1.0896178,2.4919758,857.761426418885,3415606,3.0,19.798416,159.02925,-4.051095,,157,19.798416,-14.027719,18.439354,16.671736,-4.099168,21853.23,0.14999999,16.476545,3982,-0.1951908,-0.48800364,2.9836363e-11,6.699292,5.4880037,15535.620860099792,3982,-4.290248,0.96117884,9.563378,,256
-10.0,-0.73333335,2.518323,2.2155295e-09,857.6284207883505,3415934,3.0,19.798416,159.02925,-4.049665,,157,19.798416,-14.027719,32.82838,17.602583,-3.962614,21855.713,0.14999999,16.476534,3983,-1.1260496,-0.4872488,2.982138e-11,0.009284999,5.487249,15541.496809482574,3983,-4.2901764,0.9938646,-9.798515,,256
10.0,0.06666667,-1.2119117,5.7173394e-15,857.66390562249,3416933,3.0,19.798416,159.02925,-4.049914,,157,19.798416,-14.027719,20.036564,13.889759,-4.178522,21861.924,0.14999999,16.476063,3984,2.5863047,-0.48743072,2.9806414e-11,2.3836708e-06,5.4874306,15547.050639629364,3984,-4.2901506,0.9800386,7.324564,,256
-3.3333333,0.46666667,0.18763731,0.0066018095,857.5914680050188,3417502,3.0,19.798416,159.02925,-4.0501647,,157,19.798416,-14.027719,20.595415,17.322111,-3.8196373,21866.736,0.14999999,16.468721,3985,-0.85339063,-0.48726133,2.9791454e-11,1.5092129e-12,5.4872613,15552.388153791428,3985,-4.290037,1.0264539,-4.8955517,,256
-10.0,-0.2,-0.5719126,0.0010658357,857.6269443050677,3418501,3.0,19.798416,159.02925,-4.0504155,,157,19.798416,-14.027719,29.333439,16.62944,-4.04158,21872.309,0.14999999,16.466753,3986,-0.16268809,-0.48728254,2.9776508e-11,7.118258e-05,5.4872828,15559.625346183777,3986,-4.289969,1.05869,-8.581126,,256
2.0,-0.06666667,-0.008245672,0.040404808,857.6624028091296,3419500,3.0,19.798416,159.02925,-4.0506663,,157,19.798416,-14.027719,18.405611,16.453579,-4.0164523,21877.316,0.14999999,16.462362,3987,0.008782578,-0.4871624,2.976157e-11,0.0058481903,5.4871626,15566.002436876297,3987,-4.289886,1.0557543,1.6950514,,256
-10.0,0.6,-0.029251521,3.4661723e-05,857.6978435305917,3420499,3.0,19.798416,159.02925,-4.0509157,,157,19.798416,-14.027719,33.31699,17.753439,-3.9594138,21882.346,0.14999999,16.459057,3988,-1.2943825,-0.48704758,2.9746653e-11,2.424391e-18,5.4870477,15573.08142709732,3988,-4.289789,0.96650326,-7.332708,,256
6.0,0.33333334,-1.8254606,1.881623e-05,857.7332664828277,3421498,3.0,19.798416,159.02925,-4.0511665,,157,19.798416,-14.027719,17.856466,16.42808,-4.212542,21889.172,0.14999999,16.456171,3989,0.028091492,-0.4873831,2.9731738e-11,1.2713134e-09,5.487383,15579.095499753952,3989,-4.289779,0.98042214,9.636818,,256
2.0,-0.6,3.0017853,3.865642e-06,857.6032581453634,3421837,3.0,19.798416,159.02925,-4.051417,,157,19.798416,-14.027719,19.82725,17.081448,-3.8111799,21891.17,0.14999999,16.455647,3990,-0.62580115,-0.48650864,2.9716833e-11,18.01636,5.486509,15585.145048379898,3990,-4.2896647,0.9020066,-0.18046576,,256
10.0,-0.46666667,-1.1374738,0.028422125,857.6386870458532,3422836,3.0,19.798416,159.02925,-4.0471625,,157,19.798416,-14.027719,21.39666,14.279052,-4.079987,21897.307,0.14999999,16.453922,3991,2.174871,-0.48667175,2.9701946e-11,0.17256615,5.486672,15591.036520719528,3991,-4.289636,1.052916,11.054769,,256
10.0,-0.73333335,6.1270275,10.383951,857.4889779559119,3423096,3.0,19.798416,159.02925,-4.04737,,157,19.798416,-14.027719,22.384151,14.556984,-4.162655,21896.18,0.14999999,16.459295,3992,1.902311,-0.48501498,2.968707e-11,0.40608776,5.485015,15597.126324653625,3992,-4.289592,1.0286344,6.265938,,256
-6.0,-0.2,-0.8875464,9.559239e-06,857.4442774855999,3423775,3.0,19.798416,159.02925,-4.0475187,,157,19.798416,-14.027719,18.888903,16.611399,-3.8865347,21902.066,0.14999999,16.451637,3993,-0.15976068,-0.4851158,2.96722e-11,0.0052922624,5.485116,15604.52967953682,3993,-4.289483,1.0525713,-3.1774843,,256
-0.6666667,0.73333335,-0.055960316,4.2303262e-07,857.4797195793691,3424774,3.0,19.798416,159.02925,-4.0477676,,157,19.798416,-14.027719,24.028038,18.709352,-3.9725392,21907.123,0.14999999,16.450253,3994,-2.2591004,-0.48500836,2.9657343e-11,1.2757673e-18,5.4850082,15611.56553888321,3994,-4.289391,0.99367017,0.9961737,,256
-10.0,1.0,-4.8634086,0.15652749,857.5151439299124,3425773,3.0,19.798416,159.02925,-4.048018,,157,19.798416,-14.027719,68.75148,20.949034,-4.72359,21916.986,0.14999999,16.448902,3995,-4.5001307,-0.48610434,2.96425e-11,1.0396179e-29,5.4861045,15618.28273177147,3995,-4.2895017,1.021177,-10.112796,,256
6.0,-1.0,-5.5156784,,857.5505505505505,3426772,3.0,19.798416,159.02925,-4.0482683,,157,19.798416,-14.027719,32.050346,17.244967,-5.445624,21927.502,0.14999999,16.446056,3996,-0.79891014,-0.48736298,2.962766e-11,0.66648483,5.487363,15624.005395889282,3996,-4.289788,0.9966374,1.8218122,,256
10.0,0.6,-2.4217634,4.3997023e-30,857.585939454591,3427771,3.0,19.798416,159.02925,-4.048352,,157,19.798416,-14.027719,29.802486,16.759295,-5.128189,21934.924,0.14999999,16.444384,3997,-0.3149107,-0.48784694,2.9612843e-11,1.0600446e-16,5.487847,15630.16320681572,3997,-4.2899985,1.0577128,16.979227,,256
10.0,0.2,1.3287868,0.5105742,857.4572286143072,3428114,3.0,19.798416,159.02925,-4.0486016,,157,19.798416,-14.027719,20.337557,13.876127,-6.6991873,21938.596,0.14999999,16.442978,3998,2.5668514,-0.48739257,2.959803e-11,2.0117996e-08,5.4873924,15635.561869859695,3998,-4.290588,0.9786198,16.320665,,256
-10.0,0.33333334,1.2082264,3.8326754e-15,857.3483370842711,3428536,3.0,19.798416,159.02925,-4.048852,,157,19.798416,-14.027719,29.91746,16.890112,-6.124954,21942.387,0.14999999,16.442585,3999,-0.44752723,-0.48696855,2.9583228e-11,1.7604416e-12,5.4869685,15641.063536643982,3999,-4.2910514,1.0482466,-9.373593,,256
-3.3333333,0.2,-0.09333629,2.4826453,857.38375,3429535,3.0,19.798416,159.02925,-4.049102,,157,19.798416,-14.027719,18.92712,16.639341,-4.106744,21947.48,0.14999999,16.43894,4000,-0.20040177,-0.4868701,2.9568438e-11,2.2589684e-07,5.4868703,15647.683793067932,4000,-4.290994,0.97994715,-1.9830859,,256
-0.6666667,-0.33333334,-0.30841175,0.001468514,857.4191452136965,3430534,3.0,19.798416,159.02925,-4.0493517,,157,19.798416,-14.027719,19.185686,16.72355,-4.0109444,21952.79,0.14999999,16.43754,4001,-0.2860107,-0.4868255,2.9553658e-11,1.1581867,5.4868255,15653.596340417862,4001,-4.2909284,1.0053449,1.9108318,,256
-6.0,-0.8666667,-0.101420805,2.2155002e-05,857.4545227386307,3431533,3.0,19.798416,159.02925,-4.0493126,,157,19.798416,-14.027719,22.36887,17.932873,-3.956394,21957.89,0.14999999,16.435345,4002,-1.4975283,-0.48672923,2.9538892e-11,0.32450512,5.486729,15660.126901388168,4002,-4.290844,1.0028882,-8.81382,,256
10.0,-0.2,-1.5384955,1.3502288e-11,857.489882588059,3432532,3.0,19.798416,159.02925,-4.049481,,157,19.798416,-14.027719,20.805042,14.1324625,-4.170904,21964.43,0.14999999,16.435415,4003,2.3029532,-0.48699197,2.9524137e-11,0.0031174733,5.486992,15667.040804386139,4003,-4.290814,0.9954016,5.343394,,256
3.3333333,0.6,-0.03621539,0.00013990712,857.5252247752247,3433531,3.0,19.798416,159.02925,-4.0497303,,157,19.798416,-14.027719,22.180347,17.977272,-3.8720653,21969.465,0.14999999,16.433088,4004,-1.5441831,-0.48687938,2.950939e-11,4.20058e-15,5.4868793,15673.299676656723,4004,-4.2907114,0.9861163,7.184536,,256
-6.0,-0.6,-1.9361691,2.1883497e-19,857.5605493133583,3434530,3.0,19.798416,159.02925,-4.0499797,,157,19.798416,-14.027719,20.413282,17.249979,-4.2014456,21976.4,0.14999999,16.43202,4005,-0.817959,-0.48724127,2.9494653e-11,0.6702391,5.4872413,15681.095589637756,4005,-4.2906923,0.9899397,-2.2440286,,256
6.0,-0.33333334,-1.0900826,0.031464476,857.5958562156765,3435529,3.0,19.798416,159.02925,-4.050062,,157,19.798416,-14.027719,16.958292,15.96092,-4.086192,21982.492,0.14999999,16.4274,4006,0.46647954,-0.48739174,2.9479932e-11,0.5668912,5.487392,15687.271767139435,4006,-4.290644,0.9503572,6.6461253,,256
-10.0,-1.0,0.53145903,5.7452784e-12,857.504367357125,3436020,3.0,19.798416,159.02925,-4.0501704,,157,19.798416,-14.027719,56.680935,18.30181,-3.8238637,21986.959,0.14999999,16.425755,4007,-1.8760556,-0.48713747,2.946522e-11,0.00092680886,5.4871373,15692.978914260864,4007,-4.2905397,0.98459643,-14.438785,,256
10.0,-0.6,-1.8151231,1.8159768e-13,857.5396706586827,3437019,3.0,19.798416,159.02925,-4.05042,,157,19.798416,-14.027719,21.550362,14.374233,-5.336186,21993.775,0.14999999,16.417158,4008,2.0429256,-0.48746878,2.9450515e-11,0.39421263,5.4874687,15699.750180482864,4008,-4.290806,1.0546252,3.4179149,,256
0.6666667,0.33333334,-1.2417321,1.3619093e-11,857.5749563482165,3438018,3.0,19.798416,159.02925,-4.0505705,,157,19.798416,-14.027719,19.35009,16.858273,-4.0284576,22000.016,0.14999999,16.416763,4009,-0.44150966,-0.48765692,2.943583e-11,3.3422278e-09,5.487657,15705.322657823563,4009,-4.2907267,0.9718687,-2.2419462,,256
6.0,0.06666667,-0.05629174,0.3411374,857.6102244389027,3439017,3.0,19.798416,159.02925,-4.05082,,157,19.798416,-14.027719,16.756294,15.872411,-3.9776297,22005.072,0.14999999,16.416172,4010,0.5437606,-0.48754936,2.942115e-11,3.92131e-05,5.4875493,15711.564740657806,4010,-4.290656,0.99834394,5.816759,,256
-6.0,0.06666667,0.292119,0.007822188,857.5377711293942,3439584,3.0,19.798416,159.02925,-4.0510693,,157,19.798416,-14.027719,18.619455,16.495298,-3.8591816,22009.781,0.14999999,16.411755,4011,-0.08354298,-0.48735496,2.940648e-11,4.059179e-06,5.4873548,15716.979757547379,4011,-4.290549,0.9890303,-6.796843,,256
10.0,0.46666667,-0.06339701,2.447746e-07,857.5730309072782,3440583,3.0,19.798416,159.02925,-4.0513186,,157,19.798416,-14.027719,23.961521,15.129322,-3.9815686,22014.844,0.14999999,16.410055,4012,1.280733,-0.4872493,2.939182e-11,1.3463056e-13,5.4872494,15722.740410804749,4012,-4.290475,1.0267239,12.091867,,256
10.0,0.33333334,7.2747383,19.04484,857.4216297034637,3440833,3.0,19.798416,159.02925,-4.051568,,157,19.798416,-14.027719,21.486135,14.170375,-4.2238135,22012.57,0.14999999,16.415056,4013,2.2446814,-0.4853151,2.9377174e-11,7.738128e-11,5.4853153,15727.778792619705,4013,-4.2904515,0.99900496,9.411942,,256
-10.0,0.73333335,1.4980782,8.614775e-11,857.3081714000997,3441235,3.0,19.798416,159.02925,-4.051817,,157,19.798416,-14.027719,37.88848,18.514883,-3.8116906,22016.072,0.14999999,16.40999,4014,-2.1048923,-0.484821,2.9362544e-11,8.695916e-22,5.484821,15733.362434148788,4014,-4.2903333,0.9667313,-11.727595,,256
-10.0,-0.46666667,-3.472016,6.658203e-18,857.3434620174346,3442234,3.0,19.798416,159.02925,-4.0520663,,157,19.798416,-14.027719,31.409313,16.911636,-5.178425,22024.543,0.14999999,16.402283,4015,-0.5093537,-0.485565,2.9347916e-11,0.0039559477,5.485565,15739.569250822067,4015,-4.290563,0.9726019,-12.64455,,256
2.0,-0.73333335,-0.9330604,0.0006618524,857.378735059761,3443233,3.0,19.798416,159.02925,-4.0523143,,157,19.798416,-14.027719,20.589249,17.382456,-4.632972,22030.477,0.14999999,16.401928,4016,-0.98052704,-0.48567644,2.9333303e-11,18.632479,5.4856763,15745.529966592789,4016,-4.2906556,0.9315587,0.785794,,256
-10.0,-0.06666667,-1.3291315,5.8213462e-08,857.4139905402042,3444232,3.0,19.798416,159.02925,-4.0479345,,157,19.798416,-14.027719,29.680763,16.481184,-4.0958676,22036.805,0.14999999,16.401985,4017,-0.07919879,-0.4858864,2.9318697e-11,2.9140492e-06,5.4858866,15751.512030124664,4017,-4.2906246,1.0302057,-16.016151,,256
-2.0,-1.0,-0.00955768,1.2473696e-11,857.4492284718766,3445231,3.0,19.798416,159.02925,-4.0481834,,157,19.798416,-14.027719,37.25723,18.32967,-6.3944235,22041.814,0.14999999,16.400677,4018,-1.9289939,-0.48576784,2.9304104e-11,0.86915773,5.485768,15758.962893724442,4018,-4.291142,1.0117915,-1.6921741,,256
6.0,0.73333335,-1.7197284,7.7744885e-27,857.4844488678776,3446230,3.0,19.798416,159.02925,-4.048216,,157,19.798416,-14.027719,24.7598,19.056677,-4.1871486,22048.535,0.14999999,16.400616,4019,-2.6560612,-0.48607486,2.928953e-11,6.242762e-19,5.486075,15766.675724744797,4019,-4.2911134,1.0043411,6.2380695,,256
-3.3333333,0.6,-7.2325077,0.0037398997,857.5196517412935,3447229,3.0,19.798416,159.02925,-4.048465,,157,19.798416,-14.027719,21.986383,17.81974,-5.2120314,22060.768,0.14999999,16.399347,4020,-1.4203931,-0.4877531,2.9274954e-11,1.1898192e-15,5.487753,15772.417684793472,4020,-4.291342,1.010025,-0.02920574,,256
-2.0,-0.46666667,-1.7971214,2.0951509e-12,857.5548371051977,3448228,3.0,19.798416,159.02925,-4.048713,,157,19.798416,-14.027719,19.733028,16.897076,-4.190961,22067.564,0.14999999,16.399015,4021,-0.49805945,-0.48807874,2.9260396e-11,3.7048068,5.4880786,15780.659150600433,4021,-4.2913146,0.95872533,-0.45506382,,256
10.0,-1.0,-0.70937604,0.0013161672,857.5900049726504,3449227,3.0,19.798416,159.02925,-4.048041,,157,19.798416,-14.027719,36.501297,14.82246,-4.0320554,22073.273,0.14999999,16.39839,4022,1.5759302,-0.48813376,2.924585e-11,0.04054154,5.488134,15787.020058393478,4022,-4.2912607,0.9545693,7.1511436,,256
-2.0,-0.06666667,-1.4655885,9.0557706e-10,857.5115585384042,3449769,3.0,19.798416,159.02925,-4.04828,,157,19.798416,-14.027719,18.748316,16.4676,-4.019663,22079.74,0.14999999,16.397604,4023,-0.06999664,-0.4883767,2.9231312e-11,0.0027391664,5.4883766,15795.528059482574,4023,-4.291205,1.0511422,-3.0460157,,256
10.0,0.06666667,-0.009265859,0.0011911185,857.5467196819086,3450768,3.0,19.798416,159.02925,-4.0485272,,157,19.798416,-14.027719,20.02581,13.816868,-3.966606,22084.748,0.14999999,16.396872,4024,2.580003,-0.48825765,2.9216785e-11,2.3803677e-06,5.4882574,15801.48798584938,4024,-4.2911124,0.9834067,3.5549583,,256
10.0,-0.33333334,-0.0066475314,0.07201833,857.5818633540373,3451767,3.0,19.798416,159.02925,-4.048776,,157,19.798416,-14.027719,20.742645,14.133411,-3.9321527,22089.756,0.14999999,16.392387,4025,2.2589757,-0.488138,2.9202266e-11,0.034446888,5.488138,15807.412820577621,4025,-4.2910256,1.0241483,14.045824,,256
-6.0,0.33333334,2.035115,9.916206e-15,857.4587680079484,3452129,3.0,19.798416,159.02925,-4.049016,,157,19.798416,-14.027719,19.630724,16.859282,-5.1903276,22092.72,0.14999999,16.392479,4026,-0.4668021,-0.48751128,2.9187763e-11,1.312855e-10,5.487511,15812.99756360054,4026,-4.291244,1.053252,-4.9379697,,256
-6.0,1.0,-0.7315135,0.035249583,857.4939160665508,3453128,3.0,19.798416,159.02925,-4.049264,,157,19.798416,-14.027719,49.88781,21.067575,-4.057431,22098.451,0.14999999,16.38854,4027,-4.6790347,-0.48757187,2.9173268e-11,7.761357e-28,5.4875717,15819.825627803802,4027,-4.2911735,1.011327,-4.7132416,,256
-6.0,-0.33333334,-4.8904395,1.2984563e-17,857.529046673287,3454127,3.0,19.798416,159.02925,-4.0495124,,157,19.798416,-14.027719,19.239546,16.69345,-4.7738028,22108.342,0.14999999,16.387424,4028,-0.30602676,-0.48866493,2.9158783e-11,0.058635425,5.488665,15826.820078849792,4028,-4.2912908,1.0279629,-4.5583477,,256
6.0,-0.46666667,-0.26248735,0.037758783,857.5641598411516,3455126,3.0,19.798416,159.02925,-4.049746,,157,19.798416,-14.027719,17.050373,16.09015,-3.9915607,22113.605,0.14999999,16.38428,4029,0.29412845,-0.48860878,2.9144312e-11,2.8436027,5.488609,15832.865677595139,4029,-4.2912097,0.9590339,6.999322,,256
2.0,-0.2,2.1500878,0.015518249,857.4347394540943,3455462,3.0,19.798416,159.02925,-4.0492887,,157,19.798416,-14.027719,18.521751,16.443165,-3.867311,22116.455,0.14999999,16.383272,4030,-0.059892967,-0.48795405,2.9129848e-11,0.14230593,5.487954,15838.255064964294,4030,-4.2911153,1.0134047,-2.0246968,,256
-10.0,0.2,-0.05908696,0.031017767,857.4698585958819,3456461,3.0,19.798416,159.02925,-4.0495014,,157,19.798416,-14.027719,29.671558,16.589106,-3.971201,22121.514,0.14999999,16.38332,4031,-0.20578617,-0.48784766,2.91154e-11,4.593471e-10,5.487848,15843.239264726639,4031,-4.2910333,1.0157427,-11.866589,,256
10.0,0.8666667,-0.21314879,1.8329087e-14,857.5049603174604,3457460,3.0,19.798416,159.02925,-4.0497494,,157,19.798416,-14.027719,46.803757,20.501049,-4.6038465,22126.727,0.14999999,16.383406,4032,-4.1176434,-0.48777953,2.910096e-11,6.186301e-24,5.4877796,15848.733978748322,4032,-4.2911067,0.99967086,11.57138,,256
2.0,0.06666667,-3.7284167,1.2717392e-05,857.5400446317877,3458459,3.0,19.798416,159.02925,-4.049998,,157,19.798416,-14.027719,18.42396,16.391018,-4.5195265,22135.455,0.14999999,16.375792,4033,-0.015225593,-0.48858303,2.9086528e-11,0.00010883941,5.488583,15854.11234664917,4033,-4.2911644,1.0467069,2.142877,,256
6.0,0.46666667,-3.0035175e-05,0.05978217,857.5751115518096,3459458,3.0,19.798416,159.02925,-4.0502453,,157,19.798416,-14.027719,19.382872,16.97665,-3.947612,22140.455,0.14999999,16.371393,4034,-0.6052567,-0.4884619,2.9072111e-11,2.2103892e-12,5.488462,15859.930431365967,4034,-4.291068,0.9705407,4.87101,,256
10.0,-0.73333335,-1.9066528,1.6437192e-19,857.6101610904585,3460457,3.0,19.798416,159.02925,-4.0504932,,157,19.798416,-14.027719,22.386583,14.483658,-4.1941333,22147.361,0.14999999,16.36978,4035,1.8861215,-0.4888134,2.9057702e-11,0.40735805,5.4888134,15865.662685394287,4035,-4.291051,1.0270019,7.7158785,,256
2.0,-1.0,-0.49316773,0.2772166,857.5232903865214,3460964,3.0,19.798416,159.02925,-4.05064,,157,19.798416,-14.027719,36.81676,18.265654,-3.86346,22152.855,0.14999999,16.369793,4036,-1.8958608,-0.48881447,2.9043304e-11,1.8558059,5.4888144,15870.714627504349,4036,-4.2909393,1.0581045,5.2104673,,256
-6.0,-1.0,-1.8008109,0.0059981947,857.4458756502353,3461509,3.0,19.798416,159.02925,-4.0504284,,157,19.798416,-14.027719,36.072792,18.162699,-4.344697,22159.656,0.14999999,16.36332,4037,-1.7993798,-0.48913947,2.9028916e-11,0.06912378,5.4891396,15876.0929915905,4037,-4.2909384,0.9544092,-9.739073,,256
10.0,-0.06666667,-1.4679568,4.0738294e-14,857.4809311540366,3462508,3.0,19.798416,159.02925,-4.0506587,,157,19.798416,-14.027719,20.332253,13.936013,-4.2071886,22166.125,0.14999999,16.363184,4038,2.427171,-0.48938188,2.901454e-11,0.00012808992,5.489382,15881.391857624054,4038,-4.2909293,0.9849438,12.043746,,256
-10.0,0.46666667,9.037944,1.6392556e-14,857.3273087397871,3462745,3.0,19.798416,159.02925,-4.050906,,157,19.798416,-14.027719,31.919992,17.14672,-4.2523446,22162.086,0.14999999,16.362436,4039,-0.7842855,-0.4870231,2.9000176e-11,3.069941e-15,5.487023,15887.09031009674,4039,-4.290923,1.0226486,-3.785535,,256
-10.0,-0.73333335,-0.6877289,6.192235e-14,857.3623762376237,3463744,3.0,19.798416,159.02925,-4.051154,,157,19.798416,-14.027719,32.890022,17.496902,-4.0587125,22167.773,0.14999999,16.358423,4040,-1.1384784,-0.48707277,2.898582e-11,0.009298837,5.487073,15894.355741500854,4040,-4.2908607,1.0022447,-17.999651,,256
-3.3333333,-0.6,-1.2248809,0.00600803,857.397426379609,3464743,3.0,19.798416,159.02925,-4.051399,,157,19.798416,-14.027719,20.409613,17.152788,-7.45767,22173.998,0.14999999,16.358818,4041,-0.7939697,-0.48725533,2.897148e-11,4.4285717,5.487255,15901.617081403732,4041,-4.2916446,0.96164095,-7.94828,,256
10.0,-0.2,-0.3682431,2.9938258e-07,857.4324591786244,3465742,3.0,19.798416,159.02925,-4.0505514,,157,19.798416,-14.027719,20.729792,14.039781,-4.0206656,22179.367,0.14999999,16.356497,4042,2.316716,-0.48722586,2.8957147e-11,0.0031208126,5.487226,15907.679779291153,4042,-4.2915874,0.9931834,13.631331,,256
10.0,0.2,3.7443447,4.245977,857.2987880286915,3466059,3.0,19.798416,159.02925,-4.050798,,157,19.798416,-14.027719,20.27376,13.787798,-4.7803483,22180.623,0.14999999,16.354874,4043,2.567075,-0.4861792,2.8942827e-11,2.0162249e-08,5.4861794,15913.23354101181,4043,-4.291711,0.9797959,15.7529125,,256
10.0,0.33333334,15.340959,21.238928,857.131552917903,3466240,3.0,19.798416,159.02925,-4.051045,,157,19.798416,-14.027719,21.441164,14.098336,-5.730489,22170.281,0.14999999,16.406113,4044,2.307776,-0.48226544,2.8928512e-11,7.734071e-11,5.4822655,15919.168540716171,4044,-4.292072,0.99915576,14.466311,,256
10.0,0.46666667,3.0071182,22.48288,856.9997527812113,3466564,3.0,19.798416,159.02925,-4.0512924,,157,19.798416,-14.027719,23.778793,15.009047,-5.069578,22172.273,0.14999999,16.37751,4045,1.3684636,-0.4814028,2.8914213e-11,1.3462697e-13,5.481403,15925.258848905563,4045,-4.2922645,1.0303757,14.242218,,256
-0.6666667,0.2,1.3770521,0.00024459691,856.8858131487889,3466960,3.0,19.798416,159.02925,-4.0515394,,157,19.798416,-14.027719,19.06843,16.544233,-4.9177823,22175.896,0.14999999,16.352705,4046,-0.19152778,-0.48094347,2.889992e-11,6.7801477e-07,5.4809437,15931.683363199234,4046,-4.292412,0.9883062,-0.2439478,,256
6.0,-0.73333335,-0.0072527626,2.3952218e-06,856.9209290832715,3467959,3.0,19.798416,159.02925,-4.051787,,157,19.798416,-14.027719,18.443613,16.543364,-3.9659722,22180.904,0.14999999,16.348152,4047,-0.19521199,-0.48082647,2.888564e-11,6.703929,5.4808264,15938.091406822205,4047,-4.2923346,0.96808624,3.6122775,,256
10.0,-0.46666667,-2.118751,0.0017935834,856.8759881422925,3468634,3.0,19.798416,159.02925,-4.050379,,157,19.798416,-14.027719,21.330982,14.171814,-4.522703,22188.023,0.14999999,16.347343,4048,2.1755295,-0.4812311,2.887137e-11,0.17312205,5.481231,15945.4662566185,4048,-4.2923994,1.0485336,10.763397,,256
3.3333333,0.33333334,1.7822878,6.066416e-09,856.7540133366264,3468997,3.0,19.798416,159.02925,-4.050583,,157,19.798416,-14.027719,19.118526,16.710274,-4.101662,22191.24,0.14999999,16.347279,4049,-0.36299512,-0.48067203,2.8857111e-11,3.0591019e-09,5.480672,15951.407163619995,4049,-4.292341,0.9549934,-2.1100955,,256
