IWLastEpisode,ReturnMean,TimeElapsed,Iteration,MinEpLen,ActionIn1,ReturnLastEpisode,Delta,IWMin,MountainCar_std1_higher,ReturnMax,MountainCar_std0_higher,IWMean,TimestepsSoFar,ReturnAbsMax,ReturnStepMax,NumTrajectories,AvgEpLen,MountainCar_mu1_higher,Regret/t,IWMax,Bound,DenMISELogLast,DenMISELogFirst,NumTrainableParams,ReturnMin,IWFirstEpisode,MountainCar_mu0_higher,DenMISEMeanLog,Regret,GridSize
,-1.0524501,5785.830162525177,1550,245,2.2800336,-0.11008539,1.2651968e-09,,0.14999999,8.115148,0.14999999,0.93250865,1413294,13.593301,144.20976,1550,911.8025806451612,1.5789474,6.05245,133.62294,35.53123,-2.7472184,-4.686864,,-13.593301,1.296574e-34,0.7894737,-3.4420893,9381.298,400
8.8634325e-38,-1.0544329,5792.972342014313,1551,245,-0.7391504,-4.127789,1.2635658e-09,,0.14999999,8.115148,0.14999999,0.94967306,1414293,13.593301,144.20976,1551,911.8588007736944,-0.5263158,6.054433,117.956245,35.522373,-4.193532,-4.6875086,,-13.593301,49.7123,0.15789473,-3.4426336,9390.426,400
,-1.0537724,5800.377912521362,1552,245,-8.866615,-0.02947162,1.2619381e-09,,0.14999999,8.115148,0.14999999,0.8237954,1415292,13.593301,144.20976,1552,911.9149484536083,-8.947369,6.0537724,118.57714,35.515045,-3.0262387,-4.6566043,,-13.593301,,0.15789473,-3.442413,9395.455,400
4.4386735e-13,-1.0530963,5809.373701572418,1553,245,-9.184093,-0.0038311237,1.2603135e-09,,0.14999999,8.115148,0.14999999,1.1204251,1416291,13.593301,144.20976,1553,911.9710238248551,-10.0,6.0530963,125.33908,35.51332,-2.7972565,-4.6572485,,-13.593301,,0.57894737,-3.4421232,9400.459,400
,-1.0533985,5816.096890926361,1554,245,-7.767226,-1.5225993,1.2586919e-09,,0.14999999,8.115148,0.14999999,0.94865555,1417290,13.593301,144.20976,1554,912.027027027027,-6.8421054,6.0533986,187.04602,35.510998,-3.3876479,-4.657892,,-13.593301,,-1.0,-3.4420307,9406.981,400
,-1.0540607,5822.783591032028,1555,245,-3.5491552,-2.0831015,1.2570736e-09,,0.14999999,8.115148,0.14999999,0.9263449,1418289,13.593301,144.20976,1555,912.0829581993569,-2.631579,6.054061,205.2136,35.505135,-3.6148262,-4.6585355,,-13.593301,,-1.0,-3.4421995,9414.064,400
,-1.0544888,5830.340955018997,1556,245,7.906416,-1.7202555,1.2554584e-09,,0.14999999,8.115148,0.14999999,1.0631764,1419288,13.593301,144.20976,1556,912.1388174807198,7.894737,6.0544887,112.95729,35.50202,-2.8975787,-4.6591783,,-13.593301,,-0.15789473,-3.4419203,9420.784,400
22.279257,-1.0514073,5836.31324672699,1557,245,8.4289465,3.7434072,1.2538461e-09,,0.14999999,8.115148,0.14999999,0.9015419,1419611,13.593301,144.20976,1557,911.7604367373153,7.894737,6.0514073,115.77757,35.549923,-2.9200075,-4.659821,,-13.593301,,0.36842105,-3.4415617,9422.041,400
,-1.0517111,5842.927814006805,1558,245,0.04304689,-1.524658,1.2522372e-09,,0.14999999,8.115148,0.14999999,1.326969,1420610,13.593301,144.20976,1558,911.8164313222079,-0.5263158,6.051711,129.5444,35.46953,-2.7886903,-4.660463,,-13.593301,0.055996247,0.57894737,-3.441221,9428.565,400
,-1.0519922,5849.716050863266,1559,245,8.158262,-1.4900208,1.2506312e-09,,0.14999999,8.115148,0.14999999,0.9763068,1421609,13.593301,144.20976,1559,911.8723540731238,8.947369,6.0519924,186.18874,35.46729,-2.9630542,-4.6610684,,-13.593301,,-1.0,-3.4407284,9435.056,400
,-1.0509909,5855.491424322128,1560,245,6.089366,0.5099184,1.2490283e-09,,0.14999999,8.115148,0.14999999,1.0828891,1422013,13.593301,144.20976,1560,911.5467948717949,5.7894735,6.050991,120.20778,35.454887,-2.8786788,-4.66171,,-13.593301,,0.2631579,-3.4404058,9439.546,400
,-1.050366,5863.444504976273,1561,245,-6.036686,-0.07538868,1.2474286e-09,,0.14999999,8.115148,0.14999999,0.962344,1423012,13.593301,144.20976,1561,911.6028187059577,-6.8421054,6.050366,134.0406,35.441357,-3.204655,-4.6623507,,-13.593301,,0.7894737,-3.440222,9444.621,400
1.6747324e-08,-1.0509509,5871.26541519165,1562,245,-4.6271977,-1.9640517,1.2458319e-09,,0.14999999,8.115148,0.14999999,1.0640029,1424011,13.593301,144.20976,1562,911.6587708066581,-5.7894735,6.050951,276.2694,35.441803,-2.9764333,-4.662991,,-13.593301,,1.0,-3.4399652,9451.585,400
4.133789e-09,-1.0544367,5878.167105913162,1563,245,-4.208965,-6.4991636,1.2442383e-09,,0.14999999,8.115148,0.14999999,0.84437364,1425010,13.593301,144.20976,1563,911.7146513115803,-4.736842,6.0544367,139.79205,35.442646,-3.8862998,-4.663631,,-13.593301,,0.8947368,-3.4402492,9463.084,400
,-1.0546248,5885.680926799774,1564,245,-0.19525829,-1.3486769,1.2426477e-09,,0.14999999,8.115148,0.14999999,0.8582178,1426009,13.593301,144.20976,1564,911.7704603580563,0.5263158,6.0546246,120.56904,35.438126,-3.0019622,-4.664271,,-13.593301,2.6363414e-05,-0.47368422,-3.440085,9469.434,400
,-1.0543889,5892.740970134735,1565,245,-2.7065663,-0.6853061,1.2410601e-09,,0.14999999,8.115148,0.14999999,0.916798,1427008,13.593301,144.20976,1565,911.8261980830671,-2.631579,6.054389,120.68908,35.42673,-3.3939316,-4.66491,,-13.593301,,-0.47368422,-3.440159,9475.118,400
,-1.053846,5899.967823982239,1566,245,-10.542054,-0.2041753,1.2394756e-09,,0.14999999,8.115148,0.14999999,0.87636447,1428007,13.593301,144.20976,1566,911.8818646232439,-10.0,6.053846,120.75919,35.419456,-3.7697725,-4.665549,,-13.593301,,-0.47368422,-3.4404376,9480.322,400
1.6355094e-31,-1.0534587,5906.185028553009,1567,245,-7.806944,-0.44714013,1.2378941e-09,,0.14999999,8.115148,0.14999999,0.9177944,1429006,13.593301,144.20976,1567,911.9374601148692,-8.947369,6.0534587,246.05396,35.37481,-2.958287,-4.666187,,-13.593301,,1.0,-3.4402223,9485.77,400
1.1404126e-29,-1.0558444,5913.727291584015,1568,245,-8.5255785,-4.794215,1.2363156e-09,,0.14999999,8.115148,0.14999999,1.019381,1430005,13.593301,144.20976,1568,911.9929846938776,-7.894737,6.0558443,120.93328,35.364708,-3.4430761,-4.666825,,-13.593301,,-0.47368422,-3.4403048,9495.564,400
,-1.0559387,5921.182367324829,1569,245,-5.322236,-1.2038189,1.2347402e-09,,0.14999999,8.115148,0.14999999,0.99595994,1431004,13.593301,144.20976,1569,912.0484384958572,-4.736842,6.0559387,121.02633,35.349667,-3.291549,-4.6674623,,-13.593301,,-0.47368422,-3.4402146,9501.768,400
0.0012012073,-1.0554101,5928.929247617722,1570,245,-6.6219473,-0.22614199,1.2331678e-09,,0.14999999,8.115148,0.14999999,0.8611238,1432003,13.593301,144.20976,1570,912.103821656051,-5.7894735,6.0554104,118.69101,35.308132,-4.5407066,-4.6680994,,-13.593301,,-0.36842105,-3.4409347,9506.994,400
,-1.0556396,5935.989425897598,1571,245,4.7789326,-1.4160025,1.2315984e-09,,0.14999999,8.115148,0.14999999,1.0111041,1433002,13.593301,144.20976,1571,912.1591343093571,4.736842,6.0556397,121.94647,35.294968,-2.869065,-4.6687365,,-13.593301,,0.36842105,-3.4406712,9513.41,400
0.00070580625,-1.0551019,5943.510194540024,1572,245,4.428444,-0.21017209,1.2300319e-09,,0.14999999,8.115148,0.14999999,1.2423273,1434001,13.593301,144.20976,1572,912.2143765903307,4.736842,6.055102,121.22553,35.29242,-3.8165011,-4.6693726,,-13.593301,,-0.47368422,-3.4409199,9518.62,400
4.5840973e-25,-1.0546118,5949.529020786285,1573,245,4.988879,-0.28410977,1.2284684e-09,,0.14999999,8.115148,0.14999999,0.938142,1434681,13.593301,144.20976,1573,912.0667514303877,3.6842105,6.0546117,135.07277,35.28309,-2.9595752,-4.6700087,,-13.593301,,0.7894737,-3.44048,9523.904,400
,-1.0566583,5956.537078857422,1574,245,8.884481,-4.275925,1.226908e-09,,0.14999999,8.115148,0.14999999,1.0448048,1435680,13.593301,144.20976,1574,912.1219822109276,10.0,6.0566583,184.40782,35.263264,-5.4133835,-4.6706443,,-13.593301,,-1.0,-3.4417903,9533.18,400
0.0036518178,-1.056367,5963.507277011871,1575,245,9.105909,-0.5979995,1.2253506e-09,,0.14999999,8.115148,0.14999999,0.962776,1436064,13.593301,144.20976,1575,911.7866666666666,10.0,6.056367,102.99567,35.252205,-4.110846,-4.6712794,,-13.593301,,-0.47368422,-3.4422138,9538.778,400
2.3392827e-18,-1.0557066,5970.474827289581,1576,245,10.70088,-0.015391299,1.2237961e-09,,0.14999999,8.115148,0.14999999,0.90897554,1436531,13.593301,144.20976,1576,911.5044416243654,10.0,6.0557065,139.28511,35.201015,-4.128718,-4.671914,,-13.593301,,0.7894737,-3.442686,9543.794,400
,-1.0560836,5978.975276708603,1577,245,7.133292,-1.6501652,1.2222444e-09,,0.14999999,8.115148,0.14999999,1.0890497,1437530,13.593301,144.20976,1577,911.559923906151,7.894737,6.0560837,115.32592,35.197365,-2.8760242,-4.6725483,,-13.593301,,-0.47368422,-3.4423995,9550.443,400
,-1.0541403,5985.420044898987,1578,245,-1.670891,2.0104663,1.2206961e-09,,0.14999999,8.115148,0.14999999,1.0197189,1437871,13.593301,144.20976,1578,911.1983523447402,-0.5263158,6.05414,204.75693,35.173862,-2.9611368,-4.673182,,-13.593301,1.32223725e-08,-1.0,-3.4420574,9553.434,400
,-1.0546,5993.436709403992,1579,245,6.666128,-1.7801671,1.2191503e-09,,0.14999999,8.115148,0.14999999,1.2711229,1438870,13.593301,144.20976,1579,911.2539582013933,6.8421054,6.0546,115.257256,35.15963,-3.6637552,-4.6738157,,-13.593301,,-0.15789473,-3.4422162,9560.213,400
,-1.0534089,5999.806078910828,1580,245,-2.4362807,0.8275082,1.2176077e-09,,0.14999999,8.115148,0.14999999,1.083894,1439337,13.593301,144.20976,1580,910.9727848101265,-1.5789474,6.0534086,208.53381,35.15847,-2.7653127,-4.674449,,-13.593301,9.7423625e-26,-1.0,-3.4416356,9564.386,400
,-1.0535442,6007.738418579102,1581,245,6.7084255,-1.267416,1.2160678e-09,,0.14999999,8.115148,0.14999999,1.1522884,1440336,13.593301,144.20976,1581,911.0284629981024,7.894737,6.053544,187.38982,35.125275,-2.9545202,-4.6750817,,-13.593301,,-1.0,-3.4413047,9570.653,400
,-1.0541861,6014.6456871032715,1582,245,6.4494286,-2.0690286,1.2145309e-09,,0.14999999,8.115148,0.14999999,1.0634276,1440926,13.593301,144.20976,1582,910.8255372945638,5.7894735,6.054186,206.62123,35.12491,-3.5108283,-4.675714,,-13.593301,,1.0,-3.4412813,9577.723,400
1.2114875e-37,-1.0551528,6022.348560094833,1583,245,4.153075,-2.5844202,1.212997e-09,,0.14999999,8.115148,0.14999999,0.81981605,1441925,13.593301,144.20976,1583,910.8812381554011,3.6842105,6.055153,117.78561,35.125637,-3.225632,-4.676346,,-13.593301,,0.47368422,-3.4411335,9585.307,400
4.369246e-11,-1.054806,6028.846352815628,1584,245,2.9939418,-0.50580704,1.2114658e-09,,0.14999999,8.115148,0.14999999,1.1311072,1442924,13.593301,144.20976,1584,910.9368686868687,2.631579,6.0548058,120.19701,35.110527,-2.919002,-4.676977,,-13.593301,,0.36842105,-3.4409287,9590.8125,400
,-1.0546064,6036.78892827034,1585,245,-5.749977,-0.7385491,1.2099377e-09,,0.14999999,8.115148,0.14999999,1.1312838,1443923,13.593301,144.20976,1585,910.992429022082,-4.736842,6.0546064,202.2443,35.095463,-2.937296,-4.6776085,,-13.593301,,-1.0,-3.4405475,9596.551,400
,-1.0548692,6043.530949831009,1586,245,-11.487445,-1.4713733,1.2084123e-09,,0.14999999,8.115148,0.14999999,1.1006141,1444922,13.593301,144.20976,1586,911.0479192938209,-10.0,6.054869,202.92194,35.096157,-3.3814888,-4.6782393,,-13.593301,,-1.0,-3.440459,9603.022,400
,-1.0557712,6050.921083211899,1587,245,-5.2773843,-2.4864073,1.2068899e-09,,0.14999999,8.115148,0.14999999,1.070392,1445921,13.593301,144.20976,1587,911.1033396345306,-5.7894735,6.0557714,122.67579,35.093548,-6.030925,-4.6788692,,-13.593301,,0.47368422,-3.4420598,9610.509,400
,-1.0558395,6058.823986291885,1588,245,3.4536724,-1.16405,1.2053704e-09,,0.14999999,8.115148,0.14999999,1.0533736,1446920,13.593301,144.20976,1588,911.1586901763225,2.631579,6.0558395,135.27904,35.082783,-2.9269946,-4.679499,,-13.593301,,0.7894737,-3.4417095,9616.673,400
,-1.0572301,6067.095192193985,1589,245,9.465392,-3.2657778,1.2038538e-09,,0.14999999,8.115148,0.14999999,1.2248076,1447919,13.593301,144.20976,1589,911.2139710509755,8.947369,6.05723,109.87477,35.075195,-2.8852923,-4.680129,,-13.593301,,0.2631579,-3.4413455,9624.938,400
,-1.0570021,6074.253027200699,1590,245,-4.0593996,-0.69449395,1.20234e-09,,0.14999999,8.115148,0.14999999,1.1412622,1448918,13.593301,144.20976,1590,911.2691823899371,-4.736842,6.057002,120.52466,35.073,-3.2572453,-4.680758,,-13.593301,,0.36842105,-3.4411087,9630.633,400
,-1.0567687,6081.345470666885,1591,245,2.1068566,-0.6857075,1.200829e-09,,0.14999999,8.115148,0.14999999,0.966604,1449917,13.593301,144.20976,1591,911.3243243243244,1.5789474,6.0567684,121.88689,35.048927,-3.8333893,-4.681387,,-13.593301,8.258096e-31,0.47368422,-3.4412854,9636.318,400
,-1.0564101,6088.018252849579,1592,245,-1.3194191,-0.485997,1.1993209e-09,,0.14999999,8.115148,0.14999999,1.0598887,1450916,13.593301,144.20976,1592,911.3793969849246,-1.5789474,6.05641,120.11994,35.0189,-3.2270136,-4.682015,,-13.593301,3.313954e-17,0.36842105,-3.4411886,9641.805,400
,-1.0559157,6095.060308218002,1593,245,9.649055,-0.26877406,1.1978156e-09,,0.14999999,8.115148,0.14999999,1.1367245,1451915,13.593301,144.20976,1593,911.4344005021971,8.947369,6.055916,170.25018,35.0138,-2.7927284,-4.682643,,-13.593301,,0.8947368,-3.440761,9647.074,400
,-1.0570226,6103.314539194107,1594,245,-3.0242002,-2.8204021,1.1963132e-09,,0.14999999,8.115148,0.14999999,1.0985236,1452914,13.593301,144.20976,1594,911.4893350062736,-3.6842105,6.0570226,123.68459,35.005745,-3.0511262,-4.6832705,,-13.593301,,0.47368422,-3.4404595,9654.895,400
,-1.05698,6111.376764535904,1595,245,-8.834913,-0.9889976,1.1948136e-09,,0.14999999,8.115148,0.14999999,1.0052996,1453913,13.593301,144.20976,1595,911.5442006269592,-10.0,6.05698,253.87581,34.995846,-3.1414905,-4.683898,,-13.593301,,1.0,-3.4402277,9660.883,400
,-1.0591011,6118.816667795181,1596,245,1.5652943,-4.4422765,1.1933168e-09,,0.14999999,8.115148,0.14999999,1.1151049,1454912,13.593301,144.20976,1596,911.5989974937344,2.631579,6.059101,218.32076,34.97714,-3.6349897,-4.6845245,,-13.593301,,-1.0,-3.4403758,9670.325,400
,-1.0594983,6127.143001794815,1597,245,8.551675,-1.6933607,1.1918229e-09,,0.14999999,8.115148,0.14999999,0.8185077,1455911,13.593301,144.20976,1597,911.6537257357545,8.947369,6.0594983,109.488846,34.974934,-3.2856855,-4.685151,,-13.593301,,-0.2631579,-3.4402382,9677.019,400
,-1.0589972,6134.5827832221985,1598,245,-8.660946,-0.25873014,1.1903316e-09,,0.14999999,8.115148,0.14999999,1.2377521,1456529,13.593301,144.20976,1598,911.4699624530664,-8.947369,6.058997,122.76181,34.969673,-2.7553048,-4.6857767,,-13.593301,,0.47368422,-3.439936,9682.277,400
,-1.0585351,6141.897419929504,1599,245,-6.2180114,-0.32018924,1.1888431e-09,,0.14999999,8.115148,0.14999999,1.1585456,1457528,13.593301,144.20976,1599,911.5247029393371,-6.8421054,6.058535,123.32312,34.964264,-2.7912958,-4.6864023,,-13.593301,,0.47368422,-3.4394019,9687.598,400
,-1.0582482,6149.0335965156555,1600,245,-2.0702055,-0.59927917,1.1873575e-09,,0.14999999,8.115148,0.14999999,0.96830153,1458527,13.593301,144.20976,1600,911.579375,-1.5789474,6.058248,121.91577,34.964787,-3.5691924,-4.6870275,,-13.593301,2.9373194e-19,-0.57894737,-3.4394042,9693.197,400
,-1.0580573,6155.039699792862,1601,245,5.695158,-0.75265104,1.1858748e-09,,0.14999999,8.115148,0.14999999,0.95848155,1459526,13.593301,144.20976,1601,911.6339787632729,5.7894735,6.0580573,115.08305,34.952564,-2.9643874,-4.6876526,,-13.593301,,-0.05263158,-3.4391418,9698.949,400
1.2656094e-15,-1.0572346,6162.828495025635,1602,245,6.0685925,0.2596234,1.1843948e-09,,0.14999999,8.115148,0.14999999,0.93060356,1460110,13.593301,144.20976,1602,911.4294631710362,6.8421054,6.057235,117.72227,34.947166,-2.7757983,-4.688277,,-13.593301,,-0.7894737,-3.438768,9703.689,400
,-1.056272,6169.260781288147,1603,245,-6.3783584,0.48595983,1.1829175e-09,,0.14999999,8.115148,0.14999999,1.3730859,1460512,13.593301,144.20976,1603,911.1116656269495,-5.7894735,6.056272,126.90032,34.89411,-2.8074093,-4.688901,,-13.593301,,-0.7894737,-3.438434,9708.204,400
,-1.0564406,6175.423201084137,1604,245,-1.4339285,-1.3266114,1.1814429e-09,,0.14999999,8.115148,0.14999999,0.87963974,1461511,13.593301,144.20976,1604,911.1664588528678,-1.5789474,6.0564404,115.46777,34.89334,-3.920124,-4.6895247,,-13.593301,5.612917e-16,-0.05263158,-3.4385278,9714.53,400
,-1.0558676,6182.556396245956,1605,245,6.240777,-0.13693187,1.1799712e-09,,0.14999999,8.115148,0.14999999,0.75309086,1462510,13.593301,144.20976,1605,911.2211838006231,6.8421054,6.0558677,112.592316,34.890003,-5.926334,-4.690148,,-13.593301,,-0.47368422,-3.4401662,9719.668,400
,-1.0550541,6188.890304327011,1606,245,-4.962311,0.25080118,1.1785023e-09,,0.14999999,8.115148,0.14999999,0.7931216,1462993,13.593301,144.20976,1606,910.9545454545455,-5.7894735,6.055054,131.67757,34.87665,-3.222771,-4.6907706,,-13.593301,,0.7894737,-3.440195,9724.417,400
,-1.0569824,6196.508939743042,1607,245,7.279255,-4.1541443,1.177036e-09,,0.14999999,8.115148,0.14999999,0.9978102,1463992,13.593301,144.20976,1607,911.0093341630367,6.8421054,6.0569825,122.856094,34.874714,-3.6483662,-4.691393,,-13.593301,,0.47368422,-3.4404655,9733.57,400
1.312356e-11,-1.0568469,6203.596529006958,1608,245,7.8775063,-0.8389417,1.1755725e-09,,0.14999999,8.115148,0.14999999,0.8395704,1464991,13.593301,144.20976,1608,911.0640547263681,7.894737,6.0568466,107.17084,34.846275,-2.814284,-4.692015,,-13.593301,,0.05263158,-3.4400933,9739.41,400
2.2457998e-10,-1.0559702,6210.544457912445,1609,245,8.159282,0.35378665,1.1741117e-09,,0.14999999,8.115148,0.14999999,0.98455954,1465529,13.593301,144.20976,1609,910.8321939092604,6.8421054,6.05597,132.14499,34.808475,-3.2353568,-4.692637,,-13.593301,,0.7894737,-3.4400768,9744.056,400
,-1.0605206,6218.401189804077,1610,245,1.2106597,-8.382255,1.1726535e-09,,0.14999999,8.115148,0.14999999,1.0340499,1466528,13.593301,144.20976,1610,910.8869565217391,1.5789474,6.0605206,117.462875,34.76125,-4.52481,-4.6932583,,-13.593301,9.74298e-29,-0.05263158,-3.4407766,9757.438,400
0.00041153043,-1.0599576,6225.7106239795685,1611,245,0.7649659,-0.1534079,1.1711982e-09,,0.14999999,8.115148,0.14999999,1.1990082,1467527,13.593301,144.20976,1611,910.941651148355,1.5789474,6.0599575,226.33672,34.75231,-3.0975618,-4.693879,,-13.593301,1.7178353e-38,-1.0,-3.4405596,9762.592,400
,-1.0605974,6232.66455578804,1612,245,3.7441833,-2.0912564,1.1697455e-09,,0.14999999,8.115148,0.14999999,1.1152719,1468526,13.593301,144.20976,1612,910.9962779156327,3.6842105,6.0605974,117.6017,34.751846,-4.5206904,-4.6944995,,-13.593301,,-0.05263158,-3.4411385,9769.683,400
,-1.0599426,6240.611616373062,1613,245,9.51891,-0.004514807,1.1682957e-09,,0.14999999,8.115148,0.14999999,0.6750641,1469525,13.593301,144.20976,1613,911.050836949783,8.947369,6.0599427,124.95645,34.743484,-2.9048226,-4.69512,,-13.593301,,0.57894737,-3.440751,9774.6875,400
1.3320505e-24,-1.0601678,6248.216192007065,1614,245,8.95935,-1.4231758,1.1668484e-09,,0.14999999,8.115148,0.14999999,0.98615265,1470524,13.593301,144.20976,1614,911.1053283767038,10.0,6.060168,104.71199,34.742096,-2.7942603,-4.6957397,,-13.593301,,-0.68421054,-3.4405594,9781.11,400
,-1.0603021,6253.574943065643,1615,245,-5.9858975,-1.2772523,1.1654038e-09,,0.14999999,8.115148,0.14999999,1.1858541,1471158,13.593301,144.20976,1615,910.933746130031,-5.7894735,6.0603023,117.14276,34.73535,-3.515313,-4.696359,,-13.593301,,-0.05263158,-3.4406285,9787.388,400
,-1.0596925,6261.6728773117065,1616,245,-9.015437,-0.07508229,1.1639619e-09,,0.14999999,8.115148,0.14999999,1.3101628,1472157,13.593301,144.20976,1616,910.9882425742575,-7.894737,6.0596924,204.98425,34.729366,-2.7586677,-4.696978,,-13.593301,,-1.0,-3.4401112,9792.463,400
,-1.0599499,6268.668231010437,1617,245,4.7974296,-1.475916,1.1625227e-09,,0.14999999,8.115148,0.14999999,0.96887493,1473156,13.593301,144.20976,1617,911.0426716141002,4.736842,6.05995,117.11283,34.728397,-4.281413,-4.6975965,,-13.593301,,0.05263158,-3.440478,9798.939,400
,-1.0593005,6274.600763559341,1618,245,2.17956,-0.009429694,1.1610862e-09,,0.14999999,8.115148,0.14999999,0.8448656,1474155,13.593301,144.20976,1618,911.0970333745364,2.631579,6.0593004,117.00477,34.718975,-2.7560275,-4.698215,,-13.593301,,-0.15789473,-3.440088,9803.948,400
,-1.0587617,6282.6483364105225,1619,245,5.413546,-0.18698311,1.1596523e-09,,0.14999999,8.115148,0.14999999,1.0601685,1475154,13.593301,144.20976,1619,911.1513279802347,5.7894735,6.0587616,123.30001,34.717926,-3.4489417,-4.6988325,,-13.593301,,-0.7894737,-3.4402013,9809.135,400
,-1.0584456,6289.763378858566,1620,245,-0.88387203,-0.54654616,1.1582211e-09,,0.14999999,8.115148,0.14999999,1.1657023,1475988,13.593301,144.20976,1620,911.1037037037037,-0.5263158,6.0584455,116.25837,34.706787,-3.1173909,-4.69945,,-13.593301,45.54173,-0.15789473,-3.4399822,9814.682,400
,-1.0579987,6296.24490571022,1621,245,-3.9066603,-0.33398736,1.1567926e-09,,0.14999999,8.115148,0.14999999,0.8963236,1476987,13.593301,144.20976,1621,911.1579272054288,-3.6842105,6.0579987,117.2343,34.705883,-2.8039207,-4.672343,,-13.593301,,-0.15789473,-3.439506,9820.016,400
,-1.0573568,6303.010993242264,1622,245,-6.9200473,-0.016913118,1.1553665e-09,,0.14999999,8.115148,0.14999999,0.94944423,1477986,13.593301,144.20976,1622,911.2120838471023,-6.8421054,6.057357,118.4152,34.704548,-3.3090444,-4.67296,,-13.593301,,-0.15789473,-3.4395032,9825.033,400
,-1.0568184,6310.671603441238,1623,245,-9.254029,-0.18343751,1.1539432e-09,,0.14999999,8.115148,0.14999999,0.9597775,1478985,13.593301,144.20976,1623,911.2661737523106,-8.947369,6.0568185,118.23222,34.693413,-3.503178,-4.673576,,-13.593301,,-0.15789473,-3.4395883,9830.216,400
,-1.0563008,6317.367889404297,1624,245,0.8280666,-0.21615133,1.1525226e-09,,0.14999999,8.115148,0.14999999,1.1211454,1479984,13.593301,144.20976,1624,911.320197044335,0.5263158,6.0563006,118.48665,34.689915,-2.7761574,-4.674192,,-13.593301,0.0027330173,0.15789473,-3.4392195,9835.433,400
