NumTrainableParams,ReturnMax,ReturnMin,NumTrajectories,IWMean,MountainCar_mu0_higher,TimestepsSoFar,MinEpLen,ReturnLastEpisode,IWFirstEpisode,ReturnAbsMax,Delta,ActionIn1,Regret/t,Regret,DenMISEMeanLog,BoundMISE,TimeElapsed,Bound,MountainCar_mu1_higher,DenMISELogLast,ReturnStepMax,DenMISELogFirst,MountainCar_std0_higher,ReturnMean,IWMax,IWLastEpisode,AvgEpLen,GridSize,IWMin,BoundBonus,Iteration,MountainCar_std1_higher
,99.43528,-168.1724,4484,0.9922187,-0.75,3275749,155,-0.41647562,1.7579685,168.1724,2.0852221e-11,1.8549868,-34.856182,-156295.12,-4.1315246,67.24609,20637.954443454742,167.9348,6.25,-3.734141,168.1724,-4.3430676,0.14999999,39.856182,11.713801,0.0008256186,730.5417038358609,289,,100.688705,4484,3.0
,99.43528,-168.1724,4485,1.0344166,0.75,3276748,155,-10.999358,1.2872462e-17,168.1724,2.0842925e-11,-3.3506193,-34.844845,-156279.12,-4.1314993,-23.993011,20644.846839666367,167.85867,-3.75,-4.00682,168.1724,-4.3428984,0.14999999,39.844845,38.874535,1.4096752e-18,730.6015607580825,289,,191.85168,4485,3.0
,99.43528,-168.1724,4486,0.9986901,-1.0,3277747,155,-18.32496,0.003048048,168.1724,2.0833632e-11,3.0187905,-34.831875,-156255.8,-4.131609,84.834015,20651.617473125458,167.84024,10.0,-4.6568165,168.1724,-4.3431215,0.14999999,39.831875,17.740675,7.422837e-32,730.6613909942042,289,,83.00622,4486,3.0
,99.43528,-168.1724,4487,0.9955877,,3278746,155,-20.679813,1.698064e-05,168.1724,2.0824347e-11,9.126395,-34.81839,-156230.11,-4.1315765,88.896866,20658.4679043293,167.82341,10.0,-3.984553,168.1724,-4.3433437,0.14999999,39.81839,10.141356,2.6849958e-10,730.7211945620681,289,,78.926544,4487,3.0
,99.43528,-168.1724,4488,0.95920545,-0.5,3279360,155,98.09684,13.221532,168.1724,2.0815067e-11,-1.1628276,-34.831375,-156323.2,-4.1313734,23.845873,20665.057731866837,167.81348,2.5,-3.2139256,168.1724,-4.3435664,0.14999999,39.831375,20.982084,0.0016567509,730.6951871657755,289,,143.9676,4488,3.0
,99.43528,-168.1724,4489,1.0118859,0.25,3280359,155,-3.9828408,4.4606043e-09,168.1724,2.0805796e-11,12.001095,-34.821613,-156314.22,-4.13143,70.35844,20671.8917593956,167.79164,10.0,-4.3441834,168.1724,-4.3408475,0.14999999,39.821613,15.605344,2.557847e-06,730.7549565604812,289,,97.433205,4489,3.0
,99.43528,-168.1724,4490,1.0038469,0.125,3280602,155,97.13534,3.890679e-07,168.1724,2.0796528e-11,9.006674,-34.834377,-156406.36,-4.1313667,82.28855,20678.257826805115,167.78607,10.0,-3.8552222,168.1724,-4.34107,0.14999999,39.834377,11.909344,9.810252,730.6463251670378,289,,85.49751,4490,3.0
,99.43528,-168.1724,4491,0.99262565,-0.5,3280995,155,98.53303,2.7100105,168.1724,2.0787268e-11,-9.359768,-34.84745,-156499.9,-4.1311884,-5.8529644,20684.673570394516,167.76959,-6.25,-3.3376546,168.1724,-4.341293,0.14999999,39.84745,31.497652,7.592101e-09,730.5711422845692,289,,173.62256,4491,3.0
,99.43528,-168.1724,4492,0.99654245,,3281994,155,-9.255108,1.6939397e-05,168.1724,2.0778015e-11,11.355154,-34.83652,-156485.66,-4.1312923,89.00983,20691.36373257637,167.75984,10.0,-4.5862417,168.1724,-4.3409123,0.14999999,39.83652,10.101781,8.283132e-12,730.6308993766696,289,,78.750015,4492,3.0
,99.43528,-168.1724,4493,1.0055348,0.125,3282349,155,97.20105,3.8909315e-07,168.1724,2.0768765e-11,9.981054,-34.849285,-156577.84,-4.1311502,82.47425,20697.623560905457,167.75436,10.0,-3.4872172,168.1724,-4.341135,0.14999999,39.849285,11.868057,10.5665455,730.5472957934564,289,,85.28012,4493,3.0
,99.43528,-168.1724,4494,1.0146966,-0.625,3282597,155,98.491196,0.07941362,168.1724,2.0759524e-11,7.163801,-34.86234,-156671.34,-4.1309757,90.985886,20703.955815792084,167.75148,10.0,-3.3549438,168.1724,-4.3413577,0.14999999,39.86234,9.593996,4.4524448e-05,730.4399198931909,289,,76.765594,4494,3.0
,99.43528,-168.1724,4495,0.9975133,,3282994,155,92.44026,1.6950418e-05,168.1724,2.0750289e-11,16.644955,-34.874035,-156758.78,-4.1307635,89.11568,20710.35624551773,167.69604,10.0,-3.1904676,168.1724,-4.3415623,0.14999999,39.874035,10.066429,8.108017e-06,730.3657397107897,289,,78.58037,4495,3.0
,99.43528,-168.1724,4496,0.9999948,-0.125,3283477,155,94.40383,0.00036865874,168.1724,2.0741058e-11,8.0095005,-34.88616,-156848.19,-4.131135,92.4642,20716.67140173912,167.69183,10.0,-5.7980337,168.1724,-4.341785,0.14999999,39.88616,9.198761,8.952817,730.3107206405693,289,,75.22762,4496,3.0
,99.43528,-168.1724,4497,1.010056,-0.75,3283863,155,98.38081,0.05364846,168.1724,2.0731835e-11,9.178262,-34.89917,-156941.56,-4.130909,89.186935,20722.9144654274,167.6737,10.0,-3.1165152,168.1724,-4.342007,0.14999999,39.89917,9.965354,0.0008332089,730.2341561040694,289,,78.48677,4497,3.0
,99.43528,-168.1724,4498,0.9518456,-0.25,3284329,155,90.87187,0.8994316,168.1724,2.0722618e-11,0.1598525,-34.910503,-157027.44,-4.1306925,27.187738,20729.300991535187,167.66855,2.5,-3.1695113,168.1724,-4.3422174,0.14999999,39.910503,20.230536,0.0010732127,730.1754112939084,289,,140.4808,4498,3.0
,99.43528,-168.1724,4499,1.0407012,-1.0,3285328,155,-0.8430738,0.09968554,168.1724,2.0713407e-11,11.38327,-34.901443,-157021.6,-4.130728,66.91252,20736.15487599373,167.64264,6.25,-4.235534,168.1724,-4.34224,0.14999999,39.901443,19.024523,1.2051732e-06,730.2351633696377,289,,100.73011,4499,3.0
,99.43528,-168.1724,4500,0.99935913,-1.0,3285648,155,87.6113,0.0030459717,168.1724,2.0704202e-11,4.534915,-34.912045,-157104.2,-4.130729,84.84393,20742.365354061127,167.68971,10.0,-4.1766467,168.1724,-4.34244,0.14999999,39.912045,17.719986,14.458559,730.144,289,,82.84578,4500,3.0
,99.43528,-168.1724,4501,0.97655934,0.25,3286647,155,-19.053568,3.3065584e-07,168.1724,2.0695005e-11,3.847649,-34.898945,-157080.16,-4.1306295,16.454054,20749.163924217224,167.63602,5.0,-3.682531,168.1724,-4.3426614,0.14999999,39.898945,22.58717,1.2201097e-14,730.203732503888,289,,151.18196,4501,3.0
,99.43528,-168.1724,4502,1.0564691,-0.25,3287646,155,-4.665041,0.006940515,168.1724,2.068581e-11,-8.966998,-34.88904,-157070.47,-4.130691,-2.0942945,20755.855934381485,167.63724,-10.0,-4.385045,168.1724,-4.3428836,0.14999999,39.88904,46.922325,2.0961934e-07,730.2634384717903,289,,169.73154,4502,3.0
,99.43528,-168.1724,4503,0.99995184,-0.125,3288645,155,-2.8702455,0.00036914548,168.1724,2.0676622e-11,7.066519,-34.87955,-157062.61,-4.1307645,92.470474,20762.700741767883,167.60275,10.0,-4.5105867,168.1724,-4.3431044,0.14999999,39.87955,9.194248,4.722063e-08,730.3231179213857,289,,75.132286,4503,3.0
,99.43528,-168.1724,4504,0.88479674,0.25,3289163,155,97.9601,7.744736e-09,168.1724,2.0667442e-11,-9.581506,-34.892445,-157155.58,-4.1305513,-2.5151742,20769.120787143707,167.59921,-10.0,-3.172356,168.1724,-4.343326,0.14999999,39.892445,49.110577,1.0507689e-08,730.2759769094139,289,,170.11438,4504,3.0
,99.43528,-168.1724,4505,1.0013878,-0.375,3290162,155,-7.9680815,0.021742282,168.1724,2.0658268e-11,16.578377,-34.88182,-157142.61,-4.130709,92.42562,20775.876083612442,167.58054,10.0,-4.7184706,168.1724,-4.3435483,0.14999999,39.88182,9.083558,5.0516754e-16,730.3356270810211,289,,75.15492,4505,3.0
,99.43528,-168.1724,4506,1.0042377,-0.25,3290417,155,94.27469,0.004010873,168.1724,2.06491e-11,9.739008,-34.89389,-157231.88,-4.1310973,93.47511,20782.149908065796,167.59018,10.0,-5.8868546,168.1724,-4.3437653,0.14999999,39.89389,8.90418,7.930714,730.2301375943186,289,,74.115074,4506,3.0
,99.43528,-168.1724,4507,1.0055308,-0.5,3290680,155,97.05762,0.05889288,168.1724,2.063994e-11,11.70749,-34.906574,-157323.94,-4.1308684,91.50669,20788.36989092827,167.5827,10.0,-3.103141,168.1724,-4.3439865,0.14999999,39.906574,9.245898,6.7806373,730.1264699356557,289,,76.076004,4507,3.0
,99.43528,-168.1724,4508,1.0113546,-0.75,3291014,155,94.8685,0.053765982,168.1724,2.0630782e-11,9.297668,-34.91877,-157413.81,-4.1307464,89.28812,20794.768359422684,167.65335,10.0,-3.583268,168.1724,-4.3441954,0.14999999,39.91877,9.955366,8.726988,730.0385980479148,289,,78.36524,4508,3.0
,99.43528,-168.1724,4509,1.0155823,-0.625,3291553,155,93.8405,0.079656005,168.1724,2.0621631e-11,16.252758,-34.930725,-157502.64,-4.130517,91.07553,20801.404675006866,167.5799,10.0,-3.1097953,168.1724,-4.344405,0.14999999,39.930725,9.554815,7.445039,729.9962297626969,289,,76.50437,4509,3.0
,99.43528,-168.1724,4510,1.0052388,-0.25,3291744,155,96.160126,0.0040142597,168.1724,2.061249e-11,10.509519,-34.94319,-157593.8,-4.130829,93.573685,20807.699981689453,167.5897,10.0,-5.5510197,168.1724,-4.3446093,0.14999999,39.94319,8.888099,8.43798,729.8767184035477,289,,74.01602,4510,3.0
,99.43528,-168.1724,4511,0.9989379,,3292240,155,98.51696,1.700589e-05,168.1724,2.0603352e-11,11.513668,-34.956177,-157687.31,-4.1306276,89.27653,20814.25907087326,167.62624,10.0,-3.2334037,168.1724,-4.34483,0.14999999,39.956177,10.045426,8.823005,729.8248725338062,289,,78.34971,4511,3.0
,99.43528,-168.1724,4512,0.9997305,,3292705,155,98.68958,1.700967e-05,168.1724,2.0594219e-11,8.653848,-34.969193,-157781.0,-4.1304665,89.36031,20820.887709140778,167.59781,10.0,-3.3966916,168.1724,-4.345052,0.14999999,39.969193,10.025329,9.303118,729.7661790780141,289,,78.23749,4512,3.0
,99.43528,-168.1724,4513,0.9646943,-0.875,3293158,155,98.01824,3.1348047,168.1724,2.0585094e-11,-7.4532585,-34.982056,-157874.02,-4.130226,-13.502579,20827.560479402542,167.56119,-3.75,-3.0447168,168.1724,-4.345273,0.14999999,39.982056,34.05489,6.202301e-08,729.704852647906,289,,181.06377,4513,3.0
,99.43528,-168.1724,4514,0.9963516,0.75,3294157,155,-17.702087,2.443611e-18,168.1724,2.0575973e-11,3.0616188,-34.969276,-157851.31,-4.1303616,-33.69971,20834.650951623917,167.55434,6.25,-4.7035894,168.1724,-4.3448005,0.14999999,39.969276,42.110416,2.9637626e-31,729.7645104120514,289,,201.25404,4514,3.0
,99.43528,-168.1724,4515,1.0022548,-0.125,3295156,155,-7.952439,0.00036985392,168.1724,2.056686e-11,5.4211173,-34.958664,-157838.36,-4.1304445,92.70544,20841.601191282272,167.54213,10.0,-4.496949,168.1724,-4.3450217,0.14999999,39.958664,9.142599,0.00095343473,729.8241417497231,289,,74.83669,4515,3.0
,99.43528,-168.1724,4516,0.98970956,0.375,3296155,155,-1.9299549,4.432253e-09,168.1724,2.0557753e-11,-8.926699,-34.949387,-157831.44,-4.130348,-5.7208934,20848.646607875824,167.5109,-3.75,-3.7011878,168.1724,-4.3452435,0.14999999,39.949387,31.861217,0.017605865,729.8837466784765,289,,173.23178,4516,3.0
,99.43528,-168.1724,4517,1.0543553,1.0,3297154,155,-4.1741815,4.7285786e-27,168.1724,2.0548651e-11,8.173496,-34.93962,-157822.27,-4.130452,-75.189095,20855.488515615463,167.49857,10.0,-4.5874968,168.1724,-4.3454647,0.14999999,39.93962,151.0099,4.3739214e-12,729.9433252158512,289,,242.68765,4517,3.0
,99.43528,-168.1724,4518,0.9848808,-0.75,3298153,155,-49.318813,12.093621,168.1724,2.0539556e-11,4.4320855,-34.91986,-157767.94,-4.1306276,22.84502,20862.366483211517,167.40306,2.5,-4.964167,168.1724,-4.345686,0.14999999,39.91986,21.319584,2.9444342e-25,730.0028773793714,289,,144.55804,4518,3.0
,99.43528,-168.1724,4519,0.99882376,-0.875,3298691,155,87.90786,0.01810828,168.1724,2.0530466e-11,3.287826,-34.93048,-157850.84,-4.1305127,86.54249,20868.737834692,167.40137,10.0,-3.6035707,168.1724,-4.343234,0.14999999,39.93048,10.671507,3.592234,729.9603894666961,289,,80.85889,4519,3.0
,99.43528,-168.1724,4520,1.0443829,-1.0,3299244,155,85.019356,0.0998064,168.1724,2.0521385e-11,3.7738516,-34.94046,-157930.88,-4.1304655,67.02272,20875.243399381638,167.4509,6.25,-3.909438,168.1724,-4.3434515,0.14999999,39.94046,19.007666,14.248882,729.9212389380531,289,,100.42817,4520,3.0
,99.43528,-168.1724,4521,1.00195,-0.375,3299991,155,84.899254,0.0217445,168.1724,2.0512307e-11,14.249109,-34.950405,-158010.78,-4.1303587,92.48628,20881.97243309021,167.39085,10.0,-3.6916459,168.1724,-4.3436503,0.14999999,39.950405,9.047661,0.003956734,729.9250165892502,289,,74.90457,4521,3.0
,99.43528,-168.1724,4522,1.0056024,-0.25,3300501,155,95.67116,0.0040112804,168.1724,2.0503235e-11,10.721046,-34.962723,-158101.44,-4.130402,93.605484,20888.592786312103,167.42776,10.0,-4.333187,168.1724,-4.343867,0.14999999,39.962723,8.862279,8.774221,729.8763821318001,289,,73.82227,4522,3.0
,99.43528,-168.1724,4523,1.0033207,-0.125,3300810,155,97.26829,0.00036950843,168.1724,2.0494169e-11,8.238602,-34.975395,-158193.72,-4.130193,92.76932,20895.022968292236,167.45789,10.0,-3.1854725,168.1724,-4.344087,0.14999999,39.975395,9.124804,8.214574,729.7833296484635,289,,74.688576,4523,3.0
,99.43528,-168.1724,4524,1.0035754,-0.125,3301236,155,98.92774,0.00036959,168.1724,2.048511e-11,8.116542,-34.988426,-158287.64,-4.1299744,92.79822,20901.426424980164,167.38965,10.0,-3.1432989,168.1724,-4.344308,0.14999999,39.988426,9.108445,6.326347,729.7161803713528,289,,74.59143,4524,3.0
,99.43528,-168.1724,4525,0.9912727,-0.375,3301768,155,98.432236,5.607465,168.1724,2.0476058e-11,-0.0967021,-35.00134,-158381.06,-4.1297503,-2.0106819,20908.11139035225,167.37914,-2.5,-3.1233277,168.1724,-4.344529,0.14999999,40.00134,29.476395,0.0022237464,729.6724861878453,289,,169.38982,4525,3.0
,99.43528,-168.1724,4526,1.0336958,,3302767,155,-8.650966,0.0007836199,168.1724,2.046701e-11,-5.3470464,-34.990593,-158367.42,-4.129784,-0.59850854,20914.991934776306,167.36987,-6.25,-4.2709546,168.1724,-4.3435116,0.14999999,39.990593,29.51921,0.00027844374,729.7319929297392,289,,167.96838,4526,3.0
,99.43528,-168.1724,4527,1.0112176,0.25,3303766,155,-0.43598092,4.4734954e-09,168.1724,2.0457969e-11,15.634176,-34.981667,-158362.0,-4.129845,70.390144,20921.695602178574,167.35553,10.0,-4.4377556,168.1724,-4.3437324,0.14999999,39.981667,15.595354,3.504877e-05,729.7914733819306,289,,96.96539,4527,3.0
,99.43528,-168.1724,4528,1.0015563,,3304043,155,96.794014,1.6990993e-05,168.1724,2.0448934e-11,10.074785,-34.99421,-158453.78,-4.130072,89.47295,20928.00781083107,167.42764,10.0,-5.16686,168.1724,-4.343953,0.14999999,39.99421,9.987543,7.877277,729.6914752650176,289,,77.95469,4528,3.0
,99.43528,-168.1724,4529,1.007538,0.125,3304478,155,97.60481,3.9027714e-07,168.1724,2.0439905e-11,12.615997,-35.006927,-158546.38,-4.1299376,82.677765,20934.491906642914,167.42969,10.0,-3.5232875,168.1724,-4.344174,0.14999999,40.006927,11.80678,10.16828,729.6264075954957,289,,84.75192,4529,3.0
,99.43528,-168.1724,4530,0.992809,-0.75,3304780,155,97.32389,1.760303,168.1724,2.0430881e-11,4.3975544,-35.019585,-158638.72,-4.129826,67.13159,20940.788197040558,167.35626,6.25,-3.6295233,168.1724,-4.3443947,0.14999999,40.019585,11.71686,0.001664438,729.532008830022,289,,100.22468,4530,3.0
,99.43528,-168.1724,4531,1.0158384,-1.0,3305528,155,87.48117,0.6853355,168.1724,2.0421864e-11,3.0242634,-35.030056,-158721.19,-4.1297,22.454576,20947.410164117813,167.37016,2.5,-3.5543928,168.1724,-4.344227,0.14999999,40.030056,34.579353,4.166643,729.5360847495034,289,,144.91559,4531,3.0
,99.43528,-168.1724,4532,1.0043861,-0.125,3306527,155,-16.251942,0.0003695858,168.1724,2.0412854e-11,9.958873,-35.01764,-158699.94,-4.1296225,92.88661,20954.234111070633,167.33124,10.0,-3.7927222,168.1724,-4.3442965,0.14999999,40.01764,9.0852165,1.8888579e-05,729.5955428067078,289,,74.44462,4532,3.0
,99.43528,-168.1724,4533,1.0070266,-0.25,3307050,155,95.97219,0.004013888,168.1724,2.0403847e-11,5.758441,-35.02998,-158790.9,-4.129392,93.75282,20960.673374652863,167.34108,10.0,-3.0907223,168.1724,-4.3445168,0.14999999,40.02998,8.8289995,7.169909,729.5499669093316,289,,73.58826,4533,3.0
,99.43528,-168.1724,4534,1.0245697,0.5,3307797,155,98.163284,2.2112718e-11,168.1724,2.0394847e-11,1.5531125,-35.0428,-158884.06,-4.129218,-11.163422,20967.351034879684,167.31131,1.25,-3.3420362,168.1724,-4.3447366,0.14999999,40.0428,33.446743,3.6220878e-05,729.5538156153507,289,,178.47473,4534,3.0
,99.43528,-168.1724,4535,0.94947803,0.625,3308796,155,-6.3524427,1.04716725e-16,168.1724,2.0385854e-11,7.4814234,-35.032574,-158872.72,-4.1292944,-0.40913877,20974.24884557724,167.29953,10.0,-4.498157,168.1724,-4.3449574,0.14999999,40.032574,45.827316,0.15669551,729.613230429989,289,,167.70866,4535,3.0
,99.43528,-168.1724,4536,1.0475558,-1.0,3309795,155,-20.763948,0.0052899364,168.1724,2.0376867e-11,-11.951429,-35.019173,-158846.97,-4.129384,-20.21689,20981.12058877945,167.23567,-10.0,-4.4849772,168.1724,-4.3451777,0.14999999,40.019173,88.13304,1.8827981e-30,729.672619047619,289,,187.45256,4536,3.0
,99.43528,-168.1724,4537,1.0067757,-0.25,3310794,155,-23.465218,0.004017423,168.1724,2.0367886e-11,8.558691,-35.00518,-158818.5,-4.129738,93.730896,20987.876398324966,167.22824,10.0,-5.775006,168.1724,-4.345397,0.14999999,40.00518,8.819612,9.093575e-17,729.7319814855631,289,,73.497345,4537,3.0
,99.43528,-168.1724,4538,1.0066614,0.125,3311517,155,98.71952,3.9084068e-07,168.1724,2.0358909e-11,12.928682,-35.018116,-158912.22,-4.12955,82.61756,20994.676505088806,167.22408,10.0,-3.2823646,168.1724,-4.3456163,0.14999999,40.018116,11.792944,7.7120295,729.7304980167474,289,,84.606514,4538,3.0
,99.43528,-168.1724,4539,0.9603282,,3311817,155,97.14598,0.0051338654,168.1724,2.034994e-11,1.0548238,-35.030704,-159004.36,-4.129463,10.593409,21001.130821228027,167.20927,1.25,-3.745627,168.1724,-4.3458366,0.14999999,40.030704,24.37577,0.0015638461,729.6358228684733,289,,156.61586,4539,3.0
,99.43528,-168.1724,4540,1.0447998,-1.0,3312816,155,-0.09388054,0.10006668,168.1724,2.0340975e-11,4.04276,-35.021866,-158999.27,-4.129487,67.0618,21007.857670545578,167.20627,6.25,-4.1940727,168.1724,-4.346056,0.14999999,40.021866,18.951754,1.5566782e-08,729.695154185022,289,,100.14447,4540,3.0
,99.43528,-168.1724,4541,0.9968701,-0.75,3313572,155,86.981346,1.7635796,168.1724,2.0332019e-11,0.93394256,-35.032207,-159081.25,-4.129364,67.343094,21014.712211847305,167.32399,6.25,-3.6143146,168.1724,-4.3462543,0.14999999,40.032207,11.699603,10.845352,729.7009469279894,289,,99.980896,4541,3.0
,99.43528,-168.1724,4542,1.0073941,-0.25,3314571,155,-17.323063,0.004020192,168.1724,2.0323068e-11,3.566522,-35.019577,-159058.92,-4.129376,93.794,21021.584002494812,167.20126,10.0,-4.1827793,168.1724,-4.346086,0.14999999,40.019577,8.811633,1.5879043e-05,729.7602377807134,289,,73.407265,4542,3.0
,99.43528,-168.1724,4543,1.0199502,-0.125,3315381,155,98.91149,0.012122182,168.1724,2.031412e-11,8.501117,-35.032543,-159152.84,-4.129293,71.27718,21028.231671094894,167.30896,6.25,-3.761396,168.1724,-4.3463054,0.14999999,40.032543,11.368702,10.397948,729.7779000660356,289,,96.03178,4543,3.0
,99.43528,-168.1724,4544,1.0023991,-0.375,3315721,155,97.032196,0.02180705,168.1724,2.030518e-11,7.768644,-35.045086,-159244.88,-4.129052,92.546265,21034.651925325394,167.15189,10.0,-3.047559,168.1724,-4.346523,0.14999999,40.045086,9.012018,6.676365,729.6921214788732,289,,74.60563,4544,3.0
,99.43528,-168.1724,4545,0.99597526,-0.25,3316063,155,97.7772,0.13168101,168.1724,2.0296246e-11,5.947677,-35.05779,-159337.66,-4.1288204,72.10169,21041.175652503967,167.18585,6.25,-3.0816755,168.1724,-4.346738,0.14999999,40.05779,10.934751,5.5020123,729.6068206820682,289,,95.08415,4545,3.0
,99.43528,-168.1724,4546,1.0203887,-0.125,3316675,155,98.92201,0.0121297445,168.1724,2.0287319e-11,2.726945,-35.070736,-159431.56,-4.128648,71.38853,21047.942463874817,167.10947,6.25,-3.338307,168.1724,-4.346929,0.14999999,40.070736,11.328737,9.850003,729.5809502859656,289,,95.72094,4546,3.0
,99.43528,-168.1724,4547,1.0720994,0.625,3317674,155,-1.1029086,4.8422028e-15,168.1724,2.0278395e-11,-4.554387,-35.061684,-159425.47,-4.128588,-16.636412,21054.913952350616,167.07617,-6.25,-3.8841417,168.1724,-4.3471465,0.14999999,40.061684,35.966732,3.0540196e-08,729.6402023312074,289,,183.71259,4547,3.0
,99.43528,-168.1724,4548,1.0078975,-0.75,3318673,155,-16.982038,0.053936742,168.1724,2.026948e-11,15.221831,-35.04914,-159403.48,-4.1286874,88.94906,21061.82447719574,167.06639,10.0,-4.644116,168.1724,-4.3473663,0.14999999,40.04914,9.986399,1.92106e-24,729.6994283201407,289,,78.11733,4548,3.0
,99.43528,-168.1724,4549,1.01201,-0.625,3318995,155,91.159386,0.07990883,168.1724,2.0260568e-11,7.3618455,-35.060375,-159489.64,-4.1289268,90.74121,21068.21772146225,167.07285,10.0,-5.2249217,168.1724,-4.347574,0.14999999,40.060375,9.584984,9.280866,729.609804352605,289,,76.33163,4549,3.0
,99.43528,-168.1724,4550,1.0088829,-0.75,3319329,155,93.31312,0.053958867,168.1724,2.0251663e-11,8.273112,-35.07208,-159577.95,-4.1287103,89.04249,21074.707961797714,166.9937,10.0,-3.1602263,168.1724,-4.3477764,0.14999999,40.07208,9.953096,6.637083,729.5228571428571,289,,77.95121,4550,3.0
,99.43528,-168.1724,4551,0.9961269,-1.0,3319719,155,90.1576,0.0030629062,168.1724,2.0242764e-11,6.8210115,-35.083084,-159663.11,-4.128521,84.45431,21081.17724967003,167.0534,10.0,-3.265845,168.1724,-4.3479843,0.14999999,40.083084,17.827127,8.336279,729.44825313118,289,,82.599106,4551,3.0
,99.43528,-168.1724,4552,1.0068985,-0.25,3320359,155,85.40307,0.0040287124,168.1724,2.023387e-11,9.650369,-35.09304,-159743.52,-4.128333,93.74367,21087.8339908123,166.97952,10.0,-3.275308,168.1724,-4.348203,0.14999999,40.09304,8.798043,0.0003732618,729.4286028119508,289,,73.23585,4552,3.0
,99.43528,-168.1724,4553,1.0040803,-0.125,3320817,155,97.55112,0.0003711137,168.1724,2.0224983e-11,13.048098,-35.10566,-159836.06,-4.1281013,92.8681,21094.49350810051,166.97539,10.0,-3.0762954,168.1724,-4.348422,0.14999999,40.10566,9.051316,7.6455398,729.3689874807819,289,,74.107285,4553,3.0
,99.43528,-168.1724,4554,1.0121964,0.25,3321170,155,96.781006,4.495512e-09,168.1724,2.0216103e-11,11.42382,-35.118103,-159927.84,-4.1281013,70.59923,21100.887436389923,167.1476,10.0,-4.133046,168.1724,-4.348642,0.14999999,40.118103,15.565095,14.28535,729.2863416776461,289,,96.54837,4554,3.0
,99.43528,-168.1724,4555,0.9929231,0.375,3321500,155,96.21421,2.5748306e-11,168.1724,2.0207227e-11,8.134656,-35.13042,-160019.06,-4.128063,51.815086,21107.31574320793,167.1593,10.0,-3.9713786,168.1724,-4.348861,0.14999999,40.13042,22.10933,17.34875,729.198682766191,289,,115.344215,4555,3.0
,99.43528,-168.1724,4556,1.0062641,-0.875,3322499,155,-9.853378,0.59622395,168.1724,2.0198359e-11,5.2967415,-35.11945,-160004.22,-4.127991,66.34209,21114.35968232155,166.95308,6.25,-3.7839983,168.1724,-4.3490806,0.14999999,40.11945,12.037306,7.9064544e-13,729.25790166813,289,,100.61099,4556,3.0
,99.43528,-168.1724,4557,0.91535205,0.125,3322828,155,90.958176,6.793267e-07,168.1724,2.0189494e-11,-14.135036,-35.130608,-160090.17,-4.127859,-1.0510534,21120.867107391357,166.953,-10.0,-3.532467,168.1724,-4.3491693,0.14999999,40.130608,46.833626,7.327377e-18,729.1700680272108,289,,168.00406,4557,3.0
,99.43528,-168.1724,4558,1.0013311,-0.75,3323827,155,-1.0461954,0.093604915,168.1724,2.0180635e-11,-3.5011706,-35.12157,-160084.12,-4.12827,-11.938167,21127.816621780396,166.95245,-10.0,-5.9158735,168.1724,-4.3493886,0.14999999,40.12157,52.933308,1.4851824e-07,729.229267222466,289,,178.89062,4558,3.0
,99.43528,-168.1724,4559,0.9980345,-0.875,3324826,155,-9.64367,0.018223695,168.1724,2.0171783e-11,7.564824,-35.110657,-160069.48,-4.128351,86.4431,21134.83096075058,166.93703,10.0,-4.4980254,168.1724,-4.3495874,0.14999999,40.110657,10.676694,0.0013844869,729.2884404474665,289,,80.49393,4559,3.0
,99.43528,-168.1724,4560,0.9730043,-0.5,3325593,155,94.711624,1.9390193,168.1724,2.0162937e-11,5.5240273,-35.122627,-160159.19,-4.1281295,67.63641,21141.65225791931,167.0069,6.25,-3.111978,168.1724,-4.349803,0.14999999,40.122627,11.4312935,5.818868,729.2967105263158,289,,99.370476,4560,3.0
,99.43528,-168.1724,4561,0.97124785,-0.375,3326081,155,96.503044,0.7160206,168.1724,2.0154097e-11,10.323596,-35.13499,-160250.69,-4.1279697,69.196915,21148.34012579918,167.00217,6.25,-3.3753493,168.1724,-4.349597,0.14999999,40.13499,11.161949,9.471417,729.2438061828547,289,,97.805244,4561,3.0
,99.43528,-168.1724,4562,1.0079395,0.125,3326472,155,98.3801,3.924239e-07,168.1724,2.0145262e-11,11.318815,-35.147755,-160344.06,-4.1277976,82.67205,21154.89826965332,167.06204,10.0,-3.3080628,168.1724,-4.3496594,0.14999999,40.147755,11.779051,9.197165,729.1696624287594,289,,84.389984,4562,3.0
,99.43528,-168.1724,4563,1.0046549,-0.125,3326780,155,97.89279,0.00037165452,168.1724,2.0136432e-11,10.774991,-35.160416,-160436.97,-4.127611,92.92942,21161.505947828293,166.94043,10.0,-3.2836063,168.1724,-4.3498783,0.14999999,40.160416,9.046307,8.388474,729.0773613850537,289,,74.011,4563,3.0
,99.43528,-168.1724,4564,1.0015926,,3327210,155,97.36548,1.7095716e-05,168.1724,2.012761e-11,13.635667,-35.172947,-160529.33,-4.1274285,89.50087,21168.080526590347,166.98016,10.0,-3.303057,168.1724,-4.3500977,0.14999999,40.172947,9.924825,8.99181,729.0118317265557,289,,77.4793,4564,3.0
