TimestepsSoFar,MountainCar_mu0_higher,GridSize,DenMISELogFirst,MountainCar_std0_higher,TimeElapsed,IWMax,ReturnMean,DenMISEMeanLog,Iteration,Regret,ActionIn1,MountainCar_std1_higher,ReturnLastEpisode,IWMin,ReturnMin,IWMean,NumTrainableParams,Delta,IWFirstEpisode,Bound,BoundMISE,BoundBonus,AvgEpLen,MountainCar_mu1_higher,MinEpLen,Regret/t,DenMISELogLast,NumTrajectories,IWLastEpisode,ReturnAbsMax,ReturnMax,ReturnStepMax
1051814,-0.45454547,144,-4.2714477,0.14999999,2726.6177003383636,44.32641,31.583473,-4.191232,1368,-36366.19,-9.166991,3.0,94.756645,,-121.05606,0.94009924,,4.480653e-10,0.03803313,194.2858,-5.2093434,199.49515,768.8698830409356,-10.0,163,-26.583473,-3.9754012,1368,1.3653105e-12,121.05606,99.30145,121.05606
1052813,1.0,144,-4.2721505,0.14999999,2729.5344285964966,98.55632,31.556246,-4.1914396,1369,-36355.5,13.229138,3.0,-5.6926966,,-121.05606,0.9912607,,4.4741094e-10,3.2292298e-14,194.18747,-67.00262,261.1901,769.0379839298758,10.0,163,-26.556246,-4.409328,1369,1.9979164e-29,121.05606,99.30145,121.05606
1053812,-0.27272728,144,-4.272881,0.14999999,2732.320304632187,10.851585,31.483147,-4.192493,1370,-36281.91,16.857681,3.0,-68.590614,,-121.05606,1.0413612,,4.4675805e-10,0.0034051673,194.17715,95.356,98.82115,769.2058394160584,10.0,163,-26.483147,-5.606864,1370,2.121067e-14,121.05606,99.30145,121.05606
1054061,-0.09090909,144,-4.273608,0.14999999,2734.5437865257263,11.615131,31.527775,-4.193949,1371,-36369.58,10.223217,3.0,92.67022,,-121.05606,0.9879468,,4.4610654e-10,0.0074477578,194.08746,89.403404,104.68405,768.8264040846097,10.0,163,-26.527775,-6.228107,1371,7.839578,121.05606,99.30145,121.05606
1054370,-0.09090909,144,-4.2743316,0.14999999,2736.912384748459,19.87689,31.576294,-4.193364,1372,-36462.676,3.0787048,3.0,98.09479,,-121.05606,0.96933794,,4.4545648e-10,6.957655,194.03117,23.464453,170.56673,768.4912536443148,2.7272727,163,-26.576294,-3.3777866,1372,0.4023017,121.05606,99.30145,121.05606
1055369,-0.45454547,144,-4.270002,0.14999999,2739.711340904236,10.585404,31.55257,-4.193307,1373,-36456.68,12.842358,3.0,-0.9927044,,-121.05606,1.0434453,,4.4480783e-10,0.00035746626,193.83157,94.51062,99.32096,768.659140568099,10.0,163,-26.55257,-4.080039,1373,0.0009141005,121.05606,99.30145,121.05606
1055594,-0.27272728,144,-4.2707295,0.14999999,2742.022290945053,10.7164755,31.60034,-4.193101,1374,-36548.867,5.813715,3.0,97.186714,,-121.05606,1.0440754,,4.4416062e-10,0.003397849,193.74323,95.63237,98.11086,768.2634643377002,10.0,163,-26.60034,-3.952227,1374,6.74309,121.05606,99.30145,121.05606
1056014,-1.0,144,-4.271455,0.14999999,2744.4745848178864,19.360874,31.648514,-4.192493,1375,-36641.707,4.956018,3.0,97.837685,,-121.05606,0.9644267,,4.4351478e-10,6.2003284e-11,193.61835,80.77593,112.84242,768.0101818181818,10.0,163,-26.648514,-3.399669,1375,0.0002206361,121.05606,99.30145,121.05606
1056345,-1.0,144,-4.272182,0.14999999,2746.8313517570496,21.039246,31.689085,-4.1928096,1376,-36724.18,3.6054099,3.0,87.47398,,-121.05606,0.9765672,,4.428704e-10,3.952148e-09,194.17793,57.685047,136.49289,767.6925872093024,6.3636365,163,-26.689085,-4.5885205,1376,19.493914,121.05606,99.30145,121.05606
1057344,0.45454547,144,-4.272908,0.14999999,2749.6784162521362,26.429506,31.651325,-4.192667,1377,-36698.875,10.382083,3.0,-20.302567,,-121.05606,1.0018668,,4.422274e-10,0.0033792206,193.54776,-5.9276886,199.47545,767.8605664488017,4.5454545,163,-26.651325,-3.9699843,1377,7.694059e-20,121.05606,99.30145,121.05606
1058343,0.09090909,144,-4.2736316,0.14999999,2752.5066277980804,14.599564,31.611027,-4.1927333,1378,-36669.996,7.9356685,3.0,-23.881199,,-121.05606,1.0444983,,4.4158577e-10,0.23857658,193.4329,53.281742,140.15117,768.0283018867924,6.3636365,163,-26.611027,-4.2810397,1378,0.19668224,121.05606,99.30145,121.05606
1058887,0.09090909,144,-4.274184,0.14999999,2755.001668691635,13.144703,31.659584,-4.1921387,1379,-36763.566,11.045749,3.0,98.56906,,-121.05606,1.017002,,4.4094553e-10,0.003747701,193.57236,85.885605,107.68675,767.8658448150834,10.0,163,-26.659584,-3.4158752,1379,8.065177,121.05606,99.30145,121.05606
1059283,-0.09090909,144,-4.274906,0.14999999,2757.370066165924,11.491449,31.708185,-4.1916347,1380,-36857.297,5.888441,3.0,98.73147,,-121.05606,0.9910127,,4.4030674e-10,0.007457431,193.60986,89.78683,103.82304,767.5963768115942,10.0,163,-26.708185,-3.5107408,1380,7.3473673,121.05606,99.30145,121.05606
1059820,-0.8181818,144,-4.275625,0.14999999,2759.8627512454987,23.481342,31.756765,-4.1911254,1381,-36951.094,-2.894118,3.0,98.79747,,-121.05606,1.0698454,,4.3966927e-10,9.999474e-05,193.38425,5.4674964,187.91675,767.4293989862418,0.90909094,163,-26.756765,-3.477927,1381,0.00013708102,121.05606,99.30145,121.05606
1060819,-0.45454547,144,-4.276349,0.14999999,2762.68710231781,10.529635,31.721766,-4.191264,1382,-36929.48,14.5117655,3.0,-16.61422,,-121.05606,1.0440209,,4.3903323e-10,0.00035974238,193.3368,94.60677,98.730034,767.5969609261939,10.0,163,-26.721766,-4.448339,1382,7.8659796e-05,121.05606,99.30145,121.05606
1061192,-0.27272728,144,-4.277072,0.14999999,2765.043760538101,10.620299,31.766436,-4.191596,1383,-37017.98,12.9722805,3.0,93.500565,,-121.05606,1.0450667,,4.383986e-10,0.003419468,193.18442,95.753365,97.43105,767.3116413593636,10.0,163,-26.766436,-4.692341,1383,8.836027,121.05606,99.30145,121.05606
1061460,-0.27272728,144,-4.2777925,0.14999999,2767.263300895691,10.546987,31.814207,-4.1913853,1384,-37110.863,6.6385913,3.0,97.88217,,-121.05606,1.047895,,4.377653e-10,0.0034219325,193.00412,96.045845,96.958275,766.9508670520231,10.0,163,-26.814207,-3.9425066,1384,10.169676,121.05606,99.30145,121.05606
1061794,-0.8181818,144,-4.2785125,0.14999999,2769.592072248459,13.008146,31.860086,-4.1907372,1385,-37201.22,14.7743225,3.0,95.35457,,-121.05606,0.9621545,,4.3713336e-10,4.8683162e-08,192.97293,82.39433,110.578606,766.6382671480144,10.0,163,-26.860086,-3.3399422,1385,3.5501986,121.05606,99.30145,121.05606
1061975,-0.6363636,144,-4.279234,0.14999999,2771.6744327545166,11.420871,31.90353,-4.1915383,1386,-37288.293,2.8311715,3.0,92.0775,,-121.05606,1.0109285,,4.365028e-10,0.00055668806,192.77263,70.346306,122.42632,766.2157287157287,6.3636365,163,-26.90353,-5.261631,1386,0.47340244,121.05606,99.30145,121.05606
1062905,0.8181818,144,-4.279955,0.14999999,2774.4876794815063,37.2549,31.945187,-4.1912436,1387,-37372.973,3.1120956,3.0,89.67866,,-121.05606,1.0963553,,4.358736e-10,9.365526e-08,192.77432,-37.8693,230.64362,766.3338139870224,2.7272727,163,-26.945187,-3.7913592,1387,1.2138811e-19,121.05606,99.30145,121.05606
1063904,0.09090909,144,-4.2806754,0.14999999,2777.3465464115143,13.046066,31.882559,-4.1916785,1388,-37312.992,7.710318,3.0,-54.98146,,-121.05606,1.0153308,,4.3524576e-10,0.0037721072,192.71086,85.7833,106.92756,766.5014409221902,10.0,163,-26.882559,-4.884611,1388,2.7296542e-08,121.05606,99.30145,121.05606
1064236,-0.09090909,144,-4.281393,0.14999999,2779.784031152725,12.291237,31.930992,-4.1911097,1389,-37407.15,5.628559,3.0,99.15608,,-121.05606,0.9993852,,4.3461929e-10,0.47808966,192.7966,65.55403,127.24258,766.1886249100072,6.3636365,163,-26.930992,-3.413273,1389,6.823795,121.05606,99.30145,121.05606
1064732,-0.45454547,144,-4.281769,0.14999999,2782.2935321331024,11.085836,31.978249,-4.1905637,1390,-37499.766,9.607123,3.0,97.61596,,-121.05606,0.9979119,,4.3399417e-10,0.023038186,192.86728,72.3704,120.49689,765.9942446043166,6.3636365,163,-26.978249,-3.430498,1390,6.620913,121.05606,99.30145,121.05606
1065034,-0.45454547,144,-4.282471,0.14999999,2784.5827896595,10.425786,32.02522,-4.189854,1391,-37592.082,15.815574,3.0,97.318504,,-121.05606,1.0467883,,4.3337037e-10,0.00036195153,192.84235,94.94307,97.89928,765.6606757728254,10.0,163,-27.025219,-3.1998067,1391,6.6329575,121.05606,99.30145,121.05606
1065288,0.09090909,144,-4.28319,0.14999999,2786.880658864975,24.274813,32.06845,-4.190923,1392,-37679.28,0.43665016,3.0,92.19974,,-121.05606,1.055786,,4.3274795e-10,7.789841,192.71182,4.142921,188.56891,765.2931034482758,0.90909094,163,-27.06845,-5.7232194,1392,1.4464079e-08,121.05606,99.30145,121.05606
1066287,-0.6363636,144,-4.278327,0.14999999,2789.7611944675446,11.651823,32.045387,-4.190878,1393,-37674.227,9.6523485,3.0,-0.057182163,,-121.05606,1.0040538,,4.3212683e-10,8.732029e-06,192.6013,88.8239,103.777405,765.4608758076095,10.0,163,-27.045387,-4.179734,1393,6.496997e-05,121.05606,99.30145,121.05606
1066547,-0.45454547,144,-4.2790446,0.14999999,2791.9026112556458,22.382217,32.089806,-4.190279,1394,-37763.19,-1.7903817,3.0,93.96565,,-121.05606,0.86138636,,4.3150708e-10,0.7430444,192.57661,11.57961,180.99701,765.0982783357246,0.90909094,163,-27.089806,-3.357398,1394,0.025510432,121.05606,99.30145,121.05606
1067546,-0.09090909,144,-4.279229,0.14999999,2794.6839439868927,26.23009,32.06324,-4.1904325,1395,-37753.22,-3.046499,3.0,-4.970142,,-121.05606,0.8535912,,4.3088866e-10,9.29035,192.48434,-0.62836355,193.1127,765.2659498207885,-6.3636365,163,-27.06324,-4.26334,1395,0.2740069,121.05606,99.30145,121.05606
1068545,-0.8181818,144,-4.273308,0.14999999,2797.5193457603455,29.697014,32.040226,-4.190609,1396,-37748.156,-4.3498545,3.0,-0.061363585,,-121.05606,1.0523067,,4.3027157e-10,6.0073595e-05,192.48492,-14.325108,206.81003,765.4333810888252,-6.3636365,163,-27.040226,-4.28642,1396,2.2962935e-05,121.05606,99.30145,121.05606
1069544,-0.8181818,144,-4.274024,0.14999999,2800.4430804252625,12.948144,32.007385,-4.1907277,1397,-37729.316,10.026333,3.0,-13.842095,,-121.05606,0.96536994,,4.296558e-10,4.8465072e-08,192.48079,82.74916,109.73163,765.6005726556907,10.0,163,-27.007385,-4.403073,1397,0.0011165789,121.05606,99.30145,121.05606
1070276,-0.45454547,144,-4.2747397,0.14999999,2803.104746580124,10.359703,32.043583,-4.190361,1398,-37806.93,9.256849,3.0,82.61182,,-121.05606,1.0467998,,4.2904133e-10,0.0003591639,192.28258,94.95472,97.32786,765.5765379113019,10.0,163,-27.043583,-3.6422071,1398,0.06794936,121.05606,99.30145,121.05606
1070610,-0.27272728,144,-4.2754545,0.14999999,2805.5189893245697,11.36711,32.089252,-4.18962,1399,-37897.863,2.3109999,3.0,95.93587,,-121.05606,0.9874403,,4.284282e-10,0.21744978,192.17873,71.10347,121.07526,765.2680486061472,6.3636365,163,-27.089252,-3.1980746,1399,2.20513,121.05606,99.30145,121.05606
1071609,-1.0,144,-4.2760134,0.14999999,2808.405445098877,19.320614,32.064358,-4.189421,1400,-37890.1,9.872597,3.0,-2.7614653,,-121.05606,0.9621903,,4.2781637e-10,6.228657e-11,192.0253,80.33129,111.694016,765.435,10.0,163,-27.064358,-3.8968961,1400,4.6662823e-05,121.05606,99.30145,121.05606
1071936,-0.09090909,144,-4.2767277,0.14999999,2810.822667360306,11.414914,32.104717,-4.189108,1401,-37973.707,6.2578797,3.0,88.60658,,-121.05606,0.9841182,,4.2720583e-10,0.007471027,191.98523,89.22199,102.76324,765.1220556745182,10.0,163,-27.104717,-3.7102554,1401,2.210085e-07,121.05606,99.30145,121.05606
1072444,0.27272728,144,-4.277436,0.14999999,2813.2869021892548,17.656908,32.15258,-4.1886477,1402,-38067.918,9.336963,3.0,99.20968,,-121.05606,1.0259795,,4.2659665e-10,0.0004350951,191.91278,67.618416,124.294365,764.9386590584879,10.0,163,-27.15258,-3.5258052,1402,0.89261234,121.05606,99.30145,121.05606
1072759,0.09090909,144,-4.278148,0.14999999,2815.7034573554993,14.43828,32.199833,-4.188053,1403,-38161.367,10.19088,3.0,98.45094,,-121.05606,1.0469598,,4.2598874e-10,0.23965657,192.10016,54.457146,137.643,764.6179615110477,6.3636365,163,-27.199833,-3.3772774,1403,6.413249,121.05606,99.30145,121.05606
1073758,0.8181818,144,-4.27869,0.14999999,2818.5519037246704,55.683846,32.16301,-4.188025,1404,-38136.867,11.435823,3.0,-19.499996,,-121.05606,0.9957312,,4.2538215e-10,1.0019824e-10,191.88525,-36.904846,228.7901,764.7849002849002,10.0,163,-27.16301,-4.192838,1404,1.9895039,121.05606,99.30145,121.05606
1074757,0.45454547,144,-4.2794023,0.14999999,2821.330329179764,27.519594,32.09589,-4.1887236,1405,-38069.727,1.155754,3.0,-62.143124,,-121.05606,0.9751934,,4.2477682e-10,0.023912018,191.87175,-8.3184805,200.19023,764.9516014234875,0.90909094,163,-27.09589,-5.155273,1405,0.00090219773,121.05606,99.30145,121.05606
1075756,-0.8181818,144,-4.2800965,0.14999999,2824.1895065307617,12.834534,32.063656,-4.1889386,1406,-38051.5,10.0228615,3.0,-13.227612,,-121.05606,0.9676411,,4.241728e-10,4.8760295e-08,191.84277,82.91294,108.929825,765.1180654338549,10.0,163,-27.063656,-4.463279,1406,7.680273e-21,121.05606,99.30145,121.05606
1076487,-1.0,144,-4.2808075,0.14999999,2826.7618503570557,19.122284,32.098396,-4.1886544,1407,-38127.445,6.874997,3.0,80.942986,,-121.05606,0.9707071,,4.2357004e-10,6.258584e-11,191.87094,81.02857,110.84238,765.09381663113,10.0,163,-27.098396,-3.7527857,1407,14.231197,121.05606,99.30145,121.05606
1076811,-1.0,144,-4.281518,0.14999999,2829.0739698410034,20.990887,32.14038,-4.188315,1408,-38213.656,-0.90902984,3.0,91.21548,,-121.05606,0.9798704,,4.229686e-10,3.989212e-09,191.80074,57.266235,134.5345,764.7805397727273,6.3636365,163,-27.14038,-3.6796825,1408,12.170107,121.05606,99.30145,121.05606
1077810,0.09090909,144,-4.282228,0.14999999,2831.939478158951,41.886234,32.09984,-4.189196,1409,-38183.67,-6.767133,3.0,-24.988611,,-121.05606,1.0225779,,4.2236842e-10,0.40138176,191.80638,-0.89584863,192.70222,764.9467707594039,-10.0,163,-27.099838,-5.40673,1409,6.9503513e-17,121.05606,99.30145,121.05606
1078809,-0.45454547,144,-4.2826524,0.14999999,2834.769197702408,10.3598995,32.07706,-4.1892695,1410,-38178.656,11.733272,3.0,-0.011573273,,-121.05606,1.0447327,,4.2176954e-10,0.0003620171,191.61427,94.749664,96.86461,765.1127659574468,10.0,163,-27.07706,-4.307029,1410,3.621595e-08,121.05606,99.30145,121.05606
1079070,0.09090909,144,-4.2833614,0.14999999,2837.086191177368,13.015707,32.123158,-4.188793,1411,-38270.773,13.406737,3.0,97.11532,,-121.05606,1.0113444,,4.211719e-10,0.0037822528,191.52597,85.60603,105.919945,764.7554925584692,10.0,163,-27.123158,-3.559548,1411,0.056227285,121.05606,99.30145,121.05606
1079336,-0.09090909,144,-4.284067,0.14999999,2839.3733372688293,11.348404,32.169086,-4.18875,1412,-38362.75,11.573035,3.0,96.97961,,-121.05606,0.987835,,4.2057566e-10,0.0075260624,191.73778,89.65419,102.08359,764.4022662889519,10.0,163,-27.169086,-4.136972,1412,9.854485,121.05606,99.30145,121.05606
1079775,1.0,144,-4.2847695,0.14999999,2841.777947664261,94.9194,32.21529,-4.1885014,1413,-38455.203,-5.925625,3.0,97.45453,,-121.05606,1.1085701,,4.1998058e-10,3.474394e-12,191.41306,-47.711845,239.12491,764.171974522293,-10.0,163,-27.21529,-3.8239594,1413,6.661868e-16,121.05606,99.30145,121.05606
1080774,-0.45454547,144,-4.285477,0.14999999,2844.7065813541412,10.309344,32.15402,-4.1891637,1414,-38395.78,5.3002925,3.0,-54.425793,,-121.05606,1.0455711,,4.1938678e-10,0.00036304118,191.25888,94.84989,96.40898,764.3380480905233,10.0,163,-27.154018,-5.2164564,1414,6.9816116e-29,121.05606,99.30145,121.05606
1081402,-0.45454547,144,-4.286184,0.14999999,2847.240975379944,26.926254,32.198105,-4.1886063,1415,-38485.32,-6.292848,3.0,94.540596,,-121.05606,0.9512457,,4.187942e-10,0.45063838,191.22543,-5.1099486,196.33539,764.2416961130742,-6.3636365,163,-27.198105,-3.4448733,1415,0.0027832268,121.05606,99.30145,121.05606
1082401,0.09090909,144,-4.286572,0.14999999,2850.0652298927307,12.894463,32.170666,-4.188773,1416,-38473.664,13.005733,3.0,-6.658052,,-121.05606,1.0153322,,4.1820292e-10,0.0037944154,191.22112,86.03242,105.1887,764.4074858757062,10.0,163,-27.170666,-4.370475,1416,3.504001e-09,121.05606,99.30145,121.05606
1082641,0.27272728,144,-4.2872753,0.14999999,2852.3489396572113,17.50236,32.216175,-4.18871,1417,-38565.32,9.940563,3.0,96.6554,,-121.05606,1.0353389,,4.1761283e-10,0.00043939738,191.1315,68.2571,122.87439,764.0374029640085,10.0,163,-27.216175,-4.1135607,1417,12.604316,121.05606,99.30145,121.05606
1083051,-0.09090909,144,-4.2879806,0.14999999,2854.745908021927,24.841593,32.262,-4.1882133,1418,-38657.52,-0.47174066,3.0,97.20163,,-121.05606,0.93286806,,4.1702403e-10,23.786407,191.12419,2.8758035,188.24838,763.7877291960508,-0.90909094,163,-27.262001,-3.5158148,1418,0.0039835484,121.05606,99.30145,121.05606
1084050,0.09090909,144,-4.27205,0.14999999,2857.6077647209167,12.740058,32.237907,-4.1882668,1419,-38650.59,9.355159,3.0,-1.9292831,,-121.05606,1.0201244,,4.1643644e-10,0.0037397107,191.0422,86.57623,104.46598,763.953488372093,10.0,163,-27.237907,-4.193428,1419,0.0035431325,121.05606,99.30145,121.05606
1084517,-0.8181818,144,-4.272752,0.14999999,2860.1148126125336,20.345856,32.28456,-4.1877003,1420,-38744.08,1.5981653,3.0,98.489555,,-121.05606,1.0535805,,4.1585013e-10,4.5185556e-05,191.03964,22.91867,168.12097,763.7443661971831,2.7272727,163,-27.284561,-3.4016955,1420,4.177438e-09,121.05606,99.30145,121.05606
1085516,-0.8181818,144,-4.2734556,0.14999999,2862.992436170578,44.30792,32.255234,-4.187507,1421,-38729.688,-14.018663,3.0,-9.390409,,-121.05606,1.0987582,,4.1526504e-10,5.146137e-06,190.91626,-15.065901,205.98216,763.9099225897255,-10.0,163,-27.255234,-3.962967,1421,0.0023841541,121.05606,99.30145,121.05606
1086515,-0.27272728,144,-4.274159,0.14999999,2865.8858618736267,18.595058,32.222897,-4.188308,1422,-38710.96,7.481381,3.0,-13.731228,,-121.05606,0.9007951,,4.1468118e-10,3.1828532,190.88596,28.353327,162.53262,764.0752461322081,2.7272727,163,-27.222897,-5.4165435,1422,6.582762e-08,121.05606,99.30145,121.05606
1086959,-0.45454547,144,-4.2726264,0.14999999,2868.348172903061,10.299572,32.26776,-4.1876926,1423,-38802.023,11.117726,3.0,96.063095,,-121.05606,1.0478656,,4.1409856e-10,0.00035840567,191.05403,95.0775,95.97653,763.8503162333099,10.0,163,-27.267761,-3.2112508,1423,6.888793,121.05606,99.30145,121.05606
1087221,-0.27272728,144,-4.273329,0.14999999,2870.706353664398,10.467455,32.312813,-4.187117,1424,-38893.445,13.009451,3.0,96.42232,,-121.05606,1.0384021,,4.135172e-10,0.003406692,190.96606,95.2529,95.71316,763.497893258427,10.0,163,-27.312813,-3.4145882,1424,6.351044,121.05606,99.30145,121.05606
1087484,-0.45454547,144,-4.2740283,0.14999999,2872.9918348789215,10.204392,32.356552,-4.186944,1425,-38983.086,15.33227,3.0,94.643684,,-121.05606,1.0531427,,4.1293696e-10,0.00035890847,191.02007,95.5948,95.42526,763.1466666666666,10.0,163,-27.356552,-3.975646,1425,9.086513,121.05606,99.30145,121.05606
1087667,-0.6363636,144,-4.2747293,0.14999999,2875.2439408302307,11.504188,32.399975,-4.187676,1426,-39072.363,7.079513,3.0,94.278786,,-121.05606,1.0002683,,4.1235804e-10,8.700666e-06,190.9336,88.53054,102.40305,762.7398316970547,10.0,163,-27.399975,-5.283455,1426,6.7307706,121.05606,99.30145,121.05606
1088003,-0.45454547,144,-4.2754307,0.14999999,2877.642558336258,10.176841,32.444836,-4.187021,1427,-39163.78,6.7974668,3.0,96.41446,,-121.05606,1.0572275,,4.117803e-10,0.00035941217,190.88089,95.997375,94.88351,762.4407848633497,10.0,163,-27.444836,-3.250423,1427,5.913639,121.05606,99.30145,121.05606
1088630,0.45454547,144,-4.2761307,0.14999999,2880.2511069774628,41.659576,32.489796,-4.1863313,1428,-39255.426,-11.472493,3.0,96.64497,,-121.05606,0.93544376,,4.1120377e-10,0.0012292545,190.85686,-7.6097784,198.46663,762.3459383753501,-10.0,163,-27.489796,-3.2581341,1428,4.15384e-13,121.05606,99.30145,121.05606
1089629,-1.0,144,-4.2768297,0.14999999,2883.074691295624,47.049446,32.454556,-4.1870413,1429,-39232.562,-6.460088,3.0,-17.862385,,-121.05606,1.0550655,,4.1062845e-10,2.0772958e-07,190.76753,-18.211107,208.97864,762.5115465360392,-2.7272727,163,-27.454556,-5.130415,1429,8.21694e-29,121.05606,99.30145,121.05606
1090628,0.09090909,144,-4.2775292,0.14999999,2885.93753862381,12.7199955,32.416782,-4.1875353,1430,-39206.0,13.996731,3.0,-21.564703,,-121.05606,1.020567,,4.1005438e-10,0.003760258,190.58264,86.66591,103.91674,762.6769230769231,10.0,163,-27.416782,-4.9400973,1430,6.10113e-18,121.05606,99.30145,121.05606
1090863,-0.6363636,144,-4.278226,0.14999999,2888.2775495052338,11.425751,32.462738,-4.1876535,1431,-39299.18,0.59237766,3.0,98.18278,,-121.05606,1.0071647,,4.0948142e-10,0.0005561272,190.58461,70.05336,120.53125,762.3081761006289,6.3636365,163,-27.462738,-4.375475,1431,0.00039561326,121.05606,99.30145,121.05606
1091862,-1.0,144,-4.278924,0.14999999,2891.0989685058594,19.160788,32.42999,-4.1876173,1432,-39279.746,5.6144447,3.0,-14.433979,,-121.05606,0.9632343,,4.0890977e-10,6.246813e-11,190.52405,80.45189,110.07215,762.4734636871508,10.0,163,-27.429989,-4.1406116,1432,0.21744978,121.05606,99.30145,121.05606
1092190,-0.27272728,144,-4.279622,0.14999999,2893.446072101593,10.367629,32.471363,-4.18727,1433,-39366.465,12.169649,3.0,91.71914,,-121.05606,1.0400668,,4.0833925e-10,0.003428199,190.51974,95.4369,95.08284,762.1702721563154,10.0,163,-27.471363,-3.6507564,1433,0.00017592136,121.05606,99.30145,121.05606
1092487,1.0,144,-4.2803173,0.14999999,2895.816890478134,60.189186,32.51526,-4.1868734,1434,-39456.883,-4.396659,3.0,95.41769,,-121.05606,0.9524111,,4.0776993e-10,1.0849171e-10,190.4665,-46.01009,236.4766,761.8458856345885,-2.7272727,163,-27.515259,-3.656031,1434,2.6802247e-23,121.05606,99.30145,121.05606
1093486,0.27272728,144,-4.2810144,0.14999999,2898.688494682312,27.24234,32.459614,-4.1874566,1435,-39404.547,-1.4910338,3.0,-47.338737,,-121.05606,1.0620186,,4.0720183e-10,1.4550854,190.3774,-3.1205738,193.49797,762.011149825784,-2.7272727,163,-27.459614,-4.9677105,1435,9.008633e-05,121.05606,99.30145,121.05606
1094485,-0.45454547,144,-4.280698,0.14999999,2901.6911566257477,10.14098,32.433743,-4.1875396,1436,-39394.855,11.167758,3.0,-4.689357,,-121.05606,1.056843,,4.0663486e-10,0.0003613102,190.3437,95.99436,94.34934,762.1761838440111,10.0,163,-27.433743,-4.363288,1436,2.0338171e-09,121.05606,99.30145,121.05606
