IWMax,IWFirstEpisode,TimestepsSoFar,ReturnMin,BoundBonus,InvPendulum_std3_higher,InvPendulum_std0_higher,GridSize,IWLastEpisode,MinEpLen,DenMISEMeanLog,InvPendulum_mu3_higher,AvgEpLen,Regret/t,InvPendulum_std2_higher,ReturnMax,NumTrajectories,Delta,DenMISELogLast,InvPendulum_mu1_higher,ReturnLastEpisode,InvPendulum_mu0_higher,BoundMISE,Bound,DenMISELogFirst,ActionIn1,InvPendulum_std1_higher,NumTrainableParams,Iteration,ReturnAbsMax,IWMin,InvPendulum_mu2_higher,TimeElapsed,IWMean,Regret,ReturnMean
6.038588e-26,,7999,-497.7282,inf,0.01,0.01,256,,12,8.274201,0.06666667,85.09574468085107,158.85478,0.01,-94.01302,94,5.3541758e-08,9.719801,-0.2,-200.20389,-0.06666667,-3.0629418e-25,inf,9.237662,-0.110677436,0.01,,94,497.7282,,0.06666667,96.64501333236694,6.4240356e-28,14932.35,-153.85478
1.1707736e-16,,8084,-497.7282,inf,0.01,0.01,256,,12,8.266703,0.2,85.09473684210526,159.16574,0.01,-94.01302,95,5.2420493e-08,8.556599,-0.2,-183.39621,-0.06666667,-6.1339686e-16,inf,9.22708,-0.020869955,0.01,,95,497.7282,,0.06666667,97.99110007286072,1.2323932e-18,15120.746,-154.16574
6.486511e-29,,8584,-497.7282,inf,0.01,0.01,256,,12,8.255038,-0.06666667,89.41666666666667,162.70648,0.01,-94.01302,96,5.1334098e-08,8.14163,-0.2,-494.07712,-0.06666667,-8.2203836e-29,inf,9.216609,-0.13866489,0.01,,96,497.7282,,0.2,100.02804613113403,6.7567824e-31,15619.822,-157.70648
3.3110653e-14,,8622,-497.7282,inf,0.01,0.01,256,5.897462e-35,12,8.228146,0.06666667,88.88659793814433,162.29019,0.01,-94.01302,97,5.0281113e-08,6.641321,-0.2,-117.32473,-0.06666667,-4.152868e-14,inf,9.206246,0.024586156,0.01,,97,497.7282,,0.2,101.61476445198059,3.4134695e-16,15742.148,-157.29019
2.9395424e-24,,8655,-497.7282,inf,0.01,0.01,256,,12,8.222096,-0.06666667,88.31632653061224,162.00467,0.01,-94.01302,98,4.92602e-08,8.630195,-0.2,-129.3087,0.06666667,-3.7576585e-24,inf,9.19599,-0.4391832,0.01,,98,497.7282,,-0.2,103.10798168182373,2.999533e-26,15876.457,-157.00467
2.4745134e-23,,8676,-497.7282,inf,0.01,0.01,256,,12,8.197037,0.06666667,87.63636363636364,161.55241,0.01,-94.01302,99,4.8270078e-08,6.7360234,-0.2,-112.23311,0.06666667,-3.131254e-23,inf,9.185838,-0.27942908,0.01,,99,497.7282,,-0.2,104.58389353752136,2.4995087e-25,15993.689,-156.55241
2.463567e-17,,8716,-497.7282,inf,0.01,0.01,256,,12,8.201075,-0.2,87.16,161.21284,0.01,-94.01302,100,4.7309502e-08,9.595873,-0.2,-122.59558,0.06666667,-2.3405469e-17,inf,9.175787,-0.41159356,0.01,,100,497.7282,,-0.06666667,106.07706832885742,2.463567e-19,16121.285,-156.21284
1.9524539e-29,,8759,-497.7282,inf,0.01,0.01,256,,12,8.198074,-0.06666667,86.72277227722772,160.77094,0.01,-94.01302,101,4.6377316e-08,8.893151,-0.2,-111.57843,0.06666667,-9.2272074e-29,inf,9.165836,-0.2422874,0.01,,101,497.7282,,-0.06666667,107.54683065414429,1.939972e-31,16237.864,-155.77094
3.5372198e-28,,8805,-497.7282,inf,0.01,0.01,256,1.9658233e-37,12,8.195463,0.06666667,86.32352941176471,160.53464,0.01,-94.01302,102,4.5472408e-08,8.926805,-0.2,-131.66927,0.06666667,-1.6534561e-27,inf,9.155985,-0.12986873,0.01,,102,497.7282,,-0.06666667,109.01784753799438,3.4678626e-30,16374.533,-155.53464
2.0803144e-19,,8848,-497.7282,inf,0.01,0.01,256,,12,8.174681,0.2,85.90291262135922,160.37459,0.01,-94.01302,103,4.4593747e-08,7.050016,-0.2,-139.0492,0.06666667,-1.0052729e-18,inf,9.146228,-0.01728496,0.01,,103,497.7282,,-0.06666667,110.57139730453491,2.0197226e-21,16518.582,-155.37459
5.7291886e-17,,8923,-497.7282,inf,0.01,0.01,256,,12,8.149401,-0.2,85.79807692307692,160.54488,0.01,-94.01302,104,4.3740293e-08,6.540823,-0.2,-173.08522,0.06666667,-5.233747e-17,inf,9.136566,-0.2613546,0.01,,104,497.7282,,0.06666667,112.08201694488525,5.508835e-19,16696.668,-155.54488
2.7246948e-32,,8984,-497.7282,inf,0.01,0.01,256,4.237582e-37,12,8.15644,-0.06666667,85.56190476190476,160.54425,0.01,-94.01302,105,4.291111e-08,9.883527,-0.2,-155.47954,0.06666667,-1.321804e-31,inf,9.126997,-0.13629144,0.01,,105,497.7282,,0.06666667,113.5787398815155,3.1387697e-34,16857.146,-155.54425
8.882656e-31,,9044,-497.7282,inf,0.01,0.01,256,4.3142477e-35,12,8.162935,0.06666667,85.32075471698113,160.50745,0.01,-94.01302,106,4.210529e-08,9.840246,-0.2,-151.64378,0.06666667,-3.384838e-30,inf,9.117518,-0.0042553768,0.01,,106,497.7282,,0.06666667,114.90335178375244,1.3035524e-32,17013.79,-155.50745
1.0362644e-21,,9103,-497.7282,inf,0.01,0.01,256,6.1162234e-35,12,8.164517,0.2,85.07476635514018,160.52495,0.01,-94.01302,107,4.132195e-08,9.327612,-0.2,-157.37947,0.06666667,-4.8203554e-21,inf,9.108129,0.15937595,0.01,,107,497.7282,,0.06666667,116.33574318885803,9.684714e-24,17176.17,-155.52495
7.8753087e-22,,9164,-497.7282,inf,0.01,0.01,256,,12,8.153838,-0.06666667,84.85185185185185,160.56532,0.01,-94.01302,108,4.056027e-08,8.006456,-0.2,-159.88428,0.06666667,-8.871478e-22,inf,9.098826,0.00458356,0.01,,108,497.7282,,0.2,117.85172605514526,7.2919525e-24,17341.055,-155.56532
4.0153694e-07,,9195,-497.7282,inf,0.01,0.01,256,,12,8.119063,0.06666667,84.35779816513761,160.29085,0.01,-94.01302,109,3.9819465e-08,5.358815,-0.2,-125.649925,0.06666667,-4.4817864e-07,inf,9.089609,0.14102921,0.01,,109,497.7282,,0.2,119.33222222328186,3.683825e-09,17471.703,-155.29085
7.8216036e-13,,9216,-497.7282,inf,0.01,0.01,256,,12,8.078891,-0.06666667,83.78181818181818,159.93721,0.01,-94.01302,110,3.909876e-08,4.6955824,-0.2,-116.3886,0.2,-1.4043056e-12,inf,9.080477,-0.088834725,0.01,,110,497.7282,,-0.06666667,120.69955968856812,7.1105485e-15,17593.094,-154.93721
4.2244282e-22,,9256,-497.7282,inf,0.01,0.01,256,4.2244282e-22,12,8.049039,0.06666667,83.38738738738739,159.71448,0.01,-94.01302,111,3.8397452e-08,5.7607875,-0.2,-130.21342,0.2,-6.1356364e-22,inf,9.071427,-0.030752651,0.01,,111,497.7282,,-0.06666667,122.11062097549438,4.403264e-24,17728.307,-154.71448
4.665934e-13,,9278,-497.7282,inf,0.01,0.01,256,,12,8.043232,-0.06666667,82.83928571428571,159.40349,0.01,-94.01302,112,3.771484e-08,8.394171,-0.2,-119.88543,0.2,-8.2277116e-13,inf,9.062458,0.021281376,0.01,,112,497.7282,,0.06666667,123.5723705291748,4.1660125e-15,17853.191,-154.40349
3.9556187e-23,,9325,-497.7282,inf,0.01,0.01,256,1.5434293e-28,12,8.038934,0.06666667,82.52212389380531,159.25764,0.01,-94.01302,113,3.705028e-08,8.55313,-0.2,-137.92155,0.2,-6.9134634e-23,inf,9.05357,0.11733779,0.01,,113,497.7282,,0.06666667,124.99202704429626,3.5005611e-25,17996.113,-154.25764
1.5645398e-19,,9378,-497.7282,inf,0.01,0.01,256,,12,8.024935,-0.06666667,82.26315789473684,159.2352,0.01,-94.01302,114,3.6403126e-08,7.438616,-0.06666667,-151.70059,-0.2,-1.5613636e-19,inf,9.044759,-0.56352913,0.01,,114,497.7282,,-0.2,126.71169233322144,1.3724033e-21,18152.812,-154.2352
7.4176195e-12,,9408,-497.7282,inf,0.01,0.01,256,,12,8.020657,0.06666667,81.80869565217391,158.99942,0.01,-94.01302,115,3.577278e-08,8.528514,-0.06666667,-127.120224,-0.2,-7.338192e-12,inf,9.036025,-0.43696928,0.01,,115,497.7282,,-0.2,128.24032616615295,6.450104e-14,18284.934,-153.99942
2.1623425e-27,,9430,-497.7282,inf,0.01,0.01,256,,12,8.002337,-0.2,81.29310344827586,158.6575,0.01,-94.01302,116,3.515867e-08,6.891441,-0.06666667,-114.336075,-0.2,-1.8793113e-27,inf,9.027367,-0.51783895,0.01,,116,497.7282,,-0.06666667,129.753408908844,1.8640883e-29,18404.27,-153.6575
2.4862928e-31,,9458,-497.7282,inf,0.01,0.01,256,2.4862928e-31,12,8.003313,-0.06666667,80.83760683760684,158.2698,0.01,-94.01302,117,3.4560234e-08,9.112047,-0.06666667,-108.297134,-0.2,-5.618609e-31,inf,9.018784,-0.430897,0.01,,117,497.7282,,-0.06666667,131.28686022758484,2.7943688e-33,18517.566,-153.2698
1.8993317e-23,,9958,-497.7282,inf,0.01,0.01,256,,12,8.000569,0.06666667,84.38983050847457,157.1993,0.01,-26.95098,118,3.397695e-08,8.675308,-0.06666667,-26.95098,-0.2,-7.977312e-23,inf,9.010273,-0.24829918,0.01,,118,497.7282,,-0.06666667,133.58877849578857,1.6096031e-25,18549.518,-152.1993
1.3757646e-19,,10458,-497.7282,inf,0.01,0.01,256,7.785463e-36,12,8.003835,0.2,87.88235294117646,160.04663,0.01,-26.95098,119,3.3408302e-08,9.384941,-0.06666667,-491.0308,-0.2,-2.376298e-19,inf,9.001834,-0.14753771,0.01,,119,497.7282,,-0.06666667,135.82080912590027,1.1561047e-21,19045.549,-155.04663
2.5539408e-22,,10958,-499.59732,inf,0.01,0.01,256,,12,8.003344,-0.2,91.31666666666666,162.9179,0.01,-26.95098,120,3.2853823e-08,8.940857,-0.06666667,-499.59732,-0.2,-2.1456646e-22,inf,8.993465,-0.4297919,0.01,,120,499.59732,,0.06666667,138.1712465286255,2.128284e-24,19550.146,-157.9179
2.510872e-25,,11041,-499.59732,inf,0.01,0.01,256,,12,7.9892807,-0.06666667,91.24793388429752,162.49646,0.01,-26.95098,121,3.2313025e-08,7.2974796,-0.06666667,-106.925224,-0.2,-1.0284353e-24,inf,8.985167,-0.26630974,0.01,,121,499.59732,,0.06666667,139.97101759910583,2.075101e-27,19662.072,-157.49646
6.08802e-17,,11541,-499.59732,inf,0.01,0.01,256,,12,7.993979,0.06666667,94.59836065573771,161.82588,0.01,-26.95098,122,3.1785476e-08,9.558427,-0.06666667,-75.685616,-0.2,-2.4731705e-16,inf,8.976936,-0.16507363,0.01,,122,499.59732,,0.06666667,142.0479965209961,4.9901806e-19,19742.758,-156.82588
4.713147e-19,,12041,-499.59732,inf,0.01,0.01,256,,12,7.986207,0.2,97.89430894308943,164.59633,0.01,-26.95098,123,3.127074e-08,8.033998,-0.06666667,-497.5898,-0.2,-7.876071e-19,inf,8.968773,0.0064518005,0.01,,123,499.59732,,0.06666667,144.4179916381836,3.831827e-21,20245.348,-159.59633
4.7089265e-14,,12541,-499.59732,inf,0.01,0.01,256,,12,7.977694,-0.06666667,101.13709677419355,167.33606,0.01,-26.95098,124,3.0768405e-08,7.926481,-0.06666667,-499.324,-0.2,-4.4319423e-14,inf,8.960675,-0.1319783,0.01,,124,499.59732,,0.2,146.62917947769165,3.7975213e-16,20749.672,-162.33606
1.8091877e-12,,12565,-499.59732,inf,0.01,0.01,256,1.3165458e-33,12,7.9551315,0.06666667,100.52,166.8705,0.01,-26.95098,125,3.027808e-08,6.1533823,-0.06666667,-104.14058,-0.2,-1.6891471e-12,inf,8.952643,-0.0065124035,0.01,,125,499.59732,,0.2,148.1365044116974,1.4473501e-14,20858.812,-161.8705
1.2472599e-19,,12601,-499.59732,inf,0.01,0.01,256,,12,7.9345527,-0.2,100.0079365079365,166.57939,0.01,-26.95098,126,2.9799383e-08,6.358262,-0.06666667,-125.19126,-0.06666667,-1.1233627e-19,inf,8.944675,-0.51783884,0.01,,126,499.59732,,-0.2,149.62150120735168,9.898888e-22,20989.004,-161.57939
6.3823813e-17,,12636,-499.59732,inf,0.01,0.01,256,6.3823813e-17,12,7.8796735,-0.06666667,99.49606299212599,166.2294,0.01,-26.95098,127,2.9331952e-08,1.9607861,-0.06666667,-117.13213,-0.06666667,-5.886472e-17,inf,8.93677,-0.41237187,0.01,,127,499.59732,,-0.2,151.34568047523499,5.025497e-19,21111.135,-161.2294
1.8579548e-30,,12660,-499.59732,inf,0.01,0.01,256,5.4603994e-36,12,7.865344,0.06666667,98.90625,165.90775,0.01,-26.95098,128,2.8875428e-08,7.041631,-0.06666667,-120.05573,-0.06666667,-1.5245517e-30,inf,8.928927,-0.24451682,0.01,,128,499.59732,,-0.2,152.95986223220825,1.4515598e-32,21236.191,-160.90775
4.5584576e-20,,12680,-499.59732,inf,0.01,0.01,256,2.9647478e-30,12,7.8644695,0.2,98.29457364341086,165.54503,0.01,-26.95098,129,2.842948e-08,8.748642,-0.06666667,-114.117096,-0.06666667,-4.264911e-20,inf,8.9211445,-0.14661543,0.01,,129,499.59732,,-0.2,154.56077885627747,3.5336882e-22,21355.309,-160.54503
1.8285397e-26,,12707,-499.59732,inf,0.01,0.01,256,,12,7.869659,-0.2,97.74615384615385,165.26097,0.01,-26.95098,130,2.799379e-08,9.535339,-0.06666667,-123.61716,-0.06666667,-1.435966e-26,inf,8.913423,-0.38898265,0.01,,130,499.59732,,-0.06666667,156.37988185882568,1.4065774e-28,21483.926,-160.26097
4.4908083e-31,,12759,-499.59732,inf,0.01,0.01,256,3.819579e-32,12,7.873442,-0.06666667,97.3969465648855,165.10881,0.01,-26.95098,131,2.7568035e-08,9.361447,-0.06666667,-140.32979,-0.06666667,-4.524858e-31,inf,8.90576,-0.24037367,0.01,,131,499.59732,,-0.06666667,158.18015480041504,3.719703e-33,21629.254,-160.10881
1.618546e-32,,12788,-499.59732,inf,0.01,0.01,256,6.554667e-36,12,7.8562846,0.06666667,96.87878787878788,164.7896,0.01,-26.95098,132,2.7151916e-08,6.604823,-0.06666667,-117.97062,-0.06666667,-6.029499e-32,inf,8.898155,-0.14069504,0.01,,132,499.59732,,-0.06666667,160.10441374778748,1.2286616e-34,21752.227,-159.7896
1.0699677e-27,,12826,-499.59732,inf,0.01,0.01,256,,12,7.8628497,0.2,96.43609022556392,164.6091,0.01,-26.95098,133,2.6745152e-08,9.7256775,-0.06666667,-135.784,-0.06666667,-1.021549e-27,inf,8.890608,0.009743795,0.01,,133,499.59732,,-0.06666667,161.940043926239,8.044928e-30,21893.01,-159.6091
4.0749713e-33,,12896,-499.59732,inf,0.01,0.01,256,,12,7.865331,-0.2,96.23880597014926,164.62419,0.01,-26.95098,134,2.6347461e-08,9.191681,-0.06666667,-161.62971,-0.06666667,-3.1314486e-33,inf,8.883118,-0.2461738,0.01,,134,499.59732,,0.06666667,163.8572540283203,3.060185e-35,22059.64,-159.62419
2.8456473e-32,,12918,-499.59732,inf,0.01,0.01,256,1.2065803e-37,12,7.863372,-0.06666667,95.68888888888888,164.23122,0.01,-26.95098,135,2.5958576e-08,8.597035,-0.06666667,-106.576645,-0.06666667,-4.2724147e-32,inf,8.875683,-0.13516627,0.01,,135,499.59732,,0.06666667,165.61466431617737,2.1305762e-34,22171.215,-159.23122
3.7790643e-28,,12951,-499.59732,inf,0.01,0.01,256,,12,7.8540077,0.06666667,95.2279411764706,163.97588,0.01,-26.95098,136,2.5578233e-08,7.586069,-0.06666667,-124.50186,-0.06666667,-5.096074e-28,inf,8.868302,-0.06724398,0.01,,136,499.59732,,0.06666667,167.47546648979187,2.7787238e-30,22300.719,-158.97588
2.2362632e-29,,13451,-499.59732,inf,0.01,0.01,256,,12,7.8063483,0.2,98.18248175182482,166.43777,0.01,-26.95098,137,2.5206193e-08,2.321087,-0.06666667,-496.2569,-0.06666667,-2.1426025e-29,inf,8.860976,0.11556308,0.01,,137,499.59732,,0.06666667,169.72936582565308,1.6463093e-31,22801.975,-161.43777
6.611469e-14,,13471,-499.59732,inf,0.01,0.01,256,,12,7.804794,-0.2,97.6159420289855,166.08583,0.01,-26.95098,138,2.484221e-08,8.588224,-0.06666667,-112.87054,-0.06666667,-5.788986e-14,inf,8.8537035,-0.12234372,0.01,,138,499.59732,,0.2,171.3394181728363,4.7909195e-16,22919.844,-161.08583
4.2551814e-26,,13489,-499.59732,inf,0.01,0.01,256,,12,7.788592,-0.06666667,97.0431654676259,165.72345,0.01,-26.95098,139,2.448605e-08,6.5489626,-0.06666667,-110.71339,-0.06666667,-3.4771476e-26,inf,8.846483,0.02853214,0.01,,139,499.59732,,0.2,172.95558857917786,3.107988e-28,23035.559,-160.72345
1.6875697e-21,,13520,-499.59732,inf,0.01,0.01,256,2.8429538e-34,12,7.7811437,0.06666667,96.57142857142857,165.47523,0.01,-26.95098,140,2.4137499e-08,7.7423997,-0.06666667,-125.973526,-0.06666667,-1.3462608e-21,inf,8.839314,0.11717893,0.01,,140,499.59732,,0.2,174.4954822063446,1.205407e-23,23166.533,-160.47523
3.0205295e-27,,13545,-499.59732,inf,0.01,0.01,256,,12,7.7845297,0.2,96.06382978723404,165.19139,0.01,-26.95098,141,2.3796341e-08,9.255031,-0.06666667,-120.45312,-0.06666667,-2.4264256e-27,inf,8.832197,0.24480236,0.01,,141,499.59732,,0.2,176.17376971244812,2.1422196e-29,23291.986,-160.19139
3.7053636e-20,,13573,-499.59732,inf,0.01,0.01,256,,12,7.761119,-0.2,95.58450704225352,164.94533,0.01,-26.95098,142,2.3462357e-08,5.4567075,-0.06666667,-125.250015,0.06666667,-2.9612568e-20,inf,8.82513,-0.38681072,0.01,,142,499.59732,,-0.2,177.7252905368805,2.609411e-22,23422.236,-159.94533
1.8720584e-27,,13605,-499.59732,inf,0.01,0.01,256,6.582559e-35,12,7.762639,-0.06666667,95.13986013986013,164.63426,0.01,-26.95098,143,2.313536e-08,8.974901,-0.06666667,-115.46432,0.06666667,-1.37495875e-27,inf,8.818112,-0.27815726,0.01,,143,499.59732,,-0.2,179.37689566612244,1.3091318e-29,23542.7,-159.63426
1.683933e-25,,13634,-499.59732,inf,0.01,0.01,256,,12,7.7566357,0.06666667,94.68055555555556,164.25569,0.01,-26.95098,144,2.2815154e-08,7.8947134,-0.06666667,-105.11984,0.06666667,-1.228199e-25,inf,8.811144,-0.14626232,0.01,,144,499.59732,,-0.2,180.97292351722717,1.1693983e-27,23652.82,-159.25569
4.6032527e-24,,13665,-499.59732,inf,0.01,0.01,256,2.2749114e-38,12,7.758028,0.2,94.24137931034483,163.97775,0.01,-26.95098,145,2.2501547e-08,8.955107,-0.06666667,-118.95564,0.06666667,-3.831586e-24,inf,8.804223,0.01832439,0.01,,145,499.59732,,-0.2,182.5718183517456,3.174657e-26,23776.773,-158.97775
2.3182343e-21,,13685,-499.59732,inf,0.01,0.01,256,,12,7.7554064,-0.2,93.73287671232876,163.68747,0.01,-26.95098,146,2.2194362e-08,8.371696,-0.06666667,-116.595345,0.06666667,-1.6210061e-21,inf,8.797351,-0.27553612,0.01,,146,499.59732,,-0.06666667,184.12811923027039,1.5878317e-23,23898.371,-158.68747
1.1224409e-29,,13712,-499.59732,inf,0.01,0.01,256,5.007682e-38,12,7.760729,-0.06666667,93.27891156462584,163.31573,0.01,-26.95098,147,2.1893422e-08,9.534499,-0.06666667,-104.04266,0.06666667,-1.0093108e-29,inf,8.7905245,-0.1461522,0.01,,147,499.59732,,-0.06666667,185.75873374938965,7.6616723e-32,24007.414,-158.31573
3.9644854e-31,,13743,-499.59732,inf,0.01,0.01,256,,12,7.758564,0.06666667,92.85810810810811,163.01312,0.01,-26.95098,148,2.1598566e-08,8.437039,-0.06666667,-113.5288,0.06666667,-3.726615e-31,inf,8.783745,-0.022193782,0.01,,148,499.59732,,-0.06666667,187.20938301086426,2.6802899e-33,24125.941,-158.01312
6.2309323e-28,,13784,-499.59732,inf,0.01,0.01,256,,12,7.7464085,0.2,92.51006711409396,162.8713,0.01,-26.95098,149,2.1309626e-08,6.9439564,-0.06666667,-136.88304,0.06666667,-4.8758427e-28,inf,8.777011,0.14699256,0.01,,149,499.59732,,-0.06666667,188.88980841636658,4.181847e-30,24267.824,-157.8713
5.1493146e-28,,13846,-499.59732,inf,0.01,0.01,256,,12,7.748847,-0.2,92.30666666666667,162.86803,0.01,-26.95098,150,2.1026443e-08,9.108769,-0.06666667,-157.37878,0.06666667,-3.5045996e-28,inf,8.770322,-0.16539149,0.01,,150,499.59732,,0.06666667,190.38619446754456,3.432877e-30,24430.203,-157.86803
9.556793e-29,,13878,-499.59732,inf,0.01,0.01,256,,12,7.744008,-0.06666667,91.90728476821192,162.48717,0.01,-26.95098,151,2.0748871e-08,8.014787,-0.06666667,-100.35772,0.06666667,-1.2776964e-28,inf,8.763678,-0.023979396,0.01,,151,499.59732,,0.06666667,191.76933431625366,6.329473e-31,24535.562,-157.48717
1.3592451e-32,,13911,-499.59732,inf,0.01,0.01,256,,12,7.7327995,0.06666667,91.51973684210526,162.25252,0.01,-26.95098,152,2.0476758e-08,7.037106,-0.06666667,-121.820755,0.06666667,-1.8052128e-32,inf,8.757076,0.13192737,0.01,,152,499.59732,,0.06666667,193.15154767036438,8.942402e-35,24662.383,-157.25252
8.374067e-33,,13958,-499.59732,inf,0.01,0.01,256,2.4197283e-38,12,7.737025,0.2,91.22875816993464,162.16353,0.01,-26.95098,153,2.0209962e-08,9.375956,-0.06666667,-143.63739,0.06666667,-1.5124983e-32,inf,8.75052,0.23523688,0.01,,153,499.59732,,0.06666667,194.59858751296997,9.526116e-35,24811.02,-157.16353
5.4478093e-22,,14015,-499.59732,inf,0.01,0.01,256,,12,7.7189703,-0.2,91.00649350649351,162.13094,0.01,-26.95098,154,1.9948349e-08,5.953586,-0.06666667,-152.1454,0.06666667,-4.3731424e-22,inf,8.744004,0.0046318322,0.01,,154,499.59732,,0.2,196.09954380989075,3.6266405e-24,24968.164,-157.13094
6.428779e-26,,14038,-499.59732,inf,0.01,0.01,256,,12,7.7183757,-0.06666667,90.56774193548387,161.86069,0.01,-26.95098,155,1.969178e-08,8.623565,-0.06666667,-115.24159,0.06666667,-5.2312115e-26,inf,8.737532,0.15427157,0.01,,155,499.59732,,0.2,197.40487098693848,4.165288e-28,25088.406,-156.86069
9.644178e-21,,14063,-499.59732,inf,0.01,0.01,256,6.7098845e-26,12,7.706736,0.06666667,90.1474358974359,161.63252,0.01,-26.95098,156,1.944013e-08,6.899332,-0.06666667,-121.26661,0.06666667,-7.203167e-21,inf,8.731101,0.2529075,0.01,,156,499.59732,,0.2,198.76235795021057,6.1891736e-23,25214.674,-156.63252
2.5749293e-18,,14086,-499.59732,inf,0.01,0.01,256,,12,7.70457,0.2,89.71974522292993,161.35641,0.01,-26.95098,157,1.9193273e-08,8.363209,-0.06666667,-113.28186,0.06666667,-1.8576704e-18,inf,8.724711,0.38187712,0.01,,157,499.59732,,0.2,200.19907093048096,1.6400823e-20,25332.957,-156.35641
5.3912598e-17,,14104,-499.59732,inf,0.01,0.01,256,,12,7.6945324,-0.06666667,89.26582278481013,161.0887,0.01,-26.95098,158,1.8951091e-08,7.1155086,-0.06666667,-114.05958,0.2,-3.6176688e-17,inf,8.718362,-0.16862397,0.01,,158,499.59732,,-0.2,201.59782004356384,3.4121898e-19,25452.016,-156.0887
2.9233827e-17,,14117,-499.59732,inf,0.01,0.01,256,,12,7.6834,0.06666667,88.78616352201257,160.77025,0.01,-26.95098,159,1.8713461e-08,6.921452,-0.06666667,-105.45239,0.2,-1.9493246e-17,inf,8.712053,0.017197456,0.01,,159,499.59732,,-0.2,202.96362829208374,1.8386055e-19,25562.469,-155.77025
1.3460961e-19,,14132,-499.59732,inf,0.01,0.01,256,,12,7.673523,-0.2,88.325,160.47864,0.01,-26.95098,160,1.8480275e-08,7.0999284,-0.06666667,-109.11344,0.2,-8.890771e-20,inf,8.705784,-0.094883636,0.01,,160,499.59732,,-0.06666667,204.31134510040283,8.4131003e-22,25676.582,-155.47864
2.2777862e-30,,14150,-499.59732,inf,0.01,0.01,256,1.2696181e-30,12,7.6664343,-0.06666667,87.88819875776397,160.17578,0.01,-26.95098,161,1.8251418e-08,7.5291934,-0.06666667,-106.71903,0.2,-2.683825e-30,inf,8.699553,0.011651546,0.01,,161,499.59732,,-0.06666667,205.74407243728638,2.2033822e-32,25788.3,-155.17578
4.8823988e-29,,14188,-499.59732,inf,0.01,0.01,256,2.2439985e-35,12,7.659377,0.06666667,87.58024691358025,160.03566,0.01,-26.95098,162,1.8026789e-08,7.5199466,-0.06666667,-132.47868,0.2,-3.8118565e-29,inf,8.693361,0.12053087,0.01,,162,499.59732,,-0.06666667,207.30843257904053,3.0767638e-31,25925.777,-155.03566
4.005041e-23,,14226,-499.59732,inf,0.01,0.01,256,8.418386e-35,12,7.6594825,0.2,87.2760736196319,159.89903,0.01,-26.95098,163,1.7806281e-08,8.673514,-0.06666667,-132.7635,0.2,-2.9221718e-23,inf,8.687207,0.2697057,0.01,,163,499.59732,,-0.06666667,208.86444854736328,2.4570803e-25,26063.543,-154.89903
1.5993537e-17,,14253,-499.59732,inf,0.01,0.01,256,,12,7.664242,-0.2,86.90853658536585,159.71579,0.01,-26.95098,164,1.7589791e-08,9.436991,-0.06666667,-124.84684,0.2,-1.0305854e-17,inf,8.68109,0.011466309,0.01,,164,499.59732,,0.06666667,210.40234422683716,9.752157e-20,26193.389,-154.71579
8.906377e-30,,14313,-499.59732,inf,0.01,0.01,256,8.906377e-30,12,7.660819,-0.06666667,86.74545454545455,159.44934,0.01,-26.95098,165,1.7377227e-08,8.096524,-0.06666667,-110.75095,0.2,-8.3631815e-30,inf,8.675012,0.12648761,0.01,,165,499.59732,,0.06666667,212.04419541358948,7.318622e-32,26309.14,-154.44934
3.802556e-24,,14364,-499.59732,inf,0.01,0.01,256,,12,7.657799,0.06666667,86.53012048192771,159.39375,0.01,-26.95098,166,1.7168492e-08,8.156267,-0.06666667,-145.22394,0.2,-2.8443366e-24,inf,8.668969,0.24477607,0.01,,166,499.59732,,0.06666667,213.73997855186462,2.2906965e-26,26459.363,-154.39375
4.2041903e-21,,14393,-499.59732,inf,0.01,0.01,256,,12,7.648091,0.2,86.18562874251496,159.19809,0.01,-26.95098,167,1.6963499e-08,7.03373,-0.06666667,-121.71733,0.2,-2.994003e-21,inf,8.662964,0.42367035,0.01,,167,499.59732,,0.06666667,215.00054621696472,2.5174792e-23,26586.082,-154.19809
3.0033333e-17,,14416,-499.59732,inf,0.01,0.01,256,,12,7.6455536,-0.06666667,85.80952380952381,159.0,0.01,-26.95098,168,1.6762153e-08,8.218863,-0.06666667,-120.92063,0.2,-1.9665465e-17,inf,8.656993,0.28343347,0.01,,168,499.59732,,0.2,216.21187329292297,1.7876983e-19,26712.0,-154.0
7.360876e-20,,14443,-499.59732,inf,0.01,0.01,256,9.739318e-33,12,7.639055,0.06666667,85.46153846153847,158.76245,0.01,-26.95098,169,1.656437e-08,7.5443797,-0.06666667,-113.853546,0.2,-4.7912928e-20,inf,8.651058,0.3841661,0.01,,169,499.59732,,0.2,217.44665694236755,4.355548e-22,26830.855,-153.76245
6.5602852e-24,,14474,-499.59732,inf,0.01,0.01,256,,12,7.639654,-0.06666667,85.14117647058823,158.58006,0.01,-26.95098,170,1.6370072e-08,8.737921,0.06666667,-122.75629,-0.2,-4.3903194e-24,inf,8.645159,-0.3714133,0.01,,170,499.59732,,-0.2,218.72255897521973,3.8589914e-26,26958.611,-153.58006
