NumTrainableParams,InvPendulum_mu2_higher,DenMISELogLast,Delta,InvPendulum_std1_higher,IWMin,BoundMISE,MinEpLen,ReturnLastEpisode,DenMISELogFirst,InvPendulum_std3_higher,InvPendulum_mu3_higher,BoundBonus,Regret,TimestepsSoFar,DenMISEMeanLog,TimeElapsed,ReturnMax,InvPendulum_mu0_higher,Bound,ReturnMin,IWMean,IWFirstEpisode,IWLastEpisode,ActionIn1,IWMax,AvgEpLen,GridSize,ReturnAbsMax,ReturnMean,Regret/t,InvPendulum_std2_higher,Iteration,NumTrajectories,InvPendulum_std0_higher,InvPendulum_mu1_higher
,-0.2,3.9543257,1.9185257e-12,0.01,,-0.009862076,11,-154.00693,5.864275,0.01,0.028571429,5939559.0,579803.6,270287,4.554323,73285.98231840134,95.73102,-0.028571429,5939559.0,-501.09937,8.9300804e-05,,,-0.14173822,0.19576448,68.72285786931096,4096,501.09937,-142.4202,147.4202,0.01,3933,3933,0.01,0.08571429
,-0.028571429,3.7659926,1.9175508e-12,0.01,,-0.22470133,11,-105.532776,5.864021,0.01,-0.2,5939615.0,579914.1,270304,4.553869,73307.40597367287,95.73102,-0.028571429,5939615.0,-501.09937,0.0021082244,,,-0.1484918,7.30612,68.70971021860701,4096,501.09937,-142.41081,147.41081,0.01,3934,3934,0.01,0.08571429
,0.2,4.570825,1.9165763e-12,0.01,,-0.20601796,11,-106.54435,5.8637667,0.01,-0.028571429,5939671.0,580025.7,270319,4.5536184,73328.38533043861,95.73102,-0.028571429,5939671.0,-501.09937,0.0018225838,,,0.23002198,6.6011353,68.69606099110547,4096,501.09937,-142.4017,147.4017,0.01,3935,3935,0.01,0.08571429
,-0.2,4.1483197,1.9156024e-12,0.01,,-0.10910673,11,-118.21348,5.8635125,0.01,0.028571429,5939727.5,580148.9,270345,4.5532613,73352.77424311638,95.73102,0.028571429,5939727.5,-501.09937,0.0010307808,,,-0.033648007,3.8687003,68.68521341463415,4096,501.09937,-142.39555,147.39555,0.01,3936,3936,0.01,0.08571429
,-0.028571429,3.341565,1.9146295e-12,0.01,,-0.08307465,11,-110.06426,5.8632584,0.01,0.2,5939783.5,580264.0,270364,4.5527,73377.96470570564,95.73102,0.028571429,5939783.5,-501.09937,0.00075690117,,,0.2741083,2.8316908,68.67259334518668,4096,501.09937,-142.38734,147.38734,0.01,3937,3937,0.01,0.08571429
,-0.028571429,4.6497993,1.9136572e-12,0.01,,-0.048365656,11,-146.15256,5.8630047,0.01,-0.028571429,5939839.0,580415.1,270413,4.552471,73401.91155052185,95.73102,0.2,5939839.0,-501.09937,0.00040084374,,,0.23847863,0.71661425,68.66759776536313,4096,501.09937,-142.3883,147.3883,0.01,3938,3938,0.01,0.08571429
,-0.028571429,5.2664237,1.9126855e-12,0.01,,-0.027522558,11,-128.14812,5.8627505,0.01,-0.028571429,5939895.0,580548.25,270451,4.5523987,73424.45897245407,95.73102,-0.08571429,5939895.0,-501.09937,0.0002483624,,,0.0653854,0.7136111,68.65981213505965,4096,501.09937,-142.38467,147.38467,0.01,3939,3939,0.01,0.2
,-0.028571429,5.520741,1.9117147e-12,0.01,,-0.23939882,11,-137.28076,5.862497,0.01,0.028571429,5939951.0,580690.56,270498,4.5523906,73446.0542690754,95.73102,-0.08571429,5939951.0,-501.09937,0.002070099,,2.5886016e-05,0.120174006,6.4164944,68.65431472081218,4096,501.09937,-142.38339,147.38339,0.01,3940,3940,0.01,0.2
,0.028571429,4.845091,1.9107448e-12,0.01,,-0.050080903,11,-109.67155,5.862243,0.01,-0.028571429,5940006.5,580805.25,270513,4.5522103,73467.50429987907,95.73102,-0.08571429,5940006.5,-501.09937,0.000455384,,1.0734609e-05,0.13427937,1.3517838,68.64070032986551,4096,501.09937,-142.37509,147.37509,0.01,3941,3941,0.01,0.2
,-0.08571429,4.8210554,1.9097755e-12,0.01,,-0.07936404,11,-116.72071,5.8619895,0.01,-0.028571429,5940062.5,580927.0,270539,4.552025,73489.01000547409,95.73102,-0.028571429,5940062.5,-501.09937,0.0007375278,,2.4559346e-35,0.06525553,2.8022661,68.6298833079655,4096,501.09937,-142.36859,147.36859,0.01,3942,3942,0.01,0.2
,-0.08571429,5.4268417,1.9088069e-12,0.01,,-0.024609938,11,-106.2092,5.861736,0.01,-0.028571429,5940119.0,581038.1,270552,4.5519943,73510.67846131325,95.73102,0.028571429,5940119.0,-501.09937,0.00021960083,,0.16035485,0.10873235,0.7021519,68.61577479076846,4096,501.09937,-142.3594,147.3594,0.01,3943,3943,0.01,0.2
,0.08571429,4.8212233,1.907839e-12,0.01,,-0.09593549,11,-114.44925,5.861482,0.01,-0.028571429,5940174.5,581157.6,270570,4.5518093,73531.36554384232,95.73102,0.028571429,5940174.5,-501.09937,0.00090755074,,,0.30899447,3.1954834,68.6029411764706,4096,501.09937,-142.35234,147.35234,0.01,3944,3944,0.01,0.2
,0.028571429,5.4490595,1.906872e-12,0.01,,-0.38088518,11,-105.66722,5.8612285,0.01,0.028571429,5940230.5,581268.3,270588,4.5517845,73556.57510113716,95.73102,-0.08571429,5940230.0,-501.09937,0.0007914237,,,-0.22514525,1.8333614,68.59011406844107,4096,501.09937,-142.34305,147.34305,0.01,3945,3945,0.01,-0.2
,-0.08571429,3.427125,1.9059056e-12,0.01,,-0.72091275,11,-499.76602,5.8609753,0.01,0.028571429,5940286.0,581773.06,271088,4.5512466,73581.62350440025,95.73102,-0.028571429,5940285.5,-501.09937,0.0049364814,,3.638413e-34,-0.2708759,16.089336,68.69944247339077,4096,501.09937,-142.43362,147.43362,0.01,3946,3946,0.01,-0.2
,0.08571429,3.9644568,1.90494e-12,0.01,,-0.5157494,11,-154.40218,5.8607216,0.01,-0.028571429,5940341.5,581932.44,271144,4.5508456,73605.04208374023,95.73102,-0.028571429,5940341.0,-501.09937,0.0034200174,,,-0.18572323,13.245833,68.69622498099822,4096,501.09937,-142.43665,147.43665,0.01,3947,3947,0.01,-0.2
,0.08571429,2.6336794,1.903975e-12,0.01,,-0.5573618,11,-164.19592,5.8604684,0.01,0.028571429,5940397.5,582101.6,271228,4.5501075,73627.01257944107,95.73102,0.028571429,5940397.0,-501.09937,0.003729664,,3.332759e-07,-0.008624248,11.916868,68.70010131712259,4096,501.09937,-142.44215,147.44215,0.01,3948,3948,0.01,-0.2
,-0.2,1.2029747,1.9030107e-12,0.01,,-0.26433387,11,-134.702,5.860215,0.01,0.028571429,5940453.0,582241.3,271265,4.549008,73648.90433573723,95.73102,-0.028571429,5940452.5,-501.09937,0.002301425,,,-0.28700206,6.482247,68.69207394277032,4096,501.09937,-142.44019,147.44019,0.01,3949,3949,0.01,-0.08571429
,0.028571429,5.4214463,1.9020475e-12,0.01,,-0.6779343,11,-120.23896,5.859962,0.01,-0.2,5940509.0,582366.56,271290,4.5489755,73670.1432595253,95.73102,0.028571429,5940508.5,-501.09937,0.0055755344,,,-0.19314787,20.501211,68.68101265822784,4096,501.09937,-142.43457,147.43457,0.01,3950,3950,0.01,-0.08571429
,0.028571429,3.9295983,1.9010848e-12,0.01,,-0.25693548,11,-108.654884,5.859709,0.01,0.028571429,5940564.5,582480.25,271354,4.5485673,73691.38766717911,95.73102,0.2,5940564.0,-501.09937,0.001788176,,,0.18975478,4.429345,68.679827891673,4096,501.09937,-142.42603,147.42603,0.01,3951,3951,0.01,-0.08571429
,-0.2,4.7127485,1.9001229e-12,0.01,,-0.74796927,11,-165.47476,5.8594556,0.01,0.028571429,5940620.0,582650.7,271424,4.5483565,73712.39007902145,95.73102,0.08571429,5940619.5,-501.09937,0.006707078,,,-0.100421034,24.468365,68.68016194331983,4096,501.09937,-142.43185,147.43185,0.01,3952,3952,0.01,-0.028571429
,-0.08571429,4.008381,1.8991618e-12,0.01,,-0.43953744,11,-108.08531,5.859203,0.01,0.028571429,5940676.0,582763.75,271437,4.547969,73733.223133564,95.73102,-0.2,5940675.5,-501.09937,0.0034094504,,,-0.27497828,6.7049904,68.66607639767265,4096,501.09937,-142.42316,147.42316,0.01,3953,3953,0.01,0.028571429
,0.08571429,3.0575092,1.8982012e-12,0.01,,-0.6110599,11,-225.4031,5.8589497,0.01,0.028571429,5940731.5,582994.2,271579,4.5473394,73758.3854291439,95.73102,-0.2,5940731.0,-501.09937,0.0042120917,,,-0.042873997,12.833693,68.68462316641376,4096,501.09937,-142.44415,147.44415,0.01,3954,3954,0.01,0.028571429
,-0.2,4.334561,1.8972413e-12,0.01,,-0.26510936,11,-129.6289,5.858697,0.01,-0.028571429,5940787.0,583128.8,271623,4.547034,73782.37164759636,95.73102,-0.08571429,5940786.5,-501.09937,0.002356138,,,-0.27638614,7.3042145,68.67838179519596,4096,501.09937,-142.44092,147.44092,0.01,3955,3955,0.01,0.028571429
,-0.2,2.488548,1.8962824e-12,0.01,,-0.47199193,11,-109.06949,5.858444,0.01,0.028571429,5940842.5,583242.9,271641,4.546261,73805.13150596619,95.73102,0.08571429,5940842.0,-501.09937,0.0043463884,,,-0.06280388,15.872361,68.66557128412538,4096,501.09937,-142.43248,147.43248,0.01,3956,3956,0.01,0.028571429
,-0.028571429,4.3966236,1.895324e-12,0.01,,-0.6995048,11,-113.09017,5.8581915,0.01,0.028571429,5940898.5,583361.0,271667,4.545973,73827.4546675682,95.73102,-0.2,5940898.0,-501.09937,0.0048299506,,,-0.11341391,15.76998,68.65478898155168,4096,501.09937,-142.42506,147.42506,0.01,3957,3957,0.01,0.08571429
,-0.2,5.193772,1.8943664e-12,0.01,,-0.6201507,11,-189.54474,5.857939,0.01,-0.028571429,5940954.0,583555.5,271766,4.5458846,73849.23381948471,95.73102,-0.028571429,5940953.5,-501.09937,0.0053408374,,,-0.17840335,19.09798,68.66245578575038,4096,501.09937,-142.43697,147.43697,0.01,3958,3958,0.01,0.08571429
,0.028571429,4.9057274,1.8934095e-12,0.01,,-0.46371153,11,-105.33325,5.857686,0.01,-0.2,5941009.5,583665.9,271781,4.545724,73870.53997921944,95.73102,-0.028571429,5941009.0,-501.09937,0.004280428,,,-0.12954792,9.991144,68.64890123768629,4096,501.09937,-142.4276,147.4276,0.01,3959,3959,0.01,0.08571429
,-0.2,4.8646555,1.8924534e-12,0.01,,-0.2674336,11,-106.408516,5.8574333,0.01,-0.028571429,5941065.0,583777.25,271801,4.5455537,73891.95761418343,95.73102,0.028571429,5941064.5,-501.09937,0.0023758677,,,-0.11313188,8.898457,68.63661616161616,4096,501.09937,-142.4185,147.4185,0.01,3960,3960,0.01,0.08571429
,0.028571429,6.2032223,1.8914978e-12,0.01,,-0.43364972,11,-114.176796,5.857181,0.01,-0.2,5941120.5,583896.5,271826,4.5457196,73913.5466299057,95.73102,0.028571429,5941120.0,-501.09937,0.0039362595,,,-0.05204408,8.291624,68.6255995960616,4096,501.09937,-142.41139,147.41139,0.01,3961,3961,0.01,0.08571429
,0.028571429,2.3829603,1.890543e-12,0.01,,-0.7194319,11,-129.00768,5.8569283,0.01,0.2,5941176.5,584030.5,271888,4.5449224,73934.3933274746,95.73102,0.028571429,5941176.0,-501.09937,0.0055441726,,,0.3357569,18.135746,68.62392730943968,4096,501.09937,-142.408,147.408,0.01,3962,3962,0.01,0.08571429
,0.2,5.7946596,1.8895894e-12,0.01,,-0.40227765,11,-129.49203,5.856676,0.01,-0.028571429,5941232.0,584165.0,271920,4.5449867,73960.42321896553,95.73102,0.028571429,5941231.5,-501.09937,0.003408914,,,0.29279807,13.101126,68.61468584405753,4096,501.09937,-142.40474,147.40474,0.01,3963,3963,0.01,0.08571429
,0.028571429,6.037536,1.8886362e-12,0.01,,-0.36694944,11,-118.23037,5.856424,0.01,-0.028571429,5941287.5,584288.2,271943,4.545112,73984.71793174744,95.73102,0.2,5941287.0,-501.09937,0.0031180119,,,0.30283257,9.650475,68.6031786074672,4096,501.09937,-142.39864,147.39864,0.01,3964,3964,0.01,0.08571429
,-0.08571429,4.4351254,1.8876834e-12,0.01,,-0.26803082,11,-118.94528,5.8561716,0.01,0.028571429,5941343.0,584412.1,271965,4.5448327,74007.82473897934,95.73102,0.028571429,5941342.5,-501.09937,0.0025016922,,,0.17303975,9.489238,68.59142496847414,4096,501.09937,-142.39272,147.39272,0.01,3965,3965,0.01,0.2
,-0.028571429,6.322642,1.8867317e-12,0.01,,-0.33994415,11,-114.33536,5.8559194,0.01,-0.028571429,5941399.0,584531.5,271983,4.545029,74029.89016199112,95.73102,0.08571429,5941398.5,-501.09937,0.0031073613,,2.2401372e-16,0.2071606,9.154875,68.57866868381241,4096,501.09937,-142.38565,147.38565,0.01,3966,3966,0.01,0.2
,0.028571429,3.9664848,1.8857806e-12,0.01,,-0.4869183,11,-137.96965,5.8556676,0.01,-0.028571429,5941454.0,584674.5,272024,4.544632,74051.95934176445,95.73102,0.08571429,5941453.5,-501.09937,0.0043861284,,0.0053639123,0.30025026,14.643453,68.57171666246533,4096,501.09937,-142.38455,147.38455,0.01,3967,3967,0.01,0.2
,-0.08571429,5.7376714,1.8848302e-12,0.01,,-1.2020504,11,-119.349556,5.8554153,0.01,0.028571429,5941509.5,584798.8,272047,4.5446815,74073.12633228302,95.73102,0.028571429,5941508.5,-501.09937,0.008682593,,,-0.23699014,28.377005,68.5602318548387,4096,501.09937,-142.37874,147.37874,0.01,3968,3968,0.01,-0.2
,0.028571429,4.83773,1.8838804e-12,0.01,,-1.1472825,11,-159.48013,5.855163,0.01,-0.028571429,5941565.0,584963.25,272109,4.544505,74094.49430632591,95.73102,0.08571429,5941564.0,-501.09937,0.0077050994,,,-0.09319147,27.964264,68.55857898715041,4096,501.09937,-142.38303,147.38303,0.01,3969,3969,0.01,-0.2
,-0.2,5.302962,1.8829313e-12,0.01,,-0.8685204,11,-201.12192,5.8549113,0.01,0.028571429,5941621.0,585169.4,272217,4.5444465,74115.74984073639,95.73102,-0.08571429,5941620.0,-501.09937,0.0077362624,,,-0.30602288,30.675238,68.56851385390428,4096,501.09937,-142.39783,147.39783,0.01,3970,3970,0.01,-0.028571429
,-0.028571429,4.2828245,1.8819833e-12,0.01,,-0.880991,11,-107.510895,5.8546596,0.01,-0.2,5941676.0,585281.9,272236,4.5441303,74136.25345540047,95.73102,-0.08571429,5941675.0,-501.09937,0.009197678,,,-0.32685184,35.771065,68.55603122639134,4096,501.09937,-142.38904,147.38904,0.01,3971,3971,0.01,-0.028571429
,0.028571429,5.1627326,1.8810357e-12,0.01,,-0.8362796,11,-114.81157,5.854408,0.01,-0.2,5941731.5,585401.75,272297,4.544038,74162.46637678146,95.73102,0.08571429,5941730.5,-501.09937,0.0073994827,,,-0.09605624,25.123335,68.55412890231621,4096,501.09937,-142.38211,147.38211,0.01,3972,3972,0.01,-0.028571429
,-0.08571429,5.648025,1.880089e-12,0.01,,-1.2125741,11,-122.77638,5.854156,0.01,0.028571429,5941787.0,585529.5,272337,4.544066,74185.82672286034,95.73102,0.2,5941786.0,-501.09937,0.010047268,,,0.10918646,37.637917,68.54694185753839,4096,501.09937,-142.37717,147.37717,0.01,3973,3973,0.01,-0.028571429
,0.028571429,6.0745516,1.879143e-12,0.01,,-0.99657977,11,-132.14665,5.8539042,0.01,0.2,5941842.5,585666.6,272371,4.544202,74208.01448082924,95.73102,-0.08571429,5941841.5,-501.09937,0.0025351585,,,0.17852286,6.986497,68.53824861600403,4096,501.09937,-142.37459,147.37459,0.01,3974,3974,0.01,0.028571429
,0.028571429,5.7738304,1.8781975e-12,0.01,,-4.2144547,11,-169.58978,5.853653,0.01,-0.08571429,5941900.5,585841.25,272446,4.544261,74230.00025439262,95.73102,0.2,5941896.5,-501.09937,0.030624263,,,0.10316851,52.147865,68.53987421383648,4096,501.09937,-142.38144,147.38144,0.01,3975,3975,0.01,-0.028571429
,0.2,3.7772284,1.877253e-12,0.01,,-0.86725414,11,-121.16346,5.853401,0.01,0.028571429,5941952.5,585967.4,272507,4.5438247,74251.49444150925,95.73102,-0.08571429,5941951.5,-501.09937,0.0071463813,,,0.15635729,28.41134,68.53797786720322,4096,501.09937,-142.3761,147.3761,0.01,3976,3976,0.01,0.028571429
,0.028571429,5.708427,1.8763088e-12,0.01,,-0.78423685,11,-117.2071,5.85315,0.01,0.028571429,5942008.0,586089.6,272528,4.5438676,74272.73520851135,95.73102,-0.2,5942007.0,-501.09937,0.0053646225,,,-0.04897113,20.506227,68.52602464168972,4096,501.09937,-142.36978,147.36978,0.01,3977,3977,0.01,0.08571429
,-0.08571429,4.645665,1.8753657e-12,0.01,,-1.0829949,11,-115.71114,5.852898,0.01,0.028571429,5942063.5,586210.3,272555,4.5436425,74293.511013031,95.73102,-0.028571429,5942062.5,-501.09937,0.00979668,,,0.13050921,31.36383,68.51558572146807,4096,501.09937,-142.36307,147.36307,0.01,3978,3978,0.01,0.2
,-0.028571429,4.7035947,1.8744234e-12,0.01,,-1.6652099,11,-107.32043,5.852647,0.01,-0.028571429,5942118.5,586322.6,272575,4.543434,74314.62460374832,95.73102,-0.2,5942117.0,-501.09937,0.016035497,,,-0.34981728,63.78065,68.5033928122644,4096,501.09937,-142.35426,147.35426,0.01,3979,3979,0.01,-0.08571429
,-0.2,5.0091515,1.8734812e-12,0.01,,-1.6324617,11,-323.40182,5.8523955,0.01,-0.028571429,5942174.5,586651.0,273075,4.5433035,74337.13330292702,95.73102,-0.08571429,5942173.0,-501.09937,0.014830864,,,-0.35500473,55.685436,68.61180904522612,4096,501.09937,-142.39975,147.39975,0.01,3980,3980,0.01,-0.028571429
,0.2,3.3115056,1.8725403e-12,0.01,,-1.4670506,11,-113.06388,5.8521442,0.01,-0.028571429,5942229.5,586769.1,273093,4.542747,74361.54250741005,95.73102,0.08571429,5942228.0,-501.09937,0.013379865,,,0.22671026,28.417898,68.59909570459683,4096,501.09937,-142.3924,147.3924,0.01,3981,3981,0.01,-0.028571429
,-0.2,5.2767987,1.8715999e-12,0.01,,-4.3008914,11,-109.1195,5.8518934,0.01,0.08571429,5942287.0,586883.25,273109,4.542683,74384.35825300217,95.73102,-0.028571429,5942282.5,-501.09937,0.038539242,,,-0.1143025,123.29137,68.5858864892014,4096,501.09937,-142.38403,147.38403,0.01,3982,3982,0.01,0.028571429
,-0.028571429,4.428015,1.87066e-12,0.01,,-2.1827645,11,-116.953415,5.851642,0.01,-0.2,5942340.0,587005.2,273130,4.5424137,74406.92273569107,95.73102,-0.028571429,5942338.0,-501.09937,0.01761766,,,-0.34274396,69.577896,68.57393924177755,4096,501.09937,-142.37766,147.37766,0.01,3983,3983,0.01,-0.08571429
,0.028571429,6.2405515,1.8697214e-12,0.01,,-1.7581016,11,-108.51307,5.8513913,0.01,-0.028571429,5942395.0,587118.7,273217,4.542593,74429.1722214222,95.73102,0.2,5942393.0,-501.09937,0.011721362,,,0.11425373,36.056866,68.5785642570281,4096,501.09937,-142.36916,147.36916,0.01,3984,3984,0.01,-0.08571429
,0.028571429,5.7911806,1.868783e-12,0.01,,-1.8019825,11,-130.90758,5.85114,0.01,0.028571429,5942450.0,587254.56,273254,4.542659,74451.13597011566,95.73102,-0.08571429,5942448.0,-501.09937,0.0144696,,,0.1825773,37.992226,68.57063989962359,4096,501.09937,-142.36626,147.36626,0.01,3985,3985,0.01,0.2
,0.08571429,5.5117493,1.8678453e-12,0.01,,-2.2312837,11,-113.318436,5.850889,0.01,-0.028571429,5942506.0,587372.9,273274,4.542654,74472.27690577507,95.73102,-0.028571429,5942504.0,-501.09937,0.020984374,,3.2319338e-22,0.24044113,83.56995,68.55845459106874,4096,501.09937,-142.35898,147.35898,0.01,3986,3986,0.01,0.2
,0.2,4.1872115,1.8669085e-12,0.01,,-2.457444,11,-105.109634,5.8506384,0.01,-0.028571429,5942561.0,587483.0,273287,4.5423203,74493.70230388641,95.73102,-0.028571429,5942558.5,-501.09937,0.02110073,,,0.062771365,68.89453,68.54451968898921,4096,501.09937,-142.34964,147.34964,0.01,3987,3987,0.01,-0.08571429
,0.08571429,3.9892812,1.8659724e-12,0.01,,-2.2697403,11,-123.58577,5.8503876,0.01,-0.028571429,5942615.5,587611.6,273316,4.541935,74515.332187891,95.73102,0.2,5942613.0,-501.09937,0.018839573,,,0.28358364,63.28681,68.53460381143431,4096,501.09937,-142.34494,147.34494,0.01,3988,3988,0.01,0.028571429
,0.08571429,5.700689,1.865037e-12,0.01,,-2.4735196,11,-116.8649,5.8501368,0.01,0.028571429,5942671.0,587733.5,273341,4.5419807,74538.3319606781,95.73102,0.2,5942668.5,-501.09937,0.02019505,,7.511323e-06,0.3666021,75.93686,68.52369014790675,4096,501.09937,-142.33856,147.33856,0.01,3989,3989,0.01,0.028571429
,0.08571429,3.5157053,1.8641022e-12,0.01,,-3.1033952,11,-126.67204,5.8498864,0.01,-0.028571429,5942726.0,587865.1,273373,4.5414777,74562.8713145256,95.73102,0.028571429,5942723.0,-501.09937,0.022814903,,,-0.123092785,90.825775,68.51453634085213,4096,501.09937,-142.33463,147.33463,0.01,3990,3990,0.01,-0.2
,-0.028571429,4.494491,1.863168e-12,0.01,,-3.23613,11,-152.65706,5.8496356,0.01,0.028571429,5942781.5,588022.75,273427,4.5412207,74587.02285408974,95.73102,0.08571429,5942778.5,-501.09937,0.021363249,,,-0.13132928,79.43848,68.51089952392884,4096,501.09937,-142.33719,147.33719,0.01,3991,3991,0.01,-0.2
,-0.028571429,5.0522337,1.862235e-12,0.01,,-2.9270527,11,-223.07143,5.8493853,0.01,0.2,5942837.0,588250.9,273554,4.541104,74610.61575269699,95.73102,-0.028571429,5942834.0,-501.09937,0.023497293,,,0.25511172,48.261703,68.5255511022044,4096,501.09937,-142.35744,147.35744,0.01,3992,3992,0.01,0.08571429
,-0.028571429,4.477808,1.8613021e-12,0.01,,-2.8070192,11,-134.75626,5.8491344,0.01,0.028571429,5942892.0,588390.6,273591,4.540844,74632.62140583992,95.73102,0.08571429,5942889.0,-501.09937,0.026193652,,,0.30077037,92.05428,68.51765589782119,4096,501.09937,-142.35553,147.35553,0.01,3993,3993,0.01,0.2
,-0.028571429,3.8885438,1.8603706e-12,0.01,,-5.876604,11,-123.79429,5.848884,0.01,0.08571429,5942949.5,588519.4,273619,4.5404367,74654.24676251411,95.73102,0.028571429,5942943.5,-501.09937,0.050420348,,3.5485595e-05,0.27912033,109.57451,68.50751126690035,4096,501.09937,-142.35088,147.35088,0.01,3994,3994,0.01,0.2
,-0.2,5.0319734,1.859439e-12,0.01,,-6.562368,11,-111.07406,5.848634,0.01,0.08571429,5943005.0,588635.5,273635,4.5403214,74675.82980704308,95.73102,-0.028571429,5942998.5,-501.09937,0.05868924,,,-0.16596437,226.82571,68.49436795994994,4096,501.09937,-142.34305,147.34305,0.01,3995,3995,0.01,-0.028571429
,0.028571429,5.8665667,1.8585084e-12,0.01,,-3.7885778,11,-112.748405,5.8483834,0.01,-0.028571429,5943057.0,588753.25,273656,4.5404167,74697.32789683342,95.73102,-0.08571429,5943053.0,-501.09937,0.008087796,,,-0.26404923,30.823372,68.48248248248248,4096,501.09937,-142.33565,147.33565,0.01,3996,3996,0.01,-0.2
,0.08571429,5.135372,1.8575788e-12,0.01,,-4.088237,11,-413.9225,5.8481336,0.01,0.028571429,5943112.5,589172.1,274156,4.5403175,74719.12008500099,95.73102,-0.028571429,5943108.5,-501.09937,0.026703889,,5.4133083e-14,-0.117802486,98.885506,68.5904428321241,4096,501.09937,-142.40358,147.40358,0.01,3997,3997,0.01,-0.2
,-0.028571429,3.974531,1.8566496e-12,0.01,,-7.229474,11,-159.7345,5.847883,0.01,0.08571429,5943170.0,589336.9,274234,4.539933,74742.9817378521,95.73102,-0.028571429,5943163.0,-501.09937,0.0213078,,2.2379923e-32,-0.17546383,53.514484,68.5927963981991,4096,501.09937,-142.40793,147.40793,0.01,3998,3998,0.01,-0.2
,0.2,1.649311,1.855721e-12,0.01,,-4.172989,11,-498.795,5.8476334,0.01,0.028571429,5943222.0,589840.7,274734,4.538965,74769.00565838814,95.73102,0.08571429,5943218.0,-501.09937,0.037029345,,,0.3014263,142.90543,68.7006751687922,4096,501.09937,-142.49704,147.49704,0.01,3999,3999,0.01,-0.028571429
,0.08571429,5.68601,1.8547932e-12,0.01,,-3.8019462,11,-117.75436,5.847383,0.01,-0.028571429,5943277.5,589963.44,274755,4.5390105,74793.04030275345,95.73102,0.2,5943273.5,-501.09937,0.03162349,,,0.20784312,126.06393,68.68875,4096,501.09937,-142.49086,147.49086,0.01,4000,4000,0.01,-0.028571429
,-0.08571429,4.815512,1.8538662e-12,0.01,,-7.215193,11,-125.110985,5.847133,0.01,-0.2,5943334.5,590093.56,274795,4.538838,74815.84908390045,95.73102,-0.028571429,5943327.5,-501.09937,0.05734824,,,-0.2905032,228.7624,68.68157960509872,4096,501.09937,-142.48653,147.48653,0.01,4001,4001,0.01,0.028571429
,0.028571429,4.4824452,1.8529401e-12,0.01,,-4.5234323,11,-118.93584,5.8468833,0.01,0.028571429,5943387.0,590217.5,274846,4.5385876,74838.21442127228,95.73102,0.08571429,5943382.5,-501.09937,0.022843022,,,-0.07081986,79.86797,68.67716141929036,4096,501.09937,-142.48064,147.48064,0.01,4002,4002,0.01,-0.2
,-0.2,5.631247,1.8520144e-12,0.01,,-4.254465,11,-145.58244,5.8466334,0.01,-0.028571429,5943442.0,590368.06,274898,4.538616,74859.83723974228,95.73102,-0.028571429,5943437.5,-501.09937,0.03449031,,,-0.3312363,93.54134,68.67299525355983,4096,501.09937,-142.4814,147.4814,0.01,4003,4003,0.01,-0.08571429
,0.028571429,4.0673776,1.8510894e-12,0.01,,-4.2546644,11,-128.18048,5.8463836,0.01,0.2,5943497.0,590501.25,274929,4.538257,74880.95377874374,95.73102,0.028571429,5943492.5,-501.09937,0.02813073,,,0.1999765,101.01193,68.66358641358642,4096,501.09937,-142.47783,147.47783,0.01,4004,4004,0.01,-0.08571429
,0.08571429,3.1566005,1.850165e-12,0.01,,-4.30626,11,-208.82893,5.8461337,0.01,-0.028571429,5943552.5,590715.06,275039,4.537669,74902.23268985748,95.73102,-0.2,5943548.0,-501.09937,0.03305806,,,-0.18345457,110.685905,68.67390761548064,4096,501.09937,-142.4944,147.4944,0.01,4005,4005,0.01,-0.028571429
,0.028571429,3.9795399,1.8492415e-12,0.01,,-4.713627,11,-413.37076,5.8458843,0.01,0.2,5943606.5,591133.44,275539,4.537288,74923.92779779434,95.73102,0.08571429,5943602.0,-501.09937,0.037228264,,,0.36928636,91.91686,68.78157763354967,4096,501.09937,-142.56201,147.56201,0.01,4006,4006,0.01,0.028571429
,0.028571429,2.8984923,1.8483186e-12,0.01,,-4.62123,11,-148.07498,5.8456345,0.01,0.028571429,5943662.0,591286.5,275589,4.536639,74947.8469440937,95.73102,0.2,5943657.5,-501.09937,0.033386573,,,0.3071298,128.66812,68.77689044172698,4096,501.09937,-142.56339,147.56339,0.01,4007,4007,0.01,0.08571429
,0.08571429,3.6381166,1.8473964e-12,0.01,,-4.851213,11,-113.20662,5.845385,0.01,0.028571429,5943717.0,591404.75,275608,4.5361733,74972.02816390991,95.73102,-0.028571429,5943712.0,-501.09937,0.03516882,,,0.24415278,140.49934,68.76447105788424,4096,501.09937,-142.55608,147.55608,0.01,4008,4008,0.01,0.2
,0.08571429,3.7982605,1.846475e-12,0.01,,-7.961502,11,-106.791435,5.8451357,0.01,0.2,5943774.0,591516.5,275623,4.535749,74995.35210442543,95.73102,0.028571429,5943766.0,-501.09937,0.053434703,,,0.29984912,213.44984,68.75106011474183,4096,501.09937,-142.54715,147.54715,0.01,4009,4009,0.01,-0.028571429
,-0.028571429,5.7178187,1.845554e-12,0.01,,-8.010075,11,-125.75812,5.8448863,0.01,0.08571429,5943829.5,591647.25,275651,4.535808,75017.90986561775,95.73102,-0.2,5943821.5,-501.09937,0.034534935,,,-0.081738256,137.94914,68.74089775561097,4096,501.09937,-142.54295,147.54295,0.01,4010,4010,0.01,0.028571429
