BoundBonus,ReturnMax,MountainCar_mu0_higher,BoundMISE,DenMISELogLast,TimestepsSoFar,MountainCar_std1_higher,IWMax,MountainCar_mu1_higher,DenMISELogFirst,AvgEpLen,Regret/t,IWFirstEpisode,Iteration,MinEpLen,Bound,ActionIn1,TimeElapsed,Delta,ReturnLastEpisode,IWMin,IWLastEpisode,ReturnAbsMax,NumTrajectories,GridSize,ReturnMin,IWMean,ReturnMean,NumTrainableParams,DenMISEMeanLog,Regret,ReturnStepMax,MountainCar_std0_higher
27.216805,16.949203,-0.33333334,0.48987737,-4.423192,428840,3.0,18.32277,5.5555553,-4.058196,473.3333333333333,5.5478024,2.3222006e-07,906,171,27.706682,6.2350917,835.7505824565887,1.4665732e-09,-4.7001843,,7.9724213e-16,16.949203,906,100,-13.818892,0.91656303,-0.54780257,,-4.327975,5026.309,99.01067,0.14999999
27.86591,16.949203,-0.7777778,-0.17028068,-3.9034517,429340,3.0,19.3691,5.5555553,-4.059299,473.3627342888644,5.547516,1.7705875e-16,907,171,27.69563,2.8326125,837.019647359848,1.463341e-09,-0.28767106,,0.24729185,16.949203,907,100,-13.818892,0.9222455,-0.54751575,,-4.327603,5031.5967,99.01067,0.14999999
27.798244,16.949203,0.11111111,-0.10315646,-4.0083594,429840,3.0,19.271448,-5.5555553,-4.060401,473.3920704845815,5.548293,0.2258887,908,171,27.695087,-6.5648518,838.3057134151459,1.4601197e-09,-1.2531563,,7.4736555e-09,16.949203,908,100,-13.818892,0.99067783,-0.5482929,,-4.327341,5037.85,99.01067,0.14999999
27.755404,16.949203,-0.11111111,-0.097740985,-3.987142,430340,3.0,27.986967,-10.0,-4.061253,473.42134213421343,5.5477467,6.0621136e-05,909,171,27.657663,-10.828633,839.4981229305267,1.4569088e-09,-0.051775087,,2.7223003,16.949203,909,100,-13.818892,0.9926594,-0.5477466,,-4.326982,5042.902,99.01067,0.14999999
25.413734,16.949203,-0.5555556,2.2348068,-4.3416376,430840,3.0,23.211527,10.0,-4.062352,473.45054945054943,5.547297,2.2104893e-13,910,171,27.64854,11.900849,840.7040596008301,1.4537086e-09,-0.13841403,,8.654048e-16,16.949203,910,100,-13.818892,0.9248067,-0.5472968,,-4.3270144,5048.04,99.01067,0.14999999
28.764563,16.949203,0.5555556,-1.1530143,-4.5086584,431095,3.0,20.64256,1.1111112,-4.063451,473.2107574094402,5.5393777,14.255804,911,171,27.611547,-1.9175333,841.8851182460785,1.4505188e-09,6.6671324,,2.7329628e-15,16.949203,911,100,-13.818892,0.8617057,-0.53937757,,-4.3273025,5046.373,99.01067,0.14999999
28.421862,16.949203,-0.5555556,-0.81050885,-4.0470495,431595,3.0,30.704271,-10.0,-4.0490203,473.24013157894734,5.5394945,3.676354e-12,912,171,27.611353,-9.838303,843.088415145874,1.4473396e-09,-0.6462231,,1.70643e-10,16.949203,912,100,-13.818892,1.1822138,-0.53949475,,-4.3271513,5052.019,99.01067,0.14999999
27.69272,16.949203,-0.11111111,-0.08158783,-4.135844,432095,3.0,18.237694,-1.1111112,-4.050116,473.2694414019715,5.53955,0.0041261073,913,171,27.611132,-0.15130857,844.269903421402,1.4441709e-09,-0.58953726,,0.01859504,16.949203,913,100,-13.818892,1.0103031,-0.5395496,,-4.3267536,5057.609,99.01067,0.14999999
28.310972,16.949203,-0.5555556,-0.71410656,-3.9862723,432595,3.0,19.845585,-1.1111112,-4.0512066,473.29868708971554,5.539106,2.535822e-10,914,171,27.596867,-1.0569842,845.4492056369781,1.4410124e-09,-0.13413358,,1.7256483,16.949203,914,100,-13.818892,1.0344812,-0.539106,,-4.3263736,5062.7427,99.01067,0.14999999
28.68922,16.949203,0.5555556,-1.1053334,-3.997905,433095,3.0,32.06143,-10.0,-4.0523,473.327868852459,5.539494,0.28034848,915,171,27.583887,-7.843752,846.5537135601044,1.4378644e-09,-0.8939966,,2.0903098e-15,16.949203,915,100,-13.818892,1.0443375,-0.53949386,,-4.3259835,5068.6367,99.01067,0.14999999
26.16621,16.949203,-1.0,1.4087285,-4.0882864,433595,3.0,39.085526,10.0,-4.053086,473.3569868995633,5.540321,2.069355e-24,916,171,27.574938,11.827562,847.6913199424744,1.4347267e-09,-1.2971636,,1.2318699e-32,16.949203,916,100,-13.818892,1.0039312,-0.540321,,-4.3256845,5074.934,99.01067,0.14999999
27.65368,16.949203,0.11111111,-0.11457332,-4.899966,433845,3.0,27.535116,-10.0,-4.054177,473.113413304253,5.5335164,0.009030728,917,171,27.539108,-9.67997,848.6916983127594,1.4315992e-09,5.6993337,,1.212185e-23,16.949203,917,100,-13.818892,1.1147397,-0.5335165,,-4.3263173,5074.235,99.01067,0.14999999
24.16215,16.949203,0.33333334,3.3191578,-4.112257,434345,3.0,23.47194,10.0,-4.0552573,473.14270152505446,5.5329447,0.008963194,918,171,27.481308,17.790491,850.7623670101166,1.4284819e-09,-0.008346323,,3.8987702e-10,16.949203,918,100,-13.818892,1.0815579,-0.5329445,,-4.3259697,5079.243,99.01067,0.14999999
24.603298,16.949203,-0.11111111,2.8738763,-7.2770205,434581,3.0,22.344734,10.0,-4.056336,472.8846572361262,5.523183,3.579085e-06,919,171,27.477175,12.942466,852.5942900180817,1.4253748e-09,8.438038,,0.37497246,16.949203,919,100,-13.818892,1.0480598,-0.5231828,,-4.3291,5075.805,99.01067,0.14999999
29.030624,16.949203,-1.0,-1.5565422,-4.5530953,434977,3.0,50.179283,-10.0,-4.0574236,472.8010869565217,5.52085,3.5029602e-23,920,171,27.474083,-13.963716,855.3153686523438,1.4222779e-09,1.6226873,,7.548448e-25,16.949203,920,100,-13.818892,0.8374891,-0.52085036,,-4.3292985,5079.182,99.01067,0.14999999
30.951296,16.949203,0.7777778,-3.4775326,-5.0366564,435477,3.0,24.447086,5.5555553,-4.05851,472.83061889250814,5.521676,0.3026723,921,171,27.473763,8.853339,857.3865950107574,1.419191e-09,-1.2811526,,7.327912e-32,16.949203,921,100,-13.818892,1.0951505,-0.5216759,,-4.330255,5085.4634,99.01067,0.14999999
29.973896,16.949203,0.7777778,-2.5026588,-4.28913,435977,3.0,22.777245,-3.3333333,-4.0592666,472.8600867678959,5.524954,3.1849377,922,171,27.471237,-7.144284,859.519161939621,1.4161141e-09,-3.5439858,,0.018823134,16.949203,922,100,-13.818892,1.0045524,-0.5249539,,-4.3301153,5094.0073,99.01067,0.14999999
27.53428,16.949203,0.11111111,-0.07296265,-4.0743046,436477,3.0,18.864014,1.1111112,-4.056902,472.88949079089923,5.5259404,0.45536244,923,171,27.461319,2.4658399,861.6636664867401,1.4130473e-09,-1.4354403,,0.00047364153,16.949203,923,100,-13.818892,0.9776492,-0.5259403,,-4.329839,5100.443,99.01067,0.14999999
27.833027,16.949203,-0.33333334,-0.3712081,-3.9986885,436977,3.0,30.234985,-10.0,-4.057492,472.91883116883116,5.525615,4.4836884e-08,924,171,27.461819,-9.917045,863.683661699295,1.4099905e-09,-0.22541828,,1.9163583e-06,16.949203,924,100,-13.818892,1.1071364,-0.5256151,,-4.3295093,5105.6685,99.01067,0.14999999
28.167246,16.949203,-0.5555556,-0.73964316,-4.14143,437477,3.0,18.722792,-5.5555553,-4.0585732,472.9481081081081,5.5253477,9.226435e-11,925,171,27.427603,-4.56191,865.9798741340637,1.4069435e-09,-0.27834553,,3.2762263,16.949203,925,100,-13.818892,1.0663842,-0.5253477,,-4.3292007,5110.947,99.01067,0.14999999
26.18689,16.949203,0.5555556,1.2137643,-4.022755,437977,3.0,26.523708,10.0,-4.0596538,472.9773218142549,5.525356,0.01675617,926,171,27.400654,16.072805,867.9536938667297,1.4039063e-09,-0.53296655,,1.1212384e-14,16.949203,926,100,-13.818892,1.077606,-0.52535594,,-4.3288035,5116.4795,99.01067,0.14999999
25.68246,16.949203,-0.7777778,1.7090307,-5.9843082,438377,3.0,26.253315,10.0,-4.060715,472.898597626753,5.523731,2.0326212e-18,927,171,27.39149,12.259795,870.0578694343567,1.400879e-09,0.98062253,,3.896458e-14,16.949203,927,100,-13.818892,1.0019149,-0.5237314,,-4.330514,5120.499,99.01067,0.14999999
27.471798,16.949203,-0.11111111,-0.08773065,-4.6801934,438877,3.0,19.230003,-5.5555553,-4.0617933,472.9278017241379,5.5242815,0.0015077438,928,171,27.384068,2.7325425,872.0266196727753,1.3978617e-09,-1.0343844,,8.2886045e-11,16.949203,928,100,-13.818892,0.95809215,-0.5242817,,-4.330896,5126.533,99.01067,0.14999999
24.422112,16.949203,-0.33333334,2.9573047,-3.972379,439377,3.0,23.749014,10.0,-4.0628686,472.95694294940796,5.5237327,2.674565e-09,929,171,27.379416,4.232205,874.539053440094,1.394854e-09,-0.014088272,,0.034559973,16.949203,929,100,-13.818892,1.0464764,-0.5237325,,-4.3305593,5131.5474,99.01067,0.14999999
27.472805,16.949203,0.33333334,-0.102572024,-3.9742699,439877,3.0,17.889133,5.5555553,-4.0639443,472.98602150537636,5.5238414,0.7886987,930,171,27.370234,7.313212,876.7960963249207,1.3918557e-09,-0.625046,,5.925467e-06,16.949203,930,100,-13.818892,0.8780981,-0.52384144,,-4.330134,5137.1724,99.01067,0.14999999
28.521456,16.949203,-0.7777778,-1.1844978,-3.8996909,440377,3.0,20.937944,-5.5555553,-4.0641713,473.01503759398497,5.523508,8.545593e-16,931,171,27.336958,-8.75871,878.8807942867279,1.3888675e-09,-0.21324705,,6.7838324e-13,16.949203,931,100,-13.818892,0.9532742,-0.52350783,,-4.329807,5142.3857,99.01067,0.14999999
29.341436,16.949203,-1.0,-2.007511,-4.120156,440877,3.0,32.062737,1.1111112,-4.065245,473.04399141630904,5.524373,1.7753511e-21,932,171,27.333925,-1.2091966,881.1627397537231,1.3858886e-09,-1.3297937,,0.11136757,16.949203,932,100,-13.818892,1.09964,-0.52437294,,-4.329637,5148.716,99.01067,0.14999999
31.720457,16.949203,1.0,-4.395046,-4.623475,441377,3.0,37.544376,-5.5555553,-4.0663176,473.0728831725616,5.5261893,0.033830464,933,171,27.32541,-6.5663295,883.7879369258881,1.3829193e-09,-2.21919,,,16.949203,933,100,-13.818892,0.91615736,-0.52618945,,-4.329856,5155.9346,99.01067,0.14999999
34.320175,16.949203,1.0,-7.003798,-6.8301725,441877,3.0,71.37034,10.0,-4.0673523,473.1017130620985,5.535617,8.0829835e-05,934,171,27.316378,10.276229,886.7791335582733,1.3799596e-09,-9.331292,,7.2504474e-07,16.949203,934,100,-13.818892,1.0775627,-0.53561676,,-4.332632,5170.266,99.01067,0.14999999
33.192444,16.949203,1.0,-5.8733006,-4.4686184,442377,3.0,38.226715,3.3333333,-4.0684223,473.13048128342245,5.5399485,0.028947191,935,171,27.319143,5.147588,888.9020640850067,1.3770094e-09,-4.585888,,3.1838217,16.949203,935,100,-13.818892,1.1184566,-0.5399486,,-4.3327155,5179.852,99.01067,0.14999999
24.605707,16.949203,0.11111111,2.6938994,-4.8480954,442877,3.0,23.20631,10.0,-4.0694604,473.15918803418805,5.545466,0.0005440562,936,171,27.299606,11.560308,891.321611404419,1.3740686e-09,-5.70405,,3.5148113e-09,16.949203,936,100,-13.818892,1.0218837,-0.5454658,,-4.3331513,5190.556,99.01067,0.14999999
26.692202,16.949203,-0.11111111,0.55330324,-4.233274,443114,3.0,17.540148,5.5555553,-4.0705276,472.9071504802561,5.535245,0.00031667325,937,171,27.245504,6.302225,893.2936480045319,1.3711373e-09,9.031456,,2.8392732,16.949203,937,100,-13.818892,0.95030385,-0.535245,,-4.333028,5186.5244,99.01067,0.14999999
27.561634,16.949203,-0.33333334,-0.31927451,-3.8914456,443614,3.0,19.763365,-1.1111112,-4.0715938,472.93603411513857,5.534719,3.12977e-06,938,171,27.24236,1.7336631,895.5881502628326,1.3682152e-09,-0.041837662,,0.22532102,16.949203,938,100,-13.818892,1.018576,-0.534719,,-4.332614,5191.5664,99.01067,0.14999999
27.655668,16.949203,0.33333334,-0.42447767,-3.9876404,444114,3.0,19.301617,-1.1111112,-4.0726595,472.96485623003196,5.5343447,10.580101,939,171,27.23119,1.7637043,897.9891135692596,1.3653026e-09,-0.18307579,,0.0030298736,16.949203,939,100,-13.818892,0.95972395,-0.53434443,,-4.332232,5196.7495,99.01067,0.14999999
27.993937,16.949203,-1.0,-0.7899322,-4.028902,444614,3.0,28.546406,5.5555553,-4.0625196,472.9936170212766,5.5342884,1.8222485e-22,940,171,27.204004,8.091938,900.1127498149872,1.3623993e-09,-0.48175916,,2.2439921e-18,16.949203,940,100,-13.818892,1.0063316,-0.5342885,,-4.331957,5202.2314,99.01067,0.14999999
24.910376,16.949203,-0.5555556,2.2858407,-4.8623233,445114,3.0,22.939333,10.0,-4.063583,473.0223166843783,5.5362377,2.2132147e-13,941,171,27.196217,8.9862995,902.277693271637,1.3595051e-09,-2.3684478,,0.018310199,16.949203,941,100,-13.818892,0.9361253,-0.5362377,,-4.3325214,5209.5996,99.01067,0.14999999
28.293613,16.949203,0.5555556,-1.1564782,-3.9411051,445614,3.0,20.494194,3.3333333,-4.064645,473.0509554140127,5.536092,6.0243797,942,171,27.137135,3.8124952,904.2593913078308,1.3566204e-09,-0.398951,,3.1043255e-09,16.949203,942,100,-13.818892,0.8271982,-0.5360919,,-4.3321795,5214.9985,99.01067,0.14999999
29.402426,16.949203,0.7777778,-2.264997,-4.33768,446114,3.0,34.81574,10.0,-4.059331,473.0795334040297,5.539079,0.0034725913,943,171,27.137428,-2.2793336,906.3164806365967,1.3537447e-09,-3.3529465,,1.2396487,16.949203,943,100,-13.818892,1.0402578,-0.53907907,,-4.3323727,5223.3516,99.01067,0.14999999
26.80236,16.949203,0.11111111,0.32759497,-4.3008685,446614,3.0,17.513714,5.5555553,-4.060387,473.1080508474576,5.542033,0.047030423,944,171,27.129955,5.7555556,908.2679510116577,1.3508781e-09,-3.3279817,,3.2455924e-07,16.949203,944,100,-13.818892,0.9298414,-0.54203343,,-4.332306,5231.6797,99.01067,0.14999999
28.449268,16.949203,0.5555556,-1.3226769,-3.9083705,447114,3.0,20.81358,-5.5555553,-4.061396,473.13650793650794,5.541467,7.032617,945,171,27.12659,-2.519424,910.1718916893005,1.3480206e-09,-0.006914502,,2.317095e-05,16.949203,945,100,-13.818892,1.1605395,-0.54146713,,-4.331935,5236.6865,99.01067,0.14999999
26.947453,16.949203,-0.5555556,0.17572813,-4.0437155,447614,3.0,18.43487,5.5555553,-4.0550394,473.1649048625793,5.541422,1.9142108e-11,946,171,27.12318,-2.517459,911.7698702812195,1.345172e-09,-0.49845868,,6.8953665e-10,16.949203,946,100,-13.818892,0.8651212,-0.5414217,,-4.3314686,5242.185,99.01067,0.14999999
23.683197,16.949203,0.33333334,3.4295602,-4.023875,448114,3.0,23.21302,10.0,-4.056096,473.1932418162619,5.541204,0.008970715,947,171,27.112757,9.932007,913.6594605445862,1.3423326e-09,-0.33511943,,7.9692e-08,16.949203,947,100,-13.818892,1.10068,-0.5412038,,-4.33129,5247.52,99.01067,0.14999999
27.5786,16.949203,0.33333334,-0.47219992,-3.9229908,448362,3.0,32.080746,-10.0,-4.057142,472.95569620253167,5.5323434,0.15135542,948,171,27.1064,-7.26737,914.9933845996857,1.3395022e-09,7.8586874,,6.230767e-09,16.949203,948,100,-13.818892,1.1011709,-0.5323432,,-4.33076,5244.661,99.01067,0.14999999
28.96983,16.949203,-1.0,-1.8661283,-4.0115657,448862,3.0,29.72671,-5.5555553,-4.0580363,472.9841938883035,5.531851,8.71305e-22,949,171,27.1037,-10.452379,916.1855528354645,1.3366805e-09,-0.06520473,,2.4737157e-12,16.949203,949,100,-13.818892,0.97561824,-0.53185093,,-4.330327,5249.7266,99.01067,0.14999999
28.352983,16.949203,-0.7777778,-1.270599,-4.9367366,449362,3.0,21.031347,-1.1111112,-4.0590897,473.0126315789474,5.533732,2.3540657e-15,950,171,27.082384,-7.2369595,917.3228304386139,1.3338681e-09,-2.3186927,,0.071353115,16.949203,950,100,-13.818892,0.99206156,-0.5337319,,-4.3309994,5257.0454,99.01067,0.14999999
25.620718,16.949203,-1.0,1.4594215,-4.0445027,449862,3.0,38.798706,10.0,-4.0601416,473.0410094637224,5.5343103,2.0840104e-24,951,171,27.08014,13.570553,918.6582129001617,1.3310644e-09,-1.0839527,,1.0219612e-06,16.949203,951,100,-13.818892,1.0242665,-0.5343104,,-4.3307123,5263.1294,99.01067,0.14999999
28.244547,16.949203,-0.7777778,-1.1790684,-5.31363,450285,3.0,31.40256,-10.0,-4.0611925,472.98844537815125,5.5335674,3.4275208e-17,952,171,27.06548,-14.747605,920.7489852905273,1.3282695e-09,0.17279619,,3.6289846e-13,16.949203,952,100,-13.818892,0.99153525,-0.53356767,,-4.33173,5267.9565,99.01067,0.14999999
29.08446,16.949203,0.7777778,-2.0217881,-5.3575525,450785,3.0,32.51206,-10.0,-4.0622425,473.0167890870934,5.5342236,0.0586996,953,171,27.062672,-10.524377,922.57821393013,1.3254833e-09,-1.158884,,2.351024e-22,16.949203,953,100,-13.818892,0.8591208,-0.5342238,,-4.3328233,5274.115,99.01067,0.14999999
24.10465,16.949203,-0.11111111,2.9475384,-4.534457,451285,3.0,22.215134,10.0,-4.0632296,473.04507337526206,5.5360518,3.603845e-06,954,171,27.052189,9.043596,924.6663205623627,1.3227061e-09,-2.2779078,,5.5992666e-18,16.949203,954,100,-13.818892,1.0486163,-0.5360516,,-4.333189,5281.393,99.01067,0.14999999
27.140015,16.949203,0.11111111,-0.099729344,-3.8961108,451785,3.0,19.343359,-1.1111112,-4.0642776,473.0732984293194,5.5354934,0.62785923,955,171,27.040285,-4.401579,926.9453933238983,1.3199376e-09,-0.0029052796,,0.03513382,16.949203,955,100,-13.818892,1.0231215,-0.5354933,,-4.332687,5286.396,99.01067,0.14999999
27.355747,16.949203,-0.33333334,-0.3350242,-3.9931269,452285,3.0,19.423553,-5.5555553,-4.0646667,473.10146443514645,5.5349593,1.1225868e-06,956,171,27.020723,-7.755767,929.5815627574921,1.3171776e-09,-0.025208691,,0.36106932,16.949203,956,100,-13.818892,1.0178837,-0.5349595,,-4.332313,5291.4214,99.01067,0.14999999
27.05481,16.949203,-0.11111111,-0.049423534,-4.028039,452785,3.0,19.04681,1.1111112,-4.0657125,473.12957157784746,5.5345945,0.003062049,957,171,27.005386,6.1971545,932.7074356079102,1.3144263e-09,-0.18555544,,0.18679279,16.949203,957,100,-13.818892,1.015352,-0.5345944,,-4.33198,5296.607,99.01067,0.14999999
27.72026,16.949203,-0.7777778,-0.7426791,-3.9017324,453285,3.0,19.783033,3.3333333,-4.0667534,473.15762004175366,5.534038,7.3155705e-16,958,171,26.977581,0.3901525,935.8900558948517,1.3116837e-09,-0.0015017461,,8.512516e-06,16.949203,958,100,-13.818892,0.87524056,-0.53403795,,-4.3315206,5301.6084,99.01067,0.14999999
26.529879,16.949203,-0.33333334,0.44710064,-4.0566335,453785,3.0,18.3925,5.5555553,-4.0677967,473.1856100104275,5.534851,2.3446024e-07,959,171,26.976978,4.21768,938.6089375019073,1.3089495e-09,-1.3136419,,0.079133935,16.949203,959,100,-13.818892,0.92598015,-0.5348509,,-4.3313675,5307.922,99.01067,0.14999999
27.070406,16.949203,0.11111111,-0.10387579,-3.9433343,454285,3.0,19.301327,-5.5555553,-4.068839,473.2135416666667,5.535185,0.22780284,960,171,26.96653,-4.1547613,941.3096714019775,1.3062241e-09,-0.855488,,2.0053875e-07,16.949203,960,100,-13.818892,1.0056323,-0.53518486,,-4.331044,5313.7773,99.01067,0.14999999
27.049019,16.949203,-0.11111111,-0.09717553,-3.9772384,454785,3.0,27.96685,-10.0,-4.069643,473.2414151925078,5.534631,6.113191e-05,961,171,26.951843,-11.040753,945.189202785492,1.303507e-09,-0.00253509,,2.0299513,16.949203,961,100,-13.818892,0.9847957,-0.5346306,,-4.330675,5318.7803,99.01067,0.14999999
24.09615,16.949203,0.11111111,2.8220139,-4.299504,455285,3.0,22.871435,10.0,-4.070683,473.2692307692308,5.5342174,0.0005447218,962,171,26.918163,9.975377,947.9486014842987,1.3007985e-09,-0.13703883,,9.462652e-11,16.949203,962,100,-13.818892,1.0371591,-0.5342173,,-4.330665,5323.917,99.01067,0.14999999
27.398178,16.949203,0.33333334,-0.49319378,-3.932063,455785,3.0,19.877022,-5.5555553,-4.071721,473.2969885773624,5.5337934,3.8176668,963,171,26.904984,-3.8525507,950.3668344020844,1.2980983e-09,-0.12620592,,2.1091979e-05,16.949203,963,100,-13.818892,1.0458483,-0.53379357,,-4.3302193,5329.043,99.01067,0.14999999
28.068005,16.949203,0.5555556,-1.1806803,-4.0639153,456285,3.0,20.244947,-1.1111112,-4.0688024,473.3246887966805,5.5340505,19.616327,964,171,26.887325,-0.111101925,952.650887966156,1.2954064e-09,-0.78130025,,10.412322,16.949203,964,100,-13.818892,0.96626085,-0.5340504,,-4.3299,5334.8247,99.01067,0.14999999
27.476786,16.949203,-0.5555556,-0.6182615,-4.0758452,456785,3.0,19.602922,1.1111112,-4.0496945,473.3523316062176,5.535114,1.8499502e-10,965,171,26.858524,0.2036078,955.1948761940002,1.292723e-09,-1.5601063,,1.5515372e-13,16.949203,965,100,-13.818892,0.9624661,-0.53511363,,-4.329676,5341.385,99.01067,0.14999999
29.21794,16.949203,0.7777778,-2.365876,-3.9926002,457285,3.0,21.889418,-5.5555553,-4.0507307,473.379917184265,5.5354757,1.4424603,966,171,26.852064,-5.815581,957.5294034481049,1.2900481e-09,-0.8846783,,9.304416e-20,16.949203,966,100,-13.818892,0.99213403,-0.5354755,,-4.3293715,5347.2695,99.01067,0.14999999
27.665478,16.949203,-0.5555556,-0.8157357,-4.353261,457785,3.0,30.702192,-10.0,-4.050273,473.40744570837643,5.538776,3.6809635e-12,967,171,26.849743,-15.573071,959.6867208480835,1.2873812e-09,-3.726877,,2.1107844e-21,16.949203,967,100,-13.818892,1.1802062,-0.5387758,,-4.3294096,5355.996,99.01067,0.14999999
26.954027,16.949203,0.11111111,-0.110870056,-5.7817373,458285,3.0,27.510365,-10.0,-4.0513067,473.4349173553719,5.5394626,0.009004846,968,171,26.843157,-11.371288,962.691516160965,1.2847227e-09,-1.2035832,,1.0383964e-06,16.949203,968,100,-13.818892,1.0916547,-0.5394626,,-4.330733,5362.1997,99.01067,0.14999999
25.641253,16.949203,0.5555556,1.1731589,-4.3940415,458785,3.0,26.437643,10.0,-4.05233,473.4623323013416,5.5389237,0.0166339,969,171,26.814411,13.811792,965.3774085044861,1.2820724e-09,-0.017268587,,7.733768e-13,16.949203,969,100,-13.818892,1.0563642,-0.53892374,,-4.3307123,5367.2173,99.01067,0.14999999
28.99641,16.949203,-1.0,-2.18429,-4.832321,459036,3.0,31.848156,-1.1111112,-4.0533442,473.23298969072164,5.531285,2.4011292e-21,970,171,26.81212,1.3710915,967.875326871872,1.2794303e-09,6.8710275,,2.1989453e-25,16.949203,970,100,-13.818892,1.129892,-0.53128463,,-4.3311796,5365.346,99.01067,0.14999999
27.91136,16.949203,0.5555556,-1.1111454,-4.094481,459536,3.0,32.069397,-10.0,-4.0543747,473.2605561277034,5.5322585,0.28093073,971,171,26.800215,-15.103354,970.5159358978271,1.2767964e-09,-1.4771217,,6.508147e-22,16.949203,971,100,-13.818892,1.0283821,-0.5322587,,-4.3308115,5371.823,99.01067,0.14999999
23.939762,16.949203,-0.33333334,2.846561,-6.4608326,460036,3.0,23.787605,10.0,-4.0551147,473.2880658436214,5.5337687,2.6539082e-09,972,171,26.786324,13.037473,973.4915821552277,1.2741707e-09,-1.9998549,,7.16977e-26,16.949203,972,100,-13.818892,1.0294105,-0.53376853,,-4.3329816,5378.823,99.01067,0.14999999
23.273403,16.949203,0.33333334,3.5125477,-4.7989893,460370,3.0,22.901463,10.0,-4.056143,473.1449126413155,5.530118,0.008971134,973,171,26.785952,11.3503895,976.0982060432434,1.271553e-09,3.0179389,,0.0007990586,16.949203,973,100,-13.818892,1.1085895,-0.5301182,,-4.333437,5380.805,99.01067,0.14999999
25.168785,16.949203,-0.7777778,1.6032661,-4.0872264,460777,3.0,26.280632,10.0,-4.057161,473.07700205338807,5.5282855,2.0254074e-18,974,171,26.77205,8.5060005,978.7654209136963,1.2689432e-09,1.2550824,,1.6235761e-10,16.949203,974,100,-13.818892,1.0114883,-0.5282854,,-4.33308,5384.55,99.01067,0.14999999
27.074179,16.949203,0.33333334,-0.31602696,-4.066371,461277,3.0,19.599287,3.3333333,-4.058187,473.1046153846154,5.5292745,3.2159162,975,171,26.758152,7.1082177,981.3941445350647,1.2663415e-09,-1.4926186,,2.7095662e-14,16.949203,975,100,-13.818892,0.85700226,-0.52927446,,-4.3328013,5391.0425,99.01067,0.14999999
27.1204,16.949203,-0.33333334,-0.36504194,-3.9816525,461777,3.0,30.1611,-10.0,-4.055919,473.1321721311475,5.5295897,4.4766473e-08,976,171,26.755358,-12.410793,984.4776935577393,1.263748e-09,-0.83714724,,2.0588167e-12,16.949203,976,100,-13.818892,1.1062672,-0.5295899,,-4.3325915,5396.88,99.01067,0.14999999
27.49451,16.949203,-0.5555556,-0.7383341,-4.644986,462277,3.0,19.619774,-3.3333333,-4.0569434,473.1596724667349,5.529098,2.0165844e-10,977,171,26.756176,-3.3730528,986.9537694454193,1.2611623e-09,-0.048994854,,0.0027959526,16.949203,977,100,-13.818892,1.061007,-0.5290981,,-4.332812,5401.9287,99.01067,0.14999999
27.012724,16.949203,-0.33333334,-0.26575032,-4.1110997,462777,3.0,19.020195,1.1111112,-4.057966,473.1871165644172,5.5299416,2.2557556e-06,978,171,26.746973,-2.700377,990.1456966400146,1.2585846e-09,-1.3540581,,0.05053299,16.949203,978,100,-13.818892,0.9917869,-0.52994156,,-4.3325276,5408.2827,99.01067,0.14999999
29.720003,16.949203,0.7777778,-2.9938853,-4.014019,463277,3.0,23.611076,1.1111112,-4.058988,473.2145045965271,5.529705,2.9422014,979,171,26.726118,4.354162,992.2310609817505,1.2560146e-09,-0.29862574,,4.572426e-12,16.949203,979,100,-13.818892,1.0227913,-0.5297053,,-4.332216,5413.5815,99.01067,0.14999999
28.307556,16.949203,-1.0,-1.6017019,-4.2748885,463777,3.0,50.417107,-10.0,-4.0570083,473.2418367346939,5.5328007,3.5015043e-23,980,171,26.705854,-9.051185,994.1440742015839,1.2534527e-09,-3.5632827,,6.310154e-36,16.949203,980,100,-13.818892,0.8685648,-0.5328008,,-4.33214,5422.1445,99.01067,0.14999999
31.320715,16.949203,1.0,-4.63054,-4.4790425,464277,3.0,36.538803,-1.1111112,-4.058028,473.2691131498471,5.534341,0.09289495,981,171,26.690174,-1.4587352,996.9109234809875,1.2508985e-09,-2.0434775,,,16.949203,981,100,-13.818892,0.9812878,-0.5343407,,-4.3324347,5429.1885,99.01067,0.14999999
30.387842,16.949203,1.0,-3.7005706,-4.3546405,464777,3.0,52.486366,-10.0,-4.0589523,473.29633401222,5.5379105,0.0013509556,982,171,26.687271,-11.573304,999.3376970291138,1.2483521e-09,-4.0400715,,1.0441642,16.949203,982,100,-13.818892,0.8324699,-0.53791064,,-4.3324847,5438.2285,99.01067,0.14999999
26.774216,16.949203,-0.11111111,-0.0878433,-5.371173,465277,3.0,19.333427,-5.5555553,-4.059969,473.323499491353,5.5423794,0.0015049956,983,171,26.686373,-7.2075853,1001.5678288936615,1.2458137e-09,-4.930765,,1.9789996e-13,16.949203,983,100,-13.818892,0.9574724,-0.5423795,,-4.3337226,5448.159,99.01067,0.14999999
27.777857,16.949203,0.5555556,-1.091614,-4.018792,465777,3.0,19.866102,5.5555553,-4.060984,473.3506097560976,5.542068,1.4636207,984,171,26.686243,3.0136294,1004.36447930336,1.2432828e-09,-0.23602441,,1.8031746e-10,16.949203,984,100,-13.818892,0.8506077,-0.5420682,,-4.33345,5453.395,99.01067,0.14999999
