TimestepsSoFar,ReturnMean,Iteration,LQGsigma_higher,LQGmu1_higher,TimeElapsed,LQGmu1_actor
37280,0.9560817,1864,0.14999999,-0.8,70.5588641166687,-0.8809718
37300,0.95608157,1865,0.14999999,-0.8,70.58948087692261,-0.8910541
37320,0.95608157,1866,0.14999999,-0.8,70.61944389343262,-0.68436277
37340,0.9560817,1867,0.14999999,-0.8,70.65248775482178,-0.48754904
37360,0.9560816,1868,0.14999999,-0.8,70.68958830833435,-1.0523391
37380,0.95608145,1869,0.14999999,-0.8,70.74543499946594,-0.9038914
37400,0.95608145,1870,0.14999999,-0.8,70.79393219947815,-1.0470004
37420,0.95608133,1871,0.14999999,-0.8,70.83716225624084,-0.70956194
37440,0.95608133,1872,0.14999999,-0.8,70.88383221626282,-0.91684145
37460,0.9560814,1873,0.14999999,-0.8,70.9232976436615,-0.9479704
37480,0.9560814,1874,0.14999999,-0.8,70.96286487579346,-0.7450508
37500,0.9560816,1875,0.14999999,-0.8,71.00532531738281,-0.78927666
37520,0.9560817,1876,0.14999999,-0.8,71.03713917732239,-0.9492789
37540,0.9560815,1877,0.14999999,-0.8,71.06877589225769,-0.74104625
37560,0.95608145,1878,0.14999999,-0.8,71.09925246238708,-1.0605514
37580,0.95608145,1879,0.14999999,-0.8,71.12996125221252,-0.74782795
37600,0.95608145,1880,0.14999999,-0.8,71.16059184074402,-0.8596312
37620,0.95608145,1881,0.14999999,-0.8,71.1927924156189,-0.9476711
37640,0.95608133,1882,0.14999999,-0.8,71.22382354736328,-0.6623546
37660,0.9560814,1883,0.14999999,-0.8,71.25562071800232,-0.6482829
37680,0.95608157,1884,0.14999999,-0.8,71.31273818016052,-1.1667125
37700,0.9560812,1885,0.14999999,-0.8,71.37696528434753,-0.462005
37720,0.9560812,1886,0.14999999,-0.8,71.46071934700012,-0.97960216
37740,0.95608103,1887,0.14999999,-0.8,71.5024573802948,-0.6740785
37760,0.956081,1888,0.14999999,-0.8,71.54219651222229,-0.5602598
37780,0.9560809,1889,0.14999999,-0.8,71.57409477233887,-0.8944975
37800,0.95608103,1890,0.14999999,-0.8,71.60266709327698,-0.6949254
37820,0.9560811,1891,0.14999999,-0.8,71.63521313667297,-0.9597516
37840,0.95608115,1892,0.14999999,-0.8,71.67264103889465,-0.6735189
37860,0.95608115,1893,0.14999999,-0.8,71.71047592163086,-0.6190738
37880,0.9560811,1894,0.14999999,-0.8,71.74385190010071,-0.90036666
37900,0.9560809,1895,0.14999999,-0.8,71.77414059638977,-0.8996249
37920,0.956081,1896,0.14999999,-0.8,71.80335330963135,-0.9070016
37940,0.9560807,1897,0.14999999,-0.8,71.83290839195251,-0.9810746
37960,0.9560807,1898,0.14999999,-0.8,71.86328792572021,-0.8016223
37980,0.9560808,1899,0.14999999,-0.8,71.8930115699768,-0.93234897
38000,0.9560808,1900,0.14999999,-0.8,71.92298483848572,-0.9042065
38020,0.9560809,1901,0.14999999,-0.8,71.95328211784363,-0.7492612
38040,0.956081,1902,0.14999999,-0.8,71.98306822776794,-0.9805486
38060,0.9560808,1903,0.14999999,-0.8,72.01401972770691,-0.57124937
38080,0.956081,1904,0.14999999,-0.8,72.048663854599,-0.92393476
38100,0.9560807,1905,0.14999999,-0.8,72.0784821510315,-0.79230005
38120,0.95608073,1906,0.14999999,-0.8,72.10901188850403,-1.1481706
38140,0.95608056,1907,0.14999999,-0.8,72.1395571231842,-0.78930014
38160,0.95608056,1908,0.14999999,-0.8,72.16965079307556,-0.8263075
38180,0.95608044,1909,0.14999999,-0.8,72.20029854774475,-0.7189096
38200,0.9560805,1910,0.14999999,-0.8,72.23205375671387,-0.87218
38220,0.9560805,1911,0.14999999,-0.8,72.26249098777771,-0.8250295
38240,0.95608044,1912,0.14999999,-0.8,72.29262900352478,-0.85925156
38260,0.9560803,1913,0.14999999,-0.8,72.3242838382721,-0.7365853
38280,0.95608044,1914,0.14999999,-0.8,72.35601472854614,-0.94198024
38300,0.9560803,1915,0.14999999,-0.8,72.38860940933228,-0.6704921
38320,0.95608044,1916,0.14999999,-0.8,72.42250156402588,-0.79387236
38340,0.9560802,1917,0.14999999,-0.8,72.4579017162323,-0.8048924
38360,0.95608026,1918,0.14999999,-0.8,72.50637698173523,-0.76100063
38380,0.95608026,1919,0.14999999,-0.8,72.53770136833191,-1.0998318
38400,0.95608026,1920,0.14999999,-0.8,72.56896615028381,-0.89020526
38420,0.95608026,1921,0.14999999,-0.8,72.59958910942078,-0.89855725
38440,0.9560802,1922,0.14999999,-0.8,72.63243126869202,-0.91107106
38460,0.95608,1923,0.14999999,-0.8,72.66772127151489,-0.89409125
38480,0.95608014,1924,0.14999999,-0.8,72.70487880706787,-0.81166816
38500,0.9560802,1925,0.14999999,-0.8,72.7454285621643,-0.73633444
38520,0.9560803,1926,0.14999999,-0.8,72.78267669677734,-0.72697484
38540,0.9560804,1927,0.14999999,-0.8,72.83467268943787,-0.6456107
38560,0.95608026,1928,0.14999999,-0.8,72.86749243736267,-0.80732894
38580,0.95608026,1929,0.14999999,-0.8,72.90587615966797,-0.7048285
38600,0.9560803,1930,0.14999999,-0.8,72.94297528266907,-0.8201502
38620,0.9560802,1931,0.14999999,-0.8,72.98076629638672,-0.8817856
38640,0.9560802,1932,0.14999999,-0.8,73.02648997306824,-0.7577518
38660,0.9560803,1933,0.14999999,-0.8,73.08775067329407,-0.6282458
38680,0.95608044,1934,0.14999999,-0.8,73.14026474952698,-1.0168614
38700,0.9560802,1935,0.14999999,-0.8,73.18595457077026,-1.0140867
38720,0.95608,1936,0.14999999,-0.8,73.24299263954163,-0.845668
38740,0.95607996,1937,0.14999999,-0.8,73.28396463394165,-0.86458796
38760,0.95608,1938,0.14999999,-0.8,73.32162547111511,-0.75355864
38780,0.95608,1939,0.14999999,-0.8,73.35816621780396,-0.87080604
38800,0.95607984,1940,0.14999999,-0.8,73.39929533004761,-1.0013032
38820,0.9560797,1941,0.14999999,-0.8,73.43745064735413,-0.6443407
38840,0.9560797,1942,0.14999999,-0.8,73.47460985183716,-0.49662203
38860,0.95607984,1943,0.14999999,-0.8,73.515869140625,-0.6034908
38880,0.95607966,1944,0.14999999,-0.8,73.5503921508789,-0.776034
38900,0.9560798,1945,0.14999999,-0.8,73.59044694900513,-0.8126759
38920,0.9560799,1946,0.14999999,-0.8,73.63289999961853,-1.0660126
38940,0.9560798,1947,0.14999999,-0.8,73.66477632522583,-0.83932835
38960,0.9560799,1948,0.14999999,-0.8,73.7072377204895,-0.51137054
38980,0.95608014,1949,0.14999999,-0.8,73.75335311889648,-0.8933265
39000,0.95608014,1950,0.14999999,-0.8,73.7978253364563,-0.85844797
39020,0.95608014,1951,0.14999999,-0.8,73.82440495491028,-0.6594817
39040,0.9560801,1952,0.14999999,-0.8,73.86499381065369,-0.7835502
39060,0.95608,1953,0.14999999,-0.8,73.9088077545166,-0.5483812
39080,0.9560801,1954,0.14999999,-0.8,73.94174265861511,-0.585413
39100,0.95608014,1955,0.14999999,-0.8,73.97951579093933,-1.0666893
39120,0.95608,1956,0.14999999,-0.8,74.02199125289917,-0.68659496
39140,0.9560802,1957,0.14999999,-0.8,74.0616352558136,-0.8197966
39160,0.95608026,1958,0.14999999,-0.8,74.15278100967407,-0.5413964
39180,0.95608026,1959,0.14999999,-0.8,74.2029447555542,-0.7514753
39200,0.95607996,1960,0.14999999,-0.8,74.27551817893982,-0.6200299
39220,0.9560801,1961,0.14999999,-0.8,74.31736946105957,-0.85618955
39240,0.95607996,1962,0.14999999,-0.8,74.35830903053284,-0.74050856
39260,0.95607996,1963,0.14999999,-0.8,74.4062991142273,-0.85472494
39280,0.9560798,1964,0.14999999,-0.8,74.45205879211426,-0.8170778
39300,0.95607966,1965,0.14999999,-0.8,74.48841834068298,-0.7339216
39320,0.9560797,1966,0.14999999,-0.8,74.52815747261047,-0.66035646
39340,0.9560798,1967,0.14999999,-0.8,74.57185363769531,-1.0029652
39360,0.9560797,1968,0.14999999,-0.8,74.6192033290863,-0.8542776
39380,0.9560798,1969,0.14999999,-0.8,74.67905759811401,-0.85721326
39400,0.9560797,1970,0.14999999,-0.8,74.71796011924744,-0.72717303
39420,0.95607984,1971,0.14999999,-0.8,74.75425910949707,-0.70260024
39440,0.95607996,1972,0.14999999,-0.8,74.7926926612854,-0.54519165
39460,0.95608,1973,0.14999999,-0.8,74.82983613014221,-1.0548464
39480,0.95607984,1974,0.14999999,-0.8,74.8611090183258,-0.8254492
39500,0.9560799,1975,0.14999999,-0.8,74.89225697517395,-0.8747594
39520,0.9560798,1976,0.14999999,-0.8,74.92394948005676,-0.8031369
39540,0.9560799,1977,0.14999999,-0.8,74.95485854148865,-0.4912063
39560,0.95607984,1978,0.14999999,-0.8,74.9961268901825,-0.76503617
39580,0.9560799,1979,0.14999999,-0.8,75.03163576126099,-0.79965055
39600,0.9560799,1980,0.14999999,-0.8,75.07127857208252,-0.9461651
39620,0.9560799,1981,0.14999999,-0.8,75.1311993598938,-0.7804001
39640,0.95607984,1982,0.14999999,-0.8,75.17217540740967,-0.8216291
39660,0.9560798,1983,0.14999999,-0.8,75.2044837474823,-0.8174947
39680,0.9560799,1984,0.14999999,-0.8,75.23955512046814,-0.60031164
39700,0.95608,1985,0.14999999,-0.8,75.2716019153595,-0.9136171
39720,0.95608,1986,0.14999999,-0.8,75.29810070991516,-0.8516791
39740,0.95607996,1987,0.14999999,-0.8,75.3264229297638,-0.8397831
39760,0.95607984,1988,0.14999999,-0.8,75.35465478897095,-0.6204205
39780,0.9560799,1989,0.14999999,-0.8,75.38662600517273,-0.8360846
39800,0.95607984,1990,0.14999999,-0.8,75.41850709915161,-0.8037831
39820,0.95607996,1991,0.14999999,-0.8,75.44294691085815,-0.67154515
39840,0.95607996,1992,0.14999999,-0.8,75.46487307548523,-0.5924845
39860,0.9560797,1993,0.14999999,-0.8,75.48732447624207,-0.8234953
39880,0.9560798,1994,0.14999999,-0.8,75.51250314712524,-0.53634584
39900,0.9560798,1995,0.14999999,-0.8,75.53836250305176,-0.9663725
39920,0.95607966,1996,0.14999999,-0.8,75.5770013332367,-0.83250386
39940,0.9560797,1997,0.14999999,-0.8,75.63785862922668,-0.84491056
39960,0.95607984,1998,0.14999999,-0.8,75.67062330245972,-0.67113566
39980,0.9560798,1999,0.14999999,-0.8,75.70346283912659,-1.0851872
40000,0.95607966,2000,0.14999999,-0.8,75.73486232757568,-1.0851872
