TimestepsSoFar,LQGmu1_actor,Iteration,LQGsigma_higher,LQGmu1_higher,ReturnMean,TimeElapsed
37200,-0.86615413,1860,0.14999999,-0.6,0.95611596,63.40306758880615
37220,-0.71642613,1861,0.14999999,-0.6,0.9561161,63.449756383895874
37240,-0.7936009,1862,0.14999999,-0.6,0.956116,63.483866930007935
37260,-0.6415851,1863,0.14999999,-0.6,0.9561161,63.5208580493927
37280,-0.6809718,1864,0.14999999,-0.6,0.95611596,63.54889917373657
37300,-0.6910541,1865,0.14999999,-0.6,0.95611596,63.590338945388794
37320,-0.4843628,1866,0.14999999,-0.6,0.9561159,63.629780769348145
37340,-0.28754905,1867,0.14999999,-0.6,0.956116,63.66847634315491
37360,-0.8523391,1868,0.14999999,-0.6,0.95611584,63.707700967788696
37380,-0.7038914,1869,0.14999999,-0.6,0.9561158,63.73485708236694
37400,-0.84700036,1870,0.14999999,-0.6,0.9561157,63.76576542854309
37420,-0.50956196,1871,0.14999999,-0.6,0.9561158,63.8022084236145
37440,-0.71684146,1872,0.14999999,-0.6,0.9561158,63.827178716659546
37460,-0.7479704,1873,0.14999999,-0.6,0.9561159,63.87788963317871
37480,-0.5450508,1874,0.14999999,-0.6,0.9561158,63.91434836387634
37500,-0.5892767,1875,0.14999999,-0.6,0.956116,63.96134161949158
37520,-0.7492789,1876,0.14999999,-0.6,0.95611614,64.00156831741333
37540,-0.54104626,1877,0.14999999,-0.6,0.9561161,64.03535556793213
37560,-0.86055136,1878,0.14999999,-0.6,0.9561159,64.06977796554565
37580,-0.54782796,1879,0.14999999,-0.6,0.956116,64.102694272995
37600,-0.65963113,1880,0.14999999,-0.6,0.95611614,64.14264822006226
37620,-0.7476711,1881,0.14999999,-0.6,0.95611596,64.18109369277954
37640,-0.46235457,1882,0.14999999,-0.6,0.956116,64.21550488471985
37660,-0.4482829,1883,0.14999999,-0.6,0.95611596,64.24915409088135
37680,-0.9667125,1884,0.14999999,-0.6,0.95611614,64.28339290618896
37700,-0.262005,1885,0.14999999,-0.6,0.956116,64.3139877319336
37720,-0.77960217,1886,0.14999999,-0.6,0.95611566,64.33975219726562
37740,-0.47407854,1887,0.14999999,-0.6,0.95611554,64.36065292358398
37760,-0.36025983,1888,0.14999999,-0.6,0.95611554,64.39095258712769
37780,-0.69449747,1889,0.14999999,-0.6,0.9561153,64.4148097038269
37800,-0.49492547,1890,0.14999999,-0.6,0.9561154,64.44387865066528
37820,-0.7597516,1891,0.14999999,-0.6,0.9561154,64.47143030166626
37840,-0.4735189,1892,0.14999999,-0.6,0.9561156,64.49594116210938
37860,-0.41907382,1893,0.14999999,-0.6,0.9561156,64.5310869216919
37880,-0.7003667,1894,0.14999999,-0.6,0.95611554,64.5656054019928
37900,-0.6996249,1895,0.14999999,-0.6,0.95611525,64.60647463798523
37920,-0.7070016,1896,0.14999999,-0.6,0.95611537,64.64448070526123
37940,-0.7810746,1897,0.14999999,-0.6,0.95611525,64.67105150222778
37960,-0.6016223,1898,0.14999999,-0.6,0.9561151,64.70034170150757
37980,-0.73234904,1899,0.14999999,-0.6,0.95611525,64.74193525314331
38000,-0.70420647,1900,0.14999999,-0.6,0.95611537,64.77742266654968
38020,-0.5492612,1901,0.14999999,-0.6,0.9561154,64.8062424659729
38040,-0.7805486,1902,0.14999999,-0.6,0.9561155,64.84478497505188
38060,-0.37124938,1903,0.14999999,-0.6,0.95611537,64.87671279907227
38080,-0.72393477,1904,0.14999999,-0.6,0.9561155,64.91739130020142
38100,-0.59230006,1905,0.14999999,-0.6,0.9561154,64.94982957839966
38120,-0.94817066,1906,0.14999999,-0.6,0.9561155,64.97929120063782
38140,-0.58930016,1907,0.14999999,-0.6,0.95611537,65.00805306434631
38160,-0.6263075,1908,0.14999999,-0.6,0.9561155,65.03539633750916
38180,-0.51890963,1909,0.14999999,-0.6,0.95611537,65.06353259086609
38200,-0.67218,1910,0.14999999,-0.6,0.9561154,65.0906810760498
38220,-0.6250295,1911,0.14999999,-0.6,0.9561154,65.11197113990784
38240,-0.6592516,1912,0.14999999,-0.6,0.95611537,65.1372139453888
38260,-0.53658533,1913,0.14999999,-0.6,0.9561153,65.17120504379272
38280,-0.74198025,1914,0.14999999,-0.6,0.9561154,65.19518256187439
38300,-0.47049212,1915,0.14999999,-0.6,0.95611537,65.23230600357056
38320,-0.59387237,1916,0.14999999,-0.6,0.9561154,65.26730227470398
38340,-0.60489243,1917,0.14999999,-0.6,0.9561152,65.29464435577393
38360,-0.56100065,1918,0.14999999,-0.6,0.9561151,65.3218035697937
38380,-0.8998318,1919,0.14999999,-0.6,0.9561152,65.350998878479
38400,-0.6902053,1920,0.14999999,-0.6,0.9561152,65.39863562583923
38420,-0.69855726,1921,0.14999999,-0.6,0.9561152,65.43895888328552
38440,-0.7110711,1922,0.14999999,-0.6,0.9561152,65.47202777862549
38460,-0.69409126,1923,0.14999999,-0.6,0.95611507,65.50410485267639
38480,-0.61166817,1924,0.14999999,-0.6,0.9561152,65.5299620628357
38500,-0.53633446,1925,0.14999999,-0.6,0.9561153,65.56186270713806
38520,-0.52697486,1926,0.14999999,-0.6,0.95611537,65.58666825294495
38540,-0.4456107,1927,0.14999999,-0.6,0.9561155,65.61530756950378
38560,-0.60732895,1928,0.14999999,-0.6,0.95611537,65.64409494400024
38580,-0.5048285,1929,0.14999999,-0.6,0.95611537,65.66599416732788
38600,-0.6201502,1930,0.14999999,-0.6,0.9561153,65.69407892227173
38620,-0.6817856,1931,0.14999999,-0.6,0.9561151,65.72303819656372
38640,-0.55775183,1932,0.14999999,-0.6,0.9561151,65.74380850791931
38660,-0.42824578,1933,0.14999999,-0.6,0.9561153,65.77192425727844
38680,-0.8168614,1934,0.14999999,-0.6,0.95611537,65.80176854133606
38700,-0.8140868,1935,0.14999999,-0.6,0.9561151,65.82764768600464
38720,-0.645668,1936,0.14999999,-0.6,0.9561151,65.86062860488892
38740,-0.664588,1937,0.14999999,-0.6,0.95611507,65.89137315750122
38760,-0.55355865,1938,0.14999999,-0.6,0.9561151,65.93777251243591
38780,-0.67080605,1939,0.14999999,-0.6,0.9561151,65.98541712760925
38800,-0.80130327,1940,0.14999999,-0.6,0.956115,66.01800036430359
38820,-0.4443407,1941,0.14999999,-0.6,0.95611495,66.04131650924683
38840,-0.29662204,1942,0.14999999,-0.6,0.95611477,66.07743072509766
38860,-0.40349084,1943,0.14999999,-0.6,0.9561147,66.11359000205994
38880,-0.576034,1944,0.14999999,-0.6,0.9561144,66.15684294700623
38900,-0.6126759,1945,0.14999999,-0.6,0.9561145,66.19324326515198
38920,-0.8660126,1946,0.14999999,-0.6,0.95611465,66.21865248680115
38940,-0.63932836,1947,0.14999999,-0.6,0.95611465,66.26183700561523
38960,-0.31137058,1948,0.14999999,-0.6,0.9561148,66.2998206615448
38980,-0.69332653,1949,0.14999999,-0.6,0.95611495,66.35279703140259
39000,-0.658448,1950,0.14999999,-0.6,0.956115,66.39705967903137
39020,-0.45948172,1951,0.14999999,-0.6,0.956115,66.4407331943512
39040,-0.5835502,1952,0.14999999,-0.6,0.9561148,66.4825394153595
39060,-0.34838122,1953,0.14999999,-0.6,0.95611477,66.52252435684204
39080,-0.38541296,1954,0.14999999,-0.6,0.9561147,66.57198929786682
39100,-0.8666893,1955,0.14999999,-0.6,0.9561148,66.60851383209229
39120,-0.48659497,1956,0.14999999,-0.6,0.9561148,66.63624310493469
39140,-0.61979663,1957,0.14999999,-0.6,0.95611495,66.66872239112854
39160,-0.34139642,1958,0.14999999,-0.6,0.9561149,66.6972758769989
39180,-0.5514753,1959,0.14999999,-0.6,0.9561148,66.72652864456177
39200,-0.42002994,1960,0.14999999,-0.6,0.9561147,66.7539312839508
39220,-0.65618956,1961,0.14999999,-0.6,0.9561147,66.77846574783325
39240,-0.54050857,1962,0.14999999,-0.6,0.95611453,66.80403304100037
39260,-0.65472496,1963,0.14999999,-0.6,0.95611453,66.82719612121582
39280,-0.6170778,1964,0.14999999,-0.6,0.9561145,66.87417364120483
39300,-0.5339216,1965,0.14999999,-0.6,0.95611435,66.92280292510986
39320,-0.46035647,1966,0.14999999,-0.6,0.95611435,66.95848417282104
39340,-0.80296516,1967,0.14999999,-0.6,0.95611435,67.00499701499939
39360,-0.6542776,1968,0.14999999,-0.6,0.95611435,67.03996562957764
39380,-0.6572133,1969,0.14999999,-0.6,0.9561145,67.08224105834961
39400,-0.52717304,1970,0.14999999,-0.6,0.9561144,67.11385583877563
39420,-0.50260025,1971,0.14999999,-0.6,0.95611453,67.13952398300171
39440,-0.34519166,1972,0.14999999,-0.6,0.9561146,67.16196036338806
39460,-0.8548464,1973,0.14999999,-0.6,0.9561146,67.19468879699707
39480,-0.62544924,1974,0.14999999,-0.6,0.95611453,67.22404503822327
39500,-0.6747594,1975,0.14999999,-0.6,0.9561146,67.25627875328064
39520,-0.6031369,1976,0.14999999,-0.6,0.9561146,67.27878832817078
39540,-0.2912063,1977,0.14999999,-0.6,0.95611477,67.30497074127197
39560,-0.5650362,1978,0.14999999,-0.6,0.95611465,67.33677434921265
39580,-0.59965056,1979,0.14999999,-0.6,0.95611465,67.37095880508423
39600,-0.7461651,1980,0.14999999,-0.6,0.9561146,67.40107583999634
39620,-0.5804001,1981,0.14999999,-0.6,0.95611465,67.43076419830322
39640,-0.6216291,1982,0.14999999,-0.6,0.95611465,67.46145176887512
39660,-0.6174947,1983,0.14999999,-0.6,0.95611477,67.49225783348083
39680,-0.40031165,1984,0.14999999,-0.6,0.9561149,67.5236349105835
39700,-0.7136171,1985,0.14999999,-0.6,0.9561149,67.5548791885376
39720,-0.6516791,1986,0.14999999,-0.6,0.95611495,67.58606266975403
39740,-0.6397831,1987,0.14999999,-0.6,0.9561149,67.61684155464172
39760,-0.42042053,1988,0.14999999,-0.6,0.9561149,67.64879512786865
39780,-0.6360846,1989,0.14999999,-0.6,0.9561148,67.67977714538574
39800,-0.60378313,1990,0.14999999,-0.6,0.9561148,67.70899271965027
39820,-0.47154513,1991,0.14999999,-0.6,0.9561149,67.73360896110535
39840,-0.39248446,1992,0.14999999,-0.6,0.9561149,67.7632851600647
39860,-0.62349534,1993,0.14999999,-0.6,0.95611453,67.78867959976196
39880,-0.33634582,1994,0.14999999,-0.6,0.95611453,67.81048083305359
39900,-0.7663725,1995,0.14999999,-0.6,0.9561145,67.8356864452362
39920,-0.63250387,1996,0.14999999,-0.6,0.9561145,67.86216807365417
39940,-0.6449106,1997,0.14999999,-0.6,0.9561146,67.90044641494751
39960,-0.47113568,1998,0.14999999,-0.6,0.9561147,67.92701458930969
39980,-0.8851872,1999,0.14999999,-0.6,0.95611453,67.96292781829834
40000,-0.8851872,2000,0.14999999,-0.6,0.95611453,67.992196559906
