IWMin,LQGsigma,ReturnStepMax,IWMax,IWMean,ReturnLastEpisode,TimestepsSoFar,IWLastEpisode,DenMISEMeanLog,ReturnMean,ReturnMin,MISE,URet,Iteration,ReturnAbsMax,DenMISELogFirst,Bound,DenMISELogLast,LQGmu1,target_sum_log_mean,ReturnMax,IWFirstEpisode,LQGmu01,TimeElapsed
,0.11,0.99999917,12.35499,1.0291082,16.719074,11500,2.029527,14.700065,16.513393,,17.25317,18.47923916430525,575,17.237288,17.375008,17.25317,15.318761,-0.23225154,1.3991113,17.237288,1.3620622e-19,-0.023652395,530.9227192401886
,0.11,0.99999917,12.470978,1.0218078,16.558212,11520,2.482295,14.702179,16.513472,,17.126451,18.314269735518,576,17.237288,17.37327,17.126451,15.89522,-0.23110577,1.5493995,17.237288,2.7923193e-19,-0.023531385,532.5232632160187
,0.11,0.99999917,12.638732,1.0142943,16.815159,11540,1.706979,14.699029,16.513994,,16.99618,18.581289816410358,577,17.237288,17.371536,16.99618,12.869493,-0.22964564,1.7237744,17.237288,6.929377e-19,-0.023377275,534.1842482089996
,0.11,0.99999917,12.815903,1.0214775,16.986311,11560,10.190908,14.6997795,16.514812,,17.115187,18.758942022579546,578,17.237288,17.369804,17.115187,15.125224,-0.22790527,1.9285264,17.237288,2.0300871e-18,-0.02319372,536.2385478019714
,0.11,0.99999917,13.087645,1.0138718,16.86987,11580,1.2465109,14.701558,16.515427,,16.97919,18.64016015558197,579,17.237288,17.368076,16.97919,15.712944,-0.22514226,2.2222378,17.237288,1.0968061e-17,-0.022902636,538.1255660057068
,0.11,0.9999992,13.235681,1.0054029,16.68402,11600,1.2085193,14.700992,16.515717,,16.823893,18.439318687103867,580,17.237288,17.36635,16.823893,14.364886,-0.22109629,2.6099927,17.237288,1.2423091e-16,-0.022477062,540.2587864398956
,0.11,0.9999992,12.788713,0.9997968,16.766579,11620,5.4937725,14.703092,16.516148,,16.737926,18.529564924936693,581,17.237288,17.364628,16.737926,15.921415,-0.22334711,2.435938,17.237288,3.2487777e-17,-0.022713713,542.2673149108887
,0.11,0.9999992,11.150185,0.9993003,16.779018,11640,10.857946,14.707212,16.516598,,16.753735,18.542043395040192,582,17.237288,17.362907,16.753735,17.107513,-0.23070896,1.7443105,17.237288,3.6123717e-19,-0.023489494,543.9866564273834
,0.11,0.9999992,11.930536,1.0065252,16.807169,11660,8.957743,14.701219,16.517097,,16.861397,18.571148908235113,583,17.237288,17.36119,16.861397,11.21908,-0.22619003,2.2183864,17.237288,5.8446804e-18,-0.023012975,545.6668214797974
,0.11,0.9999992,10.308646,1.0026051,16.669743,11680,9.336652,14.699921,16.517359,,16.817347,18.431437823848125,584,17.237288,17.359478,16.817347,13.941763,-0.23362413,1.4765414,17.237288,5.837589e-20,-0.023797447,547.4684584140778
,0.11,0.9999992,10.520812,1.0111899,16.528465,11700,10.372322,14.699234,16.517378,,16.949183,18.283304021022595,585,17.237288,17.357767,16.949183,14.301183,-0.23100923,1.7830172,17.237288,3.0118088e-19,-0.023521194,549.2495949268341
,0.11,0.9999992,10.960706,1.0174,16.664068,11720,9.636971,14.700672,16.517628,,17.043577,18.422236190968697,586,17.237288,17.356058,17.043577,15.5370035,-0.22831962,2.0852666,17.237288,1.5953982e-18,-0.023237411,551.1791424751282
,0.11,0.9999992,11.946442,0.9940564,16.98893,11740,0.4611743,14.694734,16.51843,,16.579588,18.76316803947398,587,17.237288,17.354353,16.579588,11.202568,-0.20700905,3.765221,17.237288,3.838737e-13,-0.021001358,552.9640276432037
,0.11,0.9999992,11.742008,0.99122465,16.757622,11760,3.8397508,14.700036,16.518837,,16.538996,18.520992151138813,588,17.237288,17.352652,16.538996,17.82308,-0.20851453,3.7057276,17.237288,1.6859422e-13,-0.021158624,554.6378407478333
,0.11,0.9999992,11.476538,0.9970404,16.661953,11780,8.375022,14.686724,16.519081,,16.642124,18.421546033662885,589,17.237288,17.350952,16.642124,6.8719006,-0.21014023,3.6168518,17.237288,6.869178e-14,-0.02132857,556.3933024406433
,0.11,0.9999992,11.167063,1.0026999,16.870487,11800,8.640165,14.686381,16.519676,,16.744846,18.64079035304527,590,17.237288,17.349257,16.744846,14.493099,-0.21161328,3.5453866,17.237288,3.020855e-14,-0.021482661,558.218522310257
,0.11,0.9999992,11.030133,0.99847215,16.85675,11820,2.8279383,14.68674,16.520248,,16.679981,18.625881399247138,591,17.237288,17.347563,16.679981,14.900348,-0.21294875,3.4776564,17.237288,1.4252725e-14,-0.021622442,560.1108961105347
,0.11,0.9999992,10.950978,1.0062355,16.735085,11840,9.4859085,14.691449,16.52061,,16.815561,18.499330693646314,592,17.237288,17.345871,16.815561,17.480623,-0.21442534,3.402907,17.237288,6.165856e-15,-0.021777095,562.1468143463135
,0.11,0.9999992,10.818855,1.0112127,16.673687,11860,8.245903,14.694694,16.520868,,16.902983,18.434185666162744,593,17.237288,17.344185,16.902983,16.612637,-0.21576352,3.3322613,17.237288,2.8673454e-15,-0.02191734,563.875128030777
,0.11,0.9999992,10.640464,1.0149541,16.666609,11880,6.848008,14.69647,16.521112,,16.971249,18.42304452981537,594,17.237288,17.342499,16.971249,15.745317,-0.21758819,3.2191036,17.237288,9.991268e-16,-0.0221087,565.5008988380432
,0.11,0.9999992,10.33347,1.0226337,16.718952,11900,9.367494,14.701904,16.521444,,17.108465,18.48001262963801,595,17.237288,17.340816,17.108465,17.91924,-0.2202298,3.0368266,17.237288,2.1281565e-16,-0.022386018,567.0863616466522
,0.11,0.9999992,9.95289,1.0154662,16.784748,11920,1.4776096,14.697599,16.521887,,17.000706,18.553480900075343,596,17.237288,17.339138,17.000706,12.1182785,-0.22396493,2.7311437,17.237288,2.2987422e-17,-0.022778714,568.7925093173981
