Bound,IWMax,NumTrainableParams,MountainCar_mu0_higher,NumTrajectories,Iteration,TimeElapsed,IWFirstEpisode,MountainCar_std1_higher,ReturnMean,ReturnStepMax,TimestepsSoFar,ReturnMax,IWMean,AvgEpLen,DenMISELogFirst,IWLastEpisode,GridSize,IWMin,MountainCar_std0_higher,DenMISEMeanLog,MinEpLen,Regret/t,MountainCar_mu1_higher,DenMISELogLast,ReturnMin,ReturnLastEpisode,Regret,Delta,ReturnAbsMax,ActionIn1
41.581978,234.4023,,-0.33333334,3713,3713,11690.182051420212,,0.14999999,-1.1704721,144.15764,3427168,6.289874,0.88193244,923.018583355777,-3.8083317,,256,,0.14999999,-3.8011737,253,6.170472,-7.3333335,-3.7863812,-13.362642,-1.7038329,22910.963,3.4316147e-11,13.362642,-7.5825686
41.499798,330.11697,,0.73333335,3714,3714,11695.798061847687,,0.14999999,-1.1701798,144.15764,3428167,6.289874,0.92669284,923.039041464728,-3.808601,8.50151e-22,256,,0.14999999,-3.8011446,253,6.17018,-8.666667,-3.564707,-13.362642,-0.08452957,22916.047,3.429767e-11,13.362642,-8.196074
41.476223,293.81015,,0.46666667,3715,3715,11702.745018720627,,0.14999999,-1.1699803,144.15764,3429166,6.289874,1.0183194,923.0594885598923,-3.8088703,,256,,0.14999999,-3.8010268,253,6.16998,6.0,-3.2687767,-13.362642,-0.4292975,22921.477,3.4279208e-11,13.362642,6.5006557
41.46221,359.9918,,0.73333335,3716,3716,11711.13245844841,,0.14999999,-1.1699201,144.15764,3430165,6.289874,0.9667063,923.0799246501615,-3.8091395,,256,,0.14999999,-3.80099,253,6.16992,8.666667,-3.660053,-13.362642,-0.94591844,22927.422,3.426076e-11,13.362642,9.423773
41.40714,225.59196,,0.06666667,3717,3717,11718.3878262043,,0.14999999,-1.1703537,144.15764,3431164,6.289874,1.0433488,923.1003497444175,-3.8094084,,256,,0.14999999,-3.8009362,253,6.170354,-7.3333335,-3.5448458,-13.362642,-2.781568,22935.205,3.4242328e-11,13.362642,-7.4288797
41.37989,402.5706,,-1.0,3718,3718,11726.986812591553,,0.14999999,-1.1700407,144.15764,3432163,6.289874,0.96351284,923.1207638515331,-3.8096774,,256,,0.14999999,-3.800852,253,6.1700406,7.3333335,-3.514761,-13.362642,-0.0069519947,22940.21,3.4223912e-11,13.362642,6.2992864
41.362026,374.2357,,-0.2,3719,3719,11732.257700443268,0.00057503395,0.14999999,-1.1699628,144.15764,3432569,6.289874,1.1868317,922.9817155149234,-3.8099463,,256,,0.14999999,-3.800944,253,6.169963,0.6666667,-4.08606,-13.362642,-0.8798002,22946.092,3.4205506e-11,13.362642,0.49699813
41.362038,346.2311,,0.2,3720,3720,11739.046424627304,0.050212592,0.14999999,-1.1696769,144.15764,3433568,6.289874,1.0156626,923.0021505376344,-3.810215,4.9387914e-18,256,,0.14999999,-3.8008218,253,6.169677,-0.6666667,-3.5019474,-13.362642,-0.10657822,22951.2,3.418712e-11,13.362642,-0.4614873
41.30216,302.18143,,0.73333335,3721,3721,11746.5407538414,,0.14999999,-1.1694233,144.15764,3434567,6.289874,1.0530987,923.0225745767267,-3.8104703,,256,,0.14999999,-3.8007324,253,6.169423,4.6666665,-3.4629238,-13.362642,-0.226514,22956.424,3.4168744e-11,13.362642,5.25491
41.29834,238.02936,,0.33333334,3722,3722,11753.843694925308,,0.14999999,-1.1697766,144.15764,3435566,6.289874,0.8122871,923.0429876410532,-3.810739,,256,,0.14999999,-3.8006575,253,6.1697764,-4.6666665,-3.5496314,-13.362642,-2.483851,22963.908,3.415039e-11,13.362642,-4.458542
41.29617,358.58112,,-0.33333334,3723,3723,11763.526034593582,0.031556033,0.14999999,-1.1695598,144.15764,3436565,6.289874,0.92896605,923.0633897394574,-3.8110077,,256,,0.14999999,-3.8007042,253,6.16956,-0.6666667,-3.7721605,-13.362642,-0.36329943,22969.271,3.413205e-11,13.362642,-1.0960758
41.266228,300.90332,,-0.73333335,3724,3724,11772.734958410263,,0.14999999,-1.1694367,144.15764,3437564,6.289874,0.8457281,923.0837808807734,-3.8112679,,256,,0.14999999,-3.8008814,253,6.1694365,6.0,-4.370142,-13.362642,-0.7109734,22974.982,3.411372e-11,13.362642,5.3565173
41.260487,268.01947,,0.06666667,3725,3725,11779.34975194931,,0.14999999,-1.1691213,144.15764,3437967,6.289874,1.0787336,922.9441610738255,-3.8115363,,256,,0.14999999,-3.8010101,253,6.1691213,2.0,-4.1091557,-13.362642,0.0055677146,22979.977,3.4095407e-11,13.362642,2.0567245
41.244465,368.8262,,-1.0,3726,3726,11784.65984582901,3.357714e-10,0.14999999,-1.1688106,144.15764,3438966,6.289874,0.85189444,922.9645732689211,-3.8118048,,256,,0.14999999,-3.8009496,253,6.168811,-0.6666667,-3.6307347,-13.362642,-0.0117468815,22984.988,3.4077106e-11,13.362642,-1.6254086
41.217064,225.9608,,0.33333334,3727,3727,11793.433817625046,,0.14999999,-1.1691442,144.15764,3439965,6.289874,1.2256941,922.9849745103301,-3.812073,,256,,0.14999999,-3.8015068,253,6.169144,-7.3333335,-5.708722,-13.362642,-2.4118936,22992.4,3.4058822e-11,13.362642,-7.172726
41.205166,226.06792,,-0.73333335,3728,3728,11801.816942453384,,0.14999999,-1.1688415,144.15764,3440964,6.289874,1.065424,923.005364806867,-3.8123412,,256,,0.14999999,-3.801339,253,6.1688414,7.3333335,-3.3786542,-13.362642,-0.040347885,22997.441,3.404055e-11,13.362642,6.377607
41.179928,335.14645,,0.33333334,3729,3729,11809.350595235825,3.893493e-05,0.14999999,-1.1679549,144.15764,3441297,6.289874,0.7991124,922.847144006436,-3.8126094,,256,,0.14999999,-3.801196,253,6.167955,0.6666667,-3.3190327,-13.362642,2.1368918,23000.305,3.40223e-11,13.362642,1.1875533
41.117363,297.49783,,0.06666667,3730,3730,11816.838993549347,,0.14999999,-1.1680766,144.15764,3442296,6.289874,0.8038589,922.8675603217158,-3.8128777,,256,,0.14999999,-3.8013976,253,6.1680765,8.666667,-4.336329,-13.362642,-1.6215329,23006.926,3.4004057e-11,13.362642,8.914257
41.031067,1179.5198,,-1.0,3731,3731,11825.443145275116,,0.14999999,-1.1674418,144.15764,3442711,6.289874,0.93721306,922.7314392924148,-3.8131456,7.871031e-14,256,,0.14999999,-3.8013573,253,6.167442,8.666667,-3.4384701,-13.362642,1.1999433,23010.727,3.3985828e-11,13.362642,7.7808065
40.974514,222.19151,,-0.73333335,3732,3732,11832.876372814178,,0.14999999,-1.1666644,144.15764,3443032,6.289874,0.72764295,922.5702036441586,-3.8134136,,256,,0.14999999,-3.8016317,253,6.166664,-7.3333335,-4.711894,-13.362642,1.7343167,23013.992,3.396762e-11,13.362642,-7.910812
40.93465,288.3694,,0.73333335,3733,3733,11839.219175577164,,0.14999999,-1.1665636,144.15764,3444031,6.289874,0.9939709,922.5906777390838,-3.8136816,,256,,0.14999999,-3.8016071,253,6.1665635,-2.0,-3.424204,-13.362642,-0.7910182,23019.781,3.3949423e-11,13.362642,-1.5765572
40.93239,234.63681,,-0.33333334,3734,3734,11846.666510105133,,0.14999999,-1.166426,144.15764,3445030,6.289874,1.0694292,922.6111408677021,-3.8139493,,256,,0.14999999,-3.8015773,253,6.1664257,4.6666665,-3.6664526,-13.362642,-0.6525874,23025.434,3.3931243e-11,13.362642,4.385874
40.898125,346.3931,,-1.0,3735,3735,11855.894121170044,,0.14999999,-1.1661547,144.15764,3445860,6.289874,0.8677983,922.5863453815261,-3.8142173,4.9036224e-21,256,,0.14999999,-3.8014925,253,6.166155,6.0,-3.5362787,-13.362642,-0.15333268,23030.588,3.3913077e-11,13.362642,5.2325745
40.8688,282.97635,,-0.2,3736,3736,11861.425044298172,,0.14999999,-1.1660825,144.15764,3446277,6.289874,0.9159639,922.451017130621,-3.8144848,1.8757286e-05,256,,0.14999999,-3.8016996,253,6.1660824,6.0,-4.4199657,-13.362642,-0.8965551,23036.484,3.389492e-11,13.362642,6.175197
40.868862,329.66364,,0.8666667,3737,3737,11868.726209878922,,0.14999999,-1.1656684,144.15764,3446825,6.289874,1.1018481,922.3508161626974,-3.8147526,1.2618953e-05,256,,0.14999999,-3.8017726,253,6.1656685,6.0,-3.9748318,-13.362642,0.38223577,23041.102,3.3876787e-11,13.362642,6.5708103
40.858154,353.34033,,-0.46666667,3738,3738,11875.04525566101,1.9421115e-05,0.14999999,-1.1658819,144.15764,3447824,6.289874,1.2467325,922.3713215623328,-3.81502,,256,,0.14999999,-3.8017092,253,6.165882,0.6666667,-3.6359632,-13.362642,-1.9639167,23048.066,3.3858666e-11,13.362642,0.14699978
40.85357,266.37592,,0.06666667,3739,3739,11882.450473070145,,0.14999999,-1.1657139,144.15764,3448823,6.289874,0.9777756,922.3918159935812,-3.8152876,,256,,0.14999999,-3.8016272,253,6.165714,-4.6666665,-3.714849,-13.362642,-0.5380031,23053.605,3.3840552e-11,13.362642,-4.9730973
40.82436,259.03876,,-0.2,3740,3740,11890.993658781052,,0.14999999,-1.1654378,144.15764,3449822,6.289874,1.0713394,922.4122994652406,-3.815555,,256,,0.14999999,-3.801621,253,6.1654377,2.0,-3.7353506,-13.362642,-0.13277273,23058.738,3.382246e-11,13.362642,1.8730973
40.824635,278.60873,,-0.46666667,3741,3741,11897.848145246506,,0.14999999,-1.1651502,144.15764,3450821,6.289874,1.1603491,922.4327719861,-3.8158224,,256,,0.14999999,-3.8015628,253,6.16515,-4.6666665,-3.6334624,-13.362642,-0.08936979,23063.826,3.380438e-11,13.362642,-5.2027044
40.792374,267.7957,,0.33333334,3742,3742,11903.856880187988,,0.14999999,-1.1650017,144.15764,3451820,6.289874,0.9262536,922.4532335649385,-3.8160896,,256,,0.14999999,-3.8014748,253,6.165002,2.0,-3.610571,-13.362642,-0.6100697,23069.438,3.3786314e-11,13.362642,2.2980464
40.78374,261.94757,,-0.2,3743,3743,11909.566823005676,1.1381069e-33,0.14999999,-1.1647912,144.15764,3452819,6.289874,0.90668046,922.4736842105264,-3.816357,,256,,0.14999999,-3.801455,253,6.164791,-2.0,-3.6382716,-13.362642,-0.37701312,23074.812,3.3768262e-11,13.362642,-2.2350092
40.777428,254.78415,,0.2,3744,3744,11917.218475341797,4.933253e-34,0.14999999,-1.1645367,144.15764,3453818,6.289874,0.998518,922.4941239316239,-3.816624,1.1694739,256,,0.14999999,-3.8014417,253,6.1645365,-2.0,-3.6429381,-13.362642,-0.21169323,23080.025,3.375023e-11,13.362642,-1.3113
40.76341,230.55661,,0.33333334,3745,3745,11922.741236448288,,0.14999999,-1.1644489,144.15764,3454817,6.289874,0.99051696,922.5145527369826,-3.816891,,256,,0.14999999,-3.801426,253,6.1644487,4.6666665,-3.721338,-13.362642,-0.83570135,23085.861,3.3732205e-11,13.362642,5.247382
40.730156,324.7872,,-0.46666667,3746,3746,11931.768661260605,,0.14999999,-1.1642959,144.15764,3455816,6.289874,0.78780514,922.5349706353444,-3.817158,,256,,0.14999999,-3.8014362,253,6.164296,-3.3333333,-3.811798,-13.362642,-0.591673,23091.453,3.3714198e-11,13.362642,-3.6831193
40.700466,506.63525,,1.0,3747,3747,11942.635871171951,,0.14999999,-1.1641057,144.15764,3456815,6.289874,0.8969826,922.5553776354417,-3.817425,8.031673e-38,256,,0.14999999,-3.8015277,253,6.1641054,-4.6666665,-3.914542,-13.362642,-0.45108053,23096.904,3.3696206e-11,13.362642,-3.3806329
40.69146,239.66287,,-0.06666667,3748,3748,11947.8061439991,,0.14999999,-1.165635,144.15764,3457814,6.289874,1.006135,922.5757737459978,-3.8176918,,256,,0.14999999,-3.8018465,253,6.165635,4.6666665,-4.8641214,-13.362642,-6.8963137,23108.8,3.3678227e-11,13.362642,4.552756
40.681427,358.0291,,-0.6,3749,3749,11954.774748325348,,0.14999999,-1.1653426,144.15764,3458717,6.289874,1.171971,922.5705521472393,-3.8179586,,256,,0.14999999,-3.8018064,253,6.1653423,8.666667,-3.644302,-13.362642,-0.06926009,23113.87,3.366026e-11,13.362642,7.8794465
40.672855,298.4653,,-0.73333335,3750,3750,11962.066018104553,5.4596023e-38,0.14999999,-1.1651807,144.15764,3459327,6.289874,1.0391891,922.4872,-3.8182251,,256,,0.14999999,-3.8015788,253,6.1651807,-2.0,-3.08953,-13.362642,-0.5586729,23119.428,3.364231e-11,13.362642,-2.824235
40.646267,274.5272,,-0.2,3751,3751,11968.783655166626,,0.14999999,-1.1650672,144.15764,3460326,6.289874,0.797155,922.5075979738737,-3.818492,,256,,0.14999999,-3.8015618,253,6.165067,-6.0,-3.7543552,-13.362642,-0.73867977,23125.168,3.3624378e-11,13.362642,-6.450443
40.62879,285.56467,,0.73333335,3752,3752,11977.399686098099,,0.14999999,-1.1648136,144.15764,3461325,6.289874,1.0463098,922.5279850746268,-3.8187585,1.121982e-08,256,,0.14999999,-3.8016634,253,6.1648135,-6.0,-3.9603736,-13.362642,-0.21402608,23130.38,3.3606454e-11,13.362642,-5.1764717
40.62872,236.9637,,0.6,3753,3753,11984.053636550903,,0.14999999,-1.1651161,144.15764,3462324,6.289874,1.1582638,922.5483613109512,-3.819025,,256,,0.14999999,-3.8016243,253,6.1651163,7.3333335,-3.6846237,-13.362642,-2.300205,23137.68,3.358855e-11,13.362642,7.9652004
40.617527,263.00302,,0.2,3754,3754,11990.897371053696,,0.14999999,-1.1649969,144.15764,3463323,6.289874,1.087462,922.568726691529,-3.8192914,,256,,0.14999999,-3.8015835,253,6.164997,-6.0,-3.7870972,-13.362642,-0.71749157,23143.398,3.3570657e-11,13.362642,-5.1168337
40.616962,253.82484,,0.2,3755,3755,11997.735424995422,,0.14999999,-1.1648289,144.15764,3464322,6.289874,1.1947305,922.5890812250333,-3.8195577,,256,,0.14999999,-3.801476,253,6.164829,6.0,-3.46151,-13.362642,-0.53412443,23148.934,3.355278e-11,13.362642,6.2436123
40.607147,334.09464,,-1.0,3756,3756,12008.025758504868,,0.14999999,-1.1645445,144.15764,3465321,6.289874,1.1830819,922.6094249201278,-3.819824,,256,,0.14999999,-3.80141,253,6.1645446,-7.3333335,-3.7271385,-13.362642,-0.09635568,23154.03,3.3534914e-11,13.362642,-7.9825754
40.55991,331.74326,,-0.2,3757,3757,12015.755937814713,,0.14999999,-1.1646291,144.15764,3466320,6.289874,1.0206121,922.6297577854672,-3.8200903,,256,,0.14999999,-3.8012555,253,6.164629,8.666667,-3.3699026,-13.362642,-1.4826375,23160.512,3.3517068e-11,13.362642,8.657922
40.558582,305.11313,,-0.2,3758,3758,12022.11137342453,,0.14999999,-1.1635412,144.15764,3466667,6.289874,0.9507719,922.4765832889835,-3.8203564,,256,,0.14999999,-3.8013275,253,6.1635413,3.3333333,-4.071283,-13.362642,2.9239717,23162.588,3.349923e-11,13.362642,3.1172662
40.552143,317.803,,0.2,3759,3759,12030.331636190414,,0.14999999,-1.1632366,144.15764,3467666,6.289874,0.8601206,922.4969406757116,-3.8206224,,256,,0.14999999,-3.8014119,253,6.1632366,-3.3333333,-4.045427,-13.362642,-0.018900879,23167.605,3.348141e-11,13.362642,-2.6247017
40.533386,360.68234,,0.46666667,3760,3760,12039.96640086174,0.0005592518,0.14999999,-1.1633621,144.15764,3468665,6.289874,1.152801,922.5172872340426,-3.8208883,,256,,0.14999999,-3.8014739,253,6.163362,-0.6666667,-3.8767254,-13.362642,-1.6353642,23174.242,3.34636e-11,13.362642,-0.31715274
40.508965,295.12836,,0.2,3761,3761,12046.074543237686,,0.14999999,-1.1632493,144.15764,3469664,6.289874,0.9571839,922.5376229726137,-3.821154,,256,,0.14999999,-3.8013384,253,6.163249,3.3333333,-3.4171612,-13.362642,-0.738926,23179.98,3.344581e-11,13.362642,3.474732
40.50884,287.92242,,-0.73333335,3762,3762,12053.360919237137,,0.14999999,-1.1629783,144.15764,3470663,6.289874,1.1198585,922.5579479000531,-3.82142,,256,,0.14999999,-3.8013635,253,6.162978,-6.0,-3.8330083,-13.362642,-0.14370155,23185.125,3.3428028e-11,13.362642,-6.921709
40.506268,270.93762,,0.6,3763,3763,12061.120770454407,,0.14999999,-1.1630175,144.15764,3471662,6.289874,0.98549455,922.5782620249801,-3.8216858,1.6303466e-37,256,,0.14999999,-3.801372,253,6.1630173,-4.6666665,-3.9283366,-13.362642,-1.3105083,23191.436,3.3410264e-11,13.362642,-4.2553773
40.49722,252.23547,,-0.6,3764,3764,12068.822431087494,,0.14999999,-1.1628213,144.15764,3472661,6.289874,0.8855568,922.5985653560042,-3.8219514,,256,,0.14999999,-3.801302,253,6.1628213,4.6666665,-3.5029378,-13.362642,-0.42460823,23196.86,3.3392514e-11,13.362642,3.923297
40.491264,310.75302,,-0.2,3765,3765,12075.231043338776,,0.14999999,-1.16272,144.15764,3473660,6.289874,1.0585376,922.6188579017264,-3.8222172,,256,,0.14999999,-3.801257,253,6.1627197,-3.3333333,-3.506445,-13.362642,-0.781083,23202.64,3.3374782e-11,13.362642,-3.4634278
40.46681,316.26648,,0.46666667,3766,3766,12081.293868780136,,0.14999999,-1.1624384,144.15764,3474659,6.289874,0.86563724,922.6391396707381,-3.8224826,,256,,0.14999999,-3.8012524,253,6.1624384,8.666667,-3.8162396,-13.362642,-0.10272736,23207.742,3.335706e-11,13.362642,9.15884
40.462612,346.74872,,-0.8666667,3767,3767,12089.425987243652,,0.14999999,-1.1623693,144.15764,3475658,6.289874,1.1988962,922.659410671622,-3.8227482,,256,,0.14999999,-3.801269,253,6.1623693,-8.666667,-3.7166536,-13.362642,-0.9017709,23213.645,3.333935e-11,13.362642,-9.502323
40.443592,518.7158,,-1.0,3768,3768,12097.392778873444,,0.14999999,-1.1625189,144.15764,3476657,6.289874,0.9239578,922.6796709129512,-3.8230135,,256,,0.14999999,-3.801113,253,6.162519,-2.0,-3.3784616,-13.362642,-1.7258931,23220.371,3.3321654e-11,13.362642,-2.8511274
40.40719,219.58624,,-0.2,3769,3769,12106.41606926918,,0.14999999,-1.1625975,144.15764,3477656,6.289874,1.0795616,922.69992040329,-3.823279,,256,,0.14999999,-3.8011014,253,6.1625977,7.3333335,-3.6516497,-13.362642,-1.4592292,23226.83,3.3303978e-11,13.362642,6.820926
40.3909,492.26376,,-0.06666667,3770,3770,12113.020485639572,,0.14999999,-1.1620951,144.15764,3478108,6.289874,1.1930568,922.5750663129974,-3.8235443,,256,,0.14999999,-3.8009458,253,6.162095,-8.666667,-3.2774477,-13.362642,0.7315654,23231.098,3.328631e-11,13.362642,-8.538758
40.34807,391.9182,,-1.0,3771,3771,12121.126857757568,1.686905e-12,0.14999999,-1.1617881,144.15764,3479107,6.289874,0.993432,922.59533280297,-3.8238094,,256,,0.14999999,-3.8007398,253,6.161788,0.6666667,-3.1837738,-13.362642,-0.004091842,23236.104,3.326866e-11,13.362642,-0.15444571
40.346275,523.4714,,-1.0,3772,3772,12127.852124929428,,0.14999999,-1.1618824,144.15764,3480106,6.289874,0.9131082,922.6155885471899,-3.8240747,,256,,0.14999999,-3.8006716,253,6.1618824,-6.0,-3.5103064,-13.362642,-1.5175722,23242.621,3.3251023e-11,13.362642,-6.9097195
40.325584,357.68185,,-1.0,3773,3773,12133.507626056671,,0.14999999,-1.1619933,144.15764,3481105,6.289874,0.7242481,922.6358335542009,-3.8243396,8.551952e-16,256,,0.14999999,-3.80067,253,6.161993,-4.6666665,-3.6808138,-13.362642,-1.580146,23249.201,3.3233395e-11,13.362642,-5.802977
40.316574,666.8133,,1.0,3774,3774,12141.02523946762,2.5799885e-14,0.14999999,-1.1623014,144.15764,3482104,6.289874,1.0706154,922.6560678325384,-3.8246047,,256,,0.14999999,-3.8009014,253,6.1623015,0.6666667,-4.381029,-13.362642,-2.3249123,23256.525,3.3215788e-11,13.362642,1.3867626
40.28753,190.3554,,0.06666667,3775,3775,12149.546375513077,,0.14999999,-1.1626523,144.15764,3483103,6.289874,0.91830415,922.6762913907285,-3.8248696,,256,,0.14999999,-3.800954,253,6.162652,7.3333335,-4.0219502,-13.362642,-2.48671,23264.012,3.319819e-11,13.362642,7.4048333
40.242046,418.70178,,-1.0,3776,3776,12157.826168060303,,0.14999999,-1.1622903,144.15764,3483711,6.289874,0.8743546,922.5929555084746,-3.8251345,,256,,0.14999999,-3.8009112,253,6.1622906,4.6666665,-3.545878,-13.362642,0.20417735,23268.809,3.3180615e-11,13.362642,3.7869463
40.17345,221.27673,,-0.06666667,3777,3777,12167.650097846985,,0.14999999,-1.1624143,144.15764,3484695,6.289874,0.9636438,922.6092136616362,-3.8253994,,256,,0.14999999,-3.8009214,253,6.1624146,-7.3333335,-3.6947017,-13.362642,-1.6307745,23275.44,3.3163045e-11,13.362642,-7.4455414
40.145157,671.11896,,1.0,3778,3778,12175.614097356796,,0.14999999,-1.1621158,144.15764,3485694,6.289874,1.0582539,922.6294335627316,-3.825664,,256,,0.14999999,-3.8008301,253,6.162116,3.3333333,-3.4074757,-13.362642,-0.03457925,23280.473,3.3145493e-11,13.362642,4.2542963
40.140724,336.20526,,-0.33333334,3779,3779,12182.511604309082,,0.14999999,-1.1630596,144.15764,3486693,6.289874,0.78673726,922.6496427626356,-3.8259287,,256,,0.14999999,-3.800912,253,6.1630597,-8.666667,-4.1170697,-13.362642,-4.7287107,23290.203,3.3127952e-11,13.362642,-8.99208
40.123135,324.25336,,0.46666667,3780,3780,12188.473997831345,,0.14999999,-1.1628484,144.15764,3487692,6.289874,1.0505381,922.6698412698413,-3.8261933,,256,,0.14999999,-3.8008485,253,6.1628485,3.3333333,-3.3307126,-13.362642,-0.36487326,23295.566,3.3110424e-11,13.362642,3.9224496
40.122913,603.5102,,1.0,3781,3781,12195.231419801712,5.2070154e-12,0.14999999,-1.1628646,144.15764,3488691,6.289874,0.8721592,922.6900290928326,-3.8264577,,256,,0.14999999,-3.8008392,253,6.1628647,-0.6666667,-3.7862914,-13.362642,-1.224224,23301.791,3.3092914e-11,13.362642,0.35558242
40.12044,214.78592,,-0.46666667,3782,3782,12204.23151230812,,0.14999999,-1.1639261,144.15764,3489690,6.289874,0.95597243,922.7102062400846,-3.8267221,,256,,0.14999999,-3.800918,253,6.163926,7.3333335,-3.9388657,-13.362642,-5.1774907,23311.969,3.3075417e-11,13.362642,7.1945906
40.118183,234.31413,,-0.46666667,3783,3783,12211.098060131073,,0.14999999,-1.1635351,144.15764,3490225,6.289874,0.88700867,922.6077187417394,-3.8269866,,256,,0.14999999,-3.8008444,253,6.163535,-7.3333335,-3.4682457,-13.362642,0.31544566,23316.652,3.305793e-11,13.362642,-7.6838236
40.06794,286.36346,,0.46666667,3784,3784,12219.706591367722,,0.14999999,-1.1632766,144.15764,3491224,6.289874,0.880331,922.6279069767442,-3.827251,4.317312e-19,256,,0.14999999,-3.800806,253,6.1632767,-8.666667,-3.529697,-13.362642,-0.18511337,23321.838,3.304046e-11,13.362642,-7.899498
40.012836,326.3527,,0.46666667,3785,3785,12227.478273391724,,0.14999999,-1.1634207,144.15764,3492223,6.289874,1.0862645,922.6480845442536,-3.8275151,,256,,0.14999999,-3.8007228,253,6.1634207,-3.3333333,-3.3464851,-13.362642,-1.7090107,23328.547,3.3023004e-11,13.362642,-2.8448186
39.95496,336.5188,,0.73333335,3786,3786,12236.25824046135,1.3061967e-09,0.14999999,-1.163193,144.15764,3493222,6.289874,1.2378513,922.6682514527206,-3.8277793,,256,,0.14999999,-3.800819,253,6.1631927,0.6666667,-4.219911,-13.362642,-0.3013266,23333.848,3.3005564e-11,13.362642,1.7146037
39.94647,252.39308,,-0.73333335,3787,3787,12243.65181183815,,0.14999999,-1.1641587,144.15764,3494221,6.289874,0.7792512,922.6884077105889,-3.8280435,,256,,0.14999999,-3.8007286,253,6.164159,-4.6666665,-3.6660457,-13.362642,-4.820173,23343.668,3.2988133e-11,13.362642,-5.5740337
39.912132,542.0019,,1.0,3788,3788,12253.57270359993,,0.14999999,-1.1644663,144.15764,3495220,6.289874,1.0404427,922.7085533262936,-3.8283074,,256,,0.14999999,-3.8009524,253,6.1644664,2.0,-4.4151883,-13.362642,-2.329085,23350.998,3.2970716e-11,13.362642,3.1177852
39.887558,383.8122,,-0.46666667,3789,3789,12261.975150585175,0.0039657555,0.14999999,-1.1652404,144.15764,3496219,6.289874,0.95819414,922.7286883082608,-3.8285713,,256,,0.14999999,-3.8010097,253,6.1652403,-0.6666667,-4.018929,-13.362642,-4.0973825,23360.096,3.2953317e-11,13.362642,-1.0934291
39.883068,252.225,,0.73333335,3790,3790,12271.232939004898,,0.14999999,-1.1649989,144.15764,3497218,6.289874,1.1055362,922.7488126649076,-3.8288343,,256,,0.14999999,-3.8009214,253,6.164999,-7.3333335,-3.4031138,-13.362642,-0.25006974,23365.346,3.2935932e-11,13.362642,-6.537225
39.80808,212.90186,,0.33333334,3791,3791,12278.907200098038,,0.14999999,-1.1649089,144.15764,3498217,6.289874,1.0549815,922.7689264046426,-3.829098,,256,,0.14999999,-3.8007872,253,6.164909,7.3333335,-3.374929,-13.362642,-0.82407063,23371.17,3.2918557e-11,13.362642,7.5858674
39.757626,578.2307,,1.0,3792,3792,12283.958581209183,,0.14999999,-1.1646864,144.15764,3499216,6.289874,0.71716255,922.789029535865,-3.829362,,256,,0.14999999,-3.8006546,253,6.164686,-3.3333333,-3.336688,-13.362642,-0.32169992,23376.492,3.2901196e-11,13.362642,-2.1804843
39.7291,281.46872,,-0.6,3793,3793,12289.575022697449,,0.14999999,-1.166054,144.15764,3500215,6.289874,0.9076047,922.8091220669654,-3.8296254,,256,,0.14999999,-3.800975,253,6.166054,6.0,-4.7061377,-13.362642,-6.3517056,23387.844,3.288385e-11,13.362642,5.3487144
39.691696,272.54218,,0.6,3794,3794,12299.209913492203,,0.14999999,-1.1660323,144.15764,3501047,6.289874,0.94556797,922.7851871375857,-3.829889,3.4914215e-15,256,,0.14999999,-3.800986,253,6.1660323,6.0,-3.7303321,-13.362642,-1.0840127,23393.926,3.286652e-11,13.362642,6.5853515
39.688698,469.02173,,1.0,3795,3795,12307.527572393417,,0.14999999,-1.1661438,144.15764,3502046,6.289874,0.8886905,922.8052700922266,-3.8301525,,256,,0.14999999,-3.8009608,253,6.166144,-2.0,-3.6328592,-13.362642,-1.5887853,23400.516,3.28492e-11,13.362642,-1.2430528
39.687637,259.56613,,-0.33333334,3796,3796,12316.09193944931,,0.14999999,-1.1674047,144.15764,3503045,6.289874,1.2384598,922.8253424657535,-3.8304162,,256,,0.14999999,-3.8011384,253,6.1674047,-4.6666665,-4.339657,-13.362642,-5.9526567,23411.469,3.2831893e-11,13.362642,-5.096428
39.684135,293.4107,,0.6,3797,3797,12326.416639089584,,0.14999999,-1.1671984,144.15764,3504044,6.289874,1.1683376,922.8454042665262,-3.8306794,,256,,0.14999999,-3.8010201,253,6.167198,2.0,-3.5686293,-13.362642,-0.384048,23416.852,3.2814605e-11,13.362642,2.2917387
39.672573,385.05725,,1.0,3798,3798,12335.190749645233,,0.14999999,-1.1670542,144.15764,3505043,6.289874,1.0191153,922.8654555028962,-3.8309429,,256,,0.14999999,-3.800959,253,6.167054,-7.3333335,-3.710705,-13.362642,-0.6189479,23422.473,3.2797324e-11,13.362642,-6.521203
39.619045,235.63861,,0.46666667,3799,3799,12341.806423425674,,0.14999999,-1.1675317,144.15764,3506042,6.289874,1.1968166,922.8854961832061,-3.831206,6.8501377,256,,0.14999999,-3.8009152,253,6.167532,-7.3333335,-3.6180422,-13.362642,-2.9816542,23430.453,3.2780063e-11,13.362642,-6.9020205
39.611633,258.68045,,-0.6,3800,3800,12348.439591884613,,0.14999999,-1.1676388,144.15764,3507041,6.289874,0.87207174,922.9055263157895,-3.8314693,,256,,0.14999999,-3.8008986,253,6.167639,2.0,-3.9185655,-13.362642,-1.5747354,23437.027,3.276281e-11,13.362642,1.0003061
