DenMISELogFirst,MountainCar_std1_higher,ActionIn1,ReturnStepMax,Regret/t,DenMISEMeanLog,ReturnMax,MountainCar_mu1_higher,IWLastEpisode,AvgEpLen,NumTrainableParams,TimeElapsed,MountainCar_mu0_higher,IWFirstEpisode,IWMax,MinEpLen,Delta,ReturnAbsMax,MountainCar_std0_higher,DenMISELogLast,GridSize,TimestepsSoFar,NumTrajectories,Iteration,ReturnLastEpisode,ReturnMean,ReturnMin,IWMean,IWMin,Regret,Bound
-2.8945038,0.14999999,-0.98685306,156.16803,6.189692,-3.2871006,6.419518,-1.4285715,,914.9783653846154,,324.5622413158417,0.42857143,1.5196533e-18,141.58745,258,1.08088996e-08,14.356425,0.14999999,-3.547202,64,380631,416,416,-1.2836224,-1.189692,-14.356425,0.8504417,,2574.9119,102.579575
-2.8969047,0.14999999,-5.5507503,156.16803,6.1883073,-3.2873962,6.419518,-4.285714,,915.1798561151079,,325.5428743362427,-1.0,,411.41376,258,1.07571205e-08,14.356425,0.14999999,-3.1686022,64,381630,417,417,-0.61232144,-1.1883074,-14.356425,1.0583683,,2580.5242,102.55189
-2.8992999,0.14999999,1.319779,156.16803,6.1902876,-3.2909036,6.419518,1.4285715,,915.3803827751196,,326.4441282749176,-0.14285715,6.614466e-23,247.46558,258,1.0705713e-08,14.356425,0.14999999,-4.5105867,64,382629,418,418,-2.0160365,-1.1902876,-14.356425,0.8543473,,2587.5403,102.09762
-2.9016895,0.14999999,-1.942239,156.16803,6.1877317,-3.291715,6.419518,-1.4285715,,915.5799522673032,,327.4561879634857,-0.14285715,2.3554368e-14,114.05377,258,1.0654672e-08,14.356425,0.14999999,-3.3452218,64,383628,419,419,-0.11936878,-1.1877317,-14.356425,0.8348835,,2592.6597,102.08964
-2.9040732,0.14999999,-4.378357,156.16803,6.1851573,-3.293645,6.419518,-4.285714,,915.7785714285715,,328.4332194328308,0.14285715,,253.49077,258,1.0603996e-08,14.356425,0.14999999,-3.8661823,64,384627,420,420,-0.10649575,-1.1851574,-14.356425,1.3799578,,2597.766,102.08013
-2.9064515,0.14999999,8.264411,156.16803,6.182478,-3.2957554,6.419518,7.142857,,915.9762470308789,,329.4812240600586,0.71428573,,113.41648,258,1.0553681e-08,14.356425,0.14999999,-4.2988315,64,385626,421,421,-0.05717331,-1.1824781,-14.356425,0.669675,,2602.8232,102.0134
-2.908824,0.14999999,4.675499,156.16803,6.1934423,-3.2986572,6.419518,4.285714,,916.1729857819905,,330.4078359603882,0.14285715,,226.29161,258,1.05037214e-08,14.356425,0.14999999,-4.1279726,64,386625,422,422,-5.809395,-1.1934423,-14.356425,1.0260403,,2613.6326,102.0264
-2.9111907,0.14999999,7.0003223,156.16803,6.191196,-3.2995732,6.419518,7.142857,,916.3687943262412,,331.3634874820709,0.14285715,,183.63336,258,1.0454119e-08,14.356425,0.14999999,-3.5655339,64,387624,423,423,-0.24328075,-1.1911961,-14.356425,1.0875895,,2618.876,102.00757
-2.913552,0.14999999,-3.696313,156.16803,6.1883383,-3.2990568,6.419518,-4.285714,,915.813679245283,,332.18840408325195,0.71428573,,99.56579,258,1.04048645e-08,14.356425,0.14999999,-3.0248892,64,388305,424,424,0.020447878,-1.1883384,-14.356425,0.57952577,,2623.8555,102.004135
-2.9159076,0.14999999,1.58563,156.16803,6.19128,-3.3023512,6.419518,1.4285715,,916.0094117647059,,333.27467346191406,0.42857143,4.370202e-27,168.51385,258,1.0355959e-08,14.356425,0.14999999,-4.2299294,64,389304,425,425,-2.4385102,-1.19128,-14.356425,1.0733356,,2631.294,101.994316
-2.918258,0.14999999,-7.3142858,156.16803,6.1892,-3.3033595,6.419518,-7.142857,,916.2042253521126,,334.29396533966064,-0.14285715,,241.5344,258,1.0307396e-08,14.356425,0.14999999,-3.6811547,64,390303,426,426,-0.30517182,-1.1891999,-14.356425,2.430505,,2636.599,101.968796
-2.9206026,0.14999999,0.29323387,156.16803,6.186472,-3.3007264,6.419518,1.4285715,,916.3981264637002,,335.08520221710205,-0.71428573,5.1792273e-25,70.18592,258,1.0259175e-08,14.356425,0.14999999,-3.2534976,64,391302,427,427,-0.024254803,-1.1864718,-14.356425,0.38524935,,2641.6235,101.805916
-2.9229417,0.14999999,-4.9018807,156.16803,6.1884727,-3.302784,6.419518,-4.285714,,916.5911214953271,,335.9000880718231,-0.42857143,,221.8578,258,1.021129e-08,14.356425,0.14999999,-3.5487835,64,392301,428,428,-2.042781,-1.1884725,-14.356425,1.1019784,,2648.6663,101.81859
-2.9252756,0.14999999,-5.8098536,156.16803,6.1876655,-3.3025117,6.419518,-7.142857,,916.7832167832167,,336.73469400405884,1.0,,268.40317,258,1.0163739e-08,14.356425,0.14999999,-3.1419969,64,393300,429,429,-0.84232885,-1.1876656,-14.356425,1.0808802,,2654.5085,101.80343
-2.9276037,0.14999999,-2.117939,156.16803,6.2021523,-3.3058858,6.419518,-1.4285715,,916.9744186046512,,337.85443210601807,-0.71428573,1.852872e-16,251.0867,258,1.0116522e-08,14.356425,0.14999999,-4.654689,64,394299,430,430,-7.416862,-1.2021521,-14.356425,0.7480043,,2666.9253,101.44513
-2.9299266,0.14999999,-7.6830983,156.16803,6.201782,-3.3063793,6.419518,-7.142857,,917.1647331786543,,339.0569324493408,-0.71428573,,172.2986,258,1.0069632e-08,14.356425,0.14999999,-3.1379287,64,395298,431,431,-1.0426079,-1.201782,-14.356425,0.9024369,,2672.968,101.266266
-2.932244,0.14999999,6.523153,156.16803,6.2002544,-3.30654,6.419518,7.142857,,917.3541666666666,,340.08100748062134,-0.71428573,,246.0644,258,1.0023067e-08,14.356425,0.14999999,-3.1840146,64,396297,432,432,-0.542027,-1.2002547,-14.356425,1.3211286,,2678.51,101.23929
-2.9345562,0.14999999,3.692759,156.16803,6.1925783,-3.3074954,6.419518,4.285714,,916.0,,340.610347032547,-0.71428573,,259.158,258,9.976824e-09,14.356425,0.14999999,-3.8334682,64,396628,433,433,2.1235826,-1.1925784,-14.356425,1.9838442,,2681.3865,100.376526
-2.9368632,0.14999999,-1.0372471,156.16803,6.1928906,-3.3081138,6.419518,-1.4285715,,916.1912442396314,,341.49132442474365,0.71428573,5.533871e-23,223.98042,258,9.930901e-09,14.356425,0.14999999,-4.1744213,64,397627,434,434,-1.3280265,-1.1928905,-14.356425,1.0907317,,2687.7144,100.2518
-2.9391646,0.14999999,-6.52744,156.16803,6.1928444,-3.3093822,6.419518,-7.142857,,916.3816091954023,,342.6061384677887,0.71428573,,226.32095,258,9.885294e-09,14.356425,0.14999999,-3.8076055,64,398626,435,435,-1.1728251,-1.1928444,-14.356425,1.7042397,,2693.8872,99.27232
-2.9414608,0.14999999,2.0273159,156.16803,6.1941934,-3.3084064,6.419518,1.4285715,,916.5711009174312,,343.68267273902893,0.71428573,1.5649062e-31,249.29518,258,9.840002e-09,14.356425,0.14999999,-3.310007,64,399625,436,436,-1.7809817,-1.1941935,-14.356425,2.0179505,,2700.6685,99.11201
-2.9437518,0.14999999,4.7949767,156.16803,6.19798,-3.309612,6.419518,4.285714,,916.7597254004577,,344.7574739456177,0.71428573,,263.5539,258,9.795019e-09,14.356425,0.14999999,-4.4705124,64,400624,437,437,-2.849043,-1.1979802,-14.356425,1.5578939,,2708.5173,98.4535
-2.9460375,0.14999999,-2.8955622,156.16803,6.198533,-3.309188,6.419518,-4.285714,,916.9474885844749,,345.7848551273346,1.0,,347.9522,258,9.7503445e-09,14.356425,0.14999999,-3.4295404,64,401623,438,438,-1.4402391,-1.1985333,-14.356425,1.6028376,,2714.9575,98.4543
-2.948318,0.14999999,8.076791,156.16803,6.2098274,-3.3130336,6.419518,7.142857,,917.134396355353,,346.82156801223755,1.0,,374.82718,258,9.705974e-09,14.356425,0.14999999,-5.2366304,64,402622,439,439,-6.156719,-1.2098274,-14.356425,1.641994,,2726.1143,95.18592
-2.9505932,0.14999999,6.395891,156.16803,6.2138233,-3.3130448,6.419518,7.142857,5.3828192e-30,917.3204545454546,,347.9416182041168,-1.0,,188.11176,258,9.661906e-09,14.356425,0.14999999,-3.5312994,64,403621,440,440,-2.9679513,-1.2138233,-14.356425,1.1056967,,2734.0823,74.71071
-2.9528635,0.14999999,6.8688183,156.16803,6.2140837,-3.3141346,6.419518,7.142857,8.618014e-05,916.4489795918367,,348.7939169406891,-0.14285715,,108.28057,258,9.618137e-09,14.356425,0.14999999,-3.7540023,64,404154,441,441,-1.3286217,-1.2140837,-14.356425,0.30754137,,2740.411,74.459816
-2.9551284,0.14999999,3.3682477,156.16803,6.2101083,-3.3153253,6.419518,4.285714,,915.5339366515838,,349.6534502506256,-1.0,,128.6553,258,9.574665e-09,14.356425,0.14999999,-3.1228614,64,404666,442,442,0.5431155,-1.2101082,-14.356425,0.56916034,,2744.8677,74.45024
-2.9573884,0.14999999,2.4227905,156.16803,6.2107306,-3.3157468,6.419518,1.4285715,,915.7223476297968,,350.6056754589081,1.0,1.4744245e-37,97.215576,258,9.531487e-09,14.356425,0.14999999,-3.0219698,64,405665,443,443,-1.4859831,-1.2107308,-14.356425,0.3310799,,2751.3538,74.42317
-2.9596431,0.14999999,-6.771813,156.16803,6.2220697,-3.3170543,6.419518,-7.142857,,915.9099099099099,,351.5616240501404,0.14285715,,156.29033,258,9.488601e-09,14.356425,0.14999999,-3.205637,64,406664,444,444,-6.2450757,-1.2220695,-14.356425,0.7270242,,2762.5989,74.259445
-2.9618928,0.14999999,1.716601,156.16803,6.220875,-3.3177876,6.419518,1.4285715,,916.0966292134832,,352.5347979068756,0.14285715,3.482653e-24,150.93604,258,9.446003e-09,14.356425,0.14999999,-3.3063483,64,407663,445,445,-0.6905044,-1.2208749,-14.356425,0.7214432,,2768.2893,74.21433
-2.9641376,0.14999999,-1.382963,156.16803,6.2185245,-3.317788,6.419518,-1.4285715,,916.2825112107623,,353.62709498405457,-0.14285715,2.5072202e-14,94.61672,258,9.403692e-09,14.356425,0.14999999,-2.9688802,64,408662,446,446,-0.17249934,-1.2185243,-14.356425,0.7806569,,2773.462,74.217155
-2.966377,0.14999999,-4.466078,156.16803,6.2158046,-3.317828,6.419518,-4.285714,,916.4675615212528,,354.5598313808441,-0.14285715,,162.77643,258,9.361664e-09,14.356425,0.14999999,-3.0649316,64,409661,447,447,-0.0028140303,-1.2158046,-14.356425,0.8956262,,2778.4646,74.219124
-2.9686117,0.14999999,4.447029,156.16803,6.2132244,-3.31729,6.419518,4.285714,,916.6517857142857,,355.48631739616394,-0.14285715,,124.5277,258,9.319917e-09,14.356425,0.14999999,-2.879146,64,410660,448,448,-0.060027417,-1.2132246,-14.356425,0.8150131,,2783.5247,74.22757
-2.9708414,0.14999999,0.8020998,156.16803,6.2105746,-3.3176,6.419518,1.4285715,,916.8351893095769,,356.5306034088135,-0.42857143,3.8164655e-23,168.99973,258,9.27845e-09,14.356425,0.14999999,-3.1862743,64,411659,449,449,-0.023346469,-1.2105747,-14.356425,0.82983583,,2788.548,74.02426
-2.973066,0.14999999,-8.190914,156.16803,6.2087946,-3.31935,6.419518,-7.142857,,917.0177777777777,,357.2960858345032,-1.0,,161.38052,258,9.23726e-09,14.356425,0.14999999,-3.8437493,64,412658,450,450,-0.40957063,-1.2087946,-14.356425,0.7440035,,2793.9575,73.99638
-2.9752858,0.14999999,7.182119,156.16803,6.2109065,-3.319754,6.419518,7.142857,,917.19955654102,,358.08991289138794,-0.42857143,,106.687775,258,9.1963415e-09,14.356425,0.14999999,-3.1669836,64,413657,451,451,-2.1612482,-1.2109065,-14.356425,0.65977705,,2801.119,73.854164
-2.9775007,0.14999999,-3.5796077,156.16803,6.208132,-3.3216333,6.419518,-4.285714,,916.6238938053098,,358.8646049499512,0.42857143,,163.66338,258,9.155695e-09,14.356425,0.14999999,-3.7753365,64,414314,452,452,0.043351796,-1.2081316,-14.356425,0.82305574,,2806.0754,73.85396
-2.9797106,0.14999999,-1.1127241,156.16803,6.2070127,-3.3241496,6.419518,-1.4285715,,916.8057395143488,,359.8356783390045,0.14285715,1.2594687e-15,142.74278,258,9.115317e-09,14.356425,0.14999999,-4.1922593,64,415313,453,453,-0.70128584,-1.2070127,-14.356425,1.1020818,,2811.7769,73.80527
-2.9819157,0.14999999,7.3785477,156.16803,6.204459,-3.324777,6.419518,7.142857,,916.9867841409691,,360.9582779407501,0.14285715,,135.14313,258,9.0752055e-09,14.356425,0.14999999,-3.5994484,64,416312,454,454,-0.047866132,-1.2044594,-14.356425,0.9347758,,2816.8247,73.7616
-2.9841158,0.14999999,-7.640201,156.16803,6.202281,-3.3242252,6.419518,-7.142857,,917.1670329670329,,362.10624408721924,-0.42857143,,155.59218,258,9.035358e-09,14.356425,0.14999999,-2.9278045,64,417311,455,455,-0.21329604,-1.2022811,-14.356425,1.8392793,,2822.0378,73.75948
-2.9863114,0.14999999,4.2002115,156.16803,6.2005467,-3.3222256,6.419518,4.285714,,917.3464912280701,,363.1118416786194,0.14285715,,154.95189,258,8.995772e-09,14.356425,0.14999999,-3.0631495,64,418310,456,456,-0.41138354,-1.2005467,-14.356425,1.3097445,,2827.4492,73.69738
-2.988502,0.14999999,5.3437877,156.16803,6.1981645,-3.3241959,6.419518,4.285714,3.611619e-05,917.5251641137855,,363.9400534629822,1.0,,111.96954,258,8.956446e-09,14.356425,0.14999999,-4.3887324,64,419309,457,457,-0.11191039,-1.1981646,-14.356425,0.53653574,,2832.5613,73.63911
-2.9906876,0.14999999,-1.6896615,156.16803,6.2088537,-3.3246799,6.419518,-1.4285715,,917.703056768559,,365.031014919281,-0.42857143,1.38298745e-14,158.62585,258,8.917378e-09,14.356425,0.14999999,-3.0368068,64,420308,458,458,-6.093873,-1.208854,-14.356425,0.7483008,,2843.655,73.644455
-2.9928687,0.14999999,3.7375343,156.16803,6.2067327,-3.3243818,6.419518,4.285714,,917.8801742919389,,366.22934675216675,-0.42857143,,97.16363,258,8.8785646e-09,14.356425,0.14999999,-2.8643749,64,421307,459,459,-0.23532829,-1.206733,-14.356425,0.68808985,,2848.8904,73.60357
-2.995045,0.14999999,-5.3371363,156.16803,6.2045393,-3.3273935,6.419518,-4.285714,,918.0565217391304,,367.40942907333374,-0.71428573,,173.30188,258,8.840003e-09,14.356425,0.14999999,-4.3540916,64,422306,460,460,-0.19778351,-1.2045395,-14.356425,0.9293155,,2854.0881,73.56569
-2.9972165,0.14999999,0.75387156,156.16803,6.205115,-3.328893,6.419518,1.4285715,,918.232104121475,,368.3616797924042,-0.71428573,5.5916265e-25,64.981415,258,8.801694e-09,14.356425,0.14999999,-3.8414865,64,423305,461,461,-1.4697286,-1.2051148,-14.356425,0.39619893,,2860.5579,73.45199
-2.9993834,0.14999999,0.8957977,156.16803,6.2050376,-3.32952,6.419518,1.4285715,0.031875957,918.4069264069265,,369.326945066452,-0.14285715,7.310718e-23,152.18007,258,8.7636325e-09,14.356425,0.14999999,-3.0008216,64,424304,462,462,-1.1694756,-1.2050377,-14.356425,0.8523756,,2866.7275,73.42648
-3.0015457,0.14999999,-3.937216,156.16803,6.203214,-3.3298385,6.419518,-4.285714,,918.5809935205184,,370.3797435760498,0.14285715,,155.06837,258,8.725817e-09,14.356425,0.14999999,-3.2437017,64,425303,463,463,-0.36071387,-1.2032142,-14.356425,1.182247,,2872.0881,73.42564
-3.003703,0.14999999,6.863523,156.16803,6.2009773,-3.3292286,6.419518,7.142857,,918.7543103448276,,371.2768015861511,-0.71428573,,148.111,258,8.688248e-09,14.356425,0.14999999,-3.0907602,64,426302,464,464,-0.16533338,-1.2009773,-14.356425,1.1690074,,2877.2534,73.35997
-3.005856,0.14999999,-7.213339,156.16803,6.19794,-3.3291032,6.419518,-7.142857,,917.8322580645162,,372.09630513191223,-0.14285715,,148.78587,258,8.650919e-09,14.356425,0.14999999,-3.3253584,64,426792,465,465,0.21147019,-1.1979398,-14.356425,1.8747535,,2882.042,73.32739
-3.0080042,0.14999999,-4.620227,156.16803,6.1953883,-3.3266063,6.419518,-4.285714,,918.0064377682403,,373.2251317501068,-0.42857143,,137.5408,258,8.6138305e-09,14.356425,0.14999999,-2.8588257,64,427791,466,466,-0.008946937,-1.1953882,-14.356425,0.87191504,,2887.0508,73.135315
-3.0101478,0.14999999,1.7315974,156.16803,6.1938815,-3.3266475,6.419518,1.4285715,,918.1798715203427,,374.063405752182,0.42857143,4.802072e-27,109.47387,258,8.57698e-09,14.356425,0.14999999,-3.1522524,64,428790,467,467,-0.49180582,-1.1938816,-14.356425,0.92897254,,2892.5427,73.130135
-3.012287,0.14999999,-0.753264,156.16803,6.193062,-3.3273993,6.419518,-1.4285715,,918.3525641025641,,374.95027923583984,0.42857143,1.7096091e-18,166.3789,258,8.540366e-09,14.356425,0.14999999,-3.5418432,64,429789,468,468,-0.81009525,-1.1930616,-14.356425,1.1096605,,2898.3528,73.09699
-3.0144212,0.14999999,-6.6658144,156.16803,6.195261,-3.3274264,6.419518,-7.142857,,918.5245202558635,,375.9627056121826,0.42857143,,166.05618,258,8.503984e-09,14.356425,0.14999999,-3.3444617,64,430788,469,469,-2.2243998,-1.1952608,-14.356425,0.88060576,,2905.5771,73.10206
-3.0165513,0.14999999,-2.2243967,156.16803,6.1937323,-3.3270557,6.419518,-1.4285715,,918.695744680851,,377.0521733760834,-0.71428573,2.0252318e-16,166.70593,258,8.467836e-09,14.356425,0.14999999,-2.9571724,64,431787,470,470,-0.47683325,-1.193732,-14.356425,0.84726536,,2911.0542,73.08809
-3.0186765,0.14999999,4.5818396,156.16803,6.1934514,-3.326941,6.419518,4.285714,,918.8662420382166,,378.0126383304596,0.42857143,,154.36156,258,8.4319165e-09,14.356425,0.14999999,-3.0155296,64,432786,471,471,-1.0615921,-1.1934515,-14.356425,1.3472321,,2917.1157,73.02333
-3.0207975,0.14999999,7.785229,156.16803,6.191809,-3.3255522,6.419518,7.142857,,919.0360169491526,,379.10667991638184,0.42857143,,130.39001,258,8.396227e-09,14.356425,0.14999999,-2.8938706,64,433785,472,472,-0.41829908,-1.1918092,-14.356425,1.2431504,,2922.534,72.98208
-3.022914,0.14999999,-7.6173506,156.16803,6.190841,-3.3257506,6.419518,-7.142857,,919.2050739957717,,380.0023572444916,-0.71428573,,111.27156,258,8.360762e-09,14.356425,0.14999999,-3.5616164,64,434784,473,473,-0.7340073,-1.1908413,-14.356425,0.7301168,,2928.268,72.828415
-3.0250258,0.14999999,-2.350634,156.16803,6.1908364,-3.3261802,6.419518,-1.4285715,,919.373417721519,,381.11979627609253,-1.0,7.742935e-20,215.19495,258,8.325522e-09,14.356425,0.14999999,-3.2168865,64,435783,474,474,-1.1884277,-1.1908363,-14.356425,1.1063284,,2934.4565,72.51657
-3.0271332,0.14999999,-5.3634596,156.16803,6.1923866,-3.325886,6.419518,-4.285714,,919.541052631579,,382.2353868484497,-1.0,,235.10965,258,8.290503e-09,14.356425,0.14999999,-3.1462648,64,436782,475,475,-1.9271675,-1.1923864,-14.356425,1.1613395,,2941.3835,72.51641
-3.0292363,0.14999999,-3.3350146,156.16803,6.194255,-3.3254912,6.419518,-4.285714,7.119909e-29,919.7079831932773,,383.146879196167,0.71428573,,153.46873,258,8.255706e-09,14.356425,0.14999999,-3.1213233,64,437781,476,476,-2.0815902,-1.1942546,-14.356425,0.72736806,,2948.4653,72.40616
-3.031335,0.14999999,3.6900215,156.16803,6.2014403,-3.3263917,6.419518,4.285714,,919.874213836478,,384.1276614665985,-0.71428573,,158.6726,258,8.221127e-09,14.356425,0.14999999,-3.4216578,64,438780,477,477,-4.621816,-1.2014402,-14.356425,1.5803384,,2958.087,71.89204
-3.0334294,0.14999999,-0.26228988,156.16803,6.200815,-3.3246758,6.419518,-1.4285715,,920.0397489539749,,385.18643450737,1.0,5.651811e-29,191.9417,258,8.186766e-09,14.356425,0.14999999,-2.9042277,64,439779,478,478,-0.9028249,-1.2008154,-14.356425,0.93087554,,2963.9897,71.886696
-3.0355191,0.14999999,7.9367995,156.16803,6.2177515,-3.3290179,6.419518,7.142857,,920.2045929018789,,386.16818618774414,0.71428573,,149.43161,258,8.152618e-09,14.356425,0.14999999,-5.2098465,64,440778,479,479,-9.313046,-1.2177513,-14.356425,0.8694244,,2978.3027,71.87831
-3.0376046,0.14999999,0.16368711,156.16803,6.2194624,-3.3287063,6.419518,1.4285715,,920.36875,,387.23931336402893,-1.0,2.2071525e-28,222.71074,258,8.118685e-09,14.356425,0.14999999,-2.9803166,64,441777,480,480,-2.0391192,-1.2194623,-14.356425,1.7149037,,2985.3418,71.5934
-3.0396857,0.14999999,-0.5750458,156.16803,6.2227497,-3.3307843,6.419518,-1.4285715,,920.5322245322245,,388.28277707099915,0.71428573,6.133153e-23,152.03986,258,8.084963e-09,14.356425,0.14999999,-4.773164,64,442776,481,481,-2.8007646,-1.22275,-14.356425,1.1683968,,2993.1426,71.44105
-3.0417626,0.14999999,-6.5067606,156.16803,6.224367,-3.3304996,6.419518,-7.142857,,920.695020746888,,389.3090901374817,0.71428573,,168.61754,258,8.051449e-09,14.356425,0.14999999,-3.2507088,64,443775,482,482,-2.002108,-1.2243669,-14.356425,1.545612,,3000.1448,71.38162
-3.0438352,0.14999999,2.7027154,156.16803,6.2246094,-3.3287537,6.419518,1.4285715,,920.8571428571429,,390.3369896411896,0.71428573,1.7336079e-31,155.58987,258,8.018145e-09,14.356425,0.14999999,-2.8595495,64,444774,483,483,-1.3415638,-1.2246096,-14.356425,1.47946,,3006.4863,70.98535
-3.0459034,0.14999999,5.1914644,156.16803,6.232563,-3.3296304,6.419518,4.285714,,921.0185950413223,,391.311270236969,0.71428573,,162.0364,258,7.9850455e-09,14.356425,0.14999999,-4.0691643,64,445773,484,484,-5.074023,-1.2325629,-14.356425,1.2345767,,3016.5605,70.73342
-3.0479674,0.14999999,-5.968805,156.16803,6.2349043,-3.3297312,6.419518,-7.142857,,921.179381443299,,392.3473494052887,1.0,,210.97234,258,7.952152e-09,14.356425,0.14999999,-3.4905608,64,446772,485,485,-2.3680577,-1.234904,-14.356425,1.0711809,,3023.9285,69.2966
-3.0500271,0.14999999,8.418576,156.16803,6.242925,-3.3298798,6.419518,7.142857,,921.3395061728395,,393.1059720516205,1.0,,216.05563,258,7.91946e-09,14.356425,0.14999999,-3.3373516,64,447771,486,486,-5.133175,-1.2429252,-14.356425,1.0525697,,3034.0615,69.13494
-3.0520828,0.14999999,-3.270801,156.16803,6.254841,-3.3315911,6.419518,-4.285714,,921.4989733059548,,394.1043493747711,1.0,,233.72461,258,7.886969e-09,14.356425,0.14999999,-4.067372,64,448770,487,487,-7.0459433,-1.254841,-14.356425,1.778974,,3046.1074,66.62999
-3.054134,0.14999999,9.66282,156.16803,6.262701,-3.330274,6.419518,10.0,,921.6577868852459,,395.17231273651123,-0.14285715,,85.97928,258,7.85468e-09,14.356425,0.14999999,-3.1877997,64,449769,488,488,-5.090456,-1.2627008,-14.356425,0.9506403,,3056.198,61.976936
-3.056181,0.14999999,-10.060084,156.16803,6.257343,-3.328268,6.419518,-10.0,,920.6114519427402,,396.0601170063019,-0.14285715,,91.764244,258,7.822586e-09,14.356425,0.14999999,-2.2485347,64,450179,489,489,1.3573447,-1.2573429,-14.356425,1.0301561,,3059.8408,61.52529
-3.058224,0.14999999,-9.7178955,156.16803,6.254819,-3.326533,6.419518,-10.0,24.134304,920.7714285714286,,396.9723689556122,0.14285715,,93.175415,258,7.790691e-09,14.356425,0.14999999,-2.442281,64,451178,490,490,-0.020636553,-1.254819,-14.356425,0.8627634,,3064.8613,61.247463
-3.0602627,0.14999999,7.0381465,156.16803,6.252797,-3.3250024,6.419518,7.142857,,920.9307535641548,,398.1135196685791,-0.14285715,,121.524925,258,7.758988e-09,14.356425,0.14999999,-2.3933663,64,452177,491,491,-0.26206174,-1.2527971,-14.356425,0.5623783,,3070.1235,61.16794
