DenMISELogFirst,Regret/t,MountainCar_std0_higher,Delta,ReturnStepMax,ReturnMean,BoundBonus,IWLastEpisode,ReturnMin,NumTrainableParams,IWMax,MountainCar_mu1_higher,ReturnMax,MinEpLen,Iteration,AvgEpLen,TimeElapsed,BoundMISE,IWMean,ActionIn1,NumTrajectories,Regret,IWMin,DenMISELogLast,ReturnAbsMax,Bound,MountainCar_std1_higher,ReturnLastEpisode,MountainCar_mu0_higher,DenMISEMeanLog,TimestepsSoFar,IWFirstEpisode,GridSize
-3.9353175,-42.339172,0.14999999,8.096195e-07,121.76868,47.339172,791.1581,0.00015517339,-121.76868,,33.97074,15.0,98.904526,110,76,584.8815789473684,26.51385498046875,138.98235,1.4456161,11.951825,76,-3217.777,,-4.0201497,121.76868,930.14044,1.5,93.389656,,-3.9801097,44451,1.1413463e-25,25
-3.9483895,-42.986473,0.14999999,7.88727e-07,121.76868,47.986473,853.7596,1.4809299e-14,-121.76868,,27.807869,15.0,98.904526,110,77,580.4285714285714,26.740625143051147,58.32915,0.6489784,15.455499,77,-3309.9585,,-3.9217913,121.76868,912.08875,1.5,97.18118,-1.0,-3.975666,44693,1.1321745e-33,25
-3.961293,-43.55768,0.14999999,7.6863284e-07,121.76868,48.55768,854.5503,1.2091652e-22,-121.76868,,27.956291,20.0,98.904526,110,78,575.2820512820513,26.939202785491943,39.743694,0.42614946,22.253494,78,-3397.499,,-4.5372224,121.76868,894.294,1.5,92.54067,0.5,-3.9882038,44872,,25
-3.974032,-44.06533,0.14999999,7.49297e-07,121.76868,49.06533,855.3231,,-121.76868,,17.4692,5.0,98.904526,110,79,570.1772151898734,27.12539052963257,29.848717,0.33941647,2.3311691,79,-3481.1611,,-4.9074183,121.76868,885.1718,1.5,88.66191,-1.0,-4.007691,45044,2.275776e-11,25
-3.986611,-44.520687,0.14999999,7.306816e-07,121.76868,49.520687,856.09985,1.8429371,-121.76868,,20.869556,,98.904526,110,80,572.875,27.595630884170532,-0.49565524,0.55657333,-2.0033333,80,-3561.655,,-5.380758,121.76868,855.6042,1.5,85.49396,-0.5,-4.033328,45830,0.48722678,25
-3.9929614,-43.79164,0.14999999,7.1275144e-07,121.76868,48.79164,856.81836,5.0878603e-12,-121.76868,,77.45537,,98.904526,110,81,578.1358024691358,28.141083240509033,-17.72361,1.5240439,-0.8030975,81,-3547.123,,-5.09807,121.76868,839.0947,1.5,-9.531943,0.5,-4.052325,46829,0.0111861415,25
-4.0050936,-43.15247,0.14999999,6.954733e-07,121.76868,48.15247,742.6944,,-121.76868,,37.83615,20.0,98.904526,110,82,583.2682926829268,28.663931608200073,83.32388,0.8954524,18.969553,82,-3538.5024,,-3.6744704,121.76868,826.0183,1.5,-3.6205058,-0.5,-4.045391,47828,,25
-4.017215,-43.70344,0.14999999,6.788158e-07,121.76868,48.70344,796.9432,3.561381e-24,-121.76868,,7.7938128,5.0,98.904526,110,83,579.6987951807229,28.905095100402832,19.217743,0.36896068,5.4790883,83,-3627.3855,,-4.6389337,121.76868,816.1609,1.5,93.883026,,-4.0550356,48115,0.0024269728,25
-4.029162,-44.296932,0.14999999,6.627497e-07,121.76868,49.296932,693.69586,7.030484e-09,-121.76868,,35.00363,15.0,98.904526,110,84,579.9761904761905,29.304593801498413,108.26374,1.1512649,14.382094,84,-3720.9424,,-3.931811,121.76868,801.9596,1.5,98.55683,-0.5,-4.0611415,48718,3.2087202e-27,25
-4.040996,-44.815063,0.14999999,6.472474e-07,121.76868,49.815063,798.2782,5.913086e-12,-121.76868,,55.92855,10.0,98.904526,110,85,576.1411764705882,29.547003746032715,1.9018476,0.85065234,8.126194,85,-3809.2803,,-3.7235854,121.76868,800.18005,1.5,93.337364,0.5,-4.0568833,48972,2.6819333e-15,25
-4.0526924,-44.088207,0.14999999,6.3228265e-07,121.76868,49.088207,717.91437,0.00023476938,-121.76868,,20.850279,15.0,98.904526,110,86,581.0581395348837,30.12446355819702,43.619526,0.6013997,14.765057,86,-3791.586,,-4.585529,121.76868,761.5339,1.5,-12.693977,0.5,-4.066508,49971,7.4944627e-29,25
-4.0642533,-44.629803,0.14999999,6.1783095e-07,121.76868,49.629803,718.4943,1.2428253e-13,-121.76868,,38.777874,5.0,98.904526,110,87,577.0919540229885,30.33913516998291,41.962368,0.91704077,7.835028,87,-3882.793,,-3.7203088,121.76868,760.45667,1.5,96.20714,-0.5,-4.067576,50207,6.5110464e-05,25
-4.075681,-45.171555,0.14999999,6.0386907e-07,121.76868,50.171555,567.3108,3.7206383,-121.76868,,37.4795,10.0,98.904526,110,88,575.9090909090909,30.690901041030884,150.36958,1.584407,7.5620203,88,-3975.0967,,-3.941416,121.76868,717.68036,1.5,97.3041,-0.5,-4.0683,50680,1.2170817e-13,25
-4.086981,-45.651127,0.14999999,5.903753e-07,121.76868,50.651127,719.6369,5.807909e-14,-121.76868,,45.624207,5.0,98.904526,110,89,575.0674157303371,31.03158688545227,-16.770939,1.168914,7.6532307,89,-4062.9502,,-4.5608945,121.76868,702.86597,1.5,92.85309,0.5,-4.0694222,51181,1.5195408e-06,25
-4.098154,-44.938705,0.14999999,5.773287e-07,121.76868,49.938705,589.3084,1.4362552e-27,-121.76868,,45.86554,15.0,98.904526,110,90,579.7777777777778,31.638285636901855,91.63266,1.0044411,14.640596,90,-4044.4834,,-4.0047655,121.76868,680.94104,1.5,-13.46629,-1.0,-4.0683894,52180,1.3150901e-33,25
-4.109204,-45.408134,0.14999999,5.647098e-07,121.76868,50.408134,568.63727,3.0415878e-10,-121.76868,,27.812523,15.0,98.904526,110,91,575.3736263736264,31.838865041732788,112.60808,1.1705549,14.818897,91,-4132.14,,-3.9661121,121.76868,681.24536,1.5,92.6565,,-4.0686946,52359,1.3581098e-25,25
-4.120133,-45.90866,0.14999999,5.5250035e-07,121.76868,50.90866,590.2117,5.0297945e-06,-121.76868,,48.818817,20.0,98.904526,110,92,574.3586956521739,32.20554733276367,77.73316,0.85972464,19.090658,92,-4223.5967,,-3.7738943,121.76868,667.9448,1.5,96.45612,0.5,-4.064623,52841,,25
-4.130944,-46.366444,0.14999999,5.4068244e-07,121.76868,51.366444,549.5109,1.8315774e-10,-121.76868,,36.086227,20.0,98.904526,110,93,569.9677419354839,32.408397912979126,100.81209,1.0797566,20.04835,93,-4312.079,,-4.358043,121.76868,650.323,1.5,93.48303,-0.5,-4.0706806,53007,,25
-4.141639,-46.78329,0.14999999,5.292397e-07,121.76868,51.78329,591.09186,1.2296066e-25,-121.76868,,35.478413,5.0,98.904526,110,94,566.2234042553191,32.62439966201782,59.12644,0.6824377,4.100465,94,-4397.6294,,-3.3231215,121.76868,650.2183,1.5,90.55005,-1.0,-4.0630994,53225,2.6910443e-11,25
-4.152221,-47.14204,0.14999999,5.181564e-07,121.76868,52.14204,529.3537,6.8057485e-13,-121.76868,,31.565327,15.0,98.904526,110,95,564.4421052631579,32.96748328208923,113.82259,1.2112819,15.829237,95,-4478.4937,,-4.5480967,121.76868,643.1763,1.5,85.86396,-0.5,-4.0722713,53622,3.6289035e-27,25
-4.1626925,-47.57539,0.14999999,5.0741784e-07,121.76868,52.57539,571.0473,3.6455862e-13,-121.76868,,23.322573,5.0,98.904526,110,96,561.2083333333334,33.22007489204407,41.598503,0.57250494,4.618027,96,-4567.2373,,-3.9405077,121.76868,612.6458,1.5,93.744,,-4.0698695,53876,0.0028070174,25
-4.173026,-48.003895,0.14999999,4.9700947e-07,121.76868,53.003895,539.9803,32.84003,-121.76868,,32.84003,5.0,98.904526,110,97,562.680412371134,33.64468050003052,67.08499,1.0355642,3.9846296,97,-4656.378,,-3.84279,121.76868,607.0653,1.5,94.1407,-0.5,-4.072229,54580,7.259221e-05,25
-4.183282,-48.402626,0.14999999,4.8691817e-07,121.76868,53.402626,645.01495,5.5548676e-25,-121.76868,,50.43098,5.0,98.904526,110,98,563.4183673469388,34.04061698913574,-48.01641,0.9643145,5.389141,98,-4743.4575,,-4.1236577,121.76868,596.99854,1.5,92.07942,1.0,-4.073422,55215,1.4601186e-14,25
-4.1934342,-47.015503,0.14999999,4.7713115e-07,121.76868,52.015503,467.57132,1.7229302e-28,-121.76868,,29.478361,10.0,98.904526,110,99,567.8181818181819,34.581947565078735,128.82573,1.3593814,10.117143,99,-4654.5347,,-4.62411,121.76868,596.39703,1.5,-83.922874,-0.5,-4.0807557,56214,1.3691747e-13,25
-4.2034845,-47.454395,0.14999999,4.6763623e-07,121.76868,52.454395,541.11456,3.8790894e-11,-121.76868,,19.506197,15.0,98.904526,110,100,565.79,34.86888265609741,47.39448,0.6318928,13.548833,100,-4745.4395,,-3.5304124,121.76868,588.50903,1.5,95.90479,0.5,-4.072829,56579,8.7142486e-29,25
-4.2134347,-47.84516,0.14999999,4.584219e-07,121.76868,52.84516,594.02466,5.850699e-27,-121.76868,,51.57248,,98.904526,110,101,563.7128712871287,35.140623331069946,-5.7830734,0.9829098,-0.81322575,101,-4832.3613,,-4.390733,121.76868,588.2416,1.5,91.921684,-0.5,-4.0799336,56935,0.611279,25
-4.217253,-47.269966,0.14999999,4.4947728e-07,121.76868,52.269966,594.41693,4.6834283e-09,-121.76868,,49.01217,,98.904526,110,102,567.9803921568628,35.70838809013367,-12.681423,1.0850967,3.5652087,102,-4821.5366,,-3.7224033,121.76868,581.73553,1.5,-5.8245616,0.5,-4.077757,57934,0.013998741,25
-4.226872,-46.406734,0.14999999,4.40792e-07,121.76868,51.406734,573.81146,6.2214815e-05,-121.76868,,40.372955,10.0,98.904526,110,103,572.1650485436893,36.256113052368164,7.0544906,0.83100224,9.309318,103,-4779.8936,,-5.2823133,121.76868,580.86597,1.5,-36.642685,0.5,-4.0898695,58933,3.2297762e-15,25
-4.2365336,-46.83842,0.14999999,4.32356e-07,121.76868,51.83842,647.64056,5.844981e-07,-121.76868,,40.8541,15.0,98.904526,110,104,570.2596153846154,36.55420136451721,-68.78204,1.0240781,12.364615,104,-4871.196,,-4.0648646,121.76868,578.8585,1.5,96.30179,1.0,-4.0919495,59307,7.860272e-37,25
-4.2461033,-45.88456,0.14999999,4.2415985e-07,121.76868,50.88456,480.90018,7.72795e-34,-121.76868,,35.418777,15.0,98.904526,110,105,574.3428571428572,37.1093635559082,97.77072,1.0677298,13.306204,105,-4817.879,,-4.4840865,121.76868,578.6709,1.5,-48.317104,-1.0,-4.0965533,60306,1.5247865e-33,25
-4.255582,-46.27847,0.14999999,4.161946e-07,121.76868,51.27847,469.76086,2.559555e-06,-121.76868,,24.613403,15.0,98.904526,110,106,572.2830188679245,37.38065266609192,108.3413,1.1256155,11.714939,106,-4905.5176,,-3.784649,121.76868,578.1022,1.5,92.638824,,-4.094053,60662,1.5721929e-25,25
-4.2649717,-46.70422,0.14999999,4.084516e-07,121.76868,51.70422,481.51938,2.0737813e-08,-121.76868,,37.093277,20.0,98.904526,110,107,570.9065420560747,37.70297598838806,84.517105,0.9226961,20.65413,107,-4997.3516,,-3.9977612,121.76868,566.0365,1.5,96.83408,0.5,-4.092634,61087,,25
-4.2742743,-47.0663,0.14999999,4.0092266e-07,121.76868,52.0663,446.9506,4.427837e-15,-121.76868,,26.834793,15.0,98.904526,110,108,567.2037037037037,37.92446494102478,113.60243,1.2091737,18.290995,108,-5083.16,,-4.411817,121.76868,560.55304,1.5,90.808365,-0.5,-4.0972543,61258,4.0999786e-27,25
-4.2834907,-47.422153,0.14999999,3.936001e-07,121.76868,52.422153,459.4204,29.301147,-121.76868,,30.313133,20.0,98.904526,110,109,563.9633027522935,38.15559267997742,121.19422,1.3109629,18.322313,109,-5169.0146,,-4.739237,121.76868,580.6146,1.5,90.85486,-0.5,-4.1020722,61472,,25
-4.2926235,-47.76674,0.14999999,3.8647622e-07,121.76868,52.76674,482.42365,2.4671853e-19,-121.76868,,27.963743,5.0,98.904526,110,110,560.5090909090909,38.37007761001587,68.89382,0.79488003,6.08779,110,-5254.3413,,-4.0793066,121.76868,551.31744,1.5,90.326416,-1.0,-4.1000595,61656,3.1296247e-11,25
-4.301673,-48.08922,0.14999999,3.7954405e-07,121.76868,53.08922,578.5531,,-121.76868,,51.88083,,98.904526,110,111,558.3783783783783,38.65291142463684,-31.555483,0.99469584,1.9416323,111,-5337.9033,,-4.058951,121.76868,546.9976,1.5,88.561745,1.0,-4.102095,61980,1.3292478e-10,25
-4.310642,-47.154778,0.14999999,3.727967e-07,121.76868,52.154778,409.30823,6.5323363e-18,-121.76868,,26.167883,10.0,98.904526,110,112,562.3125,39.23610329627991,132.15218,1.3651036,8.613581,112,-5281.335,,-4.198505,121.76868,541.4604,1.5,-51.56854,,-4.104254,62979,6.0145725e-12,25
-4.319531,-47.566055,0.14999999,3.6622777e-07,121.76868,52.566055,408.84128,0.0048149,-121.76868,,25.872177,10.0,98.904526,110,113,562.1681415929204,39.59904408454895,127.11154,1.3383262,8.849394,113,-5374.9644,,-3.9827466,121.76868,535.9528,1.5,98.62968,-0.5,-4.100794,63525,1.5531806e-13,25
-4.3283415,-47.916096,0.14999999,3.598309e-07,121.76868,52.916096,575.47974,1.2764838e-24,-121.76868,,32.32227,10.0,98.904526,110,114,561.5,39.941169023513794,-41.907085,0.70528334,13.248296,114,-5462.435,,-3.770383,121.76868,533.57263,1.5,92.47071,1.0,-4.095781,64011,3.1195697e-23,25
-4.337075,-47.092026,0.14999999,3.5360017e-07,121.76868,52.092026,546.27496,8.16303e-05,-121.76868,,38.37639,5.0,98.904526,110,115,565.304347826087,40.4749755859375,-13.200781,0.9910447,3.7618468,115,-5415.583,,-4.9050055,121.76868,533.07416,1.5,-41.852207,0.5,-4.1059093,65010,1.9513132e-06,25
-4.345733,-46.507988,0.14999999,3.4752992e-07,121.76868,51.507988,454.9183,1.2037574e-11,-121.76868,,32.040142,5.0,98.904526,110,116,569.0431034482758,41.05947160720825,78.11477,1.0828118,3.4971092,116,-5394.927,,-4.9449005,121.76868,533.0331,1.5,-15.656249,-0.5,-4.113873,66009,8.62771e-05,25
-4.354316,-46.90616,0.14999999,3.416146e-07,121.76868,51.90616,402.39188,5.840715e-25,-121.76868,,27.02629,20.0,98.904526,110,117,570.4188034188035,41.52123761177063,121.87203,1.3234485,19.392338,117,-5488.0205,,-4.5144267,121.76868,524.2639,1.5,98.093895,-0.5,-4.117382,66739,,25
-4.362827,-47.25717,0.14999999,3.3584908e-07,121.76868,52.25717,473.34113,9.594295e-24,-121.76868,,22.164484,5.0,98.904526,110,118,567.1355932203389,41.75982618331909,42.668816,0.5642904,8.081804,118,-5576.346,,-3.424981,121.76868,516.00995,1.5,93.32582,,-4.109603,66922,0.0034289593,25
-4.371237,-47.642254,0.14999999,3.3022823e-07,121.76868,52.642254,411.0208,8.2106775e-28,-121.76868,,29.702232,20.0,98.904526,110,119,565.2100840336135,42.0632848739624,99.88643,1.1043719,17.998207,119,-5669.428,,-4.1021833,121.76868,510.90723,1.5,98.08235,-1.0,-4.1133785,67260,,25
-4.379605,-47.925102,0.14999999,3.2474742e-07,121.76868,52.925102,455.95547,2.6234134e-25,-121.76868,,19.113596,15.0,98.904526,110,120,563.6833333333333,42.365172386169434,53.029217,0.72887725,16.355232,120,-5751.012,,-3.883158,121.76868,508.98468,1.5,86.58399,0.5,-4.1114273,67642,1.0392496e-28,25
-4.3879037,-48.265762,0.14999999,3.194018e-07,121.76868,53.265762,509.10104,2.9195024e-26,-121.76868,,37.077477,,98.904526,110,121,560.4297520661157,42.57384991645813,0.04423561,1.2634847,0.5689879,121,-5840.157,,-3.8547795,121.76868,509.1453,1.5,94.14514,,-4.111826,67812,28.434998,25
-4.1850634,-47.81871,0.14999999,3.141872e-07,121.76868,52.81871,418.40305,1.9956745e-24,-121.76868,,30.075184,15.0,98.904526,110,122,564.0245901639345,43.23648262023926,90.709206,0.9899742,12.959007,122,-5833.883,,-3.9521198,121.76868,509.11224,1.5,-1.2749759,-1.0,-4.1093464,68811,1.43450415e-33,25
-4.1932263,-48.136177,0.14999999,3.0909925e-07,121.76868,53.136177,418.63275,1.6757926e-20,-121.76868,,31.662529,20.0,98.904526,110,123,562.0325203252032,43.636016845703125,87.784096,0.9596679,17.89628,123,-5920.75,,-3.8207724,121.76868,506.41684,1.5,91.8672,0.5,-4.107722,69130,,25
-4.201324,-48.470036,0.14999999,3.0413386e-07,121.76868,53.470036,411.3952,0.33530754,-121.76868,,23.191198,15.0,98.904526,110,124,559.4354838709677,43.95114874839783,93.7755,0.97416675,13.79181,124,-6010.284,,-4.2888227,121.76868,505.17072,1.5,94.534676,,-4.110189,69370,1.4891642e-25,25
-4.209356,-48.81933,0.14999999,2.992872e-07,121.76868,53.81933,410.17078,6.323738e-08,-121.76868,,26.541794,10.0,98.904526,110,125,557.096,44.32297396659851,89.21882,0.9902776,8.498502,125,-6102.416,,-3.6867745,121.76868,499.3896,1.5,97.13173,-1.0,-4.107396,69637,5.321515e-20,25
-4.2173243,-49.091953,0.14999999,2.0698488e-07,121.76868,54.091953,1271.6221,2.0870023e-31,-121.76868,,53.353428,12.0,98.904526,110,126,555.1904761904761,44.71401882171631,29.086683,1.4446876,11.637924,126,-6185.586,,-4.568265,121.76868,1300.7087,1.5,88.16963,0.6,-4.1115837,69954,2.7213135e-21,36
-4.2252293,-48.289783,0.14999999,2.0373817e-07,121.76868,53.289783,1288.7175,3.410612,-121.76868,,64.62396,8.0,98.904526,110,127,558.6850393700787,49.99653697013855,-7.5304704,1.1038231,8.974475,127,-6132.8027,,-4.4511027,121.76868,1281.187,1.5,-47.782955,0.6,-4.1119876,70953,2.264884e-12,36
-4.2330723,-47.689896,0.14999999,2.0056716e-07,121.76868,52.689896,1137.4906,3.7645077e-07,-121.76868,,59.231716,4.0,98.904526,110,128,562.125,50.80033540725708,91.291626,1.2168038,5.668095,128,-6104.3066,,-4.122492,121.76868,1228.7822,1.5,-23.496464,-0.2,-4.112275,71952,0.038791128,36
-4.2405515,-48.047565,0.14999999,1.9746963e-07,121.76868,53.047565,1023.07306,1.878256e-09,-121.76868,,36.611225,16.0,98.904526,110,129,562.8992248062016,51.44736194610596,186.90717,1.9575415,16.624224,129,-6198.1357,,-3.7738764,121.76868,1209.9802,1.5,98.829796,-0.2,-4.1089964,72614,6.941988e-29,36
-4.248274,-48.373314,0.14999999,1.9444334e-07,121.76868,53.373314,1150.3324,7.9594416e-17,-121.76868,,13.497751,4.0,98.904526,110,130,560.0153846153846,51.823020935058594,3.598703,0.31609678,3.9333801,130,-6288.531,,-4.226128,121.76868,1153.9312,1.5,95.394905,0.2,-4.1038146,72802,0.008681822,36
-4.25587,-47.89503,0.14999999,1.9148608e-07,121.76868,52.89503,1039.3693,7.792362e-12,-121.76868,,53.141926,8.0,98.904526,110,131,563.3664122137404,52.50799202919006,111.396935,1.1932205,7.932705,131,-6274.249,,-4.321346,121.76868,1150.7662,1.5,-9.28192,-0.6,-4.110733,73801,2.1803354e-10,36
-4.2634745,-48.198704,0.14999999,1.8859575e-07,121.76868,53.198704,1024.1476,2.9475057,-121.76868,,16.204992,12.0,98.904526,110,132,562.6363636363636,52.99290370941162,74.211365,0.7929639,12.0219345,132,-6362.229,,-4.157997,121.76868,1098.3589,1.5,92.97996,-0.6,-4.11039,74268,2.6606712e-19,36
-4.2710214,-48.501602,0.14999999,1.8577038e-07,121.76868,53.501602,1039.8314,3.165725e-07,-121.76868,,17.586414,16.0,98.904526,110,133,560.3383458646616,53.38407063484192,55.79185,0.58396274,15.267166,133,-6450.713,,-4.193264,121.76868,1095.6233,1.5,93.484146,0.2,-4.1127667,74525,1.5775786e-29,36
-4.278512,-48.810585,0.14999999,1.8300804e-07,121.76868,53.810585,942.1327,0.00010888509,-121.76868,,42.096497,8.0,98.904526,110,134,557.8880597014926,53.8203821182251,135.82281,1.3998681,5.8037214,134,-6540.618,,-3.5297718,121.76868,1077.9556,1.5,94.90531,-0.2,-4.111638,74757,6.0249064e-08,36
-4.2859473,-48.4119,0.14999999,1.8030686e-07,121.76868,53.4119,946.0041,3.5123,-121.76868,,45.9867,8.0,98.904526,110,135,561.1555555555556,54.554500579833984,115.3433,1.6475683,8.002387,135,-6535.6064,,-3.73503,121.76868,1061.3474,1.5,-0.011547653,0.2,-4.1067057,75756,1.3379995e-08,36
-4.2933273,-48.741486,0.14999999,1.7766503e-07,121.76868,53.741486,944.39233,0.6988924,-121.76868,,48.093464,12.0,98.904526,110,136,561.1323529411765,55.14546179771423,90.045425,0.96791255,13.631643,136,-6628.842,,-3.9152386,121.76868,1034.4377,1.5,98.23474,0.2,-4.1014986,76314,1.6323983e-17,36
-4.3006535,-49.053413,0.14999999,1.7508086e-07,121.76868,54.053413,838.4683,3.5009131,-121.76868,,26.407059,12.0,98.904526,110,137,559.8248175182482,55.6354284286499,77.83607,0.80018306,13.080615,137,-6720.3174,,-3.756367,121.76868,916.3044,1.5,96.47596,-0.2,-4.0996947,76696,7.4598814e-17,36
-4.307926,-49.36169,0.14999999,1.7255263e-07,121.76868,54.36169,649.9048,4.967975,-121.76868,,42.17238,16.0,98.904526,110,138,558.7173913043479,56.118732929229736,197.09836,2.064946,15.9090605,138,-6811.913,,-3.7017016,121.76868,847.0032,1.5,96.59518,-0.2,-4.098525,77103,7.4258225e-29,36
-4.3151464,-49.662743,0.14999999,1.7007879e-07,121.76868,54.662743,654.03485,3.4968323e-08,-121.76868,,39.537624,8.0,98.904526,110,139,556.5971223021583,56.55998706817627,111.17817,1.1926852,7.5841093,139,-6903.121,,-3.5577826,121.76868,765.213,1.5,96.20797,-0.6,-4.0880876,77367,2.3134855e-10,36
-4.3223147,-49.936516,0.14999999,1.6765776e-07,121.76868,54.936516,677.0063,0.012269116,-121.76868,,43.84665,4.0,98.904526,110,140,556.5,57.15923547744751,75.41733,1.080717,4.25182,140,-6991.1123,,-3.7652786,121.76868,752.4236,1.5,92.991844,-0.2,-4.085006,77910,0.042412117,36
-4.329129,-50.245552,0.14999999,1.6528809e-07,121.76868,55.245552,629.1233,0.04080056,-121.76868,,36.220493,8.0,98.904526,110,141,557.1914893617021,57.82204747200012,117.67901,1.6216161,10.452084,141,-7084.623,,-3.7378974,121.76868,746.8023,1.5,98.51041,0.2,-4.082523,78564,1.3970431e-08,36
-4.3361964,-50.542625,0.14999999,1.6296828e-07,121.76868,55.542625,650.98224,6.717492e-05,-121.76868,,41.633404,12.0,98.904526,110,142,557.0985915492957,58.43933081626892,93.16766,0.9962597,10.724057,142,-7177.0527,,-3.7658033,121.76868,744.1499,1.5,97.42926,-0.6,-4.0767107,79108,2.8613736e-19,36
-4.343214,-50.813263,0.14999999,1.6069696e-07,121.76868,55.813263,628.11456,0.019090809,-121.76868,,33.012814,8.0,98.904526,110,143,555.7132867132867,58.94361972808838,106.30226,1.1303645,8.460489,143,-7266.2964,,-3.879812,121.76868,734.4168,1.5,94.24378,-0.2,-4.0757475,79467,6.427624e-08,36
-4.350183,-51.10991,0.14999999,1.5847283e-07,121.76868,56.10991,653.6733,9.1401844e-08,-121.76868,,19.103888,16.0,98.904526,110,144,555.5555555555555,59.54528832435608,69.25115,0.74487066,14.138632,144,-7359.8267,,-3.6744547,121.76868,722.92444,1.5,98.53041,-0.6,-4.072503,80000,2.8674972e-31,36
-4.3571033,-51.380028,0.14999999,1.5629453e-07,121.76868,56.380028,629.50104,1.3564782e-07,-121.76868,,37.224377,12.0,98.904526,110,145,552.9793103448276,59.93351626396179,92.58687,0.99291086,12.092634,145,-7450.104,,-4.071547,121.76868,722.0879,1.5,95.27732,0.2,-4.074425,80182,1.739901e-17,36
-4.363976,-51.663044,0.14999999,1.5416083e-07,121.76868,56.663044,654.92084,1.1746071e-09,-121.76868,,41.600037,4.0,98.904526,110,146,550.7945205479452,60.364497661590576,66.43564,0.8388299,1.398774,146,-7542.8047,,-3.8037188,121.76868,721.35645,1.5,97.701355,-0.6,-4.072945,80416,0.0001636777,36
-4.370801,-51.19652,0.14999999,1.5207053e-07,121.76868,56.19652,756.35895,1.01007494e-16,-121.76868,,100.64236,4.0,98.904526,110,147,553.843537414966,61.240864515304565,-35.32754,1.7462698,5.4398704,147,-7525.8887,,-5.298849,121.76868,721.03143,1.5,-11.915967,0.6,-4.0828633,81415,1.765156e-06,36
-4.3775806,-50.6719,0.14999999,1.5002249e-07,121.76868,55.6719,704.5257,0.00044079605,-121.76868,,43.82543,12.0,98.904526,110,148,556.8513513513514,61.91434073448181,15.146902,1.2353452,14.89823,148,-7499.4414,,-4.1520743,121.76868,719.6726,1.5,-21.447622,0.6,-4.079991,82414,3.1943068e-21,36
-4.3843145,-49.999363,0.14999999,1.4801552e-07,121.76868,54.999363,656.6431,0.0686332,-121.76868,,15.7888775,16.0,98.904526,110,149,559.8187919463087,62.52535843849182,57.544933,0.6026503,13.232061,149,-7449.9053,,-4.4802766,121.76868,714.18805,1.5,-44.535885,0.2,-4.0817246,83413,1.7668313e-29,36
-4.3910036,-50.262375,0.14999999,1.4604855e-07,121.76868,55.262375,710.23987,1.1016274e-26,-121.76868,,85.84548,,98.904526,110,150,557.8133333333334,62.84249758720398,-13.236623,1.6031336,-0.45625174,150,-7539.3564,,-3.7466547,121.76868,697.00323,1.5,94.45037,-0.6,-4.082222,83672,0.09245454,36
-4.3970323,-49.817757,0.14999999,1.4412053e-07,121.76868,54.817757,656.2285,,-121.76868,,37.12336,16.0,98.904526,110,151,560.7350993377484,63.44084429740906,40.54095,0.81501913,16.975508,151,-7522.4814,,-4.7209687,121.76868,696.7695,1.5,-11.87453,0.6,-4.08375,84671,3.2186773e-33,36
-4.4036326,-50.063065,0.14999999,1.4223045e-07,121.76868,55.063065,721.7507,4.285521,-121.76868,,27.759666,16.0,98.904526,110,152,558.8355263157895,63.75001835823059,-22.279406,0.48890114,16.098995,152,-7609.586,,-4.3542266,121.76868,699.47125,1.5,92.104546,1.0,-4.087037,84943,,36
-4.41019,-49.2864,0.14999999,1.403773e-07,121.76868,54.2864,708.5172,5.109146e-05,-121.76868,,49.216434,8.0,98.904526,110,153,561.7124183006536,64.38281059265137,-13.606419,1.1253579,5.1065226,153,-7540.8193,,-4.138668,121.76868,694.91077,1.5,-63.766758,0.6,-4.0908446,85942,2.725045e-12,36
-4.4167047,-48.86526,0.14999999,1.3856015e-07,121.76868,53.86526,711.42883,0.14345433,-121.76868,,50.428383,,98.904526,110,154,564.5519480519481,64.98190999031067,-17.963274,0.9897274,0.6702759,154,-7525.25,,-3.8451705,121.76868,693.4656,1.5,-10.569025,0.6,-4.0891004,86941,0.0010160606,36
