DenMISELogFirst,ReturnMax,IWMean,DenMISEMeanLog,AvgEpLen,Delta,ReturnLastEpisode,GridSize,MountainCar_std0_higher,IWLastEpisode,MountainCar_mu0_higher,Regret,ReturnMean,MountainCar_std1_higher,TimestepsSoFar,ReturnAbsMax,Iteration,DenMISELogLast,ActionIn1,ReturnStepMax,Bound,NumTrajectories,TimeElapsed,BoundMISE,NumTrainableParams,MinEpLen,BoundBonus,ReturnMin,IWMin,IWMax,MountainCar_mu1_higher,IWFirstEpisode,Regret/t
-4.38685,99.02983,0.9174402,-4.037213,542.980694980695,5.5259646e-09,95.07574,81,0.14999999,20.026297,-0.5,-26950.012,57.02705,1.5,281264,108.70124,518,-3.9031725,13.969363,108.70124,394.76556,518,326.0565609931946,86.16548,,105,308.6001,-108.70124,,28.218573,17.5,4.7319145e-28,-52.02705
-4.388778,99.02983,0.6391001,-4.03683,542.2851637764933,5.5046914e-09,95.11976,81,0.14999999,1.8517664e-27,0.75,-27040.133,57.10045,1.5,281446,108.70124,519,-3.744516,3.5579767,108.70124,393.2471,519,326.6855049133301,-22.11578,,105,415.36288,-108.70124,,46.182262,5.0,3.0574994e-19,-52.10045
-4.390703,99.02983,1.1887571,-4.0385365,543.1634615384615,5.4835394e-09,-46.370296,81,0.14999999,8.8081784e-14,0.75,-26988.762,56.901466,1.5,282445,108.70124,520,-4.5505548,15.67412,108.70124,392.54498,520,327.6696197986603,6.252638,,105,386.29236,-108.70124,,47.53709,15.0,3.4155153e-38,-51.901466
-4.3926244,99.02983,1.0902452,-4.037666,542.7562380038388,5.46251e-09,92.68019,81,0.14999999,4.651002e-15,-0.25,-27076.441,56.97014,1.5,282776,108.70124,521,-3.7490158,7.4953594,108.70124,391.05066,521,328.3740906715393,64.59806,,105,326.4526,-108.70124,,33.871735,5.0,0.01650764,-51.97014
-4.3945103,99.02983,1.0897995,-4.036697,542.507662835249,5.4416005e-09,96.50748,81,0.14999999,0.0056002494,,-27167.95,57.04588,1.5,283189,108.70124,522,-3.6025674,13.831567,108.70124,388.24216,522,329.1047053337097,105.776024,,105,282.46613,-108.70124,,27.525295,12.5,2.7567812e-17,-52.04588
-4.3964243,99.02983,0.8306378,-4.0359674,541.9694072657744,5.4208114e-09,93.87746,81,0.14999999,2.968205,-0.75,-27256.828,57.116306,1.5,283450,108.70124,523,-3.729916,13.690328,108.70124,388.22293,523,329.76337718963623,75.21639,,105,313.00653,-108.70124,,29.080029,15.0,2.4755558e-20,-52.116306
-4.3983345,99.02983,0.90446043,-4.0357904,541.6164122137404,5.400141e-09,91.23113,81,0.14999999,1.6546131e-14,0.5,-27343.059,57.181408,1.5,283807,108.70124,524,-3.7640524,18.12102,108.70124,387.3067,524,330.4640281200409,80.82557,,105,306.48114,-108.70124,,32.645634,17.5,,-52.181408
-4.400241,99.02983,1.0256468,-4.035519,541.0514285714286,5.3795888e-09,94.64492,81,0.14999999,2.857231e-10,-0.5,-27432.703,57.25277,1.5,284052,108.70124,525,-3.7843084,12.437734,108.70124,387.1369,525,331.12803840637207,95.96927,,105,291.16763,-108.70124,,27.910046,12.5,9.609911e-14,-52.25277
-4.402144,99.02983,1.1627084,-4.0350327,540.6330798479088,5.359153e-09,93.3714,81,0.14999999,3.3273678,-0.75,-27521.074,57.321434,1.5,284373,108.70124,526,-3.792917,11.103074,108.70124,386.19916,526,331.82931208610535,105.564835,,105,280.6343,-108.70124,,28.827824,10.0,1.9287452e-08,-52.321434
-4.404043,99.02983,0.85206026,-4.0340424,540.6869070208728,5.338834e-09,90.31437,81,0.14999999,1.6000751e-08,-1.0,-27606.389,57.38404,1.5,284942,108.70124,527,-3.6597128,0.4120835,108.70124,385.49457,527,332.62773156166077,-2.8798652,,105,388.37442,-108.70124,,74.16116,2.5,0.6698228,-52.38404
-4.404669,99.02983,0.9669476,-4.0366135,541.5549242424242,5.31863e-09,-24.06504,81,0.14999999,1.3744111e-06,-0.25,-27577.324,57.229782,1.5,285941,108.70124,528,-5.213937,1.5961664,108.70124,384.4789,528,333.6095070838928,15.632814,,105,368.8461,-108.70124,,43.847786,2.5,0.8813921,-52.229782
-4.404893,99.02983,1.0706824,-4.0370464,542.4196597353497,5.2985407e-09,-2.6865122,81,0.14999999,1.2835065e-11,-0.75,-27569.637,57.116516,1.5,286940,108.70124,529,-4.2164216,10.848185,108.70124,383.516,529,334.6099603176117,93.06285,,105,290.45316,-108.70124,,31.85212,12.5,8.8123966e-14,-52.116516
-4.4067817,99.02983,1.0266104,-4.036225,542.2056603773585,5.2785647e-09,91.574,81,0.14999999,1.071446e-20,0.75,-27656.21,57.18153,1.5,287369,108.70124,530,-3.6568134,9.184153,108.70124,382.54175,530,335.39518547058105,-38.51139,,105,421.05313,-108.70124,,51.693733,10.0,2.6888022e-26,-52.18153
-4.4086666,99.02983,1.1146,-4.0366964,543.0659133709981,5.2587024e-09,-31.13879,81,0.14999999,0.0005000739,,-27620.074,57.015205,1.5,288368,108.70124,531,-4.2874327,6.7250896,108.70124,381.616,531,336.40081906318665,86.5955,,105,295.0205,-108.70124,,31.780823,7.5,8.3738215e-08,-52.015205
-4.410548,99.02983,1.0765752,-4.035872,542.9078947368421,5.238951e-09,98.59691,81,0.14999999,1.8472106e-10,,-27713.67,57.093365,1.5,288827,108.70124,532,-3.6959422,19.425991,108.70124,380.92926,532,337.21812415122986,102.64682,,105,278.28244,-108.70124,,27.839073,17.5,1.3979757e-31,-52.093365
-4.412426,99.02983,1.0077318,-4.0350866,542.390243902439,5.2193116e-09,95.932724,81,0.14999999,2.0230916e-06,0.5,-27804.602,57.166233,1.5,289094,108.70124,533,-3.6799982,11.585728,108.70124,380.59033,533,337.8668806552887,55.34672,,105,325.24362,-108.70124,,35.75333,12.5,1.2102016e-25,-52.166233
-4.4143004,99.02983,0.934111,-4.0350647,543.2453183520599,5.199782e-09,-26.456743,81,0.14999999,7.7898636e-20,-0.75,-27773.146,57.009636,1.5,290093,108.70124,534,-4.014673,5.877475,108.70124,380.42444,534,338.8652272224426,68.22774,,105,312.1967,-108.70124,,35.073437,5.0,0.2260376,-52.009636
-4.415748,99.02983,0.97164387,-4.0348496,543.3850467289719,5.180362e-09,87.764465,81,0.14999999,1.2019416e-07,,-27855.91,57.067123,1.5,290711,108.70124,535,-3.8396826,5.6257215,108.70124,379.80936,535,339.6634955406189,3.2860842,,105,376.5233,-108.70124,,50.475872,2.5,0.003774673,-52.067123
-4.4176087,99.25903,1.1169925,-4.034526,543.6100746268656,5.1610503e-09,99.25903,81,0.14999999,7.5516525e-23,-1.0,-27950.17,57.14584,1.5,291375,108.70124,536,-3.8109806,20.606464,108.70124,379.00623,536,340.5330238342285,100.48769,,105,278.51852,-108.70124,,37.99736,17.5,2.5277427e-29,-52.14584
-4.4194727,99.25903,0.97459435,-4.036259,542.8137802607076,5.141846e-09,94.05087,81,0.14999999,1.6809961e-37,-0.5,-28039.22,57.214565,1.5,291491,108.70124,537,-5.0612383,3.2283518,108.70124,378.52194,537,341.1430084705353,9.528044,,105,368.9939,-108.70124,,47.02539,2.5,13.13186,-52.214565
-4.397173,99.25903,1.1810977,-4.036053,542.992565055762,5.1227493e-09,93.18844,81,0.14999999,0.75720036,-0.75,-28127.41,57.281433,1.5,292130,108.70124,538,-3.879183,-1.3486378,108.70124,377.77258,538,341.9702889919281,-12.726517,,105,390.4991,-108.70124,,79.885605,,38.44813,-52.281433
-4.3300033,99.25903,1.0769242,-4.036823,543.8385899814472,5.1037587e-09,-10.169437,81,0.14999999,1.1555499e-05,-0.5,-28112.24,57.15629,1.5,293129,108.70124,539,-4.5858216,7.106596,108.70124,376.94507,539,342.9639196395874,100.25192,,105,276.69315,-108.70124,,25.946537,7.5,0.0002682813,-52.15629
-4.3318563,99.25903,1.3259736,-4.0359263,544.3796296296297,5.084873e-09,94.582344,81,0.14999999,2.3758165e-15,-0.75,-28201.822,57.225597,1.5,293965,108.70124,540,-3.616834,19.85944,108.70124,376.66547,540,343.8814492225647,121.05996,,105,255.6055,-108.70124,,37.380558,20.0,4.4772472e-37,-52.225597
-4.3337064,99.25903,0.8421171,-4.035767,543.7744916820702,5.066092e-09,92.84394,81,0.14999999,1.1566701e-24,0.25,-28289.666,57.291435,1.5,294182,108.70124,541,-4.249133,9.104736,108.70124,376.4091,541,344.5309565067291,63.923492,,105,312.4856,-108.70124,,34.197212,10.0,1.4993178e-15,-52.291435
-4.335553,99.25903,0.9174004,-4.036009,544.6143911439115,5.0474154e-09,-12.162163,81,0.14999999,6.389861e-13,0.75,-28272.504,57.163292,1.5,295181,108.70124,542,-3.997607,22.082676,108.70124,376.4173,542,345.54338574409485,68.466286,,105,307.95102,-108.70124,,51.08212,20.0,,-52.163292
-4.3373966,99.25903,0.89042616,-4.037182,543.7974217311233,5.028842e-09,93.88838,81,0.14999999,2.358914e-35,0.25,-28361.39,57.230923,1.5,295282,108.70124,543,-4.567817,4.8479342,108.70124,375.24823,543,346.17633628845215,-3.1597567,,101,378.408,-108.70124,,41.49174,2.5,9.191272e-07,-52.230923
-4.3392363,99.25903,1.03885,-4.0376263,544.6341911764706,5.0103703e-09,-5.200364,81,0.14999999,6.1922224e-18,-0.25,-28351.191,57.11616,1.5,296281,108.70124,544,-4.1524677,16.538374,108.70124,374.3208,544,347.194495677948,98.67568,,101,275.6451,-108.70124,,27.080692,17.5,3.0734694e-29,-52.11616
-4.341073,99.25903,1.2774401,-4.0366707,544.0495412844036,4.9920006e-09,95.45357,81,0.14999999,3.2956038e-10,-1.0,-28441.645,57.186504,1.5,296507,108.70124,545,-3.5424073,19.107101,108.70124,372.59592,545,347.8619315624237,115.55999,,101,257.03592,-108.70124,,53.19489,20.0,2.5644538e-38,-52.186504
-4.342906,99.25903,1.142128,-4.0358877,543.3809523809524,4.9737316e-09,92.11197,81,0.14999999,1.0375015e-23,0.75,-28528.758,57.250473,1.5,296686,108.70124,546,-3.8527377,16.426899,108.70124,372.2038,546,348.4947831630707,47.690937,,101,324.51285,-108.70124,,41.113586,17.5,,-52.250473
-4.344736,99.25903,1.1968907,-4.035356,542.7111517367459,4.955563e-09,93.67263,81,0.14999999,6.6541167e-25,-0.75,-28617.43,57.317055,1.5,296863,108.70124,547,-3.8629787,7.201239,108.70124,371.28433,547,349.14828729629517,106.537964,,101,264.74637,-108.70124,,28.02983,7.5,0.00024850943,-52.317055
-4.346562,99.25903,0.8740412,-4.0341434,542.9124087591241,4.9374935e-09,93.98048,81,0.14999999,1.4111109e-08,-0.5,-28706.41,57.38396,1.5,297516,108.70124,548,-3.5514865,18.595322,108.70124,370.89764,548,350.0227835178375,82.088875,,101,288.80878,-108.70124,,27.418,17.5,4.545069e-28,-52.38396
-4.3483853,99.25903,0.86969125,-4.0338135,542.2550091074681,4.9195226e-09,94.019,81,0.14999999,2.7797064e-06,0.25,-28795.43,57.45069,1.5,297698,108.70124,549,-3.7170396,15.895272,108.70124,370.8305,549,350.67864537239075,82.42465,,101,288.40585,-108.70124,,27.660461,17.5,3.4596202e-35,-52.45069
-4.350205,99.25903,0.86022574,-4.0332284,541.9,4.9016498e-09,96.50611,81,0.14999999,4.2323762e-07,-0.75,-28886.936,57.5217,1.5,298045,108.70124,550,-3.5724323,14.620306,108.70124,370.30032,550,351.38638401031494,78.05289,,101,292.24744,-108.70124,,28.316093,15.0,2.3637421e-20,-52.5217
-4.3520217,99.25903,1.0224833,-4.0327954,541.3139745916516,4.883874e-09,95.87274,81,0.14999999,3.9752452,-0.5,-28977.809,57.591305,1.5,298264,108.70124,551,-3.6450381,10.30579,108.70124,370.02603,551,352.0387771129608,95.669106,,101,274.35693,-108.70124,,27.333384,12.5,9.157519e-14,-52.591305
-4.3538346,99.25903,1.0482658,-4.0318346,540.8079710144928,4.8661946e-09,96.76665,81,0.14999999,0.19905674,,-29069.574,57.662273,1.5,298526,108.70124,552,-3.5131474,15.224695,108.70124,369.79715,552,352.7225112915039,101.70816,,101,268.089,-108.70124,,27.51435,12.5,2.646896e-17,-52.662273
-4.3556447,99.25903,0.94795555,-4.0308766,540.4466546112116,4.8486113e-09,95.53385,81,0.14999999,7.0311594,0.25,-29160.107,57.730755,1.5,298867,108.70124,553,-3.5367355,14.243011,108.70124,369.826,553,353.4521267414093,90.69261,,101,279.1334,-108.70124,,23.732084,15.0,1.9783514e-27,-52.730755
-4.3574514,99.25903,1.1472062,-4.030537,540.4783393501805,4.831123e-09,93.32267,81,0.14999999,1.9175735e-14,-0.75,-29248.432,57.795002,1.5,299425,108.70124,554,-3.7802835,8.90989,108.70124,368.9697,554,354.2574429512024,104.22282,,101,264.7469,-108.70124,,27.87823,10.0,1.8444453e-08,-52.795002
-4.359255,99.25903,0.82115453,-4.0297737,540.3441441441441,4.8137294e-09,89.19066,81,0.14999999,3.3236146,-1.0,-29332.623,57.851574,1.5,299891,108.70124,555,-3.7393677,10.955451,108.70124,368.7427,555,355.03586864471436,72.27137,,101,296.47134,-108.70124,,43.05422,12.5,4.778073e-15,-52.851574
-4.361055,99.25903,1.1532117,-4.029843,540.1906474820144,4.796429e-09,89.08695,81,0.14999999,5.592631e-17,0.25,-29416.709,57.90775,1.5,300346,108.70124,556,-3.8748791,4.1097736,108.70124,368.07016,556,355.81512546539307,0.2752861,,101,367.79486,-108.70124,,45.523285,5.0,1.7840087e-08,-52.90775
-4.362852,99.25903,0.74495435,-4.0298657,541.0143626570915,4.779222e-09,-9.241197,81,0.14999999,1.6242577,0.5,-29402.467,57.787193,1.5,301345,108.70124,557,-4.169589,8.239039,108.70124,367.72214,557,356.81236743927,-5.8795986,,101,373.60175,-108.70124,,31.188723,7.5,3.449072e-16,-52.787193
-4.3646455,99.25903,0.9087447,-4.0305586,541.8351254480286,4.762108e-09,-22.146242,81,0.14999999,1.602812e-08,0.5,-29375.32,57.643944,1.5,302344,108.70124,558,-4.1513405,17.378927,108.70124,367.66205,558,357.8072364330292,81.52147,,101,286.1406,-108.70124,,31.5191,17.5,,-52.643944
-4.366436,99.25903,1.105893,-4.030086,541.3756708407872,4.745085e-09,97.164536,81,0.14999999,4.9899383,,-29467.484,57.71464,1.5,302629,108.70124,559,-3.6625931,16.017218,108.70124,368.308,559,358.4966127872467,105.49282,,101,262.8152,-108.70124,,27.03572,17.5,1.3376572e-31,-52.71464
-4.3682237,99.25903,1.0511943,-4.029012,540.8875,4.7281534e-09,95.3293,81,0.14999999,4.8720034e-12,-0.25,-29557.814,57.78181,1.5,302897,108.70124,560,-3.5219107,5.3114605,108.70124,367.5149,560,359.1874849796295,64.21482,,101,303.30008,-108.70124,,32.60629,5.0,0.016109718,-52.78181
-4.369979,99.25903,1.0757382,-4.0285254,540.9180035650623,4.711313e-09,98.857346,81,0.14999999,3.331585e-17,-0.75,-29651.672,57.85503,1.5,303455,108.70124,561,-3.7905908,15.777912,108.70124,367.00092,561,360.01188611984253,99.11203,,101,267.8889,-108.70124,,29.9195,17.5,4.246842e-28,-52.85503
-4.37176,99.25903,0.8386739,-4.0277786,540.2811387900356,4.6945616e-09,91.82588,81,0.14999999,2.0499291e-35,0.25,-29738.496,57.915474,1.5,303638,108.70124,562,-3.6717181,-1.2559395,108.70124,367.02493,562,360.67889380455017,-2.7680457,,101,369.79297,-108.70124,,65.97942,,3.120174e-06,-52.915474
-4.3735375,99.25903,1.1159705,-4.0300226,541.0959147424511,4.677899e-09,-3.489765,81,0.14999999,1.072944e-07,,-29730.008,57.806408,1.5,304637,108.70124,563,-5.103302,8.15767,108.70124,366.5423,563,361.7090976238251,87.9131,,101,278.62918,-108.70124,,31.414968,7.5,8.08476e-08,-52.806408
-4.3753123,99.25903,1.1124089,-4.0297813,541.9078014184397,4.6613255e-09,-5.172049,81,0.14999999,8.817876e-05,-0.5,-29719.836,57.694744,1.5,305636,108.70124,564,-3.993963,7.3568573,108.70124,365.85178,564,362.74358654022217,103.65133,,101,262.20044,-108.70124,,25.41822,7.5,0.00028071646,-52.694744
-4.3770833,99.25903,1.0646528,-4.0291224,541.529203539823,4.64484e-09,92.38807,81,0.14999999,0.41933504,-0.75,-29807.223,57.756145,1.5,305964,108.70124,565,-3.7567046,12.676678,108.70124,364.43594,565,363.46720123291016,93.03057,,101,271.40536,-108.70124,,30.327705,12.5,8.5707076e-14,-52.756145
-4.3788514,99.25903,1.3207297,-4.028351,541.0265017667845,4.6284416e-09,94.46644,81,0.14999999,0.0005178132,-0.75,-29896.691,57.82101,1.5,306221,108.70124,566,-3.643441,18.627659,108.70124,364.29068,566,364.1491448879242,120.75099,,101,243.53969,-108.70124,,35.573727,20.0,4.6926876e-37,-52.82101
-4.3806167,99.25903,0.8223154,-4.027579,540.6402116402116,4.61213e-09,84.4417,81,0.14999999,9.4161e-06,-0.25,-29976.133,57.867958,1.5,306543,108.70124,567,-3.8871896,16.774189,108.70124,364.25156,567,364.8651261329651,78.53858,,101,285.71298,-108.70124,,25.594177,15.0,1.818548e-21,-52.867958
-4.382379,99.25903,0.9328035,-4.0273237,540.169014084507,4.595904e-09,90.91365,81,0.14999999,1.4795365,-0.25,-30062.047,57.92614,1.5,306816,108.70124,568,-3.6976526,22.189507,108.70124,362.71158,568,365.54703092575073,88.08981,,101,274.62177,-108.70124,,36.98791,20.0,3.5145384e-38,-52.92614
-4.384138,99.25903,0.9083743,-4.0302286,539.5360281195079,4.579764e-09,90.426025,81,0.14999999,4.8623745e-24,-1.0,-30147.473,57.983257,1.5,306996,108.70124,569,-5.5970845,6.3258815,108.70124,362.57526,569,366.2000381946564,74.92882,,101,287.64645,-108.70124,,41.77842,7.5,1.4670176e-05,-52.983257
-4.385894,99.25903,1.1469724,-4.0302525,539.1877192982456,4.5637085e-09,89.3738,81,0.14999999,1.9264376e-33,0.75,-30231.844,58.038322,1.5,307337,108.70124,570,-3.9388585,14.614239,108.70124,360.25162,570,366.9214642047882,10.756127,,101,349.49548,-108.70124,,46.41604,15.0,3.399138e-38,-53.038322
-4.3876467,99.25903,0.92088294,-4.0310283,539.9929947460596,4.5477377e-09,-67.76074,81,0.14999999,1.5518788e-34,-0.75,-30159.086,57.818012,1.5,308336,108.70124,571,-4.598731,7.8991876,108.70124,359.9486,571,367.9307954311371,68.13318,,101,291.81543,-108.70124,,34.26941,5.0,0.22009245,-52.818012
-4.389011,99.25903,1.1084943,-4.030225,540.2954545454545,4.5318505e-09,92.30399,81,0.14999999,1.5793328e-19,0.25,-30246.39,57.878304,1.5,309049,108.70124,572,-3.480127,22.905416,108.70124,359.3844,572,368.8215491771698,104.06571,,101,255.31868,-108.70124,,37.41334,20.0,,-52.878304
-4.3907576,99.25903,1.1836487,-4.0325966,539.9616055846423,4.516046e-09,90.85257,81,0.14999999,6.458919e-25,-0.75,-30332.242,57.935852,1.5,309398,108.70124,573,-5.476418,11.518964,108.70124,359.39606,573,369.55047583580017,107.54528,,101,251.85077,-108.70124,,26.738186,10.0,1.906911e-08,-52.935852
-4.3925014,99.25903,1.1868705,-4.0315948,539.5331010452961,4.5003246e-09,95.17867,81,0.14999999,1.1682942e-29,1.0,-30422.422,58.000736,1.5,309692,108.70124,574,-3.6269333,8.751488,108.70124,358.8809,574,370.2726402282715,-80.30752,,101,439.18842,-108.70124,,92.82039,7.5,2.2895916e-29,-53.000736
-4.3942423,99.25903,0.9763568,-4.032457,540.3321739130434,4.4846855e-09,-56.899193,81,0.14999999,6.116448e-08,,-30360.523,57.80091,1.5,310691,108.70124,575,-4.661912,8.21568,108.70124,358.85703,575,371.2935256958008,91.35316,,101,267.50388,-108.70124,,28.944225,10.0,6.048683e-12,-52.80091
-4.39598,99.25903,1.254058,-4.0325603,541.1284722222222,4.469127e-09,-10.484873,81,0.14999999,1.036031e-29,-1.0,-30345.04,57.682358,1.5,311690,108.70124,576,-4.057774,16.221502,108.70124,358.71243,576,372.3046896457672,113.165,,101,245.54742,-108.70124,,51.10809,20.0,2.7092023e-38,-52.682358
-4.397714,99.25903,1.0982779,-4.0359383,540.7296360485269,4.4536494e-09,85.17292,81,0.14999999,40.674263,-1.0,-30425.21,57.730003,1.5,312001,108.70124,577,-6.205509,17.526224,108.70124,360.87305,577,373.028742313385,98.43241,,101,262.44064,-108.70124,,40.674263,17.5,2.4779442e-29,-52.730003
-4.399446,99.25903,0.92222476,-4.035506,540.2889273356401,4.4382524e-09,85.41881,81,0.14999999,1.8507626e-28,0.75,-30505.629,57.777905,1.5,312287,108.70124,578,-3.8655963,21.685087,108.70124,358.6783,578,373.75038146972656,70.12723,,101,288.5511,-108.70124,,49.66681,20.0,,-52.777905
-4.4011745,99.25903,1.1690887,-4.03617,539.6493955094992,4.4229345e-09,90.26083,81,0.14999999,5.733999e-32,0.75,-30590.89,57.834007,1.5,312457,108.70124,579,-4.32044,4.0851684,108.70124,358.46323,579,374.40188574790955,-35.162025,,101,393.62524,-108.70124,,64.785545,2.5,1.6330646e-17,-52.834007
-4.4029,99.25903,0.8563147,-4.036239,540.4413793103448,4.4076964e-09,-15.3509,81,0.14999999,1.2237294e-25,0.5,-30570.54,57.707825,1.5,313456,108.70124,580,-4.2132244,20.668007,108.70124,357.93536,580,375.4161615371704,78.67995,,101,279.2554,-108.70124,,41.459957,20.0,,-52.707825
-4.404623,99.25903,1.0236487,-4.0363255,539.9500860585198,4.3925366e-09,88.67928,81,0.14999999,8.454898e-05,0.5,-30654.219,57.761135,1.5,313711,108.70124,581,-3.9291844,12.686439,108.70124,357.87143,581,376.11439323425293,53.93864,,101,303.9328,-108.70124,,36.066547,12.5,1.200793e-25,-52.761135
-4.4063425,99.25903,1.0384477,-4.0360336,539.4587628865979,4.377455e-09,95.771416,81,0.14999999,3.5705856e-08,-0.5,-30744.988,57.82644,1.5,313965,108.70124,582,-3.8741972,15.156528,108.70124,357.67004,582,376.8053197860718,97.343185,,101,260.32687,-108.70124,,26.98487,12.5,9.6687076e-14,-52.82644
-4.408059,99.25903,0.9091238,-4.035496,539.0789022298457,4.362451e-09,92.5416,81,0.14999999,1.7064444,-0.5,-30832.531,57.88599,1.5,314283,108.70124,583,-3.7503846,19.235275,108.70124,357.7732,583,377.5250358581543,85.23618,,101,272.53702,-108.70124,,28.809025,17.5,4.8333494e-28,-52.88599
-4.409773,99.25903,0.9629761,-4.035438,538.5291095890411,4.3475237e-09,93.18245,81,0.14999999,0.00048285938,0.25,-30920.715,57.94643,1.5,314501,108.70124,584,-3.9004452,17.108023,108.70124,357.3301,584,378.2014636993408,92.12377,,101,265.20633,-108.70124,,23.663748,15.0,2.0883922e-27,-52.94643
-4.411484,99.25903,0.9039745,-4.034854,538.0205128205129,4.332673e-09,93.70806,81,0.14999999,9.775929e-10,-0.75,-31009.422,58.007557,1.5,314742,108.70124,585,-3.646792,16.370327,108.70124,356.79565,585,378.8940613269806,82.37819,,101,274.41748,-108.70124,,27.436039,15.0,2.5131208e-20,-53.007557
-4.413192,99.25903,1.1272868,-4.0344014,537.4095563139932,4.3178985e-09,93.998276,81,0.14999999,26.663641,-0.75,-31098.422,58.06898,1.5,314922,108.70124,586,-3.6640959,17.997023,108.70124,356.3559,586,379.57343006134033,103.76653,,101,252.58936,-108.70124,,27.966303,17.5,4.4343834e-28,-53.06898
-4.414897,99.25903,1.1962116,-4.0336637,536.8194207836457,4.3031987e-09,96.44458,81,0.14999999,2.0044197e-11,-0.75,-31189.863,58.13435,1.5,315113,108.70124,587,-3.7157233,8.559914,108.70124,356.34113,587,380.2559151649475,106.719315,,101,249.62181,-108.70124,,26.859348,7.5,0.00026657127,-53.13435
