ReturnAbsMax,Delta,IWLastEpisode,DenMISELogLast,IWMean,DenMISELogFirst,ReturnMean,LQGmu1_higher,Iteration,Regret/t,ReturnLastEpisode,DenMISEMeanLog,IWMin,Regret,TimestepsSoFar,ReturnMax,ReturnMin,ReturnStepMax,IWMax,LQGsigma_higher,Bound,LQGmu1_actor,IWFirstEpisode,TimeElapsed
17.395485,5.4105296e-08,3.7086728,-0.62424564,0.90299916,-0.9321702,12.728697,-0.7979798,106,4.671303,17.38867,-0.88723695,,495.15808,2120,17.395485,,19.185326,4.848294,0.14999999,48.492645,-0.40296888,2.6380953e-10,188.79269123077393
17.395485,5.3098706e-08,4.293756,-0.5867384,0.9821817,-0.94156,12.771719,-0.33333334,107,4.6282806,17.332127,-0.88541716,,495.22595,2140,17.395485,,19.185326,4.8533235,0.14999999,48.057953,-0.055134207,0.0045249704,191.77812123298645
17.395485,5.2119947e-08,5.397503,-0.75282145,1.1226507,-0.9508201,12.786418,-0.01010101,108,4.6135817,14.359232,-0.88445175,,498.26685,2160,17.395485,,19.185326,5.9052157,0.14999999,48.086132,0.024482034,1.7044315,194.72323083877563
17.395485,5.116801e-08,3.7734393e-09,-0.7739938,1.0458127,-0.9443782,12.753116,1.0,109,4.646884,9.156353,-0.8824666,,506.51038,2180,17.395485,,19.185326,16.148666,0.14999999,47.76874,1.0436959,1.854102e-05,197.72947573661804
17.395485,5.024191e-08,,-1.5892756,1.0887971,-0.9535105,12.637178,-1.0,110,4.762821,,-0.88889796,,523.9104,2200,17.395485,,19.185326,6.406245,0.14999999,47.583687,-0.8043319,9.709027e-15,200.71579599380493
17.395485,4.9340724e-08,2.5600998,-0.588828,0.90974736,-0.96256036,12.679564,-0.6363636,111,4.720435,17.342123,-0.88556635,,523.96826,2220,17.395485,,19.185326,4.96553,0.14999999,47.42202,-0.729844,2.6424703e-07,203.71573042869568
17.395485,4.846357e-08,4.6694656e-18,-0.5946264,0.8533692,-0.971529,12.721487,0.6363636,112,4.6785126,17.374859,-0.8838564,,523.9934,2240,17.395485,,19.185326,9.072742,0.14999999,47.43712,0.7199003,0.21602039,206.71291828155518
17.395485,4.760961e-08,5.173272e-22,-1.2075619,0.9186077,-0.97849107,12.647722,-0.7979798,113,4.7522774,4.386108,-0.88817376,,537.0073,2260,17.395485,,19.185326,4.7643847,0.14999999,47.31278,-0.75683814,2.763166e-10,209.70659613609314
17.395485,4.6778016e-08,0.00078525336,-0.5674612,1.0451714,-0.9873017,12.689111,-0.13131313,114,4.710889,17.365911,-0.8861507,,537.0414,2280,17.395485,,19.185326,5.4133534,0.14999999,46.96832,-0.22334078,0.33057624,212.71763491630554
17.395485,4.596802e-08,0.04942879,-0.62859017,1.0906286,-0.9931398,12.725339,0.23232323,115,4.6746607,16.855364,-0.8836303,,537.58606,2300,17.395485,,19.185326,7.179221,0.14999999,46.86209,0.22020043,7.1694508,215.54385948181152
17.395485,4.517889e-08,0.00014673261,-0.92719984,0.94637823,-0.94132096,12.69032,-0.47474748,116,4.7096796,8.663184,-0.88338876,,546.32275,2320,17.395485,,19.185326,4.837682,0.14999999,46.655792,-0.41925794,7.8730714e-05,218.5424063205719
17.395485,4.4409898e-08,2.9285362,-0.5734598,0.9794602,-0.949904,12.729984,-0.27272728,117,4.6700153,17.3311,-0.8812812,,546.3917,2340,17.395485,,19.185326,4.916687,0.14999999,46.561607,-0.14571446,0.019728385,221.54733657836914
17.395485,4.366038e-08,0.00039940988,-0.6507444,0.9243471,-0.9582461,12.761809,-0.7979798,118,4.6381903,16.485317,-0.8795843,,547.3064,2360,17.395485,,19.185326,4.7563176,0.14999999,46.533722,-0.7587115,2.7077893e-10,225.78253507614136
17.395485,4.292967e-08,4.5881084e-06,-0.56408745,1.1364125,-0.966685,12.800579,0.030303031,119,4.5994205,17.37546,-0.8776411,,547.33093,2380,17.395485,,19.185326,6.025858,0.14999999,46.294174,-0.10844937,2.6191862,230.0018186569214
17.395485,4.2217163e-08,4.440851,-0.66749144,1.0397768,-0.953282,12.824933,-0.1919192,120,4.5750666,15.722986,-0.87488544,,549.00806,2400,17.395485,,19.185326,4.9717,0.14999999,46.133244,-0.13511431,0.108161926,232.2891891002655
17.395485,4.1522238e-08,2.9885885e-07,-0.621353,1.0472493,-0.9606798,12.851777,-1.0,121,4.5482225,16.073053,-0.87255377,,550.33484,2420,17.395485,,19.185326,6.648088,0.14999999,46.05745,-1.2797906,9.778869e-15,235.0450451374054
17.395485,4.0844334e-08,,-2.5988727,0.98775685,-0.96891034,12.887357,0.8181818,122,4.512643,17.192497,-0.8864509,,550.5425,2440,17.395485,,19.185326,10.056311,0.14999999,46.019173,0.93670034,0.00421807,236.92560458183289
17.395485,4.01829e-08,1.3751007e-23,-1.3704554,0.916228,-0.9770391,12.7916565,-0.6363636,123,4.608343,1.1161618,-0.89068866,,566.8262,2460,17.395485,,19.185326,4.883394,0.14999999,45.90402,-0.55760574,2.6810082e-07,237.7982361316681
17.395485,3.95374e-08,6.148455e-10,-0.5777294,0.891842,-0.9851363,12.82873,0.45454547,124,4.57127,17.38886,-0.88890654,,566.8374,2480,17.395485,,19.185326,8.291513,0.14999999,45.735516,0.75358987,2.573747,238.66840720176697
17.395485,3.8907334e-08,2.2168819e-13,-1.243997,0.9499165,-0.9726249,12.757573,-0.43434343,125,4.6424265,3.9341416,-0.8927389,,580.30334,2500,17.395485,,19.185326,4.7814827,0.14999999,45.553703,-0.47388804,0.0002830107,239.5408194065094
17.395485,3.8292207e-08,0.009900817,-0.55765504,1.0525632,-0.9805908,12.794085,-1.0,126,4.605915,17.357994,-0.89054686,,580.3452,2520,17.395485,,19.185326,6.5622063,0.14999999,45.536163,-0.8640727,9.975544e-15,240.41135621070862
17.395485,3.769156e-08,1.5429601e-05,-0.5415107,1.087301,-0.988496,12.829641,-0.11111111,127,4.5703583,17.309814,-0.88751084,,580.43555,2540,17.395485,,19.185326,5.275595,0.14999999,45.448975,-0.03202527,0.45797625,241.29022240638733
17.395485,3.7104925e-08,2.3438872e-05,-0.7195214,0.92536306,-0.99273956,12.831483,-0.7777778,128,4.5685167,13.065305,-0.8856132,,584.77014,2560,17.395485,,19.185326,4.7497244,0.14999999,45.36084,-0.8757214,7.056745e-10,242.16816926002502
17.395485,3.653188e-08,4.322121e-09,-0.5261767,1.1212578,-1.0005217,12.866242,0.09090909,129,4.533757,17.315409,-0.88346756,,584.8546,2580,17.395485,,19.185326,6.35557,0.14999999,44.9775,0.3332734,4.398706,243.07132816314697
17.395485,3.5972022e-08,8.076776e-08,-1.0531849,0.935028,-0.9747137,12.829528,-0.57575756,130,4.570472,8.093389,-0.88395685,,594.1614,2600,17.395485,,19.185326,4.7724395,0.14999999,44.98739,-0.64962316,2.6159462e-06,243.95697164535522
17.404316,3.5424925e-08,2.4743812,-0.5591872,0.94675356,-0.9823765,12.8644495,-0.8181818,131,4.53555,17.404316,-0.88203466,,594.157,2620,17.404316,,19.193449,4.581316,0.14999999,44.84038,-0.7488599,1.08193725e-10,244.8468644618988
17.404316,3.4890213e-08,1.3751909e-29,-0.5323542,1.1083369,-0.9899811,12.898483,1.0,132,4.5015163,17.35687,-0.8798484,,594.2002,2640,17.404316,,19.193449,16.704523,0.14999999,44.7499,1.2446518,1.9406118e-05,245.6563868522644
17.404316,3.4367517e-08,2.5264984e-07,-3.1134567,1.0119771,-0.9975282,12.801502,0.3131313,133,4.5984974,,-0.89614606,,611.6001,2660,17.404316,,19.193449,7.7304125,0.14999999,44.74987,0.33795428,6.414346,248.11206936836243
17.404316,3.3856487e-08,5.1373275e-09,-1.0305389,0.94907314,-0.9579176,12.766153,-0.6363636,134,4.6338463,8.064782,-0.8971835,,620.9353,2680,17.404316,,19.193449,4.666954,0.14999999,44.580894,-0.5657981,2.6302288e-07,248.97451162338257
17.412737,3.335677e-08,1.1124132,-0.5470286,0.94599867,-0.9653526,12.800572,-0.3131313,135,4.599427,17.412737,-0.89502347,,620.9227,2700,17.412737,,19.200762,4.834326,0.14999999,44.548874,-0.32269514,0.007687356,249.56517124176025
17.412737,3.286803e-08,6.3300822e-09,-0.5837272,0.86598283,-0.97267574,12.833033,0.6363636,136,4.566967,17.215197,-0.89318657,,621.1074,2720,17.412737,,19.200762,9.375061,0.14999999,44.54139,0.50382674,0.21626826,250.53434228897095
17.412737,3.238996e-08,1.2488535e-21,-1.1451985,1.0324366,-0.9784128,12.788948,-1.0,137,4.6110516,6.793515,-0.8961182,,631.7141,2740,17.412737,,19.200762,6.770602,0.14999999,44.513565,-1.1149794,9.95384e-15,251.5985767841339
17.412737,3.1922237e-08,0.0004938238,-1.1012203,0.9554165,-0.9856856,12.820844,-0.45454547,138,4.579156,17.19056,-0.8974734,,631.92346,2760,17.412737,,19.200762,4.724854,0.14999999,44.286682,-0.8198805,0.00015501777,252.96117186546326
17.412737,3.1464577e-08,2.2072089,-0.53450376,1.0552404,-0.9929047,12.853422,-1.0,139,4.5465775,17.349243,-0.8952404,,631.9741,2780,17.412737,,19.200762,6.5459394,0.14999999,44.35122,-0.91434795,1.0099142e-14,253.78029537200928
17.412737,3.101669e-08,3.314829,-0.5211481,0.97059023,-1.0000732,12.885009,-0.7979798,140,4.514991,17.275465,-0.8922744,,632.09875,2800,17.412737,,19.200762,4.515767,0.14999999,44.313873,-0.80923754,2.823448e-10,254.45662879943848
17.412737,3.05783e-08,8.712892e-05,-0.50437695,1.0533623,-1.0071907,12.916632,-0.11111111,141,4.483368,17.343817,-0.88978577,,632.1548,2820,17.412737,,19.200762,5.4235797,0.14999999,44.08469,-0.27918175,0.4666185,255.01663041114807
17.412737,3.014913e-08,0.012263004,-0.60179234,0.97960114,-1.0109539,12.946317,-0.7979798,142,4.453683,17.131857,-0.8874603,,632.4231,2840,17.412737,,19.200762,4.437153,0.14999999,43.865135,-0.5987086,2.8543387e-10,255.912517786026
17.412737,2.972894e-08,4.5288496,-0.5439921,0.96380764,-1.0179715,12.9773445,-0.57575756,143,4.422655,17.38326,-0.8852539,,632.4397,2860,17.412737,,19.200762,4.603627,0.14999999,43.81891,-0.6164711,2.7315891e-06,257.0734398365021
17.412737,2.9317473e-08,0.32285866,-0.517052,0.96767974,-1.0249401,13.008053,-0.27272728,144,4.391947,17.399313,-0.882999,,632.4403,2880,17.412737,,19.200762,4.9039965,0.14999999,43.71093,-0.11686534,0.02126568,258.27540397644043
17.412737,2.8914489e-08,0.12508583,-0.6748779,1.0471805,-1.031713,13.026516,0.2929293,145,4.3734837,15.685338,-0.8818402,,634.15515,2900,17.412737,,19.200762,7.7594843,0.14999999,43.67569,0.4795472,7.0206103,259.3485474586487
17.412737,2.8519755e-08,8.314825,-1.1680288,0.92936623,-0.9913035,12.985313,0.5151515,146,4.414686,7.0108967,-0.88359,,644.5442,2920,17.412737,,19.200762,8.728808,0.14999999,43.54038,0.64773804,1.3409783,260.43192863464355
17.412737,2.8133048e-08,3.5039352e-16,-1.2389694,0.9717674,-0.9889866,12.932928,-0.65656567,147,4.4670715,5.284663,-0.88659275,,656.65967,2940,17.412737,,19.200762,4.5206094,0.14999999,43.389328,-0.482449,1.2235398e-07,261.6271824836731
17.412737,2.775416e-08,0.29594073,-0.54414266,1.0456791,-0.9957663,12.963184,-0.13131313,148,4.4368153,17.410828,-0.88451695,,656.6487,2960,17.412737,,19.200762,5.301875,0.14999999,43.27262,0.049259648,0.3333863,262.7588047981262
17.412737,2.738287e-08,1.2160228e-05,-0.84317535,1.0071701,-1.0002502,12.937231,0.8181818,149,4.4627686,9.096157,-0.884002,,664.9524,2980,17.412737,,19.200762,10.428747,0.14999999,43.25707,0.5852324,0.004352358,263.8883512020111
17.412737,2.701898e-08,4.911609e-24,-1.1949733,1.0252371,-1.00691,12.890892,-1.0,150,4.5091076,5.986337,-0.8861722,,676.3662,3000,17.412737,,19.200762,6.737135,0.14999999,43.232674,-0.96333075,1.0241562e-14,264.89681005477905
17.412737,2.6662299e-08,0.014843523,-0.5641267,0.9525848,-1.0135546,12.919627,-0.45454547,151,4.4803724,17.230082,-0.8839563,,676.53613,3020,17.412737,,19.200762,4.700324,0.14999999,43.15847,-0.4749174,0.00015939877,265.9814672470093
17.412737,2.6312636e-08,0.0061145127,-0.5404206,1.0730346,-1.0201541,12.94872,0.07070707,152,4.4512796,17.34168,-0.88205516,,676.5946,3040,17.412737,,19.200762,6.5295577,0.14999999,43.061314,0.08948213,3.886639,267.07248854637146
17.412737,2.59698e-08,0.0010837964,-0.8705255,0.9732192,-1.001463,12.923119,-0.53535354,153,4.476881,9.031752,-0.88158363,,684.96277,3060,17.412737,,19.200762,4.5246463,0.14999999,42.78112,-0.6105754,1.1222406e-05,268.4421420097351
17.412737,2.5633629e-08,2.0280488,-0.5093462,0.96428037,-1.0079776,12.952094,-0.7979798,154,4.4479055,17.385311,-0.879387,,684.9773,3080,17.412737,,19.200762,4.447273,0.14999999,42.725212,-0.94804615,2.8458583e-10,269.59447741508484
17.412737,2.5303939e-08,4.3482885,-0.5515831,1.036701,-1.0144502,12.97982,-1.0,155,4.4201794,17.249416,-0.87754494,,685.1279,3100,17.412737,,19.200762,6.6581955,0.14999999,42.896126,-0.8275305,1.0319092e-14,270.8009181022644
17.412737,2.4980569e-08,2.2561493,-0.48501092,0.97423923,-1.020881,13.007752,-0.65656567,156,4.392247,17.337297,-0.8748717,,685.19055,3120,17.412737,,19.200762,4.401355,0.14999999,42.377026,-0.6075926,1.2631921e-07,271.8719906806946
17.412737,2.4663356e-08,1.3257567e-13,-0.48836398,0.95805466,-1.0272708,13.035699,0.57575756,157,4.3643007,17.39546,-0.87261397,,685.1953,3140,17.412737,,19.200762,9.1761465,0.14999999,42.34165,0.8211177,0.6113947,272.93804025650024
17.412737,2.435215e-08,1.39951e-12,-1.343749,0.9288222,-1.0297334,12.971967,-0.33333334,158,4.428033,2.9659839,-0.8759622,,699.62915,3160,17.412737,,19.200762,4.8539124,0.14999999,42.34311,-0.45606437,0.0049420707,274.0905923843384
17.412737,2.4046798e-08,3.9257288,-0.5290765,0.99241734,-1.0360113,12.999408,-0.53535354,159,4.400592,17.33504,-0.87426674,,699.6941,3180,17.412737,,19.200762,4.391707,0.14999999,42.286774,-0.83251464,1.1616901e-05,275.23568654060364
17.412737,2.374715e-08,4.3476357,-0.49221623,0.9968289,-1.0422808,13.026419,-0.83838385,160,4.373581,17.321482,-0.8719697,,699.77295,3200,17.412737,,19.200762,4.354212,0.14999999,42.489807,-0.80696714,4.4000133e-11,276.3839011192322
17.412737,2.3453074e-08,1.3103043e-31,-0.47040266,1.1116363,-1.0485114,13.053239,1.0,161,4.3467607,17.344294,-0.8695372,,699.82837,3220,17.412737,,19.200762,19.002604,0.14999999,42.286003,1.2504438,2.0575873e-05,277.57573223114014
17.412737,2.3164423e-08,1.5289689e-10,-3.257105,1.0618858,-1.0547032,12.972664,0.15151516,162,4.4273357,,-0.8838258,,717.2285,3240,17.412737,,19.200762,7.1752653,0.14999999,42.22467,0.18339346,6.4035544,278.73464846611023
17.412737,2.2881071e-08,1.4693641e-09,-0.975673,1.001353,-1.0220902,12.947055,-0.8181818,163,4.4529448,8.798435,-0.8840889,,725.8301,3260,17.412737,,19.200762,4.3114123,0.14999999,42.157097,-0.95611453,1.1257708e-10,279.88181233406067
17.412737,2.2602883e-08,4.399201,-0.54603994,1.0364376,-1.0282065,12.97319,-1.0,164,4.4268093,17.233347,-0.88205963,,725.9966,3280,17.412737,,19.200762,6.736635,0.14999999,42.255775,-1.0205122,1.0462021e-14,281.09341287612915
17.412737,2.2329736e-08,1.7824092e-09,-0.6657279,1.0590461,-1.0342854,12.998828,-0.030303031,165,4.4011717,17.203352,-0.88059545,,726.19336,3300,17.412737,,19.200762,5.977901,0.14999999,41.920383,-0.021487452,1.4660995,282.24351716041565
17.412737,2.2061514e-08,3.3313763e-09,-0.77942336,1.0393424,-1.0314816,12.993647,-1.0,166,4.406353,12.138673,-0.879694,,731.4546,3320,17.412737,,19.200762,6.5497456,0.14999999,41.888847,-1.1666316,1.04963594e-14,283.40283608436584
17.412737,2.1798098e-08,1.3978754e-22,-1.4273787,0.9769532,-1.0374876,13.018829,0.37373737,167,4.3811703,17.199154,-0.8828029,,731.6555,3340,17.412737,,19.200762,8.330561,0.14999999,41.75536,0.6798829,5.059559,284.5613250732422
17.412737,2.1539364e-08,5.6501785e-27,-1.2949686,1.0477332,-1.0136108,12.970479,-1.0,168,4.4295206,4.8961115,-0.8854728,,744.1594,3360,17.412737,,19.200762,6.377043,0.14999999,41.637657,-1.0661404,1.0310436e-14,285.7833364009857
17.412737,2.1285215e-08,2.3846137e-31,-0.79212606,1.002023,-1.0195457,12.995496,0.7373737,169,4.404504,17.19828,-0.8847013,,744.3611,3380,17.412737,,19.200762,10.148956,0.14999999,41.533558,0.60048765,0.03055624,286.9577112197876
17.412737,2.1035541e-08,3.8032329e-06,-1.2162313,0.95074785,-1.0252646,12.953298,-0.21212122,170,4.446702,5.821648,-0.8867448,,755.93945,3400,17.412737,,19.200762,5.26403,0.14999999,41.499695,-0.10848326,0.07812198,288.1561350822449
17.412737,2.079023e-08,4.755474,-0.7169404,1.0732931,-1.0306703,12.971226,-0.030303031,171,4.428774,16.019165,-0.8860822,,757.3203,3420,17.412737,,19.200762,5.887536,0.14999999,41.374077,0.03749484,1.4608089,289.3167724609375
17.412737,2.0549185e-08,2.4815344e-10,-0.82475185,1.0521684,-1.0279948,12.948742,-1.0,172,4.4512577,9.103975,-0.88536,,765.61646,3440,17.412737,,19.200762,6.2901144,0.14999999,41.35347,-1.1198093,1.0459825e-14,290.511931180954
17.412737,2.031231e-08,0.02744235,-1.0630608,0.95936143,-1.0337918,12.973321,-0.61616164,173,4.4266787,17.20074,-0.8861461,,765.8154,3460,17.412737,,19.200762,4.529163,0.14999999,41.264328,-0.72941655,6.179249e-07,291.7087824344635
17.412737,2.0079504e-08,0.8514415,-0.4880031,1.0595773,-1.0395555,12.998627,-1.0,174,4.401373,17.37656,-0.8841255,,765.83887,3480,17.412737,,19.200762,6.1387415,0.14999999,41.122795,-0.9175179,1.0581427e-14,292.8471508026123
17.412737,1.985068e-08,2.7108326,-0.45301443,0.98277336,-1.0452862,13.023018,-0.7777778,175,4.3769817,17.267097,-0.8813801,,765.9719,3500,17.412737,,19.200762,4.2725534,0.14999999,41.119728,-0.87052685,7.437475e-10,294.00207567214966
17.412737,1.9625745e-08,0.026323302,-0.43197647,0.8975655,-1.0509843,13.04732,-0.3939394,176,4.3526793,17.300228,-0.8789564,,766.07153,3520,17.412737,,19.200762,4.8899837,0.14999999,40.9278,-0.21499147,0.0009917193,295.16493010520935
17.412737,1.9404615e-08,4.404259,-0.659992,1.0305295,-1.0566443,13.069218,-0.13131313,177,4.330782,16.923162,-0.87832934,,766.5486,3540,17.412737,,19.200762,5.4012985,0.14999999,40.99567,-0.22944824,0.35431272,296.3333830833435
17.412737,1.9187196e-08,0.09719061,-0.63630456,1.0312468,-1.0602784,13.091037,0.1919192,178,4.308963,16.953054,-0.8768467,,766.99536,3560,17.412737,,19.200762,7.4140544,0.14999999,40.84793,0.39058107,7.2861514,297.5598359107971
17.412737,1.8973413e-08,6.5576396,-1.1445107,0.9833974,-1.0257628,13.0610075,0.4949495,179,4.338992,7.715706,-0.87823313,,776.67944,3580,17.412737,,19.200762,8.960699,0.14999999,40.79957,0.61079806,1.7601066,298.7131493091583
17.412737,1.8763183e-08,1.8012757e-19,-1.2386122,0.99572265,-1.0215489,13.020157,-0.8181818,180,4.3798428,5.707941,-0.88040507,,788.3718,3600,17.412737,,19.200762,4.230051,0.14999999,40.79374,-0.87294585,1.12516114e-10,299.86170983314514
17.412737,1.8556428e-08,2.8799458,-0.43831807,1.0623645,-1.027089,13.043827,-1.0,181,4.3561726,17.304592,-0.8780177,,788.4673,3620,17.412737,,19.200762,6.161055,0.14999999,40.74994,-1.0936608,1.0450333e-14,301.0106692314148
17.412737,1.8353068e-08,9.651e-07,-0.89321136,0.93890715,-1.0325987,13.066649,-0.25252524,182,4.33335,17.197386,-0.8778118,,788.6699,3640,17.412737,,19.200762,5.100913,0.14999999,40.718582,-0.20293215,0.0336667,302.17121171951294
17.412737,1.8153036e-08,3.7473628e-06,-0.6455217,1.0670308,-1.0378932,13.086975,-1.0,183,4.3130245,16.786385,-0.87691045,,789.28345,3660,17.412737,,19.200762,6.0240793,0.14999999,40.50848,-0.9234583,1.05638426e-14,303.31843519210815
17.412737,1.795626e-08,8.075798e-36,-0.4330147,1.120041,-1.0433428,13.109697,1.0,184,4.2903023,17.26772,-0.8741855,,789.4155,3680,17.412737,,19.200762,19.444654,0.14999999,40.451836,0.75854,2.0469794e-05,304.476434469223
17.412737,1.7762662e-08,9.452845,-1.3523765,1.0535123,-1.0487628,13.0597315,0.6969697,185,4.340268,3.8659914,-0.8763204,,802.9497,3700,17.412737,,19.200762,9.967975,0.14999999,40.417755,0.750941,0.074049205,305.64425349235535
17.412737,1.757218e-08,1.09553575e-08,-1.3032447,0.97566587,-1.0537534,13.010863,-0.21212122,186,4.3891363,3.9704268,-0.87842077,,816.3794,3720,17.412737,,19.200762,5.1453185,0.14999999,40.417442,0.0661155,0.080379575,306.8911039829254
17.412737,1.7384744e-08,1.8359067e-07,-0.8886341,0.99813914,-1.0586833,12.989761,-0.8181818,187,4.4102383,9.064855,-0.87864286,,824.7146,3740,17.412737,,19.200762,4.207246,0.14999999,40.325462,-1.0709307,1.1677286e-10,308.05808997154236
17.412737,1.720029e-08,5.188768,-0.7801186,1.077482,-1.0640167,13.012145,-1.0,188,4.3878546,17.197514,-0.87815785,,824.91675,3760,17.412737,,19.200762,5.9867396,0.14999999,40.32876,-1.135496,1.084348e-14,309.22321367263794
17.412737,1.7018756e-08,6.219451e-13,-1.1178406,1.0821362,-1.0693218,13.034296,0.030303031,189,4.3657036,17.19909,-0.8790654,,825.1179,3780,17.412737,,19.200762,6.362599,0.14999999,40.264153,0.2936976,2.9022908,310.38942313194275
17.412737,1.6840083e-08,7.942319,-1.1024165,1.0088644,-1.0593594,13.00948,0.3131313,190,4.390519,8.319302,-0.8798629,,834.1987,3800,17.412737,,19.200762,8.154898,0.14999999,40.172348,0.16026199,6.823471,311.55921936035156
17.412737,1.6664211e-08,7.091127e-13,-0.96278876,1.0823666,-1.0293256,12.987812,-1.0,191,4.4121876,8.8708105,-0.88031423,,842.7278,3820,17.412737,,19.200762,5.8945646,0.14999999,40.1269,-0.8957114,1.0473761e-14,312.8067076206207
17.412737,1.6491079e-08,0.053226106,-0.41366592,0.89140826,-1.0345476,13.010254,-0.45454547,192,4.3897457,17.296694,-0.8775026,,842.83105,3840,17.412737,,19.200762,4.9321356,0.14999999,40.02788,-0.5941846,0.00016278043,313.99721908569336
17.412737,1.6320628e-08,4.475592,-0.55999213,0.9334017,-1.0397415,13.032947,-0.6363636,193,4.367053,17.389734,-0.8764481,,842.8413,3860,17.412737,,19.200762,4.584601,0.14999999,40.029007,-0.69446135,2.8544954e-07,315.28221344947815
17.412737,1.6152807e-08,3.4654303,-0.5027902,0.99005944,-1.0449095,13.055403,-0.7979798,194,4.344597,17.389387,-0.8748913,,842.8518,3880,17.412737,,19.200762,4.1489162,0.14999999,39.792458,-0.7674281,2.9529265e-10,316.5541753768921
17.412737,1.5987561e-08,3.1727042,-0.44952464,0.94858986,-1.050051,13.077443,-0.65656567,195,4.3225565,17.353247,-0.87278646,,842.8987,3900,17.412737,,19.200762,4.4381747,0.14999999,39.697136,-0.791169,1.3005821e-07,317.7773690223694
