Iteration,DenMISEMeanLog,IWLastEpisode,TimeElapsed,IWMin,LQGmu1_higher,ReturnMax,Regret/t,ReturnAbsMax,Regret,ReturnLastEpisode,DenMISELogFirst,IWMean,IWMax,ReturnMean,LQGmu1_actor,IWFirstEpisode,Bound,LQGsigma_higher,ReturnStepMax,Delta,DenMISELogLast,TimestepsSoFar,ReturnMin
96,-0.8325227,2.7639246,171.99882102012634,,-0.33333334,17.420668,4.771598,17.420668,458.07336,17.332478,-0.69801885,0.9217046,5.205972,12.628402,-0.5720919,4.391179,49.8474,0.14999999,19.20974,6.5964315e-08,-0.59612197,1920,
97,-0.83029693,3.98059e-05,175.9177861213684,,0.15151516,17.420668,4.722785,17.420668,458.1101,17.36321,-0.66365546,1.0589609,6.8861427,12.677215,0.07439993,0.17345087,49.665833,0.14999999,19.20974,6.461123e-08,-0.5260404,1940,
98,-0.8300856,0.00015506776,178.44349765777588,,-0.61616164,17.420668,4.759753,17.420668,466.4558,9.0542555,-0.6721254,1.045395,4.3786116,12.640246,-0.4728076,0.22174451,49.393444,0.14999999,19.20974,6.329935e-08,-0.84740037,1960,
99,-0.8271861,0.13031635,181.97983479499817,,-0.07070707,17.420668,4.711708,17.420668,466.4591,17.396845,-0.68001765,1.0134151,5.8275576,12.688292,-0.0026698932,2.7919967,49.3441,0.14999999,19.20974,6.2027055e-08,-0.57702494,1980,
100,-0.8266864,0.014922936,183.93944668769836,,0.5151515,17.420668,4.7294054,17.420668,472.94055,10.918566,-0.66225636,1.0121292,8.275177,12.670594,0.6031041,1.6576501e-05,49.192467,0.14999999,19.20974,6.079271e-08,-0.7756075,2000,
101,-0.8295341,1.2830348e-10,185.97638082504272,,-0.45454547,17.420668,4.7975006,17.420668,484.5475,5.792976,-0.6722065,0.92272365,4.8698297,12.602499,-0.4630749,1.8599927,48.984303,0.14999999,19.20974,5.9594853e-08,-1.1034803,2020,
102,-0.82778615,0.0077215293,187.84167313575745,,-1.0,17.420668,4.751112,17.420668,484.6134,17.334047,-0.66381055,0.88810056,8.125316,12.648888,-1.1296566,1.3429053e-05,48.917297,0.14999999,19.20974,5.8432047e-08,-0.56448853,2040,
103,-0.8344735,4.4429475e-37,189.84009218215942,,0.83838385,17.420668,4.7070074,17.420668,484.82178,17.191603,-0.6735666,1.0375416,9.574395,12.692992,0.7550988,3.2299552e-11,48.749905,0.14999999,19.20974,5.7302962e-08,-1.3882432,2060,
104,-0.8375256,1.5879515e-29,191.6796271800995,,-1.0,17.420668,4.7914276,17.420668,498.30847,3.9134145,-0.6832285,0.9175319,7.673374,12.608572,-1.1053072,1.3692364e-05,48.295097,0.14999999,19.20974,5.6206275e-08,-1.1620172,2080,
105,-0.8417395,0.002199509,193.50972890853882,,-0.4949495,17.420668,4.7478094,17.420668,498.52002,17.188408,-0.69279784,0.956584,4.736573,12.65219,-0.30839872,1.2439804,48.217392,0.14999999,19.20974,5.5140777e-08,-1.1808904,2100,
106,-0.8404295,4.145541,195.8696563243866,,-0.21212122,17.420668,4.7053413,17.420668,498.7661,17.153894,-0.69049877,0.9563798,5.410045,12.694658,-0.16109556,5.2189493,48.392662,0.14999999,19.20974,5.4105296e-08,-0.64983755,2120,
107,-0.8396098,3.2186303,198.10589838027954,,-0.01010101,17.420668,4.668687,17.420668,499.54944,16.616657,-0.65182686,1.0789136,6.0354724,12.731313,-0.08336012,1.5886565,48.02614,0.14999999,19.20974,5.3098706e-08,-0.6974269,2140,
108,-0.83791196,4.2419305e-08,200.00936937332153,,-1.0,17.420668,4.639183,17.420668,501.03174,15.917713,-0.6463911,0.93805665,7.4209194,12.760817,-0.8447859,1.3197147e-05,47.664543,0.14999999,19.20974,5.2119947e-08,-0.71790427,2160,
109,-0.8353777,2.6533775,202.00906491279602,,-0.6969697,17.420668,4.597456,17.420668,501.12268,17.309128,-0.65560764,1.0649348,4.299024,12.802544,-0.56373566,0.0487312,47.705345,0.14999999,19.20974,5.116801e-08,-0.48319963,2180,
110,-0.83193666,0.86873865,203.8698332309723,,-0.2929293,17.420668,4.5560255,17.420668,501.16284,17.359934,-0.66429317,0.9562633,5.0800486,12.843974,-0.3741812,4.847678,47.69997,0.14999999,19.20974,5.024191e-08,-0.51079684,2200,
111,-0.8302204,0.00024247575,205.71839237213135,,0.2929293,17.420668,4.5160084,17.420668,501.27686,17.285812,-0.63021666,0.9236875,7.7340903,12.883991,0.43076712,0.00922499,47.51163,0.14999999,19.20974,4.9340724e-08,-0.5869092,2220,
112,-0.8333794,3.097871,207.57254934310913,,0.6363636,17.420668,4.5648375,17.420668,511.26172,7.4151907,-0.6391022,1.1493763,8.743789,12.835162,0.8045761,2.0070615e-07,47.605896,0.14999999,19.20974,4.846357e-08,-1.0918654,2240,
113,-0.835767,4.5303684e-15,209.43754720687866,,-0.45454547,17.420668,4.650008,17.420668,525.4509,3.2108223,-0.6479911,0.96278024,4.7262444,12.749991,-0.7500298,1.8154932,47.38753,0.14999999,19.20974,4.760961e-08,-1.2246714,2260,
114,-0.8329976,1.1841147e-29,211.3738613128662,,1.0,17.420668,4.609598,17.420668,525.49426,17.35669,-0.6408632,0.96564287,16.639366,12.790401,1.0094084,7.605775e-15,47.33884,0.14999999,19.20974,4.6778016e-08,-0.47373185,2280,
115,-0.83931416,1.9927415e-28,214.50408148765564,,-0.7171717,17.420668,4.7208195,17.420668,542.8943,,-0.64959687,1.0866615,4.3058796,12.67918,-1.018328,0.031826176,47.28463,0.14999999,19.20974,4.596802e-08,-1.4851564,2300,
116,-0.8383865,5.918417,216.74797081947327,,-1.0,17.420668,4.681835,17.420668,543.0928,17.20144,-0.6579782,0.9566178,7.4406023,12.718164,-0.74394536,1.3350954e-05,47.11394,0.14999999,19.20974,4.517889e-08,-0.80735224,2320,
117,-0.8356125,0.0005718459,218.90298867225647,,-0.11111111,17.420668,4.6421785,17.420668,543.1349,17.357906,-0.66656184,1.0049886,5.681982,12.757821,0.08088859,3.5956528,46.88784,0.14999999,19.20974,4.4409898e-08,-0.45471656,2340,
118,-0.8361486,4.968629e-07,220.75335550308228,,-0.7777778,17.420668,4.673642,17.420668,551.48975,9.045082,-0.6448032,1.0818931,4.2386127,12.726357,-1.0308001,0.00805751,46.636738,0.14999999,19.20974,4.366038e-08,-0.8914914,2360,
119,-0.8353642,5.5547006e-13,222.23206114768982,,0.13131313,17.420668,4.6360245,17.420668,551.68677,17.202976,-0.6531738,1.0496247,6.9298105,12.763975,0.283428,0.24158481,46.6422,0.14999999,19.20974,4.292967e-08,-0.81412923,2380,
120,-0.83673614,4.501594,223.59341049194336,,0.43434343,17.420668,4.672613,17.420668,560.7136,8.373263,-0.659514,0.97586817,8.182337,12.727386,0.6711367,0.00021478352,46.45094,0.14999999,19.20974,4.2217163e-08,-1.0323715,2400,
121,-0.8398995,9.638815e-27,224.98008465766907,,-1.0,17.420668,4.7364454,17.420668,573.10986,5.003695,-0.667811,0.9588196,7.2640305,12.663554,-1.2086511,1.3482886e-05,46.255707,0.14999999,19.20974,4.1522238e-08,-1.1777668,2420,
122,-0.8494823,0.002554237,226.4429051876068,,-0.57575756,17.420668,4.699336,17.420668,573.3191,17.19094,-0.67604136,0.9763451,4.542188,12.700664,-0.46985763,0.4224011,45.843193,0.14999999,19.20974,4.0844334e-08,-1.953022,2440,
123,-0.8474703,3.4823294,228.79568314552307,,-0.35353535,17.420668,4.6617994,17.420668,573.40137,17.317513,-0.68074834,0.9226521,4.9696183,12.7382,0.08774611,3.9306524,45.957947,0.14999999,19.20974,4.01829e-08,-0.5702059,2460,
124,-0.8485243,2.4728442e-11,231.34571766853333,,-1.0,17.420668,4.6916685,17.420668,581.76685,9.034553,-0.65738904,0.9761429,7.2426887,12.708331,-0.93339485,1.3343088e-05,45.79351,0.14999999,19.20974,3.95374e-08,-0.8919012,2480,
125,-0.8463618,2.5116633e-28,233.32111978530884,,0.7777778,17.420668,4.655304,17.420668,581.9131,17.253887,-0.6654211,1.161626,9.491877,12.744696,0.7422372,5.381129e-10,45.781178,0.14999999,19.20974,3.8907334e-08,-0.539534,2500,
126,-0.84802514,0.00038862257,235.3135118484497,,0.07070707,17.420668,4.724001,17.420668,595.2241,4.088753,-0.67338926,1.0974993,6.5510798,12.675999,0.32562715,0.6164808,45.583946,0.14999999,19.20974,3.8292207e-08,-1.1900897,2520,
127,-0.84904623,1.8110486e-12,236.30652594566345,,-0.8181818,17.420668,4.7597246,17.420668,604.4851,8.139259,-0.67641366,1.0335727,4.268356,12.640275,-0.928498,0.003049352,45.21325,0.14999999,19.20974,3.769156e-08,-1.058016,2540,
128,-0.8463564,4.0307946,237.14490389823914,,-1.0,17.420668,4.723606,17.420668,604.6216,17.26343,-0.68423283,0.9852898,7.029269,12.6763935,-1.1365329,1.3706121e-05,45.103107,0.14999999,19.20974,3.7104925e-08,-0.5293939,2560,
129,-0.8500092,1.8372933e-19,237.87053871154785,,0.2929293,17.420668,4.688551,17.420668,604.823,17.19853,-0.6920149,0.9873799,7.6022267,12.711449,0.41856456,0.009813061,45.063232,0.14999999,19.20974,3.653188e-08,-1.2890503,2580,
130,-0.85201156,4.5330667,238.59378504753113,,0.57575756,17.420668,4.728565,17.420668,614.7135,7.5095515,-0.69966084,1.1293625,8.491632,12.671434,0.45797902,2.078492e-06,44.920326,0.14999999,19.20974,3.5972022e-08,-1.0823205,2600,
131,-0.85283715,0.0011534014,239.30780911445618,,-0.17171717,17.420668,4.7703705,17.420668,624.91846,7.1949997,-0.70732373,0.91769934,5.597926,12.629629,-0.15500207,4.874823,44.83879,0.14999999,19.20974,3.5424925e-08,-1.0682746,2620,
132,-0.8524902,6.9916973e-07,240.0866527557373,,-1.0,17.420668,4.7421007,17.420668,625.9574,16.361113,-0.6783916,0.9998309,6.8715734,12.657899,-1.0380033,1.3626293e-05,44.726353,0.14999999,19.20974,3.4890213e-08,-0.71559304,2640,
133,-0.85186017,0.004906778,240.80491375923157,,-0.47474748,17.420668,4.7079964,17.420668,626.1636,17.19362,-0.6859387,0.9030481,4.906629,12.692003,-0.5869844,1.5402588,44.64316,0.14999999,19.20974,3.4367517e-08,-0.7548409,2660,
134,-0.85024834,4.2865853,241.5673098564148,,-0.6363636,17.420668,4.672823,17.420668,626.1582,17.40536,-0.68191504,0.9948983,4.4352627,12.727177,-0.5095159,0.1581988,44.54809,0.14999999,19.20974,3.3856487e-08,-0.5314936,2680,
135,-0.8481199,4.704643e-22,242.17452096939087,,1.0,17.420668,4.6383753,17.420668,626.18066,17.377743,-0.6881701,0.95958126,17.026512,12.761624,0.8263993,7.97425e-15,44.562984,0.14999999,19.20974,3.335677e-08,-0.5499002,2700,
136,-0.8517034,7.1011875e-08,243.7908229827881,,-0.09090909,17.420668,4.710984,17.420668,640.69385,2.886759,-0.6955502,0.9740309,5.82221,12.689015,0.09087181,3.2692845,44.22,0.14999999,19.20974,3.286803e-08,-1.2603952,2720,
137,-0.8522484,2.1210016e-11,245.3786551952362,,-1.0,17.420668,4.7376957,17.420668,649.06445,9.0294695,-0.6791218,1.0009121,6.77835,12.662304,-1.121674,1.36362505e-05,44.169647,0.14999999,19.20974,3.238996e-08,-0.8897459,2740,
138,-0.8545898,1.4651006e-22,247.65620374679565,,0.41414142,17.420668,4.704833,17.420668,649.26697,17.197338,-0.68639445,1.0344156,8.046775,12.695167,0.2758,0.000400319,44.083656,0.14999999,19.20974,3.1922237e-08,-1.16307,2760,
139,-0.8556019,5.7559323,249.37909984588623,,0.17171717,17.420668,4.7356462,17.420668,658.25476,8.412102,-0.6936118,1.0755668,6.976142,12.664353,0.100989096,0.12469921,44.056824,0.14999999,19.20974,3.1464577e-08,-1.012788,2780,
140,-0.8552951,0.010923472,250.22028708457947,,-0.43434343,17.420668,4.761736,17.420668,666.64307,9.011797,-0.6998836,0.9016073,4.9836454,12.638264,-0.47335374,2.2989798,44.020782,0.14999999,19.20974,3.101669e-08,-0.8734428,2800,
141,-0.85408694,3.398643,251.07685160636902,,-0.5959596,17.420668,4.7281666,17.420668,666.6714,17.371567,-0.6907131,0.9814029,4.513829,12.671833,-0.35718155,0.31401473,43.937187,0.14999999,19.20974,3.05783e-08,-0.5792436,2820,
142,-0.85270846,4.793965,252.1465208530426,,-0.3131313,17.420668,4.6967955,17.420668,666.94507,17.126526,-0.6955557,0.9022685,5.1480293,12.703204,-0.31877056,4.7233486,43.917774,0.14999999,19.20974,3.014913e-08,-0.6322969,2840,
143,-0.85186,0.00016515411,253.3105411529541,,-1.0,17.420668,4.6655636,17.420668,667.17554,17.169529,-0.6698515,1.0076888,6.7414546,12.734436,-0.84901357,1.3510417e-05,43.760006,0.14999999,19.20974,2.972894e-08,-0.6259349,2860,
144,-0.8493147,4.0564165,254.48107051849365,,-0.7979798,17.420668,4.6336765,17.420668,667.2494,17.326046,-0.6768201,1.0028757,4.286144,12.766323,-0.71601844,0.0050837463,43.505447,0.14999999,19.20974,2.9317473e-08,-0.4799951,2880,
145,-0.8467021,4.6799977e-21,255.61110472679138,,0.75757575,17.420668,4.601837,17.420668,667.2665,17.383076,-0.6837052,1.1697102,9.610493,12.798162,0.47398475,1.3535177e-09,43.49385,0.14999999,19.20974,2.8914489e-08,-0.46594054,2900,
146,-0.8475239,1.988409e-06,256.78141355514526,,-0.35353535,17.420668,4.6411457,17.420668,677.6072,7.059188,-0.6905781,0.92043746,4.974385,12.758854,-0.5159686,3.9694803,43.468178,0.14999999,19.20974,2.8519755e-08,-1.111191,2920,
147,-0.8460095,4.2058406,257.9891245365143,,-0.57575756,17.420668,4.609722,17.420668,677.6293,17.377985,-0.6705789,0.98793226,4.4669657,12.7902775,-0.46928433,0.42010003,43.487648,0.14999999,19.20974,2.8133048e-08,-0.53773093,2940,
148,-0.8440468,0.011227433,259.1128525733948,,0.05050505,17.420668,4.5791216,17.420668,677.70996,17.319216,-0.6745048,1.0775132,6.528233,12.820878,0.19022053,0.80786586,43.248947,0.14999999,19.20974,2.775416e-08,-0.53644717,2960,
149,-0.8444085,0.00037563135,259.96672463417053,,-0.47474748,17.420668,4.6062737,17.420668,686.3347,8.775211,-0.67579514,0.96594435,4.5773115,12.793726,-0.44280258,1.524714,43.10677,0.14999999,19.20974,2.738287e-08,-0.9611944,2980,
150,-0.8426025,2.7033066e-05,260.9339144229889,,0.2929293,17.420668,4.575961,17.420668,686.3943,17.340637,-0.67230314,1.0662891,7.5298553,12.8240385,0.38641846,0.009621524,42.989464,0.14999999,19.20974,2.701898e-08,-0.532288,3000,
151,-0.8437091,2.2254609e-13,262.41026735305786,,-0.7979798,17.420668,4.6095963,17.420668,696.04895,7.7451534,-0.67888355,0.9953429,4.308454,12.790403,-1.072841,0.0050942465,42.844643,0.14999999,19.20974,2.6662299e-08,-1.0614938,3020,
152,-0.8443683,6.00438,263.3148949146271,,-1.0,17.420668,4.5806255,17.420668,696.2551,17.19405,-0.6854505,1.0056747,6.805021,12.819374,-1.1867869,1.3722823e-05,43.087864,0.14999999,19.20974,2.6312636e-08,-0.9322148,3040,
153,-0.8497817,1.5608553e-27,264.2026891708374,,0.5151515,17.420668,4.5519953,17.420668,696.4553,17.199686,-0.69200784,1.0982882,8.45291,12.848004,0.5189895,1.707709e-05,42.8582,0.14999999,19.20974,2.59698e-08,-1.6660182,3060,
154,-0.8509387,4.350735e-22,265.1002686023712,,-1.0,17.420668,4.592227,17.420668,707.2029,6.6523137,-0.6985224,1.0173032,6.599119,12.807773,-0.852015,1.39033855e-05,42.79414,0.14999999,19.20974,2.5633629e-08,-1.1092749,3080,
155,-0.84837824,0.03973396,266.0224919319153,,-0.3939394,17.420668,4.563117,17.420668,707.2832,17.31979,-0.7049948,0.94397926,4.827676,12.836883,-0.48916596,3.1632237,42.675476,0.14999999,19.20974,2.5303939e-08,-0.4592316,3100,
156,-0.84669644,3.7974946,266.9179804325104,,-0.57575756,17.420668,4.533869,17.420668,707.28345,17.399704,-0.69122326,0.99133253,4.3858457,12.866131,-0.4384747,0.42886287,42.576874,0.14999999,19.20974,2.4980569e-08,-0.52278465,3120,
157,-0.8447808,1.4482467,267.9329504966736,,-0.21212122,17.420668,4.50527,17.420668,707.3275,17.356073,-0.6948677,0.8811699,5.49876,12.89473,-0.3118109,5.2418003,42.39009,0.14999999,19.20974,2.4663356e-08,-0.53074807,3140,
158,-0.8440826,3.5021605,269.1251435279846,,-0.43434343,17.420668,4.47855,17.420668,707.61096,17.116377,-0.6683749,0.98744774,4.5315375,12.92145,-0.29556054,2.2276711,42.446617,0.14999999,19.20974,2.435215e-08,-0.6088478,3160,
159,-0.8427199,3.0886516e-16,270.00859117507935,,1.0,17.420668,4.4520674,17.420668,707.87866,17.132122,-0.6606834,0.8883631,17.699444,12.947932,1.1170375,7.758034e-15,42.409306,0.14999999,19.20974,2.4046798e-08,-0.6076943,3180,
160,-0.8512619,3.8352707e-19,270.90920543670654,,-0.3131313,17.420668,4.5329924,17.420668,725.2788,,-0.66695297,0.94335556,4.8806806,12.867007,-0.05858949,4.590162,42.116806,0.14999999,19.20974,2.374715e-08,-2.0699055,3200,
161,-0.85150343,5.7687244,271.79882764816284,,-0.01010101,17.420668,4.523465,17.420668,728.27783,14.400815,-0.64489883,1.0249797,6.353342,12.876534,-0.01311843,1.5776883,42.341866,0.14999999,19.20974,2.3453074e-08,-0.82651687,3220,
162,-0.85129744,2.4355398e-09,272.69900369644165,,-1.0,17.420668,4.531231,17.420668,734.0596,11.618566,-0.6413392,1.0000987,6.656583,12.868769,-0.7671175,1.3130649e-05,42.087654,0.14999999,19.20974,2.3164423e-08,-0.83172864,3240,
163,-0.8491419,4.2511196,273.60082817077637,,-0.7373737,17.420668,4.503702,17.420668,734.1035,17.355955,-0.647493,0.9890545,4.3430133,12.896297,-0.8932687,0.020491857,42.033638,0.14999999,19.20974,2.2881071e-08,-0.48866078,3260,
164,-0.84705186,1.8700251e-11,274.54062938690186,,0.1919192,17.420668,4.476919,17.420668,734.2146,17.288908,-0.6534835,1.0746303,7.2469907,12.92308,0.23619059,0.08207968,41.896404,0.14999999,19.20974,2.2602883e-08,-0.48895583,3280,
165,-0.84755284,0.14122875,275.44592666625977,,0.65656567,17.420668,4.5031376,17.420668,743.0178,8.596741,-0.6590622,1.1251404,9.363262,12.896862,0.6094374,9.2436764e-08,41.87558,0.14999999,19.20974,2.2329736e-08,-0.99144906,3300,
166,-0.84892917,1.8550757e-19,276.37025117874146,,-0.8181818,17.420668,4.5463543,17.420668,754.6948,5.7230577,-0.6651045,0.9869693,4.30268,12.853645,-0.8737769,0.0030150607,41.66324,0.14999999,19.20974,2.2061514e-08,-1.1816618,3320,
167,-0.8468001,1.0400947e-05,277.2722225189209,,-0.11111111,17.420668,4.5197515,17.420668,754.7986,17.29655,-0.67109233,0.9391313,5.8443284,12.880248,-0.18518141,3.6119795,41.65583,0.14999999,19.20974,2.1798098e-08,-0.47396508,3340,
168,-0.8463211,0.0018251515,278.1792776584625,,0.41414142,17.420668,4.4960833,17.420668,755.34204,16.856323,-0.6556645,1.0830579,8.125429,12.903916,0.42794606,0.00038820418,41.629738,0.14999999,19.20974,2.1539364e-08,-0.69767815,3360,
169,-0.8473026,1.6416888e-19,279.09101033210754,,-1.0,17.420668,4.528429,17.420668,765.30444,7.437247,-0.6615969,0.99548554,6.6418858,12.871571,-1.1716977,1.3399361e-05,41.489143,0.14999999,19.20974,2.1285215e-08,-1.0802093,3380,
170,-0.85133487,8.5125876e-08,279.9862480163574,,-0.25252524,17.420668,4.5029783,17.420668,765.50635,17.19832,-0.66749656,0.91950136,5.1643333,12.897021,-0.39824414,5.1643333,41.434258,0.14999999,19.20974,2.1035541e-08,-1.5177563,3400,
171,-0.85009193,4.0547132,280.9149467945099,,-0.47474748,17.420668,4.4769506,17.420668,765.5586,17.347727,-0.64343554,0.9781078,4.5237346,12.923049,-0.32184738,1.4761646,41.551216,0.14999999,19.20974,2.079023e-08,-0.5517598,3420,
172,-0.8486672,0.000172537,281.8219940662384,,-1.0,17.420668,4.452405,17.420668,765.8137,17.145113,-0.64067096,1.0050217,6.504164,12.947595,-0.80809015,1.3121873e-05,41.24829,0.14999999,19.20974,2.0549185e-08,-0.5767206,3440,
173,-0.84652466,0.06445789,282.72264766693115,,-0.37373737,17.420668,4.427103,17.420668,765.8889,17.324684,-0.646468,0.97259545,4.6300964,12.972897,-0.15473682,3.396904,41.204353,0.14999999,19.20974,2.031231e-08,-0.4725728,3460,
174,-0.84597,5.2168207,283.62584948539734,,-0.11111111,17.420668,4.408581,17.420668,767.093,16.1957,-0.6327867,0.96096003,5.7284737,12.991419,-0.3214578,3.4762373,41.16437,0.14999999,19.20974,2.0079504e-08,-0.71599996,3480,
175,-0.84459525,0.04548362,284.533077955246,,-0.7777778,17.420668,4.384366,17.420668,767.26416,17.229136,-0.61873597,0.98648226,4.3335347,13.015634,-0.81099,0.007850186,41.163345,0.14999999,19.20974,1.985068e-08,-0.55870306,3500,
176,-0.84255177,2.3550855e-26,285.44578194618225,,0.83838385,17.420668,4.3597565,17.420668,767.31714,17.346838,-0.6243891,1.0110703,10.706546,13.040243,1.162253,3.0749576e-11,41.038372,0.14999999,19.20974,1.9625745e-08,-0.46527663,3520,
177,-0.8518113,1.1557776e-19,286.3667414188385,,-0.2929293,17.420668,4.4334307,17.420668,784.7173,,-0.63005483,0.96087027,4.813902,12.966569,-0.56678563,4.684511,40.951965,0.14999999,19.20974,1.9404615e-08,-2.4742668,3540,
178,-0.85013616,3.9695797,287.29139828681946,,-0.6363636,17.420668,4.408532,17.420668,784.71875,17.398481,-0.6095667,0.9774235,4.404339,12.991467,-0.6396845,0.1471576,41.169815,0.14999999,19.20974,1.9187196e-08,-0.50805867,3560,
179,-0.8482543,4.3203907,288.21192812919617,,-0.6363636,17.420668,4.38393,17.420668,784.7234,17.395329,-0.6143425,0.98545694,4.322138,13.016069,-0.46945173,0.14786206,40.897797,0.14999999,19.20974,1.8973413e-08,-0.4854095,3580,
180,-0.84638923,4.3503566,289.1296317577362,,-0.47474748,17.420668,4.36008,17.420668,784.81445,17.309166,-0.6190879,0.99216783,4.3503566,13.03992,-0.46321502,1.4406575,40.786125,0.14999999,19.20974,1.8763183e-08,-0.4926995,3600,
181,-0.844418,0.00055055285,290.0506432056427,,0.17171717,17.420668,4.3364124,17.420668,784.8906,17.323738,-0.61665624,1.0542238,7.3693285,13.063587,0.19233377,0.11546286,40.74545,0.14999999,19.20974,1.8556428e-08,-0.4758741,3620,
182,-0.8450062,1.2209024,290.97107672691345,,0.47474748,17.420668,4.360014,17.420668,793.5227,8.767851,-0.6215282,1.0940351,8.563109,13.039986,0.39901197,5.9485366e-05,40.644577,0.14999999,19.20974,1.8353068e-08,-0.9937981,3640,
183,-0.8459286,3.9888367e-14,291.88722348213196,,-0.8181818,17.420668,4.3894405,17.420668,803.2676,7.655096,-0.62700737,0.98685026,4.291902,13.010559,-0.7760897,0.0029023567,40.586582,0.14999999,19.20974,1.8153036e-08,-1.0927031,3660,
184,-0.84392333,0.5588996,292.8066840171814,,-0.47474748,17.420668,4.365841,17.420668,803.3147,17.35271,-0.6324411,0.99722207,4.335229,13.034159,-0.54968977,1.4600239,40.509403,0.14999999,19.20974,1.795626e-08,-0.45797035,3680,
185,-0.84189254,3.5638425,293.72955989837646,,-0.6363636,17.420668,4.34217,17.420668,803.3015,17.413332,-0.62995756,0.9933752,4.2037644,13.05783,-0.7319313,0.15018907,40.353012,0.14999999,19.20974,1.7762662e-08,-0.45959914,3700,
186,-0.8398242,3.519942,294.6542103290558,,-0.8181818,17.420668,4.319083,17.420668,803.34937,17.3521,-0.6345369,0.9999106,4.211414,13.080916,-0.8478502,0.0029242916,40.364418,0.14999999,19.20974,1.757218e-08,-0.44557738,3720,
187,-0.83778447,2.5000832,295.58111000061035,,-1.0,17.420668,4.2964373,17.420668,803.43384,17.315876,-0.6398831,0.97883546,6.758147,13.103562,-0.9255047,1.3111541e-05,40.27633,0.14999999,19.20974,1.7384744e-08,-0.45257726,3740,
188,-0.8361338,6.822221e-15,296.5123600959778,,0.3131313,17.420668,4.2743435,17.420668,803.57666,17.257053,-0.6452164,1.0788283,7.8708806,13.125656,0.46611673,0.005754591,40.206223,0.14999999,19.20974,1.720029e-08,-0.4969883,3760,
189,-0.8373335,9.921536e-16,297.4308807849884,,-0.8181818,17.420668,4.3060846,17.420668,813.84985,7.1265326,-0.6504908,1.0111407,4.1379943,13.093915,-0.81211007,0.00297132,40.13662,0.14999999,19.20974,1.7018756e-08,-1.1290072,3780,
190,-0.83513683,8.283364e-32,298.3664782047272,,1.0,17.420668,4.2837486,17.420668,813.91235,17.33752,-0.6557522,0.97723293,18.883612,13.116251,1.1424887,7.7198625e-15,40.08289,0.14999999,19.20974,1.6840083e-08,-0.42541873,3800,
191,-0.84311026,1.1228923e-11,299.28952622413635,,0.01010101,17.420668,4.35242,17.420668,831.31226,,-0.66100156,0.99351543,6.5617237,13.04758,-0.15130939,1.2933384,40.08279,0.14999999,19.20974,1.6664211e-08,-2.3048942,3820,
192,-0.8426711,4.8311133,300.2199196815491,,-0.23232323,17.420668,4.334594,17.420668,832.24194,16.4702,-0.6594749,0.9286433,5.2315264,13.065406,0.0045063496,5.1375823,40.23802,0.14999999,19.20974,1.6491079e-08,-0.7427453,3840,
193,-0.8431932,0.0008869327,301.1550648212433,,0.6363636,17.420668,4.3545246,17.420668,840.42334,9.218877,-0.6382632,1.0854231,9.523421,13.045475,0.38989794,2.0053798e-07,40.018944,0.14999999,19.20974,1.6320628e-08,-0.86615974,3860,
194,-0.8441467,1.9206823e-13,302.0914583206177,,-0.7979798,17.420668,4.3819733,17.420668,850.1028,7.72056,-0.6434312,1.017226,4.1486135,13.018026,-1.0257151,0.004916807,39.908287,0.14999999,19.20974,1.6152807e-08,-1.0976347,3880,
195,-0.84347856,5.413655,303.0207221508026,,-1.0,17.420668,4.360524,17.420668,850.30225,17.200588,-0.64854723,0.99062866,6.7658563,13.039475,-1.1268133,1.3225635e-05,40.01228,0.14999999,19.20974,1.5987561e-08,-0.72543776,3900,
196,-0.84540075,6.1885223,303.9209015369415,,-1.0,17.420668,4.339301,17.420668,850.5029,17.199041,-0.65366226,0.9993683,6.572509,13.0606985,-1.0130718,1.3293464e-05,39.81463,0.14999999,19.20974,1.5824838e-08,-1.201884,3920,
