Iteration,ReturnMax,ReturnStepMax,DenMISEMeanLog,Regret,LQGmu1_higher,TimeElapsed,IWMin,ReturnLastEpisode,ReturnMean,IWMean,TimestepsSoFar,Regret/t,IWMax,DenMISELogLast,ReturnMin,ReturnAbsMax,Bound,Delta,LQGsigma_higher,LQGmu1_actor,IWLastEpisode,DenMISELogFirst,IWFirstEpisode
106,17.42112,19.209576,-0.8618312,448.62256,-0.27272728,152.98898887634277,,5.599683,13.167711,1.0824789,2120,4.2322884,4.7938175,-1.0954453,,17.42112,48.79236,5.4105296e-08,0.14999999,-0.27685443,1.5894511e-07,-0.66048425,3.916965
107,17.42112,19.209576,-0.8583031,449.01917,-0.6363636,155.16181564331055,,17.003397,13.203559,0.9592114,2140,4.1964407,4.7655973,-0.5529646,,17.42112,48.350876,5.3098706e-08,0.14999999,-0.6840347,0.26158231,-0.63358784,0.033624
108,17.42112,19.209576,-0.855637,449.04504,0.13131313,157.32607650756836,,17.374195,13.242175,0.6835929,2160,4.1578245,7.9275417,-0.5203476,,17.42112,48.32596,5.2119947e-08,0.14999999,-0.15640925,1.7175159e-06,-0.64257604,0.7492242
109,17.42112,19.209576,-0.8567608,450.27795,-0.21212122,159.46130442619324,,16.167116,13.26901,1.1181872,2180,4.13099,4.8695436,-0.65103024,,17.42112,48.535202,5.116801e-08,0.14999999,-0.28433228,4.7599535,-0.6448794,4.791442
110,17.42112,19.209576,-0.85292757,450.52563,-0.41414142,161.6948230266571,,17.152405,13.304313,0.9911449,2200,4.095687,4.7152524,-0.53814155,,17.42112,48.188457,5.024191e-08,0.14999999,-0.39620954,3.1326187,-0.61099243,1.1904821
111,17.42112,19.209576,-0.8502387,450.6162,-0.8181818,163.46552753448486,,17.309181,13.340394,1.0953703,2220,4.0596056,4.3228345,-0.5360795,,17.42112,47.953423,4.9340724e-08,0.14999999,-0.6840496,0.086930856,-0.60927784,0.0003401402
112,17.42112,19.209576,-0.8465489,450.62048,-0.2929293,165.55865478515625,,17.395739,13.376602,1.1134264,2240,4.0233974,4.502115,-0.5210662,,17.42112,47.64507,4.846357e-08,0.14999999,-0.25708944,0.1495388,-0.61824346,3.3683598
113,17.42112,19.209576,-0.8426488,451.07092,-0.65656567,167.69673562049866,,16.949665,13.408221,0.9934367,2260,3.9917784,4.572493,-0.5066286,,17.42112,47.50521,4.760961e-08,0.14999999,-0.62953913,0.12727045,-0.59750116,0.020989142
114,17.42112,19.209576,-0.8400112,451.05627,1.0,169.81713891029358,,17.414751,13.443366,1.031807,2280,3.9566336,18.666681,-0.52608365,,17.42112,47.36509,4.6778016e-08,0.14999999,0.81647396,1.0618853e-25,-0.60612607,4.5806555e-13
115,17.42112,19.209576,-0.84396124,465.42102,0.6363636,171.96981024742126,,3.0352206,13.35286,1.1188962,2300,4.047139,8.620841,-1.2744887,,17.42112,47.444527,4.596802e-08,0.14999999,0.48810297,4.6264377,-0.61485976,3.4933994e-06
116,17.42112,19.209576,-0.8452068,475.88538,-1.0,174.16989731788635,,6.9355197,13.297539,1.0367583,2320,4.102461,6.9278135,-1.0825701,,17.42112,47.220695,4.517889e-08,0.14999999,-1.0996255,3.3368442e-21,-0.62351775,8.228669e-07
117,17.42112,19.209576,-0.8468313,476.09607,-0.47474748,175.68697428703308,,17.18933,13.330802,0.9607082,2340,4.0691977,4.7127104,-1.0561515,,17.42112,47.186714,4.4409898e-08,0.14999999,-0.5138531,0.0013033268,-0.6321015,0.5678977
118,17.42112,19.209576,-0.8447162,476.21326,-0.07070707,177.10293817520142,,17.282848,13.364294,0.9097837,2360,4.0357056,6.115388,-0.5499687,,17.42112,47.0234,4.366038e-08,0.14999999,-0.09661799,0.058670722,-0.6357701,4.176514
119,17.42112,19.209576,-0.84441024,478.0652,0.37373737,178.45975255966187,,15.548053,13.382645,0.99930924,2380,4.017355,8.320886,-0.7078094,,17.42112,46.88329,4.292967e-08,0.14999999,0.2718522,0.039544653,-0.60942674,0.0083442675
120,17.42112,19.209576,-0.84680176,487.03345,-0.67676765,179.78418922424316,,8.431787,13.341388,1.0162634,2400,4.058612,4.5464735,-1.1113065,,17.42112,46.78511,4.2217163e-08,0.14999999,-0.5547873,1.6700337e-08,-0.6177249,0.013611877
121,17.42112,19.209576,-0.844276,487.0249,-0.25252524,181.10994172096252,,17.408445,13.375,1.1235887,2420,4.0249996,4.5998673,-0.54805547,,17.42112,46.77957,4.1522238e-08,0.14999999,-0.3281123,0.6040867,-0.6259103,4.142316
122,17.42112,19.209576,-0.84057003,487.29517,-0.47474748,183.19431281089783,,17.129839,13.405778,0.9947369,2440,3.9942217,4.5869308,-0.50315833,,17.42112,46.7445,4.0844334e-08,0.14999999,-0.62571603,2.7278676,-0.6004797,0.55022067
123,17.42112,19.209576,-0.8380637,487.2765,-1.0,185.42951774597168,,17.418594,13.438402,1.0402119,2460,3.9615974,6.9284873,-0.5189435,,17.42112,46.59524,4.01829e-08,0.14999999,-1.0694839,0.19870128,-0.60414314,8.0707747e-07
124,17.42112,19.209576,-0.8384076,487.48535,-0.6363636,187.6775918006897,,17.191114,13.468665,1.0141912,2480,3.9313345,4.4895186,-0.9053754,,17.42112,46.185802,3.95374e-08,0.14999999,-0.45397997,0.101755686,-0.6122404,0.03291382
125,17.42112,19.209576,-0.83575916,487.5183,-0.3939394,189.89762806892395,,17.36722,13.499853,1.0540539,2500,3.9001465,4.4056416,-0.5127803,,17.42112,46.137627,3.8907334e-08,0.14999999,-0.27035245,4.0994534,-0.6200071,1.4931023
126,17.42112,19.209576,-0.8327283,487.73645,0.17171717,192.18185782432556,,17.181767,13.529075,0.6739335,2520,3.870925,7.953281,-0.49917844,,17.42112,45.99642,3.8292207e-08,0.14999999,0.13965787,0.056958612,-0.61610126,0.41567284
127,17.42112,19.209576,-0.8372495,496.20947,-0.21212122,194.92664432525635,,8.9270735,13.492839,1.1136711,2540,3.9071608,4.712286,-1.0718907,,17.42112,45.973648,3.769156e-08,0.14999999,-0.2812641,0.4966372,-0.6207129,4.677037
128,17.42112,19.209576,-0.83364874,496.52173,-1.0,197.20203351974487,,17.087624,13.520924,1.0428507,2560,3.879076,6.824402,-0.47791922,,17.42112,45.98413,3.7104925e-08,0.14999999,-0.75527906,4.4346085e-05,-0.5923909,7.976481e-07
129,17.42112,19.209576,-0.8307761,496.56116,-0.75757575,199.81853485107422,,17.360464,13.550688,1.044105,2580,3.8493118,4.3445015,-0.4908468,,17.42112,45.62729,3.653188e-08,0.14999999,-0.9293794,4.3445015,-0.60017306,0.0018200405
130,17.42112,19.209576,-0.828071,496.69934,-0.3131313,201.89627528190613,,17.2619,13.579236,1.1159297,2600,3.8207636,4.2908735,-0.51438564,,17.42112,45.46546,3.5972022e-08,0.14999999,-0.2963936,0.0009619148,-0.60788095,2.936664
131,17.42112,19.209576,-0.82447886,496.92017,0.7979798,203.84864115715027,,17.179134,13.606715,0.8271249,2620,3.7932844,10.329145,-0.46321943,,17.42112,45.474087,3.5424925e-08,0.14999999,0.93238235,1.1680354e-11,-0.5932055,6.191932e-09
132,17.42112,19.209576,-0.8304313,513.13074,-0.01010101,205.8633632659912,,1.1896428,13.512647,0.80860734,2640,3.887353,6.7085257,-1.4208767,,17.42112,45.267456,3.4890213e-08,0.14999999,0.09693283,2.9455549e-08,-0.6008101,2.9080243
133,17.42112,19.209576,-0.83342487,521.5115,0.4949495,209.02487325668335,,9.019106,13.478861,1.1809597,2660,3.9211388,8.434126,-1.0289176,,17.42112,45.276382,3.4367517e-08,0.14999999,0.5588987,0.2201855,-0.586566,0.00032859322
134,17.42112,19.209576,-0.83442014,532.65063,-1.0,212.14082050323486,,6.260653,13.424994,1.03122,2680,3.9750051,6.7677107,-1.1216121,,17.42112,45.143463,3.3856487e-08,0.14999999,-1.0756596,2.873641e-23,-0.59405416,7.9897586e-07
135,17.42112,19.209576,-0.8349421,532.84814,-0.4949495,215.2903299331665,,17.202833,13.452977,0.9819355,2700,3.9470224,4.531804,-0.9221866,,17.42112,45.039345,3.335677e-08,0.14999999,-0.5565788,0.0037219564,-0.6014891,0.4121104
136,17.421398,19.209576,-0.83280367,532.82666,-0.8181818,218.4608030319214,,17.421398,13.482156,1.0427248,2720,3.9178438,4.3214235,-0.51910484,,17.421398,44.815926,3.286803e-08,0.14999999,-1.0673878,0.9767576,-0.60582125,0.0003389665
137,17.421398,19.209576,-0.832941,533.02515,-1.0,221.68303847312927,,17.201626,13.509306,1.0630052,2740,3.8906937,6.5481224,-0.88619816,,17.421398,44.96527,3.238996e-08,0.14999999,-0.8795179,5.8326178,-0.61314476,8.143753e-07
138,17.421398,19.209576,-0.8298624,533.12244,-0.27272728,225.13926243782043,,17.302534,13.536794,1.1136309,2760,3.863206,4.4330597,-0.45714188,,17.421398,44.652573,3.1922237e-08,0.14999999,-0.24482863,0.0011746471,-0.62041754,3.7631276
139,17.421398,19.209576,-0.82675344,533.51294,0.27272728,227.69689011573792,,17.009417,13.561776,0.7960419,2780,3.8382235,8.599287,-0.50092924,,17.421398,44.61592,3.1464577e-08,0.14999999,0.16976957,0.011408166,-0.60073394,0.07299863
140,17.421398,19.209576,-0.83025056,542.0708,1.0,230.31693196296692,,8.842241,13.528066,0.994533,2800,3.871934,19.668217,-1.1020571,,17.421398,44.60716,3.101669e-08,0.14999999,1.0519966,1.7831073e-06,-0.60737735,4.5863904e-13
141,17.421398,19.209576,-0.836911,559.4707,-0.57575756,233.21312403678894,,,13.432122,0.9694506,2820,3.9678774,4.562866,-1.7225498,,17.421398,44.37316,3.05783e-08,0.14999999,-0.5930438,3.9976954e-25,-0.61449486,0.10915381
142,17.421398,19.209576,-0.8349213,559.49243,0.030303031,235.2639331817627,,17.37844,13.459913,0.8010645,2840,3.9400864,7.2112336,-0.51689243,,17.421398,44.251488,3.014913e-08,0.14999999,-0.012909662,0.0007930517,-0.62078816,2.1787019
143,17.421398,19.209576,-0.83657444,566.2605,-1.0,236.8236768245697,,10.631899,13.440136,1.047985,2860,3.9598637,6.522896,-0.86326116,,17.421398,44.200333,2.972894e-08,0.14999999,-1.0143454,2.4906446e-09,-0.6125793,8.1391494e-07
144,17.421398,19.209576,-0.8351018,566.46265,-0.21212122,237.6212673187256,,17.197819,13.46623,1.0992637,2880,3.9337692,4.7116184,-0.6594308,,17.421398,44.14389,2.9317473e-08,0.14999999,-0.2603247,3.163593e-06,-0.61954796,4.6715918
145,17.421398,19.209576,-0.8321427,566.7749,0.6363636,238.36569809913635,,17.0877,13.491207,1.0413256,2900,3.9087925,9.119326,-0.4948735,,17.421398,44.07271,2.8914489e-08,0.14999999,0.7672602,7.583364e-08,-0.5945419,3.4231366e-06
146,17.421398,19.209576,-0.83508766,580.42993,-0.43434343,239.25014543533325,,3.744851,13.424452,1.0121925,2920,3.9755478,4.43684,-1.2843424,,17.421398,43.960594,2.8519755e-08,0.14999999,-0.66635334,1.1168804e-13,-0.60141474,0.9316102
147,17.421398,19.209576,-0.8329662,580.4585,-0.7171717,239.97965121269226,,17.371677,13.4513035,1.0274583,2940,3.9486961,4.46221,-0.52868503,,17.421398,44.274246,2.8133048e-08,0.14999999,-0.8777844,4.260887,-0.6018801,0.005124884
148,17.421398,19.209576,-0.8304754,580.55444,-0.85858583,240.7948396205902,,17.303988,13.477335,1.0728855,2960,3.9226646,4.294455,-0.4840776,,17.421398,44.033012,2.775416e-08,0.14999999,-1.2058495,4.2804937,-0.60862494,0.00010086449
149,17.421398,19.209576,-0.8368729,580.75806,-1.0,241.41661500930786,,17.196255,13.502294,1.0872167,2980,3.897706,6.586916,-1.848549,,17.421398,44.170067,2.738287e-08,0.14999999,-1.0405453,6.586916,-0.6153583,8.1618e-07
150,17.421398,19.209576,-0.83564913,580.9597,-1.0,242.12654042243958,,17.198496,13.526936,1.0901457,3000,3.873064,6.3503885,-0.72745025,,17.421398,43.734825,2.701898e-08,0.14999999,-0.9255137,5.3073893,-0.62204725,8.2165775e-07
151,17.421398,19.209576,-0.8326332,581.09033,-0.17171717,242.74741983413696,,17.269354,13.551719,1.0515755,3020,3.848281,5.0444717,-0.4577614,,17.421398,43.388,2.6662299e-08,0.14999999,-0.28679764,1.3798794e-05,-0.6286918,4.976347
152,17.421398,19.209576,-0.8301079,581.34326,-0.33333334,243.34230494499207,,17.147049,13.575374,1.0767101,3040,3.824626,4.3185697,-0.49081767,,17.421398,43.23448,2.6312636e-08,0.14999999,-0.2690808,4.1407433,-0.60286796,2.5277593
153,17.421398,19.209576,-0.8273595,581.6758,-1.0,243.95195078849792,,17.067398,13.598197,1.0830373,3060,3.8018026,6.214308,-0.4781679,,17.421398,43.174522,2.59698e-08,0.14999999,-1.1841236,2.9957911e-05,-0.5929321,7.9807955e-07
154,17.421398,19.209576,-0.83163583,581.87476,0.37373737,244.5669810771942,,17.200901,13.621592,0.9479269,3080,3.778408,8.753124,-1.5569571,,17.421398,43.136486,2.5633629e-08,0.14999999,0.23892899,4.7721516e-23,-0.5994468,0.008261404
155,17.421398,19.209576,-0.8341764,590.68994,0.13131313,245.1974151134491,,8.584895,13.589097,0.7721107,3100,3.8109026,8.127086,-1.1587374,,17.421398,43.188065,2.5303939e-08,0.14999999,-0.092185095,6.5506186,-0.60586566,0.72221863
156,17.421398,19.209576,-0.8350211,592.82104,-0.23232323,245.80162858963013,,15.268829,13.599864,1.1193601,3120,3.8001356,4.5270634,-0.7277109,,17.421398,43.121784,2.4980569e-08,0.14999999,-0.18327995,3.5589905,-0.6076479,4.3726344
157,17.421398,19.209576,-0.8325385,593.6101,-0.61616164,246.44956159591675,,16.61123,13.619044,0.9568501,3140,3.7809553,4.6377134,-0.55490136,,17.421398,43.005417,2.4663356e-08,0.14999999,-0.37759098,0.0720018,-0.58639365,0.048669584
158,17.421398,19.209576,-0.8306197,593.74316,-0.27272728,248.5448067188263,,17.26688,13.642132,1.1376746,3160,3.7578678,4.306695,-0.4797114,,17.421398,42.981125,2.435215e-08,0.14999999,-0.2218492,3.3653383,-0.5924329,3.6592777
159,17.421398,19.209576,-0.82770276,594.28174,-1.0,249.8643021583557,,16.861254,13.662378,1.0875455,3180,3.7376213,6.2056694,-0.49525857,,17.421398,42.861153,2.4046798e-08,0.14999999,-1.0545741,6.2524914e-06,-0.5758462,7.8455935e-07
160,17.421398,19.209576,-0.82670105,594.4802,-0.07070707,251.01795530319214,,17.201702,13.684499,0.939751,3200,3.7155008,5.948599,-0.74311435,,17.421398,42.76503,2.374715e-08,0.14999999,-0.031909768,2.5435836e-09,-0.5821158,3.9583323
161,17.421398,19.209576,-0.8270116,598.97144,0.8181818,252.2329969406128,,12.908681,13.67968,0.86412853,3220,3.7203197,10.985699,-0.80904204,,17.421398,42.7234,2.3453074e-08,0.14999999,0.7150982,6.3363586e-07,-0.56390786,2.5170925e-09
162,17.421398,19.209576,-0.83083916,611.9226,-1.0,253.38802194595337,,4.4488482,13.622701,1.0905589,3240,3.777299,6.085254,-1.2945765,,17.421398,42.51775,2.3164423e-08,0.14999999,-1.0721864,3.963342e-28,-0.57009983,7.800643e-07
163,17.421398,19.209576,-0.8301889,612.12744,-0.27272728,254.55500102043152,,17.195152,13.644617,1.1337409,3260,3.7553825,4.274409,-0.8038458,,17.421398,42.447647,2.2881071e-08,0.14999999,-0.25673413,4.033114e-06,-0.5762537,3.6005502
164,17.421398,19.209576,-0.82716835,612.552,0.57575756,255.84184217453003,,16.975428,13.664926,1.104096,3280,3.735074,9.11526,-0.45974222,,17.421398,42.295036,2.2602883e-08,0.14999999,0.8031234,8.6285485e-07,-0.56052107,2.6177544e-05
165,17.421398,19.209576,-0.82981575,626.72,-0.47474748,256.7529571056366,,3.2320862,13.601697,0.95347583,3300,3.7983027,4.5704618,-1.3477939,,17.421398,42.235382,2.2329736e-08,0.14999999,-0.49526793,1.7804705e-15,-0.56659997,0.5318916
166,17.421398,19.209576,-0.8283103,626.7737,-1.0,258.6934542655945,,17.346287,13.624254,1.093219,3320,3.7757454,6.009757,-0.5280521,,17.421398,42.19582,2.2061514e-08,0.14999999,-0.9097903,0.01568614,-0.5694239,7.79537e-07
167,17.421398,19.209576,-0.8255876,626.8933,1.0,260.5115418434143,,17.280558,13.646148,1.013988,3340,3.753852,20.524284,-0.45552468,,17.421398,42.192574,2.1798098e-08,0.14999999,1.1755536,2.6461147e-35,-0.5754299,4.4421799e-13
168,17.421398,19.209576,-0.83595294,644.2932,-0.75757575,262.08414101600647,,,13.564921,0.97656196,3360,3.8350782,4.4985065,-2.5446951,,17.421398,42.13428,2.1539364e-08,0.14999999,-0.62313133,2.9128922e-35,-0.5814001,0.0017861915
169,17.421398,19.209576,-0.8344712,644.27637,-0.53535354,263.81889128685,,17.416634,13.587713,0.9505244,3380,3.8122864,4.620964,-0.55608505,,17.421398,42.105232,2.1285215e-08,0.14999999,-0.51256144,3.908078,-0.5873242,0.21542963
170,17.421398,19.209576,-0.8329807,644.33813,-0.07070707,264.67096877098083,,17.33828,13.609776,0.946269,3400,3.790224,6.0338364,-0.52601504,,17.421398,42.047684,2.1035541e-08,0.14999999,-0.37689388,0.05875579,-0.59195,3.9974506
171,17.421398,19.209576,-0.8312392,644.4634,-0.37373737,265.9933795928955,,17.274826,13.631207,1.0798019,3420,3.7687922,4.2742224,-0.4740779,,17.421398,42.290802,2.079023e-08,0.14999999,-0.07846609,4.2718115,-0.5745729,1.7415338
172,17.421398,19.209576,-0.83020943,646.8059,0.21212122,267.164489030838,,15.0576,13.639501,0.7421686,3440,3.760499,8.726525,-0.7273006,,17.421398,41.77129,2.0549185e-08,0.14999999,0.43027908,0.8428348,-0.5702709,0.21036585
173,17.421398,19.209576,-0.8338263,656.7866,-0.25252524,268.34770107269287,,7.419017,13.603545,1.1327178,3460,3.7964544,4.291146,-1.1894555,,17.421398,41.72197,2.031231e-08,0.14999999,-0.31105405,0.00027662487,-0.57484573,3.9361
174,17.421398,19.209576,-0.83081496,657.0564,-0.5959596,269.52601385116577,,17.130287,13.623813,0.9514069,3480,3.776187,4.617939,-0.43426532,,17.421398,41.66643,2.0079504e-08,0.14999999,-0.758139,0.6761386,-0.5581124,0.07050217
175,17.421398,19.209576,-0.8293052,657.09644,-0.7979798,270.7473702430725,,17.359966,13.645164,0.99844074,3500,3.754836,4.380955,-0.5122839,,17.421398,41.70571,1.985068e-08,0.14999999,-0.76714295,4.2853074,-0.56343794,0.0005804348
176,17.421398,19.209576,-0.827421,657.1594,-1.0,271.8770878314972,,17.33691,13.666139,1.0741448,3520,3.733861,6.129071,-0.49033195,,17.421398,41.477104,1.9625745e-08,0.14999999,-0.84638035,1.3015698,-0.5691326,7.793103e-07
177,17.421398,19.209576,-0.8249618,657.25635,-0.7777778,272.9009418487549,,17.303207,13.686687,1.0080755,3540,3.7133121,4.3245053,-0.45582283,,17.421398,41.52828,1.9404615e-08,0.14999999,-0.51175857,3.7788496,-0.5747984,0.0010299413
178,17.421398,19.209576,-0.8232197,657.2893,-0.41414142,274.1507694721222,,17.366875,13.707363,1.0378444,3560,3.6926365,4.2746425,-0.5171199,,17.421398,41.586468,1.9187196e-08,0.14999999,-0.30242938,3.6094065,-0.5804264,1.1546443
179,17.421398,19.209576,-0.8209092,657.5171,-0.27272728,275.33471393585205,,17.17232,13.726719,1.1398011,3580,3.6732807,4.204415,-0.44181976,,17.421398,41.423954,1.8973413e-08,0.14999999,-0.22976975,4.056808,-0.57956284,3.6124842
180,17.421398,19.209576,-0.8182243,657.98535,0.43434343,276.5851581096649,,16.931782,13.744526,1.0305271,3600,3.6554737,9.087797,-0.46954128,,17.421398,41.39638,1.8763183e-08,0.14999999,0.6129495,0.00023561588,-0.56515336,0.0017386378
181,17.421398,19.209576,-0.8206118,669.7012,0.7171717,277.7933523654938,,5.6839705,13.699993,0.97912014,3620,3.7000065,10.235523,-1.2642343,,17.421398,41.213615,1.8556428e-08,0.14999999,0.58726794,7.3966846,-0.57068384,1.6446528e-07
182,17.421398,19.209576,-0.82298195,681.1367,-0.23232323,279.078501701355,,5.9646072,13.657491,1.1362102,3640,3.742509,4.3540483,-1.216254,,17.421398,41.1486,1.8353068e-08,0.14999999,-0.02966085,2.9523949e-06,-0.5761935,4.2372365
183,17.421398,19.209576,-0.8224173,685.61255,0.01010101,280.3725514411926,,12.924069,13.653483,0.8399696,3660,3.7465162,7.028858,-0.8477815,,17.421398,41.214676,1.8153036e-08,0.14999999,-0.019305531,5.994422,-0.55865836,2.4109724
184,17.421398,19.209576,-0.8234398,690.92725,-0.6363636,282.1540973186493,,12.085227,13.644959,0.9529198,3680,3.7550402,4.574366,-0.8433651,,17.421398,40.929512,1.795626e-08,0.14999999,-0.78913504,0.0013072848,-0.55101925,0.03095924
185,17.421398,19.209576,-0.8218869,690.9822,-0.8181818,283.31744265556335,,17.345215,13.664961,1.0176516,3700,3.7350388,4.278915,-0.4836676,,17.421398,40.978165,1.7762662e-08,0.14999999,-1.1521568,4.2337995,-0.5562711,0.00032257987
186,17.421398,19.209576,-0.82456774,691.1841,-1.0,284.5677034854889,,17.198015,13.683956,1.0746949,3720,3.7160435,6.2307167,-1.3324581,,17.421398,41.077217,1.757218e-08,0.14999999,-1.1035017,6.0264454,-0.5616602,7.7350825e-07
187,17.421398,19.209576,-0.82508385,691.3965,-1.0,285.5823152065277,,17.18779,13.702693,1.0795362,3740,3.6973066,6.0611753,-0.9857477,,17.421398,40.827625,1.7384744e-08,0.14999999,-1.2459025,5.617414,-0.56702214,7.776673e-07
188,17.421398,19.209576,-0.8317975,691.6011,-0.09090909,286.13628363609314,,17.195375,13.721271,0.9937353,3760,3.678729,5.6939144,-2.156926,,17.421398,40.82167,1.720029e-08,0.14999999,-0.07038336,3.0693425e-12,-0.57235545,4.2156315
189,17.421398,19.209576,-0.8313266,693.92114,-1.0,286.7107639312744,,15.079813,13.728458,1.0866475,3780,3.6715412,6.029581,-0.7294065,,17.421398,40.638405,1.7018756e-08,0.14999999,-0.9788242,2.5196252e-08,-0.55548465,7.6874653e-07
190,17.421398,19.209576,-0.8291785,694.1067,-0.15151516,287.4116244316101,,17.214575,13.746807,1.0784287,3800,3.6531925,4.918333,-0.5000771,,17.421398,40.511818,1.6840083e-08,0.14999999,-0.18422423,1.0876138e-06,-0.56076175,4.6486835
191,17.421398,19.209576,-0.8271386,694.7798,0.5555556,287.97176718711853,,16.726946,13.762409,1.1348748,3820,3.6375904,9.2999325,-0.5105573,,17.421398,40.41885,1.6664211e-08,0.14999999,0.2784288,2.3164012e-05,-0.5418388,4.937256e-05
192,17.421398,19.209576,-0.8286168,703.78076,0.23232323,288.53188276290894,,8.398837,13.734474,0.7606531,3840,3.6655254,8.97414,-1.2267646,,17.421398,40.51558,1.6491079e-08,0.14999999,0.28884557,8.651283,-0.54706055,0.14559373
193,17.421398,19.209576,-0.83176935,712.8357,1.0,289.09669303894043,,8.345036,13.706551,1.0213108,3860,3.693449,21.121109,-1.1896484,,17.421398,40.397655,1.6320628e-08,0.14999999,0.8998929,0.0001149684,-0.55149734,4.3371255e-13
194,17.421398,19.209576,-0.8351412,728.50415,-0.41414142,289.65821385383606,,1.7316388,13.644823,1.0031481,3880,3.7551765,4.3585277,-1.472878,,17.421398,40.38295,1.6152807e-08,0.14999999,-0.50062084,2.5133463e-16,-0.5566653,1.127532
195,17.421398,19.209576,-0.83358985,728.5425,-1.0,290.2253723144531,,17.362005,13.663885,1.0847026,3900,3.7361145,6.028667,-0.5307777,,17.421398,40.332123,1.5987561e-08,0.14999999,-1.0696287,0.017724467,-0.5560115,7.691513e-07
196,17.421398,19.209576,-0.83292013,728.74,-0.53535354,291.0725300312042,,17.202337,13.681938,0.93685126,3920,3.7180614,4.608681,-0.7775572,,17.421398,40.18947,1.5824838e-08,0.14999999,-0.9311682,0.010177306,-0.5611266,0.20985919
