Iteration,Delta,ReturnAbsMax,ReturnMin,LQGmu1_actor,ReturnMax,Bound,Regret/t,DenMISELogLast,LQGsigma_higher,ReturnMean,IWMin,Regret,IWMax,IWMean,ReturnStepMax,DenMISELogFirst,DenMISEMeanLog,ReturnLastEpisode,TimeElapsed,IWFirstEpisode,LQGmu1_higher,IWLastEpisode,TimestepsSoFar
351,4.934433e-09,17.426174,,-0.549461,17.426174,34.168396,3.4193525,-0.35268018,0.14999999,13.980647,,1200.1929,3.8154278,1.0253391,19.215511,-0.47042623,-0.7638127,17.38204,458.58158683776855,2.2939756,-0.47474748,3.770204,7020
352,4.906436e-09,17.426174,,-0.46450374,17.426174,34.082367,3.4095678,-0.32252485,0.14999999,13.990432,,1200.168,3.7200928,1.0307903,19.215511,-0.4667569,-0.76249427,17.42488,459.7069318294525,1.6336212,-0.5151515,3.5770826,7040
353,4.8786775e-09,17.426174,,0.6575146,17.426174,34.03154,3.4000053,-0.34793988,0.14999999,13.999994,,1200.2017,10.924038,1.1000162,19.215511,-0.46496356,-0.76123947,17.366085,460.8915319442749,1.2304719e-07,0.57575756,1.3557236e-10,7060
354,4.8511537e-09,17.426174,,-0.36643976,17.426174,34.01526,3.4249544,-1.4288731,0.14999999,13.975045,,1212.4341,3.7683299,1.0297189,19.215511,-0.4677924,-0.76287514,5.1684804,462.03095507621765,2.2879417,-0.47474748,4.7058247e-12,7080
355,4.8238613e-09,17.426174,,-0.27328038,17.426174,34.018036,3.415781,-0.40789318,0.14999999,13.984219,,1212.6025,4.2656336,1.0123678,19.215511,-0.46417096,-0.7617985,17.230968,463.15451860427856,4.228104,-0.3131313,3.754382,7100
356,4.796799e-09,17.426174,,-0.7095604,17.426174,34.01306,3.4069262,-0.49485376,0.14999999,13.993073,,1212.8657,6.8498335,0.9727909,19.215511,-0.4551441,-0.76102215,17.137156,464.25297832489014,0.00010004224,-1.0,3.4900942e-05,7120
357,4.7699635e-09,17.426174,,-0.5387145,17.426174,33.98021,3.3974361,-0.30975637,0.14999999,14.002563,,1212.8848,3.6188073,1.0473927,19.215511,-0.4579489,-0.759847,17.380953,465.38557291030884,0.14557585,-0.6969697,3.612554,7140
358,4.7433533e-09,17.429443,,-0.43586597,17.429443,33.99044,3.3878632,-0.31383702,0.14999999,14.012136,,1212.855,3.9269187,1.0304244,19.217863,-0.4603384,-0.7584757,17.429443,466.49307131767273,3.575732,-0.3939394,2.284722,7160
359,4.7169646e-09,17.429443,,-0.46312928,17.429443,33.961468,3.3786783,-0.34947306,0.14999999,14.021321,,1212.9458,3.6541064,1.0418792,19.217863,-0.45318928,-0.7572592,17.309027,467.62983989715576,1.6116066,-0.5151515,3.280387,7180
360,4.6907958e-09,17.429443,,0.29387984,17.429443,33.94492,3.369544,-0.32907286,0.14999999,14.030456,,1213.0361,9.394079,0.8295098,19.217863,-0.4514918,-0.7559601,17.309677,468.76101183891296,0.025146553,0.17171717,0.0004765351,7200
361,4.664844e-09,17.429443,,-0.21682575,17.429443,33.894287,3.3853683,-1.331813,0.14999999,14.014631,,1222.1182,3.6952844,1.0424838,19.217863,-0.4541959,-0.75804245,8.318327,469.9011719226837,2.257044,-0.47474748,2.0023032e-05,7220
362,4.639107e-09,17.429443,,-0.30392718,17.429443,33.96673,3.3776855,-0.57525855,0.14999999,14.022314,,1222.7222,4.743721,1.0068989,19.217863,-0.4507294,-0.757427,16.795898,471.2089350223541,3.6760678,-0.23232323,4.7025404,7240
363,4.613582e-09,17.429443,,-0.65492725,17.429443,33.86953,3.3690739,-0.44796172,0.14999999,14.030926,,1222.9736,4.293789,1.0212271,19.217863,-0.44338435,-0.7565642,17.14851,472.63489389419556,4.1229057,-0.2929293,4.1514406,7260
364,4.588267e-09,17.429443,,0.50023127,17.429443,33.860878,3.3598623,-0.29976732,0.14999999,14.040137,,1222.9902,10.427208,0.8931739,19.217863,-0.43484154,-0.7552591,17.38367,473.8965947628021,0.00013458497,0.37373737,2.2019295e-10,7280
365,4.5631605e-09,17.429443,,-0.67729276,17.429443,33.843754,3.3796253,-1.3708401,0.14999999,14.020374,,1233.5635,3.6119351,1.0481076,19.217863,-0.43758467,-0.75725734,6.8263836,475.4325382709503,0.20044915,-0.67676765,4.4709188e-13,7300
366,4.538259e-09,17.429443,,1.0024909,17.429443,33.842247,3.3703747,-0.2988909,0.14999999,14.029625,,1233.5571,24.556213,0.97243947,19.217863,-0.43977162,-0.75588006,17.406767,476.73950815200806,1.2757686e-16,1.0,2.5315667e-27,7320
367,4.513562e-09,17.429443,,-0.97020376,17.429443,33.80136,3.4086027,-1.8676214,0.14999999,13.991397,,1250.957,3.8166678,1.0199378,19.217863,-0.4425001,-0.75903547,,477.92943477630615,0.0127174165,-0.8181818,1.7552479e-31,7340
368,4.489065e-09,17.429443,,-1.1135883,17.429443,33.718174,3.399806,-0.5379077,0.14999999,14.000194,,1251.1284,6.943367,0.9641374,19.217863,-0.44518656,-0.7583871,17.227943,479.05667662620544,9.905103e-05,-1.0,4.465405,7360
369,4.464767e-09,17.429443,,-0.6083481,17.429443,33.66947,3.3911486,-1.1068949,0.14999999,14.008851,,1251.334,3.5832796,1.0429479,19.217863,-0.4479,-0.7594406,17.194992,480.33374762535095,0.6587843,-0.5959596,0.020876411,7380
370,4.4406656e-09,17.429443,,-1.1150492,17.429443,33.653534,3.3820152,-0.29035342,0.14999999,14.017984,,1251.3457,6.851818,0.9681723,19.217863,-0.44882265,-0.7580627,17.388094,482.0605306625366,9.9411875e-05,-1.0,0.11763607,7400
371,4.416759e-09,17.429443,,-0.8103918,17.429443,33.602432,3.3734589,-1.1051121,0.14999999,14.026541,,1251.5532,6.7454233,0.97293574,19.217863,-0.45152143,-0.7590957,17.192562,483.5275752544403,9.968054e-05,-1.0,5.9843807,7420
372,4.393045e-09,17.429443,,-0.8086478,17.429443,33.639263,3.3645496,-0.33780336,0.14999999,14.03545,,1251.6123,3.5695775,1.0487622,19.217863,-0.45421293,-0.75804776,17.340963,485.0908124446869,0.38116276,-0.6363636,1.9021161,7440
373,4.3695207e-09,17.429443,,-0.7313952,17.429443,33.6255,3.3556852,-0.33447522,0.14999999,14.044314,,1251.6704,3.7492225,1.0225443,19.217863,-0.4558734,-0.7567875,17.341715,486.56171345710754,0.012888635,-0.8181818,3.7085345,7460
374,4.346186e-09,17.429443,,0.4988389,17.429443,33.583008,3.3468132,-0.2977269,0.14999999,14.053186,,1251.7085,11.699815,1.1212958,19.217863,-0.45851624,-0.7555062,17.362495,488.02766251564026,4.4248365e-09,0.65656567,9.164538e-19,7480
375,4.323037e-09,17.429443,,-0.17501718,17.429443,33.5549,3.3660507,-1.3809792,0.14999999,14.033949,,1262.269,6.2142954,0.9745125,19.217863,-0.46118647,-0.75688034,6.839049,489.65185260772705,1.4808842,-0.09090909,0.0046551083,7500
376,4.3000723e-09,17.429443,,-0.3360477,17.429443,33.58454,3.359293,-0.6451165,0.14999999,14.040707,,1263.0942,4.3605146,1.01177,19.217863,-0.45990834,-0.75666255,16.574696,491.2176184654236,4.1915984,-0.2929293,3.7222805,7520
377,4.277291e-09,17.429443,,-0.7417561,17.429443,33.544415,3.3510675,-0.42263275,0.14999999,14.048932,,1263.3525,3.644412,1.0403636,19.217863,-0.45147818,-0.7557529,17.141703,492.3242268562317,0.046745285,-0.75757575,0.07825665,7540
378,4.254689e-09,17.429443,,-0.5810253,17.429443,33.504105,3.342287,-0.30165893,0.14999999,14.057713,,1263.3843,3.966985,1.0257933,19.217863,-0.4540032,-0.7544512,17.368086,494.2566707134247,3.8037243,-0.37373737,0.17730415,7560
379,4.232267e-09,17.429443,,-0.73338854,17.429443,33.590187,3.333394,-0.29467463,0.14999999,14.066606,,1263.3564,3.5536494,1.0567647,19.217863,-0.44663274,-0.7531768,17.428139,496.14096999168396,0.27913526,-0.65656567,3.1457376,7580
380,4.2100208e-09,17.429443,,-0.83076525,17.429443,33.526413,3.3246517,-0.29581356,0.14999999,14.075348,,1263.3677,3.5620553,1.0563797,19.217863,-0.44853157,-0.75182986,17.388636,497.88145303726196,0.10077739,-0.7171717,3.5542743,7600
381,4.187951e-09,17.429443,,-0.86245066,17.429443,33.497917,3.316102,-0.33679533,0.14999999,14.083898,,1263.435,3.712326,1.0318285,19.217863,-0.4508945,-0.7505987,17.332743,499.4344217777252,0.012824619,-0.8181818,3.7115817,7620
382,4.166053e-09,17.429443,,0.54946816,17.429443,33.455505,3.3076668,-0.35497323,0.14999999,14.092333,,1263.5288,10.629982,0.95731604,19.217863,-0.4534821,-0.74948585,17.306322,500.93157720565796,3.8878643e-05,0.41414142,7.0939295e-16,7640
383,4.1443267e-09,17.429443,,-0.8599843,17.429443,33.43443,3.3278666,-1.3954663,0.14999999,14.072133,,1274.5728,3.6958025,1.0340192,19.217863,-0.45609635,-0.7513044,6.355819,502.5436589717865,0.012891505,-0.8181818,9.528162e-18,7660
384,4.1227697e-09,17.429443,,-0.6711137,17.429443,33.37028,3.319415,-0.34850243,0.14999999,14.080585,,1274.6553,3.6700375,1.0361688,19.217863,-0.45867026,-0.75017303,17.31705,503.7919545173645,0.012924729,-0.8181818,3.624991,7680
385,4.1013806e-09,17.429443,,-0.41356397,17.429443,33.336174,3.3108368,-0.27125543,0.14999999,14.089163,,1274.6724,3.535115,1.0463203,19.217863,-0.4612374,-0.7488412,17.383095,504.9625256061554,0.6676296,-0.5959596,3.0769,7700
386,4.080157e-09,17.429443,,0.20507249,17.429443,33.330963,3.3023758,-0.36498013,0.14999999,14.097624,,1274.7173,4.161818,1.016365,19.217863,-0.46209884,-0.7477322,17.355183,506.0926036834717,4.161818,-0.33333334,3.3205094,7720
387,4.0590984e-09,17.429443,,0.12698704,17.429443,33.480038,3.316268,-1.3033093,0.14999999,14.083732,,1283.3955,9.331102,0.8480508,19.217863,-0.45396194,-0.7491324,8.72176,507.21925234794617,0.03842817,0.15151516,9.186627,7740
388,4.0382018e-09,17.429443,,0.010776354,17.429443,33.231983,3.3294783,-1.1933465,0.14999999,14.070521,,1291.8374,7.7302537,0.92855424,19.217863,-0.4564433,-0.7506824,8.957834,508.33440113067627,0.33028606,0.030303031,7.1263494,7760
389,4.017467e-09,17.429443,,-0.9211692,17.429443,33.17678,3.342042,-0.98741597,0.14999999,14.057958,,1300.0542,6.932256,0.96111226,19.217863,-0.45816642,-0.75148773,9.183396,509.4483950138092,0.000100345045,-1.0,9.85217e-10,7780
390,3.9968904e-09,17.429443,,-0.9300609,17.429443,33.1903,3.3338137,-0.41781744,0.14999999,14.066186,,1300.1875,3.663048,1.032896,19.217863,-0.46073356,-0.7507422,17.266726,510.58006715774536,0.012951424,-0.8181818,3.190894,7800
391,3.976472e-09,17.429443,,0.7240581,17.429443,33.127583,3.3256311,-0.42646748,0.14999999,14.0743685,,1300.3218,13.689761,1.0565507,19.217863,-0.46326116,-0.7498346,17.266127,511.72369623184204,2.4382876e-12,0.8181818,1.2977897e-29,7820
392,3.9562096e-09,17.429443,,0.51571536,17.429443,33.12121,3.350484,-1.5152471,0.14999999,14.049516,,1313.3896,10.962109,1.1207743,19.217863,-0.46581545,-0.7516726,4.3314466,512.8738083839417,2.698299e-07,0.5555556,6.4396286,7840
393,3.936102e-09,17.429443,,-0.4796594,17.429443,33.12057,3.3692293,-1.3774205,0.14999999,14.03077,,1324.1069,3.7017562,1.0233735,19.217863,-0.46836323,-0.75298464,6.6831584,514.06138920784,1.9530338,-0.4949495,1.4624664e-09,7860
394,3.9161474e-09,17.429443,,-0.0969993,17.429443,33.097305,3.3606844,-0.32864997,0.14999999,14.039315,,1324.1094,5.5661383,0.9762685,19.217863,-0.46594727,-0.75185376,17.397257,515.4516370296478,2.4605212,-0.15151516,0.33755472,7880
395,3.8963446e-09,17.429443,,-0.6489788,17.429443,33.09271,3.3564463,-0.7894513,0.14999999,14.043553,,1325.7964,3.7325716,1.0261153,19.217863,-0.46225658,-0.75201786,15.713246,517.3290617465973,0.0081297485,-0.83838385,2.9039997e-05,7900
396,3.876691e-09,17.429443,,-0.7557999,17.429443,33.115578,3.3479433,-0.27717227,0.14999999,14.052056,,1325.7856,3.5713186,1.039252,19.217863,-0.46476445,-0.75075865,17.410856,519.0453779697418,0.85988116,-0.57575756,3.1149483,7920
397,3.8571852e-09,17.429443,,-0.5314567,17.429443,33.049294,3.3395252,-0.28233266,0.14999999,14.060474,,1325.7915,3.4880311,1.0547009,19.217863,-0.46511745,-0.74948496,17.393932,520.308917760849,0.14662316,-0.6969697,3.2661214,7940
398,3.837827e-09,17.429443,,-0.5918343,17.429443,33.021935,3.331174,-0.3006788,0.14999999,14.068826,,1325.8071,3.71065,1.0255227,19.217863,-0.4672639,-0.7482254,17.384497,521.6424350738525,2.286733,-0.47474748,3.3447604,7960
399,3.818614e-09,17.429443,,0.28575864,17.429443,33.00945,3.3228483,-0.27416685,0.14999999,14.077151,,1325.8164,10.237632,0.8333416,19.217863,-0.4640442,-0.7469786,17.390366,523.1601984500885,0.0023565353,0.27272728,2.1384302e-07,7980
400,3.7995442e-09,17.429443,,-0.5429566,17.429443,32.99879,3.3371382,-1.330824,0.14999999,14.062861,,1334.8555,3.473811,1.0525577,19.217863,-0.46654144,-0.7488686,8.361185,524.8561353683472,0.38589102,-0.6363636,6.2583666e-08,8000
401,3.7806176e-09,17.429443,,-0.4857922,17.429443,32.956993,3.3288193,-0.28786173,0.14999999,14.07118,,1334.8564,3.5664585,1.0384347,19.217863,-0.46807405,-0.747593,17.399055,526.770838022232,1.3458139,-0.53535354,3.5422375,8020
402,3.7618317e-09,17.429443,,0.042252712,17.429443,32.946724,3.3206062,-0.30989227,0.14999999,14.079393,,1334.8838,6.5026345,0.968765,19.217863,-0.46721417,-0.74641365,17.372837,528.1705265045166,1.214985,-0.07070707,0.07880971,8040
403,3.7431858e-09,17.429443,,-0.34074408,17.429443,32.895737,3.3329897,-1.0496296,0.14999999,14.06701,,1343.1948,3.6285393,1.0331548,19.217863,-0.46668085,-0.7472543,9.088399,528.9546194076538,1.9497509,-0.4949495,0.012460194,8060
404,3.7246783e-09,17.429443,,-0.9143826,17.429443,32.890312,3.3253107,-0.42612854,0.14999999,14.074689,,1343.4253,7.064796,0.9539775,19.217863,-0.46433276,-0.7463825,17.169682,529.6658954620361,0.000100965735,-1.0,0.00026024794,8080
405,3.7063073e-09,17.429443,,-0.40960348,17.429443,32.866234,3.317399,-0.41284406,0.14999999,14.082601,,1343.5469,4.181949,1.0044932,19.217863,-0.46680468,-0.74568224,17.278936,530.7456231117249,4.1814485,-0.33333334,0.002216999,8100
406,3.6880723e-09,17.429443,,-0.4847438,17.429443,32.820255,3.3095474,-0.35608208,0.14999999,14.090452,,1343.6763,3.7498875,1.0268302,19.217863,-0.45899916,-0.7447178,17.270191,532.197741985321,2.9509363,-0.43434343,3.7459009,8120
407,3.669971e-09,17.429443,,0.9535947,17.429443,32.80701,3.3015661,-0.29994732,0.14999999,14.0984335,,1343.7373,25.458923,0.95438755,19.217863,-0.45421714,-0.74356425,17.339155,533.6593873500824,1.2943325e-16,1.0,1.9046884e-21,8140
408,3.652003e-09,17.429443,,0.08808702,17.429443,32.809135,3.334097,-1.7841064,0.14999999,14.065903,,1360.3115,8.808464,0.89192843,19.217863,-0.45667115,-0.74626863,0.82540214,535.0551955699921,0.08479907,0.11111111,2.2365602e-06,8160
409,3.6341672e-09,17.429443,,-0.5721467,17.429443,32.80864,3.3464012,-1.121505,0.14999999,14.053598,,1368.6777,3.6947544,1.0260228,19.217863,-0.4589113,-0.7474626,9.034007,536.1773369312286,0.012927849,-0.8181818,9.667225e-08,8180
410,3.6164611e-09,17.429443,,-0.6122941,17.429443,32.882767,3.3382607,-0.27258655,0.14999999,14.061739,,1368.687,3.5385337,1.0476305,19.217863,-0.46132168,-0.7462462,17.390907,537.3179972171783,1.3367571,-0.53535354,3.3895087,8200
411,3.598884e-09,17.429443,,-0.5455488,17.429443,32.832027,3.3301287,-0.25987917,0.14999999,14.069871,,1368.6831,3.457439,1.0549372,19.217863,-0.46050268,-0.74495184,17.403433,538.5564305782318,0.66713923,-0.5959596,3.4285295,8220
412,3.5814351e-09,17.429443,,-0.56838316,17.429443,32.78235,3.3220692,-0.26875323,0.14999999,14.07793,,1368.6924,3.4722953,1.0532296,19.217863,-0.46131092,-0.7436675,17.390724,539.8190639019012,1.0800202,-0.5555556,3.471926,8240
413,3.5641123e-09,17.429443,,-0.82518905,17.429443,32.736702,3.313984,-0.25596437,0.14999999,14.086016,,1368.6753,3.417582,1.058498,19.217863,-0.46111718,-0.7423625,17.417181,541.0713806152344,0.6675493,-0.5959596,3.3778749,8260
414,3.5469154e-09,17.429443,,0.6524668,17.429443,32.714417,3.3061714,-0.32195735,0.14999999,14.093828,,1368.7549,10.902781,1.0458603,19.217863,-0.46192053,-0.74121034,17.320684,542.2334749698639,5.1668203e-06,0.47474748,1.8032791e-16,8280
415,3.5298422e-09,17.429443,,-0.94109344,17.429443,32.667545,3.3275337,-1.4806296,0.14999999,14.072466,,1380.9268,7.1291647,0.94841284,19.217863,-0.46433306,-0.7429032,5.228685,543.2462480068207,0.000100965735,-1.0,5.180924e-26,8300
416,3.5128922e-09,17.429443,,-0.6161929,17.429443,32.683395,3.3198843,-0.46542287,0.14999999,14.080115,,1381.0718,3.6774638,1.0262477,19.217863,-0.46673954,-0.7423693,17.25466,544.553083896637,0.013029448,-0.8181818,3.0279543,8320
417,3.4960643e-09,17.429443,,-0.7924344,17.429443,32.663696,3.311903,-0.24631692,0.14999999,14.088097,,1381.0635,3.4027138,1.0600071,19.217863,-0.46910918,-0.7411218,17.407928,545.8853204250336,0.51487964,-0.61616164,3.402459,8340
418,3.4793566e-09,17.429443,,-0.0048806574,17.429443,32.608307,3.3041077,-0.29117954,0.14999999,14.095892,,1381.1167,7.059283,0.964161,19.217863,-0.47027045,-0.73990643,17.3467,547.4978172779083,0.7675909,-0.030303031,8.821766e-06,8360
419,3.4627683e-09,17.429443,,-0.927783,17.429443,32.601147,3.311079,-0.9715393,0.14999999,14.088921,,1387.3418,3.6604977,1.0272578,19.217863,-0.47082525,-0.740556,11.174679,549.2023923397064,0.013082789,-0.8181818,2.904167e-06,8380
420,3.4462986e-09,17.429443,,0.63886034,17.429443,32.571507,3.3035078,-0.43498105,0.14999999,14.096492,,1387.4736,12.119423,1.1280717,19.217863,-0.47317785,-0.73976856,17.268396,550.947863817215,1.8716613e-09,0.67676765,5.8406477e-25,8400
421,3.429946e-09,17.429443,,-1.0029647,17.429443,32.534416,3.324192,-1.4575248,0.14999999,14.075808,,1399.4849,3.7180357,1.0213783,19.217863,-0.47555596,-0.7411937,5.388657,551.7995693683624,0.008238591,-0.83838385,9.9297265e-21,8420
422,3.4137095e-09,17.429443,,-1.224544,17.429443,32.580894,3.3168068,-0.61292315,0.14999999,14.083193,,1399.6924,7.115464,0.9547216,19.217863,-0.47790888,-0.740844,17.192778,552.9996545314789,0.000102345846,-1.0,4.90821,8440
423,3.3975887e-09,17.429443,,-1.0263876,17.429443,32.574127,3.309455,-2.0467596,0.14999999,14.090545,,1399.8994,7.01406,0.9608888,19.217863,-0.48027548,-0.7440472,17.193203,554.4610314369202,0.00010258829,-1.0,6.71602,8460
424,3.381581e-09,17.429443,,-0.04011944,17.429443,32.52404,3.3021173,-0.67387277,0.14999999,14.097882,,1400.0977,5.2947373,0.9671786,19.217863,-0.48263654,-0.7439826,17.201698,555.6962423324585,3.19531,-0.1919192,9.934183e-07,8480
425,3.3656866e-09,17.429443,,-0.9159122,17.429443,32.506737,3.3027248,-0.91349953,0.14999999,14.097275,,1403.6582,6.932275,0.9632743,19.217863,-0.47748438,-0.7444655,13.839723,557.488606929779,0.000102302416,-1.0,8.499782e-09,8500
426,3.3499037e-09,17.429443,,-0.048000686,17.429443,32.50787,3.2952585,-0.39687642,0.14999999,14.104741,,1403.7803,8.087745,0.9454906,19.217863,-0.47983432,-0.7437444,17.277466,558.7332994937897,0.24729528,0.05050505,3.8328407e-09,8520
427,3.3342316e-09,17.429443,,-0.28310114,17.429443,32.462482,3.2959394,-0.89143324,0.14999999,14.10406,,1407.3662,5.8043013,0.9792515,19.217863,-0.48159865,-0.74422973,13.8136425,560.2842693328857,2.1522324,-0.13131313,5.5587378,8540
428,3.3186691e-09,17.429443,,-0.5219192,17.429443,32.510773,3.2888384,-0.51044965,0.14999999,14.111161,,1407.6226,3.8695314,1.0182337,19.217863,-0.47891015,-0.74374,17.14355,562.053022146225,3.3416238,-0.41414142,3.025393,8560
429,3.3032155e-09,17.429443,,-0.4424893,17.429443,32.43696,3.281252,-0.2848154,0.14999999,14.118748,,1407.6567,3.602269,1.0374652,19.217863,-0.47346666,-0.7426328,17.366083,563.6274905204773,1.9630264,-0.4949495,3.4793072,8580
430,3.2878698e-09,17.429443,,-0.45828784,17.429443,32.395306,3.2738323,-0.32926244,0.14999999,14.126167,,1407.748,3.753,1.0260175,19.217863,-0.47122955,-0.74158895,17.309122,565.1620714664459,2.9872491,-0.43434343,3.6912656,8600
431,3.2726304e-09,17.429443,,-1.1023337,17.429443,32.368816,3.266385,-0.31117597,0.14999999,14.133615,,1407.812,6.9173117,0.9609606,19.217863,-0.46662936,-0.7405347,17.33598,566.3670039176941,0.00010119786,-1.0,0.0053438945,8620
432,3.2574967e-09,17.429443,,-0.45064312,17.429443,32.350983,3.2592897,-1.0270544,0.14999999,14.14071,,1408.0132,3.528111,1.0440978,19.217863,-0.46894664,-0.7412967,17.198938,567.4854006767273,1.6372023,-0.5151515,0.0034943542,8640
433,3.2424676e-09,17.429443,,0.25399062,17.429443,32.34032,3.2519588,-0.3137044,0.14999999,14.148041,,1408.0981,10.575904,0.8346421,19.217863,-0.46747613,-0.74021184,17.314966,569.2037823200226,0.0013912339,0.2929293,1.6789103e-05,8660
434,3.227543e-09,17.429443,,-0.8427064,17.429443,32.330242,3.2649326,-1.330824,0.14999999,14.135067,,1416.9805,6.8554344,0.9646677,19.217863,-0.4697797,-0.7419657,8.517301,571.1532602310181,0.00010151723,-1.0,6.7093336e-15,8680
435,3.2127205e-09,17.429443,,-0.7479467,17.429443,32.325882,3.257594,-0.3259905,0.14999999,14.1424055,,1417.0537,3.8130615,1.0244588,19.217863,-0.47208098,-0.7410988,17.32709,572.9121222496033,3.3188808,-0.41414142,0.062203858,8700
436,3.1980005e-09,17.429443,,-0.73720026,17.429443,32.40753,3.250205,-0.27769205,0.14999999,14.149795,,1417.0894,3.4787228,1.0492471,19.217863,-0.46677652,-0.73998475,17.364668,574.683123588562,0.10263294,-0.7171717,3.4377835,8720
437,3.1833811e-09,17.429443,,-0.70488274,17.429443,32.363434,3.2428303,-0.26820675,0.14999999,14.157169,,1417.1167,3.58672,1.0360564,19.217863,-0.4688321,-0.73879683,17.372242,575.8784232139587,0.020457812,-0.7979798,3.2036667,8740
438,3.1688618e-09,17.429443,,-0.65349084,17.429443,32.35665,3.2354069,-0.25431287,0.14999999,14.164593,,1417.1079,3.4128587,1.0564166,19.217863,-0.471071,-0.7376129,17.408632,576.9121737480164,0.20727512,-0.67676765,3.3700535,8760
439,3.1544416e-09,17.429443,,-0.83691025,17.429443,32.311478,3.2280731,-0.24172959,0.14999999,14.1719265,,1417.124,3.3942032,1.0580513,19.217863,-0.4728784,-0.736359,17.38391,578.0588982105255,0.2076501,-0.67676765,3.346352,8780
440,3.1401193e-09,17.429443,,-0.7290757,17.429443,32.256218,3.2209158,-0.30953082,0.14999999,14.179084,,1417.2031,3.5963833,1.032939,19.217863,-0.4746808,-0.73526126,17.321375,579.6172943115234,0.01313333,-0.8181818,3.5963438,8800
