DenMISELogLast,GridSize,DenMISEMeanLog,BoundBonus,Regret,IWFirstEpisode,ReturnMax,ReturnMin,ReturnMean,InvPendulum_mu1_higher,InvPendulum_mu2_higher,IWMin,IWMax,InvPendulum_std1_higher,Iteration,InvPendulum_std0_higher,MinEpLen,InvPendulum_mu0_higher,InvPendulum_std3_higher,TimestepsSoFar,ReturnAbsMax,InvPendulum_std2_higher,DenMISELogFirst,InvPendulum_mu3_higher,BoundMISE,Bound,ActionIn1,Regret/t,AvgEpLen,ReturnLastEpisode,Delta,NumTrajectories,TimeElapsed,NumTrainableParams,IWMean,IWLastEpisode
2.9357526,1296,2.6555727,6765.591,562581.5,,96.4213,-564.57104,-138.88274,-0.12,0.2,,337.69385,0.03,3910,0.03,10,-0.04,0.03,243423,564.57104,0.03,1.2287292,0.2,-69.70143,6695.889,0.12849487,143.88274,62.256521739130434,-103.59296,6.1318e-12,3910,28052.355505228043,,0.55074877,
2.013237,1296,2.6552901,6758.3604,562706.0,,96.4213,-564.57104,-138.87778,-0.2,0.04,,534.23413,0.03,3911,0.03,10,0.12,0.03,243447,564.57104,0.03,1.2284735,-0.2,-63.462837,6694.8975,-0.25496852,143.87778,62.24673996420353,-119.45725,6.128665e-12,3911,28062.670315027237,,0.568027,2.5275588e-37
2.4851696,1296,2.655131,6807.2837,562788.9,,96.4213,-564.57104,-138.86218,-0.2,0.12,,1632.3884,0.03,3912,0.03,10,0.2,0.03,243534,564.57104,0.03,1.2282178,-0.04,-113.51837,6693.765,0.0231551,143.86218,62.25306748466258,-77.946236,6.1255315e-12,3912,28073.135738372803,,0.9220354,1.6710749e-07
2.8604267,1296,2.6551433,6807.3467,562911.0,,96.4213,-564.57104,-138.85663,-0.04,-0.2,,859.5555,0.03,3913,0.03,10,0.12,0.03,243556,564.57104,0.03,1.2279623,0.2,-114.40349,6692.9434,0.0038537383,143.85663,62.24278047533861,-117.102844,6.1224008e-12,3913,28083.47960448265,,1.0035083,
3.4362926,1296,2.6553304,6807.4146,563040.75,,96.4213,-564.57104,-138.85303,0.2,-0.04,,917.5742,0.03,3914,0.03,10,0.2,0.03,243589,564.57104,0.03,1.2277068,0.12,-114.5394,6692.875,0.4985804,143.85303,62.23530914665304,-124.73422,6.119273e-12,3914,28093.68443131447,,0.96375865,1.3045527e-25
2.2068932,1296,2.655193,6805.1587,563165.5,,96.4213,-564.57104,-138.84814,-0.2,0.2,,1311.0068,0.03,3915,0.03,10,0.04,0.03,243614,564.57104,0.03,1.2274513,-0.12,-112.43442,6692.724,-0.06551576,143.84814,62.22579821200511,-119.75348,6.116148e-12,3915,28103.908497095108,,0.95915484,
2.7743587,1296,2.6551971,6812.679,563295.4,,96.4213,-564.57104,-138.84457,0.04,-0.2,,808.4524,0.03,3916,0.03,10,0.12,0.03,243652,564.57104,0.03,1.2271959,-0.2,-120.57829,6692.101,-0.19441558,143.84457,62.21961184882533,-124.848526,6.113024e-12,3916,28113.956131219864,,1.0897129,
1.8409585,1296,2.654999,6812.738,563411.25,,96.4213,-564.57104,-138.83743,0.04,0.2,,1033.4624,0.03,3917,0.03,10,0.12,0.03,243674,564.57104,0.03,1.2269406,0.2,-120.78146,6691.9565,0.5480349,143.83743,62.20934388562676,-110.87009,6.109904e-12,3917,28124.50191617012,,1.0379066,
2.8593605,1296,2.6550431,6766.1265,563540.1,,96.4213,-564.57104,-138.83362,0.2,-0.04,,614.6051,0.03,3918,0.03,10,0.12,0.03,243704,564.57104,0.03,1.2266853,-0.2,-75.374214,6690.7524,0.15403089,143.83362,62.201123021949975,-123.92313,6.106785e-12,3918,28135.10227370262,,0.6916328,
2.6348119,1296,2.6549532,6761.1675,563652.0,,96.4213,-564.57104,-138.82547,0.2,0.2,,736.6843,0.03,3919,0.03,10,-0.04,0.03,243721,564.57104,0.03,1.22643,-0.12,-71.11818,6690.0493,0.2542688,143.82547,62.1895891809135,-106.8554,6.1036684e-12,3919,28145.818196058273,,0.65107334,8.276259e-24
2.9272501,1296,2.6549246,6807.8184,563761.4,,96.4213,-564.57104,-138.81668,0.2,0.12,,823.6868,0.03,3920,0.03,10,-0.04,0.03,243740,564.57104,0.03,1.226175,0.2,-119.88863,6687.9297,0.42971802,143.81668,62.17857142857143,-104.3929,6.100555e-12,3920,28156.22261118889,,1.0079436,5.216365e-25
3.2089257,1296,2.655054,6813.0156,563886.7,,96.4213,-564.57104,-138.81195,0.2,0.04,,712.1549,0.03,3921,0.03,10,-0.2,0.03,243766,564.57104,0.03,1.22592,-0.12,-125.22762,6687.788,-0.18042558,143.81195,62.16934455496047,-120.28208,6.0974437e-12,3921,28166.80913424492,,1.1324611,9.016363e-27
2.485794,1296,2.655031,6766.394,563997.5,,96.4213,-564.57104,-138.80354,0.2,-0.2,,568.56995,0.03,3922,0.03,10,0.04,0.03,243787,564.57104,0.03,1.2256649,-0.12,-78.804855,6687.5894,-0.090466514,143.80354,62.15884752677206,-105.79615,6.0943347e-12,3922,28177.157713890076,,0.70982486,4.3803543e-25
2.822353,1296,2.6549926,6810.8267,564112.4,,96.4213,-564.57104,-138.79617,0.04,0.2,,994.2735,0.03,3923,0.03,10,0.2,0.03,243805,564.57104,0.03,1.22541,-0.12,-123.43113,6687.3955,0.30661982,143.79617,62.14759112923783,-109.90508,6.091228e-12,3923,28187.375383615494,,1.1170528,
3.4488864,1296,2.6552074,6808.0825,564223.1,,96.4213,-564.57104,-138.78775,0.04,-0.2,,800.2053,0.03,3924,0.03,10,0.2,0.03,243817,564.57104,0.03,1.2251551,0.12,-120.744316,6687.3384,0.1730487,143.78775,62.13481141692151,-105.69092,6.0881235e-12,3924,28197.71327638626,,1.0486482,
3.5016286,1296,2.655425,6805.8306,564339.56,,96.4213,-564.57104,-138.78078,-0.12,-0.2,,676.7407,0.03,3925,0.03,10,0.2,0.03,243835,564.57104,0.03,1.2249002,-0.04,-118.581894,6687.2485,-0.12807323,143.78078,62.12356687898089,-111.47627,6.0850227e-12,3925,28207.71836590767,,1.0674276,2.909317e-12
3.0350752,1296,2.6555274,6805.8975,564463.4,,96.4213,-564.57104,-138.7757,0.2,0.04,,930.9588,0.03,3926,0.03,10,0.12,0.03,243859,564.57104,0.03,1.2246455,-0.2,-120.96624,6684.931,0.12040134,143.7757,62.113856342333165,-118.84237,6.081923e-12,3926,28218.177243947983,,1.0837593,
2.9511297,1296,2.6556077,6808.284,564575.25,,96.4213,-564.57104,-138.76758,0.12,0.2,,1406.9558,0.03,3927,0.03,10,0.2,0.03,243876,564.57104,0.03,1.2243909,-0.04,-123.50186,6684.782,0.5489871,143.76758,62.10236822001528,-106.887024,6.078826e-12,3927,28228.889439105988,,1.1389915,8.212929e-14
1.1030551,1296,2.6552227,6996.5986,564692.9,,96.4213,-564.57104,-138.76091,-0.12,-0.12,,3558.9653,0.03,3928,0.03,10,-0.12,0.03,243898,564.57104,0.03,1.2241362,0.12,-312.95996,6683.6387,-0.20822857,143.76091,62.092158859470466,-112.608986,6.0757306e-12,3928,28239.59095788002,,1.5913113,
2.5632675,1296,2.6552794,6766.862,564827.56,,96.4213,-564.57104,-138.7586,-0.2,0.2,,660.3401,0.03,3929,0.03,10,0.04,0.03,243932,564.57104,0.03,1.2238817,0.12,-83.50308,6683.359,0.15416452,143.7586,62.085008908119114,-129.68585,6.0726385e-12,3929,28250.003437042236,,0.653132,3.1622387e-36
3.3346908,1296,2.6553574,6808.4893,564965.6,,96.4213,-564.57104,-138.75716,-0.04,-0.12,,1416.6255,0.03,3930,0.03,10,0.2,0.03,243977,564.57104,0.03,1.2236272,0.2,-125.569984,6682.9194,0.18561819,143.75716,62.08066157760814,-133.05174,6.069549e-12,3930,28260.53503537178,,0.99504614,2.0577482e-35
2.912024,1296,2.6553998,6766.989,565079.1,,96.4213,-564.57104,-138.74947,0.2,-0.2,,931.66223,0.03,3931,0.03,10,-0.12,0.03,243991,564.57104,0.03,1.2233728,0.04,-86.17915,6680.8096,-0.09278942,143.74947,62.068430424828286,-108.52882,6.0664616e-12,3931,28270.823304891586,,0.7893189,
3.0139372,1296,2.655427,6808.628,565192.5,,96.4213,-564.57104,-138.74173,0.12,-0.2,,866.20703,0.03,3932,0.03,10,-0.04,0.03,244007,564.57104,0.03,1.2231184,-0.2,-128.48248,6680.1455,-0.33890748,143.74173,62.056714140386575,-108.345985,6.0633764e-12,3932,28280.914477348328,,1.2027522,1.2056961e-12
2.4084432,1296,2.6553974,6808.7017,565302.5,,96.4213,-564.57104,-138.73315,-0.04,0.2,,1383.4255,0.03,3933,0.03,10,-0.2,0.03,244019,564.57104,0.03,1.2228642,0.12,-130.27545,6678.4263,0.025067344,143.73315,62.04398677854056,-104.98345,6.0602933e-12,3933,28291.153648853302,,1.0465925,
2.8683233,1296,2.6554399,6883.695,565440.1,,96.4213,-564.57104,-138.7316,-0.04,0.12,,1730.8097,0.03,3934,0.03,10,-0.2,0.03,244055,564.57104,0.03,1.2226099,0.2,-205.2071,6678.488,0.0027916133,143.7316,62.037366548042705,-132.60106,6.057213e-12,3934,28301.18946671486,,1.4068409,0.016905904
2.9093938,1296,2.6555746,6813.956,565933.6,,96.4213,-564.57104,-138.8205,-0.12,-0.2,,1697.3854,0.03,3935,0.03,10,-0.04,0.03,244555,564.57104,0.03,1.2223557,-0.2,-135.7928,6678.163,-0.5654947,143.8205,62.14866581956798,-488.5455,6.0541346e-12,3935,28311.922461509705,,1.2693578,
1.0328715,1296,2.655195,6814.0186,566044.4,,96.4213,-564.57104,-138.81209,0.2,0.04,,1910.1178,0.03,3936,0.03,10,-0.12,0.03,244569,564.57104,0.03,1.2221017,-0.2,-137.16603,6676.8525,-0.12628588,143.81209,62.136432926829265,-105.686035,6.051058e-12,3936,28322.53431868553,,1.2851726,
2.8231075,1296,2.6552784,6806.6353,566155.25,,96.4213,-564.57104,-138.80373,-0.12,-0.04,,1408.0793,0.03,3937,0.03,10,-0.2,0.03,244584,564.57104,0.03,1.2218477,-0.2,-129.91739,6676.718,-0.5312412,143.80373,62.1244602489205,-105.9112,6.0479855e-12,3937,28333.35399889946,,1.2453967,1.0674265e-22
3.0127933,1296,2.6554053,6762.434,566264.5,,96.4213,-564.57104,-138.79495,-0.12,0.2,,610.72577,0.03,3938,0.03,10,0.2,0.03,244602,564.57104,0.03,1.2215936,-0.04,-85.83219,6676.602,0.32490906,143.79495,62.11325545962418,-104.27487,6.044914e-12,3938,28343.866648435593,,0.7594487,
2.7631974,1296,2.655366,6809.0884,566388.25,,96.4213,-564.57104,-138.78986,0.12,0.2,,880.6575,0.03,3939,0.03,10,-0.04,0.03,244631,564.57104,0.03,1.2213397,0.2,-132.54208,6676.5464,0.38114122,143.78986,62.10484894643311,-118.78707,6.0418445e-12,3939,28354.321873664856,,1.1226629,3.7770724e-37
2.926066,1296,2.6554487,6884.0947,566503.0,,96.4213,-564.57104,-138.78249,0.12,-0.04,,2159.094,0.03,3940,0.03,10,0.2,0.03,244646,564.57104,0.03,1.2210859,0.2,-209.98468,6674.11,0.42301214,143.78249,62.09289340101523,-109.680626,6.038779e-12,3940,28364.577458381653,,1.7097709,8.193012e-25
3.2416093,1296,2.655725,6762.6367,566630.5,,96.4213,-564.57104,-138.77835,-0.12,0.2,,624.438,0.03,3941,0.03,10,-0.04,0.03,244671,564.57104,0.03,1.2208321,-0.2,-89.24841,6673.388,-0.15057078,143.77835,62.08348134991119,-122.52284,6.0357145e-12,3941,28374.80162668228,,0.82692593,
0.8630199,1296,2.6552188,6815.301,566744.0,,96.4213,-564.57104,-138.77068,-0.12,0.2,,1099.8523,0.03,3942,0.03,10,-0.2,0.03,244686,564.57104,0.03,1.2205784,0.04,-145.3613,6669.9395,-0.036812007,143.77068,62.071537290715376,-108.464165,6.0326522e-12,3942,28385.126310825348,,0.9870951,5.813189e-20
2.9448233,1296,2.6552722,6809.36,566870.94,,96.4213,-564.57104,-138.7664,0.04,-0.12,,1383.762,0.03,3943,0.03,10,-0.2,0.03,244715,564.57104,0.03,1.2203248,0.2,-143.83543,6665.5244,-0.18361524,143.7664,62.0631498858737,-121.96927,6.0295926e-12,3943,28395.25988292694,,1.1163348,
2.9376178,1296,2.6553497,6814.5547,567006.1,,96.4213,-564.57104,-138.76424,-0.12,-0.04,,1120.4956,0.03,3944,0.03,10,0.2,0.03,244753,564.57104,0.03,1.2200712,0.2,-151.70969,6662.845,0.2723343,143.76424,62.05704868154158,-130.1776,6.0265356e-12,3944,28405.57175064087,,1.0486706,
2.203686,1296,2.655229,6691.8174,567133.5,,96.4213,-564.57104,-138.76007,0.2,-0.2,,357.50574,0.03,3945,0.03,10,-0.04,0.03,244779,564.57104,0.03,1.2198176,-0.12,-29.759747,6662.0576,-0.1520499,143.76007,62.04790874524715,-122.40315,6.0234808e-12,3945,28416.151328086853,,0.2752177,
2.0846703,1296,2.654899,6694.537,567247.25,,96.4213,-564.57104,-138.75247,-0.2,0.04,,444.94,0.03,3946,0.03,10,-0.12,0.03,244796,564.57104,0.03,1.2195642,-0.2,-35.15733,6659.38,-0.45019948,143.75247,62.036492650785604,-108.719154,6.020428e-12,3946,28426.94085407257,,0.43943554,
3.4545493,1296,2.6549573,6763.889,567348.4,,96.4213,-564.57104,-138.74167,-0.12,0.2,,483.41397,0.03,3947,0.03,10,-0.2,0.03,244870,564.57104,0.03,1.2193109,-0.04,-104.64517,6659.244,-0.0737843,143.74167,62.03952368887763,-96.10803,6.0173776e-12,3947,28437.78568792343,,0.7238869,2.0243215e-15
3.018158,1296,2.6549742,6814.8257,567472.8,,96.4213,-564.57104,-138.73679,-0.04,0.12,,1487.1501,0.03,3948,0.03,10,-0.2,0.03,244908,564.57104,0.03,1.2190576,-0.2,-155.7062,6659.1196,-0.32088834,143.73679,62.03343465045592,-119.46024,6.0143297e-12,3948,28448.36726641655,,1.3665241,1.10638805e-08
3.0010107,1296,2.6551294,6768.187,567597.25,,96.4213,-564.57104,-138.73189,-0.04,0.2,,441.12817,0.03,3949,0.03,10,-0.2,0.03,244956,564.57104,0.03,1.2188042,-0.12,-108.94177,6659.245,-0.18673413,143.73189,62.029880982527224,-119.42229,6.0112844e-12,3949,28458.746425151825,,0.9273637,6.752136
3.5340502,1296,2.6553268,6812.623,567730.4,,96.4213,-564.57104,-138.7292,-0.2,-0.12,,852.25006,0.03,3950,0.03,10,0.2,0.03,244987,564.57104,0.03,1.218551,-0.04,-154.02309,6658.6,-0.20047641,143.7292,62.0220253164557,-128.11664,6.008241e-12,3950,28469.13563632965,,1.2392182,
2.22957,1296,2.6552618,6809.899,567880.5,,96.4213,-564.57104,-138.73083,0.12,-0.2,,1287.9844,0.03,3951,0.03,10,0.2,0.03,245037,564.57104,0.03,1.218298,-0.04,-154.97981,6654.919,0.12165104,143.73083,62.018982536066815,-145.18793,6.0052002e-12,3951,28479.43859052658,,1.4292725,5.385918e-31
2.8831098,1296,2.6554043,6763.3667,567993.4,,96.4213,-564.57104,-138.72302,-0.04,0.2,,808.7045,0.03,3952,0.03,10,0.12,0.03,245056,564.57104,0.03,1.2180449,0.2,-111.189674,6652.1772,0.4475136,143.72302,62.008097165991906,-107.82531,6.0021614e-12,3952,28489.664462327957,,0.8754742,
3.15353,1296,2.6554897,6763.4326,568122.25,,96.4213,-564.57104,-138.71927,-0.12,0.04,,1109.022,0.03,3953,0.03,10,0.2,0.03,245085,564.57104,0.03,1.2177918,0.2,-111.515495,6651.917,0.3095984,143.71927,61.999747027573996,-123.89681,5.9991252e-12,3953,28499.94938516617,,0.8586128,5.469846e-07
2.629605,1296,2.655434,6807.7705,568261.1,,96.4213,-564.57104,-138.71803,0.2,-0.12,,1523.637,0.03,3954,0.03,10,0.04,0.03,245121,564.57104,0.03,1.217539,0.2,-156.02946,6651.741,0.3518313,143.71803,61.99317147192716,-133.88449,5.9960908e-12,3954,28510.67739725113,,1.3421366,2.3737957e-23
2.3859184,1296,2.6554255,6807.8335,568380.2,,96.4213,-564.57104,-138.7118,0.12,-0.2,,1153.262,0.03,3955,0.03,10,0.04,0.03,245145,564.57104,0.03,1.217286,0.2,-156.37024,6651.4634,0.10869996,143.7118,61.983565107458915,-114.05703,5.993059e-12,3955,28521.72663998604,,1.3776408,0.018571021
3.0007434,1296,2.655584,6763.623,568496.5,,96.4213,-564.57104,-138.70488,0.2,-0.2,,590.2288,0.03,3956,0.03,10,-0.04,0.03,245164,564.57104,0.03,1.2170333,0.12,-112.565125,6651.058,0.00014011562,143.70488,61.9726996966633,-111.28475,5.9900297e-12,3956,28532.36847424507,,1.0027049,10.36194
0.9596322,1296,2.6551461,6692.6,568610.8,,96.4213,-564.57104,-138.69745,0.12,0.2,,477.01465,0.03,3957,0.03,10,-0.2,0.03,245180,564.57104,0.03,1.2167804,-0.04,-41.75796,6650.8423,0.07974334,143.69745,61.96108162749558,-109.34642,5.987002e-12,3957,28542.761704683304,,0.37112325,
2.8404422,1296,2.6550307,6766.502,568722.5,,96.4213,-564.57104,-138.68936,0.12,0.04,,1071.9788,0.03,3958,0.03,10,0.2,0.03,245193,564.57104,0.03,1.2165278,-0.2,-116.14916,6650.353,0.16528143,143.68936,61.94871147043962,-106.646126,5.9839776e-12,3958,28553.054447174072,,1.0658208,
2.9718854,1296,2.6551113,6768.8535,568832.25,,96.4213,-564.57104,-138.68079,0.04,-0.12,,790.9592,0.03,3959,0.03,10,0.2,0.03,245208,564.57104,0.03,1.2162752,-0.2,-120.44806,6648.4053,-0.17193945,143.68079,61.93685274059106,-104.77798,5.9809544e-12,3959,28563.527535915375,,1.0920585,0.0006555505
2.278239,1296,2.6550252,6768.915,568956.4,,96.4213,-564.57104,-138.67586,0.12,0.2,,1283.9374,0.03,3960,0.03,10,-0.04,0.03,245243,564.57104,0.03,1.2160226,-0.2,-120.891304,6648.024,0.110847875,143.67586,61.9300505050505,-119.10316,5.9779347e-12,3960,28573.857804059982,,1.0945115,
2.6432056,1296,2.6550286,6813.36,569066.7,,96.4213,-564.57104,-138.66743,-0.04,0.12,,1412.6794,0.03,3961,0.03,10,0.2,0.03,245258,564.57104,0.03,1.2157701,-0.2,-165.83862,6647.5215,0.16438276,143.66743,61.918202474122694,-105.3238,5.9749163e-12,3961,28584.218170166016,,1.4771384,1.86993e-21
1.6952926,1296,2.6548688,6808.3022,569176.75,,96.4213,-564.57104,-138.65895,-0.2,-0.04,,1530.2526,0.03,3962,0.03,10,-0.12,0.03,245277,564.57104,0.03,1.2155176,-0.2,-165.5737,6642.7285,-0.50444114,143.65895,61.90737001514387,-105.11272,5.9719005e-12,3962,28594.636326789856,,1.6248951,
3.0726588,1296,2.6550949,6764.9487,569290.0,,96.4213,-564.57104,-138.65128,-0.2,0.2,,782.17566,0.03,3963,0.03,10,-0.12,0.03,245346,564.57104,0.03,1.2152653,0.04,-122.29482,6642.654,-0.16286996,143.65128,61.909159727479185,-108.237755,5.9688877e-12,3963,28605.147814035416,,0.9103245,5.098936e-23
2.8217838,1296,2.6551008,6761.8745,569417.3,,96.4213,-564.57104,-138.64716,-0.04,0.2,,1147.9537,0.03,3964,0.03,10,0.2,0.03,245376,564.57104,0.03,1.215013,-0.12,-122.47654,6639.398,0.30982715,143.64716,61.90110998990918,-122.26256,5.9658762e-12,3964,28615.96572113037,,1.1190697,
3.375776,1296,2.6552944,6693.124,569528.1,,96.4213,-564.57104,-138.63887,-0.12,-0.04,,417.21704,0.03,3965,0.03,10,0.2,0.03,245393,564.57104,0.03,1.2147608,-0.2,-54.434353,6638.6895,-0.22771588,143.63887,61.889785624211854,-105.86139,5.9628674e-12,3965,28626.631408691406,,0.4739984,1.7564536e-16
2.997143,1296,2.6552448,6764.293,569638.3,,96.4213,-564.57104,-138.63043,0.12,-0.2,,880.8649,0.03,3966,0.03,10,-0.2,0.03,245411,564.57104,0.03,1.2145087,-0.04,-127.88996,6636.403,-0.39650995,143.63043,61.878719112455876,-105.14958,5.959861e-12,3966,28637.08103609085,,1.1966866,
1.4260942,1296,2.654967,6764.3496,569753.9,,96.4213,-564.57104,-138.62337,-0.04,0.2,,1194.5497,0.03,3967,0.03,10,-0.12,0.03,245436,564.57104,0.03,1.2142565,0.2,-131.46286,6632.8867,0.34223354,143.62337,61.869422737585076,-110.56148,5.9568565e-12,3967,28647.49953532219,,1.0223613,
0.7891923,1296,2.6544843,6808.6978,569884.0,,96.4213,-564.57104,-138.61996,-0.2,0.04,,1082.6854,0.03,3968,0.03,10,0.2,0.03,245472,564.57104,0.03,1.2140044,-0.12,-175.82162,6632.876,0.0024661794,143.61996,61.86290322580645,-125.1315,5.953854e-12,3968,28657.70238995552,,1.3661587,
3.4142547,1296,2.6547456,6769.506,570020.5,,96.4213,-564.57104,-138.61816,0.2,-0.12,,1248.7378,0.03,3969,0.03,10,0.04,0.03,245505,564.57104,0.03,1.2137525,-0.2,-138.09935,6631.4067,-0.07933582,143.61816,61.85563114134543,-131.48077,5.950854e-12,3969,28668.007732629776,,1.2840719,
2.7474997,1296,2.6548185,6811.1543,570133.5,,96.4213,-564.57104,-138.61046,-0.2,-0.12,,1764.1744,0.03,3970,0.03,10,-0.04,0.03,245521,564.57104,0.03,1.2135005,-0.2,-180.63686,6630.5176,-0.5182682,143.61046,61.84408060453401,-107.99691,5.947857e-12,3970,28678.090352535248,,1.5977225,1.0911264e-32
3.396597,1296,2.6551144,6764.614,570271.75,,96.4213,-564.57104,-138.6091,-0.2,0.2,,1585.764,0.03,3971,0.03,10,-0.04,0.03,245562,564.57104,0.03,1.2132487,0.12,-134.8145,6629.7993,0.13130185,143.6091,61.83883152858222,-133.32747,5.944862e-12,3971,28688.343654870987,,1.0705364,
3.1549487,1296,2.6552317,6811.287,570416.1,,96.4213,-564.57104,-138.6093,-0.04,-0.2,,1429.5082,0.03,3972,0.03,10,-0.12,0.03,245603,564.57104,0.03,1.2129968,-0.2,-183.23972,6628.0474,-0.5599724,143.6093,61.83358509566969,-139.37444,5.941869e-12,3972,28698.65197992325,,1.6833842,
3.2163363,1296,2.6555102,6764.7495,570525.7,,96.4213,-564.57104,-138.60072,0.12,0.04,,1747.8215,0.03,3973,0.03,10,-0.2,0.03,245626,564.57104,0.03,1.2127452,-0.2,-136.9548,6627.795,-0.3359703,143.60072,61.82381072237604,-104.50523,5.938878e-12,3973,28709.413296461105,,1.2595476,5.345815e-25
1.1491607,1296,2.6551678,6769.836,570640.06,,96.4213,-564.57104,-138.59337,-0.04,0.2,,1302.5039,0.03,3974,0.03,10,-0.12,0.03,245644,564.57104,0.03,1.2124935,-0.2,-145.12622,6624.71,-0.2289662,143.59337,61.81278309008555,-109.380295,5.9358894e-12,3974,28720.256277799606,,1.2935852,3.564453e-09
3.3183777,1296,2.655384,6764.8765,570756.6,,96.4213,-564.57104,-138.58658,0.12,-0.04,,813.1428,0.03,3975,0.03,10,0.2,0.03,245670,564.57104,0.03,1.2122419,-0.2,-140.50494,6624.3716,0.04840091,143.58658,61.80377358490566,-111.586365,5.9329035e-12,3975,28730.801122426987,,1.265232,
2.4021037,1296,2.6553693,6762.6743,570870.7,,96.4213,-564.57104,-138.57915,0.04,0.2,,1227.8435,0.03,3976,0.03,10,-0.12,0.03,245686,564.57104,0.03,1.2119904,-0.2,-139.8524,6622.822,-0.025062993,143.57915,61.79225352112676,-109.045364,5.929919e-12,3976,28741.187711000443,,1.2876413,
2.7524416,1296,2.6554413,6765.0127,570995.5,,96.4213,-564.57104,-138.57443,-0.04,-0.2,,1261.1473,0.03,3977,0.03,10,-0.12,0.03,245709,564.57104,0.03,1.2117388,0.2,-145.29689,6619.716,-0.10510136,143.57443,61.78249937138547,-119.80999,5.926937e-12,3977,28751.490342140198,,1.1860216,
2.4818711,1296,2.6554163,6698.8354,571128.9,,96.4213,-564.57104,-138.57187,-0.2,0.12,,381.20508,0.03,3978,0.03,10,-0.04,0.03,245742,564.57104,0.03,1.2114874,-0.2,-79.20904,6619.6265,-0.39468116,143.57187,61.77526395173454,-128.34258,5.923958e-12,3978,28761.89080142975,,0.70312536,
3.3624249,1296,2.6555145,6694.036,571263.3,,96.4213,-564.57104,-138.56956,-0.12,-0.2,,518.05756,0.03,3979,0.03,10,0.04,0.03,245784,564.57104,0.03,1.2112361,-0.2,-78.67295,6615.3633,-0.55392367,143.56956,61.77029404372958,-129.43799,5.9209807e-12,3979,28772.186634540558,,0.69801575,8.155749e-25
1.8245333,1296,2.6552243,6694.101,571374.1,,96.4213,-564.57104,-138.56134,0.2,-0.12,,1658.0394,0.03,3980,0.03,10,-0.04,0.03,245801,564.57104,0.03,1.2109848,-0.2,-78.91996,6615.181,-0.13950148,143.56134,61.75904522613065,-105.86776,5.9180057e-12,3980,28782.49943971634,,0.72889,2.4579029e-20
3.492953,1296,2.6553483,6762.999,571485.6,,96.4213,-564.57104,-138.55328,0.04,0.12,,1271.0829,0.03,3981,0.03,10,-0.2,0.03,245812,564.57104,0.03,1.2107335,-0.2,-148.2915,6614.7075,-0.20355943,143.55328,61.7462949007787,-106.50338,5.9150332e-12,3981,28792.883199453354,,1.3308332,2.5074685e-22
2.6356876,1296,2.6553996,6763.0645,571611.0,,96.4213,-564.57104,-138.54872,0.04,0.12,,1541.5442,0.03,3982,0.03,10,0.2,0.03,245844,564.57104,0.03,1.2104825,-0.2,-149.56725,6613.497,0.06114,143.54872,61.7388247112004,-120.31692,5.9120625e-12,3982,28803.55297780037,,1.3894881,
2.468483,1296,2.6554189,6694.3003,571740.8,,96.4213,-564.57104,-138.54527,0.2,-0.12,,762.73846,0.03,3983,0.03,10,-0.2,0.03,245876,564.57104,0.03,1.2102313,-0.04,-82.91555,6611.385,-0.22374648,143.54527,61.7313582726588,-124.7934,5.909094e-12,3983,28814.26442670822,,0.7289293,
3.3838704,1296,2.6555245,6763.191,571860.4,,96.4213,-564.57104,-138.53925,-0.2,0.12,,1040.3176,0.03,3984,0.03,10,0.04,0.03,245910,564.57104,0.03,1.2099802,-0.2,-153.78455,6609.4062,-0.22903287,143.53925,61.72439759036145,-114.589455,5.906128e-12,3984,28824.79345560074,,1.3842641,
2.953753,1296,2.6556726,6812.1484,571960.1,,96.4213,-564.57104,-138.52826,0.12,-0.04,,1961.4775,0.03,3985,0.03,10,-0.2,0.03,245998,564.57104,0.03,1.2097293,0.2,-203.40804,6608.74,0.08563034,143.52826,61.73099121706399,-94.74472,5.903164e-12,3985,28835.32558941841,,1.3355132,
3.1959703,1296,2.6558595,6765.605,572082.4,,96.4213,-564.57104,-138.52292,-0.12,-0.2,,914.13684,0.03,3986,0.03,10,-0.04,0.03,246020,564.57104,0.03,1.2094784,0.2,-162.79352,6602.8115,-0.16690089,143.52292,61.72102358253888,-117.27888,5.900202e-12,3986,28845.57969045639,,1.3075364,3.36953e-26
3.0436742,1296,2.6560152,6692.3457,572214.94,,96.4213,-564.57104,-138.52017,0.04,0.2,,492.35907,0.03,3987,0.03,10,-0.2,0.03,246054,564.57104,0.03,1.2092276,-0.12,-89.78446,6602.561,-0.09757871,143.52017,61.714070729872084,-127.52268,5.897243e-12,3987,28856.045204639435,,0.77993613,
2.5536942,1296,2.6559286,6692.416,572330.9,,96.4213,-564.57104,-138.51326,0.2,-0.04,,690.3917,0.03,3988,0.03,10,-0.12,0.03,246073,564.57104,0.03,1.2089767,-0.2,-90.69858,6601.7173,-0.29965663,143.51326,61.70336008024072,-110.938965,5.8942864e-12,3988,28866.324746131897,,0.8162604,1.627144e-18
2.655447,1296,2.6558745,6812.413,572457.6,,96.4213,-564.57104,-138.50906,0.04,-0.2,,1890.9329,0.03,3989,0.03,10,0.2,0.03,246110,564.57104,0.03,1.208726,-0.12,-214.03893,6598.374,-0.044953115,143.50906,61.69716720982702,-121.802475,5.8913313e-12,3989,28876.531099557877,,1.9210106,
