Iteration,DenMISEMeanLog,ActionIn1,Bound,BoundBonus,Delta,NumTrajectories,TimestepsSoFar,IWMax,ReturnMax,InvPendulum_std0_higher,Regret,AvgEpLen,DenMISELogFirst,InvPendulum_std2_higher,IWLastEpisode,GridSize,InvPendulum_mu3_higher,InvPendulum_mu1_higher,InvPendulum_mu2_higher,ReturnMin,IWMean,MinEpLen,BoundMISE,IWMin,Regret/t,NumTrainableParams,ReturnLastEpisode,IWFirstEpisode,ReturnMean,TimeElapsed,ReturnAbsMax,InvPendulum_std3_higher,InvPendulum_mu0_higher,DenMISELogLast,InvPendulum_std1_higher
4455,2.6448448,-0.24271674,4575.0425,4699.0522,4.723306e-12,4455,285045,1115.443,82.43441,0.03,644444.7,63.98316498316498,-2.0553863,0.03,1.1159504e-31,1296,0.04,0.04,-0.2,-560.65283,1.1055895,11,-124.00968,,144.6565,,-196.97816,,-139.6565,33738.68253493309,560.65283,0.03,-0.12,3.0813727,0.03
4456,2.6449354,-0.43032303,4574.066,4719.1064,4.721186e-12,4456,285076,699.309,82.43441,0.03,644566.5,63.97576301615799,-2.0556107,0.03,2.109303e-10,1296,0.04,-0.2,-0.12,-560.65283,0.93964535,11,-145.04066,,144.65137,,-116.8094,,-139.65137,33749.6730093956,560.65283,0.03,-0.04,2.9979627,0.03
4457,2.6449292,0.03125478,4573.28,4719.0464,4.719068e-12,4457,285108,1370.8823,82.43441,0.03,644698.8,63.96858873681849,-2.0558352,0.03,2.7938365e-31,1296,-0.04,-0.12,0.2,-560.65283,1.2042345,11,-145.76663,,144.6486,,-127.322556,,-139.6486,33760.73024058342,560.65283,0.03,-0.04,2.713193,0.03
4458,2.6449935,0.39299926,4572.4365,4717.373,4.7169512e-12,4458,285141,1164.8911,82.43441,0.03,644833.6,63.96164199192463,-2.0560596,0.03,4.254751e-30,1296,0.2,0.04,0.04,-560.65283,1.1109636,11,-144.93639,,144.6464,,-129.7719,,-139.6464,33771.57517194748,560.65283,0.03,0.12,2.8105044,0.03
4459,2.6451063,0.38033783,4571.94,4717.4155,4.7148357e-12,4459,285163,1676.4283,82.43441,0.03,644956.4,63.95223144202736,-2.0562837,0.03,2.6107746e-06,1296,0.12,0.2,0.04,-560.65283,1.1784803,11,-145.4758,,144.64148,,-117.79477,,-139.64148,33782.389125585556,560.65283,0.03,0.04,3.095096,0.03
4460,2.6452127,0.062649556,4571.8906,4717.4565,4.712722e-12,4460,285191,1260.5046,82.43441,0.03,645087.0,63.94417040358744,-2.056508,0.03,2.8709216e-32,1296,-0.04,-0.12,0.04,-560.65283,1.0176321,11,-145.56578,,144.63834,,-125.56107,,-139.63834,33793.11574220657,560.65283,0.03,0.2,3.034865,0.03
4461,2.6452644,0.3066702,4571.66,4719.209,4.7106086e-12,4461,285225,1487.2197,82.43441,0.03,645221.4,63.937457969065235,-2.0567322,0.03,6.1514905e-26,1296,-0.04,0.2,-0.04,-560.65283,1.2756172,11,-147.54889,,144.63605,,-129.36043,,-139.63605,33803.95327425003,560.65283,0.03,0.12,2.9183621,0.03
4462,2.6453538,0.11072101,4569.3335,4721.014,4.708498e-12,4462,285241,832.0045,82.43441,0.03,645332.0,63.92671447781264,-2.0569563,0.03,8.0770227e-38,1296,0.2,-0.12,-0.04,-560.65283,0.943796,11,-151.68044,,144.62842,,-105.67011,,-139.62842,33815.172689437866,560.65283,0.03,0.04,2.8684993,0.03
4463,2.645267,-0.10910401,4569.0376,4717.5767,4.7063876e-12,4463,285363,1445.6127,82.43441,0.03,645556.6,63.939726641272685,-2.0571804,0.03,,1296,-0.2,0.04,-0.04,-560.65283,1.3675575,11,-148.53918,,144.64635,,-219.62276,,-139.64635,33826.390187740326,560.65283,0.03,0.12,2.351298,0.03
4464,2.6452916,0.1760484,4567.677,4758.3047,4.7042795e-12,4464,285401,975.70905,82.43441,0.03,645682.56,63.93391577060932,-2.0574045,0.03,,1296,0.2,0.04,-0.04,-560.65283,1.142732,11,-190.6278,,144.64215,,-120.90255,,-139.64215,33837.49607372284,560.65283,0.03,-0.12,2.488984,0.03
4465,2.6453514,-0.35721937,4567.5938,4699.4536,4.7021727e-12,4465,285452,490.4089,82.43441,0.03,645837.0,63.93101903695409,-2.0576284,0.03,1.8354727e-33,1296,-0.04,-0.2,-0.12,-560.65283,0.9596929,11,-131.85994,,144.64435,,-149.47871,,-139.64435,33848.864144563675,560.65283,0.03,-0.04,2.8377223,0.03
4466,2.645465,-0.43069372,4567.607,4758.331,4.700067e-12,4466,285496,1102.7231,82.43441,0.03,645976.5,63.92655620241827,-2.0578525,0.03,3.5128762e-23,1296,-0.04,0.04,-0.12,-560.65283,1.4703418,11,-190.72389,,144.64319,,-134.4424,,-139.64319,33860.05895996094,560.65283,0.03,-0.2,3.2231402,0.03
4467,2.6454084,0.06786252,4567.372,4717.7373,4.697963e-12,4467,285535,1011.0576,82.43441,0.03,646106.8,63.92097604656369,-2.0580764,0.03,,1296,0.04,-0.12,-0.04,-560.65283,1.1053411,11,-150.36534,,144.63998,,-125.36631,,-139.63998,33871.092698812485,560.65283,0.03,0.2,2.006803,0.03
4468,2.6454191,0.13096058,4564.4844,4717.78,4.6958605e-12,4468,285569,1043.7979,82.43441,0.03,646243.44,63.91427931960609,-2.0583003,0.03,1.0011695e-27,1296,0.04,-0.12,0.2,-560.65283,1.2330092,11,-153.2952,,144.63818,,-131.64438,,-139.63818,33881.91683626175,560.65283,0.03,-0.04,2.6506789,0.03
4469,2.64501,-0.2989732,4564.4004,4717.4683,4.693759e-12,4469,285594,1014.7539,82.43441,0.03,646365.56,63.90557171626762,-2.058524,0.03,,1296,-0.04,-0.04,-0.2,-560.65283,1.3955854,11,-153.06767,,144.63315,,-117.12472,,-139.63315,33892.72678232193,560.65283,0.03,-0.12,0.65228546,0.03
4470,2.6452465,0.2936381,4563.8228,4719.5728,4.6916594e-12,4470,285616,1118.1115,82.43441,0.03,646481.6,63.89619686800895,-2.0587478,0.03,3.5717622e-24,1296,0.2,0.12,-0.04,-560.65283,1.2486703,11,-155.74997,,144.62675,,-111.02774,,-139.62675,33903.737807035446,560.65283,0.03,0.04,3.3800132,0.03
4471,2.6452384,-0.12519261,4562.8867,4699.6953,4.689561e-12,4471,285638,922.0066,82.43441,0.03,646604.9,63.88682621337508,-2.0589714,0.03,,1296,-0.2,-0.04,0.04,-560.65283,1.2059168,11,-136.80838,,144.62198,,-118.2658,,-139.62198,33914.889100790024,560.65283,0.03,0.12,2.432614,0.03
4472,2.6453035,-0.1265878,4562.75,4717.589,4.6874635e-12,4472,285674,1290.1549,82.43441,0.03,646737.25,63.88059033989266,-2.059195,0.03,1.6784066e-08,1296,-0.2,-0.04,0.12,-560.65283,1.3740159,11,-154.83871,,144.61925,,-127.34794,,-139.61925,33925.78285932541,560.65283,0.03,-0.04,2.7911932,0.03
4473,2.645398,0.03686741,4562.7812,4719.7446,4.685368e-12,4473,285691,927.6106,82.43441,0.03,646848.25,63.870109546165885,-2.0594187,0.03,,1296,0.2,-0.12,0.04,-560.65283,0.9308934,11,-156.96333,,144.61172,,-106.01337,,-139.61172,33936.90945625305,560.65283,0.03,0.04,2.788301,0.03
4474,2.6454031,0.19651313,4561.436,4701.162,4.6832737e-12,4474,286191,1206.7516,82.43441,0.03,647348.75,63.967590523021904,-2.059642,0.03,1.2899885e-33,1296,0.04,0.12,-0.04,-560.65283,1.1460807,11,-139.72585,,144.69127,,-495.47937,,-139.69127,33948.9326441288,560.65283,0.03,0.2,2.7774465,0.03
4475,2.6455116,-0.21038903,4560.1206,4699.858,4.6811804e-12,4475,286222,1377.0336,82.43441,0.03,647479.6,63.96022346368715,-2.0598657,0.03,1.7255208e-14,1296,-0.04,0.12,-0.2,-560.65283,1.2346393,11,-139.73729,,144.68819,,-125.89914,,-139.68819,33959.972036361694,560.65283,0.03,-0.04,3.0471802,0.03
4476,2.6457272,0.47288567,4559.893,4699.8984,4.6790896e-12,4476,286238,1177.7134,82.43441,0.03,647594.6,63.949508489722966,-2.060089,0.03,,1296,0.04,0.12,0.2,-560.65283,1.2615162,11,-140.00519,,144.68155,,-110.04554,,-139.68155,33970.91975927353,560.65283,0.03,0.04,3.4592998,0.03
4477,2.6457665,0.29314935,4558.9775,4699.937,4.6769992e-12,4477,286250,1077.2535,82.43441,0.03,647705.6,63.93790484699576,-2.0603125,0.03,4.156159e-22,1296,-0.04,0.12,-0.04,-560.65283,1.227849,11,-140.95952,,144.67403,,-105.97006,,-139.67403,33981.91427874565,560.65283,0.03,0.2,2.6420722,0.03
4478,2.6458702,-0.14992122,4558.8564,4683.1777,4.67491e-12,4478,286278,780.35767,82.43441,0.03,647833.9,63.92987941045109,-2.0605357,0.03,4.9779625e-11,1296,-0.04,0.04,-0.04,-560.65283,0.86657566,11,-124.3211,,144.67036,,-123.241585,,-139.67036,33992.8017783165,560.65283,0.03,-0.04,2.9617229,0.03
4479,2.645958,0.2229356,4557.3857,4701.3613,4.6728233e-12,4479,286303,1413.6713,82.43441,0.03,647961.0,63.92118776512614,-2.060759,0.03,3.52264e-11,1296,-0.04,0.2,0.12,-560.65283,1.232951,11,-143.97536,,144.66644,,-122.13153,,-139.66644,34003.83169770241,560.65283,0.03,-0.04,3.2003214,0.03
4480,2.6460433,-0.0036388505,4556.7266,4683.2563,4.6707378e-12,4480,286320,692.9689,82.43441,0.03,648073.25,63.910714285714285,-2.0609822,0.03,2.288879e-26,1296,-0.04,-0.04,-0.04,-560.65283,0.86667347,11,-126.52967,,144.65921,,-107.19182,,-139.65921,34014.88099718094,560.65283,0.03,0.04,2.8634813,0.03
4481,2.6460626,-0.22321796,4556.582,4719.663,4.668653e-12,4481,286387,966.3044,82.43441,0.03,648239.44,63.91140370453024,-2.0612054,0.03,6.56299e-16,1296,-0.2,0.12,-0.04,-560.65283,1.4600545,11,-163.08086,,144.66402,,-161.2243,,-139.66402,34025.99540042877,560.65283,0.03,-0.04,2.9036176,0.03
4482,2.6462247,-0.058204673,4555.9497,4717.991,4.6665696e-12,4482,286408,1220.8594,82.43441,0.03,648360.5,63.90182954038376,-2.0614285,0.03,1.1109471e-23,1296,0.04,-0.04,-0.2,-560.65283,1.4350982,11,-162.04152,,144.65875,,-116.05818,,-139.65875,34037.104506254196,560.65283,0.03,0.12,2.9818618,0.03
4483,2.646365,0.12045147,4554.126,4720.099,4.6644884e-12,4483,286428,923.28864,82.43441,0.03,648482.4,63.89203658264555,-2.0616517,0.03,4.1761188e-30,1296,0.04,-0.2,0.12,-560.65283,1.1639609,11,-165.97322,,144.65367,,-116.841995,,-139.65367,34048.35458731651,560.65283,0.03,0.04,2.951282,0.03
4484,2.6464453,0.31036168,4553.6323,4701.911,4.662409e-12,4484,286462,1272.215,82.43441,0.03,648614.9,63.88537020517395,-2.0618749,0.03,3.4489187e-21,1296,0.2,0.12,0.04,-560.65283,1.1649264,11,-148.27872,,144.65096,,-127.5337,,-139.65096,34059.5540034771,560.65283,0.03,-0.04,2.8913753,0.03
4485,2.646651,-0.016598519,4553.5464,4683.64,4.66033e-12,4485,286505,940.03644,82.43441,0.03,648760.3,63.88071348940914,-2.0620978,0.03,0.0005537599,1296,0.04,0.04,0.04,-560.65283,0.9145217,11,-130.09392,,144.65112,,-140.43007,,-139.65112,34070.63387417793,560.65283,0.03,-0.04,3.4637988,0.03
4486,2.6466146,-0.30716884,4552.8223,4718.155,4.6582525e-12,4486,286585,1313.912,82.43441,0.03,648935.2,63.884306732055286,-2.0623207,0.03,6.877834e-13,1296,-0.12,-0.2,-0.04,-560.65283,1.2343757,11,-165.33246,,144.65787,,-169.87604,,-139.65787,34081.698595285416,560.65283,0.03,0.04,2.6053128,0.03
4487,2.646703,0.121312894,4552.7397,4718.5483,4.656176e-12,4487,287085,1070.0284,82.43441,0.03,649130.4,63.98150211722755,-2.0625436,0.03,3.1664844e-38,1296,0.2,0.04,-0.12,-560.65283,1.319992,11,-165.80856,,144.66913,,-190.18497,,-139.66913,34093.24671149254,560.65283,0.03,-0.04,2.888224,0.03
4488,2.6467648,-0.046491623,4550.7695,4702.072,4.6541013e-12,4488,287101,1342.5728,82.43441,0.03,649244.6,63.9708110516934,-2.0627666,0.03,0.30417746,1296,0.12,0.04,-0.2,-560.65283,1.3364233,11,-151.30202,,144.66235,,-109.266106,,-139.66235,34104.180077552795,560.65283,0.03,-0.04,2.6720035,0.03
4489,2.6469104,0.077231936,4548.4863,4685.2886,4.6520283e-12,4489,287127,714.51825,82.43441,0.03,649367.1,63.96235241701938,-2.0629892,0.03,1.3340377e-05,1296,0.04,0.04,-0.04,-560.65283,0.9278958,11,-136.80219,,144.65741,,-117.45628,,-139.65741,34115.00206255913,560.65283,0.03,0.04,3.0700734,0.03
4490,2.646926,0.03796889,4548.3716,4718.6665,4.649956e-12,4490,287166,1372.4894,82.43441,0.03,649509.6,63.95679287305123,-2.063212,0.03,3.7411976e-09,1296,-0.12,0.2,-0.04,-560.65283,1.4054428,11,-170.29474,,144.65694,,-137.54037,,-139.65694,34126.06939411163,560.65283,0.03,0.04,2.8136964,0.03
4491,2.6470745,0.14304107,4547.895,4718.7065,4.647886e-12,4491,287178,1438.4614,82.43441,0.03,649622.2,63.94522378089513,-2.0634346,0.03,2.0631092e-12,1296,-0.12,0.04,0.2,-560.65283,1.5186665,11,-170.8114,,144.64978,,-107.55704,,-139.64978,34137.32199192047,560.65283,0.03,-0.04,3.010677,0.03
4492,2.6473093,0.26232612,4547.6987,4700.191,4.6458167e-12,4492,287198,1128.0626,82.43441,0.03,649733.75,63.93544078361531,-2.0636573,0.03,1.8991777e-25,1296,0.04,0.2,-0.04,-560.65283,1.2604299,11,-152.49217,,144.64243,,-106.58295,,-139.64243,34148.71810460091,560.65283,0.03,0.12,3.2969,0.03
4493,2.647494,0.07199955,4547.732,4759.432,4.6437485e-12,4493,287218,1587.3589,82.43441,0.03,649853.94,63.92566214110839,-2.06388,0.03,1.5705992e-24,1296,0.04,0.12,0.04,-560.65283,1.5447875,11,-211.7002,,144.63698,,-115.17812,,-139.63698,34159.865809202194,560.65283,0.03,-0.2,3.2735407,0.03
4494,2.6476333,0.095925875,4544.797,4681.959,4.6416824e-12,4494,287245,680.5187,82.43441,0.03,649983.1,63.91744548286604,-2.0641024,0.03,3.3736981e-18,1296,-0.04,0.04,0.04,-560.65283,1.0384003,11,-137.16197,,144.63354,,-124.192665,,-139.63354,34170.926013708115,560.65283,0.03,0.04,2.8431566,0.03
4495,2.6476953,0.2277709,4539.5474,4700.6626,4.6396172e-12,4495,287268,1141.7686,82.43441,0.03,650108.25,63.908342602892105,-2.0643249,0.03,1.0040436e-16,1296,0.12,0.2,-0.04,-560.65283,1.2965597,11,-161.11525,,144.6292,,-120.12986,,-139.6292,34181.848294496536,560.65283,0.03,-0.04,2.927707,0.03
4496,2.6477447,-0.23047015,4538.3755,4759.553,4.637554e-12,4496,287294,1401.3477,82.43441,0.03,650236.6,63.89991103202847,-2.0645473,0.03,,1296,-0.04,-0.2,-0.04,-560.65283,1.4047985,11,-221.17758,,144.62558,,-123.360886,,-139.62558,34192.92539358139,560.65283,0.03,0.12,2.6400743,0.03
4497,2.647904,0.2890613,4537.9116,4700.74,4.635491e-12,4497,287322,1175.3079,82.43441,0.03,650361.5,63.89192795196798,-2.0647697,0.03,1.1499274e-21,1296,0.12,0.04,-0.04,-560.65283,1.2240641,11,-162.82852,,144.62119,,-119.92317,,-139.62119,34204.02807497978,560.65283,0.03,0.2,3.0444975,0.03
4498,2.6479642,0.27467316,4536.424,4700.7793,4.6334304e-12,4498,287344,1489.5504,82.43441,0.03,650485.7,63.88261449533126,-2.0649922,0.03,2.5766113e-13,1296,0.04,0.04,0.2,-560.65283,1.4667461,11,-164.35548,,144.61665,,-119.14281,,-139.61665,34214.93092370033,560.65283,0.03,0.12,2.7582328,0.03
4499,2.6480742,0.14697932,4535.849,4719.0283,4.631371e-12,4499,287376,1199.1163,82.43441,0.03,650615.9,63.8755278950878,-2.0652144,0.03,2.5280947e-14,1296,0.04,0.2,0.04,-560.65283,1.36391,11,-183.17912,,144.61345,,-125.213295,,-139.61345,34225.93906211853,560.65283,0.03,-0.12,2.7880275,0.03
4500,2.6481938,-0.19301775,4534.6733,4724.9575,4.6293126e-12,4500,287399,1204.4446,82.43441,0.03,650739.9,63.86644444444445,-2.0654366,0.03,,1296,-0.04,-0.2,0.12,-560.65283,1.3094002,11,-190.28436,,144.60886,,-118.97328,,-139.60886,34237.3135266304,560.65283,0.03,-0.04,2.920716,0.03
4501,2.6482432,0.08897127,4530.1157,4684.295,4.627256e-12,4501,287466,560.57404,82.43441,0.03,650907.6,63.86714063541435,-2.0656588,0.03,2.5704967e-08,1296,0.04,-0.04,0.04,-560.65283,0.8717596,11,-154.17897,,144.614,,-162.74358,,-139.614,34248.62057137489,560.65283,0.03,0.04,2.6539657,0.03
4502,2.6483135,-0.025300436,4528.181,4764.0728,4.6252004e-12,4502,287568,1214.3995,82.43441,0.03,651108.2,63.87561083962683,-2.065881,0.03,2.2157368e-05,1296,0.04,-0.2,0.04,-560.65283,1.4323308,11,-235.8915,,144.62643,,-195.57622,,-139.62643,34259.58888959885,560.65283,0.03,0.12,3.1089516,0.03
4503,2.6483955,-0.31893438,4528.18,4700.9805,4.6231465e-12,4503,287636,1115.8408,82.43441,0.03,651270.0,63.87652675993782,-2.0661032,0.03,2.2610635e-35,1296,-0.12,0.04,-0.2,-560.65283,1.606892,11,-172.80038,,144.63025,,-156.81946,,-139.63025,34270.7523226738,560.65283,0.03,-0.04,2.6642532,0.03
4504,2.6483576,-0.33039188,4522.617,4762.033,4.621094e-12,4504,287649,1734.5474,82.43441,0.03,651379.44,63.86523090586146,-2.0663252,0.03,5.1163196e-14,1296,-0.04,-0.04,-0.12,-560.65283,1.4515489,11,-239.41597,,144.62244,,-104.41548,,-139.62244,34281.73286128044,560.65283,0.03,-0.2,1.9737828,0.03
4505,2.6485727,-0.012851015,4521.9746,4719.2695,4.619042e-12,4505,287688,1020.41547,82.43441,0.03,651512.5,63.85971143174251,-2.0665472,0.03,1.4878952e-21,1296,-0.2,0.12,0.04,-560.65283,1.8241975,11,-197.29517,,144.61987,,-128.06975,,-139.61987,34292.93479681015,560.65283,0.03,-0.04,3.2836688,0.03
4506,2.6487322,0.09502447,4517.048,4701.1006,4.6169926e-12,4506,287705,1560.1179,82.43441,0.03,651622.3,63.84931202840657,-2.0667691,0.03,,1296,0.12,0.04,-0.2,-560.65283,1.6055003,11,-184.05266,,144.61214,,-104.8161,,-139.61214,34303.823016643524,560.65283,0.03,0.04,2.6470068,0.03
4507,2.648897,0.026528738,4512.714,4700.792,4.614944e-12,4507,287718,1352.7924,82.43441,0.03,651732.75,63.838029731528735,-2.066991,0.03,1.8078468e-11,1296,0.04,0.2,-0.12,-560.65283,1.6173939,11,-188.07793,,144.60455,,-105.458496,,-139.60455,34314.76319026947,560.65283,0.03,-0.04,2.9278088,0.03
4508,2.6491394,0.040223725,4510.0615,4679.3613,4.612897e-12,4508,287735,658.04926,82.43441,0.03,651845.0,63.827639751552795,-2.0672128,0.03,1.9842776e-19,1296,0.04,0.04,0.04,-560.65283,1.1435174,11,-169.29997,,144.59738,,-107.27342,,-139.59738,34326.11179471016,560.65283,0.03,0.04,3.2458894,0.03
4509,2.6492302,-0.24014649,4507.0566,4555.5654,4.6108508e-12,4509,287770,426.19025,82.43441,0.03,651982.7,63.8212463960967,-2.0674345,0.03,5.4736306e-14,1296,-0.04,0.12,-0.12,-560.65283,0.41626626,11,-48.508965,,144.59586,,-132.66585,,-139.59586,34337.618514060974,560.65283,0.03,-0.12,2.9572046,0.03
4510,2.6491246,-0.22892778,4505.492,4882.565,4.608806e-12,4510,287792,642.1291,82.43441,0.03,652095.0,63.8119733924612,-2.0676565,0.03,3.1909276e-17,1296,0.04,-0.12,0.04,-560.65283,0.81077945,11,-377.0725,,144.5887,,-107.30641,,-139.5887,34348.71447443962,560.65283,0.03,-0.12,2.7664015,0.03
4511,2.6490965,-0.09880993,4505.6987,4846.7563,4.6067633e-12,4511,288292,689.82306,82.43441,0.03,652599.56,63.908667701174906,-2.067878,0.03,0.48859793,1296,0.12,-0.04,-0.04,-560.65283,0.82739156,11,-341.05765,,144.66849,,-499.55826,,-139.66849,34360.38700342178,560.65283,0.03,-0.12,2.7320666,0.03
4512,2.6490543,-0.20486154,4504.027,4871.817,4.604721e-12,4512,288317,1250.3823,82.43441,0.03,652720.5,63.90004432624114,-2.0680997,0.03,4.5016262e-05,1296,-0.04,-0.12,0.04,-560.65283,1.3822024,11,-367.78995,,144.66324,,-115.93886,,-139.66324,34371.32007408142,560.65283,0.03,-0.12,2.6580493,0.03
4513,2.649136,-0.1588484,4500.657,4724.2163,4.602681e-12,4513,288817,1585.2039,82.43441,0.03,653198.6,63.9966762685575,-2.0683215,0.03,0.0007839981,1296,0.04,-0.2,0.12,-560.65283,1.465665,11,-223.55891,,144.73712,,-473.1412,,-139.73712,34383.08469390869,560.65283,0.03,-0.04,2.7226331,0.03
4514,2.6492636,0.04837128,4499.387,4595.0596,4.600642e-12,4514,288899,468.24765,82.43441,0.03,653373.6,64.00066459902526,-2.068543,0.03,2.485579e-18,1296,-0.04,0.04,-0.04,-560.65283,0.77568877,11,-95.67245,,144.74382,,-169.95946,,-139.74382,34393.99997520447,560.65283,0.03,0.04,2.8698685,0.03
4515,2.649269,0.35971856,4494.34,4719.3174,4.598604e-12,4515,288955,1437.9451,82.43441,0.03,653531.0,63.99889258028793,-2.0687644,0.03,4.139093e-06,1296,-0.04,0.2,0.12,-560.65283,2.013357,11,-224.97762,,144.74663,,-152.36812,,-139.74663,34404.98257231712,560.65283,0.03,0.04,2.9173372,0.03
4516,2.6495671,-0.008442685,4493.738,4555.837,4.5965675e-12,4516,288968,836.1324,82.43441,0.03,653644.1,63.987599645704165,-2.068986,0.03,6.8251765e-26,1296,-0.12,-0.12,0.04,-560.65283,0.4882475,11,-62.0989,,144.73962,,-108.167114,,-139.73962,34416.0296792984,560.65283,0.03,0.12,3.1210475,0.03
4517,2.649518,0.025437087,4492.6177,4701.191,4.5945327e-12,4517,289032,1307.1042,82.43441,0.03,653775.1,63.98760239096745,-2.0692074,0.03,1.3378609e-09,1296,-0.2,0.04,0.12,-560.65283,1.8924432,11,-208.57307,,144.73657,,-126.027985,,-139.73657,34427.44890141487,560.65283,0.03,0.04,2.9594874,0.03
4518,2.6497345,0.20778929,4487.8584,4555.911,4.592499e-12,4518,289054,437.28015,82.43441,0.03,653897.9,63.97830898627711,-2.0694287,0.03,1.2694753e-26,1296,0.04,0.12,-0.12,-560.65283,0.5850542,11,-68.05283,,144.7317,,-117.75717,,-139.7317,34438.793421030045,560.65283,0.03,0.12,2.861123,0.03
4519,2.6496775,-0.14405255,4486.295,4922.7764,4.590467e-12,4519,289090,840.1641,82.43441,0.03,654026.56,63.97211772516043,-2.06965,0.03,1.9622961e-28,1296,0.04,-0.12,0.04,-560.65283,1.2417531,11,-436.48138,,144.72816,,-123.66113,,-139.72816,34449.82055687904,560.65283,0.03,-0.04,2.820094,0.03
4520,2.6497602,-0.45562437,4484.9087,4555.9917,4.588436e-12,4520,289590,874.2346,82.43441,0.03,654492.9,64.06858407079646,-2.0698712,0.03,0.011787026,1296,-0.12,-0.12,-0.04,-560.65283,0.8485481,11,-71.082825,,144.7993,,-461.30676,,-139.7993,34461.35696840286,560.65283,0.03,-0.12,2.8304636,0.03
4521,2.6496985,-0.25190616,4479.8716,4556.0317,4.5864063e-12,4521,290090,605.53577,82.43441,0.03,654450.2,64.16500774165007,-2.0700924,0.03,6.6301034e-08,1296,-0.12,-0.12,0.12,-560.65283,0.64482564,11,-76.16006,,144.75784,,47.726654,,-139.75784,34473.39432311058,560.65283,0.03,-0.04,2.5566082,0.03
4522,2.6496253,0.3118145,4476.155,4556.0674,4.584378e-12,4522,290155,579.81775,82.43441,0.03,654589.4,64.16519239274658,-2.0703137,0.03,5.7432863e-30,1296,0.12,0.04,0.12,-560.65283,0.64907515,11,-79.912415,,144.7566,,-134.15987,,-139.7566,34484.42933344841,560.65283,0.03,0.12,2.696055,0.03
4523,2.6496415,0.0066412836,4476.0015,4556.1045,4.582351e-12,4523,290197,535.09686,82.43441,0.03,654728.4,64.16029184169798,-2.0705347,0.03,4.208369e-14,1296,-0.12,-0.04,0.12,-560.65283,0.7234205,11,-80.10299,,144.75534,,-134.07213,,-139.75534,34495.50804233551,560.65283,0.03,0.12,3.0878558,0.03
4524,2.6496286,-0.018589541,4475.2617,4758.9272,4.5803253e-12,4524,290219,1905.3774,82.43441,0.03,654848.8,64.15097259062776,-2.0707557,0.03,8.2030827e-10,1296,-0.04,-0.2,0.04,-560.65283,1.5041783,11,-283.66537,,144.74995,,-115.38759,,-139.74995,34506.19539356232,560.65283,0.03,0.12,2.890461,0.03
4525,2.6497476,0.15302673,4473.7915,4720.071,4.5783013e-12,4525,290416,1782.1056,82.43441,0.03,655107.1,64.1803314917127,-2.0709767,0.03,2.2980349e-37,1296,0.2,0.12,-0.04,-560.65283,1.8812556,11,-246.27942,,144.77505,,-253.3492,,-139.77505,34517.93836116791,560.65283,0.03,-0.04,2.821253,0.03
4526,2.6500015,-0.06520089,4471.837,4556.223,4.576278e-12,4526,290443,1538.0962,82.43441,0.03,655231.6,64.1721166593018,-2.0711977,0.03,6.0253373e-25,1296,-0.12,0.12,0.04,-560.65283,0.74458385,11,-84.38604,,144.77057,,-119.42587,,-139.77057,34529.25137877464,560.65283,0.03,-0.12,3.0744417,0.03
4527,2.649974,0.2717749,4471.26,4556.2603,4.5742568e-12,4527,290464,664.9285,82.43441,0.03,655344.56,64.16258007510493,-2.0714188,0.03,3.2751117e-22,1296,0.12,0.12,0.12,-560.65283,0.71975535,11,-85.00034,,144.76355,,-107.96354,,-139.76355,34540.54983353615,560.65283,0.03,-0.04,2.8309345,0.03
4528,2.6500545,0.009129137,4471.108,4556.299,4.5722367e-12,4528,290503,525.5455,82.43441,0.03,655482.0,64.15702296819788,-2.0716395,0.03,1.08934355e-11,1296,0.12,0.04,-0.12,-560.65283,0.7109321,11,-85.19074,,144.76193,,-132.40353,,-139.76193,34551.778477191925,560.65283,0.03,-0.12,3.3108613,0.03
4529,2.6499925,0.0948605,4465.8843,4682.045,4.570218e-12,4529,290519,1348.0896,82.43441,0.03,655597.6,64.14638993155222,-2.0718603,0.03,0.0070785074,1296,0.04,0.04,-0.04,-560.65283,1.2740458,11,-216.16058,,144.7555,,-110.71379,,-139.7555,34562.81025028229,560.65283,0.03,-0.04,2.678875,0.03
4530,2.650086,0.23790146,4465.1772,4556.3774,4.5682e-12,4530,290576,320.42236,82.43441,0.03,655755.25,64.1448123620309,-2.072081,0.03,8.832899e-07,1296,0.12,-0.12,0.12,-560.65283,0.6634397,11,-91.19999,,144.75833,,-152.6286,,-139.75833,34574.01689481735,560.65283,0.03,0.04,2.8797004,0.03
