BoundBonus,Bound,InvPendulum_mu3_higher,Regret/t,InvPendulum_std3_higher,AvgEpLen,InvPendulum_std0_higher,MinEpLen,ReturnLastEpisode,TimeElapsed,TimestepsSoFar,InvPendulum_mu1_higher,InvPendulum_std2_higher,IWMean,InvPendulum_std1_higher,DenMISEMeanLog,ReturnMean,GridSize,ReturnMax,InvPendulum_mu0_higher,Iteration,NumTrainableParams,IWFirstEpisode,InvPendulum_mu2_higher,Regret,ActionIn1,BoundMISE,DenMISELogLast,IWMin,IWMax,ReturnMin,Delta,IWLastEpisode,ReturnAbsMax,DenMISELogFirst,NumTrajectories
inf,inf,0.2,143.52599,0.01,54.13953488372093,0.01,12,-105.44783,38.37713623046875,4656,0.2,0.01,,0.01,8.370135,-138.52599,81,-93.29875,,86,,,-0.2,12343.234,0.19533344,,9.297737,,,-499.03806,2.0047987e-07,,499.03806,9.687085,86
inf,inf,-0.2,143.3178,0.01,53.85057471264368,0.01,12,-120.41515,38.917611837387085,4685,0.2,0.01,,0.01,8.348823,-138.3178,81,-93.29875,,87,,,,12468.648,-0.0029546171,,7.510147,,,-499.03806,1.9589761e-07,,499.03806,9.675525,87
inf,inf,,142.95169,0.01,53.43181818181818,0.01,12,-106.099976,39.40622043609619,4702,0.2,0.01,,0.01,8.339181,-137.95169,81,-93.29875,,88,,,,12579.749,0.18996875,,8.494749,,,-499.03806,1.9147068e-07,,499.03806,9.664096,88
inf,inf,0.2,142.8964,0.01,53.235955056179776,0.01,12,-133.02995,39.896708726882935,4738,0.2,0.01,,0.01,8.336403,-137.8964,81,-93.29875,,89,,,,12717.779,0.3871838,,9.086207,,,-499.03806,1.8719217e-07,,499.03806,9.652797,89
inf,inf,-0.2,142.63924,0.01,52.84444444444444,0.01,12,-114.75184,40.38770246505737,4756,0.2,0.01,,0.01,8.342613,-137.63924,81,-93.29875,,90,,,0.2,12837.531,0.18159243,,9.889777,,,-499.03806,1.8305543e-07,,499.03806,9.6416235,90
inf,inf,,142.34988,0.01,52.505494505494504,0.01,12,-111.30768,40.92977976799011,4778,0.2,0.01,,0.01,8.343869,-137.34988,81,-93.29875,,91,,,0.2,12953.839,0.43237454,,9.451416,,,-499.03806,1.7905434e-07,,499.03806,9.630573,91
inf,inf,0.2,142.05214,0.01,52.08695652173913,0.01,12,-109.95815,41.45985126495361,4792,0.2,0.01,,0.01,8.33275,-137.05214,81,-93.29875,,92,,,0.2,13068.797,0.57935125,,8.315534,,,-499.03806,1.7518303e-07,,499.03806,9.619644,92
inf,inf,,141.83743,0.01,51.81720430107527,0.01,12,-117.083466,42.01831889152527,4819,0.2,0.01,,0.01,8.318541,-136.83743,81,-93.29875,0.2,93,,,-0.2,13190.881,0.19313926,,8.005801,,,-499.03806,1.7143589e-07,,499.03806,9.608833,93
inf,inf,-0.2,141.53563,0.01,51.5,0.01,12,-108.468994,42.52540397644043,4841,0.2,0.01,,0.01,8.310336,-136.53563,81,-93.29875,0.2,94,,,,13304.35,0.1649879,,8.542005,,,-499.03806,1.6780771e-07,,499.03806,9.598138,94
inf,inf,,141.21149,0.01,51.10526315789474,0.01,12,-105.74291,43.062724351882935,4855,0.2,0.01,,0.01,8.277853,-136.21149,81,-93.29875,0.2,95,,,,13415.092,0.38166955,,6.2191334,,,-499.03806,1.642935e-07,,499.03806,9.587556,95
inf,inf,0.2,140.9572,0.01,50.75,0.01,12,-111.79995,43.57416391372681,4872,0.2,0.01,,0.01,8.280036,-135.9572,81,-93.29875,0.2,96,,,,13531.892,0.62060046,,9.482127,,,-499.03806,1.6088858e-07,,499.03806,9.577085,96
inf,inf,,140.72119,0.01,50.402061855670105,0.01,12,-113.06415,44.077794313430786,4889,0.2,0.01,,0.01,8.262788,-135.72119,81,-93.29875,0.2,97,,,0.2,13649.956,0.54730475,,7.60186,,,-499.03806,1.5758837e-07,,499.03806,9.566722,97
3453.7273,3380.1848,-0.2,140.3992,0.01,50.10204081632653,0.01,12,-104.164604,44.63523268699646,4910,-0.2,0.01,1.0000001,0.01,8.235003,-135.3992,81,-93.29875,,98,,,,13759.121,-0.4435667,-73.54256,6.534791,,98.000015,-499.03806,1.5438867e-07,,499.03806,9.556465,98
3455.9624,3378.6326,-0.2,139.9823,0.01,50.24242424242424,0.01,12,-94.12788,45.25786352157593,4974,-0.2,0.01,0.99999964,0.01,8.212574,-134.9823,81,-93.29875,0.2,99,,,,13858.248,-0.21643157,-77.329765,6.3163176,,98.99996,-499.03806,1.5128549e-07,,499.03806,9.546313,99
3458.173,3376.0657,,139.83896,0.01,50.07,0.01,12,-120.6479,45.82370138168335,5007,0.2,0.01,1.0000001,0.01,8.181213,-134.83896,81,-93.29875,0.2,100,,,0.2,13983.896,0.6205122,-82.10754,5.3783193,,100.00001,-499.03806,1.482749e-07,,499.03806,9.5362625,100
3460.3608,3377.742,-0.2,139.53778,0.01,49.73267326732673,0.01,12,-104.4198,46.32404017448425,5023,0.2,0.01,0.9999998,0.01,8.192136,-134.53778,81,-93.29875,,101,,,-0.2,14093.316,-0.17384258,-82.61895,9.586227,,100.999985,-499.03806,1.453533e-07,,499.03806,9.526312,101
3462.526,3379.625,-0.2,139.26135,0.01,49.42156862745098,0.01,12,-106.34139,46.86615443229675,5041,-0.2,0.01,0.9999995,0.01,8.199743,-134.26135,81,-93.29875,,102,,,0.2,14204.658,-0.21187072,-82.901,9.270058,,101.999954,-499.03806,1.425172e-07,,499.03806,9.51646,102
3464.668,3381.755,-0.2,139.07945,0.01,49.407766990291265,0.01,12,-115.52565,47.462729930877686,5089,-0.2,0.01,1.0000005,0.01,8.201734,-134.07945,81,-93.29875,,103,,,-0.2,14325.184,-0.5752164,-82.91303,8.70669,,103.000046,-499.03806,1.3976332e-07,,499.03806,9.506703,103
3466.7883,3383.6968,-0.2,138.86195,0.01,49.14423076923077,0.01,12,-111.45905,48.050363540649414,5111,,0.01,1.0000001,0.01,8.209106,-133.86195,81,-93.29875,-0.2,104,,,0.2,14441.643,-0.21538487,-83.091545,9.27061,,104.000015,-499.03806,1.3708848e-07,,499.03806,9.497042,104
3468.887,3385.7678,,138.71986,0.01,49.0,0.01,12,-118.94268,48.658202171325684,5145,0.2,0.01,0.9999999,0.01,8.189281,-133.71986,81,-93.29875,,105,,,-0.2,14565.585,0.0017628092,-83.11904,6.429439,,104.999985,-499.03806,1.344897e-07,,499.03806,9.487473,105
3470.9646,3387.8132,,138.42972,0.01,48.74528301886792,0.01,12,-102.96622,49.237693071365356,5167,0.2,0.01,0.9999997,0.01,8.199295,-133.42972,81,-93.29875,-0.2,106,,,-0.2,14673.551,-0.20475349,-83.151375,9.552869,,105.99997,-499.03806,1.3196414e-07,,499.03806,9.477994,106
3473.0215,3389.8086,-0.2,138.282,0.01,48.51401869158879,0.01,12,-117.6226,49.834553718566895,5191,0.2,0.01,0.9999999,0.01,8.209803,-133.282,81,-93.29875,-0.2,107,,,,14796.174,-0.17884877,-83.213,9.625874,,106.999985,-499.03806,1.2950903e-07,,499.03806,9.468604,107
3475.0579,3391.7798,-0.2,138.09163,0.01,48.2962962962963,0.01,12,-112.722115,50.42726731300354,5216,,0.01,1.0000001,0.01,8.21509,-133.09163,81,-93.29875,-0.2,108,,,,14913.896,-0.40753275,-83.278145,9.082982,,108.00001,-499.03806,1.2712182e-07,,499.03806,9.459302,108
3477.0745,3393.723,-0.2,137.82716,0.01,48.0,0.01,12,-104.26553,51.01213335990906,5232,0.2,0.01,1.0000002,0.01,8.22986,-132.82716,81,-93.29875,0.2,109,,,,15023.161,0.20691742,-83.35163,10.1273365,,109.00002,-499.03806,1.2480002e-07,,499.03806,9.450085,109
3479.0713,3395.7173,,137.58517,0.01,47.763636363636365,0.01,12,-106.20759,51.570311546325684,5254,,0.01,1.0000001,0.01,8.224738,-132.58517,81,-93.29875,-0.2,110,,,0.2,15134.369,0.036049552,-83.35393,7.96872,,110.000015,-499.03806,1.2254124e-07,,499.03806,9.440952,110
3481.0493,3397.5703,-0.2,137.33792,0.01,47.531531531531535,0.01,12,-105.14098,52.14476823806763,5276,,0.01,0.99999964,0.01,8.226963,-132.33792,81,-93.29875,0.2,111,,,0.2,15244.51,0.21966776,-83.47892,8.774071,,110.99996,-499.03806,1.2034323e-07,,499.03806,9.431903,111
3483.008,3399.5188,-0.2,137.09494,0.01,47.276785714285715,0.01,12,-105.1222,52.72309136390686,5295,,0.01,0.9999999,0.01,8.2391405,-132.09494,81,-93.29875,,112,,,-0.2,15354.633,-0.40855142,-83.48915,9.893119,,111.999985,-499.03806,1.1820383e-07,,499.03806,9.422934,112
3484.9485,3401.3154,-0.2,136.88332,0.01,47.02654867256637,0.01,12,-108.18318,53.28580904006958,5314,0.2,0.01,0.9999996,0.01,8.242905,-131.88332,81,-93.29875,,113,,,,15467.815,0.003771007,-83.63309,8.966983,,112.999954,-499.03806,1.1612101e-07,,499.03806,9.414045,113
3486.8708,3402.741,,136.76294,0.01,46.91228070175438,0.01,12,-118.15891,53.872491121292114,5348,0.2,0.01,1.0,0.01,8.245548,-131.76294,81,-93.29875,-0.2,114,,,0.2,15590.975,0.1844825,-84.12991,8.846812,,114.0,-499.03806,1.1409273e-07,,499.03806,9.405234,114
3488.7751,3404.2156,-0.2,136.57494,0.01,46.69565217391305,0.01,12,-110.14369,54.42135548591614,5370,,0.01,1.0000001,0.01,8.248563,-131.57494,81,-93.29875,,115,,,0.2,15706.117,0.0032972693,-84.55955,8.894546,,115.00001,-499.03806,1.1211712e-07,,499.03806,9.396501,115
3490.662,3405.6104,,136.46706,0.01,46.5948275862069,0.01,12,-119.05908,55.0439932346344,5405,,0.01,0.99999994,0.01,8.254455,-131.46706,81,-93.29875,,116,,,-0.2,15830.178,-0.21070452,-85.05174,9.234599,,115.99999,-499.03806,1.1019242e-07,,499.03806,9.387842,116
3492.5322,3407.2532,,136.30714,0.01,46.427350427350426,0.01,12,-112.758675,55.63286733627319,5432,,0.01,0.99999976,0.01,8.258746,-131.30714,81,-93.29875,,117,,,0.2,15947.936,0.17355472,-85.27904,9.059112,,116.99997,-499.03806,1.0831683e-07,,499.03806,9.379259,117
3494.3848,3408.8843,,136.18571,0.01,46.220338983050844,0.01,12,-116.97844,56.21733522415161,5454,0.2,0.01,0.9999996,0.01,8.261365,-131.18571,81,-93.29875,0.2,118,,,-0.2,16069.914,0.22346382,-85.50047,8.870439,,117.999954,-499.03806,1.0648873e-07,,499.03806,9.3707485,118
3496.2212,3409.9993,0.2,136.08228,0.01,46.0672268907563,0.01,12,-118.876915,56.834611892700195,5482,,0.01,0.9999998,0.01,8.253352,-131.08228,81,-93.29875,0.2,119,,,,16193.791,0.42453063,-86.221886,7.6103835,,118.99998,-499.03806,1.0470651e-07,,499.03806,9.362309,119
3498.041,3411.6191,,136.42023,0.01,46.3,0.01,12,-171.63664,57.50325536727905,5556,,0.01,1.0000001,0.01,8.246168,-131.42023,81,-93.29875,-0.2,120,,,-0.2,16370.428,-0.4148301,-86.421844,7.6940274,,120.00001,-499.03806,1.0296869e-07,,499.03806,9.353941,120
3499.845,3413.2012,-0.2,136.24097,0.01,46.049586776859506,0.01,12,-109.72917,58.08326053619385,5572,,0.01,1.0000001,0.01,8.249736,-131.24097,81,-93.29875,-0.2,121,,,-0.2,16485.156,-0.5876839,-86.64389,8.980512,,121.000015,-499.03806,1.0127375e-07,,499.03806,9.345642,121
3501.6326,3414.9583,,136.05943,0.01,45.82786885245902,0.01,12,-109.09389,58.68468928337097,5591,0.2,0.01,0.9999998,0.01,8.22977,-131.05943,81,-93.29875,,122,,,0.2,16599.25,0.3834702,-86.6743,6.1165957,,121.99998,-499.03806,9.962032e-08,,499.03806,9.337412,122
3503.4053,3415.6672,-0.2,135.9511,0.01,45.6910569105691,0.01,12,-117.73321,59.288052797317505,5620,0.2,0.01,1.0,0.01,8.237702,-130.9511,81,-93.29875,,123,,,0.2,16721.984,0.16723926,-87.73806,9.508343,,123.0,-499.03806,9.800708e-08,,499.03806,9.329248,123
3505.1628,3417.1362,0.2,135.7615,0.01,45.45161290322581,0.01,12,-107.44188,59.87345290184021,5636,,0.01,1.0000005,0.01,8.220888,-130.7615,81,-93.29875,0.2,124,,,-0.2,16834.426,0.21005994,-88.026596,6.455473,,124.00005,-499.03806,9.6432686e-08,,499.03806,9.321151,124
3506.905,3418.779,,135.67162,0.01,45.28,0.01,12,-119.52583,60.471712589263916,5660,0.2,0.01,1.0000001,0.01,8.227201,-130.67162,81,-93.29875,0.2,125,,,,16958.953,0.39486668,-88.12609,9.312984,,125.00001,-499.03806,9.489594e-08,,499.03806,9.313119,125
3508.6326,3419.6768,,135.50815,0.01,45.06349206349206,0.01,12,-110.074776,61.054850578308105,5678,,0.01,0.9999999,0.01,8.2311,-130.50815,81,-93.29875,0.2,126,,,,17074.027,0.15515181,-88.955734,9.0213,,125.999985,-499.03806,9.339563e-08,,499.03806,9.305151,126
3510.3462,3421.3416,,136.14096,0.01,45.79527559055118,0.01,12,-210.87503,61.795371294021606,5816,-0.2,0.01,1.0000002,0.01,8.20582,-131.14096,81,-93.29875,0.2,127,,,0.2,17289.902,0.23012163,-89.004715,5.32331,,127.00002,-499.03806,9.193063e-08,,499.03806,9.297246,127
3512.045,3422.9224,0.2,136.16177,0.01,45.71875,0.01,12,-133.80377,62.37136244773865,5852,0.2,0.01,1.0,0.01,8.211361,-131.16177,81,-93.29875,0.2,128,,,,17428.707,0.6209001,-89.12259,9.218062,,128.0,-499.03806,9.049982e-08,,499.03806,9.289403,128
3513.7295,3424.4243,0.2,136.0128,0.01,45.49612403100775,0.01,12,-111.94514,62.95882201194763,5869,-0.2,0.01,0.9999999,0.01,8.221436,-131.0128,81,-93.29875,,129,,,0.2,17545.652,0.20426694,-89.30508,9.814011,,128.99998,-499.03806,8.910215e-08,,499.03806,9.28162,129
3515.401,3425.8958,,136.07529,0.01,45.50769230769231,0.01,12,-139.13557,63.5851411819458,5916,,0.01,1.0000002,0.01,8.199042,-131.07529,81,-93.29875,0.2,130,,,0.2,17689.787,0.40871337,-89.505196,5.6132617,,130.00003,-499.03806,8.773663e-08,,499.03806,9.273898,130
3517.058,3426.6052,0.2,135.89156,0.01,45.32824427480916,0.01,12,-107.00651,64.18569493293762,5938,0.2,0.01,1.0000001,0.01,8.198254,-130.89156,81,-93.29875,,131,,,,17801.793,0.41705436,-90.45291,8.398641,,131.00002,-499.03806,8.640225e-08,,499.03806,9.266235,131
3518.7024,3428.1555,0.2,135.76933,0.01,45.128787878787875,0.01,12,-114.76026,64.77542281150818,5957,,0.01,1.0000001,0.01,8.199148,-130.76933,81,-93.29875,,132,,,-0.2,17921.553,0.014319152,-90.546776,8.619621,,132.00002,-499.03806,8.509808e-08,,499.03806,9.258631,132
3520.3333,3428.3489,-0.2,135.73769,0.01,45.05263157894737,0.01,12,-126.558334,65.36765885353088,5992,,0.01,1.0000002,0.01,8.196755,-130.73769,81,-93.29875,0.2,133,,,-0.2,18053.111,-0.19850786,-91.98443,8.183887,,133.00003,-499.03806,8.382322e-08,,499.03806,9.251083,133
3521.9512,3429.8955,,135.59274,0.01,44.843283582089555,0.01,12,-111.31671,65.93021702766418,6009,,0.01,1.0000002,0.01,8.178364,-130.59274,81,-93.29875,0.2,134,,,-0.2,18169.428,0.029752137,-92.05573,6.035383,,134.00003,-499.03806,8.2576804e-08,,499.03806,9.243593,134
3523.5564,3431.2656,0.2,135.41904,0.01,44.65185185185185,0.01,12,-107.1427,66.51445984840393,6028,0.2,0.01,1.0000001,0.01,8.17686,-130.41904,81,-93.29875,,135,,,0.2,18281.57,0.5904088,-92.29081,8.278438,,135.00002,-499.03806,8.135797e-08,,499.03806,9.236158,135
3525.1487,3431.227,-0.2,135.26187,0.01,44.455882352941174,0.01,12,-109.04442,67.12286877632141,6046,,0.01,1.0,0.01,8.187301,-130.26187,81,-93.29875,,136,,,,18395.615,-0.2200235,-93.92168,9.900068,,136.0,-499.03806,8.0165925e-08,,499.03806,9.228778,136
3526.729,3432.2925,,135.06284,0.01,45.284671532846716,0.01,12,-102.993515,67.91776013374329,6204,-0.2,0.01,1.0000001,0.01,8.183923,-130.06284,81,-93.29875,0.2,137,,,-0.2,18503.61,-0.2102224,-94.43662,8.027641,,137.00002,-499.03806,7.8999896e-08,,499.03806,9.221452,137
3528.297,3433.3801,0.2,134.96431,0.01,45.108695652173914,0.01,12,-116.46409,68.52863264083862,6225,0.2,0.01,1.0,0.01,8.18647,-129.96431,81,-93.29875,,138,,,-0.2,18625.074,0.19965984,-94.917,8.838711,,138.0,-499.03806,7.785911e-08,,499.03806,9.214179,138
3529.8533,3433.9543,0.2,134.8113,0.01,44.89208633093525,0.01,12,-108.69579,69.11404585838318,6240,,0.01,1.0000001,0.01,8.18273,-129.8113,81,-93.29875,,139,,,0.2,18738.77,0.38259178,-95.89894,7.9698052,,139.00002,-499.03806,7.6742865e-08,,499.03806,9.206959,139
3531.3972,3433.0532,0.2,134.78297,0.01,44.785714285714285,0.01,12,-125.847336,69.71227622032166,6270,,0.01,0.9999999,0.01,8.177882,-129.78297,81,-93.29875,-0.2,140,,,0.2,18869.617,0.1998729,-98.34396,7.807482,,139.99998,-499.03806,7.5650455e-08,,499.03806,9.19979,140
3532.93,3434.2627,0.2,134.69583,0.01,44.6241134751773,0.01,12,-117.49861,70.31985330581665,6292,,0.01,1.0000001,0.01,8.188255,-129.69583,81,-93.29875,-0.2,141,,,-0.2,18992.113,-0.21851031,-98.66727,9.943557,,141.00002,-499.03806,7.458121e-08,,499.03806,9.192673,141
3534.4512,3435.5977,,134.61646,0.01,44.45774647887324,0.01,12,-118.423134,70.92913746833801,6313,-0.2,0.01,1.0000002,0.01,8.1973915,-129.61646,81,-93.29875,,142,,,-0.2,19115.537,-0.38320443,-98.853546,9.7889,,142.00003,-499.03806,7.3534466e-08,,499.03806,9.185606,142
3535.9607,3435.452,-0.2,134.61044,0.01,44.36363636363637,0.01,12,-128.7563,71.5734760761261,6344,-0.2,0.01,1.0000002,0.01,8.1878395,-129.61044,81,-93.29875,-0.2,143,,,,19249.293,-0.61441606,-100.50888,7.1349435,,143.00003,-499.03806,7.250961e-08,,499.03806,9.178588,143
3537.459,3436.7034,-0.2,134.48827,0.01,44.5625,0.01,12,-112.016174,72.25633215904236,6417,,0.01,1.0,0.01,8.19878,-129.48827,81,-93.29875,0.2,144,,,,19366.31,-0.00123851,-100.75566,10.066449,,144.0,-499.03806,7.150603e-08,,499.03806,9.171619,144
3538.947,3437.613,0.2,134.52026,0.01,44.58620689655172,0.01,12,-134.12598,72.90685033798218,6465,-0.2,0.01,1.0000005,0.01,8.198158,-129.52026,81,-93.29875,,145,,,-0.2,19505.438,-0.20983109,-101.334,8.412201,,145.00006,-499.03806,7.052314e-08,,499.03806,9.164699,145
3540.4236,3435.563,,134.5391,0.01,44.52739726027397,0.01,12,-132.2702,73.53379201889038,6501,0.2,0.01,0.9999997,0.01,8.192434,-129.5391,81,-93.29875,,146,,,,19642.707,0.19652338,-104.860596,7.665807,,145.99995,-499.03806,6.956038e-08,,499.03806,9.157826,146
3541.8894,3436.9915,0.2,134.4288,0.01,44.36054421768708,0.01,12,-113.32603,74.16976714134216,6521,,0.01,1.0000002,0.01,8.196003,-129.4288,81,-93.29875,0.2,147,,,0.2,19761.033,0.59455234,-104.898056,9.020523,,147.00003,-499.03806,6.861719e-08,,499.03806,9.151,147
3543.345,3437.8284,,134.42075,0.01,44.2972972972973,0.01,12,-128.23836,74.79279065132141,6556,-0.2,0.01,1.0000001,0.01,8.197098,-129.42075,81,-93.29875,,148,,,0.2,19894.271,0.023366703,-105.51658,8.661551,,148.00002,-499.03806,6.769307e-08,,499.03806,9.14422,148
3544.79,3438.3857,,134.42125,0.01,44.22147651006711,0.01,12,-129.49422,75.40245318412781,6589,-0.2,0.01,1.0,0.01,8.194925,-129.42125,81,-93.29875,-0.2,149,,,-0.2,20028.766,-0.58893585,-106.40426,8.17681,,149.0,-499.03806,6.6787486e-08,,499.03806,9.137486,149
3546.225,3437.6401,0.2,134.49077,0.01,44.29333333333334,0.01,12,-139.84956,76.04058766365051,6644,-0.2,0.01,1.0000001,0.01,8.203433,-129.49077,81,-93.29875,0.2,150,,,,20173.615,0.18050128,-108.5849,9.774624,,150.00002,-499.03806,6.5899954e-08,,499.03806,9.130797,150
3547.6497,3437.6428,,134.64516,0.01,44.36423841059602,0.01,12,-152.80396,76.72439455986023,6699,0.2,0.01,0.9999998,0.01,8.204341,-129.64516,81,-93.29875,-0.2,151,,,,20331.418,0.011157359,-110.00692,8.643999,,150.99997,-499.03806,6.503e-08,,499.03806,9.124153,151
3549.0645,3438.6323,0.2,134.73276,0.01,44.38157894736842,0.01,12,-142.96056,77.36447787284851,6746,0.2,0.01,1.0,0.01,8.213821,-129.73276,81,-93.29875,-0.2,152,,,,20479.379,0.20858006,-110.432106,9.948972,,152.0,-499.03806,6.417716e-08,,499.03806,9.117552,152
3550.4695,3432.4443,,134.81708,0.01,44.3921568627451,0.01,12,-142.63165,78.03725719451904,6792,-0.2,0.01,0.9999996,0.01,8.215792,-129.81708,81,-93.29875,-0.2,153,,,0.2,20627.012,-0.16971356,-118.025215,8.818875,,152.99994,-499.03806,6.334098e-08,,499.03806,9.110995,153
3551.8647,3428.4263,0.2,134.82611,0.01,44.37012987012987,0.01,12,-131.20973,78.68542575836182,6833,,0.01,1.0000004,0.01,8.204066,-129.82611,81,-93.29875,,154,,,,20763.22,0.20056652,-123.43849,6.7137403,,154.00006,-499.03806,6.2521046e-08,,499.03806,9.10448,154
3553.2502,3423.6938,,134.78041,0.01,44.24516129032258,0.01,12,-122.74361,79.29624843597412,6858,-0.2,0.01,1.0,0.01,8.20935,-129.78041,81,-93.29875,0.2,155,,,,20890.965,-0.01212601,-129.55637,9.326575,,155.0,-499.03806,6.1716925e-08,,499.03806,9.098007,155
3554.6265,3422.012,,134.8606,0.01,44.243589743589745,0.01,12,-142.29057,79.94948196411133,6902,,0.01,1.0000002,0.01,8.210636,-129.8606,81,-93.29875,,156,,,,21038.254,-0.0024444638,-132.61441,8.713704,,156.00003,-499.03806,6.0928215e-08,,499.03806,9.091577,156
3555.9932,3350.5193,0.2,134.80927,0.01,44.197452229299365,0.01,12,-121.80249,80.60837769508362,6939,,0.01,1.0,0.01,8.20143,-129.80927,81,-93.29875,-0.2,157,,,,21165.055,-0.00047694147,-205.47383,7.0689015,,157.0,-499.03806,6.015453e-08,,499.03806,9.085187,157
3557.351,3312.279,,135.02634,0.01,44.36708860759494,0.01,12,-164.10612,81.30378890037537,7010,-0.2,0.01,0.9999998,0.01,8.209667,-130.02634,81,-93.29875,,158,,,,21334.162,-0.21512422,-245.07202,9.806534,,157.99997,-499.03806,5.9395493e-08,,499.03806,9.078837,158
3558.7,3231.6562,0.2,137.27235,0.01,47.23270440251572,0.01,12,-487.14096,82.517338514328,7510,-0.2,0.01,0.9999997,0.01,8.21557,-132.27235,81,-93.29875,,159,,,,21826.305,0.009865046,-327.04364,9.451966,,158.99995,-499.03806,5.8650723e-08,,499.03806,9.072529,159
3560.0396,3220.0276,,139.5587,0.01,50.0625,0.01,12,-498.0889,83.7695541381836,8010,,0.01,0.9999995,0.01,8.207446,-134.5587,81,-93.29875,-0.2,160,,,,22329.393,-0.17240001,-340.01205,7.2195587,,159.99992,-499.03806,5.791988e-08,,499.03806,9.066259,160
3561.37,3168.4194,,140.30522,0.01,51.05590062111801,0.01,12,-254.74675,84.65108013153076,8220,-0.2,0.01,0.9999998,0.01,8.199079,-135.30522,81,-93.29875,-0.2,161,,,,22589.14,-0.3719527,-392.95062,7.163846,,160.99997,-499.03806,5.7202616e-08,,499.03806,9.060028,161
3564.2063,3170.8406,0.2,142.55179,0.01,53.82716049382716,0.01,12,-499.2501,85.93673825263977,8720,-0.2,0.01,0.99999964,0.01,8.17901,-137.55179,81,-93.29875,-0.2,162,,,,23093.39,-0.16182859,-393.36575,5.251834,,161.99994,-499.2501,5.6498592e-08,,499.2501,9.053837,162
2521.2034,2427.49,-0.2,144.76437,0.01,56.56441717791411,0.01,12,-498.20547,87.22934222221375,9220,-0.2,0.01,0.9999998,0.01,8.165723,-139.76437,81,-93.29875,,163,,,,23596.594,-0.41774666,-93.713295,6.3168197,,81.499985,-499.2501,5.5807487e-08,,499.2501,9.047683,163
2522.1265,2417.9194,,144.54762,0.01,56.66463414634146,0.01,12,-104.21635,87.95514416694641,9293,0.2,0.01,1.0,0.01,8.17127,-139.54762,81,-93.29875,,164,,,-0.2,23705.81,-0.03206883,-104.207016,9.26173,,82.0,-499.2501,5.5128982e-08,,499.2501,9.041566,164
2523.0437,2418.7515,,144.3837,0.01,56.42424242424242,0.01,12,-112.49994,88.59773874282837,9310,0.2,0.01,0.9999998,0.01,8.16759,-139.3837,81,-93.29875,0.2,165,,,0.2,23823.31,0.6131805,-104.29219,7.749863,,82.50001,-499.2501,5.4462774e-08,,499.2501,9.035487,165
2523.955,2418.9976,-0.2,144.1779,0.01,56.15060240963855,0.01,11,-105.22116,89.21225380897522,9321,,0.01,0.9999998,0.01,8.177534,-139.1779,81,-93.29875,-0.2,166,,,,23933.531,-0.4144493,-104.957596,10.004455,,82.999985,-499.2501,5.3808566e-08,,499.2501,9.029445,166
2524.8606,2419.4172,,143.98999,0.01,55.964071856287426,0.01,11,-107.795975,89.83847117424011,9346,,0.01,1.0,0.01,8.1866865,-138.98999,81,-93.29875,-0.2,167,,,0.2,24046.328,0.025345575,-105.4434,9.892084,,83.5,-499.2501,5.3166087e-08,,499.2501,9.023439,167
2525.7603,2420.247,-0.2,143.88791,0.01,55.79761904761905,0.01,11,-121.83928,90.51302909851074,9374,,0.01,0.9999998,0.01,8.191179,-138.88791,81,-93.29875,0.2,168,,,0.2,24173.168,0.21990049,-105.513275,9.127496,,83.999985,-499.2501,5.2535036e-08,,499.2501,9.017468,168
2526.6543,2421.077,-0.2,143.73198,0.01,55.57396449704142,0.01,11,-112.538216,91.22542667388916,9392,0.2,0.01,0.9999998,0.01,8.194445,-138.73198,81,-93.29875,,169,,,-0.2,24290.705,-0.17036784,-105.57738,8.92918,,84.499985,-499.2501,5.1915162e-08,,499.2501,9.011534,169
2527.5427,2421.591,-0.2,143.64584,0.01,55.53529411764706,0.01,11,-124.08723,91.96404957771301,9441,0.2,0.01,1.0000005,0.01,8.186561,-138.64584,81,-93.29875,-0.2,170,,,-0.2,24419.793,-0.39482003,-105.951584,7.040315,,85.00004,-499.2501,5.13062e-08,,499.2501,9.005634,170
2528.426,2422.4507,-0.2,143.46242,0.01,55.30994152046784,0.01,11,-107.278595,92.6224627494812,9458,0.2,0.01,1.0,0.01,8.198088,-138.46242,81,-93.29875,0.2,171,,,,24532.072,0.21363439,-105.97525,10.343828,,85.5,-499.2501,5.070788e-08,,499.2501,8.999769,171
2529.3035,2423.2253,-0.2,143.27031,0.01,55.08720930232558,0.01,11,-105.419136,93.29458141326904,9475,0.2,0.01,1.0000004,0.01,8.2094145,-138.27031,81,-93.29875,0.2,172,,,-0.2,24642.492,0.025502399,-106.07817,10.332431,,86.00003,-499.2501,5.011997e-08,,499.2501,8.993938,172
2530.1755,2423.1252,-0.2,143.06877,0.01,54.83236994219653,0.01,11,-103.4073,93.92454314231873,9486,,0.01,0.9999998,0.01,8.214459,-138.06877,81,-93.29875,,173,,,-0.2,24750.898,-0.4088189,-107.05026,9.2682,,86.50001,-499.2501,4.9542216e-08,,499.2501,8.988141,173
2531.0425,2422.7197,-0.2,142.87971,0.01,54.60919540229885,0.01,11,-105.173904,94.64007306098938,9502,-0.2,0.01,0.99999994,0.01,8.201241,-137.87971,81,-93.29875,,174,,,-0.2,24861.07,-0.59096307,-108.32276,6.1007214,,86.99999,-499.2501,4.8974403e-08,,499.2501,8.982377,174
