AvgEpLen,InvPendulum_mu3_higher,TimestepsSoFar,ReturnMean,DenMISEMeanLog,GridSize,DenMISELogFirst,Bound,InvPendulum_mu2_higher,ReturnMin,InvPendulum_mu1_higher,Iteration,IWMax,IWLastEpisode,ReturnLastEpisode,InvPendulum_std2_higher,IWMean,InvPendulum_std3_higher,ActionIn1,InvPendulum_mu0_higher,Regret,Delta,NumTrainableParams,IWMin,Regret/t,NumTrajectories,TimeElapsed,InvPendulum_std1_higher,ReturnAbsMax,MinEpLen,BoundBonus,DenMISELogLast,IWFirstEpisode,BoundMISE,ReturnMax,InvPendulum_std0_higher
62.60709759188847,-0.1,98794,-137.63629,6.1308174,625,3.376936,4156.9995,,-499.84247,-0.1,1578,1578.0,6.1972167e-38,-90.931854,0.01,1.0,0.01,-0.3889324,-0.2,225080.06,7.799975e-11,,,142.63629,1578,5861.100863456726,0.01,499.84247,11,4214.0576,7.2880044,,-57.057873,110.257286,0.01
62.88410386320456,0.2,99294,-137.5294,6.1307983,625,3.3763025,4155.5767,0.1,-499.84247,-0.2,1579,185.11334,,31.128397,0.01,0.11772891,0.01,0.035920173,-0.1,225053.94,7.790098e-11,,,142.5294,1579,5869.215716600418,0.01,499.84247,11,4214.1724,6.405994,,-58.595753,110.257286,0.01
62.86139240506329,-0.2,99321,-137.52135,6.1292834,625,3.3756692,4147.254,0.1,-499.84247,-0.1,1580,929.74994,,-124.7931,0.01,0.58865327,0.01,-0.38447553,-0.2,225183.72,7.78024e-11,,,142.52135,1580,5876.009724378586,0.01,499.84247,11,4214.287,4.6248026,,-67.03338,110.257286,0.01
62.85515496521189,-0.2,99374,-137.50832,6.1291547,625,3.3750367,4147.109,,-499.84247,-0.1,1581,1580.9999,3.4571987e-24,-116.93839,0.01,0.99999994,0.01,-0.5073348,-0.2,225305.66,7.770401e-11,,,142.50832,1581,5882.853076696396,0.01,499.84247,11,4214.4014,6.462368,,-67.29245,110.257286,0.01
62.8527180783818,-0.2,99433,-137.48067,6.129872,625,3.3744044,4138.274,-0.1,-499.84247,-0.2,1582,1502.3323,4.2158475e-37,-93.76443,0.01,0.95084494,0.01,-0.6967726,-0.2,225404.42,7.760581e-11,,,142.48067,1582,5889.078160762787,0.01,499.84247,11,4214.39,7.567975,,-76.115974,110.257286,0.01
62.86544535691725,-0.1,99516,-137.45413,6.129469,625,3.3737724,4136.8696,0.2,-499.84247,-0.2,1583,976.9809,,-95.475365,0.01,0.6183145,0.01,0.07536852,0.2,225504.89,7.750779e-11,,,142.45413,1583,5895.1273403167725,0.01,499.84247,11,4214.536,5.8246655,,-77.66659,110.257286,0.01
62.84090909090909,-0.2,99540,-137.4429,6.128028,625,3.3731408,4135.2803,,-499.84247,,1584,1584.0002,,-119.66699,0.01,1.0000001,0.01,-0.30435815,-0.1,225629.56,7.740996e-11,,,142.4429,1584,5901.1459877491,0.01,499.84247,11,4214.7446,4.364159,,-79.464195,110.257286,0.01
62.81261829652997,-0.2,99558,-137.42316,6.1279087,625,3.3725097,4134.861,,-499.84247,-0.2,1585,1584.9998,,-106.13954,0.01,0.9999998,0.01,-0.29453897,0.1,225740.7,7.731231e-11,,,142.42316,1585,5906.944445610046,0.01,499.84247,11,4214.859,6.245359,,-79.99792,110.257286,0.01
62.78625472887768,-0.2,99579,-137.4043,6.1275306,625,3.371879,4134.9194,0.1,-499.84247,-0.2,1586,1585.9985,,-107.52268,0.01,1.0001364,0.01,-0.38751382,-0.1,225853.22,7.7214846e-11,,,142.4043,1586,5912.750164985657,0.01,499.84247,11,4214.973,5.8370914,,-80.05386,110.257286,0.01
62.78134845620668,-0.2,99634,-137.39351,6.1279507,625,3.3712487,4134.369,0.1,-499.84247,-0.2,1587,1586.9978,,-120.28249,0.01,1.0009549,0.01,-0.19597876,0.1,225978.5,7.711757e-11,,,142.39351,1587,5918.371686458588,0.01,499.84247,11,4215.087,7.097888,,-80.717865,110.257286,0.01
62.76448362720403,-0.1,99670,-137.38391,6.1285224,625,3.3706188,4133.774,-0.2,-499.84247,,1588,1588.0,,-122.15514,0.01,1.0,0.01,-0.108358406,0.2,226105.66,7.702047e-11,,,142.38391,1588,5924.796393632889,0.01,499.84247,11,4215.201,7.341789,,-81.4272,110.257286,0.01
62.73882945248584,0.1,99692,-137.3648,6.129147,625,3.3699894,4133.845,-0.2,-499.84247,0.2,1589,1588.9348,,-107.02608,0.01,1.0006655,0.01,0.19487587,0.1,226217.69,7.692356e-11,,,142.3648,1589,5931.3432013988495,0.01,499.84247,11,4215.315,7.429257,,-81.46988,110.257286,0.01
62.70880503144654,-0.2,99707,-137.3475,6.1294584,625,3.3693602,4133.697,0.1,-499.84247,,1590,1590.0004,,-109.840675,0.01,1.0000002,0.01,-0.08915728,,226332.53,7.682684e-11,,,142.3475,1590,5937.9438853263855,0.01,499.84247,11,4215.429,6.930014,,-81.73238,110.257286,0.01
62.684475172847264,-0.1,99731,-137.32527,6.129708,625,3.3687315,4133.7036,,-499.84247,,1591,1591.0,,-101.987236,0.01,1.0,0.01,-0.2948939,-0.2,226439.52,7.673029e-11,,,142.32527,1591,5943.92915725708,0.01,499.84247,11,4215.543,6.833568,,-81.8393,110.257286,0.01
62.95163316582914,-0.2,100219,-137.28746,6.129132,625,3.368103,4133.5996,-0.1,-499.84247,,1592,1592.0002,,-77.106415,0.01,1.0000001,0.01,-0.36948556,-0.1,226521.62,7.663392e-11,,,142.28746,1592,5950.3130095005035,0.01,499.84247,11,4215.6562,5.518681,,-82.0566,110.257286,0.01
62.92843691148776,-0.2,100245,-137.27411,6.1291447,625,3.3674753,4133.6304,0.1,-499.84247,-0.1,1593,1592.9972,,-116.02543,0.01,0.9999993,0.01,-0.2973462,-0.1,226642.66,7.653774e-11,,,142.27411,1593,5956.292053937912,0.01,499.84247,11,4215.77,6.456152,,-82.139824,110.257286,0.01
62.91405269761606,-0.2,100285,-137.26398,6.1285496,625,3.3668475,4133.713,-0.1,-499.84247,-0.2,1594,1593.1362,,-121.14434,0.01,0.99945813,0.01,-0.49269128,,226768.78,7.6441735e-11,,,142.26398,1594,5962.437293767929,0.01,499.84247,11,4215.884,5.485755,,-82.170715,110.257286,0.01
62.899059561128524,-0.1,100324,-137.25302,6.128864,625,3.3662205,4133.7256,,-499.84247,0.2,1595,1595.0,,-119.77795,0.01,1.0,0.01,-0.022395,-0.1,226893.56,7.634592e-11,,,142.25302,1595,5968.296490192413,0.01,499.84247,11,4215.997,6.936003,,-82.27142,110.257286,0.01
62.8703007518797,,100341,-137.23381,6.127148,625,3.3655937,4133.8145,-0.1,-499.84247,0.1,1596,1595.9998,,-106.57777,0.01,0.9999998,0.01,0.124347635,0.1,227005.16,7.625027e-11,,,142.23381,1596,5974.261125326157,0.01,499.84247,11,4216.111,3.6986344,,-82.29618,110.257286,0.01
62.86725109580463,-0.2,100399,-137.24104,6.12409,625,3.3649673,4133.8804,0.2,-499.84247,0.1,1597,1597.0,,-148.81042,0.01,1.0000008,0.01,0.10612151,,227158.95,7.615481e-11,,,142.24104,1597,5980.016298055649,0.01,499.84247,11,4216.2236,1.5512967,,-82.34313,110.257286,0.01
62.83729662077597,-0.1,100414,-137.22107,6.1238523,625,3.3643413,4133.957,0.1,-499.84247,0.2,1598,1597.9963,,-105.311386,0.01,1.0097593,0.01,0.3853375,0.2,227269.27,7.605953e-11,,,142.22107,1598,5985.984120845795,0.01,499.84247,11,4216.3374,6.050564,,-82.380486,110.257286,0.01
62.80612883051907,,100427,-137.20148,6.1243978,625,3.3637156,4133.9365,0.2,-499.84247,0.2,1599,1599.0002,,-105.89923,0.01,1.0000037,0.01,0.3044471,-0.1,227380.17,7.596442e-11,,,142.20148,1599,5992.049295663834,0.01,499.84247,11,4216.45,7.2910943,,-82.51391,110.257286,0.01
62.776875,-0.2,100443,-137.18135,6.1244664,625,3.3630905,4133.8853,-0.1,-499.84247,0.2,1600,1599.7971,,-104.99832,0.01,0.9998809,0.01,-0.034566388,0.1,227490.17,7.58695e-11,,,142.18135,1600,5997.823177576065,0.01,499.84247,11,4216.5635,6.543061,,-82.67844,110.257286,0.01
62.74703310430981,-0.2,100458,-137.16275,6.1242266,625,3.3624659,4133.985,,-499.84247,-0.1,1601,1600.9999,,-107.400536,0.01,0.99999994,0.01,-0.38191664,-0.1,227602.56,7.5774755e-11,,,142.16275,1601,6003.387261867523,0.01,499.84247,11,4216.6763,6.044797,,-82.69155,110.257286,0.01
62.72284644194757,,100482,-137.14076,6.1233506,625,3.3618414,4134.0596,-0.2,-499.84247,0.2,1602,1602.0002,,-101.93322,0.01,1.0000001,0.01,-0.087420955,-0.1,227709.5,7.568018e-11,,,142.14076,1602,6008.991763353348,0.01,499.84247,11,4216.79,5.026158,,-82.73026,110.257286,0.01
62.7024329382408,-0.2,100512,-137.12483,6.122914,625,3.3612173,4134.1416,0.1,-499.84247,0.2,1603,1575.5842,,-111.60767,0.01,0.98501605,0.01,0.28452402,0.2,227826.1,7.558579e-11,,,142.12483,1603,6014.562515258789,0.01,499.84247,11,4216.808,5.7292047,,-82.66627,110.257286,0.01
62.67206982543641,-0.2,100526,-137.10596,6.1228695,625,3.3605938,4134.2124,-0.1,-499.84247,0.2,1604,1603.999,,-106.85701,0.01,0.9999994,0.01,-0.098595105,,227937.95,7.5491564e-11,,,142.10596,1604,6020.666402578354,0.01,499.84247,11,4217.0156,6.366579,,-82.803345,110.257286,0.01
62.645482866043615,-0.2,100546,-137.08623,6.12339,625,3.3599703,4134.307,-0.1,-499.84247,0.2,1605,1596.8142,3.764732e-21,-105.4589,0.01,0.99494886,0.01,-0.19448675,-0.1,228048.4,7.539752e-11,,,142.08623,1605,6026.79096865654,0.01,499.84247,11,4217.128,7.2665644,,-82.82102,110.257286,0.01
62.61519302615193,-0.1,100560,-137.06825,6.1238823,625,3.3593476,4134.3784,-0.2,-499.84247,0.2,1606,1605.6543,1.2854905e-38,-108.205025,0.01,1.0000137,0.01,-0.2024734,-0.1,228161.62,7.530366e-11,,,142.06825,1606,6031.910770654678,0.01,499.84247,11,4217.2407,7.222137,,-82.86231,110.257286,0.01
62.58991910392035,-0.1,100582,-137.05008,6.1237373,625,3.358725,4134.4805,0.2,-499.84247,0.2,1607,1607.0001,,-107.8442,0.01,1.0000228,0.01,0.41140318,0.1,228274.47,7.520996e-11,,,142.05008,1607,6036.899250030518,0.01,499.84247,11,4217.3535,6.1978455,,-82.87293,110.257286,0.01
62.56902985074627,-0.1,100611,-137.03842,6.123908,625,3.358103,4134.5166,0.2,-499.84247,0.1,1608,1607.9329,,-118.30243,0.01,1.0002387,0.01,0.40306643,0.2,228397.78,7.5116455e-11,,,142.03842,1608,6042.153596639633,0.01,499.84247,11,4217.466,6.7041206,,-82.949265,110.257286,0.01
62.54008701056557,-0.2,100627,-137.02164,6.1235294,625,3.3574812,4134.6255,-0.1,-499.84247,-0.1,1609,1608.9998,,-110.03519,0.01,1.0000002,0.01,-0.4966932,-0.1,228512.81,7.5023106e-11,,,142.02164,1609,6048.073658943176,0.01,499.84247,11,4217.5786,5.8196216,,-82.953094,110.257286,0.01
62.52857142857143,-0.1,100671,-137.00798,6.1243596,625,3.35686,4134.7373,-0.1,-499.84247,0.2,1610,1609.9967,,-115.02266,0.01,1.0002155,0.01,-0.18935458,-0.2,228632.84,7.492994e-11,,,142.00798,1610,6054.101521730423,0.01,499.84247,11,4217.691,7.7688565,,-82.95365,110.257286,0.01
62.50465549348231,,100695,-136.99397,6.1246943,625,3.356239,4134.7954,0.2,-499.84247,0.1,1611,1610.9996,,-114.44786,0.01,0.99999976,0.01,0.42039996,0.1,228752.28,7.483695e-11,,,141.99397,1611,6060.655057430267,0.01,499.84247,11,4217.803,6.9693637,,-83.0078,110.257286,0.01
62.475806451612904,-0.1,100711,-136.97668,6.1245627,625,3.3556185,4134.822,-0.2,-499.84247,,1612,1612.0001,,-109.13471,0.01,1.0000001,0.01,-0.37563843,-0.1,228866.4,7.474413e-11,,,141.97668,1612,6067.1166162490845,0.01,499.84247,11,4217.915,6.2168393,,-83.093254,110.257286,0.01
62.445753254804714,-0.2,100725,-136.95834,6.1235785,625,3.3549984,4134.9185,,-499.84247,0.1,1613,1612.9998,,-107.37933,0.01,0.9999998,0.01,-0.19965342,-0.1,228978.8,7.465148e-11,,,141.95834,1613,6074.376754522324,0.01,499.84247,11,4218.028,4.843662,,-83.10919,110.257286,0.01
62.41697645600991,,100741,-136.94008,6.123865,625,3.3543787,4134.969,-0.2,-499.84247,0.1,1614,1613.9999,,-107.48383,0.01,0.99999994,0.01,-0.19647644,-0.1,229091.28,7.4559005e-11,,,141.94008,1614,6081.247536897659,0.01,499.84247,11,4218.1396,6.8921485,,-83.17022,110.257286,0.01
62.38947368421053,,100759,-136.92645,6.124046,625,3.3537593,4135.065,0.2,-499.84247,0.2,1615,1615.0,,-114.93484,0.01,1.0,0.01,0.5049068,0.1,229211.22,7.446669e-11,,,141.92645,1615,6087.704949617386,0.01,499.84247,11,4218.252,6.723671,,-83.187035,110.257286,0.01
62.36138613861386,-0.1,100776,-136.91112,6.1233864,625,3.35314,4135.1025,,-499.84247,0.1,1616,1615.9998,,-112.15179,0.01,0.9999998,0.01,0.20207125,0.2,229328.38,7.437456e-11,,,141.91112,1616,6094.239114522934,0.01,499.84247,11,4218.364,5.365552,,-83.261215,110.257286,0.01
62.33395176252319,,100794,-136.89096,6.12256,625,3.3525217,4135.153,-0.2,-499.84247,0.2,1617,1616.9764,,-104.31072,0.01,0.99998575,0.01,0.087190874,0.1,229437.67,7.42826e-11,,,141.89096,1617,6100.886547327042,0.01,499.84247,11,4218.476,5.0952473,,-83.32331,110.257286,0.01
62.30716934487021,0.2,100813,-136.87402,6.1233606,625,3.3519034,4135.251,-0.2,-499.84247,-0.1,1618,1617.9968,,-109.504845,0.01,1.0000747,0.01,-0.019435272,0.1,229552.17,7.419081e-11,,,141.87402,1618,6107.121097326279,0.01,499.84247,11,4218.5874,7.7242184,,-83.33642,110.257286,0.01
62.27794935145151,-0.1,100828,-136.85764,6.122286,625,3.3512855,4135.2476,-0.2,-499.84247,-0.1,1619,1619.0001,,-110.34366,0.01,1.000002,0.01,-0.30379757,0.1,229667.52,7.409919e-11,,,141.85764,1619,6113.2301235198975,0.01,499.84247,11,4218.699,4.6890697,,-83.45156,110.257286,0.01
62.251234567901236,-0.2,100847,-136.84406,6.121127,625,3.350668,4135.34,0.1,-499.84247,0.2,1620,1331.8529,,-114.87159,0.01,0.8273105,0.01,-0.12110228,-0.2,229787.38,7.400774e-11,,,141.84406,1620,6119.54417514801,0.01,499.84247,11,4218.684,4.55239,,-83.3442,110.257286,0.01
62.22331893892659,-0.1,100864,-136.8259,6.121572,625,3.350051,4135.3745,-0.2,-499.84247,,1621,1620.9993,,-107.39046,0.01,0.9999995,0.01,-0.524261,-0.2,229899.78,7.391645e-11,,,141.8259,1621,6125.9381992816925,0.01,499.84247,11,4218.9224,7.2364373,,-83.54763,110.257286,0.01
62.19482120838471,-0.2,100880,-136.80687,6.1209807,625,3.3494341,4135.4766,0.1,-499.84247,-0.1,1622,1621.9998,,-105.96081,0.01,0.9999998,0.01,-0.16982356,,230010.73,7.3825335e-11,,,141.80687,1622,6131.939369678497,0.01,499.84247,11,4219.034,5.4663887,,-83.5574,110.257286,0.01
62.18422674060382,,100925,-136.80492,6.1207323,625,3.3488178,4135.5215,-0.1,-499.84247,0.2,1623,1623.0001,,-133.65628,0.01,1.0000001,0.01,0.10017547,,230149.39,7.3734394e-11,,,141.80492,1623,6138.2557492256165,0.01,499.84247,11,4219.1455,6.024731,,-83.62403,110.257286,0.01
62.1551724137931,,100940,-136.7859,6.12147,625,3.348202,4135.548,0.1,-499.84247,0.2,1624,1623.9995,,-105.92081,0.01,0.9999997,0.01,0.2872873,,230260.31,7.364361e-11,,,141.7859,1624,6144.116824150085,0.01,499.84247,11,4219.257,7.62774,,-83.70905,110.257286,0.01
62.12615384615385,-0.2,100955,-136.76738,6.1216106,625,3.3475864,4135.57,,-499.84247,0.2,1625,1624.9996,,-106.66247,0.01,0.99999976,0.01,0.09879215,0.1,230371.98,7.3553e-11,,,141.76738,1625,6149.970614671707,0.01,499.84247,11,4219.3687,6.6561937,,-83.79898,110.257286,0.01
62.09655596555965,-0.2,100969,-136.74757,6.1221423,625,3.3469713,4135.5576,-0.2,-499.84247,-0.1,1626,1625.9995,,-104.56376,0.01,1.0000899,0.01,-0.5822408,-0.1,230481.55,7.3462555e-11,,,141.74757,1626,6155.8442986011505,0.01,499.84247,11,4219.4795,7.2929516,,-83.921875,110.257286,0.01
62.068223724646586,-0.2,100985,-136.72983,6.121353,625,3.3463564,4135.6255,0.2,-499.84247,0.2,1627,1621.4585,,-107.902626,0.01,1.0040917,0.01,0.10036881,-0.1,230594.44,7.337228e-11,,,141.72983,1627,6161.753453493118,0.01,499.84247,11,4219.464,5.144751,,-83.83821,110.257286,0.01
62.03869778869779,0.1,100999,-136.7103,6.1214914,625,3.345742,4135.726,-0.2,-499.84247,0.2,1628,1312.0625,,-104.94027,0.01,0.8089744,0.01,0.29709402,0.2,230704.38,7.328217e-11,,,141.7103,1628,6167.777752161026,0.01,499.84247,11,4219.575,6.6468835,,-83.84936,110.257286,0.01
62.00798035604665,0.1,101011,-136.69135,6.1221466,625,3.3451278,4135.825,-0.2,-499.84247,-0.1,1629,1628.9554,,-105.81809,0.01,1.0003092,0.01,0.011123344,0.2,230815.2,7.319223e-11,,,141.69135,1629,6173.726174116135,0.01,499.84247,11,4219.813,7.5923214,,-83.98781,110.257286,0.01
61.97852760736196,-0.2,101025,-136.67366,6.119577,625,3.3445141,4135.916,0.1,-499.84247,,1630,1629.9998,,-107.870056,0.01,0.9999998,0.01,0.15356675,0.2,230928.08,7.310245e-11,,,141.67366,1630,6179.623970985413,0.01,499.84247,11,4219.924,2.239663,,-84.00762,110.257286,0.01
61.950337216431635,,101041,-136.65698,6.1165667,625,3.343901,4136.0156,-0.2,-499.84247,0.1,1631,1631.0004,,-109.45468,0.01,1.0000002,0.01,-0.2910855,-0.2,231042.53,7.301283e-11,,,141.65698,1631,6185.24995303154,0.01,499.84247,11,4220.0347,1.517102,,-84.01911,110.257286,0.01
61.92095588235294,,101055,-136.63824,6.1148095,625,3.343288,4136.0796,-0.2,-499.84247,0.1,1632,1632.0,,-106.07475,0.01,1.0,0.01,-0.098940924,,231153.61,7.292338e-11,,,141.63824,1632,6190.969829320908,0.01,499.84247,11,4220.145,3.5548816,,-84.06535,110.257286,0.01
61.89161053276179,-0.2,101069,-136.61972,6.1155896,625,3.3426754,4136.136,-0.1,-499.84247,-0.1,1633,1633.0002,,-106.384636,0.01,1.0000001,0.01,-0.40699798,,231265.0,7.2834114e-11,,,141.61972,1633,6196.9892411231995,0.01,499.84247,11,4220.256,7.695724,,-84.11969,110.257286,0.01
61.878212974296204,-0.1,101109,-136.61374,6.1160736,625,3.3420632,4136.2227,-0.2,-499.84247,,1634,1633.9996,,-126.86176,0.01,0.99999976,0.01,-0.19954517,0.1,231396.84,7.274499e-11,,,141.61374,1634,6203.033457279205,0.01,499.84247,11,4220.3667,7.2125587,,-84.144066,110.257286,0.01
61.85504587155963,0.1,101133,-136.60231,6.1164193,625,3.3414514,4136.325,-0.1,-499.84247,0.2,1635,1634.9124,,-117.923004,0.01,0.9999464,0.01,0.13805014,-0.1,231519.78,7.2656034e-11,,,141.60231,1635,6209.054509401321,0.01,499.84247,11,4220.4775,6.9888387,,-84.1522,110.257286,0.01
61.845354523227385,-0.2,101179,-136.60457,6.114755,625,3.3408399,4136.356,0.2,-499.84247,,1636,1636.0002,,-140.28853,0.01,1.0000002,0.01,-0.10328288,-0.1,231665.06,7.256724e-11,,,141.60457,1636,6215.171139240265,0.01,499.84247,11,4220.588,3.7002256,,-84.231766,110.257286,0.01
61.816127061698225,0.1,101193,-136.58505,6.1154466,625,3.3402288,4136.436,-0.1,-499.84247,0.2,1637,1633.7543,,-104.66022,0.01,0.9992074,0.01,0.0013593808,-0.2,231774.72,7.2478606e-11,,,141.58505,1637,6221.041348457336,0.01,499.84247,11,4220.698,7.553408,,-84.26202,110.257286,0.01
61.78998778998779,-0.2,101212,-136.56783,6.11623,625,3.3396182,4136.451,-0.2,-499.84247,,1638,1638.0,,-108.36745,0.01,1.0000424,0.01,-0.32340673,0.1,231888.1,7.2390136e-11,,,141.56783,1638,6226.7900767326355,0.01,499.84247,11,4220.8086,7.7053623,,-84.35739,110.257286,0.01
61.760219646125684,0.1,101225,-136.54956,6.1156807,625,3.3390079,4136.5566,-0.2,-499.84247,0.2,1639,1638.9845,,-106.64011,0.01,1.0000107,0.01,0.009236738,-0.1,231999.73,7.230183e-11,,,141.54956,1639,6232.568122148514,0.01,499.84247,11,4220.919,5.521138,,-84.362274,110.257286,0.01
61.732317073170734,-0.1,101241,-136.53299,6.116456,625,3.338398,4136.5977,-0.1,-499.84247,0.2,1640,1640.0,,-109.35925,0.01,1.0,0.01,0.02496893,,232114.1,7.221368e-11,,,141.53299,1640,6238.453742265701,0.01,499.84247,11,4221.0293,7.694533,,-84.431885,110.257286,0.01
61.72273004265691,,101287,-136.52692,6.1164045,625,3.3377883,4136.6963,-0.1,-499.84247,0.1,1641,1640.9998,,-126.57438,0.01,0.99999994,0.01,-0.102329105,-0.1,232245.67,7.21257e-11,,,141.52692,1641,6245.088902711868,0.01,499.84247,11,4221.14,6.338056,,-84.44391,110.257286,0.01
61.6979293544458,,101308,-136.51506,6.1167808,625,3.3371792,4136.6284,-0.2,-499.84247,0.1,1642,1642.0,,-117.05833,0.01,1.0000014,0.01,0.0076877596,0.1,232367.73,7.2037876e-11,,,141.51506,1642,6250.719691514969,0.01,499.84247,11,4221.25,7.041075,,-84.62138,110.257286,0.01
61.670724284844795,0.1,101325,-136.49577,6.116462,625,3.3365703,4136.664,-0.2,-499.84247,,1643,1643.0002,,-104.836075,0.01,1.0000001,0.01,-0.09572079,,232477.56,7.195021e-11,,,141.49577,1643,6256.105726003647,0.01,499.84247,11,4221.36,5.8996744,,-84.696014,110.257286,0.01
61.647201946472016,-0.1,101348,-136.4851,6.116922,625,3.3359618,4136.6694,,-499.84247,,1644,1644.0001,,-118.96445,0.01,1.0000001,0.01,0.09893513,0.2,232601.52,7.18627e-11,,,141.4851,1644,6261.4722809791565,0.01,499.84247,11,4221.4697,7.179163,,-84.80047,110.257286,0.01
61.62917933130699,-0.2,101380,-136.481,6.1178694,625,3.3353539,4136.7363,0.1,-499.84247,0.2,1645,1645.0,,-129.72517,0.01,1.0001338,0.01,0.23004442,0.1,232736.25,7.177536e-11,,,141.481,1645,6267.402609825134,0.01,499.84247,11,4221.5796,7.981836,,-84.84317,110.257286,0.01
61.600243013365734,-0.1,101394,-136.46191,6.116984,625,3.3347461,4136.8374,0.1,-499.84247,0.2,1646,1645.9995,4.654819e-11,-105.05324,0.01,0.99999976,0.01,0.29191172,0.1,232846.31,7.1688176e-11,,,141.46191,1646,6273.8592920303345,0.01,499.84247,11,4221.69,4.9659038,,-84.85264,110.257286,0.01
61.585306618093504,-0.1,101431,-136.44868,6.1176724,625,3.3341386,4136.8696,0.2,-499.84247,0.2,1647,1646.9825,8.8782543e-38,-114.68535,0.01,0.9999894,0.01,0.3140421,,232965.98,7.160115e-11,,,141.44868,1647,6281.2685606479645,0.01,499.84247,11,4221.7993,7.558326,,-84.92979,110.257286,0.01
61.55825242718446,,101448,-136.4305,6.1176677,625,3.3335319,4136.957,0.1,-499.84247,0.2,1648,1647.9999,,-106.49069,0.01,0.99999994,0.01,0.193261,-0.1,233077.47,7.151428e-11,,,141.4305,1648,6288.326232910156,0.01,499.84247,11,4221.9087,6.4177895,,-84.951454,110.257286,0.01
61.530624620982415,0.1,101464,-136.41351,6.117819,625,3.332925,4137.04,0.2,-499.84247,0.2,1649,1648.9998,,-108.41315,0.01,1.0000149,0.01,0.51465285,,233190.89,7.1427565e-11,,,141.41351,1649,6295.483253240585,0.01,499.84247,11,4222.0186,6.6735125,,-84.97847,110.257286,0.01
61.50363636363636,-0.1,101481,-136.39919,6.1184397,625,3.3323188,4137.12,-0.2,-499.84247,0.1,1650,1650.0002,,-112.75318,0.01,1.0000001,0.01,-0.22738898,,233308.66,7.1341016e-11,,,141.39919,1650,6302.950751781464,0.01,499.84247,11,4222.1284,7.449564,,-85.00814,110.257286,0.01
61.4778921865536,-0.1,101500,-136.3861,6.118596,625,3.331713,4137.15,0.1,-499.84247,0.2,1651,1650.9998,,-114.79139,0.01,0.9999999,0.01,0.11958527,-0.1,233428.44,7.125462e-11,,,141.3861,1651,6310.120812177658,0.01,499.84247,11,4222.238,6.682993,,-85.08803,110.257286,0.01
61.44854721549637,-0.2,101513,-136.36772,6.1180625,625,3.3311076,4137.2437,-0.1,-499.84247,-0.1,1652,1651.9999,,-106.02416,0.01,1.0008416,0.01,-0.25978875,0.1,233539.47,7.116838e-11,,,141.36772,1652,6316.873072385788,0.01,499.84247,11,4222.347,5.5419807,,-85.10333,110.257286,0.01
61.44283121597096,,101565,-136.3466,6.11582,625,3.3305023,4137.3213,0.2,-499.84247,-0.1,1653,1652.9998,,-101.479614,0.01,0.9999999,0.01,0.13740152,,233645.94,7.10823e-11,,,141.3466,1653,6324.1004774570465,0.01,499.84247,11,4222.4565,2.7172277,,-85.13514,110.257286,0.01
61.42744860943168,-0.1,101601,-136.3397,6.115173,625,3.3298976,4137.3687,-0.1,-499.84247,0.2,1654,1653.9238,,-124.9364,0.01,1.0000805,0.01,0.09028664,0.1,233775.88,7.099637e-11,,,141.3397,1654,6331.032054424286,0.01,499.84247,11,4222.5654,5.3516464,,-85.19697,110.257286,0.01
61.397583081571,-0.2,101613,-136.3218,6.114865,625,3.3292933,4137.45,-0.1,-499.84247,0.1,1655,1654.491,,-106.70013,0.01,1.0006064,0.01,0.0068444163,0.2,233887.58,7.0910604e-11,,,141.3218,1655,6337.696743249893,0.01,499.84247,11,4222.675,5.9118643,,-85.2247,110.257286,0.01
61.3737922705314,-0.1,101635,-136.30339,6.115613,625,3.328689,4137.532,-0.1,-499.84247,0.1,1656,1655.9993,7.0155422e-37,-105.84829,0.01,0.9999996,0.01,-0.06378209,0.1,233998.42,7.0824985e-11,,,141.30339,1656,6344.044726610184,0.01,499.84247,11,4222.7837,7.6606655,,-85.25125,110.257286,0.01
61.348823174411585,-0.2,101655,-136.29099,6.112556,625,3.3280854,4137.6064,,-499.84247,-0.1,1657,1657.0,,-115.74208,0.01,1.0,0.01,-0.09423534,0.2,234119.16,7.0739525e-11,,,141.29099,1657,6350.2285895347595,0.01,499.84247,11,4222.893,1.3564016,,-85.286736,110.257286,0.01
61.34620024125452,-0.1,101712,-136.28752,6.113392,625,3.3274822,4137.7104,-0.1,-499.84247,,1658,1657.9999,,-130.56383,0.01,0.99999994,0.01,-0.1985442,,234254.72,7.0654226e-11,,,141.28752,1658,6356.298103094101,0.01,499.84247,11,4223.002,7.805672,,-85.29168,110.257286,0.01
