IWFirstEpisode,BoundMISE,InvPendulum_mu0_higher,BoundBonus,DenMISELogLast,ReturnLastEpisode,IWLastEpisode,InvPendulum_mu3_higher,Regret/t,InvPendulum_mu1_higher,ActionIn1,IWMax,Regret,MinEpLen,GridSize,NumTrainableParams,IWMean,InvPendulum_std3_higher,InvPendulum_std1_higher,DenMISELogFirst,InvPendulum_mu2_higher,Bound,ReturnMax,ReturnMean,Iteration,Delta,TimestepsSoFar,InvPendulum_std0_higher,ReturnAbsMax,NumTrajectories,IWMin,TimeElapsed,DenMISEMeanLog,ReturnMin,AvgEpLen,InvPendulum_std2_higher
,-99.823326,-0.2,36823.54,4.6835856,-110.93185,,-0.13333334,141.66267,-0.13333334,-0.35716254,6932.4556,1372428.0,10,2401,,0.79142165,0.01,0.01,4.715824,0.13333334,36723.715,92.39341,-136.66267,9688,5.3931225e-13,577827,0.01,550.9457,9688,,164037.47052884102,4.747985,-550.9457,59.64357968620974,0.01
,-100.995895,0.13333334,36823.67,4.047764,-128.87494,,-0.2,141.66187,0.13333334,0.21456553,5343.1187,1372561.8,10,2401,,0.89730763,0.01,0.01,4.715721,0.13333334,36722.676,92.39341,-136.66187,9689,5.392008e-13,577874,0.01,550.9457,9689,,164064.30814743042,4.7478747,-550.9457,59.642274744555685,0.01
,-102.77776,0.13333334,36823.81,3.5232482,-119.04662,,0.13333334,141.66003,0.2,0.3199799,7957.9595,1372685.8,10,2401,,0.8840414,0.01,0.01,4.7156177,-0.13333334,36721.03,92.39341,-136.66003,9690,5.390896e-13,577904,0.01,550.9457,9690,,164090.76202368736,4.747723,-550.9457,59.63921568627451,0.01
,-109.531166,-0.13333334,36823.94,5.2271724,-107.57372,,-0.13333334,141.65704,-0.13333334,-0.20759693,7466.648,1372798.4,10,2401,,1.0474017,0.01,0.01,4.7155147,0.2,36714.41,92.39341,-136.65704,9691,5.3897826e-13,577917,0.01,550.9457,9691,,164116.0932621956,4.747738,-550.9457,59.63440305438035,0.01
,-139.5192,-0.2,36824.074,4.5766296,-120.255585,,-0.13333334,141.65535,0.13333334,-0.048062176,7780.5186,1372923.6,10,2401,,1.2574593,0.01,0.01,4.715411,0.13333334,36684.555,92.39341,-136.65535,9692,5.3886713e-13,577950,0.01,550.9457,9692,,164143.6411898136,4.7476993,-550.9457,59.63165497317375,0.01
,-161.0192,0.13333334,36824.207,4.51951,-104.88597,,-0.13333334,141.65207,0.2,0.04023166,7269.6006,1373033.5,10,2401,,1.4948443,0.01,0.01,4.715308,-0.13333334,36663.188,92.39341,-136.65207,9693,5.3875594e-13,577971,0.01,550.9457,9693,,164171.0842859745,4.747675,-550.9457,59.62766945218199,0.01
,-288.2037,-0.13333334,36824.344,3.18969,-113.29758,,-0.13333334,141.64966,0.2,0.06383342,24359.973,1373151.8,10,2401,,2.5285115,0.01,0.01,4.715205,0.13333334,36536.14,92.39341,-136.64966,9694,5.386448e-13,577992,0.01,550.9457,9694,,164199.9557952881,4.7475276,-550.9457,59.62368475345575,0.01
,-418.99826,0.2,36824.477,5.605099,-106.0606,,0.13333334,141.6465,-0.13333334,0.35914996,32682.16,1373262.9,10,2401,,3.505786,0.01,0.01,4.7151017,0.13333334,36405.477,92.39341,-136.6465,9695,5.385337e-13,578014,0.01,550.9457,9695,,164230.32145786285,4.747644,-550.9457,59.61980402269211,0.01
,-7.35268,0.2,17481.047,3.7658145,-131.14189,,0.2,141.64594,-0.13333334,0.15943567,333.69308,1373399.0,10,2401,,0.047365855,0.01,0.01,4.7149987,-0.13333334,17473.693,92.39341,-136.64594,9696,5.3842255e-13,578049,0.01,550.9457,9696,,164257.77878141403,4.747607,-550.9457,59.617264851485146,0.01
,-9.206507,0.2,17481.111,4.817601,-116.93383,,-0.2,141.6439,0.13333334,0.051372603,294.54602,1373521.0,10,2401,,0.08398605,0.01,0.01,4.7148957,-0.13333334,17471.904,92.39341,-136.6439,9697,5.3831153e-13,578069,0.01,550.9457,9697,,164283.68968582153,4.747514,-550.9457,59.61317933381458,0.01
,-11.350268,0.13333334,17481.174,1.270667,-124.553734,,0.2,141.64265,0.2,0.662579,574.49194,1373650.5,10,2401,,0.100144446,0.01,0.01,4.7147923,0.13333334,17469.824,92.39341,-136.64265,9698,5.3820056e-13,578111,0.01,550.9457,9698,,164309.78402018547,4.7470613,-550.9457,59.611363167663434,0.01
,-12.928387,0.2,17481.238,1.4058067,-130.80858,,0.13333334,141.64204,0.2,0.39443606,571.4184,1373786.2,10,2401,,0.1096094,0.01,0.01,4.7146893,-0.13333334,17468.31,92.39341,-136.64204,9699,5.3808954e-13,578151,0.01,550.9457,9699,,164339.3013010025,4.7466245,-550.9457,59.6093411691927,0.01
,-16.650988,0.13333334,17481.303,4.750344,-123.280655,,-0.2,141.64069,-0.2,-0.13606124,1287.8273,1373914.6,10,2401,,0.16668293,0.01,0.01,4.7145863,0.13333334,17464.652,92.39341,-136.64069,9700,5.379786e-13,578176,0.01,550.9457,9700,,164367.8001089096,4.746532,-550.9457,59.60577319587629,0.01
,-18.670835,-0.13333334,17481.365,4.9357586,-122.15845,,0.13333334,141.63919,-0.2,0.0055104494,864.04333,1374041.8,10,2401,,0.1433763,0.01,0.01,4.7144833,0.2,17462.695,92.39341,-136.63919,9701,5.3786766e-13,578209,0.01,550.9457,9701,,164395.61773324013,4.7464647,-550.9457,59.60303061540048,0.01
,-27.627737,-0.13333334,17481.43,3.9723957,-130.6724,,0.2,141.63858,-0.2,-0.28387344,1326.558,1374177.5,10,2401,,0.18430057,0.01,0.01,4.7143803,-0.13333334,17453.803,92.39341,-136.63858,9702,5.3775685e-13,578242,0.01,550.9457,9702,,164423.99270415306,4.746297,-550.9457,59.6002886002886,0.01
,-33.350975,-0.13333334,17481.494,4.4153066,-497.31384,,0.2,141.67575,0.13333334,-0.023624077,1980.124,1374679.8,10,2401,,0.29604766,0.01,0.01,4.714277,-0.2,17448.143,92.39341,-136.67575,9703,5.3764594e-13,578742,0.01,550.9457,9703,,164452.36670565605,4.7461777,-550.9457,59.64567659486757,0.01
,-42.951813,0.13333334,17481.557,4.1722856,-112.32329,,-0.13333334,141.67323,0.2,-0.006284699,1941.7878,1374797.0,10,2401,,0.39133516,0.01,0.01,4.714174,-0.2,17438.605,92.39341,-136.67323,9704,5.375352e-13,578758,0.01,550.9457,9704,,164477.49822568893,4.7460437,-550.9457,59.641178895300904,0.01
,-47.230957,0.13333334,17481.621,5.8112974,-104.128265,,0.13333334,141.66989,-0.2,0.24275464,1868.2969,1374906.2,10,2401,,0.37306786,0.01,0.01,4.714071,0.2,17434.39,92.39341,-136.66989,9705,5.3742443e-13,578776,0.01,550.9457,9705,,164503.54983186722,4.7460895,-550.9457,59.63688820195775,0.01
,-48.091095,0.2,17481.684,4.972494,-118.41999,,-0.13333334,141.668,-0.13333334,0.13090637,3606.5054,1375029.6,10,2401,,0.4388589,0.01,0.01,4.713968,0.2,17433.592,92.39341,-136.668,9706,5.3731374e-13,578797,0.01,550.9457,9706,,164532.03813433647,4.746043,-550.9457,59.632907479909335,0.01
,-52.978188,0.2,17481.75,4.5342126,-120.10047,1.8847428e-18,-0.2,141.66629,-0.13333334,-0.013335794,2565.7988,1375154.8,10,2401,,0.47965798,0.01,0.01,4.713865,0.13333334,17428.771,92.39341,-136.66629,9707,5.3720293e-13,578822,0.01,550.9457,9707,,164559.8447201252,4.745957,-550.9457,59.62933965179767,0.01
,-53.470924,0.13333334,17481.812,4.2651935,-109.54656,,-0.2,141.6635,0.13333334,-0.11560075,2701.163,1375269.2,10,2401,,0.49029016,0.01,0.01,4.713762,-0.2,17428.342,92.39341,-136.6635,9708,5.3709234e-13,578837,0.01,550.9457,9708,,164587.03884005547,4.7458515,-550.9457,59.624742480428516,0.01
,-54.420113,0.2,17481.877,2.8554752,-109.69186,,0.13333334,141.66072,-0.2,0.0029294342,2247.6636,1375384.0,10,2401,,0.4277542,0.01,0.01,4.713659,-0.13333334,17427.457,92.39341,-136.66072,9709,5.369817e-13,578856,0.01,550.9457,9709,,164613.6678905487,4.7455993,-550.9457,59.62055824492739,0.01
,-56.068707,-0.2,17481.94,4.66367,-142.85324,,-0.2,141.66136,-0.13333334,-0.3913816,3060.6553,1375531.9,10,2401,,0.5226383,0.01,0.01,4.713556,0.13333334,17425.871,92.39341,-136.66136,9710,5.368711e-13,578907,0.01,550.9457,9710,,164642.060018301,4.745528,-550.9457,59.619670442842434,0.01
,-63.345226,0.2,17482.004,5.556623,-105.05941,,0.13333334,141.65813,-0.13333334,0.022280917,3260.6587,1375642.0,10,2401,,0.5387552,0.01,0.01,4.713453,-0.2,17418.658,92.39341,-136.65813,9711,5.367605e-13,578922,0.01,550.9457,9711,,164670.07190203667,4.745556,-550.9457,59.61507568736484,0.01
,-66.28226,-0.13333334,17482.066,2.7683787,-125.30788,,-0.2,141.65695,0.2,-0.29946434,3402.6113,1375772.2,10,2401,,0.62603647,0.01,0.01,4.71335,-0.13333334,17415.783,92.39341,-136.65695,9712,5.3665e-13,578953,0.01,550.9457,9712,,164697.61538648605,4.7452993,-550.9457,59.61212932454695,0.01
,-75.3456,-0.13333334,17482.13,1.1279029,-108.029755,,0.2,141.65399,-0.13333334,-0.27207708,5435.4395,1375885.2,10,2401,,0.6365975,0.01,0.01,4.713247,-0.2,17406.785,92.39341,-136.65399,9713,5.365395e-13,578971,0.01,550.9457,9713,,164724.68255233765,4.74488,-550.9457,59.60784515597653,0.01
,-76.04059,0.2,17482.195,5.607519,-123.16435,,-0.13333334,141.65262,0.13333334,0.37657526,4439.129,1376013.5,10,2401,,0.71713614,0.01,0.01,4.713144,0.2,17406.154,92.39341,-136.65262,9714,5.3642903e-13,578997,0.01,550.9457,9714,,164751.82467007637,4.74492,-550.9457,59.60438542310068,0.01
,-86.51267,-0.2,17482.258,5.5762887,-107.026405,,0.13333334,141.64957,-0.2,-0.1578705,1100.6628,1376125.5,10,2401,,0.17593578,0.01,0.01,4.713041,0.13333334,17395.746,92.39341,-136.64957,9715,5.363186e-13,579017,0.01,550.9457,9715,,164777.5473921299,4.7449684,-550.9457,59.60030880082347,0.01
,-93.65721,0.13333334,17482.322,3.8152964,-492.29865,,0.13333334,141.68616,0.2,0.29383183,5050.5825,1376622.8,10,2401,,0.8300053,0.01,0.01,4.7129383,-0.2,17388.666,92.39341,-136.68616,9716,5.362083e-13,579517,0.01,550.9457,9716,,164807.73513174057,4.7447844,-550.9457,59.64563606422396,0.01
,-123.85998,0.2,17482.387,3.932021,-108.38347,,0.13333334,141.68324,-0.2,0.26298177,5287.39,1376736.1,10,2401,,0.8784447,0.01,0.01,4.7128353,0.13333334,17358.527,92.39341,-136.68324,9717,5.360978e-13,579538,0.01,550.9457,9717,,164833.54505944252,4.7446694,-550.9457,59.641658948235055,0.01
,-133.73497,-0.13333334,17482.45,5.772027,-135.49765,,-0.13333334,141.68312,-0.2,-0.24136698,11416.887,1376876.6,10,2401,,1.185256,0.01,0.01,4.7127323,0.2,17348.715,92.39341,-136.68312,9718,5.3598754e-13,579580,0.01,550.9457,9718,,164861.3434278965,4.744749,-550.9457,59.639843589215886,0.01
,-138.99803,-0.13333334,17482.514,4.7022843,-126.29753,,0.2,141.68205,-0.2,-0.02167593,7605.946,1377007.9,10,2401,,0.8374495,0.01,0.01,4.7126293,0.13333334,17343.516,92.39341,-136.68205,9719,5.358772e-13,579610,0.01,550.9457,9719,,164890.78836202621,4.7447224,-550.9457,59.63679390883836,0.01
,-252.24992,0.13333334,17482.576,4.471498,-495.99133,,0.13333334,141.71902,-0.2,-0.1280317,19393.053,1377508.9,10,2401,,2.0285215,0.01,0.01,4.7125263,-0.2,17230.326,92.39341,-136.71902,9720,5.35767e-13,580110,0.01,550.9457,9720,,164918.6033205986,4.744656,-550.9457,59.6820987654321,0.01
,-262.40216,-0.2,17482.64,3.2134182,-119.55676,,-0.13333334,141.71725,-0.13333334,-0.27611107,12376.295,1377633.5,10,2401,,2.1678877,0.01,0.01,4.712424,0.2,17220.238,92.39341,-136.71725,9721,5.3565675e-13,580133,0.01,550.9457,9721,,164944.44697284698,4.7445116,-550.9457,59.67832527517745,0.01
,-300.92804,-0.13333334,17482.705,4.7470117,-108.04883,1.9891366e-33,-0.2,141.71431,-0.2,-0.41884738,42921.6,1377746.5,10,2401,,4.586697,0.01,0.01,4.712321,0.13333334,17181.777,92.39341,-136.71431,9722,5.355466e-13,580153,0.01,550.9457,9722,,164970.15848994255,4.7445683,-550.9457,59.6742439827196,0.01
,-331.7941,0.2,17482.768,5.737515,-119.78898,,-0.13333334,141.71257,0.2,0.1217327,31939.879,1377871.2,10,2401,,3.6918414,0.01,0.01,4.712218,-0.13333334,17150.973,92.39341,-136.71257,9723,5.354364e-13,580191,0.01,550.9457,9723,,164999.2746257782,4.744757,-550.9457,59.67201481024375,0.01
,-334.52014,0.2,17482.832,4.6162863,-108.80214,,0.2,141.7097,-0.13333334,0.3786071,27445.627,1377985.1,10,2401,,2.963471,0.01,0.01,4.7121153,0.13333334,17148.312,92.39341,-136.7097,9724,5.3532634e-13,580206,0.01,550.9457,9724,,165027.64144849777,4.744829,-550.9457,59.66742081447964,0.01
,-355.24307,-0.2,17482.895,0.10635673,-131.57921,,-0.2,141.70918,0.13333334,-0.11893444,24338.746,1378121.8,10,2401,,2.9100652,0.01,0.01,4.7120123,0.13333334,17127.652,92.39341,-136.70918,9725,5.3521613e-13,580243,0.01,550.9457,9725,,165054.26571702957,4.744399,-550.9457,59.66508997429306,0.01
,-361.6592,0.13333334,17482.959,5.0265326,-121.67081,,0.2,141.70763,-0.13333334,0.39568764,35998.51,1378248.4,10,2401,,3.8900464,0.01,0.01,4.7119093,0.2,17121.299,92.39341,-136.70763,9726,5.351062e-13,580269,0.01,550.9457,9726,,165083.23542523384,4.7444887,-550.9457,59.66162862430598,0.01
,-503.6852,-0.2,17483.021,3.187831,-139.10284,,0.13333334,141.70787,-0.2,-0.41846624,7645.1504,1378392.5,10,2401,,1.0220196,0.01,0.01,4.711807,-0.13333334,16979.336,92.39341,-136.70787,9727,5.349961e-13,580313,0.01,550.9457,9727,,165110.38422060013,4.7444057,-550.9457,59.660018505191736,0.01
,-540.08734,0.13333334,17483.086,5.592506,-489.59848,,0.2,141.74414,-0.2,-0.011575475,91621.11,1378887.0,10,2401,,11.100442,0.01,0.01,4.711704,-0.13333334,16942.998,92.39341,-136.74414,9728,5.348862e-13,580813,0.01,550.9457,9728,,165136.78934025764,4.7444715,-550.9457,59.70528371710526,0.01
,-695.6531,0.13333334,17483.148,5.0663004,-140.87717,,-0.2,141.74458,-0.2,-0.4079731,57625.555,1379033.0,10,2401,,8.570755,0.01,0.01,4.711601,-0.13333334,16787.496,92.39341,-136.74458,9729,5.3477616e-13,580856,0.01,550.9457,9729,,165162.9877228737,4.7447457,-550.9457,59.70356665638812,0.01
,-1293.1116,-0.2,17483.213,5.2235,-116.6368,,0.2,141.7425,-0.13333334,-0.24847841,24084.39,1379154.5,10,2401,,2.92483,0.01,0.01,4.7114983,-0.13333334,16190.102,92.39341,-136.7425,9730,5.346663e-13,580885,0.01,550.9457,9730,,165191.65322232246,4.7450557,-550.9457,59.70041109969168,0.01
,-2.822728,0.13333334,15140.962,6.280124,-115.3172,,-0.2,141.7403,0.2,0.024610683,104.51724,1379274.9,10,2401,,0.026158081,0.01,0.01,4.7113953,-0.13333334,15138.14,92.39341,-136.7403,9731,5.345564e-13,580907,0.01,550.9457,9731,,165219.16775393486,4.745279,-550.9457,59.69653684102353,0.01
,-5.3471475,0.13333334,15141.017,5.705225,-109.30223,,0.13333334,141.73747,0.2,0.67912865,402.17975,1379389.1,10,2401,,0.049711462,0.01,0.01,4.7112927,0.2,15135.67,92.39341,-136.73747,9732,5.3444656e-13,580923,0.01,550.9457,9732,,165246.53843045235,4.7452765,-550.9457,59.692046855733665,0.01
,-6.5132957,-0.2,15141.072,3.7604618,-114.48685,,-0.2,141.7352,-0.13333334,-0.6772344,536.267,1379508.6,10,2401,,0.060434625,0.01,0.01,4.7111897,-0.13333334,15134.559,92.39341,-136.7352,9733,5.343367e-13,580942,0.01,550.9457,9733,,165273.33145546913,4.745078,-550.9457,59.687866022809,0.01
,-7.0975986,0.2,15141.127,3.9578474,-106.69664,,0.13333334,141.73212,-0.13333334,0.38663012,339.7488,1379620.4,10,2401,,0.056716107,0.01,0.01,4.711087,0.2,15134.029,92.39341,-136.73212,9734,5.3422696e-13,580986,0.01,550.9457,9734,,165302.50000333786,4.744903,-550.9457,59.68625436613931,0.01
,-7.2049403,-0.2,15141.182,6.1524177,-116.35412,,-0.13333334,141.73003,-0.2,-0.7010375,273.411,1379741.8,10,2401,,0.056288797,0.01,0.01,4.7109847,-0.13333334,15133.977,92.39341,-136.73003,9735,5.341172e-13,581008,0.01,550.9457,9735,,165330.32735347748,4.744948,-550.9457,59.682383153569596,0.01
,-7.976061,0.2,15141.236,2.4684517,-106.57383,,-0.13333334,141.72693,-0.2,-0.23168336,285.1279,1379853.4,10,2401,,0.06731238,0.01,0.01,4.7108817,-0.13333334,15133.261,92.39341,-136.72693,9736,5.340075e-13,581073,0.01,550.9457,9736,,165357.9444334507,4.7446175,-550.9457,59.68292933442893,0.01
,-8.133151,-0.13333334,15141.293,2.116156,-124.2091,,-0.2,141.72563,-0.2,-0.67303103,384.40143,1379982.5,10,2401,,0.07421405,0.01,0.01,4.710779,-0.13333334,15133.16,92.39341,-136.72563,9737,5.338978e-13,581105,0.01,550.9457,9737,,165385.4852991104,4.744252,-550.9457,59.680086268871314,0.01
,-9.1925,0.13333334,15141.347,4.388774,-113.36807,,-0.13333334,141.72325,-0.2,-0.023691103,297.2168,1380101.0,10,2401,,0.07981027,0.01,0.01,4.710676,0.2,15132.154,92.39341,-136.72325,9738,5.3378813e-13,581146,0.01,550.9457,9738,,165411.82655620575,4.744121,-550.9457,59.67816800164305,0.01
,-11.975637,0.2,15141.402,5.6382937,-103.66407,,0.13333334,141.71985,0.13333334,0.67463064,766.51245,1380209.6,10,2401,,0.10512515,0.01,0.01,4.7105737,0.2,15129.427,92.39341,-136.71985,9739,5.3367857e-13,581174,0.01,550.9457,9739,,165437.84043836594,4.7441177,-550.9457,59.67491528904405,0.01
,-11.990153,-0.13333334,15141.456,5.144734,-117.188324,,-0.2,141.71783,-0.13333334,-0.27608,384.64215,1380331.8,10,2401,,0.0983461,0.01,0.01,4.710471,0.2,15129.466,92.39341,-136.71783,9740,5.33569e-13,581199,0.01,550.9457,9740,,165466.07018995285,4.744066,-550.9457,59.67135523613963,0.01
,-13.231268,-0.13333334,15141.513,4.588862,-103.79954,,0.13333334,141.71445,0.2,0.36609706,436.78415,1380440.5,10,2401,,0.1192357,0.01,0.01,4.710368,0.2,15128.281,92.39341,-136.71445,9741,5.334594e-13,581220,0.01,550.9457,9741,,165491.46350550652,4.743959,-550.9457,59.66738527871882,0.01
,-13.523391,-0.13333334,15141.566,4.3514996,-110.08171,1.9601783e-21,0.2,141.71173,0.13333334,0.43981653,537.8391,1380555.6,10,2401,,0.11601787,0.01,0.01,4.7102656,0.2,15128.043,92.39341,-136.71173,9742,5.3334995e-13,581235,0.01,550.9457,9742,,165521.0783059597,4.743827,-550.9457,59.662800246355985,0.01
,-13.912434,0.2,15141.622,0.8032419,-116.25557,,0.2,141.70963,0.13333334,0.40154818,729.8954,1380676.9,10,2401,,0.1217078,0.01,0.01,4.710163,-0.13333334,15127.71,92.39341,-136.70963,9743,5.3324044e-13,581261,0.01,550.9457,9743,,165551.79966521263,4.7433333,-550.9457,59.659345170891925,0.01
,-14.409253,-0.13333334,15141.677,5.5399456,-108.61018,,-0.2,141.70674,0.13333334,-0.039539546,834.1878,1380790.5,10,2401,,0.13247092,0.01,0.01,4.7100606,0.2,15127.268,92.39341,-136.70674,9744,5.33131e-13,581274,0.01,550.9457,9744,,165579.65313196182,4.743322,-550.9457,59.654556650246306,0.01
,-15.214799,0.13333334,15141.732,4.662318,-107.84659,,-0.13333334,141.70377,-0.2,-0.3950068,822.0271,1380903.2,10,2401,,0.14063482,0.01,0.01,4.7099576,-0.2,15126.518,92.39341,-136.70377,9745,5.3302165e-13,581289,0.01,550.9457,9745,,165605.66601109505,4.7432237,-550.9457,59.64997434581837,0.01
,-17.121895,-0.2,15141.787,5.617068,-111.86518,,-0.13333334,141.70123,0.2,-0.0017843917,900.4624,1381020.2,10,2401,,0.162641,0.01,0.01,4.709855,0.13333334,15124.665,92.39341,-136.70123,9746,5.329122e-13,581307,0.01,550.9457,9746,,165630.8044910431,4.7432265,-550.9457,59.64570080032834,0.01
,-19.492064,0.2,15141.842,4.643508,-105.11468,,-0.13333334,141.69798,0.13333334,-0.010626368,650.75903,1381130.2,10,2401,,0.17448425,0.01,0.01,4.7097526,-0.2,15122.35,92.39341,-136.69798,9747,5.328029e-13,581326,0.01,550.9457,9747,,165660.01101398468,4.7431293,-550.9457,59.64153072740331,0.01
,-20.991089,-0.13333334,15141.896,4.781967,-105.546936,,-0.2,141.6948,0.2,-0.014654443,1175.7518,1381240.9,10,2401,,0.19829094,0.01,0.01,4.70965,0.13333334,15120.905,92.39341,-136.6948,9748,5.326935e-13,581342,0.01,550.9457,9748,,165689.05580210686,4.743049,-550.9457,59.63705375461633,0.01
,-21.024418,0.2,15141.952,4.733936,-110.39369,,0.13333334,141.6921,0.13333334,0.2571878,1378.1207,1381356.2,10,2401,,0.18938246,0.01,0.01,4.7095475,-0.2,15120.928,92.39341,-136.6921,9749,5.3258434e-13,581357,0.01,550.9457,9749,,165714.4707815647,4.742964,-550.9457,59.63247512565391,0.01
,-22.686523,0.13333334,15142.007,4.9135313,-112.18204,,-0.13333334,141.68959,0.2,0.37630194,1327.0674,1381473.5,10,2401,,0.19651337,0.01,0.01,4.709445,0.2,15119.32,92.39341,-136.68959,9750,5.3247505e-13,581373,0.01,550.9457,9750,,165746.13720202446,4.7428975,-550.9457,59.628,0.01
,-23.742903,-0.2,15142.0625,4.3164864,-104.47627,,-0.13333334,141.68628,0.13333334,-0.40728983,1131.4764,1381582.9,10,2401,,0.22130106,0.01,0.01,4.7093425,-0.2,15118.319,92.39341,-136.68628,9751,5.3236587e-13,581385,0.01,550.9457,9751,,165775.22406196594,4.74277,-550.9457,59.62311557788945,0.01
,-24.211811,-0.2,15142.116,6.092055,-108.7541,,-0.13333334,141.68341,-0.13333334,-0.64178187,770.7519,1381696.6,10,2401,,0.21392137,0.01,0.01,4.70924,-0.2,15117.904,92.39341,-136.68341,9752,5.322567e-13,581399,0.01,550.9457,9752,,165800.53141093254,4.7428274,-550.9457,59.61843724364233,0.01
,-27.044168,0.13333334,15142.173,5.4245214,-104.08945,,-0.2,141.68007,-0.13333334,0.02199912,1266.6498,1381805.8,10,2401,,0.25550553,0.01,0.01,4.709137,0.2,15115.129,92.39341,-136.68007,9753,5.321475e-13,581417,0.01,550.9457,9753,,165825.4766778946,4.742819,-550.9457,59.614169998974674,0.01
,-28.03076,-0.2,15142.227,5.421796,-104.5765,,0.13333334,141.67677,0.13333334,-0.16702026,2069.2334,1381915.2,10,2401,,0.2449331,0.01,0.01,4.7090344,-0.2,15114.196,92.39341,-136.67677,9754,5.3203844e-13,581432,0.01,550.9457,9754,,165855.821747303,4.7428083,-550.9457,59.609596063153575,0.01
,-28.61138,-0.13333334,15142.281,3.354667,-105.94753,,-0.2,141.67363,0.13333334,-0.3650533,1011.59576,1382026.2,10,2401,,0.266691,0.01,0.01,4.708932,-0.2,15113.67,92.39341,-136.67363,9755,5.3192937e-13,581445,0.01,550.9457,9755,,165883.90154886246,4.742586,-550.9457,59.60481804202973,0.01
,-28.7979,0.13333334,15142.337,4.2497287,-106.65398,,-0.2,141.67055,0.2,0.283087,1265.2806,1382137.9,10,2401,,0.25501385,0.01,0.01,4.70883,0.13333334,15113.539,92.39341,-136.67055,9756,5.318203e-13,581461,0.01,550.9457,9756,,165911.75885629654,4.7424607,-550.9457,59.60034850348504,0.01
,-31.78362,0.13333334,15142.391,4.5946445,-106.95668,,0.2,141.6675,0.2,0.4239369,1686.917,1382249.8,10,2401,,0.23707484,0.01,0.01,4.7087274,-0.13333334,15110.607,92.39341,-136.6675,9757,5.3171134e-13,581476,0.01,550.9457,9757,,165939.99931430817,4.7423673,-550.9457,59.59577739059137,0.01
,-32.912144,-0.2,15142.447,4.3737936,-115.23405,,0.13333334,141.6653,0.13333334,0.31311965,1245.2338,1382370.0,10,2401,,0.28530744,0.01,0.01,4.708625,0.2,15109.535,92.39341,-136.6653,9758,5.3160227e-13,581497,0.01,550.9457,9758,,165969.47076773643,4.742251,-550.9457,59.59182209469154,0.01
,-34.768974,0.13333334,15142.501,0.6590372,-116.13672,,0.2,141.66321,0.13333334,0.26827264,2539.418,1382491.2,10,2401,,0.3048915,0.01,0.01,4.7085223,-0.2,15107.732,92.39341,-136.66321,9759,5.314934e-13,581517,0.01,550.9457,9759,,165997.37415242195,4.741757,-550.9457,59.58776513987089,0.01
,-40.221836,-0.2,15142.556,6.198363,-111.98733,,-0.13333334,141.66068,0.2,-0.256846,3510.9668,1382608.2,10,2401,,0.37974572,0.01,0.01,4.70842,-0.13333334,15102.334,92.39341,-136.66068,9760,5.3138445e-13,581534,0.01,550.9457,9760,,166023.2723917961,4.7418327,-550.9457,59.58340163934426,0.01
,-41.319126,0.13333334,15142.61,5.9202847,-114.23102,,0.2,141.65839,-0.13333334,0.029039696,1864.1545,1382727.5,10,2401,,0.349755,0.01,0.01,4.7083173,-0.2,15101.291,92.39341,-136.65839,9761,5.312756e-13,581552,0.01,550.9457,9761,,166050.1019694805,4.741884,-550.9457,59.57914148140559,0.01
,-42.212036,0.13333334,15142.665,1.3105476,-120.36192,,-0.2,141.65672,-0.13333334,-0.40385908,2633.0269,1382852.9,10,2401,,0.366028,0.01,0.01,4.7082148,-0.2,15100.453,92.39341,-136.65672,9762,5.3116674e-13,581577,0.01,550.9457,9762,,166076.46769332886,4.741465,-550.9457,59.57559926244622,0.01
,-44.898003,-0.2,15142.722,6.8011026,-117.84605,,0.13333334,141.6548,-0.13333334,-0.014190689,1945.098,1382975.8,10,2401,,0.35457677,0.01,0.01,4.7081122,0.2,15097.823,92.39341,-136.6548,9763,5.31058e-13,581603,0.01,550.9457,9763,,166102.13485479355,4.7416058,-550.9457,59.57216019666086,0.01
,-46.826206,-0.13333334,15142.775,5.9365244,-128.63719,,0.13333334,141.65396,-0.2,-0.42922476,2439.2551,1383109.2,10,2401,,0.35831463,0.01,0.01,4.70801,-0.2,15095.949,92.39341,-136.65396,9764,5.3094915e-13,581644,0.01,550.9457,9764,,166129.43398547173,4.7416587,-550.9457,59.57025809094633,0.01
,-55.751575,-0.2,15142.83,2.2283897,-122.96214,,0.2,141.65256,-0.13333334,-0.009457901,1066.203,1383237.2,10,2401,,0.22842681,0.01,0.01,4.7079077,0.13333334,15087.078,92.39341,-136.65256,9765,5.3084045e-13,581671,0.01,550.9457,9765,,166154.37501645088,4.741334,-550.9457,59.566922683051715,0.01
,-62.709213,-0.13333334,15142.885,4.7729588,-126.03119,3.6644382e-16,0.2,141.65147,-0.13333334,0.1283421,3437.232,1383368.2,10,2401,,0.5098207,0.01,0.01,4.707805,0.2,15080.176,92.39341,-136.65147,9766,5.307317e-13,581701,0.01,550.9457,9766,,166183.9592013359,4.7412577,-550.9457,59.563895146426376,0.01
,-66.47778,-0.2,15142.939,4.286166,-129.99547,,0.2,141.65079,0.13333334,-0.0323413,5339.1963,1383503.2,10,2401,,0.60751265,0.01,0.01,4.7077026,-0.13333334,15076.462,92.39341,-136.65079,9767,5.306231e-13,581733,0.01,550.9457,9767,,166213.240172863,4.7411556,-550.9457,59.56107300092147,0.01
