TimestepsSoFar,NumTrajectories,DenMISELogLast,InvPendulum_std3_higher,DenMISEMeanLog,AvgEpLen,ReturnLastEpisode,IWMax,ReturnMin,GridSize,Regret/t,IWFirstEpisode,IWLastEpisode,InvPendulum_std2_higher,ActionIn1,InvPendulum_std0_higher,DenMISELogFirst,InvPendulum_mu2_higher,Bound,Regret,IWMin,Iteration,ReturnAbsMax,InvPendulum_mu3_higher,BoundBonus,ReturnMean,TimeElapsed,NumTrainableParams,ReturnMax,IWMean,InvPendulum_mu1_higher,InvPendulum_mu0_higher,InvPendulum_std1_higher,BoundMISE,Delta,MinEpLen
5201,87,17.27365,0.0009999999,17.765602,59.7816091954023,-112.20914,,-498.76138,81,143.76305,,,0.0009999999,-0.0010729283,0.0009999999,18.525402,,inf,12507.385,,87,498.76138,-0.2,inf,-138.76305,46.388420820236206,,-85.94317,,0.2,,0.0009999999,,1.9589761e-07,11
5230,88,18.89882,0.0009999999,17.76718,59.43181818181818,-110.257324,,-498.76138,81,143.43912,,,0.0009999999,0.19771306,0.0009999999,18.513973,,inf,12622.643,,88,498.76138,,inf,-138.43912,46.97486972808838,,-85.94317,,0.2,,0.0009999999,,1.9147068e-07,11
5251,89,17.223751,0.0009999999,17.749903,59.0,-112.483574,,-498.76138,81,143.14749,,,0.0009999999,0.4004858,0.0009999999,18.502674,,inf,12740.127,,89,498.76138,0.2,inf,-138.14749,47.58203649520874,,-85.94317,,0.2,,0.0009999999,,1.8719217e-07,11
5269,90,17.457527,0.0009999999,17.735603,58.544444444444444,-113.801094,,-498.76138,81,142.87697,,,0.0009999999,0.20130546,0.0009999999,18.4915,0.2,inf,12858.928,,90,498.76138,-0.2,inf,-137.87697,48.129536390304565,,-85.94317,,0.2,,0.0009999999,,1.8305543e-07,11
5291,91,18.292686,0.0009999999,17.730797,58.142857142857146,-105.019905,,-498.76138,81,142.5159,,,0.0009999999,0.4001566,0.0009999999,18.48045,0.2,inf,12968.947,,91,498.76138,,inf,-137.5159,48.709420680999756,,-85.94317,,0.2,,0.0009999999,,1.7905434e-07,11
5314,92,18.82839,0.0009999999,17.731918,57.76086956521739,-113.26875,,-498.76138,81,142.25235,,,0.0009999999,0.60029674,0.0009999999,18.46952,0.2,inf,13087.217,,92,498.76138,0.2,inf,-137.25235,49.294556617736816,,-85.94317,,0.2,,0.0009999999,,1.7518303e-07,11
5331,93,17.45021,0.0009999999,17.718193,57.32258064516129,-112.78307,,-498.76138,81,141.98924,,,0.0009999999,0.19966836,0.0009999999,18.45871,-0.2,inf,13204.999,,93,498.76138,,inf,-136.98924,49.855210065841675,,-85.94317,,0.2,0.2,0.0009999999,,1.7143589e-07,11
5347,94,18.930143,0.0009999999,17.720507,56.88297872340426,-106.74304,,-498.76138,81,141.66747,,,0.0009999999,0.2022656,0.0009999999,18.448015,,inf,13316.742,,94,498.76138,-0.2,inf,-136.66747,50.398725509643555,,-85.94317,,0.2,0.2,0.0009999999,,1.6780771e-07,11
5367,95,17.76693,0.0009999999,17.710524,56.49473684210526,-106.26475,,-498.76138,81,141.34746,,,0.0009999999,0.397913,0.0009999999,18.437433,,inf,13428.008,,95,498.76138,,inf,-136.34746,50.94701528549194,,-85.94317,,0.2,0.2,0.0009999999,,1.642935e-07,11
5386,96,17.35197,0.0009999999,17.696426,56.104166666666664,-115.746895,,-498.76138,81,141.13286,,,0.0009999999,0.59946686,0.0009999999,18.426962,,inf,13548.754,,96,498.76138,0.2,inf,-136.13286,51.51842498779297,,-85.94317,,0.2,0.2,0.0009999999,,1.6088858e-07,11
5413,97,15.851646,0.0009999999,17.667152,55.8041237113402,-123.46394,,-498.76138,81,141.00226,,,0.0009999999,0.6024586,0.0009999999,18.4166,0.2,inf,13677.219,,97,498.76138,,inf,-136.00226,52.14372634887695,,-85.94317,,0.2,0.2,0.0009999999,,1.5758837e-07,11
5433,98,17.840546,0.0009999999,17.658772,55.43877551020408,-114.252464,97.999916,-498.76138,81,140.78032,,,0.0009999999,-0.40391833,0.0009999999,18.406343,,3384.0679,13796.471,,98,498.76138,-0.2,3451.8125,-135.78032,52.75826025009155,,-85.94317,0.99999917,,-0.2,0.0009999999,-67.74454,1.5438867e-07,11
5536,99,16.639498,0.0009999999,17.645426,55.91919191919192,-92.45751,98.99996,-498.76138,81,140.3427,,,0.0009999999,-0.6012763,0.0009999999,18.39619,,3380.8271,13893.928,,99,498.76138,-0.2,3454.0461,-135.3427,53.50936150550842,,-85.94317,0.99999964,-0.2,-0.2,0.0009999999,-73.21896,1.5128549e-07,11
5624,100,19.499361,0.0009999999,17.660948,56.24,-130.86089,99.99991,-498.76138,81,140.2979,,,0.0009999999,-0.20115936,0.0009999999,18.38614,,3380.5278,14029.789,,100,498.76138,-0.2,3456.2559,-135.2979,54.21726727485657,,-85.94317,0.9999991,,,0.0009999999,-75.72797,1.482749e-07,11
5642,101,18.796646,0.0009999999,17.669203,55.86138613861386,-110.53882,100.99994,-498.76138,81,140.05275,,,0.0009999999,-0.19756207,0.0009999999,18.37619,0.2,3376.1858,14145.328,,101,498.76138,-0.2,3458.4424,-135.05275,54.82674598693848,,-85.94317,0.9999994,,-0.2,0.0009999999,-82.25658,1.453533e-07,11
5663,102,18.830297,0.0009999999,17.677624,55.51960784313726,-104.69724,102.000046,-498.76138,81,139.75516,,,0.0009999999,0.20034647,0.0009999999,18.366337,0.2,3377.8245,14255.025,,102,498.76138,-0.2,3460.6062,-134.75516,55.439457178115845,,-85.94317,1.0000005,0.2,,0.0009999999,-82.78173,1.425172e-07,11
5680,103,16.953506,0.0009999999,17.667664,55.14563106796116,-104.53223,103.000046,-498.76138,81,139.46172,,,0.0009999999,-0.20172851,0.0009999999,18.35658,0.2,3379.933,14364.557,,103,498.76138,-0.2,3462.747,-134.46172,56.04273247718811,,-85.94317,1.0000005,-0.2,,0.0009999999,-82.81397,1.3976332e-07,11
5717,104,16.444286,0.0009999999,17.652996,54.97115384615385,-110.8703,103.999916,-498.76138,81,139.23488,,,0.0009999999,0.0005312115,0.0009999999,18.34692,0.2,3381.9524,14480.428,,104,498.76138,-0.2,3464.8662,-134.23488,56.68925619125366,,-85.94317,0.99999917,,,0.0009999999,-82.91379,1.3708848e-07,11
5738,105,19.787012,0.0009999999,17.670443,54.647619047619045,-108.191345,105.00009,-498.76138,81,138.98685,,,0.0009999999,-0.2002958,0.0009999999,18.337349,-0.2,3384.0247,14593.619,,105,498.76138,,3466.9639,-133.98685,57.27746319770813,,-85.94317,1.0000008,,,0.0009999999,-82.93932,1.344897e-07,11
5766,106,19.743736,0.0009999999,17.687153,54.39622641509434,-108.366875,105.99997,-498.76138,81,138.74515,,,0.0009999999,0.19957444,0.0009999999,18.327871,0.2,3386.0493,14706.985,,106,498.76138,-0.2,3469.0403,-133.74515,57.87450551986694,,-85.94317,0.9999997,,0.2,0.0009999999,-82.991035,1.3196414e-07,11
5784,107,19.231102,0.0009999999,17.698757,54.05607476635514,-114.35079,106.999985,-498.76138,81,138.56389,,,0.0009999999,-0.19739574,0.0009999999,18.318481,,3388.027,14826.336,,107,498.76138,-0.2,3471.0957,-133.56389,58.4746527671814,,-85.94317,0.9999999,0.2,-0.2,0.0009999999,-83.06868,1.2950903e-07,11
5801,108,17.909945,0.0009999999,17.697916,53.71296296296296,-111.865,107.999954,-498.76138,81,138.36298,,,0.0009999999,-0.39954165,0.0009999999,18.30918,-0.2,3389.9944,14943.201,,108,498.76138,-0.2,3473.1313,-133.36298,59.0526602268219,,-85.94317,0.9999996,,,0.0009999999,-83.137024,1.2712182e-07,11
5823,109,15.262301,0.0009999999,17.672796,53.42201834862385,-107.4195,109.00002,-498.76138,81,138.12497,,,0.0009999999,0.0007695854,0.0009999999,18.299963,,3391.8296,15055.621,,109,498.76138,-0.2,3475.1465,-133.12497,59.627975940704346,,-85.94317,1.0000002,,0.2,0.0009999999,-83.31691,1.2480002e-07,11
5843,110,14.599071,0.0009999999,17.642105,53.11818181818182,-104.75647,109.99991,-498.76138,81,137.86707,,,0.0009999999,0.004449866,0.0009999999,18.29083,-0.2,3393.719,15165.377,,110,498.76138,,3477.1423,-132.86707,60.215707540512085,,-85.94317,0.99999917,0.2,,0.0009999999,-83.4234,1.2254124e-07,11
5855,111,15.664268,0.0009999999,17.621565,52.747747747747745,-105.58617,110.99996,-498.76138,81,137.62129,,,0.0009999999,0.19692473,0.0009999999,18.28178,0.2,3395.5771,15275.963,,111,498.76138,,3479.1191,-132.62129,60.79220366477966,,-85.94317,0.99999964,,,0.0009999999,-83.5419,1.2034323e-07,11
5874,112,18.297663,0.0009999999,17.6249,52.44642857142857,-114.70834,111.99992,-498.76138,81,137.46135,,,0.0009999999,0.0021281396,0.0009999999,18.272812,0.2,3397.49,15395.672,,112,498.76138,,3481.077,-132.46135,61.4124710559845,,-85.94317,0.99999934,,-0.2,0.0009999999,-83.58698,1.1820383e-07,11
5903,113,18.456614,0.0009999999,17.629585,52.23893805309734,-111.38494,113.00006,-498.76138,81,137.27484,,,0.0009999999,0.19840044,0.0009999999,18.263922,,3399.2534,15512.057,,113,498.76138,-0.2,3483.0164,-132.27484,62.02341079711914,,-85.94317,1.0000006,0.2,0.2,0.0009999999,-83.76297,1.1612101e-07,11
5923,114,17.342098,0.0009999999,17.624409,51.95614035087719,-105.80381,114.0,-498.76138,81,137.04265,,,0.0009999999,0.19698042,0.0009999999,18.255112,-0.2,3400.7979,15622.861,,114,498.76138,,3484.9377,-132.04265,62.61036229133606,,-85.94317,1.0,0.2,0.2,0.0009999999,-84.13999,1.1409273e-07,11
5940,115,18.432,0.0009999999,17.628801,51.65217391304348,-111.015976,115.00001,-498.76138,81,136.8598,,,0.0009999999,-0.003696918,0.0009999999,18.246378,-0.2,3401.8442,15738.877,,115,498.76138,,3486.8408,-131.8598,63.224433183670044,,-85.94317,1.0000001,,0.2,0.0009999999,-84.9966,1.1211712e-07,11
5956,116,16.794928,0.0009999999,17.619003,51.3448275862069,-108.313705,115.99994,-498.76138,81,136.65683,,,0.0009999999,-0.19845057,0.0009999999,18.23772,-0.2,3403.6738,15852.191,,116,498.76138,,3488.7268,-131.65683,63.83340096473694,,-85.94317,0.99999946,0.2,-0.2,0.0009999999,-85.05288,1.1019242e-07,11
5972,117,19.015533,0.0009999999,17.628355,51.042735042735046,-106.17161,117.00008,-498.76138,81,136.439,,,0.0009999999,-0.4030897,0.0009999999,18.229136,,3405.0222,15963.362,,117,498.76138,-0.2,3490.596,-131.439,64.4366946220398,,-85.94317,1.0000006,-0.2,,0.0009999999,-85.573814,1.0831683e-07,11
6070,118,18.5788,0.0009999999,17.633844,51.440677966101696,-119.26804,118.00007,-498.76138,81,136.33586,,,0.0009999999,0.0018367469,0.0009999999,18.220625,,3405.5374,16087.631,,118,498.76138,-0.2,3492.4475,-131.33586,65.1669557094574,,-85.94317,1.0000006,0.2,,0.0009999999,-86.91012,1.0648873e-07,11
6083,119,19.28843,0.0009999999,17.645208,51.11764705882353,-108.93592,118.99998,-498.76138,81,136.14761,,,0.0009999999,-0.0014204383,0.0009999999,18.212187,-0.2,3407.2156,16201.566,,119,498.76138,0.2,3494.2827,-131.14761,65.75011014938354,,-85.94317,0.9999998,,,0.0009999999,-87.067055,1.0470651e-07,11
6101,120,18.844345,0.0009999999,17.652678,50.84166666666667,-113.87125,119.99989,-498.76138,81,136.00365,,,0.0009999999,-0.20297918,0.0009999999,18.20382,-0.2,3408.5903,16320.4375,,120,498.76138,-0.2,3496.1016,-131.00365,66.34345197677612,,-85.94317,0.9999991,0.2,,0.0009999999,-87.51135,1.0296869e-07,11
6116,121,17.20098,0.0009999999,17.646442,50.54545454545455,-108.657646,120.9999,-498.76138,81,135.81897,,,0.0009999999,0.20003569,0.0009999999,18.19552,-0.2,3409.4558,16434.096,,121,498.76138,0.2,3497.9045,-130.81897,66.95969295501709,,-85.94317,0.99999917,0.2,,0.0009999999,-88.44863,1.0127375e-07,11
6129,122,19.461912,0.0009999999,17.658842,50.23770491803279,-106.53399,122.0001,-498.76138,81,135.6199,,,0.0009999999,0.19682597,0.0009999999,18.187288,,3411.0261,16545.629,,122,498.76138,,3499.6912,-130.6199,67.55624103546143,,-85.94317,1.0000008,0.2,,0.0009999999,-88.66496,9.962032e-08,11
6146,123,17.937485,0.0009999999,17.658644,49.96747967479675,-109.539246,123.000114,-498.76138,81,135.44852,,,0.0009999999,0.6006452,0.0009999999,18.179125,0.2,3412.5618,16660.168,,123,498.76138,0.2,3501.463,-130.44852,68.12726664543152,,-85.94317,1.000001,0.2,,0.0009999999,-88.90103,9.800708e-08,11
6169,124,17.829966,0.0009999999,17.657585,49.75,-116.977806,124.00005,-498.76138,81,135.33989,,,0.0009999999,0.4001355,0.0009999999,18.171028,0.2,3413.9353,16782.146,,124,498.76138,,3503.2192,-130.33989,68.73209881782532,,-85.94317,1.0000005,0.2,,0.0009999999,-89.28387,9.6432686e-08,11
6190,125,16.056879,0.0009999999,17.642355,49.52,-117.05224,125.00001,-498.76138,81,135.23358,,,0.0009999999,-0.40065125,0.0009999999,18.162996,-0.2,3415.2856,16904.197,,125,498.76138,,3504.9607,-130.23358,69.30986714363098,,-85.94317,1.0000001,,-0.2,0.0009999999,-89.67501,9.489594e-08,11
6206,126,16.26175,0.0009999999,17.628996,49.25396825396825,-111.974556,126.00011,-498.76138,81,135.08867,,,0.0009999999,0.40154946,0.0009999999,18.155027,,3416.984,17021.172,,126,498.76138,0.2,3506.6873,-130.08867,69.90327954292297,,-85.94317,1.0000008,0.2,,0.0009999999,-89.70349,9.339563e-08,11
6228,127,11.864278,0.0009999999,17.58122,49.039370078740156,-118.878265,126.99996,-498.76138,81,135.0004,,,0.0009999999,0.5987628,0.0009999999,18.147123,0.2,3418.3406,17145.05,,127,498.76138,,3508.4,-130.0004,70.52153754234314,,-85.94317,0.9999997,0.2,0.2,0.0009999999,-90.05928,9.193063e-08,11
6242,128,16.94513,0.0009999999,17.573883,48.765625,-107.62293,127.99994,-498.76138,81,134.82558,,,0.0009999999,-0.197785,0.0009999999,18.13928,-0.2,3419.9373,17257.674,,128,498.76138,,3510.098,-129.82558,71.11327004432678,,-85.94317,0.9999995,-0.2,0.2,0.0009999999,-90.16064,9.049982e-08,11
6271,129,18.652126,0.0009999999,17.579893,48.6124031007752,-125.83341,128.99992,-498.76138,81,134.79463,,,0.0009999999,0.3986718,0.0009999999,18.131498,0.2,3420.5598,17388.508,,129,498.76138,,3511.7815,-129.79463,71.71265745162964,,-85.94317,0.9999994,,0.2,0.0009999999,-91.221664,8.910215e-08,11
6288,130,19.43883,0.0009999999,17.591862,48.36923076923077,-106.04937,130.00003,-498.76138,81,134.61197,,,0.0009999999,0.4011017,0.0009999999,18.123775,,3422.2146,17499.557,,130,498.76138,,3513.452,-129.61197,72.29177188873291,,-85.94317,1.0000002,0.2,0.2,0.0009999999,-91.23725,8.773663e-08,11
6301,131,19.264935,0.0009999999,17.602322,48.099236641221374,-105.680756,130.9999,-498.76138,81,134.4293,,,0.0009999999,0.20262931,0.0009999999,18.116114,0.2,3423.771,17610.238,,131,498.76138,,3515.108,-129.4293,72.87196230888367,,-85.94317,0.99999917,0.2,-0.2,0.0009999999,-91.33685,8.640225e-08,11
6319,132,16.508305,0.0009999999,17.591736,47.871212121212125,-113.64429,131.99988,-498.76138,81,134.30972,,,0.0009999999,-0.20073617,0.0009999999,18.10851,,3425.3572,17728.883,,132,498.76138,-0.2,3516.7515,-129.30972,73.49799513816833,,-85.94317,0.99999905,-0.2,0.2,0.0009999999,-91.394356,8.509808e-08,11
6388,133,19.629166,0.0009999999,17.604774,48.03007518796993,-102.040344,132.99991,-498.76138,81,134.10468,,,0.0009999999,-0.5990256,0.0009999999,18.100962,-0.2,3426.871,17835.922,,133,498.76138,-0.2,3518.3813,-129.10468,74.14084935188293,,-85.94317,0.9999993,,-0.2,0.0009999999,-91.51022,8.382322e-08,11
6433,134,19.09517,0.0009999999,17.613634,48.007462686567166,-107.861206,134.00009,-498.76138,81,133.94615,,,0.0009999999,0.20204929,0.0009999999,18.09347,-0.2,3427.7112,17948.785,,134,498.76138,0.2,3519.9985,-128.94615,74.76347923278809,,-85.94317,1.0000007,,0.2,0.0009999999,-92.287384,8.2576804e-08,11
6449,135,18.500526,0.0009999999,17.61796,47.77037037037037,-111.040695,135.00008,-498.76138,81,133.8135,,,0.0009999999,0.19981672,0.0009999999,18.086035,,3428.5532,18064.824,,135,498.76138,0.2,3521.6028,-128.8135,75.33274674415588,,-85.94317,1.0000006,,,0.0009999999,-93.049644,8.135797e-08,11
6949,136,17.489565,0.0009999999,17.614786,51.095588235294116,-499.66495,136.0,-499.66495,81,136.54036,,,0.0009999999,0.39327562,0.0009999999,18.078655,,3435.7998,18569.488,,136,499.66495,0.2,3529.577,-131.54036,76.55631828308105,,-85.94317,1.0,,0.2,0.0009999999,-93.77699,8.0165925e-08,11
6968,137,12.224602,0.0009999999,17.573229,50.86131386861314,-116.99346,137.00002,-499.66495,81,136.43417,,,0.0009999999,-0.20177703,0.0009999999,18.07133,-0.2,3436.9802,18691.482,,137,499.66495,-0.2,3531.1592,-131.43417,77.11605763435364,,-85.94317,1.0000001,,0.2,0.0009999999,-94.178986,7.8999896e-08,11
6982,138,18.491716,0.0009999999,17.577688,50.594202898550726,-108.36378,138.0,-499.66495,81,136.267,,,0.0009999999,-0.5989011,0.0009999999,18.064056,-0.2,3438.2043,18804.846,,138,499.66495,,3532.7292,-131.267,77.6671633720398,,-85.94317,1.0,-0.2,-0.2,0.0009999999,-94.524956,7.785911e-08,11
7033,139,16.452473,0.0009999999,17.567411,50.597122302158276,-133.91414,138.99988,-499.66495,81,136.28604,,,0.0009999999,0.4028532,0.0009999999,18.056837,0.2,3438.9019,18943.76,,139,499.66495,0.2,3534.2874,-131.28604,78.2847466468811,,-85.94317,0.9999991,,,0.0009999999,-95.385475,7.6742865e-08,11
7049,140,17.645895,0.0009999999,17.565805,50.35,-110.96188,140.00005,-499.66495,81,136.14087,,,0.0009999999,0.19838457,0.0009999999,18.049667,,3440.4414,19059.723,,140,499.66495,,3535.8333,-131.14087,78.86695408821106,,-85.94317,1.0000004,,0.2,0.0009999999,-95.39197,7.5650455e-08,11
7078,141,19.15852,0.0009999999,17.57495,50.198581560283685,-125.6926,140.99988,-499.66495,81,136.10223,,,0.0009999999,-0.60218644,0.0009999999,18.042551,-0.2,3441.613,19190.414,,141,499.66495,-0.2,3537.3682,-131.10223,79.47602581977844,,-85.94317,0.9999991,-0.2,,0.0009999999,-95.75522,7.458121e-08,11
7104,142,15.360188,0.0009999999,17.557219,50.028169014084504,-111.15529,142.00009,-499.66495,81,135.96176,,,0.0009999999,-0.19868109,0.0009999999,18.035482,-0.2,3442.9456,19306.57,,142,499.66495,0.2,3538.891,-130.96176,80.07730078697205,,-85.94317,1.0000006,,-0.2,0.0009999999,-95.945656,7.3534466e-08,11
7134,143,18.878397,0.0009999999,17.564335,49.88811188811189,-120.162056,143.00003,-499.66495,81,135.88623,,,0.0009999999,0.19885094,0.0009999999,18.028465,0.2,3444.1519,19431.73,,143,499.66495,,3540.4026,-130.88623,80.70735239982605,,-85.94317,1.0000002,-0.2,0.2,0.0009999999,-96.250694,7.250961e-08,11
7162,144,17.7982,0.0009999999,17.563852,49.736111111111114,-121.60843,143.99986,-499.66495,81,135.82181,,,0.0009999999,0.59870714,0.0009999999,18.021498,0.2,3445.62,19558.34,,144,499.66495,0.2,3541.9028,-130.82181,81.30071210861206,,-85.94317,0.99999905,,0.2,0.0009999999,-96.282684,7.150603e-08,11
7196,145,18.8586,0.0009999999,17.57069,49.62758620689655,-127.9204,145.00006,-499.66495,81,135.8018,,,0.0009999999,0.6018324,0.0009999999,18.014576,,3446.0723,19691.262,,145,499.66495,0.2,3543.3926,-130.8018,81.90242147445679,,-85.94317,1.0000005,0.2,0.2,0.0009999999,-97.320206,7.052314e-08,11
7219,146,18.275185,0.0009999999,17.573439,49.445205479452056,-120.173584,145.99995,-499.66495,81,135.729,,,0.0009999999,-0.40088695,0.0009999999,18.007704,-0.2,3445.4883,19816.436,,146,499.66495,,3544.871,-130.729,82.49237203598022,,-85.94317,0.9999997,-0.2,,0.0009999999,-99.38277,6.956038e-08,11
7239,147,19.437986,0.0009999999,17.584057,49.244897959183675,-114.1066,147.00003,-499.66495,81,135.61594,,,0.0009999999,0.19871812,0.0009999999,18.000877,,3446.9421,19935.543,,147,499.66495,0.2,3546.3386,-130.61594,83.06014204025269,,-85.94317,1.0000002,0.2,-0.2,0.0009999999,-99.39659,6.861719e-08,11
7295,148,18.340519,0.0009999999,17.587116,49.29054054054054,-154.19884,147.99988,-499.66495,81,135.77527,,,0.0009999999,-0.0022193824,0.0009999999,17.994099,0.2,3448.1094,20094.74,,148,499.66495,,3547.7961,-130.77527,83.72131633758545,,-85.94317,0.99999917,-0.2,,0.0009999999,-99.686874,6.769307e-08,11
7322,149,16.847443,0.0009999999,17.580118,49.14093959731544,-123.27993,149.0,-499.66495,81,135.72496,,,0.0009999999,0.20136592,0.0009999999,17.987364,0.2,3449.309,20223.02,,149,499.66495,0.2,3549.243,-130.72496,84.29357504844666,,-85.94317,1.0,,-0.2,0.0009999999,-99.93391,6.6787486e-08,11
7343,150,19.012257,0.0009999999,17.58764,48.95333333333333,-117.45837,150.00002,-499.66495,81,135.63652,,,0.0009999999,0.19679418,0.0009999999,17.980675,0.2,3449.2263,20345.479,,150,499.66495,0.2,3550.6797,-130.63652,84.89539074897766,,-85.94317,1.0000001,-0.2,,0.0009999999,-101.453285,6.5899954e-08,11
7386,151,17.91827,0.0009999999,17.58782,48.913907284768214,-137.53693,151.0001,-499.66495,81,135.68222,,,0.0009999999,-0.20239796,0.0009999999,17.97403,-0.2,3449.152,20488.016,,151,499.66495,0.2,3552.1062,-130.68222,85.54766988754272,,-85.94317,1.0000007,-0.2,,0.0009999999,-102.95421,6.503e-08,11
7422,152,16.940573,0.0009999999,17.581564,48.828947368421055,-131.25902,151.99992,-499.66495,81,135.68602,,,0.0009999999,-0.00014059147,0.0009999999,17.96743,,3443.5967,20624.275,,152,499.66495,,3553.5227,-130.68602,86.1775164604187,,-85.94317,0.9999995,-0.2,0.2,0.0009999999,-109.92605,6.417716e-08,11
7457,153,19.27944,0.0009999999,17.59068,48.73856209150327,-130.92336,152.99994,-499.66495,81,135.68758,,,0.0009999999,0.19685702,0.0009999999,17.960873,,3444.52,20760.2,,153,499.66495,0.2,3554.9297,-130.68758,86.801185131073,,-85.94317,0.9999996,-0.2,0.2,0.0009999999,-110.409546,6.334098e-08,11
7512,154,15.857073,0.0009999999,17.577448,48.77922077922078,-153.6982,154.00006,-499.66495,81,135.83698,,,0.0009999999,-0.19953682,0.0009999999,17.954357,0.2,3444.964,20918.895,,154,499.66495,,3556.3267,-130.83698,87.46704268455505,,-85.94317,1.0000004,-0.2,-0.2,0.0009999999,-111.36253,6.2521046e-08,11
7548,155,18.527056,0.0009999999,17.581615,48.696774193548386,-131.36296,154.99992,-499.66495,81,135.84038,,,0.0009999999,0.0020938192,0.0009999999,17.947886,,3438.6272,21055.258,,155,499.66495,,3557.7139,-130.84038,88.0875473022461,,-85.94317,0.9999995,0.2,-0.2,0.0009999999,-119.08661,6.1716925e-08,11
7568,156,16.802816,0.0009999999,17.574678,48.51282051282051,-107.36069,156.00003,-499.66495,81,135.68988,,,0.0009999999,-0.0013759161,0.0009999999,17.941454,,3437.3003,21167.621,,156,499.66495,,3559.0918,-130.68988,88.7080147266388,,-85.94317,1.0000002,,,0.0009999999,-121.791504,6.0928215e-08,11
7616,157,18.266697,0.0009999999,17.577152,48.50955414012739,-136.38147,157.0,-499.66495,81,135.72612,,,0.0009999999,-0.0018122941,0.0009999999,17.935064,,3437.2244,21309.002,,157,499.66495,0.2,3560.4602,-130.72612,89.37436580657959,,-85.94317,1.0,,-0.2,0.0009999999,-123.23581,6.015453e-08,11
7911,158,17.01899,0.0009999999,17.571697,50.06962025316456,-387.6058,158.00006,-499.66495,81,137.35194,,,0.0009999999,-0.20352907,0.0009999999,17.928715,,3207.31,21701.607,,158,499.66495,,3561.8198,-132.35194,90.35524106025696,,-85.94317,1.0000004,,-0.2,0.0009999999,-354.50974,5.9395493e-08,11
8411,159,16.824938,0.0009999999,17.565088,52.899371069182386,-461.84036,159.0001,-499.66495,81,139.4242,,,0.0009999999,-0.19828026,0.0009999999,17.922405,,3183.1882,22168.447,,159,499.66495,,3563.1704,-134.4242,91.60219740867615,,-85.94317,1.0000007,-0.2,,0.0009999999,-379.98224,5.8650723e-08,11
8911,160,17.003412,0.0009999999,17.55968,55.69375,-497.07312,160.00009,-499.66495,81,141.69075,,,0.0009999999,-0.39615506,0.0009999999,17.916136,,3183.9983,22670.52,,160,499.66495,,3564.5115,-136.69075,92.8598165512085,,-85.94317,1.0000006,-0.2,-0.2,0.0009999999,-380.51328,5.791988e-08,11
