IWMax,GridSize,MountainCar_std1_higher,Regret,DenMISEMeanLog,MountainCar_mu1_higher,IWLastEpisode,ReturnStepMax,NumTrajectories,DenMISELogFirst,Regret/t,ActionIn1,TimeElapsed,Iteration,MountainCar_std0_higher,IWMin,DenMISELogLast,ReturnMin,IWFirstEpisode,AvgEpLen,MinEpLen,MountainCar_mu0_higher,NumTrainableParams,Bound,ReturnLastEpisode,ReturnAbsMax,ReturnMax,TimestepsSoFar,Delta,IWMean,ReturnMean
188.37448,400,0.14999999,2387.7285,-3.3563964,0.5263158,,104.930954,385,-4.5182,6.201893,-0.41555357,602.5375571250916,385,0.14999999,,-3.1357744,-9.574608,1.1752266e-11,924.812987012987,254,-1.0,,53.745502,-2.2698345,9.574608,5.47179,356053,2.0506903e-08,0.77918017,-1.2018926
135.27988,400,0.14999999,2394.7456,-3.356871,-4.736842,,104.930954,386,-4.5207944,6.2040043,-3.8872151,604.3501882553101,386,0.14999999,,-3.216777,-9.574608,,925.0051813471503,254,0.7894737,,53.69864,-2.0169144,9.574608,5.47179,357052,2.0400787e-08,1.37304,-1.204004
154.97318,400,0.14999999,2404.5972,-3.3579342,6.8421054,,104.930954,387,-4.5233817,6.213429,7.3657403,606.051510810852,387,0.14999999,,-3.9662998,-9.574608,,925.1963824289405,254,0.7894737,,53.195095,-4.85148,9.574608,5.47179,358051,2.0295492e-08,1.2572359,-1.2134291
171.51381,400,0.14999999,2411.7336,-3.3573735,10.0,,104.930954,388,-4.5259624,6.215808,9.262642,607.9455151557922,388,0.14999999,,-3.2411442,-9.574608,,925.3865979381443,254,-1.0,,53.146774,-2.1365056,9.574608,5.47179,359050,2.019101e-08,0.9668796,-1.2158082
275.73035,400,0.14999999,2414.8394,-3.3573394,3.6842105,,104.930954,389,-4.5285363,6.2078137,2.6154842,609.3639681339264,389,0.14999999,,-3.1918468,-9.574608,,923.8457583547557,254,-1.0,,53.071102,1.8940681,9.574608,5.47179,359376,2.0087334e-08,1.1154944,-1.2078136
280.32767,400,0.14999999,2421.8733,-3.3567495,-1.5789474,,104.930954,390,-4.5311036,6.2099314,-2.5412765,610.9377634525299,390,0.14999999,,-3.0160842,-9.574608,2.8625135e-31,923.1128205128205,254,-1.0,,53.06403,-2.0338254,9.574608,5.47179,360014,1.9984453e-08,1.1260036,-1.2099316
360.5539,400,0.14999999,2429.0264,-3.3573263,5.7894735,,104.930954,391,-4.533664,6.2123437,6.5927763,612.7680983543396,391,0.14999999,,-3.502096,-9.574608,,923.306905370844,254,1.0,,52.835403,-2.153039,9.574608,5.47179,361013,1.9882362e-08,2.0704875,-1.2123437
91.809494,400,0.14999999,2441.1514,-3.359364,8.947369,,104.930954,392,-4.5362186,6.2274275,10.00008,614.5173709392548,392,0.14999999,,-4.6913557,-9.574608,,923.5,254,1.0,,51.692455,-7.1250887,9.574608,5.47179,362012,1.978105e-08,0.3243041,-1.2274272
186.3455,400,0.14999999,2452.4937,-3.360003,-0.5263158,,104.930954,393,-4.5387664,6.2404413,-1.317301,616.2403433322906,393,0.14999999,,-2.9112558,-9.574608,9.18717e-11,923.6921119592876,254,-1.0,,51.632782,-6.3420677,9.574608,5.47179,363011,1.968051e-08,0.8196481,-1.2404416
137.15349,400,0.14999999,2459.2158,-3.3601892,1.5789474,,104.930954,394,-4.541308,6.241664,1.5762556,618.0059814453125,394,0.14999999,,-3.1392398,-9.574608,2.0003858e-23,923.8832487309645,254,0.15789473,,50.84292,-1.7221899,9.574608,5.47179,364010,1.9580737e-08,1.3323332,-1.2416642
109.3129,400,0.14999999,2464.3955,-3.3615818,10.0,,104.930954,395,-4.543843,6.238976,10.172526,619.71555519104,395,0.14999999,,-4.0899224,-9.574608,,924.073417721519,254,-0.15789473,,50.71709,-0.17982583,9.574608,5.47179,365009,1.9481723e-08,0.71257293,-1.238976
164.26743,400,0.14999999,2466.4785,-3.36774,-5.7894735,,104.930954,396,-4.546371,6.2284813,-4.9967237,621.3399074077606,396,0.14999999,,-5.449976,-9.574608,,922.6060606060606,254,1.0,,50.222485,2.9170125,9.574608,5.47179,365352,1.9383453e-08,0.8056918,-1.228481
132.70673,400,0.14999999,2477.3247,-3.374489,8.947369,,104.930954,397,-4.548893,6.240113,8.655473,623.1974241733551,397,0.14999999,,-5.75567,-9.574608,,922.7984886649874,254,-0.15789473,,50.088093,-5.846187,9.574608,5.47179,366351,1.9285926e-08,0.8708742,-1.2401127
131.13188,400,0.14999999,2481.706,-3.3738186,6.8421054,2.0898959e-37,104.930954,398,-4.551409,6.2354426,6.6894717,624.7694020271301,398,0.14999999,,-2.896427,-9.574608,,921.7035175879397,254,-0.05263158,,49.985012,0.61858064,9.574608,5.47179,366838,1.9189134e-08,0.7363887,-1.2354425
119.644226,400,0.14999999,2485.9094,-3.3737743,-4.736842,,104.930954,399,-4.5539184,6.2303495,-4.868693,626.2769591808319,399,0.14999999,,-3.0198822,-9.574608,,920.5839598997494,254,-0.05263158,,49.8424,0.7967201,9.574608,5.47179,367313,1.9093068e-08,1.485888,-1.2303494
128.1706,400,0.14999999,2491.1514,-3.373298,4.736842,,104.930954,400,-4.5564213,6.2278786,4.620121,628.0984199047089,400,0.14999999,,-3.5060418,-9.574608,,920.78,254,-0.15789473,,49.83136,-0.24197239,9.574608,5.47179,368312,1.899772e-08,1.4314462,-1.2278785
130.26486,400,0.14999999,2496.17,-3.3715003,7.894737,,104.930954,401,-4.558918,6.224863,8.091842,629.7178752422333,401,0.14999999,,-2.9471009,-9.574608,,920.9750623441397,254,0.2631579,,49.748566,-0.01861164,9.574608,5.47179,369311,1.8903087e-08,1.458883,-1.2248628
125.63414,400,0.14999999,2501.4058,-3.369142,1.5789474,,104.930954,402,-4.561409,6.2224026,1.5121115,631.3481786251068,402,0.14999999,,-2.728223,-9.574608,1.03459265e-23,921.1691542288557,254,-0.15789473,,49.7049,-0.23583874,9.574608,5.47179,370310,1.880916e-08,1.0363884,-1.2224026
129.9909,400,0.14999999,2506.4111,-3.367478,3.6842105,,104.930954,403,-4.5638933,6.2193823,3.5914376,633.0968668460846,403,0.14999999,,-2.6341481,-9.574608,,921.3622828784119,254,0.15789473,,49.691345,-0.005222459,9.574608,5.47179,371309,1.8715928e-08,1.274134,-1.2193823
126.15196,400,0.14999999,2511.4207,-3.3666644,10.0,,104.930954,404,-4.566372,6.2163877,9.687856,634.8553416728973,404,0.14999999,,-3.1958933,-9.574608,,921.5544554455446,254,-0.47368422,,49.66671,-0.009570294,9.574608,5.47179,372308,1.862339e-08,0.8823689,-1.2163876
115.90445,400,0.14999999,2509.9856,-3.3660488,5.7894735,,104.930954,405,-4.568844,6.1974955,6.4275374,636.3564374446869,405,0.14999999,,-2.923107,-9.574608,,919.9308641975308,254,0.36842105,,49.63222,6.435011,9.574608,6.435011,372572,1.8531537e-08,0.9847957,-1.1974953
133.47774,400,0.14999999,2515.9233,-3.3666685,-3.6842105,,104.930954,406,-4.57131,6.196855,-3.4076722,638.1622378826141,406,0.14999999,,-3.511339,-9.574608,,920.1256157635468,254,0.36842105,,49.518707,-0.9376063,9.574608,6.435011,373571,1.8440362e-08,0.80474675,-1.1968552
120.347725,400,0.14999999,2521.2764,-3.3658097,8.947369,,104.930954,407,-4.57377,6.194782,8.394595,639.942877292633,407,0.14999999,,-2.7535496,-9.574608,,920.3194103194103,254,-0.47368422,,49.431805,-0.3530275,9.574608,6.435011,374570,1.8349855e-08,1.0310801,-1.1947819
135.2431,400,0.14999999,2526.7947,-3.3644025,-10.0,,104.930954,408,-4.576224,6.193124,-9.47024,641.5714457035065,408,0.14999999,,-2.7303867,-9.574608,,920.1813725490196,254,0.36842105,,49.368443,-0.51835096,9.574608,6.435011,375434,1.8260016e-08,1.0469769,-1.193124
121.93996,400,0.14999999,2532.291,-3.3637395,-1.5789474,,104.930954,409,-4.578672,6.1914206,-2.1446233,643.277923822403,409,0.14999999,,-3.037373,-9.574608,1.9364372e-24,920.3740831295844,254,-0.57894737,,49.302673,-0.49638927,9.574608,6.435011,376433,1.8170837e-08,0.81402284,-1.1914206
136.22366,400,0.14999999,2537.6028,-3.3651903,3.6842105,,104.930954,410,-4.581114,6.1892753,3.046945,645.0129008293152,410,0.14999999,,-3.7067456,-9.574608,,920.5658536585366,254,-0.57894737,,49.214428,-0.31187475,9.574608,6.435011,377432,1.8082305e-08,1.0362529,-1.1892753
124.928986,400,0.14999999,2543.439,-3.3637445,-3.6842105,,104.930954,411,-4.58355,6.188416,-3.0866046,646.7221312522888,411,0.14999999,,-2.685471,-9.574608,,920.07299270073,254,0.68421054,,49.192295,-0.8361157,9.574608,6.435011,378150,1.799442e-08,0.9386255,-1.188416
127.61168,400,0.14999999,2549.8813,-3.362556,-10.0,,104.930954,412,-4.58598,6.189032,-9.137999,648.3745987415314,412,0.14999999,,-2.717682,-9.574608,,920.2645631067961,254,0.68421054,,49.190456,-1.4422414,9.574608,6.435011,379149,1.7907176e-08,1.0710692,-1.1890321
81.53967,400,0.14999999,2556.7124,-3.3622847,-4.736842,,104.930954,413,-4.588404,6.190587,-4.3285165,650.1400196552277,413,0.14999999,,-3.2146075,-9.574608,,920.4552058111381,254,0.2631579,,49.143177,-1.8312434,9.574608,6.435011,380148,1.7820563e-08,0.506753,-1.190587
128.1723,400,0.14999999,2561.871,-3.36348,0.5263158,,104.930954,414,-4.5908227,6.1880946,-0.17672801,651.9849164485931,414,0.14999999,,-3.3332775,-9.574608,8.1519436e-05,920.6449275362319,254,-0.57894737,,49.138103,-0.15869927,9.574608,6.435011,381147,1.7734576e-08,0.8762222,-1.1880946
140.99686,400,0.14999999,2567.8794,-3.3624182,5.7894735,,104.930954,415,-4.593235,6.1876616,6.391436,653.7776479721069,415,0.14999999,,-2.7245018,-9.574608,,920.833734939759,254,0.68421054,,49.10363,-1.0083369,9.574608,6.435011,382146,1.764921e-08,0.6784331,-1.1876615
120.95121,400,0.14999999,2575.031,-3.3620172,5.7894735,2.9625102e-22,104.930954,416,-4.595642,6.1899786,4.945625,655.4443025588989,416,0.14999999,,-2.8057623,-9.574608,,921.0216346153846,254,-0.8947368,,49.092724,-2.1514735,9.574608,6.435011,383145,1.7564462e-08,0.99082553,-1.1899784
132.54356,400,0.14999999,2581.7478,-3.3613856,4.736842,1.6865533e-13,104.930954,417,-4.598043,6.1912413,3.9668553,657.2246272563934,417,0.14999999,,-2.9882963,-9.574608,,921.2086330935252,254,-0.47368422,,49.077892,-1.7167281,9.574608,6.435011,384144,1.748032e-08,0.9502023,-1.1912415
121.19467,400,0.14999999,2587.7905,-3.3606539,-8.947369,,104.930954,418,-4.600438,6.190886,-9.762507,658.9307799339294,418,0.14999999,,-2.9123101,-9.574608,,920.6674641148326,254,-0.8947368,,49.04026,-1.0427145,9.574608,6.435011,384839,1.7396783e-08,0.63626736,-1.1908861
130.86958,400,0.14999999,2594.3098,-3.3603046,6.8421054,,104.930954,419,-4.6028275,6.1916704,5.6624193,660.772424697876,419,0.14999999,,-2.7882109,-9.574608,,920.854415274463,254,-0.8947368,,49.01003,-1.5194186,9.574608,6.435011,385838,1.7313841e-08,1.0762836,-1.1916702
124.6955,400,0.14999999,2598.071,-3.3608482,6.8421054,2.5375586e-14,104.930954,420,-4.6052113,6.1858835,6.9120684,662.2880923748016,420,0.14999999,,-3.549789,-9.574608,,919.45,254,0.2631579,,48.968124,1.2387275,9.574608,6.435011,386169,1.7231493e-08,0.7659158,-1.1858836
130.09341,400,0.14999999,2603.585,-3.363761,-2.631579,,104.930954,421,-4.6075892,6.1842875,-3.3405313,664.0656950473785,421,0.14999999,,-4.28703,-9.574608,,919.6389548693587,254,-0.8947368,,48.90383,-0.5138932,9.574608,6.435011,387168,1.7149729e-08,0.7583847,-1.1842874
105.106186,400,0.14999999,2609.8364,-3.363291,-4.736842,,104.930954,422,-4.609962,6.1844463,-5.9103994,665.7382063865662,422,0.14999999,,-2.853938,-9.574608,,919.8270142180095,254,-0.8947368,,48.883873,-1.2513349,9.574608,6.435011,388167,1.7068547e-08,0.79074687,-1.1844463
125.561676,400,0.14999999,2617.517,-3.3667638,7.894737,,104.930954,423,-4.612329,6.1879835,8.836764,667.6454501152039,423,0.14999999,,-4.5601025,-9.574608,,920.0141843971631,254,0.57894737,,48.827183,-2.680663,9.574608,6.435011,389166,1.6987943e-08,0.7319826,-1.1879834
149.7091,400,0.14999999,2626.4739,-3.367501,1.5789474,,104.930954,424,-4.6146903,6.194514,2.5110064,669.3615093231201,424,0.14999999,,-3.3544207,-9.574608,3.5263223e-27,920.2004716981132,254,0.68421054,,48.82213,-3.9569087,9.574608,6.435011,390165,1.6907906e-08,1.0449667,-1.1945139
141.54102,400,0.14999999,2634.4734,-3.3669653,-10.0,,104.930954,425,-4.617046,6.198761,-11.134573,671.1339874267578,425,0.14999999,,-3.0512416,-9.574608,,920.3858823529412,254,-0.8947368,,48.808945,-2.9995174,9.574608,6.435011,391164,1.6828434e-08,0.9194676,-1.198761
137.93652,400,0.14999999,2641.034,-3.3691177,-7.894737,,104.930954,426,-4.6193957,6.1996098,-9.083399,672.9005091190338,426,0.14999999,,-4.0966053,-9.574608,,920.5704225352113,254,-0.8947368,,48.767105,-1.5604329,9.574608,6.435011,392163,1.6749517e-08,0.94135094,-1.19961
148.66467,400,0.14999999,2648.1748,-3.3697712,2.631579,,104.930954,427,-4.621741,6.2018147,2.0603933,674.6076538562775,427,0.14999999,,-3.4910038,-9.574608,,920.7540983606557,254,-0.8947368,,48.70159,-2.1408825,9.574608,6.435011,393162,1.6671157e-08,1.0416716,-1.2018144
149.90834,400,0.14999999,2654.2363,-3.3695471,-6.8421054,,104.930954,428,-4.6240797,6.2014866,-8.116542,676.5685062408447,428,0.14999999,,-3.1957548,-9.574608,,920.9369158878504,254,-0.8947368,,48.698326,-1.0615569,9.574608,6.435011,394161,1.6593345e-08,1.0400845,-1.2014867
150.64735,400,0.14999999,2660.8997,-3.374851,4.736842,,104.930954,429,-4.6264133,6.2025633,4.026557,678.4167907238007,429,0.14999999,,-5.573296,-9.574608,,921.1188811188811,254,-0.8947368,,48.68036,-1.6633456,9.574608,6.435011,395160,1.6516077e-08,1.0954348,-1.2025633
206.59888,400,0.14999999,2666.6963,-3.3734667,-4.736842,,104.930954,430,-4.6287417,6.201619,-4.019393,679.9194293022156,430,0.14999999,,-2.7416492,-9.574608,,920.2767441860465,254,1.0,,48.651077,-0.7966046,9.574608,6.435011,395719,1.6439348e-08,1.195674,-1.2016193
143.8926,400,0.14999999,2674.7415,-3.3731751,1.5789474,,104.930954,431,-4.631065,6.2058964,0.859254,681.7521224021912,431,0.14999999,,-3.2756639,-9.574608,7.429976e-32,920.4593967517401,254,-0.8947368,,48.61827,-3.0451775,9.574608,6.435011,396718,1.636315e-08,1.0636537,-1.2058966
152.15729,400,0.14999999,2681.2358,-3.3730044,-5.7894735,,104.930954,432,-4.6333823,6.206565,-6.4363127,683.4400389194489,432,0.14999999,,-3.2486358,-9.574608,,920.6412037037037,254,-0.8947368,,48.5807,-1.4945627,9.574608,6.435011,397717,1.6287483e-08,1.0201945,-1.2065648
68.92555,400,0.14999999,2687.0093,-3.3721566,-1.5789474,,104.930954,433,-4.6356945,6.2055645,-0.43038905,685.2800009250641,433,0.14999999,,-2.9090793,-9.574608,6.457659e-26,920.8221709006929,254,0.7894737,,48.438675,-0.77342457,9.574608,6.435011,398716,1.621234e-08,0.48308417,-1.2055644
131.6288,400,0.14999999,2698.72,-3.3747153,-3.6842105,,104.930954,434,-4.638001,6.218249,-4.4919243,687.0461466312408,434,0.14999999,,-3.9436014,-9.574608,,921.0023041474655,254,-0.7894737,,48.21505,-6.710583,9.574608,6.435011,399715,1.6137715e-08,0.8662351,-1.2182487
125.18874,400,0.14999999,2704.7676,-3.3741927,1.5789474,,104.930954,435,-4.6403027,6.2178564,2.406953,688.8332893848419,435,0.14999999,,-2.9363081,-9.574608,2.96114e-24,921.1816091954023,254,0.36842105,,48.216717,-1.0474595,9.574608,6.435011,400714,1.6063602e-08,0.7139564,-1.2178562
137.39784,400,0.14999999,2710.702,-3.3789523,3.6842105,4.4357874e-28,104.930954,436,-4.6425986,6.217206,4.4275527,690.6276624202728,436,0.14999999,,-5.107358,-9.574608,,921.3600917431193,254,0.47368422,,48.220463,-0.93443936,9.574608,6.435011,401713,1.5990004e-08,1.4508113,-1.2172062
251.66098,400,0.14999999,2720.379,-3.3791716,6.8421054,,104.930954,437,-4.64489,6.2251234,7.6935725,692.3366088867188,437,0.14999999,,-3.7822087,-9.574608,,921.5377574370709,254,1.0,,48.036648,-4.676953,9.574608,6.435011,402712,1.5916907e-08,1.0047468,-1.2251234
144.45218,400,0.14999999,2731.8086,-3.3799849,0.5263158,,104.930954,438,-4.6471753,6.237006,1.6260362,694.0202529430389,438,0.14999999,,-3.5841002,-9.574608,2.716703e-06,921.7146118721461,254,0.7894737,,47.791885,-6.429747,9.574608,6.435011,403711,1.5844309e-08,0.63795805,-1.237006
153.56888,400,0.14999999,2739.928,-3.3822796,-7.894737,,104.930954,439,-4.649456,6.241294,-6.9981174,695.9006011486053,439,0.14999999,,-3.964795,-9.574608,,921.8906605922551,254,0.8947368,,47.409363,-3.1193976,9.574608,6.435011,404710,1.5772208e-08,0.8855612,-1.2412938
204.0723,400,0.14999999,2748.6,-3.3815749,-0.5263158,,104.930954,440,-4.6517315,6.2468185,0.065662265,697.7045993804932,440,0.14999999,,-2.8647835,-9.574608,7.603869e-09,922.0659090909091,254,1.0,,47.094837,-3.672185,9.574608,6.435011,405709,1.5700596e-08,1.3982145,-1.2468185
146.104,400,0.14999999,2757.1648,-3.3853915,-6.8421054,,104.930954,441,-4.6540017,6.2520742,-5.9634495,699.4652287960052,441,0.14999999,,-5.232129,-9.574608,,922.2403628117913,254,0.7894737,,46.63747,-3.5646234,9.574608,6.435011,406708,1.5629473e-08,1.0769,-1.2520744
146.44424,400,0.14999999,2764.2588,-3.3848383,-2.631579,,104.930954,442,-4.6562667,6.2539787,-1.9214816,701.2602343559265,442,0.14999999,,-3.0936239,-9.574608,,922.4140271493212,254,0.7894737,,46.5793,-2.0938952,9.574608,6.435011,407707,1.555883e-08,1.1217387,-1.253979
137.62688,400,0.14999999,2771.6382,-3.383677,-8.947369,,104.930954,443,-4.6585264,6.25652,-8.3332,703.1532199382782,443,0.14999999,,-2.8591917,-9.574608,,922.5869074492099,254,0.7894737,,46.525345,-2.3795474,9.574608,6.435011,408706,1.5488666e-08,1.1450326,-1.2565199
155.79887,400,0.14999999,2778.266,-3.3823617,3.6842105,,104.930954,444,-4.6607814,6.2573557,4.8129964,704.9106404781342,444,0.14999999,,-2.831072,-9.574608,,922.759009009009,254,0.8947368,,46.477222,-1.6277924,9.574608,6.435011,409705,1.5418978e-08,1.0790637,-1.2573559
145.67847,400,0.14999999,2788.9458,-3.3823407,4.736842,4.1203168e-07,104.930954,445,-4.663031,6.267294,5.2358313,706.8799748420715,445,0.14999999,,-3.3185291,-9.574608,,922.9303370786516,254,0.7894737,,46.222862,-5.6796227,9.574608,6.435011,410704,1.5349755e-08,1.1864612,-1.2672937
87.11274,400,0.14999999,2795.4814,-3.381496,3.6842105,4.6380954e-26,104.930954,446,-4.6652756,6.2678957,3.0798838,708.7390563488007,446,0.14999999,,-3.082107,-9.574608,,923.1008968609865,254,-0.7894737,,46.154507,-1.5357807,9.574608,6.435011,411703,1.5281e-08,0.8121714,-1.2678956
144.63469,400,0.14999999,2801.45,-3.3805215,2.631579,2.54242e-31,104.930954,447,-4.6675153,6.2672257,3.539729,710.5432784557343,447,0.14999999,,-2.7069898,-9.574608,,923.2706935123042,254,0.7894737,,46.15279,-0.96847063,9.574608,6.435011,412702,1.5212704e-08,1.1099932,-1.2672259
118.65073,400,0.14999999,2808.0342,-3.3826396,10.0,,104.930954,448,-4.6697497,6.267934,9.654368,712.3897261619568,448,0.14999999,,-4.3133883,-9.574608,,923.4397321428571,254,0.05263158,,45.9948,-1.5843012,9.574608,6.435011,413701,1.5144865e-08,1.0531622,-1.2679336
120.32632,400,0.14999999,2808.745,-3.385943,-1.5789474,,104.930954,449,-4.6719794,6.255557,-2.599479,713.9545407295227,449,0.14999999,,-4.8217397,-9.574608,2.2411419e-27,922.0734966592428,254,-0.7894737,,45.939095,4.2890825,9.574608,6.435011,414011,1.507748e-08,0.94035006,-1.2555571
140.13176,400,0.14999999,2815.2183,-3.3859632,-10.0,,104.930954,450,-4.6742043,6.2560406,-9.120559,715.815732717514,450,0.14999999,,-3.24524,-9.574608,,922.2444444444444,254,0.8947368,,45.77723,-1.4732811,9.574608,6.435011,415010,1.5010547e-08,0.8845514,-1.2560408
144.07597,400,0.14999999,2824.456,-3.3860736,-3.6842105,,104.930954,451,-4.676424,6.262652,-2.7577205,717.5774416923523,451,0.14999999,,-3.2414773,-9.574608,,922.4146341463414,254,0.8947368,,45.59463,-4.23759,9.574608,6.435011,416009,1.4944055e-08,0.9048316,-1.2626519
124.1791,400,0.14999999,2832.5215,-3.3852344,0.5263158,,104.930954,452,-4.678639,6.26664,-0.2957363,719.3332891464233,452,0.14999999,,-2.820021,-9.574608,9.383031e-08,922.5840707964602,254,-0.7894737,,45.486183,-3.0653577,9.574608,6.435011,417008,1.4878004e-08,1.3641287,-1.2666402
111.33737,400,0.14999999,2839.0715,-3.3834248,7.894737,,104.930954,453,-4.6808486,6.2672663,7.853322,721.1173930168152,453,0.14999999,,-2.8018112,-9.574608,,922.7527593818985,254,-0.15789473,,45.476498,-1.5501572,9.574608,6.435011,418007,1.48123895e-08,0.8767525,-1.267266
100.94005,400,0.14999999,2842.1501,-3.3825877,10.0,1.6813351e-38,104.930954,454,-4.683054,6.2602425,9.323676,722.6157689094543,454,0.14999999,,-2.8098042,-9.574608,,921.5770925110132,254,-0.36842105,,44.94776,1.921446,9.574608,6.435011,418396,1.4747209e-08,0.8527826,-1.2602425
117.845825,400,0.14999999,2847.4382,-3.3834987,8.947369,1.3086856e-07,104.930954,455,-4.685254,6.2581058,8.94729,724.2977628707886,455,0.14999999,,-3.5930126,-9.574608,,920.9010989010989,254,0.05263158,,44.907734,-0.2881003,9.574608,6.435011,419010,1.4682457e-08,0.8241969,-1.2581059
96.98773,400,0.14999999,2849.6572,-3.3823552,5.7894735,,104.930954,456,-4.6874495,6.249248,5.5479984,725.6077179908752,456,0.14999999,,-2.6223664,-9.574608,,919.6578947368421,254,-0.36842105,,44.828438,2.7810633,9.574608,6.435011,419364,1.461813e-08,0.7621911,-1.249248
140.69699,400,0.14999999,2854.806,-3.382766,10.0,,104.930954,457,-4.68964,6.2468405,10.427187,727.1816017627716,457,0.14999999,,-3.27469,-9.574608,,918.9474835886215,254,0.7894737,,44.7916,-0.14888656,9.574608,6.435011,419959,1.4554225e-08,1.1775775,-1.2468402
178.59822,400,0.14999999,2863.063,-3.3876595,-3.6842105,,104.930954,458,-4.691826,6.251229,-4.464807,728.9802105426788,458,0.14999999,,-5.6820116,-9.574608,,919.1222707423581,254,-1.0,,44.70952,-3.2568934,9.574608,6.435011,420958,1.4490739e-08,1.2275041,-1.2512289
126.01146,400,0.14999999,2869.8828,-3.387977,5.7894735,,104.930954,459,-4.694007,6.252468,6.106915,730.741635799408,459,0.14999999,,-3.6046724,-9.574608,,919.2962962962963,254,0.05263158,,44.694424,-1.8198613,9.574608,6.435011,421957,1.4427668e-08,1.0620244,-1.2524679
117.87112,400,0.14999999,2875.1335,-3.3866751,-10.0,,104.930954,460,-4.696183,6.2502904,-10.313818,732.5837473869324,460,0.14999999,,-2.7604108,-9.574608,,919.4695652173913,254,-0.05263158,,44.69308,-0.25086346,9.574608,6.435011,422956,1.4365007e-08,0.8902495,-1.2502904
