ReturnAbsMax,AvgEpLen,MinEpLen,TimeElapsed,IWMean,NumTrajectories,ReturnMin,ReturnLastEpisode,IWFirstEpisode,ReturnStepMax,MountainCar_std0_higher,Bound,DenMISEMeanLog,DenMISELogFirst,NumTrainableParams,GridSize,Regret,IWMin,IWLastEpisode,TimestepsSoFar,Delta,IWMax,ReturnMax,MountainCar_mu1_higher,Regret/t,ActionIn1,ReturnMean,DenMISELogLast,Iteration,MountainCar_mu0_higher,MountainCar_std1_higher
12.544488,906.4467184191955,251,2678.931127548218,1.0521624,1417,-12.544488,-0.042706043,,126.05372,0.14999999,34.142467,-3.4253657,-5.184006,,400,8601.64,,,1284435,1.5138464e-09,118.80777,6.67197,2.631579,6.0703173,2.55279,-1.0703175,-4.421473,1417,0.05263158,0.14999999
12.544488,906.5119887165021,251,2681.31414103508,0.91783756,1418,-12.544488,-0.004747961,1.7155685e-24,126.05372,0.14999999,34.14227,-3.4250867,-5.1847115,,400,8606.645,,4.59694e-07,1285434,1.5117121e-09,118.08484,6.67197,1.5789474,6.0695662,1.7522975,-1.0695661,-3.051899,1418,-0.05263158,0.14999999
12.544488,906.5771670190275,251,2683.6541333198547,0.9332086,1419,-12.544488,-0.035305686,0.27607647,126.05372,0.14999999,34.14237,-3.424771,-5.1854167,,400,8611.68,,5.0956808e-11,1286433,1.5095821e-09,115.09107,6.67197,0.5263158,6.068837,0.21784511,-1.0688373,-2.8694692,1419,-0.05263158,0.14999999
12.544488,906.6422535211268,251,2686.035749912262,1.0437233,1420,-12.544488,-0.055896655,,126.05372,0.14999999,34.13859,-3.42478,-5.1859264,,400,8616.736,,,1287432,1.5074567e-09,118.5335,6.67197,-5.7894735,6.068124,-6.026715,-1.0681239,-3.3458817,1420,0.05263158,0.14999999
12.544488,906.707248416608,251,2688.44074010849,0.88878596,1421,-12.544488,-0.018089425,,126.05372,0.14999999,34.127483,-3.4246597,-5.1866302,,400,8621.754,,,1288431,1.5053357e-09,125.672424,6.67197,4.736842,6.0673847,5.554782,-1.067385,-3.2681463,1421,0.57894737,0.14999999
12.544488,906.7721518987341,251,2690.9166185855865,0.9018838,1422,-12.544488,-3.9605527,,126.05372,0.14999999,34.11886,-3.424771,-5.187334,,400,8630.715,,2.2648383e-18,1289430,1.5032193e-09,118.04205,6.67197,3.6842105,6.0694194,3.2036238,-1.0694195,-3.4432135,1422,-0.15789473,0.14999999
12.544488,906.8369641602249,251,2693.3404479026794,1.0681196,1423,-12.544488,-0.27814916,,126.05372,0.14999999,34.11516,-3.4247093,-5.188037,,400,8635.993,,,1290429,1.5011072e-09,115.73816,6.67197,-4.736842,6.0688634,-4.920313,-1.0688635,-3.2153656,1423,-0.15789473,0.14999999
12.544488,906.9016853932584,251,2695.6466205120087,0.93967366,1424,-12.544488,-0.00877881,,126.05372,0.14999999,34.10696,-3.4244535,-5.1887393,,400,8641.002,,,1291428,1.4989998e-09,254.52368,6.67197,7.894737,6.068119,8.920545,-1.068119,-3.098885,1424,1.0,0.14999999
12.544488,906.9663157894737,251,2698.053909301758,1.051871,1425,-12.544488,-8.916363,,126.05372,0.14999999,34.103516,-3.4252288,-5.189441,,400,8654.918,,,1292427,1.4968966e-09,118.59642,6.67197,-10.0,6.0736265,-9.870935,-1.0736266,-4.4160595,1425,-0.15789473,0.14999999
12.544488,907.030855539972,251,2700.4367125034332,1.1141894,1426,-12.544488,-0.040535558,,126.05372,0.14999999,34.103615,-3.4254937,-5.190143,,400,8659.959,,,1293426,1.494798e-09,189.6442,6.67197,7.894737,6.072902,6.952984,-1.0729022,-3.8258448,1426,-1.0,0.14999999
12.544488,906.8479327259986,251,2702.793687582016,1.0297259,1427,-12.544488,-0.824846,,126.05372,0.14999999,34.095604,-3.4260557,-5.190844,,400,8665.783,,,1294072,1.4927036e-09,118.50987,6.67197,-2.631579,6.072728,-2.7949307,-1.0727283,-4.29252,1427,-0.15789473,0.14999999
12.544488,906.9124649859943,251,2705.16779255867,1.3069105,1428,-12.544488,-0.04016102,,126.05372,0.14999999,34.09618,-3.4256015,-5.1915445,,400,8670.823,,,1295071,1.4906137e-09,113.193344,6.67197,7.894737,6.0720053,7.546745,-1.0720053,-2.7812772,1428,-0.2631579,0.14999999
12.544488,906.9769069279216,251,2707.609426021576,1.2686691,1429,-12.544488,-0.24202503,7.212104,126.05372,0.14999999,34.0866,-3.4249184,-5.1922445,,400,8676.065,,,1296070,1.4885282e-09,119.082115,6.67197,-0.5263158,6.0714245,-0.5336467,-1.0714244,-2.719029,1429,0.15789473,0.14999999
12.544488,907.0412587412587,251,2709.9569897651672,1.196616,1430,-12.544488,-0.005843837,,126.05372,0.14999999,34.077785,-3.4243245,-5.1879096,,400,8681.071,,,1297069,1.4864471e-09,120.30607,6.67197,6.8421054,6.070679,5.854501,-1.0706792,-2.8032932,1430,-0.68421054,0.14999999
12.544488,906.7826694619148,251,2712.2899746894836,0.9322076,1431,-12.544488,-1.0885094,,126.05372,0.14999999,34.047062,-3.4240417,-5.1886086,,400,8687.16,,,1297606,1.4843702e-09,111.94915,6.67197,10.0,6.0706916,10.192323,-1.0706917,-3.1805043,1431,0.36842105,0.14999999
12.544488,906.3715083798883,251,2714.414792060852,1.0358592,1432,-12.544488,3.8396115,,126.05372,0.14999999,34.038296,-3.4235983,-5.189307,,400,8688.32,,,1297924,1.4822978e-09,125.60814,6.67197,4.736842,6.0672626,3.9308748,-1.0672626,-2.6956599,1432,-0.7894737,0.14999999
12.544488,906.4361479413817,251,2716.9697003364563,1.0130872,1433,-12.544488,-0.96989447,,126.05372,0.14999999,34.03771,-3.4234207,-5.1900053,,400,8694.29,,,1298923,1.4802298e-09,118.214806,6.67197,-8.947369,6.067195,-9.179845,-1.0671947,-3.173678,1433,-0.2631579,0.14999999
12.544488,906.5006973500697,251,2719.4442455768585,1.330847,1434,-12.544488,-0.15121771,,126.05372,0.14999999,34.028294,-3.4229543,-5.190703,,400,8699.441,,,1299922,1.478166e-09,223.87856,6.67197,2.631579,6.066556,1.7268763,-1.066556,-2.740744,1434,-1.0,0.14999999
12.544488,906.406968641115,251,2721.7583754062653,0.8351706,1435,-12.544488,-2.111194,2.856355e-28,126.05372,0.14999999,34.014492,-3.422765,-5.1914,,400,8706.553,,2.3222792e-36,1300694,1.4761066e-09,126.08052,6.67197,1.5789474,6.067284,2.42896,-1.067284,-3.4110456,1435,0.57894737,0.14999999
12.544488,906.4714484679665,251,2724.107713699341,0.8810044,1436,-12.544488,-2.0839312,,126.05372,0.14999999,34.012917,-3.4227285,-5.1920967,,400,8713.637,,,1301693,1.4740514e-09,121.73592,6.67197,-5.7894735,6.067992,-6.38932,-1.067992,-3.180961,1436,-0.47368422,0.14999999
12.544488,906.53583855254,251,2726.5453066825867,1.2091163,1437,-12.544488,-0.66577697,,126.05372,0.14999999,34.008015,-3.4224384,-5.192793,,400,8719.303,,,1302692,1.4720005e-09,104.21422,6.67197,10.0,6.067712,10.251381,-1.0677121,-2.8630521,1437,-0.05263158,0.14999999
12.544488,906.2607788595271,251,2728.744345664978,0.89184064,1438,-12.544488,0.38349402,,126.05372,0.14999999,34.008274,-3.4217803,-5.1934886,,400,8723.919,,,1303203,1.4699539e-09,134.68329,6.67197,5.7894735,6.066703,6.6573715,-1.0667028,-2.6548467,1438,0.7894737,0.14999999
12.544488,906.3252258512856,251,2731.2001338005066,1.0071505,1439,-12.544488,-4.8256,,126.05372,0.14999999,34.006794,-3.4218364,-5.194184,,400,8733.744,,,1304202,1.4679117e-09,121.58498,6.67197,8.947369,6.069315,9.241469,-1.069315,-3.3661065,1439,0.47368422,0.14999999
12.544488,906.3895833333333,251,2733.6542077064514,0.9039268,1440,-12.544488,-0.7984309,,126.05372,0.14999999,34.003082,-3.421749,-5.1948786,,400,8739.543,,,1305201,1.4658735e-09,119.069336,6.67197,2.631579,6.069127,2.201787,-1.0691268,-3.2747333,1440,-0.2631579,0.14999999
12.544488,906.4538514920195,251,2736.0631070137024,1.1666147,1441,-12.544488,-0.17367104,,126.05372,0.14999999,33.95977,-3.421776,-5.195573,,400,8744.717,,,1306200,1.4638397e-09,116.86303,6.67197,-6.8421054,6.0685053,-7.15692,-1.0685055,-3.3401868,1441,-0.2631579,0.14999999
12.544488,906.5180305131762,251,2738.5021975040436,1.0940237,1442,-12.544488,-0.2320151,,126.05372,0.14999999,33.95824,-3.421216,-5.196266,,400,8749.948,,2.9695164e-09,1307199,1.4618101e-09,119.22592,6.67197,-7.894737,6.0679255,-8.3885765,-1.0679255,-2.7469883,1442,-0.2631579,0.14999999
12.544488,906.5821205821206,251,2740.8820910453796,0.9856463,1443,-12.544488,-0.33200556,1.3384488e-06,126.05372,0.14999999,33.914898,-3.4209373,-5.1969595,,400,8755.28,,,1308198,1.4597847e-09,125.7639,6.67197,0.5263158,6.067415,-0.23285389,-1.0674155,-3.0821016,1443,-0.7894737,0.14999999
12.544488,906.6461218836565,251,2743.4113099575043,1.2796413,1444,-12.544488,-1.0566072,,126.05372,0.14999999,33.915974,-3.420596,-5.1976523,,400,8761.337,,,1309197,1.4577637e-09,249.56956,6.67197,-2.631579,6.067408,-1.8076062,-1.067408,-2.884266,1444,1.0,0.14999999
12.544488,906.7100346020761,251,2745.88423371315,1.1997929,1445,-12.544488,-4.584875,,126.05372,0.14999999,33.91373,-3.4206464,-5.1983447,,400,8770.922,,,1310196,1.4557466e-09,119.38675,6.67197,4.736842,6.0698423,5.276524,-1.0698421,-3.701913,1445,0.2631579,0.14999999
12.544488,906.7738589211618,251,2748.226909637451,0.7986847,1446,-12.544488,-0.24840045,,126.05372,0.14999999,33.90171,-3.4214225,-5.1990366,,400,8776.17,,,1311195,1.4537339e-09,124.16762,6.67197,-8.947369,6.069274,-9.7764435,-1.0692741,-4.7069335,1446,-0.7894737,0.14999999
12.544488,906.837595024188,251,2750.644873380661,1.0721982,1447,-12.544488,-1.1477705,,126.05372,0.14999999,33.89467,-3.4212365,-5.199728,,400,8782.318,,,1312194,1.4517252e-09,120.37189,6.67197,3.6842105,6.0693283,4.2314377,-1.0693283,-2.9296668,1447,0.2631579,0.14999999
12.544488,906.9012430939226,251,2753.0948543548584,0.6799318,1448,-12.544488,-0.6792879,0.044673763,126.05372,0.14999999,33.88958,-3.4209335,-5.2004185,,400,8787.997,,,1313193,1.4497208e-09,121.74237,6.67197,-0.5263158,6.069059,0.23809087,-1.0690589,-3.0265357,1448,0.47368422,0.14999999
12.544488,906.9648033126294,251,2755.50430727005,0.7197151,1449,-12.544488,-2.4903648,,126.05372,0.14999999,33.859676,-3.420829,-5.201078,,400,8795.488,,,1314192,1.4477204e-09,202.37202,6.67197,-6.8421054,6.0700397,-5.7260537,-1.0700399,-2.9331083,1449,1.0,0.14999999
12.544488,907.028275862069,251,2757.9253499507904,1.0764896,1450,-12.544488,-5.051592,2.3966872e-24,126.05372,0.14999999,33.855377,-3.4209836,-5.201768,,400,8805.539,,,1315191,1.4457242e-09,126.77966,6.67197,-1.5789474,6.072786,-2.4337153,-1.0727857,-3.3322225,1450,-0.7894737,0.14999999
12.544488,907.0916609235011,251,2760.376412630081,1.0906594,1451,-12.544488,-1.6670686,5.0445978e-20,126.05372,0.14999999,33.856983,-3.4206374,-5.2024574,,400,8812.206,,0.14613155,1316190,1.4437321e-09,119.51416,6.67197,-1.5789474,6.0731955,-1.9790452,-1.0731953,-2.962517,1451,-0.36842105,0.14999999
12.544488,907.154958677686,251,2762.6784057617188,0.9895682,1452,-12.544488,-0.5136688,3.462161e-24,126.05372,0.14999999,33.845867,-3.4202306,-5.2031465,,400,8817.72,,1.389796e-11,1317189,1.4417444e-09,125.326294,6.67197,-1.5789474,6.07281,-1.2421696,-1.0728099,-2.8898044,1452,0.68421054,0.14999999
12.544488,907.2181693048865,251,2765.1345529556274,1.0299305,1453,-12.544488,-0.9645751,,126.05372,0.14999999,33.823895,-3.42041,-5.203835,,400,8823.685,,,1318188,1.4397605e-09,125.028145,6.67197,6.8421054,6.072736,7.34721,-1.0727355,-3.6409395,1453,0.57894737,0.14999999
12.544488,907.2812929848693,251,2767.592975139618,1.1528769,1454,-12.544488,-0.97842026,,126.05372,0.14999999,33.824055,-3.4199967,-5.204523,,400,8829.663,,,1319187,1.4377809e-09,275.72562,6.67197,-7.894737,6.0726705,-6.849025,-1.0726706,-2.8153887,1454,1.0,0.14999999
12.544488,907.3443298969072,251,2769.996633052826,1.1247529,1455,-12.544488,-6.957814,,126.05372,0.14999999,33.80799,-3.4209077,-5.20521,,400,8841.621,,,1320186,1.4358051e-09,134.65579,6.67197,-5.7894735,6.0767155,-5.3750973,-1.0767154,-4.832978,1455,0.68421054,0.14999999
12.544488,907.4072802197802,251,2772.3334197998047,1.0151758,1456,-12.544488,-1.109486,,126.05372,0.14999999,33.793743,-3.4208167,-5.2058973,,400,8847.73,,,1321185,1.4338336e-09,110.3297,6.67197,8.947369,6.076738,8.484044,-1.0767379,-3.3764644,1456,-0.36842105,0.14999999
12.544488,907.015785861359,251,2774.4674813747406,1.1206087,1457,-12.544488,2.4118834,,126.05372,0.14999999,33.790714,-3.420482,-5.206584,,400,8850.318,,,1321522,1.4318661e-09,130.99907,6.67197,-4.736842,6.0743437,-3.838755,-1.0743434,-2.925968,1457,0.68421054,0.14999999
12.544488,907.0788751714678,251,2776.8345692157745,1.1168637,1458,-12.544488,-2.3455713,,126.05372,0.14999999,33.76045,-3.4203026,-5.20727,,400,8857.664,,,1322521,1.4299025e-09,130.66125,6.67197,7.894737,6.0752153,8.455809,-1.0752155,-3.2426035,1458,0.68421054,0.14999999
12.544488,907.1418779986292,251,2779.1549649238586,0.95673865,1459,-12.544488,-2.3058631,,126.05372,0.14999999,33.757236,-3.4199705,-5.207956,,400,8864.97,,,1323520,1.4279431e-09,123.9955,6.67197,-4.736842,6.076059,-5.59628,-1.076059,-3.0173965,1459,-0.7894737,0.14999999
12.544488,907.2047945205479,251,2781.6051993370056,1.0224094,1460,-12.544488,-1.6716188,,126.05372,0.14999999,33.716858,-3.4197216,-5.208641,,400,8871.642,,5.9488448e-27,1324519,1.4259877e-09,120.826584,6.67197,-5.7894735,6.0764666,-5.1955056,-1.0764668,-2.9868386,1460,0.36842105,0.14999999
12.544488,907.2676249144422,251,2784.031535387039,1.0114161,1461,-12.544488,-0.41456872,,126.05372,0.14999999,33.694283,-3.4200613,-5.209326,,400,8877.057,,,1325518,1.4240362e-09,125.53354,6.67197,-2.631579,6.0760136,-3.6811714,-1.0760138,-3.9100118,1461,-0.7894737,0.14999999
12.544488,907.3303693570451,251,2786.4636816978455,0.9227982,1462,-12.544488,-1.8911031,,126.05372,0.14999999,33.68539,-3.4198387,-5.21001,,400,8883.947,,,1326517,1.4220888e-09,122.84186,6.67197,3.6842105,6.0765715,3.298573,-1.0765713,-3.0753381,1462,-0.68421054,0.14999999
12.544488,907.2351332877648,251,2788.8363444805145,0.85532504,1463,-12.544488,-0.9871818,,126.05372,0.14999999,33.678272,-3.4208117,-5.210694,,400,8889.935,,,1327285,1.4201454e-09,125.583046,6.67197,-6.8421054,6.0765104,-7.6860437,-1.0765102,-4.741712,1463,-0.7894737,0.14999999
12.544488,907.2978142076503,251,2791.237636566162,0.8908209,1464,-12.544488,-1.0556566,,126.05372,0.14999999,33.675648,-3.4207437,-5.2113767,,400,8895.99,,,1328284,1.418206e-09,125.05516,6.67197,2.631579,6.076496,1.7113149,-1.0764959,-3.1513224,1464,-0.7894737,0.14999999
12.544488,907.360409556314,251,2793.719748735428,0.8710651,1465,-12.544488,-1.0794309,,126.05372,0.14999999,33.64644,-3.4210124,-5.2120595,,400,8902.069,,,1329283,1.4162705e-09,119.088135,6.67197,5.7894735,6.076498,5.123926,-1.076498,-3.6823006,1465,-0.57894737,0.14999999
12.544488,907.0757162346521,251,2795.893200159073,1.0973283,1466,-12.544488,0.11443055,,126.05372,0.14999999,33.60665,-3.4211843,-5.212742,,400,8906.955,,,1329773,1.4143391e-09,125.936676,6.67197,-10.0,6.0756855,-10.291799,-1.0756856,-3.5190008,1466,-0.7894737,0.14999999
12.544488,907.1383776414451,251,2798.215371131897,0.80857575,1467,-12.544488,-0.3919515,,126.05372,0.14999999,33.60107,-3.4209318,-5.213424,,400,8912.347,,,1330772,1.4124117e-09,125.550835,6.67197,-3.6842105,6.075219,-3.2381299,-1.0752194,-3.1144588,1467,0.47368422,0.14999999
12.544488,907.2009536784741,251,2800.625417470932,0.93209517,1468,-12.544488,-1.3881936,,126.05372,0.14999999,33.59299,-3.421168,-5.2141056,,400,8918.735,,5.242116,1331771,1.4104881e-09,202.53508,6.67197,-3.6842105,6.075433,-2.6585164,-1.0754327,-3.5572748,1468,1.0,0.14999999
12.544488,907.2634445200816,251,2803.1108663082123,0.9753112,1469,-12.544488,-4.3970423,,126.05372,0.14999999,33.59001,-3.4209988,-5.2147865,,400,8928.133,,,1332770,1.4085684e-09,105.02618,6.67197,8.947369,6.077694,8.879677,-1.0776939,-3.0703986,1469,0.05263158,0.14999999
12.544488,906.9578231292517,251,2805.2824273109436,1.0573955,1470,-12.544488,0.94929475,,126.05372,0.14999999,33.58168,-3.4205155,-5.215467,,400,8932.183,,,1333228,1.4066526e-09,126.27347,6.67197,-7.894737,6.076315,-8.6804495,-1.0763149,-2.66255,1470,-0.7894737,0.14999999
12.544488,907.0203942895989,251,2807.7669394016266,1.103401,1471,-12.544488,-1.1436406,,126.05372,0.14999999,33.51484,-3.4200954,-5.216147,,400,8938.326,,,1334227,1.4047408e-09,122.99272,6.67197,5.7894735,6.0763607,6.367864,-1.0763607,-2.8263328,1471,0.36842105,0.14999999
12.544488,907.0828804347826,251,2810.265302181244,1.1194049,1472,-12.544488,-1.5635355,,126.05372,0.14999999,33.489445,-3.4196758,-5.2168264,,400,8944.891,,,1335226,1.4028328e-09,126.12886,6.67197,-3.6842105,6.0766916,-4.5466437,-1.0766916,-2.8731139,1472,-0.7894737,0.14999999
12.544488,907.1452817379497,251,2812.705388069153,1.155611,1473,-12.544488,-1.2378156,,126.05372,0.14999999,33.476288,-3.4193106,-5.2175055,,400,8951.128,,,1336225,1.4009287e-09,114.97434,6.67197,6.8421054,6.0768013,6.483102,-1.0768011,-2.9677887,1473,0.05263158,0.14999999
12.544488,906.8161465400271,251,2814.9163057804108,0.8325351,1474,-12.544488,1.2454556,,126.05372,0.14999999,33.456345,-3.4190626,-5.2181845,,400,8954.883,,2.1021897e-14,1336647,1.3990284e-09,115.54494,6.67197,7.894737,6.075226,8.265068,-1.0752256,-3.176543,1474,0.2631579,0.14999999
12.544488,906.4874576271186,251,2816.9644360542297,1.0042758,1475,-12.544488,1.1136329,,126.05372,0.14999999,33.457405,-3.4188974,-5.2188625,,400,8958.769,,2.9654335e-14,1337069,1.3971321e-09,114.15835,6.67197,6.8421054,6.0737414,6.246105,-1.0737416,-2.985278,1475,-0.2631579,0.14999999
12.544488,906.2269647696477,251,2819.225166797638,0.75486696,1476,-12.544488,0.15551797,,126.05372,0.14999999,33.4194,-3.419094,-5.21954,,400,8963.613,,,1337591,1.3952398e-09,105.96388,6.67197,10.0,6.072909,9.750359,-1.0729088,-3.6890266,1476,-0.57894737,0.14999999
12.544488,906.0304671631686,251,2821.4363417625427,1.1557657,1477,-12.544488,-0.25000873,2.147463e-28,126.05372,0.14999999,33.402794,-3.4192653,-5.2202177,,400,8968.863,,,1338207,1.393351e-09,125.18725,6.67197,1.5789474,6.0723515,1.1112244,-1.0723516,-3.4086065,1477,-0.68421054,0.14999999
12.544488,906.0933694181326,251,2823.946533679962,1.086419,1478,-12.544488,-0.6533212,,126.05372,0.14999999,33.37224,-3.4188316,-5.2208943,,400,8974.517,,,1339206,1.3914663e-09,111.38255,6.67197,7.894737,6.072068,7.8570952,-1.0720681,-2.8997412,1478,-0.05263158,0.14999999
12.544488,905.8803245436105,251,2826.1272616386414,1.1526341,1479,-12.544488,0.21799353,,126.05372,0.14999999,33.366375,-3.418571,-5.2215705,,400,8979.299,,,1339797,1.3895852e-09,164.15999,6.67197,10.0,6.0711956,9.336029,-1.0711958,-3.0914466,1479,-1.0,0.14999999
12.544488,905.6054054054053,251,2828.368847131729,1.2752261,1480,-12.544488,-0.52240115,9.050286e-05,126.05372,0.14999999,33.36167,-3.4180934,-5.2222466,,400,8984.821,,,1340296,1.387708e-09,126.91448,6.67197,-0.5263158,6.070825,-1.3146119,-1.070825,-2.8177543,1480,-0.7894737,0.14999999
12.544488,905.6684672518569,251,2830.743262052536,0.9901231,1481,-12.544488,-1.1406375,,126.05372,0.14999999,33.336945,-3.4175546,-5.222922,,400,8990.962,,,1341295,1.3858346e-09,116.74785,6.67197,5.7894735,6.0708723,5.934162,-1.0708722,-2.8589933,1481,0.05263158,0.14999999
12.544488,905.7314439946019,251,2833.1861748695374,1.096,1482,-12.544488,-0.12807363,,126.05372,0.14999999,33.32976,-3.4171543,-5.223597,,400,8996.09,,3.6916542e-14,1342294,1.383965e-09,121.375916,6.67197,4.736842,6.070236,4.081879,-1.0702361,-2.7888618,1482,-0.57894737,0.14999999
12.544488,905.6635198921106,251,2835.4892525672913,0.90409535,1483,-12.544488,-0.6355501,,126.05372,0.14999999,33.27582,-3.4168446,-5.2242713,,400,9001.726,,,1343099,1.3820992e-09,183.532,6.67197,6.8421054,6.069943,5.798252,-1.069943,-3.0225732,1483,-1.0,0.14999999
12.544488,905.411051212938,251,2837.7297785282135,0.7818649,1484,-12.544488,-1.5887913,,126.05372,0.14999999,33.245384,-3.4166665,-5.2249455,,400,9008.314,,,1343630,1.3802373e-09,144.66733,6.67197,8.947369,6.0702925,7.7390146,-1.0702925,-3.0178914,1484,-1.0,0.14999999
12.544488,905.1144781144781,251,2839.9156625270844,1.0275505,1485,-12.544488,-1.8181275,,126.05372,0.14999999,33.246365,-3.417215,-5.2256193,,400,9015.132,,,1344095,1.378379e-09,120.5134,6.67197,-5.7894735,6.070796,-6.4295573,-1.0707961,-3.9857328,1485,-0.68421054,0.14999999
12.544488,905.1776581426649,251,2842.2460157871246,1.019192,1486,-12.544488,-1.3845589,0.0005352323,126.05372,0.14999999,33.24679,-3.4173372,-5.226292,,400,9021.517,,,1345094,1.3765243e-09,121.24912,6.67197,0.5263158,6.0710073,-0.19320303,-1.0710073,-3.5978947,1486,-0.57894737,0.14999999
12.544488,905.240753194351,251,2844.6566848754883,0.8362086,1487,-12.544488,-0.6827791,,126.05372,0.14999999,33.231945,-3.4173117,-5.226965,,400,9027.199,,,1346093,1.3746736e-09,127.80953,6.67197,2.631579,6.0707464,3.3535028,-1.0707463,-3.371031,1487,0.68421054,0.14999999
12.544488,905.3037634408602,251,2847.0848994255066,0.90268505,1488,-12.544488,-2.8682704,,126.05372,0.14999999,33.183212,-3.4171424,-5.227637,,400,9035.068,,4.43828e-11,1347092,1.3728265e-09,125.82827,6.67197,3.6842105,6.0719543,4.10177,-1.0719543,-2.9784422,1488,0.57894737,0.14999999
12.544488,905.3666890530558,251,2849.5532870292664,0.7308146,1489,-12.544488,-1.4853473,,126.05372,0.14999999,33.183884,-3.4173527,-5.2283087,,400,9041.553,,1.5904803e-13,1348091,1.3709831e-09,137.91882,6.67197,4.736842,6.072232,5.5278316,-1.0722319,-3.607373,1489,0.7894737,0.14999999
12.544488,905.4295302013422,251,2851.982244491577,0.9686948,1490,-12.544488,-2.013719,,126.05372,0.14999999,33.16398,-3.4172292,-5.22898,,400,9048.566,,,1349090,1.3691435e-09,106.58242,6.67197,8.947369,6.0728636,9.402147,-1.0728637,-2.9453788,1490,0.2631579,0.14999999
12.544488,905.4922870556674,251,2854.4380855560303,1.148193,1491,-12.544488,-1.40245,,126.05372,0.14999999,33.15951,-3.41697,-5.229651,,400,9054.97,,4.3549726e-13,1350089,1.3673077e-09,104.382965,6.67197,8.947369,6.073085,8.450284,-1.0730848,-2.9761357,1491,-0.68421054,0.14999999
12.544488,905.2473190348526,251,2856.5961544513702,0.6806203,1492,-12.544488,-0.4365351,,126.05372,0.14999999,33.158947,-3.416599,-5.2303214,,400,9060.406,,,1350629,1.3654754e-09,173.17903,6.67197,-10.0,6.072658,-11.264904,-1.0726582,-2.9823081,1492,-1.0,0.14999999
