ReturnMin,Delta,MinEpLen,MountainCar_mu1_higher,MountainCar_std1_higher,DenMISELogLast,ReturnAbsMax,DenMISEMeanLog,Regret/t,MountainCar_std0_higher,ReturnStepMax,TimestepsSoFar,DenMISELogFirst,ActionIn1,NumTrainableParams,IWMean,IWLastEpisode,Bound,TimeElapsed,IWMax,Regret,GridSize,ReturnMax,Iteration,NumTrajectories,ReturnMean,AvgEpLen,IWMin,ReturnLastEpisode,MountainCar_mu0_higher,IWFirstEpisode
-3.3746362,1.2376339e-10,999,-10.0,1.5,-62.057537,3.3746362,-29.298332,6.884547,0.14999999,33.976494,978021,-31.768858,-9.743101,,4.0806564e+25,3.225005e+26,inf,7898.111433506012,3.439213e+26,6739.9717,1024,,979,979,-1.8845471,999.0,,-1.943346,-1.0,0.00023654617
-3.3746362,1.2351094e-10,999,-10.0,1.5,-30.54516,3.3746362,-29.29989,6.884428,0.14999999,33.976494,979020,-31.769878,-10.053687,,4.0805305e+25,8945128000000.0,inf,7901.397357702255,3.4427048e+26,6746.7393,1024,,980,980,-1.8844278,999.0,,-1.767526,-1.0,0.00023678767
-3.3746362,1.2325925e-10,999,-10.0,1.5,-20.448402,3.3746362,-29.29116,6.8845954,0.14999999,33.976494,980019,-31.770899,-11.701175,,4.080419e+25,400683900.0,inf,7904.925395488739,3.4461997e+26,6753.788,1024,,981,981,-1.8845954,999.0,,-2.0489821,-1.0,0.00023702942
-3.3746362,1.2300835e-10,999,-10.0,1.5,-7.3978224,3.3746362,-29.26915,6.884797,0.14999999,33.976494,981018,-31.771917,-12.253613,,4.0802985e+25,984.5477,inf,7908.414414644241,3.4496854e+26,6760.871,1024,,982,982,-1.8847973,999.0,,-2.082839,-1.0,0.00023727097
-3.3746362,1.2275823e-10,999,-10.0,1.5,-36.8436,3.3746362,-29.27715,6.8845596,0.14999999,33.976494,982017,-31.772936,-11.871942,,4.080182e+25,4369078600000000.0,inf,7911.928404331207,3.4531744e+26,6767.5225,1024,,983,983,-1.8845598,999.0,,-1.6512678,-1.0,0.00023751275
-3.3746362,1.2250885e-10,999,-10.0,1.5,-8.905207,3.3746362,-29.25673,6.885211,0.14999999,33.976494,983016,-31.773952,-12.577347,,4.0800573e+25,1889.5466,inf,7915.306504011154,3.456667e+26,6775.0474,1024,,984,984,-1.8852109,999.0,,-2.5252755,-1.0,0.00023775434
-3.3746362,1.2226023e-10,999,-10.0,1.5,-49.468662,3.3746362,-29.277554,6.8853655,0.14999999,33.976494,984015,-31.774967,-13.754209,,4.079936e+25,1.1994934e+21,inf,7918.858860254288,3.460163e+26,6782.085,1024,,985,985,-1.8853652,999.0,,-2.0372124,-1.0,0.00023799571
-3.3746362,1.2201236e-10,999,-10.0,1.5,-62.155697,3.3746362,-29.311184,6.885021,0.14999999,33.976494,985014,-31.775982,-13.094862,,4.089222e+25,9.271961e+25,inf,7922.312747001648,3.4636496e+26,6788.631,1024,,986,986,-1.8850214,999.0,,-1.5463303,-1.0,0.00023823733
-3.3746362,1.2176525e-10,999,-10.0,1.5,-62.156708,3.3746362,-29.344753,6.885839,0.14999999,33.976494,986013,-31.776997,-11.322622,,4.0969794e+25,7.769683e+25,inf,7925.9111359119415,3.4671393e+26,6796.323,1024,,987,987,-1.8858391,999.0,,-2.6921945,-1.0,0.0002384792
-3.3746362,1.2151889e-10,999,-10.0,1.5,0.46590713,3.3746362,-29.314865,6.886068,0.14999999,33.976494,987012,-31.77801,-9.885529,,4.0968674e+25,0.38674843,inf,7929.9957501888275,3.4706328e+26,6803.435,1024,,988,988,-1.8860679,999.0,,-2.1117792,-1.0,0.00023872085
-3.3746362,1.2127327e-10,999,-10.0,1.5,-14.58842,3.3746362,-29.30026,6.885208,0.14999999,33.976494,988011,-31.77902,-11.649205,,4.096748e+25,159369.55,inf,7934.253710508347,3.47413e+26,6809.4707,1024,,989,989,-1.8852079,999.0,,-1.0355052,-1.0,0.0002389623
-3.3746362,1.210284e-10,999,-10.0,1.5,-7.420666,3.3746362,-29.278448,6.885179,0.14999999,33.976494,989010,-31.780031,-11.255133,,4.096631e+25,1075.6511,inf,7938.276197433472,3.477617e+26,6816.327,1024,,990,990,-1.8851789,999.0,,-1.856627,-1.0,0.00023920398
-3.3746362,1.2078426e-10,999,-10.0,1.5,0.26952744,3.3746362,-29.248917,6.885092,0.14999999,33.976494,990009,-31.78104,-14.005341,,4.096506e+25,0.5267342,inf,7942.320500135422,3.481108e+26,6823.126,1024,,991,991,-1.885092,999.0,,-1.7990645,-1.0,0.00023944545
-3.3746362,1.2054086e-10,999,-10.0,1.5,-62.161766,3.3746362,-29.2824,6.885188,0.14999999,33.976494,991008,-31.78205,-11.095062,,4.1060585e+25,9.5858275e+25,inf,7946.29936003685,3.484602e+26,6830.1064,1024,,992,992,-1.8851882,999.0,,-1.9804589,-1.0,0.00023968717
-3.3746362,1.202982e-10,999,-10.0,1.5,1.6608417,3.3746362,-29.251522,6.8855343,0.14999999,33.976494,992007,-31.783056,-11.0609665,,4.1059395e+25,0.100861855,inf,7950.241740942001,3.4880864e+26,6837.3354,1024,,993,993,-1.885534,999.0,,-2.2286067,-1.0,0.00023992868
-3.3746362,1.2005627e-10,999,-10.0,1.5,1.9102138,3.3746362,-29.22046,6.8856864,0.14999999,33.976494,993006,-31.784063,-10.301262,,4.105824e+25,0.10109379,inf,7954.596056938171,3.4915875e+26,6844.372,1024,,994,994,-1.8856863,999.0,,-2.036839,-1.0,0.00024017043
-3.3746362,1.1981507e-10,999,-10.0,1.5,-10.072774,3.3746362,-29.2015,6.8857837,0.14999999,33.976494,994005,-31.785069,-7.670027,,4.1057e+25,14438.078,inf,7958.655334234238,3.495079e+26,6851.355,1024,,995,995,-1.8857838,999.0,,-1.9826853,-1.0,0.00024041196
-3.3746362,1.1957461e-10,999,-10.0,1.5,-62.16579,3.3746362,-29.234877,6.885396,0.14999999,33.976494,995004,-31.786074,-11.703808,,4.1106166e+25,5.0055314e+25,inf,7962.769968986511,3.4985608e+26,6857.8545,1024,,996,996,-1.8853959,999.0,,-1.4993474,-1.0,0.00024065374
-3.3746362,1.1933485e-10,999,-10.0,1.5,-8.341902,3.3746362,-29.214205,6.885466,0.14999999,33.976494,996003,-31.787077,-10.972749,,4.1104995e+25,2645.3596,inf,7966.740312337875,3.502059e+26,6864.8096,1024,,997,997,-1.8854662,999.0,,-1.955517,-1.0,0.0002408953
-3.3746362,1.1909583e-10,999,-10.0,1.5,0.50714046,3.3746362,-29.184713,6.885996,0.14999999,33.976494,997002,-31.78808,-11.370312,,4.1103847e+25,0.22836709,inf,7970.605595588684,3.5055477e+26,6872.224,1024,,998,998,-1.8859961,999.0,,-2.4143727,-1.0,0.00024113711
-3.3746362,1.1885751e-10,999,-10.0,1.5,-0.44248292,3.3746362,-29.156227,6.8861175,0.14999999,33.976494,998001,-31.789082,-11.626841,,4.1102625e+25,1.0283023,inf,7974.2377462387085,3.5090396e+26,6879.2314,1024,,999,999,-1.8861173,999.0,,-2.0071282,-1.0,0.00024137869
-3.3746362,1.1861992e-10,999,-10.0,1.5,-2.4459517,3.3746362,-29.129795,6.8870406,0.14999999,33.976494,999000,-31.790081,-9.474956,,4.110143e+25,1.30528,inf,7977.762385606766,3.5125216e+26,6887.041,1024,,1000,1000,-1.8870407,999.0,,-2.80962,-1.0,0.00024162006
-3.3746362,1.1838303e-10,999,-10.0,1.5,-41.214626,3.3746362,-29.142172,6.886635,0.14999999,33.976494,999999,-31.79108,-8.124922,,4.110027e+25,2.3942976e+17,inf,7981.318973302841,3.5160206e+26,6893.5215,1024,,1001,1001,-1.8866351,999.0,,-1.4809239,-1.0,0.00024186166
-3.3746362,1.1814685e-10,999,-10.0,1.5,-62.171795,3.3746362,-29.175417,6.8864713,0.14999999,33.976494,1000998,-31.79208,-10.926203,,4.121131e+25,1.1239592e+26,inf,7984.8919069767,3.5195096e+26,6900.244,1024,,1002,1002,-1.8864713,999.0,,-1.7224778,-1.0,0.00024210352
-3.3746362,1.1791139e-10,999,-10.0,1.5,1.8275527,3.3746362,-29.144796,6.886272,0.14999999,33.976494,1001997,-31.793077,-13.613462,,4.12102e+25,0.10010875,inf,7988.42715716362,3.523002e+26,6906.9307,1024,,1003,1003,-1.8862721,999.0,,-1.6867518,-1.0,0.00024234515
-3.3746362,1.1767662e-10,999,-10.0,1.5,-62.17379,3.3746362,-29.17797,6.886377,0.14999999,33.976494,1002996,-31.794073,-9.764618,,4.136627e+25,1.578827e+26,inf,7991.9295926094055,3.5264844e+26,6913.9224,1024,,1004,1004,-1.886377,999.0,,-1.9915253,-1.0,0.00024258655
-3.3746362,1.1744256e-10,999,-10.0,1.5,-37.731613,3.3746362,-29.186766,6.8867035,0.14999999,33.976494,1003995,-31.795069,-14.149744,,4.136513e+25,9401377000000000.0,inf,7995.521730661392,3.5299837e+26,6921.1367,1024,,1005,1005,-1.8867035,999.0,,-2.2143962,-1.0,0.0002428282
-3.3746362,1.1720919e-10,999,-10.0,1.5,-62.17578,3.3746362,-29.219837,6.8869114,0.14999999,33.976494,1004994,-31.796064,-11.76307,,4.1441514e+25,7.7986055e+25,inf,7999.039496183395,3.533473e+26,6928.2324,1024,,1006,1006,-1.8869112,999.0,,-2.0957677,-1.0,0.00024307008
-3.3746362,1.169765e-10,999,-10.0,1.5,-9.93261,3.3746362,-29.200964,6.8870373,0.14999999,33.976494,1005993,-31.797056,-10.467124,,4.144032e+25,12637.763,inf,8003.3114495277405,3.536966e+26,6935.247,1024,,1007,1007,-1.8870375,999.0,,-2.0140777,-1.0,0.0002433113
-3.3746362,1.1674453e-10,999,-10.0,1.5,-1.27304,3.3746362,-29.173538,6.886161,0.14999999,33.976494,1006992,-31.79805,-11.487616,,4.143914e+25,0.30736086,inf,8007.394802570343,3.540449e+26,6941.25,1024,,1008,1008,-1.886161,999.0,,-1.0035906,-1.0,0.0002435532
-3.3746362,1.1651323e-10,999,-10.0,1.5,-3.572792,3.3746362,-29.148447,6.8861184,0.14999999,33.976494,1007991,-31.799042,-12.142693,,4.1438e+25,23.774479,inf,8011.407074213028,3.543935e+26,6948.0933,1024,,1009,1009,-1.8861183,999.0,,-1.8431033,-1.0,0.00024379487
-3.3746362,1.1628263e-10,999,-10.0,1.5,-33.312332,3.3746362,-29.152855,6.885751,0.14999999,33.976494,1008990,-31.800032,-9.913472,,4.143689e+25,110608390000000.0,inf,8015.412716150284,3.5474247e+26,6954.6084,1024,,1010,1010,-1.8857507,999.0,,-1.5148165,-1.0,0.00024403633
-3.3746362,1.1605273e-10,999,-10.0,1.5,-33.348415,3.3746362,-29.157288,6.8862705,0.14999999,33.976494,1009989,-31.801022,-12.324471,,4.143569e+25,84068465000000.0,inf,8018.963012456894,3.5509178e+26,6962.0195,1024,,1011,1011,-1.8862705,999.0,,-2.4112322,-1.0,0.00024427802
-3.3746362,1.1582348e-10,999,-10.0,1.5,-37.14592,3.3746362,-29.16546,6.8862324,0.14999999,33.976494,1010988,-31.80201,-11.78215,,4.143452e+25,6487126000000000.0,inf,8022.518183708191,3.5544142e+26,6968.867,1024,,1012,1012,-1.8862323,999.0,,-1.8475556,-1.0,0.0002445195
-3.3746362,1.15594916e-10,999,-10.0,1.5,-10.166906,3.3746362,-29.146988,6.886346,0.14999999,33.976494,1011987,-31.802998,-8.278497,,4.1433384e+25,15600.138,inf,8025.9712789058685,3.5579006e+26,6975.868,1024,,1013,1013,-1.8863459,999.0,,-2.0012624,-1.0,0.0002447612
-3.3746362,1.15367035e-10,999,-10.0,1.5,-62.1837,3.3746362,-29.179846,6.8858433,0.14999999,33.976494,1012986,-31.803984,-12.482602,,4.1521495e+25,9.045988e+25,inf,8029.55469250679,3.5613904e+26,6982.245,1024,,1014,1014,-1.8858435,999.0,,-1.377018,-1.0,0.00024500268
-3.3746362,1.1513982e-10,999,-10.0,1.5,-57.620094,3.3746362,-29.208143,6.885376,0.14999999,33.976494,1013985,-31.80497,-11.684233,,4.152281e+25,2.5420838e+24,inf,8033.034921646118,3.5648835e+26,6988.6567,1024,,1015,1015,-1.8853762,999.0,,-1.4115689,-1.0,0.0002452444
-3.3746362,1.1491329e-10,999,-10.0,1.5,-7.79837,3.3746362,-29.18737,6.885466,0.14999999,33.976494,1014984,-31.805954,-8.68176,,4.1521753e+25,1546.6902,inf,8036.755803108215,3.5683666e+26,6995.6333,1024,,1016,1016,-1.885466,999.0,,-1.9765677,-1.0,0.0002454859
-3.3746362,1.1468741e-10,999,-10.0,1.5,-62.186653,3.3746362,-29.220098,6.885599,0.14999999,33.976494,1015983,-31.806938,-8.934038,,4.17214e+25,2.0429902e+26,inf,8040.84752702713,3.5718667e+26,7002.6543,1024,,1017,1017,-1.8855993,999.0,,-2.020998,-1.0,0.0002457276
-3.3746362,1.14462204e-10,999,-10.0,1.5,-62.187637,3.3746362,-29.252762,6.8858075,0.14999999,33.976494,1016982,-31.80792,-11.437269,,4.195112e+25,2.3497636e+26,inf,8044.919157743454,3.5753564e+26,7009.752,1024,,1018,1018,-1.8858076,999.0,,-2.0976741,-1.0,0.0002459691
-3.3746362,1.1423765e-10,999,-10.0,1.5,-6.541103,3.3746362,-29.230753,6.885315,0.14999999,33.976494,1017981,-31.808903,-8.094881,,4.1949944e+25,256.38126,inf,8049.0075051784515,3.5788362e+26,7016.1357,1024,,1019,1019,-1.8853151,999.0,,-1.3837779,-1.0,0.00024621084
-3.3746362,1.14013764e-10,999,-10.0,1.5,-62.1896,3.3746362,-29.263346,6.8850994,0.14999999,33.976494,1018980,-31.809883,-11.050972,,4.2055247e+25,1.0847755e+26,inf,8053.006844758987,3.5823326e+26,7022.802,1024,,1020,1020,-1.8850995,999.0,,-1.6656275,-1.0,0.00024645234
-3.3746362,1.1379054e-10,999,-10.0,1.5,-1.0737257,3.3746362,-29.236015,6.8860097,0.14999999,33.976494,1019979,-31.810863,-11.450784,,4.205401e+25,0.33502465,inf,8057.028559446335,3.585819e+26,7030.616,1024,,1021,1021,-1.8860098,999.0,,-2.8145266,-1.0,0.00024669405
-3.3746362,1.1356797e-10,999,-10.0,1.5,-4.1227612,3.3746362,-29.211721,6.8857827,0.14999999,33.976494,1020978,-31.811844,-13.580995,,4.205292e+25,37.13839,inf,8061.052836418152,3.589309e+26,7037.27,1024,,1022,1022,-1.8857828,999.0,,-1.6539494,-1.0,0.00024693605
-3.3746362,1.1334604e-10,999,-10.0,1.5,-62.192535,3.3746362,-29.24424,6.8867946,0.14999999,33.976494,1021977,-31.81282,-10.142376,,4.20755e+25,2.4311958e+25,inf,8064.955855369568,3.5928022e+26,7045.191,1024,,1023,1023,-1.8867947,999.0,,-2.9210517,-1.0,0.0002471773
-3.3746362,1.1312477e-10,999,-10.0,1.5,-13.423372,3.3746362,-29.22907,6.886703,0.14999999,33.976494,1022976,-31.813799,-8.766507,,4.2074464e+25,403659.56,inf,8069.025916337967,3.596285e+26,7051.984,1024,,1024,1024,-1.886703,999.0,,-1.7928464,-1.0,0.0002474193
-3.3746362,1.0617133e-10,999,-10.0,1.5,-62.19449,3.3746362,-29.261509,6.8864937,0.14999999,33.976494,1023975,-31.814774,-9.974493,,4.2298297e+25,2.3069185e+26,inf,8072.8750166893005,3.599785e+26,7058.6562,1089,,1025,1025,-1.8864938,999.0,,-1.6722627,-1.0,0.00024766053
-3.3746362,1.0596448e-10,999,-10.0,1.5,-20.963379,3.3746362,-29.2537,6.886451,0.14999999,33.976494,1024974,-31.81575,-11.486957,,4.2297213e+25,713552800.0,inf,8892.924336910248,3.603275e+26,7065.499,1089,,1026,1026,-1.886451,999.0,,-1.842672,-1.0,0.00024790253
-3.3746362,1.05758215e-10,999,-10.0,1.5,-2.2656012,3.3746362,-29.2277,6.886642,0.14999999,33.976494,1025973,-31.816723,-11.215179,,4.229603e+25,6.1207433,inf,8896.973541021347,3.606754e+26,7072.581,1089,,1027,1027,-1.8866419,999.0,,-2.0824456,-1.0,0.00024814377
-3.3746362,1.0555255e-10,999,-10.0,1.5,-2.2082205,3.3746362,-29.201696,6.8861146,0.14999999,33.976494,1026972,-31.817698,-10.51315,,4.2295004e+25,3.0521512,inf,8900.877071619034,3.6102503e+26,7078.926,1089,,1028,1028,-1.8861146,999.0,,-1.3446193,-1.0,0.00024838574
-3.3746362,1.053475e-10,999,-10.0,1.5,-2.4892604,3.3746362,-29.176014,6.8859715,0.14999999,33.976494,1027971,-31.818668,-8.458194,,4.229378e+25,7.85061,inf,8904.464250564575,3.6137363e+26,7085.665,1089,,1029,1029,-1.8859717,999.0,,-1.7389964,-1.0,0.000248627
-3.3746362,1.0514304e-10,999,-10.0,1.5,-62.199356,3.3746362,-29.208355,6.8856297,0.14999999,33.976494,1028970,-31.819641,-9.807091,,4.2436223e+25,1.4782734e+26,inf,8908.031294107437,3.6172257e+26,7092.1987,1089,,1030,1030,-1.8856299,999.0,,-1.533801,-1.0,0.00024886898
-3.3746362,1.04939175e-10,999,-10.0,1.5,-27.975573,3.3746362,-29.207438,6.885526,0.14999999,33.976494,1029969,-31.82061,-11.63675,,4.2435047e+25,722765500000.0,inf,8911.8598883152,3.6207184e+26,7098.9775,1089,,1031,1031,-1.8855262,999.0,,-1.7788031,-1.0,0.00024911022
-3.3746362,1.047359e-10,999,-10.0,1.5,-7.478996,3.3746362,-29.186659,6.885457,0.14999999,33.976494,1030968,-31.82158,-10.699314,,4.243402e+25,1134.2227,inf,8915.564932107925,3.624201e+26,7105.792,1089,,1032,1032,-1.8854572,999.0,,-1.8143339,-1.0,0.0002493522
-3.3746362,1.0453322e-10,999,-10.0,1.5,0.14198022,3.3746362,-29.158522,6.885393,0.14999999,33.976494,1031967,-31.822548,-11.280526,,4.24328e+25,0.5995467,inf,8918.968802928925,3.6277e+26,7112.611,1089,,1033,1033,-1.8853929,999.0,,-1.8189234,-1.0,0.00024959343
-3.3746362,1.0433113e-10,999,-10.0,1.5,-3.182565,3.3746362,-29.133678,6.8848977,0.14999999,33.976494,1032966,-31.823517,-11.026842,,4.243172e+25,8.612129,inf,8922.58563041687,3.631189e+26,7118.9844,1089,,1034,1034,-1.8848978,999.0,,-1.3735561,-1.0,0.0002498354
-3.3746362,1.0412962e-10,999,-10.0,1.5,-1.1518589,3.3746362,-29.106922,6.884176,0.14999999,33.976494,1033965,-31.824482,-12.259636,,4.243066e+25,0.5446653,inf,8926.269758462906,3.6346675e+26,7125.122,1089,,1035,1035,-1.8841759,999.0,,-1.1377219,-1.0,0.00025007664
-3.3746362,1.039287e-10,999,-10.0,1.5,-19.072182,3.3746362,-29.09751,6.885312,0.14999999,33.976494,1034964,-31.825449,-10.917666,,4.2429527e+25,7055295.5,inf,8930.23207783699,3.6381635e+26,7133.1836,1089,,1036,1036,-1.8853121,999.0,,-3.0612926,-1.0,0.00025031858
-3.3746362,1.03728345e-10,999,-10.0,1.5,1.3779804,3.3746362,-29.0684,6.884861,0.14999999,33.976494,1035963,-31.826414,-14.967639,,4.2428415e+25,0.10988487,inf,8934.242490291595,3.6416485e+26,7139.6006,1089,,1037,1037,-1.8848608,999.0,,-1.417374,-1.0,0.0002505603
-3.3746362,1.03528595e-10,999,-10.0,1.5,-62.207092,3.3746362,-29.100594,6.885314,0.14999999,33.976494,1036962,-31.827377,-11.106144,,4.2443555e+25,1.695016e+25,inf,8938.08895111084,3.645137e+26,7146.956,1089,,1038,1038,-1.8853139,999.0,,-2.3551557,-1.0,0.00025080174
-3.3746362,1.0332941e-10,999,-10.0,1.5,1.6879942,3.3746362,-29.071234,6.8856444,0.14999999,33.976494,1037961,-31.82834,-9.862965,,4.2442504e+25,0.10012324,inf,8941.867970943451,3.6486287e+26,7154.1846,1089,,1039,1039,-1.8856444,999.0,,-2.2287138,-1.0,0.00025104344
-3.3746362,1.0313079e-10,999,-10.0,1.5,-29.857018,3.3746362,-29.07227,6.885829,0.14999999,33.976494,1038960,-31.829302,-11.333953,,4.244137e+25,4426260000000.0,inf,8945.849377155304,3.65211e+26,7161.2617,1089,,1040,1040,-1.8858289,999.0,,-2.0774062,-1.0,0.0002512849
-3.3746362,1.0293274e-10,999,-10.0,1.5,-6.1123013,3.3746362,-29.050488,6.885191,0.14999999,33.976494,1039959,-31.830263,-11.908426,,4.2440267e+25,96.70764,inf,8949.948069810867,3.6556086e+26,7167.4834,1089,,1041,1041,-1.8851907,999.0,,-1.2215364,-1.0,0.00025152657
-3.3746362,1.0273527e-10,999,-10.0,1.5,-17.140574,3.3746362,-29.039333,6.885171,0.14999999,33.976494,1040958,-31.831223,-9.7132,,4.2439184e+25,16126185.0,inf,8954.448978424072,3.6590965e+26,7174.3477,1089,,1042,1042,-1.8851707,999.0,,-1.8644598,-1.0,0.00025176798
-3.3746362,1.02538374e-10,999,-10.0,1.5,-37.88948,3.3746362,-29.048094,6.885332,0.14999999,33.976494,1041957,-31.832182,-11.502823,,4.2438026e+25,1.2784542e+16,inf,8958.50933265686,3.6625878e+26,7181.4014,1089,,1043,1043,-1.8853321,999.0,,-2.0533407,-1.0,0.00025200966
-3.3746362,1.02342024e-10,999,-10.0,1.5,-2.3861172,3.3746362,-29.022827,6.8855104,0.14999999,33.976494,1042956,-31.833141,-8.198336,,4.2436896e+25,6.6954045,inf,8962.433781147003,3.6660683e+26,7188.4727,1089,,1044,1044,-1.8855104,999.0,,-2.0716546,-1.0,0.00025225154
-3.3746362,1.0214626e-10,999,-10.0,1.5,-62.213814,3.3746362,-29.054865,6.8862224,0.14999999,33.976494,1043955,-31.834099,-12.449869,,4.246523e+25,3.0769794e+25,inf,8966.567994117737,3.6695665e+26,7196.1025,1089,,1045,1045,-1.8862222,999.0,,-2.6293464,-1.0,0.0002524932
-3.3746362,1.0195104e-10,999,-10.0,1.5,-40.23478,3.3746362,-29.06582,6.886452,0.14999999,33.976494,1044954,-31.835054,-11.811393,,4.246415e+25,1.2242411e+17,inf,8970.621801137924,3.6730537e+26,7203.229,1089,,1046,1046,-1.8864522,999.0,,-2.1267505,-1.0,0.00025273458
-3.3746362,1.01756374e-10,999,-10.0,1.5,-10.48786,3.3746362,-29.04835,6.8866277,0.14999999,33.976494,1045953,-31.83601,-9.482034,,4.246299e+25,20360.08,inf,8974.76713180542,3.6765442e+26,7210.299,1089,,1047,1047,-1.8866276,999.0,,-2.0699522,-1.0,0.0002529762
-3.3746362,1.0156228e-10,999,-10.0,1.5,-32.38187,3.3746362,-29.051802,6.8857913,0.14999999,33.976494,1046952,-31.836966,-10.678561,,4.246197e+25,6482540000000.0,inf,8978.785839557648,3.680024e+26,7216.3096,1089,,1048,1048,-1.8857913,999.0,,-1.0102963,-1.0,0.00025321805
-3.3746362,1.0136873e-10,999,-10.0,1.5,0.4493998,3.3746362,-29.02393,6.8855724,0.14999999,33.976494,1047951,-31.83792,-10.126167,,4.2460863e+25,0.39792305,inf,8982.806751966476,3.683521e+26,7222.9653,1089,,1049,1049,-1.8855723,999.0,,-1.6560587,-1.0,0.00025345967
-3.3746362,1.0117575e-10,999,-10.0,1.5,-27.676254,3.3746362,-29.02292,6.8863554,0.14999999,33.976494,1048950,-31.838871,-11.504954,,4.245967e+25,134775320000.0,inf,8986.63670873642,3.6870076e+26,7230.673,1089,,1050,1050,-1.8863553,999.0,,-2.7077575,-1.0,0.000253701
-3.3746362,1.0098331e-10,999,-10.0,1.5,-1.8009564,3.3746362,-28.997284,6.886662,0.14999999,33.976494,1049949,-31.839823,-9.424206,,4.245862e+25,3.1864605,inf,8990.246014595032,3.6904973e+26,7237.882,1089,,1051,1051,-1.8866619,999.0,,-2.2084608,-1.0,0.0002539426
-3.3746362,1.0079141e-10,999,-10.0,1.5,-53.9506,3.3746362,-29.021275,6.8866806,0.14999999,33.976494,1050948,-31.840775,-9.902011,,4.2457593e+25,1.0871144e+23,inf,8993.852309703827,3.6939764e+26,7244.788,1089,,1052,1052,-1.8866805,999.0,,-1.9063683,-1.0,0.00025418442
-3.3746362,1.0060006e-10,999,-10.0,1.5,-17.020708,3.3746362,-29.01015,6.886113,0.14999999,33.976494,1051947,-31.841724,-10.41503,,4.2456487e+25,6269875.5,inf,8997.45951795578,3.6974724e+26,7251.077,1089,,1053,1053,-1.8861129,999.0,,-1.288935,-1.0,0.00025442595
-3.3746362,1.0040926e-10,999,-10.0,1.5,-3.3180037,3.3746362,-28.98605,6.885774,0.14999999,33.976494,1052946,-31.842674,-12.921597,,4.245541e+25,14.1573,inf,9001.038295984268,3.700958e+26,7257.606,1089,,1054,1054,-1.8857741,999.0,,-1.5291715,-1.0,0.00025466774
-3.3746362,1.0021901e-10,999,-10.0,1.5,-62.22334,3.3746362,-29.017824,6.885698,0.14999999,33.976494,1053945,-31.843622,-10.412105,,4.2755554e+25,3.1775992e+26,inf,9004.657099723816,3.7044467e+26,7264.411,1089,,1055,1055,-1.8856977,999.0,,-1.8050474,-1.0,0.00025490928
-3.3746362,1.0002928e-10,999,-10.0,1.5,-11.858591,3.3746362,-29.001839,6.8862715,0.14999999,33.976494,1054944,-31.84457,-10.163381,,4.275442e+25,42754.754,inf,9008.26955795288,3.707939e+26,7271.903,1089,,1056,1056,-1.8862715,999.0,,-2.4916577,-1.0,0.000255151
-3.3746362,9.9840095e-11,999,-10.0,1.5,-5.8219624,3.3746362,-28.98018,6.8852005,0.14999999,33.976494,1055943,-31.845516,-11.708633,,4.2753304e+25,4.956559,inf,9011.951203584671,3.71142e+26,7277.657,1089,,1057,1057,-1.8852005,999.0,,-0.75425506,-1.0,0.00025539252
-3.3746362,9.9651454e-11,999,-10.0,1.5,-7.7545238,3.3746362,-28.960365,6.885324,0.14999999,33.976494,1056942,-31.846462,-11.000664,,4.2752225e+25,1418.5176,inf,9016.015758991241,3.7149046e+26,7284.673,1089,,1058,1058,-1.8853239,999.0,,-2.0157478,-1.0,0.00025563425
-3.3746362,9.946335e-11,999,-10.0,1.5,1.6710833,3.3746362,-28.93171,6.8855824,0.14999999,33.976494,1057941,-31.847406,-11.368996,,4.275117e+25,0.115087435,inf,9019.844128847122,3.7183925e+26,7291.832,1089,,1059,1059,-1.8855824,999.0,,-2.1590276,-1.0,0.00025587573
-3.3746362,9.927576e-11,999,-10.0,1.5,-1.2933218,3.3746362,-28.9059,6.8855677,0.14999999,33.976494,1058940,-31.84835,-9.257578,,4.2750034e+25,2.4863582,inf,9023.524736166,3.7218833e+26,7298.702,1089,,1060,1060,-1.8855678,999.0,,-1.8701124,-1.0,0.0002561174
-3.3746362,9.908872e-11,999,-10.0,1.5,-53.95102,3.3746362,-28.929775,6.885092,0.14999999,33.976494,1059939,-31.849293,-11.855765,,4.274897e+25,5.9937534e+22,inf,9027.347628593445,3.725378e+26,7305.0825,1089,,1061,1061,-1.8850919,999.0,,-1.3806596,-1.0,0.00025635885
-3.3746362,9.89022e-11,999,-10.0,1.5,-12.961212,3.3746362,-28.91501,6.8851776,0.14999999,33.976494,1060938,-31.850235,-10.331396,,4.2747894e+25,251496.77,inf,9031.03415298462,3.728861e+26,7312.0586,1089,,1062,1062,-1.8851777,999.0,,-1.976154,-1.0,0.0002566005
-3.3746362,9.87162e-11,999,-10.0,1.5,-4.67634,3.3746362,-28.892466,6.884783,0.14999999,33.976494,1061937,-31.851177,-10.56403,,4.2746843e+25,45.96505,inf,9034.974407672882,3.7323478e+26,7318.5244,1089,,1063,1063,-1.884783,999.0,,-1.465788,-1.0,0.0002568424
-3.3746362,9.853073e-11,999,-10.0,1.5,-0.56116724,3.3746362,-28.866108,6.884417,0.14999999,33.976494,1062936,-31.852118,-10.645681,,4.274581e+25,0.86875665,inf,9038.55188703537,3.7358376e+26,7325.02,1089,,1064,1064,-1.8844172,999.0,,-1.4953718,-1.0,0.00025708403
