ReturnStepMax,Regret/t,ReturnMean,AvgEpLen,Iteration,MountainCar_mu0_higher,GridSize,ReturnMax,IWLastEpisode,IWMin,DenMISELogLast,ReturnAbsMax,NumTrajectories,MountainCar_mu1_higher,DenMISEMeanLog,IWFirstEpisode,MountainCar_std0_higher,Delta,NumTrainableParams,MountainCar_std1_higher,TimeElapsed,Bound,IWMax,TimestepsSoFar,IWMean,DenMISELogFirst,ReturnLastEpisode,ActionIn1,ReturnMin,MinEpLen,Regret
34.77007,6.8824687,-1.8824686,999.0,871,-1.0,900,,1.2057908e+26,,-62.031685,3.4600394,871,-10.0,-28.467005,1.1342507e-16,0.14999999,1.7787723e-10,,1.5,5997.6872045993805,inf,3.0557506e+26,870129,3.3705063e+25,-12.392911,-1.7962987,-10.947448,-3.4600394,999,5994.63
34.77007,6.881631,-1.881631,999.0,872,-1.0,900,,0.2290904,,-0.23154399,3.4600394,872,-10.0,-28.434906,1.1355538e-16,0.14999999,1.7746951e-10,,1.5,6001.089586496353,inf,3.059238e+26,871128,3.3703986e+25,-12.394058,-1.1521342,-14.031866,-3.4600394,999,6000.782
34.77007,6.8820567,-1.8820566,999.0,873,-1.0,900,,6.8322566e+25,,-62.033978,3.4600394,873,-10.0,-28.473692,1.1368541e-16,0.14999999,1.7706318e-10,,1.5,6004.217052698135,inf,3.0627293e+26,872127,3.3781124e+25,-12.395205,-2.2532127,-11.081489,-3.4600394,999,6008.035
34.77007,6.882418,-1.882418,999.0,874,-1.0,900,,0.10062392,,1.7423954,3.4600394,874,-10.0,-28.439426,1.1381558e-16,0.14999999,1.7665823e-10,,1.5,6007.648826122284,inf,3.0662246e+26,873126,3.3780028e+25,-12.396349,-2.1979656,-8.889005,-3.4600394,999,6015.2334
34.77007,6.881764,-1.8817639,999.0,875,-1.0,900,,1.2175169e+26,,-62.036266,3.4600394,875,-10.0,-28.47812,1.1394592e-16,0.14999999,1.7625466e-10,,1.5,6011.190697669983,inf,3.0697122e+26,874125,3.3918107e+25,-12.397492,-1.3100773,-11.613968,-3.4600394,999,6021.5435
34.77007,6.882859,-1.8828593,999.0,876,-1.0,900,,1.0045661,,-2.2456892,3.4600394,876,-10.0,-28.448458,1.1407639e-16,0.14999999,1.7585249e-10,,1.5,6014.918496370316,inf,3.0732038e+26,875124,3.391699e+25,-12.398635,-2.8413641,-10.142809,-3.4600394,999,6029.385
34.77007,6.882388,-1.882388,999.0,877,-1.0,900,,10670.977,,-10.124376,3.4600394,877,-10.0,-28.42787,1.1420658e-16,0.14999999,1.7545168e-10,,1.5,6018.553658485413,inf,3.0766876e+26,876123,3.3915895e+25,-12.3997755,-1.4694337,-13.628522,-3.4600394,999,6035.8545
34.77007,6.881993,-1.8819928,999.0,878,-1.0,900,,9.412262e+25,,-62.03969,3.4600394,878,-10.0,-28.46645,1.1433691e-16,0.14999999,1.7505225e-10,,1.5,6022.123704910278,inf,3.0801753e+26,877122,3.4022036e+25,-12.400915,-1.5353497,-11.628443,-3.4600394,999,6042.3896
34.77007,6.882381,-1.8823808,999.0,879,-1.0,900,,49.858463,,-4.527758,3.4600394,879,-10.0,-28.439497,1.1446696e-16,0.14999999,1.7465418e-10,,1.5,6025.7952926158905,inf,3.0836671e+26,878121,3.4021017e+25,-12.402054,-2.223229,-11.620322,-3.4600394,999,6049.613
34.77007,6.882129,-1.8821292,999.0,880,-1.0,900,,3293.2976,,-8.651476,3.4600394,880,-10.0,-28.417318,1.1459717e-16,0.14999999,1.7425746e-10,,1.5,6029.220051050186,inf,3.0871628e+26,879120,3.4019933e+25,-12.403191,-1.6608368,-8.955568,-3.4600394,999,6056.2734
34.77007,6.88148,-1.8814803,999.0,881,-1.0,900,,1.2224174e+26,,-62.0431,3.4600394,881,-10.0,-28.455786,1.147275e-16,0.14999999,1.7386209e-10,,1.5,6032.292090177536,inf,3.0906505e+26,880119,3.4157543e+25,-12.404326,-1.3105012,-9.817438,-3.4600394,999,6062.584
34.77007,6.8820677,-1.8820679,999.0,882,-1.0,900,,1.8057866e+16,,-38.75841,3.4600394,882,-10.0,-28.467745,1.1485756e-16,0.14999999,1.7346806e-10,,1.5,6035.36673784256,inf,3.0941423e+26,881118,3.4156526e+25,-12.40546,-2.399653,-9.44449,-3.4600394,999,6069.984
34.77007,6.8824325,-1.8824323,999.0,883,-1.0,900,,1.1897391e+25,,-58.900967,3.4600394,883,-10.0,-28.50252,1.1498777e-16,0.14999999,1.7307537e-10,,1.5,6038.312658071518,inf,3.0976263e+26,882117,3.416892e+25,-12.406594,-2.2038338,-11.761674,-3.4600394,999,6077.1875
34.77007,6.8828926,-1.8828924,999.0,884,-1.0,900,,598.1584,,-7.220951,3.4600394,884,-10.0,-28.478724,1.1511812e-16,0.14999999,1.7268403e-10,,1.5,6041.33623790741,inf,3.1011142e+26,883116,3.416786e+25,-12.407725,-2.2891238,-10.19787,-3.4600394,999,6084.4766
34.77007,6.883542,-1.883542,999.0,885,-1.0,900,,142675170.0,,-20.028896,3.4600394,885,-10.0,-28.469475,1.1524818e-16,0.14999999,1.72294e-10,,1.5,6044.856806755066,inf,3.104606e+26,884115,3.4166746e+25,-12.408856,-2.4577746,-7.987325,-3.4600394,999,6091.9346
34.77007,6.882796,-1.8827958,999.0,886,-1.0,900,,3.2858397e+25,,-62.04876,3.4600394,886,-10.0,-28.507668,1.1537838e-16,0.14999999,1.719053e-10,,1.5,6048.67941236496,inf,3.1081015e+26,885114,3.4202742e+25,-12.409986,-1.2225481,-10.85917,-3.4600394,999,6098.157
34.77007,6.8827305,-1.8827307,999.0,887,-1.0,900,,0.14361633,,1.5871251,3.4600394,887,-10.0,-28.474028,1.1550873e-16,0.14999999,1.715179e-10,,1.5,6052.28763628006,inf,3.1115894e+26,886113,3.4201689e+25,-12.411114,-1.825021,-9.582656,-3.4600394,999,6104.9824
34.77007,6.8828926,-1.8828926,999.0,888,-1.0,900,,2.7395654e+19,,-45.623863,3.4600394,888,-10.0,-28.493639,1.1563879e-16,0.14999999,1.7113182e-10,,1.5,6055.675223827362,inf,3.115081e+26,887112,3.420057e+25,-12.41224,-2.0264544,-12.809578,-3.4600394,999,6112.009
34.77007,6.8826656,-1.8826658,999.0,889,-1.0,900,,2.4924235e+26,,-62.05214,3.4600394,889,-10.0,-28.531685,1.1576945e-16,0.14999999,1.7074704e-10,,1.5,6058.855430841446,inf,3.1185645e+26,888111,3.4479854e+25,-12.413366,-1.6811769,-9.17237,-3.4600394,999,6118.69
34.77007,6.881956,-1.8819561,999.0,890,-1.0,900,,4.5552195e+23,,-56.481785,3.4600394,890,-10.0,-28.56337,1.1589936e-16,0.14999999,1.7036354e-10,,1.5,6061.943384885788,inf,3.1220524e+26,889110,3.4479307e+25,-12.41449,-1.2510034,-11.697338,-3.4600394,999,6124.941
34.77007,6.8818426,-1.8818427,999.0,891,-1.0,900,,9565.748,,-9.641485,3.4600394,891,-10.0,-28.542439,1.160294e-16,0.14999999,1.6998135e-10,,1.5,6065.115748882294,inf,3.1255436e+26,890109,3.4478198e+25,-12.415613,-1.7811104,-9.622069,-3.4600394,999,6131.7217
34.77007,6.881719,-1.8817192,999.0,892,-1.0,900,,1.488366e+16,,-38.015575,3.4600394,892,-10.0,-28.553335,1.1615961e-16,0.14999999,1.6960044e-10,,1.5,6068.689210891724,inf,3.129027e+26,891108,3.4477121e+25,-12.416735,-1.7715964,-10.306428,-3.4600394,999,6138.4937
34.77007,6.8821883,-1.8821883,999.0,893,-1.0,900,,317279.28,,-13.548051,3.4600394,893,-10.0,-28.536829,1.1628996e-16,0.14999999,1.692208e-10,,1.5,6072.473081588745,inf,3.1325265e+26,892107,3.4476075e+25,-12.417855,-2.3006697,-11.129546,-3.4600394,999,6145.794
34.77007,6.8822837,-1.8822836,999.0,894,-1.0,900,,0.1288901,,1.6888925,3.4600394,894,-10.0,-28.503317,1.1642046e-16,0.14999999,1.6884244e-10,,1.5,6076.239507198334,inf,3.136006e+26,893106,3.447497e+25,-12.418975,-1.9672014,-11.859188,-3.4600394,999,6152.7617
34.77007,6.8819737,-1.8819739,999.0,895,-1.0,900,,29850322.0,,-17.906643,3.4600394,895,-10.0,-28.49175,1.1655065e-16,0.14999999,1.6846535e-10,,1.5,6079.892130374908,inf,3.1395008e+26,894105,3.4473893e+25,-12.420093,-1.6050848,-10.677194,-3.4600394,999,6159.3667
34.77007,6.882002,-1.8820019,999.0,896,-1.0,900,,1.1874237,,-0.5464546,3.4600394,896,-10.0,-28.46086,1.16681e-16,0.14999999,1.6808953e-10,,1.5,6083.594854831696,inf,3.142988e+26,895104,3.447285e+25,-12.421209,-1.9070811,-10.577266,-3.4600394,999,6166.2734
34.77007,6.880764,-1.8807642,999.0,897,-1.0,900,,0.10050179,,-1.7739854,3.4600394,897,-10.0,-28.431383,1.1681103e-16,0.14999999,1.6771495e-10,,1.5,6086.941818475723,inf,3.146479e+26,896103,3.4471747e+25,-12.422324,-0.77193135,-11.600939,-3.4600394,999,6172.0454
34.77007,6.8802285,-1.8802286,999.0,898,-1.0,900,,37803.656,,-11.607028,3.4600394,898,-10.0,-28.412949,1.1694122e-16,0.14999999,1.6734163e-10,,1.5,6089.873842000961,inf,3.1499616e+26,897102,3.4470762e+25,-12.423439,-1.399766,-13.008145,-3.4600394,999,6178.4453
34.77007,6.87975,-1.8797498,999.0,899,-1.0,900,,1.5558384e+26,,-62.063324,3.4600394,899,-10.0,-28.450653,1.1707156e-16,0.14999999,1.6696955e-10,,1.5,6093.078215122223,inf,3.1534602e+26,898101,3.4642693e+25,-12.424552,-1.449835,-11.817856,-3.4600394,999,6184.895
34.77007,6.8799295,-1.8799298,999.0,900,-1.0,900,,34090.832,,-10.983691,3.4600394,900,-10.0,-28.431541,1.1720159e-16,0.14999999,1.6659875e-10,,1.5,6096.5297021865845,inf,3.1569385e+26,899100,3.464168e+25,-12.425663,-2.0417333,-13.744204,-3.4600394,999,6191.9365
34.77007,6.880409,-1.8804089,999.0,901,-1.0,961,,8.990704e+25,,-62.065548,3.4600394,901,-10.0,-28.469145,1.1733176e-16,0.14999999,1.5568863e-10,,1.5,6100.134326696396,inf,3.160433e+26,900099,3.4740393e+25,-12.426774,-2.3115728,-9.563633,-3.4600394,999,6199.2485
34.77007,6.879675,-1.8796748,999.0,902,-1.0,961,,12666490000000.0,,-31.934174,3.4600394,902,-10.0,-28.47328,1.1746208e-16,0.14999999,1.5534361e-10,,1.5,6753.9795842170715,inf,3.163919e+26,901098,3.4739356e+25,-12.427883,-1.218231,-10.848852,-3.4600394,999,6205.467
34.77007,6.879466,-1.8794662,999.0,903,-1.0,961,,0.11645354,,1.6990249,3.4600394,903,-10.0,-28.44016,1.1759255e-16,0.14999999,1.5499974e-10,,1.5,6757.1770141124725,inf,3.167409e+26,902097,3.4738256e+25,-12.428991,-1.6912581,-11.061815,-3.4600394,999,6212.158
34.77007,6.8797655,-1.8797654,999.0,904,-1.0,961,,0.10180582,,1.7605236,3.4600394,904,-10.0,-28.407028,1.177227e-16,0.14999999,1.5465701e-10,,1.5,6760.510969161987,inf,3.170903e+26,903096,3.4737181e+25,-12.430098,-2.1498473,-10.650909,-3.4600394,999,6219.3076
34.77007,6.8795123,-1.8795122,999.0,905,-1.0,961,,0.48014995,,0.22167961,3.4600394,905,-10.0,-28.375689,1.1785301e-16,0.14999999,1.5431541e-10,,1.5,6763.800972223282,inf,3.1743884e+26,904095,3.4736146e+25,-12.431204,-1.6507533,-11.282525,-3.4600394,999,6225.9585
34.77007,6.8796673,-1.8796673,999.0,906,-1.0,961,,0.3655674,,0.6116396,3.4600394,906,-10.0,-28.34397,1.1798301e-16,0.14999999,1.5397494e-10,,1.5,6767.138187646866,inf,3.1778778e+26,905094,3.4735138e+25,-12.432308,-2.0199964,-11.311596,-3.4600394,999,6232.9785
34.77007,6.8806577,-1.8806576,999.0,907,-1.0,961,,0.10308513,,0.24374957,3.4600394,907,-10.0,-28.31274,1.1811315e-16,0.14999999,1.536356e-10,,1.5,6770.487975120544,inf,3.181359e+26,906093,3.4734073e+25,-12.433411,-2.77781,-12.478672,-3.4600394,999,6240.7563
34.77007,6.879522,-1.879522,999.0,908,-1.0,961,,1.2225753e+25,,-62.073288,3.4600394,908,-10.0,-28.350195,1.1824343e-16,0.14999999,1.5329739e-10,,1.5,6773.8614547252655,inf,3.1848562e+26,907092,3.4746492e+25,-12.434513,-0.849708,-13.814443,-3.4600394,999,6246.606
34.77007,6.879578,-1.8795782,999.0,909,-1.0,961,,1.125375e+26,,-62.074387,3.4600394,909,-10.0,-28.387587,1.1837386e-16,0.14999999,1.5296028e-10,,1.5,6777.085254192352,inf,3.188345e+26,908091,3.4869195e+25,-12.435614,-1.9305891,-12.921748,-3.4600394,999,6253.5366
34.77007,6.880151,-1.8801508,999.0,910,-1.0,961,,1.8258975e+26,,-62.071564,3.4600394,910,-10.0,-28.424875,1.1850399e-16,0.14999999,1.5262429e-10,,1.5,6780.355677366257,inf,3.1918254e+26,909090,3.5068775e+25,-12.436713,-2.4007134,-10.116533,-3.4600394,999,6260.9375
34.77007,6.880127,-1.880127,999.0,911,-1.0,961,,2490450.0,,-15.246508,3.4600394,911,-10.0,-28.410707,1.1863424e-16,0.14999999,1.5228939e-10,,1.5,6783.646691322327,inf,3.1953214e+26,910089,3.5067738e+25,-12.437812,-1.8584331,-12.539123,-3.4600394,999,6267.796
34.77007,6.8807244,-1.8807244,999.0,912,-1.0,961,,6.884288e+16,,-40.195034,3.4600394,912,-10.0,-28.4239,1.187642e-16,0.14999999,1.5195561e-10,,1.5,6787.065701723099,inf,3.1988097e+26,911088,3.506673e+25,-12.438909,-2.4250507,-13.736067,-3.4600394,999,6275.2207
34.77007,6.8808303,-1.8808302,999.0,913,-1.0,961,,1.2382005e+26,,-62.078777,3.4600394,913,-10.0,-28.461058,1.188943e-16,0.14999999,1.5162292e-10,,1.5,6790.400628566742,inf,3.202289e+26,912087,3.5201276e+25,-12.440004,-1.9772624,-11.058874,-3.4600394,999,6282.198
34.77007,6.88059,-1.8805898,999.0,914,-1.0,961,,0.14532326,,1.4658941,3.4600394,914,-10.0,-28.428589,1.1902499e-16,0.14999999,1.5129133e-10,,1.5,6793.556303977966,inf,3.2057848e+26,913086,3.520024e+25,-12.441099,-1.6610885,-10.962532,-3.4600394,999,6288.8594
34.77007,6.880891,-1.8808908,999.0,915,-1.0,961,,0.14123395,,1.4370898,3.4600394,915,-10.0,-28.396244,1.1915492e-16,0.14999999,1.5096081e-10,,1.5,6796.8586456775665,inf,3.209272e+26,914085,3.5199224e+25,-12.442193,-2.1559412,-12.330006,-3.4600394,999,6296.015
34.77007,6.88118,-1.88118,999.0,916,-1.0,961,,49633370000000.0,,-32.40299,3.4600394,916,-10.0,-28.40089,1.1928499e-16,0.14999999,1.5063138e-10,,1.5,6800.046000242233,inf,3.2127628e+26,915084,3.5198154e+25,-12.443285,-2.1458588,-8.57406,-3.4600394,999,6303.161
34.77007,6.8806863,-1.8806863,999.0,917,-1.0,961,,1.2187948e+26,,-62.08315,3.4600394,917,-10.0,-28.437916,1.194152e-16,0.14999999,1.5030302e-10,,1.5,6803.31335234642,inf,3.2162455e+26,916083,3.5330027e+25,-12.444376,-1.428427,-8.531881,-3.4600394,999,6309.5894
34.77007,6.879942,-1.8799418,999.0,918,-1.0,961,,6.299863e+25,,-62.08424,3.4600394,918,-10.0,-28.474842,1.1954556e-16,0.14999999,1.4997575e-10,,1.5,6806.59521150589,inf,3.2197316e+26,917082,3.5397637e+25,-12.445466,-1.1973097,-9.938446,-3.4600394,999,6315.7866
34.77007,6.8793497,-1.8793496,999.0,919,-1.0,961,,2797899.2,,-16.07376,3.4600394,919,-10.0,-28.461634,1.1967605e-16,0.14999999,1.4964954e-10,,1.5,6809.868718147278,inf,3.2232217e+26,918081,3.5396565e+25,-12.446555,-1.335673,-12.077556,-3.4600394,999,6322.122
34.77007,6.8788915,-1.8788913,999.0,920,-1.0,961,,15295001000000.0,,-31.47562,3.4600394,920,-10.0,-28.465193,1.1980623e-16,0.14999999,1.4932439e-10,,1.5,6813.086030721664,inf,3.2267034e+26,919080,3.5395523e+25,-12.447642,-1.4577031,-10.371488,-3.4600394,999,6328.58
34.77007,6.8786087,-1.8786088,999.0,921,-1.0,961,,73.38049,,-4.853987,3.4600394,921,-10.0,-28.439829,1.1993656e-16,0.14999999,1.490003e-10,,1.5,6816.345538854599,inf,3.230201e+26,920079,3.539451e+25,-12.448729,-1.6186572,-10.572505,-3.4600394,999,6335.1987
34.77007,6.8781357,-1.8781357,999.0,922,-1.0,961,,0.57762647,,-0.28387916,3.4600394,922,-10.0,-28.409584,1.2006656e-16,0.14999999,1.4867726e-10,,1.5,6819.938794374466,inf,3.23369e+26,921078,3.539352e+25,-12.449814,-1.4423178,-10.530602,-3.4600394,999,6341.641
34.77007,6.877841,-1.8778412,999.0,923,-1.0,961,,2.0232923,,-1.3023835,3.4600394,923,-10.0,-28.380486,1.201967e-16,0.14999999,1.4835529e-10,,1.5,6823.942088842392,inf,3.2371704e+26,922077,3.539248e+25,-12.450898,-1.6063963,-13.149185,-3.4600394,999,6348.2476
34.77007,6.8779187,-1.8779187,999.0,924,-1.0,961,,2.3654212e+26,,-62.090755,3.4600394,924,-10.0,-28.417253,1.20327e-16,0.14999999,1.4803433e-10,,1.5,6828.075229406357,inf,3.2406546e+26,923076,3.564746e+25,-12.451981,-1.9494492,-14.068842,-3.4600394,999,6355.197
34.77007,6.878174,-1.8781738,999.0,925,-1.0,961,,7.6943823e+25,,-62.091835,3.4600394,925,-10.0,-28.453934,1.2045743e-16,0.14999999,1.4771444e-10,,1.5,6831.4043662548065,inf,3.244143e+26,924075,3.5729563e+25,-12.453062,-2.1138785,-9.77748,-3.4600394,999,6362.3105
34.77007,6.8778067,-1.8778068,999.0,926,-1.0,961,,30441726000.0,,-25.106485,3.4600394,926,-10.0,-28.450613,1.2058754e-16,0.14999999,1.4739557e-10,,1.5,6834.914662599564,inf,3.2476345e+26,925074,3.5728512e+25,-12.454143,-1.5383278,-10.817411,-3.4600394,999,6368.849
34.77007,6.8773193,-1.8773195,999.0,927,-1.0,961,,0.102225915,,1.4224665,3.4600394,927,-10.0,-28.418661,1.2071779e-16,0.14999999,1.4707774e-10,,1.5,6838.742148399353,inf,3.2511176e+26,926073,3.5727486e+25,-12.455222,-1.4259386,-11.46562,-3.4600394,999,6375.2754
34.77007,6.877305,-1.8773052,999.0,928,-1.0,961,,14.630412,,-3.0820673,3.4600394,928,-10.0,-28.39163,1.2084773e-16,0.14999999,1.4676095e-10,,1.5,6842.570230960846,inf,3.254617e+26,927072,3.5726506e+25,-12.456301,-1.8640107,-12.047792,-3.4600394,999,6382.139
34.77007,6.876841,-1.876841,999.0,929,-1.0,961,,6536212500000.0,,-30.707497,3.4600394,929,-10.0,-28.394415,1.2097825e-16,0.14999999,1.4644516e-10,,1.5,6846.6675543785095,inf,3.258095e+26,928071,3.572545e+25,-12.457377,-1.4461503,-10.77076,-3.4600394,999,6388.585
34.77007,6.875518,-1.875518,999.0,930,-1.0,961,,0.31117728,,-3.8169267,3.4600394,930,-10.0,-28.368254,1.2110847e-16,0.14999999,1.4613039e-10,,1.5,6850.032628297806,inf,3.2615895e+26,929070,3.5724428e+25,-12.458453,-0.6464969,-11.800089,-3.4600394,999,6394.2314
34.77007,6.874833,-1.874833,999.0,931,-1.0,961,,1056396700.0,,-22.474043,3.4600394,931,-10.0,-28.362215,1.2123835e-16,0.14999999,1.4581664e-10,,1.5,6853.777387142181,inf,3.265075e+26,930069,3.572343e+25,-12.459528,-1.2378994,-12.318231,-3.4600394,999,6400.4697
34.77007,6.874648,-1.8746479,999.0,932,-1.0,961,,7.1266753e+16,,-39.619343,3.4600394,932,-10.0,-28.374563,1.2136885e-16,0.14999999,1.455039e-10,,1.5,6857.653938293457,inf,3.2685642e+26,931068,3.572247e+25,-12.460602,-1.7022337,-9.437761,-3.4600394,999,6407.172
34.77007,6.874591,-1.874591,999.0,933,-1.0,961,,6.509506e+21,,-51.11081,3.4600394,933,-10.0,-28.399204,1.2149901e-16,0.14999999,1.4519216e-10,,1.5,6861.704157829285,inf,3.272045e+26,932067,3.5721454e+25,-12.461674,-1.8216732,-14.531974,-3.4600394,999,6413.993
34.77007,6.8748674,-1.8748677,999.0,934,-1.0,961,,3.9441136e+25,,-62.10152,3.4600394,934,-10.0,-28.435577,1.2162933e-16,0.14999999,1.4488141e-10,,1.5,6865.460186958313,inf,3.275542e+26,933066,3.576268e+25,-12.462745,-2.1329603,-11.313075,-3.4600394,999,6421.1265
34.77007,6.8741803,-1.8741803,999.0,935,-1.0,961,,63.75143,,-5.7283335,3.4600394,935,-10.0,-28.411556,1.217593e-16,0.14999999,1.4457167e-10,,1.5,6869.632191181183,inf,3.2790172e+26,934065,3.5761617e+25,-12.463815,-1.2321826,-15.569514,-3.4600394,999,6427.3584
34.77007,6.8741355,-1.8741354,999.0,936,-1.0,961,,6.080813e+24,,-62.103657,3.4600394,936,-10.0,-28.447844,1.2188943e-16,0.14999999,1.4426293e-10,,1.5,6873.653902053833,inf,3.282509e+26,935064,3.5767077e+25,-12.464884,-1.8319395,-10.367779,-3.4600394,999,6434.1904
34.77007,6.8741293,-1.8741292,999.0,937,-1.0,961,,597.36285,,-6.826851,3.4600394,937,-10.0,-28.42504,1.2201969e-16,0.14999999,1.4395517e-10,,1.5,6877.503855466843,inf,3.285992e+26,936063,3.576608e+25,-12.465952,-1.8684664,-13.423068,-3.4600394,999,6441.059
34.77007,6.8744745,-1.8744745,999.0,938,-1.0,961,,1.5461825e+26,,-62.105793,3.4600394,938,-10.0,-28.461216,1.2215009e-16,0.14999999,1.4364837e-10,,1.5,6881.242653846741,inf,3.2894784e+26,937062,3.5929939e+25,-12.467018,-2.198055,-11.30326,-3.4600394,999,6448.257
34.77007,6.8745694,-1.8745695,999.0,939,-1.0,961,,0.5460216,,0.22720611,3.4600394,939,-10.0,-28.430952,1.2228063e-16,0.14999999,1.4334259e-10,,1.5,6885.014087200165,inf,3.292969e+26,938061,3.5928899e+25,-12.468084,-1.9637129,-11.171506,-3.4600394,999,6455.2207
34.77007,6.8742967,-1.8742967,999.0,940,-1.0,961,,0.44175956,,0.2826632,3.4600394,940,-10.0,-28.400675,1.2241038e-16,0.14999999,1.4303776e-10,,1.5,6889.280839681625,inf,3.2964627e+26,939060,3.5927889e+25,-12.469149,-1.6180322,-11.905478,-3.4600394,999,6461.839
34.77007,6.874679,-1.874679,999.0,941,-1.0,961,,94407.67,,-12.232966,3.4600394,941,-10.0,-28.383762,1.2254073e-16,0.14999999,1.4273391e-10,,1.5,6893.453517913818,inf,3.2999476e+26,940059,3.592691e+25,-12.470212,-2.2339973,-10.108153,-3.4600394,999,6469.0728
34.77007,6.8740554,-1.8740555,999.0,942,-1.0,961,,2726.5383,,-9.34509,3.4600394,942,-10.0,-28.363842,1.2267122e-16,0.14999999,1.4243104e-10,,1.5,6897.252284049988,inf,3.3034367e+26,941058,3.5925864e+25,-12.471274,-1.2873524,-9.374416,-3.4600394,999,6475.3604
34.77007,6.873699,-1.8736991,999.0,943,-1.0,961,,9.034757e+20,,-49.37705,3.4600394,943,-10.0,-28.386389,1.2280138e-16,0.14999999,1.4212911e-10,,1.5,6901.254672288895,inf,3.3069165e+26,942057,3.592485e+25,-12.472335,-1.5380591,-11.981165,-3.4600394,999,6481.8984
34.77007,6.87321,-1.8732101,999.0,944,-1.0,961,,145485530000.0,,-26.813196,3.4600394,944,-10.0,-28.384993,1.2293168e-16,0.14999999,1.4182816e-10,,1.5,6905.053541898727,inf,3.3104e+26,943056,3.5923858e+25,-12.473394,-1.4121678,-11.72559,-3.4600394,999,6488.3105
34.77007,6.873773,-1.8737731,999.0,945,-1.0,961,,99.79689,,-5.626805,3.4600394,945,-10.0,-28.3612,1.2306164e-16,0.14999999,1.4152815e-10,,1.5,6909.003185510635,inf,3.313887e+26,944055,3.5922906e+25,-12.474454,-2.4051692,-13.9748955,-3.4600394,999,6495.716
34.77007,6.873767,-1.8737669,999.0,946,-1.0,961,,9.451948e+25,,-62.114285,3.4600394,946,-10.0,-28.39714,1.2319174e-16,0.14999999,1.4122908e-10,,1.5,6912.863243818283,inf,3.3173783e+26,945054,3.6021796e+25,-12.475512,-1.8678533,-11.719302,-3.4600394,999,6502.5835
34.77007,6.8745,-1.8744997,999.0,947,-1.0,961,,28.2097,,-4.750363,3.4600394,947,-10.0,-28.372438,1.2332199e-16,0.14999999,1.4093098e-10,,1.5,6916.674085378647,inf,3.320873e+26,946053,3.6020805e+25,-12.476567,-2.567758,-9.123237,-3.4600394,999,6510.1514
34.77007,6.874802,-1.8748022,999.0,948,-1.0,961,,2.4188658e+26,,-62.116398,3.4600394,948,-10.0,-28.408323,1.2345237e-16,0.14999999,1.4063381e-10,,1.5,6920.546183109283,inf,3.3243582e+26,947052,3.6274992e+25,-12.477623,-2.1612725,-11.825912,-3.4600394,999,6517.3125
34.77007,6.875238,-1.8752381,999.0,949,-1.0,961,,4340.3013,,-9.201046,3.4600394,949,-10.0,-28.388344,1.2358241e-16,0.14999999,1.4033757e-10,,1.5,6924.367545127869,inf,3.3278347e+26,948051,3.627396e+25,-12.478678,-2.288551,-9.9957695,-3.4600394,999,6524.601
34.77007,6.875873,-1.875873,999.0,950,-1.0,961,,3176564500000.0,,-30.203608,3.4600394,950,-10.0,-28.390526,1.237126e-16,0.14999999,1.4004228e-10,,1.5,6928.00724196434,inf,3.3313278e+26,949050,3.6272954e+25,-12.479731,-2.4783154,-10.94496,-3.4600394,999,6532.079
34.77007,6.876784,-1.8767837,999.0,951,-1.0,961,,0.9033335,,-1.7826495,3.4600394,951,-10.0,-28.36283,1.2384291e-16,0.14999999,1.3974792e-10,,1.5,6931.935858011246,inf,3.3348116e+26,950049,3.6271983e+25,-12.4807825,-2.7419076,-13.923444,-3.4600394,999,6539.8213
34.77007,6.8767743,-1.8767744,999.0,952,-1.0,961,,9.951498e+25,,-62.120605,3.4600394,952,-10.0,-28.398556,1.2397337e-16,0.14999999,1.394545e-10,,1.5,6935.786978006363,inf,3.3382988e+26,951048,3.6375476e+25,-12.481833,-1.8680393,-10.801663,-3.4600394,999,6546.6895
34.77007,6.8771544,-1.8771544,999.0,953,-1.0,961,,0.87679213,,-0.5342947,3.4600394,953,-10.0,-28.369585,1.241035e-16,0.14999999,1.3916197e-10,,1.5,6939.682106971741,inf,3.34179e+26,952047,3.637456e+25,-12.482883,-2.2388113,-9.218763,-3.4600394,999,6553.928
34.77007,6.877699,-1.8776991,999.0,954,-1.0,961,,1.6705916e+26,,-62.122707,3.4600394,954,-10.0,-28.405249,1.2423375e-16,0.14999999,1.3887037e-10,,1.5,6943.498283624649,inf,3.345272e+26,953046,3.654869e+25,-12.4839325,-2.3968534,-11.358651,-3.4600394,999,6561.325
34.77007,6.8778534,-1.8778533,999.0,955,-1.0,961,,1.023966,,-0.41840348,3.4600394,955,-10.0,-28.376213,1.2436368e-16,0.14999999,1.3857972e-10,,1.5,6947.355806827545,inf,3.3487577e+26,954045,3.654764e+25,-12.48498,-2.024976,-11.950586,-3.4600394,999,6568.3496
34.77007,6.878064,-1.8780643,999.0,956,-1.0,961,,2740459.2,,-15.446526,3.4600394,956,-10.0,-28.36295,1.244942e-16,0.14999999,1.3828996e-10,,1.5,6951.11693072319,inf,3.3522467e+26,955044,3.654672e+25,-12.486027,-2.0794735,-9.669823,-3.4600394,999,6575.4297
