,Iteration,LQGmu01,TimestepsSoFar,Bound,ReturnLastEpisode,TimeElapsed,DenMISELogLast,LQGsigma,IWMax,IWFirstEpisode,SqrtESSClassic,LQGmu1,ReturnMax,IWNorm2,MISE,IWMin,DenMISELogFirst,ReturnMean,IWMean,URet,ReturnMin,IWNorm1,DenMISEMeanLog,ReturnStepMax,IWLastEpisode,target_sum_log_mean,ReturnAbsMax
766,767,1.0,15340,8.573261,8.508357,5686.871870040894,21.259813,0.11,1.0013169,,27.658632,1.0,15.807039999999999,27.694740000000003,8.515822,,6.8690147,8.5365505,0.9986944999999999,9.343575058218988,,765.99866,15.737967000000001,0.99233466,1.0013036,14.271583999999999,15.807039999999999
767,768,1.0,15360,8.573227000000001,8.519122,5703.213112354279,19.625767,0.11,1.001315,,27.676702000000002,1.0,15.807039999999999,27.712790000000002,8.515825999999999,,6.8677115,8.536527,0.99869615,9.35855342834368,,766.99866,15.743027,0.99233466,1.001315,14.278557000000001,15.807039999999999
768,769,1.0,15380,8.573257,8.567829,5716.314162969588,17.541891,0.11,1.0013131,,27.694769,1.0,15.807039999999999,27.730825,8.515894,,6.8664103,8.536569,0.998698,9.410368177479024,,767.9988,15.745365,0.99233466,1.0013016,14.282801999999998,15.807039999999999
769,770,1.0,15400,8.573293,8.57008,5731.834131002425,17.569723,0.11,1.0013112,,27.712812,1.0,15.807039999999999,27.74885,8.515966,,6.865111,8.536612,0.99869955,9.412236949842645,,768.99866,15.747731,0.99233466,1.0012997,14.287071,15.807039999999999
770,771,1.0,15420,8.573328,8.572789,5747.451815605164,14.421863,0.11,1.0013093000000002,,27.730847999999998,1.0,15.807039999999999,27.766863,8.516039,,6.863813,8.536658000000001,0.9987011999999998,9.413902232513284,,769.99866,15.74601,0.99233466,1.0012912,14.287249,15.807039999999999
771,772,1.0,15440,8.573293,8.517704,5761.886250257491,18.204283,0.11,1.0013093000000002,,27.748873,1.0,15.807039999999999,27.784864000000002,8.516041,,6.8625169999999995,8.5366335,0.99870294,9.358515183524164,,770.99866,15.749191,0.99233466,1.0012902,14.292323999999999,15.807039999999999
772,773,1.0,15460,8.573264,8.523712,5776.918113470078,17.680782,0.11,1.0013074,,27.766882,1.0,15.807039999999999,27.802856,8.516049,,6.8612223,8.536617,0.9987046,9.363069654856988,,771.99866,15.751689,0.99233466,1.0012978000000001,14.296709,15.807039999999999
773,774,1.0,15480,8.573276,8.552049,5793.656569957733,13.232810999999998,0.11,1.0013055,,27.78489,1.0,15.807039999999999,27.820831,8.516098,,6.8599296,8.536636999999999,0.99870634,9.393598678510305,,772.9987,15.748432999999999,0.99233466,1.0012959000000001,14.295335999999999,15.807039999999999
774,775,1.0,15500,8.573239,8.517521,5809.051782608032,12.864294000000001,0.11,1.0013036,,27.802876,1.0,15.807039999999999,27.838798999999998,8.516099,,6.8586383,8.5366125,0.99870795,9.353377403361225,,773.99866,15.744710000000001,0.99233466,1.0012912,14.29349,15.807039999999999
775,776,1.0,15520,8.57325,8.553297,5824.759974479675,15.5280905,0.11,1.0013016,,27.820858,1.0,15.807039999999999,27.856752,8.516147,,6.857349,8.5366335,0.99870974,9.393252784904425,,774.9988,15.744431,0.99233466,1.0012969,14.295082999999998,15.807039999999999
776,777,1.0,15540,8.573295,8.579218,5839.522050142287,14.439731,0.11,1.0012997,,27.838818,1.0,15.807039999999999,27.874699,8.516228,,6.856061,8.536688999999999,0.9987113000000001,9.42074559405153,,775.99866,15.742749,0.99233466,1.0012988,14.295271,15.807039999999999
777,778,1.0,15560,8.573264,8.520494,5856.956285238267,16.328285,0.11,1.0012978000000001,,27.85678,1.0,15.807039999999999,27.892628000000002,8.516233999999999,,6.854775,8.536667999999999,0.9987130999999999,9.358989710319264,,776.9988,15.743499,0.99233466,1.0012826,14.297887,15.807039999999999
778,779,1.0,15580,8.573222999999999,8.51318,5872.912640094757,17.654856,0.11,1.0012969,,27.874717999999998,1.0,15.807039999999999,27.91055,8.51623,,6.853490400000001,8.536638,0.99871457,9.351542825757553,,777.99866,15.745951000000002,0.99233466,1.0012788000000001,14.302197,15.807039999999999
779,780,1.0,15600,8.573211,8.536703,5888.2365889549255,16.976523999999998,0.11,1.0012959000000001,,27.892646999999997,1.0,15.807039999999999,27.928459999999998,8.516254,,6.852207000000001,8.536638,0.99871624,9.376389677132831,,778.99866,15.747527,0.99233466,1.0012807,14.305628,15.807039999999999
780,781,1.0,15620,8.573188,8.525091999999999,5904.019813537598,15.092070999999999,0.11,1.0012940000000001,,27.910574,1.0,15.807039999999999,27.946354,8.516268,,6.850925999999999,8.536622999999999,0.998718,9.362144492809369,,779.9988,15.746685999999999,0.99233466,1.0012883,14.306637,15.807039999999999
781,782,1.0,15640,8.573184,8.541304,5919.334439277649,19.470234,0.11,1.0012921000000001,,27.928476,1.0,15.807039999999999,27.964243,8.5163,,6.8496466,8.53663,0.9987196,9.384404919540792,,780.9987,15.751448000000002,0.99233466,1.0012864,14.313242,15.807039999999999
782,783,1.0,15660,8.573148,8.516592,5934.814444065094,19.900959,0.11,1.0012902,,27.946378999999997,1.0,15.807039999999999,27.982115000000004,8.516301,,6.848368600000001,8.536603999999999,0.9987212999999999,9.354975698363694,,781.9988,15.756745,0.99233466,1.0012864,14.320379999999998,15.807039999999999
783,784,1.0,15680,8.5731325,8.532923,5950.541233301164,15.202361999999999,0.11,1.0012883,,27.964256,1.0,15.807039999999999,27.999979999999997,8.516322,,6.847092,8.536598,0.9987228000000001,9.371151455132292,,782.99866,15.756035999999998,0.99233466,1.0012702,14.321506,15.807039999999999
784,785,1.0,15700,8.573144000000001,8.554541,5966.891837358476,14.412386999999999,0.11,1.0012864,,27.982135999999997,1.0,15.807039999999999,28.01783,8.51637,,6.845817599999999,8.536622,0.99872446,9.39547490319087,,783.9987,15.754323999999999,0.99233466,1.0012778,14.321624,15.807039999999999
785,786,1.0,15720,8.573080000000001,8.494846,5982.684329986572,17.277838,0.11,1.0012864,,28.000002000000002,1.0,15.807039999999999,28.03567,8.516342,,6.8445444,8.536569,0.9987261999999999,9.33062632727158,,784.9988,15.756260000000001,0.99233466,1.0012635,14.325387,15.807039999999999
786,787,1.0,15740,8.573086,8.548036,5998.285048723222,18.31082,0.11,1.0012845,,28.017846999999996,1.0,15.807039999999999,28.0535,8.516384,,6.843273,8.536583,0.9987275999999999,9.390597772522373,,785.99866,15.759504999999999,0.99233466,1.0012654,14.330453,15.807039999999999
787,788,1.0,15760,8.573041,8.510534,6013.143037557603,14.5832815,0.11,1.0012826,,28.035694,1.0,15.807039999999999,28.071314,8.516376,,6.8420033,8.5365505,0.9987294,9.349513496986326,,786.9988,15.758010999999998,0.99233466,1.0012702,14.330774,15.807039999999999
788,789,1.0,15780,8.572977999999999,8.494442,6027.725047826768,15.463257999999998,0.11,1.0012807,,28.053516,1.0,15.807039999999999,28.089122999999997,8.516347999999999,,6.8407350000000005,8.536497,0.9987309000000001,9.328150266668024,,787.99866,15.757634,0.99233466,1.0012578,14.3322115,15.807039999999999
789,790,1.0,15800,8.572894,8.478877,6043.366855382918,15.879565,0.11,1.0012788000000001,,28.071339000000002,1.0,15.807039999999999,28.106916,8.5163,,6.8394685,8.536424,0.9987325999999999,9.313708079100213,,788.9988,15.757788,0.99233466,1.0012606,14.334172,15.807039999999999
790,791,1.0,15820,8.572936,8.577408,6059.293792963029,15.320916,0.11,1.0012769,,28.089142,1.0,15.807039999999999,28.1247,8.516378,,6.8382034,8.536475999999999,0.9987341999999999,9.422062277939471,,789.9987,15.757234,0.99233466,1.0012616,14.335422,15.807039999999999
791,792,1.0,15840,8.572936,8.545657,6072.476765394212,17.657861999999998,0.11,1.0012759,,28.106937,1.0,15.807039999999999,28.142471,8.516414,,6.836939999999999,8.536488,0.99873567,9.381813975421986,,790.99866,15.759631,0.99233466,1.001254,14.339617,15.807039999999999
792,793,1.0,15860,8.57288,8.500523,6089.6218564510355,18.682325,0.11,1.001275,,28.12472,1.0,15.807039999999999,28.160233,8.516394,,6.835678,8.536442,0.9987372999999999,9.337876158341787,,791.99866,15.763314999999999,0.99233466,1.0012578,14.345095,15.807039999999999
793,794,1.0,15880,8.572768,8.456009,6106.503065109253,13.793426,0.11,1.0012729999999999,,28.142491999999997,1.0,15.807039999999999,28.177984000000002,8.516316999999999,,6.834417999999999,8.536341,0.99873894,9.29129434281712,,792.9987,15.760832999999998,0.99233466,1.0012549000000002,14.344401999999999,15.807039999999999
794,795,1.0,15900,8.572816,8.580790499999999,6123.816714763641,18.033367000000002,0.11,1.0012710999999999,,28.160257,1.0,15.807039999999999,28.195722999999997,8.5164,,6.8331593999999996,8.536397000000001,0.9987405999999999,9.426498481958179,,793.9988,15.763689999999999,0.99233466,1.0012673,14.349044000000001,15.807039999999999
795,796,1.0,15920,8.572771000000001,8.510311,6139.3228187561035,13.504148999999998,0.11,1.0012691999999999,,28.178003000000004,1.0,15.807039999999999,28.21345,8.516392,,6.831902,8.536364,0.99874204,9.349235509455594,,794.99866,15.76085,0.99233466,1.001254,14.347983,15.807039999999999
796,797,1.0,15940,8.572746,8.524757000000001,6153.601765394212,14.587852499999999,0.11,1.0012673,,28.195745000000002,1.0,15.807039999999999,28.231167,8.516402000000001,,6.830646499999999,8.536349000000001,0.9987438,9.362176581227363,,795.9988,15.759376000000001,0.99233466,1.0012501,14.348285999999998,15.807039999999999
797,798,1.0,15960,8.5727,8.508151,6169.1056401729575,10.91635,0.11,1.0012673,,28.21347,1.0,15.807039999999999,28.24887,8.516391,,6.829393,8.536313999999999,0.9987451999999999,9.343089074230198,,796.99866,15.753306,0.99233466,1.0012501,14.343987,15.807039999999999
798,799,1.0,15980,8.572685,8.532067999999999,6184.869650363922,12.904712,0.11,1.0012654,,28.231184000000002,1.0,15.807039999999999,28.266567,8.516411999999999,,6.828140299999999,8.536309,0.99874675,9.371425139906103,,797.99866,15.749739000000002,0.99233466,1.0012492,14.342188,15.807039999999999
799,800,1.0,16000,8.572638000000001,8.506707,6200.728744268416,13.216856,0.11,1.0012635,,28.248896000000002,1.0,15.807039999999999,28.284247999999998,8.516399,,6.8268895,8.536272,0.9987485,9.342457852211204,,798.9988,15.746570000000002,0.99233466,1.0012463,14.340782,15.807039999999999
800,801,1.0,16020,8.572600999999999,8.515410000000001,6216.595055103302,19.742481,0.11,1.0012616,,28.266584,1.0,15.807039999999999,28.301924,8.516397999999999,,6.825639999999999,8.536245,0.99875,9.351325814124076,,799.9987,15.751558,0.99233466,1.0012443000000002,14.347527,15.807039999999999
801,802,1.0,16040,8.572569999999999,8.520324,6231.422593832017,17.576973000000002,0.11,1.0012597,,28.284275,1.0,15.807039999999999,28.31958,8.516402000000001,,6.824393,8.536226,0.9987516,9.355424478054381,,800.9988,15.753832000000001,0.99233466,1.0012443000000002,14.351555,15.807039999999999
802,803,1.0,16060,8.572553,8.530643,6246.832460641862,12.132392,0.11,1.0012597,,28.301942999999998,1.0,15.807039999999999,28.337229999999998,8.516419,,6.8231470000000005,8.53622,0.9987530000000001,9.371389669697663,,801.99866,15.749320999999998,0.99233466,1.0012482,14.348795,15.807039999999999
803,804,1.0,16080,8.572567999999999,8.556983,6262.678384304047,14.112719,0.11,1.0012578,,28.319603000000004,1.0,15.807039999999999,28.354870000000002,8.51647,,6.8219023000000005,8.536245,0.99875456,9.401538364588447,,802.99866,15.747284,0.99233466,1.0012386,14.348501,15.807039999999999
804,805,1.0,16100,8.572583,8.557164,6279.368640899658,16.715957999999997,0.11,1.0012559,,28.337257,1.0,15.807039999999999,28.372497999999997,8.5165205,,6.820659,8.536271000000001,0.99875623,9.397337611208282,,803.9988,15.748485999999998,0.99233466,1.0012482,14.351445000000002,15.807039999999999
805,806,1.0,16120,8.5725,8.476574000000001,6294.366956949233,15.683279999999998,0.11,1.001254,,28.354889,1.0,15.807039999999999,28.390118,8.516472,,6.8194175,8.536197,0.99875766,9.308702102155,,804.99866,15.748404,0.99233466,1.0012367,14.353098999999998,15.807039999999999
806,807,1.0,16140,8.572465,8.5169935,6310.042714595795,12.821473,0.11,1.001252,,28.372524,1.0,15.807039999999999,28.407721999999996,8.516472,,6.818177700000001,8.536173,0.9987593000000001,9.359038739601164,,805.9988,15.744775,0.99233466,1.0012338,14.351201999999999,15.807039999999999
807,808,1.0,16160,8.57244,8.524498,6326.219592332839,15.021679,0.11,1.001252,,28.390137,1.0,15.807039999999999,28.425318,8.516481,,6.8169394,8.536159,0.9987607,9.365808369653603,,806.99866,15.743878,0.99233466,1.0012348,14.352034,15.807039999999999
808,809,1.0,16180,8.572433,8.538813000000001,6342.091744422913,15.506214000000002,0.11,1.0012501,,28.407742,1.0,15.807039999999999,28.442904,8.51651,,6.8157024,8.536161,0.99876225,9.378355506728038,,807.99866,15.743583,0.99233466,1.0012348,14.353462,15.807039999999999
809,810,1.0,16200,8.5723915,8.511578,6359.625912427901,18.126858,0.11,1.0012482,,28.425342999999998,1.0,15.807039999999999,28.460476,8.516502000000001,,6.814467,8.536132,0.9987639000000001,9.350550590759173,,808.9988,15.746523999999999,0.99233466,1.0012290000000001,14.358120999999999,15.807039999999999
810,811,1.0,16220,8.572345,8.505400999999999,6377.0595433712015,17.501593,0.11,1.0012463,,28.44292,1.0,15.807039999999999,28.478040000000004,8.51649,,6.8132334000000006,8.536093,0.9987653000000001,9.342771221527778,,809.99866,15.748686,0.99233466,1.0012233,14.362,15.807039999999999
811,812,1.0,16240,8.572302,8.509875,6393.160388946533,16.253462,0.11,1.0012443000000002,,28.460499,1.0,15.807039999999999,28.495592,8.516481,,6.8120008,8.53606,0.99876696,9.343829978961356,,810.9988,15.749305999999999,0.99233466,1.0012348,14.364329999999999,15.807039999999999
812,813,1.0,16260,8.572277,8.524841,6409.855367183685,12.997877,0.11,1.0012443000000002,,28.47806,1.0,15.807039999999999,28.513132000000002,8.516492,,6.81077,8.536048,0.9987683,9.361516645292339,,811.99866,15.745919,0.99233466,1.0012386,14.362651000000001,15.807039999999999
813,814,1.0,16280,8.572192999999999,8.476471,6428.240625858307,15.963428500000001,0.11,1.0012424000000002,,28.495611,1.0,15.807039999999999,28.530664,8.516442,,6.809541,8.5359745,0.99876994,9.310462573921196,,812.9987,15.746186999999999,0.99233466,1.001231,14.364619,15.807039999999999
814,815,1.0,16300,8.572123,8.487261,6444.1439673900595,13.680396,0.11,1.0012405,,28.513157,1.0,15.807039999999999,28.548182,8.516406,,6.8083134,8.535914,0.9987715,9.323100659685961,,813.9988,15.74365,0.99233466,1.0012348,14.363781,15.807039999999999
815,816,1.0,16320,8.572099,8.524172,6459.998033285142,21.270174,0.11,1.0012386,,28.53068,1.0,15.807039999999999,28.565693,8.516416,,6.807086999999999,8.5359,0.99877286,9.365864788707476,,814.99866,15.750422,0.99233466,1.001231,14.372245999999999,15.807039999999999
816,817,1.0,16340,8.572072,8.521945,6476.892401933671,11.711924,0.11,1.0012367,,28.548206,1.0,15.807039999999999,28.583189,8.516423,,6.805862400000001,8.535883,0.9987745000000001,9.36281680976171,,815.9988,15.745477,0.99233466,1.0012205,14.368991000000001,15.807039999999999
817,818,1.0,16360,8.5721035,8.571186,6494.453773498535,14.490519,0.11,1.0012367,,28.565711999999998,1.0,15.807039999999999,28.600676,8.516489,,6.804639,8.535926,0.99877584,9.412832339100673,,816.99866,15.743941,0.99233466,1.0012138000000002,14.369141,15.807039999999999
818,819,1.0,16380,8.57204,8.491728,6512.073694229126,13.14631,0.11,1.0012348,,28.583209999999998,1.0,15.807039999999999,28.618154999999998,8.516459,,6.803417,8.535872,0.99877745,9.330243366199314,,817.9987,15.740768,0.99233466,1.0012261999999998,14.367648999999998,15.807039999999999
819,820,1.0,16400,8.57198,8.49496,6529.417915821075,16.924592999999998,0.11,1.0012329,,28.600702000000002,1.0,15.807039999999999,28.635618,8.516434,,6.8021970000000005,8.535822,0.9987790000000001,9.334863523968249,,818.9988,15.742211,0.99233466,1.0012252000000001,14.370769000000001,15.807039999999999
820,821,1.0,16420,8.571938000000001,8.510548,6545.601898193359,10.551047,0.11,1.001231,,28.618174,1.0,15.807039999999999,28.653076000000002,8.516425,,6.800978,8.535791,0.9987804,9.34434510260336,,819.9987,15.735885999999999,0.99233466,1.0012233,14.366118,15.807039999999999
821,822,1.0,16440,8.571921000000001,8.529187,6561.515078544617,17.597397,0.11,1.001231,,28.635640999999996,1.0,15.807039999999999,28.67052,8.516442,,6.799761,8.535784,0.9987819,9.368992502457912,,820.9987,15.73815,0.99233466,1.0012176,14.37005,15.807039999999999
822,823,1.0,16460,8.571917,8.541106,6577.525029420854,16.599392,0.11,1.0012290000000001,,28.653097,1.0,15.807039999999999,28.687953999999998,8.516472,,6.7985454,8.5357895,0.99878335,9.383490777917146,,821.9987,15.739195,0.99233466,1.0012062,14.372760999999999,15.807039999999999
823,824,1.0,16480,8.571947,8.569358,6593.366272687913,15.462238000000001,0.11,1.0012271000000001,,28.670538,1.0,15.807039999999999,28.705379999999998,8.516536,,6.797331,8.5358305,0.9987848,9.411880649568596,,822.99866,15.738857000000001,0.99233466,1.0012109,14.374085000000001,15.807039999999999
824,825,1.0,16500,8.572013,8.599628,6609.7435562610635,12.2043,0.11,1.0012252000000001,,28.68798,1.0,15.807039999999999,28.722788,8.516636,,6.796117999999999,8.535908000000001,0.9987864,9.44793320007432,,823.9988,15.734570999999999,0.99233466,1.0012128,14.371456,15.807039999999999
825,826,1.0,16520,8.571964999999999,8.504211,6625.257222890855,16.078552,0.11,1.0012243,,28.705399,1.0,15.807039999999999,28.740191999999997,8.516622,,6.794906599999999,8.53587,0.9987877000000001,9.340543483461676,,824.99866,15.734986,0.99233466,1.0012004,14.373525,15.807039999999999
826,827,1.0,16540,8.571894,8.484983,6642.684822559357,20.03069,0.11,1.0012233,,28.722809,1.0,15.807039999999999,28.757586,8.516583,,6.793696400000001,8.535808,0.9987891999999999,9.320165260803144,,825.99866,15.740179999999999,0.99233466,1.0012043,14.380367000000001,15.807039999999999
827,828,1.0,16560,8.571889,8.53918,6658.9072382450095,11.308083,0.11,1.0012214,,28.740215000000003,1.0,15.807039999999999,28.774965,8.516612,,6.7924880000000005,8.535812,0.99879074,9.380409548234846,,826.9987,15.734825,0.99233466,1.0012119000000002,14.376657999999999,15.807039999999999
828,829,1.0,16580,8.571817999999999,8.486378,6675.669357061385,18.016273,0.11,1.0012195,,28.757603000000003,1.0,15.807039999999999,28.792340000000003,8.516575,,6.791281,8.535752,0.9987921000000001,9.320752360824109,,827.99866,15.737575,0.99233466,1.0012023,14.381048999999999,15.807039999999999
829,830,1.0,16600,8.571843,8.565311,6693.099944353105,13.807107,0.11,1.0012186,,28.774990000000003,1.0,15.807039999999999,28.809697999999997,8.516633,,6.790075999999999,8.535789,0.9987937,9.409189718230078,,828.9988,15.735248,0.99233466,1.0011995,14.380358,15.807039999999999
830,831,1.0,16620,8.571803,8.511225,6709.167272567749,9.546555999999999,0.11,1.0012176,,28.792358,1.0,15.807039999999999,28.82705,8.516625999999999,,6.7888720000000005,8.535758999999999,0.9987950999999999,9.350508236955037,,829.9987,15.727798000000002,0.99233466,1.0012033,14.374544,15.807039999999999
831,832,1.0,16640,8.571828,8.565722000000001,6725.315691947937,11.852302,0.11,1.0012157,,28.809721000000003,1.0,15.807039999999999,28.844387,8.516685,,6.7876687,8.535795,0.9987965,9.407193308349736,,830.9987,15.723139000000002,0.99233466,1.0012081,14.371514000000001,15.807039999999999
832,833,1.0,16660,8.5718,8.520685,6741.6332654953,15.131264000000002,0.11,1.0012138000000002,,28.827074,1.0,15.807039999999999,28.861715000000004,8.516689999999999,,6.786467599999999,8.535776,0.9987981,9.359033694358972,,831.9988,15.722426,0.99233466,1.0012062,14.372426999999998,15.807039999999999
833,834,1.0,16680,8.571721,8.477547999999999,6757.316654443742,13.401992000000002,0.11,1.0012119000000002,,28.844409999999996,1.0,15.807039999999999,28.879038,8.516644,,6.785267999999999,8.5357065,0.9987995000000001,9.306870890753842,,832.9988,15.719643,0.99233466,1.0012033,14.371264000000002,15.807039999999999
834,835,1.0,16700,8.571756,8.574288000000001,6772.556254148482,12.20862,0.11,1.0012119000000002,,28.861735999999997,1.0,15.807039999999999,28.896345,8.516712,,6.784069500000001,8.535752,0.9988009,9.418851574658444,,833.9987,15.715437,0.99233466,1.0011908999999999,14.368676,15.807039999999999
835,836,1.0,16720,8.571761,8.548558,6788.077904701233,17.174135,0.11,1.00121,,28.879059,1.0,15.807039999999999,28.913643,8.51675,,6.7828726999999995,8.5357685,0.99880236,9.389913758547896,,834.9988,15.717181,0.99233466,1.0011927999999999,14.372032999999998,15.807039999999999
836,837,1.0,16740,8.571749,8.534299,6804.107741355896,17.908762,0.11,1.0012081,,28.896362,1.0,15.807039999999999,28.930931,8.51677,,6.7816772,8.535767,0.9988037000000001,9.371233770555273,,835.99866,15.719798,0.99233466,1.0011889999999999,14.37626,15.807039999999999
837,838,1.0,16760,8.571703,8.505042,6820.572344541551,12.115391,0.11,1.0012071,,28.913666,1.0,15.807039999999999,28.948208,8.516758,,6.780483199999999,8.535729,0.9988052,9.339329664946627,,836.9988,15.715495,0.99233466,1.0011908999999999,14.373565,15.807039999999999
838,839,1.0,16780,8.571703,8.544555,6837.902278661729,17.826527,0.11,1.0012062,,28.930947999999997,1.0,15.807039999999999,28.965475,8.51679,,6.779290700000001,8.535739999999999,0.9988065,9.385835837137234,,837.99866,15.718010000000001,0.99233466,1.0011966,14.377682,15.807039999999999
839,840,1.0,16800,8.57174,8.575603,6854.399528026581,17.592245000000002,0.11,1.0012043,,28.948228999999998,1.0,15.807039999999999,28.982733000000003,8.516861,,6.7780995,8.535788,0.9988081,9.420321255355915,,838.9988,15.720241,0.99233466,1.0012023,14.381510999999998,15.807039999999999
840,841,1.0,16820,8.571655999999999,8.473523,6871.51048398018,14.547246,0.11,1.0012023,,28.965497999999997,1.0,15.807039999999999,28.999977,8.516809,,6.776910000000001,8.535713000000001,0.9988094999999999,9.3073278535897,,839.9988,15.7188425,0.99233466,1.0011966,14.381707999999998,15.807039999999999
841,842,1.0,16840,8.571675,8.559913,6887.878574609757,17.95486,0.11,1.0012023,,28.98275,1.0,15.807039999999999,29.017215999999998,8.516861,,6.775721000000001,8.535741999999999,0.9988108,9.401097757245227,,840.9987,15.721498,0.99233466,1.0011833,14.385953,15.807039999999999
842,843,1.0,16860,8.571641,8.514871000000001,6905.246185064317,21.121714,0.11,1.0012004,,29.0,1.0,15.807039999999999,29.034440999999998,8.516859,,6.774534,8.535718,0.9988123,9.351650012888213,,841.9988,15.727901000000001,0.99233466,1.0011851999999999,14.393945,15.807039999999999
843,844,1.0,16880,8.57163,8.535454,6921.98672246933,13.017978,0.11,1.0011985,,29.017236999999998,1.0,15.807039999999999,29.051657000000002,8.51688,,6.7733490000000005,8.535717,0.99881375,9.373520288728725,,842.9988,15.724689999999999,0.99233466,1.0011747,14.392317000000002,15.807039999999999
844,845,1.0,16900,8.571483,8.420996,6937.9124393463135,9.342673,0.11,1.0011966,,29.03446,1.0,15.807039999999999,29.068863,8.516766,,6.772164999999999,8.535582000000002,0.99881506,9.24541597188436,,843.9987,15.717135,0.99233466,1.0011842,14.386342,15.807039999999999
845,846,1.0,16920,8.5714655,8.528489,6954.245307683946,19.441961,0.11,1.0011966,,29.051676,1.0,15.807039999999999,29.086059999999996,8.516781,,6.770982000000001,8.535573,0.99881655,9.368768744808197,,844.9988,15.721537,0.99233466,1.0011833,14.392319,15.807039999999999
846,847,1.0,16940,8.571492,8.568401,6970.898532629012,12.149581,0.11,1.0011947,,29.068882000000002,1.0,15.807039999999999,29.103243,8.51684,,6.769800699999999,8.535612,0.99881786,9.411051897531738,,845.9987,15.717317999999999,0.99233466,1.0011833,14.389672000000001,15.807039999999999
847,848,1.0,16960,8.571495,8.5456505,6986.912742614746,12.151653,0.11,1.0011927999999999,,29.086078999999998,1.0,15.807039999999999,29.120417,8.516875,,6.7686205,8.535624,0.99881923,9.382807521212893,,846.9987,15.713113,0.99233466,1.0011747,14.387034,15.807039999999999
848,849,1.0,16980,8.571469,8.522908000000001,7003.458030223846,16.522968,0.11,1.0011908999999999,,29.103264000000003,1.0,15.807039999999999,29.13758,8.516882,,6.767442,8.535608,0.99882066,9.363064668644563,,847.9987,15.714064000000002,0.99233466,1.0011833,14.38955,15.807039999999999
849,850,1.0,17000,8.571482000000001,8.554501,7020.442603826524,13.038704,0.11,1.0011908999999999,,29.120438,1.0,15.807039999999999,29.154737,8.516927,,6.766265,8.535631,0.99882203,9.397245825264683,,848.9987,15.710916000000001,0.99233466,1.0011728000000002,14.387964000000002,15.807039999999999
850,851,1.0,17020,8.571489999999999,8.551559,7035.1681432724,15.780767,0.11,1.0011889999999999,,29.137605999999998,1.0,15.807039999999999,29.171879999999998,8.516967999999999,,6.765089,8.535649000000001,0.99882346,9.391253544709867,,849.9988,15.710998000000002,0.99233466,1.0011861,14.389601999999998,15.807039999999999
851,852,1.0,17040,8.5714855,8.539769999999999,7052.7776448726645,17.164597,0.11,1.0011870999999999,,29.154758,1.0,15.807039999999999,29.189016,8.516994,,6.7639146,8.535655,0.9988248,9.378118896803867,,850.9987,15.7127,0.99233466,1.0011699,14.39286,15.807039999999999
852,853,1.0,17060,8.5714245,8.492486,7070.709114551544,16.176357,0.11,1.0011870999999999,,29.171902000000003,1.0,15.807039999999999,29.206142,8.516966,,6.7627416,8.535604,0.99882615,9.32672452273075,,851.9987,15.713243499999999,0.99233466,1.0011833,14.394953,15.807039999999999
853,854,1.0,17080,8.571433,8.552214999999999,7087.698804140092,16.174707,0.11,1.0011851999999999,,29.189040000000002,1.0,15.807039999999999,29.223257,8.517006,,6.76157,8.535624,0.99882764,9.389184380469606,,852.9988,15.713782,0.99233466,1.0011718,14.3970375,15.807039999999999
854,855,1.0,17100,8.57142,8.53249,7105.1844227314,14.778410000000001,0.11,1.0011833,,29.206166999999997,1.0,15.807039999999999,29.24036,8.517025,,6.7604,8.53562,0.99882907,9.373592891481316,,853.9988400000001,15.7126875,0.99233466,1.0011736999999998,14.397485000000001,15.807039999999999
855,856,1.0,17120,8.571452,8.5714035,7122.9488031864175,11.124075999999999,0.11,1.0011814,,29.223278000000004,1.0,15.807039999999999,29.257456,8.517089,,6.759231,8.535662,0.9988304,9.40968946810832,,854.9988,15.707326,0.99233466,1.0011623,14.393661499999999,15.807039999999999
856,857,1.0,17140,8.57142,8.516453,7139.401947259904,18.053751000000002,0.11,1.0011814,,29.24038,1.0,15.807039999999999,29.274541999999997,8.517089,,6.7580633,8.535639999999999,0.9988315999999999,9.35314376118166,,855.9987,15.710061999999999,0.99233466,1.0011736999999998,14.397934,15.807039999999999
857,858,1.0,17160,8.571399000000001,8.526848,7157.372158050537,22.752857000000002,0.11,1.0011795,,29.257478999999996,1.0,15.807039999999999,29.291615000000004,8.517099,,6.756897400000001,8.535629,0.99883306,9.36409775085082,,856.9988,15.718269,0.99233466,1.0011642,14.407673999999998,15.807039999999999
858,859,1.0,17180,8.571425999999999,8.567883,7174.309877872467,4.7929406,0.11,1.0011775,,29.274563,1.0,15.807039999999999,29.30868,8.5171585,,6.7557325,8.535666,0.99883443,9.409958278715127,,857.9988,15.705549,0.99233466,1.0011575000000001,14.396482,15.807039999999999
859,860,1.0,17200,8.5714035,8.524047999999999,7190.997684955597,16.854322,0.11,1.0011775,,29.29164,1.0,15.807039999999999,29.325734999999998,8.517167,,6.754569,8.535653,0.99883586,9.360270693719617,,858.9988400000001,15.706883,0.99233466,1.0011623,14.399342,15.807039999999999
860,861,1.0,17220,8.571461,8.593779,7206.698738336562,10.617279,0.11,1.0011755999999998,,29.308702,1.0,15.807039999999999,29.342779999999998,8.517256,,6.753407000000001,8.535721,0.9988370999999999,9.440231088661527,,859.9988,15.700970000000002,0.99233466,1.0011603999999998,14.394951,15.807039999999999
