,ReturnMin,TimestepsSoFar,IWNorm1,TimeElapsed,ReturnMax,ReturnStepMax,URet,DenMISELogFirst,IWFirstEpisode,IWMax,IWMin,LQGmu01,ReturnLastEpisode,IWMean,LQGsigma,target_sum_log_mean,ReturnAbsMax,MISE,IWLastEpisode,SqrtESSClassic,Iteration,ReturnMean,Bound,DenMISELogLast,DenMISEMeanLog,LQGmu1,IWNorm2
93,,1880,92.98924,63.61142945289612,15.644507999999998,0.99262077,9.350817821470956,12.558722,,1.0107539,,0.995,8.512880000000001,0.98924726,0.11,2.4955632999999997,15.644507999999998,8.44004,1.0107539,9.591661,94,8.6089,11.702146,16.452513,15.143207,1.0,9.6948
94,,1900,93.989365,64.41442465782166,15.644507999999998,0.99262077,9.310123791594226,12.54814,,1.0106401,,0.995,8.476192,0.9893617,0.11,2.6204472,15.644507999999998,8.440425,1.0106391,9.643651,95,8.607503,11.684944999999999,14.348946,15.134732000000001,1.0,9.746243
95,,1920,94.98949,65.05386757850647,15.644507999999998,0.99262077,9.368033199375569,12.537668,,1.0105283,,0.995,8.529775,0.9894738000000001,0.11,2.7992132,15.644507999999998,8.441365,1.0105264,9.69536,96,8.606693,11.668581,19.771445999999997,15.182922,1.0,9.797417
96,,1940,95.98958,66.40745854377747,15.644507999999998,0.99262077,9.362796600902547,12.527306,,1.0104184,,0.995,8.520796,0.98958325,0.11,2.893166,15.644507999999998,8.442193,1.0104175,9.746792999999998,97,8.605808,11.652379,11.902299000000001,15.148992000000002,1.0,9.848325
97,,1960,96.989685,67.29185962677002,15.644507999999998,0.99262077,9.370145560541506,12.517049,,1.0103105,,0.995,8.527559,0.98969066,0.11,3.0154467,15.644507999999998,8.443073,1.0103096,9.797957,98,8.60501,11.636496000000001,14.866427999999999,15.146003,1.0,9.89897
98,,1980,97.98978000000001,68.59722232818604,15.644507999999998,0.99262077,9.400242087529193,12.506897,,1.0102055,,0.995,8.559096,0.98979574,0.11,3.1279592999999997,15.644507999999998,8.444256,1.0102046,9.848855,99,8.604547,11.621175,14.1440735,15.135776500000002,1.0,9.949357000000001
99,,2000,98.9899,70.1626935005188,15.644507999999998,0.99262077,9.352713189467737,12.496846000000001,,1.0101023999999998,,0.995,8.51481,0.989899,0.11,3.2409332,15.644507999999998,8.44497,1.0100995000000002,9.899494,100,8.603649,11.6056385,14.415295,15.128469,1.0,9.999491
100,,2020,99.98999,70.95901226997374,15.644507999999998,0.99262077,9.390926482925936,12.486896,,1.0100023,,0.995,8.550599,0.9899998999999999,0.11,3.3700562000000005,15.644507999999998,8.446026,1.0100003,9.949874000000001,101,8.603124000000001,11.590691,16.272377,15.139697,1.0,10.049373
101,,2040,100.9901,71.39924168586731,15.644507999999998,0.99262077,9.366255155500463,12.477044,,1.0099021000000001,,0.995,8.529152999999999,0.990099,0.11,3.4151870000000004,15.644507999999998,8.446849,1.009901,9.999999,102,8.602397999999999,11.57575,7.963518,15.069243,1.0,10.09901
102,,2060,101.990204,72.07954192161559,15.644507999999998,0.99262077,9.350647920389964,12.467286999999999,,1.0098058,,0.995,8.513143,0.99019617,0.11,3.4797290000000003,15.644507999999998,8.447499,1.0098048000000002,10.049875,103,8.601532,11.560872999999999,10.053243,15.020449,1.0,10.148405
103,,2080,102.99028,73.00356268882751,15.644507999999998,0.99262077,9.378274121934396,12.457625,,1.0097104,,0.995,8.541065,0.9902912,0.11,3.6189501,15.644507999999998,8.448406,1.0097075999999998,10.0995035,104,8.60095,11.546481,17.949146,15.048514,1.0,10.197558
104,,2100,103.99038,74.03968048095703,15.644507999999998,0.99262077,9.388857035018225,12.448056,,1.009617,,0.995,8.548971,0.9903846,0.11,3.6893837,15.644507999999998,8.449373,1.009616,10.148892,105,8.600455,11.5323715,11.004872,15.0099125,1.0,10.246476
105,,2120,104.99045,75.22445249557495,15.644507999999998,0.99262077,9.407438359765207,12.438578,,1.0095254999999999,,0.995,8.566084,0.99047595,0.11,3.8491334999999998,15.644507999999998,8.450484,1.0095227,10.198036,106,8.600131,11.518625,20.613363,15.062683999999999,1.0,10.295163
106,,2140,105.990555,75.71317601203918,15.644507999999998,0.99262077,9.354129920164926,12.429188,,1.009436,,0.995,8.515991,0.99056596,0.11,4.012691,15.644507999999998,8.451103,1.0094341,10.24695,107,8.599344,11.504599,21.340398999999998,15.121263500000001,1.0,10.343619
107,,2160,106.99068,76.22923278808594,15.644507999999998,0.99262077,9.34505963339159,12.419886,,1.0093474,,0.995,8.509203999999999,0.9906543999999999,0.11,4.12413,15.644507999999998,8.451647,1.0093474,10.295631,108,8.598510000000001,11.490705,16.038797,15.129673,1.0,10.391852
108,,2180,107.99076000000001,77.54346585273744,15.644507999999998,0.99262077,9.34730639580018,12.410668,,1.0092609000000001,,0.995,8.512564,0.9907408999999999,0.11,4.2374663,15.644507999999998,8.452210000000001,1.0092589,10.344083,109,8.597721,11.477034,16.468618,15.141870999999998,1.0,10.439858000000001
109,,2200,108.99083999999999,79.0779206752777,15.644507999999998,0.99262077,9.359385870534616,12.401536,,1.0091761000000001,,0.995,8.515995,0.9908258,0.11,4.2719426,15.644507999999998,8.452795,1.0091733,10.392305,110,8.596978,11.463582,8.020663,15.077048000000001,1.0,10.487648
110,,2220,109.99089,80.63740277290343,15.644507999999998,0.99262077,9.359664518743024,12.392487,,1.0090934,,0.995,8.523817999999999,0.9909089,0.11,4.3479066,15.644507999999998,8.453439999999999,1.0090905000000001,10.440306,111,8.596319,11.450384,12.694897000000001,15.055506,1.0,10.535217
111,,2240,110.99098000000001,81.77975654602052,15.644507999999998,0.99262077,9.384662249026908,12.383517,,1.0090107,,0.995,8.546562,0.99099094,0.11,4.4786334000000005,15.644507999999998,8.45428,1.0090066999999998,10.488087,112,8.595875999999999,11.437571,18.9804,15.090467000000002,1.0,10.582577
112,,2260,111.99108000000001,82.92584228515625,15.644507999999998,0.99262077,9.397318291779033,12.374628999999999,,1.0089297,,0.995,8.555461,0.9910715,0.11,4.6107059999999995,15.644507999999998,8.455183,1.0089278,10.535654,113,8.595517,11.425005,19.393953,15.128472,1.0,10.629723
113,,2280,112.991165,83.8866710662842,15.644507999999998,0.99262077,9.395897145749368,12.365817999999999,,1.0088509,,0.995,8.554784,0.99115056,0.11,4.723011,15.644507999999998,8.456064999999999,1.0088509,10.583005,114,8.5951605,11.4126,17.404728,15.14836,1.0,10.6766615
114,,2300,113.99123,84.292973279953,15.644507999999998,0.99262077,9.392632727878727,12.357084,,1.0087739,,0.995,8.548414999999999,0.99122804,0.11,4.8048779999999995,15.644507999999998,8.456875,1.008772,10.630144999999999,115,8.594753,11.400298,14.128982999999998,15.139420000000001,1.0,10.723393
115,,2320,114.99128999999999,84.70096588134766,15.644507999999998,0.99262077,9.41095442649356,12.348426,,1.0086969000000001,,0.995,8.566203,0.9913042,0.11,4.874893,15.644507999999998,8.457825999999999,1.008694,10.677076,116,8.594507,11.388311,12.917978999999999,15.120194,1.0,10.769922
116,,2340,115.991394,85.71013855934144,15.644507999999998,0.99262077,9.385434506413931,12.339843,,1.0086219,,0.995,8.544412,0.99137944,0.11,4.99669,15.644507999999998,8.458572,1.00862,10.723806,117,8.594078999999999,11.376287,19.116482,15.154276000000001,1.0,10.816252
117,,2360,116.991455,86.74476623535156,15.644507999999998,0.99262077,9.347689353576945,12.331332000000002,,1.0085488999999999,,0.995,8.509117,0.991453,0.11,5.110332,15.644507999999998,8.459004,1.0085469999999999,10.7703285,118,8.593359,11.364117,18.397888000000002,15.181691,1.0,10.862385
118,,2380,117.99151599999999,88.43886661529541,15.644507999999998,0.99262077,9.33642853581858,12.322892999999999,,1.0084758,,0.995,8.499752,0.99152535,0.11,5.226299,15.644507999999998,8.459349000000001,1.0084738000000002,10.816654,119,8.592572,11.352019,18.901974,15.212882,1.0,10.908319
119,,2400,118.99161000000001,89.69641828536987,15.644507999999998,0.99262077,9.359385927474602,12.314525,,1.0084046,,0.995,8.518132000000001,0.99159676,0.11,5.2704334,15.644507999999998,8.459843,1.0084026,10.862782000000001,120,8.591951,11.34023,10.5141,15.173654999999998,1.0,10.954064
120,,2420,119.991646,90.5731909275055,15.644507999999998,0.99262077,9.39336491752382,12.306225999999999,,1.0083354,,0.995,8.553276,0.9916665000000001,0.11,5.3556894999999995,15.644507999999998,8.460621000000002,1.0083325,10.9087105,121,8.591633999999999,11.32888,15.578198,15.176929000000001,1.0,10.999618
121,,2440,120.99176000000001,91.87085461616516,15.644507999999998,0.99262077,9.356115961512083,12.297996000000001,,1.0082661,,0.995,8.520153,0.99173576,0.11,5.4228806,15.644507999999998,8.461114,1.0082661,10.954452499999999,122,8.591046,11.317397,13.544689000000002,15.163480999999999,1.0,11.044985
122,,2460,121.99179,93.42620515823364,15.644507999999998,0.99262077,9.382511077002556,12.289832,,1.0081987,,0.995,8.542933999999999,0.99180317,0.11,5.5062203,15.644507999999998,8.461783,1.0081978,11.000001,123,8.590655,11.306239,15.665517000000001,15.167497000000001,1.0,11.090162
123,,2480,122.99186999999999,94.65432000160216,15.644507999999998,0.99262077,9.399615594810317,12.281734,,1.0081315,,0.995,8.5573,0.99186987,0.11,5.5990314,15.644507999999998,8.462562,1.0081315,11.045361,124,8.590387,11.295336,17.006732999999997,15.182262,1.0,11.13516
124,,2500,123.99193000000001,95.73542785644531,15.644507999999998,0.99262077,9.32440828136528,12.273703,,1.008066,,0.995,8.486789,0.99193543,0.11,5.657878,15.644507999999998,8.462756,1.0080632,11.090536,125,8.589558,11.283992,12.946762,15.164313,1.0,11.179976
125,,2520,124.99196,96.22571682929993,15.644507999999998,0.99262077,9.385837357266336,12.265735000000001,,1.0080026,,0.995,8.546016999999999,0.9919996999999999,0.11,5.7576017,15.644507999999998,8.463422,1.0080007,11.135527,126,8.589212,11.273259,18.215141,15.188462,1.0,11.224611
126,,2540,125.99206000000001,96.71161699295044,15.644507999999998,0.99262077,9.359860036468401,12.25783,,1.0079392,,0.995,8.519596,0.99206346,0.11,5.8259068,15.644507999999998,8.463867,1.0079364,11.180341,127,8.588663,11.262442,14.424389999999999,15.182382999999998,1.0,11.269072
127,,2560,126.99211000000001,97.8546507358551,15.644507999999998,0.99262077,9.3272984216551,12.249986999999999,,1.0078757999999999,,0.995,8.493044,0.99212587,0.11,5.888511,15.644507999999998,8.464098,1.0078748,11.224969,128,8.587917,11.251546000000001,13.831448000000002,15.171767000000001,1.0,11.313359
128,,2580,127.992195,99.43090534210205,15.644507999999998,0.99262077,9.404305433980843,12.242204,,1.0078143,,0.995,8.560692999999999,0.99218756,0.11,5.951386,15.644507999999998,8.464853,1.0078124,11.269427,129,8.587707,11.241304,13.991578,15.162557000000001,1.0,11.357471
129,,2600,128.99222,100.12805891036987,15.644507999999998,0.99262077,9.354796952893707,12.234482,,1.0077546999999998,,0.995,8.517874,0.9922478000000001,0.11,6.049515,15.644507999999998,8.465262,1.0077509,11.313706,130,8.587169,11.230847,18.700308,15.189710999999999,1.0,11.401411
130,,2620,129.99231,100.9773256778717,15.644507999999998,0.99262077,9.35762680741212,12.226819,,1.0076950999999998,,0.995,8.521705,0.9923076999999999,0.11,6.131572,15.644507999999998,8.465697,1.0076931999999998,11.357816999999999,131,8.586669,11.220541,16.791384,15.201879000000002,1.0,11.445185
131,,2640,130.99232,102.07141852378844,15.644507999999998,0.99262077,9.319750528229463,12.219214,,1.0076355,,0.995,8.485325999999999,0.9923661,0.11,6.2060010000000005,15.644507999999998,8.465846,1.0076326,11.4017515,132,8.585901,11.210075,15.948592000000001,15.207476000000002,1.0,11.48879
132,,2660,131.99241999999998,103.26594972610474,15.644507999999998,0.99262077,9.355603109832943,12.211667,,1.0075779,,0.995,8.518175,0.9924242,0.11,6.305707,15.644507999999998,8.466242999999999,1.007576,11.445523,133,8.585392,11.199977,19.45938,15.239388,1.0,11.53223
133,,2680,132.9925,104.54315567016602,15.644507999999998,0.99262077,9.396404807627356,12.204177,,1.0075201999999999,,0.995,8.555472,0.9924813,0.11,6.391005000000001,15.644507999999998,8.466913,1.0075183,11.489128,134,8.585169,11.190271000000001,17.728178,15.257905,1.0,11.575508000000001
134,,2700,133.99251999999998,106.1428496837616,15.644507999999998,0.99262077,9.312724397468944,12.196742,,1.0074645,,0.995,8.47815,0.9925371999999999,0.11,6.456516000000001,15.644507999999998,8.466997000000001,1.0074625,11.532563,135,8.584375999999999,11.180099,15.227563,15.257625,1.0,11.618625
135,,2720,134.9926,107.94677019119264,15.644507999999998,0.99262077,9.40694763866841,12.189362,,1.0074087,,0.995,8.566989,0.99259263,0.11,6.5279856,15.644507999999998,8.467739,1.0074068,11.575838000000001,136,8.584249,11.170698,16.16901,15.264272,1.0,11.661583
136,,2740,135.99263,109.19292044639587,15.644507999999998,0.99262077,9.312352045423808,12.182035,,1.007355,,0.995,8.477197,0.99264693,0.11,6.6047406,15.644507999999998,8.467808999999999,1.0073511999999998,11.618949,137,8.583467,11.160739,17.036089,15.277151000000002,1.0,11.704383
137,,2760,136.99268999999998,110.38747000694276,15.644507999999998,0.99262077,9.38977214223177,12.174763,,1.0073012,,0.995,8.550396000000001,0.99270064,0.11,6.6689815999999995,15.644507999999998,8.4684105,1.0072992,11.661904,138,8.583227,11.151422,15.462795000000002,15.278442000000002,1.0,11.747025500000001
138,,2780,137.99274,111.91274237632751,15.644507999999998,0.99262077,9.383025271969538,12.167542,,1.0072483,,0.995,8.543507,0.9927535,0.11,6.760899,15.644507999999998,8.468955000000001,1.0072454,11.7046995,139,8.582941,11.142157000000001,19.438236,15.308316,1.0,11.7895155
139,,2800,138.9928,113.4682092666626,15.644507999999998,0.99262077,9.389723404335145,12.160374000000001,,1.0071955,,0.995,8.5497,0.9928056999999999,0.11,6.836626,15.644507999999998,8.469536999999999,1.0071936,11.747342,140,8.582705,11.133035000000001,17.355435999999997,15.322885999999999,1.0,11.831851
140,,2820,139.99286,114.8385763168335,15.644507999999998,0.99262077,9.433628679758687,12.153255999999999,,1.0071455,,0.995,8.590005999999999,0.99285716,0.11,6.8508309999999994,15.644507999999998,8.470397,1.0071417,11.789827,141,8.582756,11.124296000000001,8.832421,15.276804,1.0,11.874038
141,,2840,140.99286999999998,115.94734454154968,15.644507999999998,0.99262077,9.391343468701539,12.146189999999999,,1.0070937,,0.995,8.549438,0.9929075999999999,0.11,6.9322968,15.644507999999998,8.470957,1.0070937,11.832157,142,8.582521,11.115362,18.411818,15.298832,1.0,11.916075
142,,2860,141.99295,117.30558896064758,15.644507999999998,0.99262077,9.363043428668556,12.139172,,1.0070437,,0.995,8.525568,0.9929576999999999,0.11,6.9960766,15.644507999999998,8.471342,1.0070417999999999,11.874342,143,8.582124,11.106353,16.04585,15.304007,1.0,11.957964
143,,2880,142.99301,119.31236433982849,15.644507999999998,0.99262077,9.369097511088727,12.132203,,1.0069957,,0.995,8.533028,0.993007,0.11,7.073810000000001,15.644507999999998,8.471772999999999,1.0069938,11.916378,144,8.581782,11.097488,18.18272,15.323948000000001,1.0,11.999704
144,,2900,143.99303999999998,120.57902240753174,15.644507999999998,0.99262077,9.38817584848459,12.125282,,1.0069457,,0.995,8.547769,0.99305546,0.11,7.1630087,15.644507999999998,8.472301,1.0069438,11.958262,145,8.581547,11.088819500000001,20.00056,15.356151,1.0,12.041302
145,,2920,144.99309,122.15210437774658,15.644507999999998,0.99262077,9.322146246796693,12.11841,,1.0068988,,0.995,8.487881,0.9931033000000001,0.11,7.1898212,15.644507999999998,8.472408999999999,1.0068969,11.999998,146,8.580906,11.079827,11.070958000000001,15.326754000000001,1.0,12.082759
146,,2940,145.9931,124.49811911582948,15.644507999999998,0.99262077,9.346619987768616,12.111583999999999,,1.0068517,,0.995,8.509381,0.99315035,0.11,7.2738027999999995,15.644507999999998,8.472661,1.0068479,12.041594,147,8.580419000000001,11.071073,19.52826,15.355288,1.0,12.124068
147,,2960,146.99318,125.7636377811432,15.644507999999998,0.99262077,9.364599211554152,12.104804,,1.0068055,,0.995,8.525055,0.99319714,0.11,7.3427534,15.644507999999998,8.473018,1.0068036,12.083046000000001,148,8.580045,11.062515,17.471731,15.369543,1.0,12.165242
148,,2980,147.99323,126.51319217681885,15.644507999999998,0.99262077,9.351875189568114,12.09807,,1.0067595,,0.995,8.512044,0.9932431,0.11,7.3858027,15.644507999999998,8.473282000000001,1.0067586,12.124353999999999,149,8.579588000000001,11.053957,13.750420000000002,15.358630999999999,1.0,12.206277
149,,3000,148.9933,127.83133459091188,15.644507999999998,0.99262077,9.34079029078409,12.091381,,1.0067134,,0.995,8.506844000000001,0.9932886999999999,0.11,7.4290867,15.644507999999998,8.473508,1.0067105,12.165528,150,8.579103,11.045448,13.871533,15.348672,1.0,12.24717
150,,3020,149.99331999999998,129.2420461177826,15.644507999999998,0.99262077,9.350633608066618,12.084736999999999,,1.0066693000000002,,0.995,8.51293,0.9933332,0.11,7.493608,15.644507999999998,8.473769,1.0066655,12.206555,151,8.578664999999999,11.0370655,17.165160999999998,15.360656,1.0,12.287931
151,,3040,150.99335,130.10448145866394,15.644507999999998,0.99262077,9.374487939600892,12.0781355,,1.006625,,0.995,8.533429,0.99337727,0.11,7.528612599999999,15.644507999999998,8.474164,1.0066230999999999,12.247447,152,8.578367,11.028902,12.807780000000001,15.343817999999999,1.0,12.328557
152,,3060,151.99341,131.63344764709473,15.644507999999998,0.99262077,9.343950368849015,12.071579,,1.006581,,0.995,8.5069,0.99342096,0.11,7.5755796,15.644507999999998,8.474380499999999,1.006581,12.288206,153,8.577900999999999,11.020644,14.708075,15.339619,1.0,12.369048
153,,3080,152.99342,132.97167444229126,15.644507999999998,0.99262077,9.36732644640773,12.065063,,1.0065387,,0.995,8.531495,0.9934638000000001,0.11,7.618839299999999,15.644507999999998,8.474752,1.0065358,12.328827,154,8.5776,11.012627,14.231005999999999,15.3323765,1.0,12.409407
154,,3100,153.99348,133.59165000915527,15.644507999999998,0.99262077,9.324873606546463,12.058591999999999,,1.0064964,,0.995,8.490961,0.9935064,0.11,7.696173,15.644507999999998,8.474858,1.0064906999999998,12.369318,155,8.577041,11.004425,19.599186,15.359863,1.0,12.449635
155,,3120,154.99353,134.4559304714203,15.644507999999998,0.99262077,9.359372448705232,12.05216,,1.0064541999999999,,0.995,8.523278999999999,0.9935483,0.11,7.7244850000000005,15.644507999999998,8.47517,1.0064514,12.409673,156,8.576696,10.996511,12.106242,15.338964,1.0,12.489736
156,,3140,155.9936,136.09518194198608,15.644507999999998,0.99262077,9.39027437884878,12.045771,,1.006412,,0.995,8.549244,0.9935898999999999,0.11,7.7796389999999995,15.644507999999998,8.475647,1.0064082,12.449902,157,8.576521000000001,10.988841,16.377317,15.345538000000001,1.0,12.529706
157,,3160,156.9936,137.56960415840152,15.644507999999998,0.99262077,9.339597924789787,12.039421,,1.0063716999999999,,0.995,8.500243,0.9936304,0.11,7.8484364,15.644507999999998,8.475802,1.0063697,12.489997,158,8.576038,10.980928,18.64341,15.366372,1.0,12.569548
158,,3180,157.99362,139.81524133682248,15.644507999999998,0.99262077,9.376333026102426,12.033113,,1.0063313,,0.995,8.536184,0.9936706,0.11,7.889639999999999,15.644507999999998,8.476185000000001,1.0063275,12.529962,159,8.575788000000001,10.973321,14.393432999999998,15.36021,1.0,12.609266
159,,3200,158.9937,141.07055473327637,15.644507999999998,0.99262077,9.378294223756294,12.026843,,1.006291,,0.995,8.540555,0.99371064,0.11,7.929858,15.644507999999998,8.476589,1.006291,12.569806,160,8.575567,10.965809,14.318292999999999,15.353659,1.0,12.648858
