,TimestepsSoFar,IWNorm2,IWMax,LQGmu1,ReturnMean,IWMin,ReturnAbsMax,ReturnMax,IWNorm1,IWLastEpisode,DenMISEMeanLog,LQGmu01,Bound,URet,ReturnMin,MISE,Iteration,DenMISELogFirst,SqrtESSClassic,DenMISELogLast,IWFirstEpisode,ReturnLastEpisode,ReturnStepMax,LQGsigma,target_sum_log_mean,IWMean,TimeElapsed
95,1920,32.676567,32.659115,-0.447,13.620320000000001,,17.273659,17.273659,34.59572,32.659115,13.672493,-0.048,38.803238,18.910123543931388,,6.1723847,96,12.537668,1.0587316999999998,16.559645,,17.129366,0.99999875,0.11,-1028.2959,0.36037207,129.69862508773807
96,1940,47.15403,40.923336,-0.444,13.654715,,17.273659,17.273659,66.01569,40.923336,13.610024,-0.048,36.261044,18.728877963936338,,11.584406,97,12.527306,1.400001,8.295005,,16.956564,0.99999875,0.11,-1016.0141,0.6805741999999999,130.36652874946594
97,1960,47.726000000000006,31.436045,-0.441,13.689294,,17.273659,17.273659,82.13728,30.888227,13.58479,-0.047,34.347507,18.81925808788836,,14.273731,98,12.517049,1.7210174999999999,11.546477000000001,,17.043322,0.99999875,0.11,-1004.3101,0.83813554,130.8896999359131
98,1980,44.005592,27.02253,-0.438,13.724966,,17.273659,17.273659,86.389984,16.728405,13.558779000000001,-0.047,32.490402,19.00295686172521,,14.892588,99,12.506897,1.9631592,11.265604,,17.220837,0.99999875,0.11,-992.3702400000001,0.8726261000000001,131.64223170280457
99,2000,42.798813,25.866674,-0.432,13.757604999999998,,17.273659,17.273659,92.05256999999999,15.741866,13.536781,-0.046,31.755177000000003,18.765658259872037,,15.692788,100,12.496846000000001,2.1508205,11.566915,,16.988874,0.99999875,0.11,-979.6934,0.92052567,132.48652386665344
100,2020,41.5942,25.309559,-0.426,13.790482,,17.273659,17.273659,95.35849,14.691417999999999,13.535108,-0.045,31.165665,18.856791523171943,,16.09655,101,12.486896,2.292591,13.5224,,17.078304,0.99999875,0.11,-966.6901,0.9441434999999999,134.1095130443573
101,2040,37.877174,24.334438000000002,-0.42,13.823882000000001,,17.273659,17.273659,87.02592,3.636747,13.464687,-0.045,29.584766,18.976556429590143,,14.548388000000001,102,12.477044,2.2975821,6.47811,,17.197292,0.99999875,0.11,-953.9176,0.85319525,135.62385559082028
102,2060,37.7824,23.67973,-0.413,13.855225,,17.273659,17.273659,90.60589,14.315271,13.404126999999999,-0.044,29.402246,18.828535413178233,,14.996112,103,12.467286999999999,2.3980978,7.4301496,,17.052073999999998,0.99999875,0.11,-940.6397,0.87966883,137.10604476928708
103,2080,36.647255,23.815932999999998,-0.402,13.886847,,17.273659,17.273659,88.159424,9.093957000000001,13.423348999999998,-0.043,28.815265999999998,18.923150023390754,,14.454188,104,12.457625,2.4056215,15.578729000000001,,17.143875,0.99999875,0.11,-925.43646,0.84768677,138.82477188110352
104,2100,33.105736,24.306929999999998,-0.372,13.917204000000002,,17.273659,17.273659,67.148834,4.584724,13.378079000000001,-0.039,27.92554,18.850561164961164,,10.893011999999999,105,12.448056,2.028314,8.873146,,17.074327,0.99999875,0.11,-895.9951,0.6395126999999999,140.29879641532898
105,2120,30.517225,10.486864,-0.425,13.947291,,17.273659,17.273659,99.83044,10.478836,13.427647,-0.045,26.648373,18.886159351693067,,16.087584,106,12.438578,3.2712814999999997,19.031912,,17.106617,0.99999875,0.11,-919.8096300000001,0.9417966,142.2818088531494
106,2140,31.756632,13.330879000000001,-0.446,13.977004999999998,,17.273659,17.273659,108.11653000000001,8.333369,13.479020000000002,-0.048,27.423042,18.906376095219102,,17.275597,107,12.429188,3.4045339,19.017057,,17.12673,0.99999875,0.11,-920.4086,1.0104349,143.991227388382
107,2160,33.902626,15.074779999999999,-0.461,14.00668,,17.273659,17.273659,115.735,14.016403,13.479175,-0.05,28.458510999999998,18.96311474899846,,18.338455,108,12.419886,3.4137473,13.522264499999999,,17.181798999999998,0.99999875,0.11,-917.50665,1.0716203000000002,144.95035433769223
108,2180,36.370262,15.878454999999999,-0.478,14.034865,,17.273659,17.273659,123.57347,15.878454999999999,13.4831295,-0.052,29.570059000000004,18.856838944849827,,19.402060000000002,109,12.410668,3.3976513999999995,13.880184,,17.078972,0.99999875,0.11,-914.8371599999999,1.1337016000000002,145.9436740875244
109,2200,31.781624,12.788628,-0.467,14.062216000000001,,17.273659,17.273659,113.82846,1.0309733,13.440866,-0.051,27.351398,18.817386103594846,,17.705568,110,12.401536,3.581581,8.747539999999999,,17.043316,0.99999875,0.11,-902.81244,1.0348042,147.2714288234711
110,2220,32.285796999999995,13.132029000000001,-0.488,14.090181,,17.273659,17.273659,115.70295,9.9363785,13.417972,-0.053,27.486256,18.947523012862412,,17.846159,111,12.392487,3.5837103999999997,10.899582,,17.16639,0.99999875,0.11,-901.14825,1.0423689,148.67167139053342
111,2240,4.922041,4.922041,-0.068,14.118081,,17.273659,17.273659,4.922041,1.203486e-38,13.457435,-0.007,35.234844,18.99614935530387,,0.68752605,112,12.383517,1.0,17.830801,4.922041,17.214973,0.99999875,0.11,-370.52133,0.043946795,150.57238960266113
112,2260,0.26345915,0.26321864,-0.056,14.132087,,17.273659,17.273659,0.2744733,0.011254673,13.334278,-0.006,33.198997,17.367445698496773,,0.0380056,113,12.417637,1.041806,0.49332032,0.26321864,15.70075,0.99999875,0.11,-345.38507000000004,0.0024289673000000003,152.36316132545468
113,2280,46.844433,46.8422,-0.058,14.138568,,17.273659,17.273659,47.321526,46.8422,13.330820999999998,-0.006,40.375237,16.494121536084087,,6.176224700000001,114,12.411153,1.0101845999999999,13.933353,0.45659503,14.870981,0.99999875,0.11,-345.70908,0.41510109999999995,153.83440971374512
114,2300,61.177383,44.35637,-0.061,14.134323,,17.273659,17.273659,87.53831,44.35637,13.298376000000001,-0.006,35.000065,15.175641069453194,,10.856183999999999,115,12.406417,1.4308933000000001,10.246843,0.99824107,13.650332999999998,0.99999875,0.11,-347.92377,0.7612026999999999,155.5451941490173
115,2320,58.71400500000001,36.39193,-0.064,14.143382,,17.273659,17.273659,103.51687,35.333744,13.262251999999998,-0.006,32.666363,16.84386150113291,,13.071378,116,12.406402,1.7630695,9.456203,2.1256142000000002,15.185104999999998,0.99999875,0.11,-350.47925,0.8923868,156.3852159976959
116,2340,43.961388,25.816967,-0.059,14.147916,,17.273659,17.273659,88.03092,20.473370000000003,13.28351,-0.006,28.197311,16.2614215579453,,10.944875,117,12.415977,2.0024599999999997,15.960218,0.5635648,14.673807,0.99999875,0.11,-337.8614,0.75240105,157.34854888916016
117,2360,47.56908,24.01353,-0.064,14.154387,,17.273659,17.273659,106.52328500000002,13.332329000000001,13.297885999999998,-0.006,28.689907,16.53166209523101,,13.262442000000002,118,12.412271,2.2393386000000004,15.285787,2.0722616,14.911569,0.99999875,0.11,-344.07242,0.9027396999999999,158.13785862922668
118,2380,45.34926,29.675583000000003,-0.054,14.151193,,17.273659,17.273659,98.19606999999999,26.79358,13.321086,-0.005,27.849682,15.273002744000467,,11.894915,119,12.421241,2.1653290000000003,16.224049,0.13783222,13.77436,0.99999875,0.11,-323.38263,0.825177,158.98146581649783
119,2400,30.26639,20.943735,-0.041,14.146382000000001,,17.273659,17.273659,55.281204,18.987247,13.273167,-0.004,25.45234,15.071593010907565,,6.5377282999999995,120,12.41403,1.8264883,7.8055334,0.001969527,13.573865,0.99999875,0.11,-300.41022000000004,0.4606767,160.74191427230838
120,2420,34.178146000000005,19.855736,-0.043,14.137619,,17.273659,17.273659,73.78442,15.482197,13.269063000000001,-0.004,24.505554,14.484153600268119,,8.502673,121,12.405747999999999,2.1588185,13.340603,0.0037978636,13.085996000000002,0.99999875,0.11,-300.4696,0.60978854,162.56518721580503
121,2440,49.354675,28.50965,-0.048,14.136245,,17.273659,17.273659,123.81583,28.50965,13.238551999999999,-0.005,27.923239000000002,15.495456248670225,,14.152207,122,12.397549,2.508695,9.96928,0.021145584,13.970004000000001,0.99999875,0.11,-305.45923,1.0148839,163.74059820175168
122,2460,44.627983,21.517155,-0.049,14.137981,,17.273659,17.273659,125.32332,13.778571,13.239604,-0.005,26.571854,15.907504138279052,,14.269457999999998,123,12.389559,2.808178,13.422112,0.031887554,14.349876,0.99999875,0.11,-304.75266,1.0188887,165.055641412735
123,2480,41.19592,16.163828,-0.053,14.144052499999999,,17.273659,17.273659,131.63379,11.616228,13.252113,-0.005,25.825592,16.488650007858265,,15.013713000000001,124,12.381721,3.1953112999999997,14.828031,0.10609214,14.890889999999999,0.99999875,0.11,-308.13864,1.0615628000000001,166.94603610038754
124,2500,43.31948,32.421654,-0.042,14.1346035,,17.273659,17.273659,102.76226,32.421654,13.231332,-0.004,25.832075,14.372942674361832,,11.268636,125,12.374544,2.372195,10.640353,0.0022777739999999998,12.96291,0.99999875,0.11,-288.2096,0.8220980999999999,169.14266991615298
125,2520,38.238754,13.552361,-0.053,14.135879500000001,,17.273659,17.273659,134.08483999999999,12.358985,13.252413,-0.005,24.88055,15.855895989517355,,15.028232999999998,126,12.366594000000001,3.5065169999999997,16.114376,0.11926702,14.295366,0.99999875,0.11,-303.52963,1.0641653999999998,170.18564748764038
126,2540,30.267205999999998,30.267202,0.553,14.135627,,17.273659,17.273659,30.290840000000003,,13.2376375,0.062,36.570248,15.642855347364565,,2.0498853,127,12.359634,1.0007808,11.351466,,14.103754,0.99999875,0.11,-419.3429,0.23851055,171.41343450546262
127,2560,40.43999,40.43997,0.515,14.091997000000001,,17.273659,17.273659,40.510113,4.333188e-10,13.018246000000001,0.057,37.207570000000004,9.386841236474266,,2.720056,128,12.351791,1.0017340000000001,-14.062370000000001,,8.550958,0.99999875,0.11,-401.72968,0.31648526,173.29171228408813
128,2580,73.02812,62.084132999999994,0.5,14.049292000000001,,17.273659,17.273659,100.655334,62.084132999999994,12.989361,0.055,31.765549,9.428767774428335,,6.7005525,129,12.344009,1.3783092,10.013195,,8.58296,0.99999875,0.11,-392.3974,0.7802739000000001,175.94601392745972
129,2600,74.73773,52.358917,0.481,14.006954,,17.273659,17.273659,127.919044,35.637913,13.002151,0.052,28.623459000000004,9.385079725435133,,8.438912,130,12.3362875,1.7115725,14.993347,,8.54541,0.99999875,0.11,-381.0682,0.98399264,177.6303527355194
130,2620,70.471,45.438488,0.461,13.965335999999999,,17.273659,17.273659,136.65364,27.8573,13.003361,0.05,26.760475,9.394355923504904,,8.944747,131,12.328625,1.9391471000000002,13.308094,,8.555058500000001,0.99999875,0.11,-369.59982,1.0431576,179.75542902946472
131,2640,59.89655,38.498509999999996,0.445,13.924137,,17.273659,17.273659,120.2639,8.996834,13.004532000000001,0.048,25.01783,9.365519258562482,,7.811791400000001,132,12.321019999999999,2.0078602,13.23245,,8.526964,0.99999875,0.11,-358.93088,0.91109014,181.14510130882263
132,2660,50.848521999999996,36.69866,0.414,13.88385,,17.273659,17.273659,102.00053,13.418724,13.028701,0.044,23.804245,9.408169205266704,,6.581979799999999,133,12.313473,2.0059683,16.392317000000002,,8.5659895,0.99999875,0.11,-341.35117,0.7669212,182.7599334716797
133,2680,54.64005,45.023483,0.902,13.84454,,17.273659,17.273659,100.25909,0.16749012,13.0397835,0.147,25.219642999999998,9.463399237072805,,6.391752200000001,134,12.305983,1.8349011000000002,14.806270999999999,,8.616368,0.99999875,0.11,-495.4354,0.74820215,184.20441365242004
134,2700,88.72573,77.34996,0.941,13.804814000000002,,17.273659,17.273659,160.66118,77.34996,13.018999,0.173,29.211359,9.31606127369342,,10.132475,135,12.298547,1.8107619,10.5525465,,8.481486,0.99999875,0.11,-507.16263,1.1900828,185.558219909668
135,2720,62.162519999999994,49.5409,0.947,13.766301,,17.273659,17.273659,130.3094,8.591619999999999,13.026603999999999,0.179,24.646372,9.406950301027218,,8.165992999999999,136,12.291167,2.0962696,14.025414999999999,,8.566991999999999,0.99999875,0.11,-506.43118,0.95815736,187.23206233978271
136,2740,61.848780000000005,37.55046,0.951,13.7276945,,17.273659,17.273659,146.44162,37.55046,13.028536,0.182,23.691212,9.312353488683662,,9.100351,137,12.283841,2.3677366,13.417755999999999,,8.477199,0.99999875,0.11,-504.67883,1.0689169,188.197069644928
137,2760,52.34122,29.687727000000002,0.953,13.690178,,17.273659,17.273659,136.92801,12.340494,13.027903,0.185,21.659151,9.389773113612463,,8.453316000000001,138,12.276568,2.6160645000000002,12.957175999999999,,8.550397,0.99999875,0.11,-502.13144000000005,0.99223197,189.777587890625
138,2780,47.133,24.608938000000002,0.955,13.653151000000001,,17.273659,17.273659,134.6814,13.830692,13.054679,0.186,20.34919,9.383026085441022,,8.259037,139,12.269347999999999,2.8574755,16.818563,,8.543508000000001,0.99999875,0.11,-499.12300000000005,0.9689309000000002,192.02261066436768
139,2800,43.19534,21.057955,0.956,13.616697,,17.273659,17.273659,132.42928,10.937827,13.067789999999999,0.187,19.334814,9.389724144467424,,8.066286,140,12.262179,3.0658232999999995,14.970377,,8.5497,0.99999875,0.11,-495.92287999999996,0.9459234000000001,194.85455775260925
140,2820,39.111908,18.435568,0.956,13.581048000000001,,17.273659,17.273659,123.15768,1.8306926,13.032842,0.188,18.421583,9.433629329208411,,7.450188000000001,141,12.255061999999999,3.1488537999999995,8.234829,,8.590005999999999,0.99999875,0.11,-492.73654000000005,0.8734586999999999,197.7411060333252
141,2840,37.06258,16.419592,0.957,13.545614000000002,,17.273659,17.273659,123.555466,9.460865,13.053824,0.188,17.786842,9.391343985576428,,7.423782000000001,142,12.247994,3.3336985,16.17172,,8.549438,0.99999875,0.11,-489.4059,0.8701089,199.5992107391357
142,2860,36.406859999999995,14.821464,0.957,13.510508999999999,,17.273659,17.273659,127.56355,12.097999999999999,13.056254,0.189,17.471003,9.363043877352144,,7.611138,143,12.240977,3.5038328,13.559828,,8.525569,0.99999875,0.11,-486.0482,0.8920528,201.29691481590268
143,2880,35.662193,13.523272500000001,0.957,13.475942000000002,,17.273659,17.273659,130.67313000000001,10.863892,13.074399,0.189,17.171505,9.369097880974106,,7.7431470000000004,144,12.234009,3.664192,15.804247,,8.533028,0.99999875,0.11,-482.66168,0.9074523000000001,203.20242404937744
144,2900,34.544224,12.448151,0.957,13.441956,,17.273659,17.273659,131.8345,8.542225,13.106605,0.189,16.811761999999998,9.388176428427196,,7.759425599999999,145,12.227088,3.8163980000000004,17.862460000000002,,8.547769,0.99999875,0.11,-479.28482,0.90920347,204.4611930847168
145,2920,34.50095,11.543199000000001,0.958,13.408023000000002,,17.273659,17.273659,136.25304,11.276639999999999,13.075330000000001,0.189,16.709166,9.322146862748696,,7.9613595,146,12.220215,3.9492547999999994,8.655108,,8.487883,0.99999875,0.11,-476.06223,0.93324,206.11874055862427
146,2940,34.17941,10.770655,0.958,13.374699,,17.273659,17.273659,139.55449,10.084974,13.10294,0.19,16.558964000000003,9.346620388764872,,8.097704,147,12.213389,4.0829987999999995,17.224033,,8.509382,0.99999875,0.11,-472.80785999999995,0.94935024,207.48488187789917
147,2960,33.62213,10.10363,0.958,13.34193,,17.273659,17.273659,141.73405,8.776319500000001,13.1173315,0.19,16.363981,9.364599651605127,,8.168673,148,12.206610000000001,4.215498999999999,15.306455,,8.525055,0.99999875,0.11,-469.61044000000004,0.9576625,210.1990978717804
148,2980,33.197063,9.5219,0.958,13.309515,,17.273659,17.273659,144.12793,8.713014999999999,13.106669,0.19,16.207457,9.351875632920136,,8.250154499999999,149,12.199876,4.341586599999999,11.592338,,8.512044,0.99999875,0.11,-466.45977999999997,0.96730155,212.12870073318481
149,3000,32.85223,9.010014,0.958,13.277498000000001,,17.273659,17.273659,146.59766000000002,8.568275,13.097137,0.19,16.076567,9.340790666123297,,8.334584,150,12.193187,4.4623349999999995,11.730153999999999,,8.506844500000001,0.99999875,0.11,-463.36328,0.9773177,213.4344494342804
150,3020,32.461113,8.556109,0.959,13.245945,,17.273659,17.273659,148.68651,8.001522,13.110067,0.19,15.939151999999998,9.350633998686922,,8.396811,151,12.1865425,4.58045,15.092173,,8.51293,0.99999875,0.11,-460.28958,0.98467886,215.61732959747314
151,3040,31.880715999999996,8.150922999999999,0.959,13.214941,,17.273659,17.273659,149.7389,6.7650194,13.095317999999999,0.191,15.756525,9.37448837960795,,8.4011,152,12.179941,4.696848999999999,10.902616499999999,,8.533430000000001,0.99999875,0.11,-457.25977,0.9851244,218.67042207717896
152,3060,31.55412,7.7870016,0.959,13.184170000000002,,17.273659,17.273659,151.71095,7.419334399999999,13.092587,0.191,15.640732,9.343950832072867,,8.455291,153,12.173384,4.8079605,12.7105465,,8.506901,0.99999875,0.11,-454.26552999999996,0.9915748999999999,220.98706126213074
153,3080,31.114760999999998,7.4582744000000005,0.959,13.153957,,17.273659,17.273659,153.0156,6.584722999999999,13.087616,0.191,15.497979,9.367326805307627,,8.472999,154,12.166869,4.917781400000001,12.352765,,8.531496,0.99999875,0.11,-451.30643,0.99360776,222.93353295326236
154,3100,30.867790000000003,7.159942999999999,0.959,13.123873999999999,,17.273659,17.273659,155.03114,7.091674,13.116881,0.191,15.406332,9.324874069841512,,8.527719,155,12.160397,5.022424,17.646734,,8.490961,0.99999875,0.11,-448.37524,1.0002009,225.57961106300357
155,3120,30.504409999999996,6.887962,0.959,13.094382000000001,,17.273659,17.273659,156.3884,6.3008223,13.098543,0.191,15.285927,9.359372896288734,,8.547284,156,12.153966,5.126747,10.271992,,8.523278999999999,0.99999875,0.11,-445.51382,1.0024897,228.0392038822174
156,3140,29.996311,6.6390076,0.96,13.065433,,17.273659,17.273659,156.82506,5.2103209999999995,13.108870999999999,0.192,15.125425,9.390274817883297,,8.517475,157,12.147575999999999,5.228144599999999,14.733062,,8.549244999999999,0.99999875,0.11,-442.65207000000004,0.9988857,230.2083897590637
157,3160,29.756275,6.410204,0.96,13.036538,,17.273659,17.273659,158.50717,6.242024400000001,13.13225,0.192,15.038936999999999,9.339598330850377,,8.55343,158,12.141227,5.3268485,16.818457000000002,,8.500243,0.99999875,0.11,-439.8243,1.00321,231.48743534088132
158,3180,29.391787,6.199287,0.96,13.008235,,17.273659,17.273659,159.44583,5.3772316,13.129573,0.192,14.918795000000001,9.376333460281089,,8.550441000000001,159,12.134917,5.4248433,12.717564999999999,,8.536185000000001,0.99999875,0.11,-437.05203,1.0028039,232.67067217826843
159,3200,29.043451,6.0041785,0.96,12.980311,,17.273659,17.273659,160.34377,5.177881,13.126697,0.192,14.803066000000001,9.378294628020024,,8.545427,160,12.128648,5.5208235,12.68017,,8.540555,0.99999875,0.11,-434.29404000000005,1.0021485,234.1119933128357
160,3220,28.77412,5.8232136,0.96,12.952631,,17.273659,17.273659,161.56042,5.3466225,13.126844,0.192,14.709705,9.365188719794102,,8.556783,161,12.122417,5.6147823,13.161210999999998,,8.523584,0.99999875,0.11,-431.56199999999995,1.0034809,236.9298436641693
161,3240,28.572834000000004,5.6548004,0.96,12.925191,,17.273659,17.273659,163.04526,5.492725,13.120403,0.192,14.635794,9.340431590651688,,8.581555999999999,162,12.116225,5.706303,12.092409,,8.507419,0.99999875,0.11,-428.87557999999996,1.0064521999999998,237.9901032447815
162,3260,28.364513,5.497798,0.96,12.898102,,17.273659,17.273659,164.41498,5.278696,13.114676999999999,0.193,14.560141,9.34825886922703,,8.600112,163,12.110072,5.7965026,12.192774,,8.509724,0.99999875,0.11,-426.22852,1.0086808,239.28266286849976
163,3280,28.08005,5.351045,0.96,12.871532,,17.273659,17.273659,165.26971,4.6645055,13.130367999999999,0.193,14.46236,9.381959067740688,,8.592619000000001,164,12.103955000000001,5.885663,15.691054999999999,,8.540780999999999,0.99999875,0.11,-423.5846,1.0077421999999998,240.23506331443787
