,LQGmu01,IWLastEpisode,TimestepsSoFar,IWMean,SqrtESSClassic,IWNorm2,Bound,ReturnAbsMax,MISE,LQGmu1,ReturnMax,Iteration,target_sum_log_mean,ReturnStepMax,ReturnMean,IWNorm1,TimeElapsed,DenMISELogFirst,IWMin,DenMISELogLast,IWMax,ReturnMin,DenMISEMeanLog,LQGsigma,ReturnLastEpisode,IWFirstEpisode,URet
95,0.206,1.0782139,1920,0.99953336,9.447994,10.156145,8.700984,16.311075,8.527472999999999,0.97,16.311075,96,-39.812645,0.9999735999999999,8.914679,95.9552,180.3135805130005,15.644057,,16.468626,1.0786521,,15.3862,0.11,8.539553999999999,,9.380031111156594
96,0.206,1.0777688,1940,0.9995764000000001,9.500899,10.205235,8.700092,16.311075,8.527548,0.97,16.311075,97,-39.236694,0.9999735999999999,8.910454,96.95891,183.7997624874115,15.633695000000001,,15.97976,1.0777781000000002,,15.39231,0.11,8.504854,,9.343311924945509
97,0.206,1.0769222,1960,0.99961776,9.553511,10.254088000000001,8.698997,16.311075,8.527403,0.97,16.311075,98,-38.6835,0.9999735999999999,8.906119,97.96254,188.2452096939087,15.623438,,14.902272,1.0769233,,15.387301,0.11,8.485633,,9.321680109444712
98,0.206,1.076026,1980,0.9996574,9.605834,10.302706,8.698339,16.311075,8.52768,0.97,16.311075,99,-38.080025,0.9999735999999999,8.902267,98.96608,193.19837045669559,15.613285999999999,,20.987036,1.0760876,,15.443857000000001,0.11,8.52486,,9.365037135856287
99,0.206,1.0752525,2000,0.99969614,9.657872,10.351101,8.697553,16.311075,8.527813,0.97,16.311075,100,-37.55376,0.9999735999999999,8.898365,99.96961,195.8274610042572,15.603235,,14.473908999999999,1.075269,,15.434151000000002,0.11,8.512030000000001,,9.348030993577664
100,0.206,1.07441,2020,0.9997328999999999,9.709631,10.399264,8.696864999999999,16.311075,8.528030000000001,0.97,16.311075,101,-37.069885,0.9999735999999999,8.894631,100.97301999999999,198.98719787597656,15.593285,,11.245813,1.0744684,,15.392676000000002,0.11,8.5211735,,9.357406886838236
101,0.206,1.0735229,2040,0.99976766,9.761114,10.447199000000001,8.696299,16.311075,8.528355,0.97,16.311075,102,-36.556683,0.9999735999999999,8.891084,101.9763,202.09390473365784,15.583433,,15.206032,1.0736847,,15.390841,0.11,8.532753999999999,,9.370184553061762
102,0.206,1.0729151000000001,2060,0.9998028,9.812327,10.49493,8.695252,16.311075,8.528185,0.97,16.311075,103,-36.04146,0.9999735999999999,8.887139999999999,102.97969,205.31539225578308,15.573676,,16.440973,1.0729171,,15.401031,0.11,8.485014,,9.318374708138547
103,0.206,1.0715284,2080,0.99983084,9.863275,10.542382,8.694768,16.311075,8.528563499999999,0.97,16.311075,104,-35.523109999999996,0.9999735999999999,8.883834,103.98241,209.6678159236908,15.564014000000002,,17.797705,1.0721653,,15.42407,0.11,8.543168,,9.38541715202344
104,0.206,1.0714267,2100,0.99986386,9.913958000000001,10.589686,8.693676,16.311075,8.528319999999999,0.97,16.311075,105,-35.123196,0.9999735999999999,8.879972,104.9857,212.8855061531067,15.554445000000001,,6.398573000000001,1.0714283000000002,,15.338107999999998,0.11,8.478489999999999,,9.313676083865763
105,0.206,1.0706623,2120,0.9998954,9.964382,10.636777,8.692994,16.311075,8.528476,0.97,16.311075,106,-34.64671,0.9999735999999999,8.876558000000001,105.988914,217.1957540512085,15.544967000000002,,15.316235,1.0707072,,15.337897,0.11,8.517994999999999,,9.358537927853586
106,0.206,1.025301,2140,0.99950856,10.014479,10.679279,8.689358,16.311075,8.525661999999999,0.97,16.311075,107,-34.173744,0.9999735999999999,8.873786,106.94742,219.98196148872373,15.535576999999998,,15.935585000000001,1.0700008,,15.343479,0.11,8.579892999999998,,9.424907340693649
107,0.206,1.0682226000000001,2160,0.99953663,10.064401,10.725921000000001,8.688981,16.311075,8.526097,0.97,16.311075,108,-33.726079999999996,0.9999735999999999,8.870782,107.94996,222.32719922065732,15.526275,,14.108023000000001,1.0693071,,15.332031,0.11,8.549455,,9.38807172724277
108,0.206,1.0590357,2180,0.99948573,10.114074,10.771519999999999,8.6880865,16.311075,8.526003,0.97,16.311075,109,-33.282627000000005,0.9999735999999999,8.867975,108.94395,226.0073380470276,15.517057000000001,,14.553360999999999,1.0686282,,15.324882,0.11,8.564782000000001,,9.40920290091753
109,0.206,1.0676522,2200,0.9995207,10.163506,10.81785,8.687691000000001,16.311075,8.526396,0.97,16.311075,110,-32.810856,0.9999735999999999,8.864993,109.94728,228.53274393081662,15.507925,,18.546651999999998,1.0679618,,15.354164,0.11,8.539947999999999,,9.379786698379846
110,0.206,1.0671555,2220,0.9995559000000002,10.212697,10.863996499999999,8.687275,16.311075,8.526755999999999,0.97,16.311075,111,-32.336773,0.9999735999999999,8.862034,110.95071000000002,231.5201153755188,15.498876000000001,,19.747374,1.0673082,,15.393735000000001,0.11,8.536515,,9.373995971181998
111,0.206,1.0666548999999999,2240,0.9995914,10.261650999999999,10.909964,8.686589,16.311075,8.526836,0.97,16.311075,112,-31.926723,0.9999735999999999,8.858864,111.95423999999998,234.46194219589236,15.489906,,13.523919,1.0666671,,15.377034,0.11,8.506969999999999,,9.345343110029251
112,0.206,1.0657976999999998,2260,0.99962366,10.310372000000001,10.955712,8.686161,16.311075,8.5271635,0.97,16.311075,113,-31.514384999999997,0.9999735999999999,8.856003,112.95747,238.14867186546329,15.481017999999999,,14.603628,1.0660377,,15.370182999999999,0.11,8.535559,,9.37468942903766
113,0.206,1.0653089,2280,0.9996563,10.358864,11.001286,8.685668,16.311075,8.527414,0.97,16.311075,114,-31.134989,0.9999735999999999,8.853117999999998,113.96082,240.73803949356082,15.472207000000001,,11.6738,1.0654207,,15.337751999999998,0.11,8.527239999999999,,9.365219037996562
114,0.206,1.0647156999999998,2300,0.9996881999999999,10.40713,11.046671,8.685199,16.311075,8.527679,0.97,16.311075,115,-30.724503000000002,0.9999735999999999,8.850304,114.96413999999999,243.23766136169436,15.463473,,16.00816,1.0648153,,15.343577999999999,0.11,8.529482000000002,,9.367509527898397
115,0.206,1.0642194,2320,0.9997197,10.455173,11.091877,8.684258,16.311075,8.527463000000001,0.97,16.311075,116,-30.3856,0.9999735999999999,8.847088000000001,115.96748000000001,245.06735396385196,15.454815,,8.526057000000002,1.0642204,,15.284801500000002,0.11,8.477253999999999,,9.310661736386713
116,0.206,1.0551151,2340,0.9996775,10.502991999999999,11.13609,8.68356,16.311075,8.527478,0.97,16.311075,117,-29.973509000000004,0.9999735999999999,8.84473,116.96226499999999,246.99723625183103,15.446232,,17.775303,1.0636370000000002,,15.306082,0.11,8.571211,,9.411268060488565
117,0.206,1.0627578000000002,2360,0.9997062,10.550596,11.180916,8.683141,16.311075,8.527763,0.97,16.311075,118,-29.634037,0.9999735999999999,8.842102,117.96533000000001,248.90829634666443,15.437721,,10.023183,1.0630629999999999,,15.261307,0.11,8.534599,,9.373919947965852
118,0.206,1.0624396999999999,2380,0.9997360000000001,10.597986,11.225584,8.682683,16.311075,8.527999999999999,0.97,16.311075,119,-29.210232,0.9999735999999999,8.839463,118.96858,250.6586663722992,15.429282,,20.738474,1.0625004999999998,,15.307329999999999,0.11,8.528069,,9.366726184249913
119,0.206,1.0618664,2400,0.99976486,10.6451645,11.270074000000001,8.68225,16.311075,8.528253,0.97,16.311075,120,-28.802092,0.9999735999999999,8.836892,119.97178999999998,253.3953812122345,15.420914000000002,,19.706482,1.0619473,,15.343983999999999,0.11,8.530801,,9.368932627545618
120,0.206,1.0613966000000001,2420,0.9997935,10.692134,11.314394,8.681611,16.311075,8.528291000000001,0.97,16.311075,121,-28.420755,0.9999735999999999,8.834161,120.97501000000001,256.8559083938598,15.412614999999999,,17.279953,1.0614036,,15.359981,0.11,8.506489,,9.343694679344775
121,0.206,1.0608684,2440,0.9998215,10.738897999999999,11.3585415,8.680858,16.311075,8.528205,0.97,16.311075,122,-28.060846,0.9999735999999999,8.831363,121.97822,258.99030017852783,15.404385000000001,,15.428804999999999,1.0608704,,15.360541,0.11,8.492747999999999,,9.32808785911563
122,0.206,1.0560906,2460,0.9998139000000001,10.785458,11.4021225,8.680409,16.311075,8.528416,0.97,16.311075,123,-27.71255,0.9999735999999999,8.829169,122.97711000000001,263.00546789169306,15.396220999999999,,14.725335000000001,1.0603453999999999,,15.355373,0.11,8.561589999999999,,9.402882224791208
123,0.206,1.0597954,2480,0.9998405999999999,10.831818,11.445931,8.679878,16.311075,8.528535,0.97,16.311075,124,-27.404533,0.9999735999999999,8.826652000000001,123.98024,265.98241996765137,15.388124,,10.423581,1.0598298000000002,,15.315597,0.11,8.516988000000001,,9.353429419472274
124,0.206,1.0593165,2500,0.9998669,10.877979,11.489575,8.679287,16.311075,8.528585000000001,0.97,16.311075,125,-27.067040000000002,0.9999735999999999,8.824111,124.98336,268.97254967689514,15.380092000000001,,14.724464000000001,1.0593226,,15.310865,0.11,8.509201,,9.342651858031845
125,0.206,1.0513825,2520,0.9998334000000001,10.923944,11.532373,8.678703,16.311075,8.528636,0.97,16.311075,126,-26.707341999999997,0.9999735999999999,8.822092999999999,125.97901,271.67390990257263,15.372124,,18.204563,1.0588236,,15.333828,0.11,8.569905,,9.411085310453801
126,0.206,1.0571588,2540,0.99985003,10.969717999999999,11.57559,8.678332000000001,16.311075,8.528891999999999,0.97,16.311075,127,-26.405901,0.9999735999999999,8.819900500000001,126.98096000000001,274.6666693687439,15.364219,,11.520287,1.058334,,15.303798,0.11,8.543535,,9.388587969583279
127,0.206,1.0577961,2560,0.99987495,11.015299,11.618749000000001,8.677891,16.311075,8.529067999999999,0.97,16.311075,128,-26.086681,0.9999735999999999,8.817602,127.98398999999999,279.6900405883789,15.356376000000001,,14.397924,1.0578517,,15.296717999999998,0.11,8.525689,,9.362037742361617
128,0.206,1.0397958,2580,0.9997633,11.060685000000001,11.660169999999999,8.676687,16.311075,8.528476,0.97,16.311075,129,-25.765999,0.9999735999999999,8.815717999999999,128.96947,282.9839928150177,15.348593,,15.242292,1.0573776000000001,,15.296292000000001,0.11,8.57439,,9.4173124334194
129,0.206,1.0569108,2600,0.99978954,11.105893,11.703033,8.675938,16.311075,8.528329,0.97,16.311075,130,-25.508022,0.9999735999999999,8.813172,129.97263999999998,285.8685986995697,15.340871,,7.715586,1.0569108,,15.237976000000002,0.11,8.484855,,9.31696115343392
130,0.206,1.0562891,2620,0.99981385,11.150917,11.745726,8.675605000000001,16.311075,8.528592,0.97,16.311075,131,-25.16701,0.9999735999999999,8.811063,130.97562,289.19547152519226,15.333207999999999,,19.110020000000002,1.0564523000000001,,15.267529999999999,0.11,8.53694,,9.376037825039885
131,0.206,1.0559638,2640,0.9998384,11.195758999999999,11.788274000000001,8.675147,16.311075,8.528724,0.97,16.311075,132,-24.8589,0.9999735999999999,8.808858,131.97867,292.46727895736694,15.3256035,,15.448916,1.056,,15.268903,0.11,8.520056,,9.359133080511855
132,0.206,1.0554694,2660,0.9998620999999999,11.240422,11.830664,8.674783999999999,16.311075,8.528942,0.97,16.311075,133,-24.543283,0.9999735999999999,8.806776,132.98166,295.89226341247564,15.318056,,17.064306,1.0555558999999999,,15.282399,0.11,8.532036999999999,,9.368566569337933
133,0.206,1.0545478000000001,2680,0.99988145,11.284907,11.872859,8.674465,16.311075,8.529199,0.97,16.311075,134,-24.26037,0.9999735999999999,8.804798,133.98412,301.3288660049438,15.310566,,13.313797000000001,1.0551182,,15.267706,0.11,8.541561,,9.383689382484398
134,0.206,1.0546845,2700,0.99990463,11.329219,11.914954,8.6738825,16.311075,8.529183,0.97,16.311075,135,-23.93705,0.9999735999999999,8.802563000000001,134.98712,305.69685959815985,15.303131,,19.334774,1.0546876,,15.29783,0.11,8.502948,,9.340327714032565
135,0.206,1.0541556,2720,0.9999264000000001,11.373357,11.956891,8.673538,16.311075,8.529401,0.97,16.311075,136,-23.617216,0.9999735999999999,8.800587,135.98998999999998,307.7652752399445,15.295751000000001,,19.507788,1.0542642,,15.328782,0.11,8.533849,,9.372781998900646
136,0.206,1.0538119,2740,0.9999483,11.417322,11.998691,8.673088,16.311075,8.529506,0.97,16.311075,137,-23.313270000000003,0.9999735999999999,8.798532000000002,136.99292,311.2351241111756,15.2884245,,17.971025,1.0538471,,15.348066000000001,0.11,8.519127000000001,,9.360437411853416
137,0.206,1.0534331000000001,2760,0.9999697,11.461121,12.040341999999999,8.672494,16.311075,8.52946,0.97,16.311075,138,-23.044214,0.9999735999999999,8.796367,137.99582,314.60051894187933,15.281151999999999,,13.764304000000001,1.053436,,15.336589000000002,0.11,8.499827,,9.333985256496288
138,0.206,1.0487358999999998,2780,0.9999597,11.50475,12.081479,8.672106,16.311075,8.529614,0.97,16.311075,139,-22.765404,0.9999735999999999,8.794675999999999,138.9944,318.1739494800568,15.2739315,,15.662764000000001,1.0530313,,15.338934,0.11,8.56141,,9.404965403730776
139,0.206,1.0525673999999998,2800,0.99998015,11.548216,12.122845,8.6717,16.311075,8.529745,0.97,16.311075,140,-22.502375,0.9999735999999999,8.792742,139.99722,321.20015430450434,15.266763000000001,,14.007270000000002,1.0526327,,15.329419,0.11,8.523846,,9.364091819471627
140,0.206,1.0522292,2820,1.0000004999999998,11.5915165,12.164074000000001,8.671178999999999,16.311075,8.529755,0.97,16.311075,141,-22.224536999999998,0.9999735999999999,8.790723,141.00006000000002,326.0051338672638,15.259645,,16.621776999999998,1.0522392,,15.338585,0.11,8.507982,,9.345666984825565
141,0.206,1.05185,2840,1.0000204,11.634657,12.205164,8.670465,16.311075,8.529566,0.97,16.311075,142,-21.943233,0.9999735999999999,8.788542,142.0029,329.22018837928766,15.252579,,17.67003,1.0518530000000001,,15.355001000000001,0.11,8.481028,,9.31528372426972
142,0.206,1.0514368,2860,1.0000396999999999,11.677636999999999,12.246114,8.670025,16.311075,8.529643,0.97,16.311075,143,-21.707144,0.9999735999999999,8.786645,143.00568,331.09194564819336,15.245560999999999,,11.767349000000001,1.0514709,,15.329912,0.11,8.517431,,9.35605210095499
143,0.206,1.0510788,2880,1.0000585,11.720460000000001,12.286926,8.669597,16.311075,8.529728,0.97,16.311075,144,-21.446657000000002,0.9999735999999999,8.784785000000001,144.00842,335.12017917633057,15.238592,,15.753117999999999,1.0510958000000001,,15.332851000000002,0.11,8.51865,,9.353132065695123
144,0.206,1.044433,2900,1.0000335999999999,11.763125,12.327071,8.669157,16.311075,8.529796000000001,0.97,16.311075,145,-21.178125,0.9999735999999999,8.783289,145.00488,339.3026416301728,15.231670999999999,,17.447184,1.050725,,15.347432000000001,0.11,8.567946000000001,,9.410380774203093
145,0.206,1.0503323,2920,1.0000521999999998,11.805636999999999,12.3676195,8.668752,16.311075,8.529892,0.97,16.311075,146,-20.918255,0.9999735999999999,8.78149,146.00763,340.9793577194214,15.224798999999999,,16.714000000000002,1.0503603000000001,,15.3567915,0.11,8.5206785,,9.358956318796286
146,0.206,1.0499998,2940,1.0000703000000002,11.847994,12.408037,8.668011,16.311075,8.529648,0.97,16.311075,147,-20.65704,0.9999735999999999,8.779394,147.01035,343.8078577518463,15.217973,,17.431286,1.0500008,,15.370901000000002,0.11,8.473302,,9.307617113444364
147,0.206,1.0496173999999998,2960,1.0000882,11.8902025,12.448321,8.667611,16.311075,8.529739,0.97,16.311075,148,-20.406285999999998,0.9999735999999999,8.777644,148.01306,346.60221910476685,15.211193,,16.406122,1.0496464,,15.377896,0.11,8.520384,,9.358224603322276
148,0.206,1.0492871000000001,2980,1.0001057,11.932260000000001,12.488477,8.66716,16.311075,8.529774,0.97,16.311075,149,-20.148838,0.9999735999999999,8.775866,149.01575,350.44272089004517,15.204459,,17.905155,1.0492971000000002,,15.394857,0.11,8.512737,,9.348292546978891
149,0.206,1.0345668,3000,1.0000267,11.974164,12.527306,8.666266,16.311075,8.529361999999999,0.97,16.311075,150,-19.973278,0.9999735999999999,8.774469999999999,150.00401000000002,354.20836901664734,15.197770000000002,,6.151177400000001,1.0489518999999998,,15.333232999999998,0.11,8.566496,,9.410084784894376
150,0.206,1.0486108,3020,1.0000448,12.015926,12.567217999999999,8.665719000000001,16.311075,8.529289,0.97,16.311075,151,-19.764336,0.9999735999999999,8.772629,151.00676,356.7381205558777,15.191126,,11.529836999999999,1.0486118999999998,,15.308044,0.11,8.496409,,9.329899849832106
151,0.206,1.0482758,3040,1.0000623,12.057544,12.607002,8.665016,16.311075,8.5290575,0.97,16.311075,152,-19.53013,0.9999735999999999,8.770660000000001,152.00948,360.1323182582855,15.184525,,15.787766,1.0482769,,15.311198999999998,0.11,8.473352,,9.306841241510368
152,0.206,1.0479181,3060,1.0000792,12.099017,12.646657000000001,8.664634,16.311075,8.529141000000001,0.97,16.311075,153,-19.331839000000002,0.9999735999999999,8.769017999999999,153.01211999999998,364.02923583984375,15.177968,,10.7618065,1.0479459999999998,,15.281464000000001,0.11,8.519506,,9.353804111130586
153,0.206,1.0476013000000002,3080,1.0000959999999999,12.14035,12.68619,8.664213,16.311075,8.529182,0.97,16.311075,154,-19.121170000000003,0.9999735999999999,8.767358,154.01478999999998,367.35670471191406,15.1714525,,13.064494999999999,1.0476203000000002,,15.267068,0.11,8.513371000000001,,9.352245897871258
154,0.206,1.0472655999999998,3100,1.0001122,12.181541000000001,12.725597,8.663862,16.311075,8.529287,0.97,16.311075,155,-18.882107,0.9999735999999999,8.765784,155.0174,371.40592765808105,15.164979999999998,,17.887342,1.0472987,,15.283972,0.11,8.523447,,9.361575502906733
155,0.206,1.0469741,3120,1.0001283,12.222594,12.764885000000001,8.663414999999999,16.311075,8.529292,0.97,16.311075,156,-18.657572000000002,0.9999735999999999,8.764133000000001,156.02,376.0524067878723,15.158548999999999,,16.099518,1.0469811,,15.2892,0.11,8.508269,,9.343523678855993
156,0.206,1.0465488,3140,1.0001433000000002,12.263508,12.804044000000001,8.663116,16.311075,8.529442,0.97,16.311075,157,-18.456194,0.9999735999999999,8.762651,157.02249,380.0270390510559,15.15216,,12.913153,1.0466676,,15.274066,0.11,8.531404,,9.370233081644578
157,0.206,1.0463091999999998,3160,1.0001583,12.304286,12.843086,8.662786,16.311075,8.529553,0.97,16.311075,158,-18.24434,0.9999735999999999,8.76115,158.02501,383.591644525528,15.14581,,14.97115,1.0463592,,15.272148999999999,0.11,8.52544,,9.363351781162166
158,0.206,1.0458623,3180,1.0001721,12.34493,12.881999,8.662554,16.311075,8.529760000000001,0.97,16.311075,159,-17.9998,0.9999735999999999,8.7597685,159.02737,385.81704473495483,15.139501999999998,,20.592842,1.0460539,,15.305612,0.11,8.541535000000001,,9.380524301157582
159,0.206,1.0457345999999998,3200,1.0001867,12.385438,12.920809,8.662177,16.311075,8.529817999999999,0.97,16.311075,160,-17.793774,0.9999735999999999,8.758258,160.02988,388.45687341690063,15.133232000000001,,14.920039000000001,1.0457526,,15.303201999999999,0.11,8.517941,,9.354297885518248
160,0.206,1.0453976,3220,1.0002007,12.425817,12.959496000000001,8.661881,16.311075,8.529952,0.97,16.311075,161,-17.584099,0.9999735999999999,8.756842,161.03232,394.576602935791,15.127001000000002,,15.919235999999998,1.0454555,,15.307029,0.11,8.530358999999999,,9.365781965508065
161,0.206,1.0451603999999999,3240,1.0002149,12.466063499999999,12.998075,8.661184,16.311075,8.529681,0.97,16.311075,162,-17.40921,0.9999735999999999,8.755056,162.03482,397.0750286579132,15.12081,,10.703789,1.0451624,,15.278616,0.11,8.467483,,9.297843072885096
162,0.206,1.0448594,3260,1.0002286,12.506178,13.036538,8.660809500000001,16.311075,8.529728,0.97,16.311075,163,-17.182276,0.9999735999999999,8.753592999999999,163.03726,400.0292184352875,15.1146555,,19.537214000000002,1.0448734,,15.304742000000001,0.11,8.516634,,9.3533567198586
