,LQGmu1,Iteration,MISE,ReturnMin,DenMISELogLast,DenMISELogFirst,ReturnMean,URet,IWMax,SqrtESSClassic,IWLastEpisode,IWFirstEpisode,DenMISEMeanLog,ReturnLastEpisode,IWMean,ReturnAbsMax,ReturnMax,LQGsigma,target_sum_log_mean,TimestepsSoFar,IWNorm1,IWNorm2,LQGmu01,IWMin,TimeElapsed,ReturnStepMax,Bound
91,0.867,92,7.02883,,15.501388,16.076725,12.153087,9.38418086921888,8.255589,3.3327913000000002,6.9636474,,10.510739,8.54579,0.82309574,17.175064000000003,17.175064000000003,0.11,-467.17992999999996,1840,75.72480999999999,22.721135999999998,0.131,,429.36919164657587,0.99999267,17.335545
92,0.289,93,6.685159700000001,,17.96236,16.065914000000003,12.114219,9.379060055533065,35.77129,1.7077218,2.5728695e-09,,10.588708,8.538343,0.76785976,17.175064000000003,17.175064000000003,0.11,-226.67986000000002,1860,71.41096,41.816505,0.03,,434.5107386112213,0.99999267,26.799751
93,0.272,94,6.9017897,,12.134787,16.055220000000002,12.0778475,9.550701980777509,57.225517,1.2736423000000001,10.475868,,10.601856,8.695387,0.79108447,17.175064000000003,17.175064000000003,0.11,-211.49666000000002,1880,74.36194,58.385259999999995,0.028,,441.7176430225372,0.99999267,33.871788
94,0.265,95,8.532005,,16.804691000000002,16.044638,12.042799,9.61046897376965,48.140809999999995,1.516593,48.140809999999995,,10.663527499999999,8.748225999999999,0.9763871,17.175064000000003,17.175064000000003,0.11,-203.88232,1900,92.756775,61.161285,0.027,,447.7378253936768,0.99999267,31.181540999999996
95,0.272,96,8.2456455,,13.062536999999999,16.034166,12.0084505,9.605976091164651,26.071688,2.034894,24.600422000000002,,10.686661,8.745344000000001,0.9441424999999999,17.175064000000003,17.175064000000003,0.11,-206.70784,1920,90.63768,44.54172,0.028,,455.7702083587647,0.99999267,25.126194
96,0.261,97,7.687734,,13.4321995,16.023804000000002,11.974433,9.566793843426387,28.30133,1.9144400000000001,6.6381654999999995,,10.71349,8.708765,0.8797142,17.175064000000003,17.175064000000003,0.11,-195.84878999999998,1940,85.332275,44.572967999999996,0.027,,463.895646572113,0.99999267,25.630384
97,0.253,98,5.247668,,12.905121000000001,16.013545999999998,11.9411125,9.56680283339606,20.776985,1.8824308999999997,2.7800756,,10.733758,8.70899,0.6004239,17.175064000000003,17.175064000000003,0.11,-188.6689,1960,58.84154,31.258274,0.026,,471.01868081092834,0.99999267,23.495417
98,0.136,99,7.807403999999999,,18.081707,16.003395,11.908897999999999,9.614058927688056,20.280054,2.6439218999999996,2.1334512999999997e-28,,10.803538,8.751925,0.8721151,17.175064000000003,17.175064000000003,0.11,-132.02415,1980,86.33939000000001,32.655803999999996,0.014,,476.7517590522766,0.99999267,20.799517
99,0.122,100,6.183545,,10.361236,15.993344,11.879187,9.81695085628326,20.081514000000002,2.0694122,0.18584129,,10.797393,8.937593,0.68855697,17.175064000000003,17.175064000000003,0.11,-131.48428,2000,68.8557,33.273070000000004,0.012,,483.8756520748138,0.99999267,22.782524
100,0.128,101,7.135113700000001,,8.929243,15.983394,11.850429,9.856391486732829,21.537623999999997,2.3408835,15.650898999999999,,10.775373,8.974609,0.7954154999999999,17.175064000000003,17.175064000000003,0.11,-129.36356,2020,80.33697,34.31908,0.013,,492.3557188510895,0.99999267,21.809116
101,0.212,102,0.035001483,,12.437194,15.973541,11.822208999999999,9.85370312084156,0.26615559999999994,1.4698913,7.553947e-18,,10.789199,8.972156,0.0039554127,17.175064000000003,17.175064000000003,0.11,-155.30467,2040,0.40345207,0.27447748,0.022,,499.136353969574,0.99999267,23.404163
102,0.225,103,12.778107,,11.192567,15.963785000000001,11.792869999999999,9.664063962894502,146.84856000000002,1.0185026,146.84856000000002,,10.783491999999999,8.800241999999999,1.4521728999999999,17.175064000000003,17.175064000000003,0.11,-161.5007,2060,149.5738,146.85658,0.023,,506.5283472537994,0.99999267,46.504215
103,0.231,104,8.278767,,14.069588000000001,15.954123499999998,11.764211,9.680328904725117,56.447759999999995,1.4926563999999998,33.000885,,10.814295,8.812301,0.94078916,17.175064000000003,17.175064000000003,0.11,-163.69408,2080,97.84206999999999,65.54896,0.023,,516.1132056713103,0.99999267,31.291517
104,0.222,105,7.0580335000000005,,4.5992217,15.944554,11.735526,9.613922699576184,42.604538,1.4719208000000001,2.0533857,,10.753139,8.752262,0.80165595,17.175064000000003,17.175064000000003,0.11,-156.38408,2100,84.173874,57.186413,0.023,,524.0424990653992,0.99999267,30.394971999999996
105,0.144,106,10.412923,,11.805968,15.935075,11.707796,9.66349286750086,15.851583499999998,3.0003933999999997,4.4417452000000006e-14,,10.760125,8.796234,1.1648808000000002,17.175064000000003,17.175064000000003,0.11,-124.33041000000001,2120,123.477356,41.15372,0.014,,530.6416218280792,0.99999267,21.861465
106,-0.26,107,16.317995,,13.527856,15.925685999999999,11.682142,9.845540456003274,19.103783,2.7294017999999998,,8.4840265e-27,10.78693,8.962823,0.97137445,17.175064000000003,17.175064000000003,0.11,-1101.6735,2140,103.937065,38.080529999999996,-0.027,,538.0185313224791,0.99999267,28.903216999999998
107,-0.218,108,14.543467499999998,,-13.892470999999999,15.916382999999998,11.727395,18.335659702636192,28.06077,2.1778235,1.8982708e-19,3.4588239999999997e-15,10.55766,16.569492,0.8754780999999999,17.175064000000003,17.175064000000003,0.11,-978.5466,2160,94.551636,43.415653000000006,-0.022,,545.2090978622437,0.99999267,30.316153999999997
108,-0.607,109,11.004239,,12.256862,15.9071665,11.773838,18.555401719886934,29.987586999999998,1.7060773,6.572497299999999e-20,,10.5715,16.789710999999997,0.64390415,17.175064000000003,17.175064000000003,0.11,-1448.2128,2180,70.18555500000001,41.138554,-0.07,,551.7990818023682,0.99999267,31.138222
109,-0.681,110,9.754237,,12.226913,15.898033999999999,11.822939,18.956222044583647,47.671333000000004,1.2891914,47.671333000000004,,10.582792,17.174868,0.5687264,17.175064000000003,17.175064000000003,0.11,-1451.586,2200,62.559906000000005,48.52647,-0.083,,557.509072303772,0.99999267,36.398945
110,-0.663,111,17.342261999999998,,15.767368,15.888983999999999,11.871684,19.01666475588673,54.25164,1.6929406999999999,54.25164,,10.624965,17.233625,1.0091952,17.233625,17.233625,0.11,-1434.9681,2220,112.02067,66.16928,-0.08,,561.1531155109407,0.99999267,37.70166
111,-0.951,112,6.302473e-06,,10.564032000000001,15.880015,11.917864,18.821732338899192,3.9522576e-05,1.0360677,2.8882863e-11,,10.623292999999999,17.043848,3.6575176e-07,17.233625,17.233625,0.11,-1470.3588,2240,4.09754e-05,3.9548959999999994e-05,-0.182,,568.3777759075165,0.99999267,33.267379999999996
112,-0.947,113,15.842645999999998,,9.909674,15.871126,11.96358,18.85815869992456,104.79061,1.0000011,104.79061,,10.608168,17.083755,0.9273515,17.233625,17.233625,0.11,-1456.0841,2260,104.79072,104.79061,-0.178,,575.6153900623323,0.99999267,50.30986
113,-0.95,114,17.633059,,7.744282000000001,15.862316,12.007936500000001,18.79157895095848,59.20568000000001,1.4142,59.20568000000001,,10.580069,17.020227,1.0340847,17.233625,17.233625,0.11,-1444.1615,2280,117.88566000000002,83.35855,-0.181,,581.6399688720702,0.99999267,42.005318
114,-0.978,115,2.9482392999999996,,12.366741000000001,15.853582000000001,12.052174,18.865506651403923,11.434706,1.5122744,11.434706,,10.594195,17.095253,0.1725882,17.233625,17.233625,0.11,-1441.5339,2300,19.847642999999998,13.124367000000001,-0.222,,589.6583783626556,0.9999982,25.739902
115,-0.968,116,20.569893,,5.22885,15.844923999999999,12.095099000000001,18.798027698292586,53.965225,1.8521723,53.965225,,10.540794,17.031479,1.205845,17.233625,17.233625,0.11,-1424.7352,2320,139.87802,75.52106500000001,-0.204,,599.8507306575775,0.9999982,39.178986
116,-0.938,117,10.2113695,,14.2762165,15.83634,12.138071,18.897964830483406,21.672394,2.0675938,9.298762,,10.573067,17.122785999999998,0.59834564,17.233625,17.233625,0.11,-1403.6947,2340,70.00644,33.858894,-0.17,,610.1160426139833,0.9999982,26.881591999999998
117,-0.952,118,23.12293,,6.8058534,15.827829000000001,12.180214999999999,18.885152003364112,29.646307,2.440927,25.818726,,10.537450999999999,17.111105,1.3540003,17.233625,17.233625,0.11,-1395.2876,2360,159.77203,65.455475,-0.183,,617.2708582878113,0.9999982,37.24349
118,-0.623,119,17.707039,,17.634148,15.819391,12.222213,18.95490638138205,26.443468,2.3703380000000003,2.7637097e-17,,10.598972999999999,17.177933,1.0339862,17.233625,17.233625,0.11,-1331.4534,2380,123.04436000000001,51.91005,-0.073,,626.2002489566802,0.9999982,32.248108
119,-0.398,120,10.62608,,16.760877999999998,15.811023,12.263047,18.90289855075081,37.84245,1.7170557,0.022236403,,10.649938,17.122297,0.6205531,17.233625,17.233625,0.11,-1204.7562,2400,74.46637,43.36864,-0.042,,636.2591323852539,0.9999982,30.699540999999996
120,-0.372,121,15.143997,,13.604606,15.802724,12.302463000000001,18.807051163786173,66.084625,1.5680869,66.084625,,10.670794500000001,17.032404,0.8883884,17.233625,17.233625,0.11,-1166.9111,2420,107.49499499999999,68.55168,-0.039,,641.4221394062042,0.9999982,37.124443
121,-0.484,122,16.76793,,12.084498,15.794494,12.341037,18.784852827397447,31.592115000000003,2.2630502999999997,1.3228354,,10.680508,17.008453,0.9795431999999998,17.233625,17.233625,0.11,-1249.2776,2440,119.50426999999999,52.806725,-0.053,,648.0492095947267,0.9999982,31.99837
122,-0.229,123,15.952556,,13.7560215,15.78633,12.379571,18.860017379504345,25.67936,2.4195759999999997,3.5049668e-11,4.1780723e-18,10.704716000000001,17.080826000000002,0.9561040000000001,17.233625,17.233625,0.11,-894.2036,2460,117.60078999999999,48.603885999999996,-0.023,,657.1905407905579,0.9999982,30.197718
123,-0.686,124,15.154217000000001,,5.035773000000001,15.778232999999998,12.416772,18.761857105827293,37.643005,2.2028692000000003,9.040935999999998e-31,,10.658116,16.992323000000003,0.8835539000000001,17.233625,17.233625,0.11,-1289.4088,2480,109.56068400000001,49.735447,-0.084,,663.1966812610626,0.9999982,30.800743
124,-0.693,125,13.386121,,10.376914,15.770201,12.453528,18.788585250415586,29.437094000000002,2.3933537,10.205896000000001,,10.6544075,17.011383,0.78117067,17.233625,17.233625,0.11,-1280.1393,2500,97.64633,40.798953999999995,-0.085,,670.7683353424072,0.9999982,27.787357
125,0.223,126,7.6358414,,14.885257999999999,15.762232999999998,12.491425999999999,19.01133950787637,34.758156,1.8191341,,,10.6859,17.228624,0.8676726,17.233625,17.233625,0.11,-187.25081,2520,109.32675,60.098236,0.023,,677.2139580249786,0.9999985,26.582905
126,0.227,127,6.1578555,,-14.054526999999998,15.754326999999998,12.464704,9.97155892602663,27.849729999999997,1.9358143,,,10.489324,9.097666,0.70005375,17.233625,17.233625,0.11,-189.12781999999999,2540,88.90683,45.927357,0.023,,687.298234462738,0.9999985,23.962896
127,0.133,128,8.721589,,11.316723,15.746483999999999,12.43603,9.657915841556992,22.146345,3.0854332,4.5896379999999993e-20,,10.493025,8.794561999999999,0.97334677,17.233625,17.233625,0.11,-146.1882,2560,124.58838999999999,40.379543,0.013,,700.2313716411591,0.9999985,19.892548
128,0.153,129,7.4306784,,15.778212,15.738701999999998,12.409224,9.861258034148953,17.34635,2.9175756,0.031143771,,10.533463000000001,8.977971,0.8318804,17.233625,17.233625,0.11,-148.73726000000002,2580,107.31257,36.781418,0.015,,708.6488671302795,0.9999985,19.244339
129,0.229,130,6.8335295,,4.8289742,15.730979999999999,12.382237,9.774919023209328,23.994026,2.2957807,2.9612278000000006e-07,,10.488027,8.901122,0.7772201999999999,17.233625,17.233625,0.11,-186.73001000000002,2600,101.03863,44.010574,0.023,,718.0755145549774,0.9999985,21.846832
130,0.192,131,1.9356115000000003,,13.332082999999999,15.723317000000002,12.354934,9.670261696066783,16.682983,1.5917662000000001,0.5361651999999999,,10.50767,8.805289,0.21804357,17.233625,17.233625,0.11,-162.65117,2620,28.563707,17.944662,0.019,,726.3427624702454,0.9999985,23.589075
131,0.202,132,5.4307523,,10.167688,15.715713000000001,12.328349000000001,9.717046424085506,57.451682999999996,1.3863237,57.451682999999996,,10.499133,8.845879,0.6144712,17.233625,17.233625,0.11,-166.65259,2640,81.1102,58.507404,0.02,,733.4022862911224,0.9999985,30.293090000000003
132,0.204,133,6.974196000000001,,13.540247,15.708165,12.302139,9.710256718212367,40.505856,1.8774543999999997,40.505856,,10.518547,8.842533,0.7893382,17.233625,17.233625,0.11,-166.45901,2660,104.98198000000001,55.917193999999995,0.021,,743.2995274066925,0.9999985,25.332697
133,0.177,134,7.518953999999999,,9.951057,15.700674,12.276330999999999,9.714772721166943,30.380074,2.1728256,4.7889667000000005,,10.512209,8.843669,0.846274,17.233625,17.233625,0.11,-151.5555,2680,113.40071999999999,52.190437,0.018,,750.8198046684265,0.9999985,23.381823999999998
134,0.113,135,6.9410605,,16.91082,15.693239000000002,12.251063,9.738036575711462,26.899240000000002,2.5023928,2.9660359999999997e-16,,10.557999,8.865275,0.7714506,17.233625,17.233625,0.11,-140.3186,2700,104.14583,41.618496,0.011,,759.242607831955,0.9999985,20.714776999999998
135,0.099,136,8.88396,,13.898157999999999,15.68586,12.227098,9.87660005553558,62.895027,1.7122915,1.8864988999999999,,10.580588,8.99174,0.9854344999999999,17.233625,17.233625,0.11,-143.00696000000002,2720,134.01908999999998,78.26885,0.01,,767.7066476345062,0.9999985,29.013275
136,0.166,137,6.695371000000001,,14.100860999999998,15.678533999999999,12.2036295,9.899602512668952,33.74342,2.1694002,4.5875977e-13,,10.605239,9.011918,0.7523884,17.233625,17.233625,0.11,-143.7121,2740,103.07722,47.514153,0.017,,776.7607429027557,0.9999985,22.583288
137,0.132,138,8.544903999999999,,8.514203,15.671261,12.179628999999998,9.764398578817039,20.468685,3.1567137,0.00043974112,,10.587933999999999,8.891562,0.95307416,17.233625,17.233625,0.11,-135.6204,2760,131.52423000000002,41.66492,0.013,,784.3478183746338,0.9999985,19.463615
138,0.146,139,8.455958,,12.053705,15.664041000000001,12.15658,9.859561789599628,15.574307999999998,3.0894146,0.33212578,,10.597861,8.975767,0.94611806,17.233625,17.233625,0.11,-136.15508,2780,131.5104,42.568065999999995,0.015,,792.8083579540253,0.9999985,19.612522
139,0.258,140,8.756105999999999,,11.498791,15.656872,12.133581,9.816629477533358,25.273378,2.594807,3.7716136999999996e-23,,10.603624,8.936867,1.0014259,17.233625,17.233625,0.11,-194.20706,2800,140.19961999999998,54.03085,0.026,,801.31125664711,0.9999985,22.039272
140,0.23,141,6.7850575,,16.224903,15.649754999999999,12.109553,9.605043790598398,20.863815,2.6437178,1.5766031999999999,,10.643051,8.745596,0.77159333,17.233625,17.233625,0.11,-173.67603,2820,108.79466000000001,41.152145000000004,0.023,,811.973973274231,0.9999985,19.822474
141,0.205,142,7.827728,,16.102127,15.642686999999999,12.085922,9.615063309298,31.687374,2.3481932,0.006813069000000001,,10.679634,8.753803999999999,0.88567543,17.233625,17.233625,0.11,-156.73682,2840,125.76591499999999,53.55859,0.021,,822.4819045066832,0.9999985,22.505928
142,0.226,143,6.7279916,,9.172452,15.635670000000001,12.063107,9.69200987573601,18.0453,2.7612655,7.7928185,,10.667878,8.823409,0.76455736,17.233625,17.233625,0.11,-168.41687,2860,109.3317,39.59478,0.023,,833.0697658061981,0.9999985,19.210402
143,0.199,144,8.275737,,12.718214999999999,15.628701000000001,12.040392,9.65431337311529,29.845049,2.434026,0.41457486,,10.680259,8.792206,0.9357681000000001,17.233625,17.233625,0.11,-151.36095,2880,134.75061000000002,55.361206,0.02,,842.109069108963,0.9999985,22.436329
144,0.15,145,8.154706,,14.897037,15.62178,12.018513,9.7400046643887,15.86568,3.2356198,0.010140944,,10.708466,8.867841,0.9127796999999999,17.233625,17.233625,0.11,-131.65115,2900,132.35306,40.90501,0.015,,848.9090414047241,0.9999985,18.807148
145,0.144,146,8.384532,,14.990473000000001,15.614907,11.997318,9.802371479840883,13.580901999999998,3.5072843999999996,7.935014999999999,,10.736963000000001,8.924227,0.93796206,17.233625,17.233625,0.11,-129.74754,2920,136.94246,39.045155,0.015,,856.3179187774658,0.9999985,18.211864000000002
146,0.199,147,8.001188,,16.107868,15.608082000000001,11.976337,9.790251482546436,25.385582,2.6639068,0.014085068000000001,,10.772871,8.913099,0.9044475000000001,17.233625,17.233625,0.11,-147.87642,2940,132.95378,49.90932,0.02,,865.5110881328583,0.9999985,20.939798
147,0.327,148,10.1995125,,13.3364935,15.601301999999999,11.955179,9.713869030680367,24.801144,3.010381,7.250286e-15,,10.789214999999999,8.844789500000001,1.1774874,17.233625,17.233625,0.11,-229.30121,2960,174.26813,57.88906,0.034,,875.299661397934,0.9999985,21.648977
148,0.099,149,8.387105,,13.231774,15.594567999999999,11.933047,9.506630942003188,48.91403,2.0004842000000003,,,10.806353999999999,8.657617,0.9304178,17.233625,17.233625,0.11,-135.62368999999998,2980,138.63225,69.29935,0.01,,883.9154095649719,0.9999985,25.616557999999998
149,0.124,150,9.276258,,-0.16718785,15.587879000000001,11.91371,9.923336294931692,18.458403,3.142117,0.013828779,,10.732141,9.032328,1.0333825,17.233625,17.233625,0.11,-127.06476599999999,3000,155.00739,49.33215,0.012,,894.0391206741333,0.9999985,20.245693
150,0.077,151,0.1903733,,8.465773,15.581235000000001,11.894164,9.842737726121337,2.3274927000000005,1.3043681,1.4362257999999999e-11,,10.717041,8.962418,0.02108476,17.233625,17.233625,0.11,-147.70516999999998,3020,3.1837988,2.4408743,0.008,,903.6360635757446,0.9999985,26.614853000000004
151,0.062,152,0.0009852963,,12.963125,15.574634,11.875293,9.913701181637217,0.014010634,1.1475568,0.0014503592,,10.725398,9.025666000000001,0.00010643605499999999,17.233625,17.233625,0.11,-161.24086,3040,0.016178293,0.014098032,0.006,,914.297785282135,0.9999985,30.03632
152,0.077,153,1.6849205000000003,,6.292989700000001,15.568076000000001,11.857016999999999,9.972544855460056,21.693176,1.2846289,21.693176,,10.689915,9.079113000000001,0.18583427,17.233625,17.233625,0.11,-145.74813999999998,3060,28.432644,22.132963,0.008,,924.6796400547028,0.9999985,28.515434000000003
153,0.064,154,6.142019,,8.44543,15.561562,11.838752000000001,9.934175072984784,100.852776,1.0325644,3.3295557000000002,,10.670011500000001,9.044105,0.67658263,17.233625,17.233625,0.11,-157.36272,3080,104.193726,100.90772,0.006,,933.4048464298247,0.9999985,39.522259999999996
154,0.068,155,7.401919400000001,,14.407656,15.555089,11.820898,9.963250959236074,57.763023,1.5540729,57.763023,,10.691083,9.071466000000001,0.8159026999999999,17.233625,17.233625,0.11,-151.75726,3100,126.46491999999999,81.37644,0.007,,941.4082636833192,0.9999985,29.580578000000003
155,0.123,156,8.979104,,12.920010000000001,15.548657999999998,11.803151,9.942332953951302,17.071085,3.3165455,5.2219795e-10,,10.703494000000001,9.052431,1.0003322000000001,17.233625,17.233625,0.11,-122.45523999999999,3120,156.05183,47.052525,0.012,,948.7837431430817,0.9999985,19.37162
156,0.125,157,9.097314,,7.334355,15.542269000000001,11.785176,9.864121646640696,15.610888500000001,3.4780288,12.232128,,10.681787,8.981094,1.0136402,17.233625,17.233625,0.11,-121.47141,3140,159.14151,45.756237,0.013,,958.9307327270508,0.9999985,19.007309
