,TimestepsSoFar,ReturnStepMax,LQGsigma,Bound,ReturnAbsMax,IWNorm1,ReturnMin,DenMISELogLast,ReturnMax,TimeElapsed,LQGmu1,DenMISEMeanLog,URet,IWMax,LQGmu01,ReturnLastEpisode,IWMean,IWFirstEpisode,IWNorm2,ReturnMean,SqrtESSClassic,IWLastEpisode,IWMin,DenMISELogFirst,target_sum_log_mean,Iteration,MISE
93,1880,0.99999267,0.11,60.116737,17.199832999999998,93.98514,,11.949356,17.199832999999998,84.80086612701416,1.0,12.904713000000001,9.35672566602384,93.98477,0.723,8.518788,0.99984187,,93.98477,12.367619,1.0000039,93.98477,,12.5587225,-562.45447,94,8.517441
94,1900,0.99999267,0.11,44.98339,17.199832999999998,94.99646,,10.498799,17.199832999999998,85.81210660934448,1.0,12.876211999999999,9.310123791594226,47.499977,0.723,8.476192,0.99996275,,67.172386,12.326655,1.4142188999999998,47.499977,,12.548141000000001,-556.38275,95,8.497174000000001
95,1920,0.99999267,0.11,38.29854,17.199832999999998,95.99339,,16.316345000000002,17.199832999999998,86.76647639274597,1.0,12.9101305,9.368033199375569,31.999985,0.723,8.529775,0.99993116,,55.4216,12.287105,1.7320575,31.994766,,12.537669000000001,-550.38104,96,8.507667
96,1940,0.99999267,0.11,34.31044,17.199832999999998,96.99320999999999,,8.72438,17.199832999999998,87.20147085189821,1.0,12.86562,9.362796600902547,24.249996,0.723,8.520796,0.9999299999999999,,48.49642,12.248277,2.0000076,24.246760000000002,,12.527307,-544.58417,97,8.510791000000001
97,1960,0.99999267,0.11,31.589815,17.199832999999998,97.99176999999999,,11.901358,17.199832999999998,88.56096267700195,1.0,12.854736,9.370145560541506,19.600002,0.723,8.527559,0.999916,,43.823082,12.210311,2.2360766,19.596039,,12.517050999999999,-538.8754,98,8.513906500000001
98,1980,0.99999267,0.11,29.575912,17.199832999999998,98.86657,,11.358641,17.199832999999998,89.87447500228882,1.0,12.838782,9.400242087529193,16.499994,0.723,8.559096,0.9986521999999999,,40.362118,12.1734295,2.449489,16.372213000000002,,12.506898,-533.28925,99,8.510501
99,2000,0.99999267,0.11,28.015265000000003,17.199832999999998,99.900734,,11.766100999999999,17.199832999999998,92.05045843124391,1.0,12.827341,9.352713189467737,14.285711,0.723,8.51481,0.99900734,,37.758884,12.136844,2.6457542999999997,14.285465,,12.496847,-527.81213,100,8.512508
100,2020,0.99999267,0.11,26.759753999999997,17.199832999999998,100.90451,,13.748135000000001,17.199832999999998,93.3029510974884,1.0,12.835855,9.390926482925936,12.624998,0.723,8.550599,0.99905455,,35.675059999999995,12.1013365,2.8284328,12.606255,,12.486897,-522.42505,101,8.516614
101,2040,0.99999267,0.11,25.718472,17.199832999999998,101.92235,,5.545755000000001,17.199832999999998,94.5055766105652,1.0,12.763856,9.366255155500463,11.333327,0.723,8.529152999999999,0.9992386999999999,,33.97403,12.066316,3.0000076,11.331831,,12.477045,-517.2251,102,8.518683
102,2060,0.99999267,0.11,24.835854,17.199832999999998,102.93637,,7.7308699999999995,17.199832999999998,95.29528760910034,1.0,12.714531,9.350647920389964,10.299999,0.723,8.513143,0.99938226,,32.551247,12.031819,3.1622865,10.299856,,12.467289,-512.1058,103,8.518706
103,2080,0.99999267,0.11,24.07882,17.199832999999998,103.94516,,15.712501000000001,17.199832999999998,95.6500244140625,1.0,12.742947000000001,9.378274121934396,9.454542,0.723,8.541065,0.9994726999999999,,31.34055,11.998254,3.3166349999999998,9.452757,,12.457627,-507.00897000000003,104,8.521033000000001
104,2100,0.99999267,0.11,23.418257,17.199832999999998,104.94251000000001,,8.846648,17.199832999999998,96.00534248352051,1.0,12.705471000000001,9.388857035018225,8.749994000000001,0.723,8.548971,0.9994525,,30.294195000000002,11.965403,3.4641129999999998,8.738987,,12.448057,-502.0754,105,8.522813000000001
105,2120,0.99999267,0.11,22.834410000000002,17.199832999999998,105.91156000000001,,18.529152,17.199832999999998,96.69248223304749,1.0,12.760078,9.407438359765207,8.153847,0.723,8.566084,0.99916565,,29.3745,11.933333,3.6055612999999997,8.114796,,12.438578999999999,-497.14432,106,8.523323
106,2140,0.99999267,0.11,22.313782,17.199832999999998,106.92303500000001,,19.316023,17.199832999999998,97.79794573783876,1.0,12.821045,9.354129920164926,7.642857000000001,0.723,8.515991,0.9992806999999999,,28.576302000000002,11.901396,3.741668,7.6428137000000005,,12.429189,-492.29855,107,8.523274
107,2160,0.99999267,0.11,21.845612,17.199832999999998,107.93233000000001,,14.074023,17.199832999999998,99.65485095977785,1.0,12.832366,9.34505963339159,7.2000003,0.723,8.509203999999999,0.9993734000000001,,27.867921999999997,11.869987,3.8729951000000002,7.199979300000001,,12.419887,-487.5916,108,8.522719
108,2180,0.99999267,0.11,21.422234,17.199832999999998,108.939995,,14.559078,17.199832999999998,101.14231252670288,1.0,12.847953,9.34730639580018,6.812500999999999,0.723,8.512564,0.9994495000000001,,27.234911,11.839184,4.000013,6.812482000000001,,12.41067,-482.96713,109,8.522401
109,2200,0.99999267,0.11,21.03695,17.199832999999998,109.9462,,6.162557,17.199832999999998,102.73350214958192,1.0,12.786941,9.359385870534616,6.470586,0.723,8.515995,0.9995109000000001,,26.665783,11.808973,4.123119,6.4703975,,12.401537,-478.50354000000004,110,8.522272000000001
110,2220,0.99999267,0.11,20.68465,17.199832999999998,110.95151499999999,,10.884807,17.199832999999998,103.93830347061156,1.0,12.769587,9.359664518743024,6.1666675,0.723,8.523817999999999,0.9995632,,26.151434,11.779377,4.2426553,6.1665497,,12.392488,-474.07828,111,8.522573
111,2240,0.99999267,0.11,20.361622,17.199832999999998,111.95482,,17.215528,17.199832999999998,105.37126064300536,1.0,12.809078999999999,9.384662249026908,5.894733400000001,0.723,8.546562,0.9995966000000001,,25.684109,11.750513,4.3589139999999995,5.8934293,,12.383519,-469.67584000000005,112,8.523925
112,2260,0.99999267,0.11,20.063206,17.199832999999998,112.95333000000001,,17.67217,17.199832999999998,105.9032723903656,1.0,12.851925999999999,9.397318291779033,5.6499977,0.723,8.555461,0.9995870000000001,,25.257046,11.7222395,4.4721513,5.6444397,,12.37463,-465.3477,113,8.525247
113,2280,0.99999267,0.11,19.786324,17.199832999999998,113.95218999999999,,15.722813,17.199832999999998,106.83540868759157,1.0,12.87693,9.395897145749368,5.428572,0.723,8.554784,0.99958056,,24.866318,11.694453999999999,4.582592,5.4234233,,12.365819,-461.11298,114,8.52643
114,2300,0.99999267,0.11,19.528282,17.199832999999998,114.95181000000001,,12.484647,17.199832999999998,108.81280994415285,1.0,12.873355,9.392632727878727,5.2272725,0.723,8.548414999999999,0.9995809999999999,,24.507720000000003,11.667096,4.6904325,5.222987,,12.357085000000001,-456.98037999999997,115,8.52727
115,2320,0.99999267,0.11,19.285076,17.199832999999998,115.911514,,11.317309,17.199832999999998,110.28753733634949,1.0,12.859783,9.41095442649356,5.043475,0.723,8.566203,0.9992371999999999,,24.169168,11.640365,4.7958419999999995,4.999442,,12.348428,-452.9294,116,8.525862
116,2340,0.99999267,0.11,19.059507,17.199832999999998,116.91711399999998,,17.541135999999998,17.199832999999998,112.65894031524658,1.0,12.899645,9.385434506413931,4.8749986,0.723,8.544412,0.9992916,,23.86555,11.613904,4.8989910000000005,4.8740687000000005,,12.339844,-448.89477999999997,117,8.526829
117,2360,0.99999267,0.11,18.84623,17.199832999999998,117.92298000000001,,16.854591,17.199832999999998,115.03006768226624,1.0,12.933021,9.347689353576945,4.719998,0.723,8.509117,0.99934727,,23.584536,11.587593,5.000013,4.7199936,,12.331333,-444.9346,118,8.526355
118,2380,0.99999267,0.11,18.645006,17.199832999999998,118.92822,,17.389385,17.199832999999998,116.40282320976256,1.0,12.970335,9.33642853581858,4.5769215,0.723,8.499752,0.9993968000000001,,23.323679000000002,11.561645,5.099034,4.5769215,,12.322894,-441.03674,119,8.52554
119,2400,0.99999267,0.11,18.455748,17.199832999999998,119.93283000000001,,9.0308275,17.199832999999998,117.41654086112976,1.0,12.937380000000001,9.359385927474602,4.444446599999999,0.723,8.518132000000001,0.99944025,,23.081020000000002,11.536282,5.196167,4.4443790000000005,,12.314525999999999,-437.27377,120,8.525447
120,2420,0.99999267,0.11,18.277779000000002,17.199832999999998,120.93438,,14.123526000000002,17.199832999999998,118.94245600700378,1.0,12.947061999999999,9.39336491752382,4.321428,0.723,8.553276,0.99945766,,22.854383,11.511629,5.2915177,4.318770400000001,,12.306227,-433.53112999999996,121,8.526419
121,2440,0.99999267,0.11,18.108116,17.199832999999998,121.93831000000002,,12.116203,17.199832999999998,120.3385865688324,1.0,12.940138000000001,9.356115961512083,4.206898000000001,0.723,8.520153,0.9994943000000001,,22.643309,11.487108000000001,5.3851805,4.2068663,,12.2979965,-429.8665,122,8.526358
122,2460,0.99999267,0.11,17.947716,17.199832999999998,122.9413,,14.262841,17.199832999999998,121.67458081245422,1.0,12.950785,9.382511077002556,4.1,0.723,8.542933999999999,0.99952275,,22.44584,11.463173,5.4772419999999995,4.0993977,,12.289833,-426.24422999999996,123,8.527008
123,2480,0.99999267,0.11,17.795336,17.199832999999998,123.94034599999999,,15.629601500000001,17.199832999999998,123.09636306762695,1.0,12.972286,9.399615594810317,4.0,0.723,8.5573,0.99951893,,22.260273,11.439737,5.567782,3.9957452000000004,,12.281736,-422.66956,124,8.527822
124,2500,0.99999267,0.11,17.648224,17.199832999999998,124.94358999999999,,11.592216,17.199832999999998,124.51662850379944,1.0,12.961146000000001,9.32440828136528,3.9062486000000005,0.723,8.486789,0.99954873,,22.087044,11.416113000000001,5.6568723,3.9062486000000005,,12.273703999999999,-419.18453999999997,125,8.526665
125,2520,0.99999267,0.11,17.509617000000002,17.199832999999998,125.94595,,16.883495,17.199832999999998,125.2859227657318,1.0,12.992184,9.385837357266336,3.8181809999999996,0.723,8.546016999999999,0.9995710999999999,,21.924305,11.393335,5.744581,3.8175730000000003,,12.265736,-415.71304,126,8.527327
126,2540,0.99999267,0.11,17.376414999999998,17.199832999999998,126.94868500000001,,13.114476999999999,17.199832999999998,126.79958271980286,1.0,12.993056,9.359860036468401,3.7352967000000006,0.723,8.519596,0.99959594,,21.771448,11.3707075,5.8309712,3.735261,,12.257831,-412.32608,127,8.527204
127,2560,0.99999267,0.11,17.248203,17.199832999999998,127.95121999999999,,12.542608999999999,17.199832999999998,128.13737535476685,1.0,12.989452,9.3272984216551,3.6571434000000003,0.723,8.493044,0.9996189,,21.62763,11.348225999999999,5.9160995000000005,3.6571434000000003,,12.249988,-408.99664,128,8.526325
128,2580,0.99999267,0.11,17.126732,17.199832999999998,128.94568,,12.725265,17.199832999999998,129.60341930389404,1.0,12.987323,9.404305433980843,3.5833343999999996,0.723,8.560692999999999,0.9995789,,21.490873,11.326616,6.0000205,3.5754662000000006,,12.242206,-405.71762,129,8.526846
129,2600,0.99999267,0.11,17.009579000000002,17.199832999999998,129.9482,,17.451414,17.199832999999998,131.39121103286743,1.0,13.021583999999999,9.354796952893707,3.5135136,0.723,8.517874,0.9996014999999999,,21.36328,11.305012,6.082783,3.513507,,12.234484,-402.45282000000003,130,8.526701
130,2620,0.99999267,0.11,16.897175,17.199832999999998,130.95053000000001,,15.56144,17.199832999999998,132.936842918396,1.0,13.040897,9.35762680741212,3.4473705000000003,0.723,8.521705,0.99962234,,21.242908,11.283764999999999,6.164435,3.4473540000000003,,12.22682,-399.2524,131,8.526658
131,2640,0.99999267,0.11,16.788183,17.199832999999998,131.9527,,14.736956,17.199832999999998,134.44060349464417,1.0,13.053674,9.319750528229463,3.384615,0.723,8.485325999999999,0.99964166,,21.129269,11.262564,6.2450194,3.384615,,12.219215,-396.1069,132,8.52568
132,2660,0.99999267,0.11,16.684135,17.199832999999998,132.95468,,18.265461,17.199832999999998,135.48374724388123,1.0,13.092791,9.355603109832943,3.3249989999999996,0.723,8.518175,0.99965924,,21.021908,11.24193,6.3245773000000005,3.3249864999999996,,12.211669,-392.98233,133,8.525567
133,2680,0.99999267,0.11,16.58472,17.199832999999998,133.95493000000002,,16.551903,17.199832999999998,136.74139380455014,1.0,13.11854,9.396404807627356,3.2682933999999997,0.723,8.555472,0.99966365,,20.920172,11.221882,6.403146700000001,3.2666513999999998,,12.204178,-389.91724,134,8.526261
134,2700,0.99999267,0.11,16.487133,17.199832999999998,134.95673,,14.067392000000002,17.199832999999998,138.5389666557312,1.0,13.125504500000002,9.312724397468944,3.2142863,0.723,8.47815,0.99967945,,20.824203,11.201557000000001,6.480763,3.2142863,,12.196743,-386.9161,135,8.525185
135,2720,0.99999267,0.11,16.394629000000002,17.199832999999998,135.95186,,15.027019500000002,17.199832999999998,139.69824647903442,1.0,13.139425,9.40694763866841,3.1627913,0.723,8.566989,0.9996459999999999,,20.732393,11.182186,6.557461,3.1562045,,12.189363,-383.9522,136,8.525805
136,2740,0.99999267,0.11,16.30366,17.199832999999998,136.9537,,15.907622,17.199832999999998,141.28001236915588,1.0,13.15957,9.312352045423808,3.113638,0.723,8.477197,0.9996620999999999,,20.646475,11.162441000000001,6.633273,3.1136348,,12.182036,-381.0252,137,8.52477
137,2760,0.99999267,0.11,16.217326999999997,17.199832999999998,137.95468,,14.349725,17.199832999999998,143.64729380607602,1.0,13.168138500000001,9.38977214223177,3.0666695,0.723,8.550396000000001,0.9996716,,20.564995,11.143514,6.708228599999999,3.0659063,,12.174764,-378.15207000000004,138,8.525355000000001
138,2780,0.99999267,0.11,16.133703,17.199832999999998,138.95612,,18.339695000000003,17.199832999999998,145.1078412532806,1.0,13.205288000000001,9.383025271969538,3.0217407000000005,0.723,8.543507,0.9996843000000001,,20.487888,11.124808,6.782354400000001,3.0215216000000003,,12.167542999999998,-375.29166000000004,139,8.525799000000001
139,2800,0.99999267,0.11,16.052864000000003,17.199832999999998,139.95709,,16.271307,17.199832999999998,146.97845578193662,1.0,13.227135999999998,9.389723404335145,2.9787254,0.723,8.5497,0.9996934999999999,,20.414768,11.106415,6.855678599999999,2.9781346,,12.160376,-372.48697000000004,140,8.526328999999999
140,2820,0.99999267,0.11,15.958276999999999,17.199832999999998,140.66458,,7.867433500000001,17.199832999999998,148.4425847530365,1.0,13.189073,9.433628679758687,2.9375017000000003,0.723,8.590005999999999,0.9976210999999999,,20.305182000000002,11.088567999999999,6.927521700000001,2.6435008,,12.153258000000001,-369.78253,141,8.509798
141,2840,0.99999267,0.11,15.882985999999999,17.199832999999998,141.67468,,17.35509,17.199832999999998,149.61004495620728,1.0,13.218347,9.391343468701539,2.8979619999999997,0.723,8.549438,0.99770904,,20.241117000000003,11.070687,6.999351,2.8973513,,12.146191,-367.04874,142,8.510945
142,2860,0.99999267,0.11,15.8095,17.199832999999998,142.68483,,15.002054000000001,17.199832999999998,150.9149904251099,1.0,13.230757999999998,9.363043428668556,2.8600017999999996,0.723,8.525568,0.9977959999999999,,20.180447,11.052889,7.0704494,2.8599772,,12.1391735,-364.3697,143,8.511591000000001
143,2880,0.99999267,0.11,15.738316000000001,17.199832999999998,143.69443,,17.151714000000002,17.199832999999998,152.75887608528137,1.0,13.257926999999999,9.369097511088727,2.823532,0.723,8.533028,0.99787796,,20.122906,11.03539,7.140839,2.8234944,,12.132204,-361.713,144,8.512344
144,2900,0.99999267,0.11,15.669445000000001,17.199832999999998,144.70325,,18.982104999999997,17.199832999999998,154.44188213348392,1.0,13.297346,9.38817584848459,2.7884636,0.723,8.547769,0.9979534,,20.068295000000003,11.018233,7.210540299999999,2.7881417,,12.125283999999999,-359.0805,145,8.513324
145,2920,0.99999267,0.11,15.6014,17.199832999999998,145.71198,,10.064516000000001,17.199832999999998,156.03910112380981,1.0,13.275148000000002,9.322146246796693,2.7547182999999995,0.723,8.487881,0.9980271999999999,,20.016551999999997,11.000902,7.2795744000000004,2.7547182999999995,,12.118411,-356.54517000000004,146,8.513144
146,2940,0.99999267,0.11,15.535651000000001,17.199832999999998,146.72023000000002,,18.533635999999998,17.199832999999998,157.51408433914185,1.0,13.310867000000002,9.346619987768616,2.7222252,0.723,8.509381,0.9980968000000001,,19.967487,10.983953,7.347956699999999,2.72222,,12.111586,-353.98676,147,8.513359
147,2960,0.99999267,0.11,15.471975,17.199832999999998,147.72808999999998,,16.48864,17.199832999999998,159.73360657691956,1.0,13.332288,9.364599211554152,2.6909103,0.723,8.525055,0.99816275,,19.920967,10.967338999999999,7.415708500000001,2.6908898,,12.104805,-351.47687,148,8.513841000000001
148,2980,0.99999267,0.11,15.409771,17.199832999999998,148.7356,,12.778563499999999,17.199832999999998,161.27500939369205,1.0,13.328522,9.351875189568114,2.6607172,0.723,8.512044,0.99822545,,19.876875,10.950861,7.4828463,2.660707,,12.098071000000001,-349.02563,149,8.514066
149,3000,0.99999267,0.11,15.349110000000001,17.199832999999998,149.74274,,12.910639,17.199832999999998,162.6761770248413,1.0,13.325686,9.34079029078409,2.6315804,0.723,8.506844000000001,0.99828494,,19.835089,10.934567,7.5493855,2.6315756,,12.091382000000001,-346.60626,150,8.514182
150,3020,0.99999267,0.11,15.290119,17.199832999999998,150.74957,,16.21497,17.199832999999998,164.3641490936279,1.0,13.344775,9.350633608066618,2.6034502999999996,0.723,8.51293,0.99834156,,19.795504,10.9185295,7.615344,2.603443,,12.084738,-344.19714,151,8.514391999999999
151,3040,0.99999267,0.11,15.232973000000001,17.199832999999998,151.75601,,11.868072999999999,17.199832999999998,165.28370380401608,1.0,13.335014000000001,9.374487939600892,2.576272,0.723,8.533429,0.9983948,,19.758007,10.902839,7.680734599999999,2.5761812,,12.078137,-341.8484,152,8.514930999999999
152,3060,0.99999267,0.11,15.176812,17.199832999999998,152.76225,,13.778541,17.199832999999998,166.96904182434082,1.0,13.337871,9.343950368849015,2.5500022999999996,0.723,8.5069,0.9984460999999999,,19.722525,10.887178,7.745572999999999,2.55,,12.07158,-339.5179,153,8.515007
153,3080,0.99999267,0.11,15.122435000000001,17.199832999999998,153.7682,,13.311454000000001,17.199832999999998,168.54836058616638,1.0,13.337655999999999,9.36732644640773,2.5245926,0.723,8.531495,0.9984948,,19.688951,10.8718815,7.809872599999999,2.524559,,12.065064999999999,-337.2208,154,8.515477
154,3100,0.99999267,0.11,15.068717999999999,17.199832999999998,154.77391,,18.689365,17.199832999999998,169.75218200683594,1.0,13.372143,9.324873606546463,2.5000012000000003,0.723,8.490961,0.99854136,,19.657211,10.856521,7.8736453,2.4999987999999997,,12.058593,-334.9187,155,8.515274
155,3120,0.99999267,0.11,15.016794,17.199832999999998,155.77938999999998,,11.205957000000001,17.199832999999998,170.68981337547302,1.0,13.358217000000002,9.359372448705232,2.4761925,0.723,8.523278999999999,0.9985858,,19.627218,10.841565,7.9369062999999995,2.4761757999999996,,12.052162,-332.69412,156,8.515584
