,Iteration,LQGsigma,IWLastEpisode,DenMISELogFirst,TimestepsSoFar,LQGmu01,IWMax,ReturnMin,DenMISEMeanLog,Bound,SqrtESSClassic,LQGmu1,IWNorm1,target_sum_log_mean,MISE,ReturnMean,ReturnLastEpisode,IWMean,ReturnAbsMax,DenMISELogLast,TimeElapsed,ReturnMax,ReturnStepMax,IWNorm2,IWFirstEpisode,URet,IWMin
92,93,0.11,2.4473696,11.289492,1860,1.0,2.4473765,,13.607183,16.755268,6.0827622,1.0,90.55266,-682.9571,8.295884,12.958825,8.530058,0.9736845,17.15214,17.241972,80.37233209609984,17.15214,0.999999,14.886766,,9.369396168352038,
93,94,0.11,2.410261,11.278796,1880,1.0,2.410263,,13.608668,16.648120000000002,6.164414,1.0,91.58978,-675.5356400000001,8.300787,12.911255,8.487111,0.9743594000000001,17.15214,13.780273999999999,81.41030216217041,17.15214,0.999999,14.857823999999999,,9.321457342415359,
94,95,0.11,2.3750009999999997,11.268214,1900,1.0,2.3750055,,13.669801000000001,16.54644,6.2449975,1.0,92.62503000000001,-668.21094,8.306819,12.865263,8.542086999999999,0.9750003,17.15214,19.448994,82.56992769241333,17.15214,0.999999,14.831876000000001,,9.3817037264017,
95,96,0.11,2.3414648,11.257743,1920,1.0,2.3414693,,13.677935999999999,16.447295999999998,6.3245554,1.0,93.65857,-661.09064,8.311321000000001,12.819701,8.491388,0.9756101,17.15214,14.4824,83.67506742477417,17.15214,0.999999,14.808720000000001,,9.326558225270118,
96,97,0.11,2.309525,11.24738,1940,1.0,2.3095293,,13.740301,16.353275,6.403124299999999,1.0,94.69051,-654.0629,8.317132,12.775738,8.555361,0.97619087,17.15214,19.75835,84.50442814826965,17.15214,0.999999,14.788174,,9.397721904669089,
97,98,0.11,2.2790682,11.237123500000001,1960,1.0,2.2790747000000002,,13.732835999999999,16.262686,6.480741,1.0,95.72095,-647.2474,8.322788000000001,12.732726,8.560424000000001,0.97674435,17.15214,13.038877000000001,85.82595562934874,17.15214,0.999999,14.770062,,9.400029396656858,
98,99,0.11,2.25,11.226971,1980,1.0,2.2500063999999997,,13.763816,16.174612,6.557439,1.0,96.75003000000001,-640.5313,8.327582000000001,12.690311,8.533689500000001,0.97727305,17.15214,16.829218,87.0304582118988,17.15214,0.999999,14.754241,,9.374873397226722,
99,100,0.11,2.2222223,11.216921000000001,2000,1.0,2.2222285,,13.808472,16.089916,6.6332493,1.0,97.7778,-633.9355,8.332569,12.648928999999999,8.551973,0.977778,17.15214,18.258035999999997,89.03895664215088,17.15214,0.999999,14.740559,,9.391748047017703,
100,101,0.11,2.1956499,11.20697,2020,1.0,2.1956582,,13.827848999999999,16.008097,6.708203999999999,1.0,98.80438000000001,-627.49475,8.337425999999999,12.608403,8.555996,0.97826123,17.15214,15.793467000000001,90.5755500793457,17.15214,0.999999,14.728888000000001,,9.39685479302592,
101,102,0.11,2.1702147000000003,11.197118,2040,1.0,2.1702187000000004,,13.868079999999999,15.928047,6.78233,1.0,99.82983,-621.1592,8.341211999999999,12.568275,8.515336999999999,0.97872376,17.15214,17.958817,91.67171192169191,17.15214,0.999999,14.719104999999999,,9.350079955170212,
102,103,0.11,2.145833,11.187362,2060,1.0,2.1458392,,13.875785,15.850983,6.8556547000000005,1.0,100.8542,-614.97845,8.345293,12.529138,8.537098,0.979167,17.15214,14.688251000000001,92.79708003997804,17.15214,0.999999,14.711097,,9.374469119859693,
103,104,0.11,2.1224542,11.1777,2080,1.0,2.1224542,,13.920713000000001,15.775322000000001,6.9282026,1.0,101.87758000000001,-608.87933,8.348227,12.490291000000001,8.489023,0.9795921000000001,17.15214,18.574535,93.93852806091309,17.15214,0.999999,14.704763,,9.325350822849586,
104,105,0.11,2.1000006,11.168130999999999,2100,1.0,2.1000047000000004,,13.958207999999999,15.702679999999999,7.0,1.0,102.900024,-602.90314,8.351763,12.452527,8.525096000000001,0.98000026,17.15214,17.883183,94.97720670700072,17.15214,0.999999,14.700004000000002,,9.362601026900652,
105,106,0.11,2.0784307,11.158650999999999,2120,1.0,2.0784366000000003,,13.968629,15.63238,7.0710679999999995,1.0,103.921585,-597.06616,8.355343,12.415563,8.534373,0.98039234,17.15214,15.087778,96.1729381084442,17.15214,0.999999,14.696732,,9.373131486995817,
106,107,0.11,2.0576906000000004,11.149262,2140,1.0,2.0576966,,13.986647,15.56535,7.141427999999999,1.0,104.94232,-591.33057,8.360009,12.379885,8.597961999999999,0.98076934,17.15214,15.920829999999999,96.90794587135315,17.15214,0.999999,14.694865,,9.44298125033327,
107,108,0.11,2.0377326,11.139959,2160,1.0,2.0377405,,14.029891000000001,15.499489,7.2111034,1.0,105.96229,-585.6757,8.363769,12.344509,8.559286,0.98113227,17.15214,18.681086999999998,97.81529235839844,17.15214,0.999999,14.694324,,9.40068889273934,
108,109,0.11,2.0185187,11.130742999999999,2180,1.0,2.0185227,,14.078397,15.434384,7.2801100000000005,1.0,106.98148,-580.11865,8.366302000000001,12.309242999999999,8.500573,0.9814815,17.15214,19.340292,99.25637412071228,17.15214,0.999999,14.695037,,9.336947201123378,
109,110,0.11,1.999999,11.121611,2200,1.0,2.0000047999999997,,14.075887,15.371689000000002,7.3484697,1.0,108.00001999999999,-574.7128,8.369357,12.274925,8.534317,0.9818184000000001,17.15214,13.825353,100.97540640830994,17.15214,0.999999,14.69694,,9.37128202642031,
110,111,0.11,1.9821388,11.11256,2220,1.0,1.9821482,,14.087076000000001,15.311164999999999,7.416199000000001,1.0,109.01788,-569.3909,8.372783,12.241468,8.561217,0.9821431,17.15214,15.340352,102.67952251434326,17.15214,0.999999,14.699967000000001,,9.403047921008037,
111,112,0.11,1.9649081999999998,11.103591999999999,2240,1.0,1.9649158,,14.1196375,15.252355,7.483314999999999,1.0,110.035095,-564.1425,8.376202000000001,12.208667,8.567722,0.9824562,17.15214,17.755886,103.48589038848877,17.15214,0.999999,14.704057999999998,,9.409527013823274,
112,113,0.11,1.9482753000000002,11.094702999999999,2260,1.0,1.9482808,,14.14839,15.194669000000001,7.549834700000001,1.0,111.05173500000001,-558.9903,8.3791,12.176239,8.544251,0.9827587,17.15214,17.39039,104.28193783760072,17.15214,0.999999,14.709160999999998,,9.381228864252632,
113,114,0.11,1.9322032,11.085892999999999,2280,1.0,1.9322069,,14.159041,15.137673999999999,7.615773,1.0,112.06779499999999,-553.9461,8.381116,12.143974,8.498127,0.9830508,17.15214,15.38372,105.545654296875,17.15214,0.999999,14.715222,,9.337277521730085,
114,115,0.11,1.9166638999999999,11.077159,2300,1.0,1.9166713,,14.170107000000002,15.083035,7.681146000000001,1.0,113.08333999999999,-548.9892,8.383981,12.112748,8.552933,0.9833334,17.15214,15.452311499999999,106.82499265670776,17.15214,0.999999,14.722197,,9.393140370837074,
115,116,0.11,1.9016377,11.0685005,2320,1.0,1.9016432,,14.187676000000002,15.029810000000001,7.7459679999999995,1.0,114.09836000000001,-544.1111,8.386814999999999,12.082094,8.556992,0.9836065,17.15214,16.22881,108.65119957923888,17.15214,0.999999,14.730032999999999,,9.400048029368833,
116,117,0.11,1.8870964,11.0599165,2340,1.0,1.8871018,,14.157978,14.977787,7.81025,1.0,115.11291499999999,-539.3634,8.389467,12.051915,8.551072,0.98387104,17.15214,10.733007,110.07003140449524,17.15214,0.999999,14.738698000000001,,9.392356517853903,
117,118,0.11,1.8730145,11.051406,2360,1.0,1.8730199,,14.163170999999998,14.926557999999998,7.874008,1.0,116.126976,-534.66187,8.391586,12.02201,8.523075,0.9841269,17.15214,14.790423,111.90752601623535,17.15214,0.999999,14.74814,,9.359641679144676,
118,119,0.11,1.8593728999999999,11.042966999999999,2380,1.0,1.85938,,14.208197,14.876888000000001,7.937253999999999,1.0,117.14063,-529.99945,8.393989,11.992795,8.545332,0.98437506,17.15214,19.540689999999998,113.61270546913148,17.15214,0.999999,14.758332000000001,,9.384966065911172,
119,120,0.11,1.8461528000000003,11.034599,2400,1.0,1.8461561999999998,,14.26529,14.828185999999999,8.000001,1.0,118.15385400000001,-525.40204,8.396134,11.963967,8.533497,0.98461545,17.15214,21.078548,115.60005879402159,17.15214,0.999999,14.769229999999999,,9.371122584600672,
120,121,0.11,1.8333325,11.0263,2420,1.0,1.8333378,,14.229857999999998,14.781231,8.062259,1.0,119.16666399999998,-520.9722,8.398849,11.935962,8.575225999999999,0.98484844,17.15214,9.996687,117.04299235343932,17.15214,0.999999,14.780804999999999,,9.417708672097419,
121,122,0.11,1.820893,11.01807,2440,1.0,1.8209,,14.254256,14.734710999999999,8.124038,1.0,120.17908999999999,-516.5559,8.400863000000001,11.908075,8.533854,0.9850745000000001,17.15214,17.224777,118.81567430496216,17.15214,0.999999,14.793023999999999,,9.37317804654908,
122,123,0.11,1.8088226000000003,11.009907,2460,1.0,1.8088261000000003,,14.283914000000001,14.68941,8.185352,1.0,121.19117,-512.20575,8.4030075,11.880746,8.546695,0.98529404,17.15214,17.920212,119.60248708724977,17.15214,0.999999,14.805859,,9.38487167383148,
123,124,0.11,1.7970996,11.001809,2480,1.0,1.7971063999999999,,14.297386999999999,14.645316000000001,8.246211,1.0,122.20288000000001,-507.94153,8.405308999999999,11.85398,8.561834,0.98550713,17.15214,15.972624,120.89989805221558,17.15214,0.999999,14.819276,,9.401419038271225,
124,125,0.11,1.7857113000000002,10.993777,2500,1.0,1.7857181,,14.302048999999998,14.602295000000002,8.306624000000001,1.0,123.21427,-503.75417999999996,8.40767,11.827715,8.570617,0.9857142,17.15214,14.897526000000001,121.553813457489,17.15214,0.999999,14.833254,,9.414683701445668,
125,126,0.11,1.7746473999999999,10.985809,2520,1.0,1.7746525000000002,,14.312351999999999,14.559435,8.366599,1.0,124.22533999999999,-499.6276,8.409215,11.801442,8.517331,0.9859154,17.15214,15.617612,123.07056021690369,17.15214,0.999999,14.84777,,9.352899370653109,
126,127,0.11,1.7638907,10.977903,2540,1.0,1.7638907,,14.336473000000002,14.517838000000001,8.426149,1.0,125.23608999999999,-495.5521,8.411083,11.775789999999999,8.543733999999999,0.9861110000000001,17.15214,17.392847,123.81808972358705,17.15214,0.999999,14.862789999999999,,9.384830930668313,
127,128,0.11,1.7534251,10.97006,2560,1.0,1.7534285,,14.378015,14.476742000000002,8.485281,1.0,126.24655,-491.52255,8.412544,11.750336,8.517721,0.9863011999999999,17.15214,19.670376,124.5780873298645,17.15214,0.999999,14.878298999999998,,9.358237864404572,
128,129,0.11,1.7432444,10.962278,2580,1.0,1.7432477,,14.389917,14.436773,8.544004,1.0,127.256744,-487.58447,8.414255,11.725444,8.539164999999999,0.9864864,17.15214,15.930054,125.89880657196044,17.15214,0.999999,14.894275,,9.380705227364686,
129,130,0.11,1.7333310000000002,10.954556,2600,1.0,1.7333376,,14.443145999999999,14.397395999999999,8.602325,1.0,128.26665,-483.66555999999997,8.4157095,11.700813,8.523408,0.9866665000000001,17.15214,21.325789999999998,126.59328031539916,17.15214,0.999999,14.910694,,9.363049792388198,
130,131,0.11,1.7236843999999998,10.946894,2620,1.0,1.7236876,,14.476042000000001,14.358407999999999,8.660254,1.0,129.27629,-479.82605,8.416733,11.67633,8.493418,0.9868418999999999,17.15214,18.768604,127.54077482223512,17.15214,0.999999,14.927542,,9.328105614007779,
131,132,0.11,1.7142876,10.939289,2640,1.0,1.7142876,,14.474682000000001,14.320602,8.717798,1.0,130.2857,-476.0785,8.418146,11.652459,8.525553,0.9870129000000001,17.15214,14.312054999999999,128.50224566459656,17.15214,0.999999,14.944795000000001,,9.366091466234607,
132,133,0.11,1.7051291000000002,10.931742,2660,1.0,1.7051308,,14.474209,14.283472,8.774965,1.0,131.29488,-472.38644000000005,8.419469,11.628917,8.521206,0.9871795,17.15214,14.427482999999999,130.03006291389462,17.15214,0.999999,14.962439000000002,,9.360230161436311,
133,134,0.11,1.6962006999999997,10.924251,2680,1.0,1.6962056,,14.479651,14.247719,8.831760000000001,1.0,132.30377,-468.74368,8.421427,11.606121,8.574292,0.9873415999999999,17.15214,15.218973000000002,131.9887228012085,17.15214,0.999999,14.980453,,9.418978858407156,
134,135,0.11,1.687501,10.916816,2700,1.0,1.6875040000000001,,14.511857999999998,14.211964000000002,8.888194,1.0,133.31248,-465.12805,8.422664,11.583262,8.520334,0.9874999,17.15214,18.842684,133.70018029212952,17.15214,0.999999,14.998826999999999,,9.36063265093292,
135,136,0.11,1.6790106,10.909436,2720,1.0,1.6790154,,14.492338,14.177791000000001,8.944272,1.0,134.32098,-461.61688,8.424788000000001,11.561288000000001,8.594758,0.98765427,17.15214,11.872167,135.95219779014587,17.15214,0.999999,15.017543,,9.43902820364296,
136,137,0.11,1.6707334999999999,10.90211,2740,1.0,1.6707351000000001,,14.483903,14.143034,9.0,1.0,135.32925,-458.1462,8.425653,11.538912,8.495758,0.9878048,17.15214,13.351389999999999,137.6021499633789,17.15214,0.999999,15.036584,,9.33111768325729,
137,138,0.11,1.6626493999999998,10.894836999999999,2760,1.0,1.6626542000000002,,14.480866,14.109285,9.055387,1.0,136.33733999999998,-454.7206,8.426875,11.517087,8.527097999999999,0.98795176,17.15214,14.079578,139.45315217971802,17.15214,0.999999,15.055939000000002,,9.367374960571368,
138,139,0.11,1.6547638,10.887617,2780,1.0,1.6547638,,14.51239,14.075967000000002,9.110433,1.0,137.34521,-451.3098,8.427891,11.495467999999999,8.51206,0.98809505,17.15214,18.876785,141.99791407585144,17.15214,0.999999,15.075597,,9.346086978294977,
139,140,0.11,1.6470586,10.880448,2800,1.0,1.6470616999999999,,14.561492999999999,14.043331,9.165152,1.0,138.35295,-447.92975,8.428975999999999,11.4742155,8.520114,0.98823535,17.15214,21.40105,143.58148169517514,17.15214,0.999999,15.095544,,9.359060820497724,
140,141,0.11,1.6395330000000001,10.873331,2820,1.0,1.6395392,,14.585689000000002,14.011714000000001,9.219544,1.0,139.36046000000002,-444.62185999999997,8.430482000000001,11.453536999999999,8.5585575,0.9883719999999999,17.15214,17.986957999999998,144.32827854156494,17.15214,0.999999,15.115765,,9.396373963134113,
141,142,0.11,1.6321836,10.866263,2840,1.0,1.6321881999999999,,14.581377999999999,13.979968,9.273617999999999,1.0,140.3678,-441.38876,8.431279,11.432735000000001,8.499758,0.9885056000000001,17.15214,13.98765,146.18920946121216,17.15214,0.999999,15.13625,,9.334487672468397,
142,143,0.11,1.6249971,10.859246,2860,1.0,1.6250033000000002,,14.595714000000001,13.949461,9.327378999999999,1.0,141.37497,-438.18234,8.432754,11.412656,8.561239,0.98863614,17.15214,16.644875,147.9862244129181,17.15214,0.999999,15.156988,,9.403983914920843,
143,144,0.11,1.6179798,10.852278,2880,1.0,1.6179798,,14.605323,13.918957999999998,9.380832,1.0,142.38201999999998,-435.02502000000004,8.433685,11.392536999999999,8.515539,0.98876405,17.15214,15.992966000000001,149.86077857017514,17.15214,0.999999,15.177973999999999,,9.352766299863584,
144,145,0.11,1.6111094,10.845357,2900,1.0,1.6111155000000001,,14.627417999999999,13.889032,9.433983,1.0,143.38889,-431.89862,8.434664,11.372739,8.52179,0.98888886,17.15214,17.822232999999997,151.45554471015933,17.15214,0.999999,15.199189000000002,,9.360465074313087,
145,146,0.11,1.6043967,10.838484,2920,1.0,1.6043998,,14.674570999999998,13.859509,9.486832000000001,1.0,144.39558,-428.78972999999996,8.435526,11.353153,8.513109,0.9890109,17.15214,21.524786,152.14877581596375,17.15214,0.999999,15.220633,,9.350931564389176,
146,147,0.11,1.5978278000000001,10.831658000000001,2940,1.0,1.5978293,,14.701373,13.830303,9.539392999999999,1.0,145.40218000000002,-425.74292,8.436206,11.333731,8.498135000000001,0.98913044,17.15214,18.627458999999998,153.4062645435333,17.15214,0.999999,15.242288,,9.332522837576485,
147,148,0.11,1.5913997,10.824879,2960,1.0,1.5914011000000001,,14.674264,13.801691,9.591664,1.0,146.4086,-422.7908,8.436989,11.314645,8.508986,0.9892472999999999,17.15214,10.702189,154.47857403755188,17.15214,0.999999,15.26415,,9.34620302340111,
148,149,0.11,1.5851031999999998,10.818145,2980,1.0,1.5851091999999998,,14.690885999999999,13.774063,9.64365,1.0,147.41487,-419.835,8.43828,11.296145,8.558366,0.9893615,17.15214,17.163504,156.4789049625397,17.15214,0.999999,15.286210999999998,,9.400670803620027,
149,150,0.11,1.578946,10.811456,3000,1.0,1.5789505,,14.686395000000001,13.746714,9.695359,1.0,148.42102,-416.93953999999997,8.439388000000001,11.277796,8.543606,0.98947346,17.15214,14.030010999999998,158.2538492679596,17.15214,0.999999,15.30846,,9.38384835718761,
150,151,0.11,1.572918,10.804811,3020,1.0,1.5729208000000001,,14.594906,13.719023000000002,9.746794,1.0,149.42706,-414.1695,8.439706,11.2592,8.469772,0.9895832,17.15214,0.8837536,159.44352912902832,17.15214,0.999999,15.330894,,9.30518093144492,
151,152,0.11,1.5670097,10.798210000000001,3040,1.0,1.5670127,,14.610339000000002,13.692332999999998,9.797958,1.0,150.43298000000001,-411.33017,8.440584,11.241209,8.524761,0.98969066,17.15214,16.95269,160.5084376335144,17.15214,0.999999,15.353501999999999,,9.363007565617046,
152,153,0.11,1.5612221000000002,10.791653,3060,1.0,1.561228,,14.593522,13.66598,9.848858,1.0,151.43877,-408.5601,8.441373,11.223411,8.517985000000001,0.98979586,17.15214,12.049803,162.1920163631439,17.15214,0.999999,15.376276999999998,,9.353261679662117,
153,154,0.11,1.5555537,10.785138,3080,1.0,1.5555596,,14.607648999999999,13.640009,9.899495,1.0,152.44443,-405.7953,8.442126,11.205832000000001,8.516096000000001,0.98989886,17.15214,16.781063,162.99807095527652,17.15214,0.999999,15.399213,,9.352507226015435,
154,155,0.11,1.5500005,10.778666000000001,3100,1.0,1.5500035,,14.608972,13.614462,9.949875,1.0,153.44998,-403.07877,8.442898,11.188498,8.519236,0.9899998999999999,17.15214,14.824472,164.32513403892514,17.15214,0.999999,15.422303,,9.35801727926728,
155,156,0.11,1.5445556999999999,10.772235,3120,1.0,1.5445585,,14.603110000000001,13.589472,9.999999,1.0,154.45541,-400.4043,8.443829,11.171501,8.537018,0.99009883,17.15214,13.706129,165.24001240730288,17.15214,0.999999,15.445542000000001,,9.378459307640334,
156,157,0.11,1.539215,10.765845,3140,1.0,1.5392178,,14.632323999999999,13.564766,10.049875,1.0,155.46078,-397.7289,8.444661,11.154667,8.528514,0.9901960999999999,17.15214,19.201529,166.77227854728702,17.15214,0.999999,15.468926000000002,,9.366496884756524,
157,158,0.11,1.5339805,10.759496,3160,1.0,1.5339835,,14.638857000000002,13.5401,10.099505,1.0,156.466,-395.1097,8.445155,11.137837,8.495625,0.9902912,17.15214,15.675943,168.71817922592163,17.15214,0.999999,15.492442,,9.33110554758337,
158,159,0.11,1.5288483999999998,10.753186,3180,1.0,1.5288483999999998,,14.644672,13.515951999999999,10.148891,1.0,157.47115,-392.5241,8.445801,11.121325,8.512227000000001,0.9903846,17.15214,15.574873,169.69524025917053,17.15214,0.999999,15.516093,,9.348015892722614,
159,160,0.11,1.5238118999999999,10.746917,3200,1.0,1.5238118999999999,,14.650970000000001,13.492385999999998,10.198039,1.0,158.47618,-389.9703,8.446669,11.105172,8.536995,0.99047613,17.15214,15.663454000000002,170.6057212352753,17.15214,0.999999,15.539867999999998,,9.376397033029988,
160,161,0.11,1.5188688999999997,10.740686,3220,1.0,1.5188704,,14.635744,13.469316500000001,10.246951,1.0,159.48112,-387.4697,8.447685,11.089329,8.554362,0.990566,17.15214,12.21062,172.23389315605164,17.15214,0.999999,15.563764,,9.392736607931075,
161,162,0.11,1.5140183,10.734494,3240,1.0,1.5140226,,14.642083999999999,13.446154,10.295630000000001,1.0,160.48598,-384.97857999999997,8.448265,11.073406,8.509819,0.9906541999999999,17.15214,15.673848000000001,174.19107270240784,17.15214,0.999999,15.587776000000002,,9.347997458091037,
