,Iteration,DenMISEMeanLog,TimeElapsed,LQGsigma,ReturnAbsMax,IWFirstEpisode,DenMISELogFirst,IWNorm1,Bound,TimestepsSoFar,URet,IWMax,LQGmu1,DenMISELogLast,ReturnStepMax,ReturnMean,target_sum_log_mean,MISE,IWMin,LQGmu01,ReturnMax,ReturnLastEpisode,IWMean,IWNorm2,ReturnMin,IWLastEpisode,SqrtESSClassic
93,94,15.147916,58.0453679561615,0.11,15.807039999999999,,8.968206,92.98924,13.375085,1880,9.321457342415359,1.0107539,1.0,14.649315,0.99233466,8.601135000000001,3.1380388999999997,8.43109,,1.0,15.807039999999999,8.487111,0.98924726,9.6948,,1.0107518,9.591661
94,95,15.202070999999998,58.37897086143494,0.11,15.807039999999999,,8.957624000000001,93.989365,13.349611,1900,9.3817037264017,1.0106401,1.0,20.30341,0.99233466,8.600514,3.3188386,8.432269999999999,,1.0,15.807039999999999,8.542086999999999,0.9893617,9.746243,,1.0106381,9.643651
95,96,15.203217,58.71689629554749,0.11,15.807039999999999,,8.947153,94.98949,13.324008,1920,9.326558225270118,1.0105283,1.0,15.322705,0.99233466,8.599378,3.4439879999999996,8.432893,,1.0,15.807039999999999,8.491388,0.9894738000000001,9.797417,,1.0105264,9.69536
96,97,15.258591000000001,59.09193849563599,0.11,15.807039999999999,,8.93679,95.98959,13.299475,1940,9.397721904669089,1.0104184,1.0,20.58503,0.99233466,8.598924,3.620807,8.43417,,1.0,15.807039999999999,8.555361,0.98958343,9.848326,,1.0104165,9.746792999999998
97,98,15.244136,59.512410163879395,0.11,15.807039999999999,,8.926534,96.989685,13.275367999999999,1960,9.400029396656858,1.0103105,1.0,13.852387,0.99233466,8.598531,3.725315,8.43547,,1.0,15.807039999999999,8.560424000000001,0.98969066,9.898969000000001,,1.0103086,9.797958
98,99,15.26813,60.399847745895386,0.11,15.807039999999999,,8.916382,97.98978000000001,13.251357999999998,1980,9.374873397226722,1.0102055,1.0,17.629997,0.99233466,8.597876,3.8658687999999994,8.436472,,1.0,15.807039999999999,8.533689500000001,0.98979574,9.949356,,1.0102026,9.848856
99,100,15.305813,61.273592948913574,0.11,15.807039999999999,,8.906331,98.98989,13.227895000000002,2000,9.391748047017703,1.0101023999999998,1.0,19.046494,0.99233466,8.597416,4.017775,8.437638,,1.0,15.807039999999999,8.551973,0.9898988999999999,9.999489,,1.0101004999999998,9.899495
100,101,15.318229999999998,62.5740818977356,0.11,15.807039999999999,,8.89638,99.98998,13.204823999999999,2020,9.39685479302592,1.0100023,1.0,16.569996,0.99233466,8.597006,4.1421532999999995,8.438822,,1.0,15.807039999999999,8.555996,0.98999983,10.049372,,1.0099984,9.949874000000001
101,102,15.35152,63.491793870925896,0.11,15.807039999999999,,8.886529,100.99009000000001,13.181692000000002,2040,9.350079955170212,1.0099021000000001,1.0,18.723791000000002,0.99233466,8.596206,4.2852073,8.439579,,1.0,15.807039999999999,8.515336999999999,0.9900989,10.0990095,,1.0099001,9.999999
102,103,15.352301999999998,64.78656053543091,0.11,15.807039999999999,,8.876772,101.99019,13.159115,2060,9.374469119859693,1.0098058,1.0,15.442022,0.99233466,8.595632,4.3936205,8.4405365,,1.0,15.807039999999999,8.537098,0.990196,10.148404,,1.0098039,10.049874
103,104,15.390334,66.13211441040039,0.11,15.807039999999999,,8.86711,102.99028,13.136398000000002,2080,9.325350822849586,1.0097104,1.0,19.317446,0.99233466,8.594606,4.537212,8.441007,,1.0,15.807039999999999,8.489023,0.9902912,10.197558,,1.0097095,10.0995035
104,105,15.420957999999999,66.64850091934204,0.11,15.807039999999999,,8.857541000000001,103.99038,13.114357,2100,9.362601026900652,1.009617,1.0,18.615551,0.99233466,8.593945,4.6713824,8.441815,,1.0,15.807039999999999,8.525096000000001,0.9903846,10.246477,,1.0096151,10.148891
105,106,15.424538,67.15385746955872,0.11,15.807039999999999,,8.8480625,104.99045,13.09272,2120,9.373131486995817,1.0095254999999999,1.0,15.809913,0.99233466,8.593383,4.7765527,8.442696,,1.0,15.807039999999999,8.534373,0.99047595,10.295163,,1.0095235999999999,10.198036
106,107,15.435742000000001,67.72829174995421,0.11,15.807039999999999,,8.838673,105.99055,13.071989,2140,9.44298125033327,1.009436,1.0,16.633024,0.99233466,8.593426,4.8874483,8.444161,,1.0,15.807039999999999,8.597961999999999,0.99056584,10.343619,,1.0094341,10.24695
107,108,15.472209,68.3411853313446,0.11,15.807039999999999,,8.8293705,106.99068,13.051184,2160,9.40068889273934,1.0093474,1.0,19.383623,0.99233466,8.593109,5.021758,8.445238,,1.0,15.807039999999999,8.559286,0.9906543999999999,10.391852,,1.0093455,10.295631
108,109,15.513969,69.38924670219421,0.11,15.807039999999999,,8.820153,107.99076000000001,13.030122,2180,9.336947201123378,1.0092609000000001,1.0,20.033438,0.99233466,8.592260000000001,5.159564,8.44575,,1.0,15.807039999999999,8.500573,0.9907408999999999,10.439858000000001,,1.0092609000000001,10.344083
109,110,15.504751999999998,70.44748854637145,0.11,15.807039999999999,,8.811021,108.99083,13.009663,2200,9.37128202642031,1.0091761000000001,1.0,14.509366,0.99233466,8.591733999999999,5.2446456,8.446563000000001,,1.0,15.807039999999999,8.534317,0.9908256999999999,10.487647,,1.0091752,10.392305
110,111,15.509271,71.12187623977661,0.11,15.807039999999999,,8.801971,109.99089,12.989725,2220,9.403047921008037,1.0090925,1.0,16.015478,0.99233466,8.591458,5.3417616,8.447604,,1.0,15.807039999999999,8.561217,0.9909089,10.535217999999999,,1.0090915,10.440305
111,112,15.5352,72.66927766799927,0.11,15.807039999999999,,8.793002,110.99098000000001,12.970115,2240,9.409527013823274,1.0090107,1.0,18.422363,0.99233466,8.591247000000001,5.458632499999999,8.448688,,1.0,15.807039999999999,8.567722,0.99099094,10.582577,,1.0090086,10.488087
112,113,15.557360000000001,73.66990351676941,0.11,15.807039999999999,,8.784114,111.99107,12.950553,2260,9.381228864252632,1.0089297,1.0,18.048447,0.99233466,8.590831,5.570125599999999,8.449539,,1.0,15.807039999999999,8.544251,0.99107146,10.629723,,1.0089278,10.535653
113,114,15.56146,74.93340969085693,0.11,15.807039999999999,,8.775303,112.991165,12.930846,2280,9.337277521730085,1.0088509,1.0,16.03357,0.99233466,8.590017,5.661988,8.449971000000001,,1.0,15.807039999999999,8.498127,0.99115056,10.6766615,,1.0088509,10.583005
114,115,15.566015,76.57088661193849,0.11,15.807039999999999,,8.766569,113.99122,12.911878,2300,9.393140370837074,1.0087739,1.0,16.094164000000003,0.99233466,8.589694999999999,5.752778500000001,8.450873,,1.0,15.807039999999999,8.552933,0.9912280000000001,10.723392500000001,,1.008772,10.630144999999999
115,116,15.577119,77.59924340248108,0.11,15.807039999999999,,8.757911,114.99128999999999,12.893191,2320,9.400048029368833,1.0086969000000001,1.0,16.862867,0.99233466,8.589414,5.8486294999999995,8.451796,,1.0,15.807039999999999,8.556992,0.9913042,10.769922,,1.0086950000000001,10.677076
116,117,15.540997,78.72000050544739,0.11,15.807039999999999,,8.749328,115.991394,12.874692999999999,2340,9.392356517853903,1.0086219,1.0,11.359463,0.99233466,8.589086,5.895804,8.452651,,1.0,15.807039999999999,8.551072,0.99137944,10.816251,,1.008621,10.723807
117,118,15.539809,80.31762528419496,0.11,15.807039999999999,,8.740817,116.99144,12.8561945,2360,9.359641679144676,1.0085488999999999,1.0,15.409463,0.99233466,8.588527000000001,5.976500499999999,8.453254,,1.0,15.807039999999999,8.523075,0.9914529000000001,10.862384,,1.008546,10.7703285
118,119,15.5785,81.33870601654053,0.11,15.807039999999999,,8.732378,117.99151,12.838119,2380,9.384966065911172,1.0084767,1.0,20.15249,0.99233466,8.588163,6.095697400000001,8.454034,,1.0,15.807039999999999,8.545332,0.9915253,10.908319,,1.0084738000000002,10.816653
119,120,15.629301000000002,82.41541433334349,0.11,15.807039999999999,,8.7240095,118.99161000000001,12.820169,2400,9.371122584600672,1.0084056000000001,1.0,21.683285,0.99233466,8.5877075,6.2256637,8.454701,,1.0,15.807039999999999,8.533497,0.99159676,10.954064,,1.0084026,10.862782000000001
120,121,15.587624,83.53810858726501,0.11,15.807039999999999,,8.715711,119.99163999999999,12.802794,2420,9.417708672097419,1.0083354,1.0,10.594524,0.99233466,8.5876045,6.2618384,8.455707,,1.0,15.807039999999999,8.575225999999999,0.99166644,10.999618,,1.0083325,10.908710000000001
121,122,15.605819,85.73053169250487,0.11,15.807039999999999,,8.70748,120.99176999999999,12.785289,2440,9.37317804654908,1.0082661,1.0,17.815872,0.99233466,8.587164,6.356611,8.456353,,1.0,15.807039999999999,8.533854,0.9917358000000001,11.044985,,1.0082661,10.954452999999999
122,123,15.629320000000002,86.87542080879211,0.11,15.807039999999999,,8.699317,121.99179,12.768101,2460,9.38487167383148,1.0081987,1.0,18.504725,0.99233466,8.586835,6.455442400000001,8.457089999999999,,1.0,15.807039999999999,8.546695,0.99180317,11.090162,,1.0081968000000001,11.000001
123,124,15.636685,88.43669986724855,0.11,15.807039999999999,,8.691219,122.99186999999999,12.751251,2480,9.401419038271225,1.0081315,1.0,16.5507,0.99233466,8.586634,6.5369215,8.457945,,1.0,15.807039999999999,8.561834,0.99186987,11.13516,,1.0081315,11.045361
124,125,15.635279999999998,89.18785190582275,0.11,15.807039999999999,,8.6831875,123.99195,12.734672,2500,9.414683701445668,1.008066,1.0,15.46931,0.99233466,8.586506,6.6084447,8.458853999999999,,1.0,15.807039999999999,8.570617,0.9919356,11.179977000000001,,1.0080651,11.090537
125,126,15.639565,89.64583969116211,0.11,15.807039999999999,,8.67522,124.99197,12.717863000000001,2520,9.352899370653109,1.0080026,1.0,16.183245,0.99233466,8.585957,6.6844983,8.459319,,1.0,15.807039999999999,8.517331,0.99199975,11.224611999999999,,1.0080007,11.135527
126,127,15.657714000000002,91.40846753120422,0.11,15.807039999999999,,8.667314999999999,125.992065,12.701464,2540,9.384830930668313,1.0079383,1.0,17.952463,0.99233466,8.585624000000001,6.7732844,8.45999,,1.0,15.807039999999999,8.543733999999999,0.9920635,11.269072999999999,,1.0079373,11.18034
127,128,15.693326999999998,92.75629353523254,0.11,15.807039999999999,,8.6594715,126.99213,12.685055,2560,9.358237864404572,1.0078757999999999,1.0,20.224104,0.99233466,8.5850935,6.8784304,8.460445,,1.0,15.807039999999999,8.517721,0.9921260000000001,11.313360000000001,,1.0078738999999999,11.224969999999999
128,129,15.699348,93.94208264350893,0.11,15.807039999999999,,8.651689,127.99221000000001,12.669005,2580,9.380705227364686,1.0078143,1.0,16.47802,0.99233466,8.584738,6.9529057,8.461061500000001,,1.0,15.807039999999999,8.539164999999999,0.9921877,11.357472,,1.0078124,11.269427
129,130,15.746739000000002,95.002108335495,0.11,15.807039999999999,,8.643967,128.99222,12.653019,2600,9.363049792388198,1.0077546999999998,1.0,21.868113,0.99233466,8.584266,7.0676975,8.461542999999999,,1.0,15.807039999999999,8.523408,0.9922478000000001,11.401411999999999,,1.0077528,11.313705
130,131,15.773845999999999,97.24396204948424,0.11,15.807039999999999,,8.636303999999999,129.99231,12.636986,2620,9.328105614007779,1.0076941,1.0,19.305405,0.99233466,8.583572,7.161174000000001,8.461789,,1.0,15.807039999999999,8.493418,0.9923076999999999,11.445185,,1.0076931999999998,11.357816999999999
131,132,15.766739000000001,99.01386880874634,0.11,15.807039999999999,,8.628699000000001,130.99233999999998,12.621382,2640,9.366091466234607,1.0076355,1.0,14.843448,0.99233466,8.583133,7.2194294999999995,8.462275,,1.0,15.807039999999999,8.525553,0.9923662,11.48879,,1.0076336,11.401752
132,133,15.760570000000001,99.98110938072205,0.11,15.807039999999999,,8.621152,131.99243,12.605924,2660,9.360230161436311,1.0075779,1.0,14.953578,0.99233466,8.582666,7.277638400000001,8.462722,,1.0,15.807039999999999,8.521206,0.9924243,11.53223,,1.007574,11.445525
133,134,15.760357999999998,101.06877970695496,0.11,15.807039999999999,,8.613662,132.99251999999998,12.591038000000001,2680,9.418978858407156,1.0075212,1.0,15.739873000000001,0.99233466,8.582604,7.340845599999999,8.463561,,1.0,15.807039999999999,8.574292,0.9924815,11.575510000000001,,1.0075192,11.489129
134,135,15.786954000000001,102.03950476646423,0.11,15.807039999999999,,8.606227,133.99254,12.575916000000001,2700,9.36063265093292,1.0074645,1.0,19.358498,0.99233466,8.582144,7.429920699999999,8.4639845,,1.0,15.807039999999999,8.520334,0.9925373,11.618625999999999,,1.0074625,11.532563
135,136,15.761871,102.59168934822084,0.11,15.807039999999999,,8.598846,134.99261,12.561514,2720,9.43902820364296,1.0074097,1.0,12.382989,0.99233466,8.582236,7.4663949999999994,8.464953,,1.0,15.807039999999999,8.594758,0.99259275,11.661585,,1.0074097,11.575838000000001
136,137,15.747914999999999,104.27259373664856,0.11,15.807039999999999,,8.59152,135.99263,12.546541,2740,9.33111768325729,1.007355,1.0,13.857326,0.99233466,8.581603999999999,7.5130973,8.465179,,1.0,15.807039999999999,8.495758,0.99264693,11.704384,,1.007354,11.618948
137,138,15.739403,106.12487149238586,0.11,15.807039999999999,,8.584247999999999,136.9927,12.531959,2760,9.367374960571368,1.0073012,1.0,14.580719,0.99233466,8.581209,7.5643644,8.4656315,,1.0,15.807039999999999,8.527097999999999,0.99270076,11.747026,,1.0072982,11.661905
138,139,15.765495000000001,107.4603385925293,0.11,15.807039999999999,,8.577027000000001,137.99274,12.517427,2780,9.346086978294977,1.0072492,1.0,19.373222,0.99233466,8.580712,7.6493720000000005,8.465967,,1.0,15.807039999999999,8.51206,0.9927535,11.789516,,1.0072473,11.704699
139,140,15.809209,108.70140886306764,0.11,15.807039999999999,,8.569859,138.99283,12.503111,2800,9.359060820497724,1.0071964,1.0,21.892874,0.99233466,8.580278,7.751163,8.466358,,1.0,15.807039999999999,8.520114,0.9928059000000001,11.831853,,1.0071936,11.747342
140,141,15.828059,110.53351926803587,0.11,15.807039999999999,,8.562741,139.99286,12.489222,2820,9.396373963134113,1.0071455,1.0,18.47425,0.99233466,8.580125,7.8272634000000005,8.467015,,1.0,15.807039999999999,8.5585575,0.99285716,11.874039,,1.0071436,11.789826
141,142,15.818449,112.19083952903748,0.11,15.807039999999999,,8.555675,140.99289,12.475064999999999,2840,9.334487672468397,1.0070946,1.0,14.470502999999999,0.99233466,8.579559,7.874096400000001,8.467249,,1.0,15.807039999999999,8.499758,0.99290764,11.916076,,1.0070908,11.832158
142,143,15.827523999999999,113.28523087501526,0.11,15.807039999999999,,8.548656,141.99298000000002,12.46149,2860,9.403983914920843,1.0070447,1.0,17.123362,0.99233466,8.579432,7.9388255999999995,8.467911,,1.0,15.807039999999999,8.561239,0.9929579,11.957966,,1.0070437,11.874342
143,144,15.831918,115.28834104537964,0.11,15.807039999999999,,8.541688,142.99301,12.447734,2880,9.352766299863584,1.0069957,1.0,16.467175,0.99233466,8.578988,7.9980984,8.468243,,1.0,15.807039999999999,8.515539,0.993007,11.999705,,1.0069938,11.916377
144,145,15.848837,117.21227264404295,0.11,15.807039999999999,,8.534768,143.99307,12.434169,2900,9.360465074313087,1.0069466999999999,1.0,18.292234,0.99233466,8.578593,8.069139999999999,8.468616,,1.0,15.807039999999999,8.52179,0.9930556999999999,12.041305,,1.0069457,11.9582615
145,146,15.890856,119.40590310096741,0.11,15.807039999999999,,8.527895,144.9931,12.420683,2920,9.350931564389176,1.0068988,1.0,21.990660000000002,0.99233466,8.578145,8.164539999999999,8.468923,,1.0,15.807039999999999,8.513109,0.99310344,12.082761,,1.0068978000000002,11.999998
146,147,15.912567999999998,121.04706573486328,0.11,15.807039999999999,,8.521069,145.99313,12.407232,2940,9.332522837576485,1.0068517,1.0,19.08928,0.99233466,8.5776005,8.238905,8.469122,,1.0,15.807039999999999,8.498135000000001,0.9931506,12.12407,,1.0068479,12.0415945
147,148,15.880407,122.30152130126952,0.11,15.807039999999999,,8.514289,146.9932,12.393993,2960,9.34620302340111,1.0068055,1.0,11.160024,0.99233466,8.577136999999999,8.258688000000001,8.469394,,1.0,15.807039999999999,8.508986,0.99319726,12.165242999999998,,1.0068027,12.083046000000001
148,149,15.892021,123.35086154937744,0.11,15.807039999999999,,8.507555,147.99324,12.381224000000001,2980,9.400670803620027,1.0067595,1.0,17.617420000000003,0.99233466,8.577011,8.321543,8.4699955,,1.0,15.807039999999999,8.558366,0.9932431999999999,12.206278,,1.0067556999999998,12.124353999999999
149,150,15.882564000000002,124.09366750717165,0.11,15.807039999999999,,8.500866,148.99331999999998,12.368481,3000,9.38384835718761,1.0067134,1.0,14.480082000000001,0.99233466,8.576788,8.362645,8.470489500000001,,1.0,15.807039999999999,8.543606,0.99328876,12.247172,,1.0067096,12.165528
150,151,15.786144,125.63227558135986,0.11,15.807039999999999,,8.494222,149.99331999999998,12.355373,3020,9.30518093144492,1.0066693000000002,1.0,1.3300403,0.99233466,8.576079,8.316115,8.470483,,1.0,15.807039999999999,8.469772,0.9933332,12.287933,,1.0066680000000001,12.206553
151,152,15.796687,127.48137044906616,0.11,15.807039999999999,,8.487621,150.99336,12.342761999999999,3040,9.363007565617046,1.006625,1.0,17.39526,0.99233466,8.575742,8.37589,8.470842999999999,,1.0,15.807039999999999,8.524761,0.9933774,12.328558000000001,,1.0066211999999999,12.247447
152,153,15.775023000000001,128.7549340724945,0.11,15.807039999999999,,8.481064,151.99344,12.330229,3060,9.353261679662117,1.006581,1.0,12.488716,0.99233466,8.575364,8.402814999999999,8.471153,,1.0,15.807039999999999,8.517985000000001,0.9934212,12.36905,,1.0065771000000001,12.288206
153,154,15.784342,129.45666170120242,0.11,15.807039999999999,,8.474548,152.99344,12.317807,3080,9.352507226015435,1.0065387,1.0,17.216381,0.99233466,8.57498,8.460088,8.471446,,1.0,15.807039999999999,8.516096000000001,0.9934639000000001,12.409407,,1.0065348,12.328828
154,155,15.78089,130.1956958770752,0.11,15.807039999999999,,8.468076,153.9935,12.305527,3100,9.35801727926728,1.0064964,1.0,15.256254,0.99233466,8.574619,8.503976,8.471757,,1.0,15.807039999999999,8.519236,0.99350643,12.449635,,1.0064945,12.369319
155,156,15.770295,132.12274098396298,0.11,15.807039999999999,,8.461644999999999,154.99356,12.293482000000001,3120,9.378459307640334,1.0064541999999999,1.0,14.134435999999999,0.99233466,8.574378,8.54011,8.472178,,1.0,15.807039999999999,8.537018,0.99354845,12.489737,,1.0064504,12.409674
156,157,15.794814,133.62875699996948,0.11,15.807039999999999,,8.4552555,155.99362,12.281496,3140,9.366496884756524,1.006412,1.0,19.626410999999997,0.99233466,8.574086,8.610764,8.472541,,1.0,15.807039999999999,8.528514,0.99358994,12.529707,,1.0064101,12.449902
157,158,15.79669,134.787282705307,0.11,15.807039999999999,,8.448906,156.99362,12.269414,3160,9.33110554758337,1.0063716999999999,1.0,16.097462,0.99233466,8.57359,8.658188,8.472686,,1.0,15.807039999999999,8.495625,0.9936305000000001,12.569549,,1.0063678,12.489997
158,159,15.797885,135.44966864585876,0.11,15.807039999999999,,8.442597,157.99364,12.257553999999999,3180,9.348015892722614,1.0063313,1.0,15.993076,0.99233466,8.573203999999999,8.704359,8.472936,,1.0,15.807039999999999,8.512227000000001,0.9936707,12.609267,,1.0063313,12.529962
159,160,15.799598999999999,136.10189700126648,0.11,15.807039999999999,,8.436328,158.99371000000002,12.24596,3200,9.376397033029988,1.006291,1.0,16.0784,0.99233466,8.572977999999999,8.750486,8.473339,,1.0,15.807039999999999,8.536995,0.9937107,12.64886,,1.0062891,12.569806
160,161,15.779824,136.87345600128174,0.11,15.807039999999999,,8.430097,159.99371000000002,12.234586,3220,9.392736607931075,1.0062526,1.0,12.622356,0.99233466,8.572863,8.774573,8.4738455,,1.0,15.807039999999999,8.554362,0.9937497999999999,12.688329,,1.0062488,12.609518
161,162,15.781654999999999,138.89287114143372,0.11,15.807039999999999,,8.423905,160.99376999999998,12.223038,3240,9.347997458091037,1.0062143,1.0,16.082422,0.99233466,8.572474,8.819722,8.474069,,1.0,15.807039999999999,8.509819,0.9937886999999999,12.727675,,1.0062124,12.649111
