,Iteration,SqrtESSClassic,MISE,IWMin,Bound,TimestepsSoFar,IWFirstEpisode,IWNorm1,ReturnMin,DenMISELogLast,IWLastEpisode,DenMISELogFirst,target_sum_log_mean,ReturnLastEpisode,LQGsigma,ReturnStepMax,ReturnAbsMax,TimeElapsed,LQGmu1,IWMax,IWNorm2,URet,LQGmu01,DenMISEMeanLog,IWMean,ReturnMax,ReturnMean
331,332,6.0161695,16.583704,,16.871634,6640,,322.82892000000004,,-5.284826799999999,10.633921,15.891851,-670.93646,16.804570000000002,0.11,0.9999998999999999,17.235523,3424.117918729782,-0.452,13.211744,53.66021,18.57737440616439,-0.049,10.997821,0.9723763000000001,17.235523,14.312719
332,333,5.2142024000000005,15.319163,,15.651378,6660,,299.28893999999997,,13.349395999999999,2.418889,15.888844,-656.3476,17.104429999999997,0.11,0.9999998999999999,17.235523,3441.359872102737,-0.419,16.979155,57.398796,18.883295427630312,-0.045,11.0047655,0.89876556,17.235523,14.321101
333,334,5.5020037,16.894209,,17.209045,6680,,336.99396,,12.549443,,15.885845000000002,-753.7659,17.156841,0.11,0.9999998999999999,17.235523,3460.157204389572,-0.998,14.011659,61.249313,18.93533958958786,-0.332,11.009047500000001,1.008964,17.235523,14.329593
334,335,4.296201,16.70589,,17.109092999999998,6700,,334.9895,,14.083592999999999,14.855554000000001,15.882855,-757.6525,16.759644,0.11,0.9999998999999999,17.235523,3478.084004878998,-0.999,28.172182,77.97341999999999,18.490204272154468,-0.363,11.018208,0.99996865,17.235523,14.336847
335,336,4.5855722000000005,16.947210000000002,,17.324968,6720,,340.73056,,13.01207,19.285591,15.879875,-754.7511,16.755838,0.11,0.9999998999999999,17.235523,3498.661885261536,-0.999,24.035778,74.30492,18.48974453932395,-0.36,11.02407,1.0140791,17.235523,14.344047
336,337,5.840532,17.146214999999998,,17.442804000000002,6740,,344.59006,,13.462954500000002,12.483875999999999,15.876904000000001,-744.8327,16.843002,0.11,0.9999998999999999,17.235523,3519.019907474518,-0.997,13.765897,58.999775,18.576660037384954,-0.321,11.031282000000001,1.0225224,17.235523,14.351460999999999
337,338,5.393254799999999,17.33207,,17.653254999999998,6760,,348.7354,,16.486979,13.69234,15.87394,-738.5017,16.741785,0.11,0.9999998999999999,17.235523,3540.4158613681793,-0.996,17.922997,64.6614,18.4752914492473,-0.301,11.04745,1.0317615,17.235523,14.358533999999999
338,339,3.325153,13.877386999999999,,14.398335999999999,6780,,277.0451,,13.54093,0.10690333,15.870985999999998,-722.6167,16.93204,0.11,0.9999998999999999,17.235523,3560.996529102325,-0.981,37.768032,83.318,18.67561869616124,-0.229,11.054851,0.8172421999999999,17.235523,14.366124
339,340,5.059197,16.63073,,16.973124,6800,,331.34247,,13.328752,0.94076145,15.868039999999999,-715.1975,16.746399,0.11,0.9999998999999999,17.235523,3580.8524734973907,-0.965,25.495247,65.493095,18.492089726480124,-0.199,11.060922,0.97453666,17.235523,14.373126000000001
340,341,3.9755976000000004,17.797842000000003,,18.233559,6820,,354.957,,8.681085000000001,4.019931e-06,15.865104,-699.7595,17.146957,0.11,0.9999998999999999,17.235523,3598.7470564842224,-0.806,34.326683,89.283936,18.922373744123444,-0.111,11.05382,1.0409297,17.235523,14.381260000000001
341,342,4.081533,17.522827,,17.947235,6840,,350.6284,,10.120218,13.317651999999999,15.862175,-696.8182,17.06695,0.11,0.9999998999999999,17.235523,3618.661722183228,-0.787,30.765957,85.90605,18.84466610254189,-0.106,11.051119,1.0252291999999998,17.235523,14.389113
342,343,4.144277,17.731346,,18.149328,6860,,355.8139,,12.347869000000001,28.512234000000003,15.859256,-694.0592,17.167151999999998,0.11,0.9999998999999999,17.235523,3636.571187019348,-0.771,28.512234000000003,85.85669,18.947696290632404,-0.102,11.054889,1.0373583,17.235523,14.397212
343,344,6.5824050000000005,19.315754000000002,,19.578915,6880,,389.20395,,11.797881,0.0022381598000000003,15.856344,-702.8014,17.080044,0.11,0.9999998999999999,17.235523,3656.086966753006,-0.943,11.170755999999999,59.127926,18.85877447826489,-0.175,11.057075,1.1314068000000002,17.235523,14.405010999999998
344,345,6.36313,18.665955,,18.938185,6900,,377.14417000000003,,12.999719,4.91098,15.853441,-702.3596,17.079222,0.11,0.9999998999999999,17.235523,3676.608035564423,-0.954,13.353006,59.270226,18.85233605932161,-0.185,11.063047000000001,1.0931715,17.235523,14.412764000000001
345,346,3.2790586999999998,14.702693,,15.230965,6920,1.7205045e-06,365.5631,,12.888843,,15.850548000000002,-275.15207000000004,17.058575,0.11,0.9999998999999999,17.235523,3694.281691074371,-0.044,43.692787,111.48416,18.82989030795981,-0.004,11.068558,1.0565407,17.235523,14.42041
346,347,5.054812,15.946957999999999,,16.289648,6940,16.399326000000002,356.42645,,-7.3170967000000005,0.012909688,15.847660999999999,-334.0385,14.099870999999998,0.11,0.9999998999999999,17.235523,3712.4377343654633,-0.101,19.232854999999997,70.51231,15.583683380603961,-0.01,11.015601,1.0271655000000002,17.235523,14.419486
347,348,3.8113546,15.076524,,15.531017000000002,6960,4.236469e-06,317.9435,,14.297623000000002,6.4610575e-08,15.890960999999999,-429.29794000000004,15.405867,0.11,0.9999998999999999,17.235523,3733.949363231659,-0.177,32.043929999999996,83.42008,17.079624722719387,-0.018,11.025055,0.9136308000000001,17.235523,14.422319
348,349,6.354391000000001,16.496407,,16.76901,6980,,337.06647000000004,,12.568141,6.476749499999999e-35,15.888092000000002,-662.3748,16.502886,0.11,0.9999998999999999,17.235523,3750.668105602264,-0.523,11.7260065,53.04465,18.254416030240915,-0.058,11.029156,0.9658065,17.235523,14.428282000000001
349,350,4.336539299999999,14.6205,,15.019951,7000,,300.3548,,12.841857000000001,6.8916545,15.885229999999998,-619.08,16.884501999999998,0.11,0.9999998999999999,17.235523,3770.9619801044464,-0.393,26.369883,69.26140600000001,18.65907455171773,-0.042,11.034208999999999,0.85815656,17.235523,14.435298999999999
350,351,6.1743627,16.763206,,17.04376,7020,,345.0415,,8.807250999999999,12.147852,15.882378,-637.4252299999999,17.087754999999998,0.11,0.9999998999999999,17.235523,3787.5353553295135,-0.442,13.484380999999999,55.882934999999996,18.864029718155933,-0.047,11.02741,0.98302424,17.235523,14.442855999999999
351,352,1.0063090000000001,3.0488603,,4.7702355,7040,,121.87536999999999,,11.726246000000002,,15.879532999999999,-337.53845,17.037674,0.11,0.9999998999999999,17.235523,3804.916267871857,0.206,121.11038,121.11126999999999,18.813935011152093,0.021,11.029314999999999,0.34623682,17.235523,14.450229
352,353,2.904931,9.96597,,10.562279,7060,,402.4206,,-15.076808999999999,,15.876695999999999,-387.7728,9.189941000000001,0.11,0.9999998999999999,17.235523,3824.586918830872,0.258,66.723854,138.53017,10.067587535103566,0.026,10.953375999999999,1.1400017,17.235523,14.435327
353,354,2.878833,8.103062,,8.704775999999999,7080,,329.23007,,16.24404,3.3886328000000003,15.873867,-419.24622,8.758736,0.11,0.9999998999999999,17.235523,3841.615904569626,0.292,54.11853000000001,114.36233500000002,9.620036313416234,0.03,10.968522,0.93002844,17.235523,14.4192915
354,355,3.073893,8.872028,,9.43556,7100,,361.4024,,16.617212,45.941277,15.871046,-416.00037000000003,8.716633,0.11,0.9999998999999999,17.235523,3860.132980823517,0.29,47.931408000000005,117.57156,9.573194195067767,0.03,10.984105,1.0180349,17.235523,14.403227
355,356,4.5836760000000005,8.802112,,9.180026,7120,,363.63666,,15.482481,16.240498000000002,15.868232999999998,-481.5388,8.66307,0.11,0.9999998999999999,17.235523,3883.227580785751,0.368,27.995337,79.33298,9.515278192038636,0.039,10.996654,1.0214511999999998,17.235523,14.387103
356,357,5.267736,13.516191500000001,,13.84503,7140,,282.3089,,14.229157,,15.865428,-694.58813,8.576709,0.11,0.9999998999999999,17.235523,3901.606673002243,-0.59,18.90372,53.592075,9.420409533552524,-0.068,11.005705,0.7907812,17.235523,14.370829
357,358,2.0648593999999996,15.667810000000001,,16.506721,7160,1.246013e-28,331.2984,,-15.090874,,15.862631,-546.0831,16.687422,0.11,0.9999998999999999,17.235523,3922.423942804337,-0.266,97.215164,160.44598,18.45765692547347,-0.027,10.932198,0.9254145,17.235523,14.377298999999999
358,359,2.6752036,14.807960000000001,,15.455475,7180,,312.00998,,9.537510000000001,78.62883000000001,15.859841000000001,-604.4234,17.064735,0.11,0.9999998999999999,17.235523,3940.479004859924,-0.336,78.62883000000001,116.63037,18.841060664218507,-0.035,10.927869,0.86910856,17.235523,14.384785
359,360,2.7442074,16.238379000000002,,16.869612,7200,,343.22638,,12.167003999999999,61.07348,15.8570595,-596.1974,17.036568,0.11,0.9999998999999999,17.235523,3962.137595415115,-0.327,76.68861,125.07305,18.812202064086648,-0.034,10.930819,0.95340663,17.235523,14.39215
360,361,2.9883632999999996,17.182917,,17.762577,7220,,364.7274,,5.5583544,58.542763,15.854285,-595.7875,16.878992,0.11,0.9999998999999999,17.235523,3984.606920003891,-0.329,61.705177,122.04921000000002,18.647032262410065,-0.034,10.91566,1.0103252,17.235523,14.399038000000001
361,362,2.1016927000000005,7.8570366,,8.681246,7240,,314.5666,,14.076851999999999,,15.85152,-241.24641,17.027527,0.11,0.9999998999999999,17.235523,4000.035995960236,0.081,87.230705,149.67297,18.80204538992568,0.008,10.92428,0.8689684999999999,17.235523,14.4063
362,363,3.3182002999999995,15.507194,,16.029234,7260,0.00019698124,390.90967,,-15.104743,,15.848760999999998,-284.43362,9.282691999999999,0.11,0.9999998999999999,17.235523,4017.926204681397,-0.054,52.802094,117.80773,10.176377385712916,-0.005,10.852013000000001,1.0768862,17.235523,14.392185000000001
363,364,3.2138464,16.65609,,17.195082,7280,0.01504233,409.5467,,8.484417,0.14968283,15.84601,-294.8389,13.871260000000001,0.11,0.9999998999999999,17.235523,4035.9545407295227,-0.065,56.493378,127.431946,15.372479670466511,-0.006,10.845588000000001,1.1251283,17.235523,14.390754000000001
364,365,3.1870327,8.844045,,9.38757,7300,,350.9109,,12.531972999999999,3.1007054999999995e-23,15.843307999999999,-233.22482000000002,14.475004,0.11,0.9999998999999999,17.235523,4054.37291932106,0.042,46.191734000000004,110.10583500000001,16.06861360309075,0.004,10.8504,0.9613997,17.235523,14.390985
365,366,2.4688818,6.505800700000001,,7.207428,7320,1.5802171e-36,258.60022000000004,,11.217638,26.373957,15.840572,-232.94543,9.177382000000001,0.11,0.9999998999999999,17.235523,4071.7388467788696,0.036,74.005196,104.74386,10.071937530598456,0.004,10.851186,0.706558,17.235523,14.3767395
366,367,2.917423,7.924987,,8.518742,7340,,320.36633,,12.876719,0.13521595,15.837844,-233.81902999999997,9.104004,0.11,0.9999998999999999,17.235523,4094.575212240219,0.064,54.314384,109.81141000000001,9.999092715444274,0.006,10.855807,0.8729328000000002,17.235523,14.362373999999999
367,368,2.1180897,7.4817505,,8.29958,7360,2.0450901000000004e-24,269.35953,,7.437882000000001,2.1789043e-11,15.835122,-237.45552,9.093739,0.11,0.9999998999999999,17.235523,4110.94868350029,0.01,86.02603,127.170975,9.98559464168902,0.001,10.8460655,0.73195523,17.235523,14.348057
368,369,2.5077496,8.81912,,9.509872999999999,7380,1.54671e-16,285.51785,,10.52938,3.518983,15.832409,-246.10756,9.835827,0.11,0.9999998999999999,17.235523,4131.890684604645,-0.01,73.304535,113.85422,10.839751449410072,-0.001,10.844339999999999,0.7737611,17.235523,14.335828
369,370,2.9085405,11.580099,,12.175668,7400,2.372842e-18,396.35974,,15.111737,64.30221999999999,15.829702,-242.69646,10.314423,0.11,0.9999998999999999,17.235523,4148.014551877976,-0.005,64.30221999999999,136.27444,11.380501171030085,-0.0,10.85515,1.0712426000000002,17.235523,14.324959
370,371,3.0825577,11.669167,,12.231114,7420,3.1365815999999997e-18,405.12273999999996,,12.655218,57.177677,15.8270035,-242.1632,9.802643,0.11,0.9999998999999999,17.235523,4164.392096757889,-0.005,57.177677,131.42422,10.799357505412617,-0.0,10.86003,1.0919751,17.235523,14.31277
371,372,2.6930025,9.873371,,10.516607,7440,3.4705462e-23,360.4549,,9.263622999999999,17.829674,15.824310999999998,-235.82237,10.554853999999999,0.11,0.9999998999999999,17.235523,4180.580001831056,0.007,69.59688,133.84871,11.628323970064221,0.001,10.855834,0.96896476,17.235523,14.302669
372,373,4.2114296,13.014642,,13.42596,7460,0.014845872,296.77917,,9.887478,,15.821627,-402.43817,9.608203999999999,0.11,0.9999998999999999,17.235523,4203.563322544098,-0.154,24.29506,70.46993,10.571376664042491,-0.016,10.853,0.7956546,17.235523,14.290082
373,374,2.9447502999999995,17.266392,,17.854637,7480,,380.1387,,4.540871599999999,2.6027660999999998e-20,15.81899,-570.5752,15.927019,0.11,0.9999998999999999,17.235523,4217.245592355728,-0.299,69.85814,129.0903,17.65641043322139,-0.031,10.835535,1.0164137,17.235523,14.294459
374,375,3.4415932000000002,17.244170999999998,,17.747495999999998,7500,0.049206562,434.83423,,14.712007999999999,5.300929e-13,15.816319,-291.5868,16.665195,0.11,0.9999998999999999,17.235523,4236.890608549118,-0.068,56.067215000000004,126.34678999999998,18.426179637683962,-0.007,10.845774,1.1595579,17.235523,14.300781
375,376,3.4476244,16.858458,,17.3609,7520,5.9957419999999996e-12,379.64984,,6.313536,1.5214908e-12,15.813787,-466.03848,15.705420000000002,0.11,0.9999998999999999,17.235523,4257.2489182949075,-0.205,43.361763,110.11925500000001,17.37665311137139,-0.021,10.834008,1.009707,17.235523,14.304516
376,377,3.1916830000000003,15.129554,,15.672288,7540,9.434928e-16,340.36475,,6.1246934,0.36628816,15.8111315,-483.9075,16.448214,0.11,0.9999998999999999,17.235523,4277.532500743866,-0.22,44.639027,106.64115,18.20260324866284,-0.022,10.821438,0.9028243,17.235523,14.310203
377,378,3.2431679,11.8792515,,12.41337,7560,6.187652999999999e-22,439.41205,,12.150176,2.0082779e-29,15.808482000000001,-233.79587999999998,16.925459,0.11,0.9999998999999999,17.235523,4299.685153007506,0.004,54.304545999999995,135.48853,18.697141295716733,0.0,10.8246,1.1624656999999998,17.235523,14.317121499999999
378,379,2.781803,8.875823,,9.498526,7580,4.5153373e-24,333.13684,,-7.434909299999999,24.424324,15.8058405,-231.27126,10.824844,0.11,0.9999998999999999,17.235523,4317.977195501328,0.01,73.6245,119.75573,11.856803210940633,0.001,10.776697,0.87898904,17.235523,14.307907
379,380,3.4172091,14.858486,,15.365401,7600,0.0021454452,387.2287,,13.791310000000001,1.2410014999999998e-24,15.803205499999999,-278.73282,9.657997,0.11,0.9999998999999999,17.235523,4340.2026636600485,-0.059,49.537605,113.31723999999998,10.627629460894834,-0.006,10.784197,1.019023,17.235523,14.295670000000001
380,381,1.5414526000000002,6.7112169999999995,,7.8349850000000005,7620,,290.93335,,8.373883,,15.800583,-354.50616,13.784481,0.11,0.9999998999999999,17.235523,4360.204171180725,0.231,180.46341,188.73973,15.297431127999214,0.023,10.777813,0.7636046,17.235523,14.294329000000001
381,382,3.291323,10.227478999999999,,10.753782000000001,7640,,447.66486,,-15.155760999999998,9.470677e-13,15.797960999999999,-395.44806,8.858808,0.11,0.9999998999999999,17.235523,4382.038189411162,0.273,54.943569999999994,136.01366000000002,9.726205839087473,0.028,10.709058,1.1718975,17.235523,14.2801
382,383,4.5113983,8.203014,,8.586983,7660,,364.52042,,12.680805,0.0010417694,15.795347,-476.43699999999995,8.738855000000001,0.11,0.9999998999999999,17.235523,4401.249633789063,0.364,29.1743,80.79987,9.59766366166548,0.038,10.714503,0.95175046,17.235523,14.265632
383,384,3.536682,3.3894803999999996,,3.8792714999999998,7680,,151.9356,,13.197951999999999,1.5628145,15.79274,-622.98334,8.596734,0.11,0.9999998999999999,17.235523,4420.402589321137,0.604,25.755169,42.959927,9.439721810529397,0.07,10.720794999999999,0.39566562,17.235523,14.250869
384,385,5.741219,8.86201,,9.163729,7700,,397.41232,,15.212751999999998,10.710723,15.790138,-529.1816,8.539164,0.11,0.9999998999999999,17.235523,4443.433891296387,0.439,14.356676,69.220894,9.381024289230654,0.047,10.73088,1.0322398000000002,17.235523,14.236032999999999
385,386,4.6234207000000005,6.309132,,6.6837974,7720,,284.13556,,12.710523,9.333234,15.787544,-567.7418,8.57803,0.11,0.9999998999999999,17.235523,4465.525132417679,0.504,25.512832999999997,61.4557,9.422034377279662,0.055,10.736054,0.73610246,17.235523,14.221376000000001
386,387,3.3792047999999997,9.830252999999999,,10.342869,7740,,436.07544,,13.58949,1.1896011e-08,15.784957,-395.81754,8.558625,0.11,0.9999998999999999,17.235523,4489.0174214839935,0.278,45.443084999999996,129.04677,9.39824516039776,0.029,10.742716,1.12681,17.235523,14.206743
387,388,3.0914254,8.851586,,9.4119215,7760,,392.63428,,12.997375,2.667379,15.782376000000001,-372.88248,8.697688000000001,0.11,0.9999998999999999,17.235523,4511.034736633301,0.256,57.405186,127.00752,9.554747105283123,0.026,10.748723,1.011944,17.235523,14.192545
388,389,6.0400352,9.521295,,9.808086,7780,,431.0281,,15.947117,2.0675146999999998e-07,15.779801999999998,-507.27145,8.744836,0.11,0.9999998999999999,17.235523,4528.693804740906,0.415,14.235635999999998,71.361855,9.604396465579027,0.044,10.761994999999999,1.1080413999999998,17.235523,14.17854
389,390,3.6860204,9.950301,,10.420247999999999,7800,,444.20495999999997,,15.783565,0.009009364,15.777235000000001,-379.82608,8.644919,0.11,0.9999998999999999,17.235523,4553.283331871033,0.265,44.7575,120.51071999999999,9.494438300833334,0.027,10.775107,1.1389871,17.235523,14.164350500000001
390,391,3.6943227999999997,6.8426860000000005,,7.3115773,7820,,309.8049,,14.0550585,0.028394693999999998,15.774674,-450.1072,8.735453999999999,0.11,0.9999998999999999,17.235523,4574.4816319942465,0.344,40.309937,83.859726,9.594699610564012,0.036,10.78374,0.7923399,17.235523,14.150467
391,392,3.0425324000000002,15.655167,,16.224505999999998,7840,,361.21954,,10.302257,,15.772120000000001,-617.61096,8.647765,0.11,0.9999998999999999,17.235523,4598.954423904419,-0.301,59.81126999999999,118.72331000000001,9.495883409342726,-0.031,10.781929,0.92147845,17.235523,14.136429999999999
392,393,4.116397,14.569398000000001,,14.9902115,7860,0.00044707730000000004,348.59713999999997,,-15.18415,7.800731500000001e-24,15.769572,-445.90252999999996,16.360277,0.11,0.9999998999999999,17.235523,4619.6055142879495,-0.165,27.097477,84.68500999999999,18.115205989843464,-0.017,10.715554,0.88701564,17.235523,14.142087
393,394,3.1354318,14.511282999999999,,15.063754000000001,7880,1.0963969e-08,427.90405,,14.411220000000002,2.2597748e-16,15.767032999999998,-270.68393,16.462364,0.11,0.9999998999999999,17.235523,4637.896230697632,-0.035,60.73613,136.47372,18.202948821957946,-0.003,10.724592,1.0860508999999998,17.235523,14.147977
394,395,3.5324004,9.121741,,9.612126,7900,,412.06403,,10.854014999999999,,15.764498000000001,-370.06842,14.578698999999999,0.11,0.9999998999999999,17.235523,4660.334042072296,0.257,45.41124,116.652695,16.14596538534293,0.026,10.725,1.0432,17.235523,14.149067
395,396,4.658446,8.357391999999999,,8.729239999999999,7920,,383.76898,,-15.175951000000001,2.518635e-12,15.761969,-461.6642,8.797278,0.11,0.9999998999999999,17.235523,4679.440938472748,0.361,27.753935,82.38133,9.65651738620715,0.038,10.659604,0.9691136,17.235523,14.135551999999999
