,Iteration,SqrtESSClassic,LQGsigma,MISE,LQGmu1,ReturnAbsMax,TimeElapsed,IWNorm1,IWFirstEpisode,ReturnMin,DenMISEMeanLog,LQGmu01,DenMISELogFirst,TimestepsSoFar,IWMin,IWNorm2,DenMISELogLast,IWMean,IWLastEpisode,IWMax,ReturnMax,URet,ReturnMean,ReturnStepMax,ReturnLastEpisode,target_sum_log_mean,Bound
94,95,2.9113717,0.11,15.915384,-0.407,17.186386,433.4331192970276,88.45393,,,11.336129,-0.043,16.793139,1900,,30.38222,18.15515,0.93109405,5.6399627,15.0096245,17.186386,18.888415851591567,14.8086,0.9999978999999999,17.108585,-666.70953,16.508677
95,96,1.9048433,0.11,14.535982999999998,-0.276,17.186386,440.09056758880615,82.75083000000001,4.1880797999999997e-32,,11.368413,-0.028,16.782667,1920,,43.44233,14.546313,0.8619878000000001,0.008187519,34.087887,17.186386,18.869393618216094,14.832370000000001,0.9999978999999999,17.090342,-570.0491,15.442775
96,97,1.6261156,0.11,19.403313,-0.177,17.186386,445.80635476112366,113.59561000000001,1.4730803e-06,,11.399503999999999,-0.018,16.772305,1940,,69.85703000000001,14.602866,1.1710888000000002,0.07814117,49.99869,17.186386,18.57027273836744,14.852704999999998,0.9999978999999999,16.804934,-453.87172999999996,20.465536
97,98,1.9436153000000003,0.11,18.908929999999998,-0.171,17.186386,454.7191717624664,112.67348999999999,1.7769647e-05,,11.405867,-0.017,16.762048999999998,1960,,57.971090000000004,12.043005,1.1497295,37.33728,37.33728,17.186386,17.989192911591662,14.866976000000001,0.9999978999999999,16.251192,-441.30199999999996,19.797632
98,99,2.516858,0.11,7.373778999999999,-0.092,17.186386,461.1822857856751,46.34452,3.2757044,,11.470669000000001,-0.009,16.751896,1980,,18.413641000000002,17.8097,0.46812648,0.0013093011,15.693570000000001,17.186386,17.911943305161074,14.880275,0.9999978999999999,16.183560999999997,-337.3609,8.06007
99,100,4.346896599999999,0.11,17.612429000000002,-0.112,17.186386,466.5518863201141,110.54466000000001,7.4310327,,11.446750999999999,-0.011,16.774399,2000,,25.430708,9.621799000000001,1.1054466,6.733608199999999,7.4310327,17.186386,17.680019479364137,14.89135,0.9999978999999999,15.987846,-357.341,18.009792
100,101,3.8885717000000004,0.11,12.810586,-0.101,17.186386,470.0790436267853,81.56691,6.3197002,,11.434828999999999,-0.01,16.836126,2020,,20.976059,10.163217999999999,0.80759317,3.644425,10.241571,17.186386,17.99109364789654,14.905033999999999,0.9999978999999999,16.273478,-341.2516,13.254785
101,102,2.9422266,0.11,16.329556,-0.212,17.186386,476.2225165367127,99.63788000000001,3.5174246e-14,,11.454880000000001,-0.022,16.886967000000002,2040,,33.864788,13.688331,0.9768419,2.3219468e-10,17.164185,17.186386,17.530567814074725,14.914297,0.9999978999999999,15.84989,-472.77405,16.916626
102,103,2.9857172999999997,0.11,18.165653,-0.248,17.186386,482.83233308792114,111.39328,9.368290400000002e-24,,11.436755999999999,-0.025,16.87721,2060,,37.308716,9.657022,1.0814881,0.061860193,16.888428,17.186386,18.306076445806195,14.930181,0.9999978999999999,16.550224,-505.98416,18.744173
103,104,3.283177,0.11,18.420702,-0.234,17.186386,485.6852147579193,114.34933000000001,6.8389845e-20,,11.469361,-0.024,16.867548,2080,,34.828865,14.801917000000001,1.0995128,12.066991999999999,12.628105,17.186386,18.37601766674797,14.946366000000001,0.9999978999999999,16.613613,-487.07263,18.946807999999997
104,105,3.3393504999999997,0.11,16.555752,-0.422,17.186386,495.4171421527863,101.69298,,,11.40592,-0.045,16.857979,2100,,30.452920000000002,4.7560625,0.96850455,1.4539839e-12,11.039468,17.186386,18.44710577690052,14.962976000000001,0.9999978999999999,16.690437,-614.5072,17.073007999999998
105,106,2.7255017999999995,0.11,18.067047,-0.188,17.186386,501.6320276260376,115.84313999999999,1.2252487e-08,,11.381143,-0.019,16.8485,2120,,42.503417999999996,8.846060000000001,1.0928598999999999,5.94209e-07,25.6348,17.186386,18.631913041803106,14.980889000000001,0.9999978999999999,16.861683,-427.0297,18.7008
106,107,2.486071,0.11,19.344397,-0.172,17.186386,509.6122035980225,126.07231000000002,9.182568e-06,,11.372598,-0.017,16.83911,2140,,50.711467999999996,10.440978,1.1782458999999998,0.16336402,25.194517,17.186386,18.578954128283844,14.998007000000001,0.9999978999999999,16.8125,-405.3179,20.039185999999997
107,108,2.5810616000000004,0.11,16.746923000000002,-0.172,17.186386,517.2980148792267,110.11185,1.175229e-05,,11.391361999999999,-0.017,16.829807000000002,2160,,42.661457,13.314884,1.0195541,2.4447732,20.930198999999998,17.186386,18.550160312977606,15.014531,0.9999978999999999,16.78266,-400.73865,17.416142999999998
108,109,2.1693585,0.11,15.032663000000001,-0.722,17.186386,522.5020701885223,95.690414,,,11.395403,-0.091,16.820591,2180,,44.110003999999996,11.877757,0.8778937,,29.418852,17.186386,18.281763747824836,15.028416,0.9999978999999999,16.527931,-661.3075,15.828888000000001
109,110,2.5452464,0.11,16.275038000000002,-0.752,17.186386,530.5282700061798,104.51742,,,11.383795,-0.097,16.811459,2200,,41.063774,10.308136,0.95015836,16.978264000000003,17.892563,17.186386,18.914711954463368,15.047563,0.9999978999999999,17.134682,-659.8012,16.953674
110,111,2.7929451000000003,0.11,13.780189000000002,-0.828,17.233435,537.5707411766052,89.18825,,,11.434352,-0.118,16.802408,2220,,31.933405,17.104275,0.80349773,9.803782,15.265239999999999,17.233435,19.01622448034432,15.067255,0.9999978999999999,17.233435,-666.0625,14.4003315
111,112,3.0157380000000003,0.11,14.487498,-0.821,17.233435,545.7863290309906,94.676346,,,11.4321995,-0.116,16.79344,2240,,31.394089,11.42401,0.8453245,9.914192,14.169146,17.233435,18.818380165416396,15.084878,0.9999978999999999,17.040953,-658.87415,15.061827
112,113,3.0889919,0.11,16.008045000000003,-0.822,17.233435,553.9404444694519,105.56448999999999,,,11.433416000000001,-0.116,16.784551999999998,2260,,34.174416,11.756884,0.93419904,18.419067000000002,18.419067000000002,17.233435,18.90217484588847,15.102922,0.9999978999999999,17.123832999999998,-652.9907,16.568754000000002
113,114,3.1919441,0.11,17.467743,-0.755,17.233435,561.7652726173401,116.26765400000001,,,11.413299,-0.098,16.775742,2280,,36.425343,9.244042,1.0198916999999998,9.946617999999999,12.958233,17.233435,18.87775966764947,15.120431,0.9999978999999999,17.098910999999998,-636.6805,18.010366
114,115,3.242036,0.11,16.700735,-0.958,17.233435,569.0753879547118,112.93563,,,11.4453,-0.19,16.767007999999997,2300,,34.834785,15.116835,0.982049,1.1624966,13.914663000000001,17.233435,18.95593279942281,15.138306,0.9999978999999999,17.17601,-674.6915,17.234976
115,116,3.334036,0.11,16.914005,-0.766,17.233435,577.0541021823882,114.54373000000001,,,11.407542,-0.101,16.758348,2320,,34.355877,7.122197,0.98744595,0.022802856,12.140844,17.233435,18.850707656578127,15.155013,0.9999978999999999,17.076414,-627.1401,17.433504
116,117,3.4154777999999997,0.11,15.876791,-0.754,17.233435,588.3693671226501,108.41646000000001,,,11.443754,-0.098,16.749765,2340,,31.742690999999997,15.693722,0.9266363999999999,7.0078106,10.938391000000001,17.233435,18.993379275364486,15.172585,0.9999978999999999,17.210764,-619.8698,16.383902
117,118,3.7235803999999995,0.11,18.34841,-0.81,17.233435,597.2087087631227,126.30196000000001,,,11.414242999999999,-0.112,16.741255,2360,,33.919495,8.065392,1.0703557,10.722496000000001,12.973282000000001,17.233435,18.92662458487366,15.189322,0.9999978999999999,17.147793,-622.8002,18.81356
118,119,3.4518940000000002,0.11,18.08984,-0.845,17.251382999999997,604.603791475296,125.44655,,,11.473526,-0.123,16.732815,2380,,36.341366,18.433704000000002,1.0541726,17.603022,17.603022,17.251382999999997,19.033258286442013,15.206651999999998,0.9999978999999999,17.251382999999997,-623.1482,18.592123
119,120,3.5663507000000005,0.11,16.248823,-0.44,17.251382999999997,610.4469323158263,114.15121,,,11.524184,-0.047,16.724447,2400,,32.007847,17.537697,0.95126003,1.7733071000000002e-06,10.064297999999999,17.251382999999997,18.904890457770048,15.222634,0.9999978999999999,17.124466,-544.2131,16.734987
120,121,2.2731428,0.11,4.5178970000000005,-0.561,17.251382999999997,619.0715303421019,32.01377,,,11.555414,-0.063,16.716148,2420,,14.083485000000001,15.381404999999999,0.26457659999999994,0.04562492,9.957979,17.251382999999997,18.834472304596048,15.237804999999998,0.9999978999999999,17.058477,-569.724,5.2806425
121,122,2.9505024,0.11,15.178573000000002,-0.879,17.251382999999997,627.0811660289763,107.954315,,,11.552211999999999,-0.136,16.707918,2440,,36.58845,11.902645,0.8848714,0.00026576535,23.15241,17.251382999999997,18.851289208775455,15.252842999999999,0.9999978999999999,17.072360999999997,-614.0338,15.766211499999999
122,123,3.9878256000000003,0.11,18.025620999999997,-0.826,17.251382999999997,634.6392121315002,129.2728,,,11.558358,-0.117,16.699755,2460,,32.416862,12.460673,1.0509983,2.0881362,11.633100500000001,17.251382999999997,18.88354905351291,15.267895999999999,0.9999978999999999,17.104435000000002,-599.61456,18.460402
123,124,4.1547055,0.11,17.99869,-0.803,17.251382999999997,642.2044365406036,130.14917,,,11.537011,-0.11,16.691658,2480,,31.325727,8.889257,1.0495901,7.6481724,9.073971,17.251382999999997,18.979743590347496,15.283476,0.9999978999999999,17.199821,-591.2534,18.416006
124,125,3.3012848,0.11,12.870637,-0.708,17.251382999999997,650.0604863166809,93.93945,,,11.551976,-0.088,16.683626,2500,,28.455421,13.384791,0.7515156,13.075706,16.881134,17.251382999999997,18.89326387211834,15.298119,0.9999978999999999,17.11373,-573.17773,13.395835
125,126,3.170932,0.11,15.953381,-0.395,17.251382999999997,656.4296631813048,117.85687,,,11.583919,-0.042,16.675657,2520,,37.167896,15.845628,0.935372,8.4150787e-07,17.240485999999997,17.251382999999997,19.011817180989198,15.313443,0.9999983,17.229095,-502.1857,16.50017
126,127,3.6386092000000003,0.11,16.681982,-0.207,17.251382999999997,665.1413080692291,126.88118999999999,8.6537803e-13,,11.556967,-0.021,16.667751000000003,2540,,34.870792,8.262233,0.99906445,0.00037484013999999996,14.282584,17.251382999999997,18.78619815410412,15.326822,0.9999983,17.012552,-379.2084,17.158491
127,128,3.8180709999999998,0.11,19.510834,-0.223,17.251382999999997,673.4331152439117,149.18912,8.261652000000001e-17,,11.557735000000001,-0.023,16.659907999999998,2560,,39.074474,11.688002000000001,1.16554,8.300335,12.651684,17.251382999999997,18.45753910947702,15.337539999999999,0.9999983,16.698586,-389.9917,19.964945
128,129,3.6703756000000003,0.11,20.853886,-0.249,17.251382999999997,679.6194860935211,160.26344,5.6093832e-24,,11.5786495,-0.025,16.652126000000003,2580,,43.664043,14.130329999999999,1.2423521999999998,15.213544,15.619303,17.251382999999997,18.654787418540074,15.349545499999998,0.9999983,16.886229999999998,-407.5831,21.326271
129,130,2.9702947,0.11,14.621832000000001,-0.273,17.251382999999997,692.2214584350586,112.88753,3.953611599999999e-31,,11.532533,-0.028,16.644405,2600,,38.005497,5.3909597,0.8683655999999998,5.2003155,24.850248,17.251382999999997,18.705781380556992,15.361757,0.9999993,16.937182999999997,-421.64578,15.205554999999999
130,131,3.4855351000000003,0.11,13.749904999999998,-0.193,17.251382999999997,701.1479434967041,108.49042,1.3493676e-09,,11.56824,-0.02,16.636742,2620,,31.1259,16.377295,0.82817113,0.03965648,15.657945999999999,17.251382999999997,18.73982588908705,15.374,0.9999993,16.965456,-355.04,14.24734
131,132,1.0021560999999999,0.11,9.809589,-0.034,17.251382999999997,711.5696103572845,96.1962,2.7119462e-09,,11.582730999999999,-0.003,16.629137,2640,,95.989235,13.675976,0.72875905,2.9235983e-22,95.98901,17.251382999999997,18.110469107914085,15.381567,0.9999993,16.372932000000002,-226.74297,11.539688
132,133,1.1469736000000001,0.11,25.0472,-0.039,17.251382999999997,718.4170289039612,229.07393,4.5900162e-08,,11.534059,-0.004,16.621589999999998,2660,,199.7203,5.5572953,1.7223604,197.15541000000002,197.15541000000002,17.251382999999997,16.302379936447895,15.376566,0.9999993,14.716479000000001,-227.35712,26.558854999999998
133,134,1.3049431,0.11,28.41445,-0.046,17.251382999999997,727.7227747440338,269.13358,2.3496245e-06,,11.516942,-0.005,16.6141,2680,,206.24161999999998,9.112345,2.0084596,68.51696,194.42969,17.251382999999997,13.961121326426143,15.355797,0.9999993,12.593437,-229.47359,29.743113
134,135,4.297041,0.11,14.863995999999998,-0.105,17.251382999999997,738.0100083351135,126.26833,8.952106,,11.555537,-0.011,16.606665,2700,,29.384949,16.369034,0.935321,9.086108e-12,9.863878,17.251382999999997,14.876925350815133,15.341435,0.9999993,13.417124,-269.21536000000003,15.267489000000001
135,136,4.1372656999999995,0.11,16.487883,-0.131,17.251382999999997,746.5305850505829,138.97086000000002,1.3693534,,11.573128,-0.013,16.66349,2720,,33.590022999999995,14.031548999999998,1.0218445,0.6433258000000001,15.004857999999999,17.251382999999997,17.81954682569714,15.347002999999999,0.9999993,16.098470000000002,-289.1574,16.90696
136,137,4.6926804,0.11,17.213120999999997,-0.109,17.251382999999997,754.5903525352478,148.03743,8.697474,,11.604897,-0.011,16.666182,2740,,31.546453000000003,15.929175,1.0805652000000001,7.627136699999999,8.697474,17.251382999999997,17.606343410380283,15.351011999999999,0.9999993,15.896320999999999,-268.18396,17.582596
137,138,4.907396299999999,0.11,18.122667,-0.112,17.251382999999997,760.561274766922,156.81807,7.714342599999999,,11.603508999999999,-0.011,16.72046,2760,,31.955452,11.354761,1.1363628000000001,7.0943394,7.714342599999999,17.251382999999997,17.428435092402545,15.353760000000001,0.9999993,15.730082000000001,-269.01495,18.475977
138,139,3.5082116,0.11,8.741337,-0.093,17.251382999999997,767.4966032505035,76.67761,3.4012012,,11.619487,-0.009,16.767635000000002,2780,,21.85661,13.710408,0.5516375,1.7611846000000002,14.256476000000001,17.251382999999997,17.690156827032364,15.358139999999999,0.9999993,15.962739000000001,-251.65561,9.235558000000001
139,140,3.7256913000000003,0.11,14.80945,-0.197,17.251382999999997,776.7818043231964,124.86228999999999,1.411839e-10,,11.614873,-0.02,16.784641,2800,,33.51386,11.43035,0.8918735000000001,6.468522e-14,16.714354999999998,17.251382999999997,16.98402088714785,15.357959,0.9999993,15.332854000000001,-337.94296,15.274821
140,141,4.211091000000001,0.11,18.987906,-0.228,17.251382999999997,786.9179892539978,159.73727,2.7512118e-18,,11.57167,-0.023,16.777523000000002,2820,,37.932514000000005,5.654825,1.1328884,0.039046093999999996,11.150812,17.251382999999997,18.145290459823602,15.365314499999998,0.9999993,16.394878,-361.43277,19.399635
141,142,2.458225,0.11,11.799541,-0.293,17.251382999999997,792.631046295166,99.05596,1.2369853e-37,,11.606467,-0.03,16.770456,2840,,40.295727,16.411171,0.6975772,0.00039030010000000003,26.959671000000004,17.251382999999997,18.347833141845797,15.373954999999999,0.9999993,16.592241,-404.93753,12.504859
142,143,2.76962,0.11,12.385079,-0.291,17.251382999999997,801.611456155777,104.80821,4.479843999999999e-37,,11.591766,-0.03,16.76344,2860,,37.84209,9.839642,0.7329246,13.153926,22.871605,17.251382999999997,18.601766213906952,15.384160999999999,0.9999993,16.833687,-400.93143,13.011096
143,144,2.9762275000000002,0.11,14.80465,-0.287,17.251382999999997,812.2725744247438,126.22046,7.043622e-36,,11.595976,-0.03,16.75647,2880,,42.409546,12.494116,0.87653095,24.238274,24.238274,17.251382999999997,18.678483187902266,15.394734,0.9999993,16.906708,-395.6829,15.387210000000001
144,145,4.2620287,0.11,16.95774,-0.821,17.251382999999997,822.0332510471344,143.35193,,,11.617607000000001,-0.115,16.74955,2900,,33.63467,14.892573,0.988634,4.1707570000000005e-21,11.329393,17.251382999999997,18.833255518550967,15.40621,0.9999993,17.058352,-539.51886,17.36455
145,146,2.4335635,0.11,17.089571,-0.329,17.251382999999997,831.4028706550598,146.86414,,,11.644741999999999,-0.034,16.742678,2920,,60.349415,15.613004,1.0059187,5.322752e-13,36.56176,17.251382999999997,18.961820849083022,15.418368,0.9999993,17.181566,-414.26675,17.802035999999998
146,147,2.6256604,0.11,15.625701000000001,-0.339,17.251382999999997,839.9369714260101,135.11937,,,11.679651,-0.035,16.735851,2940,,51.461098,16.841787,0.9191794,2.3807654,33.285004,17.251382999999997,18.69947516488407,15.428628,0.9999993,16.926407,-416.62683,16.286041
147,148,3.5678058,0.11,17.35892,-0.382,17.251382999999997,848.5649497509003,150.79254,,,11.6896,-0.04,16.72907,2960,,42.264786,13.284554,1.0188686,12.664432000000001,17.403616,17.251382999999997,18.750215192280894,15.439084,0.9999993,16.975964,-433.19167999999996,17.844885
148,149,3.9195497,0.11,17.395864000000003,-0.397,17.251382999999997,857.9650740623474,151.99622,,,11.715097,-0.042,16.722338,2980,,38.779,15.504814000000001,1.0201088,11.644278,14.158920000000002,17.251382999999997,18.844113604934012,15.450007999999999,0.9999993,17.067186,-436.13086,17.838219
149,150,3.4329236000000005,0.11,12.979372,-0.705,17.251382999999997,868.3351445198059,113.60668999999999,,,11.669405000000001,-0.087,16.715649,3000,,33.093277,4.8700805,0.7573779,1.5076158e-05,17.995924,17.251382999999997,18.943154451986,15.461442000000002,0.9999993,17.164911,-502.8749,13.484430999999999
150,151,4.182686,0.11,16.303953,-0.836,17.251382999999997,879.0744118690491,143.49658,,,11.651571,-0.12,16.709003,3020,,34.30728,9.23877,0.9503084999999999,0.026078336,12.7956915,17.251382999999997,18.861140159635667,15.472177499999999,0.9999993,17.082588,-521.46545,16.71848
151,152,4.2747269999999995,0.11,16.127892000000003,-0.839,17.251382999999997,889.7592170238495,142.86235,,,11.665794,-0.121,16.702404,3040,,33.420227000000004,13.884599,0.9398839,6.683743499999999,12.283406,17.251382999999997,19.003967796565977,15.483691,0.9999993,17.222229000000002,-518.53503,16.533491
152,153,4.166766,0.11,16.868226999999997,-0.417,17.251382999999997,898.4847590923309,151.16516000000001,,,11.6453705,-0.044,16.695847,3060,,36.278774,8.621229,0.9880075999999999,2.5387385999999998e-15,11.041542,17.251382999999997,18.88248854001059,15.494283,0.9999993,17.104273000000003,-431.941,17.284336
153,154,4.227283,0.11,16.23012,-0.848,17.251382999999997,909.1587765216827,145.69981,,,11.634725999999999,-0.124,16.689331,3080,,34.466537,10.04188,0.9461027,8.612431e-21,12.3800535,17.251382999999997,18.956123596523167,15.505204,0.9999993,17.176308,-513.6603,16.640272
154,155,4.2599816,0.11,16.590324,-0.434,17.251382999999997,919.8504257202147,150.47797,,,11.666791,-0.046,16.68286,3100,,35.32362,16.679644,0.9708256,1.804674e-07,10.02989,17.251382999999997,18.93723090483926,15.515864,0.9999993,17.157536999999998,-431.84738,16.997328
155,156,4.551707700000001,0.11,16.684251999999997,-0.772,17.251382999999997,931.843284368515,151.75955,,,11.684177,-0.102,16.676428,3120,,33.341232,14.42981,0.97281766,4.9070866e-05,9.649386,17.251382999999997,18.78400125068458,15.525428,0.9999993,17.007572,-493.60782,17.065170000000002
156,157,3.0525162,0.11,17.365925,-0.165,17.251382999999997,940.672200202942,166.28452,0.00016138003000000002,,11.683929,-0.017,16.670038,3140,,54.47456999999999,11.691381,1.059137,1.3741676999999997e-30,27.179721999999998,17.251382999999997,18.92748383363903,15.535753,0.9999993,17.146692,-279.1365,17.933926
157,158,3.6814284,0.11,15.577724,-0.185,17.251382999999997,949.4198443889618,148.85922,4.782968e-08,,11.669833,-0.019,16.66369,3160,,40.435179999999995,9.449699,0.94214696,5.576541400000001,16.405693,17.251382999999997,18.567260774098823,15.543784,0.9999993,16.804683999999998,-292.1065,16.04869
