,TimestepsSoFar,DenMISELogLast,DenMISEMeanLog,Iteration,URet,IWMin,ReturnMax,LQGmu01,IWMax,ReturnStepMax,IWNorm2,DenMISELogFirst,SqrtESSClassic,target_sum_log_mean,Bound,IWLastEpisode,IWNorm1,IWMean,ReturnMean,TimeElapsed,IWFirstEpisode,ReturnMin,MISE,LQGmu1,ReturnLastEpisode,ReturnAbsMax,LQGsigma
351,7040,17.373345999999998,15.6030245,352,9.373483388248552,,15.807039999999999,1.0,1.0115001000000001,0.99233466,18.842052,8.921066,18.627935,3.1097856,8.58891,1.0114906,350.98852999999997,0.9971264999999999,8.606309,2699.9398024082184,,,8.503625999999999,1.0,8.53181,15.807039999999999,0.11
352,7060,15.7450485,15.603420000000002,353,9.36750901470682,,15.807039999999999,1.0,1.0114673,0.99233466,18.868568,8.918229,18.654757999999998,3.1456115000000002,8.588855,1.0114635,351.9886,0.9971348,8.606085,2715.304295539856,,,8.503694,1.0,8.527252,15.807039999999999,0.11
353,7080,17.153942,15.607792000000002,354,9.379565889683755,,15.807039999999999,1.0,1.0114345999999999,0.99233466,18.895046,8.9154005,18.681542999999998,3.1852155,8.588832,1.0114306999999998,352.98862,0.997143,8.605893,2731.988247632981,,,8.503793,1.0,8.538441,15.807039999999999,0.11
354,7100,17.654186,15.613548000000002,355,9.328101399595393,,15.807039999999999,1.0,1.0114018,0.99233466,18.921492,8.91258,18.708284,3.226005,8.588677,1.011398,353.98865,0.99715114,8.605573,2751.394265651703,,,8.503759,1.0,8.49197,15.807039999999999,0.11
355,7120,15.143765,15.61222,356,9.376184636395921,,15.807039999999999,1.0,1.011369,0.99233466,18.947893,8.909766000000001,18.734999,3.2595139,8.58865,1.0113622,354.98874,0.99715936,8.605379,2768.6060354709625,,,8.503853,1.0,8.536625,15.807039999999999,0.11
356,7140,17.141962,15.616497,357,9.334306304860768,,15.807039999999999,1.0,1.0113362,0.99233466,18.97426,8.906961,18.761662,3.2984313999999997,8.5885105,1.0113304,355.98865,0.99716705,8.605078,2785.788046360016,,,8.503835,1.0,8.497761,15.807039999999999,0.11
357,7160,15.084482999999999,15.615003,358,9.407160144430877,,15.807039999999999,1.0,1.0113053,0.99233466,19.000595,8.904164,18.788292000000002,3.3313847,8.588567,1.0112995999999999,356.98874,0.9971753000000001,8.604967,2804.313664913177,,,8.504010000000001,1.0,8.565316000000001,15.807039999999999,0.11
358,7180,16.003985999999998,15.616076999999999,359,9.388505690550208,,15.807039999999999,1.0,1.0112725,0.99233466,19.026888,8.901375,18.814888,3.3667160000000003,8.5885725,1.0112629000000002,357.98877000000005,0.9971832,8.604811,2822.3913877010345,,,8.504136,1.0,8.5491905,15.807039999999999,0.11
359,7200,17.052988,15.620063,360,9.30766431509895,,15.807039999999999,1.0,1.0112417,0.99233466,19.053148,8.898593,18.84144,3.4047642,8.5883665,1.011232,358.98877000000005,0.9971909999999999,8.604445,2842.6381227970123,,,8.504048,1.0,8.473113,15.807039999999999,0.11
360,7220,12.089899,15.610276,361,9.327409945548595,,15.807039999999999,1.0,1.0112098,0.99233466,19.07937,8.89582,18.867962,3.4288538,8.588225,1.0112011,359.98883,0.997199,8.604144999999999,2859.9005737304688,,,8.504026,1.0,8.495885000000001,15.807039999999999,0.11
361,7240,20.120068,15.622727,362,9.36196296496051,,15.807039999999999,1.0,1.0111780000000001,0.99233466,19.105555,8.893053,18.894444,3.4749928,8.588172,1.0111703,360.98883,0.9972066999999999,8.603932,2875.978503704071,,,8.50409,1.0,8.527198,15.807039999999999,0.11
362,7260,13.566982999999999,15.617054000000001,363,9.345210112364157,,15.807039999999999,1.0,1.0111470999999999,0.99233466,19.131708,8.890294,18.920883,3.5028248,8.588063,1.0111395,361.98883,0.99721444,8.603667,2897.735955476761,,,8.5041,1.0,8.507586,15.807039999999999,0.11
363,7280,12.431928,15.608298999999999,364,9.307517604837221,,15.807039999999999,1.0,1.0111163,0.99233466,19.157822,8.887544,18.947294,3.5273857000000004,8.587864999999999,1.0111125,362.9889,0.99722224,8.6033125,2918.585135936737,,,8.504017999999999,1.0,8.47457,15.807039999999999,0.11
364,7300,20.62508,15.622032999999998,365,9.338187530294958,,15.807039999999999,1.0,1.0110854999999999,0.99233466,19.183899,8.8848,18.973665,3.5742587999999995,8.587743,1.0110834999999998,363.9889,0.9972298,8.603035,2940.219930410385,,,8.504013,1.0,8.502083,15.807039999999999,0.11
365,7320,15.980342000000002,15.623006,366,9.363910130597947,,15.807039999999999,1.0,1.0110546,0.99233466,19.209948,8.882064,18.999998,3.6081852999999997,8.58769,1.0110478,364.98897999999997,0.9972377,8.602827,2961.070789337158,,,8.504076,1.0,8.527031,15.807039999999999,0.11
366,7340,20.722591,15.636892999999999,367,9.349423302652076,,15.807039999999999,1.0,1.0110246999999999,0.99233466,19.235954,8.879335000000001,19.026301999999998,3.6548486000000002,8.587597,1.0110219,365.98907,0.99724543,8.60258,2978.99481010437,,,8.504099,1.0,8.512217999999999,15.807039999999999,0.11
367,7360,17.512316000000002,15.641981,368,9.369757416890623,,15.807039999999999,1.0,1.0109948,0.99233466,19.261929000000002,8.876615,19.052554999999998,3.6925343999999996,8.587556,1.0109872,366.98895,0.9972525999999999,8.6023855,2998.647298812866,,,8.504172,1.0,8.530717,15.807039999999999,0.11
368,7380,18.713995,15.650298999999999,369,9.378433724543811,,15.807039999999999,1.0,1.010964,0.99233466,19.287868,8.8739,19.078781,3.7332723,8.587535,1.0109544,367.98900000000003,0.9972601999999999,8.602212,3022.011934757233,,,8.504266000000001,1.0,8.538608,15.807039999999999,0.11
369,7400,13.895704,15.64555,370,9.381027573066303,,15.807039999999999,1.0,1.0109351,0.99233466,19.31377,8.871194000000001,19.104979999999998,3.760768,8.5875225,1.0109332,368.9892,0.9972681000000001,8.602048,3043.1236267089844,,,8.504368,1.0,8.541286999999999,15.807039999999999,0.11
370,7420,14.259479,15.641807,371,9.40336194332446,,15.807039999999999,1.0,1.0109042,0.99233466,19.339642,8.868495,19.131124,3.7890954,8.58757,1.0108994,369.98907,0.9972751,8.601942999999999,3065.6714491844177,,,8.504529,1.0,8.563384,15.807039999999999,0.11
371,7440,15.53836,15.641521,372,9.335699105109141,,15.807039999999999,1.0,1.0108752,0.99233466,19.365479,8.865803999999999,19.157244,3.8207089999999995,8.587444999999999,1.0108724,370.9892,0.9972828000000001,8.601669000000001,3085.1755652427673,,,8.504518,1.0,8.500161,15.807039999999999,0.11
372,7460,19.199629,15.651053,373,9.397272901310373,,15.807039999999999,1.0,1.0108464,0.99233466,19.391275,8.863119000000001,19.183329999999998,3.861968,8.587472,1.0108405,371.98926,0.99729025,8.601547,3102.7531259059906,,,8.504657,1.0,8.556091,15.807039999999999,0.11
373,7480,16.799818,15.654117000000001,374,9.389508763200949,,15.807039999999999,1.0,1.0108165,0.99233466,19.417044,8.860441,19.209372000000002,3.8965898,8.587479,1.0108155,372.9892,0.99729735,8.601405999999999,3121.7988028526306,,,8.504776,1.0,8.548655,15.807039999999999,0.11
374,7500,21.426652999999998,15.669504000000002,375,9.3648049079738,,15.807039999999999,1.0,1.0107867,0.99233466,19.442776000000002,8.857771000000001,19.235382,3.9433653,8.587431,1.0107846,373.98922999999996,0.9973046,8.601212,3139.6912684440613,,,8.50484,1.0,8.528564999999999,15.807039999999999,0.11
375,7520,13.308891000000001,15.663217999999999,376,9.311421108454764,,15.807039999999999,1.0,1.0107576999999999,0.99233466,19.468472,8.855108,19.261364,3.9683019999999996,8.587253,1.0107499,374.98932,0.9973120000000001,8.60089,3156.098706960678,,,8.504773,1.0,8.480215,15.807039999999999,0.11
376,7540,15.682134,15.663262,377,9.38839993079607,,15.807039999999999,1.0,1.0107287,0.99233466,19.494139,8.852452,19.287298,3.9994016,8.5872555,1.010724,375.98926,0.9973190000000001,8.600746000000001,3170.818368434906,,,8.504887,1.0,8.546875,15.807039999999999,0.11
377,7560,14.002825,15.65886,378,9.380503781540645,,15.807039999999999,1.0,1.0107008,0.99233466,19.51977,8.849803,19.313208,4.0258937,8.58723,1.0106921,376.98938,0.9973264000000001,8.600578,3189.982975959778,,,8.5049715,1.0,8.536907000000001,15.807039999999999,0.11
378,7580,14.488682999999998,15.6557665,379,9.352356514795746,,15.807039999999999,1.0,1.0106728,0.99233466,19.545362,8.847161,19.339087,4.053528,8.58715,1.0106642,377.98944,0.99733365,8.600357,3208.9718837738037,,,8.505002000000001,1.0,8.5165825,15.807039999999999,0.11
379,7600,8.107069000000001,15.635894,380,9.293924375957019,,15.807039999999999,1.0,1.010644,0.99233466,19.570929,8.844526,19.364914000000002,4.0642233,8.58693,1.0106411,378.98935,0.9973404,8.599995,3227.927088499069,,,8.504891,1.0,8.463131,15.807039999999999,0.11
380,7620,14.727989,15.633505,381,9.332878922528462,,15.807039999999999,1.0,1.010615,0.99233466,19.59646,8.841898,19.390717000000002,4.09224,8.5868,1.0106074,379.9894,0.99734753,8.599725,3251.5302674770355,,,8.50487,1.0,8.496858999999999,15.807039999999999,0.11
381,7640,18.019537,15.639743,382,9.346401366504567,,15.807039999999999,1.0,1.0105879999999998,0.99233466,19.621954000000002,8.839276,19.41649,4.128726,8.586708,1.0105822,380.98947000000004,0.9973546,8.599494,3272.9683060646057,,,8.504888000000001,1.0,8.511632,15.807039999999999,0.11
382,7660,14.385981,15.636464000000002,383,9.396321083553174,,15.807039999999999,1.0,1.0105591,0.99233466,19.647415,8.836661999999999,19.442226,4.1555347000000005,8.586736,1.0105495,381.9895,0.9973616,8.599381,3294.389771699905,,,8.505024,1.0,8.556652,15.807039999999999,0.11
383,7680,16.936415,15.63984,384,9.398878929095416,,15.807039999999999,1.0,1.0105321,0.99233466,19.672852,8.834055000000001,19.46792,4.1888456,8.586762,1.0105321,382.9895,0.9973685,8.599269999999999,3315.36576461792,,,8.505158,1.0,8.556245,15.807039999999999,0.11
384,7700,13.642507,15.634646,385,9.381529644374416,,15.807039999999999,1.0,1.0105051999999999,0.99233466,19.69825,8.831453999999999,19.493586999999998,4.2134275,8.586758999999999,1.0105003000000001,383.98956,0.9973755,8.599126,3333.2530150413513,,,8.505261,1.0,8.544014,15.807039999999999,0.11
385,7720,16.805124,15.637672,386,9.413894219291606,,15.807039999999999,1.0,1.0104761999999998,0.99233466,19.723612,8.82886,19.519226,4.246075599999999,8.586829,1.0104666,384.98962,0.99738246,8.599059,3354.439688682556,,,8.50544,1.0,8.573419,15.807039999999999,0.11
386,7740,18.320251000000003,15.644597000000001,387,9.367383744232725,,15.807039999999999,1.0,1.0104493,0.99233466,19.748945000000003,8.826273,19.544817000000002,4.2824697,8.586781,1.0104415,385.9895,0.9973889000000001,8.598874,3373.9548954963684,,,8.505497,1.0,8.527593,15.807039999999999,0.11
387,7760,14.641496,15.642007000000001,388,9.364189763943182,,15.807039999999999,1.0,1.0104222,0.99233466,19.774245999999998,8.823692,19.570385,4.309195,8.586730000000001,1.0104194,386.98962,0.99739593,8.598688000000001,3394.0177943706512,,,8.505552999999999,1.0,8.526577,15.807039999999999,0.11
388,7780,17.334148000000003,15.646348000000001,389,9.404300674675767,,15.807039999999999,1.0,1.0103953,0.99233466,19.799513,8.821117999999998,19.59592,4.3427050000000005,8.58677,1.0103875,387.9897,0.9974028,8.598594,3414.8696115016937,,,8.505699,1.0,8.561829,15.807039999999999,0.11
389,7800,15.574241,15.646158999999999,390,9.336650243057429,,15.807039999999999,1.0,1.0103683,0.99233466,19.824749,8.81855,19.621414,4.37153,8.586649000000001,1.0103644,388.98962,0.9974093,8.598339999999999,3435.4440593719482,,,8.505683,1.0,8.499574,15.807039999999999,0.11
390,7820,16.287678,15.647791,391,9.423133219879293,,15.807039999999999,1.0,1.0103413,0.99233466,19.849954999999998,8.8159895,19.646881,4.4020324,8.586734,1.0103337,389.9897,0.9974161,8.5982895,3455.478690624237,,,8.505873,1.0,8.578816999999999,15.807039999999999,0.11
391,7840,12.549392,15.639879999999998,392,9.404541851914834,,15.807039999999999,1.0,1.0103143,0.99233466,19.875128,8.813436,19.672314,4.422842500000001,8.586766,1.0103077,390.98975,0.9974228,8.598189999999999,3475.041913986206,,,8.50601,1.0,8.559275999999999,15.807039999999999,0.11
392,7860,15.851095999999998,15.640410999999999,393,9.366597057659089,,15.807039999999999,1.0,1.0102893,0.99233466,19.900263,8.810887,19.697718,4.451948000000001,8.586714,1.0102806,391.98975,0.9974294,8.598008,3498.2232496738434,,,8.506062,1.0,8.526487,15.807039999999999,0.11
393,7880,18.827011,15.648492000000001,394,9.366441224006012,,15.807039999999999,1.0,1.0102624,0.99233466,19.925371,8.808347,19.72308,4.4884585999999995,8.586665,1.0102508,392.9897,0.99743575,8.597828999999999,3518.4918944835663,,,8.506117,1.0,8.527316,15.807039999999999,0.11
394,7900,13.381620000000002,15.642748000000001,395,9.36103715703333,,15.807039999999999,1.0,1.0102353000000002,0.99233466,19.950449,8.805812,19.748417,4.510999,8.58661,1.0102344,393.98978,0.9974424999999999,8.597643,3537.3765819072723,,,8.506165,1.0,8.524787,15.807039999999999,0.11
395,7920,16.648308,15.64528,396,9.395576482096617,,15.807039999999999,1.0,1.0102103,0.99233466,19.975492000000003,8.803283,19.773726,4.5416739999999995,8.586628,1.0102046,394.9899,0.9974492,8.597533,3562.437281847,,,8.506286,1.0,8.554024,15.807039999999999,0.11
396,7940,21.515549,15.660060000000001,397,9.378535903324217,,15.807039999999999,1.0,1.0101833,0.99233466,20.000507,8.800761,19.798988,4.5844555,8.586611999999999,1.0101756,395.9898,0.9974554,8.597387,3582.7915122509003,,,8.5063715,1.0,8.539363,15.807039999999999,0.11
397,7960,18.205455999999998,15.666448,398,9.389313878759943,,15.807039999999999,1.0,1.0101583,0.99233466,20.025492,8.798245,19.824226,4.6187043,8.58662,1.0101467,396.98987,0.9974620000000001,8.597269,3605.210607528687,,,8.506483,1.0,8.550627,15.807039999999999,0.11
398,7980,13.692101000000001,15.661495,399,9.37840878800122,,15.807039999999999,1.0,1.0101333000000001,0.99233466,20.050444,8.795736,19.849429999999998,4.64147,8.586598,1.0101246,397.98987,0.99746835,8.59712,3623.6374773979187,,,8.506561999999999,1.0,8.537647999999999,15.807039999999999,0.11
399,8000,13.123164000000001,15.655144,400,9.413418680311818,,15.807039999999999,1.0,1.0101063,0.99233466,20.075360999999997,8.793233,19.87461,4.6626997,8.586656,1.0100985999999998,398.99,0.99747497,8.597052,3646.442847967148,,,8.5067215,1.0,8.569939,15.807039999999999,0.11
400,8020,16.755423,15.657879000000001,401,9.32084745421628,,15.807039999999999,1.0,1.0100812,0.99233466,20.10025,8.790736,19.899746,4.6928806,8.586503,1.0100735,399.98987,0.997481,8.596775,3665.782690525055,,,8.506669,1.0,8.486168,15.807039999999999,0.11
401,8040,12.298810000000001,15.649519,402,9.398795278249594,,15.807039999999999,1.0,1.0100561,0.99233466,20.125113,8.788245,19.924856,4.711826,8.586533,1.0100495,400.98996,0.9974875,8.596681,3688.453526973725,,,8.5068,1.0,8.558553999999999,15.807039999999999,0.11
402,8060,11.943628,15.640315,403,9.345535635823618,,15.807039999999999,1.0,1.0100311,0.99233466,20.14994,8.785761,19.949938,4.729796,8.586432,1.0100235,401.99005,0.9974939,8.596457000000001,3706.4606971740723,,,8.5068,1.0,8.506739999999999,15.807039999999999,0.11
403,8080,13.999494,15.636249,404,9.337983184083187,,15.807039999999999,1.0,1.0100061,0.99233466,20.174734,8.783282,19.974987,4.752765,8.586317999999999,1.0099974,402.99005,0.9975001,8.596219999999999,3731.2040615081787,,,8.506785,1.0,8.500624,15.807039999999999,0.11
404,8100,18.63317,15.643641,405,9.370631286260508,,15.807039999999999,1.0,1.009981,0.99233466,20.199503,8.78081,19.999996,4.787062000000001,8.586277,1.0099771999999998,403.99,0.99750614,8.596055999999999,3752.786684751511,,,8.506844000000001,1.0,8.530142999999999,15.807039999999999,0.11
405,8120,15.732441,15.643853,406,9.365914129047127,,15.807039999999999,1.0,1.0099559999999999,0.99233466,20.224241,8.778344,20.02498,4.8140454,8.586233,1.0099540999999999,404.99005,0.99751246,8.595892,3772.913938760757,,,8.506899,1.0,8.529163,15.807039999999999,0.11
406,8140,11.603401,15.633920999999999,407,9.393682313924147,,15.807039999999999,1.0,1.009931,0.99233466,20.248945000000003,8.775884,20.049938,4.830751,8.5862465,1.0099251,405.9901,0.9975187,8.595785000000001,3789.6487426757812,,,8.507011,1.0,8.552284,15.807039999999999,0.11
407,8160,11.922783,15.624818,408,9.391921119371592,,15.807039999999999,1.0,1.0099078000000001,0.99233466,20.27362,8.773430000000001,20.074863,4.848158,8.586250999999999,1.0099001,406.99017000000003,0.9975248999999999,8.59567,3809.940907716751,,,8.507114,1.0,8.54911,15.807039999999999,0.11
408,8180,18.764960000000002,15.632489999999999,409,9.32271986576673,,15.807039999999999,1.0,1.0098828000000002,0.99233466,20.298270000000002,8.770982,20.099745000000002,4.8822083,8.586103999999999,1.0098732,407.99005,0.9975306999999999,8.595406,3835.82989692688,,,8.507064999999999,1.0,8.487409,15.807039999999999,0.11
409,8200,17.9523,15.638142000000002,410,9.38394690727427,,15.807039999999999,1.0,1.0098578,0.99233466,20.322886999999998,8.76854,20.124609,4.9141107,8.586098,1.009854,408.99017000000003,0.9975370000000001,8.595279,3861.022701740265,,,8.507156,1.0,8.543594,15.807039999999999,0.11
410,8220,17.229264999999998,15.642007000000001,411,9.362310184333769,,15.807039999999999,1.0,1.0098346,0.99233466,20.347471,8.766103999999999,20.149445,4.944098,8.58605,1.0098231,409.99023,0.99754316,8.595114,3881.076269388199,,,8.507206,1.0,8.5272455,15.807039999999999,0.11
411,8240,13.712376,15.637319,412,9.352536733928963,,15.807039999999999,1.0,1.0098095999999999,0.99233466,20.372028,8.763674,20.174246,4.965404,8.585971,1.0098076999999999,410.9903,0.99754924,8.594918,3901.555549860001,,,8.507223,1.0,8.514346000000002,15.807039999999999,0.11
412,8260,18.949234,15.64533,413,9.377161128600124,,15.807039999999999,1.0,1.0097865,0.99233466,20.396557,8.76125,20.199005,4.999287000000001,8.585948,1.0097787,411.99017000000003,0.9975549000000001,8.594778999999999,3928.254004478455,,,8.5072975,1.0,8.537564,15.807039999999999,0.11
413,8280,19.183865,15.6538725,414,9.355986388060444,,15.807039999999999,1.0,1.0097615,0.99233466,20.421057,8.758830999999999,20.223745,5.033572,8.58588,1.0097557,412.99023,0.997561,8.594597,3946.853134632111,,,8.507325999999999,1.0,8.519204,15.807039999999999,0.11
414,8300,11.322579,15.643429999999999,415,9.279307551813503,,15.807039999999999,1.0,1.0097383,0.99233466,20.445524,8.756419000000001,20.248457000000002,5.0487504,8.585644,1.0097287,413.99033,0.99756706,8.594244999999999,3969.749627590179,,,8.507185,1.0,8.448986,15.807039999999999,0.11
415,8320,17.441422,15.647745,416,9.357655525681134,,15.807039999999999,1.0,1.0097152,0.99233466,20.469960999999998,8.754012,20.273142,5.0785627,8.585577,1.0097036,414.99042000000003,0.99757314,8.594066,3987.0857882499695,,,8.507214,1.0,8.519323,15.807039999999999,0.11
416,8340,11.060742999999999,15.636743,417,9.35493816121344,,15.807039999999999,1.0,1.0096921,0.99233466,20.494373,8.751611,20.297781,5.092932,8.585507000000002,1.0096882999999999,415.9903,0.9975786,8.593883,4010.5379519462585,,,8.507239,1.0,8.517482000000001,15.807039999999999,0.11
417,8360,13.661226999999998,15.632007000000002,418,9.319343259781062,,15.807039999999999,1.0,1.0096681,0.99233466,20.518757,8.749216,20.322397,5.113453400000001,8.585363000000001,1.0096585,416.99033,0.9975845,8.593627,4033.552922964096,,,8.50719,1.0,8.487138999999999,15.807039999999999,0.11
418,8380,18.901201,15.639804999999999,419,9.390267939140754,,15.807039999999999,1.0,1.009644,0.99233466,20.543110000000002,8.746825999999999,20.346985,5.146383,8.585372,1.0096363000000002,417.99036,0.99759036,8.593521,4056.5449752807617,,,8.507292999999999,1.0,8.549735,15.807039999999999,0.11
