,TimestepsSoFar,TimeElapsed,target_sum_log_mean,IWLastEpisode,IWMin,URet,ReturnMin,LQGmu01,LQGsigma,IWNorm2,IWMean,Bound,IWFirstEpisode,ReturnMean,DenMISELogLast,ReturnMax,IWMax,MISE,ReturnAbsMax,SqrtESSClassic,DenMISELogFirst,ReturnStepMax,LQGmu1,ReturnLastEpisode,Iteration,DenMISEMeanLog,IWNorm1
303,6080,2871.301719903946,-230.1608,3.4811745000000003,,18.44647439569344,,-0.495,0.11,35.290596,0.9846256,22.52361,,15.825520000000001,13.802810000000001,17.24839,6.521012000000001,16.422846,17.24839,8.481753999999999,9.901897,0.9999976999999999,-1.0,16.719054999999997,304,13.354099,299.32617
304,6100,2893.9829301834106,-227.74501,4.474856,,18.358218249349594,,-0.476,0.11,37.409977000000005,0.9541980999999999,22.568897,,15.828184,13.881174,17.24839,7.8973584,15.917407999999998,17.24839,7.779487,9.898614,0.9999976999999999,-1.0,16.638195,305,13.355762,291.03042999999997
305,6120,2915.129639863968,-227.74495,0.83129495,,18.356674603529253,,-0.486,0.11,35.754017,0.9619393,22.33021,,15.830834,19.189247,17.24839,7.0425687,16.044916,17.24839,8.232738000000001,9.89534,0.9999976999999999,-1.0,16.639309,306,13.374656,294.35342
306,6140,2929.5493083000183,-227.19863999999998,6.6862297,,18.390669333090848,,-0.489,0.11,35.61272,0.97576565,22.426369,,15.833557999999998,12.841971000000001,17.24839,6.6862297,16.274727,17.24839,8.411603,9.892077,0.9999976999999999,-1.0,16.666992,307,13.372779999999999,299.56006
307,6160,2944.325600385666,-227.02979,5.893682,,18.447522165566475,,-0.496,0.11,34.93343,0.9937198,22.479770000000002,,15.836435,14.629970000000002,17.24839,6.309138,16.573729999999998,17.24839,8.761398,9.888825,0.9999976999999999,-1.0,16.71944,308,13.376766,306.0657
308,6180,2962.388881444931,-227.17822,1.982704,,18.45120628532115,,-0.507,0.11,33.63798,1.0018843000000002,22.330710999999997,,15.8393,12.042696000000001,17.24839,6.007432,16.708285999999998,17.24839,9.203354,9.885584,0.9999976999999999,-1.0,16.72145,309,13.372415,309.58224
309,6200,2978.0135946273804,-228.77847000000003,3.6577992,,18.37830685580117,,-0.534,0.11,31.504227,1.0277269,22.250284,,15.841939000000002,16.222494,17.24839,6.3055105000000005,17.133474,17.24839,10.112781,9.882353,0.9999976999999999,-1.0,16.657953,310,13.381599,318.59533999999996
310,6220,2991.423363685608,-228.44477999999998,2.4204144,,18.150602040694142,,-0.539,0.11,31.02372,1.0295471999999999,22.1745,,15.843876999999999,10.1515665,17.24839,6.139639,17.160814000000002,17.24839,10.320786,9.879132,0.9999976999999999,-1.0,16.444653,311,13.371291000000001,320.18917999999996
311,6240,3006.8909533023834,-227.81624,5.014737,,18.29843373026295,,-0.541,0.11,31.067009999999996,1.0372436,22.254667,,15.846243,14.298542000000001,17.24839,6.005685,17.287212,17.24839,10.416838,9.875922000000001,0.9999976999999999,-1.0,16.582026000000003,312,13.374348999999999,323.62
312,6260,3024.522518634796,-227.53867999999997,4.2710204,,18.337563806270726,,-0.547,0.11,30.779943,1.0455602,22.290554,,15.848716,16.495687,17.24839,5.7534995,17.423745999999998,17.24839,10.632259,9.872722999999999,0.9999976999999999,-1.0,16.620237,313,13.384429,327.26035
313,6280,3047.3268451690674,-227.15495,3.5629568,,18.387143488755893,,-0.551,0.11,30.50133,1.05062,22.291119000000002,,15.851304,14.9505415,17.24839,5.503563,17.506874,17.24839,10.815746,9.869533,0.9999976999999999,-1.0,16.661438,314,13.389551999999998,329.89465
314,6300,3062.3555674552917,-225.39772000000002,5.1671467,,18.465826771220183,,-0.54,0.11,31.29447,1.0484643,22.377998,,15.854135000000001,12.238439999999999,17.24839,5.7624226,17.474870000000003,17.24839,10.553500999999999,9.866353,0.9999976999999999,-1.0,16.742718,315,13.386047,330.26624
315,6320,3078.7219636440277,-224.92497000000003,1.8570779999999998,,18.32221595878862,,-0.543,0.11,30.906984,1.0471108,22.284423999999998,,15.856523000000001,14.134117000000002,17.24839,5.606098,17.451092000000003,17.24839,10.705898,9.863183,0.9999976999999999,-1.0,16.60889,316,13.388557,330.88702
316,6340,3095.0506587028503,-224.75325,1.4011664,,18.40626465420991,,-0.55,0.11,30.320513000000002,1.0469046999999998,22.173565,,15.859129000000001,14.667651999999999,17.24839,5.3186464,17.445972,17.24839,10.945355000000001,9.8600235,0.9999976999999999,-1.0,16.68263,317,13.392732999999998,331.86877000000004
317,6360,3113.051426410675,-222.55405,3.4956262000000002,,18.408509188376218,,-0.533,0.11,31.21169,1.0339224,22.145973,,15.861733,13.264434,17.24839,5.5904446,17.233818,17.24839,10.534108,9.856874000000001,0.9999976999999999,-1.0,16.687761,318,13.392466,328.78732
318,6380,3133.037529706955,-222.36393999999999,0.82160383,,18.284264742525888,,-0.54,0.11,30.579731,1.032194,22.008785,,15.863970000000002,17.722767,17.24839,5.4451847,17.203142,17.24839,10.767586999999999,9.853734,0.9999976999999999,-1.0,16.574607999999998,319,13.406136499999999,329.2699
319,6400,3148.9480414390564,-224.6174,2.4355787999999996,,18.335974722120927,,-0.574,0.11,28.695991999999997,1.053048,21.947548,,15.866333,17.104563,17.24839,4.6127353,17.541058,17.24839,11.742942,9.850603999999999,0.9999976999999999,-1.0,16.620296,320,13.417788,336.97537
320,6420,3168.26300406456,-221.39925,5.1490197,,18.336084041782392,,-0.546,0.11,30.33404,1.0416096,22.051926,,15.868670000000002,10.299977,17.24839,5.1892853,17.357418,17.24839,11.022491,9.847485,0.9999976999999999,-1.0,16.616743,321,13.408230999999999,334.3567
321,6440,3178.8710346221924,-219.97006000000002,2.6677706000000003,,18.377196318117594,,-0.537,0.11,30.701612,1.0341356,22.005733,,15.871148000000002,10.969494000000001,17.24839,5.2864794999999996,17.234863,17.24839,10.846064,9.844374,0.9999976999999999,-1.0,16.666317000000003,322,13.400779,332.99164
322,6460,3199.088811635971,-219.937,2.056145,,18.26744220449324,,-0.546,0.11,30.067792999999998,1.0375997,21.932175,,15.873269,15.735775,17.24839,5.056734,17.289812,17.24839,11.146302,9.841273,0.9999976999999999,-1.0,16.556347,323,13.408103,335.1447
323,6480,3214.1979610919952,-217.95674,3.6993177000000004,,18.387471453479368,,-0.531,0.11,30.932087,1.027565,21.933726999999998,,15.875707,15.849398999999998,17.24839,5.1847982,17.126167000000002,17.24839,10.763291,9.838182000000002,0.9999976999999999,-1.0,16.663122,324,13.415745000000001,332.93106
324,6500,3229.372286319733,-216.6016,4.597969,,18.38863349491659,,-0.523,0.11,31.55105,1.0251931,21.988301999999997,,15.878134,12.569213000000001,17.24839,5.044173000000001,17.088318,17.24839,10.560274,9.8351,0.9999976999999999,-1.0,16.664686,325,13.413217000000001,333.18773999999996
325,6520,3247.543281555176,-216.02016,3.5380797,,18.32596418437928,,-0.525,0.11,31.398571,1.0282425,21.98498,,15.880367999999999,14.266912,17.24839,5.007296599999999,17.138052,17.24839,10.67587,9.832028,0.9999976999999999,-1.0,16.606192,326,13.415903,335.20706
326,6540,3263.9255192279816,-214.78966,3.198804,,18.407011252129273,,-0.519,0.11,31.767271,1.0223216999999998,21.958052,,15.882839,18.105434,17.24839,4.9500356,17.040892000000003,17.24839,10.523384,9.828965,0.9999976999999999,-1.0,16.688904,327,13.430321,334.2992
327,6560,3279.5764169692993,-215.0484,4.1165175000000005,,18.563179834119502,,-0.53,0.11,30.965346999999998,1.0355563,21.978144,,15.885720000000001,12.082782,17.24839,4.9356303,17.260792000000002,17.24839,10.969114999999999,9.8259115,0.9999976999999999,-1.0,16.827343,328,13.426272,339.66247999999996
328,6580,3295.949494600296,-214.36052,2.5215392000000003,,18.35626135449768,,-0.53,0.11,30.846435999999997,1.0344495,21.932068,,15.888036999999999,12.891067999999999,17.24839,4.877547,17.242102,17.24839,11.033167,9.822867,0.9999976999999999,-1.0,16.648007999999997,329,13.424744,340.33386
329,6600,3309.5646920204163,-211.82709,2.9983068,,18.417745219573465,,-0.507,0.11,32.607132,1.0142109000000001,21.951560999999998,,15.890476999999999,7.158765299999999,17.24839,4.901379,16.910288,17.24839,10.264307,9.819833000000001,0.9999976999999999,-1.0,16.693272,330,13.40585,334.6896
330,6620,3323.401554584503,-211.0306,1.8957418999999998,,18.208070954616762,,-0.506,0.11,32.52026,1.0087998,21.858782,,15.892298,16.946503,17.24839,4.8746915,16.819242000000003,17.24839,10.267838000000001,9.816807,0.9999976999999999,-1.0,16.493137,331,13.416582,333.91275
331,6640,3343.782110929489,-209.2136,3.5735025,,18.369444036026554,,-0.492,0.11,33.811577,0.9876997,21.805555,,15.894573999999999,20.265268,17.24839,5.6095695,16.47009,17.24839,9.698343,9.81379,0.9999976999999999,-1.0,16.647875,332,13.437226,327.9163
332,6660,3357.713573217392,-208.02788,5.2073402,,18.425795719104297,,-0.485,0.11,34.68128,0.9809528000000001,21.852928,,15.896995,8.904099,17.24839,6.0578294,16.35913,17.24839,9.418837,9.810783,0.9999976999999999,-1.0,16.700508,333,13.423566000000001,326.6573
333,6680,3377.262287139893,-200.02629,6.6623545,,18.382193320137006,,-0.357,0.11,80.32242,0.71914524,29.299862,,15.899272,18.062231,17.24839,47.26054,11.995981,17.24839,2.9903796000000002,9.807784,0.9999976999999999,-0.999,16.658094000000002,334,13.437385,240.19452
334,6700,3395.117565393448,-198.97075,45.735596,,18.52124432492233,,-0.336,0.11,103.28624,0.8603429,32.919746,,15.901913,13.657282999999998,17.24839,48.421448,14.376068,17.24839,2.790448,9.804795,0.9999976999999999,-0.998,16.783667,335,13.437126999999998,288.21487
335,6720,3412.839377641678,-198.6287,1.3362337,,18.419744650037455,,-0.3,0.11,77.35186999999999,0.7013541,28.771332,,15.904271,10.658566,17.24839,42.83611,11.786391,17.24839,3.0465324000000003,9.801814,0.9999976999999999,-0.996,16.694157,336,13.428316,235.65497000000002
336,6740,3431.4908499717712,-260.5241,,,18.47963558584661,,-0.119,0.11,101.10078399999999,1.1463237,33.14917,,15.906769,12.588392,17.24839,45.637173,19.607032999999998,17.24839,3.8210495000000004,9.798842,0.9999976999999999,-0.831,16.746353,337,13.424866,386.3111
337,6760,3449.128000497818,-388.52667,8.527997e-11,,18.96647912734977,,-0.035,0.11,113.25833,1.2120544,34.85338,,15.910557999999998,16.03896,17.24839,42.721672,20.547941,17.24839,3.6171677000000004,9.795879,0.9999976999999999,-0.336,17.187260000000002,338,13.432912,409.67438
338,6780,3467.210103750229,-376.67386,42.20028,,18.8111282056414,,-0.042,0.11,102.720665,1.0318618,32.759857000000004,,15.913873,11.148027,17.24839,43.250374,17.564657,17.24839,3.4053628,9.792926,0.9999985999999998,-0.394,17.034122,339,13.426648000000002,349.80115
339,6800,3486.7116169929504,-432.3131,6.4721523e-21,,18.8051726627867,,-0.009,0.11,128.14594,1.1221039,34.72575,48.495346000000005,15.917148000000001,17.860994,17.24839,53.0478,17.345234,17.24839,2.9771943,9.78998,0.9999985999999998,-0.094,17.027445,340,13.439663000000001,381.51535
340,6820,3507.210040569305,-419.96143,50.24146,,17.636743408903857,,-0.013,0.11,52.26023,0.22766556,38.434807,1.8148634,15.917292000000002,6.9413595,17.24839,50.24146,3.6019197,17.24839,1.4855264,9.920378999999999,0.9999985999999998,-0.126,15.966364000000002,341,13.420778,77.63396
341,6840,3531.8084127902985,-428.0182,50.526540000000004,,17.136640150070654,,-0.01,0.11,130.13527,1.1815233,35.025079999999996,38.915928,15.915942999999999,13.764651999999998,17.24839,52.30018,18.360424,17.24839,3.1050843999999995,9.922758,0.9999985999999998,-0.098,15.455770499999998,342,13.419497,404.08099999999996
342,6860,3551.0234978199005,-415.21365,1.4103646,,17.418068904467983,,-0.013,0.11,22.176043,0.12705939,28.341393,0.31797016,15.915398000000001,11.375711,17.24839,16.837529999999997,2.0112631000000003,17.24839,1.9652456000000003,10.027607000000001,0.9999985999999998,-0.134,15.729223000000001,343,13.413878,43.58137
343,6880,3570.230319738388,-406.89333999999997,0.9981040000000001,,17.535149900109534,,-0.017,0.11,116.758316,0.47864997,44.572323,3.0644747000000003e-05,15.91511,9.558177,17.24839,105.74753999999999,7.879498,17.24839,1.4102259,10.025622,0.9999985999999998,-0.165,15.816298999999999,344,13.400129000000002,164.6556
344,6900,3588.38263630867,-408.12903,164.7951,,17.995972914526575,,-0.015,0.11,170.65814,0.6710243,49.0758,0.0017845016,15.916098000000002,8.015858,17.24839,164.7951,10.930636,17.24839,1.3565329,10.022719,0.9999985999999998,-0.153,16.25621,345,13.3828745,231.50339
345,6920,3609.776761054993,-409.69644,7.303445,,18.196171828228746,,-0.014,0.11,96.51026999999999,0.4457439,39.581579999999995,0.058002423,15.917660999999999,14.211319,17.24839,90.17840600000001,7.201206699999999,17.24839,1.5980412,10.01983,0.9999985999999998,-0.141,16.456732000000002,346,13.384048000000002,154.22738999999999
346,6940,3627.72577381134,-368.7425,2.990926e-26,,18.11402155377747,,-0.042,0.11,101.31401,1.0415343000000001,32.239033,,15.918968,6.1416144,17.24839,40.795914,17.733412,17.24839,3.5672498,10.017112,0.9999985999999998,-0.398,16.371385999999998,347,13.361487,361.41238
347,6960,3645.158366203308,-381.1915,37.89485,,18.757071334900264,,-0.033,0.11,120.76506,1.2617401000000001,35.605515000000004,,15.922026999999998,11.227919,17.24839,43.867670000000004,21.373642,17.24839,3.6358657,10.014234,0.9999985999999998,-0.316,16.983032,348,13.355364999999999,439.08554000000004
348,6980,3668.8347868919373,-390.1181,0.0023961393,,18.931800506125494,,-0.024,0.11,144.50638,0.83604157,39.63392,1.7228254e-20,15.92555,14.698012,17.24839,102.25328,14.00658,17.24839,2.0191393,10.011365,0.9999985999999998,-0.238,17.152085999999997,349,13.359804,291.7785
349,7000,3690.7295207977295,-396.89026,0.3885978,,18.595973382234828,,-0.018,0.11,149.09271,0.9093952,39.235565,5.309827e-08,15.928129,13.975609,17.24839,86.69826,14.997079999999999,17.24839,2.134835,10.008503,0.9999985999999998,-0.182,16.827856,350,13.360888500000001,318.28833
350,7020,3709.318971157074,-503.66925,,,18.596497458316414,,0.003,0.11,72.22733000000001,0.31895429999999997,36.301823,2.5405451e-19,15.930703,10.846695,17.24839,65.41901,2.9180179,17.24839,1.5500082,10.0056505,0.9999985999999998,0.028,16.831638,351,13.353245999999999,111.95296
351,7040,3723.923642396927,-499.19982999999996,96.730705,,10.483908279055873,,0.003,0.11,101.89331999999999,0.4356202,38.497215000000004,2.5853526000000002e-18,15.912624,-3.91258,17.24839,96.730705,4.112543,17.24839,1.5048907,10.002806,0.9999985999999998,0.025,9.566814,352,13.302209,153.3383
352,7060,3741.264002323151,-401.6413,,,10.323253145217713,,-0.015,0.11,119.71907,0.62547964,38.252106,0.00917634,15.894191000000001,10.941605000000001,17.24839,82.63595600000001,10.194844,17.24839,1.8442702000000002,9.999969,0.9999985999999998,-0.148,9.406005,353,13.293825,220.79431
353,7080,3760.613543748856,-407.5049,67.211464,,17.294106942852032,,-0.012,0.11,135.38214,1.0107466999999999,35.490986,5.002155999999999,15.893329000000001,-4.449281,17.24839,80.296646,15.912208999999999,17.24839,2.6429214,9.997166,0.9999985999999998,-0.12,15.588751,354,13.242509,357.80435
354,7100,3775.157599925995,-406.23724,30.728012,,16.883404011122618,,-0.012,0.11,118.79611000000001,0.9649277,33.095924,4.760966000000001,15.891489000000002,13.380562,17.24839,65.63385,15.150696,17.24839,2.883506,10.008376,0.9999985999999998,-0.12,15.240597,355,13.242745999999999,342.54932
355,7120,3796.507478952408,-424.62088,0.011592218,,17.73047041052722,,-0.007,0.11,140.86533,1.1850848,34.781113,6.884908,15.891829500000002,11.170999,17.24839,64.47213,17.503868,17.24839,2.9949896000000003,10.018886,0.9999985999999998,-0.069,16.012674,356,13.2366905,421.8902
356,7140,3813.851945400238,-494.01095999999995,9.446484e-17,,16.035105869510538,,0.003,0.11,130.92998,0.660746,34.919273,9.027654e-19,15.887822,14.652698499999998,17.24839,110.126915,6.197833999999999,17.24839,1.8016218999999998,10.035235,0.9999985999999998,0.027,14.461023999999998,357,13.240978,235.88632
357,7160,3835.256064653397,-481.82977,138.38022,,10.31548230171682,,0.002,0.11,232.13304,1.4329683000000002,37.094406,3.0814861999999998e-15,15.869708,2.0338147,17.24839,141.26907,13.67978,17.24839,2.2099509999999998,10.032438,0.9999985999999998,0.015,9.402787,358,13.208567000000002,513.0026
358,7180,3852.787027359009,-473.05588,83.37659000000001,,10.903055278508457,,0.001,0.11,211.45963999999998,1.5896466,34.802475,6.910682e-13,15.853159,11.989263000000001,17.24839,97.60305,15.628935999999998,17.24839,2.6987803,10.029649000000001,0.9999985999999998,0.007,9.929038,359,13.205905,570.6831
359,7200,3870.831434488297,-479.09692,75.16839,,10.103936367821372,,0.002,0.11,179.95522,1.3432416,32.090225,3.0070851000000002e-15,15.834655999999999,14.012770000000002,17.24839,93.84183,12.833714500000001,17.24839,2.6871517000000003,10.026867,0.9999985999999998,0.015,9.1915865,360,13.209367000000002,483.56695999999994
360,7220,3892.929438591003,-434.31857,2.3473779999999998e-21,,10.14128386615826,,-0.004,0.11,49.37395,0.23467710000000003,33.451653,0.010353855,15.816386999999999,8.081935000000001,17.24839,43.786453,3.2945387000000004,17.24839,1.7158528999999998,10.024092999999999,0.9999985999999998,-0.041,9.240195,361,13.195816,84.71844
361,7240,3909.417887449265,-445.3346,29.387220000000003,,14.751079180290546,,-0.002,0.11,149.51112,0.8912614,34.423534000000004,7.803631e-06,15.809496,14.732505999999999,17.24839,109.856804,10.444612,17.24839,2.157944,10.021355999999999,0.9999985999999998,-0.022,13.321391,362,13.197923999999999,322.63662999999997
362,7260,3929.546015739441,-449.20867999999996,59.17046,,12.62053902977211,,-0.002,0.11,145.54338,1.0341879,32.096874,2.8404912e-07,15.797464000000002,9.031253,17.24839,65.15352,12.0357065,17.24839,2.57937,10.018597,0.9999985999999998,-0.015,11.441939999999999,363,13.185946,375.41022000000004
363,7280,3949.4557638168335,-492.1358,2.442998e-05,,11.820788834662206,,0.003,0.11,135.74231,0.8493065000000001,30.531978999999996,2.2212918000000002e-21,15.783487,9.733419,17.24839,90.26316,7.811411,17.24839,2.2774593999999997,10.015846,0.9999985999999998,0.034,10.710016,364,13.176360999999998,309.14758
364,7300,3969.8368754386897,-509.51275999999996,9.31012,,10.054443970423911,,0.005,0.11,201.87888999999998,1.2065576,34.77724,6.341670999999999e-28,15.765329000000001,14.312216000000001,17.24839,113.96217,11.05696,17.24839,2.181474,10.013103,0.9999985999999998,0.052,9.155483,365,13.178894,440.39355
365,7320,3986.9110527038574,-512.8155,72.3664,,9.989643684063589,,0.006,0.11,153.37028999999998,0.89801824,32.345123,1.3033164999999997e-29,15.747107500000002,11.432594,17.24839,89.022545,8.199144,17.24839,2.1430142000000005,10.010366000000001,0.9999985999999998,0.056,9.095997,366,13.174337,328.67467999999997
366,7340,4008.078889131546,-521.7196700000001,82.787964,,10.007910009591331,,0.006,0.11,87.24056999999999,0.36132413,37.334206,2.3846292999999997e-33,15.729023999999999,16.43354,17.24839,82.787964,3.2914046999999997,17.24839,1.5200033000000002,10.007638,0.9999985999999998,0.065,9.110918,367,13.182737,132.60596
367,7360,4027.968260288239,-530.51605,47.178129999999996,,9.977758019288851,,0.007,0.11,48.607197,0.16527341,42.856567,4.1704525999999995e-37,15.710969,12.6288805,17.24839,47.178129999999996,1.5023779,17.24839,1.2512678,10.004916999999999,0.9999985999999998,0.073,9.084864999999999,368,13.179431,60.820618
