,Iteration,DenMISEMeanLog,IWMax,ReturnMax,URet,Bound,ReturnAbsMax,DenMISELogFirst,IWMean,target_sum_log_mean,TimestepsSoFar,ReturnMean,IWNorm2,LQGsigma,SqrtESSClassic,ReturnLastEpisode,MISE,ReturnStepMax,IWMin,IWFirstEpisode,TimeElapsed,ReturnMin,IWLastEpisode,IWNorm1,DenMISELogLast,LQGmu01,LQGmu1
362,363,15.357748999999998,1.0027675999999999,15.644507999999998,9.38137584205966,8.587285000000001,15.644507999999998,11.207614,0.9972377,12.159541,7260,8.548079,19.052488,0.11,19.0,8.541108,8.504531,0.99262077,,,1066.4167158603668,,1.0027636999999998,361.99728,18.62978,0.28,0.994
363,364,15.340748000000001,1.0027599,15.644507999999998,9.34021164774273,8.587169,15.644507999999998,11.204863000000001,0.9972454,12.151342999999999,7280,8.547956,19.078714,0.11,19.026298999999998,8.5036545,8.504529,0.99262077,,,1074.6741886138916,,1.002758,362.9973,9.172202,0.28,0.994
364,365,15.345576999999999,1.0027523,15.644507999999998,9.34271605754591,8.587058,15.644507999999998,11.202119,0.9972530000000001,12.164926,7300,8.547841,19.104904,0.11,19.05256,8.5059395,8.504532000000001,0.99262077,,,1082.6171267032623,,1.0027485,363.99734,17.106133,0.28,0.994
365,366,15.337570000000001,1.0027447,15.644507999999998,9.347616422575133,8.586962,15.644507999999998,11.199383000000001,0.99726015,12.165624000000001,7320,8.547741,19.131058,0.11,19.07878,8.51101,8.504549,0.99262077,,,1090.9028978347776,,1.0027369000000002,364.99722,12.41805,0.28,0.994
366,367,15.302776999999999,1.0027379,15.644507999999998,9.34753974247602,8.586858,15.644507999999998,11.196653999999999,0.99726766,12.139486,7340,8.547633,19.157176999999997,0.11,19.104967000000002,8.508156,8.504559,0.99262077,,,1099.598768234253,,1.0027322,365.99722,2.5703607,0.28,0.994
367,368,15.3202,1.0027303,15.644507999999998,9.34041689305076,8.586745,15.644507999999998,11.1939335,0.9972752,12.165521,7360,8.547514999999999,19.18326,0.11,19.131120000000003,8.50424,8.504559,0.99262077,,,1107.4175672531128,,1.0027217,366.99725,21.717411,0.28,0.994
368,369,15.292026000000002,1.0027236,15.644507999999998,9.339700123336794,8.586621000000001,15.644507999999998,11.19122,0.9972825000000001,12.145911,7380,8.547386,19.209307,0.11,19.157238,8.500002,8.504546000000001,0.99262077,,,1115.3471825122833,,1.0027217,367.99725,4.926804,0.28,0.994
369,370,15.299219,1.002716,15.644507999999998,9.41113796906347,8.5866785,15.644507999999998,11.188514,0.9972899,12.161622,7400,8.547439,19.23532,0.11,19.183320000000002,8.566653,8.504715,0.99262077,,,1123.7980206012726,,1.0027101999999999,368.99725,17.956297,0.28,0.994
370,371,15.302322,1.0027083,15.644507999999998,9.383299586654276,8.586673,15.644507999999998,11.185815,0.99729717,12.173199,7420,8.547429,19.261295,0.11,19.209366,8.544121,8.504821000000002,0.99262077,,,1131.6973893642426,,1.0027025999999999,369.99725,16.453789999999998,0.28,0.994
371,372,15.312621,1.0027007,15.644507999999998,9.418901431045873,8.586757,15.644507999999998,11.183123,0.9973046,12.191921,7440,8.547508,19.287237,0.11,19.235378,8.576851,8.505015,0.99262077,,,1139.9781339168546,,1.0026929,370.9973,19.135666,0.28,0.994
372,373,15.306951999999999,1.0026939000000001,15.644507999999998,9.351633757198927,8.586675999999999,15.644507999999998,11.180438,0.99731183,12.194633999999999,7460,8.547422000000001,19.313145000000002,0.11,19.261354,8.515502,8.505044,0.99262077,,,1147.166915178299,,1.002691,371.9973,13.201222,0.28,0.994
373,374,15.312606,1.0026872,15.644507999999998,9.381854751916118,8.586671,15.644507999999998,11.177761,0.9973190999999999,12.208623,7480,8.547414,19.339014000000002,0.11,19.287298,8.544061,8.505149000000001,0.99262077,,,1154.701340675354,,1.0026834,372.99734,17.423405,0.28,0.994
374,375,15.314032000000001,1.0026796,15.644507999999998,9.33835062901504,8.586553,15.644507999999998,11.175091,0.9973261999999998,12.21834,7500,8.547294,19.364853,0.11,19.313202,8.50232,8.505139999999999,0.99262077,,,1162.9037475585938,,1.0026747999999999,373.9973,15.849904,0.28,0.994
375,376,15.330319,1.002672,15.644507999999998,9.343998561100275,8.586447,15.644507999999998,11.172427,0.99733347,12.242875999999999,7520,8.547184,19.390657,0.11,19.339075,8.506131,8.505142999999999,0.99262077,,,1169.7306196689606,,1.0026681,374.99737999999996,21.44098,0.28,0.994
376,377,15.340148000000001,1.0026653,15.644507999999998,9.367563571245386,8.5864,15.644507999999998,11.169771,0.9973405000000001,12.260909,7540,8.547134,19.416424,0.11,19.364914000000002,8.528406,8.505205,0.99262077,,,1176.4665493965151,,1.0026643,375.99737999999996,19.038889,0.28,0.994
377,378,15.337922,1.0026586,15.644507999999998,9.316725185121127,8.586236999999999,15.644507999999998,11.167122,0.99734753,12.266845,7560,8.546968,19.442158,0.11,19.390717000000002,8.4845,8.50515,0.99262077,,,1183.8093314170835,,1.002649,376.99737999999996,14.501314,0.28,0.994
378,379,15.3399725,1.0026509,15.644507999999998,9.3709776819525,8.5862,15.644507999999998,11.164480000000001,0.99735457,12.277013,7580,8.546927,19.467857000000002,0.11,19.416485,8.531815,8.50522,0.99262077,,,1190.9498443603516,,1.002649,377.99737999999996,16.118208,0.28,0.994
379,380,15.345769,1.0026442,15.644507999999998,9.369167294409324,8.586162,15.644507999999998,11.161845,0.9973616,12.290882,7600,8.546887,19.493525,0.11,19.442220000000002,8.531541,8.505289999999999,0.99262077,,,1198.4482431411745,,1.0026375,378.9974,17.544613000000002,0.28,0.994
380,381,15.329829,1.0026375,15.644507999999998,9.360231424004956,8.586102499999999,15.644507999999998,11.159217,0.9973685,12.282975,7620,8.546825,19.519157,0.11,19.46792,8.522947,8.505336999999999,0.99262077,,,1207.7315156459806,,1.0026299,379.9974,9.275907499999999,0.28,0.994
381,382,15.327264999999999,1.0026299,15.644507999999998,9.322362860155264,8.585941,15.644507999999998,11.156596,0.9973755,12.288397999999999,7640,8.546661,19.544757999999998,0.11,19.493586999999998,8.484544,8.505282000000001,0.99262077,,,1215.423410654068,,1.0026232,380.99744,14.352195000000002,0.28,0.994
382,383,15.33116,1.0026242,15.644507999999998,9.4270036450618,8.586037,15.644507999999998,11.153981,0.99738234,12.300241999999999,7660,8.546755000000001,19.570326,0.11,19.519217,8.582247,8.505484,0.99262077,,,1225.5789408683775,,1.0026203000000002,381.99744,16.821820000000002,0.28,0.994
383,384,15.33535,1.0026165,15.644507999999998,9.326549471033104,8.585892999999999,15.644507999999998,11.151374,0.99738914,12.312337,7680,8.546609,19.595858,0.11,19.544817000000002,8.490817999999999,8.5054455,0.99262077,,,1233.2395043373108,,1.0026088,382.99744,16.94217,0.28,0.994
384,385,15.347135,1.0026098,15.644507999999998,9.399993257831083,8.58592,15.644507999999998,11.148773,0.99739593,12.331988,7700,8.546636,19.621357,0.11,19.570381,8.556866000000001,8.505578,0.99262077,,,1240.0744137763975,,1.0026030000000001,383.99744,19.875458,0.28,0.994
385,386,15.357275,1.0026030000000001,15.644507999999998,9.41968948106299,8.5859995,15.644507999999998,11.146179,0.99740267,12.349953999999999,7720,8.546713,19.646822,0.11,19.595914999999998,8.576258000000001,8.505761999999999,0.99262077,,,1246.715649843216,,1.0025973,384.99744,19.264057,0.28,0.994
386,387,15.363922,1.0025964,15.644507999999998,9.400857138854851,8.586031,15.644507999999998,11.143592,0.99740946,12.364386,7740,8.546741,19.672253,0.11,19.621416,8.55769,8.505897500000001,0.99262077,,,1253.9102869033811,,1.0025878000000001,385.99747,17.932579999999998,0.28,0.994
387,388,15.368775,1.0025897,15.644507999999998,9.405094089919972,8.586071,15.644507999999998,11.141011,0.99741626,12.376982,7760,8.54678,19.697653,0.11,19.646883,8.561949,8.506041999999999,0.99262077,,,1262.2873938083646,,1.0025859000000001,386.9975,17.249551999999998,0.28,0.994
388,389,15.373335999999998,1.002583,15.644507999999998,9.361963126007137,8.586002,15.644507999999998,11.138437,0.9974228999999999,12.389247,7780,8.546708,19.72302,0.11,19.672316,8.518837,8.506076,0.99262077,,,1270.5524921417234,,1.0025725,387.9975,17.145256,0.28,0.994
389,390,15.370220999999999,1.0025764000000001,15.644507999999998,9.390129846791039,8.586016,15.644507999999998,11.135869999999999,0.9974295,12.393798,7800,8.546721,19.748352,0.11,19.69772,8.551708,8.506192,0.99262077,,,1277.9158103466036,,1.0025687,388.9975,14.161342000000001,0.28,0.994
390,391,15.375062,1.0025706,15.644507999999998,9.356993349795092,8.585954,15.644507999999998,11.133308999999999,0.99743605,12.406265,7820,8.546658,19.773654999999998,0.11,19.723085,8.522197,8.506233,0.99262077,,,1286.5724296569826,,1.002561,389.9975,17.265694,0.28,0.994
391,392,15.354903,1.0025629999999999,15.644507999999998,9.410221373455599,8.586014,15.644507999999998,11.130754,0.99744254,12.393692,7840,8.546717,19.798923000000002,0.11,19.74842,8.569609,8.506395,0.99262077,,,1295.293930053711,,1.0025556999999998,390.99747,7.4751080000000005,0.28,0.994
392,393,15.362926000000002,1.0025572,15.644507999999998,9.378736485665712,8.585998,15.644507999999998,11.128207000000002,0.99744904,12.409262,7860,8.5467,19.824163000000002,0.11,19.77372,8.540039,8.506480999999999,0.99262077,,,1303.9987509250639,,1.0025533000000002,391.99747,18.510569,0.28,0.994
393,394,15.364696499999999,1.0025495,15.644507999999998,9.286656387155505,8.58577,15.644507999999998,11.125666,0.9974556,12.418541000000001,7880,8.546472999999999,19.84937,0.11,19.798992000000002,8.457009,8.506355000000001,0.99262077,,,1312.2456998825073,,1.0025419,392.9975,16.062867999999998,0.28,0.994
394,395,15.374723999999999,1.0025438,15.644507999999998,9.378861039855106,8.585744,15.644507999999998,11.123130999999999,0.9974620999999999,12.43604,7900,8.546446000000001,19.874544,0.11,19.82423,8.536011,8.506431,0.99262077,,,1319.5631744861605,,1.00254,393.99753,19.32781,0.28,0.994
395,396,15.376653,1.0025381,15.644507999999998,9.340630263050633,8.585647,15.644507999999998,11.120603,0.99746853,12.445402,7920,8.546348,19.899689000000002,0.11,19.849432,8.507427,8.5064335,0.99262077,,,1327.5499169826508,,1.0025343,394.99753,16.141033,0.28,0.994
396,397,15.388919,1.0025305,15.644507999999998,9.380801656801028,8.585632,15.644507999999998,11.11808,0.99747497,12.465066,7940,8.546332000000001,19.924797,0.11,19.874609,8.54037,8.506519,0.99262077,,,1335.2279918193815,,1.0025228000000002,395.99756,20.249613,0.28,0.994
397,398,15.384835,1.0025247,15.644507999999998,9.39419355484524,8.585649,15.644507999999998,11.115564,0.9974813,12.468342999999999,7960,8.546349000000001,19.949875,0.11,19.899752,8.553051,8.506636,0.99262077,,,1343.561893939972,,1.002518,396.99756,13.766145999999999,0.28,0.994
398,399,15.385810000000001,1.0025190000000002,15.644507999999998,9.347308462257443,8.585560000000001,15.644507999999998,11.113055000000001,0.9974876,12.476639,7980,8.546261,19.974923999999998,0.11,19.92486,8.511169,8.506647000000001,0.99262077,,,1351.876024723053,,1.0025122,397.99756,15.776009,0.28,0.994
399,400,15.385041000000001,1.0025113,15.644507999999998,9.369023714876851,8.585519999999999,15.644507999999998,11.110552,0.9974940000000001,12.483153999999999,8000,8.546222,19.999939,0.11,19.949939999999998,8.530616,8.506706,0.99262077,,,1359.199179649353,,1.0025046,398.9976,15.080795000000002,0.28,0.994
400,401,15.391945999999999,1.0025055,15.644507999999998,9.406598716143515,8.585562,15.644507999999998,11.108055,0.9975001,12.497309,8020,8.546263,20.024921,0.11,19.974987,8.562818,8.506846000000001,0.99262077,,,1367.9975731372833,,1.0024959999999998,399.99756,18.156214000000002,0.28,0.994
401,402,15.390120000000001,1.0024998,15.644507999999998,9.394911864303413,8.585577,15.644507999999998,11.105564,0.9975064,12.502695,8040,8.546277,20.049873,0.11,20.000004,8.552032,8.506961,0.99262077,,,1375.7673320770264,,1.0024978999999998,400.99756,14.660314999999999,0.28,0.994
402,403,15.393823999999999,1.0024940999999998,15.644507999999998,9.375437903042824,8.585550999999999,15.644507999999998,11.10308,0.9975127,12.5135765,8060,8.54625,20.074799,0.11,20.024988,8.535435000000001,8.507032,0.99262077,,,1382.7243642807007,,1.0024826999999998,401.99762000000004,16.885138,0.28,0.994
403,404,15.395156,1.0024874,15.644507999999998,9.379159354082251,8.585532,15.644507999999998,11.100601,0.99751884,12.52205,8080,8.546233,20.099691,0.11,20.04994,8.539353,8.507112,0.99262077,,,1389.4983282089233,,1.0024817,402.99762000000004,15.934705,0.28,0.994
404,405,15.393885000000001,1.0024806999999998,15.644507999999998,9.371952749514485,8.585503,15.644507999999998,11.098129,0.997525,12.527886,8100,8.546204,20.12455,0.11,20.074865,8.534355999999999,8.507178999999999,0.99262077,,,1398.5637328624725,,1.002476,403.99762000000004,14.883048,0.28,0.994
405,406,15.382132,1.002475,15.644507999999998,9.430097142127524,8.585608500000001,15.644507999999998,11.095663,0.9975312,12.523204,8120,8.546311,20.149379999999997,0.11,20.099757999999998,8.589573,8.507382000000002,0.99262077,,,1406.6701838970184,,1.0024644,404.99765,10.624231,0.28,0.994
406,407,15.375829000000001,1.0024693,15.644507999999998,9.363608509918397,8.585563,15.644507999999998,11.093204,0.99753714,12.523938000000001,8140,8.546267,20.17418,0.11,20.124617,8.528030000000001,8.507433,0.99262077,,,1415.7587759494781,,1.0024673000000002,405.99762000000004,12.819668,0.28,0.994
407,408,15.363662,1.0024635,15.644507999999998,9.400598475362946,8.585591,15.644507999999998,11.09075,0.99754333,12.518772,8160,8.546294,20.198952,0.11,20.149445999999998,8.558008000000001,8.507558,0.99262077,,,1424.2858352661133,,1.0024616,406.99768,10.414375,0.28,0.994
408,409,15.365086999999999,1.0024577,15.644507999999998,9.38297443902059,8.585575,15.644507999999998,11.088302,0.99754936,12.527163999999999,8180,8.546281,20.223688,0.11,20.174248000000002,8.540613,8.507638,0.99262077,,,1432.717375278473,,1.0024472,407.99768,15.948557999999998,0.28,0.994
409,410,15.367478,1.0024501000000001,15.644507999999998,9.350624374206513,8.585497,15.644507999999998,11.085859,0.9975554,12.536489999999999,8200,8.546204,20.248396,0.11,20.199018,8.51454,8.507655,0.99262077,,,1442.079083442688,,1.0024482,408.9977,16.348091,0.28,0.994
410,411,15.382458999999999,1.0024444,15.644507999999998,9.372630885422263,8.585462,15.644507999999998,11.083424,0.9975613000000001,12.558371000000001,8220,8.54617,20.273075,0.11,20.223753,8.532524,8.507715,0.99262077,,,1450.7381012439728,,1.0024387,409.99768,21.526583,0.28,0.994
411,412,15.387035999999998,1.0024387,15.644507999999998,9.361532346699176,8.585414,15.644507999999998,11.080993,0.9975671999999999,12.569815,8240,8.546123,20.297724,0.11,20.24846,8.526325,8.507762,0.99262077,,,1458.984360218048,,1.002433,410.99768,17.270977,0.28,0.994
412,413,15.399389999999999,1.002433,15.644507999999998,9.368645147964553,8.585377000000001,15.644507999999998,11.078567999999999,0.9975732,12.589002,8260,8.546087,20.322344,0.11,20.273142,8.531614,8.507819,0.99262077,,,1465.9637668132782,,1.0024271999999999,411.99773999999996,20.49156,0.28,0.994
413,414,15.379745999999999,1.0024271999999999,15.644507999999998,9.319856342927805,8.585234,15.644507999999998,11.076151,0.9975789,12.576158,8280,8.545946,20.346933,0.11,20.297785,8.487913,8.507771,0.99262077,,,1473.8224604129791,,1.0024201,412.99768,7.269049000000001,0.28,0.994
414,415,15.377188,1.0024215,15.644507999999998,9.343823804343645,8.585141,15.644507999999998,11.073738,0.99758476,12.580364999999999,8300,8.545855,20.371492,0.11,20.322403,8.507852999999999,8.5077715,0.99262077,,,1482.0653171539307,,1.0024176,413.99768,14.320181,0.28,0.994
415,416,15.381209,1.0024157,15.644507999999998,9.314883794375488,8.584988000000001,15.644507999999998,11.071330999999999,0.99759036,12.591121000000001,8320,8.545703999999999,20.396023,0.11,20.346987,8.483025,8.507711,0.99262077,,,1490.4505920410156,,1.0024061,414.9976,17.052568,0.28,0.994
416,417,15.392288,1.0024099,15.644507999999998,9.393734434191149,8.585,15.644507999999998,11.068931,0.99759626,12.608903999999999,8340,8.545719,20.42052,0.11,20.37155,8.55212,8.507817,0.99262077,,,1499.3208158016205,,1.0024023000000002,415.99765,20.004360000000002,0.28,0.994
417,418,15.388691,1.0024042,15.644507999999998,9.274073070056582,8.584750999999999,15.644507999999998,11.066535,0.997602,12.611978,8360,8.545471000000001,20.444992000000003,0.11,20.396076,8.442195,8.507661,0.99262077,,,1508.0252351760864,,1.0023937,416.99762000000004,13.890898000000002,0.28,0.994
418,419,15.402009,1.0023985,15.644507999999998,9.389382824373016,8.584754,15.644507999999998,11.064146000000001,0.9976078000000002,12.631934,8380,8.545478,20.469433,0.11,20.420579999999998,8.548039,8.507756,0.99262077,,,1517.052227973938,,1.002389,417.99768,20.971096,0.28,0.994
419,420,15.404084,1.0023928,15.644507999999998,9.337403031492107,8.584647,15.644507999999998,11.061762,0.99761355,12.640614999999999,8400,8.545372,20.493845,0.11,20.44505,8.5010605,8.507742,0.99262077,,,1525.2500154972076,,1.0023909,418.99768,16.276535,0.28,0.994
420,421,15.412642499999999,1.0023870000000001,15.644507999999998,9.367583489792926,8.584611,15.644507999999998,11.059383,0.9976191999999999,12.65575,8420,8.545339,20.51823,0.11,20.469488000000002,8.531176,8.507797,0.99262077,,,1533.5467669963834,,1.0023851000000001,419.99768,19.009518,0.28,0.994
421,422,15.395857000000001,1.0023813,15.644507999999998,9.317425861759526,8.584457,15.644507999999998,11.057012,0.99762493,12.645508,8440,8.545186,20.542583,0.11,20.493902,8.481386,8.507735,0.99262077,,,1542.40074300766,,1.0023727,420.9977,8.330741,0.28,0.994
422,423,15.374101999999999,1.0023756,15.644507999999998,9.331652559452683,8.584328999999999,15.644507999999998,11.054644999999999,0.9976305,12.630266,8460,8.545061,20.56691,0.11,20.518284,8.492146,8.507698,0.99262077,,,1550.8996963500974,,1.0023742,421.99768,6.196121,0.28,0.994
423,424,15.345938,1.0023699000000001,15.644507999999998,9.264978743393463,8.584071,15.644507999999998,11.052283000000001,0.9976359,12.608583,8480,8.544807,20.591206,0.11,20.542635,8.437661,8.507531,0.99262077,,,1559.56254196167,,1.0023628,422.99762000000004,3.434708,0.28,0.994
424,425,15.344282999999999,1.002364,15.644507999999998,9.410964421540562,8.584126,15.644507999999998,11.049928,0.99764144,12.613382000000001,8500,8.544865,20.615475,0.11,20.56696,8.568776,8.507677000000001,0.99262077,,,1567.5764281749725,,1.0023612,423.99762000000004,14.645354000000001,0.28,0.994
425,426,15.331844,1.0023593000000002,15.644507999999998,9.389783604190017,8.584124000000001,15.644507999999998,11.047577,0.997647,12.607365,8520,8.544865,20.639713,0.11,20.591255,8.54502,8.507765,0.99262077,,,1575.4325618743896,,1.0023497,424.99762000000004,10.047658,0.28,0.994
