Iteration,LQGmu1_actor,LQGsigma_higher,TimeElapsed,TimestepsSoFar,LQGmu1_higher,ReturnMean
1904,-0.87393475,0.14999999,19.76323413848877,38080,-0.75,17.343042
1905,-0.74230003,0.14999999,19.770378828048706,38100,-0.75,17.343027
1906,-1.0981706,0.14999999,19.77751898765564,38120,-0.75,17.343037
1907,-0.73930013,0.14999999,19.784492015838623,38140,-0.75,17.342962
1908,-0.77630746,0.14999999,19.791548252105713,38160,-0.75,17.342989
1909,-0.6689096,0.14999999,19.79838728904724,38180,-0.75,17.342987
1910,-0.82218,0.14999999,19.805755853652954,38200,-0.75,17.34301
1911,-0.7750295,0.14999999,19.81258225440979,38220,-0.75,17.34301
1912,-0.80925155,0.14999999,19.819525241851807,38240,-0.75,17.34301
1913,-0.6865853,0.14999999,19.827395915985107,38260,-0.75,17.343006
1914,-0.89198023,0.14999999,19.835195779800415,38280,-0.75,17.34303
1915,-0.6204921,0.14999999,19.841827154159546,38300,-0.75,17.343002
1916,-0.74387234,0.14999999,19.848715782165527,38320,-0.75,17.343021
1917,-0.7548924,0.14999999,19.856005668640137,38340,-0.75,17.343025
1918,-0.7110006,0.14999999,19.862988710403442,38360,-0.75,17.343033
1919,-1.0498317,0.14999999,19.870319366455078,38380,-0.75,17.343056
1920,-0.84020525,0.14999999,19.877028942108154,38400,-0.75,17.342981
1921,-0.84855723,0.14999999,19.883861780166626,38420,-0.75,17.342972
1922,-0.86107105,0.14999999,19.890745401382446,38440,-0.75,17.342957
1923,-0.84409124,0.14999999,19.898140907287598,38460,-0.75,17.34294
1924,-0.76166815,0.14999999,19.904958248138428,38480,-0.75,17.342936
1925,-0.68633443,0.14999999,19.911879301071167,38500,-0.75,17.34295
1926,-0.67697483,0.14999999,19.9192316532135,38520,-0.75,17.342968
1927,-0.5956107,0.14999999,19.92611527442932,38540,-0.75,17.343
1928,-0.7573289,0.14999999,19.93345880508423,38560,-0.75,17.343016
1929,-0.6548285,0.14999999,19.94005012512207,38580,-0.75,17.343033
1930,-0.7701502,0.14999999,19.947213172912598,38600,-0.75,17.343046
1931,-0.83178556,0.14999999,19.954403162002563,38620,-0.75,17.34305
1932,-0.7077518,0.14999999,19.961576461791992,38640,-0.75,17.343042
1933,-0.57824576,0.14999999,19.96854567527771,38660,-0.75,17.343071
1934,-0.96686137,0.14999999,19.975319862365723,38680,-0.75,17.343092
1935,-0.9640868,0.14999999,19.982253789901733,38700,-0.75,17.343027
1936,-0.795668,0.14999999,19.989192008972168,38720,-0.75,17.342972
1937,-0.81458795,0.14999999,19.99639081954956,38740,-0.75,17.34297
1938,-0.7035586,0.14999999,20.003199577331543,38760,-0.75,17.342964
1939,-0.820806,0.14999999,20.01089119911194,38780,-0.75,17.342985
1940,-0.95130324,0.14999999,20.017710208892822,38800,-0.75,17.342974
1941,-0.5943407,0.14999999,20.024770259857178,38820,-0.75,17.342918
1942,-0.446622,0.14999999,20.032305479049683,38840,-0.75,17.342932
1943,-0.5534908,0.14999999,20.03958511352539,38860,-0.75,17.342932
1944,-0.726034,0.14999999,20.046614408493042,38880,-0.75,17.34293
1945,-0.7626759,0.14999999,20.053630352020264,38900,-0.75,17.342947
1946,-1.0160125,0.14999999,20.06063961982727,38920,-0.75,17.342955
1947,-0.78932834,0.14999999,20.06756591796875,38940,-0.75,17.342884
1948,-0.46137056,0.14999999,20.07438564300537,38960,-0.75,17.34289
1949,-0.8433265,0.14999999,20.081151008605957,38980,-0.75,17.342897
1950,-0.80844796,0.14999999,20.088532209396362,39000,-0.75,17.342896
1951,-0.6094817,0.14999999,20.09549570083618,39020,-0.75,17.34289
1952,-0.7335502,0.14999999,20.10201120376587,39040,-0.75,17.342918
1953,-0.4983812,0.14999999,20.10926365852356,39060,-0.75,17.342934
1954,-0.5354129,0.14999999,20.117546558380127,39080,-0.75,17.342964
1955,-1.0166893,0.14999999,20.125123023986816,39100,-0.75,17.34298
1956,-0.63659495,0.14999999,20.132126331329346,39120,-0.75,17.342907
1957,-0.7697966,0.14999999,20.13948392868042,39140,-0.75,17.342936
1958,-0.4913964,0.14999999,20.14694046974182,39160,-0.75,17.34294
1959,-0.70147526,0.14999999,20.15669298171997,39180,-0.75,17.342945
1960,-0.5700299,0.14999999,20.170690536499023,39200,-0.75,17.342962
1961,-0.80618954,0.14999999,20.182689905166626,39220,-0.75,17.342981
1962,-0.69050854,0.14999999,20.19549798965454,39240,-0.75,17.342983
1963,-0.80472493,0.14999999,20.210309743881226,39260,-0.75,17.342997
1964,-0.7670778,0.14999999,20.23148512840271,39280,-0.75,17.34299
1965,-0.6839216,0.14999999,20.241132259368896,39300,-0.75,17.343
1966,-0.61035645,0.14999999,20.251962900161743,39320,-0.75,17.343023
1967,-0.95296514,0.14999999,20.260156631469727,39340,-0.75,17.343046
1968,-0.8042776,0.14999999,20.266913890838623,39360,-0.75,17.342999
1969,-0.80721325,0.14999999,20.276293992996216,39380,-0.75,17.343004
1970,-0.677173,0.14999999,20.288424491882324,39400,-0.75,17.343
1971,-0.6526002,0.14999999,20.297180891036987,39420,-0.75,17.343027
1972,-0.49519163,0.14999999,20.311224222183228,39440,-0.75,17.343061
1973,-1.0048463,0.14999999,20.3236243724823,39460,-0.75,17.343073
1974,-0.7754492,0.14999999,20.336461544036865,39480,-0.75,17.342999
1975,-0.82475936,0.14999999,20.349103450775146,39500,-0.75,17.343012
1976,-0.7531369,0.14999999,20.36206316947937,39520,-0.75,17.343006
1977,-0.44120628,0.14999999,20.376752138137817,39540,-0.75,17.343033
1978,-0.71503615,0.14999999,20.386962413787842,39560,-0.75,17.34302
1979,-0.74965054,0.14999999,20.400269985198975,39580,-0.75,17.343035
1980,-0.8961651,0.14999999,20.409932613372803,39600,-0.75,17.343052
1981,-0.7304001,0.14999999,20.421027421951294,39620,-0.75,17.343025
1982,-0.7716291,0.14999999,20.435632467269897,39640,-0.75,17.343042
1983,-0.7674947,0.14999999,20.44831085205078,39660,-0.75,17.343056
1984,-0.5503116,0.14999999,20.458670377731323,39680,-0.75,17.343065
1985,-0.86361706,0.14999999,20.472362279891968,39700,-0.75,17.343082
1986,-0.8016791,0.14999999,20.488861560821533,39720,-0.75,17.343065
1987,-0.78978306,0.14999999,20.504179000854492,39740,-0.75,17.34307
1988,-0.5704205,0.14999999,20.515462160110474,39760,-0.75,17.343071
1989,-0.7860846,0.14999999,20.529109716415405,39780,-0.75,17.343086
1990,-0.7537831,0.14999999,20.538896560668945,39800,-0.75,17.34309
1991,-0.6215451,0.14999999,20.554019451141357,39820,-0.75,17.343107
1992,-0.5424844,0.14999999,20.568788051605225,39840,-0.75,17.343128
1993,-0.7734953,0.14999999,20.579749822616577,39860,-0.75,17.343147
1994,-0.4863458,0.14999999,20.58959150314331,39880,-0.75,17.343163
1995,-0.9163725,0.14999999,20.60243558883667,39900,-0.75,17.343187
1996,-0.78250384,0.14999999,20.615402698516846,39920,-0.75,17.343155
1997,-0.79491055,0.14999999,20.626036405563354,39940,-0.75,17.343159
1998,-0.62113565,0.14999999,20.646231412887573,39960,-0.75,17.343163
1999,-1.0351872,0.14999999,20.664547443389893,39980,-0.75,17.343184
