Iteration,TimeElapsed,ReturnMean,LQGmu1_actor,LQGmu1_higher,TimestepsSoFar,LQGsigma_higher
1901,19.57172465324402,17.353022,-0.6492612,-0.7,38020,0.14999999
1902,19.587010622024536,17.353054,-0.8805486,-0.7,38040,0.14999999
1903,19.601217031478882,17.35302,-0.47124934,-0.7,38060,0.14999999
1904,19.61758255958557,17.353046,-0.82393473,-0.7,38080,0.14999999
1905,19.63246750831604,17.353043,-0.6923,-0.7,38100,0.14999999
1906,19.646339178085327,17.353058,-1.0481706,-0.7,38120,0.14999999
1907,19.672017574310303,17.352976,-0.6893001,-0.7,38140,0.14999999
1908,19.696699857711792,17.353006,-0.72630745,-0.7,38160,0.14999999
1909,19.720791816711426,17.353006,-0.6189096,-0.7,38180,0.14999999
1910,19.7331120967865,17.353031,-0.77217996,-0.7,38200,0.14999999
1911,19.74324679374695,17.353037,-0.72502947,-0.7,38220,0.14999999
1912,19.76813054084778,17.353039,-0.75925153,-0.7,38240,0.14999999
1913,19.78140640258789,17.353045,-0.6365853,-0.7,38260,0.14999999
1914,19.797664880752563,17.353067,-0.8419802,-0.7,38280,0.14999999
1915,19.81007957458496,17.353045,-0.5704921,-0.7,38300,0.14999999
1916,19.82867956161499,17.35306,-0.69387233,-0.7,38320,0.14999999
1917,19.843159198760986,17.353062,-0.7048924,-0.7,38340,0.14999999
1918,19.852901220321655,17.35307,-0.6610006,-0.7,38360,0.14999999
1919,19.863057851791382,17.353096,-0.99983174,-0.7,38380,0.14999999
1920,19.875675439834595,17.353016,-0.79020524,-0.7,38400,0.14999999
1921,19.88658332824707,17.353014,-0.7985572,-0.7,38420,0.14999999
1922,19.897523641586304,17.35301,-0.81107104,-0.7,38440,0.14999999
1923,19.910751819610596,17.353,-0.7940912,-0.7,38460,0.14999999
1924,19.931142568588257,17.353004,-0.71166813,-0.7,38480,0.14999999
1925,19.9564368724823,17.353024,-0.6363344,-0.7,38500,0.14999999
1926,19.96790051460266,17.353039,-0.6269748,-0.7,38520,0.14999999
1927,19.981754064559937,17.353071,-0.54561067,-0.7,38540,0.14999999
1928,19.99457836151123,17.353073,-0.7073289,-0.7,38560,0.14999999
1929,20.011541604995728,17.353096,-0.6048285,-0.7,38580,0.14999999
1930,20.027440071105957,17.353104,-0.7201502,-0.7,38600,0.14999999
1931,20.045221090316772,17.35311,-0.78178555,-0.7,38620,0.14999999
1932,20.06255054473877,17.353111,-0.6577518,-0.7,38640,0.14999999
1933,20.076430082321167,17.353138,-0.52824575,-0.7,38660,0.14999999
1934,20.09155011177063,17.353146,-0.91686136,-0.7,38680,0.14999999
1935,20.104090213775635,17.3531,-0.91408676,-0.7,38700,0.14999999
1936,20.1205952167511,17.353064,-0.745668,-0.7,38720,0.14999999
1937,20.13389563560486,17.353067,-0.76458794,-0.7,38740,0.14999999
1938,20.147175073623657,17.353065,-0.6535586,-0.7,38760,0.14999999
1939,20.166159629821777,17.353085,-0.770806,-0.7,38780,0.14999999
1940,20.179006576538086,17.353079,-0.90130323,-0.7,38800,0.14999999
1941,20.192399978637695,17.353039,-0.54434067,-0.7,38820,0.14999999
1942,20.20862340927124,17.353039,-0.396622,-0.7,38840,0.14999999
1943,20.220996141433716,17.35301,-0.5034908,-0.7,38860,0.14999999
1944,20.23595428466797,17.352993,-0.676034,-0.7,38880,0.14999999
1945,20.248568773269653,17.353008,-0.71267587,-0.7,38900,0.14999999
1946,20.262084245681763,17.353024,-0.9660126,-0.7,38920,0.14999999
1947,20.275864124298096,17.35296,-0.7393283,-0.7,38940,0.14999999
1948,20.288493633270264,17.352972,-0.41137055,-0.7,38960,0.14999999
1949,20.30654215812683,17.352955,-0.7933265,-0.7,38980,0.14999999
1950,20.3204665184021,17.352962,-0.75844795,-0.7,39000,0.14999999
1951,20.33461833000183,17.352964,-0.5594817,-0.7,39020,0.14999999
1952,20.35617470741272,17.352983,-0.6835502,-0.7,39040,0.14999999
1953,20.36767601966858,17.353003,-0.4483812,-0.7,39060,0.14999999
1954,20.378003120422363,17.353014,-0.48541293,-0.7,39080,0.14999999
1955,20.386582136154175,17.353014,-0.9666892,-0.7,39100,0.14999999
1956,20.397245407104492,17.352953,-0.58659494,-0.7,39120,0.14999999
1957,20.407103300094604,17.352974,-0.7197966,-0.7,39140,0.14999999
1958,20.416730165481567,17.352983,-0.4413964,-0.7,39160,0.14999999
1959,20.42850661277771,17.352966,-0.65147525,-0.7,39180,0.14999999
1960,20.439039945602417,17.352983,-0.5200299,-0.7,39200,0.14999999
1961,20.451613187789917,17.35299,-0.7561895,-0.7,39220,0.14999999
1962,20.46022868156433,17.353,-0.64050853,-0.7,39240,0.14999999
1963,20.47458267211914,17.353006,-0.7547249,-0.7,39260,0.14999999
1964,20.488900661468506,17.353008,-0.7170778,-0.7,39280,0.14999999
1965,20.50079870223999,17.353024,-0.63392156,-0.7,39300,0.14999999
1966,20.511041164398193,17.353045,-0.56035644,-0.7,39320,0.14999999
1967,20.522583961486816,17.35306,-0.9029651,-0.7,39340,0.14999999
1968,20.533355712890625,17.353025,-0.7542776,-0.7,39360,0.14999999
1969,20.542400360107422,17.353039,-0.75721323,-0.7,39380,0.14999999
1970,20.5553560256958,17.353043,-0.627173,-0.7,39400,0.14999999
1971,20.565956115722656,17.353065,-0.6026002,-0.7,39420,0.14999999
1972,20.57634687423706,17.353096,-0.44519162,-0.7,39440,0.14999999
1973,20.58785581588745,17.353088,-0.9548464,-0.7,39460,0.14999999
1974,20.598406314849854,17.353035,-0.7254492,-0.7,39480,0.14999999
1975,20.607099294662476,17.353054,-0.77475935,-0.7,39500,0.14999999
1976,20.617736101150513,17.353058,-0.70313686,-0.7,39520,0.14999999
1977,20.62707495689392,17.353088,-0.39120626,-0.7,39540,0.14999999
1978,20.636786699295044,17.353045,-0.66503614,-0.7,39560,0.14999999
1979,20.647969245910645,17.35306,-0.6996505,-0.7,39580,0.14999999
1980,20.658273696899414,17.353077,-0.84616506,-0.7,39600,0.14999999
1981,20.667968273162842,17.353062,-0.6804001,-0.7,39620,0.14999999
1982,20.67862820625305,17.353085,-0.7216291,-0.7,39640,0.14999999
1983,20.688921213150024,17.353102,-0.71749467,-0.7,39660,0.14999999
1984,20.704856634140015,17.353113,-0.5003116,-0.7,39680,0.14999999
1985,20.716365575790405,17.353117,-0.81361705,-0.7,39700,0.14999999
1986,20.72782301902771,17.353111,-0.75167906,-0.7,39720,0.14999999
1987,20.73829460144043,17.35312,-0.73978305,-0.7,39740,0.14999999
1988,20.74857211112976,17.353125,-0.5204205,-0.7,39760,0.14999999
1989,20.75988483428955,17.35313,-0.7360846,-0.7,39780,0.14999999
1990,20.770506858825684,17.353136,-0.7037831,-0.7,39800,0.14999999
1991,20.78596782684326,17.353155,-0.5715451,-0.7,39820,0.14999999
1992,20.80016803741455,17.35317,-0.49248442,-0.7,39840,0.14999999
1993,20.80915856361389,17.353178,-0.7234953,-0.7,39860,0.14999999
1994,20.82076668739319,17.353199,-0.4363458,-0.7,39880,0.14999999
1995,20.8314471244812,17.353203,-0.86637247,-0.7,39900,0.14999999
1996,20.840823650360107,17.353188,-0.73250383,-0.7,39920,0.14999999
1997,20.854623556137085,17.353195,-0.74491054,-0.7,39940,0.14999999
1998,20.8653826713562,17.353205,-0.57113564,-0.7,39960,0.14999999
1999,20.87583875656128,17.353216,-0.9851872,-0.7,39980,0.14999999
