Iteration,InvPendulum_std1_higher,InvPendulum_std2_higher,ReturnAbsMax,MinEpLen,IWMax,InvPendulum_mu0_higher,InvPendulum_mu1_higher,NumTrainableParams,Regret/t,TimeElapsed,NumTrajectories,ReturnStepMax,Bound,GridSize,DenMISEMeanLog,BoundMISE,IWMean,DenMISELogLast,InvPendulum_mu3_higher,TimestepsSoFar,InvPendulum_mu2_higher,InvPendulum_std3_higher,Regret,ReturnMean,DenMISELogFirst,Delta,IWLastEpisode,ReturnMin,InvPendulum_std0_higher,IWMin,BoundBonus,AvgEpLen,ReturnLastEpisode,IWFirstEpisode,ActionIn1,ReturnMax
1369,0.0009999999,0.0009999999,522.7736,11,,-0.2,0.1,,144.48938,4344.276993751526,1369,522.7736,inf,625,15.598606,,,16.123363,0.1,88899,0.2,0.0009999999,197805.97,-139.48938,15.882977,1.03633525e-10,,-522.7736,0.0009999999,,inf,64.93718042366692,-113.16564,,0.19607432,79.85369
1370,0.0009999999,0.0009999999,522.7736,11,,-0.2,0.1,,144.47627,4348.921552181244,1370,522.7736,inf,625,15.595084,,,11.768903,0.2,88925,0.2,0.0009999999,197932.5,-139.47627,15.882247,1.034823e-10,,-522.7736,0.0009999999,,inf,64.9087591240876,-121.539635,,0.29675585,79.85369
1371,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.4619,4354.147651433945,1371,522.7736,inf,625,15.592862,,,13.54918,-0.2,88950,-0.2,0.0009999999,198057.27,-139.4619,15.881517,1.03331385e-10,,-522.7736,0.0009999999,,inf,64.87964989059081,-119.76511,,-0.39981622,79.85369
1372,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.43643,4359.077856063843,1372,522.7736,inf,625,15.592073,,,15.511712,-0.1,88962,-0.2,0.0009999999,198166.78,-139.43643,15.880788,1.0318081e-10,,-522.7736,0.0009999999,,inf,64.84110787172011,-104.50756,,-0.3002174,79.85369
1373,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.41351,4363.869712114334,1373,522.7736,inf,625,15.591275,,,15.494216,,88978,-0.2,0.0009999999,198279.75,-139.41351,15.880059,1.0303057e-10,,-522.7736,0.0009999999,,inf,64.8055353241078,-107.987045,,-0.20152171,79.85369
1374,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.38815,4368.645984888077,1374,522.7736,inf,625,15.587931,,,11.99621,0.1,88992,-0.2,0.0009999999,198389.33,-139.38815,15.879332,1.02880655e-10,,-522.7736,0.0009999999,,inf,64.76855895196506,-104.56673,,-0.09859889,79.85369
1375,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.37006,4373.680396080017,1375,522.7736,inf,625,15.586372,,,14.444072,0.2,89017,-0.2,0.0009999999,198508.83,-139.37006,15.878604,1.0273106e-10,,-522.7736,0.0009999999,,inf,64.73963636363636,-114.495384,,-0.0009963214,79.85369
1376,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.35443,4378.386952161789,1376,522.7736,inf,625,15.58558,,,15.497532,-0.2,89041,-0.1,0.0009999999,198631.69,-139.35443,15.877876,1.02581804e-10,,-522.7736,0.0009999999,,inf,64.71002906976744,-117.86305,,-0.296674,79.85369
1377,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.32956,4383.552987098694,1377,522.7736,inf,625,15.583984,,,14.387504,-0.1,89060,-0.1,0.0009999999,198741.81,-139.32956,15.877151,1.0243286e-10,,-522.7736,0.0009999999,,inf,64.67683369644153,-105.13125,,-0.20014274,79.85369
1378,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.3144,4388.801537275314,1378,522.7736,inf,625,15.581072,,,12.568933,,89091,-0.1,0.0009999999,198865.25,-139.3144,15.876424,1.0228425e-10,,-522.7736,0.0009999999,,inf,64.65239477503629,-118.43663,,-0.10087257,79.85369
1379,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.30557,4393.807414770126,1379,522.7736,inf,625,15.580566,,,15.883851,0.1,89134,-0.1,0.0009999999,198997.38,-139.30557,15.875699,1.02135946e-10,,-522.7736,0.0009999999,,inf,64.63669325598259,-127.11476,,0.0002520308,79.85369
1380,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.29294,4398.657099723816,1380,522.7736,inf,625,15.580532,,,16.533146,0.2,89159,-0.1,0.0009999999,199124.25,-139.29294,15.874974,1.0198798e-10,,-522.7736,0.0009999999,,inf,64.60797101449275,-121.88795,,0.10289067,79.85369
1381,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.27927,4404.253546476364,1381,522.7736,inf,625,15.579033,,,14.508428,-0.2,89183,,0.0009999999,199249.67,-139.27927,15.874249,1.0184033e-10,,-522.7736,0.0009999999,,inf,64.57856625633599,-120.4127,,-0.20220627,79.85369
1382,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.25981,4409.55806517601,1382,522.7736,inf,625,15.578102,,,15.293802,-0.1,89212,,0.0009999999,199367.06,-139.25981,15.873526,1.01693e-10,,-522.7736,0.0009999999,,inf,64.55282199710564,-112.391205,,-0.10140922,79.85369
1383,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.23714,4415.174563407898,1383,522.7736,inf,625,15.576227,,,13.984032,,89230,,0.0009999999,199479.97,-139.23714,15.872803,1.01546e-10,,-522.7736,0.0009999999,,inf,64.51916124367317,-107.905266,,0.0018273636,79.85369
1384,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.22516,4421.04111790657,1384,522.7736,inf,625,15.574524,,,14.2182255,0.1,89263,,0.0009999999,199607.62,-139.22516,15.87208,1.01399306e-10,,-522.7736,0.0009999999,,inf,64.496387283237,-122.65722,,0.1031729,79.85369
1385,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.28818,4426.864706277847,1385,522.7736,inf,625,15.573243,,,14.80241,0.2,89393,,0.0009999999,199839.12,-139.28818,15.871357,1.0125293e-10,,-522.7736,0.0009999999,,inf,64.54368231046931,-226.49887,,0.20047417,79.85369
1386,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.28322,4432.672544002533,1386,522.7736,inf,625,15.57288,,,16.07072,-0.2,89427,0.1,0.0009999999,199976.53,-139.28322,15.870635,1.0110688e-10,,-522.7736,0.0009999999,,inf,64.52164502164503,-132.40912,,-0.0978048,79.85369
1387,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.25925,4438.22630405426,1387,522.7736,inf,625,15.571884,,,15.18876,-0.1,89444,0.1,0.0009999999,200087.58,-139.25925,15.869914,1.0096114e-10,,-522.7736,0.0009999999,,inf,64.4873828406633,-106.05474,,0.002267629,79.85369
1388,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.2484,4444.06573176384,1388,522.7736,inf,625,15.568247,,,11.525521,,89476,0.1,0.0009999999,200216.78,-139.2484,15.869193,1.0081572e-10,,-522.7736,0.0009999999,,inf,64.46397694524495,-124.19895,,0.10013115,79.85369
1389,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.24095,4450.148379564285,1389,522.7736,inf,625,15.567663,,,15.757336,0.1,89510,0.1,0.0009999999,200350.69,-139.24095,15.868473,1.006706e-10,,-522.7736,0.0009999999,,inf,64.44204463642909,-128.90523,,0.20013644,79.85369
1390,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.23448,4456.102925777435,1390,522.7736,inf,625,15.566074,,,14.358625,0.2,89548,0.1,0.0009999999,200485.94,-139.23448,15.867754,1.005258e-10,,-522.7736,0.0009999999,,inf,64.42302158273381,-130.2555,,0.29989344,79.85369
1391,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.21973,4461.6647408008575,1391,522.7736,inf,625,15.56448,,,14.348127,-0.2,89570,0.2,0.0009999999,200609.64,-139.21973,15.867035,1.00381314e-10,,-522.7736,0.0009999999,,inf,64.39252336448598,-118.69987,,0.0032393485,79.85369
1392,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.20227,4467.204275846481,1392,522.7736,inf,625,15.562852,,,14.2976055,-0.1,89597,0.2,0.0009999999,200729.56,-139.20227,15.866316,1.00237145e-10,,-522.7736,0.0009999999,,inf,64.36566091954023,-114.91847,,0.10166297,79.85369
1393,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.18694,4472.7711045742035,1393,522.7736,inf,625,15.562655,,,16.290379,,89619,0.2,0.0009999999,200852.39,-139.18694,15.865598,1.00093274e-10,,-522.7736,0.0009999999,,inf,64.33524766690596,-117.82621,,0.20100258,79.85369
1394,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.1738,4478.224523305893,1394,522.7736,inf,625,15.562279,,,16.036625,0.1,89644,0.2,0.0009999999,200978.28,-139.1738,15.86488,9.994972e-11,,-522.7736,0.0009999999,,inf,64.30703012912483,-120.88027,,0.3021278,79.85369
1395,0.0009999999,0.0009999999,522.7736,11,,-0.1,0.1,,144.15413,4483.557676076889,1395,522.7736,inf,625,15.559616,,,12.847385,0.2,89663,0.2,0.0009999999,201095.0,-139.15413,15.864163,9.980648e-11,,-522.7736,0.0009999999,,inf,64.27455197132616,-111.72442,,0.39781037,79.85369
1396,0.0009999999,0.0009999999,522.7736,11,,,0.1,,144.14182,4488.531153917313,1396,522.7736,inf,625,15.557453,,,13.539422,-0.2,89689,-0.2,0.0009999999,201221.97,-139.14182,15.863446,9.966354e-11,,-522.7736,0.0009999999,,inf,64.2471346704871,-121.98228,,-0.3056159,79.85369
1397,0.0009999999,0.0009999999,522.7736,11,,,0.1,,144.1258,4493.736021518707,1397,522.7736,inf,625,15.553191,,,10.600023,-0.1,89731,-0.2,0.0009999999,201343.73,-139.1258,15.86273,9.952091e-11,,-522.7736,0.0009999999,,inf,64.23120973514675,-116.76207,,-0.20084324,79.85369
1398,0.0009999999,0.0009999999,522.7736,11,,,0.1,,144.101,4499.127343893051,1398,522.7736,inf,625,15.553195,,,16.558321,,89747,-0.2,0.0009999999,201453.19,-139.101,15.862015,9.937858e-11,,-522.7736,0.0009999999,,inf,64.1967095851216,-104.446075,,-0.09993334,79.85369
1399,0.0009999999,0.0009999999,522.7736,11,,,0.1,,144.07787,4504.345582008362,1399,522.7736,inf,625,15.550928,,,13.380903,0.1,89763,-0.2,0.0009999999,201564.94,-139.07787,15.8612995,9.923656e-11,,-522.7736,0.0009999999,,inf,64.16225875625447,-106.754326,,0.0013721138,79.85369
1400,0.0009999999,0.0009999999,522.7736,11,,,0.1,,144.0575,4509.367926597595,1400,522.7736,inf,625,15.549596,,,14.686057,0.2,89779,-0.2,0.0009999999,201680.5,-139.0575,15.860585,9.909484e-11,,-522.7736,0.0009999999,,inf,64.12785714285714,-110.56017,,0.097948246,79.85369
1401,0.0009999999,0.0009999999,522.7736,11,,,0.1,,144.0423,4514.381840229034,1401,522.7736,inf,625,15.548495,,,15.006699,-0.2,89804,-0.1,0.0009999999,201803.25,-139.0423,15.859871,9.8953436e-11,,-522.7736,0.0009999999,,inf,64.09992862241256,-117.75685,,-0.19868106,79.85369
1402,0.0009999999,0.0009999999,522.7736,11,,,0.1,,144.02193,4519.354413509369,1402,522.7736,inf,625,15.547516,,,15.177452,-0.1,89823,-0.1,0.0009999999,201918.75,-139.02193,15.859158,9.8812326e-11,,-522.7736,0.0009999999,,inf,64.06776034236805,-110.51198,,-0.1044085,79.85369
1403,0.0009999999,0.0009999999,522.7736,11,,,0.1,,144.00644,4524.2000341415405,1403,522.7736,inf,625,15.543787,,,11.318153,,89843,-0.1,0.0009999999,202041.03,-139.00644,15.858444,9.8671515e-11,,-522.7736,0.0009999999,,inf,64.03635067712045,-117.27935,,0.0018655154,79.85369
1404,0.0009999999,0.0009999999,522.7736,11,,,0.1,,143.99426,4528.842326402664,1404,522.7736,inf,625,15.5433235,,,15.890344,0.1,89874,-0.1,0.0009999999,202167.94,-138.99426,15.857732,9.853101e-11,,-522.7736,0.0009999999,,inf,64.01282051282051,-121.908485,,0.099375665,79.85369
1405,0.0009999999,0.0009999999,522.7736,11,,,0.1,,143.99762,4533.744016647339,1405,522.7736,inf,625,15.541762,,,14.3505125,0.2,89932,-0.1,0.0009999999,202316.66,-138.99762,15.85702,9.8390796e-11,,-522.7736,0.0009999999,,inf,64.0085409252669,-143.70482,,0.19855568,79.85369
1406,0.0009999999,0.0009999999,522.7736,11,,,0.1,,143.98836,4538.4319896698,1406,522.7736,inf,625,15.540544,,,14.825788,-0.2,89961,,0.0009999999,202447.62,-138.98836,15.856309,9.825089e-11,,-522.7736,0.0009999999,,inf,63.98364153627311,-125.967804,,-0.09991756,79.85369
1407,0.0009999999,0.0009999999,522.7736,11,,,0.1,,143.96465,4543.395488739014,1407,522.7736,inf,625,15.539686,,,15.336005,-0.1,89976,,0.0009999999,202558.27,-138.96465,15.8555975,9.811127e-11,,-522.7736,0.0009999999,,inf,63.94882729211088,-105.651306,,-0.0029397681,79.85369
1408,0.0009999999,0.0009999999,522.7736,11,,,0.1,,143.9466,4548.056520223618,1408,522.7736,inf,625,15.537714,,,13.763615,,89996,,0.0009999999,202676.81,-138.9466,15.854887,9.797197e-11,,-522.7736,0.0009999999,,inf,63.91761363636363,-113.53863,,0.10258979,79.85369
1409,0.0009999999,0.0009999999,522.7736,11,,,0.1,,143.93428,4552.9752452373505,1409,522.7736,inf,625,15.5368395,,,15.301392,0.1,90021,,0.0009999999,202803.39,-138.93428,15.854177,9.783294e-11,,-522.7736,0.0009999999,,inf,63.88999290276792,-121.57355,,0.2033011,79.85369
1410,0.0009999999,0.0009999999,522.7736,11,,,0.1,,143.93436,4558.071184158325,1410,522.7736,inf,625,15.534281,,,12.928064,0.2,90062,,0.0009999999,202947.45,-138.93436,15.853468,9.769423e-11,,-522.7736,0.0009999999,,inf,63.87375886524823,-139.0635,,0.2982109,79.85369
1411,0.0009999999,0.0009999999,522.7736,11,,,0.1,,143.9785,4563.4793128967285,1411,522.7736,inf,625,15.532884,,,14.564125,-0.2,90166,0.1,0.0009999999,203153.66,-138.9785,15.852758,9.75558e-11,,-522.7736,0.0009999999,,inf,63.90219702338767,-201.20969,,0.0009652674,79.85369
1412,0.0009999999,0.0009999999,522.7736,11,,,0.1,,143.95673,4568.604365110397,1412,522.7736,inf,625,15.531538,,,14.631549,-0.1,90184,0.1,0.0009999999,203266.9,-138.95673,15.85205,9.7417685e-11,,-522.7736,0.0009999999,,inf,63.86968838526912,-108.2479,,0.0986131,79.85369
1413,0.0009999999,0.0009999999,522.7736,11,,,0.1,,143.94316,4573.538121461868,1413,522.7736,inf,625,15.529979,,,14.328549,,90210,0.1,0.0009999999,203391.69,-138.94316,15.851342,9.7279844e-11,,-522.7736,0.0009999999,,inf,63.84288747346072,-119.782974,,0.20437016,79.85369
1414,0.0009999999,0.0009999999,522.7736,11,,,0.1,,143.92563,4578.487671852112,1414,522.7736,inf,625,15.526127,,,11.084283,0.1,90229,0.1,0.0009999999,203510.84,-138.92563,15.850635,9.714231e-11,,-522.7736,0.0009999999,,inf,63.81117397454031,-114.15882,,0.30176616,79.85369
1415,0.0009999999,0.0009999999,522.7736,11,,,0.1,,143.91278,4583.285760879517,1415,522.7736,inf,625,15.525674,,,15.885954,0.2,90253,0.1,0.0009999999,203636.6,-138.91278,15.849928,9.700504e-11,,-522.7736,0.0009999999,,inf,63.78303886925795,-120.75371,,0.3972404,79.85369
1416,0.0009999999,0.0009999999,522.7736,11,,,0.1,,143.89108,4588.213046073914,1416,522.7736,inf,625,15.524982,,,15.543912,-0.2,90268,0.2,0.0009999999,203749.77,-138.89108,15.849221,9.686809e-11,,-522.7736,0.0009999999,,inf,63.74858757062147,-108.1621,,0.09647736,79.85369
1417,0.0009999999,0.0009999999,522.7736,11,,,0.1,,143.86816,4593.067453622818,1417,522.7736,inf,625,15.522264,,,12.671327,-0.1,90281,0.2,0.0009999999,203861.19,-138.86816,15.8485155,9.673141e-11,,-522.7736,0.0009999999,,inf,63.712773465067045,-106.42238,,0.20254648,79.85369
1418,0.0009999999,0.0009999999,522.7736,11,,,0.1,,143.8532,4597.839508771896,1418,522.7736,inf,625,15.521322,,,15.189538,,90302,0.2,0.0009999999,203983.83,-138.8532,15.84781,9.6595024e-11,,-522.7736,0.0009999999,,inf,63.68265162200282,-117.63973,,0.3000063,79.85369
1419,0.0009999999,0.0009999999,522.7736,11,,,0.1,,143.8321,4602.685968160629,1419,522.7736,inf,625,15.52065,,,15.566195,0.1,90323,0.2,0.0009999999,204097.75,-138.8321,15.847105,9.6458924e-11,,-522.7736,0.0009999999,,inf,63.65257223396758,-108.93004,,0.40090406,79.85369
1420,0.0009999999,0.0009999999,522.7736,11,,,0.1,,143.81512,4608.322622060776,1420,522.7736,inf,625,15.520153,,,15.811236,0.2,90342,0.2,0.0009999999,204217.47,-138.81512,15.8464,9.632311e-11,,-522.7736,0.0009999999,,inf,63.62112676056338,-114.7047,,0.50232154,79.85369
1421,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.79616,4614.028119087219,1421,522.7736,inf,625,15.519306,,,15.315553,-0.2,90358,-0.2,0.0009999999,204334.34,-138.79616,15.845696,9.618759e-11,,-522.7736,0.0009999999,,inf,63.587614356087265,-111.89255,,-0.19763134,79.85369
1422,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.77437,4619.6056044101715,1422,522.7736,inf,625,15.518648,,,15.5868845,-0.1,90375,-0.2,0.0009999999,204447.16,-138.77437,15.844993,9.6052354e-11,,-522.7736,0.0009999999,,inf,63.5548523206751,-107.803696,,-0.09749372,79.85369
1423,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.75182,4624.998316526413,1423,522.7736,inf,625,15.516503,,,13.4673,,90388,-0.2,0.0009999999,204558.84,-138.75182,15.84429,9.59174e-11,,-522.7736,0.0009999999,,inf,63.51932536893886,-106.693634,,-0.00011025791,79.85369
1424,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.73352,4630.903479337692,1424,522.7736,inf,625,15.515565,,,15.17943,0.1,90405,-0.2,0.0009999999,204676.53,-138.73352,15.843588,9.5782736e-11,,-522.7736,0.0009999999,,inf,63.486657303370784,-112.67425,,0.100263394,79.85369
1425,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.71515,4636.5594363212585,1425,522.7736,inf,625,15.514499,,,14.998781,0.2,90423,-0.2,0.0009999999,204794.1,-138.71515,15.842886,9.564834e-11,,-522.7736,0.0009999999,,inf,63.45473684210526,-112.560135,,0.19971761,79.85369
1426,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.69128,4642.253962278366,1426,522.7736,inf,625,15.514356,,,16.307783,-0.2,90435,-0.1,0.0009999999,204903.78,-138.69128,15.842184,9.551424e-11,,-522.7736,0.0009999999,,inf,63.418653576437585,-104.70972,,-0.101243295,79.85369
1427,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.66824,4647.883518218994,1427,522.7736,inf,625,15.511556,,,12.517381,-0.1,90446,-0.1,0.0009999999,205014.58,-138.66824,15.841483,9.538042e-11,,-522.7736,0.0009999999,,inf,63.38192011212334,-105.786736,,0.0012412146,79.85369
1428,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.6553,4653.546980142593,1428,522.7736,inf,625,15.510985,,,15.697271,,90484,-0.1,0.0009999999,205139.77,-138.6553,15.840782,9.524688e-11,,-522.7736,0.0009999999,,inf,63.364145658263304,-120.17942,,0.09939875,79.85369
1429,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.63773,4659.410310268402,1429,522.7736,inf,625,15.510855,,,16.322523,0.1,90502,-0.1,0.0009999999,205258.31,-138.63773,15.840082,9.511362e-11,,-522.7736,0.0009999999,,inf,63.33240027991602,-113.54381,,0.20159245,79.85369
1430,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.63182,4665.0957753658295,1430,522.7736,inf,625,15.509345,,,14.350183,0.2,90538,-0.1,0.0009999999,205393.5,-138.63182,15.839383,9.498064e-11,,-522.7736,0.0009999999,,inf,63.313286713286715,-130.18988,,0.301698,79.85369
1431,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.61491,4670.782825231552,1431,522.7736,inf,625,15.507723,,,14.189873,-0.2,90557,,0.0009999999,205512.94,-138.61491,15.838684,9.484794e-11,,-522.7736,0.0009999999,,inf,63.28232005590496,-114.43631,,0.002843991,79.85369
1432,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.61824,4676.417648792267,1432,522.7736,inf,625,15.506956,,,15.411849,-0.1,90608,,0.0009999999,205661.31,-138.61824,15.837985,9.471552e-11,,-522.7736,0.0009999999,,inf,63.273743016759774,-143.37589,,0.09548627,79.85369
1433,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.5996,4681.9817707538605,1433,522.7736,inf,625,15.504608,,,13.142512,,90630,,0.0009999999,205778.22,-138.5996,15.837287,9.4583376e-11,,-522.7736,0.0009999999,,inf,63.244940683879975,-111.91779,,0.20010793,79.85369
1434,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.58089,4687.552518129349,1434,522.7736,inf,625,15.503881,,,15.459801,0.1,90650,,0.0009999999,205894.98,-138.58089,15.83659,9.445151e-11,,-522.7736,0.0009999999,,inf,63.214783821478385,-111.76462,,0.30191472,79.85369
1435,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.56549,4693.19792675972,1435,522.7736,inf,625,15.503253,,,15.598178,0.2,90670,,0.0009999999,206016.48,-138.56549,15.835893,9.431991e-11,,-522.7736,0.0009999999,,inf,63.184668989547035,-116.49777,,0.3991952,79.85369
1436,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.54857,4698.67511844635,1436,522.7736,inf,625,15.501537,,,14.041294,-0.2,90687,0.1,0.0009999999,206135.75,-138.54857,15.835196,9.4188594e-11,,-522.7736,0.0009999999,,inf,63.1525069637883,-114.2634,,0.09870978,79.85369
1437,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.52557,4703.9379115104675,1437,522.7736,inf,625,15.50108,,,15.846294,-0.1,90704,0.1,0.0009999999,206246.25,-138.52557,15.834499,9.405754e-11,,-522.7736,0.0009999999,,inf,63.120389700765486,-105.52022,,0.19874135,79.85369
1438,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.50406,4709.049550533295,1438,522.7736,inf,625,15.500714,,,15.974387,,90724,0.1,0.0009999999,206358.84,-138.50406,15.833804,9.392677e-11,,-522.7736,0.0009999999,,inf,63.0904033379694,-107.58474,,0.29551017,79.85369
1439,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.48767,4713.974704504013,1439,522.7736,inf,625,15.498586,,,13.436382,0.1,90746,0.1,0.0009999999,206478.77,-138.48767,15.833109,9.379627e-11,,-522.7736,0.0009999999,,inf,63.06184850590688,-114.9141,,0.39949414,79.85369
1440,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.47542,4718.599685192108,1440,522.7736,inf,625,15.497838,,,15.422852,0.2,90770,0.1,0.0009999999,206604.6,-138.47542,15.832415,9.366605e-11,,-522.7736,0.0009999999,,inf,63.03472222222222,-120.83557,,0.50105405,79.85369
1441,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.46059,4723.326704502106,1441,522.7736,inf,625,15.494566,,,11.781618,-0.2,90792,0.2,0.0009999999,206726.7,-138.46059,15.83172,9.353608e-11,,-522.7736,0.0009999999,,inf,63.006245662734216,-117.10547,,0.19970308,79.85369
1442,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.4396,4728.086513996124,1442,522.7736,inf,625,15.493231,,,14.566153,-0.1,90810,0.2,0.0009999999,206839.9,-138.4396,15.831026,9.3406394e-11,,-522.7736,0.0009999999,,inf,62.9750346740638,-108.201866,,0.29991576,79.85369
1443,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.42667,4732.967721700668,1443,522.7736,inf,625,15.492086,,,14.842416,,90838,0.2,0.0009999999,206964.67,-138.42667,15.830333,9.3276976e-11,,-522.7736,0.0009999999,,inf,62.95079695079695,-119.76187,,0.39932057,79.85369
1444,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.41203,4737.877002716064,1444,522.7736,inf,625,15.491498,,,15.643687,0.1,90859,0.2,0.0009999999,207086.97,-138.41203,15.82964,9.314784e-11,,-522.7736,0.0009999999,,inf,62.92174515235457,-117.29057,,0.49880427,79.85369
1445,0.0009999999,0.0009999999,522.7736,11,,0.1,0.1,,143.39124,4742.907358407974,1445,522.7736,inf,625,15.49131,,,16.220613,0.2,90879,0.2,0.0009999999,207200.34,-138.39124,15.828948,9.3018954e-11,,-522.7736,0.0009999999,,inf,62.89204152249135,-108.38377,,0.60114527,79.85369
1446,0.0009999999,0.0009999999,522.7736,11,,0.2,0.1,,143.36954,4747.807790279388,1446,522.7736,inf,625,15.489959,,,14.536835,-0.2,90893,-0.2,0.0009999999,207312.36,-138.36954,15.828257,9.2890334e-11,,-522.7736,0.0009999999,,inf,62.8582295988935,-107.01022,,-0.10137102,79.85369
