InvPendulum_mu2_higher,IWLastEpisode,InvPendulum_mu0_higher,AvgEpLen,ActionIn1,InvPendulum_mu1_higher,NumTrainableParams,Regret/t,TimeElapsed,BoundBonus,ReturnLastEpisode,TimestepsSoFar,GridSize,Bound,ReturnMean,IWMax,DenMISELogFirst,Delta,Iteration,BoundMISE,Regret,IWFirstEpisode,DenMISELogLast,IWMin,InvPendulum_std1_higher,ReturnStepMax,InvPendulum_std0_higher,ReturnMin,InvPendulum_std3_higher,MinEpLen,InvPendulum_std2_higher,ReturnMax,InvPendulum_mu3_higher,ReturnAbsMax,IWMean,NumTrajectories,DenMISEMeanLog
-0.2,,-0.04,64.98152492668622,-0.15829006,-0.12,,144.16566,23560.673651218414,inf,-120.67887,221587,1296,inf,-139.16566,,14.856842,8.061813e-12,3410,,491604.9,,13.631961,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3410,15.000735
-0.12,,-0.04,64.97214892993257,-0.4826355,-0.12,,144.1618,23570.231199741364,inf,-126.01747,221620,1296,inf,-139.1618,,14.856549,8.057088e-12,3411,,491735.94,,13.361238,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3411,14.999964
-0.12,,-0.04,64.957796014068,-0.39995682,-0.12,,144.15166,23579.81181359291,inf,-104.49297,221636,1296,inf,-139.15166,,14.8562565,8.052365e-12,3412,,491845.44,,14.820963,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3412,14.999616
-0.12,,-0.04,64.94872546147084,-0.3235918,-0.12,,144.14743,23589.836086273193,inf,-124.76714,221670,1296,inf,-139.14743,,14.855963,8.047648e-12,3413,,491975.2,,15.299776,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3413,14.99941
-0.12,,-0.04,64.94346807264206,-0.24560529,-0.12,,144.14499,23599.745327711105,inf,-130.82799,221717,1296,inf,-139.14499,,14.85567,8.042934e-12,3414,,492111.0,,12.358918,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3414,14.998343
-0.12,,-0.04,64.93616398243046,-0.15975411,-0.12,,144.14127,23609.675725221634,inf,-126.452286,221757,1296,inf,-139.14127,,14.855377,8.038224e-12,3415,,492242.44,,11.042614,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3415,14.996893
-0.12,,-0.04,64.92710772833723,-0.080603376,-0.12,,144.13899,23619.277407169342,inf,-131.3624,221791,1296,inf,-139.13899,,14.855084,8.033518e-12,3416,,492378.8,,12.954198,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3416,14.996004
-0.04,,-0.04,64.91864208369915,-0.39916492,-0.12,,144.13757,23628.615389108658,inf,-134.27315,221827,1296,inf,-139.13757,,14.854792,8.028818e-12,3417,,492518.1,,14.25173,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3417,14.995491
-0.04,,-0.04,64.91574019894675,-0.32047176,-0.12,,144.13031,23638.197982549667,inf,-114.294136,221882,1296,inf,-139.13031,,14.854499,8.0241196e-12,3418,,492637.38,,12.277705,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3418,14.994405
-0.04,,-0.04,64.92453933898801,-0.23894736,-0.12,,144.13351,23649.828837633133,inf,-150.1369,221977,1296,inf,-139.13351,,14.854207,8.019427e-12,3419,,492792.5,,15.616511,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3419,14.994294
-0.04,,-0.04,64.94912280701755,-0.16255915,-0.12,,144.14417,23661.231018066406,inf,-175.57188,222126,1296,inf,-139.14417,,14.853914,8.014737e-12,3420,,492973.06,,13.787401,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3420,14.993649
-0.04,,-0.04,65.07629348143817,-0.0808712,-0.12,,144.24942,23673.324323177338,inf,-499.16623,222626,1296,inf,-139.24942,,14.8536215,8.010053e-12,3421,,493477.25,,12.488645,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3421,14.992626
-0.04,,-0.04,65.10549386323787,8.648634e-05,-0.12,,144.28485,23685.277587413788,inf,-260.52945,222791,1296,inf,-139.28485,,14.85333,8.005372e-12,3422,,493742.78,,14.758773,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3422,14.992263
0.04,,-0.04,65.14227286006427,-0.3216337,-0.12,,144.32782,23696.689349889755,inf,-286.35703,222982,1296,inf,-139.32782,,14.853038,8.000696e-12,3423,,494034.12,,14.563594,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3423,14.991846
0.04,,-0.04,65.14223130841121,-0.2382096,-0.12,,144.3213,23708.08859372139,inf,-116.94707,223047,1296,inf,-139.3213,,14.852745,7.996022e-12,3424,,494156.12,,14.107605,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3424,14.991296
0.04,,-0.04,65.1541605839416,-0.15994133,-0.12,,144.3216,23718.758509397507,inf,-140.35777,223153,1296,inf,-139.3216,,14.852453,7.991354e-12,3425,,494301.47,,14.179672,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3425,14.990767
0.04,,-0.04,65.17221249270285,-0.0784757,-0.12,,144.3402,23729.2506108284,inf,-203.07008,223280,1296,inf,-139.3402,,14.852161,7.9866894e-12,3426,,494509.53,,14.019157,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3426,14.990192
0.04,,-0.04,65.18470965859352,-0.005053021,-0.12,,144.35861,23739.106600761414,inf,-202.39893,223388,1296,inf,-139.35861,,14.85187,7.982029e-12,3427,,494716.94,,12.394445,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3427,14.989143
0.04,,-0.04,65.31155192532088,0.08086454,-0.12,,144.46379,23749.688319444656,inf,-499.94324,223888,1296,inf,-139.46379,,14.851578,7.977373e-12,3428,,495221.88,,11.59329,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3428,14.98786
0.12,,-0.04,65.3286672499271,-0.23723501,-0.12,,144.48813,23759.464723348618,inf,-222.92645,224012,1296,inf,-139.48813,,14.851286,7.972721e-12,3429,,495449.78,,15.365679,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3429,14.987679
0.12,,-0.04,65.31428571428572,-0.16092396,-0.12,,144.47772,23769.381837129593,inf,-103.80014,224028,1296,inf,-139.47772,,14.850994,7.968072e-12,3430,,495558.56,,13.177467,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3430,14.986858
0.12,,-0.04,65.31011366948411,-0.08076916,-0.12,,144.46985,23779.16959285736,inf,-112.47401,224079,1296,inf,-139.46985,,14.850703,7.9634285e-12,3431,,495676.06,,15.074084,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3431,14.986594
0.12,,-0.04,65.30128205128206,-0.001526773,-0.12,,144.46391,23788.944739103317,inf,-119.05358,224114,1296,inf,-139.46391,,14.850411,7.958788e-12,3432,,495800.12,,14.093135,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3432,14.986041
0.12,,-0.04,65.29274686862803,0.07879713,-0.12,,144.46199,23798.816024780273,inf,-132.91698,224150,1296,inf,-139.46199,,14.850121,7.954152e-12,3433,,495938.03,,15.425467,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3433,14.985877
0.12,,-0.04,65.2853814793244,0.1605022,-0.12,,144.46066,23808.493164777756,inf,-134.87794,224190,1296,inf,-139.46066,,14.849829,7.94952e-12,3434,,496077.94,,13.623388,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3434,14.985189
0.2,,-0.04,65.28384279475982,-0.15668152,-0.12,,144.46387,23817.888561964035,inf,-150.43579,224250,1296,inf,-139.46387,,14.849538,7.944893e-12,3435,,496233.38,,13.767491,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3435,14.984543
0.2,,-0.04,65.2744470314319,-0.08166562,-0.12,,144.45619,23827.440244197845,inf,-113.115425,224283,1296,inf,-139.45619,,14.849247,7.940269e-12,3436,,496351.47,,13.539436,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3436,14.983834
0.2,,-0.04,65.26011056153622,-0.0019218214,-0.12,,144.44583,23838.635815620422,inf,-103.882545,224299,1296,inf,-139.44583,,14.848956,7.935649e-12,3437,,496460.34,,12.216363,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3437,14.982737
0.2,,-0.04,65.25014543339151,0.076369934,-0.12,,144.44247,23850.141904354095,inf,-127.86363,224330,1296,inf,-139.44247,,14.848665,7.9310334e-12,3438,,496593.22,,15.122761,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3438,14.982487
0.2,,-0.04,65.2366967141611,0.1611492,-0.12,,144.43538,23862.11394739151,inf,-115.06775,224349,1296,inf,-139.43538,,14.848374,7.926422e-12,3439,,496713.28,,12.70839,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3439,14.981534
0.2,,-0.04,65.22761627906976,0.24228202,-0.12,,144.4327,23873.856127023697,inf,-130.19205,224383,1296,inf,-139.4327,,14.8480835,7.921813e-12,3440,,496848.47,,14.403633,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3440,14.981075
-0.2,,0.04,65.21563498982854,-0.47964025,-0.12,,144.42752,23885.124339342117,inf,-121.62714,224407,1296,inf,-139.42752,,14.847793,7.91721e-12,3441,,496975.1,,14.865649,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3441,14.980754
-0.2,,0.04,65.20278907611853,-0.40117824,-0.12,,144.41902,23896.67427587509,inf,-110.193924,224428,1296,inf,-139.41902,,14.847502,7.91261e-12,3442,,497090.28,,15.519939,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3442,14.980618
-0.2,,0.04,65.19024106883532,-0.31850806,-0.12,,144.41264,23907.495827674866,inf,-117.45509,224450,1296,inf,-139.41264,,14.847212,7.9080145e-12,3443,,497212.75,,12.707369,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3443,14.979669
-0.2,,0.04,65.17740998838559,-0.24071002,-0.12,,144.40523,23918.290719747543,inf,-113.83794,224471,1296,inf,-139.40523,,14.846921,7.903423e-12,3444,,497331.6,,14.898423,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3444,14.979353
-0.2,,0.04,65.166618287373,-0.15668595,-0.12,,144.39812,23928.07869720459,inf,-114.91644,224499,1296,inf,-139.39812,,14.846631,7.898835e-12,3445,,497451.5,,11.934081,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3445,14.978177
-0.2,,0.04,65.15351131746954,-0.07909097,-0.12,,144.39156,23937.51246523857,inf,-116.82492,224519,1296,inf,-139.39156,,14.846341,7.894251e-12,3446,,497573.3,,12.583083,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3446,14.977196
-0.12,,0.04,65.14215259646069,-0.40017682,-0.12,,144.38632,23947.505829811096,inf,-121.32775,224545,1296,inf,-139.38632,,14.84605,7.8896716e-12,3447,,497699.66,,14.479404,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3447,14.97676
-0.12,,0.04,65.1296403712297,-0.3219996,-0.12,,144.37682,23957.227517604828,inf,-106.61842,224567,1296,inf,-139.37682,,14.84576,7.885096e-12,3448,,497811.25,,14.520378,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3448,14.976337
-0.12,,0.04,65.11974485358074,-0.23789929,-0.12,,144.37337,23966.977383375168,inf,-127.48929,224598,1296,inf,-139.37337,,14.84547,7.880524e-12,3449,,497943.75,,14.782335,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3449,14.97599
-0.12,,0.04,65.11188405797101,-0.16066557,-0.12,,144.37018,23976.694863319397,inf,-128.35909,224636,1296,inf,-139.37018,,14.8451805,7.875957e-12,3450,,498077.12,,14.850212,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3450,14.975665
-0.12,,0.04,65.10431758910461,-0.08156616,-0.12,,144.3658,23986.49802017212,inf,-124.22786,224675,1296,inf,-139.3658,,14.844891,7.871393e-12,3451,,498206.38,,14.055811,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3451,14.97511
-0.12,,0.04,65.09038238702202,-0.00068949163,-0.12,,144.35828,23996.50918483734,inf,-113.3841,224692,1296,inf,-139.35828,,14.844601,7.866833e-12,3452,,498324.75,,13.948534,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3452,14.974521
-0.04,,0.04,65.07790327251665,-0.31898373,-0.12,,144.35204,24006.182737112045,inf,-117.835396,224714,1296,inf,-139.35204,,14.844312,7.862277e-12,3453,,498447.56,,12.848996,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3453,14.973617
-0.04,,0.04,65.06398378691372,-0.23908043,-0.12,,144.34192,24015.55192899704,inf,-104.42767,224731,1296,inf,-139.34192,,14.844022,7.857726e-12,3454,,498557.0,,14.701795,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3454,14.973247
-0.04,,0.04,65.06483357452967,-0.15949187,-0.12,,144.3389,24026.475990772247,inf,-128.88599,224799,1296,inf,-139.3389,,14.843732,7.8531764e-12,3455,,498690.88,,14.397967,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3455,14.972791
-0.04,,0.04,65.06944444444444,-0.078588754,-0.12,,144.34747,24038.350640296936,inf,-168.94937,224880,1296,inf,-139.34747,,14.843443,7.848633e-12,3456,,498864.84,,14.891043,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3456,14.972481
-0.04,,0.04,65.07954874168354,-0.0019892752,-0.12,,144.36412,24050.280499219894,inf,-196.93573,224980,1296,inf,-139.36412,,14.843154,7.844093e-12,3457,,499066.78,,11.559787,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3457,14.971204
-0.04,,0.04,65.07865818392135,0.08101274,-0.12,,144.36992,24061.466300964355,inf,-159.39595,225042,1296,inf,-139.36992,,14.842864,7.839557e-12,3458,,499231.2,,14.802037,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3458,14.970867
0.04,,0.04,65.09858340560855,-0.2346431,-0.12,,144.39572,24072.980824947357,inf,-228.6152,225176,1296,inf,-139.39572,,14.842575,7.835025e-12,3459,,499464.8,,14.735409,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3459,14.970508
0.04,,0.04,65.08872832369943,-0.16230583,-0.12,,144.38513,24084.468301296234,inf,-102.80519,225207,1296,inf,-139.38513,,14.842286,7.830497e-12,3460,,499572.56,,11.283137,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3460,14.969153
0.04,,0.04,65.10199364345564,-0.0786154,-0.12,,144.38556,24095.744466543198,inf,-140.83693,225318,1296,inf,-139.38556,,14.841997,7.8259725e-12,3461,,499718.4,,13.528826,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3461,14.96845
0.04,,0.04,65.1054303870595,-0.0022521615,-0.12,,144.39087,24106.156346321106,inf,-157.75731,225395,1296,inf,-139.39087,,14.841708,7.821452e-12,3462,,499881.2,,13.967399,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3462,14.967871
0.04,,0.04,65.09875830205024,0.083053336,-0.12,,144.38977,24116.172030210495,inf,-135.59644,225437,1296,inf,-139.38977,,14.841419,7.8169355e-12,3463,,500021.75,,14.37429,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3463,14.967411
0.04,,0.04,65.09959584295612,0.1596099,-0.12,,144.39761,24126.06928920746,inf,-166.53424,225505,1296,inf,-139.39761,,14.841131,7.812423e-12,3464,,500193.3,,13.626692,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3464,14.966734
0.12,,0.04,65.08715728715728,-0.15902348,-0.12,,144.39062,24135.761688947678,inf,-115.18193,225527,1296,inf,-139.39062,,14.840842,7.807914e-12,3465,,500313.5,,15.563001,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3465,14.966619
0.12,,0.04,65.07587997691864,-0.07692663,-0.12,,144.38254,24145.241684675217,inf,-111.39162,225553,1296,inf,-139.38254,,14.840553,7.803409e-12,3466,,500429.88,,15.638771,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3466,14.966523
0.12,,0.04,65.06922411306606,0.0012097433,-0.12,,144.37807,24154.853291988373,inf,-123.88795,225595,1296,inf,-139.37807,,14.840265,7.798908e-12,3467,,500558.75,,12.626099,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3467,14.965559
0.12,,0.04,65.06286043829296,0.08045809,-0.12,,144.37846,24164.56603693962,inf,-140.74655,225638,1296,inf,-139.37846,,14.839976,7.794412e-12,3468,,500704.5,,13.344276,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3468,14.964806
0.12,,0.04,65.0521764197175,0.1612822,-0.12,,144.37422,24174.039923667908,inf,-124.66343,225666,1296,inf,-139.37422,,14.839688,7.789918e-12,3469,,500834.2,,12.738238,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3469,14.963873
0.12,,0.04,65.04293948126801,0.23949514,-0.12,,144.37193,24183.879758358,inf,-131.4076,225699,1296,inf,-139.37193,,14.8394,7.7854286e-12,3470,,500970.6,,15.349315,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3470,14.9636965
0.2,,0.04,65.03025064822818,-0.077717036,-0.12,,144.36542,24193.376680374146,inf,-116.75411,225720,1296,inf,-139.36542,,14.839112,7.780943e-12,3471,,501092.34,,15.688508,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3471,14.963617
0.2,,0.04,65.01958525345623,0.00026556104,-0.12,,144.3608,24202.762368917465,inf,-123.34287,225748,1296,inf,-139.3608,,14.838824,7.776463e-12,3472,,501220.7,,14.483317,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3472,14.96319
0.2,,0.04,65.00921393607832,0.08028397,-0.12,,144.35544,24214.647792577744,inf,-120.742226,225777,1296,inf,-139.35544,,14.838536,7.7719844e-12,3473,,501346.44,,13.975987,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3473,14.962623
0.2,,0.04,64.99654576856649,0.16104199,-0.12,,144.34868,24226.22061753273,inf,-115.90774,225798,1296,inf,-139.34868,,14.838248,7.767511e-12,3474,,501467.3,,12.658961,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3474,14.96167
0.2,,0.04,64.98446043165468,0.23953444,-0.12,,144.34305,24237.86177444458,inf,-119.76336,225821,1296,inf,-139.34305,,14.83796,7.763041e-12,3475,,501592.1,,15.475358,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3475,14.961529
0.2,,0.04,64.97180667433832,0.31769574,-0.12,,144.33698,24249.211834430695,inf,-118.23564,225842,1296,inf,-139.33698,,14.837672,7.758574e-12,3476,,501715.3,,13.542703,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3476,14.960832
-0.2,,0.12,64.96031061259707,-0.40092796,-0.12,,144.33215,24260.68498134613,inf,-122.5746,225867,1296,inf,-139.33215,,14.837385,7.754113e-12,3477,,501842.9,,14.433151,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3477,14.960391
-0.2,,0.12,64.94594594594595,-0.3194275,-0.12,,144.32338,24271.76493358612,inf,-108.790985,225882,1296,inf,-139.32338,,14.837097,7.749654e-12,3478,,501956.7,,14.307449,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3478,14.95992
-0.2,,0.12,64.93245185398104,-0.23944557,-0.12,,144.31445,24282.347805023193,inf,-108.27207,225900,1296,inf,-139.31445,,14.83681,7.7452e-12,3479,,502069.97,,14.066176,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3479,14.959375
-0.2,,0.12,64.92212643678161,-0.15931061,-0.12,,144.30539,24292.88617157936,inf,-107.81672,225929,1296,inf,-139.30539,,14.836522,7.74075e-12,3480,,502182.78,,15.335153,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3480,14.959196
-0.2,,0.12,64.91123240448147,-0.08092806,-0.12,,144.29836,24303.197803735733,inf,-114.771194,225956,1296,inf,-139.29836,,14.836235,7.736302e-12,3481,,502302.56,,15.324112,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3481,14.959012
-0.2,,0.12,64.89919586444572,0.0028223842,-0.12,,144.29283,24313.000662088394,inf,-120.06468,225979,1296,inf,-139.29283,,14.835948,7.731859e-12,3482,,502427.62,,14.615531,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3482,14.958627
-0.12,,0.12,64.88946310651737,-0.32191932,-0.12,,144.28917,24322.62232708931,inf,-126.57152,226010,1296,inf,-139.28917,,14.835661,7.72742e-12,3483,,502559.2,,13.442438,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3483,14.957905
-0.12,,0.12,64.87543053960964,-0.24155295,-0.12,,144.27974,24332.54821419716,inf,-106.38972,226026,1296,inf,-139.27974,,14.835374,7.7229854e-12,3484,,502670.6,,11.734462,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3484,14.956691
-0.12,,0.12,64.86714490674318,-0.15782647,-0.12,,144.27315,24342.1383061409,inf,-116.30576,226062,1296,inf,-139.27315,,14.835087,7.718554e-12,3485,,502791.9,,14.1046715,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3485,14.956162
-0.12,,0.12,64.85341365461848,-0.08000672,-0.12,,144.26518,24351.82189321518,inf,-111.5388,226079,1296,inf,-139.26518,,14.8348,7.714125e-12,3486,,502908.44,,11.627212,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3486,14.954917
-0.12,,0.12,64.8419845139088,-0.0012705326,-0.12,,144.26015,24361.778154850006,inf,-121.68614,226104,1296,inf,-139.26015,,14.834513,7.709702e-12,3487,,503035.12,,14.353647,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3487,14.95446
-0.12,,0.12,64.83830275229357,0.081339255,-0.12,,144.26273,24371.625941991806,inf,-148.27353,226156,1296,inf,-139.26273,,14.834227,7.7052835e-12,3488,,503188.38,,14.956003,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3488,14.954173
-0.04,,0.12,64.83118372026368,-0.23774225,-0.12,,144.26224,24381.318049430847,inf,-137.56525,226196,1296,inf,-139.26224,,14.83394,7.700867e-12,3489,,503330.94,,15.300492,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3489,14.953985
-0.04,,0.12,64.83352435530087,-0.15790346,-0.12,,144.25137,24391.116008520126,inf,-101.31867,226269,1296,inf,-139.25137,,14.833653,7.696455e-12,3490,,503437.28,,13.328668,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3490,14.953237
-0.04,,0.12,64.82727012317388,-0.08027373,-0.12,,144.24887,24402.01562833786,inf,-130.51657,226312,1296,inf,-139.24887,,14.833366,7.692046e-12,3491,,503572.8,,13.390179,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3491,14.9525
-0.04,,0.12,64.82502863688431,0.0005739778,-0.12,,144.24599,24413.707313776016,inf,-129.21393,226369,1296,inf,-139.24599,,14.83308,7.6876405e-12,3492,,503707.0,,15.069773,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3492,14.952248
-0.04,,0.12,64.81362725450902,0.07947233,-0.12,,144.24074,24425.78301692009,inf,-120.86978,226394,1296,inf,-139.24074,,14.832794,7.6832395e-12,3493,,503832.88,,14.203011,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3493,14.951745
