IWMin,ReturnMean,IWMax,ReturnAbsMax,Regret/t,LQGmu1_higher,Iteration,ReturnMin,DenMISELogFirst,ReturnMax,TimestepsSoFar,ReturnLastEpisode,ReturnStepMax,LQGmu1_actor,Delta,IWFirstEpisode,Bound,LQGsigma_higher,Regret,DenMISEMeanLog,IWLastEpisode,DenMISELogLast,IWMean,TimeElapsed
,0.848581,17.07433,0.9565644,0.116539,-0.26530612,3478,,-0.2213949,0.9565644,69560,0.956278,0.9995538,-0.24973735,1.0051302e-10,15.653742,1.7026949,0.027547687,405.32275,-0.76376,1.0765861e-08,-0.45979053,1.081701,49288.10279870033
,0.8486119,3.7627964,0.9565644,0.116508126,-0.42857143,3479,,-0.2171917,0.9565644,69580,0.9558845,0.9995538,-0.55972713,1.0045524e-10,1.9592487,1.7020059,0.1800923,405.3318,-0.76359355,1.7604513,-0.26326084,0.9977221,49302.84988093376
,0.84864277,9.950956,0.9565644,0.11647725,0.14285715,3480,,-0.21691608,0.9565644,69600,0.95610374,0.9995538,0.06440171,1.0039752e-10,0.0008563063,1.7018366,0.10170138,405.34082,-0.7635684,3.3359146e-10,-0.67446584,0.9693853,49317.43672370911
,0.8486721,28.280678,0.9565644,0.116447926,-0.9591837,3481,,-0.21720316,0.9565644,69620,0.9506664,0.9995538,-0.9601381,1.0033984e-10,,1.7017132,0.01831564,405.35522,-0.7634713,,-0.39465564,1.074341,49331.669093847275
,0.8487028,18.745317,0.9565644,0.11641723,-0.9591837,3482,,-0.21749038,0.9565644,69640,0.9556807,0.9995538,-0.96473825,1.0028222e-10,,1.7014661,0.027547687,405.36475,-0.7633049,18.671534,-0.25470206,1.0364001,49346.05349493027
,0.8487333,27.573362,0.9565644,0.11638671,-0.59183675,3483,,-0.21777754,0.9565644,69660,0.95507425,0.9995538,-0.615293,1.0022464e-10,,1.7014157,0.01831564,405.37476,-0.76315427,,-0.27325502,1.084194,49360.67991566658
,0.8487641,106.49251,0.9565644,0.116355896,0.63265306,3484,,-0.2180646,0.9565644,69680,0.95597935,0.9995538,0.63094103,1.0016712e-10,,1.7013944,0.01831564,405.3838,-0.7630188,,-0.3721078,0.88484067,49375.02846336365
,0.8486455,27.93608,0.9565644,0.11647451,-0.9591837,3485,,-0.21835159,0.9565644,69700,0.4353232,0.9995538,-0.98182,1.0010964e-10,,1.7013857,0.01831564,405.91382,-0.7632827,,-1.5583068,1.078498,49389.34432220459
,0.8486764,145.31076,0.9565644,0.116443634,1.0,3486,,-0.2186385,0.9565644,69720,0.95615494,0.9995538,0.9931575,1.0005221e-10,,1.7009805,0.01831564,405.9226,-0.7631784,,-0.4758747,1.2513714,49403.77766394615
,0.8484799,25.580158,0.9565644,0.11664009,-0.26530612,3487,,-0.21892531,0.9565644,69740,0.16373369,0.9995538,-0.26131684,9.999483e-11,19.593088,1.7008331,0.01831564,406.72412,-0.76341486,,-1.818518,1.1104006,49418.38421320915
,0.84851044,68.793526,0.9565644,0.11660957,0.63265306,3488,,-0.21360888,0.9565644,69760,0.9552679,0.9995538,0.68384004,9.993752e-11,,1.7007512,0.027547687,406.73413,-0.76321244,,-0.16480936,0.9330972,49432.983194351196
,0.8483798,25.843742,0.9565644,0.11674023,-0.63265306,3489,,-0.21389553,0.9565644,69780,0.39246118,0.9995538,-0.6353129,9.9880236e-11,4.8028403e-35,1.700744,0.027547687,407.30664,-0.76344514,,-1.5027541,0.9510709,49447.54817485809
,0.8484107,23.99778,0.9565644,0.11670929,-0.10204082,3490,,-0.21418211,0.9565644,69800,0.9562441,0.9995538,-0.119894676,9.982301e-11,1.530619e-08,1.7007451,0.027547687,407.31543,-0.76339793,,-0.5469596,0.98891366,49461.89043521881
,0.8484411,26.885532,0.9565644,0.11667889,-1.0,3491,,-0.2144686,0.9565644,69820,0.9545153,0.9995538,-0.90872216,9.9765834e-11,0.33414048,1.7007387,0.47965226,407.32593,-0.7633068,0.23804025,-0.43232512,0.9893736,49476.00772500038
,0.84847194,9.724659,0.9565644,0.11664808,-0.9183673,3492,,-0.2146593,0.9565644,69840,0.95616895,0.9995538,-0.87383366,9.97087e-11,1.3125965e-22,1.7016869,0.062317666,407.3352,-0.76321447,9.712756,-0.42884588,0.9965632,49490.47766828537
,0.8485027,32.281498,0.9565644,0.11661732,-0.877551,3493,,-0.21494563,0.9565644,69860,0.95595324,0.9995538,-0.886277,9.965161e-11,,1.7014909,0.01831564,407.34448,-0.7631115,31.793167,-0.39878666,1.0308243,49505.13592672348
,0.84853345,54.216602,0.9565644,0.116586566,0.5102041,3494,,-0.21523188,0.9565644,69880,0.95603627,0.9995538,0.504762,9.959459e-11,,1.7007473,0.027547687,407.35352,-0.7629975,,-0.3936779,1.0464052,49519.62723207474
,0.84844446,20.831293,0.9565644,0.116675556,0.42857143,3495,,-0.21551804,0.9565644,69900,0.5373763,0.9995538,0.40842053,9.95376e-11,6.61927e-28,1.7005086,0.062317666,407.781,-0.7631397,11.123622,-1.2998939,1.024948,49534.01062846184
,0.8483667,32.013363,0.9565644,0.11675334,-0.877551,3496,,-0.21580411,0.9565644,69920,0.57651925,0.9995538,-0.8771094,9.948066e-11,,1.7001739,0.01831564,408.16968,-0.76326585,,-1.2262046,1.0323839,49548.50907564163
,0.84839755,21.101645,0.9565644,0.116722465,-0.877551,3497,,-0.21609011,0.9565644,69940,0.9562549,0.9995538,-0.8279518,9.9423775e-11,,1.7005751,0.027547687,408.17847,-0.7631466,21.100653,-0.37653452,1.0301806,49563.42041683197
,0.8484283,10.501175,0.9565644,0.11669171,0.30612245,3498,,-0.21637604,0.9565644,69960,0.9560139,0.9995538,0.11644505,9.936694e-11,0.0006182946,1.7001915,0.14097345,408.1875,-0.7630631,4.1234628e-14,-0.49801004,0.97143275,49577.71708321571
,0.8484405,24.950901,0.9565644,0.11667949,0.10204082,3499,,-0.21666169,0.9565644,69980,0.8913095,0.9995538,0.116384804,9.931015e-11,,1.7024281,0.027547687,408.26147,-0.7630336,23.752666,-0.6315002,1.0333643,49591.996094703674
,0.84842384,16.934168,0.9565644,0.11669618,0.10204082,3500,,-0.21694745,0.9565644,70000,0.78985405,0.9995538,0.052298788,9.9253404e-11,4.0665704e-18,1.7001307,0.041433174,408.43677,-0.7629852,16.934168,-0.624524,1.0176781,49606.267456293106
,0.8484514,37.411274,0.9565644,0.11666864,-0.63265306,3501,,-0.21723312,0.9565644,70020,0.9449462,0.9995538,-0.63402975,9.919671e-11,,1.700027,0.01831564,408.45703,-0.7628906,,-0.44766778,0.9704128,49620.88834691048
,0.8484821,11.709362,0.9565644,0.116637945,-0.26530612,3502,,-0.21751872,0.9565644,70040,0.9560756,0.9995538,-0.26211098,9.914008e-11,11.232176,1.7000134,0.041433174,408.46606,-0.76283234,1.0344227e-16,-0.5259524,1.0451381,49635.35076594353
,0.84851277,25.426306,0.9565644,0.11660725,-0.26530612,3503,,-0.21460201,0.9565644,70060,0.9559677,0.9995538,-0.23780444,9.9083484e-11,19.508564,1.7021928,0.01831564,408.4751,-0.76264876,25.237015,-0.16246651,1.1150928,49649.968262434006
,0.84854335,23.460613,0.9565644,0.11657667,-0.2244898,3504,,-0.20933378,0.9565644,70080,0.95573944,0.9995538,-0.2511519,9.902693e-11,2.3326368,1.7006464,0.027547687,408.48462,-0.7625076,18.863934,-0.38115805,1.000324,49664.517854213715
,0.84857404,16.78187,0.9565644,0.116545975,-0.26530612,3505,,-0.20895363,0.9565644,70100,0.95603436,0.9995538,-0.24148689,9.8970436e-11,15.460195,1.7001581,0.027547687,408.49365,-0.7623582,16.086813,-0.237101,1.0838872,49678.98748254776
,0.8486046,32.54103,0.9565644,0.1165154,0.06122449,3506,,-0.20483771,0.9565644,70120,0.95562357,0.9995538,0.039548066,9.891398e-11,,1.6999431,0.01831564,408.50293,-0.7622137,,-0.3369831,1.0517489,49693.55757665634
,0.8486237,29.462454,0.9565644,0.116496325,0.020408163,3507,,-0.20512289,0.9565644,70140,0.915604,0.9995538,0.0073786443,9.885759e-11,2.6008438e-25,1.700223,0.027547687,408.5525,-0.7621453,20.139877,-0.57117134,0.9266338,49707.844016075134
,0.84864825,25.529236,0.9565644,0.11647177,-0.63265306,3508,,-0.20540799,0.9565644,70160,0.9346738,0.9995538,-0.5984723,9.880123e-11,4.7622298e-35,1.6998862,0.027547687,408.583,-0.7621573,,-0.72845435,0.9542182,49722.39675998688
,0.8486789,7.0831323,0.9565644,0.11644113,-0.877551,3509,,-0.20569302,0.9565644,70180,0.95620996,0.9995538,-0.8397364,9.874492e-11,2.3179819e-10,1.6998366,0.08638168,408.59204,-0.76202065,0.031593755,-0.23407722,0.99406683,49736.594752550125
,0.84870946,35.626717,0.9565644,0.11641055,-0.8367347,3510,,-0.20597796,0.9565644,70200,0.9561002,0.9995538,-0.8686608,9.868867e-11,,1.7002294,0.01831564,408.60107,-0.76194507,35.122593,-0.49121237,0.98770046,49750.96667122841
,0.8487401,8.327091,0.9565644,0.11637992,0.06122449,3511,,-0.20626283,0.9565644,70220,0.95610857,0.9995538,-0.014023423,9.863246e-11,0.0023138514,1.6998144,0.08638168,408.60986,-0.76184475,4.6988786e-25,-0.39357942,0.977998,49765.52164697647
,0.8487701,7.899029,0.9565644,0.116349936,-0.020408163,3512,,-0.20654695,0.9565644,70240,0.9540901,0.9995538,0.012042763,9.85763e-11,0.18525952,1.6994672,0.10170138,408.62085,-0.76182127,7.5511594,-0.65689594,0.98003036,49779.89405012131
,0.8488004,43.71219,0.9565644,0.1163196,0.020408163,3513,,-0.20677888,0.9565644,70260,0.955287,0.9995538,0.036741845,9.8520185e-11,,1.7061436,0.01831564,408.6306,-0.7618151,40.294113,-0.7194474,0.91773456,49794.20043873787
,0.84883094,28.787651,0.9565644,0.11628908,0.020408163,3514,,-0.20706351,0.9565644,70280,0.9562814,0.9995538,0.038264707,9.846412e-11,2.6058888e-25,1.7030684,0.027547687,408.63965,-0.7617888,21.764845,-0.5831774,0.93739593,49808.56244921684
,0.84886146,19.08479,0.9565644,0.11625856,0.020408163,3515,,-0.20734803,0.9565644,70300,0.9559734,0.9995538,-0.024585461,9.84081e-11,4.5006554e-11,1.7016147,0.041433174,408.64893,-0.76175094,15.419955,-0.5637959,0.95573837,49823.2908680439
,0.8488914,4.6892366,0.9565644,0.11622864,-0.10204082,3516,,-0.2076325,0.9565644,70320,0.9539449,0.9995538,0.10981058,9.835214e-11,1.5690807,1.6996293,0.14097345,408.6599,-0.7617165,4.4120145,-0.59502417,0.9963783,49837.725813150406
,0.8489131,4.241562,0.9565644,0.116206944,0.10204082,3517,,-0.2074707,0.9565644,70340,0.92517,0.9995538,0.1321474,9.829621e-11,0.7174102,1.6995511,0.2939076,408.69995,-0.76166266,2.3957913,-0.5685117,0.9836092,49852.28833436966
,0.8489197,2.157627,0.9565644,0.11620033,-0.30612245,3518,,-0.20755103,0.9565644,70360,0.8725128,0.9995538,-0.71866244,9.824033e-11,1.6639148,1.698906,0.2939076,408.79272,-0.7616589,0.9284208,-0.7319907,0.99378973,49866.754974126816
,0.84895027,37.769527,0.9565644,0.11616975,-0.71428573,3519,,-0.20736238,0.9565644,70380,0.95637685,0.9995538,-0.7330674,9.81845e-11,,1.7005658,0.01831564,408.80127,-0.7615854,34.78601,-0.49670485,0.97176975,49881.004851579666
,0.8489807,7.0450954,0.9565644,0.11613929,-0.75510204,3520,,-0.20764652,0.9565644,70400,0.956157,0.9995538,-0.7054033,9.812873e-11,0.0015671807,1.6994404,0.11973804,408.8103,-0.76148784,4.8205247,-0.38630477,0.9779566,49895.477454185486
,0.8490112,37.3317,0.9565644,0.116108835,-0.71428573,3521,,-0.20793012,0.9565644,70420,0.9562459,0.9995538,-0.70255476,9.8073e-11,,1.7028174,0.01831564,408.8191,-0.7614547,36.095623,-0.6227045,0.9785503,49910.34362196922
,0.8490415,25.418808,0.9565644,0.116078496,-0.71428573,3522,,-0.20821409,0.9565644,70440,0.95587134,0.9995538,-0.71297693,9.8017316e-11,,1.7039123,0.027547687,408.82837,-0.7614312,25.409853,-0.6529097,0.96231335,49924.614871263504
,0.8490719,36.70127,0.9565644,0.1160481,-0.71428573,3523,,-0.20849797,0.9565644,70460,0.95600253,0.9995538,-0.70674014,9.7961673e-11,,1.7030923,0.01831564,408.83765,-0.76137334,36.46819,-0.51793194,0.98544914,49939.06947159767
,0.8491023,25.00756,0.9565644,0.1160177,-0.71428573,3524,,-0.20878178,0.9565644,70480,0.9562251,0.9995538,-0.7050085,9.790609e-11,,1.7033323,0.027547687,408.84644,-0.7613265,24.872292,-0.5783696,0.9655695,49953.817779541016
,0.8491327,36.092457,0.9565644,0.1159873,-0.71428573,3525,,-0.20906551,0.9565644,70500,0.9564387,0.9995538,-0.69222933,9.785055e-11,,1.7035185,0.01831564,408.85522,-0.7612898,34.72894,-0.59479254,0.9923364,49968.22215843201
,0.8491631,24.60986,0.9565644,0.1159569,-0.71428573,3526,,-0.20934916,0.9565644,70520,0.95621455,0.9995538,-0.74139494,9.779505e-11,,1.7024915,0.027547687,408.864,-0.7612994,23.020245,-0.7840062,0.9684955,49982.98257088661
,0.8491935,18.251139,0.9565644,0.115926504,-0.71428573,3527,,-0.20963272,0.9565644,70540,0.956131,0.9995538,-0.7002324,9.773961e-11,1.6806811e-23,1.6993458,0.041433174,408.8728,-0.7611791,10.526949,-0.30324984,0.9561987,49997.71861290932
,0.84922373,6.708201,0.9565644,0.115896285,-0.67346936,3528,,-0.20991622,0.9565644,70560,0.9559999,0.9995538,-0.45862377,9.768421e-11,0.117810644,1.6988609,0.15296425,408.88208,-0.76115906,4.8966804,-0.6452508,0.97388065,50012.64881563187
,0.8492537,38.245415,0.9565644,0.1158663,-0.46938777,3529,,-0.21016623,0.9565644,70580,0.9550988,0.9995538,-0.45202413,9.762885e-11,1.6931337e-22,1.7022712,0.01831564,408.8921,-0.7611058,31.675863,-0.547186,0.96140116,50027.23076057434
,0.84928405,25.168304,0.9565644,0.115835965,-0.46938777,3530,,-0.21044956,0.9565644,70600,0.9561672,0.9995538,-0.4853664,9.7573546e-11,9.915342e-10,1.7024248,0.027547687,408.90112,-0.761046,19.744022,-0.50859904,0.99985826,50041.93495845795
,0.8493143,16.621525,0.9565644,0.115805745,-0.46938777,3531,,-0.2107328,0.9565644,70620,0.9562504,0.9995538,-0.52912027,9.751829e-11,0.00034787963,1.7015424,0.041433174,408.91016,-0.76096827,14.497887,-0.48363042,1.0017662,50056.640796899796
,0.8493445,11.00372,0.9565644,0.115775526,-0.46938777,3532,,-0.21101587,0.9565644,70640,0.95583117,0.9995538,-0.5048315,9.746307e-11,0.078311995,1.6987422,0.062317666,408.9192,-0.7609083,7.0075645,-0.54979515,0.9970314,50070.939440488815
,0.8493747,2.4287333,0.9565644,0.115745306,-0.10204082,3533,,-0.21127678,0.9565644,70660,0.9562095,0.9995538,-0.031508066,9.74079e-11,1.0994606,1.6986272,0.40740025,408.92822,-0.76078874,0.8396403,-0.33494708,0.9880796,50085.365463256836
,0.8494032,84.88141,0.9565644,0.115716815,0.877551,3534,,-0.21124864,0.9565644,70680,0.95025504,0.9995538,0.8250638,9.73528e-11,,1.6984167,0.027547687,408.9431,-0.7607353,,-0.5591633,0.96033025,50099.690148591995
,0.84924597,45.913593,0.9565644,0.11587405,-1.0,3535,,-0.21153156,0.9565644,70700,0.29321745,0.9995538,-0.44188523,9.729772e-11,0.3942046,1.6982783,0.9216105,409.61475,-0.7609904,0.30660656,-1.6159072,0.97231156,50114.070997953415
,0.8492762,20.505915,0.9565644,0.11584383,-0.5102041,3536,,-0.2117029,0.9565644,70720,0.95595163,0.9995538,-0.4684299,9.72427e-11,1.252847e-14,1.6981452,0.027547687,409.62378,-0.76090527,1.0282357,-0.4301984,0.9851753,50128.83387923241
,0.84930634,24.77624,0.9565644,0.11581367,-0.46938777,3537,,-0.21198566,0.9565644,70740,0.9562438,0.9995538,-0.50776803,9.718771e-11,9.930597e-10,1.6996548,0.027547687,409.6328,-0.76084685,24.770676,-0.5373669,1.0056403,50143.37250876427
,0.8493367,16.364908,0.9565644,0.115783334,-0.46938777,3538,,-0.21226835,0.9565644,70760,0.9565074,0.9995538,-0.46067843,9.713279e-11,0.00034841418,1.6980402,0.041433174,409.6416,-0.76072216,8.670262,-0.3241959,1.0045633,50157.72679686546
,0.84936684,7.205054,0.9565644,0.115753174,-0.46938777,3539,,-0.21255086,0.9565644,70780,0.95632577,0.9995538,-0.5919311,9.70779e-11,0.6845765,1.698253,0.09372906,409.65063,-0.76065356,7.1264777,-0.51972574,0.99728936,50172.05084300041
,0.849397,27.608221,0.9565644,0.115723014,-0.59183675,3540,,-0.21263997,0.9565644,70800,0.9561733,0.9995538,-0.5897009,9.7023056e-11,,1.7000579,0.01831564,409.65942,-0.7605058,27.55194,-0.2350247,1.0869765,50186.915501356125
,0.8494273,27.402308,0.9565644,0.115692735,-0.59183675,3541,,-0.21292241,0.9565644,70820,0.9563941,0.9995538,-0.60009503,9.6968274e-11,,1.698972,0.01831564,409.66797,-0.76033413,27.391968,-0.23598795,1.08816,50201.360182762146
,0.8494574,32.148884,0.9565644,0.115662634,0.14285715,3542,,-0.21320479,0.9565644,70840,0.95595443,0.9995538,0.1671186,9.6913526e-11,,1.6975646,0.027547687,409.677,-0.7601613,,-0.23349668,0.9958918,50215.86302924156
,0.84946054,27.207237,0.9565644,0.115659475,-0.59183675,3543,,-0.21348706,0.9565644,70860,0.86075306,0.9995538,-0.6286317,9.6858827e-11,,1.6972506,0.01831564,409.7815,-0.7601931,,-0.86598045,1.0886506,50230.00606799126
,0.8494906,18.716227,0.9565644,0.115629435,-0.63265306,3544,,-0.21376927,0.9565644,70880,0.9560399,0.9995538,-0.6339566,9.680417e-11,2.2470452e-15,1.6960381,0.041433174,409.79053,-0.760088,15.382919,-0.4732327,0.94339174,50244.32489323616
,0.8495208,36.804256,0.9565644,0.115599215,-0.63265306,3545,,-0.2140514,0.9565644,70900,0.9563085,0.9995538,-0.6247285,9.674956e-11,,1.6961082,0.01831564,409.79907,-0.7600364,36.513462,-0.51915216,0.97684413,50258.9851372242
,0.84955084,16.40506,0.9565644,0.115569174,-0.67346936,3546,,-0.21433344,0.9565644,70920,0.9562418,0.9995538,-0.7393875,9.6695e-11,1.7605997e-08,1.6957445,0.062317666,409.80835,-0.75995034,7.2341056,-0.42810303,0.94054633,50273.432260513306
,0.8495809,14.03285,0.9565644,0.11553913,-0.06122449,3547,,-0.21461542,0.9565644,70940,0.955984,0.9995538,-0.11057666,9.664049e-11,1.0442541e-05,1.6953561,0.041433174,409.81738,-0.75984216,,-0.31608704,0.9775808,50287.795191287994
,0.849611,8.587711,0.9565644,0.11550903,-0.75510204,3548,,-0.2148973,0.9565644,70960,0.95642644,0.9995538,-0.6588613,9.658602e-11,1.9138632e-12,1.6951426,0.062317666,409.82617,-0.7597724,6.173503e-23,-0.48871422,0.9908106,50302.512384176254
,0.8496411,10.702343,0.9565644,0.11547893,-0.63265306,3549,,-0.21517912,0.9565644,70980,0.9565315,0.9995538,-0.57317215,9.6531595e-11,0.0013810017,1.696774,0.08638168,409.83472,-0.75979936,10.2715225,-0.84536004,0.9564122,50317.230795145035
,0.8496711,6.2203074,0.9565644,0.11544889,-0.5102041,3550,,-0.21546045,0.9565644,71000,0.9562395,0.9995538,-0.6185536,9.647722e-11,0.79336995,1.695368,0.12992261,409.8435,-0.7597208,4.2251472,-0.4366232,0.9861399,50332.07143640518
,0.8497011,36.261623,0.9565644,0.11541891,-0.63265306,3551,,-0.21551864,0.9565644,71020,0.9560083,0.9995538,-0.6322481,9.6422884e-11,,1.6970114,0.01831564,409.85254,-0.7596163,23.558777,-0.37473702,0.9841244,50347.07279539108
,0.84973097,35.90519,0.9565644,0.11538905,-0.63265306,3552,,-0.21580021,0.9565644,71040,0.95585376,0.9995538,-0.62674963,9.63686e-11,,1.6962948,0.01831564,409.86182,-0.75954276,35.130474,-0.47825196,0.98685175,50362.08856987953
,0.8497609,18.160988,0.9565644,0.11535913,-0.59183675,3553,,-0.21608171,0.9565644,71060,0.9561033,0.9995538,-0.54718226,9.631437e-11,2.7646763e-27,1.6966028,0.027547687,409.8711,-0.7594526,9.90255,-0.42299697,1.0365177,50376.411650419235
,0.8497909,18.660162,0.9565644,0.11532915,0.71428573,3554,,-0.21636312,0.9565644,71080,0.9562803,0.9995538,0.5899577,9.626017e-11,0.0001891119,1.6951888,0.2300663,409.87988,-0.7594386,1.080633e-06,-0.74357533,0.9861446,50391.0579867363
,0.84967834,2.97416,0.9565644,0.11544168,-0.46938777,3555,,-0.21664439,0.9565644,71100,0.44989857,0.9995538,-1.0654151,9.620602e-11,1.4327176,1.6950738,0.27086833,410.39526,-0.7596518,0.003159761,-1.5032216,0.9916311,50406.280487298965
,0.8497082,30.958054,0.9565644,0.11541182,-1.0,3556,,-0.21652272,0.9565644,71120,0.9557521,0.9995538,-0.903516,9.615193e-11,8.1642034e-13,1.7006363,0.09372906,410.40454,-0.7600499,29.111862,-2.1662815,0.9391721,50420.980075120926
,0.849738,28.508583,0.9565644,0.115382016,-1.0,3557,,-0.2168039,0.9565644,71140,0.95591515,0.9995538,-0.88189214,9.6097866e-11,7.633517e-06,1.6976964,0.14097345,410.41382,-0.75997543,3.4540222,-0.4335044,0.9726423,50435.73217701912
,0.8497679,31.884327,0.9565644,0.115352094,-0.877551,3558,,-0.21708499,0.9565644,71160,0.9561568,0.9995538,-0.8914779,9.604385e-11,,1.7032261,0.01831564,410.4226,-0.75987756,31.055946,-0.38281745,1.0428865,50450.26198005676
,0.8497979,31.610023,0.9565644,0.11532211,-0.877551,3559,,-0.21736601,0.9565644,71180,0.9561467,0.9995538,-0.90352964,9.59899e-11,,1.7007313,0.01831564,410.4314,-0.7597657,24.367508,-0.4012787,1.043108,50464.92973256111
,0.8498276,20.840733,0.9565644,0.11529243,-0.877551,3560,,-0.21764694,0.9565644,71200,0.95582634,0.9995538,-0.9254663,9.593597e-11,,1.6994386,0.027547687,410.44092,-0.7596607,14.221252,-0.42650345,1.0351418,50479.23108792305
,0.84985757,14.591487,0.9565644,0.11526245,-0.9183673,3561,,-0.2179278,0.9565644,71220,0.95624644,0.9995538,-0.9453701,9.58821e-11,,1.6958263,0.041433174,410.4497,-0.7595502,14.133163,-0.39846715,1.0200057,50493.443654060364
,0.8498874,3.601274,0.9565644,0.11523265,-0.42857143,3562,,-0.21820858,0.9565644,71240,0.95607084,0.9995538,-0.84832895,9.5828276e-11,1.139733,1.6949196,0.40740025,410.45874,-0.7594134,0.5861611,-0.29140037,0.9875076,50508.01402640343
,0.8499172,9.683634,0.9565644,0.115202844,-0.9183673,3563,,-0.21816936,0.9565644,71260,0.95604265,0.9995538,-0.9841276,9.5774486e-11,1.3172112e-22,1.6947198,0.062317666,410.46777,-0.7593358,5.448374,-0.4703128,1.0001855,50522.52086162567
,0.8499468,121.43462,0.9565644,0.11517322,1.0,3564,,-0.21845,0.9565644,71280,0.95568436,0.9995538,2.2334356,9.572075e-11,0.21876086,1.6946118,1.0,410.4773,-0.7592694,0.093857065,-0.52133733,1.006363,50537.36720728874
,0.84973335,18.743977,0.9565644,0.115386665,-0.9591837,3565,,-0.21866916,0.9565644,71300,0.08902847,0.9995538,-0.9765922,9.566706e-11,,1.6942204,0.027547687,411.35352,-0.7608501,,-6.3953876,1.0384287,50552.07687854767
,0.84976315,25.464931,0.9565644,0.11535686,-0.26530612,3566,,-0.21894962,0.9565644,71320,0.95581675,0.9995538,-0.25778455,9.561341e-11,19.593563,1.6938534,0.01831564,411.36255,-0.76074064,,-0.40723643,1.1111376,50566.23636388779
,0.84979296,68.805466,0.9565644,0.11532706,0.42857143,3567,,-0.2137505,0.9565644,71340,0.95604473,0.9995538,0.43957874,9.555981e-11,,1.6937827,0.01831564,411.37158,-0.7605476,,-0.18104228,1.1560959,50580.88098692894
,0.84971076,65.43317,0.9565644,0.115409255,0.59183675,3568,,-0.2140308,0.9565644,71360,0.55693173,0.9995538,0.59649056,9.550625e-11,,1.6937555,0.027547687,411.78027,-0.76061887,1.0770889e-05,-1.1626908,0.92644376,50595.4142639637
,0.8495984,13.4868555,0.9565644,0.11552161,-0.9591837,3569,,-0.21431103,0.9565644,71380,0.44871616,0.9995538,-0.88117343,9.5452736e-11,,1.6933675,0.041433174,412.29663,-0.76084787,,-1.4981965,0.99558365,50609.813999176025
,0.8496283,20.669144,0.9565644,0.11549169,-0.877551,3570,,-0.21459119,0.9565644,71400,0.95612144,0.9995538,-0.85500544,9.5399265e-11,,1.6943579,0.027547687,412.30542,-0.76073617,20.503967,-0.35636586,1.0355885,50624.25399804115
,0.84965813,16.851324,0.9565644,0.115461886,-0.26530612,3571,,-0.21487126,0.9565644,71420,0.95608324,0.9995538,-0.26311263,9.534584e-11,15.551952,1.6933428,0.027547687,412.31445,-0.7606383,,-0.44433618,1.0803769,50638.80463695526
,0.8496878,25.208042,0.9565644,0.1154322,-0.26530612,3572,,-0.21080564,0.9565644,71440,0.95571584,0.9995538,-0.28896588,9.529247e-11,19.434643,1.6933568,0.01831564,412.32373,-0.76044536,25.132734,-0.15028091,1.1142831,50653.36117529869
,0.8497176,13.703385,0.9565644,0.1154024,-0.877551,3573,,-0.20565948,0.9565644,71460,0.9561068,0.9995538,-0.89278185,9.523913e-11,,1.6932937,0.041433174,412.33276,-0.76028043,,-0.28235054,1.0210109,50668.08134388924
,0.84974736,12.005587,0.9565644,0.11537266,0.10204082,3574,,-0.20593931,0.9565644,71480,0.9560465,0.9995538,0.11375633,9.5185845e-11,5.3909556e-08,1.693167,0.062317666,412.3418,-0.76016897,,-0.38203186,0.9955869,50682.519411087036
,0.8497686,37.16049,0.9565644,0.11535144,0.10204082,3575,,-0.20621908,0.9565644,71500,0.9255189,0.9995538,0.09787452,9.51326e-11,,1.6951914,0.01831564,412.38135,-0.7601273,32.541916,-0.6060402,1.0429538,50697.06744146347
,0.8497873,36.788483,0.9565644,0.11533272,0.10204082,3576,,-0.20649876,0.9565644,71520,0.916797,0.9995538,0.10027588,9.50794e-11,,1.6938555,0.01831564,412.42993,-0.7600448,35.12003,-0.503582,1.0450178,50711.62253212929
,0.849811,24.39344,0.9565644,0.115309,0.10204082,3577,,-0.20677836,0.9565644,71540,0.9346351,0.9995538,0.07804925,9.5026244e-11,,1.6934407,0.027547687,412.46045,-0.7599614,23.892113,-0.5027028,1.0369403,50726.15937256813
,0.8498284,6.964509,0.9565644,0.115291595,-0.877551,3578,,-0.20705788,0.9565644,71560,0.91206384,0.9995538,-0.86815685,9.4973134e-11,2.3211497e-10,1.6930602,0.08638168,412.51343,-0.75985885,1.8881461e-26,-0.42816418,0.9962456,50741.19819688797
,0.8498581,30.80598,0.9565644,0.11526191,-0.877551,3579,,-0.20733733,0.9565644,71580,0.9560016,0.9995538,-0.8590661,9.492008e-11,,1.6944072,0.01831564,412.52246,-0.7597521,27.744202,-0.37350088,1.0482589,50755.74347448349
,0.8498877,20.316853,0.9565644,0.11523229,-0.877551,3580,,-0.2076167,0.9565644,71600,0.956178,0.9995538,-0.91155285,9.486705e-11,,1.6932797,0.027547687,412.5315,-0.7596434,17.531815,-0.4162491,1.0407188,50770.30322313309
,0.84991735,24.252142,0.9565644,0.115202665,-0.10204082,3581,,-0.207896,0.9565644,71620,0.9557277,0.9995538,-0.07642285,9.481407e-11,1.5210269e-08,1.6928375,0.027547687,412.54077,-0.759534,,-0.4057232,0.9886088,50785.01757693291
,0.84994584,16.02428,0.9565644,0.115174174,-0.10204082,3582,,-0.2081752,0.9565644,71640,0.9520988,0.9995538,-0.1068029,9.476114e-11,0.0011614665,1.6927578,0.041433174,412.5537,-0.7594431,12.115826,-0.4209228,0.9996078,50799.464443445206
