IWMin,Delta,ReturnLastEpisode,TimestepsSoFar,LQGsigma_higher,DenMISELogFirst,ReturnMax,IWMax,IWMean,Iteration,DenMISEMeanLog,ReturnStepMax,ReturnAbsMax,LQGmu1_actor,ReturnMin,TimeElapsed,Regret/t,IWFirstEpisode,Bound,IWLastEpisode,Regret,DenMISELogLast,LQGmu1_higher,ReturnMean
,1.3192863e-09,0.9559683,19200,0.027547687,-3.2450476,0.9565242,27.248894,0.929712,960,-0.8417556,0.99952173,0.9565242,-0.97095567,,15170.500277280807,0.15522557,,2.3927991,27.149334,149.01654,-0.6304099,-0.9591837,0.80989444
,1.316542e-09,0.9559005,19220,0.041433174,-3.2460887,0.9565242,17.089314,1.0002162,961,-0.8416286,0.99952173,0.9565242,-0.99378777,,15186.478848934174,0.15507364,,2.3907192,8.162204,149.02576,-0.64025515,-0.9183673,0.8100464
,1.3138065e-09,0.9557691,19240,0.027547687,-3.2471287,0.9565242,32.76286,0.9334792,962,-0.84150785,0.99952173,0.9565242,-0.96978146,,15202.961962223053,0.15492219,,2.39475,29.018097,149.0351,-0.72044843,-1.0,0.81019783
,1.3110794e-09,0.95562285,19260,0.01831564,-3.2481678,0.9565242,29.735968,1.2026938,963,-0.84135103,0.99952173,0.9565242,-0.75469327,,15219.378122806549,0.15477115,,2.3894405,5.9128884e-29,149.04462,-0.6131825,-0.75510204,0.81034887
,1.3083606e-09,0.95604104,19280,0.01831564,-3.2492056,0.9565242,60.128944,1.0986913,964,-0.8405719,0.99952173,0.9565242,0.39430672,,15235.699030160904,0.15461999,,2.3887277,,149.05365,-0.27894497,0.3877551,0.8105
,1.3056503e-09,0.59753597,19300,0.01831564,-3.2502425,0.9565242,74.276886,1.0005295,965,-0.8406406,0.99952173,0.9565242,0.6212638,,15252.061232566833,0.15484071,,2.3888085,9.8179736e-36,149.42126,-0.9826638,0.63265306,0.8102793
,1.3029485e-09,0.44666895,19320,0.15296425,-3.2512782,0.9565242,6.080427,0.9846445,966,-0.8409969,0.99952173,0.9565242,-0.18902159,,15269.36060333252,0.15521711,3.3077163e-16,2.3852186,4.2145652e-07,149.9397,-1.1582335,-0.26530612,0.8099029
,1.3002551e-09,0.9560777,19340,0.041433174,-3.252313,0.9565242,14.657984,1.0411122,967,-0.8405862,0.99952173,0.9565242,-0.094183326,,15286.005707025528,0.15506595,,2.386005,14.639777,149.94879,-0.4273378,-0.18367347,0.81005406
,1.2975699e-09,0.95576507,19360,0.01831564,-3.2533464,0.9565242,72.22451,0.776431,968,-0.84023863,0.99952173,0.9565242,0.42222634,,15302.950822591782,0.15491545,,2.381152,,149.95819,-0.53973526,0.42857143,0.81020457
,1.2948932e-09,0.57768196,19380,0.027547687,-3.254379,0.9565242,44.912304,0.851921,969,-0.84076965,0.99952173,0.9565242,0.43247077,,15319.95881819725,0.15515542,,2.3897865,42.934265,150.34558,-1.1132985,0.42857143,0.8099646
,1.2922247e-09,0.5250607,19400,0.11973804,-3.2554104,0.9565242,9.330226,0.9757584,970,-0.8411976,0.99952173,0.9565242,0.6909975,,15336.98137974739,0.15544909,1.7590457e-06,2.3813698,9.295278,150.78564,-1.095727,0.3877551,0.8096709
,1.2895645e-09,0.40588474,19420,0.027547687,-3.2564409,0.9565242,47.954144,0.9839517,971,-0.8416782,0.99952173,0.9565242,0.72457975,,15354.079120635986,0.15586495,,2.3842647,36.467094,151.34485,-1.2808452,0.71428573,0.80925506
,1.2869122e-09,0.39550406,19440,0.062317666,-3.2574701,0.9565242,20.970158,1.0181599,972,-0.8420356,0.99952173,0.9565242,0.7592871,,15370.65854024887,0.15629059,3.593249e-05,2.3841224,18.041452,151.91449,-1.1560451,0.75510204,0.8088294
,1.2842685e-09,0.3594113,19460,0.08638168,-3.2584984,0.9565242,9.236672,0.9853057,973,-0.842349,0.99952173,0.9565242,-0.58634526,,15387.480790615082,0.15675247,,2.381096,,152.52014,-1.1573242,-0.63265306,0.80836755
,1.2816326e-09,0.95577985,19480,0.21203151,-3.2595255,0.9565242,4.0393567,0.98324805,974,-0.8421762,0.99952173,0.9565242,-0.5984814,,15404.315623521805,0.15660119,3.737674e-09,2.381493,1.9186819,152.5296,-0.65699905,-0.3469388,0.8085188
,1.279005e-09,0.9562741,19500,0.01831564,-3.2605517,0.9565242,43.540173,0.9390715,975,-0.8420632,0.99952173,0.9565242,-0.584493,,15421.124911546707,0.15644962,,2.3952684,41.671894,152.53839,-0.7145724,-0.59183675,0.8086704
,1.2763854e-09,0.95620716,19520,0.027547687,-3.261577,0.9565242,27.852066,0.9824248,976,-0.8418958,0.99952173,0.9565242,-0.6479609,,15438.683271884918,0.15629846,,2.3808098,25.59208,152.5473,-0.60491824,-0.59183675,0.80882156
,1.2737739e-09,0.9562359,19540,0.5647181,-3.262601,0.9565242,4.477049,0.9959499,977,-0.8416857,0.99952173,0.9565242,-0.86039793,,15456.001032829285,0.15614754,0.8298931,2.3799152,1.0831776,152.55615,-0.6106185,-0.30612245,0.8089725
,1.2711703e-09,0.95599246,19560,0.01831564,-3.262775,0.9565242,28.999077,1.2215989,978,-0.84131235,0.99952173,0.9565242,-0.889017,,15473.191107273102,0.15599722,,2.3869162,22.528267,152.5653,-0.47225052,-0.877551,0.8091228
,1.2685748e-09,0.95591646,19580,0.062317666,-3.2637968,0.9565242,16.2609,0.9176095,979,-0.8405451,0.99952173,0.9565242,-0.81442463,,15490.481891393661,0.15584725,,2.3796406,6.0647125,152.57446,-0.29784563,-0.8367347,0.80927277
,1.2659872e-09,0.95627415,19600,0.08638168,-3.2648177,0.9565242,11.757343,0.95756286,980,-0.8407514,0.99952173,0.9565242,-0.8195833,,15507.781590223312,0.15569729,,2.3772252,11.757343,152.58337,-0.95738596,-0.79591835,0.80942273
,1.2634074e-09,0.9559498,19620,0.01831564,-3.2658377,0.9565242,88.674255,1.1207565,981,-0.8409,0.99952173,0.9565242,0.93740815,,15524.564327478409,0.15554792,2.067427e-19,2.377213,,152.59247,-0.94199485,0.9183673,0.8095721
,1.2608355e-09,0.22488597,19640,0.01831564,-3.2668564,0.9565242,92.35426,1.068622,982,-0.84138393,0.99952173,0.9565242,0.9911275,,15541.647164821625,0.15614325,7.153624e-11,2.382068,43.59009,153.3327,-1.4005152,0.9591837,0.80897677
,1.2582718e-09,0.1545847,19660,0.12992261,-3.2678742,0.9565242,12.493637,1.0203669,983,-0.8419162,0.99952173,0.9565242,0.8955996,,15558.332752466202,0.15680903,10.288753,2.3736322,6.150776,154.14325,-1.4007813,0.8367347,0.808311
,1.2557156e-09,0.2559874,19680,0.01831564,-3.2584789,0.9565242,39.811592,0.9890745,984,-0.84245956,0.99952173,0.9565242,-0.969362,,15575.066816091537,0.15737033,,2.3704257,,154.85242,-1.3930125,-0.9591837,0.8077497
,1.2531673e-09,0.95543385,19700,0.041433174,-3.2594945,0.9565242,27.499203,1.0012969,985,-0.8422349,0.99952173,0.9565242,-0.9750501,,15591.884753465652,0.15722042,,2.3712332,13.294379,154.86206,-0.59600365,-1.0,0.8078996
,1.2506267e-09,0.95602727,19720,0.01831564,-3.2605093,0.9565242,37.460506,1.0404449,986,-0.84200746,0.99952173,0.9565242,-0.69308776,,15608.40498638153,0.15707016,,2.3691785,,154.87115,-0.61081946,-0.67346936,0.80804986
,1.2480937e-09,0.9561382,19740,0.01831564,-3.261523,0.9565242,50.4073,0.7860411,987,-0.8416606,0.99952173,0.9565242,-0.80985814,,15625.737020730972,0.1569202,,2.3686233,5.2731557e-06,154.88025,-0.52657557,-0.79591835,0.8081998
,1.2455685e-09,0.95598924,19760,0.027547687,-3.2625356,0.9565242,25.300785,0.9659685,988,-0.8419511,0.99952173,0.9565242,-1.0067979,,15642.238744974136,0.15677053,,2.368558,1.4869072e-05,154.88928,-0.9024356,-0.9591837,0.8083495
,1.243051e-09,0.95576507,19780,0.027547687,-3.2635472,0.9565242,32.55089,0.84757996,989,-0.8419435,0.99952173,0.9565242,-0.7860069,,15659.171409606934,0.15662152,,2.36749,6.0224816e-12,154.89868,-0.7916498,-0.79591835,0.8084985
,1.2405411e-09,0.95605695,19800,0.01831564,-3.2645578,0.9565242,52.879913,1.0999053,990,-0.8419223,0.99952173,0.9565242,0.29723272,,15675.643309354782,0.15647244,,2.3674679,,154.90771,-0.6605782,0.30612245,0.8086476
,1.2380387e-09,0.63648224,19820,0.062317666,-3.2655675,0.9565242,25.050156,1.066977,991,-0.84184474,0.99952173,0.9565242,-1.0300645,,15692.242988586426,0.15664613,,2.367231,,155.23633,-0.8437921,-1.0,0.8084739
,1.2355438e-09,0.9558023,19840,0.027547687,-3.266576,0.9565242,20.355448,1.1014318,992,-0.8421958,0.99952173,0.9565242,-0.57793665,,15708.464442968369,0.15649766,,2.365414,,155.24567,-1.2500496,-0.5510204,0.80862236
,1.2330565e-09,0.9561143,19860,0.11035183,-3.2675836,0.9565242,6.1117764,0.98734736,993,-0.84178954,0.99952173,0.9565242,-0.69614285,,15725.113488197327,0.15634912,,2.3657658,2.867392,155.2547,-0.53159523,-0.71428573,0.8087709
,1.2305768e-09,0.95612794,19880,0.01831564,-3.2685902,0.9565242,90.70174,0.8754475,994,-0.8414899,0.99952173,0.9565242,0.8905508,,15741.818284273148,0.15620083,4.1801993e-30,2.363349,,155.26361,-0.52968854,0.877551,0.8089192
,1.2281045e-09,0.2618045,19900,1.0,-3.2695956,0.9565242,13.755346,0.9470859,995,-0.84214944,0.99952173,0.9565242,-0.038437195,,15758.750415563583,0.1567508,4.844556,2.3621545,0.9025712,155.96704,-1.3503968,-0.14285715,0.8083692
,1.2256397e-09,0.9530724,19920,0.01831564,-3.265743,0.9565242,36.994747,1.0508353,996,-0.8420043,0.99952173,0.9565242,-0.019066082,,15775.817095279694,0.15660542,,2.3637502,25.545803,155.979,-0.6438858,-0.020408163,0.8085146
,1.2231822e-09,0.9487945,19940,0.041433174,-3.2667465,0.9565242,15.426681,1.0274878,997,-0.84160995,0.99952173,0.9565242,-0.06220215,,15792.261547088623,0.15646476,,2.3614273,9.941032,155.99536,-0.48577458,0.020408163,0.80865526
,1.2207323e-09,0.95248973,19960,0.01831564,-3.267749,0.9565242,44.357536,0.91526526,998,-0.8414575,0.99952173,0.9565242,-0.04916699,,15808.702177762985,0.15632063,,2.3654814,44.2993,156.008,-0.71133214,-0.06122449,0.8087994
,1.2182895e-09,0.95262444,19980,0.062317666,-3.2687507,0.9565242,11.383084,1.025887,999,-0.8413649,0.99952173,0.9565242,-0.024311513,,15825.414700508118,0.15617669,,2.3640516,8.571938,156.02051,-0.6518611,-0.10204082,0.80894333
,1.2158542e-09,0.955746,20000,0.01831564,-3.269751,0.9565242,35.19198,1.0858252,1000,-0.84099597,0.99952173,0.9565242,-0.02296628,,15841.163047790527,0.15602982,,2.364925,34.92262,156.02979,-0.49478215,-0.020408163,0.8090902
,1.2134261e-09,0.95261455,20020,0.027547687,-3.2707505,0.9565242,22.745743,1.0462118,1001,-0.84053797,0.99952173,0.9565242,-0.018400036,,15857.686542987823,0.15588647,,2.362708,22.71509,156.04236,-0.45444298,-0.020408163,0.80923355
,1.2110053e-09,0.953411,20040,0.01831564,-3.271749,0.9565242,37.734066,1.0262578,1002,-0.8400762,0.99952173,0.9565242,-0.33539397,,15874.622468471527,0.15574259,,2.3581324,,156.05402,-0.415843,-0.3469388,0.80937743
,1.2085917e-09,0.95573556,20060,0.09372906,-3.2727466,0.9565242,23.300175,1.1083779,1003,-0.8397296,0.99952173,0.9565242,-0.9357738,,15891.746311903,0.15559667,,2.3573647,8.524712e-11,156.06348,-0.5052409,-1.0,0.80952334
,1.2061854e-09,0.95596004,20080,0.01831564,-3.2737432,0.9565242,59.493492,1.0251483,1004,-0.8393724,0.99952173,0.9565242,0.35258618,,15909.04753112793,0.15545088,,2.3564353,,156.07263,-0.58325076,0.3469388,0.80966914
,1.2037862e-09,0.5919761,20100,0.048781306,-3.2747386,0.9565242,13.257402,1.0242399,1005,-0.83948654,0.99952173,0.9565242,-0.057564847,,15926.371089220047,0.15566742,,2.3562071,4.302071e-12,156.44574,-0.9592151,-0.020408163,0.8094526
,1.2013941e-09,0.9561379,20120,0.1800923,-3.2757332,0.9565242,4.1560855,0.99437445,1006,-0.8392647,0.99952173,0.9565242,-0.059630744,,15942.920396089554,0.15552163,1.22530475e-08,2.356563,4.0599356,156.45477,-0.63631517,-0.10204082,0.8095984
,1.1990092e-09,0.9525781,20140,0.01831564,-3.2767267,0.9565242,41.257618,0.97726446,1007,-0.83907014,0.99952173,0.9565242,-0.06169816,,15960.064640522003,0.15537965,,2.3697689,41.02025,156.46729,-0.6367901,-0.06122449,0.80974036
,1.1966315e-09,0.9556536,20160,0.027547687,-3.2777193,0.9565242,26.392738,1.011515,1008,-0.8388685,0.99952173,0.9565242,-0.053314637,,15976.559581756592,0.15523487,,2.3706946,26.390978,156.4768,-0.6002717,-0.06122449,0.80988514
,1.1942607e-09,0.9513527,20180,0.041433174,-3.2787108,0.9565242,17.122993,1.0305415,1009,-0.83859307,0.99952173,0.9565242,-0.057129197,,15993.361319541931,0.15509468,,2.3560493,16.621565,156.49054,-0.5641887,-0.06122449,0.81002533
,1.1918969e-09,0.95340943,20200,0.01831564,-3.2797015,0.9565242,38.103806,1.025862,1010,-0.8382866,0.99952173,0.9565242,-0.05396263,,16010.452869415283,0.1549527,,2.3573608,36.98256,156.50226,-0.5543824,-0.06122449,0.8101673
,1.1895404e-09,0.9547071,20220,0.27086833,-3.2806911,0.9565242,2.9762905,0.9908898,1011,-0.8379561,0.99952173,0.9565242,-0.03901726,,16027.143242120743,0.15480971,0.0020604248,2.3543992,2.4311757,156.51263,-0.5169435,-0.10204082,0.8103103
,1.1871907e-09,0.9492536,20240,0.027547687,-3.2816777,0.9565242,24.4085,1.0461313,1012,-0.8376104,0.99952173,0.9565242,-0.024276093,,16043.85678935051,0.15467244,,2.3584065,16.886677,156.5285,-0.47855595,-0.06122449,0.8104476
,1.184848e-09,0.95132077,20260,0.027547687,-3.2826653,0.9565242,47.05048,1.0115188,1013,-0.83713806,0.99952173,0.9565242,0.6072662,,16060.4703977108,0.15453339,,2.352241,,156.5423,-0.39712575,0.59183675,0.81058663
,1.1825121e-09,0.47092885,20280,0.027547687,-3.283652,0.9565242,37.76806,1.0428618,1014,-0.837466,0.99952173,0.9565242,0.36337164,,16077.002459526062,0.1548683,,2.3514633,1.8831474e-18,157.0365,-1.1653677,0.3469388,0.8102517
,1.1801833e-09,0.61527205,20300,0.11973804,-3.2846377,0.9565242,6.6149387,0.98817664,1015,-0.83755213,0.99952173,0.9565242,-0.75166374,,16093.82543873787,0.15506047,,2.3505917,1.3122295e-13,157.38635,-0.954744,-0.59183675,0.81005955
,1.1778613e-09,0.9561076,20320,0.01831564,-3.2856224,0.9565242,29.509085,1.2002909,1016,-0.8370364,0.99952173,0.9565242,-0.7341829,,16111.492693424225,0.1549167,,2.3561583,28.898214,157.39539,-0.3003385,-0.75510204,0.8102033
,1.175546e-09,0.95632696,20340,0.041433174,-3.2866063,0.9565242,14.3576145,1.0313786,1017,-0.8364098,0.99952173,0.9565242,-0.78231984,,16128.237500667572,0.154773,,2.3497155,12.478258,157.40411,-0.38670912,-0.75510204,0.810347
,1.1732375e-09,0.95600903,20360,0.08638168,-3.287589,0.9565242,16.038132,0.9533635,1018,-0.83615506,0.99952173,0.9565242,0.7358635,,16145.11658668518,0.15463,5.3239513e-05,2.3496175,,157.41333,-0.60339874,0.63265306,0.81049
,1.1709359e-09,0.3563711,20380,0.027547687,-3.288571,0.9565242,21.494522,1.0887558,1019,-0.8365476,0.99952173,0.9565242,-0.011926948,,16162.06594824791,0.15507555,,2.3472853,,158.02197,-1.1850983,-0.020408163,0.81004447
,1.1686411e-09,0.9531196,20400,0.16597496,-3.2895517,0.9565242,46.565453,1.041993,1020,-0.83601123,0.99952173,0.9565242,0.7565441,,16178.949360609055,0.1549353,44.914146,2.3469484,1.2821035e-07,158.034,-0.37021697,0.9591837,0.8101847
,1.1663529e-09,0.33600444,20420,0.027547687,-3.24744,0.9565242,38.10146,1.0608637,1021,-0.83631647,0.99952173,0.9565242,0.40565386,,16195.514659166336,0.1553998,,2.346793,5.7116264e-38,158.66315,-1.1812041,0.3877551,0.8097202
,1.1640717e-09,0.55715394,20440,0.041433174,-3.248419,0.9565242,29.49449,0.8985077,1022,-0.8364505,0.99952173,0.9565242,0.3971962,,16212.72377204895,0.15564686,,2.3466601,22.916794,159.0711,-1.0201068,0.42857143,0.80947316
,1.1617969e-09,0.59433395,20460,0.041433174,-3.249397,0.9565242,14.131799,1.0653461,1023,-0.83666885,0.99952173,0.9565242,-0.0614307,,16229.728448152542,0.1558572,,2.346713,2.173895e-21,159.4419,-0.950471,-0.020408163,0.8092628
,1.1595289e-09,0.95451605,20480,0.06761824,-3.250374,0.9565242,9.744703,1.038867,1024,-0.83627397,0.99952173,0.9565242,-0.09455085,,16245.902987957,0.15571529,,2.348611,9.655251,159.45245,-0.49256766,-0.06122449,0.80940473
,1.1572675e-09,0.95326865,20500,0.08638168,-3.2513502,0.9565242,11.208813,0.97269076,1025,-0.8359108,0.99952173,0.9565242,-0.745084,,16262.452741146088,0.15557498,,2.346215,3.684156e-14,159.46436,-0.5001445,-0.79591835,0.80954504
,1.1550128e-09,0.9558769,20520,0.15296425,-3.2523253,0.9565242,5.9482756,0.9919288,1026,-0.8354065,0.99952173,0.9565242,-0.71334416,,16279.099287748337,0.15543234,7.5513334e-31,2.3459573,3.4743598,159.47357,-0.28894228,-0.75510204,0.8096877
,1.1527646e-09,0.9563772,20540,0.2939076,-3.2532995,0.9565242,2.730201,0.9888996,1027,-0.8350932,0.99952173,0.9565242,-0.18965223,,16295.891345977783,0.15528953,2.2451351e-05,2.344641,1.5930988,159.48236,-0.50461656,-0.46938777,0.8098305
,1.1505229e-09,0.95585394,20560,0.01831564,-3.2542727,0.9565242,33.93785,1.1137731,1028,-0.8347397,0.99952173,0.9565242,-0.15992337,,16312.50790143013,0.15514743,,2.3510408,32.719,159.49158,-0.46017253,-0.18367347,0.8099726
,1.1482877e-09,0.9531028,20580,0.15296425,-3.255245,0.9565242,9.344854,0.9453881,1029,-0.83429563,0.99952173,0.9565242,0.4282757,,16330.028763055801,0.15500838,0.039602313,2.3435974,0.00028606752,159.50366,-0.47843033,0.5102041,0.81011164
,1.1460592e-09,0.5655988,20600,0.01831564,-3.2561777,0.9565242,36.07945,1.0574597,1030,-0.83459026,0.99952173,0.9565242,-0.73472816,,16346.777762413025,0.15524578,,2.339723,,159.90314,-1.0810467,-0.71428573,0.80987424
,1.1438369e-09,0.95633197,20620,0.027547687,-3.2571483,0.9565242,19.119576,1.1216425,1031,-0.83408254,0.99952173,0.9565242,-0.739203,,16364.242275953293,0.15510368,,2.342748,15.74321,159.91193,-0.35700458,-0.75510204,0.81001633
,1.1416212e-09,0.9561507,20640,0.7214223,-3.2581177,0.9565242,35.23735,0.8826866,1032,-0.8334616,0.99952173,0.9565242,-1.5679724,,16381.211993932724,0.15496206,0.20752923,2.337462,0.70410824,159.92084,-0.30692735,-1.0,0.81015795
,1.1394121e-09,0.9534443,20660,1.0,-3.2588851,0.9565242,33.441418,0.8148897,1033,-0.836848,0.99952173,0.9565242,0.018906355,,16397.85031938553,0.15482342,1.1435974,2.3387096,22.903996,159.93262,-4.2115464,-1.0,0.8102966
,1.1372093e-09,0.9434565,20680,0.079610266,-3.2587461,0.9565242,9.383758,1.0098749,1034,-0.8365894,0.99952173,0.9565242,0.01337854,,16415.05060839653,0.15469462,1.4283247e-38,2.3402133,7.3433056,159.95422,-0.3822933,0.020408163,0.8104254
,1.1350129e-09,0.94401425,20700,0.027547687,-3.259713,0.9565242,24.83235,0.99745786,1035,-0.83612645,0.99952173,0.9565242,-0.36474314,,16431.7379424572,0.15456551,,2.3335743,1.4778433e-36,159.97534,-0.3647663,-0.3469388,0.8105545
,1.1328227e-09,0.95612967,20720,0.048781306,-3.2606785,0.9565242,20.974361,1.0126687,1036,-0.8358974,0.99952173,0.9565242,0.42845443,,16449.173589229584,0.15442502,,2.330634,,159.98431,-0.58807683,0.3877551,0.810695
,1.1306389e-09,0.58969927,20740,0.027547687,-3.2616434,0.9565242,22.02867,1.060869,1037,-0.8361192,0.99952173,0.9565242,-0.14107297,,16466.32548069954,0.15463811,,2.3304205,,160.35974,-1.0713573,-0.18367347,0.8104819
,1.1284617e-09,0.95626944,20760,0.01831564,-3.2626073,0.9565242,35.9525,1.0639933,1038,-0.8357479,0.99952173,0.9565242,-0.14924893,,16484.046342134476,0.15449762,,2.3382673,35.873745,160.36853,-0.50368875,-0.14285715,0.8106224
,1.1262905e-09,0.95398295,20780,0.10170138,-3.26357,0.9565242,6.534089,1.0259836,1039,-0.83533746,0.99952173,0.9565242,0.0066466257,,16501.114627599716,0.15435964,4.825614e-27,2.330927,4.2773805,160.3797,-0.4611261,-0.06122449,0.8107604
,1.1241257e-09,0.94209254,20800,0.15296425,-3.264532,0.9565242,6.448561,0.9886655,1040,-0.8348626,0.99952173,0.9565242,0.4654462,,16518.8496799469,0.15423346,2.3042194e-05,2.3304775,0.89996684,160.40277,-0.36569676,0.26530612,0.81088656
,1.121967e-09,0.53800875,20820,0.21203151,-3.2654932,0.9565242,6.7910037,0.97711176,1041,-0.8351761,0.99952173,0.9565242,0.6560984,,16536.072860717773,0.1544956,4.3260646,2.330935,4.346019,160.8299,-1.1481189,0.63265306,0.8106244
,1.1198146e-09,0.438446,20840,0.01831564,-3.2623062,0.9565242,37.152863,1.0452623,1042,-0.83562213,0.99952173,0.9565242,-0.42997786,,16552.938254356384,0.15485275,,2.3296494,,161.3565,-1.275494,-0.42857143,0.81026727
,1.1176683e-09,0.95595807,20860,0.027547687,-3.2632656,0.9565242,32.282074,0.94860804,1043,-0.8352717,0.99952173,0.9565242,-0.98229396,,16569.78096985817,0.15471298,,2.3264282,,161.36566,-0.5021197,-1.0,0.81040704
,1.1155282e-09,0.955901,20880,1.0,-3.2642238,0.9565242,90.417076,0.9956125,1044,-0.83513796,0.99952173,0.9565242,2.3814998,,16587.06417989731,0.15457368,10.383818,2.325534,0.10546883,161.37494,-0.63434345,1.0,0.81054634
,1.1133942e-09,0.077478744,20900,0.027547687,-3.255284,0.9565242,23.347698,1.0884036,1045,-0.8402804,0.99952173,0.9565242,-0.713039,,16604.613391160965,0.15527517,,2.3248093,,162.26257,-6.1917005,-0.71428573,0.80984485
,1.1112663e-09,0.95640814,20920,0.027547687,-3.2562406,0.9565242,35.150955,0.8308382,1046,-0.8398372,0.99952173,0.9565242,-0.30534583,,16621.293317079544,0.15513504,,2.3218288,,162.2713,-0.45750502,-0.26530612,0.809985
,1.1091444e-09,0.9558581,20940,0.01831564,-3.2571962,0.9565242,36.138832,1.0567911,1047,-0.83968824,0.99952173,0.9565242,-0.28186908,,16638.143949747086,0.1549958,,2.3251626,36.138832,162.28058,-0.50720555,-0.30612245,0.8101242
,1.1070289e-09,0.9554875,20960,0.027547687,-3.2581508,0.9565242,23.468803,1.0028331,1048,-0.83953583,0.99952173,0.9565242,-0.29529724,,16654.899855852127,0.15485704,,2.3226514,20.269154,162.29022,-0.7237664,-0.30612245,0.810263
,1.1049192e-09,0.95568305,20980,0.041433174,-3.2591047,0.9565242,16.448528,0.96372926,1049,-0.8392483,0.99952173,0.9565242,-0.23684573,,16671.43384218216,0.1547184,,2.3211532,15.848194,162.29962,-0.5324514,-0.30612245,0.8104016
,1.1028156e-09,0.9548167,21000,0.057432614,-3.2600574,0.9565242,14.461193,0.9529795,1050,-0.83918583,0.99952173,0.9565242,-0.09751864,,16688.450553894043,0.15458089,,2.321152,14.115676,162.30994,-0.7322238,-0.2244898,0.8105391
,1.1007181e-09,0.95478857,21020,0.01831564,-3.2610095,0.9565242,29.492428,1.1823262,1051,-0.83891815,0.99952173,0.9565242,-0.87781024,,16705.835505485535,0.15444362,,2.3199012,,162.32025,-0.5074271,-0.877551,0.8106764
,1.0986263e-09,0.95612997,21040,0.041433174,-3.2619605,0.9565242,15.440329,1.0727386,1052,-0.83822095,0.99952173,0.9565242,-0.6674764,,16723.290629386902,0.15430534,,2.3195426,0.0052556945,162.32922,-0.27506146,-0.71428573,0.8108147
